OBS_STATUS;RESITUR;TEMPORAL;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
A;516706;2018;ES617;PERNOCTACIONES;102539.73725;A
A;516706;2018;ES618;PERNOCTACIONES;12146.649412;A
A;516706;2017;ES61;PERNOCTACIONES;147769.76820251;A
A;516706;2017;ES611;PERNOCTACIONES;9047.7020421;A
A;516706;2017;ES612;PERNOCTACIONES;2772.5602751;A
A;516706;2017;ES613;PERNOCTACIONES;1064.1784299;A
A;516706;2017;ES614;PERNOCTACIONES;7467.4115322;A
A;516706;2017;ES615;PERNOCTACIONES;526.89453104;A
A;516706;2017;ES616;PERNOCTACIONES;323.95408447;A
A;516706;2017;ES617;PERNOCTACIONES;117708.57252;A
A;516706;2017;ES618;PERNOCTACIONES;8858.4947877;A
A;516706;2016;ES61;PERNOCTACIONES;127270.35979583;A
A;516706;2016;ES611;PERNOCTACIONES;5537.6466249;A
A;516706;2016;ES612;PERNOCTACIONES;1795.8941298;A
A;516706;2016;ES613;PERNOCTACIONES;943.22492429;A
A;516706;2016;ES614;PERNOCTACIONES;8255.7239337;A
A;516706;2016;ES615;PERNOCTACIONES;674.8592742;A
A;516706;2016;ES616;PERNOCTACIONES;183.86792994;A
A;516706;2016;ES617;PERNOCTACIONES;101383.84838;A
A;516706;2016;ES618;PERNOCTACIONES;8495.294599;A
A;516706;2015;ES61;PERNOCTACIONES;120374.10713867;A
A;516706;2015;ES611;PERNOCTACIONES;4704.6119608;A
A;516706;2015;ES612;PERNOCTACIONES;2365.9353833;A
A;516706;2015;ES613;PERNOCTACIONES;749.80362076;A
A;516706;2015;ES614;PERNOCTACIONES;9037.5053443;A
A;516706;2015;ES615;PERNOCTACIONES;234.56437247;A
A;516706;2015;ES616;PERNOCTACIONES;387.94362304;A
A;516706;2015;ES617;PERNOCTACIONES;96287.399191;A
A;516706;2015;ES618;PERNOCTACIONES;6606.343643;A
A;516706;2014;ES61;PERNOCTACIONES;102746.402507;A
A;516706;2014;ES611;PERNOCTACIONES;5806.3840914;A
A;516706;2014;ES612;PERNOCTACIONES;1260.1271561;A
A;516706;2014;ES613;PERNOCTACIONES;989.00941263;A
A;516706;2014;ES614;PERNOCTACIONES;3937.73614;A
A;516706;2014;ES615;PERNOCTACIONES;395.22106345;A
A;516706;2014;ES616;PERNOCTACIONES;243.01214382;A
A;516706;2014;ES617;PERNOCTACIONES;81111.269426;A
A;516706;2014;ES618;PERNOCTACIONES;9003.6430736;A
A;516707;2020;ES61;PERNOCTACIONES;34837.994199784;A
A;516707;2020;ES611;PERNOCTACIONES;1000.575056135;A
A;516707;2020;ES612;PERNOCTACIONES;468.920107818;A
A;516707;2020;ES613;PERNOCTACIONES;48.60289318;A
A;516707;2020;ES614;PERNOCTACIONES;1286.864923124;A
A;516707;2020;ES615;PERNOCTACIONES;85.793589389;A
A;516707;2020;ES617;PERNOCTACIONES;31190.799747357;A
A;516707;2020;ES618;PERNOCTACIONES;735.723597067;A
A;516707;2019;ES61;PERNOCTACIONES;138172.005609015;A
A;516707;2019;ES611;PERNOCTACIONES;1368.424610196;A
A;516707;2019;ES612;PERNOCTACIONES;1711.407271189;A
A;516707;2019;ES613;PERNOCTACIONES;316.502661661;A
A;516707;2019;ES614;PERNOCTACIONES;5919.813004051;A
A;516707;2019;ES615;PERNOCTACIONES;171.597846133;A
A;516707;2019;ES617;PERNOCTACIONES;125727.631757052;A
A;516707;2019;ES618;PERNOCTACIONES;2956.628458733;A
A;516707;2018;ES61;PERNOCTACIONES;161850.116383924;A
A;516707;2018;ES611;PERNOCTACIONES;1753.0443107;A
A;516707;2018;ES612;PERNOCTACIONES;3188.2735411;A
A;516707;2018;ES613;PERNOCTACIONES;200.59054624;A
A;516707;2018;ES614;PERNOCTACIONES;3117.8096885;A
A;516707;2018;ES615;PERNOCTACIONES;381.47245763;A
A;516707;2018;ES616;PERNOCTACIONES;10.593132154;A
A;516707;2018;ES617;PERNOCTACIONES;150642.40148;A
A;516707;2018;ES618;PERNOCTACIONES;2555.9312276;A
A;516707;2017;ES61;PERNOCTACIONES;168358.830528879;A
A;516707;2017;ES611;PERNOCTACIONES;3676.0178612;A
A;516707;2017;ES612;PERNOCTACIONES;3036.4721689;A
A;516707;2017;ES613;PERNOCTACIONES;705.40819202;A
A;516707;2017;ES614;PERNOCTACIONES;4452.1917861;A
A;516707;2017;ES615;PERNOCTACIONES;144.0;A
A;516707;2017;ES616;PERNOCTACIONES;88.635259259;A
A;516707;2017;ES617;PERNOCTACIONES;153476.63646;A
A;516707;2017;ES618;PERNOCTACIONES;2779.4688014;A
A;516707;2016;ES61;PERNOCTACIONES;146095.099842143;A
A;516707;2016;ES611;PERNOCTACIONES;1651.3673346;A
A;516707;2016;ES612;PERNOCTACIONES;973.80539304;A
A;516707;2016;ES613;PERNOCTACIONES;563.03908992;A
A;516707;2016;ES614;PERNOCTACIONES;3390.6609368;A
A;516707;2016;ES615;PERNOCTACIONES;246.7594386;A
A;516707;2016;ES616;PERNOCTACIONES;84.443684783;A
A;516707;2016;ES617;PERNOCTACIONES;136719.38417;A
A;516707;2016;ES618;PERNOCTACIONES;2465.6397944;A
A;516707;2015;ES61;PERNOCTACIONES;116179.081161444;A
A;516707;2015;ES611;PERNOCTACIONES;1709.6016076;A
A;516707;2015;ES612;PERNOCTACIONES;709.53511631;A
A;516707;2015;ES613;PERNOCTACIONES;507.34355382;A
A;516707;2015;ES614;PERNOCTACIONES;4320.3532385;A
A;516707;2015;ES615;PERNOCTACIONES;284.98850575;A
A;516707;2015;ES616;PERNOCTACIONES;34.647295364;A
A;516707;2015;ES617;PERNOCTACIONES;107391.94555;A
A;516707;2015;ES618;PERNOCTACIONES;1220.6662941;A
A;516707;2014;ES61;PERNOCTACIONES;118185.514061359;A
A;516707;2014;ES611;PERNOCTACIONES;3322.1166667;A
A;516707;2014;ES612;PERNOCTACIONES;888.48327587;A
A;516707;2014;ES613;PERNOCTACIONES;214.41286636;A
A;516707;2014;ES614;PERNOCTACIONES;2870.6302328;A
A;516707;2014;ES615;PERNOCTACIONES;639.14124224;A
A;516707;2014;ES616;PERNOCTACIONES;54.391833489;A
A;516707;2014;ES617;PERNOCTACIONES;108677.89005;A
A;516707;2014;ES618;PERNOCTACIONES;1518.4478939;A
A;516708;2020;ES61;PERNOCTACIONES;47902.313717114;A
A;516708;2020;ES611;PERNOCTACIONES;173.903867403;A
A;516708;2020;ES612;PERNOCTACIONES;233.93925565;A
A;516708;2020;ES614;PERNOCTACIONES;449.885028574;A
A;516708;2020;ES615;PERNOCTACIONES;248.0;A
A;516708;2020;ES616;PERNOCTACIONES;11.80545519;A
A;516708;2020;ES617;PERNOCTACIONES;46483.471483995;A
A;516708;2020;ES618;PERNOCTACIONES;289.115292969;A
A;516708;2019;ES61;PERNOCTACIONES;254189.796357503;A
A;516708;2019;ES611;PERNOCTACIONES;700.523185831;A
A;516708;2019;ES612;PERNOCTACIONES;2360.024601172;A
A;516708;2019;ES613;PERNOCTACIONES;121.923013833;A
A;516708;2019;ES614;PERNOCTACIONES;863.515473214;A
A;516708;2019;ES615;PERNOCTACIONES;98.356152597;A
A;516708;2019;ES617;PERNOCTACIONES;248530.739384887;A
A;516708;2019;ES618;PERNOCTACIONES;1514.714545969;A
A;516708;2018;ES61;PERNOCTACIONES;249883.135186603;A
A;516708;2018;ES611;PERNOCTACIONES;550.44694386;A
A;516708;2018;ES612;PERNOCTACIONES;3119.773169;A
A;516708;2018;ES613;PERNOCTACIONES;373.9559998;A
A;516708;2018;ES614;PERNOCTACIONES;938.49592346;A
A;516708;2018;ES615;PERNOCTACIONES;818.67591565;A
A;516708;2018;ES617;PERNOCTACIONES;242543.67902;A
A;516708;2018;ES618;PERNOCTACIONES;1533.9748815;A
A;516708;2017;ES61;PERNOCTACIONES;255345.09839206;A
A;516708;2017;ES611;PERNOCTACIONES;663.21982932;A
A;516708;2017;ES612;PERNOCTACIONES;1652.681466;A
A;516708;2017;ES613;PERNOCTACIONES;180.83750227;A
A;516708;2017;ES614;PERNOCTACIONES;485.29290227;A
A;516708;2017;ES615;PERNOCTACIONES;163.8818233;A
A;516708;2017;ES617;PERNOCTACIONES;249275.72354;A
A;516708;2017;ES618;PERNOCTACIONES;2923.4613289;A
A;516708;2016;ES61;PERNOCTACIONES;224383.788016987;A
A;516708;2016;ES611;PERNOCTACIONES;421.84011936;A
A;516708;2016;ES612;PERNOCTACIONES;3081.9218542;A
A;516708;2016;ES613;PERNOCTACIONES;287.21320849;A
A;516708;2016;ES614;PERNOCTACIONES;1488.4987491;A
A;516708;2016;ES615;PERNOCTACIONES;189.07996998;A
A;516708;2016;ES616;PERNOCTACIONES;39.109707757;A
A;516708;2016;ES617;PERNOCTACIONES;217266.92953;A
A;516708;2016;ES618;PERNOCTACIONES;1609.1948781;A
A;516708;2015;ES61;PERNOCTACIONES;217974.682358644;A
A;516708;2015;ES611;PERNOCTACIONES;289.1269802;A
A;516708;2015;ES612;PERNOCTACIONES;677.96992975;A
A;516708;2015;ES613;PERNOCTACIONES;85.853377244;A
A;516708;2015;ES614;PERNOCTACIONES;1008.5943817;A
A;516708;2015;ES615;PERNOCTACIONES;304.09824897;A
A;516708;2015;ES616;PERNOCTACIONES;62.55590203;A
A;516708;2015;ES617;PERNOCTACIONES;214728.92701;A
A;516708;2015;ES618;PERNOCTACIONES;817.55652875;A
A;516708;2014;ES61;PERNOCTACIONES;199539.06271095;A
A;516708;2014;ES611;PERNOCTACIONES;4297.9845365;A
A;516708;2014;ES612;PERNOCTACIONES;920.64304018;A
A;516708;2014;ES613;PERNOCTACIONES;16.0;A
A;516708;2014;ES614;PERNOCTACIONES;927.27712735;A
A;516708;2014;ES615;PERNOCTACIONES;441.63305322;A
A;516708;2014;ES617;PERNOCTACIONES;191211.25982;A
A;516708;2014;ES618;PERNOCTACIONES;1720.2651337;A
A;55568;2020;ES61;PERNOCTACIONES;150945.869904281;A
A;55568;2020;ES611;PERNOCTACIONES;7213.133647057;A
A;55568;2020;ES612;PERNOCTACIONES;3748.576219693;A
A;55568;2020;ES613;PERNOCTACIONES;2120.890513768;A
A;55568;2020;ES614;PERNOCTACIONES;7456.39993839;A
A;55568;2020;ES615;PERNOCTACIONES;641.54374303;A
A;55568;2020;ES616;PERNOCTACIONES;311.847815504;A
A;55568;2020;ES617;PERNOCTACIONES;101894.296143907;A
A;55568;2020;ES618;PERNOCTACIONES;27559.181882932;A
A;55568;2019;ES61;PERNOCTACIONES;416544.462200191;A
A;55568;2019;ES611;PERNOCTACIONES;26465.503221273;A
A;55568;2019;ES612;PERNOCTACIONES;11678.886036497;A
A;55568;2019;ES613;PERNOCTACIONES;8043.521244814;A
A;55568;2019;ES614;PERNOCTACIONES;32078.234904166;A
A;55568;2019;ES615;PERNOCTACIONES;2016.705690618;A
A;55568;2019;ES616;PERNOCTACIONES;2219.366525126;A
A;55568;2019;ES617;PERNOCTACIONES;228688.156625407;A
A;55568;2019;ES618;PERNOCTACIONES;105354.08795229;A
A;55568;2018;ES61;PERNOCTACIONES;404169.67424031;A
A;55568;2018;ES611;PERNOCTACIONES;36008.919103;A
A;55568;2018;ES612;PERNOCTACIONES;15625.9112;A
A;55568;2018;ES613;PERNOCTACIONES;7473.7031115;A
A;55568;2018;ES614;PERNOCTACIONES;23590.722448;A
A;55568;2018;ES615;PERNOCTACIONES;1885.0656753;A
A;55568;2018;ES616;PERNOCTACIONES;959.55214351;A
A;55568;2018;ES617;PERNOCTACIONES;221013.73081;A
A;55568;2018;ES618;PERNOCTACIONES;97612.069749;A
A;55568;2017;ES61;PERNOCTACIONES;379109.1459528;A
A;55568;2017;ES611;PERNOCTACIONES;25397.344578;A
A;55568;2017;ES612;PERNOCTACIONES;11183.851447;A
A;55568;2017;ES613;PERNOCTACIONES;8678.8501506;A
A;55568;2017;ES614;PERNOCTACIONES;25027.420122;A
A;55568;2017;ES615;PERNOCTACIONES;1498.9799579;A
A;55568;2017;ES616;PERNOCTACIONES;1004.7222813;A
A;55568;2017;ES617;PERNOCTACIONES;223109.2365;A
A;55568;2017;ES618;PERNOCTACIONES;83208.740916;A
A;55568;2016;ES61;PERNOCTACIONES;359233.2604287;A
A;55568;2016;ES611;PERNOCTACIONES;28082.131037;A
A;55568;2016;ES612;PERNOCTACIONES;7866.4379018;A
A;55568;2016;ES613;PERNOCTACIONES;6659.8029248;A
A;55568;2016;ES614;PERNOCTACIONES;32589.478591;A
A;55568;2016;ES615;PERNOCTACIONES;1824.9304406;A
A;55568;2016;ES616;PERNOCTACIONES;1235.2002105;A
A;55568;2016;ES617;PERNOCTACIONES;198359.35919;A
A;55568;2016;ES618;PERNOCTACIONES;82615.920133;A
A;55568;2015;ES61;PERNOCTACIONES;366373.23707434;A
A;55568;2015;ES611;PERNOCTACIONES;35983.343435;A
A;55568;2015;ES612;PERNOCTACIONES;9708.349171;A
A;55568;2015;ES613;PERNOCTACIONES;6025.262112;A
A;55568;2015;ES614;PERNOCTACIONES;32948.304052;A
A;55568;2015;ES615;PERNOCTACIONES;875.75719944;A
A;55568;2015;ES616;PERNOCTACIONES;1062.5292679;A
A;55568;2015;ES617;PERNOCTACIONES;198673.01418;A
A;55568;2015;ES618;PERNOCTACIONES;81096.677657;A
A;55568;2014;ES61;PERNOCTACIONES;325857.27695895;A
A;55568;2014;ES611;PERNOCTACIONES;24015.217792;A
A;55568;2014;ES612;PERNOCTACIONES;7065.0136363;A
A;55568;2014;ES613;PERNOCTACIONES;5332.3636118;A
A;55568;2014;ES614;PERNOCTACIONES;22294.952196;A
A;55568;2014;ES615;PERNOCTACIONES;841.04350099;A
A;55568;2014;ES616;PERNOCTACIONES;506.83024286;A
A;55568;2014;ES617;PERNOCTACIONES;195731.67402;A
A;55568;2014;ES618;PERNOCTACIONES;70070.181959;A
A;516709;2020;ES61;PERNOCTACIONES;3103.69531387;A
A;516709;2020;ES612;PERNOCTACIONES;112.147406225;A
A;516709;2020;ES613;PERNOCTACIONES;38.593984962;A
A;516709;2020;ES614;PERNOCTACIONES;76.647476643;A
A;516709;2020;ES615;PERNOCTACIONES;824.0;A
A;516709;2020;ES617;PERNOCTACIONES;1175.596763426;A
A;516709;2020;ES618;PERNOCTACIONES;864.309682614;A
A;516709;2019;ES61;PERNOCTACIONES;6379.439066419;A
A;516709;2019;ES611;PERNOCTACIONES;150.409289617;A
A;516709;2019;ES612;PERNOCTACIONES;156.087626045;A
A;516709;2019;ES613;PERNOCTACIONES;293.979904912;A
A;516709;2019;ES614;PERNOCTACIONES;342.293476007;A
A;516709;2019;ES615;PERNOCTACIONES;811.0;A
A;516709;2019;ES617;PERNOCTACIONES;2907.705695054;A
A;516709;2019;ES618;PERNOCTACIONES;1707.864791522;A
A;516709;2018;ES61;PERNOCTACIONES;13819.2952008;A
A;516709;2018;ES611;PERNOCTACIONES;114.0;A
A;516709;2018;ES612;PERNOCTACIONES;1050.7604164;A
A;516709;2018;ES613;PERNOCTACIONES;111.761282;A
A;516709;2018;ES614;PERNOCTACIONES;1153.6098339;A
A;516709;2018;ES617;PERNOCTACIONES;9809.0449429;A
A;516709;2018;ES618;PERNOCTACIONES;1480.1187256;A
A;516709;2017;ES61;PERNOCTACIONES;5512.332227135;A
A;516709;2017;ES611;PERNOCTACIONES;54.578448455;A
A;516709;2017;ES612;PERNOCTACIONES;235.09142345;A
A;516709;2017;ES613;PERNOCTACIONES;215.28716571;A
A;516709;2017;ES614;PERNOCTACIONES;502.79283526;A
A;516709;2017;ES615;PERNOCTACIONES;848.0;A
A;516709;2017;ES617;PERNOCTACIONES;2867.7416758;A
A;516709;2017;ES618;PERNOCTACIONES;788.84067846;A
A;516709;2016;ES61;PERNOCTACIONES;6433.947595806;A
A;516709;2016;ES611;PERNOCTACIONES;55.714077316;A
A;516709;2016;ES612;PERNOCTACIONES;126.95501929;A
A;516709;2016;ES613;PERNOCTACIONES;151.28246562;A
A;516709;2016;ES614;PERNOCTACIONES;1127.1999807;A
A;516709;2016;ES615;PERNOCTACIONES;1561.1555596;A
A;516709;2016;ES616;PERNOCTACIONES;108.8380548;A
A;516709;2016;ES617;PERNOCTACIONES;2516.6525282;A
A;516709;2016;ES618;PERNOCTACIONES;786.14991028;A
A;516709;2015;ES61;PERNOCTACIONES;3634.50900679;A
A;516709;2015;ES611;PERNOCTACIONES;196.53333333;A
A;516709;2015;ES612;PERNOCTACIONES;40.038964435;A
A;516709;2015;ES613;PERNOCTACIONES;17.39940048;A
A;516709;2015;ES614;PERNOCTACIONES;292.35166656;A
A;516709;2015;ES615;PERNOCTACIONES;882.0;A
A;516709;2015;ES616;PERNOCTACIONES;98.796972395;A
A;516709;2015;ES617;PERNOCTACIONES;1292.5064661;A
A;516709;2015;ES618;PERNOCTACIONES;814.88220349;A
A;516709;2014;ES61;PERNOCTACIONES;5777.210158058;A
A;516709;2014;ES612;PERNOCTACIONES;127.28297376;A
A;516709;2014;ES613;PERNOCTACIONES;49.572177846;A
A;516709;2014;ES614;PERNOCTACIONES;665.61359932;A
A;516709;2014;ES615;PERNOCTACIONES;1840.1585801;A
A;516709;2014;ES617;PERNOCTACIONES;1906.3117058;A
A;516709;2014;ES618;PERNOCTACIONES;1172.111585;A
A;516710;2020;ES61;PERNOCTACIONES;39017.706513305;A
A;516710;2020;ES611;PERNOCTACIONES;961.414880093;A
A;516710;2020;ES612;PERNOCTACIONES;73.86788893;A
A;516710;2020;ES613;PERNOCTACIONES;87.465015189;A
A;516710;2020;ES614;PERNOCTACIONES;514.109681869;A
A;516710;2020;ES615;PERNOCTACIONES;87.571428571;A
A;516710;2020;ES617;PERNOCTACIONES;36214.349477243;A
A;516710;2020;ES618;PERNOCTACIONES;1070.661474743;A
A;516710;2019;ES61;PERNOCTACIONES;535609.367839671;A
A;516710;2019;ES611;PERNOCTACIONES;6503.000881132;A
A;516710;2019;ES612;PERNOCTACIONES;2471.895414133;A
A;516710;2019;ES613;PERNOCTACIONES;426.272843131;A
A;516710;2019;ES614;PERNOCTACIONES;3535.162079363;A
A;516710;2019;ES615;PERNOCTACIONES;336.517738972;A
A;516710;2019;ES617;PERNOCTACIONES;514983.325871211;A
A;516710;2019;ES618;PERNOCTACIONES;7353.193011729;A
A;516710;2018;ES61;PERNOCTACIONES;485552.39551396;A
A;516710;2018;ES611;PERNOCTACIONES;6281.8878838;A
A;516710;2018;ES612;PERNOCTACIONES;2115.4102534;A
A;516710;2018;ES613;PERNOCTACIONES;1851.2999804;A
A;516710;2018;ES614;PERNOCTACIONES;5102.6283915;A
A;516710;2018;ES615;PERNOCTACIONES;237.72058006;A
A;516710;2018;ES616;PERNOCTACIONES;1625.556151;A
A;516710;2018;ES617;PERNOCTACIONES;459876.95648;A
A;516710;2018;ES618;PERNOCTACIONES;8460.9357938;A
A;516710;2017;ES61;PERNOCTACIONES;524258.05482762;A
A;516710;2017;ES611;PERNOCTACIONES;4198.2088069;A
A;516710;2017;ES612;PERNOCTACIONES;2560.2284238;A
A;516710;2017;ES613;PERNOCTACIONES;345.64790324;A
A;516710;2017;ES614;PERNOCTACIONES;2620.518032;A
A;516710;2017;ES615;PERNOCTACIONES;242.45416748;A
A;516710;2017;ES616;PERNOCTACIONES;1500.9751731;A
A;516710;2017;ES617;PERNOCTACIONES;506509.44843;A
A;516710;2017;ES618;PERNOCTACIONES;6280.5738911;A
A;516710;2016;ES61;PERNOCTACIONES;520176.08110333;A
A;516710;2016;ES611;PERNOCTACIONES;3445.2702381;A
A;516710;2016;ES612;PERNOCTACIONES;1182.6170429;A
A;516710;2016;ES613;PERNOCTACIONES;691.48983895;A
A;516710;2016;ES614;PERNOCTACIONES;2586.8570161;A
A;516710;2016;ES615;PERNOCTACIONES;440.59241098;A
A;516710;2016;ES616;PERNOCTACIONES;1656.0582336;A
A;516710;2016;ES617;PERNOCTACIONES;505333.02924;A
A;516710;2016;ES618;PERNOCTACIONES;4840.1670827;A
A;516710;2015;ES61;PERNOCTACIONES;435646.731022993;A
A;516710;2015;ES611;PERNOCTACIONES;1640.3861202;A
A;516710;2015;ES612;PERNOCTACIONES;1189.7142275;A
A;516710;2015;ES613;PERNOCTACIONES;170.07592565;A
A;516710;2015;ES614;PERNOCTACIONES;2378.9123173;A
A;516710;2015;ES615;PERNOCTACIONES;106.13333333;A
A;516710;2015;ES616;PERNOCTACIONES;28.986531613;A
A;516710;2015;ES617;PERNOCTACIONES;425945.94359;A
A;516710;2015;ES618;PERNOCTACIONES;4186.5789774;A
A;516710;2014;ES61;PERNOCTACIONES;306202.943608843;A
A;516710;2014;ES611;PERNOCTACIONES;1292.1030183;A
A;516710;2014;ES612;PERNOCTACIONES;1187.32026;A
A;516710;2014;ES613;PERNOCTACIONES;65.037517251;A
A;516710;2014;ES614;PERNOCTACIONES;1057.3093061;A
A;516710;2014;ES615;PERNOCTACIONES;230.08658192;A
A;516710;2014;ES617;PERNOCTACIONES;299288.98797;A
A;516710;2014;ES618;PERNOCTACIONES;3074.2194372;A
A;516711;2020;ES61;PERNOCTACIONES;42683.815840666;A
A;516711;2020;ES611;PERNOCTACIONES;968.763826011;A
A;516711;2020;ES612;PERNOCTACIONES;4248.706496584;A
A;516711;2020;ES613;PERNOCTACIONES;371.527819221;A
A;516711;2020;ES614;PERNOCTACIONES;1617.686668106;A
A;516711;2020;ES615;PERNOCTACIONES;327.857917197;A
A;516711;2020;ES616;PERNOCTACIONES;129.760058374;A
A;516711;2020;ES617;PERNOCTACIONES;22989.382014042;A
A;516711;2020;ES618;PERNOCTACIONES;12030.131041131;A
A;516711;2019;ES61;PERNOCTACIONES;247477.992928599;A
A;516711;2019;ES611;PERNOCTACIONES;5160.876154938;A
A;516711;2019;ES612;PERNOCTACIONES;12226.590642017;A
A;516711;2019;ES613;PERNOCTACIONES;2785.202748364;A
A;516711;2019;ES614;PERNOCTACIONES;16874.94671095;A
A;516711;2019;ES615;PERNOCTACIONES;804.854397991;A
A;516711;2019;ES616;PERNOCTACIONES;188.969472368;A
A;516711;2019;ES617;PERNOCTACIONES;126378.889303736;A
A;516711;2019;ES618;PERNOCTACIONES;83057.663498235;A
A;516711;2018;ES61;PERNOCTACIONES;217191.80897719;A
A;516711;2018;ES611;PERNOCTACIONES;3577.275241;A
A;516711;2018;ES612;PERNOCTACIONES;8690.7763763;A
A;516711;2018;ES613;PERNOCTACIONES;3077.0782487;A
A;516711;2018;ES614;PERNOCTACIONES;14000.713749;A
A;516711;2018;ES615;PERNOCTACIONES;728.97137624;A
A;516711;2018;ES616;PERNOCTACIONES;336.76178295;A
A;516711;2018;ES617;PERNOCTACIONES;107902.83859;A
A;516711;2018;ES618;PERNOCTACIONES;78877.393613;A
A;516711;2017;ES61;PERNOCTACIONES;215525.21827597;A
A;516711;2017;ES611;PERNOCTACIONES;4084.2285601;A
A;516711;2017;ES612;PERNOCTACIONES;7674.2047023;A
A;516711;2017;ES613;PERNOCTACIONES;2861.6427797;A
A;516711;2017;ES614;PERNOCTACIONES;6560.3465931;A
A;516711;2017;ES615;PERNOCTACIONES;557.43764047;A
A;516711;2017;ES616;PERNOCTACIONES;219.3700763;A
A;516711;2017;ES617;PERNOCTACIONES;135274.00588;A
A;516711;2017;ES618;PERNOCTACIONES;58293.982044;A
A;516711;2016;ES61;PERNOCTACIONES;150045.21120587;A
A;516711;2016;ES611;PERNOCTACIONES;3147.5686179;A
A;516711;2016;ES612;PERNOCTACIONES;6241.4734075;A
A;516711;2016;ES613;PERNOCTACIONES;1882.4044621;A
A;516711;2016;ES614;PERNOCTACIONES;12070.049187;A
A;516711;2016;ES615;PERNOCTACIONES;436.06756324;A
A;516711;2016;ES616;PERNOCTACIONES;430.36126113;A
A;516711;2016;ES617;PERNOCTACIONES;83763.302283;A
A;516711;2016;ES618;PERNOCTACIONES;42073.984424;A
A;516711;2015;ES61;PERNOCTACIONES;138659.49517095;A
A;516711;2015;ES611;PERNOCTACIONES;2294.1996412;A
A;516711;2015;ES612;PERNOCTACIONES;5906.3220985;A
A;516711;2015;ES613;PERNOCTACIONES;1471.4442951;A
A;516711;2015;ES614;PERNOCTACIONES;14625.22363;A
A;516711;2015;ES615;PERNOCTACIONES;916.90040661;A
A;516711;2015;ES616;PERNOCTACIONES;585.05208954;A
A;516711;2015;ES617;PERNOCTACIONES;78959.481302;A
A;516711;2015;ES618;PERNOCTACIONES;33900.871708;A
A;516711;2014;ES61;PERNOCTACIONES;128498.89241294;A
A;516711;2014;ES611;PERNOCTACIONES;1305.6163065;A
A;516711;2014;ES612;PERNOCTACIONES;4995.0752951;A
A;516711;2014;ES613;PERNOCTACIONES;1170.4098698;A
A;516711;2014;ES614;PERNOCTACIONES;8186.1521126;A
A;516711;2014;ES615;PERNOCTACIONES;401.26970214;A
A;516711;2014;ES616;PERNOCTACIONES;1379.9750718;A
A;516711;2014;ES617;PERNOCTACIONES;81573.312072;A
A;516711;2014;ES618;PERNOCTACIONES;29487.081983;A
A;516712;2020;ES61;PERNOCTACIONES;3414.134165184;A
A;516712;2020;ES612;PERNOCTACIONES;94.470369767;A
A;516712;2020;ES613;PERNOCTACIONES;67.528758142;A
A;516712;2020;ES614;PERNOCTACIONES;177.736842105;A
A;516712;2020;ES617;PERNOCTACIONES;2325.847163892;A
A;516712;2020;ES618;PERNOCTACIONES;712.551031278;A
A;516712;2019;ES61;PERNOCTACIONES;9781.039469443;A
A;516712;2019;ES611;PERNOCTACIONES;121.137961985;A
A;516712;2019;ES612;PERNOCTACIONES;117.581997829;A
A;516712;2019;ES613;PERNOCTACIONES;139.863216591;A
A;516712;2019;ES614;PERNOCTACIONES;145.58482195;A
A;516712;2019;ES615;PERNOCTACIONES;138.293413174;A
A;516712;2019;ES617;PERNOCTACIONES;8468.25771982;A
A;516712;2019;ES618;PERNOCTACIONES;650.320338094;A
A;516712;2018;ES61;PERNOCTACIONES;6893.153698398;A
A;516712;2018;ES612;PERNOCTACIONES;341.20518531;A
A;516712;2018;ES613;PERNOCTACIONES;121.70332927;A
A;516712;2018;ES614;PERNOCTACIONES;663.54164773;A
A;516712;2018;ES616;PERNOCTACIONES;39.725199621;A
A;516712;2018;ES617;PERNOCTACIONES;4488.6932359;A
A;516712;2018;ES618;PERNOCTACIONES;1181.8184339;A
A;516712;2017;ES61;PERNOCTACIONES;8236.670229254;A
A;516712;2017;ES611;PERNOCTACIONES;60.992152466;A
A;516712;2017;ES612;PERNOCTACIONES;220.71004636;A
A;516712;2017;ES613;PERNOCTACIONES;72.576265988;A
A;516712;2017;ES614;PERNOCTACIONES;919.83350331;A
A;516712;2017;ES615;PERNOCTACIONES;131.40233723;A
A;516712;2017;ES617;PERNOCTACIONES;5693.4333173;A
A;516712;2017;ES618;PERNOCTACIONES;1137.7226066;A
A;516712;2016;ES61;PERNOCTACIONES;10886.16653636;A
A;516712;2016;ES612;PERNOCTACIONES;266.1802827;A
A;516712;2016;ES613;PERNOCTACIONES;100.23504646;A
A;516712;2016;ES614;PERNOCTACIONES;1456.8237616;A
A;516712;2016;ES617;PERNOCTACIONES;7756.1691475;A
A;516712;2016;ES618;PERNOCTACIONES;1297.7582981;A
A;516712;2015;ES61;PERNOCTACIONES;4598.229013802;A
A;516712;2015;ES612;PERNOCTACIONES;56.758333333;A
A;516712;2015;ES613;PERNOCTACIONES;244.43812171;A
A;516712;2015;ES614;PERNOCTACIONES;310.11649627;A
A;516712;2015;ES615;PERNOCTACIONES;42.89137931;A
A;516712;2015;ES617;PERNOCTACIONES;3338.5532342;A
A;516712;2015;ES618;PERNOCTACIONES;589.15786252;A
A;516712;2014;ES61;PERNOCTACIONES;3842.634843943;A
A;516712;2014;ES612;PERNOCTACIONES;118.2;A
A;516712;2014;ES613;PERNOCTACIONES;159.55771309;A
