OBS_STATUS;PUNTOS_TURISTICOS;RESITUR;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
A;269774;516705;2019;VIAJEROS;40.159009009;A
A;269774;516705;2018;VIAJEROS;11.875;A
A;269774;516705;2017;VIAJEROS;19.75;A
A;269774;516705;2015;VIAJEROS;44.096037335;A
A;269774;516706;2020;VIAJEROS;37.080704365;A
A;269774;516706;2019;VIAJEROS;205.542775842;A
A;269774;516706;2018;VIAJEROS;228.12575857;A
A;269774;516706;2017;VIAJEROS;267.78173203;A
A;269774;516706;2016;VIAJEROS;219.05980022;A
A;269774;516706;2015;VIAJEROS;164.06096859;A
A;269774;516706;2014;VIAJEROS;128.17916667;A
A;269774;516707;2019;VIAJEROS;89.011525255;A
A;269774;516707;2018;VIAJEROS;93.063818267;A
A;269774;516707;2017;VIAJEROS;78.025439339;A
A;269774;516707;2015;VIAJEROS;15.625;A
A;269774;516707;2014;VIAJEROS;48.75;A
A;269774;516708;2017;VIAJEROS;52.6875;A
A;269774;55568;2020;VIAJEROS;150.982671958;A
A;269774;55568;2019;VIAJEROS;554.853748607;A
A;269774;55568;2018;VIAJEROS;635.89656679;A
A;269774;55568;2017;VIAJEROS;831.51608121;A
A;269774;55568;2016;VIAJEROS;622.34897433;A
A;269774;55568;2015;VIAJEROS;526.97392464;A
A;269774;55568;2014;VIAJEROS;352.06833333;A
A;269774;516710;2020;VIAJEROS;60.49156746;A
A;269774;516710;2019;VIAJEROS;88.716717854;A
A;269774;516710;2018;VIAJEROS;83.4625;A
A;269774;516710;2017;VIAJEROS;123.47173059;A
A;269774;516710;2016;VIAJEROS;108.18298202;A
A;269774;516710;2015;VIAJEROS;75.712986251;A
A;269774;516710;2014;VIAJEROS;35.65;A
A;269774;516711;2020;VIAJEROS;61.739583333;A
A;269774;516711;2019;VIAJEROS;151.486612022;A
A;269774;516711;2018;VIAJEROS;175.52583395;A
A;269774;516711;2017;VIAJEROS;209.07999279;A
A;269774;516711;2016;VIAJEROS;140.39366847;A
A;269774;516711;2015;VIAJEROS;114.0509725;A
A;269774;516711;2014;VIAJEROS;82.275;A
A;269774;55571;2020;VIAJEROS;211.391116721;A
A;269774;55571;2019;VIAJEROS;381.837357346;A
A;269774;55571;2018;VIAJEROS;371.26549737;A
A;269774;55571;2017;VIAJEROS;418.68798126;A
A;269774;55571;2016;VIAJEROS;462.3725655;A
A;269774;55571;2015;VIAJEROS;271.63549368;A
A;269774;55571;2014;VIAJEROS;657.71833333;A
A;269774;516713;2019;VIAJEROS;126.055732838;A
A;269774;516713;2018;VIAJEROS;86.149385246;A
A;269774;516713;2017;VIAJEROS;163.35471962;A
A;269774;516713;2016;VIAJEROS;70.646621355;A
A;269774;516713;2015;VIAJEROS;118.27548625;A
A;269774;516713;2014;VIAJEROS;21.3125;A
A;269774;516715;2020;VIAJEROS;93.086309524;A
A;269774;516715;2019;VIAJEROS;309.34139982;A
A;269774;516715;2018;VIAJEROS;191.20131827;A
A;269774;516715;2017;VIAJEROS;266.9029949;A
A;269774;516715;2016;VIAJEROS;238.1051139;A
A;269774;516715;2015;VIAJEROS;174.95513917;A
A;269774;516715;2014;VIAJEROS;273.59833333;A
A;269774;55574;2020;VIAJEROS;139.713558201;A
A;269774;55574;2019;VIAJEROS;1774.312296928;A
A;269774;55574;2018;VIAJEROS;2234.7480999;A
A;269774;55574;2017;VIAJEROS;2444.6533542;A
A;269774;55574;2016;VIAJEROS;1527.6162063;A
A;269774;55574;2015;VIAJEROS;1075.5715401;A
A;269774;55574;2014;VIAJEROS;496.525;A
A;269774;516716;2019;VIAJEROS;55.25;A
A;269774;516716;2018;VIAJEROS;35.779166667;A
A;269774;516716;2017;VIAJEROS;122.39567982;A
A;269774;516716;2016;VIAJEROS;101.62636173;A
A;269774;516716;2015;VIAJEROS;94.895833333;A
A;269774;516716;2014;VIAJEROS;19.375;A
A;269774;516717;2019;VIAJEROS;52.564772727;A
A;269774;516717;2018;VIAJEROS;46.895291551;A
A;269774;516717;2017;VIAJEROS;92.416260386;A
A;269774;516717;2016;VIAJEROS;18.301039049;A
A;269774;516717;2015;VIAJEROS;53.800972502;A
A;269774;516717;2014;VIAJEROS;15.875;A
A;269774;516718;2020;VIAJEROS;33.758333333;A
A;269774;516718;2019;VIAJEROS;183.447114533;A
A;269774;516718;2018;VIAJEROS;145.05061475;A
A;269774;516718;2017;VIAJEROS;212.48378375;A
A;269774;516718;2016;VIAJEROS;20.801576044;A
A;269774;516718;2015;VIAJEROS;95.61861167;A
A;269774;516718;2014;VIAJEROS;144.875;A
A;269774;516719;2019;VIAJEROS;36.076013514;A
A;269774;516719;2018;VIAJEROS;81.607914253;A
A;269774;516719;2017;VIAJEROS;62.792766344;A
A;269774;516719;2016;VIAJEROS;89.042120474;A
A;269774;516719;2015;VIAJEROS;90.400486251;A
A;269774;516719;2014;VIAJEROS;46.625;A
A;269774;516720;2019;VIAJEROS;122.527055558;A
A;269774;516720;2018;VIAJEROS;130.96156716;A
A;269774;516720;2017;VIAJEROS;305.46493456;A
A;269774;516720;2016;VIAJEROS;52.798877763;A
A;269774;516720;2015;VIAJEROS;110.12423709;A
A;269774;516720;2014;VIAJEROS;56.875;A
A;269774;516721;2020;VIAJEROS;18.555555556;A
A;269774;516721;2019;VIAJEROS;56.330551248;A
A;269774;516721;2017;VIAJEROS;40.748039371;A
A;269774;516721;2016;VIAJEROS;28.45703175;A
A;269774;516721;2015;VIAJEROS;30.960276817;A
A;269774;516721;2014;VIAJEROS;13.8125;A
A;269774;516722;2020;VIAJEROS;15.5625;A
A;269774;516722;2019;VIAJEROS;122.223310811;A
A;269774;516722;2018;VIAJEROS;55.845833333;A
A;269774;516722;2017;VIAJEROS;112.25;A
A;269774;516722;2016;VIAJEROS;47.25;A
A;269774;516722;2015;VIAJEROS;33.45;A
A;269774;516722;2014;VIAJEROS;42.75;A
A;269774;516724;2019;VIAJEROS;37.825;A
A;269774;516724;2018;VIAJEROS;128.19487179;A
A;269774;516724;2017;VIAJEROS;151.9741684;A
A;269774;516724;2016;VIAJEROS;60.708513514;A
A;269774;516724;2015;VIAJEROS;40.087986251;A
A;269774;516725;2020;VIAJEROS;69.8125;A
A;269774;516725;2019;VIAJEROS;160.083185645;A
A;269774;516725;2018;VIAJEROS;198.49189085;A
A;269774;516725;2017;VIAJEROS;152.42680005;A
A;269774;516725;2015;VIAJEROS;66.351945003;A
A;269774;516726;2020;VIAJEROS;17.6875;A
A;269774;516726;2019;VIAJEROS;110.261126495;A
A;269774;516726;2018;VIAJEROS;146.98962113;A
A;269774;516726;2017;VIAJEROS;48.435334758;A
A;269774;516726;2015;VIAJEROS;93.8125;A
A;269774;516726;2014;VIAJEROS;11.75;A
A;269774;516727;2019;VIAJEROS;182.701013514;A
A;269774;516727;2018;VIAJEROS;37.0625;A
A;269774;516727;2017;VIAJEROS;147.5;A
A;269774;516727;2016;VIAJEROS;90.627638167;A
A;269774;516727;2015;VIAJEROS;29.1875;A
A;55109;55698;2020;VIAJEROS;17895.191292082;A
A;55109;55698;2019;VIAJEROS;30967.488849246;A
A;55109;55698;2018;VIAJEROS;28427.090074358;A
A;55109;55698;2017;VIAJEROS;26061.51961096;A
A;55109;55698;2016;VIAJEROS;19835.682108352;A
A;55109;55698;2015;VIAJEROS;19309.255185663;A
A;55109;55698;2014;VIAJEROS;18627.011961675;A
A;55109;55565;2020;VIAJEROS;17086.26521921;A
A;55109;55565;2019;VIAJEROS;28080.802025105;A
A;55109;55565;2018;VIAJEROS;25700.260725529;A
A;55109;55565;2017;VIAJEROS;23931.678236296;A
A;55109;55565;2016;VIAJEROS;18111.831332315;A
A;55109;55565;2015;VIAJEROS;16994.503326494;A
A;55109;55565;2014;VIAJEROS;16859.223497258;A
A;55109;55697;2020;VIAJEROS;808.926072872;A
A;55109;55697;2019;VIAJEROS;2886.686824141;A
A;55109;55697;2018;VIAJEROS;2726.829348829;A
A;55109;55697;2017;VIAJEROS;2129.841374664;A
A;55109;55697;2016;VIAJEROS;1723.850776037;A
A;55109;55697;2015;VIAJEROS;2314.751859169;A
A;55109;55697;2014;VIAJEROS;1767.788464417;A
A;55109;55577;2020;VIAJEROS;208.611443662;A
A;55109;55577;2019;VIAJEROS;644.828543034;A
A;55109;55577;2018;VIAJEROS;521.50365655;A
A;55109;55577;2017;VIAJEROS;438.21955945;A
A;55109;55577;2016;VIAJEROS;260.98992256;A
A;55109;55577;2015;VIAJEROS;504.50659759;A
A;55109;55577;2014;VIAJEROS;625.94605456;A
A;55109;516705;2019;VIAJEROS;42.383272059;A
A;55109;516705;2018;VIAJEROS;54.731631377;A
A;55109;516705;2017;VIAJEROS;29.393183921;A
A;55109;516705;2016;VIAJEROS;36.046734234;A
A;55109;516705;2015;VIAJEROS;78.777777778;A
A;55109;516705;2014;VIAJEROS;38.692462175;A
A;55109;516706;2019;VIAJEROS;29.881617647;A
A;55109;516706;2018;VIAJEROS;89.536790677;A
A;55109;516706;2017;VIAJEROS;39.693930868;A
A;55109;516706;2016;VIAJEROS;21.625;A
A;55109;516706;2015;VIAJEROS;50.115811966;A
A;55109;516707;2019;VIAJEROS;29.6875;A
A;55109;516707;2018;VIAJEROS;46.776603875;A
A;55109;516707;2017;VIAJEROS;121.15404195;A
A;55109;516707;2016;VIAJEROS;49.608333333;A
A;55109;516707;2015;VIAJEROS;26.932905983;A
A;55109;516707;2014;VIAJEROS;13.625;A
A;55109;516708;2019;VIAJEROS;55.086862745;A
A;55109;516708;2018;VIAJEROS;80.15;A
A;55109;516708;2017;VIAJEROS;28.480263158;A
A;55109;516708;2016;VIAJEROS;277.33333333;A
A;55109;516708;2015;VIAJEROS;42.240811966;A
A;55109;516708;2014;VIAJEROS;29.741259631;A
A;55109;55568;2020;VIAJEROS;52.842232463;A
A;55109;55568;2019;VIAJEROS;213.211661091;A
A;55109;55568;2018;VIAJEROS;203.47155992;A
A;55109;55568;2017;VIAJEROS;108.95304484;A
A;55109;55568;2016;VIAJEROS;110.32916667;A
A;55109;55568;2015;VIAJEROS;166.33788462;A
A;55109;55568;2014;VIAJEROS;127.51854324;A
A;55109;516710;2019;VIAJEROS;37.452326643;A
A;55109;516710;2018;VIAJEROS;14.165906623;A
A;55109;516710;2017;VIAJEROS;47.341957184;A
A;55109;516710;2016;VIAJEROS;23.216666667;A
A;55109;516710;2015;VIAJEROS;13.6875;A
A;55109;516710;2014;VIAJEROS;43.729096234;A
A;55109;516711;2020;VIAJEROS;38.783394876;A
A;55109;516711;2019;VIAJEROS;331.7969765;A
A;55109;516711;2018;VIAJEROS;216.47618431;A
A;55109;516711;2017;VIAJEROS;234.05414841;A
A;55109;516711;2016;VIAJEROS;64.191197572;A
A;55109;516711;2015;VIAJEROS;122.85507503;A
A;55109;516711;2014;VIAJEROS;86.714242799;A
A;55109;55571;2020;VIAJEROS;62.122576036;A
A;55109;55571;2019;VIAJEROS;105.623975983;A
A;55109;55571;2018;VIAJEROS;58.833780805;A
A;55109;55571;2017;VIAJEROS;77.283207205;A
A;55109;55571;2016;VIAJEROS;117.50991376;A
A;55109;55571;2015;VIAJEROS;304.3708965;A
A;55109;55571;2014;VIAJEROS;101.61796102;A
A;55109;516713;2019;VIAJEROS;139.030215781;A
A;55109;516713;2018;VIAJEROS;88.223479913;A
A;55109;516713;2017;VIAJEROS;51.781064901;A
A;55109;516713;2016;VIAJEROS;54.866666667;A
A;55109;516713;2015;VIAJEROS;33.0625;A
A;55109;516713;2014;VIAJEROS;11.75;A
A;55109;516715;2020;VIAJEROS;70.571105702;A
A;55109;516715;2019;VIAJEROS;40.383272059;A
A;55109;516715;2018;VIAJEROS;80.014558057;A
A;55109;516715;2017;VIAJEROS;112.57923789;A
A;55109;516715;2016;VIAJEROS;52.421283784;A
A;55109;516715;2015;VIAJEROS;72.4140625;A
A;55109;516715;2014;VIAJEROS;47.125;A
A;55109;55574;2020;VIAJEROS;217.581998713;A
A;55109;55574;2019;VIAJEROS;245.611051688;A
A;55109;55574;2018;VIAJEROS;379.92007441;A
A;55109;55574;2017;VIAJEROS;262.65714468;A
A;55109;55574;2016;VIAJEROS;183.70073388;A
A;55109;55574;2015;VIAJEROS;295.8833393;A
A;55109;55574;2014;VIAJEROS;304.19694305;A
A;55109;516716;2020;VIAJEROS;15.491666667;A
A;55109;516716;2019;VIAJEROS;57.915551471;A
A;55109;516716;2018;VIAJEROS;94.67174566;A
A;55109;516716;2016;VIAJEROS;12.496058559;A
A;55109;516716;2015;VIAJEROS;15.8125;A
A;55109;516717;2019;VIAJEROS;76.843939344;A
A;55109;516717;2018;VIAJEROS;63.169691781;A
A;55109;516717;2017;VIAJEROS;55.947146302;A
A;55109;516717;2016;VIAJEROS;99.8375;A
A;55109;516717;2015;VIAJEROS;11.75;A
A;55109;516717;2014;VIAJEROS;80.896984888;A
A;55109;516718;2019;VIAJEROS;83.268198529;A
A;55109;516718;2018;VIAJEROS;63.791937519;A
A;55109;516718;2017;VIAJEROS;58.807823462;A
A;55109;516718;2016;VIAJEROS;27.625;A
A;55109;516718;2015;VIAJEROS;102.36111111;A
A;55109;516718;2014;VIAJEROS;37.962060041;A
A;55109;516719;2019;VIAJEROS;81.041605392;A
A;55109;516719;2018;VIAJEROS;97.5125;A
A;55109;516719;2017;VIAJEROS;30.634646302;A
A;55109;516719;2016;VIAJEROS;93.466666667;A
A;55109;516719;2014;VIAJEROS;47.625;A
A;55109;516720;2019;VIAJEROS;108.344763002;A
A;55109;516720;2018;VIAJEROS;94.050612794;A
A;55109;516720;2017;VIAJEROS;88.165348057;A
A;55109;516720;2016;VIAJEROS;74.867117117;A
A;55109;516720;2015;VIAJEROS;109.60737179;A
A;55109;516720;2014;VIAJEROS;39.186439904;A
A;55109;516721;2019;VIAJEROS;74.616907241;A
A;55109;516721;2018;VIAJEROS;164.50238279;A
A;55109;516721;2017;VIAJEROS;49.215015154;A
A;55109;516721;2016;VIAJEROS;58.40281457;A
A;55109;516721;2015;VIAJEROS;129.59027778;A
A;55109;516721;2014;VIAJEROS;37.0625;A
A;55109;516722;2020;VIAJEROS;23.233333333;A
A;55109;516722;2019;VIAJEROS;73.890808824;A
A;55109;516722;2018;VIAJEROS;81.323157713;A
A;55109;516722;2017;VIAJEROS;77.262504118;A
A;55109;516722;2016;VIAJEROS;42.691666667;A
A;55109;516722;2015;VIAJEROS;104.70462329;A
A;55109;516722;2014;VIAJEROS;11.625;A
A;55109;516724;2020;VIAJEROS;22.333333333;A
A;55109;516724;2019;VIAJEROS;114.308308939;A
A;55109;516724;2018;VIAJEROS;36.8125;A
A;55109;516724;2017;VIAJEROS;33.397951948;A
A;55109;516724;2016;VIAJEROS;17.4375;A
A;55109;516724;2015;VIAJEROS;19.375;A
A;55109;516724;2014;VIAJEROS;13.5625;A
A;55109;516725;2020;VIAJEROS;34.341626101;A
A;55109;516725;2019;VIAJEROS;204.614753091;A
A;55109;516725;2018;VIAJEROS;63.187319618;A
A;55109;516725;2017;VIAJEROS;47.267425238;A
A;55109;516725;2016;VIAJEROS;19.875;A
A;55109;516725;2015;VIAJEROS;61.928311966;A
A;55109;516725;2014;VIAJEROS;50.082802167;A
A;55109;516726;2019;VIAJEROS;30.557715529;A
A;55109;516726;2018;VIAJEROS;25.149429967;A
A;55109;516726;2017;VIAJEROS;33.332365678;A
A;55109;516726;2015;VIAJEROS;31.0;A
A;55109;516727;2019;VIAJEROS;62.306997549;A
A;55109;516727;2018;VIAJEROS;102.65384447;A
A;55109;516727;2017;VIAJEROS;94.220363948;A
A;55109;516727;2016;VIAJEROS;11.625;A
A;55109;516727;2014;VIAJEROS;13.128614708;A
A;70671;55698;2018;VIAJEROS;39834.415341661;A
A;70671;55698;2017;VIAJEROS;25286.200623295;A
A;70671;55698;2016;VIAJEROS;17418.435914106;A
A;70671;55698;2015;VIAJEROS;21076.47383718;A
A;70671;55565;2018;VIAJEROS;19485.826498495;A
A;70671;55565;2017;VIAJEROS;12284.306440147;A
A;70671;55565;2016;VIAJEROS;10044.795940466;A
A;70671;55565;2015;VIAJEROS;11589.886262175;A
A;70671;55697;2018;VIAJEROS;20348.588843166;A
A;70671;55697;2017;VIAJEROS;13001.894183148;A
A;70671;55697;2016;VIAJEROS;7373.63997364;A
A;70671;55697;2015;VIAJEROS;9486.587575005;A
A;70671;55577;2018;VIAJEROS;2032.0511359;A
A;70671;55577;2017;VIAJEROS;1368.4190342;A
A;70671;55577;2016;VIAJEROS;849.196045;A
A;70671;55577;2015;VIAJEROS;971.74688967;A
A;70671;516705;2018;VIAJEROS;173.81053061;A
A;70671;516705;2017;VIAJEROS;238.27459771;A
A;70671;516705;2016;VIAJEROS;40.919927366;A
A;70671;516705;2015;VIAJEROS;102.81894118;A
A;70671;516706;2018;VIAJEROS;368.85156503;A
A;70671;516706;2017;VIAJEROS;343.3492623;A
A;70671;516706;2016;VIAJEROS;129.33544609;A
A;70671;516706;2015;VIAJEROS;245.58472412;A
A;70671;516707;2018;VIAJEROS;164.50034386;A
A;70671;516707;2017;VIAJEROS;72.360390285;A
A;70671;516707;2016;VIAJEROS;21.986000415;A
A;70671;516708;2018;VIAJEROS;225.78964031;A
A;70671;516708;2017;VIAJEROS;76.174261048;A
A;70671;516708;2016;VIAJEROS;207.18181818;A
A;70671;516708;2015;VIAJEROS;80.783541435;A
A;70671;55568;2018;VIAJEROS;2663.5535995;A
A;70671;55568;2017;VIAJEROS;1438.1182773;A
A;70671;55568;2016;VIAJEROS;905.99864346;A
A;70671;55568;2015;VIAJEROS;1082.797711;A
A;70671;516709;2018;VIAJEROS;66.124360819;A
A;70671;516709;2017;VIAJEROS;92.120247728;A
A;70671;516709;2016;VIAJEROS;39.0;A
A;70671;516710;2018;VIAJEROS;326.37592226;A
A;70671;516710;2017;VIAJEROS;354.66133081;A
A;70671;516710;2016;VIAJEROS;83.772269083;A
A;70671;516710;2015;VIAJEROS;169.87640996;A
A;70671;516711;2018;VIAJEROS;2145.2087003;A
A;70671;516711;2017;VIAJEROS;841.7839065;A
A;70671;516711;2016;VIAJEROS;875.07618536;A
A;70671;516711;2015;VIAJEROS;812.27448215;A
A;70671;516712;2018;VIAJEROS;54.674919407;A
A;70671;516712;2017;VIAJEROS;14.187006146;A
A;70671;516712;2016;VIAJEROS;15.420103093;A
A;70671;55571;2018;VIAJEROS;726.37372691;A
A;70671;55571;2017;VIAJEROS;818.30681262;A
A;70671;55571;2016;VIAJEROS;253.99249324;A
A;70671;55571;2015;VIAJEROS;460.4013707;A
A;70671;516713;2018;VIAJEROS;455.46894511;A
A;70671;516713;2017;VIAJEROS;184.13678052;A
A;70671;516713;2016;VIAJEROS;117.46826623;A
A;70671;516713;2015;VIAJEROS;151.96185249;A
A;70671;516715;2018;VIAJEROS;513.9397161;A
A;70671;516715;2017;VIAJEROS;177.03689697;A
A;70671;516715;2016;VIAJEROS;283.88507051;A
A;70671;516715;2015;VIAJEROS;751.77253885;A
A;70671;55574;2018;VIAJEROS;3314.0066003;A
A;70671;55574;2017;VIAJEROS;2426.991596;A
A;70671;55574;2016;VIAJEROS;895.40297225;A
A;70671;55574;2015;VIAJEROS;1193.5216256;A
A;70671;516716;2018;VIAJEROS;124.08623671;A
A;70671;516716;2017;VIAJEROS;45.514719131;A
A;70671;516717;2018;VIAJEROS;483.34207265;A
A;70671;516717;2017;VIAJEROS;317.43779503;A
A;70671;516717;2016;VIAJEROS;195.91860039;A
A;70671;516717;2015;VIAJEROS;423.88786718;A
A;70671;516718;2018;VIAJEROS;284.98761394;A
A;70671;516718;2017;VIAJEROS;430.59049664;A
A;70671;516718;2016;VIAJEROS;84.281980397;A
A;70671;516718;2015;VIAJEROS;287.93279184;A
A;70671;516719;2018;VIAJEROS;236.90738321;A
A;70671;516719;2017;VIAJEROS;193.54029208;A
A;70671;516719;2016;VIAJEROS;38.209175322;A
A;70671;516719;2015;VIAJEROS;52.781953426;A
A;70671;516720;2018;VIAJEROS;472.84329498;A
A;70671;516720;2017;VIAJEROS;347.83416015;A
A;70671;516720;2016;VIAJEROS;153.52822617;A
A;70671;516720;2015;VIAJEROS;143.40854902;A
A;70671;516721;2018;VIAJEROS;749.8775968;A
A;70671;516721;2017;VIAJEROS;543.00131364;A
A;70671;516721;2016;VIAJEROS;170.21611293;A
A;70671;516721;2015;VIAJEROS;218.03878394;A
A;70671;516722;2018;VIAJEROS;172.30637983;A
A;70671;516722;2017;VIAJEROS;169.93925345;A
A;70671;516722;2016;VIAJEROS;98.905763824;A
A;70671;516722;2015;VIAJEROS;442.53557058;A
A;70671;516724;2018;VIAJEROS;1084.0857556;A
A;70671;516724;2017;VIAJEROS;598.3241984;A
A;70671;516724;2016;VIAJEROS;352.38317137;A
A;70671;516724;2015;VIAJEROS;681.5643612;A
A;70671;516725;2018;VIAJEROS;1594.3312485;A
A;70671;516725;2017;VIAJEROS;935.77603719;A
A;70671;516725;2016;VIAJEROS;669.53463872;A
A;70671;516725;2015;VIAJEROS;542.06650864;A
A;70671;516726;2018;VIAJEROS;242.36576743;A
A;70671;516726;2017;VIAJEROS;198.62159983;A
A;70671;516726;2016;VIAJEROS;235.28717392;A
A;70671;516726;2015;VIAJEROS;229.07300666;A
A;70671;516727;2018;VIAJEROS;1672.7257871;A
A;70671;516727;2017;VIAJEROS;775.39391747;A
A;70671;516727;2016;VIAJEROS;656.73989032;A
A;70671;516727;2015;VIAJEROS;436.17353654;A
A;55110;55698;2017;VIAJEROS;13987.706349207;A
A;55110;55698;2016;VIAJEROS;14974.797055769;A
A;55110;55698;2015;VIAJEROS;11926.877890577;A
A;55110;55698;2014;VIAJEROS;9068.500281865;A
A;55110;55565;2017;VIAJEROS;10842.690600467;A
A;55110;55565;2016;VIAJEROS;11440.665326175;A
A;55110;55565;2015;VIAJEROS;8445.468039778;A
A;55110;55565;2014;VIAJEROS;7053.544706908;A
A;55110;55697;2017;VIAJEROS;3145.01574874;A
A;55110;55697;2016;VIAJEROS;3534.131729594;A
A;55110;55697;2015;VIAJEROS;3481.409850799;A
A;55110;55697;2014;VIAJEROS;2014.955574957;A
A;55110;55577;2017;VIAJEROS;1944.6736681;A
A;55110;55577;2016;VIAJEROS;1591.3386286;A
A;55110;55577;2015;VIAJEROS;2118.5588385;A
A;55110;55577;2014;VIAJEROS;1146.1636235;A
A;55110;516705;2017;VIAJEROS;63.404902665;A
A;55110;516705;2016;VIAJEROS;52.05559464;A
A;55110;516705;2015;VIAJEROS;73.523619414;A
A;55110;516706;2016;VIAJEROS;40.8125;A
A;55110;516706;2015;VIAJEROS;62.306369369;A
A;55110;516707;2016;VIAJEROS;14.857142857;A
A;55110;516708;2016;VIAJEROS;30.100468329;A
A;55110;55568;2017;VIAJEROS;207.84127429;A
A;55110;55568;2016;VIAJEROS;197.51714249;A
A;55110;55568;2015;VIAJEROS;97.431046065;A
A;55110;55568;2014;VIAJEROS;160.24615712;A
A;55110;516710;2016;VIAJEROS;34.470364839;A
A;55110;516710;2015;VIAJEROS;52.772817353;A
A;55110;516710;2014;VIAJEROS;16.966666667;A
A;55110;516711;2017;VIAJEROS;115.02993234;A
A;55110;516711;2016;VIAJEROS;127.52719679;A
A;55110;516711;2015;VIAJEROS;68.399759308;A
A;55110;516711;2014;VIAJEROS;64.186394429;A
A;55110;55571;2017;VIAJEROS;276.4517757;A
A;55110;55571;2016;VIAJEROS;365.51605233;A
A;55110;55571;2015;VIAJEROS;189.42746079;A
A;55110;55571;2014;VIAJEROS;142.38199892;A
A;55110;516713;2016;VIAJEROS;82.360698535;A
A;55110;516713;2015;VIAJEROS;12.878787879;A
A;55110;516713;2014;VIAJEROS;81.732817328;A
A;55110;516715;2017;VIAJEROS;60.786720996;A
A;55110;516715;2016;VIAJEROS;77.278219761;A
A;55110;516715;2014;VIAJEROS;28.956318681;A
A;55110;55574;2017;VIAJEROS;101.01790043;A
A;55110;55574;2016;VIAJEROS;201.02280773;A
A;55110;55574;2015;VIAJEROS;148.5575303;A
A;55110;55574;2014;VIAJEROS;135.62070697;A
A;55110;516716;2014;VIAJEROS;32.55;A
A;55110;516717;2017;VIAJEROS;63.614456753;A
A;55110;516717;2016;VIAJEROS;108.34775242;A
A;55110;516717;2015;VIAJEROS;26.451136364;A
A;55110;516717;2014;VIAJEROS;14.972222222;A
A;55110;516718;2016;VIAJEROS;15.922698258;A
A;55110;516718;2015;VIAJEROS;29.642424242;A
A;55110;516718;2014;VIAJEROS;30.547619048;A
A;55110;516719;2017;VIAJEROS;105.11046512;A
A;55110;516719;2016;VIAJEROS;133.31943321;A
A;55110;516719;2014;VIAJEROS;24.699540518;A
A;55110;516720;2017;VIAJEROS;61.664586466;A
A;55110;516720;2016;VIAJEROS;10.101495726;A
A;55110;516720;2015;VIAJEROS;50.394270166;A
A;55110;516720;2014;VIAJEROS;53.099218864;A
A;55110;516721;2017;VIAJEROS;57.337769198;A
A;55110;516721;2016;VIAJEROS;52.135012055;A
A;55110;516721;2015;VIAJEROS;58.384421682;A
A;55110;516721;2014;VIAJEROS;35.182619535;A
A;55110;516722;2017;VIAJEROS;11.875;A
A;55110;516722;2015;VIAJEROS;390.3277027;A
A;55110;516724;2014;VIAJEROS;13.516475096;A
A;55110;516725;2017;VIAJEROS;24.81741573;A
A;55110;516725;2016;VIAJEROS;25.827428811;A
A;55110;516726;2016;VIAJEROS;14.857142857;A
A;55110;516727;2017;VIAJEROS;25.952380952;A
A;55110;516727;2016;VIAJEROS;348.66245363;A
A;55110;516727;2015;VIAJEROS;82.728666667;A
A;55110;516727;2014;VIAJEROS;34.133196059;A
A;70672;55698;2014;VIAJEROS;27575.445833314;A
A;70672;55565;2014;VIAJEROS;22616.33750001;A
A;70672;55697;2014;VIAJEROS;4959.108333304;A
A;70672;55577;2014;VIAJEROS;2590.2583333;A
A;70672;516705;2014;VIAJEROS;57.8625;A
A;70672;516706;2014;VIAJEROS;124.01666667;A
A;70672;516707;2014;VIAJEROS;28.275;A
A;70672;516708;2014;VIAJEROS;16.133333333;A
A;70672;55568;2014;VIAJEROS;280.67083333;A
A;70672;516710;2014;VIAJEROS;47.704166667;A
A;70672;516711;2014;VIAJEROS;129.76666667;A
A;70672;516712;2014;VIAJEROS;10.0;A
A;70672;55571;2014;VIAJEROS;322.72916667;A
A;70672;516713;2014;VIAJEROS;176.3;A
A;70672;516715;2014;VIAJEROS;185.98333333;A
A;70672;55574;2014;VIAJEROS;238.1;A
A;70672;516716;2014;VIAJEROS;13.820833333;A
A;70672;516717;2014;VIAJEROS;62.0;A
A;70672;516718;2014;VIAJEROS;78.466666667;A
A;70672;516719;2014;VIAJEROS;30.866666667;A
A;70672;516720;2014;VIAJEROS;132.72916667;A
A;70672;516721;2014;VIAJEROS;109.7375;A
A;70672;516722;2014;VIAJEROS;18.466666667;A
A;70672;516724;2014;VIAJEROS;40.279166667;A
A;70672;516725;2014;VIAJEROS;28.6;A
A;70672;516726;2014;VIAJEROS;32.933333333;A
A;70672;516727;2014;VIAJEROS;203.40833333;A
A;70674;55698;2020;VIAJEROS;4162.468134118;A
A;70674;55698;2019;VIAJEROS;12393.385475397;A
A;70674;55698;2018;VIAJEROS;6512.957826521;A
A;70674;55565;2020;VIAJEROS;3227.310827472;A
A;70674;55565;2019;VIAJEROS;7007.744216057;A
A;70674;55565;2018;VIAJEROS;3190.13873869;A
A;70674;55697;2020;VIAJEROS;935.157306646;A
A;70674;55697;2019;VIAJEROS;5385.64125934;A
A;70674;55697;2018;VIAJEROS;3322.819087831;A
A;70674;55577;2020;VIAJEROS;118.55311828;A
A;70674;55577;2019;VIAJEROS;716.010435677;A
A;70674;55577;2018;VIAJEROS;541.48226351;A
A;70674;516705;2019;VIAJEROS;32.750111408;A
A;70674;516705;2018;VIAJEROS;114.00540541;A
