OBS_STATUS;RESITUR;TEMPORAL;PARQUES_TURISMO;INDICATOR;OBS_VALUE;FREQ
A;516707;2016;55541;ESTANCIA_MEDIA;7.506448372006267;A
A;516707;2017;55537;ESTANCIA_MEDIA;7.550764161438458;A
A;516707;2017;55538;ESTANCIA_MEDIA;4.792567248260131;A
A;516707;2017;55539;ESTANCIA_MEDIA;6.352063988326648;A
A;516707;2017;55540;ESTANCIA_MEDIA;8.470588235294118;A
A;516707;2017;55541;ESTANCIA_MEDIA;6.738672857677703;A
A;516707;2018;55537;ESTANCIA_MEDIA;6.808911284052074;A
A;516707;2018;55538;ESTANCIA_MEDIA;5.702497891857562;A
A;516707;2018;55539;ESTANCIA_MEDIA;8.918641037526122;A
A;516707;2018;55540;ESTANCIA_MEDIA;6.486084394236821;A
A;516707;2018;55541;ESTANCIA_MEDIA;6.812907825421869;A
A;516707;2019;55537;ESTANCIA_MEDIA;4.380334911176519;A
A;516707;2019;55538;ESTANCIA_MEDIA;3.1300722076788112;A
A;516707;2019;55539;ESTANCIA_MEDIA;20.29658543762065;A
A;516707;2019;55540;ESTANCIA_MEDIA;6.89584092459347;A
A;516707;2019;55541;ESTANCIA_MEDIA;6.773563318975074;A
A;516707;2020;55537;ESTANCIA_MEDIA;8.397213096036431;A
A;516707;2020;55538;ESTANCIA_MEDIA;3.160551688623798;A
A;516707;2020;55539;ESTANCIA_MEDIA;12.071233884083002;A
A;516707;2020;55540;ESTANCIA_MEDIA;3.2882125089800542;A
A;516707;2020;55541;ESTANCIA_MEDIA;7.286379980933091;A
A;516708;2014;55537;ESTANCIA_MEDIA;6.048329241225653;A
A;516708;2014;55538;ESTANCIA_MEDIA;3.128428592048595;A
A;516708;2014;55539;ESTANCIA_MEDIA;7.176628489777096;A
A;516708;2014;55540;ESTANCIA_MEDIA;4.289787800365997;A
A;516708;2014;55541;ESTANCIA_MEDIA;7.057363677134606;A
A;516708;2015;55537;ESTANCIA_MEDIA;5.093482232819332;A
A;516708;2015;55538;ESTANCIA_MEDIA;2.997822100302447;A
A;516708;2015;55539;ESTANCIA_MEDIA;4.064360815633353;A
A;516708;2015;55540;ESTANCIA_MEDIA;6.632782723185157;A
A;516708;2015;55541;ESTANCIA_MEDIA;7.099775187034315;A
A;516708;2016;55537;ESTANCIA_MEDIA;3.347053426705529;A
A;516708;2016;55538;ESTANCIA_MEDIA;4.171151557379873;A
A;516708;2016;55539;ESTANCIA_MEDIA;19.132894804672272;A
A;516708;2016;55540;ESTANCIA_MEDIA;3.525215793326638;A
A;516708;2016;55541;ESTANCIA_MEDIA;7.033760007114152;A
A;516708;2017;55537;ESTANCIA_MEDIA;4.844487543001854;A
A;516708;2017;55538;ESTANCIA_MEDIA;3.5602928494463013;A
A;516708;2017;55539;ESTANCIA_MEDIA;1.4720812182681209;A
A;516708;2017;55540;ESTANCIA_MEDIA;4.103106727763013;A
A;516708;2017;55541;ESTANCIA_MEDIA;7.302323466815425;A
A;516708;2018;55537;ESTANCIA_MEDIA;6.054685753975922;A
A;516708;2018;55538;ESTANCIA_MEDIA;5.504317800907591;A
A;516708;2018;55539;ESTANCIA_MEDIA;5.516129032258065;A
A;516708;2018;55540;ESTANCIA_MEDIA;6.597087942971139;A
A;516708;2018;55541;ESTANCIA_MEDIA;7.536167851949107;A
A;516708;2019;55537;ESTANCIA_MEDIA;5.35332902293818;A
A;516708;2019;55538;ESTANCIA_MEDIA;4.025320069619555;A
A;516708;2019;55539;ESTANCIA_MEDIA;8.519713261666666;A
A;516708;2019;55540;ESTANCIA_MEDIA;4.35021258371325;A
A;516708;2019;55541;ESTANCIA_MEDIA;7.646657914389169;A
A;516708;2020;55537;ESTANCIA_MEDIA;5.23889028899227;A
A;516708;2020;55538;ESTANCIA_MEDIA;4.401829990487574;A
A;516708;2020;55540;ESTANCIA_MEDIA;5.904761904761905;A
A;516708;2020;55541;ESTANCIA_MEDIA;8.21032431902047;A
A;55568;2014;55537;ESTANCIA_MEDIA;7.412887964029917;A
A;55568;2014;55538;ESTANCIA_MEDIA;2.7669096823806587;A
A;55568;2014;55539;ESTANCIA_MEDIA;9.318259823659455;A
A;55568;2014;55540;ESTANCIA_MEDIA;4.06419349063371;A
A;55568;2014;55541;ESTANCIA_MEDIA;6.615911027531616;A
A;55568;2015;55537;ESTANCIA_MEDIA;7.099653079596571;A
A;55568;2015;55538;ESTANCIA_MEDIA;2.807806621617268;A
A;55568;2015;55539;ESTANCIA_MEDIA;9.169866264232748;A
A;55568;2015;55540;ESTANCIA_MEDIA;2.7004106947428372;A
A;55568;2015;55541;ESTANCIA_MEDIA;6.472914766658659;A
A;55568;2016;55537;ESTANCIA_MEDIA;8.971571426216869;A
A;55568;2016;55538;ESTANCIA_MEDIA;2.529074958518781;A
A;55568;2016;55539;ESTANCIA_MEDIA;9.495873960795059;A
A;55568;2016;55540;ESTANCIA_MEDIA;3.902468998899639;A
A;55568;2016;55541;ESTANCIA_MEDIA;5.9144132018392925;A
A;55568;2017;55537;ESTANCIA_MEDIA;7.396843978499106;A
A;55568;2017;55538;ESTANCIA_MEDIA;2.9823314410143777;A
A;55568;2017;55539;ESTANCIA_MEDIA;9.6698260116847;A
A;55568;2017;55540;ESTANCIA_MEDIA;5.293762409610134;A
A;55568;2017;55541;ESTANCIA_MEDIA;5.548059868126519;A
A;55568;2018;55537;ESTANCIA_MEDIA;8.331256043119762;A
A;55568;2018;55538;ESTANCIA_MEDIA;3.2012427895244433;A
A;55568;2018;55539;ESTANCIA_MEDIA;5.342214821062356;A
A;55568;2018;55540;ESTANCIA_MEDIA;5.0958655266337525;A
A;55568;2018;55541;ESTANCIA_MEDIA;5.197135896529416;A
A;55568;2019;55537;ESTANCIA_MEDIA;6.4272399634174215;A
A;55568;2019;55538;ESTANCIA_MEDIA;2.605074357200584;A
A;55568;2019;55539;ESTANCIA_MEDIA;7.020441842402694;A
A;55568;2019;55540;ESTANCIA_MEDIA;4.509361421411818;A
A;55568;2019;55541;ESTANCIA_MEDIA;4.426150775653976;A
A;55568;2020;55537;ESTANCIA_MEDIA;5.775361860346086;A
A;55568;2020;55538;ESTANCIA_MEDIA;3.7637198724450855;A
A;55568;2020;55539;ESTANCIA_MEDIA;11.22495256948808;A
A;55568;2020;55540;ESTANCIA_MEDIA;3.288880850251058;A
A;55568;2020;55541;ESTANCIA_MEDIA;6.200434329397967;A
A;516709;2014;55538;ESTANCIA_MEDIA;2.559153522232145;A
A;516709;2014;55540;ESTANCIA_MEDIA;11.087697602871895;A
A;516709;2014;55541;ESTANCIA_MEDIA;4.550723232658785;A
A;516709;2015;55537;ESTANCIA_MEDIA;6.367170626173141;A
A;516709;2015;55538;ESTANCIA_MEDIA;1.4091298145527504;A
A;516709;2015;55540;ESTANCIA_MEDIA;14.898648648648647;A
A;516709;2015;55541;ESTANCIA_MEDIA;3.5368453816386096;A
A;516709;2016;55537;ESTANCIA_MEDIA;1.6382978723466821;A
A;516709;2016;55538;ESTANCIA_MEDIA;1.5173326686547088;A
A;516709;2016;55540;ESTANCIA_MEDIA;27.116033590114935;A
A;516709;2016;55541;ESTANCIA_MEDIA;7.189834144587764;A
A;516709;2017;55537;ESTANCIA_MEDIA;5.02171363802294;A
A;516709;2017;55538;ESTANCIA_MEDIA;1.3984244000633375;A
A;516709;2017;55540;ESTANCIA_MEDIA;30.285714285714285;A
A;516709;2017;55541;ESTANCIA_MEDIA;5.061112262057956;A
A;516709;2018;55537;ESTANCIA_MEDIA;7.066115702625333;A
A;516709;2018;55538;ESTANCIA_MEDIA;7.919761878285111;A
A;516709;2018;55541;ESTANCIA_MEDIA;6.454081585669426;A
A;516709;2019;55537;ESTANCIA_MEDIA;2.7177838995844383;A
A;516709;2019;55538;ESTANCIA_MEDIA;1.7790768052268666;A
A;516709;2019;55539;ESTANCIA_MEDIA;3.0;A
A;516709;2019;55540;ESTANCIA_MEDIA;20.794871794871796;A
A;516709;2019;55541;ESTANCIA_MEDIA;2.561950129628982;A
A;516709;2020;55538;ESTANCIA_MEDIA;6.301631007608607;A
A;516709;2020;55540;ESTANCIA_MEDIA;41.2;A
A;516709;2020;55541;ESTANCIA_MEDIA;6.426361425029613;A
A;516710;2014;55537;ESTANCIA_MEDIA;7.425858055505996;A
A;516710;2014;55538;ESTANCIA_MEDIA;2.6674755687128346;A
A;516710;2014;55539;ESTANCIA_MEDIA;4.59536684598302;A
A;516710;2014;55540;ESTANCIA_MEDIA;4.660434684335538;A
A;516710;2014;55541;ESTANCIA_MEDIA;6.774730827569784;A
A;516710;2015;55537;ESTANCIA_MEDIA;6.1566328346947365;A
A;516710;2015;55538;ESTANCIA_MEDIA;2.2926147563860875;A
A;516710;2015;55539;ESTANCIA_MEDIA;4.06312310114271;A
A;516710;2015;55540;ESTANCIA_MEDIA;2.9701492536657663;A
A;516710;2015;55541;ESTANCIA_MEDIA;7.5168983378876755;A
A;516710;2016;55537;ESTANCIA_MEDIA;7.3784633499363705;A
A;516710;2016;55538;ESTANCIA_MEDIA;3.628356248942386;A
A;516710;2016;55539;ESTANCIA_MEDIA;8.397183098721108;A
A;516710;2016;55540;ESTANCIA_MEDIA;4.7961425055175315;A
A;516710;2016;55541;ESTANCIA_MEDIA;7.468095660409922;A
A;516710;2017;55537;ESTANCIA_MEDIA;7.4980822548198285;A
A;516710;2017;55538;ESTANCIA_MEDIA;3.0568108266445453;A
A;516710;2017;55539;ESTANCIA_MEDIA;6.7110638103294535;A
A;516710;2017;55540;ESTANCIA_MEDIA;2.915823945889949;A
A;516710;2017;55541;ESTANCIA_MEDIA;6.475021131945823;A
A;516710;2018;55537;ESTANCIA_MEDIA;7.645266210476562;A
A;516710;2018;55538;ESTANCIA_MEDIA;2.436384932831485;A
A;516710;2018;55539;ESTANCIA_MEDIA;6.839802834288355;A
A;516710;2018;55540;ESTANCIA_MEDIA;2.351516764115345;A
A;516710;2018;55541;ESTANCIA_MEDIA;6.244875347745866;A
A;516710;2019;55537;ESTANCIA_MEDIA;6.390126585249769;A
A;516710;2019;55538;ESTANCIA_MEDIA;2.7571212760069113;A
A;516710;2019;55539;ESTANCIA_MEDIA;4.5066413662571785;A
A;516710;2019;55540;ESTANCIA_MEDIA;3.8222332422615963;A
A;516710;2019;55541;ESTANCIA_MEDIA;6.034014126234629;A
A;516710;2020;55537;ESTANCIA_MEDIA;3.7668045717285086;A
A;516710;2020;55538;ESTANCIA_MEDIA;2.393012509861601;A
A;516710;2020;55540;ESTANCIA_MEDIA;3.6706586826387464;A
A;516710;2020;55541;ESTANCIA_MEDIA;6.259072277590304;A
A;516711;2014;55537;ESTANCIA_MEDIA;3.363689549982757;A
A;516711;2014;55538;ESTANCIA_MEDIA;3.2591703701952306;A
A;516711;2014;55539;ESTANCIA_MEDIA;3.550195747642493;A
A;516711;2014;55540;ESTANCIA_MEDIA;3.326762493804645;A
A;516711;2014;55541;ESTANCIA_MEDIA;5.649406179162531;A
A;516711;2015;55537;ESTANCIA_MEDIA;4.134238963875849;A
A;516711;2015;55538;ESTANCIA_MEDIA;2.562598337593139;A
A;516711;2015;55539;ESTANCIA_MEDIA;4.674479166640625;A
A;516711;2015;55540;ESTANCIA_MEDIA;4.70911766775086;A
A;516711;2015;55541;ESTANCIA_MEDIA;5.6720407011360985;A
A;516711;2016;55537;ESTANCIA_MEDIA;4.255766465220503;A
A;516711;2016;55538;ESTANCIA_MEDIA;2.7000591270996948;A
A;516711;2016;55539;ESTANCIA_MEDIA;9.530843651754482;A
A;516711;2016;55540;ESTANCIA_MEDIA;2.910160666276087;A
A;516711;2016;55541;ESTANCIA_MEDIA;4.497575041570404;A
A;516711;2017;55537;ESTANCIA_MEDIA;5.11302857107356;A
A;516711;2017;55538;ESTANCIA_MEDIA;3.10697441269222;A
A;516711;2017;55539;ESTANCIA_MEDIA;3.9457364341437637;A
A;516711;2017;55540;ESTANCIA_MEDIA;4.144467947140925;A
A;516711;2017;55541;ESTANCIA_MEDIA;3.98998711978805;A
A;516711;2018;55537;ESTANCIA_MEDIA;4.25243852966108;A
A;516711;2018;55538;ESTANCIA_MEDIA;2.4975684835853946;A
A;516711;2018;55539;ESTANCIA_MEDIA;2.5371179040003398;A
A;516711;2018;55540;ESTANCIA_MEDIA;3.531219455633963;A
A;516711;2018;55541;ESTANCIA_MEDIA;4.201899490432913;A
A;516711;2019;55537;ESTANCIA_MEDIA;4.469598755878562;A
A;516711;2019;55538;ESTANCIA_MEDIA;2.3062675545579605;A
A;516711;2019;55539;ESTANCIA_MEDIA;4.027953881015961;A
A;516711;2019;55540;ESTANCIA_MEDIA;3.2711682248917473;A
A;516711;2019;55541;ESTANCIA_MEDIA;3.3810495545118213;A
A;516711;2020;55537;ESTANCIA_MEDIA;3.4974010156031814;A
A;516711;2020;55538;ESTANCIA_MEDIA;6.1696684432984075;A
A;516711;2020;55539;ESTANCIA_MEDIA;6.629154519074064;A
A;516711;2020;55540;ESTANCIA_MEDIA;1.8887548785963426;A
A;516711;2020;55541;ESTANCIA_MEDIA;4.246510103130421;A
A;516712;2014;55538;ESTANCIA_MEDIA;11.82;A
A;516712;2014;55541;ESTANCIA_MEDIA;7.472820849810578;A
A;516712;2015;55538;ESTANCIA_MEDIA;3.6666666666666665;A
A;516712;2015;55540;ESTANCIA_MEDIA;3.9999999998134825;A
A;516712;2015;55541;ESTANCIA_MEDIA;5.99182341785876;A
A;516712;2016;55538;ESTANCIA_MEDIA;5.353709585700121;A
A;516712;2016;55541;ESTANCIA_MEDIA;7.254732230882937;A
A;516712;2017;55537;ESTANCIA_MEDIA;2.999999999950813;A
A;516712;2017;55538;ESTANCIA_MEDIA;4.620043133020921;A
A;516712;2017;55539;ESTANCIA_MEDIA;4.000000000030544;A
A;516712;2017;55540;ESTANCIA_MEDIA;5.348721317422492;A
A;516712;2017;55541;ESTANCIA_MEDIA;5.577131619641734;A
A;516712;2018;55538;ESTANCIA_MEDIA;2.310878811623201;A
A;516712;2018;55539;ESTANCIA_MEDIA;7.000000000069125;A
A;516712;2018;55541;ESTANCIA_MEDIA;6.165523010767701;A
A;516712;2019;55537;ESTANCIA_MEDIA;4.045173558017432;A
A;516712;2019;55538;ESTANCIA_MEDIA;1.982413869327976;A
A;516712;2019;55540;ESTANCIA_MEDIA;7.999999999884303;A
A;516712;2019;55541;ESTANCIA_MEDIA;8.375458809586608;A
A;516712;2020;55538;ESTANCIA_MEDIA;3.420205912870951;A
A;516712;2020;55541;ESTANCIA_MEDIA;6.814158910777915;A
A;55571;2014;55537;ESTANCIA_MEDIA;12.176648506786286;A
A;55571;2014;55538;ESTANCIA_MEDIA;3.928031713521782;A
A;55571;2014;55539;ESTANCIA_MEDIA;11.82261799059686;A
A;55571;2014;55540;ESTANCIA_MEDIA;6.392754421439986;A
A;55571;2014;55541;ESTANCIA_MEDIA;8.817078253605377;A
A;55571;2015;55537;ESTANCIA_MEDIA;10.712619328715613;A
A;55571;2015;55538;ESTANCIA_MEDIA;3.4423681928935554;A
A;55571;2015;55539;ESTANCIA_MEDIA;11.991410416808797;A
A;55571;2015;55540;ESTANCIA_MEDIA;4.532749435160494;A
A;55571;2015;55541;ESTANCIA_MEDIA;9.59674325903067;A
A;55571;2016;55537;ESTANCIA_MEDIA;7.221571492322238;A
A;55571;2016;55538;ESTANCIA_MEDIA;4.403864170171483;A
A;55571;2016;55539;ESTANCIA_MEDIA;11.323796975231714;A
A;55571;2016;55540;ESTANCIA_MEDIA;4.445807826730126;A
A;55571;2016;55541;ESTANCIA_MEDIA;7.714037295898249;A
A;55571;2017;55537;ESTANCIA_MEDIA;7.551133358852624;A
A;55571;2017;55538;ESTANCIA_MEDIA;3.598799226148241;A
A;55571;2017;55539;ESTANCIA_MEDIA;9.415741104805097;A
A;55571;2017;55540;ESTANCIA_MEDIA;4.184849324623281;A
A;55571;2017;55541;ESTANCIA_MEDIA;6.852755139165144;A
A;55571;2018;55537;ESTANCIA_MEDIA;7.49789118687459;A
A;55571;2018;55538;ESTANCIA_MEDIA;4.282113769252932;A
A;55571;2018;55539;ESTANCIA_MEDIA;5.218830415242711;A
A;55571;2018;55540;ESTANCIA_MEDIA;4.751533747441647;A
A;55571;2018;55541;ESTANCIA_MEDIA;6.712626388459135;A
A;55571;2019;55537;ESTANCIA_MEDIA;6.572658128372412;A
A;55571;2019;55538;ESTANCIA_MEDIA;2.954254243237479;A
A;55571;2019;55539;ESTANCIA_MEDIA;4.999825859793819;A
A;55571;2019;55540;ESTANCIA_MEDIA;5.100339408316252;A
A;55571;2019;55541;ESTANCIA_MEDIA;6.5746136608828;A
A;55571;2020;55537;ESTANCIA_MEDIA;14.174192294924321;A
A;55571;2020;55538;ESTANCIA_MEDIA;2.299554857632726;A
A;55571;2020;55539;ESTANCIA_MEDIA;8.378547758625928;A
A;55571;2020;55540;ESTANCIA_MEDIA;3.2954581400837597;A
A;55571;2020;55541;ESTANCIA_MEDIA;7.547163358802575;A
A;516713;2014;55537;ESTANCIA_MEDIA;3.8844828994827387;A
A;516713;2014;55538;ESTANCIA_MEDIA;3.475973350482347;A
A;516713;2014;55539;ESTANCIA_MEDIA;3.383891489316462;A
A;516713;2014;55540;ESTANCIA_MEDIA;6.349056829873312;A
A;516713;2014;55541;ESTANCIA_MEDIA;5.150035947009905;A
A;516713;2015;55537;ESTANCIA_MEDIA;4.6299626178915645;A
A;516713;2015;55538;ESTANCIA_MEDIA;3.479922209576703;A
A;516713;2015;55539;ESTANCIA_MEDIA;9.18900308661029;A
A;516713;2015;55540;ESTANCIA_MEDIA;3.216103741518877;A
A;516713;2015;55541;ESTANCIA_MEDIA;5.024335040682798;A
A;516713;2016;55537;ESTANCIA_MEDIA;5.699589310579323;A
A;516713;2016;55538;ESTANCIA_MEDIA;3.679472096511753;A
A;516713;2016;55539;ESTANCIA_MEDIA;5.172699362670257;A
A;516713;2016;55540;ESTANCIA_MEDIA;5.130263391696123;A
A;516713;2016;55541;ESTANCIA_MEDIA;4.457528030126055;A
A;516713;2017;55537;ESTANCIA_MEDIA;7.504660926700891;A
A;516713;2017;55538;ESTANCIA_MEDIA;3.5131819126656176;A
A;516713;2017;55539;ESTANCIA_MEDIA;6.2813559322033905;A
A;516713;2017;55540;ESTANCIA_MEDIA;5.043942853181257;A
A;516713;2017;55541;ESTANCIA_MEDIA;4.319012463275976;A
A;516713;2018;55537;ESTANCIA_MEDIA;6.79811017684881;A
A;516713;2018;55538;ESTANCIA_MEDIA;2.474005235922325;A
A;516713;2018;55539;ESTANCIA_MEDIA;7.857789855027174;A
A;516713;2018;55540;ESTANCIA_MEDIA;6.011702812154364;A
A;516713;2018;55541;ESTANCIA_MEDIA;4.4143684131750085;A
A;516713;2019;55537;ESTANCIA_MEDIA;5.5175947178267375;A
A;516713;2019;55538;ESTANCIA_MEDIA;3.434897849477121;A
A;516713;2019;55539;ESTANCIA_MEDIA;7.882917466429661;A
A;516713;2019;55540;ESTANCIA_MEDIA;5.058053809104632;A
A;516713;2019;55541;ESTANCIA_MEDIA;4.121803438908268;A
A;516713;2020;55537;ESTANCIA_MEDIA;3.2775900149065116;A
A;516713;2020;55538;ESTANCIA_MEDIA;1.6235956673837137;A
A;516713;2020;55540;ESTANCIA_MEDIA;2.6243896819412385;A
A;516713;2020;55541;ESTANCIA_MEDIA;4.131111043361969;A
A;516715;2014;55537;ESTANCIA_MEDIA;4.7586940480156334;A
A;516715;2014;55538;ESTANCIA_MEDIA;3.2089303297053826;A
A;516715;2014;55539;ESTANCIA_MEDIA;3.091677906110402;A
A;516715;2014;55540;ESTANCIA_MEDIA;4.073579664521198;A
A;516715;2014;55541;ESTANCIA_MEDIA;5.452955748849738;A
A;516715;2015;55537;ESTANCIA_MEDIA;6.076868418747442;A
A;516715;2015;55538;ESTANCIA_MEDIA;3.0174628478762244;A
A;516715;2015;55539;ESTANCIA_MEDIA;6.615226337345679;A
A;516715;2015;55540;ESTANCIA_MEDIA;4.68471982041504;A
A;516715;2015;55541;ESTANCIA_MEDIA;5.408492081790892;A
A;516715;2016;55537;ESTANCIA_MEDIA;5.928022627848412;A
A;516715;2016;55538;ESTANCIA_MEDIA;2.777615909958015;A
A;516715;2016;55539;ESTANCIA_MEDIA;5.881300866326659;A
A;516715;2016;55540;ESTANCIA_MEDIA;4.832450573150148;A
A;516715;2016;55541;ESTANCIA_MEDIA;4.870493499331603;A
A;516715;2017;55537;ESTANCIA_MEDIA;6.472856308465559;A
A;516715;2017;55538;ESTANCIA_MEDIA;2.5372758315612387;A
A;516715;2017;55539;ESTANCIA_MEDIA;5.143133935837246;A
A;516715;2017;55540;ESTANCIA_MEDIA;5.0028066271415215;A
A;516715;2017;55541;ESTANCIA_MEDIA;5.226099192660353;A
A;516715;2018;55537;ESTANCIA_MEDIA;5.128152767134972;A
A;516715;2018;55538;ESTANCIA_MEDIA;2.5956262332340327;A
A;516715;2018;55539;ESTANCIA_MEDIA;4.613207547169812;A
A;516715;2018;55540;ESTANCIA_MEDIA;4.920663431294884;A
A;516715;2018;55541;ESTANCIA_MEDIA;4.93150867504023;A
A;516715;2019;55537;ESTANCIA_MEDIA;5.54721102023496;A
A;516715;2019;55538;ESTANCIA_MEDIA;2.441765886549602;A
A;516715;2019;55539;ESTANCIA_MEDIA;7.338731443997976;A
A;516715;2019;55540;ESTANCIA_MEDIA;4.871898072509809;A
A;516715;2019;55541;ESTANCIA_MEDIA;4.790111887848358;A
A;516715;2020;55537;ESTANCIA_MEDIA;4.063370998101287;A
A;516715;2020;55538;ESTANCIA_MEDIA;3.063967643958433;A
A;516715;2020;55539;ESTANCIA_MEDIA;3.4000000000774193;A
A;516715;2020;55540;ESTANCIA_MEDIA;4.1733316096075805;A
A;516715;2020;55541;ESTANCIA_MEDIA;6.740341829143398;A
A;55574;2014;55537;ESTANCIA_MEDIA;6.362227656302638;A
A;55574;2014;55538;ESTANCIA_MEDIA;3.2094842287031153;A
A;55574;2014;55539;ESTANCIA_MEDIA;6.65089265811386;A
A;55574;2014;55540;ESTANCIA_MEDIA;3.0963161910702355;A
A;55574;2014;55541;ESTANCIA_MEDIA;6.501921820048086;A
A;55574;2015;55537;ESTANCIA_MEDIA;6.846963329348198;A
A;55574;2015;55538;ESTANCIA_MEDIA;2.8815685834964757;A
A;55574;2015;55539;ESTANCIA_MEDIA;8.021372391177662;A
A;55574;2015;55540;ESTANCIA_MEDIA;4.5365741565529;A
A;55574;2015;55541;ESTANCIA_MEDIA;6.727118415617913;A
A;55574;2016;55537;ESTANCIA_MEDIA;6.6406737575889885;A
A;55574;2016;55538;ESTANCIA_MEDIA;3.36179977680906;A
A;55574;2016;55539;ESTANCIA_MEDIA;7.655729824020387;A
A;55574;2016;55540;ESTANCIA_MEDIA;5.116380891761884;A
A;55574;2016;55541;ESTANCIA_MEDIA;6.53430754832089;A
A;55574;2017;55537;ESTANCIA_MEDIA;7.282577251969252;A
A;55574;2017;55538;ESTANCIA_MEDIA;3.7808175229688534;A
A;55574;2017;55539;ESTANCIA_MEDIA;7.684803571613045;A
A;55574;2017;55540;ESTANCIA_MEDIA;3.6853627035959957;A
A;55574;2017;55541;ESTANCIA_MEDIA;6.16143254987888;A
A;55574;2018;55537;ESTANCIA_MEDIA;7.114581548086759;A
A;55574;2018;55538;ESTANCIA_MEDIA;3.1490037875459858;A
A;55574;2018;55539;ESTANCIA_MEDIA;4.278882827911247;A
A;55574;2018;55540;ESTANCIA_MEDIA;3.907506899820354;A
A;55574;2018;55541;ESTANCIA_MEDIA;6.444065277686957;A
A;55574;2019;55537;ESTANCIA_MEDIA;7.461853135197441;A
A;55574;2019;55538;ESTANCIA_MEDIA;3.213035925941223;A
A;55574;2019;55539;ESTANCIA_MEDIA;8.784122855252214;A
A;55574;2019;55540;ESTANCIA_MEDIA;4.276619275701082;A
A;55574;2019;55541;ESTANCIA_MEDIA;6.206782788570098;A
A;55574;2020;55537;ESTANCIA_MEDIA;3.927449558801272;A
A;55574;2020;55538;ESTANCIA_MEDIA;3.3955833153937673;A
A;55574;2020;55539;ESTANCIA_MEDIA;3.72236183386431;A
A;55574;2020;55540;ESTANCIA_MEDIA;4.139182130742227;A
A;55574;2020;55541;ESTANCIA_MEDIA;6.791643340864945;A
A;516716;2014;55537;ESTANCIA_MEDIA;8.603590991102394;A
A;516716;2014;55538;ESTANCIA_MEDIA;2.467788039576752;A
A;516716;2014;55540;ESTANCIA_MEDIA;1.9166666666666667;A
A;516716;2014;55541;ESTANCIA_MEDIA;4.935347019901372;A
A;516716;2015;55537;ESTANCIA_MEDIA;5.3496712205198085;A
A;516716;2015;55538;ESTANCIA_MEDIA;3.9122142059794016;A
A;516716;2015;55539;ESTANCIA_MEDIA;1.2520325203048783;A
A;516716;2015;55540;ESTANCIA_MEDIA;3.4284710141826884;A
A;516716;2015;55541;ESTANCIA_MEDIA;5.705018935526558;A
A;516716;2016;55537;ESTANCIA_MEDIA;6.052241199326827;A
A;516716;2016;55538;ESTANCIA_MEDIA;4.723540262310009;A
A;516716;2016;55539;ESTANCIA_MEDIA;6.200995643976338;A
A;516716;2016;55540;ESTANCIA_MEDIA;7.049799032576942;A
A;516716;2016;55541;ESTANCIA_MEDIA;4.727931336073568;A
A;516716;2017;55537;ESTANCIA_MEDIA;7.886777511682856;A
A;516716;2017;55538;ESTANCIA_MEDIA;2.7398323933311057;A
A;516716;2017;55539;ESTANCIA_MEDIA;2.043478260858223;A
A;516716;2017;55540;ESTANCIA_MEDIA;4.409136585126002;A
A;516716;2017;55541;ESTANCIA_MEDIA;6.2442291882551295;A
A;516716;2018;55537;ESTANCIA_MEDIA;7.352692431076746;A
A;516716;2018;55538;ESTANCIA_MEDIA;4.033616867410491;A
A;516716;2018;55540;ESTANCIA_MEDIA;5.6;A
A;516716;2018;55541;ESTANCIA_MEDIA;5.125550307094658;A
A;516716;2019;55537;ESTANCIA_MEDIA;6.831070135955696;A
A;516716;2019;55538;ESTANCIA_MEDIA;2.49503578431944;A
A;516716;2019;55539;ESTANCIA_MEDIA;6.295081967316313;A
A;516716;2019;55540;ESTANCIA_MEDIA;3.1746987951492867;A
A;516716;2019;55541;ESTANCIA_MEDIA;3.9384237059129026;A
A;516716;2020;55537;ESTANCIA_MEDIA;6.572019393570938;A
A;516716;2020;55538;ESTANCIA_MEDIA;1.3027423370043445;A
A;516716;2020;55541;ESTANCIA_MEDIA;5.606337552076197;A
A;516717;2014;55537;ESTANCIA_MEDIA;13.091115964951415;A
A;516717;2014;55538;ESTANCIA_MEDIA;6.902238603849038;A
A;516717;2014;55539;ESTANCIA_MEDIA;11.720053819981775;A
A;516717;2014;55540;ESTANCIA_MEDIA;6.974770462741392;A
A;516717;2014;55541;ESTANCIA_MEDIA;8.226989158067497;A
A;516717;2015;55537;ESTANCIA_MEDIA;13.077729977294442;A
A;516717;2015;55538;ESTANCIA_MEDIA;5.766212388685585;A
A;516717;2015;55539;ESTANCIA_MEDIA;14.306639053577964;A
A;516717;2015;55540;ESTANCIA_MEDIA;10.115293104793802;A
A;516717;2015;55541;ESTANCIA_MEDIA;8.071113891162895;A
A;516717;2016;55537;ESTANCIA_MEDIA;12.369746148149655;A
A;516717;2016;55538;ESTANCIA_MEDIA;5.763184115962464;A
A;516717;2016;55539;ESTANCIA_MEDIA;9.743271718272103;A
A;516717;2016;55540;ESTANCIA_MEDIA;17.282534280754057;A
A;516717;2016;55541;ESTANCIA_MEDIA;7.411666385348582;A
A;516717;2017;55537;ESTANCIA_MEDIA;12.373063988314428;A
A;516717;2017;55538;ESTANCIA_MEDIA;5.052829585389433;A
A;516717;2017;55539;ESTANCIA_MEDIA;12.0296095351684;A
A;516717;2017;55540;ESTANCIA_MEDIA;28.999284966769316;A
A;516717;2017;55541;ESTANCIA_MEDIA;6.411547092112015;A
