OBS_STATUS;TERRITORIO;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
A;ES611;2017;GRAD_OCUP_PLAZ;31.317484852890587;A
A;ES611;2016;GRAD_OCUP_PLAZ;27.365692689168775;A
A;ES611;2015;GRAD_OCUP_PLAZ;27.754608413741828;A
A;ES611;2014;GRAD_OCUP_PLAZ;23.7180744965319;A
A;ES612;2020;GRAD_OCUP_PLAZ;22.74052714560276;A
A;ES612;2019;GRAD_OCUP_PLAZ;30.472663394796058;A
A;ES612;2018;GRAD_OCUP_PLAZ;30.576600660408108;A
A;ES612;2017;GRAD_OCUP_PLAZ;32.3383993113534;A
A;ES612;2016;GRAD_OCUP_PLAZ;31.44779172792106;A
A;ES612;2015;GRAD_OCUP_PLAZ;26.826462726714876;A
A;ES612;2014;GRAD_OCUP_PLAZ;25.66369068097296;A
A;ES613;2020;GRAD_OCUP_PLAZ;15.193979140183881;A
A;ES613;2019;GRAD_OCUP_PLAZ;24.425636236025184;A
A;ES613;2018;GRAD_OCUP_PLAZ;24.15600236793741;A
A;ES613;2017;GRAD_OCUP_PLAZ;25.067729264635478;A
A;ES613;2016;GRAD_OCUP_PLAZ;24.295682410644837;A
A;ES613;2015;GRAD_OCUP_PLAZ;20.81871451139756;A
A;ES613;2014;GRAD_OCUP_PLAZ;15.573940936757564;A
A;ES614;2020;GRAD_OCUP_PLAZ;19.783116062244474;A
A;ES614;2019;GRAD_OCUP_PLAZ;29.207620671687184;A
A;ES614;2018;GRAD_OCUP_PLAZ;31.63862242215932;A
A;ES614;2017;GRAD_OCUP_PLAZ;31.60127815106501;A
A;ES614;2016;GRAD_OCUP_PLAZ;34.848410808218624;A
A;ES614;2015;GRAD_OCUP_PLAZ;32.11933698508204;A
A;ES614;2014;GRAD_OCUP_PLAZ;28.607729422149383;A
A;ES615;2020;GRAD_OCUP_PLAZ;30.79506675655462;A
A;ES615;2019;GRAD_OCUP_PLAZ;35.336075824475216;A
A;ES615;2018;GRAD_OCUP_PLAZ;32.54703273704011;A
A;ES615;2017;GRAD_OCUP_PLAZ;35.627654886115685;A
A;ES615;2016;GRAD_OCUP_PLAZ;30.42506484452379;A
A;ES615;2015;GRAD_OCUP_PLAZ;29.411787898549473;A
A;ES615;2014;GRAD_OCUP_PLAZ;31.06780479471182;A
A;ES616;2020;GRAD_OCUP_PLAZ;19.522814401918854;A
A;ES616;2019;GRAD_OCUP_PLAZ;17.90192031844902;A
A;ES616;2018;GRAD_OCUP_PLAZ;18.263068219195183;A
A;ES616;2017;GRAD_OCUP_PLAZ;17.673784548414844;A
A;ES616;2016;GRAD_OCUP_PLAZ;18.183930572924;A
A;ES616;2015;GRAD_OCUP_PLAZ;13.801208948395749;A
A;ES616;2014;GRAD_OCUP_PLAZ;12.226517262925572;A
A;ES617;2020;GRAD_OCUP_PLAZ;18.702352605589486;A
A;ES617;2019;GRAD_OCUP_PLAZ;39.72253922526581;A
A;ES617;2018;GRAD_OCUP_PLAZ;40.77535801330632;A
A;ES617;2017;GRAD_OCUP_PLAZ;41.892937478974346;A
A;ES617;2016;GRAD_OCUP_PLAZ;42.5684144748386;A
A;ES617;2015;GRAD_OCUP_PLAZ;40.21731063804195;A
A;ES617;2014;GRAD_OCUP_PLAZ;38.921370024874655;A
A;ES618;2020;GRAD_OCUP_PLAZ;23.423466540997648;A
A;ES618;2019;GRAD_OCUP_PLAZ;46.55979828019591;A
A;ES618;2018;GRAD_OCUP_PLAZ;48.097459226640815;A
A;ES618;2017;GRAD_OCUP_PLAZ;46.265681575322645;A
A;ES618;2016;GRAD_OCUP_PLAZ;47.74367194564862;A
A;ES618;2015;GRAD_OCUP_PLAZ;42.331045504639434;A
A;ES618;2014;GRAD_OCUP_PLAZ;39.65135607111327;A
P;ES61;2021;GRAD_OCUP_PLAZ;24.825479639766243;A
P;ES611;2021;GRAD_OCUP_PLAZ;27.302229756050167;A
P;ES612;2021;GRAD_OCUP_PLAZ;21.425274939535264;A
P;ES613;2021;GRAD_OCUP_PLAZ;21.41328086296155;A
P;ES614;2021;GRAD_OCUP_PLAZ;23.569085964221607;A
P;ES615;2021;GRAD_OCUP_PLAZ;36.02190122600188;A
P;ES616;2021;GRAD_OCUP_PLAZ;19.916203237759387;A
P;ES617;2021;GRAD_OCUP_PLAZ;23.97217811773125;A
P;ES618;2021;GRAD_OCUP_PLAZ;29.714464590064953;A
A;ES61;2020;GRAD_OCUP_PLAZ_FIN_SEMA;23.445183720189156;A
A;ES61;2019;GRAD_OCUP_PLAZ_FIN_SEMA;41.562377554486936;A
A;ES61;2018;GRAD_OCUP_PLAZ_FIN_SEMA;41.93372739824369;A
A;ES61;2017;GRAD_OCUP_PLAZ_FIN_SEMA;43.572867089138036;A
A;ES61;2016;GRAD_OCUP_PLAZ_FIN_SEMA;43.165010698421646;A
A;ES61;2015;GRAD_OCUP_PLAZ_FIN_SEMA;40.31138606081486;A
A;ES61;2014;GRAD_OCUP_PLAZ_FIN_SEMA;37.81775215199376;A
A;ES611;2020;GRAD_OCUP_PLAZ_FIN_SEMA;22.096481273567694;A
A;ES611;2019;GRAD_OCUP_PLAZ_FIN_SEMA;34.129908543442305;A
A;ES611;2018;GRAD_OCUP_PLAZ_FIN_SEMA;31.00658068877207;A
A;ES611;2017;GRAD_OCUP_PLAZ_FIN_SEMA;35.755555393519785;A
A;ES611;2016;GRAD_OCUP_PLAZ_FIN_SEMA;31.46070069289222;A
A;ES611;2015;GRAD_OCUP_PLAZ_FIN_SEMA;32.86381131481154;A
A;ES611;2014;GRAD_OCUP_PLAZ_FIN_SEMA;27.903127749108243;A
A;ES612;2020;GRAD_OCUP_PLAZ_FIN_SEMA;27.602827092185805;A
A;ES612;2019;GRAD_OCUP_PLAZ_FIN_SEMA;38.5910392905911;A
A;ES612;2018;GRAD_OCUP_PLAZ_FIN_SEMA;37.36965074439749;A
A;ES612;2017;GRAD_OCUP_PLAZ_FIN_SEMA;39.74855265854827;A
A;ES612;2016;GRAD_OCUP_PLAZ_FIN_SEMA;38.837638164373246;A
A;ES612;2015;GRAD_OCUP_PLAZ_FIN_SEMA;32.052075585667;A
A;ES612;2014;GRAD_OCUP_PLAZ_FIN_SEMA;30.9358837192719;A
A;ES613;2020;GRAD_OCUP_PLAZ_FIN_SEMA;22.968847102811402;A
A;ES613;2019;GRAD_OCUP_PLAZ_FIN_SEMA;33.70374107584396;A
A;ES613;2018;GRAD_OCUP_PLAZ_FIN_SEMA;33.38177832944531;A
A;ES613;2017;GRAD_OCUP_PLAZ_FIN_SEMA;34.37821470643802;A
A;ES613;2016;GRAD_OCUP_PLAZ_FIN_SEMA;35.66258439618694;A
A;ES613;2015;GRAD_OCUP_PLAZ_FIN_SEMA;33.84251407942006;A
A;ES613;2014;GRAD_OCUP_PLAZ_FIN_SEMA;23.499310935292566;A
A;ES614;2020;GRAD_OCUP_PLAZ_FIN_SEMA;27.553618610179022;A
A;ES614;2019;GRAD_OCUP_PLAZ_FIN_SEMA;40.31648067585472;A
A;ES614;2018;GRAD_OCUP_PLAZ_FIN_SEMA;42.77333330217658;A
A;ES614;2017;GRAD_OCUP_PLAZ_FIN_SEMA;42.64892930605757;A
A;ES614;2016;GRAD_OCUP_PLAZ_FIN_SEMA;45.258874648989085;A
A;ES614;2015;GRAD_OCUP_PLAZ_FIN_SEMA;40.7414673730742;A
A;ES614;2014;GRAD_OCUP_PLAZ_FIN_SEMA;37.107255273297326;A
A;ES615;2020;GRAD_OCUP_PLAZ_FIN_SEMA;38.79325028008139;A
A;ES615;2019;GRAD_OCUP_PLAZ_FIN_SEMA;45.62307326752499;A
A;ES615;2018;GRAD_OCUP_PLAZ_FIN_SEMA;42.10356978613344;A
A;ES615;2017;GRAD_OCUP_PLAZ_FIN_SEMA;44.15020483081258;A
A;ES615;2016;GRAD_OCUP_PLAZ_FIN_SEMA;38.23504076825285;A
A;ES615;2015;GRAD_OCUP_PLAZ_FIN_SEMA;36.628002066592146;A
A;ES615;2014;GRAD_OCUP_PLAZ_FIN_SEMA;38.37462103431666;A
A;ES616;2020;GRAD_OCUP_PLAZ_FIN_SEMA;29.18910975374667;A
A;ES616;2019;GRAD_OCUP_PLAZ_FIN_SEMA;31.43620853997555;A
A;ES616;2018;GRAD_OCUP_PLAZ_FIN_SEMA;30.620657460702287;A
A;ES616;2017;GRAD_OCUP_PLAZ_FIN_SEMA;29.694118576271315;A
A;ES616;2016;GRAD_OCUP_PLAZ_FIN_SEMA;30.41233843342842;A
A;ES616;2015;GRAD_OCUP_PLAZ_FIN_SEMA;22.786139696573944;A
A;ES616;2014;GRAD_OCUP_PLAZ_FIN_SEMA;20.41238763634671;A
A;ES617;2020;GRAD_OCUP_PLAZ_FIN_SEMA;20.59788141948911;A
A;ES617;2019;GRAD_OCUP_PLAZ_FIN_SEMA;42.38883584155555;A
A;ES617;2018;GRAD_OCUP_PLAZ_FIN_SEMA;43.39051113662653;A
A;ES617;2017;GRAD_OCUP_PLAZ_FIN_SEMA;45.213711442240054;A
A;ES617;2016;GRAD_OCUP_PLAZ_FIN_SEMA;45.49394635714414;A
A;ES617;2015;GRAD_OCUP_PLAZ_FIN_SEMA;42.82658288670142;A
A;ES617;2014;GRAD_OCUP_PLAZ_FIN_SEMA;41.12599266457524;A
A;ES618;2020;GRAD_OCUP_PLAZ_FIN_SEMA;27.53900239266911;A
A;ES618;2019;GRAD_OCUP_PLAZ_FIN_SEMA;53.795444363117916;A
A;ES618;2018;GRAD_OCUP_PLAZ_FIN_SEMA;57.16109197694925;A
A;ES618;2017;GRAD_OCUP_PLAZ_FIN_SEMA;53.72014971069742;A
A;ES618;2016;GRAD_OCUP_PLAZ_FIN_SEMA;55.768856965916044;A
A;ES618;2015;GRAD_OCUP_PLAZ_FIN_SEMA;50.50330744743984;A
A;ES618;2014;GRAD_OCUP_PLAZ_FIN_SEMA;48.07916914170377;A
P;ES61;2021;GRAD_OCUP_PLAZ_FIN_SEMA;29.02312326104333;A
P;ES611;2021;GRAD_OCUP_PLAZ_FIN_SEMA;30.915726283853648;A
P;ES612;2021;GRAD_OCUP_PLAZ_FIN_SEMA;25.473132260958433;A
P;ES613;2021;GRAD_OCUP_PLAZ_FIN_SEMA;29.361191462390032;A
P;ES614;2021;GRAD_OCUP_PLAZ_FIN_SEMA;32.16297141910818;A
P;ES615;2021;GRAD_OCUP_PLAZ_FIN_SEMA;43.37289177745097;A
P;ES616;2021;GRAD_OCUP_PLAZ_FIN_SEMA;31.627876326577578;A
P;ES617;2021;GRAD_OCUP_PLAZ_FIN_SEMA;26.603494272212032;A
P;ES618;2021;GRAD_OCUP_PLAZ_FIN_SEMA;36.08690480640605;A
A;ES61;2020;GRAD_OCUP_APAR;31.143930331486082;A
A;ES61;2019;GRAD_OCUP_APAR;53.40759347151013;A
A;ES61;2018;GRAD_OCUP_APAR;54.33277859896634;A
A;ES61;2017;GRAD_OCUP_APAR;57.45074717978081;A
A;ES61;2016;GRAD_OCUP_APAR;57.6471476186546;A
A;ES61;2015;GRAD_OCUP_APAR;53.331071220466285;A
A;ES61;2014;GRAD_OCUP_APAR;49.70843978029533;A
A;ES611;2020;GRAD_OCUP_APAR;30.127216503397545;A
A;ES611;2019;GRAD_OCUP_APAR;42.042325116807525;A
A;ES611;2018;GRAD_OCUP_APAR;42.045182285687154;A
A;ES611;2017;GRAD_OCUP_APAR;45.86689653649606;A
A;ES611;2016;GRAD_OCUP_APAR;40.70508276945996;A
A;ES611;2015;GRAD_OCUP_APAR;40.871660947384115;A
A;ES611;2014;GRAD_OCUP_APAR;34.49006624082863;A
A;ES612;2020;GRAD_OCUP_APAR;31.908160640448962;A
A;ES612;2019;GRAD_OCUP_APAR;42.31887952902811;A
A;ES612;2018;GRAD_OCUP_APAR;41.974854394848855;A
A;ES612;2017;GRAD_OCUP_APAR;41.49609829487043;A
A;ES612;2016;GRAD_OCUP_APAR;41.36906382187106;A
A;ES612;2015;GRAD_OCUP_APAR;35.90482615849825;A
A;ES612;2014;GRAD_OCUP_APAR;35.67701840697444;A
A;ES613;2020;GRAD_OCUP_APAR;21.095951401893387;A
A;ES613;2019;GRAD_OCUP_APAR;33.43691494407075;A
A;ES613;2018;GRAD_OCUP_APAR;32.20639150866903;A
A;ES613;2017;GRAD_OCUP_APAR;33.67745293962563;A
A;ES613;2016;GRAD_OCUP_APAR;32.03254896257327;A
A;ES613;2015;GRAD_OCUP_APAR;29.56916734126417;A
A;ES613;2014;GRAD_OCUP_APAR;23.425772139301596;A
A;ES614;2020;GRAD_OCUP_APAR;24.99297502681756;A
A;ES614;2019;GRAD_OCUP_APAR;39.15617185924606;A
A;ES614;2018;GRAD_OCUP_APAR;40.44782959520101;A
A;ES614;2017;GRAD_OCUP_APAR;38.672015130805335;A
A;ES614;2016;GRAD_OCUP_APAR;42.374729748937504;A
A;ES614;2015;GRAD_OCUP_APAR;40.524961538509274;A
A;ES614;2014;GRAD_OCUP_APAR;36.33080059868586;A
A;ES615;2020;GRAD_OCUP_APAR;36.35150783999518;A
A;ES615;2019;GRAD_OCUP_APAR;42.37057437121815;A
A;ES615;2018;GRAD_OCUP_APAR;38.626890519859586;A
A;ES615;2017;GRAD_OCUP_APAR;42.423947670246164;A
A;ES615;2016;GRAD_OCUP_APAR;39.712483144267004;A
A;ES615;2015;GRAD_OCUP_APAR;38.845173229399265;A
A;ES615;2014;GRAD_OCUP_APAR;37.22085196212633;A
A;ES616;2020;GRAD_OCUP_APAR;23.29722067904546;A
A;ES616;2019;GRAD_OCUP_APAR;20.21157969915309;A
A;ES616;2018;GRAD_OCUP_APAR;21.70214742039317;A
A;ES616;2017;GRAD_OCUP_APAR;21.317791612371707;A
A;ES616;2016;GRAD_OCUP_APAR;22.8460813821719;A
A;ES616;2015;GRAD_OCUP_APAR;18.29256661841424;A
A;ES616;2014;GRAD_OCUP_APAR;16.61501672681823;A
A;ES617;2020;GRAD_OCUP_APAR;31.225714992547196;A
A;ES617;2019;GRAD_OCUP_APAR;59.6950837071069;A
A;ES617;2018;GRAD_OCUP_APAR;61.34732259433804;A
A;ES617;2017;GRAD_OCUP_APAR;65.61990886919997;A
A;ES617;2016;GRAD_OCUP_APAR;66.83438124615081;A
A;ES617;2015;GRAD_OCUP_APAR;61.73231783437615;A
A;ES617;2014;GRAD_OCUP_APAR;59.39820588230576;A
A;ES618;2020;GRAD_OCUP_APAR;39.041482135220456;A
A;ES618;2019;GRAD_OCUP_APAR;67.83326093614521;A
A;ES618;2018;GRAD_OCUP_APAR;68.41448205327333;A
A;ES618;2017;GRAD_OCUP_APAR;65.35225321491404;A
A;ES618;2016;GRAD_OCUP_APAR;68.35436240475113;A
A;ES618;2015;GRAD_OCUP_APAR;59.470682608027026;A
A;ES618;2014;GRAD_OCUP_APAR;53.994407217481964;A
P;ES61;2021;GRAD_OCUP_APAR;37.832570636313264;A
P;ES611;2021;GRAD_OCUP_APAR;36.98307229220459;A
P;ES612;2021;GRAD_OCUP_APAR;33.749688956973245;A
P;ES613;2021;GRAD_OCUP_APAR;33.42836858487746;A
P;ES614;2021;GRAD_OCUP_APAR;32.969309521868446;A
P;ES615;2021;GRAD_OCUP_APAR;47.52672571855451;A
P;ES616;2021;GRAD_OCUP_APAR;24.9761161052492;A
P;ES617;2021;GRAD_OCUP_APAR;38.17164597223107;A
P;ES618;2021;GRAD_OCUP_APAR;46.42096496709271;A
A;ES61;2020;GRAD_OCUP_APAR_FIN_SEMA;35.5201853791397;A
A;ES61;2019;GRAD_OCUP_APAR_FIN_SEMA;59.41564357499903;A
A;ES61;2018;GRAD_OCUP_APAR_FIN_SEMA;60.09417765404073;A
A;ES61;2017;GRAD_OCUP_APAR_FIN_SEMA;63.44964992324592;A
A;ES61;2016;GRAD_OCUP_APAR_FIN_SEMA;63.652982263058355;A
A;ES61;2015;GRAD_OCUP_APAR_FIN_SEMA;58.81005745093963;A
A;ES61;2014;GRAD_OCUP_APAR_FIN_SEMA;54.870682071719976;A
A;ES611;2020;GRAD_OCUP_APAR_FIN_SEMA;33.939454948351575;A
A;ES611;2019;GRAD_OCUP_APAR_FIN_SEMA;48.03076235417688;A
A;ES611;2018;GRAD_OCUP_APAR_FIN_SEMA;47.05696812024921;A
A;ES611;2017;GRAD_OCUP_APAR_FIN_SEMA;51.97775585939799;A
A;ES611;2016;GRAD_OCUP_APAR_FIN_SEMA;46.651774562496506;A
A;ES611;2015;GRAD_OCUP_APAR_FIN_SEMA;48.04266192741546;A
A;ES611;2014;GRAD_OCUP_APAR_FIN_SEMA;40.26380338578191;A
A;ES612;2020;GRAD_OCUP_APAR_FIN_SEMA;38.556856515723815;A
A;ES612;2019;GRAD_OCUP_APAR_FIN_SEMA;52.49409155981494;A
A;ES612;2018;GRAD_OCUP_APAR_FIN_SEMA;49.97067924206171;A
A;ES612;2017;GRAD_OCUP_APAR_FIN_SEMA;50.071024951995135;A
A;ES612;2016;GRAD_OCUP_APAR_FIN_SEMA;49.583381250016735;A
A;ES612;2015;GRAD_OCUP_APAR_FIN_SEMA;42.78571534586618;A
A;ES612;2014;GRAD_OCUP_APAR_FIN_SEMA;43.5616903549102;A
A;ES613;2020;GRAD_OCUP_APAR_FIN_SEMA;30.27878803248225;A
A;ES613;2019;GRAD_OCUP_APAR_FIN_SEMA;44.68664824236477;A
A;ES613;2018;GRAD_OCUP_APAR_FIN_SEMA;42.51054758043687;A
A;ES613;2017;GRAD_OCUP_APAR_FIN_SEMA;43.33712685209741;A
A;ES613;2016;GRAD_OCUP_APAR_FIN_SEMA;43.31754042685917;A
A;ES613;2015;GRAD_OCUP_APAR_FIN_SEMA;43.60992551130423;A
A;ES613;2014;GRAD_OCUP_APAR_FIN_SEMA;31.910514676190886;A
A;ES614;2020;GRAD_OCUP_APAR_FIN_SEMA;33.88979808441939;A
A;ES614;2019;GRAD_OCUP_APAR_FIN_SEMA;52.22874551415748;A
A;ES614;2018;GRAD_OCUP_APAR_FIN_SEMA;53.55689954139037;A
A;ES614;2017;GRAD_OCUP_APAR_FIN_SEMA;50.81728351784733;A
A;ES614;2016;GRAD_OCUP_APAR_FIN_SEMA;54.310995510514644;A
A;ES614;2015;GRAD_OCUP_APAR_FIN_SEMA;50.94569771938119;A
A;ES614;2014;GRAD_OCUP_APAR_FIN_SEMA;46.25912196408926;A
A;ES615;2020;GRAD_OCUP_APAR_FIN_SEMA;45.12153683749043;A
A;ES615;2019;GRAD_OCUP_APAR_FIN_SEMA;54.07493787097838;A
A;ES615;2018;GRAD_OCUP_APAR_FIN_SEMA;49.48745894878537;A
A;ES615;2017;GRAD_OCUP_APAR_FIN_SEMA;52.452798038224564;A
A;ES615;2016;GRAD_OCUP_APAR_FIN_SEMA;49.75751004634172;A
A;ES615;2015;GRAD_OCUP_APAR_FIN_SEMA;48.54061434099773;A
A;ES615;2014;GRAD_OCUP_APAR_FIN_SEMA;46.34237521459003;A
A;ES616;2020;GRAD_OCUP_APAR_FIN_SEMA;34.537246048024834;A
A;ES616;2019;GRAD_OCUP_APAR_FIN_SEMA;34.96612732837405;A
A;ES616;2018;GRAD_OCUP_APAR_FIN_SEMA;35.89250218826512;A
A;ES616;2017;GRAD_OCUP_APAR_FIN_SEMA;35.287249778574065;A
A;ES616;2016;GRAD_OCUP_APAR_FIN_SEMA;36.922014195544904;A
A;ES616;2015;GRAD_OCUP_APAR_FIN_SEMA;29.198463021468406;A
A;ES616;2014;GRAD_OCUP_APAR_FIN_SEMA;26.620959367790913;A
A;ES617;2020;GRAD_OCUP_APAR_FIN_SEMA;33.82811700233662;A
A;ES617;2019;GRAD_OCUP_APAR_FIN_SEMA;63.044587396335636;A
A;ES617;2018;GRAD_OCUP_APAR_FIN_SEMA;64.42015433785083;A
A;ES617;2017;GRAD_OCUP_APAR_FIN_SEMA;69.59048213964225;A
A;ES617;2016;GRAD_OCUP_APAR_FIN_SEMA;70.64889866029293;A
A;ES617;2015;GRAD_OCUP_APAR_FIN_SEMA;64.83975775724099;A
A;ES617;2014;GRAD_OCUP_APAR_FIN_SEMA;62.05619077983772;A
A;ES618;2020;GRAD_OCUP_APAR_FIN_SEMA;43.01181735350791;A
A;ES618;2019;GRAD_OCUP_APAR_FIN_SEMA;74.7888219247208;A
A;ES618;2018;GRAD_OCUP_APAR_FIN_SEMA;77.6803175349578;A
A;ES618;2017;GRAD_OCUP_APAR_FIN_SEMA;73.02173625015551;A
A;ES618;2016;GRAD_OCUP_APAR_FIN_SEMA;76.62848191084677;A
A;ES618;2015;GRAD_OCUP_APAR_FIN_SEMA;68.63897869771596;A
A;ES618;2014;GRAD_OCUP_APAR_FIN_SEMA;63.65333661522855;A
P;ES61;2021;GRAD_OCUP_APAR_FIN_SEMA;43.157037149304735;A
P;ES611;2021;GRAD_OCUP_APAR_FIN_SEMA;41.48313845015327;A
P;ES612;2021;GRAD_OCUP_APAR_FIN_SEMA;39.4880268702126;A
P;ES613;2021;GRAD_OCUP_APAR_FIN_SEMA;42.91887421849969;A
P;ES614;2021;GRAD_OCUP_APAR_FIN_SEMA;42.95707028339064;A
P;ES615;2021;GRAD_OCUP_APAR_FIN_SEMA;56.76478743694019;A
P;ES616;2021;GRAD_OCUP_APAR_FIN_SEMA;38.51422283934793;A
P;ES617;2021;GRAD_OCUP_APAR_FIN_SEMA;41.75943790867761;A
P;ES618;2021;GRAD_OCUP_APAR_FIN_SEMA;53.0491299616479;A
