OBS_STATUS;TERRITORIO;RESITUR;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
A;ES612;55562;2017;ESTANCIA_MEDIA;3.1737631230897088;A
A;ES612;55562;2018;ESTANCIA_MEDIA;3.205205788451227;A
A;ES612;55562;2019;ESTANCIA_MEDIA;1.7862515414965383;A
A;ES612;55562;2020;ESTANCIA_MEDIA;1.7695684260599127;A
A;ES613;55564;2014;ESTANCIA_MEDIA;2.071945339622623;A
A;ES613;55564;2015;ESTANCIA_MEDIA;2.267116765659483;A
A;ES613;55564;2016;ESTANCIA_MEDIA;2.1090281000111966;A
A;ES613;55564;2017;ESTANCIA_MEDIA;2.0655344020034097;A
A;ES613;55564;2018;ESTANCIA_MEDIA;2.094360814263619;A
A;ES613;55564;2019;ESTANCIA_MEDIA;2.0905259377256047;A
A;ES613;55564;2020;ESTANCIA_MEDIA;2.415789638774076;A
A;ES613;55543;2014;ESTANCIA_MEDIA;1.941016802781472;A
A;ES613;55543;2015;ESTANCIA_MEDIA;2.1437670297886973;A
A;ES613;55543;2016;ESTANCIA_MEDIA;2.0168724807657714;A
A;ES613;55543;2017;ESTANCIA_MEDIA;1.972753159150454;A
A;ES613;55543;2018;ESTANCIA_MEDIA;1.9978180933426466;A
A;ES613;55543;2019;ESTANCIA_MEDIA;1.9463754331265501;A
A;ES613;55543;2020;ESTANCIA_MEDIA;2.5155363616238486;A
A;ES613;55563;2014;ESTANCIA_MEDIA;2.196011209176391;A
A;ES613;55563;2015;ESTANCIA_MEDIA;2.399693575757231;A
A;ES613;55563;2016;ESTANCIA_MEDIA;2.1955765735367265;A
A;ES613;55563;2017;ESTANCIA_MEDIA;2.1146062091708737;A
A;ES613;55563;2018;ESTANCIA_MEDIA;2.150965367498109;A
A;ES613;55563;2019;ESTANCIA_MEDIA;2.186338390386567;A
A;ES613;55563;2020;ESTANCIA_MEDIA;2.332803654762007;A
A;ES613;55545;2014;ESTANCIA_MEDIA;2.283225645301345;A
A;ES613;55545;2015;ESTANCIA_MEDIA;2.5966386205883167;A
A;ES613;55545;2016;ESTANCIA_MEDIA;2.273744378221149;A
A;ES613;55545;2017;ESTANCIA_MEDIA;2.5164766838601236;A
A;ES613;55545;2018;ESTANCIA_MEDIA;2.4473307694411517;A
A;ES613;55545;2019;ESTANCIA_MEDIA;2.703358145317282;A
A;ES613;55545;2020;ESTANCIA_MEDIA;1.989099085830434;A
A;ES613;55546;2014;ESTANCIA_MEDIA;2.3289838977975683;A
A;ES613;55546;2015;ESTANCIA_MEDIA;2.670400434355791;A
A;ES613;55546;2016;ESTANCIA_MEDIA;2.9916956005147055;A
A;ES613;55546;2017;ESTANCIA_MEDIA;1.7859708262228282;A
A;ES613;55546;2018;ESTANCIA_MEDIA;2.054275266805637;A
A;ES613;55546;2019;ESTANCIA_MEDIA;2.5116656535183632;A
A;ES613;55546;2020;ESTANCIA_MEDIA;2.3095018439252413;A
A;ES613;55547;2014;ESTANCIA_MEDIA;2.9970018891142924;A
A;ES613;55547;2015;ESTANCIA_MEDIA;2.6540611565510894;A
A;ES613;55547;2016;ESTANCIA_MEDIA;1.8741410275908479;A
A;ES613;55547;2017;ESTANCIA_MEDIA;1.9716287619203703;A
A;ES613;55547;2018;ESTANCIA_MEDIA;2.488482240777733;A
A;ES613;55547;2019;ESTANCIA_MEDIA;2.3944982220077065;A
A;ES613;55547;2020;ESTANCIA_MEDIA;1.7865293904671211;A
A;ES613;55548;2014;ESTANCIA_MEDIA;1.6639197973788113;A
A;ES613;55548;2015;ESTANCIA_MEDIA;2.088994887116187;A
A;ES613;55548;2016;ESTANCIA_MEDIA;2.488839547941469;A
A;ES613;55548;2017;ESTANCIA_MEDIA;1.5199167526871435;A
A;ES613;55548;2018;ESTANCIA_MEDIA;2.38757454959172;A
A;ES613;55548;2019;ESTANCIA_MEDIA;2.6034823062592074;A
A;ES613;55548;2020;ESTANCIA_MEDIA;1.6155026277909645;A
A;ES613;55549;2014;ESTANCIA_MEDIA;2.6424475571514456;A
A;ES613;55549;2015;ESTANCIA_MEDIA;2.1807408518805054;A
A;ES613;55549;2016;ESTANCIA_MEDIA;2.366504227280249;A
A;ES613;55549;2017;ESTANCIA_MEDIA;2.237475027363125;A
A;ES613;55549;2018;ESTANCIA_MEDIA;2.1832713627889344;A
A;ES613;55549;2019;ESTANCIA_MEDIA;2.131535015926158;A
A;ES613;55549;2020;ESTANCIA_MEDIA;2.2879512534916397;A
A;ES613;55550;2014;ESTANCIA_MEDIA;1.955350823604988;A
A;ES613;55550;2015;ESTANCIA_MEDIA;2.3302649701792717;A
A;ES613;55550;2016;ESTANCIA_MEDIA;1.7725506869789185;A
A;ES613;55550;2017;ESTANCIA_MEDIA;1.6942508521377757;A
A;ES613;55550;2018;ESTANCIA_MEDIA;1.8770023239039832;A
A;ES613;55550;2019;ESTANCIA_MEDIA;1.717578400765701;A
A;ES613;55550;2020;ESTANCIA_MEDIA;1.9528555442025795;A
A;ES613;55551;2014;ESTANCIA_MEDIA;2.6531088123093665;A
A;ES613;55551;2015;ESTANCIA_MEDIA;3.218189701792572;A
A;ES613;55551;2016;ESTANCIA_MEDIA;2.768302034242325;A
A;ES613;55551;2017;ESTANCIA_MEDIA;2.6553244493849344;A
A;ES613;55551;2018;ESTANCIA_MEDIA;2.5131252545543163;A
A;ES613;55551;2019;ESTANCIA_MEDIA;2.660294196242014;A
A;ES613;55551;2020;ESTANCIA_MEDIA;2.6908557239333426;A
A;ES613;55552;2014;ESTANCIA_MEDIA;2.286002790787123;A
A;ES613;55552;2015;ESTANCIA_MEDIA;2.410037694007869;A
A;ES613;55552;2016;ESTANCIA_MEDIA;2.2941952225265307;A
A;ES613;55552;2017;ESTANCIA_MEDIA;2.214074007000388;A
A;ES613;55552;2018;ESTANCIA_MEDIA;2.2943983275038433;A
A;ES613;55552;2019;ESTANCIA_MEDIA;2.3779124914657896;A
A;ES613;55552;2020;ESTANCIA_MEDIA;2.024897610162357;A
A;ES613;55553;2014;ESTANCIA_MEDIA;1.7225310255275559;A
A;ES613;55553;2015;ESTANCIA_MEDIA;2.282724779604085;A
A;ES613;55553;2016;ESTANCIA_MEDIA;1.870326002553239;A
A;ES613;55553;2017;ESTANCIA_MEDIA;1.5518956228468983;A
A;ES613;55553;2018;ESTANCIA_MEDIA;1.5285853824431679;A
A;ES613;55553;2019;ESTANCIA_MEDIA;1.820174465823512;A
A;ES613;55553;2020;ESTANCIA_MEDIA;1.5917929889411584;A
A;ES613;55554;2014;ESTANCIA_MEDIA;2.450691695386057;A
A;ES613;55554;2015;ESTANCIA_MEDIA;2.16476386468036;A
A;ES613;55554;2016;ESTANCIA_MEDIA;2.221305606909279;A
A;ES613;55554;2017;ESTANCIA_MEDIA;1.7980400835887729;A
A;ES613;55554;2018;ESTANCIA_MEDIA;2.0611826114735683;A
A;ES613;55554;2019;ESTANCIA_MEDIA;2.2815613611958163;A
A;ES613;55554;2020;ESTANCIA_MEDIA;2.341048537218629;A
A;ES613;55555;2014;ESTANCIA_MEDIA;2.0495751368418755;A
A;ES613;55555;2015;ESTANCIA_MEDIA;2.1119805181375;A
A;ES613;55555;2016;ESTANCIA_MEDIA;2.0252808086575937;A
A;ES613;55555;2017;ESTANCIA_MEDIA;2.0465547983376617;A
A;ES613;55555;2018;ESTANCIA_MEDIA;2.0194083890451124;A
A;ES613;55555;2019;ESTANCIA_MEDIA;2.0211725673754546;A
A;ES613;55555;2020;ESTANCIA_MEDIA;2.5730745915367685;A
A;ES613;55556;2014;ESTANCIA_MEDIA;2.1200572466693144;A
A;ES613;55556;2015;ESTANCIA_MEDIA;2.4091575684326103;A
A;ES613;55556;2016;ESTANCIA_MEDIA;2.2072163228222057;A
A;ES613;55556;2017;ESTANCIA_MEDIA;2.0955389844819368;A
A;ES613;55556;2018;ESTANCIA_MEDIA;2.2054025910708823;A
A;ES613;55556;2019;ESTANCIA_MEDIA;2.0390943634535525;A
A;ES613;55556;2020;ESTANCIA_MEDIA;1.7321895775610827;A
A;ES613;55557;2014;ESTANCIA_MEDIA;2.4832527895401335;A
A;ES613;55557;2015;ESTANCIA_MEDIA;2.4725867922597895;A
A;ES613;55557;2016;ESTANCIA_MEDIA;2.545623215346155;A
A;ES613;55557;2017;ESTANCIA_MEDIA;2.39847339222043;A
A;ES613;55557;2018;ESTANCIA_MEDIA;1.8664276800492303;A
A;ES613;55557;2019;ESTANCIA_MEDIA;1.9133010572842406;A
A;ES613;55557;2020;ESTANCIA_MEDIA;2.4385468781073874;A
A;ES613;55558;2014;ESTANCIA_MEDIA;2.6733730542311793;A
A;ES613;55558;2015;ESTANCIA_MEDIA;2.9167180054655955;A
A;ES613;55558;2016;ESTANCIA_MEDIA;2.3117886889820567;A
A;ES613;55558;2017;ESTANCIA_MEDIA;2.078492677656907;A
A;ES613;55558;2018;ESTANCIA_MEDIA;2.311057242847579;A
A;ES613;55558;2019;ESTANCIA_MEDIA;2.418638057239332;A
A;ES613;55558;2020;ESTANCIA_MEDIA;2.047946447525638;A
A;ES613;55559;2014;ESTANCIA_MEDIA;1.756331877748516;A
A;ES613;55559;2015;ESTANCIA_MEDIA;2.371865889175095;A
A;ES613;55559;2016;ESTANCIA_MEDIA;1.5617680516246493;A
A;ES613;55559;2017;ESTANCIA_MEDIA;2.092964430256048;A
A;ES613;55559;2018;ESTANCIA_MEDIA;2.059427887313381;A
A;ES613;55559;2019;ESTANCIA_MEDIA;1.7797403743754188;A
A;ES613;55559;2020;ESTANCIA_MEDIA;1.5674597451835552;A
A;ES613;55544;2014;ESTANCIA_MEDIA;1.7092879966733634;A
A;ES613;55544;2015;ESTANCIA_MEDIA;2.7544940730632135;A
A;ES613;55544;2016;ESTANCIA_MEDIA;2.5606079819807617;A
A;ES613;55544;2017;ESTANCIA_MEDIA;1.9690902241217962;A
A;ES613;55544;2018;ESTANCIA_MEDIA;2.1760428399936633;A
A;ES613;55544;2019;ESTANCIA_MEDIA;2.3310428740937175;A
A;ES613;55544;2020;ESTANCIA_MEDIA;2.6958478277242635;A
A;ES613;55561;2014;ESTANCIA_MEDIA;1.6493162770180856;A
A;ES613;55561;2015;ESTANCIA_MEDIA;2.1882170133581744;A
A;ES613;55561;2016;ESTANCIA_MEDIA;1.9170521233735698;A
A;ES613;55561;2017;ESTANCIA_MEDIA;2.054678261853065;A
A;ES613;55561;2018;ESTANCIA_MEDIA;8.858012507139224;A
A;ES613;55561;2019;ESTANCIA_MEDIA;1.9514143910068202;A
A;ES613;55561;2020;ESTANCIA_MEDIA;1.8772161029913823;A
A;ES613;55562;2014;ESTANCIA_MEDIA;1.3742800443568992;A
A;ES613;55562;2015;ESTANCIA_MEDIA;2.0;A
A;ES613;55562;2016;ESTANCIA_MEDIA;1.435831338270479;A
A;ES613;55562;2017;ESTANCIA_MEDIA;1.9959723121761501;A
A;ES613;55562;2018;ESTANCIA_MEDIA;2.8672596991273362;A
A;ES613;55562;2019;ESTANCIA_MEDIA;2.2280599355403945;A
A;ES613;55562;2020;ESTANCIA_MEDIA;2.0;A
A;ES614;55564;2014;ESTANCIA_MEDIA;2.980435825775303;A
A;ES614;55564;2015;ESTANCIA_MEDIA;2.8368792045843563;A
A;ES614;55564;2016;ESTANCIA_MEDIA;2.711780959597699;A
A;ES614;55564;2017;ESTANCIA_MEDIA;2.8716803375165405;A
A;ES614;55564;2018;ESTANCIA_MEDIA;2.643139961492897;A
A;ES614;55564;2019;ESTANCIA_MEDIA;2.4801152010224827;A
A;ES614;55564;2020;ESTANCIA_MEDIA;2.609426844808751;A
A;ES614;55543;2014;ESTANCIA_MEDIA;3.028321141042313;A
A;ES614;55543;2015;ESTANCIA_MEDIA;2.981545885231507;A
A;ES614;55543;2016;ESTANCIA_MEDIA;2.7882502804467224;A
A;ES614;55543;2017;ESTANCIA_MEDIA;2.796392547623724;A
A;ES614;55543;2018;ESTANCIA_MEDIA;2.7511223545288024;A
A;ES614;55543;2019;ESTANCIA_MEDIA;2.417359416475243;A
A;ES614;55543;2020;ESTANCIA_MEDIA;2.683212474425692;A
A;ES614;55563;2014;ESTANCIA_MEDIA;2.9187081167939595;A
A;ES614;55563;2015;ESTANCIA_MEDIA;2.6922824887213745;A
A;ES614;55563;2016;ESTANCIA_MEDIA;2.6348695634970234;A
A;ES614;55563;2017;ESTANCIA_MEDIA;2.975953590205342;A
A;ES614;55563;2018;ESTANCIA_MEDIA;2.509401572615282;A
A;ES614;55563;2019;ESTANCIA_MEDIA;2.559661377068614;A
A;ES614;55563;2020;ESTANCIA_MEDIA;2.4820676271939575;A
A;ES614;55545;2014;ESTANCIA_MEDIA;2.6624932068603964;A
A;ES614;55545;2015;ESTANCIA_MEDIA;2.683442478246449;A
A;ES614;55545;2016;ESTANCIA_MEDIA;5.146074380937092;A
A;ES614;55545;2017;ESTANCIA_MEDIA;4.009816447727807;A
A;ES614;55545;2018;ESTANCIA_MEDIA;3.282447099289537;A
A;ES614;55545;2019;ESTANCIA_MEDIA;5.204976169490472;A
A;ES614;55545;2020;ESTANCIA_MEDIA;3.3393312870053675;A
A;ES614;55546;2014;ESTANCIA_MEDIA;3.0666277784562204;A
A;ES614;55546;2015;ESTANCIA_MEDIA;2.7167634626818438;A
A;ES614;55546;2016;ESTANCIA_MEDIA;2.589908249705529;A
A;ES614;55546;2017;ESTANCIA_MEDIA;2.7437476458371597;A
A;ES614;55546;2018;ESTANCIA_MEDIA;2.2527458341265976;A
A;ES614;55546;2019;ESTANCIA_MEDIA;2.3223635946000987;A
A;ES614;55546;2020;ESTANCIA_MEDIA;2.7176565467300633;A
A;ES614;55547;2014;ESTANCIA_MEDIA;2.910908041079561;A
A;ES614;55547;2015;ESTANCIA_MEDIA;3.175966984048645;A
A;ES614;55547;2016;ESTANCIA_MEDIA;3.180328231093503;A
A;ES614;55547;2017;ESTANCIA_MEDIA;2.698573352074035;A
A;ES614;55547;2018;ESTANCIA_MEDIA;2.6897841094097195;A
A;ES614;55547;2019;ESTANCIA_MEDIA;3.2262373166891267;A
A;ES614;55547;2020;ESTANCIA_MEDIA;2.2768431367302195;A
A;ES614;55548;2014;ESTANCIA_MEDIA;3.2818033703127405;A
A;ES614;55548;2015;ESTANCIA_MEDIA;2.551089992898763;A
A;ES614;55548;2016;ESTANCIA_MEDIA;3.436626838620417;A
A;ES614;55548;2017;ESTANCIA_MEDIA;3.2867725889033967;A
A;ES614;55548;2018;ESTANCIA_MEDIA;2.9195904094928715;A
A;ES614;55548;2019;ESTANCIA_MEDIA;3.1573851268989768;A
A;ES614;55548;2020;ESTANCIA_MEDIA;3.222437378535355;A
A;ES614;55549;2014;ESTANCIA_MEDIA;3.83245379059885;A
A;ES614;55549;2015;ESTANCIA_MEDIA;3.1194303326156207;A
A;ES614;55549;2016;ESTANCIA_MEDIA;3.7635664828475255;A
A;ES614;55549;2017;ESTANCIA_MEDIA;3.8262502815345316;A
A;ES614;55549;2018;ESTANCIA_MEDIA;2.773377652560783;A
A;ES614;55549;2019;ESTANCIA_MEDIA;2.762162321366225;A
A;ES614;55549;2020;ESTANCIA_MEDIA;2.286779477577085;A
A;ES614;55550;2014;ESTANCIA_MEDIA;2.5209360553952003;A
A;ES614;55550;2015;ESTANCIA_MEDIA;2.640841096567925;A
A;ES614;55550;2016;ESTANCIA_MEDIA;3.0210353719959118;A
A;ES614;55550;2017;ESTANCIA_MEDIA;2.917509039561636;A
A;ES614;55550;2018;ESTANCIA_MEDIA;2.639880399988863;A
A;ES614;55550;2019;ESTANCIA_MEDIA;2.6694214623613695;A
A;ES614;55550;2020;ESTANCIA_MEDIA;2.5593126249252562;A
A;ES614;55551;2014;ESTANCIA_MEDIA;3.0987176375723036;A
A;ES614;55551;2015;ESTANCIA_MEDIA;2.9445060925650735;A
A;ES614;55551;2016;ESTANCIA_MEDIA;3.003448877772055;A
A;ES614;55551;2017;ESTANCIA_MEDIA;3.4704840643501744;A
A;ES614;55551;2018;ESTANCIA_MEDIA;2.475341524295043;A
A;ES614;55551;2019;ESTANCIA_MEDIA;3.0184021283292597;A
A;ES614;55551;2020;ESTANCIA_MEDIA;2.770133360186468;A
A;ES614;55552;2014;ESTANCIA_MEDIA;2.5459090042243693;A
A;ES614;55552;2015;ESTANCIA_MEDIA;2.201594002078803;A
A;ES614;55552;2016;ESTANCIA_MEDIA;2.3644798511112612;A
A;ES614;55552;2017;ESTANCIA_MEDIA;2.885511009702042;A
A;ES614;55552;2018;ESTANCIA_MEDIA;2.563463926255574;A
A;ES614;55552;2019;ESTANCIA_MEDIA;2.4424472280814746;A
A;ES614;55552;2020;ESTANCIA_MEDIA;2.361699832993137;A
A;ES614;55553;2014;ESTANCIA_MEDIA;3.059548195730438;A
A;ES614;55553;2015;ESTANCIA_MEDIA;2.8674878255045337;A
A;ES614;55553;2016;ESTANCIA_MEDIA;2.8713588624180564;A
A;ES614;55553;2017;ESTANCIA_MEDIA;3.1696807761881884;A
A;ES614;55553;2018;ESTANCIA_MEDIA;2.5633632533910022;A
A;ES614;55553;2019;ESTANCIA_MEDIA;2.8147517268377347;A
A;ES614;55553;2020;ESTANCIA_MEDIA;2.471915226246205;A
A;ES614;55554;2014;ESTANCIA_MEDIA;2.938809528840047;A
A;ES614;55554;2015;ESTANCIA_MEDIA;1.96381746218593;A
A;ES614;55554;2016;ESTANCIA_MEDIA;3.240537080539847;A
A;ES614;55554;2017;ESTANCIA_MEDIA;3.4181435762911785;A
A;ES614;55554;2018;ESTANCIA_MEDIA;2.906719319364705;A
A;ES614;55554;2019;ESTANCIA_MEDIA;3.131629625314731;A
A;ES614;55554;2020;ESTANCIA_MEDIA;2.4321544466893545;A
A;ES614;55555;2014;ESTANCIA_MEDIA;3.090303276515374;A
A;ES614;55555;2015;ESTANCIA_MEDIA;2.9352337718463253;A
A;ES614;55555;2016;ESTANCIA_MEDIA;2.3137260154002837;A
A;ES614;55555;2017;ESTANCIA_MEDIA;2.737454845532903;A
A;ES614;55555;2018;ESTANCIA_MEDIA;2.449484689128579;A
A;ES614;55555;2019;ESTANCIA_MEDIA;2.3666116697539468;A
A;ES614;55555;2020;ESTANCIA_MEDIA;2.3307025362835185;A
A;ES614;55556;2014;ESTANCIA_MEDIA;2.1024833634802844;A
A;ES614;55556;2015;ESTANCIA_MEDIA;1.9175090972383892;A
A;ES614;55556;2016;ESTANCIA_MEDIA;2.08867685065131;A
A;ES614;55556;2017;ESTANCIA_MEDIA;2.368147419117486;A
A;ES614;55556;2018;ESTANCIA_MEDIA;2.0566618221037567;A
A;ES614;55556;2019;ESTANCIA_MEDIA;2.145090707998269;A
A;ES614;55556;2020;ESTANCIA_MEDIA;2.3802480146125577;A
A;ES614;55557;2014;ESTANCIA_MEDIA;3.699938018270119;A
A;ES614;55557;2015;ESTANCIA_MEDIA;3.200863532106775;A
A;ES614;55557;2016;ESTANCIA_MEDIA;2.8976035726769305;A
A;ES614;55557;2017;ESTANCIA_MEDIA;5.479903002992324;A
A;ES614;55557;2018;ESTANCIA_MEDIA;4.447745556314004;A
A;ES614;55557;2019;ESTANCIA_MEDIA;2.899386029453301;A
A;ES614;55557;2020;ESTANCIA_MEDIA;5.760580923118659;A
A;ES614;55558;2014;ESTANCIA_MEDIA;3.8075638224001773;A
A;ES614;55558;2015;ESTANCIA_MEDIA;3.0621617643600407;A
A;ES614;55558;2016;ESTANCIA_MEDIA;3.6115546145911783;A
A;ES614;55558;2017;ESTANCIA_MEDIA;3.571381134959188;A
A;ES614;55558;2018;ESTANCIA_MEDIA;3.221424330883858;A
A;ES614;55558;2019;ESTANCIA_MEDIA;3.1174695624901134;A
A;ES614;55558;2020;ESTANCIA_MEDIA;4.425075203554058;A
A;ES614;55559;2014;ESTANCIA_MEDIA;3.07547379349191;A
A;ES614;55559;2015;ESTANCIA_MEDIA;2.316460026497851;A
A;ES614;55559;2016;ESTANCIA_MEDIA;2.423782266465686;A
A;ES614;55559;2017;ESTANCIA_MEDIA;2.57838754305628;A
A;ES614;55559;2018;ESTANCIA_MEDIA;1.9509872949478835;A
A;ES614;55559;2019;ESTANCIA_MEDIA;2.635061486197706;A
A;ES614;55559;2020;ESTANCIA_MEDIA;3.9779114389366623;A
A;ES614;55544;2014;ESTANCIA_MEDIA;3.4431371272277302;A
A;ES614;55544;2015;ESTANCIA_MEDIA;3.026052700795766;A
A;ES614;55544;2016;ESTANCIA_MEDIA;3.902460315579944;A
A;ES614;55544;2017;ESTANCIA_MEDIA;4.4315229565818886;A
A;ES614;55544;2018;ESTANCIA_MEDIA;2.972581154240167;A
A;ES614;55544;2019;ESTANCIA_MEDIA;2.8724924486355445;A
A;ES614;55544;2020;ESTANCIA_MEDIA;3.6488610998289794;A
A;ES614;55561;2014;ESTANCIA_MEDIA;2.8324927370849347;A
A;ES614;55561;2015;ESTANCIA_MEDIA;1.8972670573840456;A
A;ES614;55561;2016;ESTANCIA_MEDIA;2.3743885466763426;A
A;ES614;55561;2017;ESTANCIA_MEDIA;3.4495655997462396;A
A;ES614;55561;2018;ESTANCIA_MEDIA;2.4785291929300777;A
A;ES614;55561;2019;ESTANCIA_MEDIA;2.496663918339071;A
A;ES614;55561;2020;ESTANCIA_MEDIA;1.9199308965462325;A
A;ES614;55562;2014;ESTANCIA_MEDIA;3.774947185279988;A
A;ES614;55562;2015;ESTANCIA_MEDIA;3.704962540777279;A
A;ES614;55562;2016;ESTANCIA_MEDIA;2.2147840430770334;A
A;ES614;55562;2017;ESTANCIA_MEDIA;2.137667918114516;A
A;ES614;55562;2018;ESTANCIA_MEDIA;2.91793912114763;A
A;ES614;55562;2019;ESTANCIA_MEDIA;2.0899156332272435;A
A;ES614;55562;2020;ESTANCIA_MEDIA;2.51662499323653;A
A;ES615;55564;2014;ESTANCIA_MEDIA;3.856738811228605;A
A;ES615;55564;2015;ESTANCIA_MEDIA;3.8805665863007297;A
A;ES615;55564;2016;ESTANCIA_MEDIA;4.253787462895647;A
A;ES615;55564;2017;ESTANCIA_MEDIA;4.380169867546319;A
A;ES615;55564;2018;ESTANCIA_MEDIA;3.9606148396468286;A
A;ES615;55564;2019;ESTANCIA_MEDIA;3.966006703723467;A
A;ES615;55564;2020;ESTANCIA_MEDIA;4.0625139682744695;A
A;ES615;55543;2014;ESTANCIA_MEDIA;3.599238759944344;A
A;ES615;55543;2015;ESTANCIA_MEDIA;3.720482285999751;A
A;ES615;55543;2016;ESTANCIA_MEDIA;3.846875493389648;A
A;ES615;55543;2017;ESTANCIA_MEDIA;3.9470726602249417;A
A;ES615;55543;2018;ESTANCIA_MEDIA;3.6129267774277216;A
A;ES615;55543;2019;ESTANCIA_MEDIA;3.5422745359042365;A
A;ES615;55543;2020;ESTANCIA_MEDIA;3.497256190407905;A
A;ES615;55563;2014;ESTANCIA_MEDIA;4.181352847509598;A
A;ES615;55563;2015;ESTANCIA_MEDIA;4.073626519503372;A
A;ES615;55563;2016;ESTANCIA_MEDIA;4.681177282977347;A
A;ES615;55563;2017;ESTANCIA_MEDIA;4.921608825191872;A
A;ES615;55563;2018;ESTANCIA_MEDIA;4.356578243634121;A
A;ES615;55563;2019;ESTANCIA_MEDIA;4.407888947353907;A
A;ES615;55563;2020;ESTANCIA_MEDIA;4.724228015388257;A
A;ES615;55545;2014;ESTANCIA_MEDIA;6.357025953704145;A
A;ES615;55545;2015;ESTANCIA_MEDIA;5.15488045475861;A
A;ES615;55545;2016;ESTANCIA_MEDIA;6.271774682513795;A
A;ES615;55545;2017;ESTANCIA_MEDIA;7.005961857507134;A
A;ES615;55545;2018;ESTANCIA_MEDIA;5.997229030339652;A
A;ES615;55545;2019;ESTANCIA_MEDIA;5.974306652974945;A
A;ES615;55545;2020;ESTANCIA_MEDIA;5.64499060124467;A
A;ES615;55546;2014;ESTANCIA_MEDIA;2.177960989391426;A
A;ES615;55546;2015;ESTANCIA_MEDIA;1.5695766383377179;A
A;ES615;55546;2016;ESTANCIA_MEDIA;2.339237350851258;A
A;ES615;55546;2017;ESTANCIA_MEDIA;4.0737042881238565;A
A;ES615;55546;2018;ESTANCIA_MEDIA;2.916888385106358;A
A;ES615;55546;2019;ESTANCIA_MEDIA;2.9470573822406045;A
A;ES615;55546;2020;ESTANCIA_MEDIA;3.0903215687516425;A
A;ES615;55547;2014;ESTANCIA_MEDIA;2.867150581646706;A
A;ES615;55547;2015;ESTANCIA_MEDIA;2.788274015624769;A
A;ES615;55547;2016;ESTANCIA_MEDIA;4.392486833083403;A
A;ES615;55547;2017;ESTANCIA_MEDIA;4.902910272933823;A
A;ES615;55547;2018;ESTANCIA_MEDIA;2.4815417562132627;A
A;ES615;55547;2019;ESTANCIA_MEDIA;3.8323554762008;A
A;ES615;55547;2020;ESTANCIA_MEDIA;9.814549320268098;A
A;ES615;55548;2014;ESTANCIA_MEDIA;4.585015236825366;A
A;ES615;55548;2015;ESTANCIA_MEDIA;4.5155095840251835;A
A;ES615;55548;2016;ESTANCIA_MEDIA;5.829258936061848;A
A;ES615;55548;2017;ESTANCIA_MEDIA;7.587367793042721;A
A;ES615;55548;2018;ESTANCIA_MEDIA;5.210734117062923;A
A;ES615;55548;2019;ESTANCIA_MEDIA;6.553662774359183;A
A;ES615;55548;2020;ESTANCIA_MEDIA;5.366380585791401;A
A;ES615;55549;2014;ESTANCIA_MEDIA;4.584495454553471;A
A;ES615;55549;2015;ESTANCIA_MEDIA;4.435094026160432;A
A;ES615;55549;2016;ESTANCIA_MEDIA;5.49769158443144;A
A;ES615;55549;2017;ESTANCIA_MEDIA;5.812331458263665;A
A;ES615;55549;2018;ESTANCIA_MEDIA;5.468358896614614;A
A;ES615;55549;2019;ESTANCIA_MEDIA;4.9853605829108485;A
A;ES615;55549;2020;ESTANCIA_MEDIA;5.364772619565473;A
A;ES615;55550;2014;ESTANCIA_MEDIA;4.394389954834802;A
A;ES615;55550;2015;ESTANCIA_MEDIA;3.7120586842508656;A
A;ES615;55550;2016;ESTANCIA_MEDIA;4.687180240986231;A
A;ES615;55550;2017;ESTANCIA_MEDIA;4.480002555831893;A
A;ES615;55550;2018;ESTANCIA_MEDIA;4.321091539066492;A
A;ES615;55550;2019;ESTANCIA_MEDIA;3.9781522508160805;A
A;ES615;55550;2020;ESTANCIA_MEDIA;4.347480095347734;A
A;ES615;55551;2014;ESTANCIA_MEDIA;4.18480928960931;A
A;ES615;55551;2015;ESTANCIA_MEDIA;3.9145726980177433;A
A;ES615;55551;2016;ESTANCIA_MEDIA;4.487021851855659;A
A;ES615;55551;2017;ESTANCIA_MEDIA;4.995007389494643;A
A;ES615;55551;2018;ESTANCIA_MEDIA;4.816415294130686;A
A;ES615;55551;2019;ESTANCIA_MEDIA;3.8488991555192897;A
A;ES615;55551;2020;ESTANCIA_MEDIA;4.599626406144297;A
A;ES615;55552;2014;ESTANCIA_MEDIA;3.587136866238878;A
A;ES615;55552;2015;ESTANCIA_MEDIA;2.8200026562990277;A
A;ES615;55552;2016;ESTANCIA_MEDIA;3.0951219309760685;A
A;ES615;55552;2017;ESTANCIA_MEDIA;2.8327943707194887;A
A;ES615;55552;2018;ESTANCIA_MEDIA;3.064926954164824;A
A;ES615;55552;2019;ESTANCIA_MEDIA;3.162838775045992;A
A;ES615;55552;2020;ESTANCIA_MEDIA;4.098154416321949;A
A;ES615;55553;2014;ESTANCIA_MEDIA;3.357253629634116;A
A;ES615;55553;2015;ESTANCIA_MEDIA;3.5006304972253015;A
A;ES615;55553;2016;ESTANCIA_MEDIA;3.5724165443285028;A
A;ES615;55553;2017;ESTANCIA_MEDIA;3.5872852411166285;A
A;ES615;55553;2018;ESTANCIA_MEDIA;3.170840581525533;A
A;ES615;55553;2019;ESTANCIA_MEDIA;3.5250151167476;A
A;ES615;55553;2020;ESTANCIA_MEDIA;3.40232393262392;A
