ESTADO_DATO;TERRITORIO;RESITUR;TEMPORAL;INDICATOR;OBS_VALUE;FREQ;PARQUES_TURISMO;PUNTOS_TURISTICOS
A;ES612;55552;2020;VIAJEROS;1166.591438796;A;_Z;_Z
A;ES612;55553;2014;VIAJEROS;3724.9441697;A;_Z;_Z
A;ES612;55553;2015;VIAJEROS;4424.7872045;A;_Z;_Z
A;ES612;55553;2016;VIAJEROS;4466.5672031;A;_Z;_Z
A;ES612;55553;2017;VIAJEROS;4333.9829091;A;_Z;_Z
A;ES612;55553;2018;VIAJEROS;5165.6023013;A;_Z;_Z
A;ES612;55553;2019;VIAJEROS;5015.031981707;A;_Z;_Z
A;ES612;55553;2020;VIAJEROS;2620.642834845;A;_Z;_Z
A;ES612;55554;2014;VIAJEROS;1178.8415263;A;_Z;_Z
A;ES612;55554;2015;VIAJEROS;1206.157612;A;_Z;_Z
A;ES612;55554;2016;VIAJEROS;1085.7232468;A;_Z;_Z
A;ES612;55554;2017;VIAJEROS;1305.8922234;A;_Z;_Z
A;ES612;55554;2018;VIAJEROS;1221.1387604;A;_Z;_Z
A;ES612;55554;2019;VIAJEROS;1420.689733956;A;_Z;_Z
A;ES612;55554;2020;VIAJEROS;645.875365458;A;_Z;_Z
A;ES612;55555;2014;VIAJEROS;15409.902333;A;_Z;_Z
A;ES612;55555;2015;VIAJEROS;12285.595825;A;_Z;_Z
A;ES612;55555;2016;VIAJEROS;12744.919821;A;_Z;_Z
A;ES612;55555;2017;VIAJEROS;14249.766613;A;_Z;_Z
A;ES612;55555;2018;VIAJEROS;16866.817365;A;_Z;_Z
A;ES612;55555;2019;VIAJEROS;18669.008337942;A;_Z;_Z
A;ES612;55555;2020;VIAJEROS;10185.95662728;A;_Z;_Z
A;ES612;55556;2014;VIAJEROS;651.87705026;A;_Z;_Z
A;ES612;55556;2015;VIAJEROS;857.38988062;A;_Z;_Z
A;ES612;55556;2016;VIAJEROS;1182.0076158;A;_Z;_Z
A;ES612;55556;2017;VIAJEROS;874.40306503;A;_Z;_Z
A;ES612;55556;2018;VIAJEROS;923.31361572;A;_Z;_Z
A;ES612;55556;2019;VIAJEROS;1295.453289278;A;_Z;_Z
A;ES612;55556;2020;VIAJEROS;571.10956173;A;_Z;_Z
A;ES612;55557;2014;VIAJEROS;408.88386452;A;_Z;_Z
A;ES612;55557;2015;VIAJEROS;453.32654341;A;_Z;_Z
A;ES612;55557;2016;VIAJEROS;368.0874594;A;_Z;_Z
A;ES612;55557;2017;VIAJEROS;581.44579113;A;_Z;_Z
A;ES612;55557;2018;VIAJEROS;571.6960049;A;_Z;_Z
A;ES612;55557;2019;VIAJEROS;1144.222607131;A;_Z;_Z
A;ES612;55557;2020;VIAJEROS;609.976695313;A;_Z;_Z
A;ES612;55558;2014;VIAJEROS;2670.6913615;A;_Z;_Z
A;ES612;55558;2015;VIAJEROS;2124.9112626;A;_Z;_Z
A;ES612;55558;2016;VIAJEROS;2593.349288;A;_Z;_Z
A;ES612;55558;2017;VIAJEROS;2549.8621308;A;_Z;_Z
A;ES612;55558;2018;VIAJEROS;2884.8120283;A;_Z;_Z
A;ES612;55558;2019;VIAJEROS;3406.33234019;A;_Z;_Z
A;ES612;55558;2020;VIAJEROS;2031.038601625;A;_Z;_Z
A;ES612;55559;2014;VIAJEROS;185.33798455;A;_Z;_Z
A;ES612;55559;2015;VIAJEROS;244.67024573;A;_Z;_Z
A;ES612;55559;2016;VIAJEROS;294.32521275;A;_Z;_Z
A;ES612;55559;2017;VIAJEROS;160.5204174;A;_Z;_Z
A;ES612;55559;2018;VIAJEROS;306.25433117;A;_Z;_Z
A;ES612;55559;2019;VIAJEROS;245.347090697;A;_Z;_Z
A;ES612;55559;2020;VIAJEROS;139.434131406;A;_Z;_Z
A;ES612;55544;2014;VIAJEROS;715.23937317;A;_Z;_Z
A;ES612;55544;2015;VIAJEROS;793.10385262;A;_Z;_Z
A;ES612;55544;2016;VIAJEROS;743.98148345;A;_Z;_Z
A;ES612;55544;2017;VIAJEROS;846.17953586;A;_Z;_Z
A;ES612;55544;2018;VIAJEROS;1035.6912631;A;_Z;_Z
A;ES612;55544;2019;VIAJEROS;860.123047559;A;_Z;_Z
A;ES612;55544;2020;VIAJEROS;378.38852388;A;_Z;_Z
A;ES612;55561;2014;VIAJEROS;152.92380353;A;_Z;_Z
A;ES612;55561;2015;VIAJEROS;480.43842783;A;_Z;_Z
A;ES612;55561;2016;VIAJEROS;746.73794522;A;_Z;_Z
A;ES612;55561;2017;VIAJEROS;815.3248549;A;_Z;_Z
A;ES612;55561;2018;VIAJEROS;900.5650804;A;_Z;_Z
A;ES612;55561;2019;VIAJEROS;311.788501648;A;_Z;_Z
A;ES612;55561;2020;VIAJEROS;352.834834494;A;_Z;_Z
A;ES612;55562;2014;VIAJEROS;110.82004142;A;_Z;_Z
A;ES612;55562;2015;VIAJEROS;202.5403182;A;_Z;_Z
A;ES612;55562;2016;VIAJEROS;71.663628352;A;_Z;_Z
A;ES612;55562;2017;VIAJEROS;112.21683366;A;_Z;_Z
A;ES612;55562;2018;VIAJEROS;83.749719468;A;_Z;_Z
A;ES612;55562;2019;VIAJEROS;200.528470905;A;_Z;_Z
A;ES612;55562;2020;VIAJEROS;69.599518854;A;_Z;_Z
A;ES613;55564;2014;VIAJEROS;16870.706884902;A;_Z;_Z
A;ES613;55564;2015;VIAJEROS;22070.626083042;A;_Z;_Z
A;ES613;55564;2016;VIAJEROS;27482.407577508;A;_Z;_Z
A;ES613;55564;2017;VIAJEROS;27799.913100576;A;_Z;_Z
A;ES613;55564;2018;VIAJEROS;29282.820489006;A;_Z;_Z
A;ES613;55564;2019;VIAJEROS;33240.268119486;A;_Z;_Z
A;ES613;55564;2020;VIAJEROS;17550.747628007;A;_Z;_Z
A;ES613;55543;2014;VIAJEROS;8208.3326817;A;_Z;_Z
A;ES613;55543;2015;VIAJEROS;11433.175843;A;_Z;_Z
A;ES613;55543;2016;VIAJEROS;13310.050082;A;_Z;_Z
A;ES613;55543;2017;VIAJEROS;9616.9379139;A;_Z;_Z
A;ES613;55543;2018;VIAJEROS;10823.182981;A;_Z;_Z
A;ES613;55543;2019;VIAJEROS;13272.180223154;A;_Z;_Z
A;ES613;55543;2020;VIAJEROS;7970.472758108;A;_Z;_Z
A;ES613;55563;2014;VIAJEROS;8662.374203202;A;_Z;_Z
A;ES613;55563;2015;VIAJEROS;10637.450240042;A;_Z;_Z
A;ES613;55563;2016;VIAJEROS;14172.357495508;A;_Z;_Z
A;ES613;55563;2017;VIAJEROS;18182.975186676;A;_Z;_Z
A;ES613;55563;2018;VIAJEROS;18459.637508006;A;_Z;_Z
A;ES613;55563;2019;VIAJEROS;19968.087896332;A;_Z;_Z
A;ES613;55563;2020;VIAJEROS;9580.274869899;A;_Z;_Z
A;ES613;55545;2014;VIAJEROS;116.72083333;A;_Z;_Z
A;ES613;55545;2015;VIAJEROS;128.28704683;A;_Z;_Z
A;ES613;55545;2016;VIAJEROS;366.29269259;A;_Z;_Z
A;ES613;55545;2017;VIAJEROS;319.84136673;A;_Z;_Z
A;ES613;55545;2018;VIAJEROS;764.90243255;A;_Z;_Z
A;ES613;55545;2019;VIAJEROS;649.245970947;A;_Z;_Z
A;ES613;55545;2020;VIAJEROS;163.320308949;A;_Z;_Z
A;ES613;55546;2014;VIAJEROS;30.016666667;A;_Z;_Z
A;ES613;55546;2015;VIAJEROS;47.968137704;A;_Z;_Z
A;ES613;55546;2016;VIAJEROS;88.856842967;A;_Z;_Z
A;ES613;55546;2017;VIAJEROS;247.49697845;A;_Z;_Z
A;ES613;55546;2018;VIAJEROS;114.90630055;A;_Z;_Z
A;ES613;55546;2019;VIAJEROS;265.356661813;A;_Z;_Z
A;ES613;55546;2020;VIAJEROS;57.819641011;A;_Z;_Z
A;ES613;55547;2014;VIAJEROS;127.75818327;A;_Z;_Z
A;ES613;55547;2015;VIAJEROS;107.99176478;A;_Z;_Z
A;ES613;55547;2016;VIAJEROS;89.142388113;A;_Z;_Z
A;ES613;55547;2017;VIAJEROS;216.89255445;A;_Z;_Z
A;ES613;55547;2018;VIAJEROS;306.53998854;A;_Z;_Z
A;ES613;55547;2019;VIAJEROS;391.965511662;A;_Z;_Z
A;ES613;55547;2020;VIAJEROS;99.678228214;A;_Z;_Z
A;ES613;55548;2014;VIAJEROS;79.32685074;A;_Z;_Z
A;ES613;55548;2015;VIAJEROS;118.79902658;A;_Z;_Z
A;ES613;55548;2016;VIAJEROS;283.89326511;A;_Z;_Z
A;ES613;55548;2017;VIAJEROS;302.09973556;A;_Z;_Z
A;ES613;55548;2018;VIAJEROS;119.31412426;A;_Z;_Z
A;ES613;55548;2019;VIAJEROS;639.733162616;A;_Z;_Z
A;ES613;55548;2020;VIAJEROS;93.010518271;A;_Z;_Z
A;ES613;55549;2014;VIAJEROS;323.4517664;A;_Z;_Z
A;ES613;55549;2015;VIAJEROS;376.03009526;A;_Z;_Z
A;ES613;55549;2016;VIAJEROS;646.30032766;A;_Z;_Z
A;ES613;55549;2017;VIAJEROS;699.67973696;A;_Z;_Z
A;ES613;55549;2018;VIAJEROS;857.30512803;A;_Z;_Z
A;ES613;55549;2019;VIAJEROS;1220.961422479;A;_Z;_Z
A;ES613;55549;2020;VIAJEROS;394.080944014;A;_Z;_Z
A;ES613;55550;2014;VIAJEROS;776.24936087;A;_Z;_Z
A;ES613;55550;2015;VIAJEROS;858.1285095;A;_Z;_Z
A;ES613;55550;2016;VIAJEROS;957.05710441;A;_Z;_Z
A;ES613;55550;2017;VIAJEROS;966.19428046;A;_Z;_Z
A;ES613;55550;2018;VIAJEROS;1171.2113836;A;_Z;_Z
A;ES613;55550;2019;VIAJEROS;1255.452396606;A;_Z;_Z
A;ES613;55550;2020;VIAJEROS;368.241437394;A;_Z;_Z
A;ES613;55551;2014;VIAJEROS;1353.2931748;A;_Z;_Z
A;ES613;55551;2015;VIAJEROS;1477.6784626;A;_Z;_Z
A;ES613;55551;2016;VIAJEROS;1653.9489859;A;_Z;_Z
A;ES613;55551;2017;VIAJEROS;2300.5084619;A;_Z;_Z
A;ES613;55551;2018;VIAJEROS;1952.3598414;A;_Z;_Z
A;ES613;55551;2019;VIAJEROS;2126.986783843;A;_Z;_Z
A;ES613;55551;2020;VIAJEROS;971.901216577;A;_Z;_Z
A;ES613;55552;2014;VIAJEROS;713.42307821;A;_Z;_Z
A;ES613;55552;2015;VIAJEROS;1148.6821765;A;_Z;_Z
A;ES613;55552;2016;VIAJEROS;1626.887653;A;_Z;_Z
A;ES613;55552;2017;VIAJEROS;2344.8904224;A;_Z;_Z
A;ES613;55552;2018;VIAJEROS;1777.9078225;A;_Z;_Z
A;ES613;55552;2019;VIAJEROS;1827.154151311;A;_Z;_Z
A;ES613;55552;2020;VIAJEROS;770.620592253;A;_Z;_Z
A;ES613;55553;2014;VIAJEROS;390.27694302;A;_Z;_Z
A;ES613;55553;2015;VIAJEROS;780.76197767;A;_Z;_Z
A;ES613;55553;2016;VIAJEROS;738.27935735;A;_Z;_Z
A;ES613;55553;2017;VIAJEROS;669.37803613;A;_Z;_Z
A;ES613;55553;2018;VIAJEROS;746.37070896;A;_Z;_Z
A;ES613;55553;2019;VIAJEROS;829.709626596;A;_Z;_Z
A;ES613;55553;2020;VIAJEROS;449.495831424;A;_Z;_Z
A;ES613;55554;2014;VIAJEROS;180.74230365;A;_Z;_Z
A;ES613;55554;2015;VIAJEROS;231.26957324;A;_Z;_Z
A;ES613;55554;2016;VIAJEROS;326.83708348;A;_Z;_Z
A;ES613;55554;2017;VIAJEROS;400.23785173;A;_Z;_Z
A;ES613;55554;2018;VIAJEROS;609.9586484;A;_Z;_Z
A;ES613;55554;2019;VIAJEROS;548.060849964;A;_Z;_Z
A;ES613;55554;2020;VIAJEROS;358.620340279;A;_Z;_Z
A;ES613;55555;2014;VIAJEROS;3535.1772595;A;_Z;_Z
A;ES613;55555;2015;VIAJEROS;4214.5879636;A;_Z;_Z
A;ES613;55555;2016;VIAJEROS;5081.9081122;A;_Z;_Z
A;ES613;55555;2017;VIAJEROS;6661.1376544;A;_Z;_Z
A;ES613;55555;2018;VIAJEROS;7100.9984641;A;_Z;_Z
A;ES613;55555;2019;VIAJEROS;7375.146581941;A;_Z;_Z
A;ES613;55555;2020;VIAJEROS;4298.672494891;A;_Z;_Z
A;ES613;55556;2014;VIAJEROS;347.134082;A;_Z;_Z
A;ES613;55556;2015;VIAJEROS;359.92300317;A;_Z;_Z
A;ES613;55556;2016;VIAJEROS;453.87146871;A;_Z;_Z
A;ES613;55556;2017;VIAJEROS;755.82827169;A;_Z;_Z
A;ES613;55556;2018;VIAJEROS;675.11892093;A;_Z;_Z
A;ES613;55556;2019;VIAJEROS;850.838448937;A;_Z;_Z
A;ES613;55556;2020;VIAJEROS;294.838571236;A;_Z;_Z
A;ES613;55557;2014;VIAJEROS;74.469151026;A;_Z;_Z
A;ES613;55557;2015;VIAJEROS;34.567895683;A;_Z;_Z
A;ES613;55557;2016;VIAJEROS;280.3896335;A;_Z;_Z
A;ES613;55557;2017;VIAJEROS;412.17571561;A;_Z;_Z
A;ES613;55557;2018;VIAJEROS;320.09691653;A;_Z;_Z
A;ES613;55557;2019;VIAJEROS;307.576294055;A;_Z;_Z
A;ES613;55557;2020;VIAJEROS;53.907947928;A;_Z;_Z
A;ES613;55558;2014;VIAJEROS;271.06754506;A;_Z;_Z
A;ES613;55558;2015;VIAJEROS;370.71044831;A;_Z;_Z
A;ES613;55558;2016;VIAJEROS;701.68922758;A;_Z;_Z
A;ES613;55558;2017;VIAJEROS;869.31615046;A;_Z;_Z
A;ES613;55558;2018;VIAJEROS;1107.145603;A;_Z;_Z
A;ES613;55558;2019;VIAJEROS;891.820587015;A;_Z;_Z
A;ES613;55558;2020;VIAJEROS;1006.1471303;A;_Z;_Z
A;ES613;55559;2014;VIAJEROS;47.708333333;A;_Z;_Z
A;ES613;55559;2015;VIAJEROS;21.591726619;A;_Z;_Z
A;ES613;55559;2016;VIAJEROS;193.26841006;A;_Z;_Z
A;ES613;55559;2017;VIAJEROS;286.18024869;A;_Z;_Z
A;ES613;55559;2018;VIAJEROS;216.00452549;A;_Z;_Z
A;ES613;55559;2019;VIAJEROS;100.443498064;A;_Z;_Z
A;ES613;55559;2020;VIAJEROS;64.403424645;A;_Z;_Z
A;ES613;55544;2014;VIAJEROS;219.07687024;A;_Z;_Z
A;ES613;55544;2015;VIAJEROS;237.40925214;A;_Z;_Z
A;ES613;55544;2016;VIAJEROS;451.23397581;A;_Z;_Z
A;ES613;55544;2017;VIAJEROS;645.7846598;A;_Z;_Z
A;ES613;55544;2018;VIAJEROS;538.68417678;A;_Z;_Z
A;ES613;55544;2019;VIAJEROS;460.789952838;A;_Z;_Z
A;ES613;55544;2020;VIAJEROS;110.924431289;A;_Z;_Z
A;ES613;55561;2014;VIAJEROS;28.3375;A;_Z;_Z
A;ES613;55561;2015;VIAJEROS;95.408503597;A;_Z;_Z
A;ES613;55561;2016;VIAJEROS;164.79611855;A;_Z;_Z
A;ES613;55561;2017;VIAJEROS;38.068481595;A;_Z;_Z
A;ES613;55561;2018;VIAJEROS;43.860763216;A;_Z;_Z
A;ES613;55561;2019;VIAJEROS;132.426318993;A;_Z;_Z
A;ES613;55561;2020;VIAJEROS;16.288780921;A;_Z;_Z
A;ES613;55562;2014;VIAJEROS;48.144301086;A;_Z;_Z
A;ES613;55562;2015;VIAJEROS;27.654676259;A;_Z;_Z
A;ES613;55562;2016;VIAJEROS;67.704848518;A;_Z;_Z
A;ES613;55562;2017;VIAJEROS;47.264579661;A;_Z;_Z
A;ES613;55562;2018;VIAJEROS;36.95175917;A;_Z;_Z
A;ES613;55562;2019;VIAJEROS;94.419676652;A;_Z;_Z
A;ES613;55562;2020;VIAJEROS;8.303030303;A;_Z;_Z
A;ES614;55564;2014;VIAJEROS;98429.23962664;A;_Z;_Z
A;ES614;55564;2015;VIAJEROS;119503.07008263;A;_Z;_Z
A;ES614;55564;2016;VIAJEROS;135709.06546172;A;_Z;_Z
A;ES614;55564;2017;VIAJEROS;107187.50372152;A;_Z;_Z
A;ES614;55564;2018;VIAJEROS;146908.99338808;A;_Z;_Z
A;ES614;55564;2019;VIAJEROS;169480.338341005;A;_Z;_Z
A;ES614;55564;2020;VIAJEROS;90194.978762174;A;_Z;_Z
A;ES614;55543;2014;VIAJEROS;55429.648991;A;_Z;_Z
A;ES614;55543;2015;VIAJEROS;59737.082804;A;_Z;_Z
A;ES614;55543;2016;VIAJEROS;68050.103662;A;_Z;_Z
A;ES614;55543;2017;VIAJEROS;62245.069977;A;_Z;_Z
A;ES614;55543;2018;VIAJEROS;81281.269785;A;_Z;_Z
A;ES614;55543;2019;VIAJEROS;94738.770806925;A;_Z;_Z
A;ES614;55543;2020;VIAJEROS;57108.904781932;A;_Z;_Z
A;ES614;55563;2014;VIAJEROS;42999.59063564;A;_Z;_Z
A;ES614;55563;2015;VIAJEROS;59765.98727863;A;_Z;_Z
A;ES614;55563;2016;VIAJEROS;67658.96179972;A;_Z;_Z
A;ES614;55563;2017;VIAJEROS;44942.43374452;A;_Z;_Z
A;ES614;55563;2018;VIAJEROS;65627.72360308;A;_Z;_Z
A;ES614;55563;2019;VIAJEROS;74741.56753408;A;_Z;_Z
A;ES614;55563;2020;VIAJEROS;33086.073980242;A;_Z;_Z
A;ES614;55545;2014;VIAJEROS;607.76246194;A;_Z;_Z
A;ES614;55545;2015;VIAJEROS;823.60763259;A;_Z;_Z
A;ES614;55545;2016;VIAJEROS;1036.9360755;A;_Z;_Z
A;ES614;55545;2017;VIAJEROS;842.15170999;A;_Z;_Z
A;ES614;55545;2018;VIAJEROS;1246.0566063;A;_Z;_Z
A;ES614;55545;2019;VIAJEROS;974.722514313;A;_Z;_Z
A;ES614;55545;2020;VIAJEROS;223.907538932;A;_Z;_Z
A;ES614;55546;2014;VIAJEROS;514.92325746;A;_Z;_Z
A;ES614;55546;2015;VIAJEROS;947.38422684;A;_Z;_Z
A;ES614;55546;2016;VIAJEROS;910.06448733;A;_Z;_Z
A;ES614;55546;2017;VIAJEROS;368.31622698;A;_Z;_Z
A;ES614;55546;2018;VIAJEROS;1361.2417858;A;_Z;_Z
A;ES614;55546;2019;VIAJEROS;1390.519413872;A;_Z;_Z
A;ES614;55546;2020;VIAJEROS;306.401165857;A;_Z;_Z
A;ES614;55547;2014;VIAJEROS;988.55741222;A;_Z;_Z
A;ES614;55547;2015;VIAJEROS;971.74485796;A;_Z;_Z
A;ES614;55547;2016;VIAJEROS;990.42012422;A;_Z;_Z
A;ES614;55547;2017;VIAJEROS;416.95807436;A;_Z;_Z
A;ES614;55547;2018;VIAJEROS;1616.3026399;A;_Z;_Z
A;ES614;55547;2019;VIAJEROS;1213.511418071;A;_Z;_Z
A;ES614;55547;2020;VIAJEROS;640.063191112;A;_Z;_Z
A;ES614;55548;2014;VIAJEROS;429.0023067;A;_Z;_Z
A;ES614;55548;2015;VIAJEROS;939.28851478;A;_Z;_Z
A;ES614;55548;2016;VIAJEROS;663.64619966;A;_Z;_Z
A;ES614;55548;2017;VIAJEROS;534.8058829;A;_Z;_Z
A;ES614;55548;2018;VIAJEROS;448.20349106;A;_Z;_Z
A;ES614;55548;2019;VIAJEROS;309.639970874;A;_Z;_Z
A;ES614;55548;2020;VIAJEROS;118.536933894;A;_Z;_Z
A;ES614;55549;2014;VIAJEROS;1597.9564853;A;_Z;_Z
A;ES614;55549;2015;VIAJEROS;2775.394666;A;_Z;_Z
A;ES614;55549;2016;VIAJEROS;2715.3977961;A;_Z;_Z
A;ES614;55549;2017;VIAJEROS;1852.4654776;A;_Z;_Z
A;ES614;55549;2018;VIAJEROS;2360.5664483;A;_Z;_Z
A;ES614;55549;2019;VIAJEROS;2519.072133514;A;_Z;_Z
A;ES614;55549;2020;VIAJEROS;1443.117730214;A;_Z;_Z
A;ES614;55550;2014;VIAJEROS;2762.3370596;A;_Z;_Z
A;ES614;55550;2015;VIAJEROS;2865.7282266;A;_Z;_Z
A;ES614;55550;2016;VIAJEROS;2648.4547842;A;_Z;_Z
A;ES614;55550;2017;VIAJEROS;2707.7243605;A;_Z;_Z
A;ES614;55550;2018;VIAJEROS;2974.0510274;A;_Z;_Z
A;ES614;55550;2019;VIAJEROS;4010.81500245;A;_Z;_Z
A;ES614;55550;2020;VIAJEROS;1751.953538567;A;_Z;_Z
A;ES614;55551;2014;VIAJEROS;4037.4121373;A;_Z;_Z
A;ES614;55551;2015;VIAJEROS;5805.0155682;A;_Z;_Z
A;ES614;55551;2016;VIAJEROS;5414.4382997;A;_Z;_Z
A;ES614;55551;2017;VIAJEROS;4495.0135064;A;_Z;_Z
A;ES614;55551;2018;VIAJEROS;7205.869277;A;_Z;_Z
A;ES614;55551;2019;VIAJEROS;7011.578077675;A;_Z;_Z
A;ES614;55551;2020;VIAJEROS;2756.510368016;A;_Z;_Z
A;ES614;55552;2014;VIAJEROS;6093.2442606;A;_Z;_Z
A;ES614;55552;2015;VIAJEROS;9033.1701768;A;_Z;_Z
A;ES614;55552;2016;VIAJEROS;9463.195215;A;_Z;_Z
A;ES614;55552;2017;VIAJEROS;6441.7307418;A;_Z;_Z
A;ES614;55552;2018;VIAJEROS;9625.6384657;A;_Z;_Z
A;ES614;55552;2019;VIAJEROS;11130.132075286;A;_Z;_Z
A;ES614;55552;2020;VIAJEROS;4459.75824955;A;_Z;_Z
A;ES614;55553;2014;VIAJEROS;1288.6901015;A;_Z;_Z
A;ES614;55553;2015;VIAJEROS;2417.3291067;A;_Z;_Z
A;ES614;55553;2016;VIAJEROS;1992.0043597;A;_Z;_Z
A;ES614;55553;2017;VIAJEROS;1481.8855126;A;_Z;_Z
A;ES614;55553;2018;VIAJEROS;2297.1526691;A;_Z;_Z
A;ES614;55553;2019;VIAJEROS;1579.654019175;A;_Z;_Z
A;ES614;55553;2020;VIAJEROS;577.207715188;A;_Z;_Z
A;ES614;55554;2014;VIAJEROS;874.43852083;A;_Z;_Z
A;ES614;55554;2015;VIAJEROS;1081.5836938;A;_Z;_Z
A;ES614;55554;2016;VIAJEROS;1448.6324234;A;_Z;_Z
A;ES614;55554;2017;VIAJEROS;1245.3909746;A;_Z;_Z
A;ES614;55554;2018;VIAJEROS;1012.9590946;A;_Z;_Z
A;ES614;55554;2019;VIAJEROS;1187.688734008;A;_Z;_Z
A;ES614;55554;2020;VIAJEROS;1167.751445172;A;_Z;_Z
A;ES614;55555;2014;VIAJEROS;15173.241635;A;_Z;_Z
A;ES614;55555;2015;VIAJEROS;20651.153404;A;_Z;_Z
A;ES614;55555;2016;VIAJEROS;28437.902313;A;_Z;_Z
A;ES614;55555;2017;VIAJEROS;14819.51107;A;_Z;_Z
A;ES614;55555;2018;VIAJEROS;23341.204343;A;_Z;_Z
A;ES614;55555;2019;VIAJEROS;29854.844364894;A;_Z;_Z
A;ES614;55555;2020;VIAJEROS;14010.39979573;A;_Z;_Z
A;ES614;55556;2014;VIAJEROS;5064.3343795;A;_Z;_Z
A;ES614;55556;2015;VIAJEROS;5995.6577664;A;_Z;_Z
A;ES614;55556;2016;VIAJEROS;5968.1004762;A;_Z;_Z
A;ES614;55556;2017;VIAJEROS;6244.1608802;A;_Z;_Z
A;ES614;55556;2018;VIAJEROS;8392.4294974;A;_Z;_Z
A;ES614;55556;2019;VIAJEROS;8295.334351276;A;_Z;_Z
A;ES614;55556;2020;VIAJEROS;4257.473847569;A;_Z;_Z
A;ES614;55557;2014;VIAJEROS;483.08411297;A;_Z;_Z
A;ES614;55557;2015;VIAJEROS;919.5450566;A;_Z;_Z
A;ES614;55557;2016;VIAJEROS;680.20262885;A;_Z;_Z
A;ES614;55557;2017;VIAJEROS;441.16794348;A;_Z;_Z
A;ES614;55557;2018;VIAJEROS;354.5165998;A;_Z;_Z
A;ES614;55557;2019;VIAJEROS;375.432059631;A;_Z;_Z
A;ES614;55557;2020;VIAJEROS;168.436499043;A;_Z;_Z
A;ES614;55558;2014;VIAJEROS;1763.3976149;A;_Z;_Z
A;ES614;55558;2015;VIAJEROS;2285.5523337;A;_Z;_Z
A;ES614;55558;2016;VIAJEROS;2581.8942211;A;_Z;_Z
A;ES614;55558;2017;VIAJEROS;1582.5289422;A;_Z;_Z
A;ES614;55558;2018;VIAJEROS;1657.0162332;A;_Z;_Z
A;ES614;55558;2019;VIAJEROS;2771.282788862;A;_Z;_Z
A;ES614;55558;2020;VIAJEROS;742.356336732;A;_Z;_Z
A;ES614;55559;2014;VIAJEROS;203.8601187;A;_Z;_Z
A;ES614;55559;2015;VIAJEROS;322.31610573;A;_Z;_Z
A;ES614;55559;2016;VIAJEROS;780.73494731;A;_Z;_Z
A;ES614;55559;2017;VIAJEROS;277.9625563;A;_Z;_Z
A;ES614;55559;2018;VIAJEROS;170.59704991;A;_Z;_Z
A;ES614;55559;2019;VIAJEROS;282.630580413;A;_Z;_Z
A;ES614;55559;2020;VIAJEROS;99.254766968;A;_Z;_Z
A;ES614;55544;2014;VIAJEROS;643.8844463;A;_Z;_Z
A;ES614;55544;2015;VIAJEROS;1017.4291682;A;_Z;_Z
A;ES614;55544;2016;VIAJEROS;1234.6035341;A;_Z;_Z
A;ES614;55544;2017;VIAJEROS;614.41405338;A;_Z;_Z
A;ES614;55544;2018;VIAJEROS;994.0309537;A;_Z;_Z
A;ES614;55544;2019;VIAJEROS;1281.917877811;A;_Z;_Z
A;ES614;55544;2020;VIAJEROS;176.168777304;A;_Z;_Z
A;ES614;55561;2014;VIAJEROS;290.7302689;A;_Z;_Z
A;ES614;55561;2015;VIAJEROS;491.14462893;A;_Z;_Z
A;ES614;55561;2016;VIAJEROS;465.55460611;A;_Z;_Z
A;ES614;55561;2017;VIAJEROS;191.53221316;A;_Z;_Z
A;ES614;55561;2018;VIAJEROS;383.94896676;A;_Z;_Z
A;ES614;55561;2019;VIAJEROS;441.205351697;A;_Z;_Z
A;ES614;55561;2020;VIAJEROS;114.068135386;A;_Z;_Z
A;ES614;55562;2014;VIAJEROS;182.73405592;A;_Z;_Z
A;ES614;55562;2015;VIAJEROS;422.9421448;A;_Z;_Z
A;ES614;55562;2016;VIAJEROS;226.77930824;A;_Z;_Z
A;ES614;55562;2017;VIAJEROS;384.71361807;A;_Z;_Z
A;ES614;55562;2018;VIAJEROS;185.93845415;A;_Z;_Z
A;ES614;55562;2019;VIAJEROS;111.586800258;A;_Z;_Z
A;ES614;55562;2020;VIAJEROS;72.707945008;A;_Z;_Z
A;ES615;55564;2014;VIAJEROS;67301.165056807;A;_Z;_Z
A;ES615;55564;2015;VIAJEROS;70383.219629034;A;_Z;_Z
A;ES615;55564;2016;VIAJEROS;63268.107813837;A;_Z;_Z
A;ES615;55564;2017;VIAJEROS;80273.70540334;A;_Z;_Z
A;ES615;55564;2018;VIAJEROS;84801.995461192;A;_Z;_Z
A;ES615;55564;2019;VIAJEROS;86289.613521239;A;_Z;_Z
A;ES615;55564;2020;VIAJEROS;54408.692005017;A;_Z;_Z
A;ES615;55543;2014;VIAJEROS;37530.2768;A;_Z;_Z
A;ES615;55543;2015;VIAJEROS;38477.705116;A;_Z;_Z
A;ES615;55543;2016;VIAJEROS;32410.508467;A;_Z;_Z
A;ES615;55543;2017;VIAJEROS;44598.972252;A;_Z;_Z
A;ES615;55543;2018;VIAJEROS;45153.527309;A;_Z;_Z
A;ES615;55543;2019;VIAJEROS;44049.46073034;A;_Z;_Z
A;ES615;55543;2020;VIAJEROS;29342.96864183;A;_Z;_Z
A;ES615;55563;2014;VIAJEROS;29770.888256807;A;_Z;_Z
A;ES615;55563;2015;VIAJEROS;31905.514513034;A;_Z;_Z
A;ES615;55563;2016;VIAJEROS;30857.599346837;A;_Z;_Z
