REF_AREA;TIME_PERIOD;CNAE_09_CRA_NEW;OBS_STATUS;INDICATOR;OBS_VALUE;FREQ;MACROECO
ES61;2005;273163;A;EMPL_EQ_ASAL;;A;_Z
ES61;2005;273244;A;EMPL_EQ_ASAL;;A;_Z
ES61;2005;273245;A;EMPL_EQ_ASAL;;A;_Z
ES61;2005;273246;A;EMPL_EQ_ASAL;;A;_Z
ES61;2005;273164;A;EMPL_EQ_ASAL;;A;_Z
ES61;2005;273247;A;EMPL_EQ_ASAL;;A;_Z
ES61;2005;273260;A;EMPL_EQ_ASAL;;A;_Z
ES61;2005;273261;A;EMPL_EQ_ASAL;;A;_Z
ES61;2005;273252;A;EMPL_EQ_ASAL;;A;_Z
ES61;2005;273258;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273165;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273129;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273167;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273168;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273169;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273166;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273248;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273130;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273170;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273131;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273171;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273172;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273173;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273174;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273175;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273176;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273177;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273178;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273132;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273179;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273133;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273180;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273181;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273182;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273134;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273183;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273184;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273135;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273185;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273136;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273186;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273189;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273188;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273187;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273137;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273190;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273191;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273138;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273192;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273139;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273193;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273140;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273194;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273141;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273195;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273196;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273197;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273142;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273198;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273199;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273200;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273143;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273201;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273202;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273144;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273203;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273204;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273249;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273145;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273205;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273251;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273250;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273146;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273206;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273207;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273208;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273147;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273209;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273210;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273211;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273212;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273148;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273213;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273214;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273253;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273149;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273215;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273216;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273150;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273217;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273151;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273218;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273254;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273152;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273219;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273220;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273221;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273255;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273153;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273222;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273256;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273154;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273223;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273224;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273155;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273225;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273156;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273226;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273227;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273228;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273157;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273229;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273230;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273231;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273232;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273233;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273234;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273257;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273158;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273235;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273159;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273236;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273237;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273160;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273238;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273239;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273161;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273240;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273241;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273259;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273162;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273242;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273243;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273163;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273244;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273245;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273246;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273164;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273247;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273260;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273261;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273252;A;EMPL_EQ_ASAL;;A;_Z
ES61;2006;273258;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273165;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273129;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273167;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273168;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273169;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273166;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273248;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273130;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273170;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273131;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273171;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273172;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273173;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273174;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273175;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273176;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273177;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273178;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273132;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273179;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273133;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273180;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273181;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273182;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273134;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273183;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273184;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273135;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273185;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273136;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273186;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273189;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273188;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273187;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273137;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273190;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273191;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273138;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273192;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273139;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273193;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273140;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273194;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273141;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273195;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273196;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273197;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273142;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273198;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273199;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273200;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273143;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273201;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273202;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273144;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273203;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273204;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273249;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273145;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273205;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273251;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273250;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273146;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273206;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273207;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273208;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273147;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273209;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273210;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273211;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273212;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273148;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273213;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273214;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273253;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273149;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273215;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273216;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273150;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273217;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273151;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273218;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273254;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273152;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273219;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273220;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273221;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273255;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273153;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273222;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273256;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273154;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273223;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273224;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273155;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273225;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273156;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273226;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273227;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273228;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273157;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273229;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273230;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273231;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273232;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273233;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273234;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273257;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273158;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273235;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273159;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273236;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273237;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273160;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273238;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273239;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273161;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273240;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273241;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273259;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273162;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273242;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273243;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273163;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273244;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273245;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273246;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273164;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273247;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273260;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273261;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273252;A;EMPL_EQ_ASAL;;A;_Z
ES61;2007;273258;A;EMPL_EQ_ASAL;;A;_Z
ES61;2008;273165;A;EMPL_EQ_ASAL;157552.0;A;_Z
ES61;2008;273129;A;EMPL_EQ_ASAL;157552.0;A;_Z
ES61;2008;273167;A;EMPL_EQ_ASAL;144157.0;A;_Z
ES61;2008;273168;A;EMPL_EQ_ASAL;7687.0;A;_Z
ES61;2008;273169;A;EMPL_EQ_ASAL;5708.0;A;_Z
ES61;2008;273166;A;EMPL_EQ_ASAL;244820.0;A;_Z
ES61;2008;273248;A;EMPL_EQ_ASAL;210342.0;A;_Z
ES61;2008;273130;A;EMPL_EQ_ASAL;5752.0;A;_Z
ES61;2008;273170;A;EMPL_EQ_ASAL;5752.0;A;_Z
ES61;2008;273131;A;EMPL_EQ_ASAL;53245.0;A;_Z
ES61;2008;273171;A;EMPL_EQ_ASAL;7724.0;A;_Z
ES61;2008;273172;A;EMPL_EQ_ASAL;1840.0;A;_Z
ES61;2008;273173;A;EMPL_EQ_ASAL;6381.0;A;_Z
ES61;2008;273174;A;EMPL_EQ_ASAL;6911.0;A;_Z
ES61;2008;273175;A;EMPL_EQ_ASAL;2448.0;A;_Z
ES61;2008;273176;A;EMPL_EQ_ASAL;14878.0;A;_Z
ES61;2008;273177;A;EMPL_EQ_ASAL;6361.0;A;_Z
ES61;2008;273178;A;EMPL_EQ_ASAL;6702.0;A;_Z
ES61;2008;273132;A;EMPL_EQ_ASAL;10724.0;A;_Z
ES61;2008;273179;A;EMPL_EQ_ASAL;10724.0;A;_Z
ES61;2008;273133;A;EMPL_EQ_ASAL;16892.0;A;_Z
ES61;2008;273180;A;EMPL_EQ_ASAL;6906.0;A;_Z
ES61;2008;273181;A;EMPL_EQ_ASAL;3354.0;A;_Z
ES61;2008;273182;A;EMPL_EQ_ASAL;6632.0;A;_Z
ES61;2008;273134;A;EMPL_EQ_ASAL;9407.0;A;_Z
ES61;2008;273183;A;EMPL_EQ_ASAL;5789.0;A;_Z
ES61;2008;273184;A;EMPL_EQ_ASAL;3618.0;A;_Z
ES61;2008;273135;A;EMPL_EQ_ASAL;1279.0;A;_Z
ES61;2008;273185;A;EMPL_EQ_ASAL;1279.0;A;_Z
ES61;2008;273136;A;EMPL_EQ_ASAL;27327.0;A;_Z
ES61;2008;273186;A;EMPL_EQ_ASAL;5920.0;A;_Z
ES61;2008;273189;A;EMPL_EQ_ASAL;9510.0;A;_Z
ES61;2008;273188;A;EMPL_EQ_ASAL;3191.0;A;_Z
ES61;2008;273187;A;EMPL_EQ_ASAL;8706.0;A;_Z
ES61;2008;273137;A;EMPL_EQ_ASAL;34534.0;A;_Z
ES61;2008;273190;A;EMPL_EQ_ASAL;5200.0;A;_Z
ES61;2008;273191;A;EMPL_EQ_ASAL;29334.0;A;_Z
ES61;2008;273138;A;EMPL_EQ_ASAL;2371.0;A;_Z
ES61;2008;273192;A;EMPL_EQ_ASAL;2371.0;A;_Z
ES61;2008;273139;A;EMPL_EQ_ASAL;4993.0;A;_Z
ES61;2008;273193;A;EMPL_EQ_ASAL;4993.0;A;_Z
ES61;2008;273140;A;EMPL_EQ_ASAL;6706.0;A;_Z
ES61;2008;273194;A;EMPL_EQ_ASAL;6706.0;A;_Z
ES61;2008;273141;A;EMPL_EQ_ASAL;13911.0;A;_Z
ES61;2008;273195;A;EMPL_EQ_ASAL;5429.0;A;_Z
ES61;2008;273196;A;EMPL_EQ_ASAL;3069.0;A;_Z
ES61;2008;273197;A;EMPL_EQ_ASAL;5413.0;A;_Z
ES61;2008;273142;A;EMPL_EQ_ASAL;28953.0;A;_Z
ES61;2008;273198;A;EMPL_EQ_ASAL;14881.0;A;_Z
ES61;2008;273199;A;EMPL_EQ_ASAL;4573.0;A;_Z
ES61;2008;273200;A;EMPL_EQ_ASAL;9499.0;A;_Z
ES61;2008;273143;A;EMPL_EQ_ASAL;5704.0;A;_Z
ES61;2008;273201;A;EMPL_EQ_ASAL;4865.0;A;_Z
ES61;2008;273202;A;EMPL_EQ_ASAL;839.0;A;_Z
ES61;2008;273144;A;EMPL_EQ_ASAL;23022.0;A;_Z
ES61;2008;273203;A;EMPL_EQ_ASAL;9336.0;A;_Z
ES61;2008;273204;A;EMPL_EQ_ASAL;13686.0;A;_Z
ES61;2008;273249;A;EMPL_EQ_ASAL;366632.0;A;_Z
ES61;2008;273145;A;EMPL_EQ_ASAL;366632.0;A;_Z
ES61;2008;273205;A;EMPL_EQ_ASAL;366632.0;A;_Z
ES61;2008;273251;A;EMPL_EQ_ASAL;1744141.0;A;_Z
ES61;2008;273250;A;EMPL_EQ_ASAL;631694.0;A;_Z
ES61;2008;273146;A;EMPL_EQ_ASAL;374422.0;A;_Z
ES61;2008;273206;A;EMPL_EQ_ASAL;44493.0;A;_Z
ES61;2008;273207;A;EMPL_EQ_ASAL;126394.0;A;_Z
ES61;2008;273208;A;EMPL_EQ_ASAL;203535.0;A;_Z
ES61;2008;273147;A;EMPL_EQ_ASAL;86449.0;A;_Z
ES61;2008;273209;A;EMPL_EQ_ASAL;49214.0;A;_Z
ES61;2008;273210;A;EMPL_EQ_ASAL;1401.0;A;_Z
ES61;2008;273211;A;EMPL_EQ_ASAL;25185.0;A;_Z
ES61;2008;273212;A;EMPL_EQ_ASAL;10649.0;A;_Z
ES61;2008;273148;A;EMPL_EQ_ASAL;170823.0;A;_Z
ES61;2008;273213;A;EMPL_EQ_ASAL;50579.0;A;_Z
ES61;2008;273214;A;EMPL_EQ_ASAL;120244.0;A;_Z
ES61;2008;273253;A;EMPL_EQ_ASAL;34038.0;A;_Z
ES61;2008;273149;A;EMPL_EQ_ASAL;13625.0;A;_Z
ES61;2008;273215;A;EMPL_EQ_ASAL;5351.0;A;_Z
ES61;2008;273216;A;EMPL_EQ_ASAL;8274.0;A;_Z
ES61;2008;273150;A;EMPL_EQ_ASAL;7748.0;A;_Z
ES61;2008;273217;A;EMPL_EQ_ASAL;7748.0;A;_Z
ES61;2008;273151;A;EMPL_EQ_ASAL;12665.0;A;_Z
ES61;2008;273218;A;EMPL_EQ_ASAL;12665.0;A;_Z
ES61;2008;273254;A;EMPL_EQ_ASAL;46393.0;A;_Z
ES61;2008;273152;A;EMPL_EQ_ASAL;46393.0;A;_Z
ES61;2008;273219;A;EMPL_EQ_ASAL;36966.0;A;_Z
ES61;2008;273220;A;EMPL_EQ_ASAL;4577.0;A;_Z
ES61;2008;273221;A;EMPL_EQ_ASAL;4850.0;A;_Z
ES61;2008;273255;A;EMPL_EQ_ASAL;18866.0;A;_Z
ES61;2008;273153;A;EMPL_EQ_ASAL;18866.0;A;_Z
ES61;2008;273222;A;EMPL_EQ_ASAL;18866.0;A;_Z
ES61;2008;273256;A;EMPL_EQ_ASAL;221838.0;A;_Z
ES61;2008;273154;A;EMPL_EQ_ASAL;56362.0;A;_Z
ES61;2008;273223;A;EMPL_EQ_ASAL;28290.0;A;_Z
ES61;2008;273224;A;EMPL_EQ_ASAL;28072.0;A;_Z
ES61;2008;273155;A;EMPL_EQ_ASAL;13395.0;A;_Z
ES61;2008;273225;A;EMPL_EQ_ASAL;13395.0;A;_Z
ES61;2008;273156;A;EMPL_EQ_ASAL;21682.0;A;_Z
ES61;2008;273226;A;EMPL_EQ_ASAL;13058.0;A;_Z
ES61;2008;273227;A;EMPL_EQ_ASAL;7363.0;A;_Z
ES61;2008;273228;A;EMPL_EQ_ASAL;1261.0;A;_Z
ES61;2008;273157;A;EMPL_EQ_ASAL;130399.0;A;_Z
ES61;2008;273229;A;EMPL_EQ_ASAL;11255.0;A;_Z
ES61;2008;273230;A;EMPL_EQ_ASAL;4320.0;A;_Z
ES61;2008;273231;A;EMPL_EQ_ASAL;6388.0;A;_Z
ES61;2008;273232;A;EMPL_EQ_ASAL;18714.0;A;_Z
ES61;2008;273233;A;EMPL_EQ_ASAL;63773.0;A;_Z
ES61;2008;273234;A;EMPL_EQ_ASAL;25949.0;A;_Z
ES61;2008;273257;A;EMPL_EQ_ASAL;610535.0;A;_Z
ES61;2008;273158;A;EMPL_EQ_ASAL;270079.0;A;_Z
ES61;2008;273235;A;EMPL_EQ_ASAL;270079.0;A;_Z
ES61;2008;273159;A;EMPL_EQ_ASAL;166991.0;A;_Z
ES61;2008;273236;A;EMPL_EQ_ASAL;50745.0;A;_Z
ES61;2008;273237;A;EMPL_EQ_ASAL;116246.0;A;_Z
ES61;2008;273160;A;EMPL_EQ_ASAL;116889.0;A;_Z
ES61;2008;273238;A;EMPL_EQ_ASAL;27295.0;A;_Z
ES61;2008;273239;A;EMPL_EQ_ASAL;89594.0;A;_Z
ES61;2008;273161;A;EMPL_EQ_ASAL;56576.0;A;_Z
ES61;2008;273240;A;EMPL_EQ_ASAL;29100.0;A;_Z
ES61;2008;273241;A;EMPL_EQ_ASAL;27476.0;A;_Z
ES61;2008;273259;A;EMPL_EQ_ASAL;180777.0;A;_Z
ES61;2008;273162;A;EMPL_EQ_ASAL;43482.0;A;_Z
ES61;2008;273242;A;EMPL_EQ_ASAL;18306.0;A;_Z
ES61;2008;273243;A;EMPL_EQ_ASAL;25176.0;A;_Z
ES61;2008;273163;A;EMPL_EQ_ASAL;52445.0;A;_Z
ES61;2008;273244;A;EMPL_EQ_ASAL;21926.0;A;_Z
ES61;2008;273245;A;EMPL_EQ_ASAL;4154.0;A;_Z
ES61;2008;273246;A;EMPL_EQ_ASAL;26365.0;A;_Z
ES61;2008;273164;A;EMPL_EQ_ASAL;84850.0;A;_Z
ES61;2008;273247;A;EMPL_EQ_ASAL;84850.0;A;_Z
ES61;2008;273260;A;EMPL_EQ_ASAL;2513145.0;A;_Z
