D_TEMPORAL_0;D_SEXO_0;D_EDAD_0;D_EPA_RELACTIVIDAD_0;D_EPA_NIVEL_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2014;3691;4235;48952;46593;3143;Población;923.75291;M
2014;3691;4235;48934;46593;3143;Población;27.7084225;M
2014;3691;4235;48936;46593;3143;Población;321.9473575;M
2014;3691;4235;48937;46593;3143;Población;2.1632725;M
2014;3691;4235;48939;46593;3143;Población;140.230725;M
2014;3691;4235;48940;46593;3143;Población;462.1780825;M
2014;3691;4235;48946;46593;3143;Población;461.5748275;M
2014;3691;4305;48952;46593;3143;Población;1317.7258775;M
2014;3691;4305;48934;46593;3143;Población;1.33876;M
2014;3691;4305;48936;46593;3143;Población;19.068795;M
2014;3691;4305;48937;46593;3143;Población;;M
2014;3691;4305;48939;46593;3143;Población;1.6883675;M
2014;3691;4305;48940;46593;3143;Población;20.7571625;M
2014;3691;4305;48946;46593;3143;Población;1296.968715;M
2014;3691;4306;48952;46593;3143;Población;6864.86452;M
2014;3691;4306;48934;46593;3143;Población;411.3105875;M
2014;3691;4306;48936;46593;3143;Población;2634.043085;M
2014;3691;4306;48937;46593;3143;Población;128.03398;M
2014;3691;4306;48939;46593;3143;Población;1404.6259275;M
2014;3691;4306;48940;46593;3143;Población;4038.6690125;M
2014;3691;4306;48946;46593;3143;Población;2826.1955075;M
2015;3689;4191;48952;46593;3143;Población;418.49373;M
2015;3689;4191;48934;46593;3143;Población;14.6672725;M
2015;3689;4191;48936;46593;3143;Población;74.94287;M
2015;3689;4191;48937;46593;3143;Población;35.9302925;M
2015;3689;4191;48939;46593;3143;Población;91.901665;M
2015;3689;4191;48940;46593;3143;Población;166.844535;M
2015;3689;4191;48946;46593;3143;Población;251.649195;M
2015;3689;272250;48952;46593;3143;Población;554.61621;M
2015;3689;272250;48934;46593;3143;Población;55.1848875;M
2015;3689;272250;48936;46593;3143;Población;336.5745275;M
2015;3689;272250;48937;46593;3143;Población;11.4172975;M
2015;3689;272250;48939;46593;3143;Población;164.5631825;M
2015;3689;272250;48940;46593;3143;Población;501.13771;M
2015;3689;272250;48946;46593;3143;Población;53.4785;M
2015;3689;4210;48952;46593;3143;Población;699.673705;M
2015;3689;4210;48934;46593;3143;Población;56.58248;M
2015;3689;4210;48936;46593;3143;Población;506.7518225;M
2015;3689;4210;48937;46593;3143;Población;0.7918675;M
2015;3689;4210;48939;46593;3143;Población;153.0296875;M
2015;3689;4210;48940;46593;3143;Población;659.78151;M
2015;3689;4210;48946;46593;3143;Población;39.892195;M
2015;3689;272251;48952;46593;3143;Población;642.46152;M
2015;3689;272251;48934;46593;3143;Población;37.2490075;M
2015;3689;272251;48936;46593;3143;Población;420.91745;M
2015;3689;272251;48937;46593;3143;Población;0.58774;M
2015;3689;272251;48939;46593;3143;Población;152.44192;M
2015;3689;272251;48940;46593;3143;Población;573.35937;M
2015;3689;272251;48946;46593;3143;Población;69.10215;M
2015;3689;4235;48952;46593;3143;Población;469.3062525;M
2015;3689;4235;48934;46593;3143;Población;12.13323;M
2015;3689;4235;48936;46593;3143;Población;215.830025;M
2015;3689;4235;48937;46593;3143;Población;0.1273425;M
2015;3689;4235;48939;46593;3143;Población;79.22659;M
2015;3689;4235;48940;46593;3143;Población;295.056615;M
2015;3689;4235;48946;46593;3143;Población;174.2496375;M
2015;3689;4305;48952;46593;3143;Población;585.309325;M
2015;3689;4305;48934;46593;3143;Población;0.2502075;M
2015;3689;4305;48936;46593;3143;Población;10.3764825;M
2015;3689;4305;48937;46593;3143;Población;;M
2015;3689;4305;48939;46593;3143;Población;0.860795;M
2015;3689;4305;48940;46593;3143;Población;11.2372775;M
2015;3689;4305;48946;46593;3143;Población;574.0720475;M
2015;3689;4306;48952;46593;3143;Población;3369.8607425;M
2015;3689;4306;48934;46593;3143;Población;176.067085;M
2015;3689;4306;48936;46593;3143;Población;1565.3931775;M
2015;3689;4306;48937;46593;3143;Población;48.85454;M
2015;3689;4306;48939;46593;3143;Población;642.02384;M
2015;3689;4306;48940;46593;3143;Población;2207.4170175;M
2015;3689;4306;48946;46593;3143;Población;1162.443725;M
2015;3690;4191;48952;46593;3143;Población;397.291695;M
2015;3690;4191;48934;46593;3143;Población;17.67579;M
2015;3690;4191;48936;46593;3143;Población;59.8720175;M
2015;3690;4191;48937;46593;3143;Población;40.84602;M
2015;3690;4191;48939;46593;3143;Población;85.6619225;M
2015;3690;4191;48940;46593;3143;Población;145.53394;M
2015;3690;4191;48946;46593;3143;Población;251.757755;M
2015;3690;272250;48952;46593;3143;Población;548.9687175;M
2015;3690;272250;48934;46593;3143;Población;72.0998625;M
2015;3690;272250;48936;46593;3143;Población;303.2754975;M
2015;3690;272250;48937;46593;3143;Población;15.163815;M
2015;3690;272250;48939;46593;3143;Población;158.23494;M
2015;3690;272250;48940;46593;3143;Población;461.5104375;M
2015;3690;272250;48946;46593;3143;Población;87.45828;M
2015;3690;4210;48952;46593;3143;Población;681.37969;M
2015;3690;4210;48934;46593;3143;Población;68.21872;M
2015;3690;4210;48936;46593;3143;Población;367.45903;M
2015;3690;4210;48937;46593;3143;Población;5.6898925;M
2015;3690;4210;48939;46593;3143;Población;180.792145;M
2015;3690;4210;48940;46593;3143;Población;548.251175;M
2015;3690;4210;48946;46593;3143;Población;133.128515;M
2015;3690;272251;48952;46593;3143;Población;643.271965;M
2015;3690;272251;48934;46593;3143;Población;53.69056;M
2015;3690;272251;48936;46593;3143;Población;314.109495;M
2015;3690;272251;48937;46593;3143;Población;6.8927575;M
2015;3690;272251;48939;46593;3143;Población;151.6366125;M
2015;3690;272251;48940;46593;3143;Población;465.7461075;M
2015;3690;272251;48946;46593;3143;Población;177.5258575;M
2015;3690;4235;48952;46593;3143;Población;485.42359;M
2015;3690;4235;48934;46593;3143;Población;19.00577;M
2015;3690;4235;48936;46593;3143;Población;146.777355;M
2015;3690;4235;48937;46593;3143;Población;2.0921775;M
2015;3690;4235;48939;46593;3143;Población;56.0848975;M
2015;3690;4235;48940;46593;3143;Población;202.8622525;M
2015;3690;4235;48946;46593;3143;Población;282.5613375;M
2015;3690;4305;48952;46593;3143;Población;753.04633;M
2015;3690;4305;48934;46593;3143;Población;0.5675675;M
2015;3690;4305;48936;46593;3143;Población;10.5261075;M
2015;3690;4305;48937;46593;3143;Población;;M
2015;3690;4305;48939;46593;3143;Población;0.5239075;M
2015;3690;4305;48940;46593;3143;Población;11.050015;M
2015;3690;4305;48946;46593;3143;Población;741.996315;M
2015;3690;4306;48952;46593;3143;Población;3509.3819875;M
2015;3690;4306;48934;46593;3143;Población;231.25827;M
2015;3690;4306;48936;46593;3143;Población;1202.0195025;M
2015;3690;4306;48937;46593;3143;Población;70.6846625;M
2015;3690;4306;48939;46593;3143;Población;632.934425;M
2015;3690;4306;48940;46593;3143;Población;1834.9539275;M
2015;3690;4306;48946;46593;3143;Población;1674.42806;M
2015;3691;4191;48952;46593;3143;Población;815.785425;M
2015;3691;4191;48934;46593;3143;Población;32.3430625;M
2015;3691;4191;48936;46593;3143;Población;134.8148875;M
2015;3691;4191;48937;46593;3143;Población;76.7763125;M
2015;3691;4191;48939;46593;3143;Población;177.5635875;M
2015;3691;4191;48940;46593;3143;Población;312.378475;M
2015;3691;4191;48946;46593;3143;Población;503.40695;M
2015;3691;272250;48952;46593;3143;Población;1103.5849275;M
2015;3691;272250;48934;46593;3143;Población;127.28475;M
2015;3691;272250;48936;46593;3143;Población;639.850025;M
2015;3691;272250;48937;46593;3143;Población;26.5811125;M
2015;3691;272250;48939;46593;3143;Población;322.7981225;M
2015;3691;272250;48940;46593;3143;Población;962.6481475;M
2015;3691;272250;48946;46593;3143;Población;140.93678;M
2015;3691;4210;48952;46593;3143;Población;1381.053395;M
2015;3691;4210;48934;46593;3143;Población;124.8012;M
2015;3691;4210;48936;46593;3143;Población;874.2108525;M
2015;3691;4210;48937;46593;3143;Población;6.48176;M
2015;3691;4210;48939;46593;3143;Población;333.8218325;M
2015;3691;4210;48940;46593;3143;Población;1208.032685;M
2015;3691;4210;48946;46593;3143;Población;173.02071;M
2015;3691;272251;48952;46593;3143;Población;1285.733485;M
2015;3691;272251;48934;46593;3143;Población;90.9395675;M
2015;3691;272251;48936;46593;3143;Población;735.026945;M
2015;3691;272251;48937;46593;3143;Población;7.4804975;M
2015;3691;272251;48939;46593;3143;Población;304.0785325;M
2015;3691;272251;48940;46593;3143;Población;1039.1054775;M
2015;3691;272251;48946;46593;3143;Población;246.6280075;M
2015;3691;4235;48952;46593;3143;Población;954.7298425;M
2015;3691;4235;48934;46593;3143;Población;31.139;M
2015;3691;4235;48936;46593;3143;Población;362.60738;M
2015;3691;4235;48937;46593;3143;Población;2.21952;M
2015;3691;4235;48939;46593;3143;Población;135.3114875;M
2015;3691;4235;48940;46593;3143;Población;497.9188675;M
2015;3691;4235;48946;46593;3143;Población;456.810975;M
2015;3691;4305;48952;46593;3143;Población;1338.355655;M
2015;3691;4305;48934;46593;3143;Población;0.817775;M
2015;3691;4305;48936;46593;3143;Población;20.90259;M
2015;3691;4305;48937;46593;3143;Población;;M
2015;3691;4305;48939;46593;3143;Población;1.3847025;M
2015;3691;4305;48940;46593;3143;Población;22.2872925;M
2015;3691;4305;48946;46593;3143;Población;1316.0683625;M
2015;3691;4306;48952;46593;3143;Población;6879.24273;M
2015;3691;4306;48934;46593;3143;Población;407.325355;M
2015;3691;4306;48936;46593;3143;Población;2767.41268;M
2015;3691;4306;48937;46593;3143;Población;119.5392025;M
2015;3691;4306;48939;46593;3143;Población;1274.958265;M
2015;3691;4306;48940;46593;3143;Población;4042.370945;M
2015;3691;4306;48946;46593;3143;Población;2836.871785;M
2016;3689;4191;48952;46593;3143;Población;413.315285;M
2016;3689;4191;48934;46593;3143;Población;12.6002225;M
2016;3689;4191;48936;46593;3143;Población;67.69028;M
2016;3689;4191;48937;46593;3143;Población;30.9550925;M
2016;3689;4191;48939;46593;3143;Población;87.3716225;M
2016;3689;4191;48940;46593;3143;Población;155.0619025;M
2016;3689;4191;48946;46593;3143;Población;258.2533825;M
2016;3689;272250;48952;46593;3143;Población;533.49618;M
2016;3689;272250;48934;46593;3143;Población;51.63417;M
2016;3689;272250;48936;46593;3143;Población;343.1891175;M
2016;3689;272250;48937;46593;3143;Población;11.2129575;M
2016;3689;272250;48939;46593;3143;Población;138.86531;M
2016;3689;272250;48940;46593;3143;Población;482.0544275;M
2016;3689;272250;48946;46593;3143;Población;51.4417525;M
2016;3689;4210;48952;46593;3143;Población;692.2795525;M
2016;3689;4210;48934;46593;3143;Población;44.0793575;M
2016;3689;4210;48936;46593;3143;Población;513.075435;M
2016;3689;4210;48937;46593;3143;Población;1.6595025;M
2016;3689;4210;48939;46593;3143;Población;137.2508425;M
2016;3689;4210;48940;46593;3143;Población;650.3262775;M
2016;3689;4210;48946;46593;3143;Población;41.953275;M
2016;3689;272251;48952;46593;3143;Población;650.44749;M
2016;3689;272251;48934;46593;3143;Población;31.19309;M
2016;3689;272251;48936;46593;3143;Población;440.818585;M
2016;3689;272251;48937;46593;3143;Población;0.1148125;M
2016;3689;272251;48939;46593;3143;Población;131.36249;M
2016;3689;272251;48940;46593;3143;Población;572.181075;M
2016;3689;272251;48946;46593;3143;Población;78.266415;M
2016;3689;4235;48952;46593;3143;Población;487.14873;M
2016;3689;4235;48934;46593;3143;Población;12.68341;M
2016;3689;4235;48936;46593;3143;Población;233.6723825;M
2016;3689;4235;48937;46593;3143;Población;;M
2016;3689;4235;48939;46593;3143;Población;76.4685;M
2016;3689;4235;48940;46593;3143;Población;310.1408825;M
2016;3689;4235;48946;46593;3143;Población;177.0078475;M
2016;3689;4305;48952;46593;3143;Población;598.671285;M
2016;3689;4305;48934;46593;3143;Población;0.2780175;M
2016;3689;4305;48936;46593;3143;Población;11.69918;M
2016;3689;4305;48937;46593;3143;Población;;M
2016;3689;4305;48939;46593;3143;Población;0.3415275;M
2016;3689;4305;48940;46593;3143;Población;12.0407075;M
2016;3689;4305;48946;46593;3143;Población;586.6305775;M
2016;3689;4306;48952;46593;3143;Población;3375.3585225;M
2016;3689;4306;48934;46593;3143;Población;152.4682675;M
2016;3689;4306;48936;46593;3143;Población;1610.14498;M
2016;3689;4306;48937;46593;3143;Población;43.942365;M
2016;3689;4306;48939;46593;3143;Población;571.6602925;M
2016;3689;4306;48940;46593;3143;Población;2181.8052725;M
2016;3689;4306;48946;46593;3143;Población;1193.55325;M
2016;3690;4191;48952;46593;3143;Población;391.3153225;M
2016;3690;4191;48934;46593;3143;Población;15.120645;M
2016;3690;4191;48936;46593;3143;Población;51.2706;M
2016;3690;4191;48937;46593;3143;Población;35.3362275;M
2016;3690;4191;48939;46593;3143;Población;76.4860175;M
2016;3690;4191;48940;46593;3143;Población;127.7566175;M
2016;3690;4191;48946;46593;3143;Población;263.558705;M
2016;3690;272250;48952;46593;3143;Población;528.35724;M
2016;3690;272250;48934;46593;3143;Población;59.294205;M
2016;3690;272250;48936;46593;3143;Población;289.3383;M
2016;3690;272250;48937;46593;3143;Población;14.2634675;M
2016;3690;272250;48939;46593;3143;Población;145.819935;M
2016;3690;272250;48940;46593;3143;Población;435.158235;M
2016;3690;272250;48946;46593;3143;Población;93.199005;M
2016;3690;4210;48952;46593;3143;Población;676.721925;M
2016;3690;4210;48934;46593;3143;Población;63.6570125;M
2016;3690;4210;48936;46593;3143;Población;383.015085;M
2016;3690;4210;48937;46593;3143;Población;4.057235;M
2016;3690;4210;48939;46593;3143;Población;160.98419;M
2016;3690;4210;48940;46593;3143;Población;543.999275;M
2016;3690;4210;48946;46593;3143;Población;132.72265;M
2016;3690;272251;48952;46593;3143;Población;650.40434;M
2016;3690;272251;48934;46593;3143;Población;50.50647;M
2016;3690;272251;48936;46593;3143;Población;318.52197;M
2016;3690;272251;48937;46593;3143;Población;5.915115;M
2016;3690;272251;48939;46593;3143;Población;145.33023;M
2016;3690;272251;48940;46593;3143;Población;463.8522;M
2016;3690;272251;48946;46593;3143;Población;186.55214;M
2016;3690;4235;48952;46593;3143;Población;503.359185;M
2016;3690;4235;48934;46593;3143;Población;17.5091;M
2016;3690;4235;48936;46593;3143;Población;171.8036575;M
2016;3690;4235;48937;46593;3143;Población;1.873725;M
2016;3690;4235;48939;46593;3143;Población;49.9081825;M
2016;3690;4235;48940;46593;3143;Población;221.71184;M
2016;3690;4235;48946;46593;3143;Población;281.647345;M
2016;3690;4305;48952;46593;3143;Población;765.5044325;M
2016;3690;4305;48934;46593;3143;Población;0.4213925;M
2016;3690;4305;48936;46593;3143;Población;9.2691025;M
2016;3690;4305;48937;46593;3143;Población;;M
2016;3690;4305;48939;46593;3143;Población;0.891025;M
2016;3690;4305;48940;46593;3143;Población;10.1601275;M
2016;3690;4305;48946;46593;3143;Población;755.344305;M
2016;3690;4306;48952;46593;3143;Población;3515.662445;M
2016;3690;4306;48934;46593;3143;Población;206.508825;M
2016;3690;4306;48936;46593;3143;Población;1223.218715;M
2016;3690;4306;48937;46593;3143;Población;61.44577;M
2016;3690;4306;48939;46593;3143;Población;579.41958;M
2016;3690;4306;48940;46593;3143;Población;1802.638295;M
2016;3690;4306;48946;46593;3143;Población;1713.02415;M
2016;3691;4191;48952;46593;3143;Población;804.6306075;M
2016;3691;4191;48934;46593;3143;Población;27.7208675;M
2016;3691;4191;48936;46593;3143;Población;118.96088;M
2016;3691;4191;48937;46593;3143;Población;66.29132;M
2016;3691;4191;48939;46593;3143;Población;163.85764;M
2016;3691;4191;48940;46593;3143;Población;282.81852;M
2016;3691;4191;48946;46593;3143;Población;521.8120875;M
2016;3691;272250;48952;46593;3143;Población;1061.85342;M
2016;3691;272250;48934;46593;3143;Población;110.928375;M
2016;3691;272250;48936;46593;3143;Población;632.5274175;M
2016;3691;272250;48937;46593;3143;Población;25.476425;M
2016;3691;272250;48939;46593;3143;Población;284.685245;M
2016;3691;272250;48940;46593;3143;Población;917.2126625;M
2016;3691;272250;48946;46593;3143;Población;144.6407575;M
2016;3691;4210;48952;46593;3143;Población;1369.0014775;M
2016;3691;4210;48934;46593;3143;Población;107.73637;M
2016;3691;4210;48936;46593;3143;Población;896.09052;M
2016;3691;4210;48937;46593;3143;Población;5.7167375;M
2016;3691;4210;48939;46593;3143;Población;298.2350325;M
2016;3691;4210;48940;46593;3143;Población;1194.3255525;M
2016;3691;4210;48946;46593;3143;Población;174.675925;M
2016;3691;272251;48952;46593;3143;Población;1300.85183;M
2016;3691;272251;48934;46593;3143;Población;81.69956;M
2016;3691;272251;48936;46593;3143;Población;759.340555;M
2016;3691;272251;48937;46593;3143;Población;6.0299275;M
2016;3691;272251;48939;46593;3143;Población;276.69272;M
2016;3691;272251;48940;46593;3143;Población;1036.033275;M
2016;3691;272251;48946;46593;3143;Población;264.818555;M
2016;3691;4235;48952;46593;3143;Población;990.507915;M
2016;3691;4235;48934;46593;3143;Población;30.19251;M
2016;3691;4235;48936;46593;3143;Población;405.47604;M
2016;3691;4235;48937;46593;3143;Población;1.873725;M
2016;3691;4235;48939;46593;3143;Población;126.3766825;M
2016;3691;4235;48940;46593;3143;Población;531.8527225;M
2016;3691;4235;48946;46593;3143;Población;458.6551925;M
2016;3691;4305;48952;46593;3143;Población;1364.1757175;M
2016;3691;4305;48934;46593;3143;Población;0.69941;M
2016;3691;4305;48936;46593;3143;Población;20.9682825;M
2016;3691;4305;48937;46593;3143;Población;;M
2016;3691;4305;48939;46593;3143;Población;1.2325525;M
2016;3691;4305;48940;46593;3143;Población;22.200835;M
2016;3691;4305;48946;46593;3143;Población;1341.9748825;M
2016;3691;4306;48952;46593;3143;Población;6891.0209675;M
2016;3691;4306;48934;46593;3143;Población;358.9770925;M
2016;3691;4306;48936;46593;3143;Población;2833.363695;M
2016;3691;4306;48937;46593;3143;Población;105.388135;M
2016;3691;4306;48939;46593;3143;Población;1151.0798725;M
2016;3691;4306;48940;46593;3143;Población;3984.4435675;M
2016;3691;4306;48946;46593;3143;Población;2906.5774;M
2017;3689;4191;48952;46593;3143;Población;410.13273;M
2017;3689;4191;48934;46593;3143;Población;13.7880225;M
2017;3689;4191;48936;46593;3143;Población;80.38174;M
2017;3689;4191;48937;46593;3143;Población;31.740715;M
2017;3689;4191;48939;46593;3143;Población;76.6451475;M
2017;3689;4191;48940;46593;3143;Población;157.0268875;M
2017;3689;4191;48946;46593;3143;Población;253.1058425;M
2017;3689;272250;48952;46593;3143;Población;518.6886575;M
2017;3689;272250;48934;46593;3143;Población;42.9915525;M
2017;3689;272250;48936;46593;3143;Población;338.8878075;M
2017;3689;272250;48937;46593;3143;Población;11.6673175;M
2017;3689;272250;48939;46593;3143;Población;127.640085;M
2017;3689;272250;48940;46593;3143;Población;466.5278925;M
2017;3689;272250;48946;46593;3143;Población;52.160765;M
2017;3689;4210;48952;46593;3143;Población;682.5165525;M
2017;3689;4210;48934;46593;3143;Población;45.8813825;M
2017;3689;4210;48936;46593;3143;Población;521.4761175;M
2017;3689;4210;48937;46593;3143;Población;1.2124825;M
2017;3689;4210;48939;46593;3143;Población;108.1378325;M
2017;3689;4210;48940;46593;3143;Población;629.61395;M
2017;3689;4210;48946;46593;3143;Población;52.9026025;M
2017;3689;272251;48952;46593;3143;Población;657.4322425;M
2017;3689;272251;48934;46593;3143;Población;31.947475;M
2017;3689;272251;48936;46593;3143;Población;466.9565475;M
2017;3689;272251;48937;46593;3143;Población;0.0681425;M
2017;3689;272251;48939;46593;3143;Población;112.14028;M
2017;3689;272251;48940;46593;3143;Población;579.0968275;M
2017;3689;272251;48946;46593;3143;Población;78.335415;M
2017;3689;4235;48952;46593;3143;Población;501.01148;M
2017;3689;4235;48934;46593;3143;Población;10.7541875;M
2017;3689;4235;48936;46593;3143;Población;253.764335;M
2017;3689;4235;48937;46593;3143;Población;0.1192275;M
2017;3689;4235;48939;46593;3143;Población;74.443205;M
2017;3689;4235;48940;46593;3143;Población;328.20754;M
2017;3689;4235;48946;46593;3143;Población;172.80394;M
2017;3689;4305;48952;46593;3143;Población;610.14226;M
2017;3689;4305;48934;46593;3143;Población;0.304775;M
2017;3689;4305;48936;46593;3143;Población;15.3378975;M
2017;3689;4305;48937;46593;3143;Población;;M
2017;3689;4305;48939;46593;3143;Población;0.1661875;M
2017;3689;4305;48940;46593;3143;Población;15.504085;M
2017;3689;4305;48946;46593;3143;Población;594.638175;M
2017;3689;4306;48952;46593;3143;Población;3379.9239225;M
2017;3689;4306;48934;46593;3143;Población;145.667395;M
2017;3689;4306;48936;46593;3143;Población;1676.804445;M
2017;3689;4306;48937;46593;3143;Población;44.807885;M
2017;3689;4306;48939;46593;3143;Población;499.1727375;M
2017;3689;4306;48940;46593;3143;Población;2175.9771825;M
2017;3689;4306;48946;46593;3143;Población;1203.94674;M
2017;3690;4191;48952;46593;3143;Población;387.5661675;M
2017;3690;4191;48934;46593;3143;Población;19.2841475;M
2017;3690;4191;48936;46593;3143;Población;64.43849;M
2017;3690;4191;48937;46593;3143;Población;30.6652;M
2017;3690;4191;48939;46593;3143;Población;62.760175;M
2017;3690;4191;48940;46593;3143;Población;127.198665;M
2017;3690;4191;48946;46593;3143;Población;260.3675025;M
2017;3690;272250;48952;46593;3143;Población;512.395155;M
2017;3690;272250;48934;46593;3143;Población;56.4052775;M
2017;3690;272250;48936;46593;3143;Población;291.6300475;M
2017;3690;272250;48937;46593;3143;Población;13.126785;M
2017;3690;272250;48939;46593;3143;Población;129.116315;M
2017;3690;272250;48940;46593;3143;Población;420.7463625;M
2017;3690;272250;48946;46593;3143;Población;91.6487925;M
2017;3690;4210;48952;46593;3143;Población;670.294425;M
2017;3690;4210;48934;46593;3143;Población;65.90051;M
2017;3690;4210;48936;46593;3143;Población;404.2138775;M
2017;3690;4210;48937;46593;3143;Población;3.5828425;M
2017;3690;4210;48939;46593;3143;Población;139.3974775;M
2017;3690;4210;48940;46593;3143;Población;543.611355;M
2017;3690;4210;48946;46593;3143;Población;126.68307;M
2017;3690;272251;48952;46593;3143;Población;657.63174;M
2017;3690;272251;48934;46593;3143;Población;50.9374175;M
2017;3690;272251;48936;46593;3143;Población;332.0763625;M
2017;3690;272251;48937;46593;3143;Población;2.8710275;M
2017;3690;272251;48939;46593;3143;Población;124.5679325;M
2017;3690;272251;48940;46593;3143;Población;456.644295;M
2017;3690;272251;48946;46593;3143;Población;200.987445;M
2017;3690;4235;48952;46593;3143;Población;518.17741;M
2017;3690;4235;48934;46593;3143;Población;15.8027025;M
2017;3690;4235;48936;46593;3143;Población;169.8735525;M
2017;3690;4235;48937;46593;3143;Población;2.0683175;M
2017;3690;4235;48939;46593;3143;Población;53.97044;M
2017;3690;4235;48940;46593;3143;Población;223.8439925;M
2017;3690;4235;48946;46593;3143;Población;294.3334175;M
2017;3690;4305;48952;46593;3143;Población;776.1600125;M
2017;3690;4305;48934;46593;3143;Población;0.2281825;M
2017;3690;4305;48936;46593;3143;Población;9.5257525;M
2017;3690;4305;48937;46593;3143;Población;;M
2017;3690;4305;48939;46593;3143;Población;0.70075;M
2017;3690;4305;48940;46593;3143;Población;10.2265025;M
2017;3690;4305;48946;46593;3143;Población;765.93351;M
2017;3690;4306;48952;46593;3143;Población;3522.22491;M
2017;3690;4306;48934;46593;3143;Población;208.5582375;M
2017;3690;4306;48936;46593;3143;Población;1271.7580825;M
2017;3690;4306;48937;46593;3143;Población;52.3141725;M
2017;3690;4306;48939;46593;3143;Población;510.51309;M
2017;3690;4306;48940;46593;3143;Población;1782.2711725;M
2017;3690;4306;48946;46593;3143;Población;1739.9537375;M
2017;3691;4191;48952;46593;3143;Población;797.6988975;M
2017;3691;4191;48934;46593;3143;Población;33.07217;M
2017;3691;4191;48936;46593;3143;Población;144.82023;M
2017;3691;4191;48937;46593;3143;Población;62.405915;M
2017;3691;4191;48939;46593;3143;Población;139.4053225;M
2017;3691;4191;48940;46593;3143;Población;284.2255525;M
2017;3691;4191;48946;46593;3143;Población;513.473345;M
2017;3691;272250;48952;46593;3143;Población;1031.0838125;M
2017;3691;272250;48934;46593;3143;Población;99.39683;M
2017;3691;272250;48936;46593;3143;Población;630.517855;M
2017;3691;272250;48937;46593;3143;Población;24.7941025;M
2017;3691;272250;48939;46593;3143;Población;256.7564;M
2017;3691;272250;48940;46593;3143;Población;887.274255;M
2017;3691;272250;48946;46593;3143;Población;143.8095575;M
2017;3691;4210;48952;46593;3143;Población;1352.8109775;M
2017;3691;4210;48934;46593;3143;Población;111.7818925;M
2017;3691;4210;48936;46593;3143;Población;925.689995;M
2017;3691;4210;48937;46593;3143;Población;4.795325;M
2017;3691;4210;48939;46593;3143;Población;247.53531;M
2017;3691;4210;48940;46593;3143;Población;1173.225305;M
2017;3691;4210;48946;46593;3143;Población;179.5856725;M
2017;3691;272251;48952;46593;3143;Población;1315.0639825;M
2017;3691;272251;48934;46593;3143;Población;82.8848925;M
2017;3691;272251;48936;46593;3143;Población;799.03291;M
2017;3691;272251;48937;46593;3143;Población;2.93917;M
2017;3691;272251;48939;46593;3143;Población;236.7082125;M
2017;3691;272251;48940;46593;3143;Población;1035.7411225;M
2017;3691;272251;48946;46593;3143;Población;279.32286;M
2017;3691;4235;48952;46593;3143;Población;1019.18889;M
2017;3691;4235;48934;46593;3143;Población;26.55689;M
2017;3691;4235;48936;46593;3143;Población;423.6378875;M
2017;3691;4235;48937;46593;3143;Población;2.187545;M
2017;3691;4235;48939;46593;3143;Población;128.413645;M
2017;3691;4235;48940;46593;3143;Población;552.0515325;M
2017;3691;4235;48946;46593;3143;Población;467.1373575;M
2017;3691;4305;48952;46593;3143;Población;1386.3022725;M
2017;3691;4305;48934;46593;3143;Población;0.5329575;M
2017;3691;4305;48936;46593;3143;Población;24.86365;M
2017;3691;4305;48937;46593;3143;Población;;M
2017;3691;4305;48939;46593;3143;Población;0.8669375;M
2017;3691;4305;48940;46593;3143;Población;25.7305875;M
2017;3691;4305;48946;46593;3143;Población;1360.571685;M
2017;3691;4306;48952;46593;3143;Población;6902.1488325;M
2017;3691;4306;48934;46593;3143;Población;354.2256325;M
2017;3691;4306;48936;46593;3143;Población;2948.5625275;M
2017;3691;4306;48937;46593;3143;Población;97.1220575;M
2017;3691;4306;48939;46593;3143;Población;1009.6858275;M
2017;3691;4306;48940;46593;3143;Población;3958.248355;M
2017;3691;4306;48946;46593;3143;Población;2943.9004775;M
2018;3689;4191;48952;46593;3143;Población;409.610795;M
2018;3689;4191;48934;46593;3143;Población;12.385565;M
2018;3689;4191;48936;46593;3143;Población;81.91909;M
2018;3689;4191;48937;46593;3143;Población;31.0579025;M
2018;3689;4191;48939;46593;3143;Población;72.32873;M
2018;3689;4191;48940;46593;3143;Población;154.24782;M
2018;3689;4191;48946;46593;3143;Población;255.362975;M
2018;3689;272250;48952;46593;3143;Población;508.649115;M
2018;3689;272250;48934;46593;3143;Población;38.7347025;M
2018;3689;272250;48936;46593;3143;Población;341.33114;M
2018;3689;272250;48937;46593;3143;Población;11.6458575;M
2018;3689;272250;48939;46593;3143;Población;110.6863575;M
2018;3689;272250;48940;46593;3143;Población;452.0174975;M
2018;3689;272250;48946;46593;3143;Población;56.6316175;M
2018;3689;4210;48952;46593;3143;Población;671.2304475;M
2018;3689;4210;48934;46593;3143;Población;37.64693;M
2018;3689;4210;48936;46593;3143;Población;540.4531875;M
2018;3689;4210;48937;46593;3143;Población;1.0173825;M
2018;3689;4210;48939;46593;3143;Población;84.9130675;M
2018;3689;4210;48940;46593;3143;Población;625.366255;M
2018;3689;4210;48946;46593;3143;Población;45.8641925;M
2018;3689;272251;48952;46593;3143;Población;663.0815275;M
2018;3689;272251;48934;46593;3143;Población;28.8462775;M
2018;3689;272251;48936;46593;3143;Población;490.687895;M
2018;3689;272251;48937;46593;3143;Población;0.59111;M
