D_TEMPORAL_0;D_SEXO_0;D_CNO11_0;D_EDAD_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2018;3690;6203;4306;3143;Ocupados;258.3843;M
2018;3690;6333;4191;3143;Ocupados;12.9403525;M
2018;3690;6333;4210;3143;Ocupados;44.73784;M
2018;3690;6333;4235;3143;Ocupados;37.300925;M
2018;3690;6333;4305;3143;Ocupados;0.7834725;M
2018;3690;6333;4306;3143;Ocupados;95.76259;M
2018;3690;6375;4191;3143;Ocupados;23.05737;M
2018;3690;6375;4210;3143;Ocupados;69.6251375;M
2018;3690;6375;4235;3143;Ocupados;66.63376;M
2018;3690;6375;4305;3143;Ocupados;0.7209875;M
2018;3690;6375;4306;3143;Ocupados;160.037255;M
2018;3690;6463;4191;3143;Ocupados;85.1443475;M
2018;3690;6463;4210;3143;Ocupados;180.051965;M
2018;3690;6463;4235;3143;Ocupados;143.121715;M
2018;3690;6463;4305;3143;Ocupados;2.04306;M
2018;3690;6463;4306;3143;Ocupados;410.3610875;M
2018;3690;6489;4191;3143;Ocupados;1.13027;M
2018;3690;6489;4210;3143;Ocupados;6.8372475;M
2018;3690;6489;4235;3143;Ocupados;7.01034;M
2018;3690;6489;4305;3143;Ocupados;0.363065;M
2018;3690;6489;4306;3143;Ocupados;15.3409225;M
2018;3690;6601;4191;3143;Ocupados;4.0673325;M
2018;3690;6601;4210;3143;Ocupados;14.7205475;M
2018;3690;6601;4235;3143;Ocupados;12.65444;M
2018;3690;6601;4305;3143;Ocupados;0.09043;M
2018;3690;6601;4306;3143;Ocupados;31.53275;M
2018;3690;6667;4191;3143;Ocupados;3.9796725;M
2018;3690;6667;4210;3143;Ocupados;6.310855;M
2018;3690;6667;4235;3143;Ocupados;6.7104775;M
2018;3690;6667;4305;3143;Ocupados;0.0347775;M
2018;3690;6667;4306;3143;Ocupados;17.0357825;M
2018;3690;6726;4191;3143;Ocupados;27.9117175;M
2018;3690;6726;4210;3143;Ocupados;104.752165;M
2018;3690;6726;4235;3143;Ocupados;133.77386;M
2018;3690;6726;4305;3143;Ocupados;2.88353;M
2018;3690;6726;4306;3143;Ocupados;269.3212725;M
2018;3690;5989;4191;3143;Ocupados;0.30709;M
2018;3690;5989;4210;3143;Ocupados;0.906425;M
2018;3690;5989;4235;3143;Ocupados;0.1191725;M
2018;3690;5989;4305;3143;Ocupados;;M
2018;3690;5989;4306;3143;Ocupados;1.3326875;M
2018;3690;6727;4191;3143;Ocupados;194.0338;M
2018;3690;6727;4210;3143;Ocupados;561.97521;M
2018;3690;6727;4235;3143;Ocupados;527.8002375;M
2018;3690;6727;4305;3143;Ocupados;9.259555;M
2018;3690;6727;4306;3143;Ocupados;1293.0688025;M
2018;3691;6038;4191;3143;Ocupados;2.9256725;M
2018;3691;6038;4210;3143;Ocupados;45.65587;M
2018;3691;6038;4235;3143;Ocupados;56.2746625;M
2018;3691;6038;4305;3143;Ocupados;2.943405;M
2018;3691;6038;4306;3143;Ocupados;107.79961;M
2018;3691;6203;4191;3143;Ocupados;60.0399325;M
2018;3691;6203;4210;3143;Ocupados;207.1219225;M
2018;3691;6203;4235;3143;Ocupados;207.0853775;M
2018;3691;6203;4305;3143;Ocupados;7.002705;M
2018;3691;6203;4306;3143;Ocupados;481.2499375;M
2018;3691;6333;4191;3143;Ocupados;32.7246;M
2018;3691;6333;4210;3143;Ocupados;125.128875;M
2018;3691;6333;4235;3143;Ocupados;117.8647525;M
2018;3691;6333;4305;3143;Ocupados;1.481545;M
2018;3691;6333;4306;3143;Ocupados;277.1997725;M
2018;3691;6375;4191;3143;Ocupados;35.4885475;M
2018;3691;6375;4210;3143;Ocupados;107.6097175;M
2018;3691;6375;4235;3143;Ocupados;112.2147125;M
2018;3691;6375;4305;3143;Ocupados;0.8993825;M
2018;3691;6375;4306;3143;Ocupados;256.21236;M
2018;3691;6463;4191;3143;Ocupados;135.9581525;M
2018;3691;6463;4210;3143;Ocupados;325.66193;M
2018;3691;6463;4235;3143;Ocupados;280.86971;M
2018;3691;6463;4305;3143;Ocupados;4.2789525;M
2018;3691;6463;4306;3143;Ocupados;746.768745;M
2018;3691;6489;4191;3143;Ocupados;6.8169525;M
2018;3691;6489;4210;3143;Ocupados;33.396795;M
2018;3691;6489;4235;3143;Ocupados;44.516545;M
2018;3691;6489;4305;3143;Ocupados;1.0015725;M
2018;3691;6489;4306;3143;Ocupados;85.731865;M
2018;3691;6601;4191;3143;Ocupados;36.3009225;M
2018;3691;6601;4210;3143;Ocupados;146.07271;M
2018;3691;6601;4235;3143;Ocupados;160.3712;M
2018;3691;6601;4305;3143;Ocupados;0.7097125;M
2018;3691;6601;4306;3143;Ocupados;343.454545;M
2018;3691;6667;4191;3143;Ocupados;26.3807675;M
2018;3691;6667;4210;3143;Ocupados;82.009295;M
2018;3691;6667;4235;3143;Ocupados;92.457715;M
2018;3691;6667;4305;3143;Ocupados;0.549455;M
2018;3691;6667;4306;3143;Ocupados;201.3972325;M
2018;3691;6726;4191;3143;Ocupados;80.9443475;M
2018;3691;6726;4210;3143;Ocupados;209.18513;M
2018;3691;6726;4235;3143;Ocupados;209.1202425;M
2018;3691;6726;4305;3143;Ocupados;4.0172775;M
2018;3691;6726;4306;3143;Ocupados;503.2669975;M
2018;3691;5989;4191;3143;Ocupados;5.6659925;M
2018;3691;5989;4210;3143;Ocupados;14.624295;M
2018;3691;5989;4235;3143;Ocupados;7.407115;M
2018;3691;5989;4305;3143;Ocupados;;M
2018;3691;5989;4306;3143;Ocupados;27.6974025;M
2018;3691;6727;4191;3143;Ocupados;423.2458875;M
2018;3691;6727;4210;3143;Ocupados;1296.46654;M
2018;3691;6727;4235;3143;Ocupados;1288.1820325;M
2018;3691;6727;4305;3143;Ocupados;22.8840075;M
2018;3691;6727;4306;3143;Ocupados;3030.7784675;M
2019;3689;6038;4191;3143;Ocupados;2.0347775;M
2019;3689;6038;4210;3143;Ocupados;24.7156425;M
2019;3689;6038;4235;3143;Ocupados;37.80322;M
2019;3689;6038;4305;3143;Ocupados;2.81301;M
2019;3689;6038;4306;3143;Ocupados;67.36665;M
2019;3689;6203;4191;3143;Ocupados;23.19665;M
2019;3689;6203;4210;3143;Ocupados;99.63206;M
2019;3689;6203;4235;3143;Ocupados;105.3809575;M
2019;3689;6203;4305;3143;Ocupados;5.71635;M
2019;3689;6203;4306;3143;Ocupados;233.9260175;M
2019;3689;6333;4191;3143;Ocupados;22.45515;M
2019;3689;6333;4210;3143;Ocupados;65.722795;M
2019;3689;6333;4235;3143;Ocupados;83.0059775;M
2019;3689;6333;4305;3143;Ocupados;1.0798825;M
2019;3689;6333;4306;3143;Ocupados;172.263805;M
2019;3689;6375;4191;3143;Ocupados;11.408735;M
2019;3689;6375;4210;3143;Ocupados;39.9285825;M
2019;3689;6375;4235;3143;Ocupados;46.27311;M
2019;3689;6375;4305;3143;Ocupados;0.6105325;M
2019;3689;6375;4306;3143;Ocupados;98.22096;M
2019;3689;6463;4191;3143;Ocupados;53.593915;M
2019;3689;6463;4210;3143;Ocupados;137.57976;M
2019;3689;6463;4235;3143;Ocupados;139.792475;M
2019;3689;6463;4305;3143;Ocupados;2.750825;M
2019;3689;6463;4306;3143;Ocupados;333.716975;M
2019;3689;6489;4191;3143;Ocupados;3.226105;M
2019;3689;6489;4210;3143;Ocupados;28.224545;M
2019;3689;6489;4235;3143;Ocupados;37.4334125;M
2019;3689;6489;4305;3143;Ocupados;0.7438225;M
2019;3689;6489;4306;3143;Ocupados;69.627885;M
2019;3689;6601;4191;3143;Ocupados;33.256915;M
2019;3689;6601;4210;3143;Ocupados;133.74277;M
2019;3689;6601;4235;3143;Ocupados;157.1132975;M
2019;3689;6601;4305;3143;Ocupados;1.513865;M
2019;3689;6601;4306;3143;Ocupados;325.6268475;M
2019;3689;6667;4191;3143;Ocupados;25.327815;M
2019;3689;6667;4210;3143;Ocupados;82.362025;M
2019;3689;6667;4235;3143;Ocupados;89.9431025;M
2019;3689;6667;4305;3143;Ocupados;1.1916075;M
2019;3689;6667;4306;3143;Ocupados;198.82455;M
2019;3689;6726;4191;3143;Ocupados;55.5127775;M
2019;3689;6726;4210;3143;Ocupados;107.36664;M
2019;3689;6726;4235;3143;Ocupados;87.93297;M
2019;3689;6726;4305;3143;Ocupados;1.0223;M
2019;3689;6726;4306;3143;Ocupados;251.8346875;M
2019;3689;5989;4191;3143;Ocupados;6.742325;M
2019;3689;5989;4210;3143;Ocupados;11.2427225;M
2019;3689;5989;4235;3143;Ocupados;7.63968;M
2019;3689;5989;4305;3143;Ocupados;;M
2019;3689;5989;4306;3143;Ocupados;25.6247275;M
2019;3689;6727;4191;3143;Ocupados;236.755165;M
2019;3689;6727;4210;3143;Ocupados;730.5175425;M
2019;3689;6727;4235;3143;Ocupados;792.3182025;M
2019;3689;6727;4305;3143;Ocupados;17.442195;M
2019;3689;6727;4306;3143;Ocupados;1777.033105;M
2019;3690;6038;4191;3143;Ocupados;1.2801325;M
2019;3690;6038;4210;3143;Ocupados;16.9439125;M
2019;3690;6038;4235;3143;Ocupados;15.495495;M
2019;3690;6038;4305;3143;Ocupados;1.110365;M
2019;3690;6038;4306;3143;Ocupados;34.829905;M
2019;3690;6203;4191;3143;Ocupados;32.1546725;M
2019;3690;6203;4210;3143;Ocupados;128.36617;M
2019;3690;6203;4235;3143;Ocupados;107.5085625;M
2019;3690;6203;4305;3143;Ocupados;2.260665;M
2019;3690;6203;4306;3143;Ocupados;270.29007;M
2019;3690;6333;4191;3143;Ocupados;17.286975;M
2019;3690;6333;4210;3143;Ocupados;46.11978;M
2019;3690;6333;4235;3143;Ocupados;40.1254325;M
2019;3690;6333;4305;3143;Ocupados;0.4079475;M
2019;3690;6333;4306;3143;Ocupados;103.940135;M
2019;3690;6375;4191;3143;Ocupados;20.75638;M
2019;3690;6375;4210;3143;Ocupados;73.102465;M
2019;3690;6375;4235;3143;Ocupados;74.0886975;M
2019;3690;6375;4305;3143;Ocupados;0.6623025;M
2019;3690;6375;4306;3143;Ocupados;168.609845;M
2019;3690;6463;4191;3143;Ocupados;87.97748;M
2019;3690;6463;4210;3143;Ocupados;193.183935;M
2019;3690;6463;4235;3143;Ocupados;156.254695;M
2019;3690;6463;4305;3143;Ocupados;2.2667075;M
2019;3690;6463;4306;3143;Ocupados;439.6828175;M
2019;3690;6489;4191;3143;Ocupados;1.4483875;M
2019;3690;6489;4210;3143;Ocupados;5.5867575;M
2019;3690;6489;4235;3143;Ocupados;7.8916975;M
2019;3690;6489;4305;3143;Ocupados;0.48226;M
2019;3690;6489;4306;3143;Ocupados;15.4091025;M
2019;3690;6601;4191;3143;Ocupados;5.2564825;M
2019;3690;6601;4210;3143;Ocupados;13.33696;M
2019;3690;6601;4235;3143;Ocupados;11.4574425;M
2019;3690;6601;4305;3143;Ocupados;0.49523;M
2019;3690;6601;4306;3143;Ocupados;30.546115;M
2019;3690;6667;4191;3143;Ocupados;2.99119;M
2019;3690;6667;4210;3143;Ocupados;5.609;M
2019;3690;6667;4235;3143;Ocupados;7.6217625;M
2019;3690;6667;4305;3143;Ocupados;0.1380375;M
2019;3690;6667;4306;3143;Ocupados;16.35999;M
2019;3690;6726;4191;3143;Ocupados;28.9749625;M
2019;3690;6726;4210;3143;Ocupados;96.777315;M
2019;3690;6726;4235;3143;Ocupados;132.98854;M
2019;3690;6726;4305;3143;Ocupados;1.9740375;M
2019;3690;6726;4306;3143;Ocupados;260.714855;M
2019;3690;5989;4191;3143;Ocupados;0.30837;M
2019;3690;5989;4210;3143;Ocupados;1.59128;M
2019;3690;5989;4235;3143;Ocupados;0.42121;M
2019;3690;5989;4305;3143;Ocupados;;M
2019;3690;5989;4306;3143;Ocupados;2.32086;M
2019;3690;6727;4191;3143;Ocupados;198.4350325;M
2019;3690;6727;4210;3143;Ocupados;580.617575;M
2019;3690;6727;4235;3143;Ocupados;553.853535;M
2019;3690;6727;4305;3143;Ocupados;9.7975525;M
2019;3690;6727;4306;3143;Ocupados;1342.703695;M
2019;3691;6038;4191;3143;Ocupados;3.31491;M
2019;3691;6038;4210;3143;Ocupados;41.659555;M
2019;3691;6038;4235;3143;Ocupados;53.298715;M
2019;3691;6038;4305;3143;Ocupados;3.923375;M
2019;3691;6038;4306;3143;Ocupados;102.196555;M
2019;3691;6203;4191;3143;Ocupados;55.3513225;M
2019;3691;6203;4210;3143;Ocupados;227.99823;M
2019;3691;6203;4235;3143;Ocupados;212.88952;M
2019;3691;6203;4305;3143;Ocupados;7.977015;M
2019;3691;6203;4306;3143;Ocupados;504.2160875;M
2019;3691;6333;4191;3143;Ocupados;39.742125;M
2019;3691;6333;4210;3143;Ocupados;111.842575;M
2019;3691;6333;4235;3143;Ocupados;123.13141;M
2019;3691;6333;4305;3143;Ocupados;1.48783;M
2019;3691;6333;4306;3143;Ocupados;276.20394;M
2019;3691;6375;4191;3143;Ocupados;32.165115;M
2019;3691;6375;4210;3143;Ocupados;113.0310475;M
2019;3691;6375;4235;3143;Ocupados;120.3618075;M
2019;3691;6375;4305;3143;Ocupados;1.272835;M
2019;3691;6375;4306;3143;Ocupados;266.830805;M
2019;3691;6463;4191;3143;Ocupados;141.571395;M
2019;3691;6463;4210;3143;Ocupados;330.763695;M
2019;3691;6463;4235;3143;Ocupados;296.04717;M
2019;3691;6463;4305;3143;Ocupados;5.0175325;M
2019;3691;6463;4306;3143;Ocupados;773.3997925;M
2019;3691;6489;4191;3143;Ocupados;4.6744925;M
2019;3691;6489;4210;3143;Ocupados;33.8113025;M
2019;3691;6489;4235;3143;Ocupados;45.32511;M
2019;3691;6489;4305;3143;Ocupados;1.2260825;M
2019;3691;6489;4306;3143;Ocupados;85.0369875;M
2019;3691;6601;4191;3143;Ocupados;38.5133975;M
2019;3691;6601;4210;3143;Ocupados;147.07973;M
2019;3691;6601;4235;3143;Ocupados;168.57074;M
2019;3691;6601;4305;3143;Ocupados;2.009095;M
2019;3691;6601;4306;3143;Ocupados;356.1729625;M
2019;3691;6667;4191;3143;Ocupados;28.319005;M
2019;3691;6667;4210;3143;Ocupados;87.971025;M
2019;3691;6667;4235;3143;Ocupados;97.564865;M
2019;3691;6667;4305;3143;Ocupados;1.329645;M
2019;3691;6667;4306;3143;Ocupados;215.18454;M
2019;3691;6726;4191;3143;Ocupados;84.48774;M
2019;3691;6726;4210;3143;Ocupados;204.143955;M
2019;3691;6726;4235;3143;Ocupados;220.92151;M
2019;3691;6726;4305;3143;Ocupados;2.9963375;M
2019;3691;6726;4306;3143;Ocupados;512.5495425;M
2019;3691;5989;4191;3143;Ocupados;7.050695;M
2019;3691;5989;4210;3143;Ocupados;12.8340025;M
2019;3691;5989;4235;3143;Ocupados;8.06089;M
2019;3691;5989;4305;3143;Ocupados;;M
2019;3691;5989;4306;3143;Ocupados;27.9455875;M
2019;3691;6727;4191;3143;Ocupados;435.1901975;M
2019;3691;6727;4210;3143;Ocupados;1311.1351175;M
2019;3691;6727;4235;3143;Ocupados;1346.1717375;M
2019;3691;6727;4305;3143;Ocupados;27.2397475;M
2019;3691;6727;4306;3143;Ocupados;3119.7368;M
2020;3689;6038;4191;3143;Ocupados;1.4065925;M
2020;3689;6038;4210;3143;Ocupados;23.2611775;M
2020;3689;6038;4235;3143;Ocupados;38.6006825;M
2020;3689;6038;4305;3143;Ocupados;2.9875725;M
2020;3689;6038;4306;3143;Ocupados;66.256025;M
2020;3689;6203;4191;3143;Ocupados;16.36097;M
2020;3689;6203;4210;3143;Ocupados;94.4842425;M
2020;3689;6203;4235;3143;Ocupados;104.84182;M
2020;3689;6203;4305;3143;Ocupados;9.6216175;M
2020;3689;6203;4306;3143;Ocupados;225.30865;M
2020;3689;6333;4191;3143;Ocupados;21.290615;M
2020;3689;6333;4210;3143;Ocupados;70.60847;M
2020;3689;6333;4235;3143;Ocupados;78.760195;M
2020;3689;6333;4305;3143;Ocupados;1.236675;M
2020;3689;6333;4306;3143;Ocupados;171.895955;M
2020;3689;6375;4191;3143;Ocupados;11.90207;M
2020;3689;6375;4210;3143;Ocupados;38.6402325;M
2020;3689;6375;4235;3143;Ocupados;48.034085;M
2020;3689;6375;4305;3143;Ocupados;0.579465;M
2020;3689;6375;4306;3143;Ocupados;99.1558525;M
2020;3689;6463;4191;3143;Ocupados;44.7363825;M
2020;3689;6463;4210;3143;Ocupados;128.5211125;M
2020;3689;6463;4235;3143;Ocupados;143.697195;M
2020;3689;6463;4305;3143;Ocupados;2.7255525;M
2020;3689;6463;4306;3143;Ocupados;319.6802425;M
2020;3689;6489;4191;3143;Ocupados;6.07307;M
2020;3689;6489;4210;3143;Ocupados;23.661305;M
2020;3689;6489;4235;3143;Ocupados;43.500215;M
2020;3689;6489;4305;3143;Ocupados;1.89634;M
2020;3689;6489;4306;3143;Ocupados;75.13093;M
2020;3689;6601;4191;3143;Ocupados;32.48005;M
2020;3689;6601;4210;3143;Ocupados;128.6679;M
2020;3689;6601;4235;3143;Ocupados;155.229595;M
2020;3689;6601;4305;3143;Ocupados;1.7618525;M
2020;3689;6601;4306;3143;Ocupados;318.1393975;M
2020;3689;6667;4191;3143;Ocupados;17.4801875;M
2020;3689;6667;4210;3143;Ocupados;80.57713;M
2020;3689;6667;4235;3143;Ocupados;96.024745;M
2020;3689;6667;4305;3143;Ocupados;0.402235;M
2020;3689;6667;4306;3143;Ocupados;194.4842975;M
2020;3689;6726;4191;3143;Ocupados;51.0796175;M
2020;3689;6726;4210;3143;Ocupados;99.1471125;M
2020;3689;6726;4235;3143;Ocupados;96.7462775;M
2020;3689;6726;4305;3143;Ocupados;0.4025275;M
2020;3689;6726;4306;3143;Ocupados;247.375535;M
2020;3689;5989;4191;3143;Ocupados;5.219515;M
2020;3689;5989;4210;3143;Ocupados;10.53019;M
2020;3689;5989;4235;3143;Ocupados;6.0089075;M
2020;3689;5989;4305;3143;Ocupados;;M
2020;3689;5989;4306;3143;Ocupados;21.7586125;M
2020;3689;6727;4191;3143;Ocupados;208.02907;M
2020;3689;6727;4210;3143;Ocupados;698.0988725;M
2020;3689;6727;4235;3143;Ocupados;811.4437175;M
2020;3689;6727;4305;3143;Ocupados;21.6138375;M
2020;3689;6727;4306;3143;Ocupados;1739.1854975;M
2020;3690;6038;4191;3143;Ocupados;0.5182575;M
2020;3690;6038;4210;3143;Ocupados;15.653725;M
2020;3690;6038;4235;3143;Ocupados;15.8294075;M
2020;3690;6038;4305;3143;Ocupados;1.6769;M
2020;3690;6038;4306;3143;Ocupados;33.67829;M
2020;3690;6203;4191;3143;Ocupados;33.09876;M
2020;3690;6203;4210;3143;Ocupados;132.57922;M
2020;3690;6203;4235;3143;Ocupados;117.5726675;M
2020;3690;6203;4305;3143;Ocupados;2.56525;M
2020;3690;6203;4306;3143;Ocupados;285.8158975;M
2020;3690;6333;4191;3143;Ocupados;15.062925;M
2020;3690;6333;4210;3143;Ocupados;44.5893025;M
2020;3690;6333;4235;3143;Ocupados;45.0340675;M
2020;3690;6333;4305;3143;Ocupados;0.957795;M
2020;3690;6333;4306;3143;Ocupados;105.64409;M
2020;3690;6375;4191;3143;Ocupados;16.7292325;M
2020;3690;6375;4210;3143;Ocupados;69.5227975;M
2020;3690;6375;4235;3143;Ocupados;73.9237275;M
2020;3690;6375;4305;3143;Ocupados;0.5091275;M
2020;3690;6375;4306;3143;Ocupados;160.684885;M
2020;3690;6463;4191;3143;Ocupados;68.94343;M
2020;3690;6463;4210;3143;Ocupados;169.155685;M
2020;3690;6463;4235;3143;Ocupados;145.771315;M
2020;3690;6463;4305;3143;Ocupados;3.5517925;M
2020;3690;6463;4306;3143;Ocupados;387.4222225;M
2020;3690;6489;4191;3143;Ocupados;1.1650475;M
2020;3690;6489;4210;3143;Ocupados;3.3943425;M
2020;3690;6489;4235;3143;Ocupados;9.01223;M
2020;3690;6489;4305;3143;Ocupados;0.7461225;M
2020;3690;6489;4306;3143;Ocupados;14.3177425;M
2020;3690;6601;4191;3143;Ocupados;6.8004225;M
2020;3690;6601;4210;3143;Ocupados;13.83977;M
2020;3690;6601;4235;3143;Ocupados;10.920005;M
2020;3690;6601;4305;3143;Ocupados;0.0841725;M
2020;3690;6601;4306;3143;Ocupados;31.64437;M
2020;3690;6667;4191;3143;Ocupados;2.8228475;M
2020;3690;6667;4210;3143;Ocupados;7.362855;M
2020;3690;6667;4235;3143;Ocupados;7.4122025;M
2020;3690;6667;4305;3143;Ocupados;0.3197975;M
2020;3690;6667;4306;3143;Ocupados;17.9177025;M
2020;3690;6726;4191;3143;Ocupados;26.75346;M
2020;3690;6726;4210;3143;Ocupados;88.29413;M
2020;3690;6726;4235;3143;Ocupados;124.285065;M
2020;3690;6726;4305;3143;Ocupados;2.8262825;M
2020;3690;6726;4306;3143;Ocupados;242.1589375;M
2020;3690;5989;4191;3143;Ocupados;0.10363;M
2020;3690;5989;4210;3143;Ocupados;2.5514925;M
2020;3690;5989;4235;3143;Ocupados;;M
2020;3690;5989;4305;3143;Ocupados;;M
2020;3690;5989;4306;3143;Ocupados;2.6551225;M
2020;3690;6727;4191;3143;Ocupados;171.9980125;M
2020;3690;6727;4210;3143;Ocupados;546.94332;M
2020;3690;6727;4235;3143;Ocupados;549.7606875;M
2020;3690;6727;4305;3143;Ocupados;13.23724;M
2020;3690;6727;4306;3143;Ocupados;1281.93926;M
2020;3691;6038;4191;3143;Ocupados;1.92485;M
2020;3691;6038;4210;3143;Ocupados;38.9149025;M
2020;3691;6038;4235;3143;Ocupados;54.43009;M
2020;3691;6038;4305;3143;Ocupados;4.6644725;M
2020;3691;6038;4306;3143;Ocupados;99.934315;M
2020;3691;6203;4191;3143;Ocupados;49.45973;M
2020;3691;6203;4210;3143;Ocupados;227.0634625;M
2020;3691;6203;4235;3143;Ocupados;222.4144875;M
2020;3691;6203;4305;3143;Ocupados;12.1868675;M
2020;3691;6203;4306;3143;Ocupados;511.1245475;M
2020;3691;6333;4191;3143;Ocupados;36.35354;M
2020;3691;6333;4210;3143;Ocupados;115.1977725;M
2020;3691;6333;4235;3143;Ocupados;123.7942625;M
2020;3691;6333;4305;3143;Ocupados;2.19447;M
2020;3691;6333;4306;3143;Ocupados;277.540045;M
2020;3691;6375;4191;3143;Ocupados;28.6313025;M
2020;3691;6375;4210;3143;Ocupados;108.16303;M
2020;3691;6375;4235;3143;Ocupados;121.9578125;M
2020;3691;6375;4305;3143;Ocupados;1.0885925;M
2020;3691;6375;4306;3143;Ocupados;259.8407375;M
2020;3691;6463;4191;3143;Ocupados;113.6798125;M
2020;3691;6463;4210;3143;Ocupados;297.6767975;M
2020;3691;6463;4235;3143;Ocupados;289.46851;M
2020;3691;6463;4305;3143;Ocupados;6.277345;M
2020;3691;6463;4306;3143;Ocupados;707.102465;M
2020;3691;6489;4191;3143;Ocupados;7.2381175;M
2020;3691;6489;4210;3143;Ocupados;27.0556475;M
2020;3691;6489;4235;3143;Ocupados;52.512445;M
2020;3691;6489;4305;3143;Ocupados;2.6424625;M
2020;3691;6489;4306;3143;Ocupados;89.4486725;M
2020;3691;6601;4191;3143;Ocupados;39.2804725;M
2020;3691;6601;4210;3143;Ocupados;142.50767;M
2020;3691;6601;4235;3143;Ocupados;166.1496;M
2020;3691;6601;4305;3143;Ocupados;1.846025;M
2020;3691;6601;4306;3143;Ocupados;349.7837675;M
2020;3691;6667;4191;3143;Ocupados;20.303035;M
2020;3691;6667;4210;3143;Ocupados;87.939985;M
2020;3691;6667;4235;3143;Ocupados;103.4369475;M
2020;3691;6667;4305;3143;Ocupados;0.7220325;M
2020;3691;6667;4306;3143;Ocupados;212.402;M
2020;3691;6726;4191;3143;Ocupados;77.8330775;M
2020;3691;6726;4210;3143;Ocupados;187.4412425;M
2020;3691;6726;4235;3143;Ocupados;221.0313425;M
2020;3691;6726;4305;3143;Ocupados;3.22881;M
2020;3691;6726;4306;3143;Ocupados;489.5344725;M
2020;3691;5989;4191;3143;Ocupados;5.323145;M
2020;3691;5989;4210;3143;Ocupados;13.0816825;M
2020;3691;5989;4235;3143;Ocupados;6.0089075;M
2020;3691;5989;4305;3143;Ocupados;;M
2020;3691;5989;4306;3143;Ocupados;24.413735;M
2020;3691;6727;4191;3143;Ocupados;380.0270825;M
2020;3691;6727;4210;3143;Ocupados;1245.0421925;M
2020;3691;6727;4235;3143;Ocupados;1361.204405;M
2020;3691;6727;4305;3143;Ocupados;34.8510775;M
2020;3691;6727;4306;3143;Ocupados;3021.1247575;M
2021;3689;6038;4191;3143;Ocupados;2.999995;M
2021;3689;6038;4210;3143;Ocupados;21.3059675;M
2021;3689;6038;4235;3143;Ocupados;43.9528875;M
2021;3689;6038;4305;3143;Ocupados;3.28884;M
2021;3689;6038;4306;3143;Ocupados;71.54769;M
2021;3689;6203;4191;3143;Ocupados;23.5926625;M
2021;3689;6203;4210;3143;Ocupados;92.64317;M
2021;3689;6203;4235;3143;Ocupados;109.7358025;M
2021;3689;6203;4305;3143;Ocupados;9.4556125;M
2021;3689;6203;4306;3143;Ocupados;235.4272475;M
2021;3689;6333;4191;3143;Ocupados;26.648565;M
2021;3689;6333;4210;3143;Ocupados;86.4692825;M
2021;3689;6333;4235;3143;Ocupados;91.9586375;M
2021;3689;6333;4305;3143;Ocupados;0.979315;M
2021;3689;6333;4306;3143;Ocupados;206.0558;M
2021;3689;6375;4191;3143;Ocupados;9.087335;M
2021;3689;6375;4210;3143;Ocupados;36.896775;M
2021;3689;6375;4235;3143;Ocupados;47.318435;M
2021;3689;6375;4305;3143;Ocupados;0.621055;M
2021;3689;6375;4306;3143;Ocupados;93.9236;M
2021;3689;6463;4191;3143;Ocupados;44.2212425;M
2021;3689;6463;4210;3143;Ocupados;112.4433325;M
2021;3689;6463;4235;3143;Ocupados;143.296955;M
2021;3689;6463;4305;3143;Ocupados;2.6711925;M
2021;3689;6463;4306;3143;Ocupados;302.6327225;M
2021;3689;6489;4191;3143;Ocupados;7.301675;M
2021;3689;6489;4210;3143;Ocupados;25.32603;M
2021;3689;6489;4235;3143;Ocupados;44.499075;M
2021;3689;6489;4305;3143;Ocupados;1.8998675;M
2021;3689;6489;4306;3143;Ocupados;79.0266475;M
2021;3689;6601;4191;3143;Ocupados;30.6047775;M
2021;3689;6601;4210;3143;Ocupados;131.1343475;M
2021;3689;6601;4235;3143;Ocupados;159.53361;M
2021;3689;6601;4305;3143;Ocupados;2.147395;M
2021;3689;6601;4306;3143;Ocupados;323.42013;M
2021;3689;6667;4191;3143;Ocupados;18.336505;M
2021;3689;6667;4210;3143;Ocupados;75.3987525;M
2021;3689;6667;4235;3143;Ocupados;104.19166;M
2021;3689;6667;4305;3143;Ocupados;1.227625;M
2021;3689;6667;4306;3143;Ocupados;199.1545425;M
2021;3689;6726;4191;3143;Ocupados;56.39954;M
2021;3689;6726;4210;3143;Ocupados;93.104295;M
2021;3689;6726;4235;3143;Ocupados;97.661925;M
2021;3689;6726;4305;3143;Ocupados;0.8691825;M
2021;3689;6726;4306;3143;Ocupados;248.0349425;M
2021;3689;5989;4191;3143;Ocupados;10.17059;M
2021;3689;5989;4210;3143;Ocupados;8.1250025;M
2021;3689;5989;4235;3143;Ocupados;4.9199425;M
2021;3689;5989;4305;3143;Ocupados;;M
2021;3689;5989;4306;3143;Ocupados;23.215535;M
2021;3689;6727;4191;3143;Ocupados;229.3628875;M
2021;3689;6727;4210;3143;Ocupados;682.846955;M
2021;3689;6727;4235;3143;Ocupados;847.06893;M
2021;3689;6727;4305;3143;Ocupados;23.160085;M
2021;3689;6727;4306;3143;Ocupados;1782.4388575;M
2021;3690;6038;4191;3143;Ocupados;1.1172475;M
2021;3690;6038;4210;3143;Ocupados;11.90488;M
2021;3690;6038;4235;3143;Ocupados;19.514385;M
2021;3690;6038;4305;3143;Ocupados;2.4056475;M
