D_TEMPORAL_0;D_EPA_ESTRUCHOGAR_0;D_EPA_RELACTIVIDAD_0;D_SEXO_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2018;48981;48940;3691;3143;Población;311.4088725;M
2018;48981;48936;3689;3143;Población;155.8298975;M
2018;48981;48936;3690;3143;Población;90.828365;M
2018;48981;48936;3691;3143;Población;246.6582625;M
2018;48981;48939;3689;3143;Población;42.1859575;M
2018;48981;48939;3690;3143;Población;22.5646525;M
2018;48981;48939;3691;3143;Población;64.75061;M
2018;48981;48946;3689;3143;Población;152.078915;M
2018;48981;48946;3690;3143;Población;286.6921425;M
2018;48981;48946;3691;3143;Población;438.7710575;M
2018;48978;48952;3689;3143;Población;20.3085225;M
2018;48978;48952;3690;3143;Población;9.732465;M
2018;48978;48952;3691;3143;Población;30.0409875;M
2018;48978;48940;3689;3143;Población;18.6543925;M
2018;48978;48940;3690;3143;Población;8.0069675;M
2018;48978;48940;3691;3143;Población;26.66136;M
2018;48978;48936;3689;3143;Población;15.67885;M
2018;48978;48936;3690;3143;Población;6.2949125;M
2018;48978;48936;3691;3143;Población;21.9737625;M
2018;48978;48939;3689;3143;Población;2.9755425;M
2018;48978;48939;3690;3143;Población;1.712055;M
2018;48978;48939;3691;3143;Población;4.6875975;M
2018;48978;48946;3689;3143;Población;1.65413;M
2018;48978;48946;3690;3143;Población;1.7254975;M
2018;48978;48946;3691;3143;Población;3.3796275;M
2018;48979;48952;3689;3143;Población;227.271895;M
2018;48979;48952;3690;3143;Población;143.737825;M
2018;48979;48952;3691;3143;Población;371.00972;M
2018;48979;48940;3689;3143;Población;176.676045;M
2018;48979;48940;3690;3143;Población;104.07817;M
2018;48979;48940;3691;3143;Población;280.754215;M
2018;48979;48936;3689;3143;Población;137.6682725;M
2018;48979;48936;3690;3143;Población;83.36113;M
2018;48979;48936;3691;3143;Población;221.0294025;M
2018;48979;48939;3689;3143;Población;39.0077725;M
2018;48979;48939;3690;3143;Población;20.71704;M
2018;48979;48939;3691;3143;Población;59.7248125;M
2018;48979;48946;3689;3143;Población;50.59585;M
2018;48979;48946;3690;3143;Población;39.659655;M
2018;48979;48946;3691;3143;Población;90.255505;M
2018;48980;48952;3689;3143;Población;102.5143525;M
2018;48980;48952;3690;3143;Población;246.61487;M
2018;48980;48952;3691;3143;Población;349.1292225;M
2018;48980;48940;3689;3143;Población;2.6854175;M
2018;48980;48940;3690;3143;Población;1.30788;M
2018;48980;48940;3691;3143;Población;3.9932975;M
2018;48980;48936;3689;3143;Población;2.482775;M
2018;48980;48936;3690;3143;Población;1.1723225;M
2018;48980;48936;3691;3143;Población;3.6550975;M
2018;48980;48939;3689;3143;Población;0.2026425;M
2018;48980;48939;3690;3143;Población;0.1355575;M
2018;48980;48939;3691;3143;Población;0.3382;M
2018;48980;48946;3689;3143;Población;99.828935;M
2018;48980;48946;3690;3143;Población;245.30699;M
2018;48980;48946;3691;3143;Población;345.135925;M
2018;48983;48952;3689;3143;Población;141.9178;M
2018;48983;48952;3690;3143;Población;164.079575;M
2018;48983;48952;3691;3143;Población;305.997375;M
2018;48983;48940;3689;3143;Población;75.1842575;M
2018;48983;48940;3690;3143;Población;58.3309475;M
2018;48983;48940;3691;3143;Población;133.515205;M
2018;48983;48936;3689;3143;Población;54.31016;M
2018;48983;48936;3690;3143;Población;46.3899325;M
2018;48983;48936;3691;3143;Población;100.7000925;M
2018;48983;48939;3689;3143;Población;20.8740975;M
2018;48983;48939;3690;3143;Población;11.941015;M
2018;48983;48939;3691;3143;Población;32.8151125;M
2018;48983;48946;3689;3143;Población;61.253925;M
2018;48983;48946;3690;3143;Población;100.9736775;M
2018;48983;48946;3691;3143;Población;162.2276025;M
2018;48989;48952;3689;3143;Población;334.0761175;M
2018;48989;48952;3690;3143;Población;516.7693525;M
2018;48989;48952;3691;3143;Población;850.84547;M
2018;48989;48940;3689;3143;Población;160.270875;M
2018;48989;48940;3690;3143;Población;231.124075;M
2018;48989;48940;3691;3143;Población;391.39495;M
2018;48989;48936;3689;3143;Población;100.5720825;M
2018;48989;48936;3690;3143;Población;160.20068;M
2018;48989;48936;3691;3143;Población;260.7727625;M
2018;48989;48939;3689;3143;Población;59.6987925;M
2018;48989;48939;3690;3143;Población;70.923395;M
2018;48989;48939;3691;3143;Población;130.6221875;M
2018;48989;48946;3689;3143;Población;92.3030525;M
2018;48989;48946;3690;3143;Población;193.7613075;M
2018;48989;48946;3691;3143;Población;286.06436;M
2018;48984;48952;3689;3143;Población;9.3734025;M
2018;48984;48952;3690;3143;Población;12.6922175;M
2018;48984;48952;3691;3143;Población;22.06562;M
2018;48984;48940;3689;3143;Población;1.00282;M
2018;48984;48940;3690;3143;Población;4.6213975;M
2018;48984;48940;3691;3143;Población;5.6242175;M
2018;48984;48936;3689;3143;Población;0.6216425;M
2018;48984;48936;3690;3143;Población;2.77588;M
2018;48984;48936;3691;3143;Población;3.3975225;M
2018;48984;48939;3689;3143;Población;0.3811775;M
2018;48984;48939;3690;3143;Población;1.8455175;M
2018;48984;48939;3691;3143;Población;2.226695;M
2018;48984;48946;3689;3143;Población;0.3114775;M
2018;48984;48946;3690;3143;Población;2.51605;M
2018;48984;48946;3691;3143;Población;2.8275275;M
2018;48985;48952;3689;3143;Población;16.6556875;M
2018;48985;48952;3690;3143;Población;30.9555575;M
2018;48985;48952;3691;3143;Población;47.611245;M
2018;48985;48940;3689;3143;Población;2.70029;M
2018;48985;48940;3690;3143;Población;12.40796;M
2018;48985;48940;3691;3143;Población;15.10825;M
2018;48985;48936;3689;3143;Población;1.7676325;M
2018;48985;48936;3690;3143;Población;8.223575;M
2018;48985;48936;3691;3143;Población;9.9912075;M
2018;48985;48939;3689;3143;Población;0.9326575;M
2018;48985;48939;3690;3143;Población;4.184385;M
2018;48985;48939;3691;3143;Población;5.1170425;M
2018;48985;48946;3689;3143;Población;1.0562825;M
2018;48985;48946;3690;3143;Población;3.6213025;M
2018;48985;48946;3691;3143;Población;4.677585;M
2018;48986;48952;3689;3143;Población;71.2732325;M
2018;48986;48952;3690;3143;Población;129.5113025;M
2018;48986;48952;3691;3143;Población;200.784535;M
2018;48986;48940;3689;3143;Población;13.6236825;M
2018;48986;48940;3690;3143;Población;56.9648;M
2018;48986;48940;3691;3143;Población;70.5884825;M
2018;48986;48936;3689;3143;Población;8.6314;M
2018;48986;48936;3690;3143;Población;41.2222625;M
2018;48986;48936;3691;3143;Población;49.8536625;M
2018;48986;48939;3689;3143;Población;4.9922825;M
2018;48986;48939;3690;3143;Población;15.7425375;M
2018;48986;48939;3691;3143;Población;20.73482;M
2018;48986;48946;3689;3143;Población;10.6356125;M
2018;48986;48946;3690;3143;Población;18.7596;M
2018;48986;48946;3691;3143;Población;29.3952125;M
2018;48987;48952;3689;3143;Población;65.6155825;M
2018;48987;48952;3690;3143;Población;103.030845;M
2018;48987;48952;3691;3143;Población;168.6464275;M
2018;48987;48940;3689;3143;Población;34.1422825;M
2018;48987;48940;3690;3143;Población;56.075645;M
2018;48987;48940;3691;3143;Población;90.2179275;M
2018;48987;48936;3689;3143;Población;20.1175675;M
2018;48987;48936;3690;3143;Población;37.6276775;M
2018;48987;48936;3691;3143;Población;57.745245;M
2018;48987;48939;3689;3143;Población;14.024715;M
2018;48987;48939;3690;3143;Población;18.4479675;M
2018;48987;48939;3691;3143;Población;32.4726825;M
2018;48987;48946;3689;3143;Población;30.58191;M
2018;48987;48946;3690;3143;Población;45.0146275;M
2018;48987;48946;3691;3143;Población;75.5965375;M
2018;48988;48952;3689;3143;Población;171.1582125;M
2018;48988;48952;3690;3143;Población;240.57943;M
2018;48988;48952;3691;3143;Población;411.7376425;M
2018;48988;48940;3689;3143;Población;108.8018;M
2018;48988;48940;3690;3143;Población;101.0542725;M
2018;48988;48940;3691;3143;Población;209.8560725;M
2018;48988;48936;3689;3143;Población;69.43384;M
2018;48988;48936;3690;3143;Población;70.351285;M
2018;48988;48936;3691;3143;Población;139.785125;M
2018;48988;48939;3689;3143;Población;39.36796;M
2018;48988;48939;3690;3143;Población;30.7029875;M
2018;48988;48939;3691;3143;Población;70.0709475;M
2018;48988;48946;3689;3143;Población;49.71777;M
2018;48988;48946;3690;3143;Población;123.8497275;M
2018;48988;48946;3691;3143;Población;173.5674975;M
2018;48992;48952;3689;3143;Población;667.9226275;M
2018;48992;48952;3690;3143;Población;660.1624375;M
2018;48992;48952;3691;3143;Población;1328.085065;M
2018;48992;48940;3689;3143;Población;283.21693;M
2018;48992;48940;3690;3143;Población;251.53716;M
2018;48992;48940;3691;3143;Población;534.75409;M
2018;48992;48936;3689;3143;Población;245.3035075;M
2018;48992;48936;3690;3143;Población;198.66658;M
2018;48992;48936;3691;3143;Población;443.9700875;M
2018;48992;48939;3689;3143;Población;37.9134225;M
2018;48992;48939;3690;3143;Población;52.87058;M
2018;48992;48939;3691;3143;Población;90.7840025;M
2018;48992;48946;3689;3143;Población;384.7056975;M
2018;48992;48946;3690;3143;Población;408.47743;M
2018;48992;48946;3691;3143;Población;793.1831275;M
2018;48990;48952;3689;3143;Población;185.47527;M
2018;48990;48952;3690;3143;Población;191.29683;M
2018;48990;48952;3691;3143;Población;376.7721;M
2018;48990;48940;3689;3143;Población;174.177215;M
2018;48990;48940;3690;3143;Población;163.3788725;M
2018;48990;48940;3691;3143;Población;337.5560875;M
2018;48990;48936;3689;3143;Población;155.0456675;M
2018;48990;48936;3690;3143;Población;133.21024;M
2018;48990;48936;3691;3143;Población;288.2559075;M
2018;48990;48939;3689;3143;Población;19.1315475;M
2018;48990;48939;3690;3143;Población;30.1686325;M
2018;48990;48939;3691;3143;Población;49.30018;M
2018;48990;48946;3689;3143;Población;11.298055;M
2018;48990;48946;3690;3143;Población;27.77011;M
2018;48990;48946;3691;3143;Población;39.068165;M
2018;48991;48952;3689;3143;Población;482.4473575;M
2018;48991;48952;3690;3143;Población;468.8656075;M
2018;48991;48952;3691;3143;Población;951.312965;M
2018;48991;48940;3689;3143;Población;109.039715;M
2018;48991;48940;3690;3143;Población;88.1582875;M
2018;48991;48940;3691;3143;Población;197.1980025;M
2018;48991;48936;3689;3143;Población;90.25784;M
2018;48991;48936;3690;3143;Población;65.45634;M
2018;48991;48936;3691;3143;Población;155.71418;M
2018;48991;48939;3689;3143;Población;18.781875;M
2018;48991;48939;3690;3143;Población;22.7019475;M
2018;48991;48939;3691;3143;Población;41.4838225;M
2018;48991;48946;3689;3143;Población;373.4076425;M
2018;48991;48946;3690;3143;Población;380.70732;M
2018;48991;48946;3691;3143;Población;754.1149625;M
2018;48994;48952;3689;3143;Población;40.2936925;M
2018;48994;48952;3690;3143;Población;45.768035;M
2018;48994;48952;3691;3143;Población;86.0617275;M
2018;48994;48940;3689;3143;Población;18.0533;M
2018;48994;48940;3690;3143;Población;17.438425;M
2018;48994;48940;3691;3143;Población;35.491725;M
2018;48994;48936;3689;3143;Población;13.23659;M
2018;48994;48936;3690;3143;Población;12.5788275;M
2018;48994;48936;3691;3143;Población;25.8154175;M
2018;48994;48939;3689;3143;Población;4.81671;M
2018;48994;48939;3690;3143;Población;4.8595975;M
2018;48994;48939;3691;3143;Población;9.6763075;M
2018;48994;48946;3689;3143;Población;19.61601;M
2018;48994;48946;3690;3143;Población;26.313155;M
2018;48994;48946;3691;3143;Población;45.929165;M
2018;49000;48952;3689;3143;Población;2381.57272;M
2018;49000;48952;3690;3143;Población;2198.5258625;M
2018;49000;48952;3691;3143;Población;4580.0985825;M
2018;49000;48940;3689;3143;Población;1326.230945;M
2018;49000;48940;3690;3143;Población;997.906335;M
2018;49000;48940;3691;3143;Población;2324.13728;M
2018;49000;48936;3689;3143;Población;1094.0731975;M
2018;49000;48936;3690;3143;Población;720.151855;M
2018;49000;48936;3691;3143;Población;1814.2250525;M
2018;49000;48939;3689;3143;Población;232.1577475;M
2018;49000;48939;3690;3143;Población;277.75448;M
2018;49000;48939;3691;3143;Población;509.9122275;M
2018;49000;48946;3689;3143;Población;450.7005925;M
2018;49000;48946;3690;3143;Población;652.5535025;M
2018;49000;48946;3691;3143;Población;1103.254095;M
2018;48995;48952;3689;3143;Población;305.234855;M
2018;48995;48952;3690;3143;Población;299.301865;M
2018;48995;48952;3691;3143;Población;604.53672;M
2018;48995;48940;3689;3143;Población;161.5951075;M
2018;48995;48940;3690;3143;Población;121.6058125;M
2018;48995;48940;3691;3143;Población;283.20092;M
2018;48995;48936;3689;3143;Población;138.5509725;M
2018;48995;48936;3690;3143;Población;89.1200025;M
2018;48995;48936;3691;3143;Población;227.670975;M
2018;48995;48939;3689;3143;Población;23.044135;M
2018;48995;48939;3690;3143;Población;32.48581;M
2018;48995;48939;3691;3143;Población;55.529945;M
2018;48995;48946;3689;3143;Población;7.45067;M
2018;48995;48946;3690;3143;Población;47.2115425;M
2018;48995;48946;3691;3143;Población;54.6622125;M
2018;48996;48952;3689;3143;Población;314.787435;M
2018;48996;48952;3690;3143;Población;302.98049;M
2018;48996;48952;3691;3143;Población;617.767925;M
2018;48996;48940;3689;3143;Población;162.1556025;M
2018;48996;48940;3690;3143;Población;132.12946;M
2018;48996;48940;3691;3143;Población;294.2850625;M
2018;48996;48936;3689;3143;Población;143.3128625;M
2018;48996;48936;3690;3143;Población;101.0570125;M
2018;48996;48936;3691;3143;Población;244.369875;M
2018;48996;48939;3689;3143;Población;18.84274;M
2018;48996;48939;3690;3143;Población;31.0724475;M
2018;48996;48939;3691;3143;Población;49.9151875;M
2018;48996;48946;3689;3143;Población;10.94534;M
2018;48996;48946;3690;3143;Población;42.43291;M
2018;48996;48946;3691;3143;Población;53.37825;M
2018;48997;48952;3689;3143;Población;832.80547;M
2018;48997;48952;3690;3143;Población;784.7236875;M
2018;48997;48952;3691;3143;Población;1617.5291575;M
2018;48997;48940;3689;3143;Población;421.9527925;M
2018;48997;48940;3690;3143;Población;339.5479625;M
2018;48997;48940;3691;3143;Población;761.500755;M
2018;48997;48936;3689;3143;Población;365.42237;M
2018;48997;48936;3690;3143;Población;246.0708575;M
2018;48997;48936;3691;3143;Población;611.4932275;M
2018;48997;48939;3689;3143;Población;56.5304225;M
2018;48997;48939;3690;3143;Población;93.477105;M
2018;48997;48939;3691;3143;Población;150.0075275;M
2018;48997;48946;3689;3143;Población;84.087065;M
2018;48997;48946;3690;3143;Población;156.01233;M
2018;48997;48946;3691;3143;Población;240.099395;M
2018;48998;48952;3689;3143;Población;451.2865725;M
2018;48998;48952;3690;3143;Población;412.2314575;M
2018;48998;48952;3691;3143;Población;863.51803;M
2018;48998;48940;3689;3143;Población;289.1747375;M
2018;48998;48940;3690;3143;Población;205.9488675;M
2018;48998;48940;3691;3143;Población;495.123605;M
2018;48998;48936;3689;3143;Población;226.30942;M
2018;48998;48936;3690;3143;Población;145.548835;M
2018;48998;48936;3691;3143;Población;371.858255;M
2018;48998;48939;3689;3143;Población;62.8653175;M
2018;48998;48939;3690;3143;Población;60.4000325;M
2018;48998;48939;3691;3143;Población;123.26535;M
2018;48998;48946;3689;3143;Población;162.111835;M
2018;48998;48946;3690;3143;Población;206.28259;M
2018;48998;48946;3691;3143;Población;368.394425;M
2018;48999;48952;3689;3143;Población;477.4583875;M
2018;48999;48952;3690;3143;Población;399.2883625;M
2018;48999;48952;3691;3143;Población;876.74675;M
2018;48999;48940;3689;3143;Población;291.352705;M
2018;48999;48940;3690;3143;Población;198.6742325;M
2018;48999;48940;3691;3143;Población;490.0269375;M
2018;48999;48936;3689;3143;Población;220.4775725;M
2018;48999;48936;3690;3143;Población;138.3551475;M
2018;48999;48936;3691;3143;Población;358.83272;M
2018;48999;48939;3689;3143;Población;70.8751325;M
2018;48999;48939;3690;3143;Población;60.319085;M
2018;48999;48939;3691;3143;Población;131.1942175;M
2018;48999;48946;3689;3143;Población;186.1056825;M
2018;48999;48946;3690;3143;Población;200.61413;M
2018;48999;48946;3691;3143;Población;386.7198125;M
2018;49006;48952;3689;3143;Población;207.54404;M
2018;49006;48952;3690;3143;Población;243.575905;M
2018;49006;48952;3691;3143;Población;451.119945;M
2018;49006;48940;3689;3143;Población;104.5679775;M
2018;49006;48940;3690;3143;Población;100.1457725;M
2018;49006;48940;3691;3143;Población;204.71375;M
2018;49006;48936;3689;3143;Población;74.38423;M
2018;49006;48936;3690;3143;Población;64.2525625;M
2018;49006;48936;3691;3143;Población;138.6367925;M
2018;49006;48939;3689;3143;Población;30.1837475;M
2018;49006;48939;3690;3143;Población;35.89321;M
2018;49006;48939;3691;3143;Población;66.0769575;M
2018;49006;48946;3689;3143;Población;59.52209;M
2018;49006;48946;3690;3143;Población;94.14485;M
2018;49006;48946;3691;3143;Población;153.66694;M
2018;49001;48952;3689;3143;Población;17.593655;M
2018;49001;48952;3690;3143;Población;16.767665;M
2018;49001;48952;3691;3143;Población;34.36132;M
2018;49001;48940;3689;3143;Población;9.66772;M
2018;49001;48940;3690;3143;Población;4.84912;M
2018;49001;48940;3691;3143;Población;14.51684;M
2018;49001;48936;3689;3143;Población;7.6508425;M
2018;49001;48936;3690;3143;Población;3.7618475;M
2018;49001;48936;3691;3143;Población;11.41269;M
2018;49001;48939;3689;3143;Población;2.0168775;M
2018;49001;48939;3690;3143;Población;1.0872725;M
2018;49001;48939;3691;3143;Población;3.10415;M
2018;49001;48946;3689;3143;Población;1.7465625;M
2018;49001;48946;3690;3143;Población;6.2784925;M
2018;49001;48946;3691;3143;Población;8.025055;M
2018;49002;48952;3689;3143;Población;11.60108;M
2018;49002;48952;3690;3143;Población;13.6271375;M
2018;49002;48952;3691;3143;Población;25.2282175;M
2018;49002;48940;3689;3143;Población;6.4990875;M
2018;49002;48940;3690;3143;Población;3.479495;M
2018;49002;48940;3691;3143;Población;9.9785825;M
2018;49002;48936;3689;3143;Población;5.66239;M
2018;49002;48936;3690;3143;Población;2.5148825;M
2018;49002;48936;3691;3143;Población;8.1772725;M
2018;49002;48939;3689;3143;Población;0.8366975;M
2018;49002;48939;3690;3143;Población;0.9646125;M
2018;49002;48939;3691;3143;Población;1.80131;M
2018;49002;48946;3689;3143;Población;1.58253;M
2018;49002;48946;3690;3143;Población;5.6437225;M
2018;49002;48946;3691;3143;Población;7.2262525;M
2018;49003;48952;3689;3143;Población;35.030885;M
2018;49003;48952;3690;3143;Población;40.54967;M
2018;49003;48952;3691;3143;Población;75.580555;M
2018;49003;48940;3689;3143;Población;17.06487;M
2018;49003;48940;3690;3143;Población;14.7143725;M
2018;49003;48940;3691;3143;Población;31.7792425;M
2018;49003;48936;3689;3143;Población;11.957815;M
2018;49003;48936;3690;3143;Población;8.4696075;M
2018;49003;48936;3691;3143;Población;20.4274225;M
2018;49003;48939;3689;3143;Población;5.107055;M
2018;49003;48939;3690;3143;Población;6.244765;M
2018;49003;48939;3691;3143;Población;11.35182;M
2018;49003;48946;3689;3143;Población;9.070615;M
2018;49003;48946;3690;3143;Población;13.9678425;M
2018;49003;48946;3691;3143;Población;23.0384575;M
2018;49004;48952;3689;3143;Población;41.63871;M
2018;49004;48952;3690;3143;Población;49.764;M
2018;49004;48952;3691;3143;Población;91.40271;M
2018;49004;48940;3689;3143;Población;24.7121125;M
2018;49004;48940;3690;3143;Población;23.1057975;M
2018;49004;48940;3691;3143;Población;47.81791;M
2018;49004;48936;3689;3143;Población;17.89713;M
2018;49004;48936;3690;3143;Población;13.371475;M
2018;49004;48936;3691;3143;Población;31.268605;M
2018;49004;48939;3689;3143;Población;6.8149825;M
2018;49004;48939;3690;3143;Población;9.7343225;M
2018;49004;48939;3691;3143;Población;16.549305;M
2018;49004;48946;3689;3143;Población;12.96799;M
2018;49004;48946;3690;3143;Población;21.5282175;M
2018;49004;48946;3691;3143;Población;34.4962075;M
2018;49005;48952;3689;3143;Población;101.67971;M
2018;49005;48952;3690;3143;Población;122.8674325;M
2018;49005;48952;3691;3143;Población;224.5471425;M
2018;49005;48940;3689;3143;Población;46.6241875;M
2018;49005;48940;3690;3143;Población;53.9969875;M
2018;49005;48940;3691;3143;Población;100.621175;M
2018;49005;48936;3689;3143;Población;31.2160525;M
2018;49005;48936;3690;3143;Población;36.13475;M
2018;49005;48936;3691;3143;Población;67.3508025;M
2018;49005;48939;3689;3143;Población;15.408135;M
2018;49005;48939;3690;3143;Población;17.8622375;M
2018;49005;48939;3691;3143;Población;33.2703725;M
2018;49005;48946;3689;3143;Población;34.1543925;M
2018;49005;48946;3690;3143;Población;46.726575;M
2018;49005;48946;3691;3143;Población;80.8809675;M
2018;49007;48952;3689;3143;Población;4123.4217675;M
2018;49007;48952;3690;3143;Población;4228.9663275;M
2018;49007;48952;3691;3143;Población;8352.388095;M
2018;49007;48940;3689;3143;Población;2165.54014;M
2018;49007;48940;3690;3143;Población;1769.8757325;M
2018;49007;48940;3691;3143;Población;3935.4158725;M
2018;49007;48936;3689;3143;Población;1737.709665;M
2018;49007;48936;3690;3143;Población;1293.0688025;M
2018;49007;48936;3691;3143;Población;3030.7784675;M
2018;49007;48939;3689;3143;Población;427.830475;M
2018;49007;48939;3690;3143;Población;476.80693;M
2018;49007;48939;3691;3143;Población;904.637405;M
2018;49007;48946;3689;3143;Población;1220.1802825;M
2018;49007;48946;3690;3143;Población;1762.916065;M
2018;49007;48946;3691;3143;Población;2983.0963475;M
2019;48981;48952;3689;3143;Población;350.64528;M
2019;48981;48952;3690;3143;Población;415.1811525;M
2019;48981;48952;3691;3143;Población;765.8264325;M
2019;48981;48940;3689;3143;Población;194.4472625;M
2019;48981;48940;3690;3143;Población;122.52689;M
2019;48981;48940;3691;3143;Población;316.9741525;M
2019;48981;48936;3689;3143;Población;152.47838;M
2019;48981;48936;3690;3143;Población;101.509755;M
2019;48981;48936;3691;3143;Población;253.988135;M
2019;48981;48939;3689;3143;Población;41.9688825;M
2019;48981;48939;3690;3143;Población;21.017135;M
2019;48981;48939;3691;3143;Población;62.9860175;M
2019;48981;48946;3689;3143;Población;156.1980175;M
2019;48981;48946;3690;3143;Población;292.6542625;M
2019;48981;48946;3691;3143;Población;448.85228;M
2019;48978;48952;3689;3143;Población;20.9947125;M
2019;48978;48952;3690;3143;Población;9.2243225;M
2019;48978;48952;3691;3143;Población;30.219035;M
2019;48978;48940;3689;3143;Población;17.9225825;M
2019;48978;48940;3690;3143;Población;8.166945;M
2019;48978;48940;3691;3143;Población;26.0895275;M
2019;48978;48936;3689;3143;Población;14.091185;M
2019;48978;48936;3690;3143;Población;7.027695;M
2019;48978;48936;3691;3143;Población;21.11888;M
2019;48978;48939;3689;3143;Población;3.8313975;M
2019;48978;48939;3690;3143;Población;1.13925;M
2019;48978;48939;3691;3143;Población;4.9706475;M
2019;48978;48946;3689;3143;Población;3.07213;M
2019;48978;48946;3690;3143;Población;1.0573775;M
2019;48978;48946;3691;3143;Población;4.1295075;M
2019;48979;48952;3689;3143;Población;222.6211825;M
2019;48979;48952;3690;3143;Población;151.4608625;M
2019;48979;48952;3691;3143;Población;374.082045;M
2019;48979;48940;3689;3143;Población;172.7654875;M
2019;48979;48940;3690;3143;Población;112.5646125;M
2019;48979;48940;3691;3143;Población;285.3301;M
2019;48979;48936;3689;3143;Población;134.8193475;M
2019;48979;48936;3690;3143;Población;92.78216;M
2019;48979;48936;3691;3143;Población;227.6015075;M
2019;48979;48939;3689;3143;Población;37.94614;M
2019;48979;48939;3690;3143;Población;19.7824525;M
2019;48979;48939;3691;3143;Población;57.7285925;M
2019;48979;48946;3689;3143;Población;49.855695;M
2019;48979;48946;3690;3143;Población;38.89625;M
2019;48979;48946;3691;3143;Población;88.751945;M
2019;48980;48952;3689;3143;Población;107.029385;M
2019;48980;48952;3690;3143;Población;254.4959675;M
2019;48980;48952;3691;3143;Población;361.5253525;M
2019;48980;48940;3689;3143;Población;3.7591925;M
2019;48980;48940;3690;3143;Población;1.7953325;M
2019;48980;48940;3691;3143;Población;5.554525;M
2019;48980;48936;3689;3143;Población;3.5678475;M
2019;48980;48936;3690;3143;Población;1.6999;M
2019;48980;48936;3691;3143;Población;5.2677475;M
2019;48980;48939;3689;3143;Población;0.191345;M
2019;48980;48939;3690;3143;Población;0.0954325;M
2019;48980;48939;3691;3143;Población;0.2867775;M
2019;48980;48946;3689;3143;Población;103.2701925;M
2019;48980;48946;3690;3143;Población;252.700635;M
2019;48980;48946;3691;3143;Población;355.9708275;M
2019;48983;48952;3689;3143;Población;146.5258875;M
2019;48983;48952;3690;3143;Población;183.2071725;M
2019;48983;48952;3691;3143;Población;329.73306;M
2019;48983;48940;3689;3143;Población;77.7605925;M
2019;48983;48940;3690;3143;Población;68.3425825;M
2019;48983;48940;3691;3143;Población;146.103175;M
2019;48983;48936;3689;3143;Población;57.276595;M
2019;48983;48936;3690;3143;Población;57.6006375;M
2019;48983;48936;3691;3143;Población;114.8772325;M
2019;48983;48939;3689;3143;Población;20.4839975;M
2019;48983;48939;3690;3143;Población;10.741945;M
2019;48983;48939;3691;3143;Población;31.2259425;M
2019;48983;48946;3689;3143;Población;63.440335;M
2019;48983;48946;3690;3143;Población;108.3146625;M
2019;48983;48946;3691;3143;Población;171.7549975;M
2019;48989;48952;3689;3143;Población;354.7795875;M
2019;48989;48952;3690;3143;Población;508.032485;M
2019;48989;48952;3691;3143;Población;862.8120725;M
2019;48989;48940;3689;3143;Población;159.428835;M
2019;48989;48940;3690;3143;Población;238.1340925;M
2019;48989;48940;3691;3143;Población;397.5629275;M
2019;48989;48936;3689;3143;Población;103.6021775;M
2019;48989;48936;3690;3143;Población;168.3793425;M
2019;48989;48936;3691;3143;Población;271.98152;M
2019;48989;48939;3689;3143;Población;55.8266575;M
2019;48989;48939;3690;3143;Población;69.75475;M
2019;48989;48939;3691;3143;Población;125.5814075;M
2019;48989;48946;3689;3143;Población;96.078355;M
2019;48989;48946;3690;3143;Población;177.0487;M
2019;48989;48946;3691;3143;Población;273.127055;M
2019;48984;48952;3689;3143;Población;14.4153975;M
2019;48984;48952;3690;3143;Población;18.4610425;M
2019;48984;48952;3691;3143;Población;32.87644;M
2019;48984;48940;3689;3143;Población;1.754485;M
2019;48984;48940;3690;3143;Población;9.4100475;M
2019;48984;48940;3691;3143;Población;11.1645325;M
2019;48984;48936;3689;3143;Población;1.62925;M
2019;48984;48936;3690;3143;Población;6.80484;M
2019;48984;48936;3691;3143;Población;8.43409;M
2019;48984;48939;3689;3143;Población;0.125235;M
2019;48984;48939;3690;3143;Población;2.6052075;M
2019;48984;48939;3691;3143;Población;2.7304425;M
2019;48984;48946;3689;3143;Población;0.6700775;M
2019;48984;48946;3690;3143;Población;2.59124;M
2019;48984;48946;3691;3143;Población;3.2613175;M
2019;48985;48952;3689;3143;Población;19.94364;M
2019;48985;48952;3690;3143;Población;32.322205;M
2019;48985;48952;3691;3143;Población;52.265845;M
2019;48985;48940;3689;3143;Población;3.8454825;M
2019;48985;48940;3690;3143;Población;15.3350025;M
2019;48985;48940;3691;3143;Población;19.180485;M
2019;48985;48936;3689;3143;Población;2.06363;M
2019;48985;48936;3690;3143;Población;10.2092025;M
2019;48985;48936;3691;3143;Población;12.2728325;M
2019;48985;48939;3689;3143;Población;1.7818525;M
2019;48985;48939;3690;3143;Población;5.1258;M
2019;48985;48939;3691;3143;Población;6.9076525;M
2019;48985;48946;3689;3143;Población;0.6470325;M
2019;48985;48946;3690;3143;Población;3.1968325;M
2019;48985;48946;3691;3143;Población;3.843865;M
2019;48986;48952;3689;3143;Población;80.9531675;M
2019;48986;48952;3690;3143;Población;130.9919025;M
2019;48986;48952;3691;3143;Población;211.94507;M
2019;48986;48940;3689;3143;Población;13.2376975;M
2019;48986;48940;3690;3143;Población;53.77983;M
2019;48986;48940;3691;3143;Población;67.0175275;M
2019;48986;48936;3689;3143;Población;8.4123925;M
2019;48986;48936;3690;3143;Población;38.78462;M
