D_TEMPORAL_0;D_EPA_TIPACTIVIDADHOGAR_0;D_EPA_RELACTIVIDAD_0;D_SEXO_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2013;49011;48952;3690;3143;Población;23.0574175;M
2013;49011;48952;3691;3143;Población;47.783625;M
2013;49011;48940;3689;3143;Población;;M
2013;49011;48940;3690;3143;Población;;M
2013;49011;48940;3691;3143;Población;;M
2013;49011;48936;3689;3143;Población;;M
2013;49011;48936;3690;3143;Población;;M
2013;49011;48936;3691;3143;Población;;M
2013;49011;48939;3689;3143;Población;;M
2013;49011;48939;3690;3143;Población;;M
2013;49011;48939;3691;3143;Población;;M
2013;49011;48946;3689;3143;Población;19.537445;M
2013;49011;48946;3690;3143;Población;18.94354;M
2013;49011;48946;3691;3143;Población;38.480985;M
2013;49012;48952;3689;3143;Población;27.7415475;M
2013;49012;48952;3690;3143;Población;30.4776075;M
2013;49012;48952;3691;3143;Población;58.219155;M
2013;49012;48940;3689;3143;Población;;M
2013;49012;48940;3690;3143;Población;;M
2013;49012;48940;3691;3143;Población;;M
2013;49012;48936;3689;3143;Población;;M
2013;49012;48936;3690;3143;Población;;M
2013;49012;48936;3691;3143;Población;;M
2013;49012;48939;3689;3143;Población;;M
2013;49012;48939;3690;3143;Población;;M
2013;49012;48939;3691;3143;Población;;M
2013;49012;48946;3689;3143;Población;26.402555;M
2013;49012;48946;3690;3143;Población;28.57137;M
2013;49012;48946;3691;3143;Población;54.973925;M
2013;49013;48952;3689;3143;Población;515.020545;M
2013;49013;48952;3690;3143;Población;656.957415;M
2013;49013;48952;3691;3143;Población;1171.97796;M
2013;49013;48940;3689;3143;Población;;M
2013;49013;48940;3690;3143;Población;;M
2013;49013;48940;3691;3143;Población;;M
2013;49013;48936;3689;3143;Población;;M
2013;49013;48936;3690;3143;Población;;M
2013;49013;48936;3691;3143;Población;;M
2013;49013;48939;3689;3143;Población;;M
2013;49013;48939;3690;3143;Población;;M
2013;49013;48939;3691;3143;Población;;M
2013;49013;48946;3689;3143;Población;505.4650775;M
2013;49013;48946;3690;3143;Población;647.643865;M
2013;49013;48946;3691;3143;Población;1153.1089425;M
2013;49017;48952;3689;3143;Población;2810.184565;M
2013;49017;48952;3690;3143;Población;2777.7584625;M
2013;49017;48952;3691;3143;Población;5587.9430275;M
2013;49017;48940;3689;3143;Población;1774.770035;M
2013;49017;48940;3690;3143;Población;1485.397165;M
2013;49017;48940;3691;3143;Población;3260.1672;M
2013;49017;48936;3689;3143;Población;1440.26191;M
2013;49017;48936;3690;3143;Población;1131.2159475;M
2013;49017;48936;3691;3143;Población;2571.4778575;M
2013;49017;48939;3689;3143;Población;334.508125;M
2013;49017;48939;3690;3143;Población;354.1812175;M
2013;49017;48939;3691;3143;Población;688.6893425;M
2013;49017;48946;3689;3143;Población;426.58683;M
2013;49017;48946;3690;3143;Población;717.44106;M
2013;49017;48946;3691;3143;Población;1144.02789;M
2013;49015;48952;3689;3143;Población;1780.7052425;M
2013;49015;48952;3690;3143;Población;1754.47874;M
2013;49015;48952;3691;3143;Población;3535.1839825;M
2013;49015;48940;3689;3143;Población;1052.65934;M
2013;49015;48940;3690;3143;Población;816.6601975;M
2013;49015;48940;3691;3143;Población;1869.3195375;M
2013;49015;48936;3689;3143;Población;1052.65934;M
2013;49015;48936;3690;3143;Población;816.6601975;M
2013;49015;48936;3691;3143;Población;1869.3195375;M
2013;49015;48939;3689;3143;Población;;M
2013;49015;48939;3690;3143;Población;;M
2013;49015;48939;3691;3143;Población;;M
2013;49015;48946;3689;3143;Población;308.11675;M
2013;49015;48946;3690;3143;Población;549.5038025;M
2013;49015;48946;3691;3143;Población;857.6205525;M
2013;49016;48952;3689;3143;Población;1029.4793225;M
2013;49016;48952;3690;3143;Población;1023.2797225;M
2013;49016;48952;3691;3143;Población;2052.759045;M
2013;49016;48940;3689;3143;Población;722.110695;M
2013;49016;48940;3690;3143;Población;668.7369675;M
2013;49016;48940;3691;3143;Población;1390.8476625;M
2013;49016;48936;3689;3143;Población;387.60257;M
2013;49016;48936;3690;3143;Población;314.55575;M
2013;49016;48936;3691;3143;Población;702.15832;M
2013;49016;48939;3689;3143;Población;334.508125;M
2013;49016;48939;3690;3143;Población;354.1812175;M
2013;49016;48939;3691;3143;Población;688.6893425;M
2013;49016;48946;3689;3143;Población;118.47008;M
2013;49016;48946;3690;3143;Población;167.9372575;M
2013;49016;48946;3691;3143;Población;286.4073375;M
2013;49022;48952;3689;3143;Población;719.1810525;M
2013;49022;48952;3690;3143;Población;685.7544775;M
2013;49022;48952;3691;3143;Población;1404.93553;M
2013;49022;48940;3689;3143;Población;433.43483;M
2013;49022;48940;3690;3143;Población;338.435875;M
2013;49022;48940;3691;3143;Población;771.870705;M
2013;49022;48936;3689;3143;Población;;M
2013;49022;48936;3690;3143;Población;;M
2013;49022;48936;3691;3143;Población;;M
2013;49022;48939;3689;3143;Población;433.43483;M
2013;49022;48939;3690;3143;Población;338.435875;M
2013;49022;48939;3691;3143;Población;771.870705;M
2013;49022;48946;3689;3143;Población;156.0230875;M
2013;49022;48946;3690;3143;Población;226.0121025;M
2013;49022;48946;3691;3143;Población;382.03519;M
2013;49018;48952;3689;3143;Población;286.27508;M
2013;49018;48952;3690;3143;Población;270.9877225;M
2013;49018;48952;3691;3143;Población;557.2628025;M
2013;49018;48940;3689;3143;Población;190.77972;M
2013;49018;48940;3690;3143;Población;155.5251675;M
2013;49018;48940;3691;3143;Población;346.3048875;M
2013;49018;48936;3689;3143;Población;;M
2013;49018;48936;3690;3143;Población;;M
2013;49018;48936;3691;3143;Población;;M
2013;49018;48939;3689;3143;Población;190.77972;M
2013;49018;48939;3690;3143;Población;155.5251675;M
2013;49018;48939;3691;3143;Población;346.3048875;M
2013;49018;48946;3689;3143;Población;26.4455375;M
2013;49018;48946;3690;3143;Población;52.6779275;M
2013;49018;48946;3691;3143;Población;79.123465;M
2013;49019;48952;3689;3143;Población;98.15467;M
2013;49019;48952;3690;3143;Población;96.4553625;M
2013;49019;48952;3691;3143;Población;194.6100325;M
2013;49019;48940;3689;3143;Población;51.5791225;M
2013;49019;48940;3690;3143;Población;36.23913;M
2013;49019;48940;3691;3143;Población;87.8182525;M
2013;49019;48936;3689;3143;Población;;M
2013;49019;48936;3690;3143;Población;;M
2013;49019;48936;3691;3143;Población;;M
2013;49019;48939;3689;3143;Población;51.5791225;M
2013;49019;48939;3690;3143;Población;36.23913;M
2013;49019;48939;3691;3143;Población;87.8182525;M
2013;49019;48946;3689;3143;Población;37.756325;M
2013;49019;48946;3690;3143;Población;50.291735;M
2013;49019;48946;3691;3143;Población;88.04806;M
2013;49020;48952;3689;3143;Población;183.55057;M
2013;49020;48952;3690;3143;Población;173.0018525;M
2013;49020;48952;3691;3143;Población;356.5524225;M
2013;49020;48940;3689;3143;Población;87.69721;M
2013;49020;48940;3690;3143;Población;64.5379025;M
2013;49020;48940;3691;3143;Población;152.2351125;M
2013;49020;48936;3689;3143;Población;;M
2013;49020;48936;3690;3143;Población;;M
2013;49020;48936;3691;3143;Población;;M
2013;49020;48939;3689;3143;Población;87.69721;M
2013;49020;48939;3690;3143;Población;64.5379025;M
2013;49020;48939;3691;3143;Población;152.2351125;M
2013;49020;48946;3689;3143;Población;77.572395;M
2013;49020;48946;3690;3143;Población;94.1300275;M
2013;49020;48946;3691;3143;Población;171.7024225;M
2013;49021;48952;3689;3143;Población;151.2007325;M
2013;49021;48952;3690;3143;Población;145.30954;M
2013;49021;48952;3691;3143;Población;296.5102725;M
2013;49021;48940;3689;3143;Población;103.3787775;M
2013;49021;48940;3690;3143;Población;82.133675;M
2013;49021;48940;3691;3143;Población;185.5124525;M
2013;49021;48936;3689;3143;Población;;M
2013;49021;48936;3690;3143;Población;;M
2013;49021;48936;3691;3143;Población;;M
2013;49021;48939;3689;3143;Población;103.3787775;M
2013;49021;48939;3690;3143;Población;82.133675;M
2013;49021;48939;3691;3143;Población;185.5124525;M
2013;49021;48946;3689;3143;Población;14.24883;M
2013;49021;48946;3690;3143;Población;28.9124125;M
2013;49021;48946;3691;3143;Población;43.1612425;M
2013;49023;48952;3689;3143;Población;4122.336005;M
2013;49023;48952;3690;3143;Población;4210.3208275;M
2013;49023;48952;3691;3143;Población;8332.6568325;M
2013;49023;48940;3689;3143;Población;2208.204865;M
2013;49023;48940;3690;3143;Población;1823.83304;M
2013;49023;48940;3691;3143;Población;4032.037905;M
2013;49023;48936;3689;3143;Población;1440.26191;M
2013;49023;48936;3690;3143;Población;1131.2159475;M
2013;49023;48936;3691;3143;Población;2571.4778575;M
2013;49023;48939;3689;3143;Población;767.942955;M
2013;49023;48939;3690;3143;Población;692.6170925;M
2013;49023;48939;3691;3143;Población;1460.5600475;M
2013;49023;48946;3689;3143;Población;1154.22842;M
2013;49023;48946;3690;3143;Población;1670.18827;M
2013;49023;48946;3691;3143;Población;2824.41669;M
2014;49014;48952;3689;3143;Población;594.453195;M
2014;49014;48952;3690;3143;Población;753.0591175;M
2014;49014;48952;3691;3143;Población;1347.5123125;M
2014;49014;48940;3689;3143;Población;;M
2014;49014;48940;3690;3143;Población;;M
2014;49014;48940;3691;3143;Población;;M
2014;49014;48936;3689;3143;Población;;M
2014;49014;48936;3690;3143;Población;;M
2014;49014;48936;3691;3143;Población;;M
2014;49014;48939;3689;3143;Población;;M
2014;49014;48939;3690;3143;Población;;M
2014;49014;48939;3691;3143;Población;;M
2014;49014;48946;3689;3143;Población;578.9675425;M
2014;49014;48946;3690;3143;Población;738.998095;M
2014;49014;48946;3691;3143;Población;1317.9656375;M
2014;49010;48952;3689;3143;Población;23.7035075;M
2014;49010;48952;3690;3143;Población;30.107585;M
2014;49010;48952;3691;3143;Población;53.8110925;M
2014;49010;48940;3689;3143;Población;;M
2014;49010;48940;3690;3143;Población;;M
2014;49010;48940;3691;3143;Población;;M
2014;49010;48936;3689;3143;Población;;M
2014;49010;48936;3690;3143;Población;;M
2014;49010;48936;3691;3143;Población;;M
2014;49010;48939;3689;3143;Población;;M
2014;49010;48939;3690;3143;Población;;M
2014;49010;48939;3691;3143;Población;;M
2014;49010;48946;3689;3143;Población;19.6137075;M
2014;49010;48946;3690;3143;Población;27.127945;M
2014;49010;48946;3691;3143;Población;46.7416525;M
2014;49011;48952;3689;3143;Población;20.7145825;M
2014;49011;48952;3690;3143;Población;18.3731075;M
2014;49011;48952;3691;3143;Población;39.08769;M
2014;49011;48940;3689;3143;Población;;M
2014;49011;48940;3690;3143;Población;;M
2014;49011;48940;3691;3143;Población;;M
2014;49011;48936;3689;3143;Población;;M
2014;49011;48936;3690;3143;Población;;M
2014;49011;48936;3691;3143;Población;;M
2014;49011;48939;3689;3143;Población;;M
2014;49011;48939;3690;3143;Población;;M
2014;49011;48939;3691;3143;Población;;M
2014;49011;48946;3689;3143;Población;16.64369;M
2014;49011;48946;3690;3143;Población;15.8150525;M
2014;49011;48946;3691;3143;Población;32.4587425;M
2014;49012;48952;3689;3143;Población;32.6200975;M
2014;49012;48952;3690;3143;Población;33.59698;M
2014;49012;48952;3691;3143;Población;66.2170775;M
2014;49012;48940;3689;3143;Población;;M
2014;49012;48940;3690;3143;Población;;M
2014;49012;48940;3691;3143;Población;;M
2014;49012;48936;3689;3143;Población;;M
2014;49012;48936;3690;3143;Población;;M
2014;49012;48936;3691;3143;Población;;M
2014;49012;48939;3689;3143;Población;;M
2014;49012;48939;3690;3143;Población;;M
2014;49012;48939;3691;3143;Población;;M
2014;49012;48946;3689;3143;Población;31.686395;M
2014;49012;48946;3690;3143;Población;31.09955;M
2014;49012;48946;3691;3143;Población;62.785945;M
2014;49013;48952;3689;3143;Población;517.4150075;M
2014;49013;48952;3690;3143;Población;670.981445;M
2014;49013;48952;3691;3143;Población;1188.3964525;M
2014;49013;48940;3689;3143;Población;;M
2014;49013;48940;3690;3143;Población;;M
2014;49013;48940;3691;3143;Población;;M
2014;49013;48936;3689;3143;Población;;M
2014;49013;48936;3690;3143;Población;;M
2014;49013;48936;3691;3143;Población;;M
2014;49013;48939;3689;3143;Población;;M
2014;49013;48939;3690;3143;Población;;M
2014;49013;48939;3691;3143;Población;;M
2014;49013;48946;3689;3143;Población;511.02375;M
2014;49013;48946;3690;3143;Población;664.9555475;M
2014;49013;48946;3691;3143;Población;1175.9792975;M
2014;49017;48952;3689;3143;Población;2828.8080875;M
2014;49017;48952;3690;3143;Población;2799.7060675;M
2014;49017;48952;3691;3143;Población;5628.514155;M
2014;49017;48940;3689;3143;Población;1806.7793725;M
2014;49017;48940;3690;3143;Población;1491.842365;M
2014;49017;48940;3691;3143;Población;3298.6217375;M
2014;49017;48936;3689;3143;Población;1490.8804125;M
2014;49017;48936;3690;3143;Población;1143.1626725;M
2014;49017;48936;3691;3143;Población;2634.043085;M
2014;49017;48939;3689;3143;Población;315.89896;M
2014;49017;48939;3690;3143;Población;348.6796925;M
2014;49017;48939;3691;3143;Población;664.5786525;M
2014;49017;48946;3689;3143;Población;411.031175;M
2014;49017;48946;3690;3143;Población;721.255875;M
2014;49017;48946;3691;3143;Población;1132.28705;M
2014;49015;48952;3689;3143;Población;1813.6231075;M
2014;49015;48952;3690;3143;Población;1818.86589;M
2014;49015;48952;3691;3143;Población;3632.4889975;M
2014;49015;48940;3689;3143;Población;1100.619265;M
2014;49015;48940;3690;3143;Población;858.2122075;M
2014;49015;48940;3691;3143;Población;1958.8314725;M
2014;49015;48936;3689;3143;Población;1100.619265;M
2014;49015;48936;3690;3143;Población;858.2122075;M
2014;49015;48936;3691;3143;Población;1958.8314725;M
2014;49015;48939;3689;3143;Población;;M
2014;49015;48939;3690;3143;Población;;M
2014;49015;48939;3691;3143;Población;;M
2014;49015;48946;3689;3143;Población;303.9486725;M
2014;49015;48946;3690;3143;Población;558.906775;M
2014;49015;48946;3691;3143;Población;862.8554475;M
2014;49016;48952;3689;3143;Población;1015.18498;M
2014;49016;48952;3690;3143;Población;980.8401775;M
2014;49016;48952;3691;3143;Población;1996.0251575;M
2014;49016;48940;3689;3143;Población;706.1601075;M
2014;49016;48940;3690;3143;Población;633.6301575;M
2014;49016;48940;3691;3143;Población;1339.790265;M
2014;49016;48936;3689;3143;Población;390.2611475;M
2014;49016;48936;3690;3143;Población;284.950465;M
2014;49016;48936;3691;3143;Población;675.2116125;M
2014;49016;48939;3689;3143;Población;315.89896;M
2014;49016;48939;3690;3143;Población;348.6796925;M
2014;49016;48939;3691;3143;Población;664.5786525;M
2014;49016;48946;3689;3143;Población;107.0825025;M
2014;49016;48946;3690;3143;Población;162.3491;M
2014;49016;48946;3691;3143;Población;269.4316025;M
2014;49022;48952;3689;3143;Población;697.6336875;M
2014;49022;48952;3690;3143;Población;661.5672575;M
2014;49022;48952;3691;3143;Población;1359.200945;M
2014;49022;48940;3689;3143;Población;408.620535;M
2014;49022;48940;3690;3143;Población;331.42674;M
2014;49022;48940;3691;3143;Población;740.047275;M
2014;49022;48936;3689;3143;Población;;M
2014;49022;48936;3690;3143;Población;;M
2014;49022;48936;3691;3143;Población;;M
2014;49022;48939;3689;3143;Población;408.620535;M
2014;49022;48939;3690;3143;Población;331.42674;M
2014;49022;48939;3691;3143;Población;740.047275;M
2014;49022;48946;3689;3143;Población;158.421755;M
2014;49022;48946;3690;3143;Población;217.521065;M
2014;49022;48946;3691;3143;Población;375.94282;M
2014;49018;48952;3689;3143;Población;261.571565;M
2014;49018;48952;3690;3143;Población;240.11201;M
2014;49018;48952;3691;3143;Población;501.683575;M
2014;49018;48940;3689;3143;Población;168.19267;M
2014;49018;48940;3690;3143;Población;139.786155;M
2014;49018;48940;3691;3143;Población;307.978825;M
2014;49018;48936;3689;3143;Población;;M
2014;49018;48936;3690;3143;Población;;M
2014;49018;48936;3691;3143;Población;;M
2014;49018;48939;3689;3143;Población;168.19267;M
2014;49018;48939;3690;3143;Población;139.786155;M
2014;49018;48939;3691;3143;Población;307.978825;M
2014;49018;48946;3689;3143;Población;29.5473525;M
2014;49018;48946;3690;3143;Población;51.2051575;M
2014;49018;48946;3691;3143;Población;80.75251;M
2014;49019;48952;3689;3143;Población;95.4324675;M
2014;49019;48952;3690;3143;Población;92.847375;M
2014;49019;48952;3691;3143;Población;188.2798425;M
2014;49019;48940;3689;3143;Población;48.9541075;M
2014;49019;48940;3690;3143;Población;34.47429;M
2014;49019;48940;3691;3143;Población;83.4283975;M
2014;49019;48936;3689;3143;Población;;M
2014;49019;48936;3690;3143;Población;;M
2014;49019;48936;3691;3143;Población;;M
2014;49019;48939;3689;3143;Población;48.9541075;M
2014;49019;48939;3690;3143;Población;34.47429;M
2014;49019;48939;3691;3143;Población;83.4283975;M
2014;49019;48946;3689;3143;Población;35.840165;M
2014;49019;48946;3690;3143;Población;47.0039425;M
2014;49019;48946;3691;3143;Población;82.8441075;M
2014;49020;48952;3689;3143;Población;171.1759175;M
2014;49020;48952;3690;3143;Población;166.573255;M
2014;49020;48952;3691;3143;Población;337.7491725;M
2014;49020;48940;3689;3143;Población;81.8236325;M
2014;49020;48940;3690;3143;Población;61.27443;M
2014;49020;48940;3691;3143;Población;143.0980625;M
2014;49020;48936;3689;3143;Población;;M
2014;49020;48936;3690;3143;Población;;M
2014;49020;48936;3691;3143;Población;;M
2014;49020;48939;3689;3143;Población;81.8236325;M
2014;49020;48939;3690;3143;Población;61.27443;M
2014;49020;48939;3691;3143;Población;143.0980625;M
2014;49020;48946;3689;3143;Población;77.02219;M
2014;49020;48946;3690;3143;Población;93.550265;M
2014;49020;48946;3691;3143;Población;170.572455;M
2014;49021;48952;3689;3143;Población;169.4537375;M
2014;49021;48952;3690;3143;Población;162.0346175;M
2014;49021;48952;3691;3143;Población;331.488355;M
2014;49021;48940;3689;3143;Población;109.650125;M
2014;49021;48940;3690;3143;Población;95.891865;M
2014;49021;48940;3691;3143;Población;205.54199;M
2014;49021;48936;3689;3143;Población;;M
2014;49021;48936;3690;3143;Población;;M
2014;49021;48936;3691;3143;Población;;M
2014;49021;48939;3689;3143;Población;109.650125;M
2014;49021;48939;3690;3143;Población;95.891865;M
2014;49021;48939;3691;3143;Población;205.54199;M
2014;49021;48946;3689;3143;Población;16.0120475;M
2014;49021;48946;3690;3143;Población;25.7617;M
2014;49021;48946;3691;3143;Población;41.7737475;M
2014;49023;48952;3689;3143;Población;4120.89497;M
2014;49023;48952;3690;3143;Población;4214.3324425;M
2014;49023;48952;3691;3143;Población;8335.2274125;M
2014;49023;48940;3689;3143;Población;2215.3999075;M
2014;49023;48940;3690;3143;Población;1823.269105;M
2014;49023;48940;3691;3143;Población;4038.6690125;M
2014;49023;48936;3689;3143;Población;1490.8804125;M
2014;49023;48936;3690;3143;Población;1143.1626725;M
2014;49023;48936;3691;3143;Población;2634.043085;M
2014;49023;48939;3689;3143;Población;724.519495;M
2014;49023;48939;3690;3143;Población;680.1064325;M
2014;49023;48939;3691;3143;Población;1404.6259275;M
2014;49023;48946;3689;3143;Población;1148.4204725;M
2014;49023;48946;3690;3143;Población;1677.775035;M
2014;49023;48946;3691;3143;Población;2826.1955075;M
2015;49014;48952;3689;3143;Población;590.2876525;M
2015;49014;48952;3690;3143;Población;755.4738875;M
2015;49014;48952;3691;3143;Población;1345.76154;M
2015;49014;48940;3689;3143;Población;;M
2015;49014;48940;3690;3143;Población;;M
2015;49014;48940;3691;3143;Población;;M
2015;49014;48936;3689;3143;Población;;M
2015;49014;48936;3690;3143;Población;;M
2015;49014;48936;3691;3143;Población;;M
2015;49014;48939;3689;3143;Población;;M
2015;49014;48939;3690;3143;Población;;M
2015;49014;48939;3691;3143;Población;;M
2015;49014;48946;3689;3143;Población;577.517405;M
2015;49014;48946;3690;3143;Población;742.40123;M
2015;49014;48946;3691;3143;Población;1319.918635;M
2015;49010;48952;3689;3143;Población;26.0674325;M
2015;49010;48952;3690;3143;Población;32.8844;M
2015;49010;48952;3691;3143;Población;58.9518325;M
2015;49010;48940;3689;3143;Población;;M
2015;49010;48940;3690;3143;Población;;M
2015;49010;48940;3691;3143;Población;;M
2015;49010;48936;3689;3143;Población;;M
2015;49010;48936;3690;3143;Población;;M
2015;49010;48936;3691;3143;Población;;M
2015;49010;48939;3689;3143;Población;;M
2015;49010;48939;3690;3143;Población;;M
2015;49010;48939;3691;3143;Población;;M
2015;49010;48946;3689;3143;Población;22.99543;M
2015;49010;48946;3690;3143;Población;28.505685;M
2015;49010;48946;3691;3143;Población;51.501115;M
2015;49011;48952;3689;3143;Población;20.5711875;M
2015;49011;48952;3690;3143;Población;16.4006475;M
2015;49011;48952;3691;3143;Población;36.971835;M
2015;49011;48940;3689;3143;Población;;M
2015;49011;48940;3690;3143;Población;;M
2015;49011;48940;3691;3143;Población;;M
2015;49011;48936;3689;3143;Población;;M
2015;49011;48936;3690;3143;Población;;M
2015;49011;48936;3691;3143;Población;;M
2015;49011;48939;3689;3143;Población;;M
2015;49011;48939;3690;3143;Población;;M
2015;49011;48939;3691;3143;Población;;M
2015;49011;48946;3689;3143;Población;17.3533875;M
2015;49011;48946;3690;3143;Población;14.7004075;M
2015;49011;48946;3691;3143;Población;32.053795;M
2015;49012;48952;3689;3143;Población;23.1490775;M
2015;49012;48952;3690;3143;Población;25.428755;M
2015;49012;48952;3691;3143;Población;48.5778325;M
2015;49012;48940;3689;3143;Población;;M
2015;49012;48940;3690;3143;Población;;M
2015;49012;48940;3691;3143;Población;;M
2015;49012;48936;3689;3143;Población;;M
2015;49012;48936;3690;3143;Población;;M
2015;49012;48936;3691;3143;Población;;M
2015;49012;48939;3689;3143;Población;;M
2015;49012;48939;3690;3143;Población;;M
2015;49012;48939;3691;3143;Población;;M
2015;49012;48946;3689;3143;Población;22.314435;M
2015;49012;48946;3690;3143;Población;23.713185;M
2015;49012;48946;3691;3143;Población;46.02762;M
2015;49013;48952;3689;3143;Población;520.499955;M
2015;49013;48952;3690;3143;Población;680.760085;M
2015;49013;48952;3691;3143;Población;1201.26004;M
2015;49013;48940;3689;3143;Población;;M
2015;49013;48940;3690;3143;Población;;M
2015;49013;48940;3691;3143;Población;;M
2015;49013;48936;3689;3143;Población;;M
2015;49013;48936;3690;3143;Población;;M
2015;49013;48936;3691;3143;Población;;M
2015;49013;48939;3689;3143;Población;;M
2015;49013;48939;3690;3143;Población;;M
2015;49013;48939;3691;3143;Población;;M
2015;49013;48946;3689;3143;Población;514.8541525;M
2015;49013;48946;3690;3143;Población;675.4819525;M
2015;49013;48946;3691;3143;Población;1190.336105;M
2015;49017;48952;3689;3143;Población;2931.1737875;M
2015;49017;48952;3690;3143;Población;2899.5585125;M
2015;49017;48952;3691;3143;Población;5830.7323;M
2015;49017;48940;3689;3143;Población;1853.6376825;M
2015;49017;48940;3690;3143;Población;1553.791345;M
2015;49017;48940;3691;3143;Población;3407.4290275;M
2015;49017;48936;3689;3143;Población;1565.3931775;M
2015;49017;48936;3690;3143;Población;1202.0195025;M
2015;49017;48936;3691;3143;Población;2767.41268;M
2015;49017;48939;3689;3143;Población;288.244505;M
2015;49017;48939;3690;3143;Población;351.7718425;M
2015;49017;48939;3691;3143;Población;640.0163475;M
2015;49017;48946;3689;3143;Población;439.52252;M
2015;49017;48946;3690;3143;Población;740.5641975;M
2015;49017;48946;3691;3143;Población;1180.0867175;M
2015;49015;48952;3689;3143;Población;1944.09742;M
2015;49015;48952;3690;3143;Población;1923.41016;M
2015;49015;48952;3691;3143;Población;3867.50758;M
2015;49015;48940;3689;3143;Población;1167.874695;M
2015;49015;48940;3690;3143;Población;929.071235;M
2015;49015;48940;3691;3143;Población;2096.94593;M
2015;49015;48936;3689;3143;Población;1167.874695;M
2015;49015;48936;3690;3143;Población;929.071235;M
2015;49015;48936;3691;3143;Población;2096.94593;M
2015;49015;48939;3689;3143;Población;;M
2015;49015;48939;3690;3143;Población;;M
2015;49015;48939;3691;3143;Población;;M
2015;49015;48946;3689;3143;Población;326.499435;M
2015;49015;48946;3690;3143;Población;576.7430025;M
2015;49015;48946;3691;3143;Población;903.2424375;M
2015;49016;48952;3689;3143;Población;987.0763675;M
2015;49016;48952;3690;3143;Población;976.1483525;M
2015;49016;48952;3691;3143;Población;1963.22472;M
2015;49016;48940;3689;3143;Población;685.7629875;M
2015;49016;48940;3690;3143;Población;624.72011;M
2015;49016;48940;3691;3143;Población;1310.4830975;M
2015;49016;48936;3689;3143;Población;397.5184825;M
2015;49016;48936;3690;3143;Población;272.9482675;M
2015;49016;48936;3691;3143;Población;670.46675;M
2015;49016;48939;3689;3143;Población;288.244505;M
2015;49016;48939;3690;3143;Población;351.7718425;M
2015;49016;48939;3691;3143;Población;640.0163475;M
2015;49016;48946;3689;3143;Población;113.023085;M
2015;49016;48946;3690;3143;Población;163.821195;M
2015;49016;48946;3691;3143;Población;276.84428;M
2015;49022;48952;3689;3143;Población;602.3500975;M
2015;49022;48952;3690;3143;Población;565.046955;M
2015;49022;48952;3691;3143;Población;1167.3970525;M
2015;49022;48940;3689;3143;Población;353.779335;M
2015;49022;48940;3690;3143;Población;281.1625825;M
2015;49022;48940;3691;3143;Población;634.9419175;M
2015;49022;48936;3689;3143;Población;;M
2015;49022;48936;3690;3143;Población;;M
2015;49022;48936;3691;3143;Población;;M
2015;49022;48939;3689;3143;Población;353.779335;M
2015;49022;48939;3690;3143;Población;281.1625825;M
2015;49022;48939;3691;3143;Población;634.9419175;M
2015;49022;48946;3689;3143;Población;145.4038;M
2015;49022;48946;3690;3143;Población;191.4626325;M
2015;49022;48946;3691;3143;Población;336.8664325;M
2015;49018;48952;3689;3143;Población;212.3356325;M
2015;49018;48952;3690;3143;Población;187.9369525;M
2015;49018;48952;3691;3143;Población;400.272585;M
2015;49018;48940;3689;3143;Población;139.41759;M
2015;49018;48940;3690;3143;Población;106.0330925;M
2015;49018;48940;3691;3143;Población;245.4506825;M
2015;49018;48936;3689;3143;Población;;M
2015;49018;48936;3690;3143;Población;;M
2015;49018;48936;3691;3143;Población;;M
2015;49018;48939;3689;3143;Población;139.41759;M
2015;49018;48939;3690;3143;Población;106.0330925;M
2015;49018;48939;3691;3143;Población;245.4506825;M
2015;49018;48946;3689;3143;Población;27.0689075;M
2015;49018;48946;3690;3143;Población;41.4525375;M
2015;49018;48946;3691;3143;Población;68.521445;M
2015;49019;48952;3689;3143;Población;76.8974275;M
2015;49019;48952;3690;3143;Población;78.56298;M
2015;49019;48952;3691;3143;Población;155.4604075;M
2015;49019;48940;3689;3143;Población;39.3296375;M
2015;49019;48940;3690;3143;Población;28.710325;M
2015;49019;48940;3691;3143;Población;68.0399625;M
2015;49019;48936;3689;3143;Población;;M
2015;49019;48936;3690;3143;Población;;M
2015;49019;48936;3691;3143;Población;;M
2015;49019;48939;3689;3143;Población;39.3296375;M
2015;49019;48939;3690;3143;Población;28.710325;M
2015;49019;48939;3691;3143;Población;68.0399625;M
2015;49019;48946;3689;3143;Población;30.138445;M
2015;49019;48946;3690;3143;Población;40.3875125;M
2015;49019;48946;3691;3143;Población;70.5259575;M
2015;49020;48952;3689;3143;Población;156.489805;M
2015;49020;48952;3690;3143;Población;151.4523575;M
2015;49020;48952;3691;3143;Población;307.9421625;M
2015;49020;48940;3689;3143;Población;71.5727425;M
2015;49020;48940;3690;3143;Población;55.85051;M
2015;49020;48940;3691;3143;Población;127.4232525;M
2015;49020;48936;3689;3143;Población;;M
2015;49020;48936;3690;3143;Población;;M
2015;49020;48936;3691;3143;Población;;M
2015;49020;48939;3689;3143;Población;71.5727425;M
2015;49020;48939;3690;3143;Población;55.85051;M
2015;49020;48939;3691;3143;Población;127.4232525;M
2015;49020;48946;3689;3143;Población;70.84522;M
2015;49020;48946;3690;3143;Población;83.829305;M
2015;49020;48946;3691;3143;Población;154.674525;M
2015;49021;48952;3689;3143;Población;156.6272325;M
