D_TEMPORAL_0;D_CNAE09_0;D_SEXO_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2010;7859;3691;3143;Tasa de salarización;71.86737346129071;M
2010;7958;3689;3143;Tasa de salarización;75.32709081013974;M
2010;7958;3690;3143;Tasa de salarización;92.24651516353772;M
2010;7958;3691;3143;Tasa de salarización;77.85788000963282;M
2010;7888;3689;3143;Tasa de salarización;70.9885933884403;M
2010;7888;3690;3143;Tasa de salarización;83.3345471449006;M
2010;7888;3691;3143;Tasa de salarización;77.09106425446647;M
2010;8031;3689;3143;Tasa de salarización;80.39866019491949;M
2010;8031;3690;3143;Tasa de salarización;92.9047411597735;M
2010;8031;3691;3143;Tasa de salarización;84.42180246690305;M
2010;8080;3689;3143;Tasa de salarización;88.43537225090488;M
2010;8080;3690;3143;Tasa de salarización;91.62645309321205;M
2010;8080;3691;3143;Tasa de salarización;90.02785679148244;M
2010;8094;3689;3143;Tasa de salarización;27.990351823551972;M
2010;8094;3690;3143;Tasa de salarización;62.30981735122282;M
2010;8094;3691;3143;Tasa de salarización;42.95890723976601;M
2010;8165;3689;3143;Tasa de salarización;52.74834041990152;M
2010;8165;3690;3143;Tasa de salarización;70.0690903502966;M
2010;8165;3691;3143;Tasa de salarización;60.98845392442721;M
2010;8255;3689;3143;Tasa de salarización;89.40506018492329;M
2010;8255;3690;3143;Tasa de salarización;92.43559888706142;M
2010;8255;3691;3143;Tasa de salarización;90.93452117420672;M
2010;8275;3689;3143;Tasa de salarización;100.0;M
2010;8275;3690;3143;Tasa de salarización;100.0;M
2010;8275;3691;3143;Tasa de salarización;100.0;M
2010;8303;3689;3143;Tasa de salarización;95.69118004355882;M
2010;8303;3690;3143;Tasa de salarización;96.34690308594942;M
2010;8303;3691;3143;Tasa de salarización;96.09118303418236;M
2010;8345;3689;3143;Tasa de salarización;89.49426514067143;M
2010;8345;3690;3143;Tasa de salarización;96.32193416031018;M
2010;8345;3691;3143;Tasa de salarización;94.52161699722856;M
2010;8385;3689;3143;Tasa de salarización;83.09406928121349;M
2010;8385;3690;3143;Tasa de salarización;75.82900265903064;M
2010;8385;3691;3143;Tasa de salarización;80.15738951770123;M
2010;8426;3689;3143;Tasa de salarización;56.96956078765756;M
2010;8426;3690;3143;Tasa de salarización;67.96219423445366;M
2010;8426;3691;3143;Tasa de salarización;64.41867129496607;M
2010;8442;3689;3143;Tasa de salarización;100.0;M
2010;8442;3690;3143;Tasa de salarización;100.0;M
2010;8442;3691;3143;Tasa de salarización;100.0;M
2010;6949;3689;3143;Tasa de salarización;79.38027947321818;M
2010;6949;3690;3143;Tasa de salarización;87.3815592626954;M
2010;6949;3691;3143;Tasa de salarización;82.79405345870259;M
2011;7056;3689;3143;Tasa de salarización;72.71661069343932;M
2011;7056;3690;3143;Tasa de salarización;75.90964311433109;M
2011;7056;3691;3143;Tasa de salarización;73.60004595202308;M
2011;7109;3689;3143;Tasa de salarización;100.0;M
2011;7109;3690;3143;Tasa de salarización;100.0;M
2011;7109;3691;3143;Tasa de salarización;100.0;M
2011;7605;3689;3143;Tasa de salarización;82.9759342127528;M
2011;7605;3690;3143;Tasa de salarización;89.86246168515089;M
2011;7605;3691;3143;Tasa de salarización;84.47696099793315;M
2011;7627;3689;3143;Tasa de salarización;97.41894229953381;M
2011;7627;3690;3143;Tasa de salarización;100.0;M
2011;7627;3691;3143;Tasa de salarización;97.81586393540745;M
2011;7661;3689;3143;Tasa de salarización;93.68941801174635;M
2011;7661;3690;3143;Tasa de salarización;93.76145823701772;M
2011;7661;3691;3143;Tasa de salarización;93.69953632757468;M
2011;7714;3689;3143;Tasa de salarización;76.70417827910401;M
2011;7714;3690;3143;Tasa de salarización;85.52388733347985;M
2011;7714;3691;3143;Tasa de salarización;77.37438072587986;M
2011;7859;3689;3143;Tasa de salarización;69.43533277571716;M
2011;7859;3690;3143;Tasa de salarización;74.99984471968908;M
2011;7859;3691;3143;Tasa de salarización;72.04251050003994;M
2011;7958;3689;3143;Tasa de salarización;78.12958527521256;M
2011;7958;3690;3143;Tasa de salarización;92.44486858332304;M
2011;7958;3691;3143;Tasa de salarización;79.98179790838905;M
2011;7888;3689;3143;Tasa de salarización;71.53139937171571;M
2011;7888;3690;3143;Tasa de salarización;83.24193027972873;M
2011;7888;3691;3143;Tasa de salarización;77.12407457469008;M
2011;8031;3689;3143;Tasa de salarización;86.87820506421288;M
2011;8031;3690;3143;Tasa de salarización;91.85776198046118;M
2011;8031;3691;3143;Tasa de salarización;88.52396537356347;M
2011;8080;3689;3143;Tasa de salarización;93.97683441172326;M
2011;8080;3690;3143;Tasa de salarización;89.28205491229294;M
2011;8080;3691;3143;Tasa de salarización;91.76986292051112;M
2011;8094;3689;3143;Tasa de salarización;54.76666537423072;M
2011;8094;3690;3143;Tasa de salarización;74.08164971130762;M
2011;8094;3691;3143;Tasa de salarización;65.91555188541204;M
2011;8165;3689;3143;Tasa de salarización;54.49841386369316;M
2011;8165;3690;3143;Tasa de salarización;71.91284578863466;M
2011;8165;3691;3143;Tasa de salarización;62.11516266733699;M
2011;8255;3689;3143;Tasa de salarización;92.17175779240571;M
2011;8255;3690;3143;Tasa de salarización;92.65155718975666;M
2011;8255;3691;3143;Tasa de salarización;92.4228115949832;M
2011;8275;3689;3143;Tasa de salarización;100.0;M
2011;8275;3690;3143;Tasa de salarización;100.0;M
2011;8275;3691;3143;Tasa de salarización;100.0;M
2011;8303;3689;3143;Tasa de salarización;95.62672491643549;M
2011;8303;3690;3143;Tasa de salarización;96.97039984403546;M
2011;8303;3691;3143;Tasa de salarización;96.47395301416466;M
2011;8345;3689;3143;Tasa de salarización;87.10956900179244;M
2011;8345;3690;3143;Tasa de salarización;96.76422631293417;M
2011;8345;3691;3143;Tasa de salarización;94.12502826566663;M
2011;8449;3689;3143;Tasa de salarización;;M
2011;8449;3690;3143;Tasa de salarización;38.72099375206273;M
2011;8449;3691;3143;Tasa de salarización;38.72099375206273;M
2011;8385;3689;3143;Tasa de salarización;85.49889451602488;M
2011;8385;3690;3143;Tasa de salarización;80.72639020314749;M
2011;8385;3691;3143;Tasa de salarización;84.12690041671871;M
2011;8426;3689;3143;Tasa de salarización;59.47968920899026;M
2011;8426;3690;3143;Tasa de salarización;68.61083000340994;M
2011;8426;3691;3143;Tasa de salarización;65.04281900500727;M
2011;8442;3689;3143;Tasa de salarización;100.0;M
2011;8442;3690;3143;Tasa de salarización;100.0;M
2011;8442;3691;3143;Tasa de salarización;100.0;M
2011;6949;3689;3143;Tasa de salarización;79.90043009884602;M
2011;6949;3690;3143;Tasa de salarización;87.57361842339512;M
2011;6949;3691;3143;Tasa de salarización;83.17927809075803;M
2012;7056;3689;3143;Tasa de salarización;74.93315201864836;M
2012;7056;3690;3143;Tasa de salarización;79.87137640249432;M
2012;7056;3691;3143;Tasa de salarización;76.24509034732138;M
2012;7109;3689;3143;Tasa de salarización;100.0;M
2012;7109;3690;3143;Tasa de salarización;100.0;M
2012;7109;3691;3143;Tasa de salarización;100.0;M
2012;7605;3689;3143;Tasa de salarización;83.73195248354446;M
2012;7605;3690;3143;Tasa de salarización;85.28622542305891;M
2012;7605;3691;3143;Tasa de salarización;84.0720988048449;M
2012;7627;3689;3143;Tasa de salarización;96.70829020705678;M
2012;7627;3690;3143;Tasa de salarización;95.74400121383209;M
2012;7627;3691;3143;Tasa de salarización;96.53998999966899;M
2012;7661;3689;3143;Tasa de salarización;96.05146148734407;M
2012;7661;3690;3143;Tasa de salarización;97.49678876368772;M
2012;7661;3691;3143;Tasa de salarización;96.22661061321536;M
2012;7714;3689;3143;Tasa de salarización;71.40781263732443;M
2012;7714;3690;3143;Tasa de salarización;86.19979345442087;M
2012;7714;3691;3143;Tasa de salarización;72.84740952020398;M
2012;7859;3689;3143;Tasa de salarización;66.19441878012671;M
2012;7859;3690;3143;Tasa de salarización;70.93006393688619;M
2012;7859;3691;3143;Tasa de salarización;68.41768626051604;M
2012;7958;3689;3143;Tasa de salarización;78.30655808032233;M
2012;7958;3690;3143;Tasa de salarización;90.23690414791396;M
2012;7958;3691;3143;Tasa de salarización;80.14860713773231;M
2012;7888;3689;3143;Tasa de salarización;72.2123662982243;M
2012;7888;3690;3143;Tasa de salarización;83.58108052335129;M
2012;7888;3691;3143;Tasa de salarización;77.6853801065671;M
2012;8031;3689;3143;Tasa de salarización;81.25949333636675;M
2012;8031;3690;3143;Tasa de salarización;87.24152780818622;M
2012;8031;3691;3143;Tasa de salarización;83.01546571491838;M
2012;8080;3689;3143;Tasa de salarización;88.8099922575036;M
2012;8080;3690;3143;Tasa de salarización;89.32992390550024;M
2012;8080;3691;3143;Tasa de salarización;89.03435076153292;M
2012;8094;3689;3143;Tasa de salarización;56.9640999309955;M
2012;8094;3690;3143;Tasa de salarización;66.05839445756348;M
2012;8094;3691;3143;Tasa de salarización;61.199137845773976;M
2012;8165;3689;3143;Tasa de salarización;47.72417224403405;M
2012;8165;3690;3143;Tasa de salarización;71.73834438778395;M
2012;8165;3691;3143;Tasa de salarización;58.234187532267775;M
2012;8255;3689;3143;Tasa de salarización;90.07975948766415;M
2012;8255;3690;3143;Tasa de salarización;92.2592800011938;M
2012;8255;3691;3143;Tasa de salarización;91.31087153833725;M
2012;8275;3689;3143;Tasa de salarización;100.0;M
2012;8275;3690;3143;Tasa de salarización;100.0;M
2012;8275;3691;3143;Tasa de salarización;100.0;M
2012;8303;3689;3143;Tasa de salarización;92.04383749631;M
2012;8303;3690;3143;Tasa de salarización;97.0492457155088;M
2012;8303;3691;3143;Tasa de salarización;95.28314397512013;M
2012;8345;3689;3143;Tasa de salarización;91.40401329495634;M
2012;8345;3690;3143;Tasa de salarización;95.7547395964028;M
2012;8345;3691;3143;Tasa de salarización;94.52404069231582;M
2012;8385;3689;3143;Tasa de salarización;77.40744230785184;M
2012;8385;3690;3143;Tasa de salarización;85.4359816875977;M
2012;8385;3691;3143;Tasa de salarización;80.97089151991997;M
2012;8426;3689;3143;Tasa de salarización;60.00387371280834;M
2012;8426;3690;3143;Tasa de salarización;61.90154421049715;M
2012;8426;3691;3143;Tasa de salarización;61.16433436017892;M
2012;8442;3689;3143;Tasa de salarización;100.0;M
2012;8442;3690;3143;Tasa de salarización;100.0;M
2012;8442;3691;3143;Tasa de salarización;100.0;M
2012;6949;3689;3143;Tasa de salarización;78.47615749158106;M
2012;6949;3690;3143;Tasa de salarización;86.47950629102719;M
2012;6949;3691;3143;Tasa de salarización;82.01183210560734;M
2013;7056;3689;3143;Tasa de salarización;73.21687363221763;M
2013;7056;3690;3143;Tasa de salarización;83.66470956465409;M
2013;7056;3691;3143;Tasa de salarización;75.92051308098698;M
2013;7109;3689;3143;Tasa de salarización;100.0;M
2013;7109;3690;3143;Tasa de salarización;94.81231993334234;M
2013;7109;3691;3143;Tasa de salarización;98.9306358731084;M
2013;7605;3689;3143;Tasa de salarización;83.86155841921399;M
2013;7605;3690;3143;Tasa de salarización;87.56635417941185;M
2013;7605;3691;3143;Tasa de salarización;84.62508639007424;M
2013;7627;3689;3143;Tasa de salarización;94.5495813585955;M
2013;7627;3690;3143;Tasa de salarización;96.98684484020713;M
2013;7627;3691;3143;Tasa de salarización;94.90668598704171;M
2013;7661;3689;3143;Tasa de salarización;93.92421250389752;M
2013;7661;3690;3143;Tasa de salarización;81.22934567085261;M
2013;7661;3691;3143;Tasa de salarización;92.23942765429514;M
2013;7714;3689;3143;Tasa de salarización;71.55242171973045;M
2013;7714;3690;3143;Tasa de salarización;92.43017948916662;M
2013;7714;3691;3143;Tasa de salarización;73.01264615298882;M
2013;7859;3689;3143;Tasa de salarización;62.73865518605103;M
2013;7859;3690;3143;Tasa de salarización;71.3230944589878;M
2013;7859;3691;3143;Tasa de salarización;66.80902059481679;M
2013;7958;3689;3143;Tasa de salarización;78.59752573873763;M
2013;7958;3690;3143;Tasa de salarización;80.13852985629609;M
2013;7958;3691;3143;Tasa de salarización;78.79796245147088;M
2013;7888;3689;3143;Tasa de salarización;71.29184454740772;M
2013;7888;3690;3143;Tasa de salarización;83.4405868643513;M
2013;7888;3691;3143;Tasa de salarización;77.02939724674978;M
2013;8031;3689;3143;Tasa de salarización;81.76059938868053;M
2013;8031;3690;3143;Tasa de salarización;90.97358117632626;M
2013;8031;3691;3143;Tasa de salarización;84.32326563429542;M
2013;8080;3689;3143;Tasa de salarización;85.71397750113076;M
2013;8080;3690;3143;Tasa de salarización;88.30955632002716;M
2013;8080;3691;3143;Tasa de salarización;86.97248350207745;M
2013;8094;3689;3143;Tasa de salarización;39.7985062198305;M
2013;8094;3690;3143;Tasa de salarización;78.26005542935368;M
2013;8094;3691;3143;Tasa de salarización;57.77100981791872;M
2013;8165;3689;3143;Tasa de salarización;36.679322102299366;M
2013;8165;3690;3143;Tasa de salarización;64.2560469174839;M
2013;8165;3691;3143;Tasa de salarización;48.65762516487122;M
2013;8255;3689;3143;Tasa de salarización;91.12992880186076;M
2013;8255;3690;3143;Tasa de salarización;93.43423515936702;M
2013;8255;3691;3143;Tasa de salarización;92.36492872187834;M
2013;8275;3689;3143;Tasa de salarización;100.0;M
2013;8275;3690;3143;Tasa de salarización;100.0;M
2013;8275;3691;3143;Tasa de salarización;100.0;M
2013;8303;3689;3143;Tasa de salarización;91.40852016798264;M
2013;8303;3690;3143;Tasa de salarización;97.1913713640876;M
2013;8303;3691;3143;Tasa de salarización;95.11545620373843;M
2013;8345;3689;3143;Tasa de salarización;89.38218730586794;M
2013;8345;3690;3143;Tasa de salarización;95.79584300267855;M
2013;8345;3691;3143;Tasa de salarización;94.12674498408671;M
2013;8449;3689;3143;Tasa de salarización;;M
2013;8449;3690;3143;Tasa de salarización;100.0;M
2013;8449;3691;3143;Tasa de salarización;100.0;M
2013;8385;3689;3143;Tasa de salarización;78.7996321289689;M
2013;8385;3690;3143;Tasa de salarización;81.20209917829033;M
2013;8385;3691;3143;Tasa de salarización;79.8616260549491;M
2013;8426;3689;3143;Tasa de salarización;58.56361459306997;M
2013;8426;3690;3143;Tasa de salarización;63.880331707011784;M
2013;8426;3691;3143;Tasa de salarización;61.77719980409576;M
2013;8442;3689;3143;Tasa de salarización;100.0;M
2013;8442;3690;3143;Tasa de salarización;100.0;M
2013;8442;3691;3143;Tasa de salarización;100.0;M
2013;6949;3689;3143;Tasa de salarización;76.83331013037761;M
2013;6949;3690;3143;Tasa de salarización;86.40200813647031;M
2013;6949;3691;3143;Tasa de salarización;81.04266536543568;M
2014;7056;3689;3143;Tasa de salarización;73.4811682534319;M
2014;7056;3690;3143;Tasa de salarización;81.28938366852923;M
2014;7056;3691;3143;Tasa de salarización;75.73221974683607;M
2014;7109;3689;3143;Tasa de salarización;89.25840869750485;M
2014;7109;3690;3143;Tasa de salarización;91.07657567187594;M
2014;7109;3691;3143;Tasa de salarización;89.40920331655428;M
2014;7605;3689;3143;Tasa de salarización;83.35902147155025;M
2014;7605;3690;3143;Tasa de salarización;84.63986354077487;M
2014;7605;3691;3143;Tasa de salarización;83.64086837777899;M
2014;7627;3689;3143;Tasa de salarización;96.26203832556854;M
2014;7627;3690;3143;Tasa de salarización;100.0;M
2014;7627;3691;3143;Tasa de salarización;96.94564143535696;M
2014;7661;3689;3143;Tasa de salarización;93.98082245898239;M
2014;7661;3690;3143;Tasa de salarización;78.09811903538969;M
2014;7661;3691;3143;Tasa de salarización;92.00771006202851;M
2014;7714;3689;3143;Tasa de salarización;73.77427775834965;M
2014;7714;3690;3143;Tasa de salarización;78.2864294149495;M
2014;7714;3691;3143;Tasa de salarización;73.9743353788757;M
2014;7859;3689;3143;Tasa de salarización;63.77587109950509;M
2014;7859;3690;3143;Tasa de salarización;72.50361598256251;M
2014;7859;3691;3143;Tasa de salarización;67.90500050758715;M
2014;7958;3689;3143;Tasa de salarización;75.37720714632273;M
2014;7958;3690;3143;Tasa de salarización;76.68392964137911;M
2014;7958;3691;3143;Tasa de salarización;75.53528250975462;M
2014;7888;3689;3143;Tasa de salarización;73.15217968564394;M
2014;7888;3690;3143;Tasa de salarización;84.37416385616362;M
2014;7888;3691;3143;Tasa de salarización;78.31210318172748;M
2014;8031;3689;3143;Tasa de salarización;81.5752847654533;M
2014;8031;3690;3143;Tasa de salarización;92.3919647769678;M
2014;8031;3691;3143;Tasa de salarización;85.17173715756601;M
2014;8080;3689;3143;Tasa de salarización;81.52063689349292;M
2014;8080;3690;3143;Tasa de salarización;91.15611039718648;M
2014;8080;3691;3143;Tasa de salarización;86.13415764146649;M
2014;8094;3689;3143;Tasa de salarización;51.59328351989819;M
2014;8094;3690;3143;Tasa de salarización;64.6463864858405;M
2014;8094;3691;3143;Tasa de salarización;58.2901100506505;M
2014;8165;3689;3143;Tasa de salarización;39.30611356597424;M
2014;8165;3690;3143;Tasa de salarización;69.86044354025616;M
2014;8165;3691;3143;Tasa de salarización;52.84666635032226;M
2014;8255;3689;3143;Tasa de salarización;84.66082482219709;M
2014;8255;3690;3143;Tasa de salarización;95.73557453698285;M
2014;8255;3691;3143;Tasa de salarización;90.2478890426923;M
2014;8275;3689;3143;Tasa de salarización;100.0;M
2014;8275;3690;3143;Tasa de salarización;100.0;M
2014;8275;3691;3143;Tasa de salarización;100.0;M
2014;8303;3689;3143;Tasa de salarización;92.8204742193783;M
2014;8303;3690;3143;Tasa de salarización;95.9094899733947;M
2014;8303;3691;3143;Tasa de salarización;94.81225618120128;M
2014;8345;3689;3143;Tasa de salarización;88.77403064381213;M
2014;8345;3690;3143;Tasa de salarización;94.69027948694246;M
2014;8345;3691;3143;Tasa de salarización;93.09695218052742;M
2014;8385;3689;3143;Tasa de salarización;85.88181126070546;M
2014;8385;3690;3143;Tasa de salarización;83.90219781928874;M
2014;8385;3691;3143;Tasa de salarización;85.07730149145472;M
2014;8426;3689;3143;Tasa de salarización;49.12982660968523;M
2014;8426;3690;3143;Tasa de salarización;61.54532671202442;M
2014;8426;3691;3143;Tasa de salarización;56.361202876455295;M
2014;8442;3689;3143;Tasa de salarización;100.0;M
2014;8442;3690;3143;Tasa de salarización;100.0;M
2014;8442;3691;3143;Tasa de salarización;100.0;M
2014;6949;3689;3143;Tasa de salarización;77.12417594727773;M
2014;6949;3690;3143;Tasa de salarización;86.33121700358878;M
2014;6949;3691;3143;Tasa de salarización;81.11998972864181;M
2015;7056;3689;3143;Tasa de salarización;73.85234853812649;M
2015;7056;3690;3143;Tasa de salarización;77.50965907778516;M
2015;7056;3691;3143;Tasa de salarización;74.85609217666673;M
2015;7109;3689;3143;Tasa de salarización;92.53440617877405;M
2015;7109;3690;3143;Tasa de salarización;100.0;M
2015;7109;3691;3143;Tasa de salarización;92.60538162256603;M
2015;7605;3689;3143;Tasa de salarización;83.5309420744881;M
2015;7605;3690;3143;Tasa de salarización;84.56935806477108;M
2015;7605;3691;3143;Tasa de salarización;83.77462531565664;M
2015;7627;3689;3143;Tasa de salarización;99.46014097825456;M
2015;7627;3690;3143;Tasa de salarización;95.27973099329657;M
2015;7627;3691;3143;Tasa de salarización;98.82799959106879;M
2015;7661;3689;3143;Tasa de salarización;90.49406502509053;M
2015;7661;3690;3143;Tasa de salarización;73.1748744594691;M
2015;7661;3691;3143;Tasa de salarización;86.7128367888258;M
2015;7714;3689;3143;Tasa de salarización;75.99715525407512;M
2015;7714;3690;3143;Tasa de salarización;80.24427768030235;M
2015;7714;3691;3143;Tasa de salarización;76.17365205318794;M
2015;7859;3689;3143;Tasa de salarización;64.43918105107855;M
2015;7859;3690;3143;Tasa de salarización;73.81181173714354;M
2015;7859;3691;3143;Tasa de salarización;68.96529642175906;M
2015;7958;3689;3143;Tasa de salarización;74.87435342700509;M
2015;7958;3690;3143;Tasa de salarización;89.821305690087;M
2015;7958;3691;3143;Tasa de salarización;76.66292463812479;M
2015;7888;3689;3143;Tasa de salarización;77.40527422372838;M
2015;7888;3690;3143;Tasa de salarización;84.8184930496023;M
2015;7888;3691;3143;Tasa de salarización;80.75792611766396;M
2015;8031;3689;3143;Tasa de salarización;83.15294555256165;M
2015;8031;3690;3143;Tasa de salarización;97.81112643083402;M
2015;8031;3691;3143;Tasa de salarización;87.43864747965884;M
2015;8080;3689;3143;Tasa de salarización;77.47061787932424;M
2015;8080;3690;3143;Tasa de salarización;81.63408266676365;M
2015;8080;3691;3143;Tasa de salarización;79.17803806762899;M
2015;8094;3689;3143;Tasa de salarización;43.99812461510622;M
2015;8094;3690;3143;Tasa de salarización;57.11576941023877;M
2015;8094;3691;3143;Tasa de salarización;51.327168277368806;M
2015;8165;3689;3143;Tasa de salarización;49.410074577667956;M
2015;8165;3690;3143;Tasa de salarización;71.47819074436657;M
2015;8165;3691;3143;Tasa de salarización;58.74753817950318;M
2015;8255;3689;3143;Tasa de salarización;89.78211906397291;M
2015;8255;3690;3143;Tasa de salarización;94.01827066069124;M
2015;8255;3691;3143;Tasa de salarización;91.98934553847262;M
2015;8275;3689;3143;Tasa de salarización;100.0;M
2015;8275;3690;3143;Tasa de salarización;100.0;M
2015;8275;3691;3143;Tasa de salarización;100.0;M
2015;8303;3689;3143;Tasa de salarización;95.15610008920584;M
2015;8303;3690;3143;Tasa de salarización;94.59820913022764;M
2015;8303;3691;3143;Tasa de salarización;94.78159460796186;M
2015;8345;3689;3143;Tasa de salarización;90.44671732218424;M
2015;8345;3690;3143;Tasa de salarización;94.82531479299999;M
2015;8345;3691;3143;Tasa de salarización;93.6384832419344;M
2015;8385;3689;3143;Tasa de salarización;80.20835461843036;M
2015;8385;3690;3143;Tasa de salarización;84.69821641934601;M
2015;8385;3691;3143;Tasa de salarización;81.74460807639706;M
2015;8426;3689;3143;Tasa de salarización;55.0192979565867;M
2015;8426;3690;3143;Tasa de salarización;62.56490865515267;M
2015;8426;3691;3143;Tasa de salarización;59.91736738088523;M
2015;8442;3689;3143;Tasa de salarización;100.0;M
2015;8442;3690;3143;Tasa de salarización;100.0;M
2015;8442;3691;3143;Tasa de salarización;100.0;M
2015;6949;3689;3143;Tasa de salarización;78.46450017506864;M
2015;6949;3690;3143;Tasa de salarización;86.24795357677651;M
2015;6949;3691;3143;Tasa de salarización;81.84522573626425;M
2016;7056;3689;3143;Tasa de salarización;76.71512050307346;M
2016;7056;3690;3143;Tasa de salarización;77.60192852070573;M
2016;7056;3691;3143;Tasa de salarización;76.93963962896619;M
2016;7109;3689;3143;Tasa de salarización;98.44894370347974;M
2016;7109;3690;3143;Tasa de salarización;;M
2016;7109;3691;3143;Tasa de salarización;94.41704776450925;M
2016;7605;3689;3143;Tasa de salarización;83.58936919825065;M
2016;7605;3690;3143;Tasa de salarización;85.48655250661457;M
2016;7605;3691;3143;Tasa de salarización;84.01361214666703;M
2016;7627;3689;3143;Tasa de salarización;98.58981125021423;M
2016;7627;3690;3143;Tasa de salarización;100.0;M
2016;7627;3691;3143;Tasa de salarización;98.92673713591095;M
2016;7661;3689;3143;Tasa de salarización;94.89564772307257;M
2016;7661;3690;3143;Tasa de salarización;93.25555970622406;M
2016;7661;3691;3143;Tasa de salarización;94.62371053880521;M
2016;7714;3689;3143;Tasa de salarización;76.22380302472547;M
2016;7714;3690;3143;Tasa de salarización;76.94790832282837;M
2016;7714;3691;3143;Tasa de salarización;76.26158436498497;M
2016;7859;3689;3143;Tasa de salarización;65.73884348718678;M
2016;7859;3690;3143;Tasa de salarización;73.0842831952403;M
2016;7859;3691;3143;Tasa de salarización;69.14322776601416;M
2016;7958;3689;3143;Tasa de salarización;73.96202694366463;M
2016;7958;3690;3143;Tasa de salarización;85.52374383791198;M
2016;7958;3691;3143;Tasa de salarización;75.55090791813303;M
2016;7888;3689;3143;Tasa de salarización;75.1590761344826;M
2016;7888;3690;3143;Tasa de salarización;84.34341473530156;M
2016;7888;3691;3143;Tasa de salarización;79.53571330632109;M
2016;8031;3689;3143;Tasa de salarización;86.17191810975586;M
2016;8031;3690;3143;Tasa de salarización;97.465724535432;M
2016;8031;3691;3143;Tasa de salarización;89.35564473807635;M
2016;8080;3689;3143;Tasa de salarización;78.22978186182092;M
2016;8080;3690;3143;Tasa de salarización;88.37730463753776;M
2016;8080;3691;3143;Tasa de salarización;82.62817363540175;M
2016;8094;3689;3143;Tasa de salarización;52.04553561864231;M
2016;8094;3690;3143;Tasa de salarización;82.80945277537882;M
2016;8094;3691;3143;Tasa de salarización;68.18698240803157;M
2016;8165;3689;3143;Tasa de salarización;50.714699427136864;M
2016;8165;3690;3143;Tasa de salarización;65.72395807557541;M
2016;8165;3691;3143;Tasa de salarización;57.49789725934576;M
2016;8255;3689;3143;Tasa de salarización;90.58305927218318;M
2016;8255;3690;3143;Tasa de salarización;91.5073091215032;M
2016;8255;3691;3143;Tasa de salarización;91.06617265066043;M
2016;8275;3689;3143;Tasa de salarización;100.0;M
2016;8275;3690;3143;Tasa de salarización;100.0;M
2016;8275;3691;3143;Tasa de salarización;100.0;M
2016;8303;3689;3143;Tasa de salarización;90.97066430057681;M
2016;8303;3690;3143;Tasa de salarización;95.26256788316813;M
2016;8303;3691;3143;Tasa de salarización;93.86539363508358;M
2016;8345;3689;3143;Tasa de salarización;89.49127699560042;M
2016;8345;3690;3143;Tasa de salarización;94.0600521513902;M
2016;8345;3691;3143;Tasa de salarización;92.94913779397405;M
2016;8449;3689;3143;Tasa de salarización;22.885582552430616;M
2016;8449;3690;3143;Tasa de salarización;;M
2016;8449;3691;3143;Tasa de salarización;22.885582552430616;M
2016;8385;3689;3143;Tasa de salarización;82.56245926717389;M
2016;8385;3690;3143;Tasa de salarización;88.47434250585752;M
2016;8385;3691;3143;Tasa de salarización;84.66897471021764;M
2016;8426;3689;3143;Tasa de salarización;54.79174472974341;M
2016;8426;3690;3143;Tasa de salarización;65.74487878296199;M
2016;8426;3691;3143;Tasa de salarización;61.8460103653882;M
2016;8442;3689;3143;Tasa de salarización;100.0;M
2016;8442;3690;3143;Tasa de salarización;100.0;M
2016;8442;3691;3143;Tasa de salarización;100.0;M
2016;6949;3689;3143;Tasa de salarización;78.59299135907627;M
2016;6949;3690;3143;Tasa de salarización;86.06150168328647;M
2016;6949;3691;3143;Tasa de salarización;81.81729384374003;M
2017;7056;3689;3143;Tasa de salarización;74.55881186847819;M
2017;7056;3690;3143;Tasa de salarización;77.25028205319444;M
2017;7056;3691;3143;Tasa de salarización;75.24483638635171;M
2017;7109;3689;3143;Tasa de salarización;94.09581180212044;M
2017;7109;3690;3143;Tasa de salarización;61.1856115944557;M
2017;7109;3691;3143;Tasa de salarización;92.39563228921816;M
2017;7605;3689;3143;Tasa de salarización;85.77885117872354;M
2017;7605;3690;3143;Tasa de salarización;87.86193996681942;M
2017;7605;3691;3143;Tasa de salarización;86.24843699266721;M
2017;7627;3689;3143;Tasa de salarización;100.0;M
2017;7627;3690;3143;Tasa de salarización;95.69939332061247;M
2017;7627;3691;3143;Tasa de salarización;99.27479900290112;M
2017;7661;3689;3143;Tasa de salarización;95.1335870500779;M
2017;7661;3690;3143;Tasa de salarización;91.39152265034855;M
2017;7661;3691;3143;Tasa de salarización;94.46536989761174;M
2017;7714;3689;3143;Tasa de salarización;77.26281730656474;M
2017;7714;3690;3143;Tasa de salarización;79.42636703878331;M
2017;7714;3691;3143;Tasa de salarización;77.36938355417907;M
2017;7859;3689;3143;Tasa de salarización;65.52451434162208;M
2017;7859;3690;3143;Tasa de salarización;74.4346374664985;M
2017;7859;3691;3143;Tasa de salarización;69.70165162134039;M
2017;7958;3689;3143;Tasa de salarización;75.78685165274526;M
2017;7958;3690;3143;Tasa de salarización;85.80508191370738;M
2017;7958;3691;3143;Tasa de salarización;77.17952192216002;M
2017;7888;3689;3143;Tasa de salarización;76.25317742863143;M
2017;7888;3690;3143;Tasa de salarización;85.43362686068163;M
2017;7888;3691;3143;Tasa de salarización;80.8473853107461;M
