D_TEMPORAL_0;D_TERRITORIO_0;D_SEXO_0;D_EPA_RELACTIVIDAD_0;D_EPA_NIVEL_0;INDICATOR;OBS_VALUE;FREQ
2011;3143;3690;48934;46593;Población;201.4029275;M
2011;3143;3690;48939;46593;Población;561.920105;M
2011;3143;3690;48937;46593;Población;55.4937475;M
2011;3143;3690;48946;46593;Población;1715.5229675;M
2011;3143;3691;48952;46593;Población;6828.5284625;M
2011;3143;3691;48940;46593;Población;4004.436295;M
2011;3143;3691;48936;46593;Población;2797.92761;M
2011;3143;3691;48934;46593;Población;371.4015325;M
2011;3143;3691;48939;46593;Población;1206.508685;M
2011;3143;3691;48937;46593;Población;95.2817125;M
2011;3143;3691;48946;46593;Población;2824.0921675;M
2012;2352;3689;48952;46593;Población;282.8075175;M
2012;2352;3689;48940;46593;Población;200.4382975;M
2012;2352;3689;48936;46593;Población;129.664245;M
2012;2352;3689;48934;46593;Población;18.00172;M
2012;2352;3689;48939;46593;Población;70.7740525;M
2012;2352;3689;48937;46593;Población;3.9886475;M
2012;2352;3689;48946;46593;Población;82.36922;M
2012;2352;3690;48952;46593;Población;276.1864675;M
2012;2352;3690;48940;46593;Población;158.4597;M
2012;2352;3690;48936;46593;Población;102.47986;M
2012;2352;3690;48934;46593;Población;19.4855075;M
2012;2352;3690;48939;46593;Población;55.97984;M
2012;2352;3690;48937;46593;Población;2.44226;M
2012;2352;3690;48946;46593;Población;117.7267675;M
2012;2352;3691;48952;46593;Población;558.993985;M
2012;2352;3691;48940;46593;Población;358.8979975;M
2012;2352;3691;48936;46593;Población;232.144105;M
2012;2352;3691;48934;46593;Población;37.4872275;M
2012;2352;3691;48939;46593;Población;126.7538925;M
2012;2352;3691;48937;46593;Población;6.4309075;M
2012;2352;3691;48946;46593;Población;200.0959875;M
2012;2402;3689;48952;46593;Población;499.1296475;M
2012;2402;3689;48940;46593;Población;326.52302;M
2012;2402;3689;48936;46593;Población;214.11198;M
2012;2402;3689;48934;46593;Población;27.6250775;M
2012;2402;3689;48939;46593;Población;112.41104;M
2012;2402;3689;48937;46593;Población;11.1752325;M
2012;2402;3689;48946;46593;Población;172.6066275;M
2012;2402;3690;48952;46593;Población;512.1361325;M
2012;2402;3690;48940;46593;Población;258.7874875;M
2012;2402;3690;48936;46593;Población;158.2508825;M
2012;2402;3690;48934;46593;Población;31.214935;M
2012;2402;3690;48939;46593;Población;100.536605;M
2012;2402;3690;48937;46593;Población;13.509185;M
2012;2402;3690;48946;46593;Población;253.348645;M
2012;2402;3691;48952;46593;Población;1011.26578;M
2012;2402;3691;48940;46593;Población;585.3105075;M
2012;2402;3691;48936;46593;Población;372.3628625;M
2012;2402;3691;48934;46593;Población;58.8400125;M
2012;2402;3691;48939;46593;Población;212.947645;M
2012;2402;3691;48937;46593;Población;24.6844175;M
2012;2402;3691;48946;46593;Población;425.9552725;M
2012;2482;3689;48952;46593;Población;320.6377425;M
2012;2482;3689;48940;46593;Población;208.3527525;M
2012;2482;3689;48936;46593;Población;143.37749;M
2012;2482;3689;48934;46593;Población;23.8995125;M
2012;2482;3689;48939;46593;Población;64.9752625;M
2012;2482;3689;48937;46593;Población;5.079825;M
2012;2482;3689;48946;46593;Población;112.28499;M
2012;2482;3690;48952;46593;Población;338.9730825;M
2012;2482;3690;48940;46593;Población;172.3987475;M
2012;2482;3690;48936;46593;Población;105.51472;M
2012;2482;3690;48934;46593;Población;22.9829275;M
2012;2482;3690;48939;46593;Población;66.8840275;M
2012;2482;3690;48937;46593;Población;7.1082475;M
2012;2482;3690;48946;46593;Población;166.574335;M
2012;2482;3691;48952;46593;Población;659.610825;M
2012;2482;3691;48940;46593;Población;380.7515;M
2012;2482;3691;48936;46593;Población;248.89221;M
2012;2482;3691;48934;46593;Población;46.88244;M
2012;2482;3691;48939;46593;Población;131.85929;M
2012;2482;3691;48937;46593;Población;12.1880725;M
2012;2482;3691;48946;46593;Población;278.859325;M
2012;2713;3689;48952;46593;Población;372.1072425;M
2012;2713;3689;48940;46593;Población;239.761125;M
2012;2713;3689;48936;46593;Población;156.2761725;M
2012;2713;3689;48934;46593;Población;14.72358;M
2012;2713;3689;48939;46593;Población;83.4849525;M
2012;2713;3689;48937;46593;Población;6.1050225;M
2012;2713;3689;48946;46593;Población;132.3461175;M
2012;2713;3690;48952;46593;Población;384.09144;M
2012;2713;3690;48940;46593;Población;198.33155;M
2012;2713;3690;48936;46593;Población;125.7138225;M
2012;2713;3690;48934;46593;Población;20.6147125;M
2012;2713;3690;48939;46593;Población;72.6177275;M
2012;2713;3690;48937;46593;Población;10.0486725;M
2012;2713;3690;48946;46593;Población;185.75989;M
2012;2713;3691;48952;46593;Población;756.1986825;M
2012;2713;3691;48940;46593;Población;438.092675;M
2012;2713;3691;48936;46593;Población;281.989995;M
2012;2713;3691;48934;46593;Población;35.3382925;M
2012;2713;3691;48939;46593;Población;156.10268;M
2012;2713;3691;48937;46593;Población;16.153695;M
2012;2713;3691;48946;46593;Población;318.1060075;M
2012;2797;3689;48952;46593;Población;209.40571;M
2012;2797;3689;48940;46593;Población;143.503375;M
2012;2797;3689;48936;46593;Población;92.3593675;M
2012;2797;3689;48934;46593;Población;14.03012;M
2012;2797;3689;48939;46593;Población;51.1440075;M
2012;2797;3689;48937;46593;Población;2.37009;M
2012;2797;3689;48946;46593;Población;65.902335;M
2012;2797;3690;48952;46593;Población;217.0626275;M
2012;2797;3690;48940;46593;Población;114.6434525;M
2012;2797;3690;48936;46593;Población;76.0003275;M
2012;2797;3690;48934;46593;Población;14.5578875;M
2012;2797;3690;48939;46593;Población;38.643125;M
2012;2797;3690;48937;46593;Población;2.6363075;M
2012;2797;3690;48946;46593;Población;102.419175;M
