TIME_PERIOD,REF_AREA,D_REL_RESIDENANT_0,INDICATOR,OBS_VALUE,FREQ
2017,2553,61634,MARRIAGE,2.0,A
2017,2553,61636,MARRIAGE,9.0,A
2017,2554,61638,MARRIAGE,2.0,A
2017,2554,61635,MARRIAGE,2.0,A
2017,2554,61633,MARRIAGE,2.0,A
2017,2555,61638,MARRIAGE,8.0,A
2017,2555,61631,MARRIAGE,2.0,A
2017,2555,61635,MARRIAGE,1.0,A
2017,2555,61634,MARRIAGE,1.0,A
2017,2555,61636,MARRIAGE,5.0,A
2017,2556,61638,MARRIAGE,2.0,A
2017,2556,61635,MARRIAGE,1.0,A
2017,2556,61634,MARRIAGE,1.0,A
2017,2556,61636,MARRIAGE,1.0,A
2017,9565,61638,MARRIAGE,1.0,A
2017,9565,61636,MARRIAGE,1.0,A
2017,2558,61638,MARRIAGE,23.0,A
2017,2558,61635,MARRIAGE,9.0,A
2017,2558,61633,MARRIAGE,4.0,A
2017,2558,61634,MARRIAGE,5.0,A
2017,2558,61636,MARRIAGE,14.0,A
2017,2563,61638,MARRIAGE,5.0,A
2017,2563,61631,MARRIAGE,1.0,A
2017,2563,61635,MARRIAGE,3.0,A
2017,2563,61633,MARRIAGE,1.0,A
2017,2563,61634,MARRIAGE,2.0,A
2017,2563,61636,MARRIAGE,1.0,A
2017,2566,61638,MARRIAGE,20.0,A
2017,2566,61631,MARRIAGE,3.0,A
2017,2566,61635,MARRIAGE,3.0,A
2017,2566,61633,MARRIAGE,1.0,A
2017,2566,61634,MARRIAGE,2.0,A
2017,2566,61636,MARRIAGE,14.0,A
2017,2700,61638,MARRIAGE,132.0,A
2017,2700,61631,MARRIAGE,29.0,A
2017,2700,61635,MARRIAGE,34.0,A
2017,2700,61633,MARRIAGE,18.0,A
2017,2700,61634,MARRIAGE,16.0,A
2017,2700,61636,MARRIAGE,69.0,A
2017,2569,61638,MARRIAGE,2.0,A
2017,2569,61635,MARRIAGE,1.0,A
2017,2569,61633,MARRIAGE,1.0,A
2017,2569,61636,MARRIAGE,1.0,A
2017,2570,61638,MARRIAGE,1.0,A
2017,2570,61636,MARRIAGE,1.0,A
2017,2571,61638,MARRIAGE,19.0,A
2017,2571,61631,MARRIAGE,2.0,A
2017,2571,61635,MARRIAGE,8.0,A
2017,2571,61633,MARRIAGE,2.0,A
2017,2571,61634,MARRIAGE,6.0,A
2017,2571,61636,MARRIAGE,9.0,A
2017,2574,61638,MARRIAGE,798.0,A
2017,2574,61631,MARRIAGE,87.0,A
2017,2574,61635,MARRIAGE,206.0,A
2017,2574,61633,MARRIAGE,119.0,A
2017,2574,61634,MARRIAGE,87.0,A
2017,2574,61636,MARRIAGE,505.0,A
2017,2575,61638,MARRIAGE,4.0,A
2017,2575,61635,MARRIAGE,1.0,A
2017,2575,61634,MARRIAGE,1.0,A
2017,2575,61636,MARRIAGE,3.0,A
2017,2576,61638,MARRIAGE,60.0,A
2017,2576,61631,MARRIAGE,6.0,A
2017,2576,61635,MARRIAGE,24.0,A
2017,2576,61633,MARRIAGE,10.0,A
2017,2576,61634,MARRIAGE,14.0,A
2017,2576,61636,MARRIAGE,30.0,A
2017,2701,61638,MARRIAGE,3.0,A
2017,2701,61635,MARRIAGE,2.0,A
2017,2701,61633,MARRIAGE,1.0,A
2017,2701,61634,MARRIAGE,1.0,A
2017,2701,61636,MARRIAGE,1.0,A
2017,2580,61638,MARRIAGE,16.0,A
2017,2580,61631,MARRIAGE,1.0,A
2017,2580,61635,MARRIAGE,4.0,A
2017,2580,61633,MARRIAGE,3.0,A
2017,2580,61634,MARRIAGE,1.0,A
2017,2580,61636,MARRIAGE,11.0,A
2017,2581,61638,MARRIAGE,8.0,A
2017,2581,61631,MARRIAGE,1.0,A
2017,2581,61635,MARRIAGE,1.0,A
2017,2581,61634,MARRIAGE,1.0,A
2017,2581,61636,MARRIAGE,6.0,A
2017,2582,61638,MARRIAGE,9.0,A
2017,2582,61635,MARRIAGE,2.0,A
2017,2582,61633,MARRIAGE,1.0,A
2017,2582,61634,MARRIAGE,1.0,A
2017,2582,61636,MARRIAGE,7.0,A
2017,2584,61638,MARRIAGE,1.0,A
2017,2584,61636,MARRIAGE,1.0,A
2017,2585,61638,MARRIAGE,23.0,A
2017,2585,61631,MARRIAGE,4.0,A
2017,2585,61635,MARRIAGE,1.0,A
2017,2585,61634,MARRIAGE,1.0,A
2017,2585,61636,MARRIAGE,18.0,A
2017,2586,61638,MARRIAGE,6.0,A
2017,2586,61635,MARRIAGE,2.0,A
2017,2586,61633,MARRIAGE,1.0,A
2017,2586,61634,MARRIAGE,1.0,A
2017,2586,61636,MARRIAGE,4.0,A
2017,2587,61638,MARRIAGE,33.0,A
2017,2587,61635,MARRIAGE,15.0,A
2017,2587,61633,MARRIAGE,7.0,A
2017,2587,61634,MARRIAGE,8.0,A
2017,2587,61636,MARRIAGE,18.0,A
2017,2588,61638,MARRIAGE,45.0,A
2017,2588,61631,MARRIAGE,3.0,A
2017,2588,61635,MARRIAGE,8.0,A
2017,2588,61633,MARRIAGE,4.0,A
2017,2588,61634,MARRIAGE,4.0,A
2017,2588,61636,MARRIAGE,34.0,A
2017,2589,61638,MARRIAGE,26.0,A
2017,2589,61631,MARRIAGE,2.0,A
2017,2589,61635,MARRIAGE,9.0,A
2017,2589,61633,MARRIAGE,5.0,A
2017,2589,61634,MARRIAGE,4.0,A
2017,2589,61636,MARRIAGE,15.0,A
2017,2590,61638,MARRIAGE,2.0,A
2017,2590,61636,MARRIAGE,2.0,A
2017,2592,61638,MARRIAGE,26.0,A
2017,2592,61635,MARRIAGE,5.0,A
2017,2592,61633,MARRIAGE,2.0,A
2017,2592,61634,MARRIAGE,3.0,A
2017,2592,61636,MARRIAGE,21.0,A
2017,2593,61638,MARRIAGE,1.0,A
2017,2593,61636,MARRIAGE,1.0,A
2017,2594,61638,MARRIAGE,2.0,A
2017,2594,61636,MARRIAGE,2.0,A
2017,2595,61638,MARRIAGE,2.0,A
2017,2595,61635,MARRIAGE,1.0,A
2017,2595,61633,MARRIAGE,1.0,A
2017,2595,61636,MARRIAGE,1.0,A
2017,2596,61638,MARRIAGE,3.0,A
2017,2596,61636,MARRIAGE,3.0,A
2017,2598,61638,MARRIAGE,19.0,A
2017,2598,61631,MARRIAGE,3.0,A
2017,2598,61635,MARRIAGE,2.0,A
2017,2598,61633,MARRIAGE,1.0,A
2017,2598,61634,MARRIAGE,1.0,A
2017,2598,61636,MARRIAGE,14.0,A
2017,2603,61638,MARRIAGE,10.0,A
2017,2603,61631,MARRIAGE,2.0,A
2017,2603,61635,MARRIAGE,3.0,A
2017,2603,61634,MARRIAGE,3.0,A
2017,2603,61636,MARRIAGE,5.0,A
2017,2604,61638,MARRIAGE,13.0,A
2017,2604,61635,MARRIAGE,2.0,A
2017,2604,61633,MARRIAGE,1.0,A
2017,2604,61634,MARRIAGE,1.0,A
2017,2604,61636,MARRIAGE,11.0,A
2017,2607,61638,MARRIAGE,4.0,A
2017,2607,61635,MARRIAGE,1.0,A
2017,2607,61633,MARRIAGE,1.0,A
2017,2607,61636,MARRIAGE,3.0,A
2017,2610,61638,MARRIAGE,74.0,A
2017,2610,61631,MARRIAGE,3.0,A
2017,2610,61635,MARRIAGE,10.0,A
2017,2610,61633,MARRIAGE,5.0,A
2017,2610,61634,MARRIAGE,5.0,A
2017,2610,61636,MARRIAGE,61.0,A
2017,2611,61638,MARRIAGE,1.0,A
2017,2611,61635,MARRIAGE,1.0,A
2017,2611,61634,MARRIAGE,1.0,A
2017,2612,61638,MARRIAGE,3.0,A
2017,2612,61631,MARRIAGE,1.0,A
2017,2612,61635,MARRIAGE,1.0,A
2017,2612,61634,MARRIAGE,1.0,A
2017,2612,61636,MARRIAGE,1.0,A
2017,2614,61638,MARRIAGE,7.0,A
2017,2614,61635,MARRIAGE,3.0,A
2017,2614,61633,MARRIAGE,2.0,A
2017,2614,61634,MARRIAGE,1.0,A
2017,2614,61636,MARRIAGE,4.0,A
2017,2616,61638,MARRIAGE,96.0,A
2017,2616,61631,MARRIAGE,13.0,A
2017,2616,61635,MARRIAGE,32.0,A
2017,2616,61633,MARRIAGE,18.0,A
2017,2616,61634,MARRIAGE,14.0,A
2017,2616,61636,MARRIAGE,51.0,A
2017,2617,61638,MARRIAGE,1.0,A
2017,2617,61636,MARRIAGE,1.0,A
2017,2621,61638,MARRIAGE,10.0,A
2017,2621,61631,MARRIAGE,2.0,A
2017,2621,61635,MARRIAGE,2.0,A
2017,2621,61633,MARRIAGE,1.0,A
2017,2621,61634,MARRIAGE,1.0,A
2017,2621,61636,MARRIAGE,6.0,A
2017,2622,61638,MARRIAGE,8.0,A
2017,2622,61631,MARRIAGE,1.0,A
2017,2622,61635,MARRIAGE,1.0,A
2017,2622,61633,MARRIAGE,1.0,A
2017,2622,61636,MARRIAGE,6.0,A
2017,2623,61638,MARRIAGE,37.0,A
2017,2623,61631,MARRIAGE,2.0,A
2017,2623,61635,MARRIAGE,7.0,A
2017,2623,61633,MARRIAGE,4.0,A
2017,2623,61634,MARRIAGE,3.0,A
2017,2623,61636,MARRIAGE,28.0,A
2017,2624,61638,MARRIAGE,9.0,A
2017,2624,61635,MARRIAGE,1.0,A
2017,2624,61633,MARRIAGE,1.0,A
2017,2624,61636,MARRIAGE,8.0,A
2017,2625,61638,MARRIAGE,9.0,A
2017,2625,61635,MARRIAGE,4.0,A
2017,2625,61633,MARRIAGE,3.0,A
2017,2625,61634,MARRIAGE,1.0,A
2017,2625,61636,MARRIAGE,5.0,A
2017,2626,61638,MARRIAGE,6.0,A
2017,2626,61635,MARRIAGE,3.0,A
2017,2626,61634,MARRIAGE,3.0,A
2017,2626,61636,MARRIAGE,3.0,A
2017,2627,61638,MARRIAGE,13.0,A
2017,2627,61631,MARRIAGE,1.0,A
2017,2627,61635,MARRIAGE,2.0,A
2017,2627,61633,MARRIAGE,2.0,A
2017,2627,61636,MARRIAGE,10.0,A
2017,2704,61638,MARRIAGE,1.0,A
2017,2704,61636,MARRIAGE,1.0,A
2017,2629,61638,MARRIAGE,181.0,A
2017,2629,61631,MARRIAGE,6.0,A
2017,2629,61635,MARRIAGE,20.0,A
2017,2629,61633,MARRIAGE,11.0,A
2017,2629,61634,MARRIAGE,9.0,A
2017,2629,61636,MARRIAGE,155.0,A
2017,2630,61638,MARRIAGE,1.0,A
2017,2630,61636,MARRIAGE,1.0,A
2017,2698,61638,MARRIAGE,3.0,A
2017,2698,61636,MARRIAGE,3.0,A
2017,2632,61638,MARRIAGE,5.0,A
2017,2632,61635,MARRIAGE,1.0,A
2017,2632,61634,MARRIAGE,1.0,A
2017,2632,61636,MARRIAGE,4.0,A
2017,2633,61638,MARRIAGE,10.0,A
2017,2633,61631,MARRIAGE,1.0,A
2017,2633,61635,MARRIAGE,3.0,A
2017,2633,61633,MARRIAGE,1.0,A
2017,2633,61634,MARRIAGE,2.0,A
2017,2633,61636,MARRIAGE,6.0,A
2017,2634,61638,MARRIAGE,48.0,A
2017,2634,61631,MARRIAGE,7.0,A
2017,2634,61635,MARRIAGE,15.0,A
2017,2634,61633,MARRIAGE,10.0,A
2017,2634,61634,MARRIAGE,5.0,A
2017,2634,61636,MARRIAGE,26.0,A
2017,2635,61638,MARRIAGE,1.0,A
2017,2635,61636,MARRIAGE,1.0,A
2017,2636,61638,MARRIAGE,19.0,A
2017,2636,61635,MARRIAGE,4.0,A
2017,2636,61633,MARRIAGE,4.0,A
2017,2636,61636,MARRIAGE,15.0,A
2017,2637,61638,MARRIAGE,2.0,A
2017,2637,61636,MARRIAGE,2.0,A
2017,2639,61638,MARRIAGE,40.0,A
2017,2639,61635,MARRIAGE,12.0,A
2017,2639,61633,MARRIAGE,2.0,A
2017,2639,61634,MARRIAGE,10.0,A
2017,2639,61636,MARRIAGE,28.0,A
2017,2640,61638,MARRIAGE,1.0,A
2017,2640,61636,MARRIAGE,1.0,A
2017,2641,61638,MARRIAGE,1.0,A
2017,2641,61636,MARRIAGE,1.0,A
2017,2642,61638,MARRIAGE,34.0,A
2017,2642,61631,MARRIAGE,2.0,A
2017,2642,61635,MARRIAGE,8.0,A
2017,2642,61633,MARRIAGE,4.0,A
2017,2642,61634,MARRIAGE,4.0,A
2017,2642,61636,MARRIAGE,24.0,A
2017,2643,61638,MARRIAGE,1.0,A
2017,2643,61636,MARRIAGE,1.0,A
2017,2705,61638,MARRIAGE,3.0,A
2017,2705,61636,MARRIAGE,3.0,A
2017,2646,61638,MARRIAGE,4.0,A
2017,2646,61631,MARRIAGE,1.0,A
2017,2646,61635,MARRIAGE,2.0,A
2017,2646,61633,MARRIAGE,1.0,A
2017,2646,61634,MARRIAGE,1.0,A
2017,2646,61636,MARRIAGE,1.0,A
2017,2647,61638,MARRIAGE,19.0,A
2017,2647,61635,MARRIAGE,7.0,A
2017,2647,61633,MARRIAGE,4.0,A
2017,2647,61634,MARRIAGE,3.0,A
2017,2647,61636,MARRIAGE,12.0,A
2017,2648,61638,MARRIAGE,1.0,A
2017,2648,61635,MARRIAGE,1.0,A
2017,2648,61634,MARRIAGE,1.0,A
2017,2651,61638,MARRIAGE,3.0,A
2017,2651,61635,MARRIAGE,1.0,A
2017,2651,61633,MARRIAGE,1.0,A
2017,2651,61636,MARRIAGE,2.0,A
2017,2652,61638,MARRIAGE,1.0,A
2017,2652,61636,MARRIAGE,1.0,A
2017,2653,61638,MARRIAGE,9.0,A
2017,2653,61635,MARRIAGE,1.0,A
2017,2653,61634,MARRIAGE,1.0,A
2017,2653,61636,MARRIAGE,8.0,A
2017,2654,61638,MARRIAGE,27.0,A
2017,2654,61631,MARRIAGE,4.0,A
2017,2654,61635,MARRIAGE,5.0,A
2017,2654,61633,MARRIAGE,2.0,A
2017,2654,61634,MARRIAGE,3.0,A
2017,2654,61636,MARRIAGE,18.0,A
2017,2656,61638,MARRIAGE,6.0,A
2017,2656,61636,MARRIAGE,6.0,A
2017,2657,61638,MARRIAGE,2.0,A
2017,2657,61635,MARRIAGE,1.0,A
2017,2657,61634,MARRIAGE,1.0,A
2017,2657,61636,MARRIAGE,1.0,A
2017,2659,61638,MARRIAGE,1.0,A
2017,2659,61636,MARRIAGE,1.0,A
2017,2660,61638,MARRIAGE,10.0,A
2017,2660,61631,MARRIAGE,1.0,A
2017,2660,61636,MARRIAGE,9.0,A
2017,2662,61638,MARRIAGE,28.0,A
2017,2662,61631,MARRIAGE,1.0,A
2017,2662,61635,MARRIAGE,3.0,A
2017,2662,61633,MARRIAGE,1.0,A
2017,2662,61634,MARRIAGE,2.0,A
2017,2662,61636,MARRIAGE,24.0,A
2017,2663,61638,MARRIAGE,4.0,A
2017,2663,61635,MARRIAGE,1.0,A
2017,2663,61634,MARRIAGE,1.0,A
2017,2663,61636,MARRIAGE,3.0,A
2017,2664,61638,MARRIAGE,53.0,A
2017,2664,61631,MARRIAGE,6.0,A
2017,2664,61635,MARRIAGE,8.0,A
2017,2664,61633,MARRIAGE,4.0,A
2017,2664,61634,MARRIAGE,4.0,A
2017,2664,61636,MARRIAGE,39.0,A
2017,2666,61638,MARRIAGE,3.0,A
2017,2666,61636,MARRIAGE,3.0,A
2017,2667,61638,MARRIAGE,2.0,A
2017,2667,61636,MARRIAGE,2.0,A
2017,2668,61638,MARRIAGE,2.0,A
2017,2668,61636,MARRIAGE,2.0,A
2017,2669,61638,MARRIAGE,2.0,A
2017,2669,61636,MARRIAGE,2.0,A
2017,2671,61638,MARRIAGE,4.0,A
2017,2671,61631,MARRIAGE,1.0,A
2017,2671,61636,MARRIAGE,3.0,A
2017,2709,61638,MARRIAGE,5.0,A
2017,2709,61635,MARRIAGE,2.0,A
2017,2709,61633,MARRIAGE,1.0,A
2017,2709,61634,MARRIAGE,1.0,A
2017,2709,61636,MARRIAGE,3.0,A
2017,2702,61638,MARRIAGE,6.0,A
2017,2702,61635,MARRIAGE,1.0,A
2017,2702,61633,MARRIAGE,1.0,A
2017,2702,61636,MARRIAGE,5.0,A
2017,2672,61638,MARRIAGE,3.0,A
2017,2672,61635,MARRIAGE,2.0,A
2017,2672,61633,MARRIAGE,1.0,A
2017,2672,61634,MARRIAGE,1.0,A
2017,2672,61636,MARRIAGE,1.0,A
2017,2706,61638,MARRIAGE,66.0,A
2017,2706,61631,MARRIAGE,16.0,A
2017,2706,61635,MARRIAGE,18.0,A
2017,2706,61633,MARRIAGE,10.0,A
2017,2706,61634,MARRIAGE,8.0,A
2017,2706,61636,MARRIAGE,32.0,A
2017,2673,61638,MARRIAGE,8.0,A
2017,2673,61631,MARRIAGE,1.0,A
2017,2673,61635,MARRIAGE,2.0,A
2017,2673,61633,MARRIAGE,1.0,A
2017,2673,61634,MARRIAGE,1.0,A
2017,2673,61636,MARRIAGE,5.0,A
2017,2674,61638,MARRIAGE,2.0,A
2017,2674,61635,MARRIAGE,1.0,A
2017,2674,61634,MARRIAGE,1.0,A
2017,2674,61636,MARRIAGE,1.0,A
2017,2638,61638,MARRIAGE,24.0,A
2017,2638,61631,MARRIAGE,5.0,A
2017,2638,61635,MARRIAGE,5.0,A
2017,2638,61633,MARRIAGE,2.0,A
2017,2638,61634,MARRIAGE,3.0,A
2017,2638,61636,MARRIAGE,14.0,A
2017,2703,61638,MARRIAGE,3.0,A
2017,2703,61635,MARRIAGE,1.0,A
2017,2703,61634,MARRIAGE,1.0,A
2017,2703,61636,MARRIAGE,2.0,A
2017,2676,61638,MARRIAGE,4.0,A
2017,2676,61631,MARRIAGE,1.0,A
2017,2676,61636,MARRIAGE,3.0,A
2017,2677,61638,MARRIAGE,10.0,A
2017,2677,61635,MARRIAGE,4.0,A
2017,2677,61633,MARRIAGE,1.0,A
2017,2677,61634,MARRIAGE,3.0,A
2017,2677,61636,MARRIAGE,6.0,A
2017,2678,61638,MARRIAGE,3.0,A
2017,2678,61631,MARRIAGE,1.0,A
2017,2678,61636,MARRIAGE,2.0,A
2017,2681,61638,MARRIAGE,2.0,A
2017,2681,61636,MARRIAGE,2.0,A
2017,2682,61638,MARRIAGE,73.0,A
2017,2682,61631,MARRIAGE,15.0,A
2017,2682,61635,MARRIAGE,16.0,A
2017,2682,61633,MARRIAGE,5.0,A
2017,2682,61634,MARRIAGE,11.0,A
2017,2682,61636,MARRIAGE,42.0,A
2017,2683,61638,MARRIAGE,6.0,A
2017,2683,61636,MARRIAGE,6.0,A
2017,ES615,61638,MARRIAGE,1707.0,A
2017,ES615,61631,MARRIAGE,97.0,A
2017,ES615,61635,MARRIAGE,329.0,A
2017,ES615,61633,MARRIAGE,182.0,A
2017,ES615,61634,MARRIAGE,147.0,A
2017,ES615,61636,MARRIAGE,1281.0,A
2017,2714,61638,MARRIAGE,1.0,A
2017,2714,61636,MARRIAGE,1.0,A
2017,2715,61638,MARRIAGE,83.0,A
2017,2715,61631,MARRIAGE,10.0,A
2017,2715,61635,MARRIAGE,17.0,A
2017,2715,61633,MARRIAGE,7.0,A
2017,2715,61634,MARRIAGE,10.0,A
2017,2715,61636,MARRIAGE,56.0,A
2017,2716,61638,MARRIAGE,5.0,A
2017,2716,61631,MARRIAGE,1.0,A
2017,2716,61636,MARRIAGE,4.0,A
2017,2717,61638,MARRIAGE,4.0,A
2017,2717,61635,MARRIAGE,2.0,A
2017,2717,61634,MARRIAGE,2.0,A
2017,2717,61636,MARRIAGE,2.0,A
2017,2718,61638,MARRIAGE,76.0,A
2017,2718,61631,MARRIAGE,4.0,A
2017,2718,61635,MARRIAGE,14.0,A
2017,2718,61633,MARRIAGE,7.0,A
2017,2718,61634,MARRIAGE,7.0,A
2017,2718,61636,MARRIAGE,58.0,A
2017,2719,61638,MARRIAGE,15.0,A
2017,2719,61631,MARRIAGE,1.0,A
2017,2719,61635,MARRIAGE,2.0,A
2017,2719,61633,MARRIAGE,1.0,A
2017,2719,61634,MARRIAGE,1.0,A
2017,2719,61636,MARRIAGE,12.0,A
2017,2720,61638,MARRIAGE,19.0,A
2017,2720,61635,MARRIAGE,3.0,A
2017,2720,61633,MARRIAGE,1.0,A
2017,2720,61634,MARRIAGE,2.0,A
2017,2720,61636,MARRIAGE,16.0,A
2017,2721,61638,MARRIAGE,6.0,A
2017,2721,61635,MARRIAGE,2.0,A
2017,2721,61633,MARRIAGE,2.0,A
2017,2721,61636,MARRIAGE,4.0,A
2017,2722,61638,MARRIAGE,2.0,A
2017,2722,61631,MARRIAGE,1.0,A
2017,2722,61636,MARRIAGE,1.0,A
2017,2723,61638,MARRIAGE,60.0,A
2017,2723,61631,MARRIAGE,3.0,A
2017,2723,61635,MARRIAGE,6.0,A
2017,2723,61633,MARRIAGE,1.0,A
2017,2723,61634,MARRIAGE,5.0,A
2017,2723,61636,MARRIAGE,51.0,A
2017,2724,61638,MARRIAGE,12.0,A
2017,2724,61631,MARRIAGE,2.0,A
2017,2724,61635,MARRIAGE,4.0,A
2017,2724,61633,MARRIAGE,1.0,A
2017,2724,61634,MARRIAGE,3.0,A
2017,2724,61636,MARRIAGE,6.0,A
2017,2725,61638,MARRIAGE,1.0,A
2017,2725,61636,MARRIAGE,1.0,A
2017,2726,61638,MARRIAGE,46.0,A
2017,2726,61631,MARRIAGE,1.0,A
2017,2726,61635,MARRIAGE,10.0,A
2017,2726,61633,MARRIAGE,9.0,A
2017,2726,61634,MARRIAGE,1.0,A
2017,2726,61636,MARRIAGE,35.0,A
2017,2727,61638,MARRIAGE,16.0,A
2017,2727,61635,MARRIAGE,6.0,A
2017,2727,61633,MARRIAGE,4.0,A
2017,2727,61634,MARRIAGE,2.0,A
2017,2727,61636,MARRIAGE,10.0,A
2017,2728,61638,MARRIAGE,1.0,A
2017,2728,61635,MARRIAGE,1.0,A
2017,2728,61634,MARRIAGE,1.0,A
2017,2729,61638,MARRIAGE,4.0,A
2017,2729,61636,MARRIAGE,4.0,A
2017,2730,61638,MARRIAGE,19.0,A
2017,2730,61631,MARRIAGE,2.0,A
2017,2730,61635,MARRIAGE,6.0,A
2017,2730,61633,MARRIAGE,2.0,A
2017,2730,61634,MARRIAGE,4.0,A
2017,2730,61636,MARRIAGE,11.0,A
2017,2731,61638,MARRIAGE,7.0,A
2017,2731,61635,MARRIAGE,1.0,A
2017,2731,61634,MARRIAGE,1.0,A
2017,2731,61636,MARRIAGE,6.0,A
2017,2732,61638,MARRIAGE,2.0,A
2017,2732,61636,MARRIAGE,2.0,A
2017,2734,61638,MARRIAGE,53.0,A
2017,2734,61631,MARRIAGE,4.0,A
2017,2734,61635,MARRIAGE,8.0,A
2017,2734,61633,MARRIAGE,4.0,A
2017,2734,61634,MARRIAGE,4.0,A
2017,2734,61636,MARRIAGE,41.0,A
2017,2736,61638,MARRIAGE,6.0,A
2017,2736,61635,MARRIAGE,2.0,A
2017,2736,61633,MARRIAGE,1.0,A
2017,2736,61634,MARRIAGE,1.0,A
2017,2736,61636,MARRIAGE,4.0,A
2017,2743,61638,MARRIAGE,9.0,A
2017,2743,61635,MARRIAGE,4.0,A
2017,2743,61633,MARRIAGE,4.0,A
2017,2743,61636,MARRIAGE,5.0,A
2017,2737,61638,MARRIAGE,2.0,A
2017,2737,61635,MARRIAGE,1.0,A
2017,2737,61633,MARRIAGE,1.0,A
2017,2737,61636,MARRIAGE,1.0,A
2017,2738,61638,MARRIAGE,18.0,A
2017,2738,61635,MARRIAGE,6.0,A
2017,2738,61633,MARRIAGE,2.0,A
2017,2738,61634,MARRIAGE,4.0,A
2017,2738,61636,MARRIAGE,12.0,A
2017,2742,61638,MARRIAGE,5.0,A
2017,2742,61635,MARRIAGE,1.0,A
2017,2742,61634,MARRIAGE,1.0,A
2017,2742,61636,MARRIAGE,4.0,A
2017,2744,61638,MARRIAGE,2.0,A
2017,2744,61631,MARRIAGE,1.0,A
2017,2744,61636,MARRIAGE,1.0,A
2017,2745,61638,MARRIAGE,11.0,A
2017,2745,61631,MARRIAGE,3.0,A
2017,2745,61635,MARRIAGE,3.0,A
2017,2745,61634,MARRIAGE,3.0,A
2017,2745,61636,MARRIAGE,5.0,A
2017,2747,61638,MARRIAGE,6.0,A
2017,2747,61635,MARRIAGE,2.0,A
2017,2747,61633,MARRIAGE,2.0,A
2017,2747,61636,MARRIAGE,4.0,A
2017,2748,61638,MARRIAGE,43.0,A
2017,2748,61631,MARRIAGE,3.0,A
2017,2748,61635,MARRIAGE,4.0,A
2017,2748,61633,MARRIAGE,1.0,A
2017,2748,61634,MARRIAGE,3.0,A
2017,2748,61636,MARRIAGE,36.0,A
2017,2749,61638,MARRIAGE,1.0,A
2017,2749,61635,MARRIAGE,1.0,A
2017,2749,61634,MARRIAGE,1.0,A
2017,2750,61638,MARRIAGE,1.0,A
2017,2750,61636,MARRIAGE,1.0,A
2017,2751,61638,MARRIAGE,6.0,A
2017,2751,61631,MARRIAGE,1.0,A
2017,2751,61635,MARRIAGE,3.0,A
2017,2751,61633,MARRIAGE,3.0,A
2017,2751,61636,MARRIAGE,2.0,A
2017,2753,61638,MARRIAGE,20.0,A
2017,2753,61635,MARRIAGE,8.0,A
2017,2753,61633,MARRIAGE,3.0,A
2017,2753,61634,MARRIAGE,5.0,A
2017,2753,61636,MARRIAGE,12.0,A
2017,2754,61638,MARRIAGE,482.0,A
2017,2754,61631,MARRIAGE,12.0,A
2017,2754,61635,MARRIAGE,82.0,A
2017,2754,61633,MARRIAGE,50.0,A
2017,2754,61634,MARRIAGE,32.0,A
2017,2754,61636,MARRIAGE,388.0,A
2017,2755,61638,MARRIAGE,80.0,A
2017,2755,61631,MARRIAGE,4.0,A
2017,2755,61635,MARRIAGE,17.0,A
2017,2755,61633,MARRIAGE,12.0,A
2017,2755,61634,MARRIAGE,5.0,A
2017,2755,61636,MARRIAGE,59.0,A
2017,2756,61638,MARRIAGE,7.0,A
2017,2756,61635,MARRIAGE,2.0,A
2017,2756,61634,MARRIAGE,2.0,A
2017,2756,61636,MARRIAGE,5.0,A
2017,2757,61638,MARRIAGE,71.0,A
2017,2757,61631,MARRIAGE,5.0,A
2017,2757,61635,MARRIAGE,10.0,A
2017,2757,61633,MARRIAGE,6.0,A
2017,2757,61634,MARRIAGE,4.0,A
2017,2757,61636,MARRIAGE,56.0,A
2017,2759,61638,MARRIAGE,8.0,A
2017,2759,61635,MARRIAGE,3.0,A
2017,2759,61634,MARRIAGE,3.0,A
2017,2759,61636,MARRIAGE,5.0,A
2017,2760,61638,MARRIAGE,15.0,A
2017,2760,61631,MARRIAGE,3.0,A
2017,2760,61635,MARRIAGE,7.0,A
2017,2760,61633,MARRIAGE,7.0,A
2017,2760,61636,MARRIAGE,5.0,A
2017,2761,61638,MARRIAGE,1.0,A
2017,2761,61636,MARRIAGE,1.0,A
2017,2762,61638,MARRIAGE,9.0,A
2017,2762,61631,MARRIAGE,1.0,A
2017,2762,61635,MARRIAGE,2.0,A
2017,2762,61633,MARRIAGE,1.0,A
2017,2762,61634,MARRIAGE,1.0,A
2017,2762,61636,MARRIAGE,6.0,A
2017,2763,61638,MARRIAGE,62.0,A
2017,2763,61631,MARRIAGE,4.0,A
2017,2763,61635,MARRIAGE,9.0,A
2017,2763,61633,MARRIAGE,3.0,A
2017,2763,61634,MARRIAGE,6.0,A
2017,2763,61636,MARRIAGE,49.0,A
2017,2765,61638,MARRIAGE,17.0,A
2017,2765,61635,MARRIAGE,3.0,A
2017,2765,61633,MARRIAGE,1.0,A
2017,2765,61634,MARRIAGE,2.0,A
2017,2765,61636,MARRIAGE,14.0,A
2017,2766,61638,MARRIAGE,14.0,A
2017,2766,61631,MARRIAGE,2.0,A
2017,2766,61635,MARRIAGE,6.0,A
2017,2766,61633,MARRIAGE,4.0,A
2017,2766,61634,MARRIAGE,2.0,A
2017,2766,61636,MARRIAGE,6.0,A
2017,2767,61638,MARRIAGE,30.0,A
2017,2767,61631,MARRIAGE,1.0,A
