D_TEMPORAL_0;D_SEXO_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2008;3690;3126;Crecimiento natural;27.0;A
2008;3690;3127;Crecimiento natural;11.0;A
2008;3690;3130;Crecimiento natural;-1.0;A
2008;3690;3128;Crecimiento natural;27.0;A
2008;3690;3129;Crecimiento natural;-13.0;A
2008;3690;3131;Crecimiento natural;32.0;A
2008;3690;3132;Crecimiento natural;78.0;A
2007;3690;3143;Crecimiento natural;15537.0;A
2007;3690;2352;Crecimiento natural;1930.0;A
2007;3690;2241;Crecimiento natural;-8.0;A
2007;3690;2242;Crecimiento natural;-4.0;A
2007;3690;2243;Crecimiento natural;30.0;A
2007;3690;2244;Crecimiento natural;0.0;A
2007;3690;2245;Crecimiento natural;-4.0;A
2007;3690;2246;Crecimiento natural;16.0;A
2007;3690;2247;Crecimiento natural;0.0;A
2007;3690;2248;Crecimiento natural;1.0;A
2007;3690;2249;Crecimiento natural;-1.0;A
2007;3690;2250;Crecimiento natural;5.0;A
2007;3690;2251;Crecimiento natural;0.0;A
2007;3690;2252;Crecimiento natural;-4.0;A
2007;3690;2253;Crecimiento natural;418.0;A
2007;3690;2254;Crecimiento natural;0.0;A
2007;3690;2255;Crecimiento natural;-2.0;A
2007;3690;2256;Crecimiento natural;4.0;A
2007;3690;2257;Crecimiento natural;-5.0;A
2007;3690;2258;Crecimiento natural;-1.0;A
2007;3690;2259;Crecimiento natural;-3.0;A
2007;3690;2260;Crecimiento natural;-3.0;A
2007;3690;2262;Crecimiento natural;0.0;A
2007;3690;2263;Crecimiento natural;-3.0;A
2007;3690;2264;Crecimiento natural;13.0;A
2007;3690;2267;Crecimiento natural;-1.0;A
2007;3690;2268;Crecimiento natural;-3.0;A
2007;3690;2269;Crecimiento natural;28.0;A
2007;3690;2270;Crecimiento natural;-12.0;A
2007;3690;2271;Crecimiento natural;-6.0;A
2007;3690;2272;Crecimiento natural;30.0;A
2007;3690;2278;Crecimiento natural;-3.0;A
2007;3690;2274;Crecimiento natural;-3.0;A
2007;3690;2276;Crecimiento natural;49.0;A
2007;3690;2279;Crecimiento natural;6.0;A
2007;3690;2347;Crecimiento natural;402.0;A
2007;3690;2282;Crecimiento natural;-2.0;A
2007;3690;2284;Crecimiento natural;1.0;A
2007;3690;2285;Crecimiento natural;4.0;A
2007;3690;2286;Crecimiento natural;-3.0;A
2007;3690;2287;Crecimiento natural;0.0;A
2007;3690;2288;Crecimiento natural;-2.0;A
2007;3690;2289;Crecimiento natural;-4.0;A
2007;3690;2290;Crecimiento natural;35.0;A
2007;3690;2291;Crecimiento natural;0.0;A
2007;3690;2292;Crecimiento natural;-1.0;A
2007;3690;2293;Crecimiento natural;130.0;A
2007;3690;2294;Crecimiento natural;18.0;A
2007;3690;2295;Crecimiento natural;-5.0;A
2007;3690;2296;Crecimiento natural;-2.0;A
2007;3690;2297;Crecimiento natural;2.0;A
2007;3690;2298;Crecimiento natural;9.0;A
2007;3690;2299;Crecimiento natural;-3.0;A
2007;3690;2300;Crecimiento natural;-12.0;A
2007;3690;2301;Crecimiento natural;-4.0;A
2007;3690;2302;Crecimiento natural;-2.0;A
2007;3690;2303;Crecimiento natural;6.0;A
2007;3690;2304;Crecimiento natural;-5.0;A
2007;3690;2305;Crecimiento natural;-1.0;A
2007;3690;2348;Crecimiento natural;28.0;A
2007;3690;2306;Crecimiento natural;-2.0;A
2007;3690;2307;Crecimiento natural;107.0;A
2007;3690;2308;Crecimiento natural;1.0;A
2007;3690;2309;Crecimiento natural;-2.0;A
2007;3690;2310;Crecimiento natural;24.0;A
2007;3690;2311;Crecimiento natural;-9.0;A
2007;3690;2312;Crecimiento natural;-6.0;A
2007;3690;2313;Crecimiento natural;-5.0;A
2007;3690;2314;Crecimiento natural;-3.0;A
2007;3690;2315;Crecimiento natural;11.0;A
2007;3690;2316;Crecimiento natural;22.0;A
2007;3690;2317;Crecimiento natural;-1.0;A
2007;3690;2318;Crecimiento natural;-1.0;A
2007;3690;2319;Crecimiento natural;13.0;A
2007;3690;2320;Crecimiento natural;517.0;A
2007;3690;2321;Crecimiento natural;-1.0;A
2007;3690;2322;Crecimiento natural;-3.0;A
2007;3690;2324;Crecimiento natural;-17.0;A
2007;3690;2325;Crecimiento natural;-2.0;A
2007;3690;2326;Crecimiento natural;-3.0;A
2007;3690;2327;Crecimiento natural;-8.0;A
2007;3690;2329;Crecimiento natural;-5.0;A
2007;3690;2330;Crecimiento natural;-2.0;A
2007;3690;2331;Crecimiento natural;0.0;A
2007;3690;2332;Crecimiento natural;-3.0;A
2007;3690;2333;Crecimiento natural;-7.0;A
2007;3690;2346;Crecimiento natural;-5.0;A
2007;3690;2334;Crecimiento natural;2.0;A
2007;3690;2336;Crecimiento natural;-8.0;A
2007;3690;2337;Crecimiento natural;-1.0;A
2007;3690;2338;Crecimiento natural;-2.0;A
2007;3690;2339;Crecimiento natural;-9.0;A
2007;3690;2340;Crecimiento natural;-17.0;A
2007;3690;2341;Crecimiento natural;68.0;A
2007;3690;2342;Crecimiento natural;23.0;A
2007;3690;2343;Crecimiento natural;143.0;A
2007;3690;2344;Crecimiento natural;-2.0;A
2007;3690;2402;Crecimiento natural;3107.0;A
2007;3690;2353;Crecimiento natural;15.0;A
2007;3690;2354;Crecimiento natural;1.0;A
2007;3690;2355;Crecimiento natural;-3.0;A
2007;3690;2356;Crecimiento natural;298.0;A
2007;3690;2357;Crecimiento natural;2.0;A
2007;3690;2358;Crecimiento natural;78.0;A
2007;3690;2359;Crecimiento natural;16.0;A
2007;3690;2361;Crecimiento natural;67.0;A
2007;3690;2397;Crecimiento natural;31.0;A
2007;3690;2362;Crecimiento natural;1.0;A
2007;3690;2363;Crecimiento natural;17.0;A
2007;3690;2364;Crecimiento natural;1.0;A
2007;3690;2365;Crecimiento natural;-117.0;A
2007;3690;2366;Crecimiento natural;8.0;A
2007;3690;2368;Crecimiento natural;412.0;A
2007;3690;2369;Crecimiento natural;58.0;A
2007;3690;2367;Crecimiento natural;75.0;A
2007;3690;2370;Crecimiento natural;10.0;A
2007;3690;2371;Crecimiento natural;-1.0;A
2007;3690;2372;Crecimiento natural;1.0;A
2007;3690;2373;Crecimiento natural;579.0;A
2007;3690;2374;Crecimiento natural;26.0;A
2007;3690;2375;Crecimiento natural;126.0;A
2007;3690;2376;Crecimiento natural;53.0;A
2007;3690;2377;Crecimiento natural;4.0;A
2007;3690;2378;Crecimiento natural;43.0;A
2007;3690;2379;Crecimiento natural;7.0;A
2007;3690;2380;Crecimiento natural;400.0;A
2007;3690;2381;Crecimiento natural;49.0;A
2007;3690;2382;Crecimiento natural;22.0;A
2007;3690;2383;Crecimiento natural;99.0;A
2007;3690;2384;Crecimiento natural;335.0;A
2007;3690;2398;Crecimiento natural;-1.0;A
2007;3690;2386;Crecimiento natural;78.0;A
2007;3690;2385;Crecimiento natural;210.0;A
2007;3690;2387;Crecimiento natural;-2.0;A
2007;3690;2388;Crecimiento natural;33.0;A
2007;3690;2389;Crecimiento natural;-1.0;A
2007;3690;2390;Crecimiento natural;11.0;A
2007;3690;2391;Crecimiento natural;-19.0;A
2007;3690;2392;Crecimiento natural;47.0;A
2007;3690;2393;Crecimiento natural;-1.0;A
2007;3690;2394;Crecimiento natural;43.0;A
2007;3690;2395;Crecimiento natural;-4.0;A
2007;3690;2482;Crecimiento natural;493.0;A
2007;3690;2403;Crecimiento natural;-13.0;A
2007;3690;2404;Crecimiento natural;-9.0;A
2007;3690;2405;Crecimiento natural;-6.0;A
2007;3690;2406;Crecimiento natural;-10.0;A
2007;3690;2407;Crecimiento natural;27.0;A
2007;3690;2408;Crecimiento natural;-2.0;A
2007;3690;2409;Crecimiento natural;8.0;A
2007;3690;2410;Crecimiento natural;-9.0;A
2007;3690;2411;Crecimiento natural;-11.0;A
2007;3690;2412;Crecimiento natural;-4.0;A
2007;3690;2413;Crecimiento natural;-4.0;A
2007;3690;2414;Crecimiento natural;-3.0;A
2007;3690;2415;Crecimiento natural;-37.0;A
2007;3690;2416;Crecimiento natural;-7.0;A
2007;3690;2417;Crecimiento natural;0.0;A
2007;3690;2418;Crecimiento natural;3.0;A
2007;3690;2419;Crecimiento natural;42.0;A
2007;3690;2420;Crecimiento natural;1.0;A
2007;3690;2421;Crecimiento natural;-17.0;A
2007;3690;2423;Crecimiento natural;496.0;A
2007;3690;2424;Crecimiento natural;8.0;A
2007;3690;2425;Crecimiento natural;-9.0;A
2007;3690;2426;Crecimiento natural;3.0;A
2007;3690;2427;Crecimiento natural;-9.0;A
2007;3690;2428;Crecimiento natural;-8.0;A
2007;3690;2429;Crecimiento natural;4.0;A
2007;3690;2430;Crecimiento natural;-2.0;A
2007;3690;2431;Crecimiento natural;-24.0;A
2007;3690;2432;Crecimiento natural;9.0;A
2007;3690;2433;Crecimiento natural;-3.0;A
2007;3690;2434;Crecimiento natural;-2.0;A
2007;3690;2435;Crecimiento natural;5.0;A
2007;3690;2436;Crecimiento natural;-1.0;A
2007;3690;2437;Crecimiento natural;-25.0;A
2007;3690;2438;Crecimiento natural;3.0;A
2007;3690;2439;Crecimiento natural;-6.0;A
2007;3690;2440;Crecimiento natural;94.0;A
2007;3690;2441;Crecimiento natural;-5.0;A
2007;3690;2442;Crecimiento natural;3.0;A
2007;3690;2443;Crecimiento natural;11.0;A
2007;3690;2444;Crecimiento natural;0.0;A
2007;3690;2445;Crecimiento natural;10.0;A
2007;3690;2446;Crecimiento natural;2.0;A
2007;3690;2447;Crecimiento natural;7.0;A
2007;3690;2448;Crecimiento natural;8.0;A
2007;3690;2449;Crecimiento natural;9.0;A
2007;3690;2450;Crecimiento natural;-7.0;A
2007;3690;2451;Crecimiento natural;41.0;A
2007;3690;2452;Crecimiento natural;-1.0;A
2007;3690;2453;Crecimiento natural;-14.0;A
2007;3690;2454;Crecimiento natural;-43.0;A
2007;3690;2455;Crecimiento natural;23.0;A
2007;3690;2456;Crecimiento natural;6.0;A
2007;3690;2457;Crecimiento natural;-31.0;A
2007;3690;2458;Crecimiento natural;30.0;A
2007;3690;2459;Crecimiento natural;4.0;A
2007;3690;2460;Crecimiento natural;12.0;A
2007;3690;2461;Crecimiento natural;-2.0;A
2007;3690;2463;Crecimiento natural;-6.0;A
2007;3690;2462;Crecimiento natural;7.0;A
2007;3690;2464;Crecimiento natural;-10.0;A
2007;3690;2465;Crecimiento natural;0.0;A
2007;3690;2466;Crecimiento natural;-4.0;A
2007;3690;2467;Crecimiento natural;11.0;A
2007;3690;2468;Crecimiento natural;25.0;A
2007;3690;2469;Crecimiento natural;21.0;A
2007;3690;2470;Crecimiento natural;4.0;A
2007;3690;2471;Crecimiento natural;-34.0;A
2007;3690;2472;Crecimiento natural;-20.0;A
2007;3690;2473;Crecimiento natural;-5.0;A
2007;3690;2474;Crecimiento natural;-7.0;A
2007;3690;2475;Crecimiento natural;-11.0;A
2007;3690;2476;Crecimiento natural;-15.0;A
2007;3690;2477;Crecimiento natural;-8.0;A
2007;3690;2713;Crecimiento natural;1412.0;A
2007;3690;2483;Crecimiento natural;-2.0;A
2007;3690;2484;Crecimiento natural;-7.0;A
2007;3690;2485;Crecimiento natural;58.0;A
2007;3690;2486;Crecimiento natural;-5.0;A
2007;3690;2487;Crecimiento natural;-1.0;A
2007;3690;2488;Crecimiento natural;14.0;A
2007;3690;2489;Crecimiento natural;-1.0;A
2007;3690;2493;Crecimiento natural;-2.0;A
2007;3690;2494;Crecimiento natural;18.0;A
2007;3690;2495;Crecimiento natural;-6.0;A
2007;3690;2496;Crecimiento natural;2.0;A
2007;3690;2497;Crecimiento natural;18.0;A
2007;3690;2498;Crecimiento natural;-1.0;A
2007;3690;2499;Crecimiento natural;-5.0;A
2007;3690;2500;Crecimiento natural;33.0;A
2007;3690;2699;Crecimiento natural;-8.0;A
2007;3690;2501;Crecimiento natural;0.0;A
2007;3690;2503;Crecimiento natural;0.0;A
2007;3690;2504;Crecimiento natural;84.0;A
2007;3690;2505;Crecimiento natural;69.0;A
2007;3690;2506;Crecimiento natural;22.0;A
2007;3690;2507;Crecimiento natural;-1.0;A
2007;3690;2508;Crecimiento natural;3.0;A
2007;3690;2511;Crecimiento natural;6.0;A
2007;3690;2512;Crecimiento natural;-3.0;A
2007;3690;2513;Crecimiento natural;-9.0;A
2007;3690;2514;Crecimiento natural;-3.0;A
2007;3690;2516;Crecimiento natural;0.0;A
2007;3690;2517;Crecimiento natural;3.0;A
2007;3690;2518;Crecimiento natural;-2.0;A
2007;3690;2519;Crecimiento natural;-3.0;A
2007;3690;2520;Crecimiento natural;7.0;A
2007;3690;2602;Crecimiento natural;-5.0;A
2007;3690;2521;Crecimiento natural;0.0;A
2007;3690;2522;Crecimiento natural;0.0;A
2007;3690;2523;Crecimiento natural;-16.0;A
2007;3690;2524;Crecimiento natural;2.0;A
2007;3690;2526;Crecimiento natural;1.0;A
2007;3690;2527;Crecimiento natural;-2.0;A
2007;3690;2528;Crecimiento natural;-3.0;A
2007;3690;2529;Crecimiento natural;1.0;A
2007;3690;2530;Crecimiento natural;-4.0;A
2007;3690;2531;Crecimiento natural;29.0;A
2007;3690;2544;Crecimiento natural;24.0;A
2007;3690;2546;Crecimiento natural;2.0;A
2007;3690;2548;Crecimiento natural;74.0;A
2007;3690;2532;Crecimiento natural;17.0;A
2007;3690;2533;Crecimiento natural;-8.0;A
2007;3690;2534;Crecimiento natural;-4.0;A
2007;3690;2535;Crecimiento natural;-3.0;A
2007;3690;2537;Crecimiento natural;-5.0;A
2007;3690;2538;Crecimiento natural;-1.0;A
2007;3690;2707;Crecimiento natural;-1.0;A
2007;3690;2541;Crecimiento natural;-15.0;A
2007;3690;2542;Crecimiento natural;41.0;A
2007;3690;2549;Crecimiento natural;6.0;A
2007;3690;2550;Crecimiento natural;1.0;A
2007;3690;2553;Crecimiento natural;-3.0;A
2007;3690;2554;Crecimiento natural;5.0;A
2007;3690;2555;Crecimiento natural;0.0;A
2007;3690;2556;Crecimiento natural;1.0;A
2007;3690;2557;Crecimiento natural;-4.0;A
2007;3690;2558;Crecimiento natural;-2.0;A
2007;3690;2559;Crecimiento natural;-4.0;A
2007;3690;2561;Crecimiento natural;-2.0;A
2007;3690;2563;Crecimiento natural;4.0;A
2007;3690;2565;Crecimiento natural;-5.0;A
2007;3690;2566;Crecimiento natural;-4.0;A
2007;3690;2700;Crecimiento natural;118.0;A
2007;3690;2569;Crecimiento natural;-3.0;A
2007;3690;2570;Crecimiento natural;-2.0;A
2007;3690;2571;Crecimiento natural;19.0;A
2007;3690;2572;Crecimiento natural;-14.0;A
2007;3690;2573;Crecimiento natural;-2.0;A
2007;3690;2574;Crecimiento natural;118.0;A
2007;3690;2575;Crecimiento natural;10.0;A
2007;3690;2576;Crecimiento natural;35.0;A
2007;3690;2701;Crecimiento natural;-3.0;A
2007;3690;2580;Crecimiento natural;14.0;A
2007;3690;2581;Crecimiento natural;5.0;A
2007;3690;2582;Crecimiento natural;8.0;A
2007;3690;2583;Crecimiento natural;3.0;A
2007;3690;2584;Crecimiento natural;-3.0;A
2007;3690;2585;Crecimiento natural;-10.0;A
2007;3690;2586;Crecimiento natural;5.0;A
2007;3690;2587;Crecimiento natural;0.0;A
2007;3690;2588;Crecimiento natural;46.0;A
2007;3690;2589;Crecimiento natural;9.0;A
2007;3690;2590;Crecimiento natural;1.0;A
2007;3690;2592;Crecimiento natural;26.0;A
2007;3690;2594;Crecimiento natural;0.0;A
2007;3690;2595;Crecimiento natural;-6.0;A
2007;3690;2596;Crecimiento natural;-4.0;A
2007;3690;2598;Crecimiento natural;15.0;A
2007;3690;2599;Crecimiento natural;1.0;A
2007;3690;2603;Crecimiento natural;6.0;A
2007;3690;2604;Crecimiento natural;2.0;A
2007;3690;2605;Crecimiento natural;-5.0;A
2007;3690;2607;Crecimiento natural;-7.0;A
2007;3690;2608;Crecimiento natural;2.0;A
2007;3690;2609;Crecimiento natural;-2.0;A
2007;3690;2610;Crecimiento natural;16.0;A
2007;3690;2611;Crecimiento natural;-2.0;A
2007;3690;2612;Crecimiento natural;-3.0;A
2007;3690;2614;Crecimiento natural;-1.0;A
2007;3690;2616;Crecimiento natural;91.0;A
2007;3690;2617;Crecimiento natural;2.0;A
2007;3690;2621;Crecimiento natural;2.0;A
2007;3690;2622;Crecimiento natural;-4.0;A
2007;3690;2623;Crecimiento natural;31.0;A
2007;3690;2624;Crecimiento natural;-14.0;A
2007;3690;2625;Crecimiento natural;-4.0;A
2007;3690;2626;Crecimiento natural;1.0;A
2007;3690;2627;Crecimiento natural;12.0;A
2007;3690;2704;Crecimiento natural;2.0;A
2007;3690;2629;Crecimiento natural;174.0;A
2007;3690;2630;Crecimiento natural;0.0;A
2007;3690;2698;Crecimiento natural;-4.0;A
2007;3690;2632;Crecimiento natural;-1.0;A
2007;3690;2633;Crecimiento natural;5.0;A
2007;3690;2634;Crecimiento natural;39.0;A
2007;3690;2635;Crecimiento natural;-8.0;A
2007;3690;2636;Crecimiento natural;3.0;A
2007;3690;2637;Crecimiento natural;-1.0;A
2007;3690;2639;Crecimiento natural;19.0;A
2007;3690;2641;Crecimiento natural;1.0;A
2007;3690;2642;Crecimiento natural;38.0;A
2007;3690;2643;Crecimiento natural;3.0;A
2007;3690;2705;Crecimiento natural;2.0;A
2007;3690;2646;Crecimiento natural;7.0;A
2007;3690;2647;Crecimiento natural;21.0;A
2007;3690;2648;Crecimiento natural;2.0;A
2007;3690;2650;Crecimiento natural;-2.0;A
2007;3690;2651;Crecimiento natural;-1.0;A
2007;3690;2652;Crecimiento natural;-2.0;A
2007;3690;2653;Crecimiento natural;-10.0;A
2007;3690;2654;Crecimiento natural;19.0;A
2007;3690;2656;Crecimiento natural;9.0;A
2007;3690;2657;Crecimiento natural;-1.0;A
2007;3690;2659;Crecimiento natural;-1.0;A
2007;3690;2660;Crecimiento natural;2.0;A
2007;3690;2662;Crecimiento natural;41.0;A
2007;3690;2663;Crecimiento natural;0.0;A
2007;3690;2664;Crecimiento natural;10.0;A
2007;3690;2665;Crecimiento natural;-2.0;A
2007;3690;2666;Crecimiento natural;-5.0;A
2007;3690;2696;Crecimiento natural;1.0;A
2007;3690;2667;Crecimiento natural;-6.0;A
2007;3690;2668;Crecimiento natural;-3.0;A
2007;3690;2669;Crecimiento natural;0.0;A
2007;3690;2670;Crecimiento natural;-3.0;A
2007;3690;2671;Crecimiento natural;-6.0;A
2007;3690;2697;Crecimiento natural;-6.0;A
2007;3690;2702;Crecimiento natural;-5.0;A
2007;3690;2672;Crecimiento natural;0.0;A
2007;3690;2706;Crecimiento natural;100.0;A
2007;3690;2673;Crecimiento natural;-5.0;A
2007;3690;2674;Crecimiento natural;-1.0;A
2007;3690;2638;Crecimiento natural;26.0;A
2007;3690;2703;Crecimiento natural;-1.0;A
2007;3690;2676;Crecimiento natural;-5.0;A
2007;3690;2677;Crecimiento natural;1.0;A
2007;3690;2678;Crecimiento natural;1.0;A
2007;3690;2681;Crecimiento natural;-1.0;A
2007;3690;2708;Crecimiento natural;1.0;A
2007;3690;2682;Crecimiento natural;66.0;A
2007;3690;2683;Crecimiento natural;-5.0;A
2007;3690;2797;Crecimiento natural;566.0;A
2007;3690;2714;Crecimiento natural;-6.0;A
2007;3690;2715;Crecimiento natural;94.0;A
2007;3690;2716;Crecimiento natural;-4.0;A
2007;3690;2717;Crecimiento natural;-1.0;A
2007;3690;2718;Crecimiento natural;49.0;A
2007;3690;2719;Crecimiento natural;-41.0;A
2007;3690;2720;Crecimiento natural;-11.0;A
2007;3690;2721;Crecimiento natural;-4.0;A
2007;3690;2722;Crecimiento natural;-7.0;A
2007;3690;2723;Crecimiento natural;20.0;A
2007;3690;2724;Crecimiento natural;-7.0;A
2007;3690;2725;Crecimiento natural;-4.0;A
2007;3690;2726;Crecimiento natural;9.0;A
2007;3690;2727;Crecimiento natural;5.0;A
2007;3690;2728;Crecimiento natural;-1.0;A
2007;3690;2729;Crecimiento natural;1.0;A
2007;3690;2730;Crecimiento natural;-22.0;A
2007;3690;2731;Crecimiento natural;6.0;A
2007;3690;2732;Crecimiento natural;-9.0;A
2007;3690;2733;Crecimiento natural;-3.0;A
2007;3690;2734;Crecimiento natural;46.0;A
2007;3690;2735;Crecimiento natural;0.0;A
2007;3690;2736;Crecimiento natural;-23.0;A
2007;3690;2743;Crecimiento natural;1.0;A
2007;3690;2737;Crecimiento natural;-5.0;A
2007;3690;2738;Crecimiento natural;-21.0;A
2007;3690;2739;Crecimiento natural;1.0;A
2007;3690;2741;Crecimiento natural;-2.0;A
2007;3690;2742;Crecimiento natural;-8.0;A
2007;3690;2744;Crecimiento natural;-20.0;A
2007;3690;2745;Crecimiento natural;1.0;A
2007;3690;2746;Crecimiento natural;-1.0;A
2007;3690;2747;Crecimiento natural;-9.0;A
2007;3690;2748;Crecimiento natural;13.0;A
2007;3690;2749;Crecimiento natural;-3.0;A
2007;3690;2750;Crecimiento natural;1.0;A
2007;3690;2751;Crecimiento natural;-9.0;A
2007;3690;2752;Crecimiento natural;-2.0;A
2007;3690;2753;Crecimiento natural;-3.0;A
2007;3690;2754;Crecimiento natural;259.0;A
2007;3690;2755;Crecimiento natural;67.0;A
2007;3690;2756;Crecimiento natural;-5.0;A
2007;3690;2757;Crecimiento natural;86.0;A
2007;3690;2759;Crecimiento natural;10.0;A
2007;3690;2760;Crecimiento natural;-7.0;A
2007;3690;2761;Crecimiento natural;2.0;A
2007;3690;2762;Crecimiento natural;-18.0;A
2007;3690;2763;Crecimiento natural;67.0;A
2007;3690;2764;Crecimiento natural;-3.0;A
2007;3690;2765;Crecimiento natural;-22.0;A
2007;3690;2766;Crecimiento natural;16.0;A
2007;3690;2767;Crecimiento natural;6.0;A
2007;3690;2768;Crecimiento natural;38.0;A
2007;3690;2769;Crecimiento natural;-5.0;A
2007;3690;2770;Crecimiento natural;0.0;A
2007;3690;2771;Crecimiento natural;-7.0;A
2007;3690;2773;Crecimiento natural;33.0;A
2007;3690;2775;Crecimiento natural;10.0;A
2007;3690;2776;Crecimiento natural;-3.0;A
2007;3690;2777;Crecimiento natural;-2.0;A
2007;3690;2778;Crecimiento natural;43.0;A
2007;3690;2780;Crecimiento natural;-4.0;A
2007;3690;2779;Crecimiento natural;-2.0;A
2007;3690;2781;Crecimiento natural;5.0;A
2007;3690;2782;Crecimiento natural;-3.0;A
2007;3690;2783;Crecimiento natural;-1.0;A
2007;3690;2784;Crecimiento natural;12.0;A
2007;3690;2785;Crecimiento natural;-1.0;A
2007;3690;2786;Crecimiento natural;-21.0;A
2007;3690;2787;Crecimiento natural;2.0;A
2007;3690;2788;Crecimiento natural;-6.0;A
2007;3690;2789;Crecimiento natural;-3.0;A
2007;3690;2790;Crecimiento natural;-3.0;A
2007;3690;2791;Crecimiento natural;7.0;A
2007;3690;2792;Crecimiento natural;-1.0;A
2007;3690;2793;Crecimiento natural;-1.0;A
2007;3690;2911;Crecimiento natural;179.0;A
2007;3690;2798;Crecimiento natural;-9.0;A
2007;3690;2800;Crecimiento natural;-8.0;A
2007;3690;2801;Crecimiento natural;-18.0;A
2007;3690;2802;Crecimiento natural;-1.0;A
2007;3690;2803;Crecimiento natural;73.0;A
2007;3690;2804;Crecimiento natural;-1.0;A
2007;3690;2805;Crecimiento natural;-8.0;A
2007;3690;2806;Crecimiento natural;-8.0;A
2007;3690;2907;Crecimiento natural;-1.0;A
2007;3690;2807;Crecimiento natural;12.0;A
2007;3690;2808;Crecimiento natural;18.0;A
2007;3690;2809;Crecimiento natural;-3.0;A
2007;3690;2810;Crecimiento natural;-10.0;A
2007;3690;2904;Crecimiento natural;1.0;A
2007;3690;2812;Crecimiento natural;0.0;A
2007;3690;2813;Crecimiento natural;-1.0;A
2007;3690;2814;Crecimiento natural;-3.0;A
2007;3690;2815;Crecimiento natural;-2.0;A
2007;3690;2816;Crecimiento natural;1.0;A
2007;3690;2817;Crecimiento natural;2.0;A
2007;3690;2818;Crecimiento natural;-7.0;A
2007;3690;2819;Crecimiento natural;-1.0;A
2007;3690;2903;Crecimiento natural;-5.0;A
2007;3690;2822;Crecimiento natural;16.0;A
2007;3690;2823;Crecimiento natural;6.0;A
2007;3690;2825;Crecimiento natural;-14.0;A
2007;3690;2826;Crecimiento natural;2.0;A
2007;3690;2827;Crecimiento natural;14.0;A
2007;3690;2828;Crecimiento natural;-6.0;A
2007;3690;2829;Crecimiento natural;-2.0;A
2007;3690;2830;Crecimiento natural;0.0;A
2007;3690;2831;Crecimiento natural;0.0;A
2007;3690;2832;Crecimiento natural;-2.0;A
2007;3690;2833;Crecimiento natural;-13.0;A
2007;3690;2834;Crecimiento natural;-4.0;A
2007;3690;2836;Crecimiento natural;-5.0;A
2007;3690;2837;Crecimiento natural;24.0;A
2007;3690;2838;Crecimiento natural;4.0;A
2007;3690;2841;Crecimiento natural;-2.0;A
2007;3690;2842;Crecimiento natural;-6.0;A
2007;3690;2843;Crecimiento natural;2.0;A
2007;3690;2844;Crecimiento natural;15.0;A
2007;3690;2845;Crecimiento natural;-6.0;A
2007;3690;2846;Crecimiento natural;-2.0;A
2007;3690;2847;Crecimiento natural;0.0;A
2007;3690;2848;Crecimiento natural;-1.0;A
2007;3690;2849;Crecimiento natural;-14.0;A
2007;3690;2850;Crecimiento natural;190.0;A
2007;3690;2851;Crecimiento natural;-7.0;A
2007;3690;2852;Crecimiento natural;-2.0;A
2007;3690;2853;Crecimiento natural;7.0;A
2007;3690;2839;Crecimiento natural;3.0;A
2007;3690;2854;Crecimiento natural;0.0;A
2007;3690;2855;Crecimiento natural;20.0;A
2007;3690;2856;Crecimiento natural;-5.0;A
2007;3690;2857;Crecimiento natural;-9.0;A
2007;3690;2858;Crecimiento natural;31.0;A
2007;3690;2859;Crecimiento natural;-6.0;A
2007;3690;2860;Crecimiento natural;19.0;A
2007;3690;2861;Crecimiento natural;57.0;A
2007;3690;2862;Crecimiento natural;1.0;A
2007;3690;2863;Crecimiento natural;-24.0;A
2007;3690;2864;Crecimiento natural;-9.0;A
2007;3690;2865;Crecimiento natural;-6.0;A
2007;3690;2866;Crecimiento natural;12.0;A
2007;3690;2867;Crecimiento natural;-14.0;A
2007;3690;2869;Crecimiento natural;-26.0;A
2007;3690;2870;Crecimiento natural;2.0;A
2007;3690;2871;Crecimiento natural;2.0;A
2007;3690;2872;Crecimiento natural;-10.0;A
2007;3690;2873;Crecimiento natural;-20.0;A
2007;3690;2874;Crecimiento natural;5.0;A
2007;3690;2875;Crecimiento natural;0.0;A
2007;3690;2876;Crecimiento natural;-2.0;A
2007;3690;2877;Crecimiento natural;-4.0;A
2007;3690;2906;Crecimiento natural;-11.0;A
2007;3690;2879;Crecimiento natural;3.0;A
2007;3690;2880;Crecimiento natural;-17.0;A
2007;3690;2881;Crecimiento natural;4.0;A
2007;3690;2882;Crecimiento natural;-15.0;A
2007;3690;2884;Crecimiento natural;-1.0;A
2007;3690;2885;Crecimiento natural;-9.0;A
2007;3690;2887;Crecimiento natural;17.0;A
2007;3690;2888;Crecimiento natural;-11.0;A
2007;3690;2889;Crecimiento natural;-10.0;A
2007;3690;2891;Crecimiento natural;0.0;A
2007;3690;2892;Crecimiento natural;0.0;A
2007;3690;2893;Crecimiento natural;41.0;A
2007;3690;2894;Crecimiento natural;-12.0;A
2007;3690;2895;Crecimiento natural;-2.0;A
2007;3690;2896;Crecimiento natural;-11.0;A
2007;3690;2897;Crecimiento natural;-9.0;A
2007;3690;2898;Crecimiento natural;-22.0;A
2007;3690;2899;Crecimiento natural;-6.0;A
2007;3690;2900;Crecimiento natural;15.0;A
2007;3690;2902;Crecimiento natural;-6.0;A
2007;3690;2905;Crecimiento natural;9.0;A
2007;3690;3023;Crecimiento natural;3560.0;A
2007;3690;2912;Crecimiento natural;13.0;A
