TEMPORAL;TERRITORIO;IPC_GRUPOSESPECIALES;INDICATOR;OBS_VALUE;FREQ
2002-02;ES61;62107;INX;77.157;M
2002-02;ES61;62108;INX;77.238;M
2002-02;ES61;62109;INX;78.34;M
2002-02;ES61;62110;INX;79.929;M
2002-02;ES61;62111;INX;80.685;M
2002-02;ES61;62112;INX;83.626;M
2002-02;ES61;62113;INX;84.042;M
2002-02;ES61;62114;INX;77.182;M
2002-02;ES61;62105;INX;76.631;M
2002-02;ES61;62115;INX;72.245;M
2002-02;ES61;62116;INX;74.079;M
2002-02;ES61;62097;INX;85.819;M
2002-02;ES61;62099;INX;71.911;M
2002-02;ES61;62091;INX;67.704;M
2002-02;ES61;62092;INX;65.441;M
2002-02;ES61;62098;INX;91.685;M
2002-02;ES61;62117;INX;75.808;M
2002-03;ES;62089;INX;68.123;M
2002-03;ES;62090;INX;68.456;M
2002-03;ES;62093;INX;84.178;M
2002-03;ES;62100;INX;71.478;M
2002-03;ES;62096;INX;66.002;M
2002-03;ES;62094;INX;102.756;M
2002-03;ES;62095;INX;65.064;M
2002-03;ES;62101;INX;77.656;M
2002-03;ES;62102;INX;75.302;M
2002-03;ES;62106;INX;76.122;M
2002-03;ES;62103;INX;76.505;M
2002-03;ES;62104;INX;77.371;M
2002-03;ES;62107;INX;77.519;M
2002-03;ES;62108;INX;77.651;M
2002-03;ES;62109;INX;77.782;M
2002-03;ES;62110;INX;79.113;M
2002-03;ES;62111;INX;79.751;M
2002-03;ES;62112;INX;83.571;M
2002-03;ES;62113;INX;84.178;M
2002-03;ES;62114;INX;77.023;M
2002-03;ES;62105;INX;76.251;M
2002-03;ES;62115;INX;71.968;M
2002-03;ES;62116;INX;73.695;M
2002-03;ES;62097;INX;85.901;M
2002-03;ES;62099;INX;71.579;M
2002-03;ES;62091;INX;68.116;M
2002-03;ES;62092;INX;66.082;M
2002-03;ES;62098;INX;91.911;M
2002-03;ES;62117;INX;75.751;M
2002-03;ES61;62089;INX;67.692;M
2002-03;ES61;62090;INX;70.035;M
2002-03;ES61;62093;INX;84.987;M
2002-03;ES61;62100;INX;72.349;M
2002-03;ES61;62096;INX;66.825;M
2002-03;ES61;62094;INX;102.07;M
2002-03;ES61;62095;INX;65.503;M
2002-03;ES61;62101;INX;78.959;M
2002-03;ES61;62102;INX;76.079;M
2002-03;ES61;62106;INX;76.917;M
2002-03;ES61;62103;INX;77.366;M
2002-03;ES61;62104;INX;78.179;M
2002-03;ES61;62107;INX;77.899;M
2002-03;ES61;62108;INX;77.992;M
2002-03;ES61;62109;INX;79.077;M
2002-03;ES61;62110;INX;80.529;M
2002-03;ES61;62111;INX;81.317;M
2002-03;ES61;62112;INX;84.544;M
2002-03;ES61;62113;INX;84.987;M
2002-03;ES61;62114;INX;78.294;M
2002-03;ES61;62105;INX;77.327;M
2002-03;ES61;62115;INX;72.858;M
2002-03;ES61;62116;INX;74.306;M
2002-03;ES61;62097;INX;86.852;M
2002-03;ES61;62099;INX;72.389;M
2002-03;ES61;62091;INX;68.216;M
2002-03;ES61;62092;INX;66.682;M
2002-03;ES61;62098;INX;92.507;M
2002-03;ES61;62117;INX;76.434;M
2002-04;ES;62089;INX;68.873;M
2002-04;ES;62090;INX;69.174;M
2002-04;ES;62093;INX;86.228;M
2002-04;ES;62100;INX;71.702;M
2002-04;ES;62096;INX;68.27;M
2002-04;ES;62094;INX;102.884;M
2002-04;ES;62095;INX;66.689;M
2002-04;ES;62101;INX;78.783;M
2002-04;ES;62102;INX;76.339;M
2002-04;ES;62106;INX;77.044;M
2002-04;ES;62103;INX;77.457;M
2002-04;ES;62104;INX;78.349;M
2002-04;ES;62107;INX;78.966;M
2002-04;ES;62108;INX;79.136;M
2002-04;ES;62109;INX;78.933;M
2002-04;ES;62110;INX;80.109;M
2002-04;ES;62111;INX;80.793;M
2002-04;ES;62112;INX;85.526;M
2002-04;ES;62113;INX;86.228;M
2002-04;ES;62114;INX;79.71;M
2002-04;ES;62105;INX;77.212;M
2002-04;ES;62115;INX;72.428;M
2002-04;ES;62116;INX;74.008;M
2002-04;ES;62097;INX;88.131;M
2002-04;ES;62099;INX;71.806;M
2002-04;ES;62091;INX;68.854;M
2002-04;ES;62092;INX;67.273;M
2002-04;ES;62098;INX;94.132;M
2002-04;ES;62117;INX;76.676;M
2002-04;ES61;62089;INX;68.559;M
2002-04;ES61;62090;INX;70.964;M
2002-04;ES61;62093;INX;86.919;M
2002-04;ES61;62100;INX;72.758;M
2002-04;ES61;62096;INX;68.719;M
2002-04;ES61;62094;INX;102.216;M
2002-04;ES61;62095;INX;66.807;M
2002-04;ES61;62101;INX;80.179;M
2002-04;ES61;62102;INX;77.214;M
2002-04;ES61;62106;INX;77.98;M
2002-04;ES61;62103;INX;78.467;M
2002-04;ES61;62104;INX;79.299;M
2002-04;ES61;62107;INX;79.341;M
2002-04;ES61;62108;INX;79.458;M
2002-04;ES61;62109;INX;80.317;M
2002-04;ES61;62110;INX;81.672;M
2002-04;ES61;62111;INX;82.52;M
2002-04;ES61;62112;INX;86.414;M
2002-04;ES61;62113;INX;86.919;M
2002-04;ES61;62114;INX;80.808;M
2002-04;ES61;62105;INX;78.369;M
2002-04;ES61;62115;INX;73.425;M
2002-04;ES61;62116;INX;74.671;M
2002-04;ES61;62097;INX;88.966;M
2002-04;ES61;62099;INX;72.792;M
2002-04;ES61;62091;INX;69.099;M
2002-04;ES61;62092;INX;67.796;M
2002-04;ES61;62098;INX;94.684;M
2002-04;ES61;62117;INX;77.489;M
2002-05;ES;62089;INX;69.143;M
2002-05;ES;62090;INX;69.482;M
2002-05;ES;62093;INX;86.565;M
2002-05;ES;62100;INX;71.903;M
2002-05;ES;62096;INX;68.484;M
2002-05;ES;62094;INX;103.029;M
2002-05;ES;62095;INX;66.843;M
2002-05;ES;62101;INX;79.053;M
2002-05;ES;62102;INX;76.613;M
2002-05;ES;62106;INX;77.324;M
2002-05;ES;62103;INX;77.745;M
2002-05;ES;62104;INX;78.635;M
2002-05;ES;62107;INX;79.28;M
2002-05;ES;62108;INX;79.451;M
2002-05;ES;62109;INX;79.203;M
2002-05;ES;62110;INX;80.386;M
2002-05;ES;62111;INX;81.082;M
2002-05;ES;62112;INX;85.86;M
2002-05;ES;62113;INX;86.565;M
2002-05;ES;62114;INX;80.11;M
2002-05;ES;62105;INX;77.492;M
2002-05;ES;62115;INX;72.737;M
2002-05;ES;62116;INX;74.341;M
2002-05;ES;62097;INX;88.498;M
2002-05;ES;62099;INX;72.011;M
2002-05;ES;62091;INX;69.136;M
2002-05;ES;62092;INX;67.497;M
2002-05;ES;62098;INX;94.544;M
2002-05;ES;62117;INX;76.968;M
2002-05;ES61;62089;INX;68.875;M
2002-05;ES61;62090;INX;71.112;M
2002-05;ES61;62093;INX;87.315;M
2002-05;ES61;62100;INX;72.898;M
2002-05;ES61;62096;INX;68.917;M
2002-05;ES61;62094;INX;102.367;M
2002-05;ES61;62095;INX;66.944;M
2002-05;ES61;62101;INX;80.459;M
2002-05;ES61;62102;INX;77.49;M
2002-05;ES61;62106;INX;78.264;M
2002-05;ES61;62103;INX;78.761;M
2002-05;ES61;62104;INX;79.609;M
2002-05;ES61;62107;INX;79.679;M
2002-05;ES61;62108;INX;79.797;M
2002-05;ES61;62109;INX;80.596;M
2002-05;ES61;62110;INX;81.962;M
2002-05;ES61;62111;INX;82.826;M
2002-05;ES61;62112;INX;86.807;M
2002-05;ES61;62113;INX;87.315;M
2002-05;ES61;62114;INX;81.283;M
2002-05;ES61;62105;INX;78.653;M
2002-05;ES61;62115;INX;73.72;M
2002-05;ES61;62116;INX;75.117;M
2002-05;ES61;62097;INX;89.399;M
2002-05;ES61;62099;INX;72.939;M
2002-05;ES61;62091;INX;69.365;M
2002-05;ES61;62092;INX;67.936;M
2002-05;ES61;62098;INX;95.183;M
2002-05;ES61;62117;INX;77.773;M
2002-06;ES;62089;INX;69.331;M
2002-06;ES;62090;INX;69.571;M
2002-06;ES;62093;INX;86.175;M
2002-06;ES;62100;INX;72.174;M
2002-06;ES;62096;INX;66.716;M
2002-06;ES;62094;INX;103.156;M
2002-06;ES;62095;INX;65.576;M
2002-06;ES;62101;INX;78.998;M
2002-06;ES;62102;INX;76.611;M
2002-06;ES;62106;INX;77.472;M
2002-06;ES;62103;INX;77.898;M
2002-06;ES;62104;INX;78.796;M
2002-06;ES;62107;INX;79.143;M
2002-06;ES;62108;INX;79.299;M
2002-06;ES;62109;INX;79.137;M
2002-06;ES;62110;INX;80.53;M
2002-06;ES;62111;INX;81.233;M
2002-06;ES;62112;INX;85.508;M
2002-06;ES;62113;INX;86.175;M
2002-06;ES;62114;INX;79.546;M
2002-06;ES;62105;INX;77.496;M
2002-06;ES;62115;INX;72.918;M
2002-06;ES;62116;INX;74.558;M
2002-06;ES;62097;INX;88.073;M
2002-06;ES;62099;INX;72.285;M
2002-06;ES;62091;INX;69.291;M
2002-06;ES;62092;INX;66.869;M
2002-06;ES;62098;INX;94.519;M
2002-06;ES;62117;INX;77.114;M
2002-06;ES61;62089;INX;68.973;M
2002-06;ES61;62090;INX;71.395;M
2002-06;ES61;62093;INX;86.893;M
2002-06;ES61;62100;INX;73.1;M
2002-06;ES61;62096;INX;67.023;M
2002-06;ES61;62094;INX;102.446;M
2002-06;ES61;62095;INX;65.639;M
2002-06;ES61;62101;INX;80.324;M
2002-06;ES61;62102;INX;77.443;M
2002-06;ES61;62106;INX;78.364;M
2002-06;ES61;62103;INX;78.865;M
2002-06;ES61;62104;INX;79.692;M
2002-06;ES61;62107;INX;79.523;M
2002-06;ES61;62108;INX;79.636;M
2002-06;ES61;62109;INX;80.457;M
2002-06;ES61;62110;INX;82.035;M
2002-06;ES61;62111;INX;82.903;M
2002-06;ES61;62112;INX;86.403;M
2002-06;ES61;62113;INX;86.893;M
2002-06;ES61;62114;INX;80.696;M
2002-06;ES61;62105;INX;78.605;M
2002-06;ES61;62115;INX;73.903;M
2002-06;ES61;62116;INX;75.213;M
2002-06;ES61;62097;INX;88.937;M
2002-06;ES61;62099;INX;73.135;M
2002-06;ES61;62091;INX;69.518;M
2002-06;ES61;62092;INX;67.378;M
2002-06;ES61;62098;INX;95.115;M
2002-06;ES61;62117;INX;77.881;M
2002-07;ES;62089;INX;69.424;M
2002-07;ES;62090;INX;70.157;M
2002-07;ES;62093;INX;84.074;M
2002-07;ES;62100;INX;72.596;M
2002-07;ES;62096;INX;66.964;M
2002-07;ES;62094;INX;102.559;M
2002-07;ES;62095;INX;65.754;M
2002-07;ES;62101;INX;78.166;M
2002-07;ES;62102;INX;76.065;M
2002-07;ES;62106;INX;76.876;M
2002-07;ES;62103;INX;77.283;M
2002-07;ES;62104;INX;78.043;M
2002-07;ES;62107;INX;78.105;M
2002-07;ES;62108;INX;78.224;M
2002-07;ES;62109;INX;78.277;M
2002-07;ES;62110;INX;79.571;M
2002-07;ES;62111;INX;80.23;M
2002-07;ES;62112;INX;83.527;M
2002-07;ES;62113;INX;84.074;M
2002-07;ES;62114;INX;76.951;M
2002-07;ES;62105;INX;76.944;M
2002-07;ES;62115;INX;73.214;M
2002-07;ES;62116;INX;74.658;M
2002-07;ES;62097;INX;85.788;M
2002-07;ES;62099;INX;72.692;M
2002-07;ES;62091;INX;69.547;M
2002-07;ES;62092;INX;67.235;M
2002-07;ES;62098;INX;91.477;M
2002-07;ES;62117;INX;76.485;M
2002-07;ES61;62089;INX;69.037;M
2002-07;ES61;62090;INX;72.175;M
2002-07;ES61;62093;INX;84.394;M
2002-07;ES61;62100;INX;73.487;M
2002-07;ES61;62096;INX;67.255;M
2002-07;ES61;62094;INX;101.789;M
2002-07;ES61;62095;INX;65.799;M
2002-07;ES61;62101;INX;79.161;M
2002-07;ES61;62102;INX;76.709;M
2002-07;ES61;62106;INX;77.566;M
2002-07;ES61;62103;INX;78.038;M
2002-07;ES61;62104;INX;78.681;M
2002-07;ES61;62107;INX;78.308;M
2002-07;ES61;62108;INX;78.393;M
2002-07;ES61;62109;INX;79.267;M
2002-07;ES61;62110;INX;80.705;M
2002-07;ES61;62111;INX;81.502;M
2002-07;ES61;62112;INX;84.002;M
2002-07;ES61;62113;INX;84.394;M
2002-07;ES61;62114;INX;77.602;M
2002-07;ES61;62105;INX;77.849;M
2002-07;ES61;62115;INX;74.232;M
2002-07;ES61;62116;INX;75.281;M
2002-07;ES61;62097;INX;86.204;M
2002-07;ES61;62099;INX;73.511;M
2002-07;ES61;62091;INX;69.794;M
2002-07;ES61;62092;INX;67.82;M
2002-07;ES61;62098;INX;91.56;M
2002-07;ES61;62117;INX;77.048;M
2002-08;ES;62089;INX;69.541;M
2002-08;ES;62090;INX;70.803;M
2002-08;ES;62093;INX;84.037;M
2002-08;ES;62100;INX;73.016;M
2002-08;ES;62096;INX;67.282;M
2002-08;ES;62094;INX;102.667;M
2002-08;ES;62095;INX;65.981;M
2002-08;ES;62101;INX;78.354;M
2002-08;ES;62102;INX;76.283;M
2002-08;ES;62106;INX;77.086;M
2002-08;ES;62103;INX;77.5;M
2002-08;ES;62104;INX;78.21;M
2002-08;ES;62107;INX;78.217;M
2002-08;ES;62108;INX;78.332;M
2002-08;ES;62109;INX;78.464;M
2002-08;ES;62110;INX;79.744;M
2002-08;ES;62111;INX;80.411;M
2002-08;ES;62112;INX;83.504;M
2002-08;ES;62113;INX;84.037;M
2002-08;ES;62114;INX;76.866;M
2002-08;ES;62105;INX;77.17;M
2002-08;ES;62115;INX;73.553;M
2002-08;ES;62116;INX;74.812;M
2002-08;ES;62097;INX;85.748;M
2002-08;ES;62099;INX;73.102;M
2002-08;ES;62091;INX;69.839;M
2002-08;ES;62092;INX;67.654;M
2002-08;ES;62098;INX;91.331;M
2002-08;ES;62117;INX;76.705;M
2002-08;ES61;62089;INX;69.198;M
2002-08;ES61;62090;INX;72.712;M
2002-08;ES61;62093;INX;84.387;M
2002-08;ES61;62100;INX;73.893;M
2002-08;ES61;62096;INX;67.416;M
2002-08;ES61;62094;INX;101.885;M
2002-08;ES61;62095;INX;65.909;M
2002-08;ES61;62101;INX;79.343;M
2002-08;ES61;62102;INX;76.919;M
2002-08;ES61;62106;INX;77.782;M
2002-08;ES61;62103;INX;78.262;M
2002-08;ES61;62104;INX;78.868;M
2002-08;ES61;62107;INX;78.433;M
2002-08;ES61;62108;INX;78.514;M
2002-08;ES61;62109;INX;79.447;M
2002-08;ES61;62110;INX;80.89;M
2002-08;ES61;62111;INX;81.697;M
2002-08;ES61;62112;INX;84.006;M
2002-08;ES61;62113;INX;84.387;M
2002-08;ES61;62114;INX;77.56;M
2002-08;ES61;62105;INX;78.07;M
2002-08;ES61;62115;INX;74.557;M
2002-08;ES61;62116;INX;75.492;M
2002-08;ES61;62097;INX;86.196;M
2002-08;ES61;62099;INX;73.912;M
2002-08;ES61;62091;INX;70.066;M
2002-08;ES61;62092;INX;68.124;M
2002-08;ES61;62098;INX;91.506;M
2002-08;ES61;62117;INX;77.282;M
2002-09;ES;62089;INX;69.654;M
2002-09;ES;62090;INX;71.547;M
2002-09;ES;62093;INX;84.823;M
2002-09;ES;62100;INX;72.755;M
2002-09;ES;62096;INX;68.046;M
2002-09;ES;62094;INX;102.682;M
2002-09;ES;62095;INX;66.529;M
2002-09;ES;62101;INX;78.624;M
2002-09;ES;62102;INX;76.569;M
2002-09;ES;62106;INX;77.333;M
2002-09;ES;62103;INX;77.755;M
2002-09;ES;62104;INX;78.408;M
2002-09;ES;62107;INX;78.792;M
2002-09;ES;62108;INX;78.918;M
2002-09;ES;62109;INX;78.736;M
2002-09;ES;62110;INX;79.957;M
2002-09;ES;62111;INX;80.634;M
2002-09;ES;62112;INX;84.261;M
2002-09;ES;62113;INX;84.823;M
2002-09;ES;62114;INX;77.908;M
2002-09;ES;62105;INX;77.466;M
2002-09;ES;62115;INX;73.927;M
2002-09;ES;62116;INX;74.972;M
2002-09;ES;62097;INX;86.603;M
2002-09;ES;62099;INX;72.868;M
2002-09;ES;62091;INX;70.159;M
2002-09;ES;62092;INX;68.288;M
2002-09;ES;62098;INX;92.214;M
2002-09;ES;62117;INX;76.927;M
2002-09;ES61;62089;INX;69.441;M
2002-09;ES61;62090;INX;72.968;M
2002-09;ES61;62093;INX;85.114;M
2002-09;ES61;62100;INX;73.667;M
2002-09;ES61;62096;INX;68.09;M
2002-09;ES61;62094;INX;101.988;M
2002-09;ES61;62095;INX;66.374;M
2002-09;ES61;62101;INX;79.635;M
2002-09;ES61;62102;INX;77.2;M
2002-09;ES61;62106;INX;78.03;M
2002-09;ES61;62103;INX;78.519;M
2002-09;ES61;62104;INX;79.125;M
2002-09;ES61;62107;INX;78.938;M
2002-09;ES61;62108;INX;79.026;M
2002-09;ES61;62109;INX;79.741;M
2002-09;ES61;62110;INX;81.137;M
2002-09;ES61;62111;INX;81.957;M
2002-09;ES61;62112;INX;84.712;M
2002-09;ES61;62113;INX;85.114;M
2002-09;ES61;62114;INX;78.49;M
2002-09;ES61;62105;INX;78.363;M
2002-09;ES61;62115;INX;74.852;M
2002-09;ES61;62116;INX;75.842;M
2002-09;ES61;62097;INX;86.991;M
2002-09;ES61;62099;INX;73.703;M
2002-09;ES61;62091;INX;70.312;M
2002-09;ES61;62092;INX;68.487;M
2002-09;ES61;62098;INX;92.335;M
2002-09;ES61;62117;INX;77.524;M
2002-10;ES;62089;INX;69.736;M
2002-10;ES;62090;INX;71.725;M
2002-10;ES;62093;INX;86.828;M
2002-10;ES;62100;INX;72.769;M
2002-10;ES;62096;INX;68.545;M
2002-10;ES;62094;INX;102.808;M
2002-10;ES;62095;INX;66.887;M
2002-10;ES;62101;INX;79.627;M
2002-10;ES;62102;INX;77.338;M
2002-10;ES;62106;INX;78.113;M
2002-10;ES;62103;INX;78.56;M
2002-10;ES;62104;INX;79.285;M
2002-10;ES;62107;INX;79.946;M
2002-10;ES;62108;INX;80.101;M
2002-10;ES;62109;INX;79.761;M
2002-10;ES;62110;INX;81.02;M
2002-10;ES;62111;INX;81.746;M
2002-10;ES;62112;INX;86.169;M
2002-10;ES;62113;INX;86.828;M
2002-10;ES;62114;INX;80.536;M
2002-10;ES;62105;INX;78.252;M
2002-10;ES;62115;INX;74.059;M
2002-10;ES;62116;INX;75.088;M
2002-10;ES;62097;INX;88.784;M
2002-10;ES;62099;INX;72.892;M
2002-10;ES;62091;INX;70.273;M
2002-10;ES;62092;INX;68.56;M
2002-10;ES;62098;INX;94.898;M
2002-10;ES;62117;INX;77.736;M
2002-10;ES61;62089;INX;69.562;M
2002-10;ES61;62090;INX;73.095;M
2002-10;ES61;62093;INX;87.399;M
2002-10;ES61;62100;INX;73.805;M
2002-10;ES61;62096;INX;68.313;M
2002-10;ES61;62094;INX;102.181;M
2002-10;ES61;62095;INX;66.527;M
2002-10;ES61;62101;INX;80.924;M
2002-10;ES61;62102;INX;78.142;M
2002-10;ES61;62106;INX;79.021;M
2002-10;ES61;62103;INX;79.546;M
2002-10;ES61;62104;INX;80.255;M
2002-10;ES61;62107;INX;80.226;M
2002-10;ES61;62108;INX;80.335;M
2002-10;ES61;62109;INX;81.051;M
2002-10;ES61;62110;INX;82.555;M
2002-10;ES61;62111;INX;83.45;M
2002-10;ES61;62112;INX;86.922;M
2002-10;ES61;62113;INX;87.399;M
2002-10;ES61;62114;INX;81.456;M
2002-10;ES61;62105;INX;79.341;M
2002-10;ES61;62115;INX;74.999;M
2002-10;ES61;62116;INX;76.034;M
2002-10;ES61;62097;INX;89.49;M
2002-10;ES61;62099;INX;73.848;M
2002-10;ES61;62091;INX;70.435;M
2002-10;ES61;62092;INX;68.626;M
2002-10;ES61;62098;INX;95.466;M
2002-10;ES61;62117;INX;78.517;M
2002-11;ES;62089;INX;69.765;M
2002-11;ES;62090;INX;71.939;M
2002-11;ES;62093;INX;87.255;M
2002-11;ES;62100;INX;72.581;M
2002-11;ES;62096;INX;66.103;M
2002-11;ES;62094;INX;102.904;M
2002-11;ES;62095;INX;65.137;M
2002-11;ES;62101;INX;79.758;M
2002-11;ES;62102;INX;77.454;M
2002-11;ES;62106;INX;78.442;M
2002-11;ES;62103;INX;78.9;M
2002-11;ES;62104;INX;79.639;M
2002-11;ES;62107;INX;80.229;M
2002-11;ES;62108;INX;80.382;M
2002-11;ES;62109;INX;79.886;M
2002-11;ES;62110;INX;81.45;M
2002-11;ES;62111;INX;82.196;M
2002-11;ES;62112;INX;86.592;M
2002-11;ES;62113;INX;87.255;M
2002-11;ES;62114;INX;81.072;M
2002-11;ES;62105;INX;78.377;M
2002-11;ES;62115;INX;74.164;M
2002-11;ES;62116;INX;75.14;M
2002-11;ES;62097;INX;89.248;M
2002-11;ES;62099;INX;72.734;M
2002-11;ES;62091;INX;70.363;M
2002-11;ES;62092;INX;67.735;M
2002-11;ES;62098;INX;96.227;M
2002-11;ES;62117;INX;78.143;M
2002-11;ES61;62089;INX;69.544;M
2002-11;ES61;62090;INX;73.139;M
2002-11;ES61;62093;INX;87.784;M
2002-11;ES61;62100;INX;73.621;M
2002-11;ES61;62096;INX;65.622;M
2002-11;ES61;62094;INX;102.288;M
2002-11;ES61;62095;INX;64.674;M
2002-11;ES61;62101;INX;81.053;M
2002-11;ES61;62102;INX;78.23;M
2002-11;ES61;62106;INX;79.331;M
2002-11;ES61;62103;INX;79.867;M
2002-11;ES61;62104;INX;80.608;M
2002-11;ES61;62107;INX;80.437;M
2002-11;ES61;62108;INX;80.547;M
2002-11;ES61;62109;INX;81.179;M
2002-11;ES61;62110;INX;83.017;M
2002-11;ES61;62111;INX;83.937;M
2002-11;ES61;62112;INX;87.301;M
2002-11;ES61;62113;INX;87.784;M
2002-11;ES61;62114;INX;81.932;M
2002-11;ES61;62105;INX;79.435;M
2002-11;ES61;62115;INX;74.999;M
2002-11;ES61;62116;INX;76.013;M
2002-11;ES61;62097;INX;89.912;M
2002-11;ES61;62099;INX;73.681;M
2002-11;ES61;62091;INX;70.436;M
2002-11;ES61;62092;INX;67.668;M
2002-11;ES61;62098;INX;96.746;M
2002-11;ES61;62117;INX;78.909;M
2002-12;ES;62089;INX;69.936;M
2002-12;ES;62090;INX;72.753;M
2002-12;ES;62093;INX;87.338;M
2002-12;ES;62100;INX;72.916;M
2002-12;ES;62096;INX;66.932;M
2002-12;ES;62094;INX;102.964;M
2002-12;ES;62095;INX;65.731;M
2002-12;ES;62101;INX;79.965;M
2002-12;ES;62102;INX;77.711;M
2002-12;ES;62106;INX;78.653;M
2002-12;ES;62103;INX;79.117;M
2002-12;ES;62104;INX;79.788;M
2002-12;ES;62107;INX;80.445;M
2002-12;ES;62108;INX;80.599;M
2002-12;ES;62109;INX;80.092;M
2002-12;ES;62110;INX;81.585;M
2002-12;ES;62111;INX;82.337;M
2002-12;ES;62112;INX;86.683;M
2002-12;ES;62113;INX;87.338;M
2002-12;ES;62114;INX;81.163;M
2002-12;ES;62105;INX;78.643;M
2002-12;ES;62115;INX;74.609;M
2002-12;ES;62116;INX;75.392;M
2002-12;ES;62097;INX;89.339;M
2002-12;ES;62099;INX;73.062;M
2002-12;ES;62091;INX;70.747;M
2002-12;ES;62092;INX;68.426;M
2002-12;ES;62098;INX;96.099;M
2002-12;ES;62117;INX;78.341;M
2002-12;ES61;62089;INX;69.789;M
2002-12;ES61;62090;INX;73.484;M
2002-12;ES61;62093;INX;87.882;M
2002-12;ES61;62100;INX;73.932;M
2002-12;ES61;62096;INX;66.582;M
2002-12;ES61;62094;INX;102.339;M
2002-12;ES61;62095;INX;65.335;M
2002-12;ES61;62101;INX;81.247;M
2002-12;ES61;62102;INX;78.451;M
2002-12;ES61;62106;INX;79.493;M
2002-12;ES61;62103;INX;80.034;M
2002-12;ES61;62104;INX;80.755;M
2002-12;ES61;62107;INX;80.617;M
2002-12;ES61;62108;INX;80.726;M
2002-12;ES61;62109;INX;81.373;M
2002-12;ES61;62110;INX;83.12;M
2002-12;ES61;62111;INX;84.047;M
2002-12;ES61;62112;INX;87.401;M
2002-12;ES61;62113;INX;87.882;M
2002-12;ES61;62114;INX;82.044;M
2002-12;ES61;62105;INX;79.665;M
2002-12;ES61;62115;INX;75.327;M
2002-12;ES61;62116;INX;76.401;M
2002-12;ES61;62097;INX;90.018;M
2002-12;ES61;62099;INX;73.987;M
2002-12;ES61;62091;INX;70.71;M
2002-12;ES61;62092;INX;68.176;M
2002-12;ES61;62098;INX;96.617;M
2002-12;ES61;62117;INX;79.056;M
2021-01;ES;62089;RCH_A;1.1;M
2021-01;ES;62090;RCH_A;2.5;M
2021-01;ES;62093;RCH_A;-0.4;M
2021-01;ES;62100;RCH_A;0.5;M
2021-01;ES;62096;RCH_A;-9.1;M
2021-01;ES;62094;RCH_A;0.3;M
2021-01;ES;62095;RCH_A;-1.8;M
2021-01;ES;62101;RCH_A;0.1;M
2021-01;ES;62102;RCH_A;0.4;M
2021-01;ES;62106;RCH_A;1.4;M
2021-01;ES;62103;RCH_A;0.8;M
2021-01;ES;62104;RCH_A;0.6;M
2021-01;ES;62107;RCH_A;0.4;M
2021-01;ES;62108;RCH_A;0.4;M
2021-01;ES;62109;RCH_A;0.0;M
2021-01;ES;62110;RCH_A;1.2;M
2021-01;ES;62111;RCH_A;0.4;M
2021-01;ES;62112;RCH_A;-0.3;M
2021-01;ES;62113;RCH_A;-0.4;M
2021-01;ES;62114;RCH_A;-0.7;M
2021-01;ES;62105;RCH_A;0.5;M
2021-01;ES;62115;RCH_A;1.7;M
2021-01;ES;62116;RCH_A;0.8;M
2021-01;ES;62097;RCH_A;-2.2;M
2021-01;ES;62099;RCH_A;0.5;M
2021-01;ES;62091;RCH_A;1.6;M
2021-01;ES;62092;RCH_A;-0.4;M
2021-01;ES;62098;RCH_A;0.3;M
2021-01;ES;62117;RCH_A;1.3;M
2021-01;ES61;62089;RCH_A;1.0;M
2021-01;ES61;62090;RCH_A;1.8;M
2021-01;ES61;62093;RCH_A;-0.1;M
2021-01;ES61;62100;RCH_A;0.7;M
2021-01;ES61;62096;RCH_A;-8.0;M
2021-01;ES61;62094;RCH_A;0.0;M
2021-01;ES61;62095;RCH_A;-0.3;M
2021-01;ES61;62101;RCH_A;0.3;M
2021-01;ES61;62102;RCH_A;0.6;M
2021-01;ES61;62106;RCH_A;1.4;M
2021-01;ES61;62103;RCH_A;0.8;M
2021-01;ES61;62104;RCH_A;0.7;M
2021-01;ES61;62107;RCH_A;0.6;M
2021-01;ES61;62108;RCH_A;0.6;M
2021-01;ES61;62109;RCH_A;0.3;M
2021-01;ES61;62110;RCH_A;1.4;M
2021-01;ES61;62111;RCH_A;0.5;M
2021-01;ES61;62112;RCH_A;0.0;M
2021-01;ES61;62113;RCH_A;-0.1;M
2021-01;ES61;62114;RCH_A;0.0;M
2021-01;ES61;62105;RCH_A;0.6;M
2021-01;ES61;62115;RCH_A;1.4;M
2021-01;ES61;62116;RCH_A;0.8;M
2021-01;ES61;62097;RCH_A;-1.9;M
2021-01;ES61;62099;RCH_A;0.7;M
2021-01;ES61;62091;RCH_A;1.3;M
2021-01;ES61;62092;RCH_A;0.2;M
2021-01;ES61;62098;RCH_A;0.2;M
2021-01;ES61;62117;RCH_A;1.4;M
2021-02;ES;62089;RCH_A;0.7;M
2021-02;ES;62090;RCH_A;2.6;M
2021-02;ES;62093;RCH_A;-1.3;M
2021-02;ES;62100;RCH_A;0.1;M
2021-02;ES;62096;RCH_A;-4.6;M
2021-02;ES;62094;RCH_A;0.2;M
2021-02;ES;62095;RCH_A;-4.2;M
2021-02;ES;62101;RCH_A;-0.5;M
2021-02;ES;62102;RCH_A;0.0;M
2021-02;ES;62106;RCH_A;0.4;M
2021-02;ES;62103;RCH_A;0.6;M
2021-02;ES;62104;RCH_A;0.3;M
2021-02;ES;62107;RCH_A;0.0;M
