D_TEMPORAL_0;D_TIPO_PERSONAL_0;D_TIPO_EMPRESA_0;D_DISCIPLINA_0;D_SEXO_0;D_TERRITORIO_0;D_TIPO_ESTAB_0;D_ESTUDIOS_0;INDICATOR;OBS_VALUE;FREQ
2009;215154;215122;215128;3689;3143;213227;215166;Personas;;A
2009;215154;215122;215128;3690;3143;213227;215166;Personas;;A
2009;215154;215122;215129;3691;3143;213227;215166;Personas;;A
2009;215154;215122;215129;3689;3143;213227;215166;Personas;;A
2009;215154;215122;215129;3690;3143;213227;215166;Personas;;A
2009;215154;215122;215130;3691;3143;213227;215166;Personas;;A
2009;215154;215122;215130;3689;3143;213227;215166;Personas;;A
2009;215154;215122;215130;3690;3143;213227;215166;Personas;;A
2009;215154;215122;215131;3691;3143;213227;215166;Personas;;A
2009;215154;215122;215131;3689;3143;213227;215166;Personas;;A
2009;215154;215122;215131;3690;3143;213227;215166;Personas;;A
2009;215154;215124;215132;3691;3143;213227;215166;Personas;7786.428791979;A
2009;215154;215124;215132;3689;3143;213227;215166;Personas;5396.387119356;A
2009;215154;215124;215132;3690;3143;213227;215166;Personas;2390.041672623;A
2009;215154;215124;215126;3691;3143;213227;215166;Personas;;A
2009;215154;215124;215126;3689;3143;213227;215166;Personas;;A
2009;215154;215124;215126;3690;3143;213227;215166;Personas;;A
2009;215154;215124;215127;3691;3143;213227;215166;Personas;;A
2009;215154;215124;215127;3689;3143;213227;215166;Personas;;A
2009;215154;215124;215127;3690;3143;213227;215166;Personas;;A
2009;215154;215124;215128;3691;3143;213227;215166;Personas;;A
2009;215154;215124;215128;3689;3143;213227;215166;Personas;;A
2009;215154;215124;215128;3690;3143;213227;215166;Personas;;A
2009;215154;215124;215129;3691;3143;213227;215166;Personas;;A
2009;215154;215124;215129;3689;3143;213227;215166;Personas;;A
2009;215154;215124;215129;3690;3143;213227;215166;Personas;;A
2009;215154;215124;215130;3691;3143;213227;215166;Personas;;A
2009;215154;215124;215130;3689;3143;213227;215166;Personas;;A
2009;215154;215124;215130;3690;3143;213227;215166;Personas;;A
2009;215154;215124;215131;3691;3143;213227;215166;Personas;;A
2009;215154;215124;215131;3689;3143;213227;215166;Personas;;A
2009;215154;215124;215131;3690;3143;213227;215166;Personas;;A
2009;215155;215117;215132;3691;3143;213227;215166;Personas;3577.999999998;A
2009;215155;215117;215132;3689;3143;213227;215166;Personas;1877.999999999;A
2009;215155;215117;215132;3690;3143;213227;215166;Personas;1699.999999999;A
2009;215155;215117;215126;3691;3143;213227;215166;Personas;86.393773667;A
2009;215155;215117;215126;3689;3143;213227;215166;Personas;53.849795765;A
2009;215155;215117;215126;3690;3143;213227;215166;Personas;32.543977902;A
2009;215155;215117;215127;3691;3143;213227;215166;Personas;136.310521946;A
2009;215155;215117;215127;3689;3143;213227;215166;Personas;91.951472392;A
2009;215155;215117;215127;3690;3143;213227;215166;Personas;44.359049554;A
2009;215155;215117;215128;3691;3143;213227;215166;Personas;2548.890722277;A
2009;215155;215117;215128;3689;3143;213227;215166;Personas;1305.35894095;A
2009;215155;215117;215128;3690;3143;213227;215166;Personas;1243.531781327;A
2009;215155;215117;215129;3691;3143;213227;215166;Personas;491.454816873;A
2009;215155;215117;215129;3689;3143;213227;215166;Personas;274.266309034;A
2009;215155;215117;215129;3690;3143;213227;215166;Personas;217.188507839;A
2009;215155;215117;215130;3691;3143;213227;215166;Personas;259.318511501;A
2009;215155;215117;215130;3689;3143;213227;215166;Personas;120.634806379;A
2009;215155;215117;215130;3690;3143;213227;215166;Personas;138.683705122;A
2009;215155;215117;215131;3691;3143;213227;215166;Personas;55.631653734;A
2009;215155;215117;215131;3689;3143;213227;215166;Personas;31.938675479;A
2009;215155;215117;215131;3690;3143;213227;215166;Personas;23.692978255;A
2009;215155;215120;215132;3691;3143;213227;215166;Personas;19320.999999999;A
2009;215155;215120;215132;3689;3143;213227;215166;Personas;12054.0;A
2009;215155;215120;215132;3690;3143;213227;215166;Personas;7266.999999999;A
2009;215155;215120;215126;3691;3143;213227;215166;Personas;4059.283076493;A
2009;215155;215120;215126;3689;3143;213227;215166;Personas;2520.072000891;A
2009;215155;215120;215126;3690;3143;213227;215166;Personas;1539.211075602;A
2009;215155;215120;215127;3691;3143;213227;215166;Personas;3212.440591948;A
2009;215155;215120;215127;3689;3143;213227;215166;Personas;2036.031952539;A
2009;215155;215120;215127;3690;3143;213227;215166;Personas;1176.408639409;A
2009;215155;215120;215128;3691;3143;213227;215166;Personas;2767.002266631;A
2009;215155;215120;215128;3689;3143;213227;215166;Personas;1742.358712604;A
2009;215155;215120;215128;3690;3143;213227;215166;Personas;1024.643554027;A
2009;215155;215120;215129;3691;3143;213227;215166;Personas;614.49725084;A
2009;215155;215120;215129;3689;3143;213227;215166;Personas;390.030148987;A
2009;215155;215120;215129;3690;3143;213227;215166;Personas;224.467101853;A
2009;215155;215120;215130;3691;3143;213227;215166;Personas;5023.23232953;A
2009;215155;215120;215130;3689;3143;213227;215166;Personas;3086.151434392;A
2009;215155;215120;215130;3690;3143;213227;215166;Personas;1937.080895138;A
2009;215155;215120;215131;3691;3143;213227;215166;Personas;3644.544484557;A
2009;215155;215120;215131;3689;3143;213227;215166;Personas;2279.355750587;A
2009;215155;215120;215131;3690;3143;213227;215166;Personas;1365.18873397;A
2009;215155;215122;215132;3691;3143;213227;215166;Personas;23.0;A
2009;215155;215122;215132;3689;3143;213227;215166;Personas;14.0;A
2009;215155;215122;215132;3690;3143;213227;215166;Personas;9.0;A
2009;215155;215122;215126;3691;3143;213227;215166;Personas;;A
2009;215155;215122;215126;3689;3143;213227;215166;Personas;;A
2009;215155;215122;215126;3690;3143;213227;215166;Personas;;A
2009;215155;215122;215127;3691;3143;213227;215166;Personas;;A
2009;215155;215122;215127;3689;3143;213227;215166;Personas;;A
2009;215155;215122;215127;3690;3143;213227;215166;Personas;;A
2009;215155;215122;215128;3691;3143;213227;215166;Personas;;A
2009;215155;215122;215128;3689;3143;213227;215166;Personas;;A
2009;215155;215122;215128;3690;3143;213227;215166;Personas;;A
2009;215155;215122;215129;3691;3143;213227;215166;Personas;;A
2009;215155;215122;215129;3689;3143;213227;215166;Personas;;A
2009;215155;215122;215129;3690;3143;213227;215166;Personas;;A
2009;215155;215122;215130;3691;3143;213227;215166;Personas;;A
2009;215155;215122;215130;3689;3143;213227;215166;Personas;;A
2009;215155;215122;215130;3690;3143;213227;215166;Personas;;A
2009;215155;215122;215131;3691;3143;213227;215166;Personas;;A
2009;215155;215122;215131;3689;3143;213227;215166;Personas;;A
2009;215155;215122;215131;3690;3143;213227;215166;Personas;;A
2009;215155;215124;215132;3691;3143;213227;215166;Personas;3683.987756267;A
2009;215155;215124;215132;3689;3143;213227;215166;Personas;2609.423349155;A
2009;215155;215124;215132;3690;3143;213227;215166;Personas;1074.564407112;A
2009;215155;215124;215126;3691;3143;213227;215166;Personas;;A
2009;215155;215124;215126;3689;3143;213227;215166;Personas;;A
2009;215155;215124;215126;3690;3143;213227;215166;Personas;;A
2009;215155;215124;215127;3691;3143;213227;215166;Personas;;A
2009;215155;215124;215127;3689;3143;213227;215166;Personas;;A
2009;215155;215124;215127;3690;3143;213227;215166;Personas;;A
2009;215155;215124;215128;3691;3143;213227;215166;Personas;;A
2009;215155;215124;215128;3689;3143;213227;215166;Personas;;A
2009;215155;215124;215128;3690;3143;213227;215166;Personas;;A
2009;215155;215124;215129;3691;3143;213227;215166;Personas;;A
2009;215155;215124;215129;3689;3143;213227;215166;Personas;;A
2009;215155;215124;215129;3690;3143;213227;215166;Personas;;A
2009;215155;215124;215130;3691;3143;213227;215166;Personas;;A
2009;215155;215124;215130;3689;3143;213227;215166;Personas;;A
2009;215155;215124;215130;3690;3143;213227;215166;Personas;;A
2009;215155;215124;215131;3691;3143;213227;215166;Personas;;A
2009;215155;215124;215131;3689;3143;213227;215166;Personas;;A
2009;215155;215124;215131;3690;3143;213227;215166;Personas;;A
2009;215156;215117;215132;3691;3143;213227;215166;Personas;640.000000001;A
2009;215156;215117;215132;3689;3143;213227;215166;Personas;311.000000001;A
2009;215156;215117;215132;3690;3143;213227;215166;Personas;329.0;A
2009;215156;215117;215126;3691;3143;213227;215166;Personas;46.068032671;A
2009;215156;215117;215126;3689;3143;213227;215166;Personas;35.04943244;A
2009;215156;215117;215126;3690;3143;213227;215166;Personas;11.018600231;A
2009;215156;215117;215127;3691;3143;213227;215166;Personas;77.792415348;A
2009;215156;215117;215127;3689;3143;213227;215166;Personas;71.923700285;A
2009;215156;215117;215127;3690;3143;213227;215166;Personas;5.868715063;A
2009;215156;215117;215128;3691;3143;213227;215166;Personas;296.600627747;A
2009;215156;215117;215128;3689;3143;213227;215166;Personas;128.066447463;A
2009;215156;215117;215128;3690;3143;213227;215166;Personas;168.534180284;A
2009;215156;215117;215129;3691;3143;213227;215166;Personas;166.093750999;A
2009;215156;215117;215129;3689;3143;213227;215166;Personas;45.460165406;A
2009;215156;215117;215129;3690;3143;213227;215166;Personas;120.633585593;A
2009;215156;215117;215130;3691;3143;213227;215166;Personas;48.614809536;A
2009;215156;215117;215130;3689;3143;213227;215166;Personas;28.170449509;A
2009;215156;215117;215130;3690;3143;213227;215166;Personas;20.444360027;A
2009;215156;215117;215131;3691;3143;213227;215166;Personas;4.8303637;A
2009;215156;215117;215131;3689;3143;213227;215166;Personas;2.329804898;A
2009;215156;215117;215131;3690;3143;213227;215166;Personas;2.500558802;A
2009;215156;215120;215132;3691;3143;213227;215166;Personas;2149.999999999;A
2009;215156;215120;215132;3689;3143;213227;215166;Personas;1079.999999999;A
2009;215156;215120;215132;3690;3143;213227;215166;Personas;1070.0;A
2009;215156;215120;215126;3691;3143;213227;215166;Personas;408.150346061;A
2009;215156;215120;215126;3689;3143;213227;215166;Personas;203.250563893;A
2009;215156;215120;215126;3690;3143;213227;215166;Personas;204.899782168;A
2009;215156;215120;215127;3691;3143;213227;215166;Personas;400.853407628;A
2009;215156;215120;215127;3689;3143;213227;215166;Personas;222.446749371;A
2009;215156;215120;215127;3690;3143;213227;215166;Personas;178.406658257;A
2009;215156;215120;215128;3691;3143;213227;215166;Personas;329.205664206;A
2009;215156;215120;215128;3689;3143;213227;215166;Personas;165.087791943;A
2009;215156;215120;215128;3690;3143;213227;215166;Personas;164.117872263;A
2009;215156;215120;215129;3691;3143;213227;215166;Personas;118.004307988;A
2009;215156;215120;215129;3689;3143;213227;215166;Personas;53.648853805;A
2009;215156;215120;215129;3690;3143;213227;215166;Personas;64.355454183;A
2009;215156;215120;215130;3691;3143;213227;215166;Personas;485.581411831;A
2009;215156;215120;215130;3689;3143;213227;215166;Personas;231.581079285;A
2009;215156;215120;215130;3690;3143;213227;215166;Personas;254.000332546;A
2009;215156;215120;215131;3691;3143;213227;215166;Personas;408.204862285;A
2009;215156;215120;215131;3689;3143;213227;215166;Personas;203.984961702;A
2009;215156;215120;215131;3690;3143;213227;215166;Personas;204.219900583;A
2009;215156;215122;215132;3691;3143;213227;215166;Personas;22.0;A
2009;215156;215122;215132;3689;3143;213227;215166;Personas;9.0;A
2009;215156;215122;215132;3690;3143;213227;215166;Personas;13.0;A
2009;215156;215122;215126;3691;3143;213227;215166;Personas;;A
2009;215156;215122;215126;3689;3143;213227;215166;Personas;;A
2009;215156;215122;215126;3690;3143;213227;215166;Personas;;A
2009;215156;215122;215127;3691;3143;213227;215166;Personas;;A
2009;215156;215122;215127;3689;3143;213227;215166;Personas;;A
2009;215156;215122;215127;3690;3143;213227;215166;Personas;;A
2009;215156;215122;215128;3691;3143;213227;215166;Personas;;A
2009;215156;215122;215128;3689;3143;213227;215166;Personas;;A
2009;215156;215122;215128;3690;3143;213227;215166;Personas;;A
2009;215156;215122;215129;3691;3143;213227;215166;Personas;;A
2009;215156;215122;215129;3689;3143;213227;215166;Personas;;A
2009;215156;215122;215129;3690;3143;213227;215166;Personas;;A
2009;215156;215122;215130;3691;3143;213227;215166;Personas;;A
2009;215156;215122;215130;3689;3143;213227;215166;Personas;;A
2009;215156;215122;215130;3690;3143;213227;215166;Personas;;A
2009;215156;215122;215131;3691;3143;213227;215166;Personas;;A
2009;215156;215122;215131;3689;3143;213227;215166;Personas;;A
2009;215156;215122;215131;3690;3143;213227;215166;Personas;;A
2009;215156;215124;215132;3691;3143;213227;215166;Personas;2817.548751353;A
2009;215156;215124;215132;3689;3143;213227;215166;Personas;1974.132036531;A
2009;215156;215124;215132;3690;3143;213227;215166;Personas;843.416714822;A
2009;215156;215124;215126;3691;3143;213227;215166;Personas;;A
2009;215156;215124;215126;3689;3143;213227;215166;Personas;;A
2009;215156;215124;215126;3690;3143;213227;215166;Personas;;A
2009;215156;215124;215127;3691;3143;213227;215166;Personas;;A
2009;215156;215124;215127;3689;3143;213227;215166;Personas;;A
2009;215156;215124;215127;3690;3143;213227;215166;Personas;;A
2009;215156;215124;215128;3691;3143;213227;215166;Personas;;A
2009;215156;215124;215128;3689;3143;213227;215166;Personas;;A
2009;215156;215124;215128;3690;3143;213227;215166;Personas;;A
2009;215156;215124;215129;3691;3143;213227;215166;Personas;;A
2009;215156;215124;215129;3689;3143;213227;215166;Personas;;A
2009;215156;215124;215129;3690;3143;213227;215166;Personas;;A
2009;215156;215124;215130;3691;3143;213227;215166;Personas;;A
2009;215156;215124;215130;3689;3143;213227;215166;Personas;;A
2009;215156;215124;215130;3690;3143;213227;215166;Personas;;A
2009;215156;215124;215131;3691;3143;213227;215166;Personas;;A
2009;215156;215124;215131;3689;3143;213227;215166;Personas;;A
2009;215156;215124;215131;3690;3143;213227;215166;Personas;;A
2009;215157;215117;215132;3691;3143;213227;215166;Personas;696.999999999;A
2009;215157;215117;215132;3689;3143;213227;215166;Personas;465.0;A
2009;215157;215117;215132;3690;3143;213227;215166;Personas;231.999999999;A
2009;215157;215117;215126;3691;3143;213227;215166;Personas;22.538193663;A
2009;215157;215117;215126;3689;3143;213227;215166;Personas;10.057265799;A
2009;215157;215117;215126;3690;3143;213227;215166;Personas;12.480927864;A
2009;215157;215117;215127;3691;3143;213227;215166;Personas;51.897062707;A
2009;215157;215117;215127;3689;3143;213227;215166;Personas;34.470925446;A
2009;215157;215117;215127;3690;3143;213227;215166;Personas;17.426137261;A
2009;215157;215117;215128;3691;3143;213227;215166;Personas;153.508649973;A
2009;215157;215117;215128;3689;3143;213227;215166;Personas;71.096284038;A
2009;215157;215117;215128;3690;3143;213227;215166;Personas;82.412365935;A
2009;215157;215117;215129;3691;3143;213227;215166;Personas;425.451432129;A
2009;215157;215117;215129;3689;3143;213227;215166;Personas;339.154628476;A
2009;215157;215117;215129;3690;3143;213227;215166;Personas;86.296803653;A
2009;215157;215117;215130;3691;3143;213227;215166;Personas;25.066678961;A
2009;215157;215117;215130;3689;3143;213227;215166;Personas;6.061909109;A
2009;215157;215117;215130;3690;3143;213227;215166;Personas;19.004769852;A
2009;215157;215117;215131;3691;3143;213227;215166;Personas;18.537982566;A
2009;215157;215117;215131;3689;3143;213227;215166;Personas;4.158987132;A
2009;215157;215117;215131;3690;3143;213227;215166;Personas;14.378995434;A
2009;215157;215120;215132;3691;3143;213227;215166;Personas;3082.999999999;A
2009;215157;215120;215132;3689;3143;213227;215166;Personas;1353.000000001;A
2009;215157;215120;215132;3690;3143;213227;215166;Personas;1729.999999998;A
2009;215157;215120;215126;3691;3143;213227;215166;Personas;661.566577445;A
2009;215157;215120;215126;3689;3143;213227;215166;Personas;294.742495046;A
2009;215157;215120;215126;3690;3143;213227;215166;Personas;366.824082399;A
2009;215157;215120;215127;3691;3143;213227;215166;Personas;563.706000423;A
2009;215157;215120;215127;3689;3143;213227;215166;Personas;246.818287789;A
2009;215157;215120;215127;3690;3143;213227;215166;Personas;316.887712634;A
2009;215157;215120;215128;3691;3143;213227;215166;Personas;440.792069162;A
2009;215157;215120;215128;3689;3143;213227;215166;Personas;194.095651147;A
2009;215157;215120;215128;3690;3143;213227;215166;Personas;246.696418015;A
2009;215157;215120;215129;3691;3143;213227;215166;Personas;79.498441171;A
2009;215157;215120;215129;3689;3143;213227;215166;Personas;36.617081131;A
2009;215157;215120;215129;3690;3143;213227;215166;Personas;42.88136004;A
2009;215157;215120;215130;3691;3143;213227;215166;Personas;794.18625864;A
2009;215157;215120;215130;3689;3143;213227;215166;Personas;343.34482851;A
2009;215157;215120;215130;3690;3143;213227;215166;Personas;450.84143013;A
2009;215157;215120;215131;3691;3143;213227;215166;Personas;543.250653158;A
2009;215157;215120;215131;3689;3143;213227;215166;Personas;237.381656378;A
2009;215157;215120;215131;3690;3143;213227;215166;Personas;305.86899678;A
2009;215157;215122;215132;3691;3143;213227;215166;Personas;19.0;A
2009;215157;215122;215132;3689;3143;213227;215166;Personas;7.0;A
2009;215157;215122;215132;3690;3143;213227;215166;Personas;12.0;A
2009;215157;215122;215126;3691;3143;213227;215166;Personas;;A
2009;215157;215122;215126;3689;3143;213227;215166;Personas;;A
2009;215157;215122;215126;3690;3143;213227;215166;Personas;;A
2009;215157;215122;215127;3691;3143;213227;215166;Personas;;A
2009;215157;215122;215127;3689;3143;213227;215166;Personas;;A
2009;215157;215122;215127;3690;3143;213227;215166;Personas;;A
2009;215157;215122;215128;3691;3143;213227;215166;Personas;;A
2009;215157;215122;215128;3689;3143;213227;215166;Personas;;A
2009;215157;215122;215128;3690;3143;213227;215166;Personas;;A
2009;215157;215122;215129;3691;3143;213227;215166;Personas;;A
2009;215157;215122;215129;3689;3143;213227;215166;Personas;;A
2009;215157;215122;215129;3690;3143;213227;215166;Personas;;A
2009;215157;215122;215130;3691;3143;213227;215166;Personas;;A
2009;215157;215122;215130;3689;3143;213227;215166;Personas;;A
2009;215157;215122;215130;3690;3143;213227;215166;Personas;;A
2009;215157;215122;215131;3691;3143;213227;215166;Personas;;A
2009;215157;215122;215131;3689;3143;213227;215166;Personas;;A
2009;215157;215122;215131;3690;3143;213227;215166;Personas;;A
