TEMPORAL;TERRITORIO;EDAD;EDADC2;INDICATOR;OBS_VALUE;FREQ;SEXO;SEXOC2;ESTADOCIVIL;ESTADOCIVILC2;DURACMATRIM;NUMHIJOSMENORED;CUSTODIA;NACIONACONYUGES;TIPOMATRIMONIO
2002;ES61;Y40-44;4948;SEP;2109.728806;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y40-44;4826;SEP;4.028715;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y40-44;4832;SEP;44.483811;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y40-44;4839;SEP;207.729745;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y40-44;4845;SEP;839.360722;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y40-44;4851;SEP;908.239844;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y40-44;4858;SEP;93.672217;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y40-44;4864;SEP;7.462511;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y40-44;4870;SEP;1.928443;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y40-44;4876;SEP;2.822798;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y45-49;4948;SEP;1416.746256;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y45-49;4832;SEP;6.499912;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y45-49;4839;SEP;32.946891;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y45-49;4845;SEP;168.860625;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y45-49;4851;SEP;578.056715;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y45-49;4858;SEP;535.780319;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y45-49;4864;SEP;76.448642;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y45-49;4870;SEP;11.112722;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y45-49;4876;SEP;1.718644;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y50-54;4948;SEP;978.90702;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y50-54;4826;SEP;1.325581;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y50-54;4832;SEP;7.633561;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y50-54;4839;SEP;5.691319;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y50-54;4845;SEP;44.294884;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y50-54;4851;SEP;167.086211;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y50-54;4858;SEP;379.592126;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y50-54;4864;SEP;330.554451;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y50-54;4870;SEP;34.236356;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y50-54;4876;SEP;5.242575;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y50-54;4947;SEP;1.321513;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y55-59;4948;SEP;578.960722;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y55-59;4832;SEP;1.325581;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y55-59;4839;SEP;2.660893;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y55-59;4845;SEP;13.359561;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y55-59;4851;SEP;46.131751;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y55-59;4858;SEP;101.269944;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y55-59;4864;SEP;198.879028;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y55-59;4870;SEP;186.968549;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y55-59;4876;SEP;25.10166;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y55-59;4882;SEP;1.335312;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y60-64;4948;SEP;268.320811;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y60-64;4845;SEP;6.086553;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y60-64;4851;SEP;9.298529;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y60-64;4858;SEP;17.772944;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y60-64;4864;SEP;46.669395;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y60-64;4870;SEP;113.841472;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y60-64;4876;SEP;59.88676;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y60-64;4882;SEP;14.765158;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y65-69;4948;SEP;168.611384;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y65-69;4851;SEP;6.709655;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y65-69;4858;SEP;7.50958;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y65-69;4864;SEP;7.619762;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y65-69;4870;SEP;25.917008;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y65-69;4876;SEP;75.181343;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y65-69;4882;SEP;36.351326;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y65-69;4888;SEP;9.32271;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y70-74;4948;SEP;68.423667;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y70-74;4839;SEP;1.321513;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y70-74;4845;SEP;1.928443;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y70-74;4858;SEP;3.044225;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y70-74;4864;SEP;1.325581;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y70-74;4870;SEP;9.04496;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y70-74;4876;SEP;10.550562;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y70-74;4882;SEP;20.98275;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y70-74;4888;SEP;13.831835;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y70-74;4947;SEP;3.647087;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y_GE50;4948;SEP;45.008634;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y_GE50;4851;SEP;1.325581;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y_GE50;4858;SEP;1.718644;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y_GE50;4864;SEP;1.928443;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y_GE50;4870;SEP;6.000735;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y_GE50;4876;SEP;6.653974;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y_GE50;4882;SEP;4.429914;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y_GE50;4888;SEP;8.220671;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;Y_GE50;4947;SEP;14.730672;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;NC;4948;SEP;1266.821658;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;NC;4826;SEP;1.325581;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;NC;4832;SEP;2.651162;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;NC;4839;SEP;2.746711;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;NC;4845;SEP;7.240498;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;NC;4858;SEP;3.339842;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;NC;4864;SEP;2.670624;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;NC;4870;SEP;1.325581;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;NC;4876;SEP;1.325581;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES61;NC;4888;SEP;1.325581;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;TOTAL;4948;SEP;1013.99996;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;TOTAL;4826;SEP;39.528812;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;TOTAL;4832;SEP;163.27118;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;TOTAL;4839;SEP;201.081348;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;TOTAL;4845;SEP;194.206772;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;TOTAL;4851;SEP;161.552536;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;TOTAL;4858;SEP;104.837284;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;TOTAL;4864;SEP;36.091524;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;TOTAL;4870;SEP;30.935592;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;TOTAL;4876;SEP;12.030508;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;TOTAL;4882;SEP;10.311864;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;TOTAL;4888;SEP;1.718644;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;TOTAL;4947;SEP;3.437288;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y15-19;4948;SEP;12.030508;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y15-19;4826;SEP;10.311864;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y15-19;4832;SEP;1.718644;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y25-29;4948;SEP;99.681352;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y25-29;4826;SEP;20.623728;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y25-29;4832;SEP;65.308472;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y25-29;4839;SEP;12.030508;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y25-29;4858;SEP;1.718644;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y30-34;4948;SEP;201.081348;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y30-34;4826;SEP;6.874576;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y30-34;4832;SEP;72.183048;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y30-34;4839;SEP;101.399996;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y30-34;4845;SEP;18.905084;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y30-34;4851;SEP;1.718644;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y35-39;4948;SEP;197.64406;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y35-39;4826;SEP;1.718644;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y35-39;4832;SEP;15.467796;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y35-39;4839;SEP;68.74576;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y35-39;4845;SEP;89.369488;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y35-39;4851;SEP;18.905084;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y35-39;4858;SEP;3.437288;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y40-44;4948;SEP;161.552536;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y40-44;4832;SEP;6.874576;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y40-44;4839;SEP;13.749152;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y40-44;4845;SEP;67.027116;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y40-44;4851;SEP;67.027116;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y40-44;4858;SEP;6.874576;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y45-49;4948;SEP;132.335588;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y45-49;4839;SEP;3.437288;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y45-49;4845;SEP;15.467796;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y45-49;4851;SEP;58.433896;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y45-49;4858;SEP;51.55932;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y45-49;4870;SEP;1.718644;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y45-49;4876;SEP;1.718644;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y50-54;4948;SEP;72.183048;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y50-54;4832;SEP;1.718644;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y50-54;4839;SEP;1.718644;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y50-54;4845;SEP;3.437288;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y50-54;4851;SEP;12.030508;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y50-54;4858;SEP;27.498304;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y50-54;4864;SEP;24.061016;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y50-54;4870;SEP;1.718644;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y55-59;4948;SEP;34.37288;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y55-59;4851;SEP;3.437288;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y55-59;4858;SEP;5.155932;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y55-59;4864;SEP;6.874576;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y55-59;4870;SEP;17.18644;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y55-59;4876;SEP;1.718644;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y60-64;4948;SEP;17.18644;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y60-64;4858;SEP;1.718644;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y60-64;4864;SEP;3.437288;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y60-64;4870;SEP;5.155932;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y60-64;4876;SEP;6.874576;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y65-69;4948;SEP;15.467796;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y65-69;4858;SEP;3.437288;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y65-69;4864;SEP;1.718644;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y65-69;4870;SEP;3.437288;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y65-69;4876;SEP;1.718644;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y65-69;4882;SEP;5.155932;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y70-74;4948;SEP;10.311864;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y70-74;4858;SEP;1.718644;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y70-74;4870;SEP;1.718644;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y70-74;4882;SEP;3.437288;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y70-74;4888;SEP;1.718644;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y70-74;4947;SEP;1.718644;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y_GE50;4948;SEP;5.155932;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y_GE50;4858;SEP;1.718644;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y_GE50;4882;SEP;1.718644;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;Y_GE50;4947;SEP;1.718644;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES611;NC;4948;SEP;54.996608;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;TOTAL;4948;SEP;1800.000576;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;TOTAL;4826;SEP;53.41248;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;TOTAL;4832;SEP;208.308672;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;TOTAL;4839;SEP;315.133632;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;TOTAL;4845;SEP;351.187056;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;TOTAL;4851;SEP;260.38584;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;TOTAL;4858;SEP;162.908064;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;TOTAL;4864;SEP;90.801216;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;TOTAL;4870;SEP;56.083104;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;TOTAL;4876;SEP;21.364992;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;TOTAL;4882;SEP;10.682496;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;TOTAL;4888;SEP;4.005936;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y15-19;4948;SEP;14.688432;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y15-19;4826;SEP;12.017808;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y15-19;4832;SEP;2.670624;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y25-29;4948;SEP;125.519328;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y25-29;4826;SEP;30.712176;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y25-29;4832;SEP;78.783408;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y25-29;4839;SEP;10.682496;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y25-29;4845;SEP;2.670624;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y30-34;4948;SEP;279.080208;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y30-34;4826;SEP;9.347184;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y30-34;4832;SEP;98.813088;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y30-34;4839;SEP;137.537136;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y30-34;4845;SEP;29.376864;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y30-34;4851;SEP;4.005936;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y35-39;4948;SEP;336.498624;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y35-39;4826;SEP;1.335312;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y35-39;4832;SEP;21.364992;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y35-39;4839;SEP;128.189952;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y35-39;4845;SEP;157.566816;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y35-39;4851;SEP;25.370928;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y35-39;4858;SEP;2.670624;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y40-44;4948;SEP;304.451136;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y40-44;4832;SEP;5.341248;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y40-44;4839;SEP;33.3828;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y40-44;4845;SEP;126.85464;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y40-44;4851;SEP;126.85464;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y40-44;4858;SEP;12.017808;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y45-49;4948;SEP;190.949616;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y45-49;4839;SEP;2.670624;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y45-49;4845;SEP;28.041552;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y45-49;4851;SEP;80.11872;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y45-49;4858;SEP;61.424352;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y45-49;4864;SEP;12.017808;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y45-49;4870;SEP;4.005936;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y50-54;4948;SEP;126.85464;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y50-54;4832;SEP;1.335312;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y50-54;4845;SEP;4.005936;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y50-54;4851;SEP;18.694368;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y50-54;4858;SEP;65.430288;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2002;ES612;Y50-54;4864;SEP;34.718112;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
