TEMPORAL;TERRITORIO;ESTADOCIVIL;ESTADOCIVILC2;INDICATOR;OBS_VALUE;FREQ;EDAD;EDADC2;SEXO;SEXOC2;DURACMATRIM;NUMHIJOSMENORED;CUSTODIA;NACIONACONYUGES;TIPOMATRIMONIO
2000;ES61;4323;4958;SEP;212.999682;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES61;4323;4962;SEP;14.235142;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES61;4323;4965;SEP;75.621356;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES61;4323;4969;SEP;22.714461;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES61;4327;4967;SEP;842.85337;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES61;4327;4958;SEP;29.302191;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES61;4327;4969;SEP;813.551179;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES611;TOTAL;4967;SEP;759.000089;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES611;TOTAL;4958;SEP;606.619574;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES611;TOTAL;4962;SEP;2.902486;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES611;TOTAL;4965;SEP;21.768645;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES611;TOTAL;4969;SEP;127.709384;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES611;4316;4967;SEP;657.413079;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES611;4316;4958;SEP;583.399686;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES611;4316;4962;SEP;1.451243;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES611;4316;4965;SEP;15.963673;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES611;4316;4969;SEP;56.598477;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES611;4320;4967;SEP;5.804972;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES611;4320;4958;SEP;4.353729;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES611;4320;4962;SEP;1.451243;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES611;4323;4967;SEP;26.122374;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES611;4323;4958;SEP;18.866159;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES611;4323;4965;SEP;5.804972;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES611;4323;4969;SEP;1.451243;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES611;4327;4967;SEP;69.659664;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES611;4327;4969;SEP;69.659664;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;TOTAL;4967;SEP;1694.00028;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;TOTAL;4958;SEP;1252.79289;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;TOTAL;4962;SEP;5.90244;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;TOTAL;4965;SEP;25.08537;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;TOTAL;4969;SEP;410.21958;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;4316;4967;SEP;1449.04902;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;4316;4958;SEP;1212.95142;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;4316;4962;SEP;2.95122;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;4316;4965;SEP;11.80488;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;4316;4969;SEP;221.3415;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;4320;4967;SEP;11.80488;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;4320;4958;SEP;8.85366;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;4320;4965;SEP;2.95122;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;4323;4967;SEP;39.84147;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;4323;4958;SEP;19.18293;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;4323;4962;SEP;2.95122;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;4323;4965;SEP;10.32927;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;4323;4969;SEP;7.37805;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;4327;4967;SEP;193.30491;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;4327;4958;SEP;11.80488;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES612;4327;4969;SEP;181.50003;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;TOTAL;4967;SEP;904.999872;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;TOTAL;4958;SEP;860.557914;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;TOTAL;4962;SEP;2.693452;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;TOTAL;4965;SEP;13.46726;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;TOTAL;4969;SEP;28.281246;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4316;4967;SEP;859.211188;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4316;4958;SEP;839.010298;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4316;4962;SEP;1.346726;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4316;4965;SEP;2.693452;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4316;4969;SEP;16.160712;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4320;4967;SEP;8.080356;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4320;4958;SEP;4.040178;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4320;4962;SEP;1.346726;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4320;4965;SEP;2.693452;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4323;4967;SEP;26.93452;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4323;4958;SEP;17.507438;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4323;4965;SEP;8.080356;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4323;4969;SEP;1.346726;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4327;4967;SEP;10.773808;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES613;4327;4969;SEP;10.773808;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;TOTAL;4967;SEP;1188.000051;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;TOTAL;4958;SEP;1092.568533;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;TOTAL;4962;SEP;1.223481;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;TOTAL;4965;SEP;24.46962;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;TOTAL;4969;SEP;69.738417;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;4316;4967;SEP;1126.826001;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;4316;4958;SEP;1064.42847;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;4316;4962;SEP;1.223481;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;4316;4965;SEP;9.787848;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;4316;4969;SEP;51.386202;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;4320;4967;SEP;4.893924;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;4320;4958;SEP;2.446962;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;4320;4965;SEP;2.446962;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;4323;4967;SEP;39.151392;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;4323;4958;SEP;25.693101;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;4323;4965;SEP;12.23481;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;4323;4969;SEP;1.223481;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;4327;4967;SEP;17.128734;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES614;4327;4969;SEP;17.128734;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;TOTAL;4967;SEP;655.000038;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;TOTAL;4958;SEP;345.013389;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;TOTAL;4962;SEP;3.502674;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;TOTAL;4965;SEP;14.010696;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;TOTAL;4969;SEP;292.473279;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;4316;4967;SEP;360.775422;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;4316;4958;SEP;336.256704;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;4316;4962;SEP;1.751337;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;4316;4965;SEP;10.508022;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;4316;4969;SEP;12.259359;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;4320;4967;SEP;1.751337;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;4320;4962;SEP;1.751337;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;4323;4967;SEP;10.508022;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;4323;4958;SEP;7.005348;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;4323;4965;SEP;3.502674;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;4327;4967;SEP;281.965257;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;4327;4958;SEP;1.751337;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;4327;4969;SEP;280.21392;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;TOTAL;4967;SEP;667.000116;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;TOTAL;4958;SEP;514.0656;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;TOTAL;4962;SEP;6.42582;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;TOTAL;4965;SEP;11.566476;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;TOTAL;4969;SEP;134.94222;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4316;4967;SEP;613.023228;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4316;4958;SEP;502.499124;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4316;4962;SEP;2.570328;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4316;4965;SEP;7.710984;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4316;4969;SEP;100.242792;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4320;4967;SEP;5.140656;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4320;4958;SEP;3.855492;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4320;4962;SEP;1.285164;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4323;4967;SEP;14.136804;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4323;4958;SEP;6.42582;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4323;4962;SEP;2.570328;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4323;4965;SEP;3.855492;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4323;4969;SEP;1.285164;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4327;4967;SEP;34.699428;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4327;4958;SEP;1.285164;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;4327;4969;SEP;33.414264;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;TOTAL;4967;SEP;2343.999334;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;TOTAL;4958;SEP;2048.501245;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;TOTAL;4962;SEP;5.710108;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;TOTAL;4965;SEP;57.10108;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;TOTAL;4969;SEP;232.686901;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4316;4967;SEP;2105.602325;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4316;4958;SEP;1967.132206;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4316;4962;SEP;1.427527;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4316;4965;SEP;37.115702;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4316;4969;SEP;99.92689;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4320;4967;SEP;11.420216;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4320;4958;SEP;5.710108;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4320;4962;SEP;1.427527;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4320;4965;SEP;4.282581;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4323;4967;SEP;95.644309;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4323;4958;SEP;68.521296;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4323;4962;SEP;2.855054;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4323;4965;SEP;15.702797;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4323;4969;SEP;8.565162;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4327;4967;SEP;131.332484;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4327;4958;SEP;7.137635;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;4327;4969;SEP;124.194849;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;TOTAL;4967;SEP;2547.000265;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;TOTAL;4958;SEP;2322.91111;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;TOTAL;4962;SEP;11.71708;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;TOTAL;4965;SEP;54.191495;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;TOTAL;4969;SEP;158.18058;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4316;4967;SEP;2349.27454;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4316;4958;SEP;2249.67936;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4316;4962;SEP;4.393905;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4316;4965;SEP;35.15124;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4316;4969;SEP;60.050035;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4320;4967;SEP;20.50489;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4320;4958;SEP;16.110985;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4320;4962;SEP;1.464635;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4320;4965;SEP;2.92927;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4323;4967;SEP;73.23175;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4323;4958;SEP;49.79759;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4323;4962;SEP;5.85854;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4323;4965;SEP;16.110985;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4323;4969;SEP;1.464635;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4327;4967;SEP;103.989085;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4327;4958;SEP;7.323175;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;4327;4969;SEP;96.66591;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;TOTAL;4967;SEP;9376.389167;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;TOTAL;4958;SEP;8172.326581;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;TOTAL;4962;SEP;29.091281;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;TOTAL;4965;SEP;174.179254;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;TOTAL;4969;SEP;1000.792051;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4316;4967;SEP;8243.999229;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4316;4958;SEP;7988.690178;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4316;4962;SEP;12.24693;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4316;4965;SEP;103.95084;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4316;4969;SEP;139.111281;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4320;4967;SEP;51.208584;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4320;4958;SEP;23.783175;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4320;4962;SEP;9.883952;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4320;4965;SEP;17.541457;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4323;4967;SEP;200.258235;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4323;4958;SEP;137.778218;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4323;4962;SEP;6.960399;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4323;4965;SEP;52.686957;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4323;4969;SEP;2.832661;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4327;4967;SEP;880.923119;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4327;4958;SEP;22.07501;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;4327;4969;SEP;858.848109;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;TOTAL;4967;SEP;638.000217;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;TOTAL;4958;SEP;561.103769;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;TOTAL;4962;SEP;1.201507;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;TOTAL;4965;SEP;8.410549;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;TOTAL;4969;SEP;67.284392;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;4316;4967;SEP;568.312811;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;4316;4958;SEP;551.491713;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;4316;4962;SEP;1.201507;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;4316;4965;SEP;6.007535;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;4316;4969;SEP;9.612056;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;4320;4967;SEP;1.201507;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;4320;4965;SEP;1.201507;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;4323;4967;SEP;8.410549;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;4323;4958;SEP;6.007535;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;4323;4965;SEP;1.201507;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;4323;4969;SEP;1.201507;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;4327;4967;SEP;60.07535;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;4327;4958;SEP;3.604521;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;4327;4969;SEP;56.470829;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;TOTAL;4967;SEP;1402.999689;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;TOTAL;4958;SEP;1194.753798;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;TOTAL;4962;SEP;1.520043;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;TOTAL;4965;SEP;25.840731;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;TOTAL;4969;SEP;180.885117;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;4316;4967;SEP;1197.793884;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;4316;4958;SEP;1168.913067;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;4316;4962;SEP;1.520043;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;4316;4965;SEP;15.20043;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;4316;4969;SEP;12.160344;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;4320;4967;SEP;3.040086;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;4320;4958;SEP;1.520043;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;4320;4965;SEP;1.520043;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;4323;4967;SEP;28.880817;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;4323;4958;SEP;19.760559;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;4323;4965;SEP;9.120258;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;4327;4967;SEP;173.284902;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
