TEMPORAL;TERRITORIO;TIPOMATRIMONIO;INDICATOR;OBS_VALUE;FREQ;EDAD;EDADC2;SEXO;SEXOC2;ESTADOCIVIL;ESTADOCIVILC2;DURACMATRIM;NUMHIJOSMENORED;CUSTODIA;NACIONACONYUGES
2000;ES615;5669;DIV;376.999989;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES615;5664;DIV;376.999989;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;5669;DIV;255.999936;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES616;5664;DIV;255.999936;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;5669;DIV;1409.0005;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES617;5664;DIV;1409.0005;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;5669;DIV;1220.999598;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2000;ES618;5664;DIV;1220.999598;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;5669;DIV;5117.000106;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES61;5664;DIV;5117.000106;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;5669;DIV;386.000076;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES611;5664;DIV;386.000076;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;5669;DIV;839.999809;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES612;5664;DIV;839.999809;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES613;5669;DIV;382.999968;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES613;5664;DIV;382.999968;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES614;5669;DIV;575.999946;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES614;5664;DIV;575.999946;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES615;5669;DIV;300.00003;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES615;5664;DIV;300.00003;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES616;5669;DIV;301.999996;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES616;5664;DIV;301.999996;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES617;5669;DIV;1150.000369;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES617;5664;DIV;1150.000369;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES618;5669;DIV;1179.999912;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1999;ES618;5664;DIV;1179.999912;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES61;5669;DIV;5076.99993;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES61;5664;DIV;5076.99993;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES611;5669;DIV;367.000102;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES611;5664;DIV;367.000102;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES612;5669;DIV;769.999972;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES612;5664;DIV;769.999972;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES613;5669;DIV;430.999854;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES613;5664;DIV;430.999854;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES614;5669;DIV;552.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES614;5664;DIV;552.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES615;5669;DIV;309.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES615;5664;DIV;309.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES616;5669;DIV;301.999984;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES616;5664;DIV;301.999984;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;5669;DIV;1159.999858;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES617;5664;DIV;1159.999858;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;5669;DIV;1186.00016;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
1998;ES618;5664;DIV;1186.00016;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;5669;SEP;569.10667;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES61;5664;SEP;569.10667;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;5669;SEP;32.35418;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES611;5664;SEP;32.35418;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;5669;SEP;91.37225;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES612;5664;SEP;91.37225;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;5669;SEP;55.28281;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES613;5664;SEP;55.28281;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;5669;SEP;68.52691;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES614;5664;SEP;68.52691;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES615;5669;SEP;18.33693;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES615;5664;SEP;18.33693;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES616;5669;SEP;35.30201;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES616;5664;SEP;35.30201;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES617;5669;SEP;142.65563;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES617;5664;SEP;142.65563;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES618;5669;SEP;125.27595;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2020;ES618;5664;SEP;125.27595;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES61;5669;SEP;731.04555;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES61;5664;SEP;731.04555;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES611;5669;SEP;36.5805;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES611;5664;SEP;36.5805;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES612;5669;SEP;117.39034;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES612;5664;SEP;117.39034;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES613;5669;SEP;71.72973;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES613;5664;SEP;71.72973;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES614;5669;SEP;60.09424;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES614;5664;SEP;60.09424;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES615;5669;SEP;28.45104;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES615;5664;SEP;28.45104;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES616;5669;SEP;53.24972;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES616;5664;SEP;53.24972;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES617;5669;SEP;201.02437;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES617;5664;SEP;201.02437;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES618;5669;SEP;162.52561;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2019;ES618;5664;SEP;162.52561;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES61;5669;SEP;820.8281;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES61;5664;SEP;814.6892;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES61;5668;SEP;6.1389;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES61;5666;SEP;4.0046;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES61;5667;SEP;2.1343;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES611;5669;SEP;26.8855;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES611;5664;SEP;26.8855;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES612;5669;SEP;131.8558;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES612;5664;SEP;131.8558;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES613;5669;SEP;94.772;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES613;5664;SEP;94.772;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5669;SEP;120.6111;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES614;5664;SEP;120.6111;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5669;SEP;27.635;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES615;5664;SEP;27.635;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5669;SEP;86.754;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5664;SEP;84.2185;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5668;SEP;2.5355;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES616;5666;SEP;2.5355;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5669;SEP;134.7646;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES617;5664;SEP;134.7646;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5669;SEP;197.5501;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5664;SEP;193.9467;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5668;SEP;3.6034;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5666;SEP;1.4691;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2018;ES618;5667;SEP;2.1343;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2017;ES61;5669;SEP;839.597;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2017;ES61;5664;SEP;838.2225;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2017;ES61;5668;SEP;1.3745;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2017;ES61;5667;SEP;1.3745;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2017;ES611;5669;SEP;35.0423;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2017;ES611;5664;SEP;35.0423;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2017;ES612;5669;SEP;163.034;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2017;ES612;5664;SEP;163.034;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2017;ES613;5669;SEP;92.572;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2017;ES613;5664;SEP;92.572;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2017;ES614;5669;SEP;91.1584;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2017;ES614;5664;SEP;91.1584;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2017;ES615;5669;SEP;32.839;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2017;ES615;5664;SEP;32.839;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2017;ES616;5669;SEP;76.0582;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2017;ES616;5664;SEP;76.0582;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2017;ES617;5669;SEP;159.5805;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2017;ES617;5664;SEP;159.5805;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2017;ES618;5669;SEP;189.3126;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2017;ES618;5664;SEP;187.9381;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2017;ES618;5668;SEP;1.3745;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2017;ES618;5667;SEP;1.3745;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES61;5669;SEP;902.9587;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES61;5664;SEP;898.2299;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES61;5668;SEP;4.7288;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES61;5666;SEP;3.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES61;5667;SEP;1.7288;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES611;5669;SEP;42.5671;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES611;5664;SEP;42.5671;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES612;5669;SEP;139.4344;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES612;5664;SEP;138.4344;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES612;5668;SEP;1.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES612;5666;SEP;1.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES613;5669;SEP;115.2214;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES613;5664;SEP;115.2214;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES614;5669;SEP;106.728;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES614;5664;SEP;104.9992;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES614;5668;SEP;1.7288;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES614;5667;SEP;1.7288;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES615;5669;SEP;50.6884;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES615;5664;SEP;49.6884;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES615;5668;SEP;1.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES615;5666;SEP;1.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES616;5669;SEP;72.7504;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES616;5664;SEP;72.7504;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES617;5669;SEP;172.0624;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES617;5664;SEP;171.0624;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES617;5668;SEP;1.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES617;5666;SEP;1.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES618;5669;SEP;203.5066;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2016;ES618;5664;SEP;203.5066;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2015;ES61;5669;SEP;899.1127;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2015;ES61;5664;SEP;897.3937;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2015;ES61;5668;SEP;1.719;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2015;ES61;5666;SEP;1.719;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2015;ES611;5669;SEP;56.0604;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2015;ES611;5664;SEP;56.0604;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2015;ES612;5669;SEP;133.4995;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2015;ES612;5664;SEP;133.4995;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2015;ES613;5669;SEP;117.3954;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2015;ES613;5664;SEP;117.3954;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2015;ES614;5669;SEP;108.1972;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2015;ES614;5664;SEP;106.4782;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2015;ES614;5668;SEP;1.719;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2015;ES614;5666;SEP;1.719;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2015;ES615;5669;SEP;40.5241;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2015;ES615;5664;SEP;40.5241;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2015;ES616;5669;SEP;81.3217;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2015;ES616;5664;SEP;81.3217;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2015;ES617;5669;SEP;173.1336;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2015;ES617;5664;SEP;173.1336;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2015;ES618;5669;SEP;188.9808;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2015;ES618;5664;SEP;188.9808;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2014;ES61;5669;SEP;1033.68097;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2014;ES61;5664;SEP;1032.17814;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2014;ES61;5668;SEP;1.50283;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2014;ES61;5666;SEP;1.50283;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2014;ES611;5669;SEP;57.933;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2014;ES611;5664;SEP;57.933;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2014;ES612;5669;SEP;162.30564;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2014;ES612;5664;SEP;160.80281;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2014;ES612;5668;SEP;1.50283;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2014;ES612;5666;SEP;1.50283;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2014;ES613;5669;SEP;113.25196;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2014;ES613;5664;SEP;113.25196;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2014;ES614;5669;SEP;138.23355;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2014;ES614;5664;SEP;138.23355;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2014;ES615;5669;SEP;57.99901;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2014;ES615;5664;SEP;57.99901;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2014;ES616;5669;SEP;74.8578;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2014;ES616;5664;SEP;74.8578;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2014;ES617;5669;SEP;207.69645;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2014;ES617;5664;SEP;207.69645;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2014;ES618;5669;SEP;221.40356;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2014;ES618;5664;SEP;221.40356;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2013;ES61;5669;SEP;974.08657;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2013;ES61;5664;SEP;972.75807;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2013;ES61;5668;SEP;1.3285;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2013;ES61;5667;SEP;1.3285;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2013;ES611;5669;SEP;64.0302;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2013;ES611;5664;SEP;64.0302;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2013;ES612;5669;SEP;161.1555;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2013;ES612;5664;SEP;161.1555;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2013;ES613;5669;SEP;97.66512;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2013;ES613;5664;SEP;97.66512;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2013;ES614;5669;SEP;103.65564;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2013;ES614;5664;SEP;103.65564;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2013;ES615;5669;SEP;66.06842;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2013;ES615;5664;SEP;66.06842;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2013;ES616;5669;SEP;88.90119;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2013;ES616;5664;SEP;88.90119;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2013;ES617;5669;SEP;186.693;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2013;ES617;5664;SEP;186.693;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2013;ES618;5669;SEP;205.9175;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2013;ES618;5664;SEP;204.589;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2013;ES618;5668;SEP;1.3285;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2013;ES618;5667;SEP;1.3285;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES61;5669;SEP;1325.99833;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES61;5664;SEP;1324.99833;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES61;5668;SEP;1.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
2012;ES61;5667;SEP;1.0;A;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z;_Z
