D_ESTADO_DATO_0;D_TERRITORIO_0;D_TEMPORAL_0;INDICATOR;OBS_VALUE;FREQ
40123;2797;2016;Parcelas medias estimadas;4589.756170279;A
40123;2797;2015;Parcelas medias estimadas;4629.439673575;A
40123;2797;2014;Parcelas medias estimadas;4358.0993542;A
40123;2797;2013;Parcelas medias estimadas;4317.37381835;A
40123;2797;2012;Parcelas medias estimadas;4478.12184323;A
40123;2797;2011;Parcelas medias estimadas;4391.875090302;A
40123;2797;2010;Parcelas medias estimadas;5630.7028442;A
40123;2797;2009;Parcelas medias estimadas;5831.03552722;A
40123;2797;2008;Parcelas medias estimadas;5843.980764004;A
40123;2797;2007;Parcelas medias estimadas;5755.060165533;A
40123;2911;2020;Parcelas medias estimadas;820.807798281;A
40123;2911;2019;Parcelas medias estimadas;1369.215715076;A
40123;2911;2018;Parcelas medias estimadas;1345.59598398;A
40123;2911;2017;Parcelas medias estimadas;1361.98476104;A
40123;2911;2016;Parcelas medias estimadas;1511.83303885;A
40123;2911;2015;Parcelas medias estimadas;1541.492166;A
40123;2911;2014;Parcelas medias estimadas;1433.25759764;A
40123;2911;2013;Parcelas medias estimadas;1540.90992037;A
40123;2911;2012;Parcelas medias estimadas;1506.27640974;A
40123;2911;2011;Parcelas medias estimadas;1296.35610418;A
40123;2911;2010;Parcelas medias estimadas;1407.70368583;A
40123;2911;2009;Parcelas medias estimadas;1429.12899009;A
40123;2911;2008;Parcelas medias estimadas;1449.98316301;A
40123;2911;2007;Parcelas medias estimadas;1482.81855806;A
40123;3023;2020;Parcelas medias estimadas;4064.62397091;A
40123;3023;2019;Parcelas medias estimadas;4871.59253986;A
40123;3023;2018;Parcelas medias estimadas;4871.100686407;A
40123;3023;2017;Parcelas medias estimadas;4759.95425778;A
40123;3023;2016;Parcelas medias estimadas;4833.310022312;A
40123;3023;2015;Parcelas medias estimadas;4618.32511372;A
40123;3023;2014;Parcelas medias estimadas;4713.56312427;A
40123;3023;2013;Parcelas medias estimadas;4787.73745415;A
40123;3023;2012;Parcelas medias estimadas;4647.814173497;A
40123;3023;2011;Parcelas medias estimadas;4552.40149288;A
40123;3023;2010;Parcelas medias estimadas;4493.292629268;A
40123;3023;2009;Parcelas medias estimadas;4479.999617567;A
40123;3023;2008;Parcelas medias estimadas;4254.682054077;A
40123;3023;2007;Parcelas medias estimadas;4095.50098908;A
40123;3142;2020;Parcelas medias estimadas;421.274613897;A
40123;3142;2019;Parcelas medias estimadas;775.953774326;A
40123;3142;2018;Parcelas medias estimadas;679.86716003;A
40123;3142;2017;Parcelas medias estimadas;651.52309452;A
40123;3142;2016;Parcelas medias estimadas;514.66380297;A
40123;3142;2015;Parcelas medias estimadas;544.27716326;A
40123;3142;2014;Parcelas medias estimadas;627.82908618;A
40123;3142;2013;Parcelas medias estimadas;403.25680682;A
40123;3142;2012;Parcelas medias estimadas;396.12598077;A
40123;3142;2011;Parcelas medias estimadas;393.85022049;A
40123;3142;2010;Parcelas medias estimadas;449.56143034;A
40123;3142;2009;Parcelas medias estimadas;541.460713846;A
40123;3142;2008;Parcelas medias estimadas;1100.17402269;A
40123;3142;2007;Parcelas medias estimadas;1165.546638455;A
40123;3143;2020;Parcelas medias estimadas;17462.952601032;A
40123;3143;2019;Parcelas medias estimadas;22721.713460272;A
40123;3143;2018;Parcelas medias estimadas;21881.947656808;A
40123;3143;2017;Parcelas medias estimadas;21704.229453055;A
40123;3143;2016;Parcelas medias estimadas;23179.236077608;A
40123;3143;2015;Parcelas medias estimadas;22655.319000195;A
40123;3143;2014;Parcelas medias estimadas;22356.82046073;A
40123;3143;2013;Parcelas medias estimadas;22415.48124815;A
40123;3143;2012;Parcelas medias estimadas;22419.531120354;A
40123;3143;2011;Parcelas medias estimadas;21539.296125257;A
40123;3143;2010;Parcelas medias estimadas;22874.487552853;A
40123;3143;2009;Parcelas medias estimadas;23491.017536956;A
40123;3143;2008;Parcelas medias estimadas;23827.675950999;A
40123;3143;2007;Parcelas medias estimadas;24812.079919529;A
40124;2352;2021;Parcelas medias estimadas;3010.625885348;A
40124;2402;2021;Parcelas medias estimadas;4647.725789536;A
40124;2482;2021;Parcelas medias estimadas;968.599343377;A
40124;2713;2021;Parcelas medias estimadas;2399.346863843;A
40124;2797;2021;Parcelas medias estimadas;3762.334561017;A
40124;2911;2021;Parcelas medias estimadas;1087.975144212;A
40124;3023;2021;Parcelas medias estimadas;4723.621565063;A
40124;3142;2021;Parcelas medias estimadas;522.092126115;A
40124;3143;2021;Parcelas medias estimadas;21122.321278511;A
40123;2352;2020;Parcelas ocupadas;248141.067788688;A
40123;2352;2019;Parcelas ocupadas;298326.522184508;A
40123;2352;2018;Parcelas ocupadas;293512.294586;A
40123;2352;2017;Parcelas ocupadas;257816.037338;A
40123;2352;2016;Parcelas ocupadas;242585.765056;A
40123;2352;2015;Parcelas ocupadas;266388.8896995;A
40123;2352;2014;Parcelas ocupadas;251656.2022571;A
40123;2352;2013;Parcelas ocupadas;244977.5306758;A
40123;2352;2012;Parcelas ocupadas;232723.7101208;A
40123;2352;2011;Parcelas ocupadas;255714.7447065;A
40123;2352;2010;Parcelas ocupadas;249160.141342;A
40123;2352;2009;Parcelas ocupadas;235547.5535555;A
40123;2352;2008;Parcelas ocupadas;261548.1882275;A
40123;2352;2007;Parcelas ocupadas;252593.2267109;A
40123;2402;2020;Parcelas ocupadas;331988.235056173;A
40123;2402;2019;Parcelas ocupadas;489938.825131085;A
40123;2402;2018;Parcelas ocupadas;468519.38825;A
40123;2402;2017;Parcelas ocupadas;480052.885898;A
40123;2402;2016;Parcelas ocupadas;465041.63571;A
40123;2402;2015;Parcelas ocupadas;462902.5915893;A
40123;2402;2014;Parcelas ocupadas;437241.5289316;A
40123;2402;2013;Parcelas ocupadas;416531.7520982;A
40123;2402;2012;Parcelas ocupadas;410322.17275;A
40123;2402;2011;Parcelas ocupadas;414920.108076;A
40123;2402;2010;Parcelas ocupadas;400062.294569;A
40123;2402;2009;Parcelas ocupadas;411643.286658;A
40123;2402;2008;Parcelas ocupadas;413270.6114141;A
40123;2402;2007;Parcelas ocupadas;462034.531507;A
40123;2482;2020;Parcelas ocupadas;35176.0;A
40123;2482;2019;Parcelas ocupadas;64383.101018011;A
40123;2482;2018;Parcelas ocupadas;64303.461831;A
40123;2482;2017;Parcelas ocupadas;64021.931344;A
40123;2482;2016;Parcelas ocupadas;64336.553499;A
40123;2482;2015;Parcelas ocupadas;67919.0;A
40123;2482;2014;Parcelas ocupadas;66649.521545;A
40123;2482;2013;Parcelas ocupadas;67519.0;A
40123;2482;2012;Parcelas ocupadas;70739.0;A
40123;2482;2011;Parcelas ocupadas;77112.0;A
40123;2482;2010;Parcelas ocupadas;79804.85964344;A
40123;2482;2009;Parcelas ocupadas;74762.91139241;A
40123;2482;2008;Parcelas ocupadas;78539.5982645;A
40123;2482;2007;Parcelas ocupadas;81392.4699971;A
40123;2713;2020;Parcelas ocupadas;168580.738838976;A
40123;2713;2019;Parcelas ocupadas;262552.231694401;A
40123;2713;2018;Parcelas ocupadas;230888.5113687;A
40123;2713;2017;Parcelas ocupadas;235316.155834;A
40123;2713;2016;Parcelas ocupadas;222663.104361;A
40123;2713;2015;Parcelas ocupadas;197947.535955;A
40123;2713;2014;Parcelas ocupadas;162080.125573;A
40123;2713;2013;Parcelas ocupadas;158211.041137;A
40123;2713;2012;Parcelas ocupadas;173316.13184;A
40123;2713;2011;Parcelas ocupadas;186467.9410732;A
40123;2713;2010;Parcelas ocupadas;198453.181184;A
40123;2713;2009;Parcelas ocupadas;218820.854544;A
40123;2713;2008;Parcelas ocupadas;227952.944336;A
40123;2713;2007;Parcelas ocupadas;200864.946359;A
40123;2797;2020;Parcelas ocupadas;262645.907678368;A
40123;2797;2019;Parcelas ocupadas;394970.247596264;A
40123;2797;2018;Parcelas ocupadas;332815.73072;A
40123;2797;2017;Parcelas ocupadas;311095.48693;A
40123;2797;2016;Parcelas ocupadas;411535.58906;A
40123;2797;2015;Parcelas ocupadas;396562.401418;A
40123;2797;2014;Parcelas ocupadas;390558.0262;A
40123;2797;2013;Parcelas ocupadas;372186.814193;A
40123;2797;2012;Parcelas ocupadas;331334.522779;A
40123;2797;2011;Parcelas ocupadas;330729.074218;A
40123;2797;2010;Parcelas ocupadas;399945.36664;A
40123;2797;2009;Parcelas ocupadas;409127.83159;A
40123;2797;2008;Parcelas ocupadas;397733.4837741;A
40123;2797;2007;Parcelas ocupadas;409166.31205;A
40123;2911;2020;Parcelas ocupadas;58210.584171793;A
40123;2911;2019;Parcelas ocupadas;76498.033433428;A
40123;2911;2018;Parcelas ocupadas;76843.0;A
40123;2911;2017;Parcelas ocupadas;73632.0;A
40123;2911;2016;Parcelas ocupadas;74935.5658387;A
40123;2911;2015;Parcelas ocupadas;72075.494898;A
40123;2911;2014;Parcelas ocupadas;67995.4149262;A
40123;2911;2013;Parcelas ocupadas;66383.722938;A
40123;2911;2012;Parcelas ocupadas;66039.0;A
40123;2911;2011;Parcelas ocupadas;65749.0;A
40123;2911;2010;Parcelas ocupadas;74315.0;A
40123;2911;2009;Parcelas ocupadas;79205.996779;A
40123;2911;2008;Parcelas ocupadas;79154.0;A
40123;2911;2007;Parcelas ocupadas;82995.0;A
40123;3023;2020;Parcelas ocupadas;456654.331537629;A
40123;3023;2019;Parcelas ocupadas;723131.828507824;A
40123;3023;2018;Parcelas ocupadas;707897.09582;A
40123;3023;2017;Parcelas ocupadas;695557.076531;A
40123;3023;2016;Parcelas ocupadas;652223.2317694;A
40123;3023;2015;Parcelas ocupadas;612571.01691;A
40123;3023;2014;Parcelas ocupadas;591800.0148826;A
40123;3023;2013;Parcelas ocupadas;574518.0056798;A
40123;3023;2012;Parcelas ocupadas;560549.709564;A
40123;3023;2011;Parcelas ocupadas;585450.095202;A
40123;3023;2010;Parcelas ocupadas;590623.4987906;A
40123;3023;2009;Parcelas ocupadas;622260.41083;A
40123;3023;2008;Parcelas ocupadas;614237.4471993;A
40123;3023;2007;Parcelas ocupadas;555255.977274;A
40123;3142;2020;Parcelas ocupadas;35026.761699346;A
40123;3142;2019;Parcelas ocupadas;62470.972962797;A
40123;3142;2018;Parcelas ocupadas;55247.93509;A
40123;3142;2017;Parcelas ocupadas;55334.555562;A
40123;3142;2016;Parcelas ocupadas;50380.917456;A
40123;3142;2015;Parcelas ocupadas;51581.339444;A
40123;3142;2014;Parcelas ocupadas;50606.461184;A
40123;3142;2013;Parcelas ocupadas;43116.792427;A
40123;3142;2012;Parcelas ocupadas;27540.2707666;A
40123;3142;2011;Parcelas ocupadas;31025.8906897;A
40123;3142;2010;Parcelas ocupadas;32156.2226352;A
40123;3142;2009;Parcelas ocupadas;50700.9974122;A
40123;3142;2008;Parcelas ocupadas;102953.320476;A
40123;3142;2007;Parcelas ocupadas;110917.5133258;A
40123;3143;2020;Parcelas ocupadas;1596423.626770973;A
40123;3143;2019;Parcelas ocupadas;2372271.762528318;A
40123;3143;2018;Parcelas ocupadas;2230027.4176657;A
40123;3143;2017;Parcelas ocupadas;2172826.129437;A
40123;3143;2016;Parcelas ocupadas;2183702.3627501;A
40123;3143;2015;Parcelas ocupadas;2127948.2699138;A
40123;3143;2014;Parcelas ocupadas;2018587.2954995;A
40123;3143;2013;Parcelas ocupadas;1943444.6591488;A
40123;3143;2012;Parcelas ocupadas;1872564.5178204;A
40123;3143;2011;Parcelas ocupadas;1947168.8539654;A
40123;3143;2010;Parcelas ocupadas;2024520.56480424;A
40123;3143;2009;Parcelas ocupadas;2102069.84276111;A
40123;3143;2008;Parcelas ocupadas;2175389.5936915;A
40123;3143;2007;Parcelas ocupadas;2155219.9772238;A
40124;2352;2021;Parcelas ocupadas;360874.778009074;A
40124;2402;2021;Parcelas ocupadas;533655.971630922;A
40124;2482;2021;Parcelas ocupadas;47070.808222638;A
40124;2713;2021;Parcelas ocupadas;219961.346300895;A
40124;2797;2021;Parcelas ocupadas;395447.923426544;A
40124;2911;2021;Parcelas ocupadas;80154.661503907;A
40124;3023;2021;Parcelas ocupadas;638292.635129723;A
40124;3142;2021;Parcelas ocupadas;51486.511710366;A
40124;3143;2021;Parcelas ocupadas;2326944.635934069;A
40123;2352;2020;Grado de ocupación por parcelas;30.777599237063743;A
40123;2352;2019;Grado de ocupación por parcelas;30.686663592274083;A
40123;2352;2018;Grado de ocupación por parcelas;30.30863186417835;A
40123;2352;2017;Grado de ocupación por parcelas;27.287723039240202;A
40123;2352;2016;Grado de ocupación por parcelas;25.80779219624267;A
40123;2352;2015;Grado de ocupación por parcelas;29.21673054012997;A
40123;2352;2014;Grado de ocupación por parcelas;27.045592724676716;A
40123;2352;2013;Grado de ocupación por parcelas;25.445096946768217;A
40123;2352;2012;Grado de ocupación por parcelas;24.22500928882737;A
40123;2352;2011;Grado de ocupación por parcelas;27.108597474937334;A
40123;2352;2010;Grado de ocupación por parcelas;26.5164654615741;A
40123;2352;2009;Grado de ocupación por parcelas;24.8458219581348;A
40123;2352;2008;Grado de ocupación por parcelas;28.424571062118524;A
40123;2352;2007;Grado de ocupación por parcelas;23.902484333401823;A
40123;2402;2020;Grado de ocupación por parcelas;27.400560106234508;A
40123;2402;2019;Grado de ocupación por parcelas;27.01259994555802;A
40123;2402;2018;Grado de ocupación por parcelas;25.845864506610635;A
40123;2402;2017;Grado de ocupación por parcelas;25.89795717583137;A
40123;2402;2016;Grado de ocupación por parcelas;23.937671207080903;A
40123;2402;2015;Grado de ocupación por parcelas;24.79974499605865;A
40123;2402;2014;Grado de ocupación por parcelas;23.551788081510033;A
40123;2402;2013;Grado de ocupación por parcelas;22.16469858836328;A
40123;2402;2012;Grado de ocupación por parcelas;22.1105886149872;A
40123;2402;2011;Grado de ocupación por parcelas;24.360353493537193;A
40123;2402;2010;Grado de ocupación por parcelas;23.351384163035785;A
40123;2402;2009;Grado de ocupación por parcelas;24.537546555817546;A
40123;2402;2008;Grado de ocupación por parcelas;24.304807962230008;A
40123;2402;2007;Grado de ocupación por parcelas;25.026965895254726;A
40123;2482;2020;Grado de ocupación por parcelas;10.959999999996267;A
40123;2482;2019;Grado de ocupación por parcelas;15.70507922954358;A
40123;2482;2018;Grado de ocupación por parcelas;15.829676613665999;A
40123;2482;2017;Grado de ocupación por parcelas;15.710788012754941;A
40123;2482;2016;Grado de ocupación por parcelas;15.830407022568549;A
40123;2482;2015;Grado de ocupación por parcelas;17.034593328033534;A
40123;2482;2014;Grado de ocupación por parcelas;16.795580770671;A
40123;2482;2013;Grado de ocupación por parcelas;17.06051627603472;A
40123;2482;2012;Grado de ocupación por parcelas;17.811826147223027;A
40123;2482;2011;Grado de ocupación por parcelas;19.237983308696297;A
40123;2482;2010;Grado de ocupación por parcelas;19.654363102101286;A
40123;2482;2009;Grado de ocupación por parcelas;13.766521653474317;A
40123;2482;2008;Grado de ocupación por parcelas;13.995847508490478;A
40123;2482;2007;Grado de ocupación por parcelas;11.358348472518756;A
40123;2713;2020;Grado de ocupación por parcelas;24.150000000006756;A
40123;2713;2019;Grado de ocupación por parcelas;26.954237617265548;A
40123;2713;2018;Grado de ocupación por parcelas;23.94198095333869;A
40123;2713;2017;Grado de ocupación por parcelas;24.728722548987673;A
40123;2713;2016;Grado de ocupación por parcelas;21.961637140096734;A
40123;2713;2015;Grado de ocupación por parcelas;20.47455330215332;A
40123;2713;2014;Grado de ocupación por parcelas;17.55172436375469;A
40123;2713;2013;Grado de ocupación por parcelas;17.16278533449273;A
40123;2713;2012;Grado de ocupación por parcelas;17.988545194906408;A
40123;2713;2011;Grado de ocupación por parcelas;19.773712090525972;A
40123;2713;2010;Grado de ocupación por parcelas;21.35189378543945;A
40123;2713;2009;Grado de ocupación por parcelas;23.409229113830023;A
40123;2713;2008;Grado de ocupación por parcelas;24.747246888194052;A
40123;2713;2007;Grado de ocupación por parcelas;22.63623629715821;A
40123;2797;2020;Grado de ocupación por parcelas;25.70000000000974;A
40123;2797;2019;Grado de ocupación por parcelas;25.08018007891711;A
40123;2797;2018;Grado de ocupación por parcelas;24.94018918388946;A
40123;2797;2017;Grado de ocupación por parcelas;23.93647017523442;A
40123;2797;2016;Grado de ocupación por parcelas;24.46909416949553;A
40123;2797;2015;Grado de ocupación por parcelas;23.41932830518902;A
40123;2797;2014;Grado de ocupación por parcelas;24.48843587425527;A
40123;2797;2013;Grado de ocupación por parcelas;23.55481763542668;A
40123;2797;2012;Grado de ocupación por parcelas;20.20517144011814;A
40123;2797;2011;Grado de ocupación por parcelas;20.59609030897552;A
40123;2797;2010;Grado de ocupación por parcelas;19.41057563030543;A
40123;2797;2009;Grado de ocupación por parcelas;19.165690666556547;A
40123;2797;2008;Grado de ocupación por parcelas;18.551508951138256;A
40123;2797;2007;Grado de ocupación por parcelas;19.423417150678446;A
40123;2911;2020;Grado de ocupación por parcelas;21.019997544727733;A
40123;2911;2019;Grado de ocupación por parcelas;15.213935087181452;A
40123;2911;2018;Grado de ocupación por parcelas;15.540751332021525;A
40123;2911;2017;Grado de ocupación por parcelas;14.740131598660666;A
40123;2911;2016;Grado de ocupación por parcelas;13.468876154200998;A
40123;2911;2015;Grado de ocupación por parcelas;12.733727769875673;A
40123;2911;2014;Grado de ocupación por parcelas;12.928781300648204;A
40123;2911;2013;Grado de ocupación por parcelas;11.739851428016154;A
40123;2911;2012;Grado de ocupación por parcelas;11.935905590464193;A
40123;2911;2011;Grado de ocupación por parcelas;13.821182436853158;A
40123;2911;2010;Grado de ocupación por parcelas;14.37702967893919;A
40123;2911;2009;Grado de ocupación por parcelas;15.09701774159047;A
40123;2911;2008;Grado de ocupación por parcelas;14.837227293432804;A
40123;2911;2007;Grado de ocupación por parcelas;15.231648192580892;A
40123;3023;2020;Grado de ocupación por parcelas;33.49141889891202;A
40123;3023;2019;Grado de ocupación por parcelas;40.67247032272123;A
40123;3023;2018;Grado de ocupación por parcelas;39.81105933330874;A
40123;3023;2017;Grado de ocupación por parcelas;40.02940412612605;A
40123;3023;2016;Grado de ocupación por parcelas;36.84383836817425;A
40123;3023;2015;Grado de ocupación por parcelas;36.33084450867498;A
40123;3023;2014;Grado de ocupación por parcelas;34.40553131289104;A
40123;3023;2013;Grado de ocupación por parcelas;32.86734919420038;A
40123;3023;2012;Grado de ocupación por parcelas;32.94904483074722;A
40123;3023;2011;Grado de ocupación por parcelas;35.219183579251656;A
40123;3023;2010;Grado de ocupación por parcelas;35.99473793777552;A
40123;3023;2009;Grado de ocupación por parcelas;38.04078545698029;A
40123;3023;2008;Grado de ocupación por parcelas;39.41217355614071;A
40123;3023;2007;Grado de ocupación por parcelas;37.13570367559961;A
40123;3142;2020;Grado de ocupación por parcelas;19.23000000000164;A
40123;3142;2019;Grado de ocupación por parcelas;22.011336302098204;A
40123;3142;2018;Grado de ocupación por parcelas;22.2193169980933;A
40123;3142;2017;Grado de ocupación por parcelas;23.212430832619937;A
40123;3142;2016;Grado de ocupación por parcelas;26.699756970087503;A
40123;3142;2015;Grado de ocupación por parcelas;25.921543463069018;A
40123;3142;2014;Grado de ocupación por parcelas;22.033335740889836;A
40123;3142;2013;Grado de ocupación por parcelas;29.16069510427117;A
40123;3142;2012;Grado de ocupación por parcelas;18.94865236006368;A
40123;3142;2011;Grado de ocupación por parcelas;21.53439038969725;A
40123;3142;2010;Grado de ocupación por parcelas;19.53830019527471;A
40123;3142;2009;Grado de ocupación por parcelas;25.644405694868638;A
40123;3142;2008;Grado de ocupación por parcelas;25.532452767079253;A
40123;3142;2007;Grado de ocupación por parcelas;25.924202416261;A
40123;3143;2020;Grado de ocupación por parcelas;27.19026380715462;A
40123;3143;2019;Grado de ocupación por parcelas;28.559865538985797;A
40123;3143;2018;Grado de ocupación por parcelas;27.861018505018777;A
40123;3143;2017;Grado de ocupación por parcelas;27.397112518074756;A
40123;3143;2016;Grado de ocupación por parcelas;25.695703437029284;A
40123;3143;2015;Grado de ocupación por parcelas;25.682864504716346;A
40123;3143;2014;Grado de ocupación por parcelas;24.691204433065767;A
40123;3143;2013;Grado de ocupación por parcelas;23.704549847014523;A
40123;3143;2012;Grado de ocupación por parcelas;22.793470369917625;A
40123;3143;2011;Grado de ocupación por parcelas;24.721429344959645;A
40123;3143;2010;Grado de ocupación por parcelas;24.19257851908003;A
40123;3143;2009;Grado de ocupación por parcelas;24.460184354157217;A
40123;3143;2008;Grado de ocupación por parcelas;24.890188430649474;A
40123;3143;2007;Grado de ocupación por parcelas;23.736522271374014;A
40124;2352;2021;Grado de ocupación por parcelas;32.72864598991928;A
40124;2402;2021;Grado de ocupación por parcelas;31.24338787897746;A
40124;2482;2021;Grado de ocupación por parcelas;13.282806763763604;A
40124;2713;2021;Grado de ocupación por parcelas;25.01898761433144;A
40124;2797;2021;Grado de ocupación por parcelas;28.67974579313933;A
40124;2911;2021;Grado de ocupación por parcelas;20.02530628526899;A
40124;3023;2021;Grado de ocupación por parcelas;36.925717145334794;A
40124;3142;2021;Grado de ocupación por parcelas;26.04759366743931;A
40124;3143;2021;Grado de ocupación por parcelas;30.032283814119037;A
40123;2352;2020;Grado de ocupación por parcelas en fin de semana;30.370000000001603;A
40123;2352;2019;Grado de ocupación por parcelas en fin de semana;33.972549493315285;A
40123;2352;2018;Grado de ocupación por parcelas en fin de semana;30.826420052721463;A
40123;2352;2017;Grado de ocupación por parcelas en fin de semana;30.951365341515697;A
40123;2352;2016;Grado de ocupación por parcelas en fin de semana;29.07192535917982;A
40123;2352;2015;Grado de ocupación por parcelas en fin de semana;30.479334282614996;A
40123;2352;2014;Grado de ocupación por parcelas en fin de semana;30.034932392150523;A
40123;2352;2013;Grado de ocupación por parcelas en fin de semana;28.174731336899377;A
40123;2352;2012;Grado de ocupación por parcelas en fin de semana;25.353402274221366;A
40123;2352;2011;Grado de ocupación por parcelas en fin de semana;27.56151527272318;A
40123;2352;2010;Grado de ocupación por parcelas en fin de semana;28.39519078479654;A
40123;2352;2009;Grado de ocupación por parcelas en fin de semana;27.304864007416285;A
40123;2352;2008;Grado de ocupación por parcelas en fin de semana;28.19063999588013;A
40123;2352;2007;Grado de ocupación por parcelas en fin de semana;27.262688789905646;A
40123;2402;2020;Grado de ocupación por parcelas en fin de semana;31.659999999998647;A
40123;2402;2019;Grado de ocupación por parcelas en fin de semana;32.83841507803898;A
40123;2402;2018;Grado de ocupación por parcelas en fin de semana;30.91047929190711;A
40123;2402;2017;Grado de ocupación por parcelas en fin de semana;32.286391575566064;A
40123;2402;2016;Grado de ocupación por parcelas en fin de semana;28.89016647032635;A
40123;2402;2015;Grado de ocupación por parcelas en fin de semana;29.119917931644327;A
40123;2402;2014;Grado de ocupación por parcelas en fin de semana;27.914763628337255;A
40123;2402;2013;Grado de ocupación por parcelas en fin de semana;24.50118448734112;A
40123;2402;2012;Grado de ocupación por parcelas en fin de semana;25.38672791893496;A
40123;2402;2011;Grado de ocupación por parcelas en fin de semana;29.948124405882044;A
40123;2402;2010;Grado de ocupación por parcelas en fin de semana;29.161935617568297;A
40123;2402;2009;Grado de ocupación por parcelas en fin de semana;31.159165922469914;A
40123;2402;2008;Grado de ocupación por parcelas en fin de semana;31.12450854246824;A
40123;2402;2007;Grado de ocupación por parcelas en fin de semana;33.16934077788199;A
40123;2482;2020;Grado de ocupación por parcelas en fin de semana;12.129999999987414;A
40123;2482;2019;Grado de ocupación por parcelas en fin de semana;17.343596023682338;A
40123;2482;2018;Grado de ocupación por parcelas en fin de semana;17.547096603742027;A
40123;2482;2017;Grado de ocupación por parcelas en fin de semana;17.085235575984793;A
40123;2482;2016;Grado de ocupación por parcelas en fin de semana;17.666337812513316;A
40123;2482;2015;Grado de ocupación por parcelas en fin de semana;18.362609611994845;A
40123;2482;2014;Grado de ocupación por parcelas en fin de semana;18.351824840821138;A
40123;2482;2013;Grado de ocupación por parcelas en fin de semana;18.736939865056886;A
40123;2482;2012;Grado de ocupación por parcelas en fin de semana;19.302897547901402;A
40123;2482;2011;Grado de ocupación por parcelas en fin de semana;21.69338296737615;A
40123;2482;2010;Grado de ocupación por parcelas en fin de semana;21.938634377285602;A
40123;2482;2009;Grado de ocupación por parcelas en fin de semana;15.575100845377376;A
40123;2482;2008;Grado de ocupación por parcelas en fin de semana;16.02224346397023;A
40123;2482;2007;Grado de ocupación por parcelas en fin de semana;12.694895837859319;A
40123;2713;2020;Grado de ocupación por parcelas en fin de semana;26.130000000006692;A
40123;2713;2019;Grado de ocupación por parcelas en fin de semana;28.89412269871291;A
40123;2713;2018;Grado de ocupación por parcelas en fin de semana;27.094310769606093;A
40123;2713;2017;Grado de ocupación por parcelas en fin de semana;28.57074049910457;A
40123;2713;2016;Grado de ocupación por parcelas en fin de semana;24.331888260045115;A
40123;2713;2015;Grado de ocupación por parcelas en fin de semana;22.35802742575397;A
40123;2713;2014;Grado de ocupación por parcelas en fin de semana;18.929054429554753;A
40123;2713;2013;Grado de ocupación por parcelas en fin de semana;18.031677267600315;A
40123;2713;2012;Grado de ocupación por parcelas en fin de semana;20.109910893452675;A
40123;2713;2011;Grado de ocupación por parcelas en fin de semana;21.98101602081627;A
40123;2713;2010;Grado de ocupación por parcelas en fin de semana;23.48349808148212;A
40123;2713;2009;Grado de ocupación por parcelas en fin de semana;26.88949207356874;A
40123;2713;2008;Grado de ocupación por parcelas en fin de semana;27.77555809188794;A
40123;2713;2007;Grado de ocupación por parcelas en fin de semana;24.663550134918683;A
40123;2797;2020;Grado de ocupación por parcelas en fin de semana;31.08999999999448;A
40123;2797;2019;Grado de ocupación por parcelas en fin de semana;32.02553712720074;A
40123;2797;2018;Grado de ocupación por parcelas en fin de semana;26.345244198585135;A
40123;2797;2017;Grado de ocupación por parcelas en fin de semana;25.519684044260586;A
40123;2797;2016;Grado de ocupación por parcelas en fin de semana;28.057305010467907;A
40123;2797;2015;Grado de ocupación por parcelas en fin de semana;27.413909253870074;A
40123;2797;2014;Grado de ocupación por parcelas en fin de semana;26.45447475683574;A
40123;2797;2013;Grado de ocupación por parcelas en fin de semana;27.22189440361472;A
40123;2797;2012;Grado de ocupación por parcelas en fin de semana;26.13066594556117;A
40123;2797;2011;Grado de ocupación por parcelas en fin de semana;26.541176913184884;A
40123;2797;2010;Grado de ocupación por parcelas en fin de semana;23.306744462262827;A
40123;2797;2009;Grado de ocupación por parcelas en fin de semana;22.404275670850918;A
40123;2797;2008;Grado de ocupación por parcelas en fin de semana;20.787219226079394;A
40123;2797;2007;Grado de ocupación por parcelas en fin de semana;23.773535711554445;A
40123;2911;2020;Grado de ocupación por parcelas en fin de semana;21.22000000000479;A
40123;2911;2019;Grado de ocupación por parcelas en fin de semana;18.14196690446022;A
40123;2911;2018;Grado de ocupación por parcelas en fin de semana;19.137106182937558;A
40123;2911;2017;Grado de ocupación por parcelas en fin de semana;18.867986664745573;A
40123;2911;2016;Grado de ocupación por parcelas en fin de semana;19.49815583881379;A
40123;2911;2015;Grado de ocupación por parcelas en fin de semana;16.699566623062534;A
40123;2911;2014;Grado de ocupación por parcelas en fin de semana;16.362465095025463;A
40123;2911;2013;Grado de ocupación por parcelas en fin de semana;16.578400813722574;A
40123;2911;2012;Grado de ocupación por parcelas en fin de semana;15.118328821871147;A
40123;2911;2011;Grado de ocupación por parcelas en fin de semana;16.828352864008206;A
40123;2911;2010;Grado de ocupación por parcelas en fin de semana;18.1022218233385;A
40123;2911;2009;Grado de ocupación por parcelas en fin de semana;18.80462942292015;A
40123;2911;2008;Grado de ocupación por parcelas en fin de semana;17.525857452886942;A
40123;2911;2007;Grado de ocupación por parcelas en fin de semana;17.179607514392472;A
40123;3023;2020;Grado de ocupación por parcelas en fin de semana;36.630000000007875;A
40123;3023;2019;Grado de ocupación por parcelas en fin de semana;47.01812294680021;A
40123;3023;2018;Grado de ocupación por parcelas en fin de semana;45.73968497444853;A
