D_TEMPORAL_0;D_TERRITORIO_0;D_EDAD_0;D_G102_0;D_SEXO_0;INDICATOR;OBS_VALUE;FREQ
2003;3142;4210;57731;3691;Defunciones;311.0;A
2003;3142;4210;583;3689;Defunciones;251.0;A
2003;3142;4210;583;3690;Defunciones;60.0;A
2003;3142;4210;583;3691;Defunciones;311.0;A
2003;3142;4235;57731;3689;Defunciones;159.0;A
2003;3142;4235;57731;3690;Defunciones;78.0;A
2003;3142;4235;57731;3691;Defunciones;237.0;A
2003;3142;4235;583;3689;Defunciones;159.0;A
2003;3142;4235;583;3690;Defunciones;78.0;A
2003;3142;4235;583;3691;Defunciones;237.0;A
2003;3142;4305;57731;3689;Defunciones;214.0;A
2003;3142;4305;57731;3690;Defunciones;105.0;A
2003;3142;4305;57731;3691;Defunciones;319.0;A
2003;3142;4305;583;3689;Defunciones;214.0;A
2003;3142;4305;583;3690;Defunciones;105.0;A
2003;3142;4305;583;3691;Defunciones;319.0;A
2003;3142;61613;57731;3689;Defunciones;269.0;A
2003;3142;61613;57731;3690;Defunciones;112.0;A
2003;3142;61613;57731;3691;Defunciones;381.0;A
2003;3142;61613;583;3689;Defunciones;269.0;A
2003;3142;61613;583;3690;Defunciones;112.0;A
2003;3142;61613;583;3691;Defunciones;381.0;A
2003;3142;61614;57731;3689;Defunciones;428.0;A
2003;3142;61614;57731;3690;Defunciones;178.0;A
2003;3142;61614;57731;3691;Defunciones;606.0;A
2003;3142;61614;583;3689;Defunciones;428.0;A
2003;3142;61614;583;3690;Defunciones;178.0;A
2003;3142;61614;583;3691;Defunciones;606.0;A
2003;3142;61615;57731;3689;Defunciones;497.0;A
2003;3142;61615;57731;3690;Defunciones;199.0;A
2003;3142;61615;57731;3691;Defunciones;696.0;A
2003;3142;61615;583;3689;Defunciones;497.0;A
2003;3142;61615;583;3690;Defunciones;199.0;A
2003;3142;61615;583;3691;Defunciones;696.0;A
2003;3142;61616;57731;3689;Defunciones;759.0;A
2003;3142;61616;57731;3690;Defunciones;341.0;A
2003;3142;61616;57731;3691;Defunciones;1100.0;A
2003;3142;61616;583;3689;Defunciones;759.0;A
2003;3142;61616;583;3690;Defunciones;341.0;A
2003;3142;61616;583;3691;Defunciones;1100.0;A
2003;3142;61617;57731;3689;Defunciones;1183.0;A
2003;3142;61617;57731;3690;Defunciones;718.0;A
2003;3142;61617;57731;3691;Defunciones;1901.0;A
2003;3142;61617;583;3689;Defunciones;1183.0;A
2003;3142;61617;583;3690;Defunciones;718.0;A
2003;3142;61617;583;3691;Defunciones;1901.0;A
2003;3142;61618;57731;3689;Defunciones;1245.0;A
2003;3142;61618;57731;3690;Defunciones;1136.0;A
2003;3142;61618;57731;3691;Defunciones;2381.0;A
2003;3142;61618;583;3689;Defunciones;1245.0;A
2003;3142;61618;583;3690;Defunciones;1136.0;A
2003;3142;61618;583;3691;Defunciones;2381.0;A
2003;3142;61619;57731;3689;Defunciones;1233.0;A
2003;3142;61619;57731;3690;Defunciones;1492.0;A
2003;3142;61619;57731;3691;Defunciones;2725.0;A
2003;3142;61619;583;3689;Defunciones;1233.0;A
2003;3142;61619;583;3690;Defunciones;1492.0;A
2003;3142;61619;583;3691;Defunciones;2725.0;A
2003;3142;61620;57731;3689;Defunciones;746.0;A
2003;3142;61620;57731;3690;Defunciones;1488.0;A
2003;3142;61620;57731;3691;Defunciones;2234.0;A
2003;3142;61620;583;3689;Defunciones;746.0;A
2003;3142;61620;583;3690;Defunciones;1488.0;A
2003;3142;61620;583;3691;Defunciones;2234.0;A
2003;3142;61621;57731;3689;Defunciones;397.0;A
2003;3142;61621;57731;3690;Defunciones;993.0;A
2003;3142;61621;57731;3691;Defunciones;1390.0;A
2003;3142;61621;583;3689;Defunciones;397.0;A
2003;3142;61621;583;3690;Defunciones;993.0;A
2003;3142;61621;583;3691;Defunciones;1390.0;A
2003;3142;61622;57731;3689;Defunciones;83.0;A
2003;3142;61622;57731;3690;Defunciones;309.0;A
2003;3142;61622;57731;3691;Defunciones;392.0;A
2003;3142;61622;583;3689;Defunciones;83.0;A
2003;3142;61622;583;3690;Defunciones;309.0;A
2003;3142;61622;583;3691;Defunciones;392.0;A
2003;3142;61623;57731;3689;Defunciones;7.0;A
2003;3142;61623;57731;3690;Defunciones;60.0;A
2003;3142;61623;57731;3691;Defunciones;67.0;A
2003;3142;61623;583;3689;Defunciones;7.0;A
2003;3142;61623;583;3690;Defunciones;60.0;A
2003;3142;61623;583;3691;Defunciones;67.0;A
2003;3142;4306;57731;3689;Defunciones;7694.0;A
2003;3142;4306;57731;3690;Defunciones;7381.0;A
2003;3142;4306;57731;3691;Defunciones;15075.0;A
2003;3142;4306;583;3689;Defunciones;7694.0;A
2003;3142;4306;583;3690;Defunciones;7381.0;A
2003;3142;4306;583;3691;Defunciones;15075.0;A
2002;3143;61611;57731;3689;Defunciones;221.0;A
2002;3143;61611;57731;3690;Defunciones;177.0;A
2002;3143;61611;57731;3691;Defunciones;398.0;A
2002;3143;61611;583;3689;Defunciones;221.0;A
2002;3143;61611;583;3690;Defunciones;177.0;A
2002;3143;61611;583;3691;Defunciones;398.0;A
2002;3143;4172;57731;3689;Defunciones;122.0;A
2002;3143;4172;57731;3690;Defunciones;106.0;A
2002;3143;4172;57731;3691;Defunciones;228.0;A
2002;3143;4172;583;3689;Defunciones;122.0;A
2002;3143;4172;583;3690;Defunciones;106.0;A
2002;3143;4172;583;3691;Defunciones;228.0;A
2002;3143;4191;57731;3689;Defunciones;679.0;A
2002;3143;4191;57731;3690;Defunciones;204.0;A
2002;3143;4191;57731;3691;Defunciones;883.0;A
2002;3143;4191;583;3689;Defunciones;679.0;A
2002;3143;4191;583;3690;Defunciones;204.0;A
2002;3143;4191;583;3691;Defunciones;883.0;A
2002;3143;4210;57731;3689;Defunciones;931.0;A
2002;3143;4210;57731;3690;Defunciones;329.0;A
2002;3143;4210;57731;3691;Defunciones;1260.0;A
2002;3143;4210;583;3689;Defunciones;931.0;A
2002;3143;4210;583;3690;Defunciones;329.0;A
2002;3143;4210;583;3691;Defunciones;1260.0;A
2002;3143;4235;57731;3689;Defunciones;710.0;A
2002;3143;4235;57731;3690;Defunciones;279.0;A
2002;3143;4235;57731;3691;Defunciones;989.0;A
2002;3143;4235;583;3689;Defunciones;710.0;A
2002;3143;4235;583;3690;Defunciones;279.0;A
2002;3143;4235;583;3691;Defunciones;989.0;A
2002;3143;4305;57731;3689;Defunciones;798.0;A
2002;3143;4305;57731;3690;Defunciones;329.0;A
2002;3143;4305;57731;3691;Defunciones;1127.0;A
2002;3143;4305;583;3689;Defunciones;798.0;A
2002;3143;4305;583;3690;Defunciones;329.0;A
2002;3143;4305;583;3691;Defunciones;1127.0;A
2002;3143;61613;57731;3689;Defunciones;1154.0;A
2002;3143;61613;57731;3690;Defunciones;456.0;A
2002;3143;61613;57731;3691;Defunciones;1610.0;A
2002;3143;61613;583;3689;Defunciones;1154.0;A
2002;3143;61613;583;3690;Defunciones;456.0;A
2002;3143;61613;583;3691;Defunciones;1610.0;A
2002;3143;61614;57731;3689;Defunciones;1583.0;A
2002;3143;61614;57731;3690;Defunciones;593.0;A
2002;3143;61614;57731;3691;Defunciones;2176.0;A
2002;3143;61614;583;3689;Defunciones;1583.0;A
2002;3143;61614;583;3690;Defunciones;593.0;A
2002;3143;61614;583;3691;Defunciones;2176.0;A
2002;3143;61615;57731;3689;Defunciones;2117.0;A
2002;3143;61615;57731;3690;Defunciones;908.0;A
2002;3143;61615;57731;3691;Defunciones;3025.0;A
2002;3143;61615;583;3689;Defunciones;2117.0;A
2002;3143;61615;583;3690;Defunciones;908.0;A
2002;3143;61615;583;3691;Defunciones;3025.0;A
2002;3143;61616;57731;3689;Defunciones;3555.0;A
2002;3143;61616;57731;3690;Defunciones;1684.0;A
2002;3143;61616;57731;3691;Defunciones;5239.0;A
2002;3143;61616;583;3689;Defunciones;3555.0;A
2002;3143;61616;583;3690;Defunciones;1684.0;A
2002;3143;61616;583;3691;Defunciones;5239.0;A
2002;3143;61617;57731;3689;Defunciones;4828.0;A
2002;3143;61617;57731;3690;Defunciones;2799.0;A
2002;3143;61617;57731;3691;Defunciones;7627.0;A
2002;3143;61617;583;3689;Defunciones;4828.0;A
2002;3143;61617;583;3690;Defunciones;2799.0;A
2002;3143;61617;583;3691;Defunciones;7627.0;A
2002;3143;61618;57731;3689;Defunciones;5682.0;A
2002;3143;61618;57731;3690;Defunciones;4415.0;A
2002;3143;61618;57731;3691;Defunciones;10097.0;A
2002;3143;61618;583;3689;Defunciones;5682.0;A
2002;3143;61618;583;3690;Defunciones;4415.0;A
2002;3143;61618;583;3691;Defunciones;10097.0;A
2002;3143;61619;57731;3689;Defunciones;4858.0;A
2002;3143;61619;57731;3690;Defunciones;5823.0;A
2002;3143;61619;57731;3691;Defunciones;10681.0;A
2002;3143;61619;583;3689;Defunciones;4858.0;A
2002;3143;61619;583;3690;Defunciones;5823.0;A
2002;3143;61619;583;3691;Defunciones;10681.0;A
2002;3143;61620;57731;3689;Defunciones;3275.0;A
2002;3143;61620;57731;3690;Defunciones;5817.0;A
2002;3143;61620;57731;3691;Defunciones;9092.0;A
2002;3143;61620;583;3689;Defunciones;3275.0;A
2002;3143;61620;583;3690;Defunciones;5817.0;A
2002;3143;61620;583;3691;Defunciones;9092.0;A
2002;3143;61621;57731;3689;Defunciones;1614.0;A
2002;3143;61621;57731;3690;Defunciones;3944.0;A
2002;3143;61621;57731;3691;Defunciones;5558.0;A
2002;3143;61621;583;3689;Defunciones;1614.0;A
2002;3143;61621;583;3690;Defunciones;3944.0;A
2002;3143;61621;583;3691;Defunciones;5558.0;A
2002;3143;61622;57731;3689;Defunciones;378.0;A
2002;3143;61622;57731;3690;Defunciones;1136.0;A
2002;3143;61622;57731;3691;Defunciones;1514.0;A
2002;3143;61622;583;3689;Defunciones;378.0;A
2002;3143;61622;583;3690;Defunciones;1136.0;A
2002;3143;61622;583;3691;Defunciones;1514.0;A
2002;3143;61623;57731;3689;Defunciones;41.0;A
2002;3143;61623;57731;3690;Defunciones;196.0;A
2002;3143;61623;57731;3691;Defunciones;237.0;A
2002;3143;61623;583;3689;Defunciones;41.0;A
2002;3143;61623;583;3690;Defunciones;196.0;A
2002;3143;61623;583;3691;Defunciones;237.0;A
2002;3143;4306;57731;3689;Defunciones;32546.0;A
2002;3143;4306;57731;3690;Defunciones;29195.0;A
2002;3143;4306;57731;3691;Defunciones;61741.0;A
2002;3143;4306;583;3689;Defunciones;32546.0;A
2002;3143;4306;583;3690;Defunciones;29195.0;A
2002;3143;4306;583;3691;Defunciones;61741.0;A
2002;2352;61611;57731;3689;Defunciones;31.0;A
2002;2352;61611;57731;3690;Defunciones;14.0;A
2002;2352;61611;57731;3691;Defunciones;45.0;A
2002;2352;61611;583;3689;Defunciones;31.0;A
2002;2352;61611;583;3690;Defunciones;14.0;A
2002;2352;61611;583;3691;Defunciones;45.0;A
2002;2352;4172;57731;3689;Defunciones;10.0;A
2002;2352;4172;57731;3690;Defunciones;15.0;A
2002;2352;4172;57731;3691;Defunciones;25.0;A
2002;2352;4172;583;3689;Defunciones;10.0;A
2002;2352;4172;583;3690;Defunciones;15.0;A
2002;2352;4172;583;3691;Defunciones;25.0;A
2002;2352;4191;57731;3689;Defunciones;90.0;A
2002;2352;4191;57731;3690;Defunciones;25.0;A
2002;2352;4191;57731;3691;Defunciones;115.0;A
2002;2352;4191;583;3689;Defunciones;90.0;A
2002;2352;4191;583;3690;Defunciones;25.0;A
2002;2352;4191;583;3691;Defunciones;115.0;A
2002;2352;4210;57731;3689;Defunciones;83.0;A
2002;2352;4210;57731;3690;Defunciones;30.0;A
2002;2352;4210;57731;3691;Defunciones;113.0;A
2002;2352;4210;583;3689;Defunciones;83.0;A
2002;2352;4210;583;3690;Defunciones;30.0;A
2002;2352;4210;583;3691;Defunciones;113.0;A
2002;2352;4235;57731;3689;Defunciones;54.0;A
2002;2352;4235;57731;3690;Defunciones;19.0;A
2002;2352;4235;57731;3691;Defunciones;73.0;A
2002;2352;4235;583;3689;Defunciones;54.0;A
2002;2352;4235;583;3690;Defunciones;19.0;A
2002;2352;4235;583;3691;Defunciones;73.0;A
2002;2352;4305;57731;3689;Defunciones;59.0;A
2002;2352;4305;57731;3690;Defunciones;27.0;A
2002;2352;4305;57731;3691;Defunciones;86.0;A
2002;2352;4305;583;3689;Defunciones;59.0;A
2002;2352;4305;583;3690;Defunciones;27.0;A
2002;2352;4305;583;3691;Defunciones;86.0;A
2002;2352;61613;57731;3689;Defunciones;83.0;A
2002;2352;61613;57731;3690;Defunciones;38.0;A
2002;2352;61613;57731;3691;Defunciones;121.0;A
2002;2352;61613;583;3689;Defunciones;83.0;A
2002;2352;61613;583;3690;Defunciones;38.0;A
2002;2352;61613;583;3691;Defunciones;121.0;A
2002;2352;61614;57731;3689;Defunciones;94.0;A
2002;2352;61614;57731;3690;Defunciones;42.0;A
2002;2352;61614;57731;3691;Defunciones;136.0;A
2002;2352;61614;583;3689;Defunciones;94.0;A
2002;2352;61614;583;3690;Defunciones;42.0;A
2002;2352;61614;583;3691;Defunciones;136.0;A
2002;2352;61615;57731;3689;Defunciones;134.0;A
2002;2352;61615;57731;3690;Defunciones;60.0;A
2002;2352;61615;57731;3691;Defunciones;194.0;A
2002;2352;61615;583;3689;Defunciones;134.0;A
2002;2352;61615;583;3690;Defunciones;60.0;A
2002;2352;61615;583;3691;Defunciones;194.0;A
2002;2352;61616;57731;3689;Defunciones;229.0;A
2002;2352;61616;57731;3690;Defunciones;125.0;A
2002;2352;61616;57731;3691;Defunciones;354.0;A
2002;2352;61616;583;3689;Defunciones;229.0;A
2002;2352;61616;583;3690;Defunciones;125.0;A
2002;2352;61616;583;3691;Defunciones;354.0;A
2002;2352;61617;57731;3689;Defunciones;325.0;A
2002;2352;61617;57731;3690;Defunciones;190.0;A
2002;2352;61617;57731;3691;Defunciones;515.0;A
2002;2352;61617;583;3689;Defunciones;325.0;A
2002;2352;61617;583;3690;Defunciones;190.0;A
2002;2352;61617;583;3691;Defunciones;515.0;A
2002;2352;61618;57731;3689;Defunciones;401.0;A
2002;2352;61618;57731;3690;Defunciones;271.0;A
2002;2352;61618;57731;3691;Defunciones;672.0;A
2002;2352;61618;583;3689;Defunciones;401.0;A
2002;2352;61618;583;3690;Defunciones;271.0;A
2002;2352;61618;583;3691;Defunciones;672.0;A
2002;2352;61619;57731;3689;Defunciones;314.0;A
2002;2352;61619;57731;3690;Defunciones;354.0;A
2002;2352;61619;57731;3691;Defunciones;668.0;A
2002;2352;61619;583;3689;Defunciones;314.0;A
2002;2352;61619;583;3690;Defunciones;354.0;A
2002;2352;61619;583;3691;Defunciones;668.0;A
2002;2352;61620;57731;3689;Defunciones;255.0;A
2002;2352;61620;57731;3690;Defunciones;415.0;A
2002;2352;61620;57731;3691;Defunciones;670.0;A
2002;2352;61620;583;3689;Defunciones;255.0;A
2002;2352;61620;583;3690;Defunciones;415.0;A
2002;2352;61620;583;3691;Defunciones;670.0;A
2002;2352;61621;57731;3689;Defunciones;116.0;A
2002;2352;61621;57731;3690;Defunciones;274.0;A
2002;2352;61621;57731;3691;Defunciones;390.0;A
2002;2352;61621;583;3689;Defunciones;116.0;A
2002;2352;61621;583;3690;Defunciones;274.0;A
2002;2352;61621;583;3691;Defunciones;390.0;A
2002;2352;61622;57731;3689;Defunciones;26.0;A
2002;2352;61622;57731;3690;Defunciones;82.0;A
2002;2352;61622;57731;3691;Defunciones;108.0;A
2002;2352;61622;583;3689;Defunciones;26.0;A
2002;2352;61622;583;3690;Defunciones;82.0;A
2002;2352;61622;583;3691;Defunciones;108.0;A
2002;2352;61623;57731;3689;Defunciones;1.0;A
2002;2352;61623;57731;3690;Defunciones;14.0;A
2002;2352;61623;57731;3691;Defunciones;15.0;A
2002;2352;61623;583;3689;Defunciones;1.0;A
2002;2352;61623;583;3690;Defunciones;14.0;A
2002;2352;61623;583;3691;Defunciones;15.0;A
2002;2352;4306;57731;3689;Defunciones;2305.0;A
2002;2352;4306;57731;3690;Defunciones;1995.0;A
2002;2352;4306;57731;3691;Defunciones;4300.0;A
2002;2352;4306;583;3689;Defunciones;2305.0;A
2002;2352;4306;583;3690;Defunciones;1995.0;A
2002;2352;4306;583;3691;Defunciones;4300.0;A
2002;2402;61611;57731;3689;Defunciones;34.0;A
2002;2402;61611;57731;3690;Defunciones;36.0;A
2002;2402;61611;57731;3691;Defunciones;70.0;A
2002;2402;61611;583;3689;Defunciones;34.0;A
2002;2402;61611;583;3690;Defunciones;36.0;A
2002;2402;61611;583;3691;Defunciones;70.0;A
2002;2402;4172;57731;3689;Defunciones;21.0;A
2002;2402;4172;57731;3690;Defunciones;17.0;A
2002;2402;4172;57731;3691;Defunciones;38.0;A
2002;2402;4172;583;3689;Defunciones;21.0;A
2002;2402;4172;583;3690;Defunciones;17.0;A
2002;2402;4172;583;3691;Defunciones;38.0;A
2002;2402;4191;57731;3689;Defunciones;99.0;A
2002;2402;4191;57731;3690;Defunciones;35.0;A
2002;2402;4191;57731;3691;Defunciones;134.0;A
2002;2402;4191;583;3689;Defunciones;99.0;A
2002;2402;4191;583;3690;Defunciones;35.0;A
2002;2402;4191;583;3691;Defunciones;134.0;A
2002;2402;4210;57731;3689;Defunciones;146.0;A
2002;2402;4210;57731;3690;Defunciones;39.0;A
2002;2402;4210;57731;3691;Defunciones;185.0;A
2002;2402;4210;583;3689;Defunciones;146.0;A
2002;2402;4210;583;3690;Defunciones;39.0;A
2002;2402;4210;583;3691;Defunciones;185.0;A
2002;2402;4235;57731;3689;Defunciones;122.0;A
2002;2402;4235;57731;3690;Defunciones;44.0;A
2002;2402;4235;57731;3691;Defunciones;166.0;A
2002;2402;4235;583;3689;Defunciones;122.0;A
2002;2402;4235;583;3690;Defunciones;44.0;A
2002;2402;4235;583;3691;Defunciones;166.0;A
2002;2402;4305;57731;3689;Defunciones;119.0;A
2002;2402;4305;57731;3690;Defunciones;65.0;A
2002;2402;4305;57731;3691;Defunciones;184.0;A
2002;2402;4305;583;3689;Defunciones;119.0;A
2002;2402;4305;583;3690;Defunciones;65.0;A
2002;2402;4305;583;3691;Defunciones;184.0;A
2002;2402;61613;57731;3689;Defunciones;178.0;A
2002;2402;61613;57731;3690;Defunciones;73.0;A
2002;2402;61613;57731;3691;Defunciones;251.0;A
2002;2402;61613;583;3689;Defunciones;178.0;A
2002;2402;61613;583;3690;Defunciones;73.0;A
2002;2402;61613;583;3691;Defunciones;251.0;A
2002;2402;61614;57731;3689;Defunciones;243.0;A
2002;2402;61614;57731;3690;Defunciones;89.0;A
2002;2402;61614;57731;3691;Defunciones;332.0;A
2002;2402;61614;583;3689;Defunciones;243.0;A
2002;2402;61614;583;3690;Defunciones;89.0;A
2002;2402;61614;583;3691;Defunciones;332.0;A
2002;2402;61615;57731;3689;Defunciones;358.0;A
2002;2402;61615;57731;3690;Defunciones;156.0;A
2002;2402;61615;57731;3691;Defunciones;514.0;A
2002;2402;61615;583;3689;Defunciones;358.0;A
2002;2402;61615;583;3690;Defunciones;156.0;A
2002;2402;61615;583;3691;Defunciones;514.0;A
2002;2402;61616;57731;3689;Defunciones;513.0;A
2002;2402;61616;57731;3690;Defunciones;224.0;A
2002;2402;61616;57731;3691;Defunciones;737.0;A
2002;2402;61616;583;3689;Defunciones;513.0;A
2002;2402;61616;583;3690;Defunciones;224.0;A
2002;2402;61616;583;3691;Defunciones;737.0;A
2002;2402;61617;57731;3689;Defunciones;726.0;A
2002;2402;61617;57731;3690;Defunciones;425.0;A
2002;2402;61617;57731;3691;Defunciones;1151.0;A
2002;2402;61617;583;3689;Defunciones;726.0;A
2002;2402;61617;583;3690;Defunciones;425.0;A
2002;2402;61617;583;3691;Defunciones;1151.0;A
2002;2402;61618;57731;3689;Defunciones;727.0;A
2002;2402;61618;57731;3690;Defunciones;569.0;A
2002;2402;61618;57731;3691;Defunciones;1296.0;A
2002;2402;61618;583;3689;Defunciones;727.0;A
2002;2402;61618;583;3690;Defunciones;569.0;A
2002;2402;61618;583;3691;Defunciones;1296.0;A
2002;2402;61619;57731;3689;Defunciones;621.0;A
2002;2402;61619;57731;3690;Defunciones;804.0;A
2002;2402;61619;57731;3691;Defunciones;1425.0;A
2002;2402;61619;583;3689;Defunciones;621.0;A
2002;2402;61619;583;3690;Defunciones;804.0;A
2002;2402;61619;583;3691;Defunciones;1425.0;A
2002;2402;61620;57731;3689;Defunciones;368.0;A
2002;2402;61620;57731;3690;Defunciones;734.0;A
2002;2402;61620;57731;3691;Defunciones;1102.0;A
2002;2402;61620;583;3689;Defunciones;368.0;A
2002;2402;61620;583;3690;Defunciones;734.0;A
2002;2402;61620;583;3691;Defunciones;1102.0;A
2002;2402;61621;57731;3689;Defunciones;167.0;A
2002;2402;61621;57731;3690;Defunciones;451.0;A
2002;2402;61621;57731;3691;Defunciones;618.0;A
2002;2402;61621;583;3689;Defunciones;167.0;A
2002;2402;61621;583;3690;Defunciones;451.0;A
2002;2402;61621;583;3691;Defunciones;618.0;A
2002;2402;61622;57731;3689;Defunciones;37.0;A
2002;2402;61622;57731;3690;Defunciones;132.0;A
2002;2402;61622;57731;3691;Defunciones;169.0;A
2002;2402;61622;583;3689;Defunciones;37.0;A
2002;2402;61622;583;3690;Defunciones;132.0;A
2002;2402;61622;583;3691;Defunciones;169.0;A
2002;2402;61623;57731;3689;Defunciones;2.0;A
2002;2402;61623;57731;3690;Defunciones;24.0;A
2002;2402;61623;57731;3691;Defunciones;26.0;A
2002;2402;61623;583;3689;Defunciones;2.0;A
2002;2402;61623;583;3690;Defunciones;24.0;A
2002;2402;61623;583;3691;Defunciones;26.0;A
2002;2402;4306;57731;3689;Defunciones;4481.0;A
2002;2402;4306;57731;3690;Defunciones;3917.0;A
2002;2402;4306;57731;3691;Defunciones;8398.0;A
2002;2402;4306;583;3689;Defunciones;4481.0;A
2002;2402;4306;583;3690;Defunciones;3917.0;A
2002;2402;4306;583;3691;Defunciones;8398.0;A
2002;2482;61611;57731;3689;Defunciones;17.0;A
2002;2482;61611;57731;3690;Defunciones;16.0;A
2002;2482;61611;57731;3691;Defunciones;33.0;A
2002;2482;61611;583;3689;Defunciones;17.0;A
2002;2482;61611;583;3690;Defunciones;16.0;A
2002;2482;61611;583;3691;Defunciones;33.0;A
2002;2482;4172;57731;3689;Defunciones;14.0;A
2002;2482;4172;57731;3690;Defunciones;15.0;A
2002;2482;4172;57731;3691;Defunciones;29.0;A
2002;2482;4172;583;3689;Defunciones;14.0;A
2002;2482;4172;583;3690;Defunciones;15.0;A
2002;2482;4172;583;3691;Defunciones;29.0;A
2002;2482;4191;57731;3689;Defunciones;61.0;A
2002;2482;4191;57731;3690;Defunciones;17.0;A
2002;2482;4191;57731;3691;Defunciones;78.0;A
2002;2482;4191;583;3689;Defunciones;61.0;A
2002;2482;4191;583;3690;Defunciones;17.0;A
2002;2482;4191;583;3691;Defunciones;78.0;A
2002;2482;4210;57731;3689;Defunciones;84.0;A
2002;2482;4210;57731;3690;Defunciones;33.0;A
2002;2482;4210;57731;3691;Defunciones;117.0;A
2002;2482;4210;583;3689;Defunciones;84.0;A
2002;2482;4210;583;3690;Defunciones;33.0;A
2002;2482;4210;583;3691;Defunciones;117.0;A
2002;2482;4235;57731;3689;Defunciones;66.0;A
2002;2482;4235;57731;3690;Defunciones;24.0;A
2002;2482;4235;57731;3691;Defunciones;90.0;A
2002;2482;4235;583;3689;Defunciones;66.0;A
2002;2482;4235;583;3690;Defunciones;24.0;A
2002;2482;4235;583;3691;Defunciones;90.0;A
2002;2482;4305;57731;3689;Defunciones;90.0;A
2002;2482;4305;57731;3690;Defunciones;33.0;A
2002;2482;4305;57731;3691;Defunciones;123.0;A
2002;2482;4305;583;3689;Defunciones;90.0;A
2002;2482;4305;583;3690;Defunciones;33.0;A
2002;2482;4305;583;3691;Defunciones;123.0;A
2002;2482;61613;57731;3689;Defunciones;121.0;A
2002;2482;61613;57731;3690;Defunciones;44.0;A
2002;2482;61613;57731;3691;Defunciones;165.0;A
2002;2482;61613;583;3689;Defunciones;121.0;A
2002;2482;61613;583;3690;Defunciones;44.0;A
2002;2482;61613;583;3691;Defunciones;165.0;A
2002;2482;61614;57731;3689;Defunciones;158.0;A
2002;2482;61614;57731;3690;Defunciones;49.0;A
2002;2482;61614;57731;3691;Defunciones;207.0;A
2002;2482;61614;583;3689;Defunciones;158.0;A
2002;2482;61614;583;3690;Defunciones;49.0;A
2002;2482;61614;583;3691;Defunciones;207.0;A
2002;2482;61615;57731;3689;Defunciones;177.0;A
2002;2482;61615;57731;3690;Defunciones;109.0;A
2002;2482;61615;57731;3691;Defunciones;286.0;A
2002;2482;61615;583;3689;Defunciones;177.0;A
2002;2482;61615;583;3690;Defunciones;109.0;A
2002;2482;61615;583;3691;Defunciones;286.0;A
2002;2482;61616;57731;3689;Defunciones;348.0;A
2002;2482;61616;57731;3690;Defunciones;207.0;A
2002;2482;61616;57731;3691;Defunciones;555.0;A
2002;2482;61616;583;3689;Defunciones;348.0;A
2002;2482;61616;583;3690;Defunciones;207.0;A
2002;2482;61616;583;3691;Defunciones;555.0;A
2002;2482;61617;57731;3689;Defunciones;550.0;A
2002;2482;61617;57731;3690;Defunciones;314.0;A
2002;2482;61617;57731;3691;Defunciones;864.0;A
2002;2482;61617;583;3689;Defunciones;550.0;A
2002;2482;61617;583;3690;Defunciones;314.0;A
2002;2482;61617;583;3691;Defunciones;864.0;A
2002;2482;61618;57731;3689;Defunciones;639.0;A
2002;2482;61618;57731;3690;Defunciones;484.0;A
2002;2482;61618;57731;3691;Defunciones;1123.0;A
2002;2482;61618;583;3689;Defunciones;639.0;A
2002;2482;61618;583;3690;Defunciones;484.0;A
2002;2482;61618;583;3691;Defunciones;1123.0;A
2002;2482;61619;57731;3689;Defunciones;597.0;A
2002;2482;61619;57731;3690;Defunciones;684.0;A
2002;2482;61619;57731;3691;Defunciones;1281.0;A
2002;2482;61619;583;3689;Defunciones;597.0;A
2002;2482;61619;583;3690;Defunciones;684.0;A
2002;2482;61619;583;3691;Defunciones;1281.0;A
2002;2482;61620;57731;3689;Defunciones;435.0;A
2002;2482;61620;57731;3690;Defunciones;720.0;A
2002;2482;61620;57731;3691;Defunciones;1155.0;A
2002;2482;61620;583;3689;Defunciones;435.0;A
2002;2482;61620;583;3690;Defunciones;720.0;A
2002;2482;61620;583;3691;Defunciones;1155.0;A
2002;2482;61621;57731;3689;Defunciones;217.0;A
2002;2482;61621;57731;3690;Defunciones;526.0;A
2002;2482;61621;57731;3691;Defunciones;743.0;A
2002;2482;61621;583;3689;Defunciones;217.0;A
2002;2482;61621;583;3690;Defunciones;526.0;A
2002;2482;61621;583;3691;Defunciones;743.0;A
2002;2482;61622;57731;3689;Defunciones;63.0;A
2002;2482;61622;57731;3690;Defunciones;161.0;A
2002;2482;61622;57731;3691;Defunciones;224.0;A
2002;2482;61622;583;3689;Defunciones;63.0;A
2002;2482;61622;583;3690;Defunciones;161.0;A
2002;2482;61622;583;3691;Defunciones;224.0;A
2002;2482;61623;57731;3689;Defunciones;6.0;A
2002;2482;61623;57731;3690;Defunciones;26.0;A
2002;2482;61623;57731;3691;Defunciones;32.0;A
2002;2482;61623;583;3689;Defunciones;6.0;A
2002;2482;61623;583;3690;Defunciones;26.0;A
2002;2482;61623;583;3691;Defunciones;32.0;A
2002;2482;4306;57731;3689;Defunciones;3643.0;A
2002;2482;4306;57731;3690;Defunciones;3462.0;A
2002;2482;4306;57731;3691;Defunciones;7105.0;A
2002;2482;4306;583;3689;Defunciones;3643.0;A
2002;2482;4306;583;3690;Defunciones;3462.0;A
2002;2482;4306;583;3691;Defunciones;7105.0;A
2002;2713;61611;57731;3689;Defunciones;21.0;A
