D_TEMPORAL_0;D_CIE10_0;D_TERRITORIO_0;D_SEXO_0;INDICATOR;OBS_VALUE;FREQ
2004;56536;2713;3691;Defunciones;247.0;A
2004;56536;2713;3689;Defunciones;101.0;A
2004;56536;2713;3690;Defunciones;146.0;A
2004;56536;2797;3691;Defunciones;132.0;A
2004;56536;2797;3689;Defunciones;56.0;A
2004;56536;2797;3690;Defunciones;76.0;A
2004;56536;2911;3691;Defunciones;191.0;A
2004;56536;2911;3689;Defunciones;84.0;A
2004;56536;2911;3690;Defunciones;107.0;A
2004;56536;3023;3691;Defunciones;352.0;A
2004;56536;3023;3689;Defunciones;138.0;A
2004;56536;3023;3690;Defunciones;214.0;A
2004;56536;3142;3691;Defunciones;391.0;A
2004;56536;3142;3689;Defunciones;174.0;A
2004;56536;3142;3690;Defunciones;217.0;A
2004;56604;3143;3691;Defunciones;23184.0;A
2004;56604;3143;3689;Defunciones;10421.0;A
2004;56604;3143;3690;Defunciones;12763.0;A
2004;56604;2352;3691;Defunciones;1375.0;A
2004;56604;2352;3689;Defunciones;634.0;A
2004;56604;2352;3690;Defunciones;741.0;A
2004;56604;2402;3691;Defunciones;2994.0;A
2004;56604;2402;3689;Defunciones;1425.0;A
2004;56604;2402;3690;Defunciones;1569.0;A
2004;56604;2482;3691;Defunciones;2473.0;A
2004;56604;2482;3689;Defunciones;1098.0;A
2004;56604;2482;3690;Defunciones;1375.0;A
2004;56604;2713;3691;Defunciones;2664.0;A
2004;56604;2713;3689;Defunciones;1220.0;A
2004;56604;2713;3690;Defunciones;1444.0;A
2004;56604;2797;3691;Defunciones;1560.0;A
2004;56604;2797;3689;Defunciones;660.0;A
2004;56604;2797;3690;Defunciones;900.0;A
2004;56604;2911;3691;Defunciones;2129.0;A
2004;56604;2911;3689;Defunciones;987.0;A
2004;56604;2911;3690;Defunciones;1142.0;A
2004;56604;3023;3691;Defunciones;3909.0;A
2004;56604;3023;3689;Defunciones;1760.0;A
2004;56604;3023;3690;Defunciones;2149.0;A
2004;56604;3142;3691;Defunciones;6080.0;A
2004;56604;3142;3689;Defunciones;2637.0;A
2004;56604;3142;3690;Defunciones;3443.0;A
2004;56669;3143;3691;Defunciones;6270.0;A
2004;56669;3143;3689;Defunciones;3920.0;A
2004;56669;3143;3690;Defunciones;2350.0;A
2004;56669;2352;3691;Defunciones;490.0;A
2004;56669;2352;3689;Defunciones;319.0;A
2004;56669;2352;3690;Defunciones;171.0;A
2004;56669;2402;3691;Defunciones;905.0;A
2004;56669;2402;3689;Defunciones;559.0;A
2004;56669;2402;3690;Defunciones;346.0;A
2004;56669;2482;3691;Defunciones;868.0;A
2004;56669;2482;3689;Defunciones;510.0;A
2004;56669;2482;3690;Defunciones;358.0;A
2004;56669;2713;3691;Defunciones;740.0;A
2004;56669;2713;3689;Defunciones;490.0;A
2004;56669;2713;3690;Defunciones;250.0;A
2004;56669;2797;3691;Defunciones;421.0;A
2004;56669;2797;3689;Defunciones;271.0;A
2004;56669;2797;3690;Defunciones;150.0;A
2004;56669;2911;3691;Defunciones;693.0;A
2004;56669;2911;3689;Defunciones;424.0;A
2004;56669;2911;3690;Defunciones;269.0;A
2004;56669;3023;3691;Defunciones;1072.0;A
2004;56669;3023;3689;Defunciones;671.0;A
2004;56669;3023;3690;Defunciones;401.0;A
2004;56669;3142;3691;Defunciones;1081.0;A
2004;56669;3142;3689;Defunciones;676.0;A
2004;56669;3142;3690;Defunciones;405.0;A
2004;56737;3143;3691;Defunciones;3614.0;A
2004;56737;3143;3689;Defunciones;2003.0;A
2004;56737;3143;3690;Defunciones;1611.0;A
2004;56737;2352;3691;Defunciones;222.0;A
2004;56737;2352;3689;Defunciones;122.0;A
2004;56737;2352;3690;Defunciones;100.0;A
2004;56737;2402;3691;Defunciones;481.0;A
2004;56737;2402;3689;Defunciones;258.0;A
2004;56737;2402;3690;Defunciones;223.0;A
2004;56737;2482;3691;Defunciones;456.0;A
2004;56737;2482;3689;Defunciones;236.0;A
2004;56737;2482;3690;Defunciones;220.0;A
2004;56737;2713;3691;Defunciones;466.0;A
2004;56737;2713;3689;Defunciones;261.0;A
2004;56737;2713;3690;Defunciones;205.0;A
2004;56737;2797;3691;Defunciones;190.0;A
2004;56737;2797;3689;Defunciones;122.0;A
2004;56737;2797;3690;Defunciones;68.0;A
2004;56737;2911;3691;Defunciones;426.0;A
2004;56737;2911;3689;Defunciones;241.0;A
2004;56737;2911;3690;Defunciones;185.0;A
2004;56737;3023;3691;Defunciones;644.0;A
2004;56737;3023;3689;Defunciones;352.0;A
2004;56737;3023;3690;Defunciones;292.0;A
2004;56737;3142;3691;Defunciones;729.0;A
2004;56737;3142;3689;Defunciones;411.0;A
2004;56737;3142;3690;Defunciones;318.0;A
2004;56805;3143;3691;Defunciones;157.0;A
2004;56805;3143;3689;Defunciones;50.0;A
2004;56805;3143;3690;Defunciones;107.0;A
2004;56805;2352;3691;Defunciones;9.0;A
2004;56805;2352;3689;Defunciones;4.0;A
2004;56805;2352;3690;Defunciones;5.0;A
2004;56805;2402;3691;Defunciones;23.0;A
2004;56805;2402;3689;Defunciones;9.0;A
2004;56805;2402;3690;Defunciones;14.0;A
2004;56805;2482;3691;Defunciones;25.0;A
2004;56805;2482;3689;Defunciones;9.0;A
2004;56805;2482;3690;Defunciones;16.0;A
2004;56805;2713;3691;Defunciones;11.0;A
2004;56805;2713;3689;Defunciones;2.0;A
2004;56805;2713;3690;Defunciones;9.0;A
2004;56805;2797;3691;Defunciones;18.0;A
2004;56805;2797;3689;Defunciones;5.0;A
2004;56805;2797;3690;Defunciones;13.0;A
2004;56805;2911;3691;Defunciones;5.0;A
2004;56805;2911;3689;Defunciones;5.0;A
2004;56805;3023;3691;Defunciones;16.0;A
2004;56805;3023;3689;Defunciones;6.0;A
2004;56805;3023;3690;Defunciones;10.0;A
2004;56805;3142;3691;Defunciones;50.0;A
2004;56805;3142;3689;Defunciones;10.0;A
2004;56805;3142;3690;Defunciones;40.0;A
2004;56873;3143;3691;Defunciones;506.0;A
2004;56873;3143;3689;Defunciones;165.0;A
2004;56873;3143;3690;Defunciones;341.0;A
2004;56873;2352;3691;Defunciones;35.0;A
2004;56873;2352;3689;Defunciones;14.0;A
2004;56873;2352;3690;Defunciones;21.0;A
2004;56873;2402;3691;Defunciones;53.0;A
2004;56873;2402;3689;Defunciones;16.0;A
2004;56873;2402;3690;Defunciones;37.0;A
2004;56873;2482;3691;Defunciones;77.0;A
2004;56873;2482;3689;Defunciones;23.0;A
2004;56873;2482;3690;Defunciones;54.0;A
2004;56873;2713;3691;Defunciones;52.0;A
2004;56873;2713;3689;Defunciones;14.0;A
2004;56873;2713;3690;Defunciones;38.0;A
2004;56873;2797;3691;Defunciones;34.0;A
2004;56873;2797;3689;Defunciones;16.0;A
2004;56873;2797;3690;Defunciones;18.0;A
2004;56873;2911;3691;Defunciones;71.0;A
2004;56873;2911;3689;Defunciones;29.0;A
2004;56873;2911;3690;Defunciones;42.0;A
2004;56873;3023;3691;Defunciones;87.0;A
2004;56873;3023;3689;Defunciones;23.0;A
2004;56873;3023;3690;Defunciones;64.0;A
2004;56873;3142;3691;Defunciones;97.0;A
2004;56873;3142;3689;Defunciones;30.0;A
2004;56873;3142;3690;Defunciones;67.0;A
2004;56947;3143;3691;Defunciones;1433.0;A
2004;56947;3143;3689;Defunciones;661.0;A
2004;56947;3143;3690;Defunciones;772.0;A
2004;56947;2352;3691;Defunciones;104.0;A
2004;56947;2352;3689;Defunciones;56.0;A
2004;56947;2352;3690;Defunciones;48.0;A
2004;56947;2402;3691;Defunciones;210.0;A
2004;56947;2402;3689;Defunciones;82.0;A
2004;56947;2402;3690;Defunciones;128.0;A
2004;56947;2482;3691;Defunciones;150.0;A
2004;56947;2482;3689;Defunciones;65.0;A
2004;56947;2482;3690;Defunciones;85.0;A
2004;56947;2713;3691;Defunciones;170.0;A
2004;56947;2713;3689;Defunciones;91.0;A
2004;56947;2713;3690;Defunciones;79.0;A
2004;56947;2797;3691;Defunciones;100.0;A
2004;56947;2797;3689;Defunciones;38.0;A
2004;56947;2797;3690;Defunciones;62.0;A
2004;56947;2911;3691;Defunciones;156.0;A
2004;56947;2911;3689;Defunciones;78.0;A
2004;56947;2911;3690;Defunciones;78.0;A
2004;56947;3023;3691;Defunciones;279.0;A
2004;56947;3023;3689;Defunciones;137.0;A
2004;56947;3023;3690;Defunciones;142.0;A
2004;56947;3142;3691;Defunciones;264.0;A
2004;56947;3142;3689;Defunciones;114.0;A
2004;56947;3142;3690;Defunciones;150.0;A
2004;57018;3143;3691;Defunciones;5.0;A
2004;57018;3143;3690;Defunciones;5.0;A
2004;57018;2352;3691;Defunciones;1.0;A
2004;57018;2352;3690;Defunciones;1.0;A
2004;57018;3023;3691;Defunciones;4.0;A
2004;57018;3023;3690;Defunciones;4.0;A
2004;57078;3143;3691;Defunciones;248.0;A
2004;57078;3143;3689;Defunciones;140.0;A
2004;57078;3143;3690;Defunciones;108.0;A
2004;57078;2352;3691;Defunciones;22.0;A
2004;57078;2352;3689;Defunciones;11.0;A
2004;57078;2352;3690;Defunciones;11.0;A
2004;57078;2402;3691;Defunciones;41.0;A
2004;57078;2402;3689;Defunciones;22.0;A
2004;57078;2402;3690;Defunciones;19.0;A
2004;57078;2482;3691;Defunciones;18.0;A
2004;57078;2482;3689;Defunciones;13.0;A
2004;57078;2482;3690;Defunciones;5.0;A
2004;57078;2713;3691;Defunciones;30.0;A
2004;57078;2713;3689;Defunciones;14.0;A
2004;57078;2713;3690;Defunciones;16.0;A
2004;57078;2797;3691;Defunciones;6.0;A
2004;57078;2797;3689;Defunciones;4.0;A
2004;57078;2797;3690;Defunciones;2.0;A
2004;57078;2911;3691;Defunciones;21.0;A
2004;57078;2911;3689;Defunciones;12.0;A
2004;57078;2911;3690;Defunciones;9.0;A
2004;57078;3023;3691;Defunciones;44.0;A
2004;57078;3023;3689;Defunciones;26.0;A
2004;57078;3023;3690;Defunciones;18.0;A
2004;57078;3142;3691;Defunciones;66.0;A
2004;57078;3142;3689;Defunciones;38.0;A
2004;57078;3142;3690;Defunciones;28.0;A
2004;57167;3143;3691;Defunciones;246.0;A
2004;57167;3143;3689;Defunciones;142.0;A
2004;57167;3143;3690;Defunciones;104.0;A
2004;57167;2352;3691;Defunciones;20.0;A
2004;57167;2352;3689;Defunciones;15.0;A
2004;57167;2352;3690;Defunciones;5.0;A
2004;57167;2402;3691;Defunciones;44.0;A
2004;57167;2402;3689;Defunciones;27.0;A
2004;57167;2402;3690;Defunciones;17.0;A
2004;57167;2482;3691;Defunciones;24.0;A
2004;57167;2482;3689;Defunciones;13.0;A
2004;57167;2482;3690;Defunciones;11.0;A
2004;57167;2713;3691;Defunciones;33.0;A
2004;57167;2713;3689;Defunciones;18.0;A
2004;57167;2713;3690;Defunciones;15.0;A
2004;57167;2797;3691;Defunciones;20.0;A
2004;57167;2797;3689;Defunciones;9.0;A
2004;57167;2797;3690;Defunciones;11.0;A
2004;57167;2911;3691;Defunciones;19.0;A
2004;57167;2911;3689;Defunciones;10.0;A
2004;57167;2911;3690;Defunciones;9.0;A
2004;57167;3023;3691;Defunciones;40.0;A
2004;57167;3023;3689;Defunciones;23.0;A
2004;57167;3023;3690;Defunciones;17.0;A
2004;57167;3142;3691;Defunciones;46.0;A
2004;57167;3142;3689;Defunciones;27.0;A
2004;57167;3142;3690;Defunciones;19.0;A
2004;57258;3143;3691;Defunciones;1804.0;A
2004;57258;3143;3689;Defunciones;698.0;A
2004;57258;3143;3690;Defunciones;1106.0;A
2004;57258;2352;3691;Defunciones;176.0;A
2004;57258;2352;3689;Defunciones;72.0;A
2004;57258;2352;3690;Defunciones;104.0;A
2004;57258;2402;3691;Defunciones;256.0;A
2004;57258;2402;3689;Defunciones;106.0;A
2004;57258;2402;3690;Defunciones;150.0;A
2004;57258;2482;3691;Defunciones;229.0;A
2004;57258;2482;3689;Defunciones;85.0;A
2004;57258;2482;3690;Defunciones;144.0;A
2004;57258;2713;3691;Defunciones;272.0;A
2004;57258;2713;3689;Defunciones;103.0;A
2004;57258;2713;3690;Defunciones;169.0;A
2004;57258;2797;3691;Defunciones;113.0;A
2004;57258;2797;3689;Defunciones;29.0;A
2004;57258;2797;3690;Defunciones;84.0;A
2004;57258;2911;3691;Defunciones;220.0;A
2004;57258;2911;3689;Defunciones;95.0;A
2004;57258;2911;3690;Defunciones;125.0;A
2004;57258;3023;3691;Defunciones;332.0;A
2004;57258;3023;3689;Defunciones;128.0;A
2004;57258;3023;3690;Defunciones;204.0;A
2004;57258;3142;3691;Defunciones;206.0;A
2004;57258;3142;3689;Defunciones;80.0;A
2004;57258;3142;3690;Defunciones;126.0;A
2004;57627;3143;3691;Defunciones;2816.0;A
2004;57627;3143;3689;Defunciones;2064.0;A
2004;57627;3143;3690;Defunciones;752.0;A
2004;57627;2352;3691;Defunciones;277.0;A
2004;57627;2352;3689;Defunciones;212.0;A
2004;57627;2352;3690;Defunciones;65.0;A
2004;57627;2402;3691;Defunciones;385.0;A
2004;57627;2402;3689;Defunciones;291.0;A
2004;57627;2402;3690;Defunciones;94.0;A
2004;57627;2482;3691;Defunciones;277.0;A
2004;57627;2482;3689;Defunciones;194.0;A
2004;57627;2482;3690;Defunciones;83.0;A
2004;57627;2713;3691;Defunciones;361.0;A
2004;57627;2713;3689;Defunciones;270.0;A
2004;57627;2713;3690;Defunciones;91.0;A
2004;57627;2797;3691;Defunciones;150.0;A
2004;57627;2797;3689;Defunciones;118.0;A
2004;57627;2797;3690;Defunciones;32.0;A
2004;57627;2911;3691;Defunciones;248.0;A
2004;57627;2911;3689;Defunciones;171.0;A
2004;57627;2911;3690;Defunciones;77.0;A
2004;57627;3023;3691;Defunciones;504.0;A
2004;57627;3023;3689;Defunciones;374.0;A
2004;57627;3023;3690;Defunciones;130.0;A
2004;57627;3142;3691;Defunciones;614.0;A
2004;57627;3142;3689;Defunciones;434.0;A
2004;57627;3142;3690;Defunciones;180.0;A
2003;57628;3143;3691;Defunciones;64843.0;A
2003;57628;3143;3689;Defunciones;33991.0;A
2003;57628;3143;3690;Defunciones;30852.0;A
2003;57628;2352;3691;Defunciones;4390.0;A
2003;57628;2352;3689;Defunciones;2429.0;A
2003;57628;2352;3690;Defunciones;1961.0;A
2003;57628;2402;3691;Defunciones;9043.0;A
2003;57628;2402;3689;Defunciones;4857.0;A
2003;57628;2402;3690;Defunciones;4186.0;A
2003;57628;2482;3691;Defunciones;7178.0;A
2003;57628;2482;3689;Defunciones;3727.0;A
2003;57628;2482;3690;Defunciones;3451.0;A
2003;57628;2713;3691;Defunciones;7462.0;A
2003;57628;2713;3689;Defunciones;3897.0;A
2003;57628;2713;3690;Defunciones;3565.0;A
2003;57628;2797;3691;Defunciones;4333.0;A
2003;57628;2797;3689;Defunciones;2218.0;A
2003;57628;2797;3690;Defunciones;2115.0;A
2003;57628;2911;3691;Defunciones;6149.0;A
2003;57628;2911;3689;Defunciones;3183.0;A
2003;57628;2911;3690;Defunciones;2966.0;A
2003;57628;3023;3691;Defunciones;11213.0;A
2003;57628;3023;3689;Defunciones;5986.0;A
2003;57628;3023;3690;Defunciones;5227.0;A
2003;57628;3142;3691;Defunciones;15075.0;A
2003;57628;3142;3689;Defunciones;7694.0;A
2003;57628;3142;3690;Defunciones;7381.0;A
2003;56093;3143;3691;Defunciones;1213.0;A
2003;56093;3143;3689;Defunciones;750.0;A
2003;56093;3143;3690;Defunciones;463.0;A
2003;56093;2352;3691;Defunciones;65.0;A
2003;56093;2352;3689;Defunciones;41.0;A
2003;56093;2352;3690;Defunciones;24.0;A
2003;56093;2402;3691;Defunciones;262.0;A
2003;56093;2402;3689;Defunciones;177.0;A
2003;56093;2402;3690;Defunciones;85.0;A
2003;56093;2482;3691;Defunciones;124.0;A
2003;56093;2482;3689;Defunciones;73.0;A
2003;56093;2482;3690;Defunciones;51.0;A
2003;56093;2713;3691;Defunciones;105.0;A
2003;56093;2713;3689;Defunciones;63.0;A
2003;56093;2713;3690;Defunciones;42.0;A
2003;56093;2797;3691;Defunciones;92.0;A
2003;56093;2797;3689;Defunciones;60.0;A
2003;56093;2797;3690;Defunciones;32.0;A
2003;56093;2911;3691;Defunciones;86.0;A
2003;56093;2911;3689;Defunciones;51.0;A
2003;56093;2911;3690;Defunciones;35.0;A
2003;56093;3023;3691;Defunciones;212.0;A
2003;56093;3023;3689;Defunciones;133.0;A
2003;56093;3023;3690;Defunciones;79.0;A
2003;56093;3142;3691;Defunciones;267.0;A
2003;56093;3142;3689;Defunciones;152.0;A
2003;56093;3142;3690;Defunciones;115.0;A
2003;56232;3143;3691;Defunciones;15525.0;A
2003;56232;3143;3689;Defunciones;9808.0;A
2003;56232;3143;3690;Defunciones;5717.0;A
2003;56232;2352;3691;Defunciones;1034.0;A
2003;56232;2352;3689;Defunciones;675.0;A
2003;56232;2352;3690;Defunciones;359.0;A
2003;56232;2402;3691;Defunciones;2345.0;A
2003;56232;2402;3689;Defunciones;1499.0;A
2003;56232;2402;3690;Defunciones;846.0;A
2003;56232;2482;3691;Defunciones;1576.0;A
2003;56232;2482;3689;Defunciones;1022.0;A
2003;56232;2482;3690;Defunciones;554.0;A
2003;56232;2713;3691;Defunciones;1733.0;A
2003;56232;2713;3689;Defunciones;1039.0;A
2003;56232;2713;3690;Defunciones;694.0;A
2003;56232;2797;3691;Defunciones;983.0;A
2003;56232;2797;3689;Defunciones;628.0;A
2003;56232;2797;3690;Defunciones;355.0;A
2003;56232;2911;3691;Defunciones;1355.0;A
2003;56232;2911;3689;Defunciones;866.0;A
2003;56232;2911;3690;Defunciones;489.0;A
2003;56232;3023;3691;Defunciones;2777.0;A
2003;56232;3023;3689;Defunciones;1747.0;A
2003;56232;3023;3690;Defunciones;1030.0;A
2003;56232;3142;3691;Defunciones;3722.0;A
2003;56232;3142;3689;Defunciones;2332.0;A
2003;56232;3142;3690;Defunciones;1390.0;A
2003;56266;3143;3691;Defunciones;152.0;A
2003;56266;3143;3689;Defunciones;67.0;A
2003;56266;3143;3690;Defunciones;85.0;A
2003;56266;2352;3691;Defunciones;15.0;A
2003;56266;2352;3689;Defunciones;6.0;A
2003;56266;2352;3690;Defunciones;9.0;A
2003;56266;2402;3691;Defunciones;19.0;A
2003;56266;2402;3689;Defunciones;7.0;A
2003;56266;2402;3690;Defunciones;12.0;A
2003;56266;2482;3691;Defunciones;20.0;A
2003;56266;2482;3689;Defunciones;8.0;A
2003;56266;2482;3690;Defunciones;12.0;A
2003;56266;2713;3691;Defunciones;18.0;A
2003;56266;2713;3689;Defunciones;9.0;A
2003;56266;2713;3690;Defunciones;9.0;A
2003;56266;2797;3691;Defunciones;9.0;A
2003;56266;2797;3689;Defunciones;1.0;A
2003;56266;2797;3690;Defunciones;8.0;A
2003;56266;2911;3691;Defunciones;21.0;A
2003;56266;2911;3689;Defunciones;9.0;A
2003;56266;2911;3690;Defunciones;12.0;A
2003;56266;3023;3691;Defunciones;27.0;A
2003;56266;3023;3689;Defunciones;13.0;A
2003;56266;3023;3690;Defunciones;14.0;A
2003;56266;3142;3691;Defunciones;23.0;A
2003;56266;3142;3689;Defunciones;14.0;A
2003;56266;3142;3690;Defunciones;9.0;A
2003;56338;3143;3691;Defunciones;2186.0;A
2003;56338;3143;3689;Defunciones;819.0;A
2003;56338;3143;3690;Defunciones;1367.0;A
2003;56338;2352;3691;Defunciones;152.0;A
2003;56338;2352;3689;Defunciones;65.0;A
2003;56338;2352;3690;Defunciones;87.0;A
2003;56338;2402;3691;Defunciones;275.0;A
2003;56338;2402;3689;Defunciones;102.0;A
2003;56338;2402;3690;Defunciones;173.0;A
2003;56338;2482;3691;Defunciones;292.0;A
2003;56338;2482;3689;Defunciones;114.0;A
2003;56338;2482;3690;Defunciones;178.0;A
2003;56338;2713;3691;Defunciones;288.0;A
2003;56338;2713;3689;Defunciones;110.0;A
2003;56338;2713;3690;Defunciones;178.0;A
2003;56338;2797;3691;Defunciones;161.0;A
2003;56338;2797;3689;Defunciones;48.0;A
2003;56338;2797;3690;Defunciones;113.0;A
2003;56338;2911;3691;Defunciones;258.0;A
2003;56338;2911;3689;Defunciones;97.0;A
2003;56338;2911;3690;Defunciones;161.0;A
2003;56338;3023;3691;Defunciones;293.0;A
2003;56338;3023;3689;Defunciones;118.0;A
2003;56338;3023;3690;Defunciones;175.0;A
2003;56338;3142;3691;Defunciones;467.0;A
2003;56338;3142;3689;Defunciones;165.0;A
2003;56338;3142;3690;Defunciones;302.0;A
2003;56416;3143;3691;Defunciones;1430.0;A
2003;56416;3143;3689;Defunciones;531.0;A
2003;56416;3143;3690;Defunciones;899.0;A
2003;56416;2352;3691;Defunciones;116.0;A
2003;56416;2352;3689;Defunciones;41.0;A
2003;56416;2352;3690;Defunciones;75.0;A
2003;56416;2402;3691;Defunciones;200.0;A
2003;56416;2402;3689;Defunciones;81.0;A
2003;56416;2402;3690;Defunciones;119.0;A
2003;56416;2482;3691;Defunciones;191.0;A
2003;56416;2482;3689;Defunciones;63.0;A
2003;56416;2482;3690;Defunciones;128.0;A
2003;56416;2713;3691;Defunciones;213.0;A
2003;56416;2713;3689;Defunciones;75.0;A
2003;56416;2713;3690;Defunciones;138.0;A
2003;56416;2797;3691;Defunciones;56.0;A
2003;56416;2797;3689;Defunciones;17.0;A
2003;56416;2797;3690;Defunciones;39.0;A
2003;56416;2911;3691;Defunciones;141.0;A
2003;56416;2911;3689;Defunciones;55.0;A
2003;56416;2911;3690;Defunciones;86.0;A
2003;56416;3023;3691;Defunciones;245.0;A
2003;56416;3023;3689;Defunciones;97.0;A
2003;56416;3023;3690;Defunciones;148.0;A
2003;56416;3142;3691;Defunciones;268.0;A
2003;56416;3142;3689;Defunciones;102.0;A
2003;56416;3142;3690;Defunciones;166.0;A
2003;56536;3143;3691;Defunciones;1998.0;A
2003;56536;3143;3689;Defunciones;806.0;A
2003;56536;3143;3690;Defunciones;1192.0;A
2003;56536;2352;3691;Defunciones;170.0;A
2003;56536;2352;3689;Defunciones;65.0;A
2003;56536;2352;3690;Defunciones;105.0;A
2003;56536;2402;3691;Defunciones;316.0;A
2003;56536;2402;3689;Defunciones;118.0;A
2003;56536;2402;3690;Defunciones;198.0;A
2003;56536;2482;3691;Defunciones;230.0;A
2003;56536;2482;3689;Defunciones;85.0;A
2003;56536;2482;3690;Defunciones;145.0;A
2003;56536;2713;3691;Defunciones;260.0;A
2003;56536;2713;3689;Defunciones;106.0;A
2003;56536;2713;3690;Defunciones;154.0;A
2003;56536;2797;3691;Defunciones;121.0;A
2003;56536;2797;3689;Defunciones;47.0;A
2003;56536;2797;3690;Defunciones;74.0;A
2003;56536;2911;3691;Defunciones;175.0;A
2003;56536;2911;3689;Defunciones;71.0;A
2003;56536;2911;3690;Defunciones;104.0;A
2003;56536;3023;3691;Defunciones;331.0;A
2003;56536;3023;3689;Defunciones;147.0;A
2003;56536;3023;3690;Defunciones;184.0;A
2003;56536;3142;3691;Defunciones;395.0;A
2003;56536;3142;3689;Defunciones;167.0;A
2003;56536;3142;3690;Defunciones;228.0;A
2003;56604;3143;3691;Defunciones;24485.0;A
2003;56604;3143;3689;Defunciones;10975.0;A
2003;56604;3143;3690;Defunciones;13510.0;A
2003;56604;2352;3691;Defunciones;1336.0;A
2003;56604;2352;3689;Defunciones;639.0;A
2003;56604;2352;3690;Defunciones;697.0;A
2003;56604;2402;3691;Defunciones;3157.0;A
2003;56604;2402;3689;Defunciones;1487.0;A
2003;56604;2402;3690;Defunciones;1670.0;A
2003;56604;2482;3691;Defunciones;2583.0;A
2003;56604;2482;3689;Defunciones;1130.0;A
2003;56604;2482;3690;Defunciones;1453.0;A
2003;56604;2713;3691;Defunciones;2761.0;A
2003;56604;2713;3689;Defunciones;1246.0;A
2003;56604;2713;3690;Defunciones;1515.0;A
2003;56604;2797;3691;Defunciones;1721.0;A
2003;56604;2797;3689;Defunciones;760.0;A
2003;56604;2797;3690;Defunciones;961.0;A
2003;56604;2911;3691;Defunciones;2238.0;A
2003;56604;2911;3689;Defunciones;993.0;A
2003;56604;2911;3690;Defunciones;1245.0;A
2003;56604;3023;3691;Defunciones;4175.0;A
2003;56604;3023;3689;Defunciones;1897.0;A
2003;56604;3023;3690;Defunciones;2278.0;A
2003;56604;3142;3691;Defunciones;6514.0;A
2003;56604;3142;3689;Defunciones;2823.0;A
2003;56604;3142;3690;Defunciones;3691.0;A
2003;56669;3143;3691;Defunciones;6926.0;A
2003;56669;3143;3689;Defunciones;4243.0;A
2003;56669;3143;3690;Defunciones;2683.0;A
2003;56669;2352;3691;Defunciones;600.0;A
2003;56669;2352;3689;Defunciones;363.0;A
2003;56669;2352;3690;Defunciones;237.0;A
2003;56669;2402;3691;Defunciones;1028.0;A
2003;56669;2402;3689;Defunciones;598.0;A
2003;56669;2402;3690;Defunciones;430.0;A
2003;56669;2482;3691;Defunciones;877.0;A
2003;56669;2482;3689;Defunciones;528.0;A
2003;56669;2482;3690;Defunciones;349.0;A
2003;56669;2713;3691;Defunciones;748.0;A
2003;56669;2713;3689;Defunciones;501.0;A
2003;56669;2713;3690;Defunciones;247.0;A
2003;56669;2797;3691;Defunciones;466.0;A
2003;56669;2797;3689;Defunciones;275.0;A
2003;56669;2797;3690;Defunciones;191.0;A
2003;56669;2911;3691;Defunciones;786.0;A
2003;56669;2911;3689;Defunciones;473.0;A
2003;56669;2911;3690;Defunciones;313.0;A
2003;56669;3023;3691;Defunciones;1224.0;A
2003;56669;3023;3689;Defunciones;775.0;A
2003;56669;3023;3690;Defunciones;449.0;A
2003;56669;3142;3691;Defunciones;1197.0;A
2003;56669;3142;3689;Defunciones;730.0;A
2003;56669;3142;3690;Defunciones;467.0;A
2003;56737;3143;3691;Defunciones;3638.0;A
2003;56737;3143;3689;Defunciones;2060.0;A
2003;56737;3143;3690;Defunciones;1578.0;A
2003;56737;2352;3691;Defunciones;231.0;A
2003;56737;2352;3689;Defunciones;140.0;A
2003;56737;2352;3690;Defunciones;91.0;A
2003;56737;2402;3691;Defunciones;481.0;A
2003;56737;2402;3689;Defunciones;281.0;A
2003;56737;2402;3690;Defunciones;200.0;A
2003;56737;2482;3691;Defunciones;424.0;A
2003;56737;2482;3689;Defunciones;249.0;A
2003;56737;2482;3690;Defunciones;175.0;A
2003;56737;2713;3691;Defunciones;458.0;A
2003;56737;2713;3689;Defunciones;274.0;A
2003;56737;2713;3690;Defunciones;184.0;A
2003;56737;2797;3691;Defunciones;235.0;A
2003;56737;2797;3689;Defunciones;127.0;A
2003;56737;2797;3690;Defunciones;108.0;A
2003;56737;2911;3691;Defunciones;391.0;A
2003;56737;2911;3689;Defunciones;210.0;A
2003;56737;2911;3690;Defunciones;181.0;A
2003;56737;3023;3691;Defunciones;641.0;A
2003;56737;3023;3689;Defunciones;363.0;A
2003;56737;3023;3690;Defunciones;278.0;A
2003;56737;3142;3691;Defunciones;777.0;A
2003;56737;3142;3689;Defunciones;416.0;A
2003;56737;3142;3690;Defunciones;361.0;A
2003;56805;3143;3691;Defunciones;149.0;A
2003;56805;3143;3689;Defunciones;49.0;A
2003;56805;3143;3690;Defunciones;100.0;A
2003;56805;2352;3691;Defunciones;6.0;A
2003;56805;2352;3689;Defunciones;3.0;A
2003;56805;2352;3690;Defunciones;3.0;A
2003;56805;2402;3691;Defunciones;28.0;A
2003;56805;2402;3689;Defunciones;11.0;A
2003;56805;2402;3690;Defunciones;17.0;A
2003;56805;2482;3691;Defunciones;12.0;A
2003;56805;2482;3689;Defunciones;4.0;A
2003;56805;2482;3690;Defunciones;8.0;A
2003;56805;2713;3691;Defunciones;15.0;A
2003;56805;2713;3689;Defunciones;4.0;A
2003;56805;2713;3690;Defunciones;11.0;A
