TERRITORIO;TEMPORAL;CNAE_O9_CRA_NEW;OBS_STATUS;INDICATOR;OBS_VALUE;FREQ
ES61;2009;273150;A;HORAS_NO_asa;854.8;A
ES61;2009;273217;A;HORAS_NO_asa;854.8;A
ES61;2009;273151;A;HORAS_NO_asa;3774.6;A
ES61;2009;273218;A;HORAS_NO_asa;3774.6;A
ES61;2009;273254;A;HORAS_NO_asa;7038.0;A
ES61;2009;273152;A;HORAS_NO_asa;7038.0;A
ES61;2009;273219;A;HORAS_NO_asa;0.0;A
ES61;2009;273220;A;HORAS_NO_asa;0.0;A
ES61;2009;273221;A;HORAS_NO_asa;7038.0;A
ES61;2009;273255;A;HORAS_NO_asa;10340.9;A
ES61;2009;273153;A;HORAS_NO_asa;10340.9;A
ES61;2009;273222;A;HORAS_NO_asa;10340.9;A
ES61;2009;273256;A;HORAS_NO_asa;100557.2;A
ES61;2009;273154;A;HORAS_NO_asa;57668.0;A
ES61;2009;273223;A;HORAS_NO_asa;36966.3;A
ES61;2009;273224;A;HORAS_NO_asa;20701.7;A
ES61;2009;273155;A;HORAS_NO_asa;196.3;A
ES61;2009;273225;A;HORAS_NO_asa;196.3;A
ES61;2009;273156;A;HORAS_NO_asa;18450.9;A
ES61;2009;273226;A;HORAS_NO_asa;6463.7;A
ES61;2009;273227;A;HORAS_NO_asa;9322.1;A
ES61;2009;273228;A;HORAS_NO_asa;2665.1;A
ES61;2009;273157;A;HORAS_NO_asa;24242.0;A
ES61;2009;273229;A;HORAS_NO_asa;7480.9;A
ES61;2009;273230;A;HORAS_NO_asa;157.7;A
ES61;2009;273231;A;HORAS_NO_asa;3067.7;A
ES61;2009;273232;A;HORAS_NO_asa;561.0;A
ES61;2009;273233;A;HORAS_NO_asa;8857.2;A
ES61;2009;273234;A;HORAS_NO_asa;4117.5;A
ES61;2009;273257;A;HORAS_NO_asa;34043.9;A
ES61;2009;273158;A;HORAS_NO_asa;0.0;A
ES61;2009;273235;A;HORAS_NO_asa;0.0;A
ES61;2009;273159;A;HORAS_NO_asa;13410.7;A
ES61;2009;273236;A;HORAS_NO_asa;13410.7;A
ES61;2009;273237;A;HORAS_NO_asa;0.0;A
ES61;2009;273160;A;HORAS_NO_asa;18469.4;A
ES61;2009;273238;A;HORAS_NO_asa;18469.4;A
ES61;2009;273239;A;HORAS_NO_asa;0.0;A
ES61;2009;273161;A;HORAS_NO_asa;2163.8;A
ES61;2009;273240;A;HORAS_NO_asa;2163.8;A
ES61;2009;273241;A;HORAS_NO_asa;0.0;A
ES61;2009;273259;A;HORAS_NO_asa;79716.7;A
ES61;2009;273162;A;HORAS_NO_asa;15270.8;A
ES61;2009;273242;A;HORAS_NO_asa;10617.8;A
ES61;2009;273243;A;HORAS_NO_asa;4653.0;A
ES61;2009;273163;A;HORAS_NO_asa;64445.9;A
ES61;2009;273244;A;HORAS_NO_asa;0.0;A
ES61;2009;273245;A;HORAS_NO_asa;7074.3;A
ES61;2009;273246;A;HORAS_NO_asa;57371.6;A
ES61;2009;273164;A;HORAS_NO_asa;0.0;A
ES61;2009;273247;A;HORAS_NO_asa;0.0;A
ES61;2009;273260;A;HORAS_NO_asa;995609.6;A
ES61;2019;273165;P;PROD_PREC_BAS;13716991;A
ES61;2019;273129;P;PROD_PREC_BAS;13716991;A
ES61;2019;273167;P;PROD_PREC_BAS;12953045;A
ES61;2019;273168;P;PROD_PREC_BAS;426301.0;A
ES61;2019;273169;P;PROD_PREC_BAS;337645.0;A
ES61;2019;273166;P;PROD_PREC_BAS;79635365;A
ES61;2019;273248;P;PROD_PREC_BAS;64631895;A
ES61;2019;273130;P;PROD_PREC_BAS;1215736.0;A
ES61;2019;273170;P;PROD_PREC_BAS;1215736.0;A
ES61;2019;273131;P;PROD_PREC_BAS;18146970;A
ES61;2019;273171;P;PROD_PREC_BAS;2538600.0;A
ES61;2019;273172;P;PROD_PREC_BAS;494067.0;A
ES61;2019;273173;P;PROD_PREC_BAS;1583904.0;A
ES61;2019;273174;P;PROD_PREC_BAS;6587116.0;A
ES61;2019;273175;P;PROD_PREC_BAS;626851.0;A
ES61;2019;273176;P;PROD_PREC_BAS;1808729.0;A
ES61;2019;273177;P;PROD_PREC_BAS;1756579.0;A
ES61;2019;273178;P;PROD_PREC_BAS;2751124.0;A
ES61;2019;273132;P;PROD_PREC_BAS;1106080.0;A
ES61;2019;273179;P;PROD_PREC_BAS;1106080.0;A
ES61;2019;273133;P;PROD_PREC_BAS;2100975.0;A
ES61;2019;273180;P;PROD_PREC_BAS;910797.0;A
ES61;2019;273181;P;PROD_PREC_BAS;743126.0;A
ES61;2019;273182;P;PROD_PREC_BAS;447052.0;A
ES61;2019;273134;P;PROD_PREC_BAS;20791318;A
ES61;2019;273183;P;PROD_PREC_BAS;19777136;A
ES61;2019;273184;P;PROD_PREC_BAS;1014182.0;A
ES61;2019;273135;P;PROD_PREC_BAS;272890.0;A
ES61;2019;273185;P;PROD_PREC_BAS;272890.0;A
ES61;2019;273136;P;PROD_PREC_BAS;3629363.0;A
ES61;2019;273186;P;PROD_PREC_BAS;1342538.0;A
ES61;2019;273189;P;PROD_PREC_BAS;997474.0;A
ES61;2019;273188;P;PROD_PREC_BAS;132451.0;A
ES61;2019;273187;P;PROD_PREC_BAS;1156900.0;A
ES61;2019;273137;P;PROD_PREC_BAS;8064657.0;A
ES61;2019;273190;P;PROD_PREC_BAS;5630506.0;A
ES61;2019;273191;P;PROD_PREC_BAS;2434151.0;A
ES61;2019;273138;P;PROD_PREC_BAS;521066.0;A
ES61;2019;273192;P;PROD_PREC_BAS;521066.0;A
ES61;2019;273139;P;PROD_PREC_BAS;1506320.0;A
ES61;2019;273193;P;PROD_PREC_BAS;1506320.0;A
ES61;2019;273140;P;PROD_PREC_BAS;1113285.0;A
ES61;2019;273194;P;PROD_PREC_BAS;1113285.0;A
ES61;2019;273141;P;PROD_PREC_BAS;3974352.0;A
ES61;2019;273195;P;PROD_PREC_BAS;750169.0;A
ES61;2019;273196;P;PROD_PREC_BAS;327941.0;A
ES61;2019;273197;P;PROD_PREC_BAS;2896242.0;A
ES61;2019;273142;P;PROD_PREC_BAS;3404619.0;A
ES61;2019;273198;P;PROD_PREC_BAS;906877.0;A
ES61;2019;273199;P;PROD_PREC_BAS;584164.0;A
ES61;2019;273200;P;PROD_PREC_BAS;1913578.0;A
ES61;2019;273143;P;PROD_PREC_BAS;10341512;A
ES61;2019;273201;P;PROD_PREC_BAS;8684863.0;A
ES61;2019;273202;P;PROD_PREC_BAS;1656649.0;A
ES61;2019;273144;P;PROD_PREC_BAS;3446222.0;A
ES61;2019;273203;P;PROD_PREC_BAS;1786683.0;A
ES61;2019;273204;P;PROD_PREC_BAS;1659539.0;A
ES61;2019;273249;P;PROD_PREC_BAS;25049634;A
ES61;2019;273145;P;PROD_PREC_BAS;25049634;A
ES61;2019;273205;P;PROD_PREC_BAS;25049634;A
ES61;2019;273251;P;PROD_PREC_BAS;189699055;A
ES61;2019;273250;P;PROD_PREC_BAS;72134244;A
ES61;2019;273146;P;PROD_PREC_BAS;32766946;A
ES61;2019;273206;P;PROD_PREC_BAS;4269127.0;A
ES61;2019;273207;P;PROD_PREC_BAS;14302847;A
ES61;2019;273208;P;PROD_PREC_BAS;14194972;A
ES61;2019;273147;P;PROD_PREC_BAS;17209080;A
ES61;2019;273209;P;PROD_PREC_BAS;10189981;A
ES61;2019;273210;P;PROD_PREC_BAS;381435.0;A
ES61;2019;273211;P;PROD_PREC_BAS;6049582.0;A
ES61;2019;273212;P;PROD_PREC_BAS;588082.0;A
ES61;2019;273148;P;PROD_PREC_BAS;22158218;A
ES61;2019;273213;P;PROD_PREC_BAS;5742536.0;A
ES61;2019;273214;P;PROD_PREC_BAS;16415682;A
ES61;2019;273253;P;PROD_PREC_BAS;6329155.0;A
ES61;2019;273149;P;PROD_PREC_BAS;1119299.0;A
ES61;2019;273215;P;PROD_PREC_BAS;440132.0;A
ES61;2019;273216;P;PROD_PREC_BAS;679167.0;A
ES61;2019;273150;P;PROD_PREC_BAS;3094715.0;A
ES61;2019;273217;P;PROD_PREC_BAS;3094715.0;A
ES61;2019;273151;P;PROD_PREC_BAS;2115141.0;A
ES61;2019;273218;P;PROD_PREC_BAS;2115141.0;A
ES61;2019;273254;P;PROD_PREC_BAS;8839793.0;A
ES61;2019;273152;P;PROD_PREC_BAS;8839793.0;A
ES61;2019;273219;P;PROD_PREC_BAS;5309227.0;A
ES61;2019;273220;P;PROD_PREC_BAS;2023812.0;A
ES61;2019;273221;P;PROD_PREC_BAS;1506754.0;A
ES61;2019;273255;P;PROD_PREC_BAS;24365331;A
ES61;2019;273153;P;PROD_PREC_BAS;24365331;A
ES61;2019;273222;P;PROD_PREC_BAS;24365331;A
ES61;2019;273256;P;PROD_PREC_BAS;20173726;A
ES61;2019;273154;P;PROD_PREC_BAS;8143572.0;A
ES61;2019;273223;P;PROD_PREC_BAS;4531013.0;A
ES61;2019;273224;P;PROD_PREC_BAS;3612559.0;A
ES61;2019;273155;P;PROD_PREC_BAS;1049853.0;A
ES61;2019;273225;P;PROD_PREC_BAS;1049853.0;A
ES61;2019;273156;P;PROD_PREC_BAS;1722374.0;A
ES61;2019;273226;P;PROD_PREC_BAS;673990.0;A
ES61;2019;273227;P;PROD_PREC_BAS;852077.0;A
ES61;2019;273228;P;PROD_PREC_BAS;196307.0;A
ES61;2019;273157;P;PROD_PREC_BAS;9257927.0;A
ES61;2019;273229;P;PROD_PREC_BAS;1549963.0;A
ES61;2019;273230;P;PROD_PREC_BAS;550572.0;A
ES61;2019;273231;P;PROD_PREC_BAS;1333561.0;A
ES61;2019;273232;P;PROD_PREC_BAS;872853.0;A
ES61;2019;273233;P;PROD_PREC_BAS;2842905.0;A
ES61;2019;273234;P;PROD_PREC_BAS;2108073.0;A
ES61;2019;273257;P;PROD_PREC_BAS;46391506;A
ES61;2019;273158;P;PROD_PREC_BAS;16209956;A
ES61;2019;273235;P;PROD_PREC_BAS;16209956;A
ES61;2019;273159;P;PROD_PREC_BAS;12035488;A
ES61;2019;273236;P;PROD_PREC_BAS;3376168.0;A
ES61;2019;273237;P;PROD_PREC_BAS;8659320.0;A
ES61;2019;273160;P;PROD_PREC_BAS;14161060;A
ES61;2019;273238;P;PROD_PREC_BAS;5206087.0;A
ES61;2019;273239;P;PROD_PREC_BAS;8954973.0;A
ES61;2019;273161;P;PROD_PREC_BAS;3985002.0;A
ES61;2019;273240;P;PROD_PREC_BAS;1372055.0;A
ES61;2019;273241;P;PROD_PREC_BAS;2612947.0;A
ES61;2019;273259;P;PROD_PREC_BAS;11465300;A
ES61;2019;273162;P;PROD_PREC_BAS;5164039.0;A
ES61;2019;273242;P;PROD_PREC_BAS;2617096.0;A
ES61;2019;273243;P;PROD_PREC_BAS;2546943.0;A
ES61;2019;273163;P;PROD_PREC_BAS;4932603.0;A
ES61;2019;273244;P;PROD_PREC_BAS;2176922.0;A
ES61;2019;273245;P;PROD_PREC_BAS;482457.0;A
ES61;2019;273246;P;PROD_PREC_BAS;2273224.0;A
ES61;2019;273164;P;PROD_PREC_BAS;1368658.0;A
ES61;2019;273247;P;PROD_PREC_BAS;1368658.0;A
ES61;2019;273260;P;PROD_PREC_BAS;308101045;A
ES61;2018;273165;A;PROD_PREC_BAS;15066287;A
ES61;2018;273129;A;PROD_PREC_BAS;15066287;A
ES61;2018;273167;A;PROD_PREC_BAS;14329855;A
ES61;2018;273168;A;PROD_PREC_BAS;429631.0;A
ES61;2018;273169;A;PROD_PREC_BAS;306801.0;A
ES61;2018;273166;A;PROD_PREC_BAS;78790163;A
ES61;2018;273248;A;PROD_PREC_BAS;63967428;A
ES61;2018;273130;A;PROD_PREC_BAS;1227450.0;A
ES61;2018;273170;A;PROD_PREC_BAS;1227450.0;A
ES61;2018;273131;A;PROD_PREC_BAS;17384166;A
ES61;2018;273171;A;PROD_PREC_BAS;2350007.0;A
ES61;2018;273172;A;PROD_PREC_BAS;458123.0;A
ES61;2018;273173;A;PROD_PREC_BAS;1521147.0;A
ES61;2018;273174;A;PROD_PREC_BAS;6441124.0;A
ES61;2018;273175;A;PROD_PREC_BAS;618612.0;A
ES61;2018;273176;A;PROD_PREC_BAS;1739496.0;A
ES61;2018;273177;A;PROD_PREC_BAS;1684858.0;A
ES61;2018;273178;A;PROD_PREC_BAS;2570799.0;A
ES61;2018;273132;A;PROD_PREC_BAS;1084537.0;A
ES61;2018;273179;A;PROD_PREC_BAS;1084537.0;A
ES61;2018;273133;A;PROD_PREC_BAS;1918473.0;A
ES61;2018;273180;A;PROD_PREC_BAS;757332.0;A
ES61;2018;273181;A;PROD_PREC_BAS;722982.0;A
ES61;2018;273182;A;PROD_PREC_BAS;438159.0;A
ES61;2018;273134;A;PROD_PREC_BAS;21825071;A
ES61;2018;273183;A;PROD_PREC_BAS;20813862;A
ES61;2018;273184;A;PROD_PREC_BAS;1011209.0;A
ES61;2018;273135;A;PROD_PREC_BAS;249117.0;A
ES61;2018;273185;A;PROD_PREC_BAS;249117.0;A
ES61;2018;273136;A;PROD_PREC_BAS;3229589.0;A
ES61;2018;273186;A;PROD_PREC_BAS;1297922.0;A
ES61;2018;273189;A;PROD_PREC_BAS;786540.0;A
ES61;2018;273188;A;PROD_PREC_BAS;131980.0;A
ES61;2018;273187;A;PROD_PREC_BAS;1013147.0;A
ES61;2018;273137;A;PROD_PREC_BAS;8569314.0;A
ES61;2018;273190;A;PROD_PREC_BAS;6091010.0;A
ES61;2018;273191;A;PROD_PREC_BAS;2478304.0;A
ES61;2018;273138;A;PROD_PREC_BAS;409031.0;A
ES61;2018;273192;A;PROD_PREC_BAS;409031.0;A
ES61;2018;273139;A;PROD_PREC_BAS;1451419.0;A
ES61;2018;273193;A;PROD_PREC_BAS;1451419.0;A
ES61;2018;273140;A;PROD_PREC_BAS;952751.0;A
ES61;2018;273194;A;PROD_PREC_BAS;952751.0;A
ES61;2018;273141;A;PROD_PREC_BAS;3765971.0;A
ES61;2018;273195;A;PROD_PREC_BAS;723953.0;A
ES61;2018;273196;A;PROD_PREC_BAS;306889.0;A
ES61;2018;273197;A;PROD_PREC_BAS;2735129.0;A
ES61;2018;273142;A;PROD_PREC_BAS;3127989.0;A
ES61;2018;273198;A;PROD_PREC_BAS;856630.0;A
ES61;2018;273199;A;PROD_PREC_BAS;508438.0;A
ES61;2018;273200;A;PROD_PREC_BAS;1762921.0;A
ES61;2018;273143;A;PROD_PREC_BAS;9961279.0;A
ES61;2018;273201;A;PROD_PREC_BAS;8212309.0;A
ES61;2018;273202;A;PROD_PREC_BAS;1748970.0;A
ES61;2018;273144;A;PROD_PREC_BAS;3634006.0;A
ES61;2018;273203;A;PROD_PREC_BAS;1918563.0;A
ES61;2018;273204;A;PROD_PREC_BAS;1715443.0;A
ES61;2018;273249;A;PROD_PREC_BAS;22211562;A
ES61;2018;273145;A;PROD_PREC_BAS;22211562;A
ES61;2018;273205;A;PROD_PREC_BAS;22211562;A
ES61;2018;273251;A;PROD_PREC_BAS;182555731;A
ES61;2018;273250;A;PROD_PREC_BAS;69398022;A
ES61;2018;273146;A;PROD_PREC_BAS;32667410;A
ES61;2018;273206;A;PROD_PREC_BAS;3920581.0;A
ES61;2018;273207;A;PROD_PREC_BAS;15098946;A
ES61;2018;273208;A;PROD_PREC_BAS;13647883;A
ES61;2018;273147;A;PROD_PREC_BAS;16157874;A
ES61;2018;273209;A;PROD_PREC_BAS;9467340.0;A
ES61;2018;273210;A;PROD_PREC_BAS;438571.0;A
ES61;2018;273211;A;PROD_PREC_BAS;5706444.0;A
ES61;2018;273212;A;PROD_PREC_BAS;545519.0;A
ES61;2018;273148;A;PROD_PREC_BAS;20572738;A
ES61;2018;273213;A;PROD_PREC_BAS;5173012.0;A
ES61;2018;273214;A;PROD_PREC_BAS;15399726;A
ES61;2018;273253;A;PROD_PREC_BAS;5962830.0;A
ES61;2018;273149;A;PROD_PREC_BAS;1088740.0;A
ES61;2018;273215;A;PROD_PREC_BAS;482154.0;A
ES61;2018;273216;A;PROD_PREC_BAS;606586.0;A
ES61;2018;273150;A;PROD_PREC_BAS;3010261.0;A
ES61;2018;273217;A;PROD_PREC_BAS;3010261.0;A
ES61;2018;273151;A;PROD_PREC_BAS;1863829.0;A
ES61;2018;273218;A;PROD_PREC_BAS;1863829.0;A
ES61;2018;273254;A;PROD_PREC_BAS;8970409.0;A
ES61;2018;273152;A;PROD_PREC_BAS;8970409.0;A
ES61;2018;273219;A;PROD_PREC_BAS;5327586.0;A
ES61;2018;273220;A;PROD_PREC_BAS;2152822.0;A
ES61;2018;273221;A;PROD_PREC_BAS;1490001.0;A
ES61;2018;273255;A;PROD_PREC_BAS;23708880;A
ES61;2018;273153;A;PROD_PREC_BAS;23708880;A
ES61;2018;273222;A;PROD_PREC_BAS;23708880;A
ES61;2018;273256;A;PROD_PREC_BAS;18606552;A
ES61;2018;273154;A;PROD_PREC_BAS;7520334.0;A
ES61;2018;273223;A;PROD_PREC_BAS;4282818.0;A
ES61;2018;273224;A;PROD_PREC_BAS;3237516.0;A
ES61;2018;273155;A;PROD_PREC_BAS;1076655.0;A
ES61;2018;273225;A;PROD_PREC_BAS;1076655.0;A
ES61;2018;273156;A;PROD_PREC_BAS;1636079.0;A
ES61;2018;273226;A;PROD_PREC_BAS;689689.0;A
ES61;2018;273227;A;PROD_PREC_BAS;760430.0;A
ES61;2018;273228;A;PROD_PREC_BAS;185960.0;A
ES61;2018;273157;A;PROD_PREC_BAS;8373484.0;A
ES61;2018;273229;A;PROD_PREC_BAS;1305164.0;A
ES61;2018;273230;A;PROD_PREC_BAS;578542.0;A
ES61;2018;273231;A;PROD_PREC_BAS;1236333.0;A
ES61;2018;273232;A;PROD_PREC_BAS;828250.0;A
ES61;2018;273233;A;PROD_PREC_BAS;2461718.0;A
ES61;2018;273234;A;PROD_PREC_BAS;1963477.0;A
ES61;2018;273257;A;PROD_PREC_BAS;44766269;A
ES61;2018;273158;A;PROD_PREC_BAS;15832480;A
ES61;2018;273235;A;PROD_PREC_BAS;15832480;A
ES61;2018;273159;A;PROD_PREC_BAS;11664122;A
ES61;2018;273236;A;PROD_PREC_BAS;3438866.0;A
ES61;2018;273237;A;PROD_PREC_BAS;8225256.0;A
ES61;2018;273160;A;PROD_PREC_BAS;13494539;A
ES61;2018;273238;A;PROD_PREC_BAS;5080015.0;A
ES61;2018;273239;A;PROD_PREC_BAS;8414524.0;A
ES61;2018;273161;A;PROD_PREC_BAS;3775128.0;A
ES61;2018;273240;A;PROD_PREC_BAS;1345099.0;A
ES61;2018;273241;A;PROD_PREC_BAS;2430029.0;A
ES61;2018;273259;A;PROD_PREC_BAS;11142769;A
ES61;2018;273162;A;PROD_PREC_BAS;4939055.0;A
ES61;2018;273242;A;PROD_PREC_BAS;2488989.0;A
ES61;2018;273243;A;PROD_PREC_BAS;2450066.0;A
ES61;2018;273163;A;PROD_PREC_BAS;4847669.0;A
ES61;2018;273244;A;PROD_PREC_BAS;1974654.0;A
ES61;2018;273245;A;PROD_PREC_BAS;526039.0;A
ES61;2018;273246;A;PROD_PREC_BAS;2346976.0;A
ES61;2018;273164;A;PROD_PREC_BAS;1356045.0;A
ES61;2018;273247;A;PROD_PREC_BAS;1356045.0;A
ES61;2018;273260;A;PROD_PREC_BAS;298623743;A
ES61;2017;273165;A;PROD_PREC_BAS;14689497;A
ES61;2017;273129;A;PROD_PREC_BAS;14689497;A
ES61;2017;273167;A;PROD_PREC_BAS;13986509;A
ES61;2017;273168;A;PROD_PREC_BAS;405771.0;A
ES61;2017;273169;A;PROD_PREC_BAS;297217.0;A
ES61;2017;273166;A;PROD_PREC_BAS;75014203;A
ES61;2017;273248;A;PROD_PREC_BAS;60578852;A
ES61;2017;273130;A;PROD_PREC_BAS;1084695.0;A
ES61;2017;273170;A;PROD_PREC_BAS;1084695.0;A
ES61;2017;273131;A;PROD_PREC_BAS;18766741;A
ES61;2017;273171;A;PROD_PREC_BAS;2363459.0;A
ES61;2017;273172;A;PROD_PREC_BAS;404787.0;A
ES61;2017;273173;A;PROD_PREC_BAS;1817817.0;A
ES61;2017;273174;A;PROD_PREC_BAS;7671392.0;A
ES61;2017;273175;A;PROD_PREC_BAS;630407.0;A
ES61;2017;273176;A;PROD_PREC_BAS;1598160.0;A
ES61;2017;273177;A;PROD_PREC_BAS;1544677.0;A
ES61;2017;273178;A;PROD_PREC_BAS;2736042.0;A
ES61;2017;273132;A;PROD_PREC_BAS;1089102.0;A
ES61;2017;273179;A;PROD_PREC_BAS;1089102.0;A
ES61;2017;273133;A;PROD_PREC_BAS;1753801.0;A
ES61;2017;273180;A;PROD_PREC_BAS;660497.0;A
ES61;2017;273181;A;PROD_PREC_BAS;698635.0;A
ES61;2017;273182;A;PROD_PREC_BAS;394669.0;A
ES61;2017;273134;A;PROD_PREC_BAS;18492638;A
ES61;2017;273183;A;PROD_PREC_BAS;17348682;A
ES61;2017;273184;A;PROD_PREC_BAS;1143956.0;A
ES61;2017;273135;A;PROD_PREC_BAS;259028.0;A
ES61;2017;273185;A;PROD_PREC_BAS;259028.0;A
ES61;2017;273136;A;PROD_PREC_BAS;2941136.0;A
ES61;2017;273186;A;PROD_PREC_BAS;1201174.0;A
ES61;2017;273189;A;PROD_PREC_BAS;710070.0;A
ES61;2017;273188;A;PROD_PREC_BAS;124981.0;A
ES61;2017;273187;A;PROD_PREC_BAS;904911.0;A
ES61;2017;273137;A;PROD_PREC_BAS;8228111.0;A
ES61;2017;273190;A;PROD_PREC_BAS;5943759.0;A
ES61;2017;273191;A;PROD_PREC_BAS;2284352.0;A
ES61;2017;273138;A;PROD_PREC_BAS;284656.0;A
ES61;2017;273192;A;PROD_PREC_BAS;284656.0;A
ES61;2017;273139;A;PROD_PREC_BAS;1419273.0;A
ES61;2017;273193;A;PROD_PREC_BAS;1419273.0;A
ES61;2017;273140;A;PROD_PREC_BAS;830064.0;A
ES61;2017;273194;A;PROD_PREC_BAS;830064.0;A
ES61;2017;273141;A;PROD_PREC_BAS;3587576.0;A
ES61;2017;273195;A;PROD_PREC_BAS;735592.0;A
ES61;2017;273196;A;PROD_PREC_BAS;261898.0;A
ES61;2017;273197;A;PROD_PREC_BAS;2590086.0;A
ES61;2017;273142;A;PROD_PREC_BAS;2926726.0;A
ES61;2017;273198;A;PROD_PREC_BAS;720118.0;A
ES61;2017;273199;A;PROD_PREC_BAS;504098.0;A
ES61;2017;273200;A;PROD_PREC_BAS;1702510.0;A
ES61;2017;273143;A;PROD_PREC_BAS;9782659.0;A
ES61;2017;273201;A;PROD_PREC_BAS;8176448.0;A
ES61;2017;273202;A;PROD_PREC_BAS;1606211.0;A
ES61;2017;273144;A;PROD_PREC_BAS;3567997.0;A
ES61;2017;273203;A;PROD_PREC_BAS;1924636.0;A
ES61;2017;273204;A;PROD_PREC_BAS;1643361.0;A
ES61;2017;273249;A;PROD_PREC_BAS;19964224;A
ES61;2017;273145;A;PROD_PREC_BAS;19964224;A
ES61;2017;273205;A;PROD_PREC_BAS;19964224;A
ES61;2017;273251;A;PROD_PREC_BAS;175486313;A
ES61;2017;273250;A;PROD_PREC_BAS;67485617;A
ES61;2017;273146;A;PROD_PREC_BAS;31807350;A
ES61;2017;273206;A;PROD_PREC_BAS;4178406.0;A
ES61;2017;273207;A;PROD_PREC_BAS;13923145;A
ES61;2017;273208;A;PROD_PREC_BAS;13705799;A
ES61;2017;273147;A;PROD_PREC_BAS;15281305;A
ES61;2017;273209;A;PROD_PREC_BAS;9154847.0;A
ES61;2017;273210;A;PROD_PREC_BAS;410775.0;A
ES61;2017;273211;A;PROD_PREC_BAS;5224679.0;A
ES61;2017;273212;A;PROD_PREC_BAS;491004.0;A
ES61;2017;273148;A;PROD_PREC_BAS;20396962;A
ES61;2017;273213;A;PROD_PREC_BAS;5255996.0;A
ES61;2017;273214;A;PROD_PREC_BAS;15140966;A
ES61;2017;273253;A;PROD_PREC_BAS;5591022.0;A
ES61;2017;273149;A;PROD_PREC_BAS;930510.0;A
ES61;2017;273215;A;PROD_PREC_BAS;352379.0;A
ES61;2017;273216;A;PROD_PREC_BAS;578131.0;A
ES61;2017;273150;A;PROD_PREC_BAS;3045228.0;A
ES61;2017;273217;A;PROD_PREC_BAS;3045228.0;A
ES61;2017;273151;A;PROD_PREC_BAS;1615284.0;A
ES61;2017;273218;A;PROD_PREC_BAS;1615284.0;A
ES61;2017;273254;A;PROD_PREC_BAS;8376916.0;A
ES61;2017;273152;A;PROD_PREC_BAS;8376916.0;A
ES61;2017;273219;A;PROD_PREC_BAS;5149548.0;A
ES61;2017;273220;A;PROD_PREC_BAS;1920702.0;A
ES61;2017;273221;A;PROD_PREC_BAS;1306666.0;A
ES61;2017;273255;A;PROD_PREC_BAS;22949574;A
ES61;2017;273153;A;PROD_PREC_BAS;22949574;A
ES61;2017;273222;A;PROD_PREC_BAS;22949574;A
ES61;2017;273256;A;PROD_PREC_BAS;17784230;A
ES61;2017;273154;A;PROD_PREC_BAS;6916763.0;A
ES61;2017;273223;A;PROD_PREC_BAS;3961999.0;A
ES61;2017;273224;A;PROD_PREC_BAS;2954764.0;A
ES61;2017;273155;A;PROD_PREC_BAS;1096102.0;A
ES61;2017;273225;A;PROD_PREC_BAS;1096102.0;A
ES61;2017;273156;A;PROD_PREC_BAS;1619631.0;A
ES61;2017;273226;A;PROD_PREC_BAS;639902.0;A
ES61;2017;273227;A;PROD_PREC_BAS;803541.0;A
ES61;2017;273228;A;PROD_PREC_BAS;176188.0;A
ES61;2017;273157;A;PROD_PREC_BAS;8151734.0;A
ES61;2017;273229;A;PROD_PREC_BAS;1203855.0;A
ES61;2017;273230;A;PROD_PREC_BAS;549012.0;A
ES61;2017;273231;A;PROD_PREC_BAS;1379486.0;A
ES61;2017;273232;A;PROD_PREC_BAS;732978.0;A
ES61;2017;273233;A;PROD_PREC_BAS;2574694.0;A
ES61;2017;273234;A;PROD_PREC_BAS;1711709.0;A
ES61;2017;273257;A;PROD_PREC_BAS;42480955;A
ES61;2017;273158;A;PROD_PREC_BAS;15262902;A
ES61;2017;273235;A;PROD_PREC_BAS;15262902;A
ES61;2017;273159;A;PROD_PREC_BAS;10996677;A
ES61;2017;273236;A;PROD_PREC_BAS;3070341.0;A
ES61;2017;273237;A;PROD_PREC_BAS;7926336.0;A
ES61;2017;273160;A;PROD_PREC_BAS;12685579;A
ES61;2017;273238;A;PROD_PREC_BAS;4644268.0;A
ES61;2017;273239;A;PROD_PREC_BAS;8041311.0;A
ES61;2017;273161;A;PROD_PREC_BAS;3535797.0;A
ES61;2017;273240;A;PROD_PREC_BAS;1264799.0;A
ES61;2017;273241;A;PROD_PREC_BAS;2270998.0;A
ES61;2017;273259;A;PROD_PREC_BAS;10817999;A
ES61;2017;273162;A;PROD_PREC_BAS;4995102.0;A
ES61;2017;273242;A;PROD_PREC_BAS;2624652.0;A
ES61;2017;273243;A;PROD_PREC_BAS;2370450.0;A
ES61;2017;273163;A;PROD_PREC_BAS;4510728.0;A
ES61;2017;273244;A;PROD_PREC_BAS;1784704.0;A
ES61;2017;273245;A;PROD_PREC_BAS;427325.0;A
ES61;2017;273246;A;PROD_PREC_BAS;2298699.0;A
ES61;2017;273164;A;PROD_PREC_BAS;1312169.0;A
ES61;2017;273247;A;PROD_PREC_BAS;1312169.0;A
ES61;2017;273260;A;PROD_PREC_BAS;285154237;A
ES61;2016;273165;A;PROD_PREC_BAS;13647329;A
ES61;2016;273129;A;PROD_PREC_BAS;13647329;A
ES61;2016;273167;A;PROD_PREC_BAS;13045189;A
ES61;2016;273168;A;PROD_PREC_BAS;313343.0;A
ES61;2016;273169;A;PROD_PREC_BAS;288797.0;A
ES61;2016;273166;A;PROD_PREC_BAS;65955352;A
