D_TEMPORAL_0;D_TERRITORIO_0;D_SEXO_0;D_PCSSA_JUBVIUDEDAD_0;INDICATOR;OBS_VALUE;FREQ
2019;2718;3691;212544;Pensión media;928.8470716180371;A
2019;2718;3689;212544;Pensión media;1005.3603450920245;A
2019;2718;3690;212544;Pensión media;757.1202065404475;A
2019;2719;3691;212544;Pensión media;1079.2495208333335;A
2019;2719;3689;212544;Pensión media;1148.8691315789474;A
2019;2719;3690;212544;Pensión media;814.695;A
2019;2720;3691;212544;Pensión media;1003.1805277044855;A
2019;2720;3689;212544;Pensión media;1090.943172541744;A
2019;2720;3690;212544;Pensión media;787.1802283105022;A
2019;2721;3691;212544;Pensión media;742.3861849710983;A
2019;2721;3689;212544;Pensión media;782.6503913043479;A
2019;2721;3690;212544;Pensión media;662.5519827586207;A
2019;2722;3691;212544;Pensión media;891.7395384615385;A
2019;2722;3689;212544;Pensión media;919.983125;A
2019;2722;3690;212544;Pensión media;716.0016666666667;A
2019;2723;3691;212544;Pensión media;1031.998556338028;A
2019;2723;3689;212544;Pensión media;1124.6321147540982;A
2019;2723;3690;212544;Pensión media;798.5007438016529;A
2019;2724;3691;212544;Pensión media;962.6711881188119;A
2019;2724;3689;212544;Pensión media;1123.6252380952383;A
2019;2724;3690;212544;Pensión media;731.9057429718875;A
2019;2725;3691;212544;Pensión media;1100.1392;A
2019;2725;3689;212544;Pensión media;1204.774;A
2019;2725;3690;212544;Pensión media;681.6;A
2019;2726;3691;212544;Pensión media;836.3314093959732;A
2019;2726;3689;212544;Pensión media;907.8834127740706;A
2019;2726;3690;212544;Pensión media;709.114372881356;A
2019;2727;3691;212544;Pensión media;943.4400743494424;A
2019;2727;3689;212544;Pensión media;1034.0719289340102;A
2019;2727;3690;212544;Pensión media;695.46125;A
2019;2728;3691;212544;Pensión media;924.1396666666666;A
2019;2728;3689;212544;Pensión media;1009.335;A
2019;2728;3690;212544;Pensión media;714.4280769230769;A
2019;2729;3691;212544;Pensión media;1041.1827731092437;A
2019;2729;3689;212544;Pensión media;1146.593870967742;A
2019;2729;3690;212544;Pensión media;664.1353846153847;A
2019;2730;3691;212544;Pensión media;1215.00374749499;A
2019;2730;3689;212544;Pensión media;1282.366140776699;A
2019;2730;3690;212544;Pensión media;896.0002298850575;A
2019;2731;3691;212544;Pensión media;1294.3658050847457;A
2019;2731;3689;212544;Pensión media;1356.000588235294;A
2019;2731;3690;212544;Pensión media;901.4440625;A
2019;2732;3691;212544;Pensión media;1054.6855913978495;A
2019;2732;3689;212544;Pensión media;1141.0650684931506;A
2019;2732;3690;212544;Pensión media;739.4005000000001;A
2019;2733;3691;212544;Pensión media;900.1577611940298;A
2019;2733;3689;212544;Pensión media;995.4636170212766;A
2019;2733;3690;212544;Pensión media;676.189;A
2019;2734;3691;212544;Pensión media;1085.6009401114206;A
2019;2734;3689;212544;Pensión media;1185.8233430515063;A
2019;2734;3690;212544;Pensión media;832.2130958230958;A
2019;2735;3691;212544;Pensión media;1174.8672727272728;A
2019;2735;3689;212544;Pensión media;1168.2127777777778;A
2019;2735;3690;212544;Pensión media;se;A
2019;2736;3691;212544;Pensión media;982.1234;A
2019;2736;3689;212544;Pensión media;1044.6739256198348;A
2019;2736;3690;212544;Pensión media;721.136724137931;A
2019;2743;3691;212544;Pensión media;832.3346183206107;A
2019;2743;3689;212544;Pensión media;916.1927710843373;A
2019;2743;3690;212544;Pensión media;687.3298958333332;A
2019;2737;3691;212544;Pensión media;991.6238461538461;A
2019;2737;3689;212544;Pensión media;1113.1485365853657;A
2019;2737;3690;212544;Pensión media;784.0191666666667;A
2019;2738;3691;212544;Pensión media;980.4388843813388;A
2019;2738;3689;212544;Pensión media;1035.6334615384615;A
2019;2738;3690;212544;Pensión media;771.4497087378642;A
2019;2739;3691;212544;Pensión media;944.2993103448275;A
2019;2739;3689;212544;Pensión media;933.2854545454545;A
2019;2739;3690;212544;Pensión media;978.9142857142856;A
2019;2740;3691;212544;Pensión media;1346.997142857143;A
2019;2740;3689;212544;Pensión media;se;A
2019;2740;3690;212544;Pensión media;se;A
2019;2741;3691;212544;Pensión media;898.4123636363636;A
2019;2741;3689;212544;Pensión media;942.5741463414633;A
2019;2741;3690;212544;Pensión media;769.0814285714285;A
2019;2742;3691;212544;Pensión media;892.5807070707071;A
2019;2742;3689;212544;Pensión media;966.6676510067114;A
2019;2742;3690;212544;Pensión media;667.2959183673469;A
2019;2744;3691;212544;Pensión media;903.8676666666667;A
2019;2744;3689;212544;Pensión media;962.268320610687;A
2019;2744;3690;212544;Pensión media;747.735306122449;A
2019;2745;3691;212544;Pensión media;761.290401459854;A
2019;2745;3689;212544;Pensión media;809.3511764705883;A
2019;2745;3690;212544;Pensión media;682.7295192307693;A
2019;2746;3691;212544;Pensión media;778.8776056338029;A
2019;2746;3689;212544;Pensión media;819.2921276595745;A
2019;2746;3690;212544;Pensión media;699.7325;A
2019;2747;3691;212544;Pensión media;877.51275;A
2019;2747;3689;212544;Pensión media;927.9902400000001;A
2019;2747;3690;212544;Pensión media;697.2360000000001;A
2019;2748;3691;212544;Pensión media;1045.2546530989823;A
2019;2748;3689;212544;Pensión media;1102.3460975609755;A
2019;2748;3690;212544;Pensión media;757.5648044692738;A
2019;2749;3691;212544;Pensión media;1073.5164285714286;A
2019;2749;3689;212544;Pensión media;1144.9516666666668;A
2019;2749;3690;212544;Pensión media;se;A
2019;2750;3691;212544;Pensión media;908.8916666666668;A
2019;2750;3689;212544;Pensión media;925.37859375;A
2019;2750;3690;212544;Pensión media;856.1335;A
2019;2751;3691;212544;Pensión media;910.5898666666667;A
2019;2751;3689;212544;Pensión media;979.8489189189189;A
2019;2751;3690;212544;Pensión media;713.4679487179487;A
2019;2752;3691;212544;Pensión media;856.6806779661016;A
2019;2752;3689;212544;Pensión media;922.9722727272728;A
2019;2752;3690;212544;Pensión media;662.2253333333334;A
2019;2753;3691;212544;Pensión media;947.0966262626263;A
2019;2753;3689;212544;Pensión media;1060.5972012578616;A
2019;2753;3690;212544;Pensión media;743.1803389830509;A
2019;2754;3691;212544;Pensión media;1432.93519651901;A
2019;2754;3689;212544;Pensión media;1535.5026590756866;A
2019;2754;3690;212544;Pensión media;1132.5056698430494;A
2019;2755;3691;212544;Pensión media;1053.948657223796;A
2019;2755;3689;212544;Pensión media;1128.5966714285714;A
2019;2755;3690;212544;Pensión media;767.6275068493151;A
2019;2756;3691;212544;Pensión media;1109.5553846153846;A
2019;2756;3689;212544;Pensión media;1243.7034939759035;A
2019;2756;3690;212544;Pensión media;782.0761764705883;A
2019;2757;3691;212544;Pensión media;1036.6011746031745;A
2019;2757;3689;212544;Pensión media;1138.102105263158;A
2019;2757;3690;212544;Pensión media;741.7451652892563;A
2019;2758;3691;212544;Pensión media;916.7579166666667;A
2019;2758;3689;212544;Pensión media;956.8006666666666;A
2019;2758;3690;212544;Pensión media;850.02;A
2019;2759;3691;212544;Pensión media;814.5324621212121;A
2019;2759;3689;212544;Pensión media;918.1865100671141;A
2019;2759;3690;212544;Pensión media;680.2328695652174;A
2019;2760;3691;212544;Pensión media;778.5240064102564;A
2019;2760;3689;212544;Pensión media;861.8091061452515;A
2019;2760;3690;212544;Pensión media;666.4335338345865;A
2019;2761;3691;212544;Pensión media;817.2209803921569;A
2019;2761;3689;212544;Pensión media;926.4459375;A
2019;2761;3690;212544;Pensión media;633.2631578947369;A
2019;2762;3691;212544;Pensión media;1495.4158021978021;A
2019;2762;3689;212544;Pensión media;1630.0691232876713;A
2019;2762;3690;212544;Pensión media;949.3217777777777;A
2019;2763;3691;212544;Pensión media;1145.2799095607234;A
2019;2763;3689;212544;Pensión media;1290.8116040329974;A
2019;2763;3690;212544;Pensión media;797.850853391685;A
2019;2764;3691;212544;Pensión media;976.1392592592592;A
2019;2764;3689;212544;Pensión media;1028.6347826086958;A
2019;2764;3690;212544;Pensión media;se;A
2019;2765;3691;212544;Pensión media;1319.504888888889;A
2019;2765;3689;212544;Pensión media;1403.8502396514161;A
2019;2765;3690;212544;Pensión media;841.5479012345678;A
2019;2766;3691;212544;Pensión media;1167.862731829574;A
2019;2766;3689;212544;Pensión media;1295.6340453074433;A
2019;2766;3690;212544;Pensión media;729.1812222222222;A
2019;2767;3691;212544;Pensión media;1031.8457632398754;A
2019;2767;3689;212544;Pensión media;1106.1167911479945;A
2019;2767;3690;212544;Pensión media;808.1042916666667;A
2019;2768;3691;212544;Pensión media;1200.7806871165644;A
2019;2768;3689;212544;Pensión media;1387.3429821428572;A
2019;2768;3690;212544;Pensión media;791.0752549019608;A
2019;2769;3691;212544;Pensión media;771.3048817567568;A
2019;2769;3689;212544;Pensión media;827.4346363636364;A
2019;2769;3690;212544;Pensión media;700.6070992366413;A
2019;2770;3691;212544;Pensión media;827.0323717948718;A
2019;2770;3689;212544;Pensión media;888.5593203883494;A
2019;2770;3690;212544;Pensión media;707.4611320754717;A
2019;2771;3691;212544;Pensión media;961.3479452054795;A
2019;2771;3689;212544;Pensión media;1026.7228205128204;A
2019;2771;3690;212544;Pensión media;767.3551086956521;A
2019;2772;3691;212544;Pensión media;881.721875;A
2019;2772;3689;212544;Pensión media;925.175;A
2019;2772;3690;212544;Pensión media;se;A
2019;2773;3691;212544;Pensión media;1240.468179347826;A
2019;2773;3689;212544;Pensión media;1301.3810058187864;A
2019;2773;3690;212544;Pensión media;968.0587732342008;A
2019;2775;3691;212544;Pensión media;796.6470838396111;A
2019;2775;3689;212544;Pensión media;871.3966281310211;A
2019;2775;3690;212544;Pensión media;669.0319078947368;A
2019;2776;3691;212544;Pensión media;805.5421904761904;A
2019;2776;3689;212544;Pensión media;846.0221768707484;A
2019;2776;3690;212544;Pensión media;711.088888888889;A
2019;2777;3691;212544;Pensión media;943.7640389294404;A
2019;2777;3689;212544;Pensión media;1053.8243006993007;A
2019;2777;3690;212544;Pensión media;691.94616;A
2019;2778;3691;212544;Pensión media;1186.1929357798165;A
2019;2778;3689;212544;Pensión media;1284.6711890838205;A
2019;2778;3690;212544;Pensión media;827.8997163120567;A
2019;2780;3691;212544;Pensión media;875.495;A
2019;2780;3689;212544;Pensión media;925.8407142857144;A
2019;2780;3690;212544;Pensión media;728.6533333333333;A
2019;2779;3691;212544;Pensión media;1001.4128947368422;A
2019;2779;3689;212544;Pensión media;1182.7733333333333;A
2019;2779;3690;212544;Pensión media;690.5092857142856;A
2019;2781;3691;212544;Pensión media;750.4422448979592;A
2019;2781;3689;212544;Pensión media;769.6105555555556;A
2019;2781;3690;212544;Pensión media;697.3607692307692;A
2019;2782;3691;212544;Pensión media;853.0007058823529;A
2019;2782;3689;212544;Pensión media;943.6619130434783;A
2019;2782;3690;212544;Pensión media;663.4363636363637;A
2019;2783;3691;212544;Pensión media;945.3672146118722;A
2019;2783;3689;212544;Pensión media;1004.2615151515151;A
2019;2783;3690;212544;Pensión media;765.4124074074075;A
2019;2784;3691;212544;Pensión media;1027.8461302681992;A
2019;2784;3689;212544;Pensión media;1128.281178509532;A
2019;2784;3690;212544;Pensión media;746.5304854368932;A
2019;2785;3691;212544;Pensión media;993.09625;A
2019;2785;3689;212544;Pensión media;1046.0783333333334;A
2019;2785;3690;212544;Pensión media;834.15;A
2019;2786;3691;212544;Pensión media;1061.1384678522572;A
2019;2786;3689;212544;Pensión media;1165.583808647654;A
2019;2786;3690;212544;Pensión media;758.3862399999999;A
2019;2787;3691;212544;Pensión media;839.4326907630523;A
2019;2787;3689;212544;Pensión media;887.361387283237;A
2019;2787;3690;212544;Pensión media;730.3318421052631;A
2019;2788;3691;212544;Pensión media;812.8157868020305;A
2019;2788;3689;212544;Pensión media;855.6804693140793;A
2019;2788;3690;212544;Pensión media;711.332735042735;A
2019;2789;3691;212544;Pensión media;1099.1841176470589;A
2019;2789;3689;212544;Pensión media;1213.9676;A
2019;2789;3690;212544;Pensión media;780.3411111111111;A
2019;2790;3691;212544;Pensión media;868.1867765567766;A
2019;2790;3689;212544;Pensión media;957.5466492146597;A
2019;2790;3690;212544;Pensión media;660.0436585365854;A
2019;2791;3691;212544;Pensión media;923.2453333333334;A
2019;2791;3689;212544;Pensión media;995.5798029556651;A
2019;2791;3690;212544;Pensión media;744.1734146341463;A
2019;2792;3691;212544;Pensión media;1219.7245604395605;A
2019;2792;3689;212544;Pensión media;1301.0401683501684;A
2019;2792;3690;212544;Pensión media;859.2658208955223;A
2019;2793;3691;212544;Pensión media;811.7179661016949;A
2019;2793;3689;212544;Pensión media;894.7229487179487;A
2019;2793;3690;212544;Pensión media;649.85825;A
2019;2911;3691;212544;Pensión media;997.9952533126649;A
2019;2911;3689;212544;Pensión media;1063.7188393135725;A
2019;2911;3690;212544;Pensión media;831.8372076146403;A
2019;2798;3691;212544;Pensión media;784.2562011173184;A
2019;2798;3689;212544;Pensión media;834.66890625;A
2019;2798;3690;212544;Pensión media;657.7301960784313;A
2019;2800;3691;212544;Pensión media;840.1869742339834;A
2019;2800;3689;212544;Pensión media;911.1650421052632;A
2019;2800;3690;212544;Pensión media;701.4438374485596;A
2019;2801;3691;212544;Pensión media;814.4416482707874;A
2019;2801;3689;212544;Pensión media;881.4755214050493;A
2019;2801;3690;212544;Pensión media;678.1294642857143;A
2019;2802;3691;212544;Pensión media;969.1923333333334;A
2019;2802;3689;212544;Pensión media;1004.7811320754716;A
2019;2802;3690;212544;Pensión media;699.7342857142856;A
2019;2803;3691;212544;Pensión media;1005.1827121374865;A
2019;2803;3689;212544;Pensión media;1071.9282657091562;A
2019;2803;3690;212544;Pensión media;807.2206602768903;A
2019;2804;3691;212544;Pensión media;811.6389970501474;A
2019;2804;3689;212544;Pensión media;874.8561419068736;A
2019;2804;3690;212544;Pensión media;686.0401762114539;A
2019;2805;3691;212544;Pensión media;849.0104666666666;A
2019;2805;3689;212544;Pensión media;919.4411864406779;A
2019;2805;3690;212544;Pensión media;714.9649032258064;A
2019;2806;3691;212544;Pensión media;807.7537948717949;A
2019;2806;3689;212544;Pensión media;856.0544366197183;A
2019;2806;3690;212544;Pensión media;678.3445283018867;A
2019;2907;3691;212544;Pensión media;799.8872426470589;A
2019;2907;3689;212544;Pensión media;854.0779005524862;A
2019;2907;3690;212544;Pensión media;692.1014285714285;A
2019;2807;3691;212544;Pensión media;973.3416531961792;A
2019;2807;3689;212544;Pensión media;1019.4924742268042;A
2019;2807;3690;212544;Pensión media;805.8487074829932;A
2019;2808;3691;212544;Pensión media;1001.176032190343;A
2019;2808;3689;212544;Pensión media;1029.1805405405405;A
2019;2808;3690;212544;Pensión media;836.7841826923077;A
2019;2809;3691;212544;Pensión media;1005.8365107913669;A
2019;2809;3689;212544;Pensión media;1038.063734439834;A
2019;2809;3690;212544;Pensión media;795.924054054054;A
2019;2810;3691;212544;Pensión media;825.8177303754267;A
2019;2810;3689;212544;Pensión media;863.9436299765808;A
2019;2810;3690;212544;Pensión media;723.4293081761006;A
2019;2904;3691;212544;Pensión media;756.3056104651164;A
2019;2904;3689;212544;Pensión media;810.7285201793721;A
2019;2904;3690;212544;Pensión media;656.0055371900827;A
2019;2812;3691;212544;Pensión media;799.4640131578948;A
2019;2812;3689;212544;Pensión media;852.3993488372092;A
2019;2812;3690;212544;Pensión media;671.5865168539326;A
2019;2813;3691;212544;Pensión media;741.0547639484979;A
2019;2813;3689;212544;Pensión media;782.7030921052632;A
2019;2813;3690;212544;Pensión media;662.8998765432099;A
2019;2814;3691;212544;Pensión media;807.205925925926;A
2019;2814;3689;212544;Pensión media;869.8769090909091;A
2019;2814;3690;212544;Pensión media;674.6326923076923;A
2019;2815;3691;212544;Pensión media;795.5862831858408;A
2019;2815;3689;212544;Pensión media;834.6541104294479;A
2019;2815;3690;212544;Pensión media;694.5060317460318;A
2019;2816;3691;212544;Pensión media;772.8391666666668;A
2019;2816;3689;212544;Pensión media;814.8686486486487;A
2019;2816;3690;212544;Pensión media;676.5061061946902;A
2019;2817;3691;212544;Pensión media;787.7689451476793;A
2019;2817;3689;212544;Pensión media;845.8293959731543;A
2019;2817;3690;212544;Pensión media;689.4620454545454;A
2019;2818;3691;212544;Pensión media;957.7779262672811;A
2019;2818;3689;212544;Pensión media;1002.8452272727272;A
2019;2818;3690;212544;Pensión media;764.3182926829269;A
2019;2819;3691;212544;Pensión media;776.0349295774648;A
2019;2819;3689;212544;Pensión media;809.3931481481482;A
2019;2819;3690;212544;Pensión media;670.0735294117648;A
2019;2903;3691;212544;Pensión media;861.5708620689655;A
2019;2903;3689;212544;Pensión media;896.0538759689922;A
2019;2903;3690;212544;Pensión media;762.7195555555555;A
2019;2822;3691;212544;Pensión media;1258.927771883289;A
2019;2822;3689;212544;Pensión media;1386.5076116838486;A
2019;2822;3690;212544;Pensión media;827.2331976744186;A
2019;2823;3691;212544;Pensión media;825.7393870967742;A
2019;2823;3689;212544;Pensión media;890.8290654205608;A
2019;2823;3690;212544;Pensión media;680.6436458333333;A
2019;2825;3691;212544;Pensión media;722.9093333333334;A
2019;2825;3689;212544;Pensión media;774.6127292110874;A
2019;2825;3690;212544;Pensión media;640.9873986486487;A
2019;2826;3691;212544;Pensión media;837.1424166666667;A
2019;2826;3689;212544;Pensión media;872.9991304347826;A
2019;2826;3690;212544;Pensión media;719.3275;A
2019;2827;3691;212544;Pensión media;942.0260558659218;A
2019;2827;3689;212544;Pensión media;1025.663738170347;A
2019;2827;3690;212544;Pensión media;738.8601915708813;A
2019;2828;3691;212544;Pensión media;771.5491549295775;A
2019;2828;3689;212544;Pensión media;802.8744117647059;A
2019;2828;3690;212544;Pensión media;691.66975;A
2019;2829;3691;212544;Pensión media;764.2769191919192;A
2019;2829;3689;212544;Pensión media;818.3513953488373;A
2019;2829;3690;212544;Pensión media;663.1811594202899;A
2019;2830;3691;212544;Pensión media;847.6482608695653;A
2019;2830;3689;212544;Pensión media;930.4046666666666;A
2019;2830;3690;212544;Pensión media;692.48;A
2019;2831;3691;212544;Pensión media;853.1645945945945;A
2019;2831;3689;212544;Pensión media;943.8723404255319;A
2019;2831;3690;212544;Pensión media;695.265925925926;A
2019;2832;3691;212544;Pensión media;753.8192255892255;A
2019;2832;3689;212544;Pensión media;816.4290607734806;A
2019;2832;3690;212544;Pensión media;656.1262931034482;A
2019;2833;3691;212544;Pensión media;769.4264775413711;A
2019;2833;3689;212544;Pensión media;811.2957254901961;A
2019;2833;3690;212544;Pensión media;705.8749404761905;A
2019;2834;3691;212544;Pensión media;866.1979850746269;A
2019;2834;3689;212544;Pensión media;860.1778999999999;A
2019;2834;3690;212544;Pensión media;883.9041176470589;A
2019;2836;3691;212544;Pensión media;808.9562962962964;A
2019;2836;3689;212544;Pensión media;809.8865822784811;A
2019;2836;3690;212544;Pensión media;806.4220689655173;A
2019;2837;3691;212544;Pensión media;1133.0683800623053;A
2019;2837;3689;212544;Pensión media;1168.8969124423963;A
2019;2837;3690;212544;Pensión media;1058.3107692307692;A
2019;2838;3691;212544;Pensión media;1001.1649781659388;A
2019;2838;3689;212544;Pensión media;1052.630663265306;A
2019;2838;3690;212544;Pensión media;695.49;A
2019;2841;3691;212544;Pensión media;779.9026966292134;A
2019;2841;3689;212544;Pensión media;852.9432203389831;A
2019;2841;3690;212544;Pensión media;636.2563333333333;A
2019;2842;3691;212544;Pensión media;776.8414516129031;A
2019;2842;3689;212544;Pensión media;825.68375;A
2019;2842;3690;212544;Pensión media;609.3821428571429;A
2019;2843;3691;212544;Pensión media;891.2922666666667;A
2019;2843;3689;212544;Pensión media;965.5925;A
2019;2843;3690;212544;Pensión media;759.2029629629629;A
2019;2844;3691;212544;Pensión media;822.1587020648968;A
2019;2844;3689;212544;Pensión media;855.9468269230769;A
2019;2844;3690;212544;Pensión media;710.9572784810126;A
2019;2845;3691;212544;Pensión media;766.1620486111111;A
2019;2845;3689;212544;Pensión media;817.081081081081;A
2019;2845;3690;212544;Pensión media;674.7055339805826;A
2019;2846;3691;212544;Pensión media;946.7685342019545;A
2019;2846;3689;212544;Pensión media;1022.0172489082969;A
2019;2846;3690;212544;Pensión media;725.8460256410257;A
2019;2847;3691;212544;Pensión media;821.6507042253521;A
2019;2847;3689;212544;Pensión media;867.8132075471699;A
2019;2847;3690;212544;Pensión media;685.7277777777778;A
2019;2848;3691;212544;Pensión media;722.3105970149254;A
2019;2848;3689;212544;Pensión media;746.8795789473684;A
2019;2848;3690;212544;Pensión media;662.4630769230769;A
2019;2849;3691;212544;Pensión media;793.8722775800712;A
2019;2849;3689;212544;Pensión media;862.4248066298342;A
2019;2849;3690;212544;Pensión media;669.7922;A
2019;2850;3691;212544;Pensión media;1316.8032477270597;A
2019;2850;3689;212544;Pensión media;1378.6950055096418;A
2019;2850;3690;212544;Pensión media;1184.9950454678792;A
2019;2851;3691;212544;Pensión media;873.1936503067485;A
2019;2851;3689;212544;Pensión media;963.5013023255814;A
2019;2851;3690;212544;Pensión media;698.2734234234234;A
2019;2852;3691;212544;Pensión media;817.4908108108108;A
2019;2852;3689;212544;Pensión media;840.9747413793103;A
2019;2852;3690;212544;Pensión media;732.3615625;A
2019;2853;3691;212544;Pensión media;787.9248299319728;A
2019;2853;3689;212544;Pensión media;832.8916738816739;A
2019;2853;3690;212544;Pensión media;695.1807142857143;A
2019;2839;3691;212544;Pensión media;755.0404562737643;A
2019;2839;3689;212544;Pensión media;802.9956470588236;A
2019;2839;3690;212544;Pensión media;667.3804301075269;A
2019;2854;3691;212544;Pensión media;810.1645833333333;A
2019;2854;3689;212544;Pensión media;903.8576744186046;A
2019;2854;3690;212544;Pensión media;671.2403448275862;A
2019;2855;3691;212544;Pensión media;1254.8778650088811;A
2019;2855;3689;212544;Pensión media;1339.9665179986416;A
2019;2855;3690;212544;Pensión media;945.0373206924979;A
2019;2856;3691;212544;Pensión media;772.8263465553235;A
2019;2856;3689;212544;Pensión media;835.5089752650176;A
2019;2856;3690;212544;Pensión media;682.320306122449;A
2019;2857;3691;212544;Pensión media;808.9312592592593;A
2019;2857;3689;212544;Pensión media;894.4614942528735;A
2019;2857;3690;212544;Pensión media;653.9077083333334;A
2019;2858;3691;212544;Pensión media;941.4391046277666;A
2019;2858;3689;212544;Pensión media;1030.2581564245809;A
2019;2858;3690;212544;Pensión media;712.6821223021583;A
2019;2859;3691;212544;Pensión media;853.6046696035243;A
2019;2859;3689;212544;Pensión media;951.1478424657535;A
2019;2859;3690;212544;Pensión media;677.786111111111;A
2019;2860;3691;212544;Pensión media;1066.7465145051194;A
2019;2860;3689;212544;Pensión media;1155.3571057294744;A
2019;2860;3690;212544;Pensión media;836.3045314900154;A
2019;2861;3691;212544;Pensión media;1038.07713091922;A
2019;2861;3689;212544;Pensión media;1118.528981001727;A
2019;2861;3690;212544;Pensión media;702.9575539568345;A
2019;2862;3691;212544;Pensión media;785.6832286995516;A
2019;2862;3689;212544;Pensión media;842.181045751634;A
2019;2862;3690;212544;Pensión media;662.195142857143;A
2019;2863;3691;212544;Pensión media;802.4476645435244;A
2019;2863;3689;212544;Pensión media;858.9117701863354;A
2019;2863;3690;212544;Pensión media;680.4245637583892;A
2019;2864;3691;212544;Pensión media;738.2287003610109;A
2019;2864;3689;212544;Pensión media;789.1400574712643;A
2019;2864;3690;212544;Pensión media;652.2231067961164;A
2019;2865;3691;212544;Pensión media;863.8692207792208;A
2019;2865;3689;212544;Pensión media;933.2039024390244;A
2019;2865;3690;212544;Pensión media;694.1544776119403;A
2019;2866;3691;212544;Pensión media;806.8874561403509;A
2019;2866;3689;212544;Pensión media;869.554074074074;A
2019;2866;3690;212544;Pensión media;679.0475555555556;A
2019;2867;3691;212544;Pensión media;891.5692476489028;A
2019;2867;3689;212544;Pensión media;936.0919047619047;A
2019;2867;3690;212544;Pensión media;724.110895522388;A
2019;2869;3691;212544;Pensión media;778.2835617977528;A
2019;2869;3689;212544;Pensión media;816.8952931323283;A
2019;2869;3690;212544;Pensión media;699.6105119453925;A
2019;2870;3691;212544;Pensión media;797.0743283582091;A
2019;2870;3689;212544;Pensión media;837.2719594594595;A
2019;2870;3690;212544;Pensión media;684.8243396226416;A
2019;2871;3691;212544;Pensión media;829.2937551020409;A
2019;2871;3689;212544;Pensión media;882.3331720430107;A
2019;2871;3690;212544;Pensión media;662.0847457627118;A
2019;2872;3691;212544;Pensión media;806.4006521739132;A
2019;2872;3689;212544;Pensión media;844.081327014218;A
2019;2872;3690;212544;Pensión media;684.0833846153846;A
2019;2873;3691;212544;Pensión media;793.3397893258427;A
2019;2873;3689;212544;Pensión media;841.7070259481038;A
2019;2873;3690;212544;Pensión media;678.4962559241706;A
2019;2874;3691;212544;Pensión media;900.6792011019284;A
2019;2874;3689;212544;Pensión media;955.6207167235495;A
2019;2874;3690;212544;Pensión media;670.7097142857143;A
2019;2875;3691;212544;Pensión media;847.3053546910755;A
2019;2875;3689;212544;Pensión media;879.8006970509383;A
2019;2875;3690;212544;Pensión media;657.9184375;A
2019;2876;3691;212544;Pensión media;962.3602197802197;A
2019;2876;3689;212544;Pensión media;935.7074025974025;A
2019;2876;3690;212544;Pensión media;1108.9507142857144;A
2019;2877;3691;212544;Pensión media;775.7471428571429;A
2019;2877;3689;212544;Pensión media;867.1576315789473;A
2019;2877;3690;212544;Pensión media;636.8032;A
2019;2906;3691;212544;Pensión media;751.6280281690141;A
2019;2906;3689;212544;Pensión media;787.5361980830671;A
2019;2906;3690;212544;Pensión media;690.5451086956522;A
2019;2879;3691;212544;Pensión media;821.20080760095;A
2019;2879;3689;212544;Pensión media;870.9931067961165;A
2019;2879;3690;212544;Pensión media;683.8274107142856;A
2019;2880;3691;212544;Pensión media;780.0293790849673;A
2019;2880;3689;212544;Pensión media;818.6295833333332;A
2019;2880;3690;212544;Pensión media;687.3888888888889;A
2019;2881;3691;212544;Pensión media;813.1314227642276;A
2019;2881;3689;212544;Pensión media;858.4627329192547;A
2019;2881;3690;212544;Pensión media;727.2685882352941;A
2019;2882;3691;212544;Pensión media;846.1183492063492;A
2019;2882;3689;212544;Pensión media;904.611592920354;A
2019;2882;3690;212544;Pensión media;697.5849438202247;A
2019;2884;3691;212544;Pensión media;779.1937068965517;A
2019;2884;3689;212544;Pensión media;814.7424000000001;A
2019;2884;3690;212544;Pensión media;714.1656097560975;A
2019;2885;3691;212544;Pensión media;761.8300550964188;A
2019;2885;3689;212544;Pensión media;808.4160256410256;A
2019;2885;3690;212544;Pensión media;677.3252713178294;A
2019;2887;3691;212544;Pensión media;861.4138352272728;A
2019;2887;3689;212544;Pensión media;920.1903054989816;A
2019;2887;3690;212544;Pensión media;725.9244131455399;A
2019;2888;3691;212544;Pensión media;968.4676880222842;A
2019;2888;3689;212544;Pensión media;1033.7215526802217;A
2019;2888;3690;212544;Pensión media;769.0194350282486;A
2019;2889;3691;212544;Pensión media;864.1518796992481;A
2019;2889;3689;212544;Pensión media;893.3453312788906;A
2019;2889;3690;212544;Pensión media;736.9938255033558;A
2019;2891;3691;212544;Pensión media;788.7577094972066;A
2019;2891;3689;212544;Pensión media;799.616418918919;A
2019;2891;3690;212544;Pensión media;736.916129032258;A
2019;2892;3691;212544;Pensión media;773.5722891566265;A
2019;2892;3689;212544;Pensión media;822.680172413793;A
2019;2892;3690;212544;Pensión media;659.6419999999999;A
2019;2893;3691;212544;Pensión media;1138.7369924098673;A
2019;2893;3689;212544;Pensión media;1182.7466155758077;A
2019;2893;3690;212544;Pensión media;996.7059358288769;A
2019;2894;3691;212544;Pensión media;754.8500193423597;A
2019;2894;3689;212544;Pensión media;783.6581976744186;A
2019;2894;3690;212544;Pensión media;697.5667052023122;A
2019;2895;3691;212544;Pensión media;1064.4778131212724;A
2019;2895;3689;212544;Pensión media;1131.0512740384615;A
2019;2895;3690;212544;Pensión media;746.149540229885;A
2019;2896;3691;212544;Pensión media;840.3023076923076;A
2019;2896;3689;212544;Pensión media;896.2240662251656;A
