D_TEMPORAL_0;D_TERRITORIO_0;D_CLASEDEPENSION_0;INDICATOR;OBS_VALUE;FREQ
2019;2812;5692;Pensión media;756.5307865168539;A
2019;2812;5693;Pensión media;604.029585492228;A
2019;2812;275092;Pensión media;400.4318181818182;A
2019;2813;5691;Pensión media;670.0029411764706;A
2019;2813;5692;Pensión media;688.9712367491167;A
2019;2813;5693;Pensión media;534.0248760330579;A
2019;2813;275092;Pensión media;379.62894736842105;A
2019;2814;5691;Pensión media;769.3283333333333;A
2019;2814;5692;Pensión media;803.1737234042553;A
2019;2814;5693;Pensión media;547.1115789473683;A
2019;2814;275092;Pensión media;259.04900000000004;A
2019;2815;5691;Pensión media;728.2940789473683;A
2019;2815;5692;Pensión media;750.9182835820895;A
2019;2815;5693;Pensión media;596.4317424242424;A
2019;2815;275092;Pensión media;393.89708333333334;A
2019;2816;5691;Pensión media;727.8533636363636;A
2019;2816;5692;Pensión media;733.4736130536131;A
2019;2816;5693;Pensión media;574.9051666666667;A
2019;2816;275092;Pensión media;455.73634146341465;A
2019;2817;5691;Pensión media;648.7787128712871;A
2019;2817;5692;Pensión media;731.8255743243243;A
2019;2817;5693;Pensión media;516.52432;A
2019;2817;275092;Pensión media;263.8333333333333;A
2019;2818;5691;Pensión media;720.8728260869565;A
2019;2818;5692;Pensión media;937.793982300885;A
2019;2818;5693;Pensión media;650.7796907216494;A
2019;2818;275092;Pensión media;509.39375;A
2019;2819;5691;Pensión media;787.2427272727272;A
2019;2819;5692;Pensión media;756.16;A
2019;2819;5693;Pensión media;652.8520930232557;A
2019;2819;275092;Pensión media;se;A
2019;2903;5691;Pensión media;713.9295121951219;A
2019;2903;5692;Pensión media;821.2975961538461;A
2019;2903;5693;Pensión media;558.6764130434782;A
2019;2903;275092;Pensión media;570.544375;A
2019;2822;5691;Pensión media;922.5185854341737;A
2019;2822;5692;Pensión media;1196.5636222355051;A
2019;2822;5693;Pensión media;721.5551329479769;A
2019;2822;275092;Pensión media;363.13243421052636;A
2019;2823;5691;Pensión media;817.2026797385621;A
2019;2823;5692;Pensión media;757.1430287206266;A
2019;2823;5693;Pensión media;548.0421359223301;A
2019;2823;275092;Pensión media;345.6457894736842;A
2019;2825;5691;Pensión media;666.2770135746607;A
2019;2825;5692;Pensión media;663.4796469366563;A
2019;2825;5693;Pensión media;463.7624556213018;A
2019;2825;275092;Pensión media;416.2221666666667;A
2019;2826;5691;Pensión media;705.0125;A
2019;2826;5692;Pensión media;801.2185714285714;A
2019;2826;5693;Pensión media;646.8224657534246;A
2019;2826;275092;Pensión media;420.5522222222222;A
2019;2827;5691;Pensión media;809.3034905660378;A
2019;2827;5692;Pensión media;895.8488745019921;A
2019;2827;5693;Pensión media;667.40714;A
2019;2827;275092;Pensión media;370.3918918918919;A
2019;2828;5691;Pensión media;674.0509090909092;A
2019;2828;5692;Pensión media;724.2174096385543;A
2019;2828;5693;Pensión media;586.5456962025316;A
2019;2828;275092;Pensión media;514.9375;A
2019;2829;5691;Pensión media;640.4019512195122;A
2019;2829;5692;Pensión media;694.5814785992218;A
2019;2829;5693;Pensión media;509.0192125984252;A
2019;2829;275092;Pensión media;307.7875;A
2019;2830;5691;Pensión media;716.4568965517242;A
2019;2830;5692;Pensión media;790.2865467625899;A
2019;2830;5693;Pensión media;590.531923076923;A
2019;2830;275092;Pensión media;393.4571428571428;A
2019;2831;5691;Pensión media;773.1542307692308;A
2019;2831;5692;Pensión media;820.5846987951808;A
2019;2831;5693;Pensión media;652.4422222222222;A
2019;2831;275092;Pensión media;467.47625;A
2019;2832;5691;Pensión media;720.4161016949153;A
2019;2832;5692;Pensión media;713.4170738636363;A
2019;2832;5693;Pensión media;524.8864122137405;A
2019;2832;275092;Pensión media;358.2988888888889;A
2019;2833;5691;Pensión media;705.4961111111111;A
2019;2833;5692;Pensión media;715.2115264187867;A
2019;2833;5693;Pensión media;549.961894736842;A
2019;2833;275092;Pensión media;331.29222222222216;A
2019;2834;5691;Pensión media;858.0684444444445;A
2019;2834;5692;Pensión media;803.7824242424243;A
2019;2834;5693;Pensión media;615.7526315789474;A
2019;2834;275092;Pensión media;370.30571428571426;A
2019;2836;5691;Pensión media;597.5903225806452;A
2019;2836;5692;Pensión media;801.1933628318584;A
2019;2836;5693;Pensión media;639.361935483871;A
2019;2836;275092;Pensión media;277.8357142857143;A
2019;2837;5691;Pensión media;935.906037735849;A
2019;2837;5692;Pensión media;1071.392131147541;A
2019;2837;5693;Pensión media;676.3900657894737;A
2019;2837;275092;Pensión media;424.85857142857145;A
2019;2838;5691;Pensión media;764.6816666666667;A
2019;2838;5692;Pensión media;944.9601162790698;A
2019;2838;5693;Pensión media;666.979135802469;A
2019;2838;275092;Pensión media;350.4415;A
2019;2841;5691;Pensión media;673.605;A
2019;2841;5692;Pensión media;712.6273214285715;A
2019;2841;5693;Pensión media;425.0017142857143;A
2019;2841;275092;Pensión media;se;A
2019;2842;5691;Pensión media;779.0354545454545;A
2019;2842;5692;Pensión media;743.1638235294117;A
2019;2842;5693;Pensión media;593.2341176470588;A
2019;2842;275092;Pensión media;se;A
2019;2843;5691;Pensión media;696.0953658536586;A
2019;2843;5692;Pensión media;815.0833695652175;A
2019;2843;5693;Pensión media;565.822;A
2019;2843;275092;Pensión media;386.95666666666665;A
2019;2844;5691;Pensión media;674.0471100917431;A
2019;2844;5692;Pensión media;791.4567017082786;A
2019;2844;5693;Pensión media;607.975580736544;A
2019;2844;275092;Pensión media;388.1362745098039;A
2019;2845;5691;Pensión media;640.4041237113402;A
2019;2845;5692;Pensión media;708.3752023121388;A
2019;2845;5693;Pensión media;548.5858273381295;A
2019;2845;275092;Pensión media;301.05555555555554;A
2019;2846;5691;Pensión media;837.2630681818182;A
2019;2846;5692;Pensión media;899.2310588235295;A
2019;2846;5693;Pensión media;653.6765445026178;A
2019;2846;275092;Pensión media;383.52525;A
2019;2847;5691;Pensión media;844.1239436619719;A
2019;2847;5692;Pensión media;766.6489430894309;A
2019;2847;5693;Pensión media;596.9867479674797;A
2019;2847;275092;Pensión media;251.62099999999998;A
2019;2848;5691;Pensión media;744.6760606060607;A
2019;2848;5692;Pensión media;687.2859090909092;A
2019;2848;5693;Pensión media;576.6642857142857;A
2019;2848;275092;Pensión media;233.63833333333332;A
2019;2849;5691;Pensión media;684.5464210526317;A
2019;2849;5692;Pensión media;725.084683908046;A
2019;2849;5693;Pensión media;548.2495;A
2019;2849;275092;Pensión media;359.9127777777778;A
2019;2850;5691;Pensión media;1029.376186696901;A
2019;2850;5692;Pensión media;1244.3926595052083;A
2019;2850;5693;Pensión media;727.5394432393348;A
2019;2850;275092;Pensión media;420.94215339233034;A
2019;2851;5691;Pensión media;736.0557534246576;A
2019;2851;5692;Pensión media;791.7149502487562;A
2019;2851;5693;Pensión media;522.4932163742691;A
2019;2851;275092;Pensión media;324.60241379310344;A
2019;2852;5691;Pensión media;727.2217142857143;A
2019;2852;5692;Pensión media;772.1243604651163;A
2019;2852;5693;Pensión media;612.6262280701754;A
2019;2852;275092;Pensión media;373.9980952380953;A
2019;2853;5691;Pensión media;694.9574;A
2019;2853;5692;Pensión media;730.407657873701;A
2019;2853;5693;Pensión media;567.7827350427351;A
2019;2853;275092;Pensión media;325.5719696969697;A
2019;2839;5691;Pensión media;732.0795652173914;A
2019;2839;5692;Pensión media;706.7429430379747;A
2019;2839;5693;Pensión media;552.5686776859504;A
2019;2839;275092;Pensión media;367.08666666666664;A
2019;2854;5691;Pensión media;670.89;A
2019;2854;5692;Pensión media;780.2228048780488;A
2019;2854;5693;Pensión media;545.8394736842106;A
2019;2854;275092;Pensión media;429.68666666666667;A
2019;2855;5691;Pensión media;964.8155581074873;A
2019;2855;5692;Pensión media;1192.4986896;A
2019;2855;5693;Pensión media;772.2091067073171;A
2019;2855;275092;Pensión media;415.96552995391704;A
2019;2856;5691;Pensión media;735.8384615384616;A
2019;2856;5692;Pensión media;701.3267295597485;A
2019;2856;5693;Pensión media;441.72373333333337;A
2019;2856;275092;Pensión media;315.0174418604651;A
2019;2857;5691;Pensión media;830.752;A
2019;2857;5692;Pensión media;760.6836129032258;A
2019;2857;5693;Pensión media;610.5673846153845;A
2019;2857;275092;Pensión media;245.44785714285715;A
2019;2858;5691;Pensión media;831.5815824915825;A
2019;2858;5692;Pensión media;871.9800256849314;A
2019;2858;5693;Pensión media;612.2533078393882;A
2019;2858;275092;Pensión media;356.5314606741573;A
2019;2859;5691;Pensión media;748.57725;A
2019;2859;5692;Pensión media;791.3470421245421;A
2019;2859;5693;Pensión media;575.603325526932;A
2019;2859;275092;Pensión media;353.0285507246377;A
2019;2860;5691;Pensión media;865.1137214885955;A
2019;2860;5692;Pensión media;998.5468341337274;A
2019;2860;5693;Pensión media;659.5069189602447;A
2019;2860;275092;Pensión media;389.4879342723005;A
2019;2861;5691;Pensión media;835.4835220125786;A
2019;2861;5692;Pensión media;986.9961021170611;A
2019;2861;5693;Pensión media;701.0291474654379;A
2019;2861;275092;Pensión media;396.7581188118812;A
2019;2862;5691;Pensión media;636.7544047619048;A
2019;2862;5692;Pensión media;736.046828358209;A
2019;2862;5693;Pensión media;541.1951239669421;A
2019;2862;275092;Pensión media;283.04;A
2019;2863;5691;Pensión media;698.5411363636363;A
2019;2863;5692;Pensión media;737.5584853700516;A
2019;2863;5693;Pensión media;560.7311309523809;A
2019;2863;275092;Pensión media;396.04519230769233;A
2019;2864;5691;Pensión media;633.8623333333333;A
2019;2864;5692;Pensión media;660.4014058355438;A
2019;2864;5693;Pensión media;479.72563636363634;A
2019;2864;275092;Pensión media;274.74266666666665;A
2019;2865;5691;Pensión media;837.688795180723;A
2019;2865;5692;Pensión media;799.3218214285714;A
2019;2865;5693;Pensión media;602.620625;A
2019;2865;275092;Pensión media;444.8621212121212;A
2019;2866;5691;Pensión media;684.622;A
2019;2866;5692;Pensión media;759.7462939698493;A
2019;2866;5693;Pensión media;575.0476615384615;A
2019;2866;275092;Pensión media;388.7456603773585;A
2019;2867;5691;Pensión media;835.0277551020408;A
2019;2867;5692;Pensión media;831.542688172043;A
2019;2867;5693;Pensión media;596.414898989899;A
2019;2867;275092;Pensión media;386.4760869565218;A
2019;2869;5691;Pensión media;709.7240606060607;A
2019;2869;5692;Pensión media;728.1671347785108;A
2019;2869;5693;Pensión media;542.2882850241546;A
2019;2869;275092;Pensión media;356.05400000000003;A
2019;2870;5691;Pensión media;750.6004205607477;A
2019;2870;5692;Pensión media;757.943132183908;A
2019;2870;5693;Pensión media;586.6146567164179;A
2019;2870;275092;Pensión media;378.384347826087;A
2019;2871;5691;Pensión media;758.3950819672131;A
2019;2871;5692;Pensión media;774.1193055555556;A
2019;2871;5693;Pensión media;581.4221212121212;A
2019;2871;275092;Pensión media;311.7427272727273;A
2019;2872;5691;Pensión media;819.1192405063291;A
2019;2872;5692;Pensión media;751.2570359281438;A
2019;2872;5693;Pensión media;553.3391017964072;A
2019;2872;275092;Pensión media;420.93851851851855;A
2019;2873;5691;Pensión media;731.4500507614213;A
2019;2873;5692;Pensión media;740.3254342723005;A
2019;2873;5693;Pensión media;559.8261675126904;A
2019;2873;275092;Pensión media;343.0446153846154;A
2019;2874;5691;Pensión media;832.8606164383563;A
2019;2874;5692;Pensión media;863.2718271604939;A
2019;2874;5693;Pensión media;634.9384951456311;A
2019;2874;275092;Pensión media;345.5133333333334;A
2019;2875;5691;Pensión media;775.5316822429907;A
2019;2875;5692;Pensión media;823.6850537634408;A
2019;2875;5693;Pensión media;664.8397647058824;A
2019;2875;275092;Pensión media;320.772372881356;A
2019;2876;5691;Pensión media;796.5039999999999;A
2019;2876;5692;Pensión media;911.1536633663367;A
2019;2876;5693;Pensión media;672.4221739130435;A
2019;2876;275092;Pensión media;374.05199999999996;A
2019;2877;5691;Pensión media;657.6432258064517;A
2019;2877;5692;Pensión media;708.7857419354838;A
2019;2877;5693;Pensión media;495.1559259259259;A
2019;2877;275092;Pensión media;292.4844444444445;A
2019;2906;5691;Pensión media;652.1158598726115;A
2019;2906;5692;Pensión media;703.4417657045841;A
2019;2906;5693;Pensión media;542.0217391304348;A
2019;2906;275092;Pensión media;441.99791666666664;A
2019;2879;5691;Pensión media;655.9438732394367;A
2019;2879;5692;Pensión media;769.2116363636363;A
2019;2879;5693;Pensión media;589.8797435897436;A
2019;2879;275092;Pensión media;318.58268292682925;A
2019;2880;5691;Pensión media;689.0061165048544;A
2019;2880;5692;Pensión media;739.1885434173669;A
2019;2880;5693;Pensión media;555.0026415094339;A
2019;2880;275092;Pensión media;330.9552173913043;A
2019;2881;5691;Pensión media;759.9992753623188;A
2019;2881;5692;Pensión media;737.9687888198757;A
2019;2881;5693;Pensión media;513.3118064516129;A
2019;2881;275092;Pensión media;331.05580645161285;A
2019;2882;5691;Pensión media;712.4009302325582;A
2019;2882;5692;Pensión media;791.6711019283747;A
2019;2882;5693;Pensión media;595.988612716763;A
2019;2882;275092;Pensión media;401.9344680851064;A
2019;2884;5691;Pensión media;659.9991489361703;A
2019;2884;5692;Pensión media;693.1264814814815;A
2019;2884;5693;Pensión media;524.9975257731959;A
2019;2884;275092;Pensión media;547.039375;A
2019;2885;5691;Pensión media;714.4430534351145;A
2019;2885;5692;Pensión media;723.8045823389022;A
2019;2885;5693;Pensión media;555.4965625;A
2019;2885;275092;Pensión media;337.2889285714285;A
2019;2887;5691;Pensión media;760.315085995086;A
2019;2887;5692;Pensión media;817.1222786377709;A
2019;2887;5693;Pensión media;610.0173360655738;A
2019;2887;275092;Pensión media;345.28523809523807;A
2019;2888;5691;Pensión media;837.937744680851;A
2019;2888;5692;Pensión media;918.4882147315855;A
2019;2888;5693;Pensión media;648.4879572763684;A
2019;2888;275092;Pensión media;384.1426;A
2019;2889;5691;Pensión media;789.5925102880658;A
2019;2889;5692;Pensión media;826.1543700340522;A
2019;2889;5693;Pensión media;634.89;A
2019;2889;275092;Pensión media;363.41277108433735;A
2019;2891;5691;Pensión media;753.2043589743589;A
2019;2891;5692;Pensión media;739.2785096153847;A
2019;2891;5693;Pensión media;614.9133858267717;A
2019;2891;275092;Pensión media;373.21;A
2019;2892;5691;Pensión media;624.6619999999999;A
2019;2892;5692;Pensión media;683.2967543859648;A
2019;2892;5693;Pensión media;508.1012698412698;A
2019;2892;275092;Pensión media;340.0390909090909;A
2019;2893;5691;Pensión media;978.6801932989691;A
2019;2893;5692;Pensión media;1093.521363377068;A
2019;2893;5693;Pensión media;686.0110742857142;A
2019;2893;275092;Pensión media;385.51374193548384;A
2019;2894;5691;Pensión media;697.898275862069;A
2019;2894;5692;Pensión media;710.0083223684211;A
2019;2894;5693;Pensión media;555.7045454545455;A
2019;2894;275092;Pensión media;392.37625;A
2019;2895;5691;Pensión media;849.886179245283;A
2019;2895;5692;Pensión media;1027.3141774491683;A
2019;2895;5693;Pensión media;703.9927574750831;A
2019;2895;275092;Pensión media;394.43791666666664;A
2019;2896;5691;Pensión media;704.587884057971;A
2019;2896;5692;Pensión media;784.5306596701649;A
2019;2896;5693;Pensión media;584.727418899859;A
2019;2896;275092;Pensión media;385.555703125;A
2019;2897;5691;Pensión media;758.6959722222222;A
2019;2897;5692;Pensión media;809.4971629213484;A
2019;2897;5693;Pensión media;599.1458447488584;A
2019;2897;275092;Pensión media;402.0523529411765;A
2019;2898;5691;Pensión media;664.7247651006712;A
2019;2898;5692;Pensión media;807.6847308488612;A
2019;2898;5693;Pensión media;592.8361952191235;A
2019;2898;275092;Pensión media;395.8273684210526;A
2019;2899;5691;Pensión media;732.6396774193548;A
2019;2899;5692;Pensión media;761.6951515151516;A
2019;2899;5693;Pensión media;578.4108333333334;A
2019;2899;275092;Pensión media;388.9325;A
2019;2900;5691;Pensión media;710.1209523809524;A
2019;2900;5692;Pensión media;777.2661405835544;A
2019;2900;5693;Pensión media;572.4586832740214;A
2019;2900;275092;Pensión media;363.9232;A
2019;2902;5691;Pensión media;700.0693333333334;A
2019;2902;5692;Pensión media;711.7408421052631;A
2019;2902;5693;Pensión media;606.2325;A
2019;2902;275092;Pensión media;460.8011111111111;A
2019;2905;5691;Pensión media;720.4685492227978;A
2019;2905;5692;Pensión media;745.4883820998278;A
2019;2905;5693;Pensión media;537.5190557939915;A
2019;2905;275092;Pensión media;405.1230612244898;A
2019;3023;5691;Pensión media;949.748829047388;A
2019;3023;5692;Pensión media;1057.7634385649885;A
2019;3023;5693;Pensión media;667.8325061496387;A
2019;3023;275092;Pensión media;397.5342406424781;A
2019;2912;5691;Pensión media;728.2552201257862;A
2019;2912;5692;Pensión media;700.5940566037737;A
2019;2912;5693;Pensión media;480.1209090909091;A
2019;2912;275092;Pensión media;286.76063829787233;A
2019;2913;5691;Pensión media;825.302;A
2019;2913;5692;Pensión media;782.0777289377289;A
2019;2913;5693;Pensión media;511.2945161290323;A
2019;2913;275092;Pensión media;414.84;A
2019;2914;5691;Pensión media;684.0992307692308;A
2019;2914;5692;Pensión media;711.7833064516129;A
2019;2914;5693;Pensión media;487.7828846153846;A
2019;2914;275092;Pensión media;315.9038095238095;A
2019;2915;5691;Pensión media;1041.49;A
2019;2915;5692;Pensión media;698.7514492753622;A
2019;2915;5693;Pensión media;457.5437037037037;A
2019;2915;275092;Pensión media;se;A
2019;2916;5691;Pensión media;804.1189130434782;A
2019;2916;5692;Pensión media;816.8600519480519;A
2019;2916;5693;Pensión media;568.5724187725632;A
2019;2916;275092;Pensión media;361.4171666666667;A
2019;2917;5691;Pensión media;787.6336;A
2019;2917;5692;Pensión media;832.4155652173913;A
2019;2917;5693;Pensión media;604.5546341463415;A
2019;2917;275092;Pensión media;435.82875;A
2019;2918;5691;Pensión media;1024.1169448010269;A
2019;2918;5692;Pensión media;1188.5099773095624;A
2019;2918;5693;Pensión media;726.3910442477877;A
2019;2918;275092;Pensión media;398.3494425087108;A
2019;2919;5691;Pensión media;811.2929458917836;A
2019;2919;5692;Pensión media;873.1229188255613;A
2019;2919;5693;Pensión media;614.0529561200924;A
2019;2919;275092;Pensión media;350.0394607843137;A
2019;2920;5691;Pensión media;625.4427659574468;A
2019;2920;5692;Pensión media;649.843063583815;A
2019;2920;5693;Pensión media;411.24932038834953;A
2019;2920;275092;Pensión media;389.0272;A
2019;2921;5691;Pensión media;727.9874193548386;A
2019;2921;5692;Pensión media;704.3318731117824;A
2019;2921;5693;Pensión media;547.2953676470588;A
2019;2921;275092;Pensión media;331.26849999999996;A
2019;2922;5691;Pensión media;779.8611009174311;A
2019;2922;5692;Pensión media;811.5338292682926;A
2019;2922;5693;Pensión media;618.5555865921788;A
2019;2922;275092;Pensión media;466.62658536585366;A
2019;2923;5691;Pensión media;834.3632275132275;A
2019;2923;5692;Pensión media;829.611822368421;A
2019;2923;5693;Pensión media;602.6130842391304;A
2019;2923;275092;Pensión media;365.8247976878613;A
2019;2924;5691;Pensión media;755.8326086956522;A
2019;2924;5692;Pensión media;815.632985074627;A
2019;2924;5693;Pensión media;617.7650769230769;A
2019;2924;275092;Pensión media;377.5811538461538;A
2019;2925;5691;Pensión media;761.0914285714285;A
2019;2925;5692;Pensión media;763.0181481481482;A
2019;2925;5693;Pensión media;561.0944000000001;A
2019;2925;275092;Pensión media;se;A
2019;2926;5691;Pensión media;907.223549382716;A
2019;2926;5692;Pensión media;953.4090222222222;A
2019;2926;5693;Pensión media;630.1726155358898;A
2019;2926;275092;Pensión media;375.3199033816425;A
2019;2927;5691;Pensión media;569.375;A
2019;2927;5692;Pensión media;671.65875;A
2019;2927;5693;Pensión media;400.29448275862075;A
2019;2927;275092;Pensión media;318.97;A
2019;2928;5691;Pensión media;747.1305612244898;A
2019;2928;5692;Pensión media;783.3722442244225;A
2019;2928;5693;Pensión media;494.72767395626244;A
2019;2928;275092;Pensión media;356.0202380952381;A
2019;2929;5691;Pensión media;837.7425333333333;A
2019;2929;5692;Pensión media;730.6663707571802;A
2019;2929;5693;Pensión media;513.9651851851852;A
2019;2929;275092;Pensión media;423.7163333333333;A
2019;2930;5691;Pensión media;726.85;A
2019;2930;5692;Pensión media;643.8462114537444;A
2019;2930;5693;Pensión media;421.1726027397261;A
2019;2930;275092;Pensión media;417.88545454545454;A
2019;2931;5691;Pensión media;822.6479775280899;A
2019;2931;5692;Pensión media;770.5760110294118;A
2019;2931;5693;Pensión media;548.7565625;A
2019;2931;275092;Pensión media;405.4669090909091;A
2019;2932;5691;Pensión media;se;A
2019;2932;5692;Pensión media;981.574;A
2019;2932;5693;Pensión media;544.2354545454546;A
2019;2932;275092;Pensión media;;A
2019;2933;5691;Pensión media;se;A
2019;2933;5692;Pensión media;728.2792307692308;A
2019;2933;5693;Pensión media;610.2068421052631;A
2019;2933;275092;Pensión media;se;A
2019;2934;5691;Pensión media;981.7919047619048;A
2019;2934;5692;Pensión media;1004.6121097046413;A
2019;2934;5693;Pensión media;640.9466666666666;A
2019;2934;275092;Pensión media;369.11909090909086;A
2019;2935;5691;Pensión media;598.4293333333334;A
2019;2935;5692;Pensión media;756.3981967213116;A
2019;2935;5693;Pensión media;627.1163636363636;A
2019;2935;275092;Pensión media;529.84;A
2019;2936;5691;Pensión media;1054.669855670103;A
2019;2936;5692;Pensión media;1127.0316640685894;A
2019;2936;5693;Pensión media;684.0363710618436;A
2019;2936;275092;Pensión media;357.0293370165746;A
2019;2937;5691;Pensión media;763.5073809523809;A
2019;2937;5692;Pensión media;640.5449019607844;A
2019;2937;5693;Pensión media;404.04034782608693;A
2019;2937;275092;Pensión media;415.65625;A
2019;2938;5691;Pensión media;697.0318421052632;A
2019;2938;5692;Pensión media;743.1322465753424;A
2019;2938;5693;Pensión media;527.9295454545454;A
2019;2938;275092;Pensión media;327.5938461538462;A
2019;2939;5691;Pensión media;799.0864516129031;A
2019;2939;5692;Pensión media;791.3689302325582;A
2019;2939;5693;Pensión media;535.007037037037;A
2019;2939;275092;Pensión media;383.8305882352941;A
2019;2940;5691;Pensión media;771.1216666666667;A
2019;2940;5692;Pensión media;804.6717647058824;A
2019;2940;5693;Pensión media;606.3566666666667;A
2019;2940;275092;Pensión media;se;A
2019;2941;5691;Pensión media;746.4691304347825;A
2019;2941;5692;Pensión media;664.3595073891626;A
2019;2941;5693;Pensión media;407.67228070175435;A
2019;2941;275092;Pensión media;se;A
2019;2942;5691;Pensión media;737.3141538461538;A
2019;2942;5692;Pensión media;738.4528859060404;A
2019;2942;5693;Pensión media;526.4560952380953;A
2019;2942;275092;Pensión media;382.9573333333333;A
2019;2943;5691;Pensión media;820.0465168539325;A
2019;2943;5692;Pensión media;859.7511693895099;A
2019;2943;5693;Pensión media;564.9055982905983;A
2019;2943;275092;Pensión media;356.11395161290324;A
2019;2944;5691;Pensión media;686.2242553191489;A
2019;2944;5692;Pensión media;706.0784;A
2019;2944;5693;Pensión media;504.6605376344086;A
2019;2944;275092;Pensión media;252.0379166666667;A
2019;2945;5691;Pensión media;625.7944444444445;A
2019;2945;5692;Pensión media;679.0038532110091;A
2019;2945;5693;Pensión media;460.4548888888889;A
2019;2945;275092;Pensión media;se;A
2019;2946;5691;Pensión media;698.9055737704917;A
2019;2946;5692;Pensión media;729.317147766323;A
2019;2946;5693;Pensión media;512.7438848920864;A
2019;2946;275092;Pensión media;322.8468965517241;A
2019;2947;5691;Pensión media;595.3872727272727;A
2019;2947;5692;Pensión media;900.3063247863248;A
2019;2947;5693;Pensión media;514.8275555555556;A
2019;2947;275092;Pensión media;314.72125;A
2019;2948;5691;Pensión media;792.5057142857144;A
2019;2948;5692;Pensión media;877.1993023255814;A
2019;2948;5693;Pensión media;596.9680000000001;A
2019;2948;275092;Pensión media;308.265;A
2019;2949;5691;Pensión media;827.0538714285715;A
2019;2949;5692;Pensión media;901.4202923387097;A
2019;2949;5693;Pensión media;614.9866626506024;A
2019;2949;275092;Pensión media;392.4466371681416;A
2019;2950;5691;Pensión media;860.0324;A
2019;2950;5692;Pensión media;915.7968356997973;A
2019;2950;5693;Pensión media;628.9277777777778;A
2019;2950;275092;Pensión media;379.736;A
2019;2951;5691;Pensión media;754.6136363636364;A
2019;2951;5692;Pensión media;806.2561976047904;A
2019;2951;5693;Pensión media;570.3780263157895;A
2019;2951;275092;Pensión media;472.01533333333333;A
2019;2952;5691;Pensión media;1026.641038961039;A
2019;2952;5692;Pensión media;978.2044705882353;A
2019;2952;5693;Pensión media;677.1956521739131;A
2019;2952;275092;Pensión media;384.70108108108104;A
2019;2953;5691;Pensión media;855.9665942028986;A
2019;2953;5692;Pensión media;985.0309659442725;A
2019;2953;5693;Pensión media;666.0119167717529;A
2019;2953;275092;Pensión media;416.9833516483517;A
2019;2954;5691;Pensión media;756.0454838709677;A
2019;2954;5692;Pensión media;746.3307127429805;A
2019;2954;5693;Pensión media;499.98515;A
2019;2954;275092;Pensión media;438.55242424242425;A
2019;2955;5691;Pensión media;662.3367857142856;A
2019;2955;5692;Pensión media;768.3761428571429;A
2019;2955;5693;Pensión media;494.9603076923077;A
2019;2955;275092;Pensión media;392.7055555555555;A
2019;2956;5691;Pensión media;705.8431034482758;A
2019;2956;5692;Pensión media;705.1733333333333;A
2019;2956;5693;Pensión media;445.02859375;A
2019;2956;275092;Pensión media;324.1794736842105;A
2019;2957;5691;Pensión media;769.8569230769231;A
2019;2957;5692;Pensión media;901.6951020408163;A
2019;2957;5693;Pensión media;640.6710582010581;A
2019;2957;275092;Pensión media;474.66068181818184;A
2019;2958;5691;Pensión media;713.0687719298246;A
2019;2958;5692;Pensión media;703.0467886178862;A
2019;2958;5693;Pensión media;453.69206896551725;A
2019;2958;275092;Pensión media;356.4146153846154;A
2019;2960;5691;Pensión media;687.0787969924812;A
2019;2960;5692;Pensión media;708.2505733558179;A
2019;2960;5693;Pensión media;504.75253787878785;A
2019;2960;275092;Pensión media;358.99625;A
2019;2959;5691;Pensión media;784.1554054054054;A
2019;2959;5692;Pensión media;673.1482958199357;A
2019;2959;5693;Pensión media;502.18976744186045;A
2019;2959;275092;Pensión media;369.9385;A
2019;2961;5691;Pensión media;781.2909090909092;A
2019;2961;5692;Pensión media;689.1585714285715;A
2019;2961;5693;Pensión media;449.48818181818183;A
2019;2961;275092;Pensión media;294.0323076923077;A
2019;2962;5691;Pensión media;975.7275654152446;A
2019;2962;5692;Pensión media;1057.1116162253047;A
2019;2962;5693;Pensión media;684.4691072272083;A
2019;2962;275092;Pensión media;384.94228155339806;A
2019;2963;5691;Pensión media;928.2888888888889;A
2019;2963;5692;Pensión media;721.7081818181817;A
2019;2963;5693;Pensión media;519.4796774193549;A
2019;2963;275092;Pensión media;se;A
2019;2964;5691;Pensión media;656.11;A
2019;2964;5692;Pensión media;753.8115584415584;A
2019;2964;5693;Pensión media;533.4925185185185;A
2019;2964;275092;Pensión media;291.7783333333333;A
2019;2965;5691;Pensión media;962.9163501144164;A
2019;2965;5692;Pensión media;1052.9442899546946;A
2019;2965;5693;Pensión media;685.6320876494024;A
2019;2965;275092;Pensión media;383.61770992366417;A
2019;2966;5691;Pensión media;813.432891566265;A
2019;2966;5692;Pensión media;790.5085443037975;A
2019;2966;5693;Pensión media;541.9709848484849;A
2019;2966;275092;Pensión media;283.4035135135135;A
2019;2967;5691;Pensión media;765.9704347826087;A
2019;2967;5692;Pensión media;823.0445454545454;A
2019;2967;5693;Pensión media;611.2188505747126;A
2019;2967;275092;Pensión media;383.35692307692307;A
2019;2968;5691;Pensión media;992.1583333333333;A
2019;2968;5692;Pensión media;711.1146153846153;A
2019;2968;5693;Pensión media;625.7917647058824;A
2019;2968;275092;Pensión media;618.8240000000001;A
2019;2969;5691;Pensión media;813.0885000000001;A
2019;2969;5692;Pensión media;744.4699677419355;A
2019;2969;5693;Pensión media;538.1045205479452;A
2019;2969;275092;Pensión media;372.4589473684211;A
2019;2970;5691;Pensión media;801.7006578947368;A
