TEMPORAL;SEXO;DIASCOTIZANO;TERRITORIO;COTIZANTE;INDICATOR;OBS_VALUE;FREQ
2018;M;53686;ES61;53591;POP;102150.0;A
2018;M;53687;ES611;53591;POP;57125.0;A
2018;M;53687;ES612;53591;POP;85275.0;A
2018;M;53687;ES613;53591;POP;47300.0;A
2018;M;53687;ES614;53591;POP;59650.0;A
2018;M;53687;ES615;53591;POP;40775.0;A
2018;M;53687;ES616;53591;POP;39225.0;A
2018;M;53687;ES617;53591;POP;112175.0;A
2018;M;53687;ES618;53591;POP;121525.0;A
2018;M;53687;ES61;53591;POP;563050.0;A
2018;M;53688;ES611;53591;POP;126150.0;A
2018;M;53688;ES612;53591;POP;183650.0;A
2018;M;53688;ES613;53591;POP;141525.0;A
2018;M;53688;ES614;53591;POP;151950.0;A
2018;M;53688;ES615;53591;POP;91225.0;A
2018;M;53688;ES616;53591;POP;115875.0;A
2018;M;53688;ES617;53591;POP;264850.0;A
2018;M;53688;ES618;53591;POP;329275.0;A
2018;M;53688;ES61;53591;POP;1404500.0;A
2018;M;53689;ES611;53591;POP;197100.0;A
2018;M;53689;ES612;53591;POP;293750.0;A
2018;M;53689;ES613;53591;POP;203900.0;A
2018;M;53689;ES614;53591;POP;232050.0;A
2018;M;53689;ES615;53591;POP;145050.0;A
2018;M;53689;ES616;53591;POP;169325.0;A
2018;M;53689;ES617;53591;POP;408825.0;A
2018;M;53689;ES618;53591;POP;488550.0;A
2018;M;53689;ES61;53591;POP;2138550.0;A
2018;F;53685;ES611;53591;POP;4800.0;A
2018;F;53685;ES612;53591;POP;9700.0;A
2018;F;53685;ES613;53591;POP;6500.0;A
2018;F;53685;ES614;53591;POP;7350.0;A
2018;F;53685;ES615;53591;POP;7450.0;A
2018;F;53685;ES616;53591;POP;5850.0;A
2018;F;53685;ES617;53591;POP;12050.0;A
2018;F;53685;ES618;53591;POP;16200.0;A
2018;F;53685;ES61;53591;POP;69900.0;A
2018;F;53686;ES611;53591;POP;8725.0;A
2018;F;53686;ES612;53591;POP;13500.0;A
2018;F;53686;ES613;53591;POP;8125.0;A
2018;F;53686;ES614;53591;POP;10125.0;A
2018;F;53686;ES615;53591;POP;18750.0;A
2018;F;53686;ES616;53591;POP;7750.0;A
2018;F;53686;ES617;53591;POP;18475.0;A
2018;F;53686;ES618;53591;POP;20575.0;A
2018;F;53686;ES61;53591;POP;106025.0;A
2018;F;53687;ES611;53591;POP;51325.0;A
2018;F;53687;ES612;53591;POP;73625.0;A
2018;F;53687;ES613;53591;POP;40100.0;A
2018;F;53687;ES614;53591;POP;53025.0;A
2018;F;53687;ES615;53591;POP;42925.0;A
2018;F;53687;ES616;53591;POP;30950.0;A
2018;F;53687;ES617;53591;POP;105225.0;A
2018;F;53687;ES618;53591;POP;110350.0;A
2018;F;53687;ES61;53591;POP;507525.0;A
2018;F;53688;ES611;53591;POP;94550.0;A
2018;F;53688;ES612;53591;POP;142725.0;A
2018;F;53688;ES613;53591;POP;120700.0;A
2018;F;53688;ES614;53591;POP;132300.0;A
2018;F;53688;ES615;53591;POP;77825.0;A
2018;F;53688;ES616;53591;POP;93975.0;A
2018;F;53688;ES617;53591;POP;227425.0;A
2018;F;53688;ES618;53591;POP;280950.0;A
2018;F;53688;ES61;53591;POP;1170450.0;A
2018;F;53689;ES611;53591;POP;159400.0;A
2018;F;53689;ES612;53591;POP;239550.0;A
2018;F;53689;ES613;53591;POP;175425.0;A
2018;F;53689;ES614;53591;POP;202800.0;A
2018;F;53689;ES615;53591;POP;146950.0;A
2018;F;53689;ES616;53591;POP;138525.0;A
2018;F;53689;ES617;53591;POP;363175.0;A
2018;F;53689;ES618;53591;POP;428075.0;A
2018;F;53689;ES61;53591;POP;1853900.0;A
2018;_T;53685;ES611;53591;POP;9725.0;A
2018;_T;53685;ES612;53591;POP;20925.0;A
2018;_T;53685;ES613;53591;POP;12700.0;A
2018;_T;53685;ES614;53591;POP;15500.0;A
2018;_T;53685;ES615;53591;POP;12200.0;A
2018;_T;53685;ES616;53591;POP;11550.0;A
2018;_T;53685;ES617;53591;POP;23975.0;A
2018;_T;53685;ES618;53591;POP;32175.0;A
2018;_T;53685;ES61;53591;POP;138750.0;A
2018;_T;53686;ES611;53591;POP;17625.0;A
2018;_T;53686;ES612;53591;POP;27100.0;A
2018;_T;53686;ES613;53591;POP;17000.0;A
2018;_T;53686;ES614;53591;POP;22425.0;A
2018;_T;53686;ES615;53591;POP;27050.0;A
2018;_T;53686;ES616;53591;POP;16275.0;A
2018;_T;53686;ES617;53591;POP;38350.0;A
2018;_T;53686;ES618;53591;POP;42350.0;A
2018;_T;53686;ES61;53591;POP;208175.0;A
2018;_T;53687;ES611;53591;POP;108450.0;A
2018;_T;53687;ES612;53591;POP;158900.0;A
2018;_T;53687;ES613;53591;POP;87400.0;A
2018;_T;53687;ES614;53591;POP;112675.0;A
2018;_T;53687;ES615;53591;POP;83700.0;A
2018;_T;53687;ES616;53591;POP;70175.0;A
2018;_T;53687;ES617;53591;POP;217400.0;A
2018;_T;53687;ES618;53591;POP;231875.0;A
2018;_T;53687;ES61;53591;POP;1070575.0;A
2018;_T;53688;ES611;53591;POP;220700.0;A
2018;_T;53688;ES612;53591;POP;326375.0;A
2018;_T;53688;ES613;53591;POP;262225.0;A
2018;_T;53688;ES614;53591;POP;284250.0;A
2018;_T;53688;ES615;53591;POP;169050.0;A
2018;_T;53688;ES616;53591;POP;209850.0;A
2018;_T;53688;ES617;53591;POP;492275.0;A
2018;_T;53688;ES618;53591;POP;610225.0;A
2018;_T;53688;ES61;53591;POP;2574950.0;A
2018;_T;53689;ES611;53591;POP;356500.0;A
2018;_T;53689;ES612;53591;POP;533300.0;A
2018;_T;53689;ES613;53591;POP;379325.0;A
2018;_T;53689;ES614;53591;POP;434850.0;A
2018;_T;53689;ES615;53591;POP;292000.0;A
2018;_T;53689;ES616;53591;POP;307850.0;A
2018;_T;53689;ES617;53591;POP;772000.0;A
2018;_T;53689;ES618;53591;POP;916625.0;A
2018;_T;53689;ES61;53591;POP;3992450.0;A
2019;M;53685;ES611;53591;POP;4975.0;A
2019;M;53685;ES612;53591;POP;9975.0;A
2019;M;53685;ES613;53591;POP;6400.0;A
2019;M;53685;ES614;53591;POP;6950.0;A
2019;M;53685;ES615;53591;POP;4400.0;A
2019;M;53685;ES616;53591;POP;5625.0;A
2019;M;53685;ES617;53591;POP;11600.0;A
2019;M;53685;ES618;53591;POP;14725.0;A
2019;M;53685;ES61;53591;POP;64650.0;A
2019;M;53686;ES611;53591;POP;9525.0;A
2019;M;53686;ES612;53591;POP;13750.0;A
2019;M;53686;ES613;53591;POP;7900.0;A
2019;M;53686;ES614;53591;POP;11425.0;A
2019;M;53686;ES615;53591;POP;8875.0;A
2019;M;53686;ES616;53591;POP;8100.0;A
2019;M;53686;ES617;53591;POP;18050.0;A
2019;M;53686;ES618;53591;POP;19800.0;A
2019;M;53686;ES61;53591;POP;97425.0;A
2019;M;53687;ES611;53591;POP;55050.0;A
2019;M;53687;ES612;53591;POP;84000.0;A
2019;M;53687;ES613;53591;POP;46500.0;A
2019;M;53687;ES614;53591;POP;57875.0;A
2019;M;53687;ES615;53591;POP;41800.0;A
2019;M;53687;ES616;53591;POP;38175.0;A
2019;M;53687;ES617;53591;POP;110725.0;A
2019;M;53687;ES618;53591;POP;121925.0;A
2019;M;53687;ES61;53591;POP;556050.0;A
2019;M;53688;ES611;53591;POP;132375.0;A
2019;M;53688;ES612;53591;POP;190050.0;A
2019;M;53688;ES613;53591;POP;143750.0;A
2019;M;53688;ES614;53591;POP;156700.0;A
2019;M;53688;ES615;53591;POP;94200.0;A
2019;M;53688;ES616;53591;POP;117525.0;A
2019;M;53688;ES617;53591;POP;277200.0;A
2019;M;53688;ES618;53591;POP;337850.0;A
2019;M;53688;ES61;53591;POP;1449650.0;A
2019;M;53689;ES611;53591;POP;201925.0;A
2019;M;53689;ES612;53591;POP;297775.0;A
2019;M;53689;ES613;53591;POP;204550.0;A
2019;M;53689;ES614;53591;POP;232950.0;A
2019;M;53689;ES615;53591;POP;149275.0;A
2019;M;53689;ES616;53591;POP;169425.0;A
2019;M;53689;ES617;53591;POP;417575.0;A
2019;M;53689;ES618;53591;POP;494300.0;A
2019;M;53689;ES61;53591;POP;2167775.0;A
2019;F;53685;ES611;53591;POP;4550.0;A
2019;F;53685;ES612;53591;POP;9775.0;A
2019;F;53685;ES613;53591;POP;5850.0;A
2019;F;53685;ES614;53591;POP;7275.0;A
2019;F;53685;ES615;53591;POP;6400.0;A
2019;F;53685;ES616;53591;POP;5625.0;A
2019;F;53685;ES617;53591;POP;12300.0;A
2019;F;53685;ES618;53591;POP;15050.0;A
2019;F;53685;ES61;53591;POP;66825.0;A
2019;F;53686;ES611;53591;POP;7675.0;A
2019;F;53686;ES612;53591;POP;13150.0;A
2019;F;53686;ES613;53591;POP;8025.0;A
2019;F;53686;ES614;53591;POP;9925.0;A
2019;F;53686;ES615;53591;POP;18975.0;A
2019;F;53686;ES616;53591;POP;6350.0;A
2019;F;53686;ES617;53591;POP;17200.0;A
2019;F;53686;ES618;53591;POP;20875.0;A
2019;F;53686;ES61;53591;POP;102175.0;A
2019;F;53687;ES611;53591;POP;53825.0;A
2019;F;53687;ES612;53591;POP;76200.0;A
2019;F;53687;ES613;53591;POP;42500.0;A
2019;F;53687;ES614;53591;POP;52875.0;A
2019;F;53687;ES615;53591;POP;42200.0;A
2019;F;53687;ES616;53591;POP;32225.0;A
2019;F;53687;ES617;53591;POP;107850.0;A
2019;F;53687;ES618;53591;POP;114025.0;A
2019;F;53687;ES61;53591;POP;521700.0;A
2019;F;53688;ES611;53591;POP;98425.0;A
2019;F;53688;ES612;53591;POP;147775.0;A
2019;F;53688;ES613;53591;POP;122500.0;A
2019;F;53688;ES614;53591;POP;136750.0;A
2019;F;53688;ES615;53591;POP;80275.0;A
2019;F;53688;ES616;53591;POP;96225.0;A
2019;F;53688;ES617;53591;POP;236075.0;A
2019;F;53688;ES618;53591;POP;289550.0;A
2019;F;53688;ES61;53591;POP;1207575.0;A
2019;F;53689;ES611;53591;POP;164475.0;A
2019;F;53689;ES612;53591;POP;246900.0;A
2019;F;53689;ES613;53591;POP;178875.0;A
2019;F;53689;ES614;53591;POP;206825.0;A
2019;F;53689;ES615;53591;POP;147850.0;A
2019;F;53689;ES616;53591;POP;140425.0;A
2019;F;53689;ES617;53591;POP;373425.0;A
2019;F;53689;ES618;53591;POP;439500.0;A
2019;F;53689;ES61;53591;POP;1898275.0;A
2019;_T;53685;ES611;53591;POP;9525.0;A
2019;_T;53685;ES612;53591;POP;19750.0;A
2019;_T;53685;ES613;53591;POP;12250.0;A
2019;_T;53685;ES614;53591;POP;14225.0;A
2019;_T;53685;ES615;53591;POP;10800.0;A
2019;_T;53685;ES616;53591;POP;11250.0;A
2019;_T;53685;ES617;53591;POP;23900.0;A
2019;_T;53685;ES618;53591;POP;29775.0;A
2019;_T;53685;ES61;53591;POP;131475.0;A
2019;_T;53686;ES611;53591;POP;17200.0;A
2019;_T;53686;ES612;53591;POP;26900.0;A
2019;_T;53686;ES613;53591;POP;15925.0;A
2019;_T;53686;ES614;53591;POP;21350.0;A
2019;_T;53686;ES615;53591;POP;27850.0;A
2019;_T;53686;ES616;53591;POP;14450.0;A
2019;_T;53686;ES617;53591;POP;35250.0;A
2019;_T;53686;ES618;53591;POP;40675.0;A
2019;_T;53686;ES61;53591;POP;199600.0;A
2019;_T;53687;ES611;53591;POP;108875.0;A
2019;_T;53687;ES612;53591;POP;160200.0;A
2019;_T;53687;ES613;53591;POP;89000.0;A
2019;_T;53687;ES614;53591;POP;110750.0;A
2019;_T;53687;ES615;53591;POP;84000.0;A
2019;_T;53687;ES616;53591;POP;70400.0;A
2019;_T;53687;ES617;53591;POP;218575.0;A
2019;_T;53687;ES618;53591;POP;235950.0;A
2019;_T;53687;ES61;53591;POP;1077750.0;A
2019;_T;53688;ES611;53591;POP;230800.0;A
2019;_T;53688;ES612;53591;POP;337825.0;A
2019;_T;53688;ES613;53591;POP;266250.0;A
2019;_T;53688;ES614;53591;POP;293450.0;A
2019;_T;53688;ES615;53591;POP;174475.0;A
2019;_T;53688;ES616;53591;POP;213750.0;A
2019;_T;53688;ES617;53591;POP;513275.0;A
2019;_T;53688;ES618;53591;POP;627400.0;A
2019;_T;53688;ES61;53591;POP;2657225.0;A
2019;_T;53689;ES611;53591;POP;366400.0;A
2019;_T;53689;ES612;53591;POP;544675.0;A
2019;_T;53689;ES613;53591;POP;383425.0;A
2019;_T;53689;ES614;53591;POP;439775.0;A
2019;_T;53689;ES615;53591;POP;297125.0;A
2019;_T;53689;ES616;53591;POP;309850.0;A
2019;_T;53689;ES617;53591;POP;791000.0;A
2019;_T;53689;ES618;53591;POP;933800.0;A
2019;_T;53689;ES61;53591;POP;4066050.0;A
2020;M;53685;ES611;53591;POP;4300.0;A
2020;M;53685;ES612;53591;POP;8725.0;A
2020;M;53685;ES613;53591;POP;4875.0;A
2020;M;53685;ES614;53591;POP;6300.0;A
2020;M;53685;ES615;53591;POP;3700.0;A
2020;M;53685;ES616;53591;POP;5000.0;A
2020;M;53685;ES617;53591;POP;9150.0;A
2020;M;53685;ES618;53591;POP;14075.0;A
2020;M;53685;ES61;53591;POP;56125.0;A
2020;M;53686;ES611;53591;POP;8325.0;A
2020;M;53686;ES612;53591;POP;12100.0;A
2020;M;53686;ES613;53591;POP;8250.0;A
2020;M;53686;ES614;53591;POP;10325.0;A
2020;M;53686;ES615;53591;POP;6775.0;A
2020;M;53686;ES616;53591;POP;7675.0;A
2020;M;53686;ES617;53591;POP;17000.0;A
2020;M;53686;ES618;53591;POP;18075.0;A
2020;M;53686;ES61;53591;POP;88525.0;A
2020;M;53687;ES611;53591;POP;50350.0;A
2020;M;53687;ES612;53591;POP;68175.0;A
2020;M;53687;ES613;53591;POP;38425.0;A
2020;M;53687;ES614;53591;POP;46150.0;A
2020;M;53687;ES615;53591;POP;36575.0;A
2020;M;53687;ES616;53591;POP;31725.0;A
2020;M;53687;ES617;53591;POP;85400.0;A
2020;M;53687;ES618;53591;POP;100275.0;A
2020;M;53687;ES61;53591;POP;457075.0;A
2020;M;53688;ES611;53591;POP;139875.0;A
2020;M;53688;ES612;53591;POP;203025.0;A
2020;M;53688;ES613;53591;POP;149225.0;A
2020;M;53688;ES614;53591;POP;167100.0;A
2020;M;53688;ES615;53591;POP;100175.0;A
2020;M;53688;ES616;53591;POP;122400.0;A
2020;M;53688;ES617;53591;POP;299500.0;A
2020;M;53688;ES618;53591;POP;355325.0;A
2020;M;53688;ES61;53591;POP;1536625.0;A
2020;M;53689;ES611;53591;POP;202850.0;A
2020;M;53689;ES612;53591;POP;292025.0;A
2020;M;53689;ES613;53591;POP;200775.0;A
2020;M;53689;ES614;53591;POP;229875.0;A
2020;M;53689;ES615;53591;POP;147225.0;A
2020;M;53689;ES616;53591;POP;166800.0;A
2020;M;53689;ES617;53591;POP;411050.0;A
2020;M;53689;ES618;53591;POP;487750.0;A
2020;M;53689;ES61;53591;POP;2138350.0;A
2020;F;53685;ES611;53591;POP;3750.0;A
2020;F;53685;ES612;53591;POP;8225.0;A
2020;F;53685;ES613;53591;POP;4675.0;A
2020;F;53685;ES614;53591;POP;6100.0;A
2020;F;53685;ES615;53591;POP;4050.0;A
2020;F;53685;ES616;53591;POP;4950.0;A
2020;F;53685;ES617;53591;POP;9950.0;A
2020;F;53685;ES618;53591;POP;12975.0;A
2020;F;53685;ES61;53591;POP;54675.0;A
2020;F;53686;ES611;53591;POP;7800.0;A
2020;F;53686;ES612;53591;POP;11850.0;A
2020;F;53686;ES613;53591;POP;6875.0;A
2020;F;53686;ES614;53591;POP;8850.0;A
2020;F;53686;ES615;53591;POP;7925.0;A
2020;F;53686;ES616;53591;POP;5975.0;A
2020;F;53686;ES617;53591;POP;14650.0;A
2020;F;53686;ES618;53591;POP;18775.0;A
2020;F;53686;ES61;53591;POP;82700.0;A
2020;F;53687;ES611;53591;POP;45975.0;A
2020;F;53687;ES612;53591;POP;59925.0;A
2020;F;53687;ES613;53591;POP;34950.0;A
2020;F;53687;ES614;53591;POP;43875.0;A
2020;F;53687;ES615;53591;POP;40625.0;A
2020;F;53687;ES616;53591;POP;26050.0;A
2020;F;53687;ES617;53591;POP;78425.0;A
2020;F;53687;ES618;53591;POP;90675.0;A
2020;F;53687;ES61;53591;POP;420500.0;A
2020;F;53688;ES611;53591;POP;107400.0;A
2020;F;53688;ES612;53591;POP;161950.0;A
2020;F;53688;ES613;53591;POP;128700.0;A
2020;F;53688;ES614;53591;POP;144675.0;A
2020;F;53688;ES615;53591;POP;85075.0;A
2020;F;53688;ES616;53591;POP;101250.0;A
2020;F;53688;ES617;53591;POP;261225.0;A
2020;F;53688;ES618;53591;POP;309925.0;A
2020;F;53688;ES61;53591;POP;1300200.0;A
2020;F;53689;ES611;53591;POP;164925.0;A
2020;F;53689;ES612;53591;POP;241950.0;A
2020;F;53689;ES613;53591;POP;175200.0;A
2020;F;53689;ES614;53591;POP;203500.0;A
2020;F;53689;ES615;53591;POP;137675.0;A
2020;F;53689;ES616;53591;POP;138225.0;A
2020;F;53689;ES617;53591;POP;364250.0;A
2020;F;53689;ES618;53591;POP;432350.0;A
2020;F;53689;ES61;53591;POP;1858075.0;A
2020;_T;53685;ES611;53591;POP;8050.0;A
2020;_T;53685;ES612;53591;POP;16950.0;A
2020;_T;53685;ES613;53591;POP;9550.0;A
2020;_T;53685;ES614;53591;POP;12400.0;A
2020;_T;53685;ES615;53591;POP;7750.0;A
2020;_T;53685;ES616;53591;POP;9950.0;A
2020;_T;53685;ES617;53591;POP;19100.0;A
2020;_T;53685;ES618;53591;POP;27050.0;A
2020;_T;53685;ES61;53591;POP;110800.0;A
2020;_T;53686;ES611;53591;POP;16125.0;A
2020;_T;53686;ES612;53591;POP;23950.0;A
2020;_T;53686;ES613;53591;POP;15125.0;A
2020;_T;53686;ES614;53591;POP;19175.0;A
2020;_T;53686;ES615;53591;POP;14700.0;A
2020;_T;53686;ES616;53591;POP;13650.0;A
2020;_T;53686;ES617;53591;POP;31650.0;A
2020;_T;53686;ES618;53591;POP;36850.0;A
2020;_T;53686;ES61;53591;POP;171225.0;A
2020;_T;53687;ES611;53591;POP;96325.0;A
2020;_T;53687;ES612;53591;POP;128100.0;A
2020;_T;53687;ES613;53591;POP;73375.0;A
2020;_T;53687;ES614;53591;POP;90025.0;A
2020;_T;53687;ES615;53591;POP;77200.0;A
2020;_T;53687;ES616;53591;POP;57775.0;A
2020;_T;53687;ES617;53591;POP;163825.0;A
2020;_T;53687;ES618;53591;POP;190950.0;A
2020;_T;53687;ES61;53591;POP;877575.0;A
2020;_T;53688;ES611;53591;POP;247275.0;A
2020;_T;53688;ES612;53591;POP;364975.0;A
2020;_T;53688;ES613;53591;POP;277925.0;A
2020;_T;53688;ES614;53591;POP;311775.0;A
2020;_T;53688;ES615;53591;POP;185250.0;A
2020;_T;53688;ES616;53591;POP;223650.0;A
2020;_T;53688;ES617;53591;POP;560725.0;A
2020;_T;53688;ES618;53591;POP;665250.0;A
2020;_T;53688;ES61;53591;POP;2836825.0;A
2020;_T;53689;ES611;53591;POP;367775.0;A
2020;_T;53689;ES612;53591;POP;533975.0;A
2020;_T;53689;ES613;53591;POP;375975.0;A
2020;_T;53689;ES614;53591;POP;433375.0;A
2020;_T;53689;ES615;53591;POP;284900.0;A
2020;_T;53689;ES616;53591;POP;305025.0;A
2020;_T;53689;ES617;53591;POP;775300.0;A
2020;_T;53689;ES618;53591;POP;920100.0;A
2020;_T;53689;ES61;53591;POP;3996425.0;A
