TEMPORAL;SEXO;MCVL_TIPOPENSION;TERRITORIO;MCVL_PENSIONISTA;INDICATOR;OBS_VALUE;FREQ
2013;M;55186;ES612;55179;POP;77725.0;A
2013;M;55186;ES613;55179;POP;55675.0;A
2013;M;55186;ES614;55179;POP;60400.0;A
2013;M;55186;ES615;55179;POP;36400.0;A
2013;M;55186;ES616;55179;POP;51025.0;A
2013;M;55186;ES617;55179;POP;89600.0;A
2013;M;55186;ES618;55179;POP;117625.0;A
2013;M;55186;ES61;55179;POP;525375.0;A
2013;M;55187;ES611;55179;POP;550.0;A
2013;M;55187;ES612;55179;POP;850.0;A
2013;M;55187;ES613;55179;POP;1125.0;A
2013;M;55187;ES614;55179;POP;950.0;A
2013;M;55187;ES615;55179;POP;600.0;A
2013;M;55187;ES616;55179;POP;825.0;A
2013;M;55187;ES617;55179;POP;1800.0;A
2013;M;55187;ES618;55179;POP;2575.0;A
2013;M;55187;ES61;55179;POP;9275.0;A
2013;M;55188;ES611;55179;POP;2500.0;A
2013;M;55188;ES612;55179;POP;5525.0;A
2013;M;55188;ES613;55179;POP;3700.0;A
2013;M;55188;ES614;55179;POP;4300.0;A
2013;M;55188;ES615;55179;POP;2500.0;A
2013;M;55188;ES616;55179;POP;3650.0;A
2013;M;55188;ES617;55179;POP;6500.0;A
2013;M;55188;ES618;55179;POP;8450.0;A
2013;M;55188;ES61;55179;POP;37125.0;A
2013;M;55192;ES611;55179;POP;1725.0;A
2013;M;55192;ES612;55179;POP;1575.0;A
2013;M;55192;ES613;55179;POP;3325.0;A
2013;M;55192;ES614;55179;POP;3900.0;A
2013;M;55192;ES615;55179;POP;1150.0;A
2013;M;55192;ES616;55179;POP;1350.0;A
2013;M;55192;ES617;55179;POP;2925.0;A
2013;M;55192;ES618;55179;POP;4575.0;A
2013;M;55192;ES61;55179;POP;20525.0;A
2013;M;55190;ES611;55179;POP;1675.0;A
2013;M;55190;ES612;55179;POP;1300.0;A
2013;M;55190;ES613;55179;POP;3075.0;A
2013;M;55190;ES614;55179;POP;3800.0;A
2013;M;55190;ES615;55179;POP;1000.0;A
2013;M;55190;ES616;55179;POP;1175.0;A
2013;M;55190;ES617;55179;POP;2625.0;A
2013;M;55190;ES618;55179;POP;4125.0;A
2013;M;55190;ES61;55179;POP;18775.0;A
2013;M;55191;ES61;55179;POP;1750.0;A
2013;M;55193;ES611;55179;POP;48025.0;A
2013;M;55193;ES612;55179;POP;110500.0;A
2013;M;55193;ES613;55179;POP;73250.0;A
2013;M;55193;ES614;55179;POP;85000.0;A
2013;M;55193;ES615;55179;POP;48050.0;A
2013;M;55193;ES616;55179;POP;70650.0;A
2013;M;55193;ES617;55179;POP;122700.0;A
2013;M;55193;ES618;55179;POP;167900.0;A
2013;M;55193;ES61;55179;POP;726075.0;A
2013;F;55189;ES611;55179;POP;34225.0;A
2013;F;55189;ES612;55179;POP;76550.0;A
2013;F;55189;ES613;55179;POP;59775.0;A
2013;F;55189;ES614;55179;POP;65700.0;A
2013;F;55189;ES615;55179;POP;36375.0;A
2013;F;55189;ES616;55179;POP;51550.0;A
2013;F;55189;ES617;55179;POP;96550.0;A
2013;F;55189;ES618;55179;POP;138050.0;A
2013;F;55189;ES61;55179;POP;558775.0;A
2013;F;55185;ES611;55179;POP;1900.0;A
2013;F;55185;ES612;55179;POP;10075.0;A
2013;F;55185;ES613;55179;POP;5150.0;A
2013;F;55185;ES614;55179;POP;7525.0;A
2013;F;55185;ES615;55179;POP;3325.0;A
2013;F;55185;ES616;55179;POP;6425.0;A
2013;F;55185;ES617;55179;POP;11700.0;A
2013;F;55185;ES618;55179;POP;20600.0;A
2013;F;55185;ES61;55179;POP;66700.0;A
2013;F;55186;ES611;55179;POP;12250.0;A
2013;F;55186;ES612;55179;POP;16800.0;A
2013;F;55186;ES613;55179;POP;24500.0;A
2013;F;55186;ES614;55179;POP;27650.0;A
2013;F;55186;ES615;55179;POP;10200.0;A
2013;F;55186;ES616;55179;POP;14525.0;A
2013;F;55186;ES617;55179;POP;33275.0;A
2013;F;55186;ES618;55179;POP;46725.0;A
2013;F;55186;ES61;55179;POP;185925.0;A
2013;F;55187;ES611;55179;POP;17625.0;A
2013;F;55187;ES612;55179;POP;43325.0;A
2013;F;55187;ES613;55179;POP;25925.0;A
2013;F;55187;ES614;55179;POP;26250.0;A
2013;F;55187;ES615;55179;POP;20500.0;A
2013;F;55187;ES616;55179;POP;27775.0;A
2013;F;55187;ES617;55179;POP;45400.0;A
2013;F;55187;ES618;55179;POP;62450.0;A
2013;F;55187;ES61;55179;POP;269250.0;A
2013;F;55188;ES611;55179;POP;2450.0;A
2013;F;55188;ES612;55179;POP;6350.0;A
2013;F;55188;ES613;55179;POP;4200.0;A
2013;F;55188;ES614;55179;POP;4275.0;A
2013;F;55188;ES615;55179;POP;2350.0;A
2013;F;55188;ES616;55179;POP;2825.0;A
2013;F;55188;ES617;55179;POP;6175.0;A
2013;F;55188;ES618;55179;POP;8275.0;A
2013;F;55188;ES61;55179;POP;36900.0;A
2013;F;55192;ES611;55179;POP;8275.0;A
2013;F;55192;ES612;55179;POP;8225.0;A
2013;F;55192;ES613;55179;POP;14450.0;A
2013;F;55192;ES614;55179;POP;13975.0;A
2013;F;55192;ES615;55179;POP;5300.0;A
2013;F;55192;ES616;55179;POP;7925.0;A
2013;F;55192;ES617;55179;POP;14325.0;A
2013;F;55192;ES618;55179;POP;24175.0;A
2013;F;55192;ES61;55179;POP;96650.0;A
2013;F;55190;ES611;55179;POP;8100.0;A
2013;F;55190;ES612;55179;POP;7550.0;A
2013;F;55190;ES613;55179;POP;14100.0;A
2013;F;55190;ES614;55179;POP;13300.0;A
2013;F;55190;ES615;55179;POP;4925.0;A
2013;F;55190;ES616;55179;POP;7450.0;A
2013;F;55190;ES617;55179;POP;13400.0;A
2013;F;55190;ES618;55179;POP;21900.0;A
2013;F;55190;ES61;55179;POP;90725.0;A
2013;F;55191;ES612;55179;POP;675.0;A
2013;F;55191;ES614;55179;POP;675.0;A
2013;F;55191;ES617;55179;POP;925.0;A
2013;F;55191;ES618;55179;POP;2275.0;A
2013;F;55191;ES61;55179;POP;5925.0;A
2013;F;55193;ES611;55179;POP;42500.0;A
2013;F;55193;ES612;55179;POP;84775.0;A
2013;F;55193;ES613;55179;POP;74225.0;A
2013;F;55193;ES614;55179;POP;79675.0;A
2013;F;55193;ES615;55179;POP;41675.0;A
2013;F;55193;ES616;55179;POP;59475.0;A
2013;F;55193;ES617;55179;POP;110875.0;A
2013;F;55193;ES618;55179;POP;162225.0;A
2013;F;55193;ES61;55179;POP;655425.0;A
2013;_T;55189;ES611;55179;POP;80525.0;A
2013;_T;55189;ES612;55179;POP;185475.0;A
2013;_T;55189;ES613;55179;POP;129700.0;A
2013;_T;55189;ES614;55179;POP;146800.0;A
2013;_T;55189;ES615;55179;POP;83275.0;A
2013;_T;55189;ES616;55179;POP;120850.0;A
2013;_T;55189;ES617;55179;POP;216325.0;A
2013;_T;55189;ES618;55179;POP;301375.0;A
2013;_T;55189;ES61;55179;POP;1264325.0;A
2013;_T;55185;ES611;55179;POP;8225.0;A
2013;_T;55185;ES612;55179;POP;34900.0;A
2013;_T;55185;ES613;55179;POP;14575.0;A
2013;_T;55185;ES614;55179;POP;22975.0;A
2013;_T;55185;ES615;55179;POP;10725.0;A
2013;_T;55185;ES616;55179;POP;20225.0;A
2013;_T;55185;ES617;55179;POP;33575.0;A
2013;_T;55185;ES618;55179;POP;55275.0;A
2013;_T;55185;ES61;55179;POP;200475.0;A
2013;_T;55186;ES611;55179;POP;49175.0;A
2013;_T;55186;ES612;55179;POP;94525.0;A
2013;_T;55186;ES613;55179;POP;80175.0;A
2013;_T;55186;ES614;55179;POP;88050.0;A
2013;_T;55186;ES615;55179;POP;46600.0;A
2013;_T;55186;ES616;55179;POP;65550.0;A
2013;_T;55186;ES617;55179;POP;122875.0;A
2013;_T;55186;ES618;55179;POP;164350.0;A
2013;_T;55186;ES61;55179;POP;711300.0;A
2013;_T;55187;ES611;55179;POP;18175.0;A
2013;_T;55187;ES612;55179;POP;44175.0;A
2013;_T;55187;ES613;55179;POP;27050.0;A
2013;_T;55187;ES614;55179;POP;27200.0;A
2013;_T;55187;ES615;55179;POP;21100.0;A
2013;_T;55187;ES616;55179;POP;28600.0;A
2013;_T;55187;ES617;55179;POP;47200.0;A
2013;_T;55187;ES618;55179;POP;65025.0;A
2013;_T;55187;ES61;55179;POP;278525.0;A
2013;_T;55188;ES611;55179;POP;4950.0;A
2013;_T;55188;ES612;55179;POP;11875.0;A
2013;_T;55188;ES613;55179;POP;7900.0;A
2013;_T;55188;ES614;55179;POP;8575.0;A
2013;_T;55188;ES615;55179;POP;4850.0;A
2013;_T;55188;ES616;55179;POP;6475.0;A
2013;_T;55188;ES617;55179;POP;12675.0;A
2013;_T;55188;ES618;55179;POP;16725.0;A
2013;_T;55188;ES61;55179;POP;74025.0;A
2013;_T;55192;ES611;55179;POP;10000.0;A
2013;_T;55192;ES612;55179;POP;9800.0;A
2013;_T;55192;ES613;55179;POP;17775.0;A
2013;_T;55192;ES614;55179;POP;17875.0;A
2013;_T;55192;ES615;55179;POP;6450.0;A
2013;_T;55192;ES616;55179;POP;9275.0;A
2013;_T;55192;ES617;55179;POP;17250.0;A
2013;_T;55192;ES618;55179;POP;28750.0;A
2013;_T;55192;ES61;55179;POP;117175.0;A
2013;_T;55190;ES611;55179;POP;9775.0;A
2013;_T;55190;ES612;55179;POP;8850.0;A
2013;_T;55190;ES613;55179;POP;17175.0;A
2013;_T;55190;ES614;55179;POP;17100.0;A
2013;_T;55190;ES615;55179;POP;5925.0;A
2013;_T;55190;ES616;55179;POP;8625.0;A
2013;_T;55190;ES617;55179;POP;16025.0;A
2013;_T;55190;ES618;55179;POP;26025.0;A
2013;_T;55190;ES61;55179;POP;109500.0;A
2013;_T;55191;ES612;55179;POP;950.0;A
2013;_T;55191;ES613;55179;POP;600.0;A
2013;_T;55191;ES614;55179;POP;775.0;A
2013;_T;55191;ES615;55179;POP;525.0;A
2013;_T;55191;ES616;55179;POP;650.0;A
2013;_T;55191;ES617;55179;POP;1225.0;A
2013;_T;55191;ES618;55179;POP;2725.0;A
2013;_T;55191;ES61;55179;POP;7675.0;A
2013;_T;55193;ES611;55179;POP;90525.0;A
2013;_T;55193;ES612;55179;POP;195275.0;A
2013;_T;55193;ES613;55179;POP;147475.0;A
2013;_T;55193;ES614;55179;POP;164675.0;A
2013;_T;55193;ES615;55179;POP;89725.0;A
2013;_T;55193;ES616;55179;POP;130125.0;A
2013;_T;55193;ES617;55179;POP;233575.0;A
2013;_T;55193;ES618;55179;POP;330125.0;A
2013;_T;55193;ES61;55179;POP;1381500.0;A
2014;M;55189;ES611;55179;POP;47375.0;A
2014;M;55189;ES612;55179;POP;111050.0;A
2014;M;55189;ES613;55179;POP;70400.0;A
2014;M;55189;ES614;55179;POP;81425.0;A
2014;M;55189;ES615;55179;POP;46875.0;A
2014;M;55189;ES616;55179;POP;69175.0;A
2014;M;55189;ES617;55179;POP;121650.0;A
2014;M;55189;ES618;55179;POP;165275.0;A
2014;M;55189;ES61;55179;POP;713225.0;A
2014;M;55185;ES611;55179;POP;6425.0;A
2014;M;55185;ES612;55179;POP;25025.0;A
2014;M;55185;ES613;55179;POP;9475.0;A
2014;M;55185;ES614;55179;POP;15075.0;A
2014;M;55185;ES615;55179;POP;7125.0;A
2014;M;55185;ES616;55179;POP;13400.0;A
2014;M;55185;ES617;55179;POP;21025.0;A
2014;M;55185;ES618;55179;POP;34425.0;A
2014;M;55185;ES61;55179;POP;131975.0;A
2014;M;55186;ES611;55179;POP;37725.0;A
2014;M;55186;ES612;55179;POP;78825.0;A
2014;M;55186;ES613;55179;POP;55850.0;A
2014;M;55186;ES614;55179;POP;60625.0;A
2014;M;55186;ES615;55179;POP;36625.0;A
2014;M;55186;ES616;55179;POP;51025.0;A
2014;M;55186;ES617;55179;POP;91525.0;A
2014;M;55186;ES618;55179;POP;119025.0;A
2014;M;55186;ES61;55179;POP;531225.0;A
2014;M;55187;ES611;55179;POP;600.0;A
2014;M;55187;ES612;55179;POP;1025.0;A
2014;M;55187;ES613;55179;POP;1200.0;A
2014;M;55187;ES614;55179;POP;1025.0;A
2014;M;55187;ES615;55179;POP;600.0;A
2014;M;55187;ES616;55179;POP;825.0;A
2014;M;55187;ES617;55179;POP;1900.0;A
2014;M;55187;ES618;55179;POP;2475.0;A
2014;M;55187;ES61;55179;POP;9650.0;A
2014;M;55188;ES611;55179;POP;2625.0;A
2014;M;55188;ES612;55179;POP;6175.0;A
2014;M;55188;ES613;55179;POP;3875.0;A
2014;M;55188;ES614;55179;POP;4700.0;A
2014;M;55188;ES615;55179;POP;2525.0;A
2014;M;55188;ES616;55179;POP;3925.0;A
2014;M;55188;ES617;55179;POP;7200.0;A
2014;M;55188;ES618;55179;POP;9350.0;A
2014;M;55188;ES61;55179;POP;40375.0;A
2014;M;55192;ES611;55179;POP;1850.0;A
2014;M;55192;ES612;55179;POP;2125.0;A
2014;M;55192;ES613;55179;POP;3500.0;A
2014;M;55192;ES614;55179;POP;4075.0;A
2014;M;55192;ES615;55179;POP;1500.0;A
2014;M;55192;ES616;55179;POP;1500.0;A
2014;M;55192;ES617;55179;POP;3725.0;A
2014;M;55192;ES618;55179;POP;5475.0;A
2014;M;55192;ES61;55179;POP;23750.0;A
2014;M;55190;ES611;55179;POP;1750.0;A
2014;M;55190;ES612;55179;POP;1525.0;A
2014;M;55190;ES613;55179;POP;3150.0;A
2014;M;55190;ES614;55179;POP;3775.0;A
2014;M;55190;ES615;55179;POP;1225.0;A
2014;M;55190;ES616;55179;POP;1275.0;A
2014;M;55190;ES617;55179;POP;2975.0;A
2014;M;55190;ES618;55179;POP;4425.0;A
2014;M;55190;ES61;55179;POP;20100.0;A
2014;M;55191;ES612;55179;POP;600.0;A
2014;M;55191;ES617;55179;POP;750.0;A
2014;M;55191;ES618;55179;POP;1050.0;A
2014;M;55191;ES61;55179;POP;3650.0;A
2014;M;55193;ES611;55179;POP;49225.0;A
2014;M;55193;ES612;55179;POP;113175.0;A
2014;M;55193;ES613;55179;POP;73900.0;A
2014;M;55193;ES614;55179;POP;85500.0;A
2014;M;55193;ES615;55179;POP;48375.0;A
2014;M;55193;ES616;55179;POP;70675.0;A
2014;M;55193;ES617;55179;POP;125375.0;A
2014;M;55193;ES618;55179;POP;170750.0;A
2014;M;55193;ES61;55179;POP;736975.0;A
2014;F;55189;ES611;55179;POP;35675.0;A
2014;F;55189;ES612;55179;POP;78775.0;A
2014;F;55189;ES613;55179;POP;60650.0;A
2014;F;55189;ES614;55179;POP;67125.0;A
2014;F;55189;ES615;55179;POP;36950.0;A
2014;F;55189;ES616;55179;POP;52250.0;A
2014;F;55189;ES617;55179;POP;98200.0;A
2014;F;55189;ES618;55179;POP;139200.0;A
2014;F;55189;ES61;55179;POP;568825.0;A
2014;F;55185;ES611;55179;POP;1975.0;A
2014;F;55185;ES612;55179;POP;10775.0;A
2014;F;55185;ES613;55179;POP;4950.0;A
2014;F;55185;ES614;55179;POP;7750.0;A
2014;F;55185;ES615;55179;POP;3250.0;A
2014;F;55185;ES616;55179;POP;6400.0;A
2014;F;55185;ES617;55179;POP;11325.0;A
2014;F;55185;ES618;55179;POP;20125.0;A
2014;F;55185;ES61;55179;POP;66550.0;A
2014;F;55186;ES611;55179;POP;12525.0;A
2014;F;55186;ES612;55179;POP;17400.0;A
2014;F;55186;ES613;55179;POP;25375.0;A
2014;F;55186;ES614;55179;POP;28625.0;A
2014;F;55186;ES615;55179;POP;10800.0;A
2014;F;55186;ES616;55179;POP;15275.0;A
2014;F;55186;ES617;55179;POP;34400.0;A
2014;F;55186;ES618;55179;POP;48750.0;A
2014;F;55186;ES61;55179;POP;193150.0;A
2014;F;55187;ES611;55179;POP;18200.0;A
2014;F;55187;ES612;55179;POP;43775.0;A
2014;F;55187;ES613;55179;POP;26100.0;A
2014;F;55187;ES614;55179;POP;26450.0;A
2014;F;55187;ES615;55179;POP;20475.0;A
2014;F;55187;ES616;55179;POP;27475.0;A
2014;F;55187;ES617;55179;POP;45900.0;A
2014;F;55187;ES618;55179;POP;61600.0;A
2014;F;55187;ES61;55179;POP;269975.0;A
2014;F;55188;ES611;55179;POP;2975.0;A
2014;F;55188;ES612;55179;POP;6825.0;A
2014;F;55188;ES613;55179;POP;4225.0;A
2014;F;55188;ES614;55179;POP;4300.0;A
2014;F;55188;ES615;55179;POP;2425.0;A
2014;F;55188;ES616;55179;POP;3100.0;A
2014;F;55188;ES617;55179;POP;6575.0;A
2014;F;55188;ES618;55179;POP;8725.0;A
2014;F;55188;ES61;55179;POP;39150.0;A
2014;F;55192;ES611;55179;POP;8350.0;A
2014;F;55192;ES612;55179;POP;8625.0;A
2014;F;55192;ES613;55179;POP;14450.0;A
2014;F;55192;ES614;55179;POP;14325.0;A
2014;F;55192;ES615;55179;POP;5525.0;A
2014;F;55192;ES616;55179;POP;8050.0;A
2014;F;55192;ES617;55179;POP;14825.0;A
2014;F;55192;ES618;55179;POP;24600.0;A
2014;F;55192;ES61;55179;POP;98750.0;A
2014;F;55190;ES611;55179;POP;8125.0;A
2014;F;55190;ES612;55179;POP;7925.0;A
2014;F;55190;ES613;55179;POP;14100.0;A
2014;F;55190;ES614;55179;POP;13525.0;A
2014;F;55190;ES615;55179;POP;5175.0;A
2014;F;55190;ES616;55179;POP;7550.0;A
2014;F;55190;ES617;55179;POP;14050.0;A
2014;F;55190;ES618;55179;POP;22450.0;A
2014;F;55190;ES61;55179;POP;92900.0;A
2014;F;55191;ES612;55179;POP;700.0;A
2014;F;55191;ES614;55179;POP;800.0;A
2014;F;55191;ES616;55179;POP;500.0;A
2014;F;55191;ES617;55179;POP;775.0;A
2014;F;55191;ES618;55179;POP;2150.0;A
2014;F;55191;ES61;55179;POP;5850.0;A
2014;F;55193;ES611;55179;POP;44025.0;A
2014;F;55193;ES612;55179;POP;87400.0;A
2014;F;55193;ES613;55179;POP;75100.0;A
2014;F;55193;ES614;55179;POP;81450.0;A
2014;F;55193;ES615;55179;POP;42475.0;A
2014;F;55193;ES616;55179;POP;60300.0;A
2014;F;55193;ES617;55179;POP;113025.0;A
2014;F;55193;ES618;55179;POP;163800.0;A
2014;F;55193;ES61;55179;POP;667575.0;A
2014;_T;55189;ES611;55179;POP;83050.0;A
2014;_T;55189;ES612;55179;POP;189825.0;A
2014;_T;55189;ES613;55179;POP;131050.0;A
2014;_T;55189;ES614;55179;POP;148550.0;A
2014;_T;55189;ES615;55179;POP;83825.0;A
2014;_T;55189;ES616;55179;POP;121425.0;A
2014;_T;55189;ES617;55179;POP;219850.0;A
2014;_T;55189;ES618;55179;POP;304475.0;A
2014;_T;55189;ES61;55179;POP;1282050.0;A
2014;_T;55185;ES611;55179;POP;8400.0;A
2014;_T;55185;ES612;55179;POP;35800.0;A
2014;_T;55185;ES613;55179;POP;14425.0;A
2014;_T;55185;ES614;55179;POP;22825.0;A
2014;_T;55185;ES615;55179;POP;10375.0;A
2014;_T;55185;ES616;55179;POP;19800.0;A
2014;_T;55185;ES617;55179;POP;32350.0;A
2014;_T;55185;ES618;55179;POP;54550.0;A
2014;_T;55185;ES61;55179;POP;198525.0;A
2014;_T;55186;ES611;55179;POP;50250.0;A
2014;_T;55186;ES612;55179;POP;96225.0;A
2014;_T;55186;ES613;55179;POP;81225.0;A
2014;_T;55186;ES614;55179;POP;89250.0;A
2014;_T;55186;ES615;55179;POP;47425.0;A
2014;_T;55186;ES616;55179;POP;66300.0;A
2014;_T;55186;ES617;55179;POP;125925.0;A
2014;_T;55186;ES618;55179;POP;167775.0;A
2014;_T;55186;ES61;55179;POP;724375.0;A
2014;_T;55187;ES611;55179;POP;18800.0;A
2014;_T;55187;ES612;55179;POP;44800.0;A
2014;_T;55187;ES613;55179;POP;27300.0;A
2014;_T;55187;ES614;55179;POP;27475.0;A
2014;_T;55187;ES615;55179;POP;21075.0;A
2014;_T;55187;ES616;55179;POP;28300.0;A
2014;_T;55187;ES617;55179;POP;47800.0;A
2014;_T;55187;ES618;55179;POP;64075.0;A
2014;_T;55187;ES61;55179;POP;279625.0;A
2014;_T;55188;ES611;55179;POP;5600.0;A
2014;_T;55188;ES612;55179;POP;13000.0;A
2014;_T;55188;ES613;55179;POP;8100.0;A
2014;_T;55188;ES614;55179;POP;9000.0;A
2014;_T;55188;ES615;55179;POP;4950.0;A
2014;_T;55188;ES616;55179;POP;7025.0;A
2014;_T;55188;ES617;55179;POP;13775.0;A
2014;_T;55188;ES618;55179;POP;18075.0;A
2014;_T;55188;ES61;55179;POP;79525.0;A
2014;_T;55192;ES611;55179;POP;10200.0;A
2014;_T;55192;ES612;55179;POP;10750.0;A
2014;_T;55192;ES613;55179;POP;17950.0;A
2014;_T;55192;ES614;55179;POP;18400.0;A
2014;_T;55192;ES615;55179;POP;7025.0;A
2014;_T;55192;ES616;55179;POP;9550.0;A
2014;_T;55192;ES617;55179;POP;18550.0;A
2014;_T;55192;ES618;55179;POP;30075.0;A
2014;_T;55192;ES61;55179;POP;122500.0;A
2014;_T;55190;ES611;55179;POP;9875.0;A
2014;_T;55190;ES612;55179;POP;9450.0;A
2014;_T;55190;ES613;55179;POP;17250.0;A
2014;_T;55190;ES614;55179;POP;17300.0;A
2014;_T;55190;ES615;55179;POP;6400.0;A
2014;_T;55190;ES616;55179;POP;8825.0;A
2014;_T;55190;ES617;55179;POP;17025.0;A
2014;_T;55190;ES618;55179;POP;26875.0;A
2014;_T;55190;ES61;55179;POP;113000.0;A
2014;_T;55191;ES612;55179;POP;1300.0;A
2014;_T;55191;ES613;55179;POP;700.0;A
2014;_T;55191;ES614;55179;POP;1100.0;A
2014;_T;55191;ES615;55179;POP;625.0;A
2014;_T;55191;ES616;55179;POP;725.0;A
2014;_T;55191;ES617;55179;POP;1525.0;A
2014;_T;55191;ES618;55179;POP;3200.0;A
2014;_T;55191;ES61;55179;POP;9500.0;A
2014;_T;55193;ES611;55179;POP;93250.0;A
2014;_T;55193;ES612;55179;POP;200575.0;A
2014;_T;55193;ES613;55179;POP;149000.0;A
2014;_T;55193;ES614;55179;POP;166950.0;A
2014;_T;55193;ES615;55179;POP;90850.0;A
2014;_T;55193;ES616;55179;POP;130975.0;A
2014;_T;55193;ES617;55179;POP;238400.0;A
2014;_T;55193;ES618;55179;POP;334550.0;A
2014;_T;55193;ES61;55179;POP;1404550.0;A
2015;M;55189;ES611;55179;POP;48275.0;A
2015;M;55189;ES612;55179;POP;113650.0;A
2015;M;55189;ES613;55179;POP;71250.0;A
2015;M;55189;ES614;55179;POP;81650.0;A
2015;M;55189;ES615;55179;POP;47225.0;A
2015;M;55189;ES616;55179;POP;69825.0;A
2015;M;55189;ES617;55179;POP;125250.0;A
2015;M;55189;ES618;55179;POP;167950.0;A
2015;M;55189;ES61;55179;POP;725075.0;A
2015;M;55185;ES611;55179;POP;6625.0;A
2015;M;55185;ES612;55179;POP;25775.0;A
2015;M;55185;ES613;55179;POP;9325.0;A
2015;M;55185;ES614;55179;POP;15025.0;A
2015;M;55185;ES615;55179;POP;6750.0;A
2015;M;55185;ES616;55179;POP;13950.0;A
2015;M;55185;ES617;55179;POP;21350.0;A
2015;M;55185;ES618;55179;POP;34850.0;A
2015;M;55185;ES61;55179;POP;133650.0;A
2015;M;55186;ES611;55179;POP;38050.0;A
2015;M;55186;ES612;55179;POP;80150.0;A
2015;M;55186;ES613;55179;POP;56750.0;A
2015;M;55186;ES614;55179;POP;60975.0;A
2015;M;55186;ES615;55179;POP;37075.0;A
2015;M;55186;ES616;55179;POP;50950.0;A
2015;M;55186;ES617;55179;POP;94075.0;A
2015;M;55186;ES618;55179;POP;120600.0;A
2015;M;55186;ES61;55179;POP;538625.0;A
2015;M;55187;ES611;55179;POP;625.0;A
2015;M;55187;ES612;55179;POP;1075.0;A
2015;M;55187;ES613;55179;POP;1100.0;A
2015;M;55187;ES614;55179;POP;975.0;A
2015;M;55187;ES615;55179;POP;675.0;A
2015;M;55187;ES616;55179;POP;850.0;A
2015;M;55187;ES617;55179;POP;1950.0;A
2015;M;55187;ES618;55179;POP;2625.0;A
2015;M;55187;ES61;55179;POP;9875.0;A
2015;M;55188;ES611;55179;POP;2975.0;A
2015;M;55188;ES612;55179;POP;6650.0;A
2015;M;55188;ES613;55179;POP;4075.0;A
2015;M;55188;ES614;55179;POP;4675.0;A
2015;M;55188;ES615;55179;POP;2725.0;A
2015;M;55188;ES616;55179;POP;4075.0;A
2015;M;55188;ES617;55179;POP;7875.0;A
2015;M;55188;ES618;55179;POP;9875.0;A
2015;M;55188;ES61;55179;POP;42925.0;A
2015;M;55192;ES611;55179;POP;2050.0;A
2015;M;55192;ES612;55179;POP;2275.0;A
2015;M;55192;ES613;55179;POP;3275.0;A
2015;M;55192;ES614;55179;POP;4400.0;A
2015;M;55192;ES615;55179;POP;1525.0;A
2015;M;55192;ES616;55179;POP;1525.0;A
2015;M;55192;ES617;55179;POP;3650.0;A
2015;M;55192;ES618;55179;POP;5650.0;A
2015;M;55192;ES61;55179;POP;24350.0;A
2015;M;55190;ES611;55179;POP;1875.0;A
2015;M;55190;ES612;55179;POP;1500.0;A
2015;M;55190;ES613;55179;POP;3050.0;A
2015;M;55190;ES614;55179;POP;3975.0;A
2015;M;55190;ES615;55179;POP;1300.0;A
2015;M;55190;ES616;55179;POP;1275.0;A
2015;M;55190;ES617;55179;POP;3200.0;A
2015;M;55190;ES618;55179;POP;4650.0;A
2015;M;55190;ES61;55179;POP;20825.0;A
2015;M;55191;ES612;55179;POP;775.0;A
2015;M;55191;ES618;55179;POP;1000.0;A
2015;M;55191;ES61;55179;POP;3525.0;A
2015;M;55193;ES611;55179;POP;50325.0;A
2015;M;55193;ES612;55179;POP;115925.0;A
2015;M;55193;ES613;55179;POP;74525.0;A
2015;M;55193;ES614;55179;POP;86050.0;A
2015;M;55193;ES615;55179;POP;48750.0;A
2015;M;55193;ES616;55179;POP;71350.0;A
2015;M;55193;ES617;55179;POP;128900.0;A
2015;M;55193;ES618;55179;POP;173600.0;A
2015;M;55193;ES61;55179;POP;749425.0;A
2015;F;55189;ES611;55179;POP;36850.0;A
2015;F;55189;ES612;55179;POP;81625.0;A
2015;F;55189;ES613;55179;POP;60850.0;A
2015;F;55189;ES614;55179;POP;69050.0;A
2015;F;55189;ES615;55179;POP;36550.0;A
2015;F;55189;ES616;55179;POP;52700.0;A
2015;F;55189;ES617;55179;POP;100850.0;A
2015;F;55189;ES618;55179;POP;142525.0;A
2015;F;55189;ES61;55179;POP;581000.0;A
2015;F;55185;ES611;55179;POP;2075.0;A
2015;F;55185;ES612;55179;POP;11325.0;A
2015;F;55185;ES613;55179;POP;5125.0;A
2015;F;55185;ES614;55179;POP;8025.0;A
2015;F;55185;ES615;55179;POP;3200.0;A
2015;F;55185;ES616;55179;POP;6925.0;A
2015;F;55185;ES617;55179;POP;11350.0;A
2015;F;55185;ES618;55179;POP;20325.0;A
2015;F;55185;ES61;55179;POP;68350.0;A
2015;F;55186;ES611;55179;POP;13325.0;A
2015;F;55186;ES612;55179;POP;18225.0;A
2015;F;55186;ES613;55179;POP;25650.0;A
2015;F;55186;ES614;55179;POP;29800.0;A
2015;F;55186;ES615;55179;POP;11000.0;A
2015;F;55186;ES616;55179;POP;15600.0;A
2015;F;55186;ES617;55179;POP;35775.0;A
2015;F;55186;ES618;55179;POP;50350.0;A
2015;F;55186;ES61;55179;POP;199725.0;A
2015;F;55187;ES611;55179;POP;18175.0;A
2015;F;55187;ES612;55179;POP;44800.0;A
2015;F;55187;ES613;55179;POP;25650.0;A
2015;F;55187;ES614;55179;POP;26350.0;A
