TEMPORAL;SEXO;TIPODEHOGAR;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2019;_T;273749;ES615;POP;137250.0;A
2019;_T;273749;ES616;POP;173825.0;A
2019;_T;273749;ES617;POP;385450.0;A
2019;_T;273749;ES618;POP;511750.0;A
2019;_T;273749;ES61;POP;2114175.0;A
2019;_T;273750;ES611;POP;189275.0;A
2019;_T;273750;ES612;POP;268275.0;A
2019;_T;273750;ES613;POP;219675.0;A
2019;_T;273750;ES614;POP;186625.0;A
2019;_T;273750;ES615;POP;122075.0;A
2019;_T;273750;ES616;POP;161600.0;A
2019;_T;273750;ES617;POP;391325.0;A
2019;_T;273750;ES618;POP;512400.0;A
2019;_T;273750;ES61;POP;2051250.0;A
2019;_T;273861;ES611;POP;28100.0;A
2019;_T;273861;ES612;POP;15675.0;A
2019;_T;273861;ES613;POP;15450.0;A
2019;_T;273861;ES614;POP;19825.0;A
2019;_T;273861;ES615;POP;41000.0;A
2019;_T;273861;ES616;POP;9675.0;A
2019;_T;273861;ES617;POP;36750.0;A
2019;_T;273861;ES618;POP;28200.0;A
2019;_T;273861;ES61;POP;194675.0;A
2019;_T;273747;ES611;POP;457825.0;A
2019;_T;273747;ES612;POP;740125.0;A
2019;_T;273747;ES613;POP;523350.0;A
2019;_T;273747;ES614;POP;598050.0;A
2019;_T;273747;ES615;POP;381700.0;A
2019;_T;273747;ES616;POP;429600.0;A
2019;_T;273747;ES617;POP;1024825.0;A
2019;_T;273747;ES618;POP;1256550.0;A
2019;_T;273747;ES61;POP;5412025.0;A
2020;M;273748;ES611;POP;40650.0;A
2020;M;273748;ES612;POP;73075.0;A
2020;M;273748;ES613;POP;36700.0;A
2020;M;273748;ES614;POP;72125.0;A
2020;M;273748;ES615;POP;38850.0;A
2020;M;273748;ES616;POP;39275.0;A
2020;M;273748;ES617;POP;98825.0;A
2020;M;273748;ES618;POP;90525.0;A
2020;M;273748;ES61;POP;490025.0;A
2020;M;273749;ES611;POP;86200.0;A
2020;M;273749;ES612;POP;166350.0;A
2020;M;273749;ES613;POP;106925.0;A
2020;M;273749;ES614;POP;126725.0;A
2020;M;273749;ES615;POP;74850.0;A
2020;M;273749;ES616;POP;94100.0;A
2020;M;273749;ES617;POP;202575.0;A
2020;M;273749;ES618;POP;266100.0;A
2020;M;273749;ES61;POP;1123825.0;A
2020;M;273750;ES611;POP;103225.0;A
2020;M;273750;ES612;POP;149700.0;A
2020;M;273750;ES613;POP;116975.0;A
2020;M;273750;ES614;POP;99375.0;A
2020;M;273750;ES615;POP;65775.0;A
2020;M;273750;ES616;POP;88325.0;A
2020;M;273750;ES617;POP;208600.0;A
2020;M;273750;ES618;POP;270725.0;A
2020;M;273750;ES61;POP;1102700.0;A
2020;M;273861;ES611;POP;21050.0;A
2020;M;273861;ES612;POP;11225.0;A
2020;M;273861;ES613;POP;8775.0;A
2020;M;273861;ES614;POP;12950.0;A
2020;M;273861;ES615;POP;12050.0;A
2020;M;273861;ES616;POP;7875.0;A
2020;M;273861;ES617;POP;21175.0;A
2020;M;273861;ES618;POP;21325.0;A
2020;M;273861;ES61;POP;116425.0;A
2020;M;273747;ES611;POP;251125.0;A
2020;M;273747;ES612;POP;400350.0;A
2020;M;273747;ES613;POP;269375.0;A
2020;M;273747;ES614;POP;311175.0;A
2020;M;273747;ES615;POP;191525.0;A
2020;M;273747;ES616;POP;229575.0;A
2020;M;273747;ES617;POP;531175.0;A
2020;M;273747;ES618;POP;648675.0;A
2020;M;273747;ES61;POP;2832975.0;A
2020;F;273748;ES611;POP;43900.0;A
2020;F;273748;ES612;POP;81175.0;A
2020;F;273748;ES613;POP;46325.0;A
2020;F;273748;ES614;POP;79100.0;A
2020;F;273748;ES615;POP;42025.0;A
2020;F;273748;ES616;POP;45600.0;A
2020;F;273748;ES617;POP;111125.0;A
2020;F;273748;ES618;POP;114375.0;A
2020;F;273748;ES61;POP;563625.0;A
2020;F;273749;ES611;POP;75175.0;A
2020;F;273749;ES612;POP;139975.0;A
2020;F;273749;ES613;POP;97825.0;A
2020;F;273749;ES614;POP;115350.0;A
2020;F;273749;ES615;POP;62375.0;A
2020;F;273749;ES616;POP;77600.0;A
2020;F;273749;ES617;POP;184875.0;A
2020;F;273749;ES618;POP;245325.0;A
2020;F;273749;ES61;POP;998500.0;A
2020;F;273750;ES611;POP;81900.0;A
2020;F;273750;ES612;POP;104250.0;A
2020;F;273750;ES613;POP;95350.0;A
2020;F;273750;ES614;POP;80525.0;A
2020;F;273750;ES615;POP;52950.0;A
2020;F;273750;ES616;POP;68875.0;A
2020;F;273750;ES617;POP;169575.0;A
2020;F;273750;ES618;POP;224900.0;A
2020;F;273750;ES61;POP;878325.0;A
2020;F;273861;ES611;POP;8550.0;A
2020;F;273861;ES612;POP;7475.0;A
2020;F;273861;ES613;POP;8225.0;A
2020;F;273861;ES614;POP;9050.0;A
2020;F;273861;ES615;POP;21275.0;A
2020;F;273861;ES616;POP;4700.0;A
2020;F;273861;ES617;POP;15550.0;A
2020;F;273861;ES618;POP;15000.0;A
2020;F;273861;ES61;POP;89825.0;A
2020;F;273747;ES611;POP;209525.0;A
2020;F;273747;ES612;POP;332875.0;A
2020;F;273747;ES613;POP;247725.0;A
2020;F;273747;ES614;POP;284025.0;A
2020;F;273747;ES615;POP;178625.0;A
2020;F;273747;ES616;POP;196775.0;A
2020;F;273747;ES617;POP;481125.0;A
2020;F;273747;ES618;POP;599600.0;A
2020;F;273747;ES61;POP;2530275.0;A
2020;_T;273748;ES611;POP;84550.0;A
2020;_T;273748;ES612;POP;154250.0;A
2020;_T;273748;ES613;POP;83025.0;A
2020;_T;273748;ES614;POP;151225.0;A
2020;_T;273748;ES615;POP;80875.0;A
2020;_T;273748;ES616;POP;84875.0;A
2020;_T;273748;ES617;POP;209950.0;A
2020;_T;273748;ES618;POP;204900.0;A
2020;_T;273748;ES61;POP;1053650.0;A
2020;_T;273749;ES611;POP;161375.0;A
2020;_T;273749;ES612;POP;306325.0;A
2020;_T;273749;ES613;POP;204750.0;A
2020;_T;273749;ES614;POP;242075.0;A
2020;_T;273749;ES615;POP;137225.0;A
2020;_T;273749;ES616;POP;171700.0;A
2020;_T;273749;ES617;POP;387450.0;A
2020;_T;273749;ES618;POP;511425.0;A
2020;_T;273749;ES61;POP;2122325.0;A
2020;_T;273750;ES611;POP;185125.0;A
2020;_T;273750;ES612;POP;253950.0;A
2020;_T;273750;ES613;POP;212325.0;A
2020;_T;273750;ES614;POP;179900.0;A
2020;_T;273750;ES615;POP;118725.0;A
2020;_T;273750;ES616;POP;157200.0;A
2020;_T;273750;ES617;POP;378175.0;A
2020;_T;273750;ES618;POP;495625.0;A
2020;_T;273750;ES61;POP;1981025.0;A
2020;_T;273861;ES611;POP;29600.0;A
2020;_T;273861;ES612;POP;18700.0;A
2020;_T;273861;ES613;POP;17000.0;A
2020;_T;273861;ES614;POP;22000.0;A
2020;_T;273861;ES615;POP;33325.0;A
2020;_T;273861;ES616;POP;12575.0;A
2020;_T;273861;ES617;POP;36725.0;A
2020;_T;273861;ES618;POP;36325.0;A
2020;_T;273861;ES61;POP;206250.0;A
2020;_T;273747;ES611;POP;460650.0;A
2020;_T;273747;ES612;POP;733225.0;A
2020;_T;273747;ES613;POP;517100.0;A
2020;_T;273747;ES614;POP;595200.0;A
2020;_T;273747;ES615;POP;370150.0;A
2020;_T;273747;ES616;POP;426350.0;A
2020;_T;273747;ES617;POP;1012300.0;A
2020;_T;273747;ES618;POP;1248275.0;A
2020;_T;273747;ES61;POP;5363250.0;A
