TEMPORAL;SEXO;CNAE09;TERRITORIO;INDICATOR;OBS_VALUE;FREQ
2008;_T;273734;ES614;POP;105875.0;A
2008;_T;273734;ES615;POP;52975.0;A
2008;_T;273734;ES616;POP;57925.0;A
2008;_T;273734;ES617;POP;228925.0;A
2008;_T;273734;ES618;POP;278475.0;A
2008;_T;273734;ES61;POP;1030550.0;A
2008;_T;273735;ES611;POP;34050.0;A
2008;_T;273735;ES612;POP;76650.0;A
2008;_T;273735;ES613;POP;66200.0;A
2008;_T;273735;ES614;POP;68050.0;A
2008;_T;273735;ES615;POP;36600.0;A
2008;_T;273735;ES616;POP;54625.0;A
2008;_T;273735;ES617;POP;86800.0;A
2008;_T;273735;ES618;POP;126125.0;A
2008;_T;273735;ES61;POP;549100.0;A
2008;_T;273721;ES611;POP;409925.0;A
2008;_T;273721;ES612;POP;710200.0;A
2008;_T;273721;ES613;POP;518025.0;A
2008;_T;273721;ES614;POP;573300.0;A
2008;_T;273721;ES615;POP;358225.0;A
2008;_T;273721;ES616;POP;426425.0;A
2008;_T;273721;ES617;POP;922375.0;A
2008;_T;273721;ES618;POP;1202075.0;A
2008;_T;273721;ES61;POP;5120550.0;A
2009;M;273728;ES611;POP;49725.0;A
2009;M;273728;ES612;POP;27300.0;A
2009;M;273728;ES613;POP;46225.0;A
2009;M;273728;ES614;POP;35350.0;A
2009;M;273728;ES615;POP;31775.0;A
2009;M;273728;ES616;POP;55725.0;A
2009;M;273728;ES617;POP;23500.0;A
2009;M;273728;ES618;POP;55175.0;A
2009;M;273728;ES61;POP;324775.0;A
2009;M;273729;ES611;POP;21200.0;A
2009;M;273729;ES612;POP;59700.0;A
2009;M;273729;ES613;POP;41875.0;A
2009;M;273729;ES614;POP;31650.0;A
2009;M;273729;ES615;POP;25650.0;A
2009;M;273729;ES616;POP;36650.0;A
2009;M;273729;ES617;POP;40125.0;A
2009;M;273729;ES618;POP;88000.0;A
2009;M;273729;ES61;POP;344850.0;A
2009;M;273730;ES611;POP;42025.0;A
2009;M;273730;ES612;POP;78675.0;A
2009;M;273730;ES613;POP;47950.0;A
2009;M;273730;ES614;POP;63000.0;A
2009;M;273730;ES615;POP;34500.0;A
2009;M;273730;ES616;POP;33200.0;A
2009;M;273730;ES617;POP;107850.0;A
2009;M;273730;ES618;POP;117925.0;A
2009;M;273730;ES61;POP;525125.0;A
2009;M;273733;ES611;POP;43625.0;A
2009;M;273733;ES612;POP;76450.0;A
2009;M;273733;ES613;POP;42500.0;A
2009;M;273733;ES614;POP;57425.0;A
2009;M;273733;ES615;POP;27250.0;A
2009;M;273733;ES616;POP;31275.0;A
2009;M;273733;ES617;POP;121925.0;A
2009;M;273733;ES618;POP;116600.0;A
2009;M;273733;ES61;POP;517050.0;A
2009;M;273732;ES611;POP;20700.0;A
2009;M;273732;ES612;POP;51975.0;A
2009;M;273732;ES613;POP;33150.0;A
2009;M;273732;ES614;POP;40100.0;A
2009;M;273732;ES615;POP;23400.0;A
2009;M;273732;ES616;POP;32225.0;A
2009;M;273732;ES617;POP;55575.0;A
2009;M;273732;ES618;POP;77400.0;A
2009;M;273732;ES61;POP;334525.0;A
2009;M;273734;ES611;POP;38375.0;A
2009;M;273734;ES612;POP;79675.0;A
2009;M;273734;ES613;POP;44275.0;A
2009;M;273734;ES614;POP;52325.0;A
2009;M;273734;ES615;POP;31025.0;A
2009;M;273734;ES616;POP;29475.0;A
2009;M;273734;ES617;POP;117725.0;A
2009;M;273734;ES618;POP;146950.0;A
2009;M;273734;ES61;POP;539825.0;A
2009;M;273735;ES611;POP;12225.0;A
2009;M;273735;ES612;POP;22725.0;A
2009;M;273735;ES613;POP;20525.0;A
2009;M;273735;ES614;POP;25675.0;A
2009;M;273735;ES615;POP;10600.0;A
2009;M;273735;ES616;POP;19275.0;A
2009;M;273735;ES617;POP;32775.0;A
2009;M;273735;ES618;POP;42325.0;A
2009;M;273735;ES61;POP;186125.0;A
2009;M;273721;ES611;POP;227875.0;A
2009;M;273721;ES612;POP;396500.0;A
2009;M;273721;ES613;POP;276500.0;A
2009;M;273721;ES614;POP;305525.0;A
2009;M;273721;ES615;POP;184200.0;A
2009;M;273721;ES616;POP;237825.0;A
2009;M;273721;ES617;POP;499475.0;A
2009;M;273721;ES618;POP;644375.0;A
2009;M;273721;ES61;POP;2772275.0;A
2009;F;273728;ES611;POP;30675.0;A
2009;F;273728;ES612;POP;18150.0;A
2009;F;273728;ES613;POP;44900.0;A
2009;F;273728;ES614;POP;38650.0;A
2009;F;273728;ES615;POP;56225.0;A
2009;F;273728;ES616;POP;41025.0;A
2009;F;273728;ES617;POP;21325.0;A
2009;F;273728;ES618;POP;66825.0;A
2009;F;273728;ES61;POP;317775.0;A
2009;F;273729;ES611;POP;6250.0;A
2009;F;273729;ES612;POP;13975.0;A
2009;F;273729;ES613;POP;13375.0;A
2009;F;273729;ES614;POP;8725.0;A
2009;F;273729;ES615;POP;5250.0;A
2009;F;273729;ES616;POP;8950.0;A
2009;F;273729;ES617;POP;14725.0;A
2009;F;273729;ES618;POP;25700.0;A
2009;F;273729;ES61;POP;96950.0;A
2009;F;273730;ES611;POP;4775.0;A
2009;F;273730;ES612;POP;8050.0;A
2009;F;273730;ES613;POP;10400.0;A
2009;F;273730;ES614;POP;13350.0;A
2009;F;273730;ES615;POP;3375.0;A
2009;F;273730;ES616;POP;4400.0;A
2009;F;273730;ES617;POP;18475.0;A
2009;F;273730;ES618;POP;22625.0;A
2009;F;273730;ES61;POP;85450.0;A
2009;F;273733;ES611;POP;54025.0;A
2009;F;273733;ES612;POP;76050.0;A
2009;F;273733;ES613;POP;37250.0;A
2009;F;273733;ES614;POP;53250.0;A
2009;F;273733;ES615;POP;28650.0;A
2009;F;273733;ES616;POP;30925.0;A
2009;F;273733;ES617;POP;121125.0;A
2009;F;273733;ES618;POP;103275.0;A
2009;F;273733;ES61;POP;504550.0;A
2009;F;273732;ES611;POP;32300.0;A
2009;F;273732;ES612;POP;69300.0;A
2009;F;273732;ES613;POP;45775.0;A
2009;F;273732;ES614;POP;55725.0;A
2009;F;273732;ES615;POP;29975.0;A
2009;F;273732;ES616;POP;37825.0;A
2009;F;273732;ES617;POP;77000.0;A
2009;F;273732;ES618;POP;116050.0;A
2009;F;273732;ES61;POP;463950.0;A
2009;F;273734;ES611;POP;32575.0;A
2009;F;273734;ES612;POP;67950.0;A
2009;F;273734;ES613;POP;39300.0;A
2009;F;273734;ES614;POP;51325.0;A
2009;F;273734;ES615;POP;24150.0;A
2009;F;273734;ES616;POP;30325.0;A
2009;F;273734;ES617;POP;109875.0;A
2009;F;273734;ES618;POP;133950.0;A
2009;F;273734;ES61;POP;489450.0;A
2009;F;273735;ES611;POP;22625.0;A
2009;F;273735;ES612;POP;57250.0;A
2009;F;273735;ES613;POP;45175.0;A
2009;F;273735;ES614;POP;42750.0;A
2009;F;273735;ES615;POP;26725.0;A
2009;F;273735;ES616;POP;36225.0;A
2009;F;273735;ES617;POP;57150.0;A
2009;F;273735;ES618;POP;85325.0;A
2009;F;273735;ES61;POP;373225.0;A
2009;F;273721;ES611;POP;183225.0;A
2009;F;273721;ES612;POP;310725.0;A
2009;F;273721;ES613;POP;236175.0;A
2009;F;273721;ES614;POP;263775.0;A
2009;F;273721;ES615;POP;174350.0;A
2009;F;273721;ES616;POP;189675.0;A
2009;F;273721;ES617;POP;419675.0;A
2009;F;273721;ES618;POP;553750.0;A
2009;F;273721;ES61;POP;2331350.0;A
2009;_T;273728;ES611;POP;80400.0;A
2009;_T;273728;ES612;POP;45450.0;A
2009;_T;273728;ES613;POP;91125.0;A
2009;_T;273728;ES614;POP;74000.0;A
2009;_T;273728;ES615;POP;88000.0;A
2009;_T;273728;ES616;POP;96750.0;A
2009;_T;273728;ES617;POP;44825.0;A
2009;_T;273728;ES618;POP;122000.0;A
2009;_T;273728;ES61;POP;642550.0;A
2009;_T;273729;ES611;POP;27450.0;A
2009;_T;273729;ES612;POP;73675.0;A
2009;_T;273729;ES613;POP;55250.0;A
2009;_T;273729;ES614;POP;40375.0;A
2009;_T;273729;ES615;POP;30900.0;A
2009;_T;273729;ES616;POP;45600.0;A
2009;_T;273729;ES617;POP;54850.0;A
2009;_T;273729;ES618;POP;113700.0;A
2009;_T;273729;ES61;POP;441800.0;A
2009;_T;273730;ES611;POP;46800.0;A
2009;_T;273730;ES612;POP;86725.0;A
2009;_T;273730;ES613;POP;58350.0;A
2009;_T;273730;ES614;POP;76350.0;A
2009;_T;273730;ES615;POP;37875.0;A
2009;_T;273730;ES616;POP;37600.0;A
2009;_T;273730;ES617;POP;126325.0;A
2009;_T;273730;ES618;POP;140550.0;A
2009;_T;273730;ES61;POP;610575.0;A
2009;_T;273733;ES611;POP;97650.0;A
2009;_T;273733;ES612;POP;152500.0;A
2009;_T;273733;ES613;POP;79750.0;A
2009;_T;273733;ES614;POP;110675.0;A
2009;_T;273733;ES615;POP;55900.0;A
2009;_T;273733;ES616;POP;62200.0;A
2009;_T;273733;ES617;POP;243050.0;A
2009;_T;273733;ES618;POP;219875.0;A
2009;_T;273733;ES61;POP;1021600.0;A
2009;_T;273732;ES611;POP;53000.0;A
2009;_T;273732;ES612;POP;121275.0;A
2009;_T;273732;ES613;POP;78925.0;A
2009;_T;273732;ES614;POP;95825.0;A
2009;_T;273732;ES615;POP;53375.0;A
2009;_T;273732;ES616;POP;70050.0;A
2009;_T;273732;ES617;POP;132575.0;A
2009;_T;273732;ES618;POP;193450.0;A
2009;_T;273732;ES61;POP;798475.0;A
2009;_T;273734;ES611;POP;70950.0;A
2009;_T;273734;ES612;POP;147625.0;A
2009;_T;273734;ES613;POP;83575.0;A
2009;_T;273734;ES614;POP;103650.0;A
2009;_T;273734;ES615;POP;55175.0;A
2009;_T;273734;ES616;POP;59800.0;A
2009;_T;273734;ES617;POP;227600.0;A
2009;_T;273734;ES618;POP;280900.0;A
2009;_T;273734;ES61;POP;1029275.0;A
2009;_T;273735;ES611;POP;34850.0;A
2009;_T;273735;ES612;POP;79975.0;A
2009;_T;273735;ES613;POP;65700.0;A
2009;_T;273735;ES614;POP;68425.0;A
2009;_T;273735;ES615;POP;37325.0;A
2009;_T;273735;ES616;POP;55500.0;A
2009;_T;273735;ES617;POP;89925.0;A
2009;_T;273735;ES618;POP;127650.0;A
2009;_T;273735;ES61;POP;559350.0;A
2009;_T;273721;ES611;POP;411100.0;A
2009;_T;273721;ES612;POP;707225.0;A
2009;_T;273721;ES613;POP;512675.0;A
2009;_T;273721;ES614;POP;569300.0;A
2009;_T;273721;ES615;POP;358550.0;A
2009;_T;273721;ES616;POP;427500.0;A
2009;_T;273721;ES617;POP;919150.0;A
2009;_T;273721;ES618;POP;1198125.0;A
2009;_T;273721;ES61;POP;5103625.0;A
2010;M;273728;ES611;POP;52025.0;A
2010;M;273728;ES612;POP;28125.0;A
2010;M;273728;ES613;POP;48900.0;A
2010;M;273728;ES614;POP;37600.0;A
2010;M;273728;ES615;POP;33450.0;A
2010;M;273728;ES616;POP;60675.0;A
2010;M;273728;ES617;POP;24900.0;A
2010;M;273728;ES618;POP;61400.0;A
2010;M;273728;ES61;POP;347075.0;A
2010;M;273729;ES611;POP;20450.0;A
2010;M;273729;ES612;POP;59075.0;A
2010;M;273729;ES613;POP;41275.0;A
2010;M;273729;ES614;POP;30725.0;A
2010;M;273729;ES615;POP;25925.0;A
2010;M;273729;ES616;POP;36025.0;A
2010;M;273729;ES617;POP;39200.0;A
2010;M;273729;ES618;POP;86450.0;A
2010;M;273729;ES61;POP;339125.0;A
2010;M;273730;ES611;POP;39200.0;A
2010;M;273730;ES612;POP;72975.0;A
2010;M;273730;ES613;POP;46350.0;A
2010;M;273730;ES614;POP;60325.0;A
2010;M;273730;ES615;POP;31925.0;A
2010;M;273730;ES616;POP;31875.0;A
2010;M;273730;ES617;POP;99900.0;A
2010;M;273730;ES618;POP;110275.0;A
2010;M;273730;ES61;POP;492825.0;A
2010;M;273733;ES611;POP;44050.0;A
2010;M;273733;ES612;POP;79825.0;A
2010;M;273733;ES613;POP;43550.0;A
2010;M;273733;ES614;POP;58175.0;A
2010;M;273733;ES615;POP;28150.0;A
2010;M;273733;ES616;POP;31325.0;A
2010;M;273733;ES617;POP;124675.0;A
2010;M;273733;ES618;POP;118100.0;A
2010;M;273733;ES61;POP;527850.0;A
2010;M;273732;ES611;POP;21800.0;A
2010;M;273732;ES612;POP;54100.0;A
2010;M;273732;ES613;POP;33300.0;A
2010;M;273732;ES614;POP;41525.0;A
2010;M;273732;ES615;POP;23700.0;A
2010;M;273732;ES616;POP;32225.0;A
2010;M;273732;ES617;POP;59150.0;A
2010;M;273732;ES618;POP;79400.0;A
2010;M;273732;ES61;POP;345200.0;A
2010;M;273734;ES611;POP;39250.0;A
2010;M;273734;ES612;POP;80975.0;A
2010;M;273734;ES613;POP;44250.0;A
2010;M;273734;ES614;POP;52700.0;A
2010;M;273734;ES615;POP;31025.0;A
2010;M;273734;ES616;POP;29100.0;A
2010;M;273734;ES617;POP;120125.0;A
2010;M;273734;ES618;POP;148600.0;A
2010;M;273734;ES61;POP;546025.0;A
2010;M;273735;ES611;POP;11150.0;A
2010;M;273735;ES612;POP;20600.0;A
2010;M;273735;ES613;POP;18625.0;A
2010;M;273735;ES614;POP;23725.0;A
2010;M;273735;ES615;POP;9550.0;A
2010;M;273735;ES616;POP;17825.0;A
2010;M;273735;ES617;POP;29150.0;A
2010;M;273735;ES618;POP;38425.0;A
2010;M;273735;ES61;POP;169050.0;A
2010;M;273721;ES611;POP;227925.0;A
2010;M;273721;ES612;POP;395675.0;A
2010;M;273721;ES613;POP;276250.0;A
2010;M;273721;ES614;POP;304775.0;A
2010;M;273721;ES615;POP;183725.0;A
2010;M;273721;ES616;POP;239050.0;A
2010;M;273721;ES617;POP;497100.0;A
2010;M;273721;ES618;POP;642650.0;A
2010;M;273721;ES61;POP;2767150.0;A
2010;F;273728;ES611;POP;30725.0;A
2010;F;273728;ES612;POP;18325.0;A
2010;F;273728;ES613;POP;45850.0;A
2010;F;273728;ES614;POP;39825.0;A
2010;F;273728;ES615;POP;51475.0;A
2010;F;273728;ES616;POP;42775.0;A
2010;F;273728;ES617;POP;22050.0;A
2010;F;273728;ES618;POP;66825.0;A
2010;F;273728;ES61;POP;317850.0;A
2010;F;273729;ES611;POP;5975.0;A
2010;F;273729;ES612;POP;13250.0;A
2010;F;273729;ES613;POP;13600.0;A
2010;F;273729;ES614;POP;8450.0;A
2010;F;273729;ES615;POP;5425.0;A
2010;F;273729;ES616;POP;9050.0;A
2010;F;273729;ES617;POP;15325.0;A
2010;F;273729;ES618;POP;25600.0;A
2010;F;273729;ES61;POP;96675.0;A
2010;F;273730;ES611;POP;4300.0;A
2010;F;273730;ES612;POP;7650.0;A
2010;F;273730;ES613;POP;9950.0;A
2010;F;273730;ES614;POP;12475.0;A
2010;F;273730;ES615;POP;3150.0;A
2010;F;273730;ES616;POP;3975.0;A
2010;F;273730;ES617;POP;17575.0;A
2010;F;273730;ES618;POP;21425.0;A
2010;F;273730;ES61;POP;80500.0;A
2010;F;273733;ES611;POP;55925.0;A
2010;F;273733;ES612;POP;78775.0;A
2010;F;273733;ES613;POP;38500.0;A
2010;F;273733;ES614;POP;52975.0;A
2010;F;273733;ES615;POP;30375.0;A
2010;F;273733;ES616;POP;31850.0;A
2010;F;273733;ES617;POP;124450.0;A
2010;F;273733;ES618;POP;106300.0;A
2010;F;273733;ES61;POP;519150.0;A
2010;F;273732;ES611;POP;33700.0;A
2010;F;273732;ES612;POP;70750.0;A
2010;F;273732;ES613;POP;47600.0;A
2010;F;273732;ES614;POP;57550.0;A
2010;F;273732;ES615;POP;31025.0;A
2010;F;273732;ES616;POP;38200.0;A
2010;F;273732;ES617;POP;81325.0;A
2010;F;273732;ES618;POP;121725.0;A
2010;F;273732;ES61;POP;481875.0;A
2010;F;273734;ES611;POP;31550.0;A
2010;F;273734;ES612;POP;69025.0;A
2010;F;273734;ES613;POP;39200.0;A
2010;F;273734;ES614;POP;51775.0;A
2010;F;273734;ES615;POP;24775.0;A
2010;F;273734;ES616;POP;30425.0;A
2010;F;273734;ES617;POP;112725.0;A
2010;F;273734;ES618;POP;133525.0;A
2010;F;273734;ES61;POP;493000.0;A
2010;F;273735;ES611;POP;22350.0;A
2010;F;273735;ES612;POP;57800.0;A
2010;F;273735;ES613;POP;43975.0;A
2010;F;273735;ES614;POP;42350.0;A
2010;F;273735;ES615;POP;27075.0;A
2010;F;273735;ES616;POP;35775.0;A
2010;F;273735;ES617;POP;58050.0;A
2010;F;273735;ES618;POP;83625.0;A
2010;F;273735;ES61;POP;371000.0;A
2010;F;273721;ES611;POP;184525.0;A
2010;F;273721;ES612;POP;315575.0;A
2010;F;273721;ES613;POP;238675.0;A
2010;F;273721;ES614;POP;265400.0;A
2010;F;273721;ES615;POP;173300.0;A
2010;F;273721;ES616;POP;192050.0;A
2010;F;273721;ES617;POP;431500.0;A
2010;F;273721;ES618;POP;559025.0;A
2010;F;273721;ES61;POP;2360050.0;A
2010;_T;273728;ES611;POP;82750.0;A
2010;_T;273728;ES612;POP;46450.0;A
2010;_T;273728;ES613;POP;94750.0;A
2010;_T;273728;ES614;POP;77425.0;A
2010;_T;273728;ES615;POP;84925.0;A
2010;_T;273728;ES616;POP;103450.0;A
2010;_T;273728;ES617;POP;46950.0;A
2010;_T;273728;ES618;POP;128225.0;A
2010;_T;273728;ES61;POP;664925.0;A
2010;_T;273729;ES611;POP;26425.0;A
2010;_T;273729;ES612;POP;72325.0;A
2010;_T;273729;ES613;POP;54875.0;A
2010;_T;273729;ES614;POP;39175.0;A
2010;_T;273729;ES615;POP;31350.0;A
2010;_T;273729;ES616;POP;45075.0;A
2010;_T;273729;ES617;POP;54525.0;A
2010;_T;273729;ES618;POP;112050.0;A
2010;_T;273729;ES61;POP;435800.0;A
2010;_T;273730;ES611;POP;43500.0;A
2010;_T;273730;ES612;POP;80625.0;A
2010;_T;273730;ES613;POP;56300.0;A
2010;_T;273730;ES614;POP;72800.0;A
2010;_T;273730;ES615;POP;35075.0;A
2010;_T;273730;ES616;POP;35850.0;A
2010;_T;273730;ES617;POP;117475.0;A
2010;_T;273730;ES618;POP;131700.0;A
2010;_T;273730;ES61;POP;573325.0;A
2010;_T;273733;ES611;POP;99975.0;A
2010;_T;273733;ES612;POP;158600.0;A
2010;_T;273733;ES613;POP;82050.0;A
2010;_T;273733;ES614;POP;111150.0;A
2010;_T;273733;ES615;POP;58525.0;A
2010;_T;273733;ES616;POP;63175.0;A
2010;_T;273733;ES617;POP;249125.0;A
2010;_T;273733;ES618;POP;224400.0;A
2010;_T;273733;ES61;POP;1047000.0;A
2010;_T;273732;ES611;POP;55500.0;A
2010;_T;273732;ES612;POP;124850.0;A
2010;_T;273732;ES613;POP;80900.0;A
2010;_T;273732;ES614;POP;99075.0;A
2010;_T;273732;ES615;POP;54725.0;A
2010;_T;273732;ES616;POP;70425.0;A
2010;_T;273732;ES617;POP;140475.0;A
2010;_T;273732;ES618;POP;201125.0;A
2010;_T;273732;ES61;POP;827075.0;A
2010;_T;273734;ES611;POP;70800.0;A
2010;_T;273734;ES612;POP;150000.0;A
2010;_T;273734;ES613;POP;83450.0;A
2010;_T;273734;ES614;POP;104475.0;A
2010;_T;273734;ES615;POP;55800.0;A
2010;_T;273734;ES616;POP;59525.0;A
2010;_T;273734;ES617;POP;232850.0;A
2010;_T;273734;ES618;POP;282125.0;A
2010;_T;273734;ES61;POP;1039025.0;A
2010;_T;273735;ES611;POP;33500.0;A
2010;_T;273735;ES612;POP;78400.0;A
2010;_T;273735;ES613;POP;62600.0;A
2010;_T;273735;ES614;POP;66075.0;A
2010;_T;273735;ES615;POP;36625.0;A
2010;_T;273735;ES616;POP;53600.0;A
2010;_T;273735;ES617;POP;87200.0;A
2010;_T;273735;ES618;POP;122050.0;A
2010;_T;273735;ES61;POP;540050.0;A
2010;_T;273721;ES611;POP;412450.0;A
2010;_T;273721;ES612;POP;711250.0;A
2010;_T;273721;ES613;POP;514925.0;A
2010;_T;273721;ES614;POP;570175.0;A
2010;_T;273721;ES615;POP;357025.0;A
2010;_T;273721;ES616;POP;431100.0;A
2010;_T;273721;ES617;POP;928600.0;A
2010;_T;273721;ES618;POP;1201675.0;A
2010;_T;273721;ES61;POP;5127200.0;A
2011;M;273728;ES611;POP;54750.0;A
2011;M;273728;ES612;POP;28775.0;A
2011;M;273728;ES613;POP;51300.0;A
2011;M;273728;ES614;POP;40050.0;A
2011;M;273728;ES615;POP;34925.0;A
2011;M;273728;ES616;POP;65050.0;A
2011;M;273728;ES617;POP;26725.0;A
2011;M;273728;ES618;POP;64825.0;A
2011;M;273728;ES61;POP;366400.0;A
2011;M;273729;ES611;POP;19500.0;A
2011;M;273729;ES612;POP;59675.0;A
2011;M;273729;ES613;POP;40200.0;A
2011;M;273729;ES614;POP;29550.0;A
2011;M;273729;ES615;POP;25450.0;A
2011;M;273729;ES616;POP;35125.0;A
2011;M;273729;ES617;POP;37975.0;A
2011;M;273729;ES618;POP;83725.0;A
2011;M;273729;ES61;POP;331200.0;A
2011;M;273730;ES611;POP;33725.0;A
2011;M;273730;ES612;POP;64775.0;A
2011;M;273730;ES613;POP;41675.0;A
2011;M;273730;ES614;POP;54200.0;A
2011;M;273730;ES615;POP;27450.0;A
2011;M;273730;ES616;POP;27700.0;A
2011;M;273730;ES617;POP;91075.0;A
2011;M;273730;ES618;POP;100550.0;A
2011;M;273730;ES61;POP;441150.0;A
2011;M;273733;ES611;POP;44475.0;A
2011;M;273733;ES612;POP;81575.0;A
2011;M;273733;ES613;POP;44500.0;A
2011;M;273733;ES614;POP;60250.0;A
2011;M;273733;ES615;POP;28875.0;A
2011;M;273733;ES616;POP;31625.0;A
2011;M;273733;ES617;POP;126125.0;A
2011;M;273733;ES618;POP;120125.0;A
2011;M;273733;ES61;POP;537550.0;A
2011;M;273732;ES611;POP;22750.0;A
2011;M;273732;ES612;POP;54125.0;A
2011;M;273732;ES613;POP;33900.0;A
2011;M;273732;ES614;POP;42925.0;A
2011;M;273732;ES615;POP;25400.0;A
2011;M;273732;ES616;POP;32725.0;A
2011;M;273732;ES617;POP;60725.0;A
2011;M;273732;ES618;POP;80475.0;A
2011;M;273732;ES61;POP;353025.0;A
2011;M;273734;ES611;POP;39275.0;A
2011;M;273734;ES612;POP;81425.0;A
2011;M;273734;ES613;POP;43975.0;A
2011;M;273734;ES614;POP;52675.0;A
2011;M;273734;ES615;POP;30650.0;A
2011;M;273734;ES616;POP;29300.0;A
2011;M;273734;ES617;POP;119650.0;A
2011;M;273734;ES618;POP;150950.0;A
2011;M;273734;ES61;POP;547900.0;A
2011;M;273735;ES611;POP;10450.0;A
2011;M;273735;ES612;POP;19675.0;A
2011;M;273735;ES613;POP;17425.0;A
2011;M;273735;ES614;POP;22575.0;A
2011;M;273735;ES615;POP;9400.0;A
2011;M;273735;ES616;POP;17100.0;A
2011;M;273735;ES617;POP;27950.0;A
2011;M;273735;ES618;POP;35800.0;A
2011;M;273735;ES61;POP;160375.0;A
2011;M;273721;ES611;POP;224925.0;A
2011;M;273721;ES612;POP;390025.0;A
2011;M;273721;ES613;POP;272975.0;A
2011;M;273721;ES614;POP;302225.0;A
2011;M;273721;ES615;POP;182150.0;A
2011;M;273721;ES616;POP;238625.0;A
2011;M;273721;ES617;POP;490225.0;A
2011;M;273721;ES618;POP;636450.0;A
2011;M;273721;ES61;POP;2737600.0;A
2011;F;273728;ES611;POP;31250.0;A
2011;F;273728;ES612;POP;17925.0;A
2011;F;273728;ES613;POP;47700.0;A
2011;F;273728;ES614;POP;41450.0;A
2011;F;273728;ES615;POP;53125.0;A
2011;F;273728;ES616;POP;43275.0;A
2011;F;273728;ES617;POP;22850.0;A
2011;F;273728;ES618;POP;67300.0;A
2011;F;273728;ES61;POP;324875.0;A
2011;F;273729;ES611;POP;5900.0;A
2011;F;273729;ES612;POP;13325.0;A
2011;F;273729;ES613;POP;13325.0;A
2011;F;273729;ES614;POP;7950.0;A
2011;F;273729;ES615;POP;5650.0;A
2011;F;273729;ES616;POP;8625.0;A
2011;F;273729;ES617;POP;15600.0;A
2011;F;273729;ES618;POP;24950.0;A
2011;F;273729;ES61;POP;95325.0;A
2011;F;273730;ES611;POP;3875.0;A
2011;F;273730;ES612;POP;6675.0;A
2011;F;273730;ES613;POP;8775.0;A
2011;F;273730;ES614;POP;11925.0;A
2011;F;273730;ES615;POP;3150.0;A
2011;F;273730;ES616;POP;3825.0;A
2011;F;273730;ES617;POP;16050.0;A
2011;F;273730;ES618;POP;20725.0;A
2011;F;273730;ES61;POP;75000.0;A
2011;F;273733;ES611;POP;56050.0;A
2011;F;273733;ES612;POP;79025.0;A
2011;F;273733;ES613;POP;39750.0;A
2011;F;273733;ES614;POP;53725.0;A
2011;F;273733;ES615;POP;29400.0;A
2011;F;273733;ES616;POP;31800.0;A
2011;F;273733;ES617;POP;126525.0;A
2011;F;273733;ES618;POP;106975.0;A
2011;F;273733;ES61;POP;523250.0;A
2011;F;273732;ES611;POP;33550.0;A
2011;F;273732;ES612;POP;72225.0;A
2011;F;273732;ES613;POP;49350.0;A
2011;F;273732;ES614;POP;58675.0;A
2011;F;273732;ES615;POP;32400.0;A
2011;F;273732;ES616;POP;39200.0;A
2011;F;273732;ES617;POP;83800.0;A
2011;F;273732;ES618;POP;124325.0;A
2011;F;273732;ES61;POP;493525.0;A
2011;F;273734;ES611;POP;31075.0;A
2011;F;273734;ES612;POP;68450.0;A
2011;F;273734;ES613;POP;38375.0;A
2011;F;273734;ES614;POP;51650.0;A
2011;F;273734;ES615;POP;24025.0;A
2011;F;273734;ES616;POP;30525.0;A
2011;F;273734;ES617;POP;111375.0;A
2011;F;273734;ES618;POP;133775.0;A
2011;F;273734;ES61;POP;489250.0;A
2011;F;273735;ES611;POP;21925.0;A
2011;F;273735;ES612;POP;57025.0;A
2011;F;273735;ES613;POP;42975.0;A
2011;F;273735;ES614;POP;41725.0;A
2011;F;273735;ES615;POP;26875.0;A
2011;F;273735;ES616;POP;34375.0;A
2011;F;273735;ES617;POP;57200.0;A
2011;F;273735;ES618;POP;83125.0;A
2011;F;273735;ES61;POP;365225.0;A
2011;F;273721;ES611;POP;183625.0;A
2011;F;273721;ES612;POP;314650.0;A
2011;F;273721;ES613;POP;240250.0;A
2011;F;273721;ES614;POP;267100.0;A
2011;F;273721;ES615;POP;174625.0;A
2011;F;273721;ES616;POP;191625.0;A
2011;F;273721;ES617;POP;433400.0;A
2011;F;273721;ES618;POP;561175.0;A
2011;F;273721;ES61;POP;2366450.0;A
2011;_T;273728;ES611;POP;86000.0;A
2011;_T;273728;ES612;POP;46700.0;A
2011;_T;273728;ES613;POP;99000.0;A
2011;_T;273728;ES614;POP;81500.0;A
2011;_T;273728;ES615;POP;88050.0;A
2011;_T;273728;ES616;POP;108325.0;A
2011;_T;273728;ES617;POP;49575.0;A
2011;_T;273728;ES618;POP;132125.0;A
2011;_T;273728;ES61;POP;691275.0;A
2011;_T;273729;ES611;POP;25400.0;A
2011;_T;273729;ES612;POP;73000.0;A
2011;_T;273729;ES613;POP;53525.0;A
2011;_T;273729;ES614;POP;37500.0;A
2011;_T;273729;ES615;POP;31100.0;A
2011;_T;273729;ES616;POP;43750.0;A
2011;_T;273729;ES617;POP;53575.0;A
2011;_T;273729;ES618;POP;108675.0;A
2011;_T;273729;ES61;POP;426525.0;A
2011;_T;273730;ES611;POP;37600.0;A
2011;_T;273730;ES612;POP;71450.0;A
2011;_T;273730;ES613;POP;50450.0;A
2011;_T;273730;ES614;POP;66125.0;A
2011;_T;273730;ES615;POP;30600.0;A
2011;_T;273730;ES616;POP;31525.0;A
