TEMPORAL;SEXO;MCVL_TIPOCOTIZACION;TERRITORIO;MCVL_COTIZANTE;INDICATOR;OBS_VALUE;FREQ
2018;M;53596;ES613;53591;POP;1875.0;A
2018;M;53596;ES614;53591;POP;1575.0;A
2018;M;53596;ES615;53591;POP;800.0;A
2018;M;53596;ES616;53591;POP;2050.0;A
2018;M;53596;ES617;53591;POP;1800.0;A
2018;M;53596;ES618;53591;POP;2950.0;A
2018;M;53596;ES61;53591;POP;13300.0;A
2018;M;53597;ES611;53591;POP;50725.0;A
2018;M;53597;ES612;53591;POP;73025.0;A
2018;M;53597;ES613;53591;POP;55650.0;A
2018;M;53597;ES614;53591;POP;56700.0;A
2018;M;53597;ES615;53591;POP;44625.0;A
2018;M;53597;ES616;53591;POP;52850.0;A
2018;M;53597;ES617;53591;POP;77725.0;A
2018;M;53597;ES618;53591;POP;112100.0;A
2018;M;53597;ES61;53591;POP;523400.0;A
2018;M;53593;ES611;53591;POP;197100.0;A
2018;M;53593;ES612;53591;POP;293750.0;A
2018;M;53593;ES613;53591;POP;203900.0;A
2018;M;53593;ES614;53591;POP;232050.0;A
2018;M;53593;ES615;53591;POP;145050.0;A
2018;M;53593;ES616;53591;POP;169325.0;A
2018;M;53593;ES617;53591;POP;408825.0;A
2018;M;53593;ES618;53591;POP;488550.0;A
2018;M;53593;ES61;53591;POP;2138550.0;A
2018;F;53594;ES611;53591;POP;104000.0;A
2018;F;53594;ES612;53591;POP;155025.0;A
2018;F;53594;ES613;53591;POP;106075.0;A
2018;F;53594;ES614;53591;POP;127625.0;A
2018;F;53594;ES615;53591;POP;91025.0;A
2018;F;53594;ES616;53591;POP;82475.0;A
2018;F;53594;ES617;53591;POP;258500.0;A
2018;F;53594;ES618;53591;POP;283025.0;A
2018;F;53594;ES61;53591;POP;1207750.0;A
2018;F;53595;ES611;53591;POP;8700.0;A
2018;F;53595;ES612;53591;POP;20650.0;A
2018;F;53595;ES613;53591;POP;9975.0;A
2018;F;53595;ES614;53591;POP;12275.0;A
2018;F;53595;ES615;53591;POP;5350.0;A
2018;F;53595;ES616;53591;POP;6900.0;A
2018;F;53595;ES617;53591;POP;23100.0;A
2018;F;53595;ES618;53591;POP;29175.0;A
2018;F;53595;ES61;53591;POP;116125.0;A
2018;F;53596;ES611;53591;POP;1300.0;A
2018;F;53596;ES612;53591;POP;1275.0;A
2018;F;53596;ES613;53591;POP;3000.0;A
2018;F;53596;ES614;53591;POP;4400.0;A
2018;F;53596;ES615;53591;POP;1175.0;A
2018;F;53596;ES616;53591;POP;2700.0;A
2018;F;53596;ES617;53591;POP;2875.0;A
2018;F;53596;ES618;53591;POP;4175.0;A
2018;F;53596;ES61;53591;POP;20900.0;A
2018;F;53597;ES611;53591;POP;45400.0;A
2018;F;53597;ES612;53591;POP;62600.0;A
2018;F;53597;ES613;53591;POP;56375.0;A
2018;F;53597;ES614;53591;POP;58500.0;A
2018;F;53597;ES615;53591;POP;49400.0;A
2018;F;53597;ES616;53591;POP;46450.0;A
2018;F;53597;ES617;53591;POP;78700.0;A
2018;F;53597;ES618;53591;POP;111700.0;A
2018;F;53597;ES61;53591;POP;509125.0;A
2018;F;53593;ES611;53591;POP;159400.0;A
2018;F;53593;ES612;53591;POP;239550.0;A
2018;F;53593;ES613;53591;POP;175425.0;A
2018;F;53593;ES614;53591;POP;202800.0;A
2018;F;53593;ES615;53591;POP;146950.0;A
2018;F;53593;ES616;53591;POP;138525.0;A
2018;F;53593;ES617;53591;POP;363175.0;A
2018;F;53593;ES618;53591;POP;428075.0;A
2018;F;53593;ES61;53591;POP;1853900.0;A
2018;_T;53594;ES611;53591;POP;241800.0;A
2018;_T;53594;ES612;53591;POP;356675.0;A
2018;_T;53594;ES613;53591;POP;245125.0;A
2018;_T;53594;ES614;53591;POP;290900.0;A
2018;_T;53594;ES615;53591;POP;185225.0;A
2018;_T;53594;ES616;53591;POP;192350.0;A
2018;_T;53594;ES617;53591;POP;570025.0;A
2018;_T;53594;ES618;53591;POP;632775.0;A
2018;_T;53594;ES61;53591;POP;2714875.0;A
2018;_T;53595;ES611;53591;POP;16475.0;A
2018;_T;53595;ES612;53591;POP;38275.0;A
2018;_T;53595;ES613;53591;POP;17300.0;A
2018;_T;53595;ES614;53591;POP;22775.0;A
2018;_T;53595;ES615;53591;POP;10775.0;A
2018;_T;53595;ES616;53591;POP;11450.0;A
2018;_T;53595;ES617;53591;POP;40875.0;A
2018;_T;53595;ES618;53591;POP;52925.0;A
2018;_T;53595;ES61;53591;POP;210850.0;A
2018;_T;53596;ES611;53591;POP;2100.0;A
2018;_T;53596;ES612;53591;POP;2725.0;A
2018;_T;53596;ES613;53591;POP;4875.0;A
2018;_T;53596;ES614;53591;POP;5975.0;A
2018;_T;53596;ES615;53591;POP;1975.0;A
2018;_T;53596;ES616;53591;POP;4750.0;A
2018;_T;53596;ES617;53591;POP;4675.0;A
2018;_T;53596;ES618;53591;POP;7125.0;A
2018;_T;53596;ES61;53591;POP;34200.0;A
2018;_T;53597;ES611;53591;POP;96125.0;A
2018;_T;53597;ES612;53591;POP;135625.0;A
2018;_T;53597;ES613;53591;POP;112025.0;A
2018;_T;53597;ES614;53591;POP;115200.0;A
2018;_T;53597;ES615;53591;POP;94025.0;A
2018;_T;53597;ES616;53591;POP;99300.0;A
2018;_T;53597;ES617;53591;POP;156425.0;A
2018;_T;53597;ES618;53591;POP;223800.0;A
2018;_T;53597;ES61;53591;POP;1032525.0;A
2018;_T;53593;ES611;53591;POP;356500.0;A
2018;_T;53593;ES612;53591;POP;533300.0;A
2018;_T;53593;ES613;53591;POP;379325.0;A
2018;_T;53593;ES614;53591;POP;434850.0;A
2018;_T;53593;ES615;53591;POP;292000.0;A
2018;_T;53593;ES616;53591;POP;307850.0;A
2018;_T;53593;ES617;53591;POP;772000.0;A
2018;_T;53593;ES618;53591;POP;916625.0;A
2018;_T;53593;ES61;53591;POP;3992450.0;A
2019;M;53594;ES611;53591;POP;141075.0;A
2019;M;53594;ES612;53591;POP;206825.0;A
2019;M;53594;ES613;53591;POP;140725.0;A
2019;M;53594;ES614;53591;POP;166600.0;A
2019;M;53594;ES615;53591;POP;97550.0;A
2019;M;53594;ES616;53591;POP;111875.0;A
2019;M;53594;ES617;53591;POP;321900.0;A
2019;M;53594;ES618;53591;POP;357675.0;A
2019;M;53594;ES61;53591;POP;1544225.0;A
2019;M;53595;ES611;53591;POP;7000.0;A
2019;M;53595;ES612;53591;POP;17525.0;A
2019;M;53595;ES613;53591;POP;6500.0;A
2019;M;53595;ES614;53591;POP;10325.0;A
2019;M;53595;ES615;53591;POP;4600.0;A
2019;M;53595;ES616;53591;POP;4075.0;A
2019;M;53595;ES617;53591;POP;16150.0;A
2019;M;53595;ES618;53591;POP;20725.0;A
2019;M;53595;ES61;53591;POP;86900.0;A
2019;M;53596;ES611;53591;POP;775.0;A
2019;M;53596;ES612;53591;POP;1675.0;A
2019;M;53596;ES613;53591;POP;1500.0;A
2019;M;53596;ES614;53591;POP;1575.0;A
2019;M;53596;ES615;53591;POP;625.0;A
2019;M;53596;ES616;53591;POP;1850.0;A
2019;M;53596;ES617;53591;POP;1675.0;A
2019;M;53596;ES618;53591;POP;3125.0;A
2019;M;53596;ES61;53591;POP;12800.0;A
2019;M;53597;ES611;53591;POP;53075.0;A
2019;M;53597;ES612;53591;POP;71750.0;A
2019;M;53597;ES613;53591;POP;55825.0;A
2019;M;53597;ES614;53591;POP;54450.0;A
2019;M;53597;ES615;53591;POP;46500.0;A
2019;M;53597;ES616;53591;POP;51625.0;A
2019;M;53597;ES617;53591;POP;77850.0;A
2019;M;53597;ES618;53591;POP;112775.0;A
2019;M;53597;ES61;53591;POP;523850.0;A
2019;M;53593;ES611;53591;POP;201925.0;A
2019;M;53593;ES612;53591;POP;297775.0;A
2019;M;53593;ES613;53591;POP;204550.0;A
2019;M;53593;ES614;53591;POP;232950.0;A
2019;M;53593;ES615;53591;POP;149275.0;A
2019;M;53593;ES616;53591;POP;169425.0;A
2019;M;53593;ES617;53591;POP;417575.0;A
2019;M;53593;ES618;53591;POP;494300.0;A
2019;M;53593;ES61;53591;POP;2167775.0;A
2019;F;53594;ES611;53591;POP;107300.0;A
2019;F;53594;ES612;53591;POP;158400.0;A
2019;F;53594;ES613;53591;POP;109050.0;A
2019;F;53594;ES614;53591;POP;133050.0;A
2019;F;53594;ES615;53591;POP;90975.0;A
2019;F;53594;ES616;53591;POP;83950.0;A
2019;F;53594;ES617;53591;POP;267025.0;A
2019;F;53594;ES618;53591;POP;292400.0;A
2019;F;53594;ES61;53591;POP;1242150.0;A
2019;F;53595;ES611;53591;POP;7375.0;A
2019;F;53595;ES612;53591;POP;20700.0;A
2019;F;53595;ES613;53591;POP;10575.0;A
2019;F;53595;ES614;53591;POP;11850.0;A
2019;F;53595;ES615;53591;POP;5600.0;A
2019;F;53595;ES616;53591;POP;6600.0;A
2019;F;53595;ES617;53591;POP;22975.0;A
2019;F;53595;ES618;53591;POP;27900.0;A
2019;F;53595;ES61;53591;POP;113575.0;A
2019;F;53596;ES611;53591;POP;1750.0;A
2019;F;53596;ES612;53591;POP;1950.0;A
2019;F;53596;ES613;53591;POP;3375.0;A
2019;F;53596;ES614;53591;POP;4525.0;A
2019;F;53596;ES615;53591;POP;1300.0;A
2019;F;53596;ES616;53591;POP;2925.0;A
2019;F;53596;ES617;53591;POP;3375.0;A
2019;F;53596;ES618;53591;POP;5125.0;A
2019;F;53596;ES61;53591;POP;24325.0;A
2019;F;53597;ES611;53591;POP;48050.0;A
2019;F;53597;ES612;53591;POP;65850.0;A
2019;F;53597;ES613;53591;POP;55875.0;A
2019;F;53597;ES614;53591;POP;57400.0;A
2019;F;53597;ES615;53591;POP;49975.0;A
2019;F;53597;ES616;53591;POP;46950.0;A
2019;F;53597;ES617;53591;POP;80050.0;A
2019;F;53597;ES618;53591;POP;114075.0;A
2019;F;53597;ES61;53591;POP;518225.0;A
2019;F;53593;ES611;53591;POP;164475.0;A
2019;F;53593;ES612;53591;POP;246900.0;A
2019;F;53593;ES613;53591;POP;178875.0;A
2019;F;53593;ES614;53591;POP;206825.0;A
2019;F;53593;ES615;53591;POP;147850.0;A
2019;F;53593;ES616;53591;POP;140425.0;A
2019;F;53593;ES617;53591;POP;373425.0;A
2019;F;53593;ES618;53591;POP;439500.0;A
2019;F;53593;ES61;53591;POP;1898275.0;A
2019;_T;53594;ES611;53591;POP;248375.0;A
2019;_T;53594;ES612;53591;POP;365225.0;A
2019;_T;53594;ES613;53591;POP;249775.0;A
2019;_T;53594;ES614;53591;POP;299650.0;A
2019;_T;53594;ES615;53591;POP;188525.0;A
2019;_T;53594;ES616;53591;POP;195825.0;A
2019;_T;53594;ES617;53591;POP;588925.0;A
2019;_T;53594;ES618;53591;POP;650075.0;A
2019;_T;53594;ES61;53591;POP;2786375.0;A
2019;_T;53595;ES611;53591;POP;14375.0;A
2019;_T;53595;ES612;53591;POP;38225.0;A
2019;_T;53595;ES613;53591;POP;17075.0;A
2019;_T;53595;ES614;53591;POP;22175.0;A
2019;_T;53595;ES615;53591;POP;10200.0;A
2019;_T;53595;ES616;53591;POP;10675.0;A
2019;_T;53595;ES617;53591;POP;39125.0;A
2019;_T;53595;ES618;53591;POP;48625.0;A
2019;_T;53595;ES61;53591;POP;200475.0;A
2019;_T;53596;ES611;53591;POP;2525.0;A
2019;_T;53596;ES612;53591;POP;3625.0;A
2019;_T;53596;ES613;53591;POP;4875.0;A
2019;_T;53596;ES614;53591;POP;6100.0;A
2019;_T;53596;ES615;53591;POP;1925.0;A
2019;_T;53596;ES616;53591;POP;4775.0;A
2019;_T;53596;ES617;53591;POP;5050.0;A
2019;_T;53596;ES618;53591;POP;8250.0;A
2019;_T;53596;ES61;53591;POP;37125.0;A
2019;_T;53597;ES611;53591;POP;101125.0;A
2019;_T;53597;ES612;53591;POP;137600.0;A
2019;_T;53597;ES613;53591;POP;111700.0;A
2019;_T;53597;ES614;53591;POP;111850.0;A
2019;_T;53597;ES615;53591;POP;96475.0;A
2019;_T;53597;ES616;53591;POP;98575.0;A
2019;_T;53597;ES617;53591;POP;157900.0;A
2019;_T;53597;ES618;53591;POP;226850.0;A
2019;_T;53597;ES61;53591;POP;1042075.0;A
2019;_T;53593;ES611;53591;POP;366400.0;A
2019;_T;53593;ES612;53591;POP;544675.0;A
2019;_T;53593;ES613;53591;POP;383425.0;A
2019;_T;53593;ES614;53591;POP;439775.0;A
2019;_T;53593;ES615;53591;POP;297125.0;A
2019;_T;53593;ES616;53591;POP;309850.0;A
2019;_T;53593;ES617;53591;POP;791000.0;A
2019;_T;53593;ES618;53591;POP;933800.0;A
2019;_T;53593;ES61;53591;POP;4066050.0;A
2020;M;53594;ES611;53591;POP;111875.0;A
2020;M;53594;ES612;53591;POP;136300.0;A
2020;M;53594;ES613;53591;POP;100225.0;A
2020;M;53594;ES614;53591;POP;115450.0;A
2020;M;53594;ES615;53591;POP;75100.0;A
2020;M;53594;ES616;53591;POP;77925.0;A
2020;M;53594;ES617;53591;POP;205450.0;A
2020;M;53594;ES618;53591;POP;252425.0;A
2020;M;53594;ES61;53591;POP;1074750.0;A
2020;M;53595;ES611;53591;POP;8025.0;A
2020;M;53595;ES612;53591;POP;19575.0;A
2020;M;53595;ES613;53591;POP;8175.0;A
2020;M;53595;ES614;53591;POP;12100.0;A
2020;M;53595;ES615;53591;POP;5525.0;A
2020;M;53595;ES616;53591;POP;4400.0;A
2020;M;53595;ES617;53591;POP;21775.0;A
2020;M;53595;ES618;53591;POP;24600.0;A
2020;M;53595;ES61;53591;POP;104175.0;A
2020;M;53596;ES611;53591;POP;775.0;A
2020;M;53596;ES612;53591;POP;1900.0;A
2020;M;53596;ES613;53591;POP;1325.0;A
2020;M;53596;ES614;53591;POP;1475.0;A
2020;M;53596;ES615;53591;POP;850.0;A
2020;M;53596;ES616;53591;POP;1750.0;A
2020;M;53596;ES617;53591;POP;1700.0;A
2020;M;53596;ES618;53591;POP;2825.0;A
2020;M;53596;ES61;53591;POP;12600.0;A
2020;M;53597;ES611;53591;POP;82175.0;A
2020;M;53597;ES612;53591;POP;134250.0;A
2020;M;53597;ES613;53591;POP;91050.0;A
2020;M;53597;ES614;53591;POP;100850.0;A
2020;M;53597;ES615;53591;POP;65750.0;A
2020;M;53597;ES616;53591;POP;82725.0;A
2020;M;53597;ES617;53591;POP;182125.0;A
2020;M;53597;ES618;53591;POP;207900.0;A
2020;M;53597;ES61;53591;POP;946825.0;A
2020;M;53593;ES611;53591;POP;202850.0;A
2020;M;53593;ES612;53591;POP;292025.0;A
2020;M;53593;ES613;53591;POP;200775.0;A
2020;M;53593;ES614;53591;POP;229875.0;A
2020;M;53593;ES615;53591;POP;147225.0;A
2020;M;53593;ES616;53591;POP;166800.0;A
2020;M;53593;ES617;53591;POP;411050.0;A
2020;M;53593;ES618;53591;POP;487750.0;A
2020;M;53593;ES61;53591;POP;2138350.0;A
2020;F;53594;ES611;53591;POP;82875.0;A
2020;F;53594;ES612;53591;POP;110750.0;A
2020;F;53594;ES613;53591;POP;80000.0;A
2020;F;53594;ES614;53591;POP;94900.0;A
2020;F;53594;ES615;53591;POP;66300.0;A
2020;F;53594;ES616;53591;POP;62675.0;A
2020;F;53594;ES617;53591;POP;170175.0;A
2020;F;53594;ES618;53591;POP;215150.0;A
2020;F;53594;ES61;53591;POP;882825.0;A
2020;F;53595;ES611;53591;POP;9675.0;A
2020;F;53595;ES612;53591;POP;24725.0;A
2020;F;53595;ES613;53591;POP;12175.0;A
2020;F;53595;ES614;53591;POP;14125.0;A
2020;F;53595;ES615;53591;POP;6250.0;A
2020;F;53595;ES616;53591;POP;7350.0;A
2020;F;53595;ES617;53591;POP;28825.0;A
2020;F;53595;ES618;53591;POP;31175.0;A
2020;F;53595;ES61;53591;POP;134300.0;A
2020;F;53596;ES611;53591;POP;1750.0;A
2020;F;53596;ES612;53591;POP;1800.0;A
2020;F;53596;ES613;53591;POP;3325.0;A
2020;F;53596;ES614;53591;POP;4125.0;A
2020;F;53596;ES615;53591;POP;1200.0;A
2020;F;53596;ES616;53591;POP;2900.0;A
2020;F;53596;ES617;53591;POP;3625.0;A
2020;F;53596;ES618;53591;POP;5050.0;A
2020;F;53596;ES61;53591;POP;23775.0;A
2020;F;53597;ES611;53591;POP;70625.0;A
2020;F;53597;ES612;53591;POP;104675.0;A
2020;F;53597;ES613;53591;POP;79700.0;A
2020;F;53597;ES614;53591;POP;90350.0;A
2020;F;53597;ES615;53591;POP;63925.0;A
2020;F;53597;ES616;53591;POP;65300.0;A
2020;F;53597;ES617;53591;POP;161625.0;A
2020;F;53597;ES618;53591;POP;180975.0;A
2020;F;53597;ES61;53591;POP;817175.0;A
2020;F;53593;ES611;53591;POP;164925.0;A
2020;F;53593;ES612;53591;POP;241950.0;A
2020;F;53593;ES613;53591;POP;175200.0;A
2020;F;53593;ES614;53591;POP;203500.0;A
2020;F;53593;ES615;53591;POP;137675.0;A
2020;F;53593;ES616;53591;POP;138225.0;A
2020;F;53593;ES617;53591;POP;364250.0;A
2020;F;53593;ES618;53591;POP;432350.0;A
2020;F;53593;ES61;53591;POP;1858075.0;A
2020;_T;53594;ES611;53591;POP;194750.0;A
2020;_T;53594;ES612;53591;POP;247050.0;A
2020;_T;53594;ES613;53591;POP;180225.0;A
2020;_T;53594;ES614;53591;POP;210350.0;A
2020;_T;53594;ES615;53591;POP;141400.0;A
2020;_T;53594;ES616;53591;POP;140600.0;A
2020;_T;53594;ES617;53591;POP;375625.0;A
2020;_T;53594;ES618;53591;POP;467575.0;A
2020;_T;53594;ES61;53591;POP;1957575.0;A
2020;_T;53595;ES611;53591;POP;17700.0;A
2020;_T;53595;ES612;53591;POP;44300.0;A
2020;_T;53595;ES613;53591;POP;20350.0;A
2020;_T;53595;ES614;53591;POP;26225.0;A
2020;_T;53595;ES615;53591;POP;11775.0;A
2020;_T;53595;ES616;53591;POP;11750.0;A
2020;_T;53595;ES617;53591;POP;50600.0;A
2020;_T;53595;ES618;53591;POP;55775.0;A
2020;_T;53595;ES61;53591;POP;238475.0;A
2020;_T;53596;ES611;53591;POP;2525.0;A
2020;_T;53596;ES612;53591;POP;3700.0;A
2020;_T;53596;ES613;53591;POP;4650.0;A
2020;_T;53596;ES614;53591;POP;5600.0;A
2020;_T;53596;ES615;53591;POP;2050.0;A
2020;_T;53596;ES616;53591;POP;4650.0;A
2020;_T;53596;ES617;53591;POP;5325.0;A
2020;_T;53596;ES618;53591;POP;7875.0;A
2020;_T;53596;ES61;53591;POP;36375.0;A
2020;_T;53597;ES611;53591;POP;152800.0;A
2020;_T;53597;ES612;53591;POP;238925.0;A
2020;_T;53597;ES613;53591;POP;170750.0;A
2020;_T;53597;ES614;53591;POP;191200.0;A
2020;_T;53597;ES615;53591;POP;129675.0;A
2020;_T;53597;ES616;53591;POP;148025.0;A
2020;_T;53597;ES617;53591;POP;343750.0;A
2020;_T;53597;ES618;53591;POP;388875.0;A
2020;_T;53597;ES61;53591;POP;1764000.0;A
2020;_T;53593;ES611;53591;POP;367775.0;A
2020;_T;53593;ES612;53591;POP;533975.0;A
2020;_T;53593;ES613;53591;POP;375975.0;A
2020;_T;53593;ES614;53591;POP;433375.0;A
2020;_T;53593;ES615;53591;POP;284900.0;A
2020;_T;53593;ES616;53591;POP;305025.0;A
2020;_T;53593;ES617;53591;POP;775300.0;A
2020;_T;53593;ES618;53591;POP;920100.0;A
2020;_T;53593;ES61;53591;POP;3996425.0;A
