TEMPORAL;TERRITORIO;ECOICOP;INDICATOR;OBS_VALUE;FREQ;IPC_RUBRICAS;IPC_GRUPOSESPECIALES
2008-07;ES614;CP01T12;INX;93.928;M;_Z;_Z
2008-07;ES614;CP01;INX;94.292;M;_Z;_Z
2008-07;ES614;CP02;INX;63.825;M;_Z;_Z
2008-07;ES614;CP03;INX;91.904;M;_Z;_Z
2008-07;ES614;CP04;INX;87.669;M;_Z;_Z
2008-07;ES614;CP05;INX;95.318;M;_Z;_Z
2008-07;ES614;CP06;INX;94.084;M;_Z;_Z
2008-07;ES614;CP07;INX;99.499;M;_Z;_Z
2008-07;ES614;CP08;INX;116.788;M;_Z;_Z
2008-07;ES614;CP09;INX;112.185;M;_Z;_Z
2008-07;ES614;CP10;INX;79.624;M;_Z;_Z
2008-07;ES614;CP11;INX;93.792;M;_Z;_Z
2008-07;ES614;CP12;INX;86.347;M;_Z;_Z
2008-07;ES615;CP01T12;INX;94.114;M;_Z;_Z
2008-07;ES615;CP01;INX;95.219;M;_Z;_Z
2008-07;ES615;CP02;INX;63.157;M;_Z;_Z
2008-07;ES615;CP03;INX;93.418;M;_Z;_Z
2008-07;ES615;CP04;INX;86.56;M;_Z;_Z
2008-07;ES615;CP05;INX;94.247;M;_Z;_Z
2008-07;ES615;CP06;INX;92.254;M;_Z;_Z
2008-07;ES615;CP07;INX;100.127;M;_Z;_Z
2008-07;ES615;CP08;INX;116.769;M;_Z;_Z
2008-07;ES615;CP09;INX;109.261;M;_Z;_Z
2008-07;ES615;CP10;INX;77.437;M;_Z;_Z
2008-07;ES615;CP11;INX;97.093;M;_Z;_Z
2008-07;ES615;CP12;INX;86.852;M;_Z;_Z
2008-07;ES616;CP01T12;INX;94.654;M;_Z;_Z
2008-07;ES616;CP01;INX;94.514;M;_Z;_Z
2008-07;ES616;CP02;INX;66.496;M;_Z;_Z
2008-07;ES616;CP03;INX;92.627;M;_Z;_Z
2008-07;ES616;CP04;INX;89.924;M;_Z;_Z
2008-07;ES616;CP05;INX;99.828;M;_Z;_Z
2008-07;ES616;CP06;INX;89.356;M;_Z;_Z
2008-07;ES616;CP07;INX;100.319;M;_Z;_Z
2008-07;ES616;CP08;INX;116.416;M;_Z;_Z
2008-07;ES616;CP09;INX;112.269;M;_Z;_Z
2008-07;ES616;CP10;INX;78.468;M;_Z;_Z
2008-07;ES616;CP11;INX;94.911;M;_Z;_Z
2008-07;ES616;CP12;INX;89.245;M;_Z;_Z
2008-07;ES617;CP01T12;INX;93.338;M;_Z;_Z
2008-07;ES617;CP01;INX;94.517;M;_Z;_Z
2008-07;ES617;CP02;INX;62.869;M;_Z;_Z
2008-07;ES617;CP03;INX;94.191;M;_Z;_Z
2008-07;ES617;CP04;INX;85.876;M;_Z;_Z
2008-07;ES617;CP05;INX;94.648;M;_Z;_Z
2008-07;ES617;CP06;INX;93.48;M;_Z;_Z
2008-07;ES617;CP07;INX;98.926;M;_Z;_Z
2008-07;ES617;CP08;INX;116.497;M;_Z;_Z
2008-07;ES617;CP09;INX;108.057;M;_Z;_Z
2008-07;ES617;CP10;INX;80.884;M;_Z;_Z
2008-07;ES617;CP11;INX;94.537;M;_Z;_Z
2008-07;ES617;CP12;INX;85.537;M;_Z;_Z
2008-07;ES618;CP01T12;INX;93.742;M;_Z;_Z
2008-07;ES618;CP01;INX;94.505;M;_Z;_Z
2008-07;ES618;CP02;INX;63.902;M;_Z;_Z
2008-07;ES618;CP03;INX;94.453;M;_Z;_Z
2008-07;ES618;CP04;INX;88.765;M;_Z;_Z
2008-07;ES618;CP05;INX;96.391;M;_Z;_Z
2008-07;ES618;CP06;INX;93.308;M;_Z;_Z
2008-07;ES618;CP07;INX;99.328;M;_Z;_Z
2008-07;ES618;CP08;INX;117.595;M;_Z;_Z
2008-07;ES618;CP09;INX;107.135;M;_Z;_Z
2008-07;ES618;CP10;INX;78.638;M;_Z;_Z
2008-07;ES618;CP11;INX;93.5;M;_Z;_Z
2008-07;ES618;CP12;INX;84.399;M;_Z;_Z
2008-08;ES;CP01T12;INX;93.196;M;_Z;_Z
2008-08;ES;CP01;INX;93.345;M;_Z;_Z
2008-08;ES;CP02;INX;64.837;M;_Z;_Z
2008-08;ES;CP03;INX;92.949;M;_Z;_Z
2008-08;ES;CP04;INX;89.672;M;_Z;_Z
2008-08;ES;CP05;INX;95.677;M;_Z;_Z
2008-08;ES;CP06;INX;93.016;M;_Z;_Z
2008-08;ES;CP07;INX;97.191;M;_Z;_Z
2008-08;ES;CP08;INX;116.859;M;_Z;_Z
2008-08;ES;CP09;INX;105.477;M;_Z;_Z
2008-08;ES;CP10;INX;77.81;M;_Z;_Z
2008-08;ES;CP11;INX;93.681;M;_Z;_Z
2008-08;ES;CP12;INX;85.377;M;_Z;_Z
2008-08;ES61;CP01T12;INX;93.726;M;_Z;_Z
2008-08;ES61;CP01;INX;94.831;M;_Z;_Z
2008-08;ES61;CP02;INX;63.772;M;_Z;_Z
2008-08;ES61;CP03;INX;93.366;M;_Z;_Z
2008-08;ES61;CP04;INX;87.981;M;_Z;_Z
2008-08;ES61;CP05;INX;96.811;M;_Z;_Z
2008-08;ES61;CP06;INX;92.408;M;_Z;_Z
2008-08;ES61;CP07;INX;97.294;M;_Z;_Z
2008-08;ES61;CP08;INX;116.872;M;_Z;_Z
2008-08;ES61;CP09;INX;109.669;M;_Z;_Z
2008-08;ES61;CP10;INX;78.415;M;_Z;_Z
2008-08;ES61;CP11;INX;95.14;M;_Z;_Z
2008-08;ES61;CP12;INX;86.206;M;_Z;_Z
2008-08;ES611;CP01T12;INX;95.256;M;_Z;_Z
2008-08;ES611;CP01;INX;96.186;M;_Z;_Z
2008-08;ES611;CP02;INX;62.445;M;_Z;_Z
2008-08;ES611;CP03;INX;94.147;M;_Z;_Z
2008-08;ES611;CP04;INX;91.395;M;_Z;_Z
2008-08;ES611;CP05;INX;103.09;M;_Z;_Z
2008-08;ES611;CP06;INX;90.164;M;_Z;_Z
2008-08;ES611;CP07;INX;98.928;M;_Z;_Z
2008-08;ES611;CP08;INX;115.993;M;_Z;_Z
2008-08;ES611;CP09;INX;108.885;M;_Z;_Z
2008-08;ES611;CP10;INX;79.276;M;_Z;_Z
2008-08;ES611;CP11;INX;98.494;M;_Z;_Z
2008-08;ES611;CP12;INX;87.825;M;_Z;_Z
2008-08;ES612;CP01T12;INX;93.939;M;_Z;_Z
2008-08;ES612;CP01;INX;95.216;M;_Z;_Z
2008-08;ES612;CP02;INX;63.154;M;_Z;_Z
2008-08;ES612;CP03;INX;93.88;M;_Z;_Z
2008-08;ES612;CP04;INX;88.839;M;_Z;_Z
2008-08;ES612;CP05;INX;97.503;M;_Z;_Z
2008-08;ES612;CP06;INX;93.627;M;_Z;_Z
2008-08;ES612;CP07;INX;97.032;M;_Z;_Z
2008-08;ES612;CP08;INX;117.56;M;_Z;_Z
2008-08;ES612;CP09;INX;110.119;M;_Z;_Z
2008-08;ES612;CP10;INX;74.08;M;_Z;_Z
2008-08;ES612;CP11;INX;94.544;M;_Z;_Z
2008-08;ES612;CP12;INX;87.05;M;_Z;_Z
2008-08;ES613;CP01T12;INX;93.083;M;_Z;_Z
2008-08;ES613;CP01;INX;94.34;M;_Z;_Z
2008-08;ES613;CP02;INX;65.807;M;_Z;_Z
2008-08;ES613;CP03;INX;93.199;M;_Z;_Z
2008-08;ES613;CP04;INX;86.993;M;_Z;_Z
2008-08;ES613;CP05;INX;98.615;M;_Z;_Z
2008-08;ES613;CP06;INX;87.999;M;_Z;_Z
2008-08;ES613;CP07;INX;97.377;M;_Z;_Z
2008-08;ES613;CP08;INX;117.133;M;_Z;_Z
2008-08;ES613;CP09;INX;106.273;M;_Z;_Z
2008-08;ES613;CP10;INX;78.047;M;_Z;_Z
2008-08;ES613;CP11;INX;92.551;M;_Z;_Z
2008-08;ES613;CP12;INX;86.366;M;_Z;_Z
2008-08;ES614;CP01T12;INX;93.77;M;_Z;_Z
2008-08;ES614;CP01;INX;94.524;M;_Z;_Z
2008-08;ES614;CP02;INX;63.77;M;_Z;_Z
2008-08;ES614;CP03;INX;92.013;M;_Z;_Z
2008-08;ES614;CP04;INX;87.188;M;_Z;_Z
2008-08;ES614;CP05;INX;95.44;M;_Z;_Z
2008-08;ES614;CP06;INX;94.42;M;_Z;_Z
2008-08;ES614;CP07;INX;97.338;M;_Z;_Z
2008-08;ES614;CP08;INX;116.682;M;_Z;_Z
2008-08;ES614;CP09;INX;113.275;M;_Z;_Z
2008-08;ES614;CP10;INX;79.624;M;_Z;_Z
2008-08;ES614;CP11;INX;95.176;M;_Z;_Z
2008-08;ES614;CP12;INX;86.28;M;_Z;_Z
2008-08;ES615;CP01T12;INX;93.981;M;_Z;_Z
2008-08;ES615;CP01;INX;95.476;M;_Z;_Z
2008-08;ES615;CP02;INX;63.126;M;_Z;_Z
2008-08;ES615;CP03;INX;93.638;M;_Z;_Z
2008-08;ES615;CP04;INX;86.801;M;_Z;_Z
2008-08;ES615;CP05;INX;94.456;M;_Z;_Z
2008-08;ES615;CP06;INX;92.26;M;_Z;_Z
2008-08;ES615;CP07;INX;97.618;M;_Z;_Z
2008-08;ES615;CP08;INX;116.666;M;_Z;_Z
2008-08;ES615;CP09;INX;110.17;M;_Z;_Z
2008-08;ES615;CP10;INX;77.659;M;_Z;_Z
2008-08;ES615;CP11;INX;98.085;M;_Z;_Z
2008-08;ES615;CP12;INX;86.924;M;_Z;_Z
2008-08;ES616;CP01T12;INX;94.456;M;_Z;_Z
2008-08;ES616;CP01;INX;94.569;M;_Z;_Z
2008-08;ES616;CP02;INX;66.503;M;_Z;_Z
2008-08;ES616;CP03;INX;92.296;M;_Z;_Z
2008-08;ES616;CP04;INX;89.553;M;_Z;_Z
2008-08;ES616;CP05;INX;99.533;M;_Z;_Z
2008-08;ES616;CP06;INX;89.356;M;_Z;_Z
2008-08;ES616;CP07;INX;97.398;M;_Z;_Z
2008-08;ES616;CP08;INX;116.318;M;_Z;_Z
2008-08;ES616;CP09;INX;113.667;M;_Z;_Z
2008-08;ES616;CP10;INX;78.468;M;_Z;_Z
2008-08;ES616;CP11;INX;96.026;M;_Z;_Z
2008-08;ES616;CP12;INX;89.438;M;_Z;_Z
2008-08;ES617;CP01T12;INX;93.082;M;_Z;_Z
2008-08;ES617;CP01;INX;94.611;M;_Z;_Z
2008-08;ES617;CP02;INX;62.815;M;_Z;_Z
2008-08;ES617;CP03;INX;93.607;M;_Z;_Z
2008-08;ES617;CP04;INX;85.847;M;_Z;_Z
2008-08;ES617;CP05;INX;94.657;M;_Z;_Z
2008-08;ES617;CP06;INX;93.436;M;_Z;_Z
2008-08;ES617;CP07;INX;96.588;M;_Z;_Z
2008-08;ES617;CP08;INX;116.42;M;_Z;_Z
2008-08;ES617;CP09;INX;109.665;M;_Z;_Z
2008-08;ES617;CP10;INX;81.099;M;_Z;_Z
2008-08;ES617;CP11;INX;95.135;M;_Z;_Z
2008-08;ES617;CP12;INX;85.718;M;_Z;_Z
2008-08;ES618;CP01T12;INX;93.542;M;_Z;_Z
2008-08;ES618;CP01;INX;94.62;M;_Z;_Z
2008-08;ES618;CP02;INX;63.903;M;_Z;_Z
2008-08;ES618;CP03;INX;93.732;M;_Z;_Z
2008-08;ES618;CP04;INX;88.733;M;_Z;_Z
2008-08;ES618;CP05;INX;96.142;M;_Z;_Z
2008-08;ES618;CP06;INX;93.167;M;_Z;_Z
2008-08;ES618;CP07;INX;97.309;M;_Z;_Z
2008-08;ES618;CP08;INX;117.431;M;_Z;_Z
2008-08;ES618;CP09;INX;108.093;M;_Z;_Z
2008-08;ES618;CP10;INX;78.688;M;_Z;_Z
2008-08;ES618;CP11;INX;94.369;M;_Z;_Z
2008-08;ES618;CP12;INX;84.43;M;_Z;_Z
2008-09;ES;CP01T12;INX;93.177;M;_Z;_Z
2008-09;ES;CP01;INX;93.572;M;_Z;_Z
2008-09;ES;CP02;INX;64.898;M;_Z;_Z
2008-09;ES;CP03;INX;96.301;M;_Z;_Z
2008-09;ES;CP04;INX;89.652;M;_Z;_Z
2008-09;ES;CP05;INX;96.014;M;_Z;_Z
2008-09;ES;CP06;INX;93.068;M;_Z;_Z
2008-09;ES;CP07;INX;96.166;M;_Z;_Z
2008-09;ES;CP08;INX;116.887;M;_Z;_Z
2008-09;ES;CP09;INX;103.681;M;_Z;_Z
2008-09;ES;CP10;INX;78.768;M;_Z;_Z
2008-09;ES;CP11;INX;92.817;M;_Z;_Z
2008-09;ES;CP12;INX;85.597;M;_Z;_Z
2008-09;ES61;CP01T12;INX;93.785;M;_Z;_Z
2008-09;ES61;CP01;INX;94.952;M;_Z;_Z
2008-09;ES61;CP02;INX;63.835;M;_Z;_Z
2008-09;ES61;CP03;INX;97.089;M;_Z;_Z
2008-09;ES61;CP04;INX;88.046;M;_Z;_Z
2008-09;ES61;CP05;INX;97.335;M;_Z;_Z
2008-09;ES61;CP06;INX;92.505;M;_Z;_Z
2008-09;ES61;CP07;INX;96.254;M;_Z;_Z
2008-09;ES61;CP08;INX;116.9;M;_Z;_Z
2008-09;ES61;CP09;INX;108.502;M;_Z;_Z
2008-09;ES61;CP10;INX;79.199;M;_Z;_Z
2008-09;ES61;CP11;INX;94.351;M;_Z;_Z
2008-09;ES61;CP12;INX;86.365;M;_Z;_Z
2008-09;ES611;CP01T12;INX;95.185;M;_Z;_Z
2008-09;ES611;CP01;INX;96.358;M;_Z;_Z
2008-09;ES611;CP02;INX;62.579;M;_Z;_Z
2008-09;ES611;CP03;INX;97.13;M;_Z;_Z
2008-09;ES611;CP04;INX;91.39;M;_Z;_Z
2008-09;ES611;CP05;INX;103.48;M;_Z;_Z
2008-09;ES611;CP06;INX;90.277;M;_Z;_Z
2008-09;ES611;CP07;INX;97.667;M;_Z;_Z
2008-09;ES611;CP08;INX;116.008;M;_Z;_Z
2008-09;ES611;CP09;INX;107.955;M;_Z;_Z
2008-09;ES611;CP10;INX;79.476;M;_Z;_Z
2008-09;ES611;CP11;INX;97.302;M;_Z;_Z
2008-09;ES611;CP12;INX;88.03;M;_Z;_Z
2008-09;ES612;CP01T12;INX;93.921;M;_Z;_Z
2008-09;ES612;CP01;INX;95.311;M;_Z;_Z
2008-09;ES612;CP02;INX;63.206;M;_Z;_Z
2008-09;ES612;CP03;INX;97.119;M;_Z;_Z
2008-09;ES612;CP04;INX;89.195;M;_Z;_Z
2008-09;ES612;CP05;INX;97.658;M;_Z;_Z
2008-09;ES612;CP06;INX;93.632;M;_Z;_Z
2008-09;ES612;CP07;INX;95.991;M;_Z;_Z
2008-09;ES612;CP08;INX;117.598;M;_Z;_Z
2008-09;ES612;CP09;INX;108.59;M;_Z;_Z
2008-09;ES612;CP10;INX;74.61;M;_Z;_Z
2008-09;ES612;CP11;INX;93.574;M;_Z;_Z
2008-09;ES612;CP12;INX;87.254;M;_Z;_Z
2008-09;ES613;CP01T12;INX;93.049;M;_Z;_Z
2008-09;ES613;CP01;INX;94.41;M;_Z;_Z
2008-09;ES613;CP02;INX;65.989;M;_Z;_Z
2008-09;ES613;CP03;INX;95.685;M;_Z;_Z
2008-09;ES613;CP04;INX;87.0;M;_Z;_Z
2008-09;ES613;CP05;INX;98.54;M;_Z;_Z
2008-09;ES613;CP06;INX;88.055;M;_Z;_Z
2008-09;ES613;CP07;INX;96.335;M;_Z;_Z
2008-09;ES613;CP08;INX;117.163;M;_Z;_Z
2008-09;ES613;CP09;INX;105.019;M;_Z;_Z
2008-09;ES613;CP10;INX;78.674;M;_Z;_Z
2008-09;ES613;CP11;INX;92.197;M;_Z;_Z
2008-09;ES613;CP12;INX;86.528;M;_Z;_Z
2008-09;ES614;CP01T12;INX;94.108;M;_Z;_Z
2008-09;ES614;CP01;INX;94.605;M;_Z;_Z
2008-09;ES614;CP02;INX;63.852;M;_Z;_Z
2008-09;ES614;CP03;INX;98.909;M;_Z;_Z
2008-09;ES614;CP04;INX;87.048;M;_Z;_Z
2008-09;ES614;CP05;INX;96.167;M;_Z;_Z
2008-09;ES614;CP06;INX;94.42;M;_Z;_Z
2008-09;ES614;CP07;INX;96.317;M;_Z;_Z
2008-09;ES614;CP08;INX;116.706;M;_Z;_Z
2008-09;ES614;CP09;INX;112.201;M;_Z;_Z
2008-09;ES614;CP10;INX;80.256;M;_Z;_Z
2008-09;ES614;CP11;INX;94.09;M;_Z;_Z
2008-09;ES614;CP12;INX;86.293;M;_Z;_Z
2008-09;ES615;CP01T12;INX;94.059;M;_Z;_Z
2008-09;ES615;CP01;INX;95.671;M;_Z;_Z
2008-09;ES615;CP02;INX;63.159;M;_Z;_Z
2008-09;ES615;CP03;INX;97.727;M;_Z;_Z
2008-09;ES615;CP04;INX;86.781;M;_Z;_Z
2008-09;ES615;CP05;INX;95.539;M;_Z;_Z
2008-09;ES615;CP06;INX;92.683;M;_Z;_Z
2008-09;ES615;CP07;INX;96.514;M;_Z;_Z
2008-09;ES615;CP08;INX;116.69;M;_Z;_Z
2008-09;ES615;CP09;INX;108.352;M;_Z;_Z
2008-09;ES615;CP10;INX;79.041;M;_Z;_Z
2008-09;ES615;CP11;INX;97.208;M;_Z;_Z
2008-09;ES615;CP12;INX;87.144;M;_Z;_Z
2008-09;ES616;CP01T12;INX;94.385;M;_Z;_Z
2008-09;ES616;CP01;INX;94.843;M;_Z;_Z
2008-09;ES616;CP02;INX;66.453;M;_Z;_Z
2008-09;ES616;CP03;INX;93.96;M;_Z;_Z
2008-09;ES616;CP04;INX;89.406;M;_Z;_Z
2008-09;ES616;CP05;INX;100.261;M;_Z;_Z
2008-09;ES616;CP06;INX;89.924;M;_Z;_Z
2008-09;ES616;CP07;INX;96.122;M;_Z;_Z
2008-09;ES616;CP08;INX;116.34;M;_Z;_Z
2008-09;ES616;CP09;INX;112.529;M;_Z;_Z
2008-09;ES616;CP10;INX;79.635;M;_Z;_Z
2008-09;ES616;CP11;INX;94.878;M;_Z;_Z
2008-09;ES616;CP12;INX;89.626;M;_Z;_Z
2008-09;ES617;CP01T12;INX;93.266;M;_Z;_Z
2008-09;ES617;CP01;INX;94.619;M;_Z;_Z
2008-09;ES617;CP02;INX;62.809;M;_Z;_Z
2008-09;ES617;CP03;INX;98.7;M;_Z;_Z
2008-09;ES617;CP04;INX;86.031;M;_Z;_Z
2008-09;ES617;CP05;INX;95.596;M;_Z;_Z
2008-09;ES617;CP06;INX;93.488;M;_Z;_Z
2008-09;ES617;CP07;INX;95.574;M;_Z;_Z
2008-09;ES617;CP08;INX;116.437;M;_Z;_Z
2008-09;ES617;CP09;INX;108.434;M;_Z;_Z
2008-09;ES617;CP10;INX;81.577;M;_Z;_Z
2008-09;ES617;CP11;INX;94.588;M;_Z;_Z
2008-09;ES617;CP12;INX;85.746;M;_Z;_Z
2008-09;ES618;CP01T12;INX;93.557;M;_Z;_Z
2008-09;ES618;CP01;INX;94.771;M;_Z;_Z
2008-09;ES618;CP02;INX;64.003;M;_Z;_Z
2008-09;ES618;CP03;INX;96.75;M;_Z;_Z
2008-09;ES618;CP04;INX;88.77;M;_Z;_Z
2008-09;ES618;CP05;INX;96.512;M;_Z;_Z
2008-09;ES618;CP06;INX;93.166;M;_Z;_Z
2008-09;ES618;CP07;INX;96.388;M;_Z;_Z
2008-09;ES618;CP08;INX;117.469;M;_Z;_Z
2008-09;ES618;CP09;INX;107.212;M;_Z;_Z
2008-09;ES618;CP10;INX;79.839;M;_Z;_Z
2008-09;ES618;CP11;INX;93.699;M;_Z;_Z
2008-09;ES618;CP12;INX;84.684;M;_Z;_Z
2008-10;ES;CP01T12;INX;93.497;M;_Z;_Z
2008-10;ES;CP01;INX;93.462;M;_Z;_Z
2008-10;ES;CP02;INX;64.957;M;_Z;_Z
2008-10;ES;CP03;INX;105.17;M;_Z;_Z
2008-10;ES;CP04;INX;89.756;M;_Z;_Z
2008-10;ES;CP05;INX;96.477;M;_Z;_Z
2008-10;ES;CP06;INX;93.218;M;_Z;_Z
2008-10;ES;CP07;INX;93.742;M;_Z;_Z
2008-10;ES;CP08;INX;116.941;M;_Z;_Z
2008-10;ES;CP09;INX;103.111;M;_Z;_Z
2008-10;ES;CP10;INX;80.873;M;_Z;_Z
2008-10;ES;CP11;INX;92.652;M;_Z;_Z
2008-10;ES;CP12;INX;85.727;M;_Z;_Z
2008-10;ES61;CP01T12;INX;94.115;M;_Z;_Z
2008-10;ES61;CP01;INX;94.775;M;_Z;_Z
2008-10;ES61;CP02;INX;63.848;M;_Z;_Z
2008-10;ES61;CP03;INX;105.573;M;_Z;_Z
2008-10;ES61;CP04;INX;88.245;M;_Z;_Z
2008-10;ES61;CP05;INX;98.049;M;_Z;_Z
2008-10;ES61;CP06;INX;92.673;M;_Z;_Z
2008-10;ES61;CP07;INX;93.83;M;_Z;_Z
2008-10;ES61;CP08;INX;116.952;M;_Z;_Z
2008-10;ES61;CP09;INX;108.212;M;_Z;_Z
2008-10;ES61;CP10;INX;81.148;M;_Z;_Z
2008-10;ES61;CP11;INX;94.255;M;_Z;_Z
2008-10;ES61;CP12;INX;86.605;M;_Z;_Z
2008-10;ES611;CP01T12;INX;95.745;M;_Z;_Z
2008-10;ES611;CP01;INX;96.21;M;_Z;_Z
2008-10;ES611;CP02;INX;62.64;M;_Z;_Z
2008-10;ES611;CP03;INX;109.273;M;_Z;_Z
2008-10;ES611;CP04;INX;91.475;M;_Z;_Z
2008-10;ES611;CP05;INX;104.143;M;_Z;_Z
2008-10;ES611;CP06;INX;90.518;M;_Z;_Z
2008-10;ES611;CP07;INX;94.833;M;_Z;_Z
2008-10;ES611;CP08;INX;116.036;M;_Z;_Z
2008-10;ES611;CP09;INX;107.499;M;_Z;_Z
2008-10;ES611;CP10;INX;81.295;M;_Z;_Z
2008-10;ES611;CP11;INX;97.193;M;_Z;_Z
2008-10;ES611;CP12;INX;88.279;M;_Z;_Z
2008-10;ES612;CP01T12;INX;94.445;M;_Z;_Z
2008-10;ES612;CP01;INX;95.285;M;_Z;_Z
2008-10;ES612;CP02;INX;63.219;M;_Z;_Z
2008-10;ES612;CP03;INX;106.364;M;_Z;_Z
2008-10;ES612;CP04;INX;90.215;M;_Z;_Z
2008-10;ES612;CP05;INX;99.143;M;_Z;_Z
2008-10;ES612;CP06;INX;93.251;M;_Z;_Z
2008-10;ES612;CP07;INX;93.592;M;_Z;_Z
2008-10;ES612;CP08;INX;117.669;M;_Z;_Z
2008-10;ES612;CP09;INX;108.129;M;_Z;_Z
2008-10;ES612;CP10;INX;76.294;M;_Z;_Z
2008-10;ES612;CP11;INX;93.42;M;_Z;_Z
2008-10;ES612;CP12;INX;87.267;M;_Z;_Z
2008-10;ES613;CP01T12;INX;93.467;M;_Z;_Z
2008-10;ES613;CP01;INX;94.323;M;_Z;_Z
2008-10;ES613;CP02;INX;65.981;M;_Z;_Z
2008-10;ES613;CP03;INX;105.185;M;_Z;_Z
2008-10;ES613;CP04;INX;87.035;M;_Z;_Z
2008-10;ES613;CP05;INX;98.744;M;_Z;_Z
2008-10;ES613;CP06;INX;88.282;M;_Z;_Z
2008-10;ES613;CP07;INX;93.875;M;_Z;_Z
2008-10;ES613;CP08;INX;117.219;M;_Z;_Z
2008-10;ES613;CP09;INX;105.112;M;_Z;_Z
2008-10;ES613;CP10;INX;81.272;M;_Z;_Z
2008-10;ES613;CP11;INX;92.161;M;_Z;_Z
2008-10;ES613;CP12;INX;86.875;M;_Z;_Z
2008-10;ES614;CP01T12;INX;94.436;M;_Z;_Z
2008-10;ES614;CP01;INX;94.194;M;_Z;_Z
2008-10;ES614;CP02;INX;63.775;M;_Z;_Z
2008-10;ES614;CP03;INX;106.95;M;_Z;_Z
2008-10;ES614;CP04;INX;86.984;M;_Z;_Z
2008-10;ES614;CP05;INX;97.101;M;_Z;_Z
2008-10;ES614;CP06;INX;94.279;M;_Z;_Z
2008-10;ES614;CP07;INX;94.193;M;_Z;_Z
2008-10;ES614;CP08;INX;116.752;M;_Z;_Z
2008-10;ES614;CP09;INX;111.74;M;_Z;_Z
2008-10;ES614;CP10;INX;82.126;M;_Z;_Z
2008-10;ES614;CP11;INX;93.847;M;_Z;_Z
2008-10;ES614;CP12;INX;86.501;M;_Z;_Z
2008-10;ES615;CP01T12;INX;94.452;M;_Z;_Z
2008-10;ES615;CP01;INX;95.622;M;_Z;_Z
2008-10;ES615;CP02;INX;63.098;M;_Z;_Z
2008-10;ES615;CP03;INX;107.91;M;_Z;_Z
2008-10;ES615;CP04;INX;86.907;M;_Z;_Z
2008-10;ES615;CP05;INX;96.892;M;_Z;_Z
2008-10;ES615;CP06;INX;92.882;M;_Z;_Z
2008-10;ES615;CP07;INX;93.753;M;_Z;_Z
2008-10;ES615;CP08;INX;116.734;M;_Z;_Z
2008-10;ES615;CP09;INX;107.731;M;_Z;_Z
2008-10;ES615;CP10;INX;80.162;M;_Z;_Z
2008-10;ES615;CP11;INX;97.198;M;_Z;_Z
2008-10;ES615;CP12;INX;87.605;M;_Z;_Z
2008-10;ES616;CP01T12;INX;94.669;M;_Z;_Z
2008-10;ES616;CP01;INX;94.674;M;_Z;_Z
2008-10;ES616;CP02;INX;66.554;M;_Z;_Z
2008-10;ES616;CP03;INX;100.575;M;_Z;_Z
2008-10;ES616;CP04;INX;89.045;M;_Z;_Z
2008-10;ES616;CP05;INX;101.114;M;_Z;_Z
2008-10;ES616;CP06;INX;90.107;M;_Z;_Z
2008-10;ES616;CP07;INX;93.351;M;_Z;_Z
2008-10;ES616;CP08;INX;116.383;M;_Z;_Z
2008-10;ES616;CP09;INX;112.465;M;_Z;_Z
2008-10;ES616;CP10;INX;81.56;M;_Z;_Z
2008-10;ES616;CP11;INX;94.62;M;_Z;_Z
2008-10;ES616;CP12;INX;89.986;M;_Z;_Z
2008-10;ES617;CP01T12;INX;93.354;M;_Z;_Z
2008-10;ES617;CP01;INX;94.437;M;_Z;_Z
2008-10;ES617;CP02;INX;62.885;M;_Z;_Z
2008-10;ES617;CP03;INX;104.879;M;_Z;_Z
2008-10;ES617;CP04;INX;86.105;M;_Z;_Z
2008-10;ES617;CP05;INX;95.985;M;_Z;_Z
2008-10;ES617;CP06;INX;93.835;M;_Z;_Z
2008-10;ES617;CP07;INX;93.106;M;_Z;_Z
2008-10;ES617;CP08;INX;116.471;M;_Z;_Z
2008-10;ES617;CP09;INX;107.897;M;_Z;_Z
2008-10;ES617;CP10;INX;83.65;M;_Z;_Z
2008-10;ES617;CP11;INX;94.577;M;_Z;_Z
2008-10;ES617;CP12;INX;85.914;M;_Z;_Z
2008-10;ES618;CP01T12;INX;93.873;M;_Z;_Z
2008-10;ES618;CP01;INX;94.49;M;_Z;_Z
2008-10;ES618;CP02;INX;63.986;M;_Z;_Z
2008-10;ES618;CP03;INX;105.624;M;_Z;_Z
2008-10;ES618;CP04;INX;89.057;M;_Z;_Z
2008-10;ES618;CP05;INX;96.953;M;_Z;_Z
2008-10;ES618;CP06;INX;93.522;M;_Z;_Z
2008-10;ES618;CP07;INX;94.206;M;_Z;_Z
2008-10;ES618;CP08;INX;117.539;M;_Z;_Z
2008-10;ES618;CP09;INX;107.147;M;_Z;_Z
2008-10;ES618;CP10;INX;81.9;M;_Z;_Z
2008-10;ES618;CP11;INX;93.626;M;_Z;_Z
2008-10;ES618;CP12;INX;84.966;M;_Z;_Z
2008-11;ES;CP01T12;INX;93.1;M;_Z;_Z
2008-11;ES;CP01;INX;93.492;M;_Z;_Z
2008-11;ES;CP02;INX;65.013;M;_Z;_Z
2008-11;ES;CP03;INX;108.718;M;_Z;_Z
2008-11;ES;CP04;INX;89.585;M;_Z;_Z
2008-11;ES;CP05;INX;96.853;M;_Z;_Z
2008-11;ES;CP06;INX;93.303;M;_Z;_Z
2008-11;ES;CP07;INX;89.878;M;_Z;_Z
