TEMPORAL;TERRITORIO;SEXO;PCSSA_JUBVIUDEDAD;INDICATOR;OBS_VALUE;FREQ
2019;2760;F;212544;PEN_MED;666.4335338345865;A
2019;2761;_T;212544;PEN_MED;817.2209803921569;A
2019;2761;M;212544;PEN_MED;926.4459375;A
2019;2761;F;212544;PEN_MED;633.2631578947369;A
2019;2762;_T;212544;PEN_MED;1495.4158021978021;A
2019;2762;M;212544;PEN_MED;1630.0691232876713;A
2019;2762;F;212544;PEN_MED;949.3217777777777;A
2019;2763;_T;212544;PEN_MED;1145.2799095607234;A
2019;2763;M;212544;PEN_MED;1290.8116040329974;A
2019;2763;F;212544;PEN_MED;797.850853391685;A
2019;2764;_T;212544;PEN_MED;976.1392592592592;A
2019;2764;M;212544;PEN_MED;1028.6347826086958;A
2019;2765;_T;212544;PEN_MED;1319.504888888889;A
2019;2765;M;212544;PEN_MED;1403.8502396514161;A
2019;2765;F;212544;PEN_MED;841.5479012345678;A
2019;2766;_T;212544;PEN_MED;1167.862731829574;A
2019;2766;M;212544;PEN_MED;1295.6340453074433;A
2019;2766;F;212544;PEN_MED;729.1812222222222;A
2019;2767;_T;212544;PEN_MED;1031.8457632398754;A
2019;2767;M;212544;PEN_MED;1106.1167911479945;A
2019;2767;F;212544;PEN_MED;808.1042916666667;A
2019;2768;_T;212544;PEN_MED;1200.7806871165644;A
2019;2768;M;212544;PEN_MED;1387.3429821428572;A
2019;2768;F;212544;PEN_MED;791.0752549019608;A
2019;2769;_T;212544;PEN_MED;771.3048817567568;A
2019;2769;M;212544;PEN_MED;827.4346363636364;A
2019;2769;F;212544;PEN_MED;700.6070992366413;A
2019;2770;_T;212544;PEN_MED;827.0323717948718;A
2019;2770;M;212544;PEN_MED;888.5593203883494;A
2019;2770;F;212544;PEN_MED;707.4611320754717;A
2019;2771;_T;212544;PEN_MED;961.3479452054795;A
2019;2771;M;212544;PEN_MED;1026.7228205128204;A
2019;2771;F;212544;PEN_MED;767.3551086956521;A
2019;2772;_T;212544;PEN_MED;881.721875;A
2019;2772;M;212544;PEN_MED;925.175;A
2019;2773;_T;212544;PEN_MED;1240.468179347826;A
2019;2773;M;212544;PEN_MED;1301.3810058187864;A
2019;2773;F;212544;PEN_MED;968.0587732342008;A
2019;2775;_T;212544;PEN_MED;796.6470838396111;A
2019;2775;M;212544;PEN_MED;871.3966281310211;A
2019;2775;F;212544;PEN_MED;669.0319078947368;A
2019;2776;_T;212544;PEN_MED;805.5421904761904;A
2019;2776;M;212544;PEN_MED;846.0221768707484;A
2019;2776;F;212544;PEN_MED;711.088888888889;A
2019;2777;_T;212544;PEN_MED;943.7640389294404;A
2019;2777;M;212544;PEN_MED;1053.8243006993007;A
2019;2777;F;212544;PEN_MED;691.94616;A
2019;2778;_T;212544;PEN_MED;1186.1929357798165;A
2019;2778;M;212544;PEN_MED;1284.6711890838205;A
2019;2778;F;212544;PEN_MED;827.8997163120567;A
2019;2780;_T;212544;PEN_MED;875.495;A
2019;2780;M;212544;PEN_MED;925.8407142857144;A
2019;2780;F;212544;PEN_MED;728.6533333333333;A
2019;2779;_T;212544;PEN_MED;1001.4128947368422;A
2019;2779;M;212544;PEN_MED;1182.7733333333333;A
2019;2779;F;212544;PEN_MED;690.5092857142856;A
2019;2781;_T;212544;PEN_MED;750.4422448979592;A
2019;2781;M;212544;PEN_MED;769.6105555555556;A
2019;2781;F;212544;PEN_MED;697.3607692307692;A
2019;2782;_T;212544;PEN_MED;853.0007058823529;A
2019;2782;M;212544;PEN_MED;943.6619130434783;A
2019;2782;F;212544;PEN_MED;663.4363636363637;A
2019;2783;_T;212544;PEN_MED;945.3672146118722;A
2019;2783;M;212544;PEN_MED;1004.2615151515151;A
2019;2783;F;212544;PEN_MED;765.4124074074075;A
2019;2784;_T;212544;PEN_MED;1027.8461302681992;A
2019;2784;M;212544;PEN_MED;1128.281178509532;A
2019;2784;F;212544;PEN_MED;746.5304854368932;A
2019;2785;_T;212544;PEN_MED;993.09625;A
2019;2785;M;212544;PEN_MED;1046.0783333333334;A
2019;2785;F;212544;PEN_MED;834.15;A
2019;2786;_T;212544;PEN_MED;1061.1384678522572;A
2019;2786;M;212544;PEN_MED;1165.583808647654;A
2019;2786;F;212544;PEN_MED;758.3862399999999;A
2019;2787;_T;212544;PEN_MED;839.4326907630523;A
2019;2787;M;212544;PEN_MED;887.361387283237;A
2019;2787;F;212544;PEN_MED;730.3318421052631;A
2019;2788;_T;212544;PEN_MED;812.8157868020305;A
2019;2788;M;212544;PEN_MED;855.6804693140793;A
2019;2788;F;212544;PEN_MED;711.332735042735;A
2019;2789;_T;212544;PEN_MED;1099.1841176470589;A
2019;2789;M;212544;PEN_MED;1213.9676;A
2019;2789;F;212544;PEN_MED;780.3411111111111;A
2019;2790;_T;212544;PEN_MED;868.1867765567766;A
2019;2790;M;212544;PEN_MED;957.5466492146597;A
2019;2790;F;212544;PEN_MED;660.0436585365854;A
2019;2791;_T;212544;PEN_MED;923.2453333333334;A
2019;2791;M;212544;PEN_MED;995.5798029556651;A
2019;2791;F;212544;PEN_MED;744.1734146341463;A
2019;2792;_T;212544;PEN_MED;1219.7245604395605;A
2019;2792;M;212544;PEN_MED;1301.0401683501684;A
2019;2792;F;212544;PEN_MED;859.2658208955223;A
2019;2793;_T;212544;PEN_MED;811.7179661016949;A
2019;2793;M;212544;PEN_MED;894.7229487179487;A
2019;2793;F;212544;PEN_MED;649.85825;A
2019;ES616;_T;212544;PEN_MED;997.9952533126649;A
2019;ES616;M;212544;PEN_MED;1063.7188393135725;A
2019;ES616;F;212544;PEN_MED;831.8372076146403;A
2019;2798;_T;212544;PEN_MED;784.2562011173184;A
2019;2798;M;212544;PEN_MED;834.66890625;A
2019;2798;F;212544;PEN_MED;657.7301960784313;A
2019;2800;_T;212544;PEN_MED;840.1869742339834;A
2019;2800;M;212544;PEN_MED;911.1650421052632;A
2019;2800;F;212544;PEN_MED;701.4438374485596;A
2019;2801;_T;212544;PEN_MED;814.4416482707874;A
2019;2801;M;212544;PEN_MED;881.4755214050493;A
2019;2801;F;212544;PEN_MED;678.1294642857143;A
2019;2802;_T;212544;PEN_MED;969.1923333333334;A
2019;2802;M;212544;PEN_MED;1004.7811320754716;A
2019;2802;F;212544;PEN_MED;699.7342857142856;A
2019;2803;_T;212544;PEN_MED;1005.1827121374865;A
2019;2803;M;212544;PEN_MED;1071.9282657091562;A
2019;2803;F;212544;PEN_MED;807.2206602768903;A
2019;2804;_T;212544;PEN_MED;811.6389970501474;A
2019;2804;M;212544;PEN_MED;874.8561419068736;A
2019;2804;F;212544;PEN_MED;686.0401762114539;A
2019;2805;_T;212544;PEN_MED;849.0104666666666;A
2019;2805;M;212544;PEN_MED;919.4411864406779;A
2019;2805;F;212544;PEN_MED;714.9649032258064;A
2019;2806;_T;212544;PEN_MED;807.7537948717949;A
2019;2806;M;212544;PEN_MED;856.0544366197183;A
2019;2806;F;212544;PEN_MED;678.3445283018867;A
2019;2907;_T;212544;PEN_MED;799.8872426470589;A
2019;2907;M;212544;PEN_MED;854.0779005524862;A
2019;2907;F;212544;PEN_MED;692.1014285714285;A
2019;2807;_T;212544;PEN_MED;973.3416531961792;A
2019;2807;M;212544;PEN_MED;1019.4924742268042;A
2019;2807;F;212544;PEN_MED;805.8487074829932;A
2019;2808;_T;212544;PEN_MED;1001.176032190343;A
2019;2808;M;212544;PEN_MED;1029.1805405405405;A
2019;2808;F;212544;PEN_MED;836.7841826923077;A
2019;2809;_T;212544;PEN_MED;1005.8365107913669;A
2019;2809;M;212544;PEN_MED;1038.063734439834;A
2019;2809;F;212544;PEN_MED;795.924054054054;A
2019;2810;_T;212544;PEN_MED;825.8177303754267;A
2019;2810;M;212544;PEN_MED;863.9436299765808;A
2019;2810;F;212544;PEN_MED;723.4293081761006;A
2019;2904;_T;212544;PEN_MED;756.3056104651164;A
2019;2904;M;212544;PEN_MED;810.7285201793721;A
2019;2904;F;212544;PEN_MED;656.0055371900827;A
2019;2812;_T;212544;PEN_MED;799.4640131578948;A
2019;2812;M;212544;PEN_MED;852.3993488372092;A
2019;2812;F;212544;PEN_MED;671.5865168539326;A
2019;2813;_T;212544;PEN_MED;741.0547639484979;A
2019;2813;M;212544;PEN_MED;782.7030921052632;A
2019;2813;F;212544;PEN_MED;662.8998765432099;A
2019;2814;_T;212544;PEN_MED;807.205925925926;A
2019;2814;M;212544;PEN_MED;869.8769090909091;A
2019;2814;F;212544;PEN_MED;674.6326923076923;A
2019;2815;_T;212544;PEN_MED;795.5862831858408;A
2019;2815;M;212544;PEN_MED;834.6541104294479;A
2019;2815;F;212544;PEN_MED;694.5060317460318;A
2019;2816;_T;212544;PEN_MED;772.8391666666668;A
2019;2816;M;212544;PEN_MED;814.8686486486487;A
2019;2816;F;212544;PEN_MED;676.5061061946902;A
2019;2817;_T;212544;PEN_MED;787.7689451476793;A
2019;2817;M;212544;PEN_MED;845.8293959731543;A
2019;2817;F;212544;PEN_MED;689.4620454545454;A
2019;2818;_T;212544;PEN_MED;957.7779262672811;A
2019;2818;M;212544;PEN_MED;1002.8452272727272;A
2019;2818;F;212544;PEN_MED;764.3182926829269;A
2019;2819;_T;212544;PEN_MED;776.0349295774648;A
2019;2819;M;212544;PEN_MED;809.3931481481482;A
2019;2819;F;212544;PEN_MED;670.0735294117648;A
2019;2903;_T;212544;PEN_MED;861.5708620689655;A
2019;2903;M;212544;PEN_MED;896.0538759689922;A
2019;2903;F;212544;PEN_MED;762.7195555555555;A
2019;2822;_T;212544;PEN_MED;1258.927771883289;A
2019;2822;M;212544;PEN_MED;1386.5076116838486;A
2019;2822;F;212544;PEN_MED;827.2331976744186;A
2019;2823;_T;212544;PEN_MED;825.7393870967742;A
2019;2823;M;212544;PEN_MED;890.8290654205608;A
2019;2823;F;212544;PEN_MED;680.6436458333333;A
2019;2825;_T;212544;PEN_MED;722.9093333333334;A
2019;2825;M;212544;PEN_MED;774.6127292110874;A
2019;2825;F;212544;PEN_MED;640.9873986486487;A
2019;2826;_T;212544;PEN_MED;837.1424166666667;A
2019;2826;M;212544;PEN_MED;872.9991304347826;A
2019;2826;F;212544;PEN_MED;719.3275;A
2019;2827;_T;212544;PEN_MED;942.0260558659218;A
2019;2827;M;212544;PEN_MED;1025.663738170347;A
2019;2827;F;212544;PEN_MED;738.8601915708813;A
2019;2828;_T;212544;PEN_MED;771.5491549295775;A
2019;2828;M;212544;PEN_MED;802.8744117647059;A
2019;2828;F;212544;PEN_MED;691.66975;A
2019;2829;_T;212544;PEN_MED;764.2769191919192;A
2019;2829;M;212544;PEN_MED;818.3513953488373;A
2019;2829;F;212544;PEN_MED;663.1811594202899;A
2019;2830;_T;212544;PEN_MED;847.6482608695653;A
2019;2830;M;212544;PEN_MED;930.4046666666666;A
2019;2830;F;212544;PEN_MED;692.48;A
2019;2831;_T;212544;PEN_MED;853.1645945945945;A
2019;2831;M;212544;PEN_MED;943.8723404255319;A
2019;2831;F;212544;PEN_MED;695.265925925926;A
2019;2832;_T;212544;PEN_MED;753.8192255892255;A
2019;2832;M;212544;PEN_MED;816.4290607734806;A
2019;2832;F;212544;PEN_MED;656.1262931034482;A
2019;2833;_T;212544;PEN_MED;769.4264775413711;A
2019;2833;M;212544;PEN_MED;811.2957254901961;A
2019;2833;F;212544;PEN_MED;705.8749404761905;A
2019;2834;_T;212544;PEN_MED;866.1979850746269;A
2019;2834;M;212544;PEN_MED;860.1778999999999;A
2019;2834;F;212544;PEN_MED;883.9041176470589;A
2019;2836;_T;212544;PEN_MED;808.9562962962964;A
2019;2836;M;212544;PEN_MED;809.8865822784811;A
2019;2836;F;212544;PEN_MED;806.4220689655173;A
2019;2837;_T;212544;PEN_MED;1133.0683800623053;A
2019;2837;M;212544;PEN_MED;1168.8969124423963;A
2019;2837;F;212544;PEN_MED;1058.3107692307692;A
2019;2838;_T;212544;PEN_MED;1001.1649781659388;A
2019;2838;M;212544;PEN_MED;1052.630663265306;A
2019;2838;F;212544;PEN_MED;695.49;A
2019;2841;_T;212544;PEN_MED;779.9026966292134;A
2019;2841;M;212544;PEN_MED;852.9432203389831;A
2019;2841;F;212544;PEN_MED;636.2563333333333;A
2019;2842;_T;212544;PEN_MED;776.8414516129031;A
2019;2842;M;212544;PEN_MED;825.68375;A
2019;2842;F;212544;PEN_MED;609.3821428571429;A
2019;2843;_T;212544;PEN_MED;891.2922666666667;A
2019;2843;M;212544;PEN_MED;965.5925;A
2019;2843;F;212544;PEN_MED;759.2029629629629;A
2019;2844;_T;212544;PEN_MED;822.1587020648968;A
2019;2844;M;212544;PEN_MED;855.9468269230769;A
2019;2844;F;212544;PEN_MED;710.9572784810126;A
2019;2845;_T;212544;PEN_MED;766.1620486111111;A
2019;2845;M;212544;PEN_MED;817.081081081081;A
2019;2845;F;212544;PEN_MED;674.7055339805826;A
2019;2846;_T;212544;PEN_MED;946.7685342019545;A
2019;2846;M;212544;PEN_MED;1022.0172489082969;A
2019;2846;F;212544;PEN_MED;725.8460256410257;A
2019;2847;_T;212544;PEN_MED;821.6507042253521;A
2019;2847;M;212544;PEN_MED;867.8132075471699;A
2019;2847;F;212544;PEN_MED;685.7277777777778;A
2019;2848;_T;212544;PEN_MED;722.3105970149254;A
2019;2848;M;212544;PEN_MED;746.8795789473684;A
2019;2848;F;212544;PEN_MED;662.4630769230769;A
2019;2849;_T;212544;PEN_MED;793.8722775800712;A
2019;2849;M;212544;PEN_MED;862.4248066298342;A
2019;2849;F;212544;PEN_MED;669.7922;A
2019;2850;_T;212544;PEN_MED;1316.8032477270597;A
2019;2850;M;212544;PEN_MED;1378.6950055096418;A
2019;2850;F;212544;PEN_MED;1184.9950454678792;A
2019;2851;_T;212544;PEN_MED;873.1936503067485;A
2019;2851;M;212544;PEN_MED;963.5013023255814;A
2019;2851;F;212544;PEN_MED;698.2734234234234;A
2019;2852;_T;212544;PEN_MED;817.4908108108108;A
2019;2852;M;212544;PEN_MED;840.9747413793103;A
2019;2852;F;212544;PEN_MED;732.3615625;A
2019;2853;_T;212544;PEN_MED;787.9248299319728;A
2019;2853;M;212544;PEN_MED;832.8916738816739;A
2019;2853;F;212544;PEN_MED;695.1807142857143;A
2019;2839;_T;212544;PEN_MED;755.0404562737643;A
2019;2839;M;212544;PEN_MED;802.9956470588236;A
2019;2839;F;212544;PEN_MED;667.3804301075269;A
2019;2854;_T;212544;PEN_MED;810.1645833333333;A
2019;2854;M;212544;PEN_MED;903.8576744186046;A
2019;2854;F;212544;PEN_MED;671.2403448275862;A
2019;2855;_T;212544;PEN_MED;1254.8778650088811;A
2019;2855;M;212544;PEN_MED;1339.9665179986416;A
2019;2855;F;212544;PEN_MED;945.0373206924979;A
2019;2856;_T;212544;PEN_MED;772.8263465553235;A
2019;2856;M;212544;PEN_MED;835.5089752650176;A
2019;2856;F;212544;PEN_MED;682.320306122449;A
2019;2857;_T;212544;PEN_MED;808.9312592592593;A
2019;2857;M;212544;PEN_MED;894.4614942528735;A
2019;2857;F;212544;PEN_MED;653.9077083333334;A
2019;2858;_T;212544;PEN_MED;941.4391046277666;A
2019;2858;M;212544;PEN_MED;1030.2581564245809;A
2019;2858;F;212544;PEN_MED;712.6821223021583;A
2019;2859;_T;212544;PEN_MED;853.6046696035243;A
2019;2859;M;212544;PEN_MED;951.1478424657535;A
2019;2859;F;212544;PEN_MED;677.786111111111;A
2019;2860;_T;212544;PEN_MED;1066.7465145051194;A
2019;2860;M;212544;PEN_MED;1155.3571057294744;A
2019;2860;F;212544;PEN_MED;836.3045314900154;A
2019;2861;_T;212544;PEN_MED;1038.07713091922;A
2019;2861;M;212544;PEN_MED;1118.528981001727;A
2019;2861;F;212544;PEN_MED;702.9575539568345;A
2019;2862;_T;212544;PEN_MED;785.6832286995516;A
2019;2862;M;212544;PEN_MED;842.181045751634;A
2019;2862;F;212544;PEN_MED;662.195142857143;A
2019;2863;_T;212544;PEN_MED;802.4476645435244;A
2019;2863;M;212544;PEN_MED;858.9117701863354;A
2019;2863;F;212544;PEN_MED;680.4245637583892;A
2019;2864;_T;212544;PEN_MED;738.2287003610109;A
2019;2864;M;212544;PEN_MED;789.1400574712643;A
2019;2864;F;212544;PEN_MED;652.2231067961164;A
2019;2865;_T;212544;PEN_MED;863.8692207792208;A
2019;2865;M;212544;PEN_MED;933.2039024390244;A
2019;2865;F;212544;PEN_MED;694.1544776119403;A
2019;2866;_T;212544;PEN_MED;806.8874561403509;A
2019;2866;M;212544;PEN_MED;869.554074074074;A
2019;2866;F;212544;PEN_MED;679.0475555555556;A
2019;2867;_T;212544;PEN_MED;891.5692476489028;A
2019;2867;M;212544;PEN_MED;936.0919047619047;A
2019;2867;F;212544;PEN_MED;724.110895522388;A
2019;2869;_T;212544;PEN_MED;778.2835617977528;A
2019;2869;M;212544;PEN_MED;816.8952931323283;A
2019;2869;F;212544;PEN_MED;699.6105119453925;A
2019;2870;_T;212544;PEN_MED;797.0743283582091;A
2019;2870;M;212544;PEN_MED;837.2719594594595;A
2019;2870;F;212544;PEN_MED;684.8243396226416;A
2019;2871;_T;212544;PEN_MED;829.2937551020409;A
2019;2871;M;212544;PEN_MED;882.3331720430107;A
2019;2871;F;212544;PEN_MED;662.0847457627118;A
2019;2872;_T;212544;PEN_MED;806.4006521739132;A
2019;2872;M;212544;PEN_MED;844.081327014218;A
2019;2872;F;212544;PEN_MED;684.0833846153846;A
2019;2873;_T;212544;PEN_MED;793.3397893258427;A
2019;2873;M;212544;PEN_MED;841.7070259481038;A
2019;2873;F;212544;PEN_MED;678.4962559241706;A
2019;2874;_T;212544;PEN_MED;900.6792011019284;A
2019;2874;M;212544;PEN_MED;955.6207167235495;A
2019;2874;F;212544;PEN_MED;670.7097142857143;A
2019;2875;_T;212544;PEN_MED;847.3053546910755;A
2019;2875;M;212544;PEN_MED;879.8006970509383;A
2019;2875;F;212544;PEN_MED;657.9184375;A
2019;2876;_T;212544;PEN_MED;962.3602197802197;A
2019;2876;M;212544;PEN_MED;935.7074025974025;A
2019;2876;F;212544;PEN_MED;1108.9507142857144;A
2019;2877;_T;212544;PEN_MED;775.7471428571429;A
2019;2877;M;212544;PEN_MED;867.1576315789473;A
2019;2877;F;212544;PEN_MED;636.8032;A
2019;2906;_T;212544;PEN_MED;751.6280281690141;A
2019;2906;M;212544;PEN_MED;787.5361980830671;A
2019;2906;F;212544;PEN_MED;690.5451086956522;A
2019;2879;_T;212544;PEN_MED;821.20080760095;A
2019;2879;M;212544;PEN_MED;870.9931067961165;A
2019;2879;F;212544;PEN_MED;683.8274107142856;A
2019;2880;_T;212544;PEN_MED;780.0293790849673;A
2019;2880;M;212544;PEN_MED;818.6295833333332;A
2019;2880;F;212544;PEN_MED;687.3888888888889;A
2019;2881;_T;212544;PEN_MED;813.1314227642276;A
2019;2881;M;212544;PEN_MED;858.4627329192547;A
2019;2881;F;212544;PEN_MED;727.2685882352941;A
2019;2882;_T;212544;PEN_MED;846.1183492063492;A
2019;2882;M;212544;PEN_MED;904.611592920354;A
2019;2882;F;212544;PEN_MED;697.5849438202247;A
2019;2884;_T;212544;PEN_MED;779.1937068965517;A
2019;2884;M;212544;PEN_MED;814.7424000000001;A
2019;2884;F;212544;PEN_MED;714.1656097560975;A
2019;2885;_T;212544;PEN_MED;761.8300550964188;A
2019;2885;M;212544;PEN_MED;808.4160256410256;A
2019;2885;F;212544;PEN_MED;677.3252713178294;A
2019;2887;_T;212544;PEN_MED;861.4138352272728;A
2019;2887;M;212544;PEN_MED;920.1903054989816;A
2019;2887;F;212544;PEN_MED;725.9244131455399;A
2019;2888;_T;212544;PEN_MED;968.4676880222842;A
2019;2888;M;212544;PEN_MED;1033.7215526802217;A
2019;2888;F;212544;PEN_MED;769.0194350282486;A
2019;2889;_T;212544;PEN_MED;864.1518796992481;A
2019;2889;M;212544;PEN_MED;893.3453312788906;A
2019;2889;F;212544;PEN_MED;736.9938255033558;A
2019;2891;_T;212544;PEN_MED;788.7577094972066;A
2019;2891;M;212544;PEN_MED;799.616418918919;A
2019;2891;F;212544;PEN_MED;736.916129032258;A
2019;2892;_T;212544;PEN_MED;773.5722891566265;A
2019;2892;M;212544;PEN_MED;822.680172413793;A
2019;2892;F;212544;PEN_MED;659.6419999999999;A
2019;2893;_T;212544;PEN_MED;1138.7369924098673;A
2019;2893;M;212544;PEN_MED;1182.7466155758077;A
2019;2893;F;212544;PEN_MED;996.7059358288769;A
2019;2894;_T;212544;PEN_MED;754.8500193423597;A
2019;2894;M;212544;PEN_MED;783.6581976744186;A
2019;2894;F;212544;PEN_MED;697.5667052023122;A
2019;2895;_T;212544;PEN_MED;1064.4778131212724;A
2019;2895;M;212544;PEN_MED;1131.0512740384615;A
2019;2895;F;212544;PEN_MED;746.149540229885;A
2019;2896;_T;212544;PEN_MED;840.3023076923076;A
2019;2896;M;212544;PEN_MED;896.2240662251656;A
2019;2896;F;212544;PEN_MED;723.9912121212121;A
2019;2897;_T;212544;PEN_MED;863.6330232558139;A
2019;2897;M;212544;PEN_MED;898.3278636363636;A
2019;2897;F;212544;PEN_MED;769.4001234567902;A
2019;2898;_T;212544;PEN_MED;856.3461944777912;A
2019;2898;M;212544;PEN_MED;909.4738137082601;A
2019;2898;F;212544;PEN_MED;741.8400757575757;A
2019;2899;_T;212544;PEN_MED;803.2419727891157;A
2019;2899;M;212544;PEN_MED;839.2484615384616;A
2019;2899;F;212544;PEN_MED;716.156511627907;A
2019;2900;_T;212544;PEN_MED;830.2931888544891;A
2019;2900;M;212544;PEN_MED;864.9341491841492;A
2019;2900;F;212544;PEN_MED;761.8094470046083;A
2019;2902;_T;212544;PEN_MED;753.6919277108433;A
2019;2902;M;212544;PEN_MED;793.2849152542373;A
2019;2902;F;212544;PEN_MED;656.3591666666667;A
2019;2905;_T;212544;PEN_MED;797.7980290456431;A
2019;2905;M;212544;PEN_MED;862.2903448275862;A
2019;2905;F;212544;PEN_MED;671.5830061349693;A
2019;ES617;_T;212544;PEN_MED;1116.656094467289;A
2019;ES617;M;212544;PEN_MED;1197.988573162438;A
2019;ES617;F;212544;PEN_MED;932.9497171149029;A
2019;2912;_T;212544;PEN_MED;775.6926501766784;A
2019;2912;M;212544;PEN_MED;822.793875739645;A
2019;2912;F;212544;PEN_MED;705.8671491228071;A
2019;2913;_T;212544;PEN_MED;841.8983185840708;A
2019;2913;M;212544;PEN_MED;930.6504666666666;A
2019;2913;F;212544;PEN_MED;666.7296052631579;A
2019;2914;_T;212544;PEN_MED;805.0037096774194;A
2019;2914;M;212544;PEN_MED;893.9056666666667;A
2019;2914;F;212544;PEN_MED;643.3637878787879;A
2019;2915;_T;212544;PEN_MED;764.2085185185185;A
2019;2915;M;212544;PEN_MED;807.335;A
2019;2915;F;212544;PEN_MED;661.783125;A
2019;2916;_T;212544;PEN_MED;871.80089093702;A
2019;2916;M;212544;PEN_MED;945.2449537037037;A
2019;2916;F;212544;PEN_MED;726.9249315068492;A
2019;2917;_T;212544;PEN_MED;854.9622935779817;A
2019;2917;M;212544;PEN_MED;886.3243956043956;A
2019;2917;F;212544;PEN_MED;696.4094444444444;A
2019;2918;_T;212544;PEN_MED;1230.9357490168038;A
2019;2918;M;212544;PEN_MED;1318.8986848397897;A
2019;2918;F;212544;PEN_MED;970.4109631728045;A
2019;2919;_T;212544;PEN_MED;909.4645543266103;A
2019;2919;M;212544;PEN_MED;958.1798270181218;A
2019;2919;F;212544;PEN_MED;726.3675232198142;A
2019;2920;_T;212544;PEN_MED;701.0235766423358;A
2019;2920;M;212544;PEN_MED;719.913373493976;A
2019;2920;F;212544;PEN_MED;671.9892592592593;A
2019;2921;_T;212544;PEN_MED;759.0845864661653;A
2019;2921;M;212544;PEN_MED;824.6859659090909;A
2019;2921;F;212544;PEN_MED;630.7974444444444;A
2019;2922;_T;212544;PEN_MED;838.2728726287263;A
2019;2922;M;212544;PEN_MED;874.4304682274247;A
2019;2922;F;212544;PEN_MED;683.8282857142857;A
2019;2923;_T;212544;PEN_MED;884.5859362859363;A
2019;2923;M;212544;PEN_MED;951.9468910256411;A
2019;2923;F;212544;PEN_MED;704.9567236467237;A
2019;2924;_T;212544;PEN_MED;850.0871666666666;A
2019;2924;M;212544;PEN_MED;890.5430386740331;A
2019;2924;F;212544;PEN_MED;725.976779661017;A
2019;2925;_T;212544;PEN_MED;861.9971428571429;A
2019;2925;M;212544;PEN_MED;923.1006666666667;A
2019;2925;F;212544;PEN_MED;709.2383333333332;A
2019;2926;_T;212544;PEN_MED;1017.1437662337662;A
2019;2926;M;212544;PEN_MED;1097.955290909091;A
2019;2926;F;212544;PEN_MED;839.9255103668262;A
2019;2927;_T;212544;PEN_MED;784.2527586206897;A
2019;2927;M;212544;PEN_MED;810.1405263157894;A
2019;2927;F;212544;PEN_MED;735.066;A
2019;2928;_T;212544;PEN_MED;855.1701800847458;A
2019;2928;M;212544;PEN_MED;939.8081099656357;A
2019;2928;F;212544;PEN_MED;719.0948342541436;A
2019;2929;_T;212544;PEN_MED;800.881843003413;A
2019;2929;M;212544;PEN_MED;867.0623936170213;A
2019;2929;F;212544;PEN_MED;682.3871428571429;A
2019;2930;_T;212544;PEN_MED;700.8788888888889;A
2019;2930;M;212544;PEN_MED;712.1040384615385;A
2019;2930;F;212544;PEN_MED;683.4547761194029;A
2019;2931;_T;212544;PEN_MED;819.9471641791044;A
2019;2931;M;212544;PEN_MED;860.1530718954248;A
2019;2931;F;212544;PEN_MED;744.4685889570552;A
2019;2932;_T;212544;PEN_MED;1003.2327777777778;A
2019;2932;M;212544;PEN_MED;1015.975;A
2019;2933;_T;212544;PEN_MED;780.4154545454545;A
2019;2933;M;212544;PEN_MED;813.72;A
2019;2933;F;212544;PEN_MED;667.18;A
2019;2934;_T;212544;PEN_MED;1033.7154666666665;A
2019;2934;M;212544;PEN_MED;1115.9791515151514;A
2019;2934;F;212544;PEN_MED;807.4903333333334;A
2019;2935;_T;212544;PEN_MED;782.9015789473684;A
2019;2935;M;212544;PEN_MED;799.69;A
2019;2935;F;212544;PEN_MED;662.9842857142856;A
2019;2936;_T;212544;PEN_MED;1172.861875;A
2019;2936;M;212544;PEN_MED;1273.244426334292;A
2019;2936;F;212544;PEN_MED;958.1680929596719;A
2019;2937;_T;212544;PEN_MED;728.2731736526947;A
2019;2937;M;212544;PEN_MED;743.5346000000001;A
2019;2937;F;212544;PEN_MED;705.4949253731343;A
2019;2938;_T;212544;PEN_MED;802.0787713310581;A
2019;2938;M;212544;PEN_MED;865.8415706806283;A
2019;2938;F;212544;PEN_MED;682.6798039215687;A
2019;2939;_T;212544;PEN_MED;825.7204469273743;A
2019;2939;M;212544;PEN_MED;870.8410833333334;A
2019;2939;F;212544;PEN_MED;733.9496610169491;A
2019;2940;_T;212544;PEN_MED;850.8627586206898;A
2019;2940;M;212544;PEN_MED;891.8102083333333;A
2019;2940;F;212544;PEN_MED;654.315;A
2019;2941;_T;212544;PEN_MED;723.68;A
2019;2941;M;212544;PEN_MED;767.246043956044;A
2019;2941;F;212544;PEN_MED;663.6116666666667;A
2019;2942;_T;212544;PEN_MED;775.9023574144486;A
2019;2942;M;212544;PEN_MED;813.8475879396984;A
2019;2942;F;212544;PEN_MED;657.91640625;A
2019;2943;_T;212544;PEN_MED;949.6612828947368;A
2019;2943;M;212544;PEN_MED;1082.839387755102;A
2019;2943;F;212544;PEN_MED;707.9676851851852;A
2019;2944;_T;212544;PEN_MED;770.0462626262627;A
2019;2944;M;212544;PEN_MED;810.6840625;A
2019;2944;F;212544;PEN_MED;695.7371428571429;A
2019;2945;_T;212544;PEN_MED;727.3357831325301;A
2019;2945;M;212544;PEN_MED;779.7690740740741;A
2019;2945;F;212544;PEN_MED;629.7013793103448;A
2019;2946;_T;212544;PEN_MED;792.0231330472103;A
