TEMPORAL;TERRITORIO;CLASEDEPENSION;INDICATOR;OBS_VALUE;FREQ
2019;2414;5693;NUM_PEN;492.0;A
2019;2414;275092;NUM_PEN;97.0;A
2019;2415;5691;NUM_PEN;490.0;A
2019;2415;5692;NUM_PEN;2911.0;A
2019;2415;5693;NUM_PEN;1280.0;A
2019;2415;275092;NUM_PEN;320.0;A
2019;2416;5691;NUM_PEN;52.0;A
2019;2416;5692;NUM_PEN;613.0;A
2019;2416;5693;NUM_PEN;219.0;A
2019;2416;275092;NUM_PEN;38.0;A
2019;2417;5691;NUM_PEN;68.0;A
2019;2417;5692;NUM_PEN;467.0;A
2019;2417;5693;NUM_PEN;191.0;A
2019;2417;275092;NUM_PEN;35.0;A
2019;2418;5691;NUM_PEN;26.0;A
2019;2418;5692;NUM_PEN;260.0;A
2019;2418;5693;NUM_PEN;127.0;A
2019;2418;275092;NUM_PEN;15.0;A
2019;2419;5691;NUM_PEN;355.0;A
2019;2419;5692;NUM_PEN;2010.0;A
2019;2419;5693;NUM_PEN;706.0;A
2019;2419;275092;NUM_PEN;121.0;A
2019;2420;5691;NUM_PEN;108.0;A
2019;2420;5692;NUM_PEN;736.0;A
2019;2420;5693;NUM_PEN;276.0;A
2019;2420;275092;NUM_PEN;34.0;A
2019;2421;5691;NUM_PEN;191.0;A
2019;2421;5692;NUM_PEN;1256.0;A
2019;2421;5693;NUM_PEN;495.0;A
2019;2421;275092;NUM_PEN;84.0;A
2019;2422;5691;NUM_PEN;10.0;A
2019;2422;5692;NUM_PEN;83.0;A
2019;2422;5693;NUM_PEN;45.0;A
2019;2423;5691;NUM_PEN;4501.0;A
2019;2423;5692;NUM_PEN;36520.0;A
2019;2423;5693;NUM_PEN;15871.0;A
2019;2423;275092;NUM_PEN;3090.0;A
2019;2424;5691;NUM_PEN;90.0;A
2019;2424;5692;NUM_PEN;831.0;A
2019;2424;5693;NUM_PEN;317.0;A
2019;2424;275092;NUM_PEN;57.0;A
2019;2425;5691;NUM_PEN;40.0;A
2019;2425;5692;NUM_PEN;300.0;A
2019;2425;5693;NUM_PEN;152.0;A
2019;2425;275092;NUM_PEN;20.0;A
2019;2426;5691;NUM_PEN;59.0;A
2019;2426;5692;NUM_PEN;421.0;A
2019;2426;5693;NUM_PEN;177.0;A
2019;2426;275092;NUM_PEN;37.0;A
2019;2427;5691;NUM_PEN;60.0;A
2019;2427;5692;NUM_PEN;835.0;A
2019;2427;5693;NUM_PEN;270.0;A
2019;2427;275092;NUM_PEN;40.0;A
2019;2428;5691;NUM_PEN;32.0;A
2019;2428;5692;NUM_PEN;326.0;A
2019;2428;5693;NUM_PEN;190.0;A
2019;2428;275092;NUM_PEN;35.0;A
2019;2429;5691;NUM_PEN;235.0;A
2019;2429;5692;NUM_PEN;1606.0;A
2019;2429;5693;NUM_PEN;559.0;A
2019;2429;275092;NUM_PEN;87.0;A
2019;2430;5691;NUM_PEN;10.0;A
2019;2430;5692;NUM_PEN;70.0;A
2019;2430;5693;NUM_PEN;20.0;A
2019;2431;5691;NUM_PEN;110.0;A
2019;2431;5692;NUM_PEN;738.0;A
2019;2431;5693;NUM_PEN;343.0;A
2019;2431;275092;NUM_PEN;57.0;A
2019;2432;5691;NUM_PEN;322.0;A
2019;2432;5692;NUM_PEN;1638.0;A
2019;2432;5693;NUM_PEN;604.0;A
2019;2432;275092;NUM_PEN;108.0;A
2019;2433;5691;NUM_PEN;16.0;A
2019;2433;5692;NUM_PEN;155.0;A
2019;2433;5693;NUM_PEN;64.0;A
2019;2433;275092;NUM_PEN;5.0;A
2019;2434;5691;NUM_PEN;9.0;A
2019;2434;5692;NUM_PEN;65.0;A
2019;2434;5693;NUM_PEN;41.0;A
2019;2434;275092;NUM_PEN;5.0;A
2019;2435;5691;NUM_PEN;35.0;A
2019;2435;5692;NUM_PEN;198.0;A
2019;2435;5693;NUM_PEN;87.0;A
2019;2435;275092;NUM_PEN;16.0;A
2019;2436;5692;NUM_PEN;75.0;A
2019;2436;5693;NUM_PEN;30.0;A
2019;2436;275092;NUM_PEN;5.0;A
2019;2437;5691;NUM_PEN;139.0;A
2019;2437;5692;NUM_PEN;938.0;A
2019;2437;5693;NUM_PEN;436.0;A
2019;2437;275092;NUM_PEN;72.0;A
2019;2438;5691;NUM_PEN;118.0;A
2019;2438;5692;NUM_PEN;706.0;A
2019;2438;5693;NUM_PEN;300.0;A
2019;2438;275092;NUM_PEN;50.0;A
2019;2439;5691;NUM_PEN;94.0;A
2019;2439;5692;NUM_PEN;803.0;A
2019;2439;5693;NUM_PEN;296.0;A
2019;2439;275092;NUM_PEN;43.0;A
2019;2440;5691;NUM_PEN;877.0;A
2019;2440;5692;NUM_PEN;4807.0;A
2019;2440;5693;NUM_PEN;1886.0;A
2019;2440;275092;NUM_PEN;452.0;A
2019;2441;5691;NUM_PEN;90.0;A
2019;2441;5692;NUM_PEN;619.0;A
2019;2441;5693;NUM_PEN;203.0;A
2019;2441;275092;NUM_PEN;25.0;A
2019;2442;5691;NUM_PEN;116.0;A
2019;2442;5692;NUM_PEN;933.0;A
2019;2442;5693;NUM_PEN;271.0;A
2019;2442;275092;NUM_PEN;25.0;A
2019;2443;5691;NUM_PEN;114.0;A
2019;2443;5692;NUM_PEN;759.0;A
2019;2443;5693;NUM_PEN;222.0;A
2019;2443;275092;NUM_PEN;42.0;A
2019;2444;5691;NUM_PEN;467.0;A
2019;2444;5692;NUM_PEN;3253.0;A
2019;2444;5693;NUM_PEN;1258.0;A
2019;2444;275092;NUM_PEN;230.0;A
2019;2445;5691;NUM_PEN;238.0;A
2019;2445;5692;NUM_PEN;1212.0;A
2019;2445;5693;NUM_PEN;551.0;A
2019;2445;275092;NUM_PEN;103.0;A
2019;2446;5691;NUM_PEN;51.0;A
2019;2446;5692;NUM_PEN;336.0;A
2019;2446;5693;NUM_PEN;129.0;A
2019;2446;275092;NUM_PEN;17.0;A
2019;2447;5691;NUM_PEN;173.0;A
2019;2447;5692;NUM_PEN;535.0;A
2019;2447;5693;NUM_PEN;221.0;A
2019;2447;275092;NUM_PEN;25.0;A
2019;2448;5691;NUM_PEN;179.0;A
2019;2448;5692;NUM_PEN;869.0;A
2019;2448;5693;NUM_PEN;349.0;A
2019;2448;275092;NUM_PEN;55.0;A
2019;2449;5691;NUM_PEN;40.0;A
2019;2449;5692;NUM_PEN;217.0;A
2019;2449;5693;NUM_PEN;92.0;A
2019;2449;275092;NUM_PEN;14.0;A
2019;2450;5691;NUM_PEN;38.0;A
2019;2450;5692;NUM_PEN;278.0;A
2019;2450;5693;NUM_PEN;97.0;A
2019;2450;275092;NUM_PEN;18.0;A
2019;2451;5691;NUM_PEN;504.0;A
2019;2451;5692;NUM_PEN;3013.0;A
2019;2451;5693;NUM_PEN;1172.0;A
2019;2451;275092;NUM_PEN;259.0;A
2019;2452;5691;NUM_PEN;82.0;A
2019;2452;5692;NUM_PEN;464.0;A
2019;2452;5693;NUM_PEN;204.0;A
2019;2452;275092;NUM_PEN;43.0;A
2019;2453;5691;NUM_PEN;34.0;A
2019;2453;5692;NUM_PEN;280.0;A
2019;2453;5693;NUM_PEN;134.0;A
2019;2453;275092;NUM_PEN;17.0;A
2019;2454;5691;NUM_PEN;190.0;A
2019;2454;5692;NUM_PEN;1450.0;A
2019;2454;5693;NUM_PEN;798.0;A
2019;2454;275092;NUM_PEN;166.0;A
2019;2455;5691;NUM_PEN;208.0;A
2019;2455;5692;NUM_PEN;1046.0;A
2019;2455;5693;NUM_PEN;461.0;A
2019;2455;275092;NUM_PEN;77.0;A
2019;2456;5691;NUM_PEN;273.0;A
2019;2456;5692;NUM_PEN;1880.0;A
2019;2456;5693;NUM_PEN;854.0;A
2019;2456;275092;NUM_PEN;243.0;A
2019;2457;5691;NUM_PEN;564.0;A
2019;2457;5692;NUM_PEN;3535.0;A
2019;2457;5693;NUM_PEN;1362.0;A
2019;2457;275092;NUM_PEN;232.0;A
2019;2458;5691;NUM_PEN;775.0;A
2019;2458;5692;NUM_PEN;3605.0;A
2019;2458;5693;NUM_PEN;1566.0;A
2019;2458;275092;NUM_PEN;340.0;A
2019;2459;5691;NUM_PEN;177.0;A
2019;2459;5692;NUM_PEN;1156.0;A
2019;2459;5693;NUM_PEN;438.0;A
2019;2459;275092;NUM_PEN;66.0;A
2019;2460;5691;NUM_PEN;214.0;A
2019;2460;5692;NUM_PEN;1574.0;A
2019;2460;5693;NUM_PEN;650.0;A
2019;2460;275092;NUM_PEN;96.0;A
2019;2461;5691;NUM_PEN;16.0;A
2019;2461;5692;NUM_PEN;184.0;A
2019;2461;5693;NUM_PEN;41.0;A
2019;2461;275092;NUM_PEN;5.0;A
2019;2463;5691;NUM_PEN;12.0;A
2019;2463;5692;NUM_PEN;171.0;A
2019;2463;5693;NUM_PEN;80.0;A
2019;2463;275092;NUM_PEN;10.0;A
2019;2462;5691;NUM_PEN;151.0;A
2019;2462;5692;NUM_PEN;984.0;A
2019;2462;5693;NUM_PEN;328.0;A
2019;2462;275092;NUM_PEN;55.0;A
2019;2464;5691;NUM_PEN;22.0;A
2019;2464;5692;NUM_PEN;215.0;A
2019;2464;5693;NUM_PEN;93.0;A
2019;2464;275092;NUM_PEN;20.0;A
2019;2465;5691;NUM_PEN;28.0;A
2019;2465;5692;NUM_PEN;316.0;A
2019;2465;5693;NUM_PEN;105.0;A
2019;2465;275092;NUM_PEN;16.0;A
2019;2466;5691;NUM_PEN;8.0;A
2019;2466;5692;NUM_PEN;64.0;A
2019;2466;5693;NUM_PEN;22.0;A
2019;2466;275092;NUM_PEN;6.0;A
2019;2467;5691;NUM_PEN;59.0;A
2019;2467;5692;NUM_PEN;386.0;A
2019;2467;5693;NUM_PEN;119.0;A
2019;2467;275092;NUM_PEN;24.0;A
2019;2468;5691;NUM_PEN;126.0;A
2019;2468;5692;NUM_PEN;1070.0;A
2019;2468;5693;NUM_PEN;460.0;A
2019;2468;275092;NUM_PEN;104.0;A
2019;2469;5691;NUM_PEN;121.0;A
2019;2469;5692;NUM_PEN;612.0;A
2019;2469;5693;NUM_PEN;231.0;A
2019;2469;275092;NUM_PEN;29.0;A
2019;2470;5691;NUM_PEN;7.0;A
2019;2470;5692;NUM_PEN;114.0;A
2019;2470;5693;NUM_PEN;52.0;A
2019;2470;275092;NUM_PEN;7.0;A
2019;2471;5691;NUM_PEN;172.0;A
2019;2471;5692;NUM_PEN;1462.0;A
2019;2471;5693;NUM_PEN;655.0;A
2019;2471;275092;NUM_PEN;99.0;A
2019;2472;5691;NUM_PEN;19.0;A
2019;2472;5692;NUM_PEN;270.0;A
2019;2472;5693;NUM_PEN;118.0;A
2019;2472;275092;NUM_PEN;19.0;A
2019;2473;5691;NUM_PEN;21.0;A
2019;2473;5692;NUM_PEN;169.0;A
2019;2473;5693;NUM_PEN;106.0;A
2019;2473;275092;NUM_PEN;21.0;A
2019;2474;5691;NUM_PEN;33.0;A
2019;2474;5692;NUM_PEN;323.0;A
2019;2474;5693;NUM_PEN;112.0;A
2019;2474;275092;NUM_PEN;17.0;A
2019;2475;5691;NUM_PEN;52.0;A
2019;2475;5692;NUM_PEN;499.0;A
2019;2475;5693;NUM_PEN;245.0;A
2019;2475;275092;NUM_PEN;38.0;A
2019;2476;5691;NUM_PEN;57.0;A
2019;2476;5692;NUM_PEN;529.0;A
2019;2476;5693;NUM_PEN;205.0;A
2019;2476;275092;NUM_PEN;44.0;A
2019;2477;5691;NUM_PEN;12.0;A
2019;2477;5692;NUM_PEN;167.0;A
2019;2477;5693;NUM_PEN;68.0;A
2019;2477;275092;NUM_PEN;15.0;A
2019;ES614;5691;NUM_PEN;21843.0;A
2019;ES614;5692;NUM_PEN;112189.0;A
2019;ES614;5693;NUM_PEN;45541.0;A
2019;ES614;275092;NUM_PEN;9267.0;A
2019;2483;5691;NUM_PEN;9.0;A
2019;2483;5692;NUM_PEN;64.0;A
2019;2483;5693;NUM_PEN;23.0;A
2019;2484;5691;NUM_PEN;31.0;A
2019;2484;5692;NUM_PEN;148.0;A
2019;2484;5693;NUM_PEN;44.0;A
2019;2484;275092;NUM_PEN;9.0;A
2019;2485;5691;NUM_PEN;526.0;A
2019;2485;5692;NUM_PEN;1754.0;A
2019;2485;5693;NUM_PEN;668.0;A
2019;2485;275092;NUM_PEN;132.0;A
2019;2486;5691;NUM_PEN;29.0;A
2019;2486;5692;NUM_PEN;132.0;A
2019;2486;5693;NUM_PEN;54.0;A
2019;2486;275092;NUM_PEN;11.0;A
2019;2487;5691;NUM_PEN;14.0;A
2019;2487;5692;NUM_PEN;79.0;A
2019;2487;5693;NUM_PEN;40.0;A
2019;2487;275092;NUM_PEN;7.0;A
2019;2488;5691;NUM_PEN;219.0;A
2019;2488;5692;NUM_PEN;725.0;A
2019;2488;5693;NUM_PEN;339.0;A
2019;2488;275092;NUM_PEN;66.0;A
2019;2489;5691;NUM_PEN;20.0;A
2019;2489;5692;NUM_PEN;189.0;A
2019;2489;5693;NUM_PEN;80.0;A
2019;2489;275092;NUM_PEN;7.0;A
2019;2493;5691;NUM_PEN;20.0;A
2019;2493;5692;NUM_PEN;100.0;A
2019;2493;5693;NUM_PEN;51.0;A
2019;2493;275092;NUM_PEN;10.0;A
2019;2494;5691;NUM_PEN;161.0;A
2019;2494;5692;NUM_PEN;523.0;A
2019;2494;5693;NUM_PEN;199.0;A
2019;2494;275092;NUM_PEN;60.0;A
2019;2495;5691;NUM_PEN;58.0;A
2019;2495;5692;NUM_PEN;637.0;A
2019;2495;5693;NUM_PEN;223.0;A
2019;2495;275092;NUM_PEN;30.0;A
2019;2496;5691;NUM_PEN;150.0;A
2019;2496;5692;NUM_PEN;917.0;A
2019;2496;5693;NUM_PEN;393.0;A
2019;2496;275092;NUM_PEN;63.0;A
2019;2497;5691;NUM_PEN;155.0;A
2019;2497;5692;NUM_PEN;587.0;A
2019;2497;5693;NUM_PEN;262.0;A
2019;2497;275092;NUM_PEN;75.0;A
2019;2498;5691;NUM_PEN;18.0;A
2019;2498;5692;NUM_PEN;112.0;A
2019;2498;5693;NUM_PEN;45.0;A
2019;2499;5691;NUM_PEN;15.0;A
2019;2499;5692;NUM_PEN;74.0;A
2019;2499;5693;NUM_PEN;41.0;A
2019;2499;275092;NUM_PEN;13.0;A
2019;2500;5691;NUM_PEN;367.0;A
2019;2500;5692;NUM_PEN;2589.0;A
2019;2500;5693;NUM_PEN;1205.0;A
2019;2500;275092;NUM_PEN;216.0;A
2019;2699;5691;NUM_PEN;22.0;A
2019;2699;5692;NUM_PEN;210.0;A
2019;2699;5693;NUM_PEN;71.0;A
2019;2699;275092;NUM_PEN;7.0;A
2019;2501;5691;NUM_PEN;10.0;A
2019;2501;5692;NUM_PEN;100.0;A
2019;2501;5693;NUM_PEN;68.0;A
2019;2501;275092;NUM_PEN;15.0;A
2019;2503;5691;NUM_PEN;55.0;A
2019;2503;5692;NUM_PEN;212.0;A
2019;2503;5693;NUM_PEN;78.0;A
2019;2503;275092;NUM_PEN;15.0;A
2019;2504;5691;NUM_PEN;492.0;A
2019;2504;5692;NUM_PEN;1912.0;A
2019;2504;5693;NUM_PEN;754.0;A
2019;2504;275092;NUM_PEN;234.0;A
2019;2505;5691;NUM_PEN;490.0;A
2019;2505;5692;NUM_PEN;1670.0;A
2019;2505;5693;NUM_PEN;699.0;A
2019;2505;275092;NUM_PEN;163.0;A
2019;2506;5691;NUM_PEN;451.0;A
2019;2506;5692;NUM_PEN;2336.0;A
2019;2506;5693;NUM_PEN;1059.0;A
2019;2506;275092;NUM_PEN;229.0;A
2019;2507;5691;NUM_PEN;26.0;A
2019;2507;5692;NUM_PEN;182.0;A
2019;2507;5693;NUM_PEN;44.0;A
2019;2507;275092;NUM_PEN;6.0;A
2019;2508;5691;NUM_PEN;10.0;A
2019;2508;5692;NUM_PEN;72.0;A
2019;2508;5693;NUM_PEN;32.0;A
2019;2508;275092;NUM_PEN;10.0;A
2019;2511;5691;NUM_PEN;76.0;A
2019;2511;5692;NUM_PEN;422.0;A
2019;2511;5693;NUM_PEN;199.0;A
2019;2511;275092;NUM_PEN;48.0;A
2019;2512;5691;NUM_PEN;53.0;A
2019;2512;5692;NUM_PEN;236.0;A
2019;2512;5693;NUM_PEN;83.0;A
2019;2512;275092;NUM_PEN;9.0;A
2019;2513;5691;NUM_PEN;59.0;A
2019;2513;5692;NUM_PEN;409.0;A
2019;2513;5693;NUM_PEN;146.0;A
2019;2513;275092;NUM_PEN;22.0;A
2019;2514;5691;NUM_PEN;24.0;A
2019;2514;5692;NUM_PEN;108.0;A
2019;2514;5693;NUM_PEN;43.0;A
2019;2514;275092;NUM_PEN;9.0;A
2019;2516;5691;NUM_PEN;7.0;A
2019;2516;5692;NUM_PEN;36.0;A
2019;2516;5693;NUM_PEN;19.0;A
2019;2517;5691;NUM_PEN;11.0;A
2019;2517;5692;NUM_PEN;32.0;A
2019;2517;5693;NUM_PEN;20.0;A
2019;2517;275092;NUM_PEN;7.0;A
2019;2518;5691;NUM_PEN;24.0;A
2019;2518;5692;NUM_PEN;122.0;A
2019;2518;5693;NUM_PEN;49.0;A
2019;2519;5691;NUM_PEN;32.0;A
2019;2519;5692;NUM_PEN;246.0;A
2019;2519;5693;NUM_PEN;92.0;A
2019;2519;275092;NUM_PEN;7.0;A
2019;2520;5691;NUM_PEN;94.0;A
2019;2520;5692;NUM_PEN;527.0;A
2019;2520;5693;NUM_PEN;186.0;A
2019;2520;275092;NUM_PEN;51.0;A
2019;2602;5691;NUM_PEN;29.0;A
2019;2602;5692;NUM_PEN;100.0;A
2019;2602;5693;NUM_PEN;52.0;A
2019;2602;275092;NUM_PEN;6.0;A
2019;2521;5691;NUM_PEN;12.0;A
2019;2521;5692;NUM_PEN;100.0;A
2019;2521;5693;NUM_PEN;44.0;A
2019;2521;275092;NUM_PEN;9.0;A
2019;2522;5691;NUM_PEN;57.0;A
2019;2522;5692;NUM_PEN;242.0;A
2019;2522;5693;NUM_PEN;94.0;A
2019;2522;275092;NUM_PEN;8.0;A
2019;2523;5691;NUM_PEN;100.0;A
2019;2523;5692;NUM_PEN;655.0;A
2019;2523;5693;NUM_PEN;276.0;A
2019;2523;275092;NUM_PEN;44.0;A
2019;2524;5691;NUM_PEN;8.0;A
2019;2524;5692;NUM_PEN;42.0;A
2019;2524;5693;NUM_PEN;23.0;A
2019;2526;5691;NUM_PEN;13.0;A
2019;2526;5692;NUM_PEN;53.0;A
2019;2526;5693;NUM_PEN;35.0;A
2019;2527;5692;NUM_PEN;28.0;A
2019;2527;5693;NUM_PEN;12.0;A
2019;2528;5692;NUM_PEN;62.0;A
2019;2528;5693;NUM_PEN;16.0;A
2019;2529;5691;NUM_PEN;23.0;A
2019;2529;5692;NUM_PEN;328.0;A
2019;2529;5693;NUM_PEN;120.0;A
2019;2529;275092;NUM_PEN;15.0;A
2019;2530;5691;NUM_PEN;67.0;A
2019;2530;5692;NUM_PEN;515.0;A
2019;2530;5693;NUM_PEN;172.0;A
2019;2530;275092;NUM_PEN;29.0;A
2019;2531;5691;NUM_PEN;175.0;A
2019;2531;5692;NUM_PEN;534.0;A
2019;2531;5693;NUM_PEN;218.0;A
2019;2531;275092;NUM_PEN;81.0;A
2019;2544;5691;NUM_PEN;175.0;A
2019;2544;5692;NUM_PEN;683.0;A
2019;2544;5693;NUM_PEN;271.0;A
2019;2544;275092;NUM_PEN;59.0;A
2019;2546;5691;NUM_PEN;55.0;A
2019;2546;5692;NUM_PEN;283.0;A
2019;2546;5693;NUM_PEN;101.0;A
2019;2546;275092;NUM_PEN;7.0;A
2019;2548;5691;NUM_PEN;316.0;A
2019;2548;5692;NUM_PEN;1099.0;A
2019;2548;5693;NUM_PEN;458.0;A
2019;2548;275092;NUM_PEN;86.0;A
2019;2532;5691;NUM_PEN;104.0;A
2019;2532;5692;NUM_PEN;288.0;A
2019;2532;5693;NUM_PEN;126.0;A
2019;2532;275092;NUM_PEN;24.0;A
2019;2533;5691;NUM_PEN;14.0;A
2019;2533;5692;NUM_PEN;129.0;A
2019;2533;5693;NUM_PEN;43.0;A
2019;2533;275092;NUM_PEN;6.0;A
2019;2534;5691;NUM_PEN;83.0;A
2019;2534;5692;NUM_PEN;346.0;A
2019;2534;5693;NUM_PEN;116.0;A
2019;2534;275092;NUM_PEN;40.0;A
2019;2535;5691;NUM_PEN;37.0;A
2019;2535;5692;NUM_PEN;260.0;A
2019;2535;5693;NUM_PEN;100.0;A
2019;2535;275092;NUM_PEN;25.0;A
2019;2537;5691;NUM_PEN;67.0;A
2019;2537;5692;NUM_PEN;503.0;A
2019;2537;5693;NUM_PEN;198.0;A
2019;2537;275092;NUM_PEN;20.0;A
2019;2538;5691;NUM_PEN;36.0;A
2019;2538;5692;NUM_PEN;186.0;A
2019;2538;5693;NUM_PEN;79.0;A
2019;2538;275092;NUM_PEN;10.0;A
2019;2707;5691;NUM_PEN;54.0;A
2019;2707;5692;NUM_PEN;321.0;A
2019;2707;5693;NUM_PEN;142.0;A
2019;2707;275092;NUM_PEN;17.0;A
2019;2541;5691;NUM_PEN;92.0;A
2019;2541;5692;NUM_PEN;761.0;A
2019;2541;5693;NUM_PEN;336.0;A
2019;2541;275092;NUM_PEN;68.0;A
2019;2542;5691;NUM_PEN;159.0;A
2019;2542;5692;NUM_PEN;569.0;A
2019;2542;5693;NUM_PEN;195.0;A
2019;2542;275092;NUM_PEN;54.0;A
2019;2549;5691;NUM_PEN;64.0;A
2019;2549;5692;NUM_PEN;224.0;A
2019;2549;5693;NUM_PEN;87.0;A
2019;2549;275092;NUM_PEN;32.0;A
2019;2550;5691;NUM_PEN;16.0;A
2019;2550;5692;NUM_PEN;98.0;A
2019;2550;5693;NUM_PEN;45.0;A
2019;2550;275092;NUM_PEN;14.0;A
2019;2551;5691;NUM_PEN;23.0;A
2019;2551;5692;NUM_PEN;132.0;A
2019;2551;5693;NUM_PEN;41.0;A
2019;2553;5691;NUM_PEN;85.0;A
2019;2553;5692;NUM_PEN;438.0;A
2019;2553;5693;NUM_PEN;139.0;A
2019;2553;275092;NUM_PEN;36.0;A
2019;2554;5691;NUM_PEN;36.0;A
2019;2554;5692;NUM_PEN;150.0;A
2019;2554;5693;NUM_PEN;47.0;A
2019;2554;275092;NUM_PEN;13.0;A
2019;2555;5691;NUM_PEN;59.0;A
2019;2555;5692;NUM_PEN;187.0;A
2019;2555;5693;NUM_PEN;95.0;A
2019;2555;275092;NUM_PEN;13.0;A
2019;2556;5691;NUM_PEN;16.0;A
2019;2556;5692;NUM_PEN;117.0;A
2019;2556;5693;NUM_PEN;42.0;A
2019;2556;275092;NUM_PEN;10.0;A
2019;9565;5691;NUM_PEN;27.0;A
2019;9565;5692;NUM_PEN;209.0;A
2019;9565;5693;NUM_PEN;77.0;A
2019;9565;275092;NUM_PEN;14.0;A
2019;2557;5691;NUM_PEN;6.0;A
2019;2557;5692;NUM_PEN;57.0;A
2019;2557;5693;NUM_PEN;17.0;A
2019;2558;5691;NUM_PEN;224.0;A
2019;2558;5692;NUM_PEN;951.0;A
2019;2558;5693;NUM_PEN;407.0;A
2019;2558;275092;NUM_PEN;95.0;A
2019;2559;5691;NUM_PEN;19.0;A
2019;2559;5692;NUM_PEN;134.0;A
2019;2559;5693;NUM_PEN;53.0;A
2019;2559;275092;NUM_PEN;11.0;A
2019;2561;5691;NUM_PEN;7.0;A
2019;2561;5692;NUM_PEN;75.0;A
2019;2561;5693;NUM_PEN;30.0;A
2019;2561;275092;NUM_PEN;8.0;A
2019;2563;5691;NUM_PEN;50.0;A
2019;2563;5692;NUM_PEN;190.0;A
2019;2563;5693;NUM_PEN;63.0;A
2019;2563;275092;NUM_PEN;7.0;A
2019;2565;5691;NUM_PEN;33.0;A
2019;2565;5692;NUM_PEN;178.0;A
2019;2565;5693;NUM_PEN;59.0;A
2019;2565;275092;NUM_PEN;14.0;A
2019;2566;5691;NUM_PEN;155.0;A
2019;2566;5692;NUM_PEN;654.0;A
2019;2566;5693;NUM_PEN;265.0;A
2019;2566;275092;NUM_PEN;46.0;A
2019;2700;5691;NUM_PEN;444.0;A
2019;2700;5692;NUM_PEN;1298.0;A
2019;2700;5693;NUM_PEN;554.0;A
2019;2700;275092;NUM_PEN;116.0;A
2019;2569;5691;NUM_PEN;20.0;A
2019;2569;5692;NUM_PEN;183.0;A
2019;2569;5693;NUM_PEN;94.0;A
2019;2569;275092;NUM_PEN;10.0;A
2019;2570;5691;NUM_PEN;11.0;A
2019;2570;5692;NUM_PEN;72.0;A
2019;2570;5693;NUM_PEN;26.0;A
2019;2571;5691;NUM_PEN;162.0;A
2019;2571;5692;NUM_PEN;564.0;A
2019;2571;5693;NUM_PEN;180.0;A
2019;2571;275092;NUM_PEN;42.0;A
2019;2572;5691;NUM_PEN;11.0;A
2019;2572;5692;NUM_PEN;193.0;A
2019;2572;5693;NUM_PEN;62.0;A
2019;2572;275092;NUM_PEN;10.0;A
2019;2573;5691;NUM_PEN;17.0;A
2019;2573;5692;NUM_PEN;107.0;A
2019;2573;5693;NUM_PEN;35.0;A
2019;2574;5691;NUM_PEN;3930.0;A
2019;2574;5692;NUM_PEN;30857.0;A
2019;2574;5693;NUM_PEN;12199.0;A
2019;2574;275092;NUM_PEN;2342.0;A
2019;2575;5691;NUM_PEN;82.0;A
2019;2575;5692;NUM_PEN;318.0;A
2019;2575;5693;NUM_PEN;114.0;A
2019;2575;275092;NUM_PEN;29.0;A
2019;2576;5691;NUM_PEN;508.0;A
2019;2576;5692;NUM_PEN;2139.0;A
2019;2576;5693;NUM_PEN;998.0;A
2019;2576;275092;NUM_PEN;279.0;A
2019;2701;5691;NUM_PEN;39.0;A
2019;2701;5692;NUM_PEN;249.0;A
2019;2701;5693;NUM_PEN;101.0;A
2019;2701;275092;NUM_PEN;19.0;A
2019;2580;5691;NUM_PEN;109.0;A
2019;2580;5692;NUM_PEN;444.0;A
2019;2580;5693;NUM_PEN;196.0;A
2019;2580;275092;NUM_PEN;32.0;A
2019;2581;5691;NUM_PEN;93.0;A
2019;2581;5692;NUM_PEN;454.0;A
2019;2581;5693;NUM_PEN;157.0;A
2019;2581;275092;NUM_PEN;39.0;A
2019;2582;5691;NUM_PEN;97.0;A
2019;2582;5692;NUM_PEN;302.0;A
2019;2582;5693;NUM_PEN;77.0;A
2019;2582;275092;NUM_PEN;19.0;A
2019;2583;5691;NUM_PEN;20.0;A
2019;2583;5692;NUM_PEN;80.0;A
2019;2583;5693;NUM_PEN;33.0;A
2019;2584;5691;NUM_PEN;39.0;A
2019;2584;5692;NUM_PEN;206.0;A
2019;2584;5693;NUM_PEN;96.0;A
2019;2584;275092;NUM_PEN;13.0;A
2019;2585;5691;NUM_PEN;153.0;A
2019;2585;5692;NUM_PEN;1185.0;A
2019;2585;5693;NUM_PEN;495.0;A
2019;2585;275092;NUM_PEN;137.0;A
2019;2586;5691;NUM_PEN;38.0;A
2019;2586;5692;NUM_PEN;186.0;A
2019;2586;5693;NUM_PEN;90.0;A
2019;2586;275092;NUM_PEN;24.0;A
2019;2587;5691;NUM_PEN;334.0;A
2019;2587;5692;NUM_PEN;1357.0;A
2019;2587;5693;NUM_PEN;564.0;A
2019;2587;275092;NUM_PEN;104.0;A
2019;2588;5691;NUM_PEN;236.0;A
2019;2588;5692;NUM_PEN;1103.0;A
2019;2588;5693;NUM_PEN;402.0;A
2019;2588;275092;NUM_PEN;102.0;A
2019;2589;5691;NUM_PEN;413.0;A
2019;2589;5692;NUM_PEN;1800.0;A
2019;2589;5693;NUM_PEN;738.0;A
2019;2589;275092;NUM_PEN;131.0;A
2019;2590;5691;NUM_PEN;24.0;A
2019;2590;5692;NUM_PEN;155.0;A
2019;2590;5693;NUM_PEN;66.0;A
2019;2590;275092;NUM_PEN;8.0;A
