D_TERRITORIO_0;D_SECC_CNAE09_0;D_ESTADO_DATO_0;D_TEMPORAL_0;D_MACROMAG_CPA_0;INDICATOR;OBS_VALUE;FREQ
3142;273789;40123;2009;273769;Valor;-8660.0;A
3142;273789;40123;2009;273770;Valor;1825065.0;A
3142;273789;40123;2009;273771;Valor;130242.0;A
3142;273789;40123;2009;273772;Valor;96239.0;A
3142;273789;40123;2009;273773;Valor;34003.0;A
3142;273789;40123;2010;273760;Valor;7080360.0;A
3142;273789;40123;2010;273761;Valor;3143166.0;A
3142;273789;40123;2010;273762;Valor;3937194.0;A
3142;273789;40123;2010;273763;Valor;;A
3142;273789;40123;2010;273764;Valor;;A
3142;273789;40123;2010;273765;Valor;99.265954177;A
3142;273789;40123;2010;273766;Valor;;A
3142;273789;40123;2010;273767;Valor;;A
3142;273789;40123;2010;273768;Valor;2174067.0;A
3142;273789;40123;2010;273769;Valor;-17277.0;A
3142;273789;40123;2010;273770;Valor;1780404.0;A
3142;273789;40123;2010;273771;Valor;125068.0;A
3142;273789;40123;2010;273772;Valor;93992.0;A
3142;273789;40123;2010;273773;Valor;31076.0;A
3142;273789;40123;2011;273760;Valor;7015210.0;A
3142;273789;40123;2011;273761;Valor;3051911.0;A
3142;273789;40123;2011;273762;Valor;3963299.0;A
3142;273789;40123;2011;273763;Valor;;A
3142;273789;40123;2011;273764;Valor;;A
3142;273789;40123;2011;273765;Valor;98.245882846;A
3142;273789;40123;2011;273766;Valor;;A
3142;273789;40123;2011;273767;Valor;;A
3142;273789;40123;2011;273768;Valor;2216928.0;A
3142;273789;40123;2011;273769;Valor;-13620.0;A
3142;273789;40123;2011;273770;Valor;1759991.0;A
3142;273789;40123;2011;273771;Valor;125123.0;A
3142;273789;40123;2011;273772;Valor;92870.0;A
3142;273789;40123;2011;273773;Valor;32253.0;A
3142;273789;40123;2012;273760;Valor;6726963.0;A
3142;273789;40123;2012;273761;Valor;2896285.0;A
3142;273789;40123;2012;273762;Valor;3830678.0;A
3142;273789;40123;2012;273763;Valor;;A
3142;273789;40123;2012;273764;Valor;;A
3142;273789;40123;2012;273765;Valor;94.387739597;A
3142;273789;40123;2012;273766;Valor;;A
3142;273789;40123;2012;273767;Valor;;A
3142;273789;40123;2012;273768;Valor;1997864.0;A
3142;273789;40123;2012;273769;Valor;24656.0;A
3142;273789;40123;2012;273770;Valor;1808158.0;A
3142;273789;40123;2012;273771;Valor;119599.0;A
3142;273789;40123;2012;273772;Valor;84690.0;A
3142;273789;40123;2012;273773;Valor;34909.0;A
3142;273789;40123;2013;273760;Valor;6708440.0;A
3142;273789;40123;2013;273761;Valor;3064411.0;A
3142;273789;40123;2013;273762;Valor;3644029.0;A
3142;273789;40123;2013;273763;Valor;;A
3142;273789;40123;2013;273764;Valor;;A
3142;273789;40123;2013;273765;Valor;93.021686383;A
3142;273789;40123;2013;273766;Valor;;A
3142;273789;40123;2013;273767;Valor;;A
3142;273789;40123;2013;273768;Valor;1832787.0;A
3142;273789;40123;2013;273769;Valor;43922.0;A
3142;273789;40123;2013;273770;Valor;1767320.0;A
3142;273789;40123;2013;273771;Valor;115504.0;A
3142;273789;40123;2013;273772;Valor;79576.0;A
3142;273789;40123;2013;273773;Valor;35928.0;A
3142;273789;40123;2014;273760;Valor;5568980.0;A
3142;273789;40123;2014;273761;Valor;1974907.0;A
3142;273789;40123;2014;273762;Valor;3594073.0;A
3142;273789;40123;2014;273763;Valor;;A
3142;273789;40123;2014;273764;Valor;;A
3142;273789;40123;2014;273765;Valor;93.356413904;A
3142;273789;40123;2014;273766;Valor;;A
3142;273789;40123;2014;273767;Valor;;A
3142;273789;40123;2014;273768;Valor;1787003.0;A
3142;273789;40123;2014;273769;Valor;47450.0;A
3142;273789;40123;2014;273770;Valor;1759620.0;A
3142;273789;40123;2014;273771;Valor;114260.0;A
3142;273789;40123;2014;273772;Valor;79604.0;A
3142;273789;40123;2014;273773;Valor;34656.0;A
3142;273789;40123;2015;273760;Valor;6773496.0;A
3142;273789;40123;2015;273761;Valor;3012074.0;A
3142;273789;40123;2015;273762;Valor;3761422.0;A
3142;273789;40123;2015;273763;Valor;;A
3142;273789;40123;2015;273764;Valor;;A
3142;273789;40123;2015;273765;Valor;100.0;A
3142;273789;40123;2015;273766;Valor;;A
3142;273789;40123;2015;273767;Valor;;A
3142;273789;40123;2015;273768;Valor;2036793.0;A
3142;273789;40123;2015;273769;Valor;32782.0;A
3142;273789;40123;2015;273770;Valor;1691847.0;A
3142;273789;40123;2015;273771;Valor;122584.0;A
3142;273789;40123;2015;273772;Valor;87103.0;A
3142;273789;40123;2015;273773;Valor;35481.0;A
3142;273789;40123;2016;273760;Valor;7075138.0;A
3142;273789;40123;2016;273761;Valor;3084836.0;A
3142;273789;40123;2016;273762;Valor;3990302.0;A
3142;273789;40123;2016;273763;Valor;;A
3142;273789;40123;2016;273764;Valor;;A
3142;273789;40123;2016;273765;Valor;105.58004781;A
3142;273789;40123;2016;273766;Valor;;A
3142;273789;40123;2016;273767;Valor;;A
3142;273789;40123;2016;273768;Valor;1999592.0;A
3142;273789;40123;2016;273769;Valor;29823.0;A
3142;273789;40123;2016;273770;Valor;1960887.0;A
3142;273789;40123;2016;273771;Valor;120145.0;A
3142;273789;40123;2016;273772;Valor;84882.0;A
3142;273789;40123;2016;273773;Valor;35263.0;A
3142;273789;40123;2017;273760;Valor;7181886.0;A
3142;273789;40123;2017;273761;Valor;3084561.0;A
3142;273789;40123;2017;273762;Valor;4097325.0;A
3142;273789;40123;2017;273763;Valor;;A
3142;273789;40123;2017;273764;Valor;;A
3142;273789;40123;2017;273765;Valor;105.317855294;A
3142;273789;40123;2017;273766;Valor;;A
3142;273789;40123;2017;273767;Valor;;A
3142;273789;40123;2017;273768;Valor;2096378.0;A
3142;273789;40123;2017;273769;Valor;37126.0;A
3142;273789;40123;2017;273770;Valor;1963821.0;A
3142;273789;40123;2017;273771;Valor;124120.0;A
3142;273789;40123;2017;273772;Valor;88513.0;A
3142;273789;40123;2017;273773;Valor;35607.0;A
3142;273789;40123;2018;273760;Valor;7473194.0;A
3142;273789;40123;2018;273761;Valor;3457361.0;A
3142;273789;40123;2018;273762;Valor;4015833.0;A
3142;273789;40123;2018;273763;Valor;;A
3142;273789;40123;2018;273764;Valor;;A
3142;273789;40123;2018;273765;Valor;102.405038301;A
3142;273789;40123;2018;273766;Valor;;A
3142;273789;40123;2018;273767;Valor;;A
3142;273789;40123;2018;273768;Valor;2099245.0;A
3142;273789;40123;2018;273769;Valor;36685.0;A
3142;273789;40123;2018;273770;Valor;1879903.0;A
3142;273789;40123;2018;273771;Valor;120389.0;A
3142;273789;40123;2018;273772;Valor;85510.0;A
3142;273789;40123;2018;273773;Valor;34879.0;A
3142;273789;40123;2019;273760;Valor;;A
3142;273789;40123;2019;273761;Valor;;A
3142;273789;40123;2019;273762;Valor;;A
3142;273789;40123;2019;273763;Valor;;A
3142;273789;40123;2019;273764;Valor;;A
3142;273789;40123;2019;273765;Valor;;A
3142;273789;40123;2019;273766;Valor;;A
3142;273789;40123;2019;273767;Valor;;A
3142;273789;40123;2019;273768;Valor;;A
3142;273789;40123;2019;273769;Valor;;A
3142;273789;40123;2019;273770;Valor;;A
3142;273789;40123;2019;273771;Valor;;A
3142;273789;40123;2019;273772;Valor;;A
3142;273789;40123;2019;273773;Valor;;A
3142;273789;40123;2020;273762;Valor;;A
3142;273789;40123;2020;273763;Valor;;A
3142;273789;40123;2020;273764;Valor;;A
3142;273789;40123;2020;273765;Valor;;A
3142;273789;40123;2020;273766;Valor;;A
3142;273789;40123;2020;273767;Valor;;A
3142;273789;40123;2020;273768;Valor;;A
3142;273789;40123;2020;273769;Valor;;A
3142;273789;40123;2020;273770;Valor;;A
3142;273789;40123;2020;273771;Valor;;A
3142;273789;40123;2020;273772;Valor;;A
3142;273789;40123;2020;273773;Valor;;A
3142;273789;40124;2008;273760;Valor;;A
3142;273789;40124;2008;273761;Valor;;A
3142;273789;40124;2008;273762;Valor;;A
3142;273789;40124;2008;273763;Valor;;A
3142;273789;40124;2008;273764;Valor;;A
3142;273789;40124;2008;273765;Valor;;A
3142;273789;40124;2008;273766;Valor;;A
3142;273789;40124;2008;273767;Valor;;A
3142;273789;40124;2008;273768;Valor;;A
3142;273789;40124;2008;273769;Valor;;A
3142;273789;40124;2008;273770;Valor;;A
3142;273789;40124;2008;273771;Valor;;A
3142;273789;40124;2008;273772;Valor;;A
3142;273789;40124;2008;273773;Valor;;A
3142;273789;40124;2009;273760;Valor;;A
3142;273789;40124;2009;273761;Valor;;A
3142;273789;40124;2009;273762;Valor;;A
3142;273789;40124;2009;273763;Valor;;A
3142;273789;40124;2009;273764;Valor;;A
3142;273789;40124;2009;273765;Valor;;A
3142;273789;40124;2009;273766;Valor;;A
3142;273789;40124;2009;273767;Valor;;A
3142;273789;40124;2009;273768;Valor;;A
3142;273789;40124;2009;273769;Valor;;A
3142;273789;40124;2009;273770;Valor;;A
3142;273789;40124;2009;273771;Valor;;A
3142;273789;40124;2009;273772;Valor;;A
3142;273789;40124;2009;273773;Valor;;A
3142;273789;40124;2010;273760;Valor;;A
3142;273789;40124;2010;273761;Valor;;A
3142;273789;40124;2010;273762;Valor;;A
3142;273789;40124;2010;273763;Valor;;A
3142;273789;40124;2010;273764;Valor;;A
3142;273789;40124;2010;273765;Valor;;A
3142;273789;40124;2010;273766;Valor;;A
3142;273789;40124;2010;273767;Valor;;A
3142;273789;40124;2010;273768;Valor;;A
3142;273789;40124;2010;273769;Valor;;A
3142;273789;40124;2010;273770;Valor;;A
3142;273789;40124;2010;273771;Valor;;A
3142;273789;40124;2010;273772;Valor;;A
3142;273789;40124;2010;273773;Valor;;A
3142;273789;40124;2011;273760;Valor;;A
3142;273789;40124;2011;273761;Valor;;A
3142;273789;40124;2011;273762;Valor;;A
3142;273789;40124;2011;273763;Valor;;A
3142;273789;40124;2011;273764;Valor;;A
3142;273789;40124;2011;273765;Valor;;A
3142;273789;40124;2011;273766;Valor;;A
3142;273789;40124;2011;273767;Valor;;A
3142;273789;40124;2011;273768;Valor;;A
3142;273789;40124;2011;273769;Valor;;A
3142;273789;40124;2011;273770;Valor;;A
3142;273789;40124;2011;273771;Valor;;A
3142;273789;40124;2011;273772;Valor;;A
3142;273789;40124;2011;273773;Valor;;A
3142;273789;40124;2012;273760;Valor;;A
3142;273789;40124;2012;273761;Valor;;A
3142;273789;40124;2012;273762;Valor;;A
3142;273789;40124;2012;273763;Valor;;A
3142;273789;40124;2012;273764;Valor;;A
3142;273789;40124;2012;273765;Valor;;A
3142;273789;40124;2012;273766;Valor;;A
3142;273789;40124;2012;273767;Valor;;A
3142;273789;40124;2012;273768;Valor;;A
3142;273789;40124;2012;273769;Valor;;A
3142;273789;40124;2012;273770;Valor;;A
3142;273789;40124;2012;273771;Valor;;A
3142;273789;40124;2012;273772;Valor;;A
3142;273789;40124;2012;273773;Valor;;A
3142;273789;40124;2013;273760;Valor;;A
3142;273789;40124;2013;273761;Valor;;A
3142;273789;40124;2013;273762;Valor;;A
3142;273789;40124;2013;273763;Valor;;A
3142;273789;40124;2013;273764;Valor;;A
3142;273789;40124;2013;273765;Valor;;A
3142;273789;40124;2013;273766;Valor;;A
3142;273789;40124;2013;273767;Valor;;A
3142;273789;40124;2013;273768;Valor;;A
3142;273789;40124;2013;273769;Valor;;A
3142;273789;40124;2013;273770;Valor;;A
3142;273789;40124;2013;273771;Valor;;A
3142;273789;40124;2013;273772;Valor;;A
3142;273789;40124;2013;273773;Valor;;A
3142;273789;40124;2014;273760;Valor;;A
3142;273789;40124;2014;273761;Valor;;A
3142;273789;40124;2014;273762;Valor;;A
3142;273789;40124;2014;273763;Valor;;A
3142;273789;40124;2014;273764;Valor;;A
3142;273789;40124;2014;273765;Valor;;A
3142;273789;40124;2014;273766;Valor;;A
3142;273789;40124;2014;273767;Valor;;A
3142;273789;40124;2014;273768;Valor;;A
3142;273789;40124;2014;273769;Valor;;A
3142;273789;40124;2014;273770;Valor;;A
3142;273789;40124;2014;273771;Valor;;A
3142;273789;40124;2014;273772;Valor;;A
3142;273789;40124;2014;273773;Valor;;A
3142;273789;40124;2015;273760;Valor;;A
3142;273789;40124;2015;273761;Valor;;A
3142;273789;40124;2015;273762;Valor;;A
3142;273789;40124;2015;273763;Valor;;A
3142;273789;40124;2015;273764;Valor;;A
3142;273789;40124;2015;273765;Valor;;A
3142;273789;40124;2015;273766;Valor;;A
3142;273789;40124;2015;273767;Valor;;A
3142;273789;40124;2015;273768;Valor;;A
3142;273789;40124;2015;273769;Valor;;A
3142;273789;40124;2015;273770;Valor;;A
3142;273789;40124;2015;273771;Valor;;A
3142;273789;40124;2015;273772;Valor;;A
3142;273789;40124;2015;273773;Valor;;A
3142;273789;40124;2016;273760;Valor;;A
3142;273789;40124;2016;273761;Valor;;A
3142;273789;40124;2016;273762;Valor;;A
3142;273789;40124;2016;273763;Valor;;A
3142;273789;40124;2016;273764;Valor;;A
3142;273789;40124;2016;273765;Valor;;A
3142;273789;40124;2016;273766;Valor;;A
3142;273789;40124;2016;273767;Valor;;A
3142;273789;40124;2016;273768;Valor;;A
3142;273789;40124;2016;273769;Valor;;A
3142;273789;40124;2016;273770;Valor;;A
3142;273789;40124;2016;273771;Valor;;A
3142;273789;40124;2016;273772;Valor;;A
3142;273789;40124;2016;273773;Valor;;A
3142;273789;40124;2017;273760;Valor;;A
3142;273789;40124;2017;273761;Valor;;A
3142;273789;40124;2017;273762;Valor;;A
3142;273789;40124;2017;273763;Valor;;A
3142;273789;40124;2017;273764;Valor;;A
3142;273789;40124;2017;273765;Valor;;A
3142;273789;40124;2017;273766;Valor;;A
3142;273789;40124;2017;273767;Valor;;A
3142;273789;40124;2017;273768;Valor;;A
3142;273789;40124;2017;273769;Valor;;A
3142;273789;40124;2017;273770;Valor;;A
3142;273789;40124;2017;273771;Valor;;A
3142;273789;40124;2017;273772;Valor;;A
3142;273789;40124;2017;273773;Valor;;A
3142;273789;40124;2018;273760;Valor;;A
3142;273789;40124;2018;273761;Valor;;A
3142;273789;40124;2018;273762;Valor;;A
3142;273789;40124;2018;273763;Valor;;A
3142;273789;40124;2018;273764;Valor;;A
3142;273789;40124;2018;273765;Valor;;A
3142;273789;40124;2018;273766;Valor;;A
3142;273789;40124;2018;273767;Valor;;A
3142;273789;40124;2018;273768;Valor;;A
3142;273789;40124;2018;273769;Valor;;A
3142;273789;40124;2018;273770;Valor;;A
3142;273789;40124;2018;273771;Valor;;A
3142;273789;40124;2018;273772;Valor;;A
3142;273789;40124;2018;273773;Valor;;A
3142;273789;40124;2019;273760;Valor;7141018.0;A
3142;273789;40124;2019;273761;Valor;3039335.0;A
3142;273789;40124;2019;273762;Valor;4101683.0;A
3142;273789;40124;2019;273763;Valor;;A
3142;273789;40124;2019;273764;Valor;;A
3142;273789;40124;2019;273765;Valor;104.807254427;A
3142;273789;40124;2019;273766;Valor;;A
3142;273789;40124;2019;273767;Valor;;A
3142;273789;40124;2019;273768;Valor;2211367.0;A
3142;273789;40124;2019;273769;Valor;31875.0;A
3142;273789;40124;2019;273770;Valor;1858441.0;A
3142;273789;40124;2019;273771;Valor;123540.0;A
3142;273789;40124;2019;273772;Valor;88931.0;A
3142;273789;40124;2019;273773;Valor;34609.0;A
3142;273789;40124;2020;273762;Valor;;A
3142;273789;40124;2020;273763;Valor;;A
3142;273789;40124;2020;273764;Valor;;A
3142;273789;40124;2020;273765;Valor;;A
3142;273789;40124;2020;273766;Valor;;A
3142;273789;40124;2020;273767;Valor;;A
3142;273789;40124;2020;273768;Valor;;A
3142;273789;40124;2020;273769;Valor;;A
3142;273789;40124;2020;273770;Valor;;A
3142;273789;40124;2020;273771;Valor;;A
3142;273789;40124;2020;273772;Valor;;A
3142;273789;40124;2020;273773;Valor;;A
3142;273790;40123;2008;273760;Valor;2840221.0;A
3142;273790;40123;2008;273761;Valor;1614057.0;A
3142;273790;40123;2008;273762;Valor;1226164.0;A
3142;273790;40123;2008;273763;Valor;;A
3142;273790;40123;2008;273764;Valor;;A
3142;273790;40123;2008;273765;Valor;108.583593494;A
3142;273790;40123;2008;273766;Valor;;A
3142;273790;40123;2008;273767;Valor;;A
3142;273790;40123;2008;273768;Valor;763815.0;A
3142;273790;40123;2008;273769;Valor;-705.0;A
3142;273790;40123;2008;273770;Valor;463054.0;A
3142;273790;40123;2008;273771;Valor;33957.0;A
3142;273790;40123;2008;273772;Valor;26778.0;A
3142;273790;40123;2008;273773;Valor;7179.0;A
3142;273790;40123;2009;273760;Valor;2750868.0;A
3142;273790;40123;2009;273761;Valor;1547438.0;A
3142;273790;40123;2009;273762;Valor;1203430.0;A
3142;273790;40123;2009;273763;Valor;;A
3142;273790;40123;2009;273764;Valor;;A
3142;273790;40123;2009;273765;Valor;100.897221206;A
3142;273790;40123;2009;273766;Valor;;A
3142;273790;40123;2009;273767;Valor;;A
3142;273790;40123;2009;273768;Valor;709493.0;A
3142;273790;40123;2009;273769;Valor;-106.0;A
3142;273790;40123;2009;273770;Valor;494043.0;A
3142;273790;40123;2009;273771;Valor;30662.0;A
3142;273790;40123;2009;273772;Valor;23926.0;A
3142;273790;40123;2009;273773;Valor;6736.0;A
3142;273790;40123;2010;273760;Valor;2864528.0;A
3142;273790;40123;2010;273761;Valor;1660708.0;A
3142;273790;40123;2010;273762;Valor;1203820.0;A
3142;273790;40123;2010;273763;Valor;;A
3142;273790;40123;2010;273764;Valor;;A
3142;273790;40123;2010;273765;Valor;100.268159988;A
3142;273790;40123;2010;273766;Valor;;A
3142;273790;40123;2010;273767;Valor;;A
3142;273790;40123;2010;273768;Valor;728740.0;A
3142;273790;40123;2010;273769;Valor;-702.0;A
3142;273790;40123;2010;273770;Valor;475782.0;A
3142;273790;40123;2010;273771;Valor;30480.0;A
3142;273790;40123;2010;273772;Valor;24149.0;A
3142;273790;40123;2010;273773;Valor;6331.0;A
3142;273790;40123;2011;273760;Valor;3091036.0;A
3142;273790;40123;2011;273761;Valor;1845152.0;A
3142;273790;40123;2011;273762;Valor;1245884.0;A
3142;273790;40123;2011;273763;Valor;;A
3142;273790;40123;2011;273764;Valor;;A
3142;273790;40123;2011;273765;Valor;102.304786342;A
3142;273790;40123;2011;273766;Valor;;A
3142;273790;40123;2011;273767;Valor;;A
3142;273790;40123;2011;273768;Valor;703471.0;A
3142;273790;40123;2011;273769;Valor;-3004.0;A
3142;273790;40123;2011;273770;Valor;545417.0;A
3142;273790;40123;2011;273771;Valor;29025.0;A
3142;273790;40123;2011;273772;Valor;23523.0;A
3142;273790;40123;2011;273773;Valor;5502.0;A
3142;273790;40123;2012;273760;Valor;3092524.0;A
3142;273790;40123;2012;273761;Valor;1850944.0;A
3142;273790;40123;2012;273762;Valor;1241580.0;A
3142;273790;40123;2012;273763;Valor;;A
3142;273790;40123;2012;273764;Valor;;A
3142;273790;40123;2012;273765;Valor;102.425393029;A
3142;273790;40123;2012;273766;Valor;;A
3142;273790;40123;2012;273767;Valor;;A
3142;273790;40123;2012;273768;Valor;680997.0;A
3142;273790;40123;2012;273769;Valor;-5986.0;A
3142;273790;40123;2012;273770;Valor;566569.0;A
3142;273790;40123;2012;273771;Valor;27028.0;A
3142;273790;40123;2012;273772;Valor;21638.0;A
3142;273790;40123;2012;273773;Valor;5390.0;A
3142;273790;40123;2013;273760;Valor;2869662.0;A
3142;273790;40123;2013;273761;Valor;1649307.0;A
3142;273790;40123;2013;273762;Valor;1220355.0;A
3142;273790;40123;2013;273763;Valor;;A
3142;273790;40123;2013;273764;Valor;;A
3142;273790;40123;2013;273765;Valor;96.381459001;A
3142;273790;40123;2013;273766;Valor;;A
3142;273790;40123;2013;273767;Valor;;A
3142;273790;40123;2013;273768;Valor;623641.0;A
3142;273790;40123;2013;273769;Valor;9376.0;A
3142;273790;40123;2013;273770;Valor;587338.0;A
3142;273790;40123;2013;273771;Valor;25116.0;A
3142;273790;40123;2013;273772;Valor;19714.0;A
3142;273790;40123;2013;273773;Valor;5402.0;A
3142;273790;40123;2014;273760;Valor;3021041.0;A
3142;273790;40123;2014;273761;Valor;1871636.0;A
3142;273790;40123;2014;273762;Valor;1149405.0;A
3142;273790;40123;2014;273763;Valor;;A
3142;273790;40123;2014;273764;Valor;;A
3142;273790;40123;2014;273765;Valor;89.903742797;A
3142;273790;40123;2014;273766;Valor;;A
3142;273790;40123;2014;273767;Valor;;A
3142;273790;40123;2014;273768;Valor;631170.0;A
3142;273790;40123;2014;273769;Valor;14193.0;A
3142;273790;40123;2014;273770;Valor;504042.0;A
3142;273790;40123;2014;273771;Valor;26121.0;A
3142;273790;40123;2014;273772;Valor;20569.0;A
3142;273790;40123;2014;273773;Valor;5552.0;A
3142;273790;40123;2015;273760;Valor;3191172.0;A
3142;273790;40123;2015;273761;Valor;1899827.0;A
3142;273790;40123;2015;273762;Valor;1291345.0;A
3142;273790;40123;2015;273763;Valor;;A
3142;273790;40123;2015;273764;Valor;;A
3142;273790;40123;2015;273765;Valor;100.0;A
3142;273790;40123;2015;273766;Valor;;A
3142;273790;40123;2015;273767;Valor;;A
3142;273790;40123;2015;273768;Valor;674385.0;A
3142;273790;40123;2015;273769;Valor;15013.0;A
3142;273790;40123;2015;273770;Valor;601947.0;A
3142;273790;40123;2015;273771;Valor;27254.0;A
3142;273790;40123;2015;273772;Valor;21673.0;A
3142;273790;40123;2015;273773;Valor;5581.0;A
3142;273790;40123;2016;273760;Valor;3237558.0;A
3142;273790;40123;2016;273761;Valor;1976460.0;A
3142;273790;40123;2016;273762;Valor;1261098.0;A
3142;273790;40123;2016;273763;Valor;;A
3142;273790;40123;2016;273764;Valor;;A
3142;273790;40123;2016;273765;Valor;94.896801702;A
3142;273790;40123;2016;273766;Valor;;A
3142;273790;40123;2016;273767;Valor;;A
3142;273790;40123;2016;273768;Valor;666258.0;A
3142;273790;40123;2016;273769;Valor;12947.0;A
3142;273790;40123;2016;273770;Valor;581893.0;A
3142;273790;40123;2016;273771;Valor;27387.0;A
3142;273790;40123;2016;273772;Valor;21596.0;A
3142;273790;40123;2016;273773;Valor;5791.0;A
3142;273790;40123;2017;273760;Valor;3392139.0;A
3142;273790;40123;2017;273761;Valor;2071688.0;A
3142;273790;40123;2017;273762;Valor;1320451.0;A
3142;273790;40123;2017;273763;Valor;;A
3142;273790;40123;2017;273764;Valor;;A
3142;273790;40123;2017;273765;Valor;100.876284713;A
3142;273790;40123;2017;273766;Valor;;A
3142;273790;40123;2017;273767;Valor;;A
3142;273790;40123;2017;273768;Valor;670503.0;A
3142;273790;40123;2017;273769;Valor;13133.0;A
3142;273790;40123;2017;273770;Valor;636815.0;A
3142;273790;40123;2017;273771;Valor;28420.0;A
3142;273790;40123;2017;273772;Valor;22559.0;A
3142;273790;40123;2017;273773;Valor;5861.0;A
3142;273790;40123;2018;273760;Valor;3642679.0;A
3142;273790;40123;2018;273761;Valor;2249889.0;A
3142;273790;40123;2018;273762;Valor;1392790.0;A
3142;273790;40123;2018;273763;Valor;;A
3142;273790;40123;2018;273764;Valor;;A
3142;273790;40123;2018;273765;Valor;107.319935003;A
3142;273790;40123;2018;273766;Valor;;A
3142;273790;40123;2018;273767;Valor;;A
3142;273790;40123;2018;273768;Valor;761200.0;A
3142;273790;40123;2018;273769;Valor;14091.0;A
3142;273790;40123;2018;273770;Valor;617499.0;A
3142;273790;40123;2018;273771;Valor;30917.0;A
3142;273790;40123;2018;273772;Valor;25534.0;A
3142;273790;40123;2018;273773;Valor;5383.0;A
3142;273790;40123;2019;273760;Valor;;A
3142;273790;40123;2019;273761;Valor;;A
3142;273790;40123;2019;273762;Valor;;A
3142;273790;40123;2019;273763;Valor;;A
3142;273790;40123;2019;273764;Valor;;A
3142;273790;40123;2019;273765;Valor;;A
3142;273790;40123;2019;273766;Valor;;A
3142;273790;40123;2019;273767;Valor;;A
3142;273790;40123;2019;273768;Valor;;A
3142;273790;40123;2019;273769;Valor;;A
3142;273790;40123;2019;273770;Valor;;A
3142;273790;40123;2019;273771;Valor;;A
3142;273790;40123;2019;273772;Valor;;A
3142;273790;40123;2019;273773;Valor;;A
3142;273790;40123;2020;273762;Valor;;A
3142;273790;40123;2020;273763;Valor;;A
3142;273790;40123;2020;273764;Valor;;A
3142;273790;40123;2020;273765;Valor;;A
3142;273790;40123;2020;273766;Valor;;A
3142;273790;40123;2020;273767;Valor;;A
3142;273790;40123;2020;273768;Valor;;A
3142;273790;40123;2020;273769;Valor;;A
3142;273790;40123;2020;273770;Valor;;A
3142;273790;40123;2020;273771;Valor;;A
3142;273790;40123;2020;273772;Valor;;A
3142;273790;40123;2020;273773;Valor;;A
3142;273790;40124;2008;273760;Valor;;A
3142;273790;40124;2008;273761;Valor;;A
3142;273790;40124;2008;273762;Valor;;A
3142;273790;40124;2008;273763;Valor;;A
3142;273790;40124;2008;273764;Valor;;A
3142;273790;40124;2008;273765;Valor;;A
3142;273790;40124;2008;273766;Valor;;A
3142;273790;40124;2008;273767;Valor;;A
3142;273790;40124;2008;273768;Valor;;A
3142;273790;40124;2008;273769;Valor;;A
3142;273790;40124;2008;273770;Valor;;A
3142;273790;40124;2008;273771;Valor;;A
3142;273790;40124;2008;273772;Valor;;A
3142;273790;40124;2008;273773;Valor;;A
3142;273790;40124;2009;273760;Valor;;A
3142;273790;40124;2009;273761;Valor;;A
3142;273790;40124;2009;273762;Valor;;A
3142;273790;40124;2009;273763;Valor;;A
3142;273790;40124;2009;273764;Valor;;A
3142;273790;40124;2009;273765;Valor;;A
3142;273790;40124;2009;273766;Valor;;A
3142;273790;40124;2009;273767;Valor;;A
3142;273790;40124;2009;273768;Valor;;A
3142;273790;40124;2009;273769;Valor;;A
3142;273790;40124;2009;273770;Valor;;A
3142;273790;40124;2009;273771;Valor;;A
3142;273790;40124;2009;273772;Valor;;A
3142;273790;40124;2009;273773;Valor;;A
3142;273790;40124;2010;273760;Valor;;A
3142;273790;40124;2010;273761;Valor;;A
3142;273790;40124;2010;273762;Valor;;A
3142;273790;40124;2010;273763;Valor;;A
3142;273790;40124;2010;273764;Valor;;A
3142;273790;40124;2010;273765;Valor;;A
3142;273790;40124;2010;273766;Valor;;A
3142;273790;40124;2010;273767;Valor;;A
3142;273790;40124;2010;273768;Valor;;A
3142;273790;40124;2010;273769;Valor;;A
3142;273790;40124;2010;273770;Valor;;A
3142;273790;40124;2010;273771;Valor;;A
3142;273790;40124;2010;273772;Valor;;A
3142;273790;40124;2010;273773;Valor;;A
3142;273790;40124;2011;273760;Valor;;A
3142;273790;40124;2011;273761;Valor;;A
3142;273790;40124;2011;273762;Valor;;A
3142;273790;40124;2011;273763;Valor;;A
3142;273790;40124;2011;273764;Valor;;A
3142;273790;40124;2011;273765;Valor;;A
3142;273790;40124;2011;273766;Valor;;A
3142;273790;40124;2011;273767;Valor;;A
3142;273790;40124;2011;273768;Valor;;A
3142;273790;40124;2011;273769;Valor;;A
3142;273790;40124;2011;273770;Valor;;A
3142;273790;40124;2011;273771;Valor;;A
3142;273790;40124;2011;273772;Valor;;A
3142;273790;40124;2011;273773;Valor;;A
3142;273790;40124;2012;273760;Valor;;A
3142;273790;40124;2012;273761;Valor;;A
3142;273790;40124;2012;273762;Valor;;A
3142;273790;40124;2012;273763;Valor;;A
3142;273790;40124;2012;273764;Valor;;A
3142;273790;40124;2012;273765;Valor;;A
3142;273790;40124;2012;273766;Valor;;A
3142;273790;40124;2012;273767;Valor;;A
3142;273790;40124;2012;273768;Valor;;A
3142;273790;40124;2012;273769;Valor;;A
3142;273790;40124;2012;273770;Valor;;A
3142;273790;40124;2012;273771;Valor;;A
3142;273790;40124;2012;273772;Valor;;A
3142;273790;40124;2012;273773;Valor;;A
3142;273790;40124;2013;273760;Valor;;A
