ESTADO_DATO;TERRITORIO;CAT_HOTELES;TEMPORAL;RESITUR;INDICATOR;OBS_VALUE;FREQ;PARQUES_TURISMO
A;;;2014;516707;PCT_VIAJEROS;1.1235058868428662;A;55539
A;;;2013;516707;PCT_VIAJEROS;1.0362878783865699;A;55539
A;;;2012;516707;PCT_VIAJEROS;0.6423698890499897;A;55539
A;;;2011;516707;PCT_VIAJEROS;0.9179612719474435;A;55539
A;;;2010;516707;PCT_VIAJEROS;0.7307751095778995;A;55539
A;;;2009;516707;PCT_VIAJEROS;0.5423688182721613;A;55539
A;;;2008;516707;PCT_VIAJEROS;1.7507900732597286;A;55539
A;;;2020;516708;PCT_VIAJEROS;0.2612429714874207;A;55539
A;;;2019;516708;PCT_VIAJEROS;0.2923925454038877;A;55539
A;;;2018;516708;PCT_VIAJEROS;0.3283942914650929;A;55539
A;;;2017;516708;PCT_VIAJEROS;0.24894564910429165;A;55539
A;;;2016;516708;PCT_VIAJEROS;0.39348392717671904;A;55539
A;;;2015;516708;PCT_VIAJEROS;0.3039959598617928;A;55539
A;;;2014;516708;PCT_VIAJEROS;0.37742793155727844;A;55539
A;;;2013;516708;PCT_VIAJEROS;0.16770430282882298;A;55539
A;;;2012;516708;PCT_VIAJEROS;0.16210007119322528;A;55539
A;;;2011;516708;PCT_VIAJEROS;0.34049411234916915;A;55539
A;;;2010;516708;PCT_VIAJEROS;0.10296784951734982;A;55539
A;;;2009;516708;PCT_VIAJEROS;0.06856496099160823;A;55539
A;;;2008;516708;PCT_VIAJEROS;0.15417802353322196;A;55539
A;;;2020;55568;PCT_VIAJEROS;1.8793817961684407;A;55539
A;;;2019;55568;PCT_VIAJEROS;6.148117518970462;A;55539
A;;;2018;55568;PCT_VIAJEROS;6.094223293108576;A;55539
A;;;2017;55568;PCT_VIAJEROS;6.230011257162879;A;55539
A;;;2016;55568;PCT_VIAJEROS;5.2574747865584515;A;55539
A;;;2015;55568;PCT_VIAJEROS;4.589602212868463;A;55539
A;;;2014;55568;PCT_VIAJEROS;2.6835184223638615;A;55539
A;;;2013;55568;PCT_VIAJEROS;3.400679413939262;A;55539
A;;;2012;55568;PCT_VIAJEROS;2.2527088950570393;A;55539
A;;;2011;55568;PCT_VIAJEROS;2.0533447161276004;A;55539
A;;;2010;55568;PCT_VIAJEROS;1.997388158759188;A;55539
A;;;2009;55568;PCT_VIAJEROS;1.7245360641145722;A;55539
A;;;2008;55568;PCT_VIAJEROS;2.3366795242684457;A;55539
A;;;2018;516709;PCT_VIAJEROS;0.10972458935054645;A;55539
A;;;2020;516710;PCT_VIAJEROS;0.17345568969473515;A;55539
A;;;2019;516710;PCT_VIAJEROS;0.3575094773515722;A;55539
A;;;2018;516710;PCT_VIAJEROS;0.33519491111244437;A;55539
A;;;2017;516710;PCT_VIAJEROS;0.44454100746590647;A;55539
A;;;2016;516710;PCT_VIAJEROS;0.2115171358251096;A;55539
A;;;2015;516710;PCT_VIAJEROS;0.24181028730391457;A;55539
A;;;2014;516710;PCT_VIAJEROS;0.18505120237440456;A;55539
A;;;2013;516710;PCT_VIAJEROS;0.2171884613143459;A;55539
A;;;2012;516710;PCT_VIAJEROS;0.18437587258477595;A;55539
A;;;2011;516710;PCT_VIAJEROS;0.2844474724777236;A;55539
A;;;2010;516710;PCT_VIAJEROS;0.2724838131644472;A;55539
A;;;2009;516710;PCT_VIAJEROS;0.31077466237083173;A;55539
A;;;2008;516710;PCT_VIAJEROS;0.23818203954993583;A;55539
A;;;2020;516711;PCT_VIAJEROS;0.31699405101550615;A;55539
A;;;2019;516711;PCT_VIAJEROS;0.483534796971486;A;55539
A;;;2018;516711;PCT_VIAJEROS;0.7314529645914716;A;55539
A;;;2017;516711;PCT_VIAJEROS;0.6724587000242694;A;55539
A;;;2016;516711;PCT_VIAJEROS;0.5217227911781609;A;55539
A;;;2015;516711;PCT_VIAJEROS;0.5205449354676657;A;55539
A;;;2014;516711;PCT_VIAJEROS;0.48565624291660986;A;55539
A;;;2013;516711;PCT_VIAJEROS;0.32303567415071366;A;55539
A;;;2012;516711;PCT_VIAJEROS;0.2926153653471633;A;55539
A;;;2011;516711;PCT_VIAJEROS;0.5694815909296073;A;55539
A;;;2010;516711;PCT_VIAJEROS;0.5542953360832407;A;55539
A;;;2009;516711;PCT_VIAJEROS;0.5135830805150084;A;55539
A;;;2008;516711;PCT_VIAJEROS;0.6984867179640016;A;55539
A;;;2019;516712;PCT_VIAJEROS;0.03560011571780891;A;55539
A;;;2013;516712;PCT_VIAJEROS;0.04234418241409137;A;55539
A;;;2012;516712;PCT_VIAJEROS;0.04391105760498641;A;55539
A;;;2020;55571;PCT_VIAJEROS;2.0425861463346315;A;55539
A;;;2019;55571;PCT_VIAJEROS;2.1424643969192254;A;55539
A;;;2018;55571;PCT_VIAJEROS;2.237626354612239;A;55539
A;;;2017;55571;PCT_VIAJEROS;1.6255429553832843;A;55539
A;;;2016;55571;PCT_VIAJEROS;1.2046960913721643;A;55539
A;;;2015;55571;PCT_VIAJEROS;1.3126431855289493;A;55539
A;;;2014;55571;PCT_VIAJEROS;1.3690653209456258;A;55539
A;;;2013;55571;PCT_VIAJEROS;1.6168848515210383;A;55539
A;;;2012;55571;PCT_VIAJEROS;1.125812934006232;A;55539
A;;;2011;55571;PCT_VIAJEROS;1.0558470206086736;A;55539
A;;;2010;55571;PCT_VIAJEROS;0.9156337324803767;A;55539
A;;;2009;55571;PCT_VIAJEROS;0.7602948363926816;A;55539
A;;;2008;55571;PCT_VIAJEROS;0.7212818210090143;A;55539
A;;;2020;516713;PCT_VIAJEROS;0.24417183719656504;A;55539
A;;;2019;516713;PCT_VIAJEROS;2.5712539122525038;A;55539
A;;;2018;516713;PCT_VIAJEROS;2.5822131161370385;A;55539
A;;;2017;516713;PCT_VIAJEROS;2.448421796256652;A;55539
A;;;2016;516713;PCT_VIAJEROS;1.0789226157032212;A;55539
A;;;2015;516713;PCT_VIAJEROS;0.9632498059986333;A;55539
A;;;2014;516713;PCT_VIAJEROS;0.7850920519723822;A;55539
A;;;2013;516713;PCT_VIAJEROS;0.7307786319851253;A;55539
A;;;2012;516713;PCT_VIAJEROS;0.391204539307687;A;55539
A;;;2011;516713;PCT_VIAJEROS;0.1403999456933441;A;55539
A;;;2010;516713;PCT_VIAJEROS;0.10045543233893456;A;55539
A;;;2009;516713;PCT_VIAJEROS;0.1024757312682138;A;55539
A;;;2008;516713;PCT_VIAJEROS;0.08973303547040737;A;55539
A;;;2020;516715;PCT_VIAJEROS;0.3452366957419259;A;55539
A;;;2019;516715;PCT_VIAJEROS;0.32999766550199144;A;55539
A;;;2018;516715;PCT_VIAJEROS;0.3962846944456655;A;55539
A;;;2017;516715;PCT_VIAJEROS;0.24864704681273533;A;55539
A;;;2016;516715;PCT_VIAJEROS;0.3357543627516697;A;55539
A;;;2015;516715;PCT_VIAJEROS;0.23408740769695022;A;55539
A;;;2014;516715;PCT_VIAJEROS;0.28935346891718183;A;55539
A;;;2013;516715;PCT_VIAJEROS;0.17409509222185313;A;55539
A;;;2012;516715;PCT_VIAJEROS;0.3646935543371525;A;55539
A;;;2011;516715;PCT_VIAJEROS;0.43403820509957375;A;55539
A;;;2010;516715;PCT_VIAJEROS;0.3103557174302139;A;55539
A;;;2009;516715;PCT_VIAJEROS;0.5282812086238765;A;55539
A;;;2008;516715;PCT_VIAJEROS;0.2938563568050598;A;55539
A;;;2020;55574;PCT_VIAJEROS;2.367170352586273;A;55539
A;;;2019;55574;PCT_VIAJEROS;3.295909139831188;A;55539
A;;;2018;55574;PCT_VIAJEROS;3.712512667452666;A;55539
A;;;2017;55574;PCT_VIAJEROS;2.5427438976164787;A;55539
A;;;2016;55574;PCT_VIAJEROS;2.898261108838942;A;55539
A;;;2015;55574;PCT_VIAJEROS;3.040378020129693;A;55539
A;;;2014;55574;PCT_VIAJEROS;3.371594332480833;A;55539
A;;;2013;55574;PCT_VIAJEROS;4.198559442665652;A;55539
A;;;2012;55574;PCT_VIAJEROS;4.556901608805069;A;55539
A;;;2011;55574;PCT_VIAJEROS;4.2668996542460285;A;55539
A;;;2010;55574;PCT_VIAJEROS;2.7718190952369066;A;55539
A;;;2009;55574;PCT_VIAJEROS;2.877689146925462;A;55539
A;;;2008;55574;PCT_VIAJEROS;4.329561714457894;A;55539
A;;;2020;516716;PCT_VIAJEROS;0.08116225835708456;A;55539
A;;;2019;516716;PCT_VIAJEROS;0.34815226606632904;A;55539
A;;;2018;516716;PCT_VIAJEROS;0.1760979105717637;A;55539
A;;;2017;516716;PCT_VIAJEROS;0.44134112960535454;A;55539
A;;;2016;516716;PCT_VIAJEROS;0.20086522152205122;A;55539
A;;;2015;516716;PCT_VIAJEROS;0.3170910147638549;A;55539
A;;;2014;516716;PCT_VIAJEROS;0.14504932580724025;A;55539
A;;;2013;516716;PCT_VIAJEROS;0.2826741877946139;A;55539
A;;;2012;516716;PCT_VIAJEROS;0.1926481764310896;A;55539
A;;;2011;516716;PCT_VIAJEROS;0.09940257091412455;A;55539
A;;;2010;516716;PCT_VIAJEROS;0.06047128243220136;A;55539
A;;;2009;516716;PCT_VIAJEROS;0.08592943503036976;A;55539
A;;;2008;516716;PCT_VIAJEROS;0.08544707219886594;A;55539
A;;;2020;516717;PCT_VIAJEROS;2.447705513881424;A;55539
A;;;2019;516717;PCT_VIAJEROS;2.14324548522018;A;55539
A;;;2018;516717;PCT_VIAJEROS;2.5015327826351292;A;55539
A;;;2017;516717;PCT_VIAJEROS;1.6803812181768067;A;55539
A;;;2016;516717;PCT_VIAJEROS;0.981532923886262;A;55539
A;;;2015;516717;PCT_VIAJEROS;2.025612846440892;A;55539
A;;;2014;516717;PCT_VIAJEROS;2.3257212533570057;A;55539
A;;;2013;516717;PCT_VIAJEROS;1.4601610524332298;A;55539
A;;;2012;516717;PCT_VIAJEROS;1.4438562572793534;A;55539
A;;;2011;516717;PCT_VIAJEROS;0.6296906236653305;A;55539
A;;;2010;516717;PCT_VIAJEROS;0.5465353086405492;A;55539
A;;;2009;516717;PCT_VIAJEROS;0.832340167928294;A;55539
A;;;2008;516717;PCT_VIAJEROS;0.9829070427276838;A;55539
A;;;2020;516718;PCT_VIAJEROS;0.6470017540751103;A;55539
A;;;2019;516718;PCT_VIAJEROS;0.5622835321093431;A;55539
A;;;2018;516718;PCT_VIAJEROS;0.8373299782834992;A;55539
A;;;2017;516718;PCT_VIAJEROS;0.5795082984646017;A;55539
A;;;2016;516718;PCT_VIAJEROS;0.49080922989648523;A;55539
A;;;2015;516718;PCT_VIAJEROS;0.662619123877845;A;55539
A;;;2014;516718;PCT_VIAJEROS;0.34918547270707967;A;55539
A;;;2013;516718;PCT_VIAJEROS;0.23283057105430244;A;55539
A;;;2012;516718;PCT_VIAJEROS;0.8480733875981857;A;55539
A;;;2011;516718;PCT_VIAJEROS;0.4075992283729769;A;55539
A;;;2010;516718;PCT_VIAJEROS;0.2274046957448358;A;55539
A;;;2009;516718;PCT_VIAJEROS;0.289954736908906;A;55539
A;;;2008;516718;PCT_VIAJEROS;0.18530310358179505;A;55539
A;;;2020;516719;PCT_VIAJEROS;0.7130887648996408;A;55539
A;;;2019;516719;PCT_VIAJEROS;0.7285306732617777;A;55539
A;;;2018;516719;PCT_VIAJEROS;0.4632499277528034;A;55539
A;;;2017;516719;PCT_VIAJEROS;0.3124831579787745;A;55539
A;;;2016;516719;PCT_VIAJEROS;0.17753031653038012;A;55539
A;;;2015;516719;PCT_VIAJEROS;0.17300989226516372;A;55539
A;;;2014;516719;PCT_VIAJEROS;0.5040510519727595;A;55539
A;;;2013;516719;PCT_VIAJEROS;0.8692192491030571;A;55539
A;;;2012;516719;PCT_VIAJEROS;0.5502915196959636;A;55539
A;;;2011;516719;PCT_VIAJEROS;0.41085571214790567;A;55539
A;;;2010;516719;PCT_VIAJEROS;0.70416989055721;A;55539
A;;;2009;516719;PCT_VIAJEROS;0.3562520579040627;A;55539
A;;;2008;516719;PCT_VIAJEROS;0.6432185302930761;A;55539
A;;;2020;516720;PCT_VIAJEROS;0.15344913403913482;A;55539
A;;;2019;516720;PCT_VIAJEROS;0.23818985428038408;A;55539
A;;;2018;516720;PCT_VIAJEROS;0.2107248990566564;A;55539
A;;;2017;516720;PCT_VIAJEROS;0.21010908917366136;A;55539
A;;;2016;516720;PCT_VIAJEROS;0.16141262396249453;A;55539
A;;;2015;516720;PCT_VIAJEROS;0.3913000514659003;A;55539
A;;;2014;516720;PCT_VIAJEROS;0.32688111066078307;A;55539
A;;;2013;516720;PCT_VIAJEROS;0.3622544616336962;A;55539
A;;;2012;516720;PCT_VIAJEROS;0.22518112889850758;A;55539
A;;;2011;516720;PCT_VIAJEROS;0.14013256283437325;A;55539
A;;;2010;516720;PCT_VIAJEROS;0.05070627182249876;A;55539
A;;;2009;516720;PCT_VIAJEROS;0.06753081747674299;A;55539
A;;;2008;516720;PCT_VIAJEROS;0.05557062459532859;A;55539
A;;;2020;516721;PCT_VIAJEROS;0.1570866469217672;A;55539
A;;;2019;516721;PCT_VIAJEROS;0.4581554568195816;A;55539
A;;;2018;516721;PCT_VIAJEROS;0.5146144421466663;A;55539
A;;;2017;516721;PCT_VIAJEROS;0.30292612196403823;A;55539
A;;;2016;516721;PCT_VIAJEROS;0.44107033415747193;A;55539
A;;;2015;516721;PCT_VIAJEROS;0.46821506456200473;A;55539
A;;;2014;516721;PCT_VIAJEROS;0.3098988044133813;A;55539
A;;;2013;516721;PCT_VIAJEROS;0.31373138100834475;A;55539
A;;;2012;516721;PCT_VIAJEROS;0.2925521536519546;A;55539
A;;;2011;516721;PCT_VIAJEROS;0.3882638559593374;A;55539
A;;;2010;516721;PCT_VIAJEROS;0.22914564820672617;A;55539
A;;;2009;516721;PCT_VIAJEROS;0.21488173219121803;A;55539
A;;;2008;516721;PCT_VIAJEROS;0.17112313235477994;A;55539
A;;;2020;516722;PCT_VIAJEROS;0.1568011791175481;A;55539
A;;;2019;516722;PCT_VIAJEROS;0.31577035059342046;A;55539
A;;;2018;516722;PCT_VIAJEROS;0.21630501963861137;A;55539
A;;;2017;516722;PCT_VIAJEROS;0.21511990577222725;A;55539
A;;;2016;516722;PCT_VIAJEROS;0.15967105295528614;A;55539
A;;;2015;516722;PCT_VIAJEROS;0.40263782023891476;A;55539
A;;;2014;516722;PCT_VIAJEROS;0.27387286466902916;A;55539
A;;;2013;516722;PCT_VIAJEROS;0.10361478788557574;A;55539
A;;;2012;516722;PCT_VIAJEROS;0.21456577821645761;A;55539
A;;;2011;516722;PCT_VIAJEROS;0.2600278349546978;A;55539
A;;;2010;516722;PCT_VIAJEROS;0.5568985138165412;A;55539
A;;;2009;516722;PCT_VIAJEROS;0.4750871920038197;A;55539
A;;;2008;516722;PCT_VIAJEROS;0.13108480409129758;A;55539
A;;;2020;516723;PCT_VIAJEROS;0.07434360780394009;A;55539
A;;;2019;516723;PCT_VIAJEROS;0.07474109518892799;A;55539
A;;;2018;516723;PCT_VIAJEROS;0.08257661996408337;A;55539
A;;;2015;516723;PCT_VIAJEROS;0.08840647385035545;A;55539
A;;;2014;516723;PCT_VIAJEROS;0.06533253543735201;A;55539
A;;;2013;516723;PCT_VIAJEROS;0.08638727805344654;A;55539
A;;;2009;516723;PCT_VIAJEROS;0.0619946194634282;A;55539
A;;;2020;516724;PCT_VIAJEROS;0.21894245832691056;A;55539
A;;;2019;516724;PCT_VIAJEROS;0.5807059325934378;A;55539
A;;;2018;516724;PCT_VIAJEROS;0.5247329030172243;A;55539
A;;;2017;516724;PCT_VIAJEROS;1.0551487325593423;A;55539
A;;;2016;516724;PCT_VIAJEROS;0.6079172052774379;A;55539
A;;;2015;516724;PCT_VIAJEROS;0.5059375394111307;A;55539
A;;;2014;516724;PCT_VIAJEROS;0.38113678622590885;A;55539
A;;;2013;516724;PCT_VIAJEROS;0.44620499109678663;A;55539
A;;;2012;516724;PCT_VIAJEROS;0.3412420154147197;A;55539
A;;;2011;516724;PCT_VIAJEROS;0.5364059321960171;A;55539
A;;;2010;516724;PCT_VIAJEROS;0.392308373011854;A;55539
A;;;2009;516724;PCT_VIAJEROS;0.30486467754491503;A;55539
A;;;2008;516724;PCT_VIAJEROS;0.5066423357601161;A;55539
A;;;2020;516725;PCT_VIAJEROS;0.53337256581232;A;55539
A;;;2019;516725;PCT_VIAJEROS;0.6987252229832928;A;55539
A;;;2018;516725;PCT_VIAJEROS;0.5701906981399542;A;55539
A;;;2017;516725;PCT_VIAJEROS;0.6907190430195816;A;55539
A;;;2016;516725;PCT_VIAJEROS;0.5143977883950395;A;55539
A;;;2015;516725;PCT_VIAJEROS;0.4146805361562939;A;55539
A;;;2014;516725;PCT_VIAJEROS;0.43495986166338585;A;55539
A;;;2013;516725;PCT_VIAJEROS;0.32007676514813843;A;55539
A;;;2012;516725;PCT_VIAJEROS;0.30653036651910814;A;55539
A;;;2011;516725;PCT_VIAJEROS;0.38684313509674595;A;55539
A;;;2010;516725;PCT_VIAJEROS;0.2775952825963955;A;55539
A;;;2009;516725;PCT_VIAJEROS;0.4041922932136595;A;55539
A;;;2008;516725;PCT_VIAJEROS;0.3131086273070645;A;55539
A;;;2020;516726;PCT_VIAJEROS;0.6427413642257019;A;55539
A;;;2019;516726;PCT_VIAJEROS;0.9198556249140325;A;55539
A;;;2018;516726;PCT_VIAJEROS;0.7733946237830304;A;55539
A;;;2017;516726;PCT_VIAJEROS;1.4957973027626077;A;55539
A;;;2016;516726;PCT_VIAJEROS;1.1414944339549087;A;55539
A;;;2015;516726;PCT_VIAJEROS;1.6248299533956483;A;55539
A;;;2014;516726;PCT_VIAJEROS;1.1266078405808166;A;55539
A;;;2013;516726;PCT_VIAJEROS;0.38515762812038146;A;55539
A;;;2012;516726;PCT_VIAJEROS;0.8608168653522624;A;55539
A;;;2011;516726;PCT_VIAJEROS;0.3382911968543644;A;55539
A;;;2010;516726;PCT_VIAJEROS;0.2588573534923527;A;55539
A;;;2009;516726;PCT_VIAJEROS;0.22315488031014002;A;55539
A;;;2008;516726;PCT_VIAJEROS;0.3018925379392;A;55539
A;;;2020;516727;PCT_VIAJEROS;0.2413830724710441;A;55539
A;;;2019;516727;PCT_VIAJEROS;0.529728410935983;A;55539
A;;;2018;516727;PCT_VIAJEROS;0.6982959675466227;A;55539
A;;;2017;516727;PCT_VIAJEROS;0.4292119317979152;A;55539
A;;;2016;516727;PCT_VIAJEROS;0.45053798901115943;A;55539
A;;;2015;516727;PCT_VIAJEROS;0.39619000055174985;A;55539
A;;;2014;516727;PCT_VIAJEROS;0.14182986472835488;A;55539
A;;;2013;516727;PCT_VIAJEROS;0.28787687306129034;A;55539
A;;;2012;516727;PCT_VIAJEROS;0.25770143902688375;A;55539
A;;;2011;516727;PCT_VIAJEROS;0.21127635726532307;A;55539
A;;;2010;516727;PCT_VIAJEROS;0.14906183495976938;A;55539
A;;;2009;516727;PCT_VIAJEROS;0.18157317400158218;A;55539
A;;;2008;516727;PCT_VIAJEROS;0.11633020270791652;A;55539
A;;;2020;55698;PCT_VIAJEROS;100.0;A;55540
A;;;2019;55698;PCT_VIAJEROS;100.0;A;55540
A;;;2018;55698;PCT_VIAJEROS;100.0;A;55540
A;;;2017;55698;PCT_VIAJEROS;100.0;A;55540
A;;;2016;55698;PCT_VIAJEROS;100.0;A;55540
A;;;2015;55698;PCT_VIAJEROS;100.0;A;55540
A;;;2014;55698;PCT_VIAJEROS;100.0;A;55540
A;;;2013;55698;PCT_VIAJEROS;100.0;A;55540
A;;;2012;55698;PCT_VIAJEROS;100.0;A;55540
A;;;2011;55698;PCT_VIAJEROS;100.0;A;55540
A;;;2010;55698;PCT_VIAJEROS;100.0;A;55540
A;;;2009;55698;PCT_VIAJEROS;100.0;A;55540
A;;;2008;55698;PCT_VIAJEROS;100.0;A;55540
A;;;2020;55565;PCT_VIAJEROS;91.47953345882695;A;55540
A;;;2019;55565;PCT_VIAJEROS;74.66844504667347;A;55540
A;;;2018;55565;PCT_VIAJEROS;75.43958896619638;A;55540
A;;;2017;55565;PCT_VIAJEROS;70.47966566326029;A;55540
A;;;2016;55565;PCT_VIAJEROS;73.9075690503483;A;55540
A;;;2015;55565;PCT_VIAJEROS;78.3330188077768;A;55540
A;;;2014;55565;PCT_VIAJEROS;82.53355141376396;A;55540
A;;;2013;55565;PCT_VIAJEROS;81.31430389344835;A;55540
A;;;2012;55565;PCT_VIAJEROS;78.21074097233527;A;55540
A;;;2011;55565;PCT_VIAJEROS;81.86679444648915;A;55540
A;;;2010;55565;PCT_VIAJEROS;79.91278219202546;A;55540
A;;;2009;55565;PCT_VIAJEROS;80.71709152845811;A;55540
A;;;2008;55565;PCT_VIAJEROS;79.67722767031734;A;55540
A;;;2020;55697;PCT_VIAJEROS;8.520466541173047;A;55540
A;;;2019;55697;PCT_VIAJEROS;25.331554953326535;A;55540
A;;;2018;55697;PCT_VIAJEROS;24.560411033803618;A;55540
A;;;2017;55697;PCT_VIAJEROS;29.5203343367397;A;55540
A;;;2016;55697;PCT_VIAJEROS;26.092430949651696;A;55540
A;;;2015;55697;PCT_VIAJEROS;21.66698119222321;A;55540
A;;;2014;55697;PCT_VIAJEROS;17.466448586236044;A;55540
A;;;2013;55697;PCT_VIAJEROS;18.68569610655164;A;55540
A;;;2012;55697;PCT_VIAJEROS;21.789259027664727;A;55540
A;;;2011;55697;PCT_VIAJEROS;18.133205553510848;A;55540
A;;;2010;55697;PCT_VIAJEROS;20.087217807974522;A;55540
A;;;2009;55697;PCT_VIAJEROS;19.282908471541884;A;55540
A;;;2008;55697;PCT_VIAJEROS;20.32277232968267;A;55540
A;;;2020;55577;PCT_VIAJEROS;0.7287867191306258;A;55540
A;;;2019;55577;PCT_VIAJEROS;3.828998686252664;A;55540
A;;;2018;55577;PCT_VIAJEROS;4.715080412269156;A;55540
A;;;2017;55577;PCT_VIAJEROS;5.6491152045767405;A;55540
A;;;2016;55577;PCT_VIAJEROS;4.882745585599975;A;55540
A;;;2015;55577;PCT_VIAJEROS;3.6744643323482817;A;55540
A;;;2014;55577;PCT_VIAJEROS;4.13647553714966;A;55540
A;;;2013;55577;PCT_VIAJEROS;4.431604730797704;A;55540
A;;;2012;55577;PCT_VIAJEROS;4.172683135829087;A;55540
A;;;2011;55577;PCT_VIAJEROS;3.632552729115119;A;55540
A;;;2010;55577;PCT_VIAJEROS;4.929858110752651;A;55540
A;;;2009;55577;PCT_VIAJEROS;5.6224807288864405;A;55540
A;;;2008;55577;PCT_VIAJEROS;6.066291728888542;A;55540
A;;;2020;516705;PCT_VIAJEROS;0.1827673264249667;A;55540
A;;;2019;516705;PCT_VIAJEROS;0.0823742429275118;A;55540
A;;;2018;516705;PCT_VIAJEROS;0.07086466626771076;A;55540
A;;;2017;516705;PCT_VIAJEROS;0.08734735460328716;A;55540
A;;;2016;516705;PCT_VIAJEROS;0.08132003862557653;A;55540
A;;;2015;516705;PCT_VIAJEROS;0.057438720328680644;A;55540
A;;;2014;516705;PCT_VIAJEROS;0.05322437822047214;A;55540
A;;;2013;516705;PCT_VIAJEROS;0.045105030925859664;A;55540
A;;;2012;516705;PCT_VIAJEROS;0.06277420326354737;A;55540
A;;;2011;516705;PCT_VIAJEROS;0.39210889596785187;A;55540
A;;;2010;516705;PCT_VIAJEROS;0.04884262388166812;A;55540
A;;;2009;516705;PCT_VIAJEROS;0.05358750322282663;A;55540
A;;;2008;516705;PCT_VIAJEROS;0.1140983694315604;A;55540
A;;;2020;516706;PCT_VIAJEROS;0.17299596187718896;A;55540
A;;;2019;516706;PCT_VIAJEROS;0.46102035595239993;A;55540
A;;;2018;516706;PCT_VIAJEROS;0.5376827462946925;A;55540
A;;;2017;516706;PCT_VIAJEROS;0.5827242277730508;A;55540
A;;;2016;516706;PCT_VIAJEROS;0.36461092275745915;A;55540
A;;;2015;516706;PCT_VIAJEROS;0.38181229553242896;A;55540
A;;;2014;516706;PCT_VIAJEROS;0.2303568469973215;A;55540
A;;;2013;516706;PCT_VIAJEROS;0.20780896299517101;A;55540
A;;;2012;516706;PCT_VIAJEROS;0.28112172198385066;A;55540
A;;;2011;516706;PCT_VIAJEROS;0.43374359960529085;A;55540
A;;;2010;516706;PCT_VIAJEROS;0.40650616139951645;A;55540
A;;;2009;516706;PCT_VIAJEROS;0.42170105975849514;A;55540
A;;;2008;516706;PCT_VIAJEROS;0.6265162823192211;A;55540
A;;;2020;516707;PCT_VIAJEROS;0.20417982769582468;A;55540
A;;;2019;516707;PCT_VIAJEROS;0.24450007279476765;A;55540
A;;;2018;516707;PCT_VIAJEROS;0.31990279549405415;A;55540
A;;;2017;516707;PCT_VIAJEROS;0.27414431510306436;A;55540
A;;;2016;516707;PCT_VIAJEROS;0.27336483842890935;A;55540
A;;;2015;516707;PCT_VIAJEROS;0.2088367257725582;A;55540
A;;;2014;516707;PCT_VIAJEROS;0.2266946330247141;A;55540
A;;;2013;516707;PCT_VIAJEROS;0.14226303343880806;A;55540
A;;;2012;516707;PCT_VIAJEROS;0.3178732985678332;A;55540
A;;;2011;516707;PCT_VIAJEROS;0.2744938991480607;A;55540
A;;;2010;516707;PCT_VIAJEROS;0.2294725720416262;A;55540
A;;;2009;516707;PCT_VIAJEROS;0.16772509971196248;A;55540
A;;;2008;516707;PCT_VIAJEROS;0.04653900377642055;A;55540
A;;;2019;516708;PCT_VIAJEROS;0.032563012825826784;A;55540
A;;;2018;516708;PCT_VIAJEROS;0.05346458261559826;A;55540
A;;;2017;516708;PCT_VIAJEROS;0.024196818254285185;A;55540
A;;;2016;516708;PCT_VIAJEROS;0.022800052335852753;A;55540
A;;;2015;516708;PCT_VIAJEROS;0.03607005112772073;A;55540
A;;;2014;516708;PCT_VIAJEROS;0.02017300371695143;A;55540
A;;;2013;516708;PCT_VIAJEROS;0.027203544292891648;A;55540
A;;;2012;516708;PCT_VIAJEROS;0.04872442164435941;A;55540
A;;;2011;516708;PCT_VIAJEROS;0.045358440292074524;A;55540
A;;;2010;516708;PCT_VIAJEROS;0.042308107794137365;A;55540
A;;;2009;516708;PCT_VIAJEROS;0.05729103275126194;A;55540
A;;;2008;516708;PCT_VIAJEROS;0.16534027132470366;A;55540
A;;;2020;55568;PCT_VIAJEROS;0.9491775413170631;A;55540
A;;;2019;55568;PCT_VIAJEROS;3.465011137073578;A;55540
A;;;2018;55568;PCT_VIAJEROS;2.370271849120135;A;55540
A;;;2017;55568;PCT_VIAJEROS;2.1460185933322684;A;55540
A;;;2016;55568;PCT_VIAJEROS;2.3264954176439057;A;55540
A;;;2015;55568;PCT_VIAJEROS;3.228930987525136;A;55540
A;;;2014;55568;PCT_VIAJEROS;2.059959979031723;A;55540
A;;;2013;55568;PCT_VIAJEROS;2.374021909778099;A;55540
A;;;2012;55568;PCT_VIAJEROS;2.04963745202273;A;55540
A;;;2011;55568;PCT_VIAJEROS;1.6126579689129155;A;55540
A;;;2010;55568;PCT_VIAJEROS;1.3299368777959992;A;55540
A;;;2009;55568;PCT_VIAJEROS;1.1572063369640995;A;55540
A;;;2008;55568;PCT_VIAJEROS;1.3121107866531707;A;55540
A;;;2019;516709;PCT_VIAJEROS;0.01823447423528864;A;55540
A;;;2011;516709;PCT_VIAJEROS;0.08865935829701141;A;55540
A;;;2010;516709;PCT_VIAJEROS;1.4067247928723514;A;55540
A;;;2009;516709;PCT_VIAJEROS;0.7749834469394995;A;55540
A;;;2020;516710;PCT_VIAJEROS;0.035037276918361816;A;55540
A;;;2019;516710;PCT_VIAJEROS;0.2487398281801681;A;55540
A;;;2018;516710;PCT_VIAJEROS;0.26845811317029533;A;55540
A;;;2017;516710;PCT_VIAJEROS;0.19876217122235576;A;55540
A;;;2016;516710;PCT_VIAJEROS;0.20204835738724466;A;55540
