TEMPORAL;CIE10;TERRITORIO;SEXO;INDICATOR;OBS_VALUE;FREQ
2002;56536;ES616;_T;DEATHS;159.0;A
2002;56536;ES616;M;DEATHS;71.0;A
2002;56536;ES616;F;DEATHS;88.0;A
2002;56536;ES617;_T;DEATHS;285.0;A
2002;56536;ES617;M;DEATHS;124.0;A
2002;56536;ES617;F;DEATHS;161.0;A
2002;56536;ES618;_T;DEATHS;376.0;A
2002;56536;ES618;M;DEATHS;170.0;A
2002;56536;ES618;F;DEATHS;206.0;A
2002;56604;ES61;_T;DEATHS;23034.0;A
2002;56604;ES61;M;DEATHS;10260.0;A
2002;56604;ES61;F;DEATHS;12774.0;A
2002;56604;ES611;_T;DEATHS;1422.0;A
2002;56604;ES611;M;DEATHS;629.0;A
2002;56604;ES611;F;DEATHS;793.0;A
2002;56604;ES612;_T;DEATHS;2931.0;A
2002;56604;ES612;M;DEATHS;1332.0;A
2002;56604;ES612;F;DEATHS;1599.0;A
2002;56604;ES613;_T;DEATHS;2597.0;A
2002;56604;ES613;M;DEATHS;1148.0;A
2002;56604;ES613;F;DEATHS;1449.0;A
2002;56604;ES614;_T;DEATHS;2684.0;A
2002;56604;ES614;M;DEATHS;1243.0;A
2002;56604;ES614;F;DEATHS;1441.0;A
2002;56604;ES615;_T;DEATHS;1560.0;A
2002;56604;ES615;M;DEATHS;682.0;A
2002;56604;ES615;F;DEATHS;878.0;A
2002;56604;ES616;_T;DEATHS;2101.0;A
2002;56604;ES616;M;DEATHS;937.0;A
2002;56604;ES616;F;DEATHS;1164.0;A
2002;56604;ES617;_T;DEATHS;3862.0;A
2002;56604;ES617;M;DEATHS;1747.0;A
2002;56604;ES617;F;DEATHS;2115.0;A
2002;56604;ES618;_T;DEATHS;5877.0;A
2002;56604;ES618;M;DEATHS;2542.0;A
2002;56604;ES618;F;DEATHS;3335.0;A
2002;56669;ES61;_T;DEATHS;6469.0;A
2002;56669;ES61;M;DEATHS;4021.0;A
2002;56669;ES61;F;DEATHS;2448.0;A
2002;56669;ES611;_T;DEATHS;496.0;A
2002;56669;ES611;M;DEATHS;322.0;A
2002;56669;ES611;F;DEATHS;174.0;A
2002;56669;ES612;_T;DEATHS;839.0;A
2002;56669;ES612;M;DEATHS;509.0;A
2002;56669;ES612;F;DEATHS;330.0;A
2002;56669;ES613;_T;DEATHS;840.0;A
2002;56669;ES613;M;DEATHS;489.0;A
2002;56669;ES613;F;DEATHS;351.0;A
2002;56669;ES614;_T;DEATHS;798.0;A
2002;56669;ES614;M;DEATHS;516.0;A
2002;56669;ES614;F;DEATHS;282.0;A
2002;56669;ES615;_T;DEATHS;418.0;A
2002;56669;ES615;M;DEATHS;249.0;A
2002;56669;ES615;F;DEATHS;169.0;A
2002;56669;ES616;_T;DEATHS;724.0;A
2002;56669;ES616;M;DEATHS;462.0;A
2002;56669;ES616;F;DEATHS;262.0;A
2002;56669;ES617;_T;DEATHS;1074.0;A
2002;56669;ES617;M;DEATHS;696.0;A
2002;56669;ES617;F;DEATHS;378.0;A
2002;56669;ES618;_T;DEATHS;1280.0;A
2002;56669;ES618;M;DEATHS;778.0;A
2002;56669;ES618;F;DEATHS;502.0;A
2002;56737;ES61;_T;DEATHS;3439.0;A
2002;56737;ES61;M;DEATHS;1957.0;A
2002;56737;ES61;F;DEATHS;1482.0;A
2002;56737;ES611;_T;DEATHS;206.0;A
2002;56737;ES611;M;DEATHS;99.0;A
2002;56737;ES611;F;DEATHS;107.0;A
2002;56737;ES612;_T;DEATHS;471.0;A
2002;56737;ES612;M;DEATHS;284.0;A
2002;56737;ES612;F;DEATHS;187.0;A
2002;56737;ES613;_T;DEATHS;394.0;A
2002;56737;ES613;M;DEATHS;217.0;A
2002;56737;ES613;F;DEATHS;177.0;A
2002;56737;ES614;_T;DEATHS;460.0;A
2002;56737;ES614;M;DEATHS;266.0;A
2002;56737;ES614;F;DEATHS;194.0;A
2002;56737;ES615;_T;DEATHS;217.0;A
2002;56737;ES615;M;DEATHS;118.0;A
2002;56737;ES615;F;DEATHS;99.0;A
2002;56737;ES616;_T;DEATHS;368.0;A
2002;56737;ES616;M;DEATHS;212.0;A
2002;56737;ES616;F;DEATHS;156.0;A
2002;56737;ES617;_T;DEATHS;565.0;A
2002;56737;ES617;M;DEATHS;344.0;A
2002;56737;ES617;F;DEATHS;221.0;A
2002;56737;ES618;_T;DEATHS;758.0;A
2002;56737;ES618;M;DEATHS;417.0;A
2002;56737;ES618;F;DEATHS;341.0;A
2002;56805;ES61;_T;DEATHS;175.0;A
2002;56805;ES61;M;DEATHS;51.0;A
2002;56805;ES61;F;DEATHS;124.0;A
2002;56805;ES611;_T;DEATHS;9.0;A
2002;56805;ES611;M;DEATHS;1.0;A
2002;56805;ES611;F;DEATHS;8.0;A
2002;56805;ES612;_T;DEATHS;30.0;A
2002;56805;ES612;M;DEATHS;5.0;A
2002;56805;ES612;F;DEATHS;25.0;A
2002;56805;ES613;_T;DEATHS;22.0;A
2002;56805;ES613;M;DEATHS;9.0;A
2002;56805;ES613;F;DEATHS;13.0;A
2002;56805;ES614;_T;DEATHS;13.0;A
2002;56805;ES614;M;DEATHS;3.0;A
2002;56805;ES614;F;DEATHS;10.0;A
2002;56805;ES615;_T;DEATHS;24.0;A
2002;56805;ES615;M;DEATHS;7.0;A
2002;56805;ES615;F;DEATHS;17.0;A
2002;56805;ES616;_T;DEATHS;7.0;A
2002;56805;ES616;M;DEATHS;2.0;A
2002;56805;ES616;F;DEATHS;5.0;A
2002;56805;ES617;_T;DEATHS;31.0;A
2002;56805;ES617;M;DEATHS;11.0;A
2002;56805;ES617;F;DEATHS;20.0;A
2002;56805;ES618;_T;DEATHS;39.0;A
2002;56805;ES618;M;DEATHS;13.0;A
2002;56805;ES618;F;DEATHS;26.0;A
2002;56873;ES61;_T;DEATHS;523.0;A
2002;56873;ES61;M;DEATHS;156.0;A
2002;56873;ES61;F;DEATHS;367.0;A
2002;56873;ES611;_T;DEATHS;40.0;A
2002;56873;ES611;M;DEATHS;9.0;A
2002;56873;ES611;F;DEATHS;31.0;A
2002;56873;ES612;_T;DEATHS;62.0;A
2002;56873;ES612;M;DEATHS;16.0;A
2002;56873;ES612;F;DEATHS;46.0;A
2002;56873;ES613;_T;DEATHS;75.0;A
2002;56873;ES613;M;DEATHS;24.0;A
2002;56873;ES613;F;DEATHS;51.0;A
2002;56873;ES614;_T;DEATHS;51.0;A
2002;56873;ES614;M;DEATHS;18.0;A
2002;56873;ES614;F;DEATHS;33.0;A
2002;56873;ES615;_T;DEATHS;41.0;A
2002;56873;ES615;M;DEATHS;12.0;A
2002;56873;ES615;F;DEATHS;29.0;A
2002;56873;ES616;_T;DEATHS;71.0;A
2002;56873;ES616;M;DEATHS;21.0;A
2002;56873;ES616;F;DEATHS;50.0;A
2002;56873;ES617;_T;DEATHS;90.0;A
2002;56873;ES617;M;DEATHS;26.0;A
2002;56873;ES617;F;DEATHS;64.0;A
2002;56873;ES618;_T;DEATHS;93.0;A
2002;56873;ES618;M;DEATHS;30.0;A
2002;56873;ES618;F;DEATHS;63.0;A
2002;56947;ES61;_T;DEATHS;1420.0;A
2002;56947;ES61;M;DEATHS;646.0;A
2002;56947;ES61;F;DEATHS;774.0;A
2002;56947;ES611;_T;DEATHS;106.0;A
2002;56947;ES611;M;DEATHS;63.0;A
2002;56947;ES611;F;DEATHS;43.0;A
2002;56947;ES612;_T;DEATHS;205.0;A
2002;56947;ES612;M;DEATHS;83.0;A
2002;56947;ES612;F;DEATHS;122.0;A
2002;56947;ES613;_T;DEATHS;132.0;A
2002;56947;ES613;M;DEATHS;54.0;A
2002;56947;ES613;F;DEATHS;78.0;A
2002;56947;ES614;_T;DEATHS;178.0;A
2002;56947;ES614;M;DEATHS;79.0;A
2002;56947;ES614;F;DEATHS;99.0;A
2002;56947;ES615;_T;DEATHS;114.0;A
2002;56947;ES615;M;DEATHS;48.0;A
2002;56947;ES615;F;DEATHS;66.0;A
2002;56947;ES616;_T;DEATHS;151.0;A
2002;56947;ES616;M;DEATHS;66.0;A
2002;56947;ES616;F;DEATHS;85.0;A
2002;56947;ES617;_T;DEATHS;230.0;A
2002;56947;ES617;M;DEATHS;112.0;A
2002;56947;ES617;F;DEATHS;118.0;A
2002;56947;ES618;_T;DEATHS;304.0;A
2002;56947;ES618;M;DEATHS;141.0;A
2002;56947;ES618;F;DEATHS;163.0;A
2002;57018;ES61;_T;DEATHS;6.0;A
2002;57018;ES61;F;DEATHS;6.0;A
2002;57018;ES612;_T;DEATHS;1.0;A
2002;57018;ES612;F;DEATHS;1.0;A
2002;57018;ES614;_T;DEATHS;2.0;A
2002;57018;ES614;F;DEATHS;2.0;A
2002;57018;ES616;_T;DEATHS;1.0;A
2002;57018;ES616;F;DEATHS;1.0;A
2002;57018;ES617;_T;DEATHS;2.0;A
2002;57018;ES617;F;DEATHS;2.0;A
2002;57078;ES61;_T;DEATHS;215.0;A
2002;57078;ES61;M;DEATHS;122.0;A
2002;57078;ES61;F;DEATHS;93.0;A
2002;57078;ES611;_T;DEATHS;26.0;A
2002;57078;ES611;M;DEATHS;20.0;A
2002;57078;ES611;F;DEATHS;6.0;A
2002;57078;ES612;_T;DEATHS;43.0;A
2002;57078;ES612;M;DEATHS;25.0;A
2002;57078;ES612;F;DEATHS;18.0;A
2002;57078;ES613;_T;DEATHS;14.0;A
2002;57078;ES613;M;DEATHS;6.0;A
2002;57078;ES613;F;DEATHS;8.0;A
2002;57078;ES614;_T;DEATHS;19.0;A
2002;57078;ES614;M;DEATHS;12.0;A
2002;57078;ES614;F;DEATHS;7.0;A
2002;57078;ES615;_T;DEATHS;8.0;A
2002;57078;ES615;M;DEATHS;4.0;A
2002;57078;ES615;F;DEATHS;4.0;A
2002;57078;ES616;_T;DEATHS;13.0;A
2002;57078;ES616;M;DEATHS;8.0;A
2002;57078;ES616;F;DEATHS;5.0;A
2002;57078;ES617;_T;DEATHS;53.0;A
2002;57078;ES617;M;DEATHS;25.0;A
2002;57078;ES617;F;DEATHS;28.0;A
2002;57078;ES618;_T;DEATHS;39.0;A
2002;57078;ES618;M;DEATHS;22.0;A
2002;57078;ES618;F;DEATHS;17.0;A
2002;57167;ES61;_T;DEATHS;228.0;A
2002;57167;ES61;M;DEATHS;119.0;A
2002;57167;ES61;F;DEATHS;109.0;A
2002;57167;ES611;_T;DEATHS;24.0;A
2002;57167;ES611;M;DEATHS;13.0;A
2002;57167;ES611;F;DEATHS;11.0;A
2002;57167;ES612;_T;DEATHS;39.0;A
2002;57167;ES612;M;DEATHS;17.0;A
2002;57167;ES612;F;DEATHS;22.0;A
2002;57167;ES613;_T;DEATHS;28.0;A
2002;57167;ES613;M;DEATHS;13.0;A
2002;57167;ES613;F;DEATHS;15.0;A
2002;57167;ES614;_T;DEATHS;21.0;A
2002;57167;ES614;M;DEATHS;9.0;A
2002;57167;ES614;F;DEATHS;12.0;A
2002;57167;ES615;_T;DEATHS;13.0;A
2002;57167;ES615;M;DEATHS;6.0;A
2002;57167;ES615;F;DEATHS;7.0;A
2002;57167;ES616;_T;DEATHS;13.0;A
2002;57167;ES616;M;DEATHS;5.0;A
2002;57167;ES616;F;DEATHS;8.0;A
2002;57167;ES617;_T;DEATHS;32.0;A
2002;57167;ES617;M;DEATHS;22.0;A
2002;57167;ES617;F;DEATHS;10.0;A
2002;57167;ES618;_T;DEATHS;58.0;A
2002;57167;ES618;M;DEATHS;34.0;A
2002;57167;ES618;F;DEATHS;24.0;A
2002;57258;ES61;_T;DEATHS;1587.0;A
2002;57258;ES61;M;DEATHS;584.0;A
2002;57258;ES61;F;DEATHS;1003.0;A
2002;57258;ES611;_T;DEATHS;171.0;A
2002;57258;ES611;M;DEATHS;75.0;A
2002;57258;ES611;F;DEATHS;96.0;A
2002;57258;ES612;_T;DEATHS;202.0;A
2002;57258;ES612;M;DEATHS;72.0;A
2002;57258;ES612;F;DEATHS;130.0;A
2002;57258;ES613;_T;DEATHS;190.0;A
2002;57258;ES613;M;DEATHS;65.0;A
2002;57258;ES613;F;DEATHS;125.0;A
2002;57258;ES614;_T;DEATHS;248.0;A
2002;57258;ES614;M;DEATHS;88.0;A
2002;57258;ES614;F;DEATHS;160.0;A
2002;57258;ES615;_T;DEATHS;92.0;A
2002;57258;ES615;M;DEATHS;32.0;A
2002;57258;ES615;F;DEATHS;60.0;A
2002;57258;ES616;_T;DEATHS;180.0;A
2002;57258;ES616;M;DEATHS;80.0;A
2002;57258;ES616;F;DEATHS;100.0;A
2002;57258;ES617;_T;DEATHS;290.0;A
2002;57258;ES617;M;DEATHS;103.0;A
2002;57258;ES617;F;DEATHS;187.0;A
2002;57258;ES618;_T;DEATHS;214.0;A
2002;57258;ES618;M;DEATHS;69.0;A
2002;57258;ES618;F;DEATHS;145.0;A
2002;57627;ES61;_T;DEATHS;2580.0;A
2002;57627;ES61;M;DEATHS;1970.0;A
2002;57627;ES61;F;DEATHS;610.0;A
2002;57627;ES611;_T;DEATHS;277.0;A
2002;57627;ES611;M;DEATHS;225.0;A
2002;57627;ES611;F;DEATHS;52.0;A
2002;57627;ES612;_T;DEATHS;303.0;A
2002;57627;ES612;M;DEATHS;236.0;A
2002;57627;ES612;F;DEATHS;67.0;A
2002;57627;ES613;_T;DEATHS;293.0;A
2002;57627;ES613;M;DEATHS;216.0;A
2002;57627;ES613;F;DEATHS;77.0;A
2002;57627;ES614;_T;DEATHS;348.0;A
2002;57627;ES614;M;DEATHS;244.0;A
2002;57627;ES614;F;DEATHS;104.0;A
2002;57627;ES615;_T;DEATHS;144.0;A
2002;57627;ES615;M;DEATHS;118.0;A
2002;57627;ES615;F;DEATHS;26.0;A
2002;57627;ES616;_T;DEATHS;229.0;A
2002;57627;ES616;M;DEATHS;170.0;A
2002;57627;ES616;F;DEATHS;59.0;A
2002;57627;ES617;_T;DEATHS;486.0;A
2002;57627;ES617;M;DEATHS;380.0;A
2002;57627;ES617;F;DEATHS;106.0;A
2002;57627;ES618;_T;DEATHS;500.0;A
2002;57627;ES618;M;DEATHS;381.0;A
2002;57627;ES618;F;DEATHS;119.0;A
2001;57628;ES61;_T;DEATHS;59959.0;A
2001;57628;ES61;M;DEATHS;31608.0;A
2001;57628;ES61;F;DEATHS;28351.0;A
2001;57628;ES611;_T;DEATHS;4081.0;A
2001;57628;ES611;M;DEATHS;2256.0;A
2001;57628;ES611;F;DEATHS;1825.0;A
2001;57628;ES612;_T;DEATHS;8244.0;A
2001;57628;ES612;M;DEATHS;4465.0;A
2001;57628;ES612;F;DEATHS;3779.0;A
2001;57628;ES613;_T;DEATHS;6795.0;A
2001;57628;ES613;M;DEATHS;3493.0;A
2001;57628;ES613;F;DEATHS;3302.0;A
2001;57628;ES614;_T;DEATHS;6938.0;A
2001;57628;ES614;M;DEATHS;3645.0;A
2001;57628;ES614;F;DEATHS;3293.0;A
2001;57628;ES615;_T;DEATHS;4220.0;A
2001;57628;ES615;M;DEATHS;2134.0;A
2001;57628;ES615;F;DEATHS;2086.0;A
2001;57628;ES616;_T;DEATHS;5775.0;A
2001;57628;ES616;M;DEATHS;3093.0;A
2001;57628;ES616;F;DEATHS;2682.0;A
2001;57628;ES617;_T;DEATHS;10162.0;A
2001;57628;ES617;M;DEATHS;5399.0;A
2001;57628;ES617;F;DEATHS;4763.0;A
2001;57628;ES618;_T;DEATHS;13744.0;A
2001;57628;ES618;M;DEATHS;7123.0;A
2001;57628;ES618;F;DEATHS;6621.0;A
2001;56093;ES61;_T;DEATHS;1210.0;A
2001;56093;ES61;M;DEATHS;727.0;A
2001;56093;ES61;F;DEATHS;483.0;A
2001;56093;ES611;_T;DEATHS;72.0;A
2001;56093;ES611;M;DEATHS;46.0;A
2001;56093;ES611;F;DEATHS;26.0;A
2001;56093;ES612;_T;DEATHS;254.0;A
2001;56093;ES612;M;DEATHS;167.0;A
2001;56093;ES612;F;DEATHS;87.0;A
2001;56093;ES613;_T;DEATHS;129.0;A
2001;56093;ES613;M;DEATHS;77.0;A
2001;56093;ES613;F;DEATHS;52.0;A
2001;56093;ES614;_T;DEATHS;138.0;A
2001;56093;ES614;M;DEATHS;85.0;A
2001;56093;ES614;F;DEATHS;53.0;A
2001;56093;ES615;_T;DEATHS;95.0;A
2001;56093;ES615;M;DEATHS;48.0;A
2001;56093;ES615;F;DEATHS;47.0;A
2001;56093;ES616;_T;DEATHS;89.0;A
2001;56093;ES616;M;DEATHS;41.0;A
2001;56093;ES616;F;DEATHS;48.0;A
2001;56093;ES617;_T;DEATHS;195.0;A
2001;56093;ES617;M;DEATHS;118.0;A
2001;56093;ES617;F;DEATHS;77.0;A
2001;56093;ES618;_T;DEATHS;238.0;A
2001;56093;ES618;M;DEATHS;145.0;A
2001;56093;ES618;F;DEATHS;93.0;A
2001;56232;ES61;_T;DEATHS;15295.0;A
2001;56232;ES61;M;DEATHS;9706.0;A
2001;56232;ES61;F;DEATHS;5589.0;A
2001;56232;ES611;_T;DEATHS;1008.0;A
2001;56232;ES611;M;DEATHS;655.0;A
2001;56232;ES611;F;DEATHS;353.0;A
2001;56232;ES612;_T;DEATHS;2255.0;A
2001;56232;ES612;M;DEATHS;1507.0;A
2001;56232;ES612;F;DEATHS;748.0;A
2001;56232;ES613;_T;DEATHS;1652.0;A
2001;56232;ES613;M;DEATHS;1048.0;A
2001;56232;ES613;F;DEATHS;604.0;A
2001;56232;ES614;_T;DEATHS;1712.0;A
2001;56232;ES614;M;DEATHS;1059.0;A
2001;56232;ES614;F;DEATHS;653.0;A
2001;56232;ES615;_T;DEATHS;1052.0;A
2001;56232;ES615;M;DEATHS;663.0;A
2001;56232;ES615;F;DEATHS;389.0;A
2001;56232;ES616;_T;DEATHS;1390.0;A
2001;56232;ES616;M;DEATHS;914.0;A
2001;56232;ES616;F;DEATHS;476.0;A
2001;56232;ES617;_T;DEATHS;2613.0;A
2001;56232;ES617;M;DEATHS;1600.0;A
2001;56232;ES617;F;DEATHS;1013.0;A
2001;56232;ES618;_T;DEATHS;3613.0;A
2001;56232;ES618;M;DEATHS;2260.0;A
2001;56232;ES618;F;DEATHS;1353.0;A
2001;56266;ES61;_T;DEATHS;172.0;A
2001;56266;ES61;M;DEATHS;71.0;A
2001;56266;ES61;F;DEATHS;101.0;A
2001;56266;ES611;_T;DEATHS;10.0;A
2001;56266;ES611;M;DEATHS;5.0;A
2001;56266;ES611;F;DEATHS;5.0;A
2001;56266;ES612;_T;DEATHS;22.0;A
2001;56266;ES612;M;DEATHS;10.0;A
2001;56266;ES612;F;DEATHS;12.0;A
2001;56266;ES613;_T;DEATHS;21.0;A
2001;56266;ES613;M;DEATHS;7.0;A
2001;56266;ES613;F;DEATHS;14.0;A
2001;56266;ES614;_T;DEATHS;22.0;A
2001;56266;ES614;M;DEATHS;8.0;A
2001;56266;ES614;F;DEATHS;14.0;A
2001;56266;ES615;_T;DEATHS;15.0;A
2001;56266;ES615;M;DEATHS;9.0;A
2001;56266;ES615;F;DEATHS;6.0;A
2001;56266;ES616;_T;DEATHS;20.0;A
2001;56266;ES616;M;DEATHS;6.0;A
2001;56266;ES616;F;DEATHS;14.0;A
2001;56266;ES617;_T;DEATHS;28.0;A
2001;56266;ES617;M;DEATHS;13.0;A
2001;56266;ES617;F;DEATHS;15.0;A
2001;56266;ES618;_T;DEATHS;34.0;A
2001;56266;ES618;M;DEATHS;13.0;A
2001;56266;ES618;F;DEATHS;21.0;A
2001;56338;ES61;_T;DEATHS;2052.0;A
2001;56338;ES61;M;DEATHS;781.0;A
2001;56338;ES61;F;DEATHS;1271.0;A
2001;56338;ES611;_T;DEATHS;135.0;A
2001;56338;ES611;M;DEATHS;52.0;A
2001;56338;ES611;F;DEATHS;83.0;A
2001;56338;ES612;_T;DEATHS;303.0;A
2001;56338;ES612;M;DEATHS;128.0;A
2001;56338;ES612;F;DEATHS;175.0;A
2001;56338;ES613;_T;DEATHS;249.0;A
2001;56338;ES613;M;DEATHS;85.0;A
2001;56338;ES613;F;DEATHS;164.0;A
2001;56338;ES614;_T;DEATHS;261.0;A
2001;56338;ES614;M;DEATHS;106.0;A
2001;56338;ES614;F;DEATHS;155.0;A
2001;56338;ES615;_T;DEATHS;153.0;A
2001;56338;ES615;M;DEATHS;56.0;A
2001;56338;ES615;F;DEATHS;97.0;A
2001;56338;ES616;_T;DEATHS;220.0;A
2001;56338;ES616;M;DEATHS;83.0;A
2001;56338;ES616;F;DEATHS;137.0;A
2001;56338;ES617;_T;DEATHS;279.0;A
2001;56338;ES617;M;DEATHS;105.0;A
2001;56338;ES617;F;DEATHS;174.0;A
2001;56338;ES618;_T;DEATHS;452.0;A
2001;56338;ES618;M;DEATHS;166.0;A
2001;56338;ES618;F;DEATHS;286.0;A
2001;56416;ES61;_T;DEATHS;1161.0;A
2001;56416;ES61;M;DEATHS;414.0;A
2001;56416;ES61;F;DEATHS;747.0;A
2001;56416;ES611;_T;DEATHS;80.0;A
2001;56416;ES611;M;DEATHS;29.0;A
2001;56416;ES611;F;DEATHS;51.0;A
2001;56416;ES612;_T;DEATHS;161.0;A
2001;56416;ES612;M;DEATHS;57.0;A
2001;56416;ES612;F;DEATHS;104.0;A
2001;56416;ES613;_T;DEATHS;182.0;A
2001;56416;ES613;M;DEATHS;58.0;A
2001;56416;ES613;F;DEATHS;124.0;A
2001;56416;ES614;_T;DEATHS;142.0;A
2001;56416;ES614;M;DEATHS;61.0;A
2001;56416;ES614;F;DEATHS;81.0;A
2001;56416;ES615;_T;DEATHS;62.0;A
2001;56416;ES615;M;DEATHS;16.0;A
2001;56416;ES615;F;DEATHS;46.0;A
2001;56416;ES616;_T;DEATHS;114.0;A
2001;56416;ES616;M;DEATHS;39.0;A
2001;56416;ES616;F;DEATHS;75.0;A
2001;56416;ES617;_T;DEATHS;234.0;A
2001;56416;ES617;M;DEATHS;86.0;A
2001;56416;ES617;F;DEATHS;148.0;A
2001;56416;ES618;_T;DEATHS;186.0;A
2001;56416;ES618;M;DEATHS;68.0;A
2001;56416;ES618;F;DEATHS;118.0;A
2001;56536;ES61;_T;DEATHS;1741.0;A
2001;56536;ES61;M;DEATHS;744.0;A
2001;56536;ES61;F;DEATHS;997.0;A
2001;56536;ES611;_T;DEATHS;135.0;A
2001;56536;ES611;M;DEATHS;56.0;A
2001;56536;ES611;F;DEATHS;79.0;A
2001;56536;ES612;_T;DEATHS;239.0;A
2001;56536;ES612;M;DEATHS;101.0;A
2001;56536;ES612;F;DEATHS;138.0;A
2001;56536;ES613;_T;DEATHS;198.0;A
2001;56536;ES613;M;DEATHS;91.0;A
2001;56536;ES613;F;DEATHS;107.0;A
2001;56536;ES614;_T;DEATHS;230.0;A
2001;56536;ES614;M;DEATHS;84.0;A
2001;56536;ES614;F;DEATHS;146.0;A
2001;56536;ES615;_T;DEATHS;119.0;A
2001;56536;ES615;M;DEATHS;51.0;A
2001;56536;ES615;F;DEATHS;68.0;A
2001;56536;ES616;_T;DEATHS;149.0;A
2001;56536;ES616;M;DEATHS;73.0;A
2001;56536;ES616;F;DEATHS;76.0;A
2001;56536;ES617;_T;DEATHS;285.0;A
2001;56536;ES617;M;DEATHS;129.0;A
2001;56536;ES617;F;DEATHS;156.0;A
2001;56536;ES618;_T;DEATHS;386.0;A
2001;56536;ES618;M;DEATHS;159.0;A
2001;56536;ES618;F;DEATHS;227.0;A
2001;56604;ES61;_T;DEATHS;22542.0;A
2001;56604;ES61;M;DEATHS;10094.0;A
2001;56604;ES61;F;DEATHS;12448.0;A
2001;56604;ES611;_T;DEATHS;1327.0;A
2001;56604;ES611;M;DEATHS;601.0;A
2001;56604;ES611;F;DEATHS;726.0;A
2001;56604;ES612;_T;DEATHS;2995.0;A
2001;56604;ES612;M;DEATHS;1378.0;A
2001;56604;ES612;F;DEATHS;1617.0;A
2001;56604;ES613;_T;DEATHS;2481.0;A
2001;56604;ES613;M;DEATHS;1069.0;A
2001;56604;ES613;F;DEATHS;1412.0;A
2001;56604;ES614;_T;DEATHS;2562.0;A
2001;56604;ES614;M;DEATHS;1139.0;A
2001;56604;ES614;F;DEATHS;1423.0;A
2001;56604;ES615;_T;DEATHS;1626.0;A
2001;56604;ES615;M;DEATHS;678.0;A
2001;56604;ES615;F;DEATHS;948.0;A
2001;56604;ES616;_T;DEATHS;2080.0;A
2001;56604;ES616;M;DEATHS;911.0;A
2001;56604;ES616;F;DEATHS;1169.0;A
2001;56604;ES617;_T;DEATHS;3795.0;A
2001;56604;ES617;M;DEATHS;1765.0;A
2001;56604;ES617;F;DEATHS;2030.0;A
2001;56604;ES618;_T;DEATHS;5676.0;A
2001;56604;ES618;M;DEATHS;2553.0;A
2001;56604;ES618;F;DEATHS;3123.0;A
2001;56669;ES61;_T;DEATHS;5901.0;A
2001;56669;ES61;M;DEATHS;3601.0;A
2001;56669;ES61;F;DEATHS;2300.0;A
2001;56669;ES611;_T;DEATHS;452.0;A
2001;56669;ES611;M;DEATHS;302.0;A
2001;56669;ES611;F;DEATHS;150.0;A
2001;56669;ES612;_T;DEATHS;744.0;A
2001;56669;ES612;M;DEATHS;431.0;A
2001;56669;ES612;F;DEATHS;313.0;A
2001;56669;ES613;_T;DEATHS;772.0;A
2001;56669;ES613;M;DEATHS;470.0;A
2001;56669;ES613;F;DEATHS;302.0;A
2001;56669;ES614;_T;DEATHS;693.0;A
2001;56669;ES614;M;DEATHS;442.0;A
2001;56669;ES614;F;DEATHS;251.0;A
2001;56669;ES615;_T;DEATHS;418.0;A
2001;56669;ES615;M;DEATHS;239.0;A
2001;56669;ES615;F;DEATHS;179.0;A
2001;56669;ES616;_T;DEATHS;637.0;A
2001;56669;ES616;M;DEATHS;417.0;A
2001;56669;ES616;F;DEATHS;220.0;A
2001;56669;ES617;_T;DEATHS;1000.0;A
2001;56669;ES617;M;DEATHS;627.0;A
2001;56669;ES617;F;DEATHS;373.0;A
2001;56669;ES618;_T;DEATHS;1185.0;A
2001;56669;ES618;M;DEATHS;673.0;A
2001;56669;ES618;F;DEATHS;512.0;A
2001;56737;ES61;_T;DEATHS;3179.0;A
2001;56737;ES61;M;DEATHS;1843.0;A
2001;56737;ES61;F;DEATHS;1336.0;A
2001;56737;ES611;_T;DEATHS;217.0;A
2001;56737;ES611;M;DEATHS;129.0;A
2001;56737;ES611;F;DEATHS;88.0;A
2001;56737;ES612;_T;DEATHS;394.0;A
2001;56737;ES612;M;DEATHS;229.0;A
2001;56737;ES612;F;DEATHS;165.0;A
2001;56737;ES613;_T;DEATHS;376.0;A
2001;56737;ES613;M;DEATHS;212.0;A
2001;56737;ES613;F;DEATHS;164.0;A
2001;56737;ES614;_T;DEATHS;376.0;A
2001;56737;ES614;M;DEATHS;212.0;A
2001;56737;ES614;F;DEATHS;164.0;A
2001;56737;ES615;_T;DEATHS;216.0;A
2001;56737;ES615;M;DEATHS;129.0;A
2001;56737;ES615;F;DEATHS;87.0;A
2001;56737;ES616;_T;DEATHS;387.0;A
2001;56737;ES616;M;DEATHS;235.0;A
2001;56737;ES616;F;DEATHS;152.0;A
2001;56737;ES617;_T;DEATHS;513.0;A
2001;56737;ES617;M;DEATHS;305.0;A
2001;56737;ES617;F;DEATHS;208.0;A
2001;56737;ES618;_T;DEATHS;700.0;A
2001;56737;ES618;M;DEATHS;392.0;A
2001;56737;ES618;F;DEATHS;308.0;A
2001;56805;ES61;_T;DEATHS;192.0;A
2001;56805;ES61;M;DEATHS;62.0;A
2001;56805;ES61;F;DEATHS;130.0;A
2001;56805;ES611;_T;DEATHS;13.0;A
2001;56805;ES611;M;DEATHS;6.0;A
2001;56805;ES611;F;DEATHS;7.0;A
2001;56805;ES612;_T;DEATHS;46.0;A
2001;56805;ES612;M;DEATHS;15.0;A
2001;56805;ES612;F;DEATHS;31.0;A
