D_TEMPORAL_0;D_TERRITORIO_0;D_NUMHIJOSMENORED_0;INDICATOR;OBS_VALUE;FREQ
2020;ES618;2;DISLUN;;A
2020;ES618;3;DISLUN;;A
2020;ES618;4;DISLUN;;A
2019;ES61;000;DISLUN;13.00912;A
2019;ES61;0;DISLUN;2.34554;A
2019;ES61;1;DISLUN;2.18014;A
2019;ES61;2;DISLUN;8.48344;A
2019;ES61;3;DISLUN;;A
2019;ES61;4;DISLUN;;A
2019;ES61;05mas;DISLUN;;A
2019;ES611;000;DISLUN;;A
2019;ES611;0;DISLUN;;A
2019;ES611;1;DISLUN;;A
2019;ES611;2;DISLUN;;A
2019;ES611;3;DISLUN;;A
2019;ES611;4;DISLUN;;A
2019;ES611;05mas;DISLUN;;A
2019;ES612;000;DISLUN;6.54042;A
2019;ES612;0;DISLUN;;A
2019;ES612;1;DISLUN;2.18014;A
2019;ES612;2;DISLUN;4.36028;A
2019;ES612;3;DISLUN;;A
2019;ES612;4;DISLUN;;A
2019;ES612;05mas;DISLUN;;A
2019;ES613;000;DISLUN;;A
2019;ES613;0;DISLUN;;A
2019;ES613;1;DISLUN;;A
2019;ES613;2;DISLUN;;A
2019;ES613;3;DISLUN;;A
2019;ES613;4;DISLUN;;A
2019;ES614;000;DISLUN;2.39728;A
2019;ES614;0;DISLUN;;A
2019;ES614;1;DISLUN;;A
2019;ES614;2;DISLUN;2.39728;A
2019;ES614;3;DISLUN;;A
2019;ES614;4;DISLUN;;A
2019;ES614;05mas;DISLUN;;A
2019;ES615;000;DISLUN;;A
2019;ES615;0;DISLUN;;A
2019;ES615;1;DISLUN;;A
2019;ES615;2;DISLUN;;A
2019;ES615;3;DISLUN;;A
2019;ES615;4;DISLUN;;A
2019;ES616;000;DISLUN;;A
2019;ES616;0;DISLUN;;A
2019;ES616;1;DISLUN;;A
2019;ES616;2;DISLUN;;A
2019;ES616;3;DISLUN;;A
2019;ES616;4;DISLUN;;A
2019;ES617;000;DISLUN;2.34554;A
2019;ES617;0;DISLUN;2.34554;A
2019;ES617;1;DISLUN;;A
2019;ES617;2;DISLUN;;A
2019;ES617;3;DISLUN;;A
2019;ES617;4;DISLUN;;A
2019;ES617;05mas;DISLUN;;A
2019;ES618;000;DISLUN;1.72588;A
2019;ES618;0;DISLUN;;A
2019;ES618;1;DISLUN;;A
2019;ES618;2;DISLUN;1.72588;A
2019;ES618;3;DISLUN;;A
2019;ES618;4;DISLUN;;A
2018;ES61;000;DISLUN;15.9558;A
2018;ES61;0;DISLUN;11.8116;A
2018;ES61;1;DISLUN;4.1442;A
2018;ES61;2;DISLUN;;A
2018;ES61;3;DISLUN;;A
2018;ES61;4;DISLUN;;A
2018;ES61;05mas;DISLUN;;A
2018;ES611;000;DISLUN;1.6277;A
2018;ES611;0;DISLUN;1.6277;A
2018;ES611;1;DISLUN;;A
2018;ES611;2;DISLUN;;A
2018;ES611;3;DISLUN;;A
2018;ES611;4;DISLUN;;A
2018;ES612;000;DISLUN;8.7124;A
2018;ES612;0;DISLUN;6.5343;A
2018;ES612;1;DISLUN;2.1781;A
2018;ES612;2;DISLUN;;A
2018;ES612;3;DISLUN;;A
2018;ES612;4;DISLUN;;A
2018;ES613;000;DISLUN;1.312;A
2018;ES613;0;DISLUN;1.312;A
2018;ES613;1;DISLUN;;A
2018;ES613;2;DISLUN;;A
2018;ES613;3;DISLUN;;A
2018;ES613;4;DISLUN;;A
2018;ES613;05mas;DISLUN;;A
2018;ES614;000;DISLUN;2.3376;A
2018;ES614;0;DISLUN;2.3376;A
2018;ES614;1;DISLUN;;A
2018;ES614;2;DISLUN;;A
2018;ES614;3;DISLUN;;A
2018;ES614;4;DISLUN;;A
2018;ES615;000;DISLUN;;A
2018;ES615;0;DISLUN;;A
2018;ES615;1;DISLUN;;A
2018;ES615;2;DISLUN;;A
2018;ES615;3;DISLUN;;A
2018;ES615;4;DISLUN;;A
2018;ES616;000;DISLUN;;A
2018;ES616;0;DISLUN;;A
2018;ES616;1;DISLUN;;A
2018;ES616;2;DISLUN;;A
2018;ES616;3;DISLUN;;A
2018;ES616;4;DISLUN;;A
2018;ES617;000;DISLUN;1.9661;A
2018;ES617;0;DISLUN;;A
2018;ES617;1;DISLUN;1.9661;A
2018;ES617;2;DISLUN;;A
2018;ES617;3;DISLUN;;A
2018;ES617;4;DISLUN;;A
2018;ES617;05mas;DISLUN;;A
2018;ES618;000;DISLUN;;A
2018;ES618;0;DISLUN;;A
2018;ES618;1;DISLUN;;A
2018;ES618;2;DISLUN;;A
2018;ES618;3;DISLUN;;A
2018;ES618;4;DISLUN;;A
2018;ES618;05mas;DISLUN;;A
2017;ES61;000;DISLUN;18.7654;A
2017;ES61;0;DISLUN;18.7654;A
2017;ES61;1;DISLUN;;A
2017;ES61;2;DISLUN;;A
2017;ES61;3;DISLUN;;A
2017;ES61;4;DISLUN;;A
2017;ES61;05mas;DISLUN;;A
2017;ES611;000;DISLUN;1.5212;A
2017;ES611;0;DISLUN;1.5212;A
2017;ES611;1;DISLUN;;A
2017;ES611;2;DISLUN;;A
2017;ES611;3;DISLUN;;A
2017;ES611;4;DISLUN;;A
2017;ES611;05mas;DISLUN;;A
2017;ES612;000;DISLUN;;A
2017;ES612;0;DISLUN;;A
2017;ES612;1;DISLUN;;A
2017;ES612;2;DISLUN;;A
2017;ES612;3;DISLUN;;A
2017;ES612;4;DISLUN;;A
2017;ES612;05mas;DISLUN;;A
2017;ES613;000;DISLUN;1.523;A
2017;ES613;0;DISLUN;1.523;A
2017;ES613;1;DISLUN;;A
2017;ES613;2;DISLUN;;A
2017;ES613;3;DISLUN;;A
2017;ES613;4;DISLUN;;A
2017;ES614;000;DISLUN;4.0304;A
2017;ES614;0;DISLUN;4.0304;A
2017;ES614;1;DISLUN;;A
2017;ES614;2;DISLUN;;A
2017;ES614;3;DISLUN;;A
2017;ES614;4;DISLUN;;A
2017;ES614;05mas;DISLUN;;A
2017;ES615;000;DISLUN;;A
2017;ES615;0;DISLUN;;A
2017;ES615;1;DISLUN;;A
2017;ES615;2;DISLUN;;A
2017;ES615;3;DISLUN;;A
2017;ES615;4;DISLUN;;A
2017;ES616;000;DISLUN;4.0944;A
2017;ES616;0;DISLUN;4.0944;A
2017;ES616;1;DISLUN;;A
2017;ES616;2;DISLUN;;A
2017;ES616;3;DISLUN;;A
2017;ES616;4;DISLUN;;A
2017;ES617;000;DISLUN;4.8474;A
2017;ES617;0;DISLUN;4.8474;A
2017;ES617;1;DISLUN;;A
2017;ES617;2;DISLUN;;A
2017;ES617;3;DISLUN;;A
2017;ES617;4;DISLUN;;A
2017;ES618;000;DISLUN;2.749;A
2017;ES618;0;DISLUN;2.749;A
2017;ES618;1;DISLUN;;A
2017;ES618;2;DISLUN;;A
2017;ES618;3;DISLUN;;A
2017;ES618;4;DISLUN;;A
2017;ES618;05mas;DISLUN;;A
2016;ES61;000;DISLUN;13.6103;A
2016;ES61;0;DISLUN;10.5888;A
2016;ES61;1;DISLUN;;A
2016;ES61;2;DISLUN;3.0215;A
2016;ES61;3;DISLUN;;A
2016;ES61;4;DISLUN;;A
2016;ES61;05mas;DISLUN;;A
2016;ES611;000;DISLUN;1.3299;A
2016;ES611;0;DISLUN;1.3299;A
2016;ES611;1;DISLUN;;A
2016;ES611;2;DISLUN;;A
2016;ES611;3;DISLUN;;A
2016;ES611;4;DISLUN;;A
2016;ES612;000;DISLUN;;A
2016;ES612;0;DISLUN;;A
2016;ES612;1;DISLUN;;A
2016;ES612;2;DISLUN;;A
2016;ES612;3;DISLUN;;A
2016;ES612;4;DISLUN;;A
2016;ES613;000;DISLUN;1.3049;A
2016;ES613;0;DISLUN;1.3049;A
2016;ES613;1;DISLUN;;A
2016;ES613;2;DISLUN;;A
2016;ES613;3;DISLUN;;A
2016;ES613;4;DISLUN;;A
2016;ES613;05mas;DISLUN;;A
2016;ES614;000;DISLUN;1.7288;A
2016;ES614;0;DISLUN;1.7288;A
2016;ES614;1;DISLUN;;A
2016;ES614;2;DISLUN;;A
2016;ES614;3;DISLUN;;A
2016;ES614;4;DISLUN;;A
2016;ES615;000;DISLUN;3.4584;A
2016;ES615;0;DISLUN;1.7292;A
2016;ES615;1;DISLUN;;A
2016;ES615;2;DISLUN;1.7292;A
2016;ES615;3;DISLUN;;A
2016;ES615;4;DISLUN;;A
2016;ES615;05mas;DISLUN;;A
2016;ES616;000;DISLUN;1.4948;A
2016;ES616;0;DISLUN;1.4948;A
2016;ES616;1;DISLUN;;A
2016;ES616;2;DISLUN;;A
2016;ES616;3;DISLUN;;A
2016;ES616;4;DISLUN;;A
2016;ES616;05mas;DISLUN;;A
2016;ES617;000;DISLUN;3.0012;A
2016;ES617;0;DISLUN;3.0012;A
2016;ES617;1;DISLUN;;A
2016;ES617;2;DISLUN;;A
2016;ES617;3;DISLUN;;A
2016;ES617;4;DISLUN;;A
2016;ES617;05mas;DISLUN;;A
2016;ES618;000;DISLUN;1.2923;A
2016;ES618;0;DISLUN;;A
2016;ES618;1;DISLUN;;A
2016;ES618;2;DISLUN;1.2923;A
2016;ES618;3;DISLUN;;A
2016;ES618;4;DISLUN;;A
2016;ES618;05mas;DISLUN;;A
2015;ES61;000;DISLUN;29.5612;A
2015;ES61;0;DISLUN;14.9249;A
2015;ES61;1;DISLUN;5.4817;A
2015;ES61;2;DISLUN;7.7523;A
2015;ES61;3;DISLUN;1.4023;A
2015;ES61;4;DISLUN;;A
2015;ES61;05mas;DISLUN;;A
2015;ES611;000;DISLUN;3.1572;A
2015;ES611;0;DISLUN;3.1572;A
2015;ES611;1;DISLUN;;A
2015;ES611;2;DISLUN;;A
2015;ES611;3;DISLUN;;A
2015;ES611;4;DISLUN;;A
2015;ES611;05mas;DISLUN;;A
2015;ES612;000;DISLUN;4.7814;A
2015;ES612;0;DISLUN;1.5938;A
2015;ES612;1;DISLUN;;A
2015;ES612;2;DISLUN;3.1876;A
2015;ES612;3;DISLUN;;A
2015;ES612;4;DISLUN;;A
2015;ES613;000;DISLUN;;A
2015;ES613;0;DISLUN;;A
2015;ES613;1;DISLUN;;A
2015;ES613;2;DISLUN;;A
2015;ES613;3;DISLUN;;A
2015;ES613;4;DISLUN;;A
2015;ES614;000;DISLUN;3.438;A
2015;ES614;0;DISLUN;1.719;A
2015;ES614;1;DISLUN;;A
2015;ES614;2;DISLUN;1.719;A
2015;ES614;3;DISLUN;;A
2015;ES614;4;DISLUN;;A
2015;ES614;05mas;DISLUN;;A
2015;ES615;000;DISLUN;2.9718;A
2015;ES615;0;DISLUN;1.4859;A
2015;ES615;1;DISLUN;;A
2015;ES615;2;DISLUN;1.4859;A
2015;ES615;3;DISLUN;;A
2015;ES615;4;DISLUN;;A
2015;ES616;000;DISLUN;;A
2015;ES616;0;DISLUN;;A
2015;ES616;1;DISLUN;;A
2015;ES616;2;DISLUN;;A
2015;ES616;3;DISLUN;;A
2015;ES616;4;DISLUN;;A
2015;ES617;000;DISLUN;8.4138;A
2015;ES617;0;DISLUN;5.6092;A
2015;ES617;1;DISLUN;1.4023;A
2015;ES617;2;DISLUN;;A
2015;ES617;3;DISLUN;1.4023;A
2015;ES617;4;DISLUN;;A
2015;ES617;05mas;DISLUN;;A
2015;ES618;000;DISLUN;6.799;A
2015;ES618;0;DISLUN;1.3598;A
2015;ES618;1;DISLUN;4.0794;A
2015;ES618;2;DISLUN;1.3598;A
2015;ES618;3;DISLUN;;A
2015;ES618;4;DISLUN;;A
2015;ES618;05mas;DISLUN;;A
2014;ES61;000;DISLUN;38.00724;A
2014;ES61;0;DISLUN;26.18236;A
2014;ES61;1;DISLUN;4.40011;A
2014;ES61;2;DISLUN;7.42477;A
2014;ES61;3;DISLUN;;A
2014;ES61;4;DISLUN;;A
2014;ES61;05mas;DISLUN;;A
2014;ES611;000;DISLUN;;A
2014;ES611;0;DISLUN;;A
2014;ES611;1;DISLUN;;A
2014;ES611;2;DISLUN;;A
2014;ES611;3;DISLUN;;A
2014;ES611;4;DISLUN;;A
2014;ES611;05mas;DISLUN;;A
2014;ES612;000;DISLUN;9.01698;A
2014;ES612;0;DISLUN;6.01132;A
2014;ES612;1;DISLUN;1.50283;A
2014;ES612;2;DISLUN;1.50283;A
2014;ES612;3;DISLUN;;A
2014;ES612;4;DISLUN;;A
2014;ES612;05mas;DISLUN;;A
2014;ES613;000;DISLUN;;A
2014;ES613;0;DISLUN;;A
2014;ES613;1;DISLUN;;A
2014;ES613;2;DISLUN;;A
2014;ES613;3;DISLUN;;A
2014;ES613;05mas;DISLUN;;A
2014;ES614;000;DISLUN;1.51905;A
2014;ES614;0;DISLUN;1.51905;A
2014;ES614;1;DISLUN;;A
2014;ES614;2;DISLUN;;A
2014;ES614;3;DISLUN;;A
2014;ES614;4;DISLUN;;A
2014;ES615;000;DISLUN;2.82922;A
2014;ES615;0;DISLUN;1.41461;A
2014;ES615;1;DISLUN;;A
2014;ES615;2;DISLUN;1.41461;A
2014;ES615;3;DISLUN;;A
2014;ES615;4;DISLUN;;A
2014;ES616;000;DISLUN;1.4678;A
2014;ES616;0;DISLUN;1.4678;A
2014;ES616;1;DISLUN;;A
2014;ES616;2;DISLUN;;A
2014;ES616;3;DISLUN;;A
2014;ES616;4;DISLUN;;A
2014;ES617;000;DISLUN;6.4402;A
2014;ES617;0;DISLUN;1.61005;A
2014;ES617;1;DISLUN;1.61005;A
2014;ES617;2;DISLUN;3.2201;A
2014;ES617;3;DISLUN;;A
2014;ES617;4;DISLUN;;A
2014;ES617;05mas;DISLUN;;A
2014;ES618;000;DISLUN;16.73399;A
2014;ES618;0;DISLUN;14.15953;A
2014;ES618;1;DISLUN;1.28723;A
2014;ES618;2;DISLUN;1.28723;A
2014;ES618;3;DISLUN;;A
2014;ES618;4;DISLUN;;A
2014;ES618;05mas;DISLUN;;A
2013;ES61;000;DISLUN;29.96762;A
2013;ES61;0;DISLUN;29.96762;A
2013;ES61;1;DISLUN;;A
2013;ES61;2;DISLUN;;A
2013;ES61;3;DISLUN;;A
2013;ES61;4;DISLUN;;A
2013;ES61;05mas;DISLUN;;A
2013;ES611;000;DISLUN;;A
2013;ES611;0;DISLUN;;A
2013;ES611;1;DISLUN;;A
2013;ES611;2;DISLUN;;A
2013;ES611;3;DISLUN;;A
2013;ES611;4;DISLUN;;A
2013;ES612;000;DISLUN;2.9301;A
2013;ES612;0;DISLUN;2.9301;A
2013;ES612;1;DISLUN;;A
2013;ES612;2;DISLUN;;A
2013;ES612;3;DISLUN;;A
2013;ES612;4;DISLUN;;A
2013;ES613;000;DISLUN;1.35646;A
2013;ES613;0;DISLUN;1.35646;A
2013;ES613;1;DISLUN;;A
2013;ES613;2;DISLUN;;A
2013;ES613;3;DISLUN;;A
2013;ES613;4;DISLUN;;A
2013;ES613;05mas;DISLUN;;A
2013;ES614;000;DISLUN;5.45556;A
2013;ES614;0;DISLUN;5.45556;A
2013;ES614;1;DISLUN;;A
2013;ES614;2;DISLUN;;A
2013;ES614;3;DISLUN;;A
2013;ES614;4;DISLUN;;A
2013;ES614;05mas;DISLUN;;A
2013;ES615;000;DISLUN;1.43627;A
2013;ES615;0;DISLUN;1.43627;A
2013;ES615;1;DISLUN;;A
2013;ES615;2;DISLUN;;A
2013;ES615;3;DISLUN;;A
2013;ES615;4;DISLUN;;A
2013;ES615;05mas;DISLUN;;A
2013;ES616;000;DISLUN;1.41113;A
2013;ES616;0;DISLUN;1.41113;A
2013;ES616;1;DISLUN;;A
2013;ES616;2;DISLUN;;A
2013;ES616;3;DISLUN;;A
2013;ES616;4;DISLUN;;A
2013;ES617;000;DISLUN;1.4361;A
2013;ES617;0;DISLUN;1.4361;A
2013;ES617;1;DISLUN;;A
2013;ES617;2;DISLUN;;A
2013;ES617;3;DISLUN;;A
2013;ES617;4;DISLUN;;A
2013;ES617;05mas;DISLUN;;A
2013;ES618;000;DISLUN;15.942;A
2013;ES618;0;DISLUN;15.942;A
2013;ES618;1;DISLUN;;A
2013;ES618;2;DISLUN;;A
2013;ES618;3;DISLUN;;A
2013;ES618;4;DISLUN;;A
2013;ES618;05mas;DISLUN;;A
2012;ES61;000;DISLUN;24.00002;A
2012;ES61;0;DISLUN;24.00002;A
2012;ES61;1;DISLUN;;A
2012;ES61;2;DISLUN;;A
2012;ES61;3;DISLUN;;A
2012;ES61;4;DISLUN;;A
2012;ES61;05mas;DISLUN;;A
2012;ES611;000;DISLUN;3.0;A
2012;ES611;0;DISLUN;3.0;A
2012;ES611;1;DISLUN;;A
2012;ES611;2;DISLUN;;A
2012;ES611;3;DISLUN;;A
2012;ES611;4;DISLUN;;A
2012;ES612;000;DISLUN;;A
2012;ES612;0;DISLUN;;A
2012;ES612;1;DISLUN;;A
2012;ES612;2;DISLUN;;A
2012;ES612;3;DISLUN;;A
2012;ES612;4;DISLUN;;A
2012;ES612;05mas;DISLUN;;A
2012;ES613;000;DISLUN;;A
2012;ES613;0;DISLUN;;A
2012;ES613;1;DISLUN;;A
2012;ES613;2;DISLUN;;A
2012;ES613;3;DISLUN;;A
2012;ES613;4;DISLUN;;A
2012;ES613;05mas;DISLUN;;A
2012;ES614;000;DISLUN;;A
2012;ES614;0;DISLUN;;A
2012;ES614;1;DISLUN;;A
2012;ES614;2;DISLUN;;A
2012;ES614;3;DISLUN;;A
2012;ES614;4;DISLUN;;A
2012;ES615;000;DISLUN;;A
2012;ES615;0;DISLUN;;A
2012;ES615;1;DISLUN;;A
2012;ES615;2;DISLUN;;A
2012;ES615;3;DISLUN;;A
2012;ES615;4;DISLUN;;A
2012;ES616;000;DISLUN;;A
2012;ES616;0;DISLUN;;A
2012;ES616;1;DISLUN;;A
2012;ES616;2;DISLUN;;A
2012;ES616;3;DISLUN;;A
2012;ES616;4;DISLUN;;A
2012;ES616;05mas;DISLUN;;A
2012;ES617;000;DISLUN;2.0;A
2012;ES617;0;DISLUN;2.0;A
2012;ES617;1;DISLUN;;A
2012;ES617;2;DISLUN;;A
2012;ES617;3;DISLUN;;A
2012;ES617;4;DISLUN;;A
2012;ES617;05mas;DISLUN;;A
2012;ES618;000;DISLUN;19.00002;A
2012;ES618;0;DISLUN;19.00002;A
2012;ES618;1;DISLUN;;A
2012;ES618;2;DISLUN;;A
2012;ES618;3;DISLUN;;A
2012;ES618;4;DISLUN;;A
2012;ES618;05mas;DISLUN;;A
2011;ES61;000;DISLUN;31.0;A
2011;ES61;0;DISLUN;29.0;A
2011;ES61;1;DISLUN;2.0;A
2011;ES61;2;DISLUN;;A
2011;ES61;3;DISLUN;;A
2011;ES61;4;DISLUN;;A
2011;ES61;05mas;DISLUN;;A
2011;ES611;000;DISLUN;2.0;A
2011;ES611;0;DISLUN;;A
2011;ES611;1;DISLUN;2.0;A
2011;ES611;2;DISLUN;;A
2011;ES611;3;DISLUN;;A
2011;ES611;4;DISLUN;;A
2011;ES611;05mas;DISLUN;;A
2011;ES612;000;DISLUN;2.0;A
2011;ES612;0;DISLUN;2.0;A
2011;ES612;1;DISLUN;;A
2011;ES612;2;DISLUN;;A
2011;ES612;3;DISLUN;;A
2011;ES612;4;DISLUN;;A
2011;ES613;000;DISLUN;2.0;A
2011;ES613;0;DISLUN;2.0;A
2011;ES613;1;DISLUN;;A
2011;ES613;2;DISLUN;;A
2011;ES613;3;DISLUN;;A
2011;ES613;4;DISLUN;;A
2011;ES613;05mas;DISLUN;;A
2011;ES614;000;DISLUN;3.0;A
2011;ES614;0;DISLUN;3.0;A
2011;ES614;1;DISLUN;;A
2011;ES614;2;DISLUN;;A
2011;ES614;3;DISLUN;;A
2011;ES614;4;DISLUN;;A
2011;ES614;05mas;DISLUN;;A
2011;ES615;000;DISLUN;;A
2011;ES615;0;DISLUN;;A
2011;ES615;1;DISLUN;;A
2011;ES615;2;DISLUN;;A
2011;ES615;3;DISLUN;;A
2011;ES615;4;DISLUN;;A
2011;ES616;000;DISLUN;1.0;A
2011;ES616;0;DISLUN;1.0;A
2011;ES616;1;DISLUN;;A
2011;ES616;2;DISLUN;;A
2011;ES616;3;DISLUN;;A
2011;ES616;4;DISLUN;;A
2011;ES617;000;DISLUN;9.0;A
2011;ES617;0;DISLUN;9.0;A
2011;ES617;1;DISLUN;;A
2011;ES617;2;DISLUN;;A
2011;ES617;3;DISLUN;;A
2011;ES617;4;DISLUN;;A
2011;ES617;05mas;DISLUN;;A
2011;ES618;000;DISLUN;12.0;A
2011;ES618;0;DISLUN;12.0;A
2011;ES618;1;DISLUN;;A
2011;ES618;2;DISLUN;;A
2011;ES618;3;DISLUN;;A
2011;ES618;4;DISLUN;;A
2011;ES618;05mas;DISLUN;;A
2010;ES61;000;DISLUN;30.0;A
2010;ES61;0;DISLUN;20.0;A
2010;ES61;1;DISLUN;3.0;A
2010;ES61;2;DISLUN;7.0;A
2010;ES61;3;DISLUN;;A
2010;ES61;4;DISLUN;;A
2010;ES61;05mas;DISLUN;;A
2010;ES611;000;DISLUN;5.0;A
2010;ES611;0;DISLUN;5.0;A
2010;ES611;1;DISLUN;;A
2010;ES611;2;DISLUN;;A
2010;ES611;3;DISLUN;;A
2010;ES611;4;DISLUN;;A
2010;ES611;05mas;DISLUN;;A
2010;ES612;000;DISLUN;4.0;A
2010;ES612;0;DISLUN;2.0;A
2010;ES612;1;DISLUN;;A
2010;ES612;2;DISLUN;2.0;A
2010;ES612;3;DISLUN;;A
2010;ES612;4;DISLUN;;A
2010;ES612;05mas;DISLUN;;A
2010;ES613;000;DISLUN;1.0;A
2010;ES613;0;DISLUN;;A
2010;ES613;1;DISLUN;1.0;A
2010;ES613;2;DISLUN;;A
2010;ES613;3;DISLUN;;A
2010;ES613;4;DISLUN;;A
2010;ES613;05mas;DISLUN;;A
2010;ES614;000;DISLUN;4.0;A
2010;ES614;0;DISLUN;2.0;A
2010;ES614;1;DISLUN;;A
2010;ES614;2;DISLUN;2.0;A
2010;ES614;3;DISLUN;;A
2010;ES614;4;DISLUN;;A
2010;ES614;05mas;DISLUN;;A
2010;ES615;000;DISLUN;1.0;A
2010;ES615;0;DISLUN;;A
2010;ES615;1;DISLUN;1.0;A
2010;ES615;2;DISLUN;;A
2010;ES615;3;DISLUN;;A
2010;ES615;05mas;DISLUN;;A
2010;ES616;000;DISLUN;;A
2010;ES616;0;DISLUN;;A
2010;ES616;1;DISLUN;;A
2010;ES616;2;DISLUN;;A
2010;ES616;3;DISLUN;;A
2010;ES616;4;DISLUN;;A
2010;ES616;05mas;DISLUN;;A
2010;ES617;000;DISLUN;8.0;A
2010;ES617;0;DISLUN;6.0;A
2010;ES617;1;DISLUN;;A
2010;ES617;2;DISLUN;2.0;A
2010;ES617;3;DISLUN;;A
2010;ES617;4;DISLUN;;A
2010;ES617;05mas;DISLUN;;A
2010;ES618;000;DISLUN;7.0;A
2010;ES618;0;DISLUN;5.0;A
2010;ES618;1;DISLUN;1.0;A
2010;ES618;2;DISLUN;1.0;A
2010;ES618;3;DISLUN;;A
2010;ES618;4;DISLUN;;A
2010;ES618;05mas;DISLUN;;A
2009;ES61;000;DISLUN;22.800000001;A
2009;ES61;0;DISLUN;22.800000001;A
2009;ES61;1;DISLUN;;A
2009;ES61;2;DISLUN;;A
2009;ES61;3;DISLUN;;A
2009;ES61;4;DISLUN;;A
2009;ES61;05mas;DISLUN;;A
2009;ES611;000;DISLUN;;A
2009;ES611;0;DISLUN;;A
2009;ES611;1;DISLUN;;A
2009;ES611;2;DISLUN;;A
2009;ES611;3;DISLUN;;A
2009;ES612;000;DISLUN;1.0;A
2009;ES612;0;DISLUN;1.0;A
2009;ES612;1;DISLUN;;A
2009;ES612;2;DISLUN;;A
2009;ES612;3;DISLUN;;A
2009;ES612;4;DISLUN;;A
2009;ES612;05mas;DISLUN;;A
2009;ES613;000;DISLUN;2.7;A
2009;ES613;0;DISLUN;2.7;A
2009;ES613;1;DISLUN;;A
2009;ES613;2;DISLUN;;A
2009;ES613;3;DISLUN;;A
2009;ES613;4;DISLUN;;A
2009;ES613;05mas;DISLUN;;A
2009;ES614;000;DISLUN;3.200000001;A
2009;ES614;0;DISLUN;3.200000001;A
2009;ES614;1;DISLUN;;A
2009;ES614;2;DISLUN;;A
2009;ES614;3;DISLUN;;A
2009;ES614;4;DISLUN;;A
2009;ES614;05mas;DISLUN;;A
2009;ES615;000;DISLUN;1.8;A
2009;ES615;0;DISLUN;1.8;A
2009;ES615;1;DISLUN;;A
2009;ES615;2;DISLUN;;A
2009;ES615;3;DISLUN;;A
2009;ES616;000;DISLUN;2.0;A
2009;ES616;0;DISLUN;2.0;A
2009;ES616;1;DISLUN;;A
2009;ES616;2;DISLUN;;A
2009;ES616;3;DISLUN;;A
2009;ES617;000;DISLUN;4.0;A
2009;ES617;0;DISLUN;4.0;A
2009;ES617;1;DISLUN;;A
2009;ES617;2;DISLUN;;A
2009;ES617;3;DISLUN;;A
2009;ES617;4;DISLUN;;A
2009;ES617;05mas;DISLUN;;A
2009;ES618;000;DISLUN;8.1;A
2009;ES618;0;DISLUN;8.1;A
2009;ES618;1;DISLUN;;A
2009;ES618;2;DISLUN;;A
2009;ES618;3;DISLUN;;A
2009;ES618;4;DISLUN;;A
2008;ES61;000;DISLUN;20.03268282;A
2008;ES61;0;DISLUN;20.03268282;A
2008;ES61;1;DISLUN;;A
2008;ES61;2;DISLUN;;A
2008;ES61;3;DISLUN;;A
2008;ES61;4;DISLUN;;A
2008;ES61;05mas;DISLUN;;A
2008;ES611;000;DISLUN;1.82545068;A
2008;ES611;0;DISLUN;1.82545068;A
2008;ES611;1;DISLUN;;A
2008;ES611;2;DISLUN;;A
2008;ES611;3;DISLUN;;A
2008;ES611;4;DISLUN;;A
2008;ES611;05mas;DISLUN;;A
2008;ES612;000;DISLUN;1.0;A
2008;ES612;0;DISLUN;1.0;A
2008;ES612;1;DISLUN;;A
2008;ES612;2;DISLUN;;A
2008;ES612;3;DISLUN;;A
2008;ES612;4;DISLUN;;A
2008;ES612;05mas;DISLUN;;A
2008;ES613;000;DISLUN;1.0;A
2008;ES613;0;DISLUN;1.0;A
2008;ES613;1;DISLUN;;A
2008;ES613;2;DISLUN;;A
2008;ES613;3;DISLUN;;A
2008;ES613;4;DISLUN;;A
2008;ES613;05mas;DISLUN;;A
2008;ES614;000;DISLUN;;A
2008;ES614;0;DISLUN;;A
2008;ES614;1;DISLUN;;A
2008;ES614;2;DISLUN;;A
2008;ES614;3;DISLUN;;A
2008;ES614;4;DISLUN;;A
2008;ES615;000;DISLUN;2.73817602;A
2008;ES615;0;DISLUN;2.73817602;A
2008;ES615;1;DISLUN;;A
2008;ES615;2;DISLUN;;A
2008;ES615;3;DISLUN;;A
2008;ES615;4;DISLUN;;A
2008;ES615;05mas;DISLUN;;A
2008;ES616;000;DISLUN;;A
2008;ES616;0;DISLUN;;A
2008;ES616;1;DISLUN;;A
2008;ES616;2;DISLUN;;A
2008;ES616;3;DISLUN;;A
2008;ES616;4;DISLUN;;A
2008;ES616;05mas;DISLUN;;A
2008;ES617;000;DISLUN;3.21090136;A
2008;ES617;0;DISLUN;3.21090136;A
2008;ES617;1;DISLUN;;A
2008;ES617;2;DISLUN;;A
2008;ES617;3;DISLUN;;A
2008;ES617;4;DISLUN;;A
2008;ES617;05mas;DISLUN;;A
2008;ES618;000;DISLUN;10.25815476;A
2008;ES618;0;DISLUN;10.25815476;A
2008;ES618;1;DISLUN;;A
2008;ES618;2;DISLUN;;A
2008;ES618;3;DISLUN;;A
2008;ES618;4;DISLUN;;A
2008;ES618;05mas;DISLUN;;A
2007;ES61;000;DISLUN;23.25;A
2007;ES61;0;DISLUN;21.25;A
2007;ES61;1;DISLUN;2.0;A
2007;ES61;2;DISLUN;;A
2007;ES61;3;DISLUN;;A
2007;ES61;4;DISLUN;;A
2007;ES61;05mas;DISLUN;;A
