OBS_STATUS;TERRITORIO;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
A;ES613;2019;HABI_MEDI_ESTI;1161.94735663;A
A;ES613;2018;HABI_MEDI_ESTI;1115.9606565;A
A;ES613;2017;HABI_MEDI_ESTI;1081.7226223;A
A;ES613;2016;HABI_MEDI_ESTI;976.00331888;A
A;ES613;2015;HABI_MEDI_ESTI;1063.5761592;A
A;ES613;2014;HABI_MEDI_ESTI;1072.7546408;A
A;ES613;2013;HABI_MEDI_ESTI;977.03343757;A
A;ES614;2020;HABI_MEDI_ESTI;493.100830676;A
A;ES614;2019;HABI_MEDI_ESTI;726.756553553;A
A;ES614;2018;HABI_MEDI_ESTI;657.85294037;A
A;ES614;2017;HABI_MEDI_ESTI;685.05400038;A
A;ES614;2016;HABI_MEDI_ESTI;661.25026375;A
A;ES614;2015;HABI_MEDI_ESTI;667.80292534;A
A;ES614;2014;HABI_MEDI_ESTI;647.51319172;A
A;ES614;2013;HABI_MEDI_ESTI;551.66549891;A
A;ES615;2020;HABI_MEDI_ESTI;386.534496162;A
A;ES615;2019;HABI_MEDI_ESTI;635.485037172;A
A;ES615;2018;HABI_MEDI_ESTI;623.68231436;A
A;ES615;2017;HABI_MEDI_ESTI;589.56264992;A
A;ES615;2016;HABI_MEDI_ESTI;581.00718441;A
A;ES615;2015;HABI_MEDI_ESTI;593.41496625;A
A;ES615;2014;HABI_MEDI_ESTI;578.03449309;A
A;ES615;2013;HABI_MEDI_ESTI;565.88020558;A
A;ES616;2020;HABI_MEDI_ESTI;759.932993345;A
A;ES616;2019;HABI_MEDI_ESTI;911.4740542;A
A;ES616;2018;HABI_MEDI_ESTI;869.49896982;A
A;ES616;2017;HABI_MEDI_ESTI;882.60561968;A
A;ES616;2016;HABI_MEDI_ESTI;836.45077112;A
A;ES616;2015;HABI_MEDI_ESTI;810.30062242;A
A;ES616;2014;HABI_MEDI_ESTI;655.31313385;A
A;ES616;2013;HABI_MEDI_ESTI;684.39470231;A
A;ES617;2020;HABI_MEDI_ESTI;3555.134193387;A
A;ES617;2019;HABI_MEDI_ESTI;4614.437099726;A
A;ES617;2018;HABI_MEDI_ESTI;3999.3423427;A
A;ES617;2017;HABI_MEDI_ESTI;3411.6619285;A
A;ES617;2016;HABI_MEDI_ESTI;2388.3511948;A
A;ES617;2015;HABI_MEDI_ESTI;1803.2030394;A
A;ES617;2014;HABI_MEDI_ESTI;1989.0809895;A
A;ES617;2013;HABI_MEDI_ESTI;1897.2080812;A
A;ES618;2020;HABI_MEDI_ESTI;547.216195143;A
A;ES618;2019;HABI_MEDI_ESTI;657.544629309;A
A;ES618;2018;HABI_MEDI_ESTI;648.21609397;A
A;ES618;2017;HABI_MEDI_ESTI;584.88579773;A
A;ES618;2016;HABI_MEDI_ESTI;501.59291469;A
A;ES618;2015;HABI_MEDI_ESTI;527.60211501;A
A;ES618;2014;HABI_MEDI_ESTI;570.72671922;A
A;ES618;2013;HABI_MEDI_ESTI;503.55174838;A
A;ES61;2020;HABI_MEDI_ESTI;7379.67628381;A
A;ES61;2019;HABI_MEDI_ESTI;9642.620002693;A
A;ES61;2018;HABI_MEDI_ESTI;8798.35425215;A
A;ES61;2017;HABI_MEDI_ESTI;8086.40147121;A
A;ES61;2016;HABI_MEDI_ESTI;6735.03165072;A
A;ES61;2015;HABI_MEDI_ESTI;6256.56447546;A
A;ES61;2014;HABI_MEDI_ESTI;6317.81928533;A
A;ES61;2013;HABI_MEDI_ESTI;6011.49685492;A
P;ES611;2021;HABI_MEDI_ESTI;485.985538923;A
P;ES612;2021;HABI_MEDI_ESTI;350.947670594;A
P;ES613;2021;HABI_MEDI_ESTI;940.130589748;A
P;ES614;2021;HABI_MEDI_ESTI;654.181067414;A
P;ES615;2021;HABI_MEDI_ESTI;448.809720946;A
P;ES616;2021;HABI_MEDI_ESTI;757.548505574;A
P;ES617;2021;HABI_MEDI_ESTI;4200.901845939;A
P;ES618;2021;HABI_MEDI_ESTI;698.92120153;A
P;ES61;2021;HABI_MEDI_ESTI;8537.426140668;A
A;ES611;2020;GRAD_OCUP_HABI;14.938623425423962;A
A;ES611;2019;GRAD_OCUP_HABI;18.81910195099013;A
A;ES611;2018;GRAD_OCUP_HABI;20.889949758871467;A
A;ES611;2017;GRAD_OCUP_HABI;25.81003794062561;A
A;ES611;2016;GRAD_OCUP_HABI;25.64749158316527;A
A;ES611;2015;GRAD_OCUP_HABI;18.635579901313854;A
A;ES611;2014;GRAD_OCUP_HABI;18.25533598053013;A
A;ES611;2013;GRAD_OCUP_HABI;14.282365251547509;A
A;ES612;2020;GRAD_OCUP_HABI;24.794891346604704;A
A;ES612;2019;GRAD_OCUP_HABI;27.676450465619578;A
A;ES612;2018;GRAD_OCUP_HABI;27.52543858530216;A
A;ES612;2017;GRAD_OCUP_HABI;33.241239741454656;A
A;ES612;2016;GRAD_OCUP_HABI;32.30480456643131;A
A;ES612;2015;GRAD_OCUP_HABI;28.635642313372454;A
A;ES612;2014;GRAD_OCUP_HABI;27.86261022682311;A
A;ES612;2013;GRAD_OCUP_HABI;25.053568670448502;A
A;ES613;2020;GRAD_OCUP_HABI;14.932525370062537;A
A;ES613;2019;GRAD_OCUP_HABI;17.88946006601063;A
A;ES613;2018;GRAD_OCUP_HABI;16.89587473194222;A
A;ES613;2017;GRAD_OCUP_HABI;17.18216588600229;A
A;ES613;2016;GRAD_OCUP_HABI;16.706126263700476;A
A;ES613;2015;GRAD_OCUP_HABI;12.397892438580342;A
A;ES613;2014;GRAD_OCUP_HABI;14.188411510062796;A
A;ES613;2013;GRAD_OCUP_HABI;14.933578961523155;A
A;ES614;2020;GRAD_OCUP_HABI;16.902336880704542;A
A;ES614;2019;GRAD_OCUP_HABI;22.57320143621604;A
A;ES614;2018;GRAD_OCUP_HABI;22.117287641545847;A
A;ES614;2017;GRAD_OCUP_HABI;18.867077808217324;A
A;ES614;2016;GRAD_OCUP_HABI;17.276164629733955;A
A;ES614;2015;GRAD_OCUP_HABI;16.12414523868369;A
A;ES614;2014;GRAD_OCUP_HABI;15.152512339459339;A
A;ES614;2013;GRAD_OCUP_HABI;15.65755890927879;A
A;ES615;2020;GRAD_OCUP_HABI;24.051384287628178;A
A;ES615;2019;GRAD_OCUP_HABI;28.747529962669166;A
A;ES615;2018;GRAD_OCUP_HABI;24.3899419075392;A
A;ES615;2017;GRAD_OCUP_HABI;22.623460687019225;A
A;ES615;2016;GRAD_OCUP_HABI;22.194979298052978;A
A;ES615;2015;GRAD_OCUP_HABI;25.470806745093615;A
A;ES615;2014;GRAD_OCUP_HABI;19.431086698577353;A
A;ES615;2013;GRAD_OCUP_HABI;16.076539169408843;A
A;ES616;2020;GRAD_OCUP_HABI;14.842150620539591;A
A;ES616;2019;GRAD_OCUP_HABI;14.279759844054814;A
A;ES616;2018;GRAD_OCUP_HABI;14.254690208046876;A
A;ES616;2017;GRAD_OCUP_HABI;12.824121863288973;A
A;ES616;2016;GRAD_OCUP_HABI;11.85290919144559;A
A;ES616;2015;GRAD_OCUP_HABI;11.369685231741972;A
A;ES616;2014;GRAD_OCUP_HABI;10.812983603227991;A
A;ES616;2013;GRAD_OCUP_HABI;9.999565602715807;A
A;ES617;2020;GRAD_OCUP_HABI;17.97442570080614;A
A;ES617;2019;GRAD_OCUP_HABI;28.8080501755138;A
A;ES617;2018;GRAD_OCUP_HABI;32.38494046312641;A
A;ES617;2017;GRAD_OCUP_HABI;35.289066834044014;A
A;ES617;2016;GRAD_OCUP_HABI;32.62248531859005;A
A;ES617;2015;GRAD_OCUP_HABI;29.709456533982813;A
A;ES617;2014;GRAD_OCUP_HABI;29.224002761502437;A
A;ES617;2013;GRAD_OCUP_HABI;25.806650638464507;A
A;ES618;2020;GRAD_OCUP_HABI;16.943784597787786;A
A;ES618;2019;GRAD_OCUP_HABI;19.257117358237217;A
A;ES618;2018;GRAD_OCUP_HABI;19.19957316668535;A
A;ES618;2017;GRAD_OCUP_HABI;15.588517296685838;A
A;ES618;2016;GRAD_OCUP_HABI;15.923413818826086;A
A;ES618;2015;GRAD_OCUP_HABI;16.993131026076476;A
A;ES618;2014;GRAD_OCUP_HABI;16.522451842429092;A
A;ES618;2013;GRAD_OCUP_HABI;15.366998936841226;A
A;ES61;2020;GRAD_OCUP_HABI;17.545437431002988;A
A;ES61;2019;GRAD_OCUP_HABI;24.45554920187088;A
A;ES61;2018;GRAD_OCUP_HABI;25.510496227286193;A
A;ES61;2017;GRAD_OCUP_HABI;26.089149289286045;A
A;ES61;2016;GRAD_OCUP_HABI;23.691803870816543;A
A;ES61;2015;GRAD_OCUP_HABI;20.816555253436334;A
A;ES61;2014;GRAD_OCUP_HABI;20.62897981748657;A
A;ES61;2013;GRAD_OCUP_HABI;18.81568098859219;A
P;ES611;2021;GRAD_OCUP_HABI;19.133748678890832;A
P;ES612;2021;GRAD_OCUP_HABI;26.148574589826307;A
P;ES613;2021;GRAD_OCUP_HABI;16.16419254121534;A
P;ES614;2021;GRAD_OCUP_HABI;21.49094377470993;A
P;ES615;2021;GRAD_OCUP_HABI;26.716017374043606;A
P;ES616;2021;GRAD_OCUP_HABI;16.95696565363917;A
P;ES617;2021;GRAD_OCUP_HABI;22.222671147408565;A
P;ES618;2021;GRAD_OCUP_HABI;17.43754666889136;A
P;ES61;2021;GRAD_OCUP_HABI;20.862235008771627;A
A;ES611;2020;GRAD_OCUP_PLAZ;10.687847147468906;A
A;ES611;2019;GRAD_OCUP_PLAZ;15.44681490185867;A
A;ES611;2018;GRAD_OCUP_PLAZ;16.153807822487405;A
A;ES611;2017;GRAD_OCUP_PLAZ;20.886711071992504;A
A;ES611;2016;GRAD_OCUP_PLAZ;19.820215859444875;A
A;ES611;2015;GRAD_OCUP_PLAZ;14.961962902743197;A
A;ES611;2014;GRAD_OCUP_PLAZ;14.282418074251096;A
A;ES611;2013;GRAD_OCUP_PLAZ;12.186655122665735;A
A;ES612;2020;GRAD_OCUP_PLAZ;16.85742491871137;A
A;ES612;2019;GRAD_OCUP_PLAZ;19.64667924024126;A
A;ES612;2018;GRAD_OCUP_PLAZ;19.617708001591616;A
A;ES612;2017;GRAD_OCUP_PLAZ;25.927144513855385;A
A;ES612;2016;GRAD_OCUP_PLAZ;22.384021011693797;A
A;ES612;2015;GRAD_OCUP_PLAZ;20.739559185984962;A
A;ES612;2014;GRAD_OCUP_PLAZ;18.55674574046965;A
A;ES612;2013;GRAD_OCUP_PLAZ;15.770306479115561;A
A;ES613;2020;GRAD_OCUP_PLAZ;11.266234369981909;A
A;ES613;2019;GRAD_OCUP_PLAZ;14.233729355267009;A
A;ES613;2018;GRAD_OCUP_PLAZ;14.481268248361314;A
A;ES613;2017;GRAD_OCUP_PLAZ;13.907477277386029;A
A;ES613;2016;GRAD_OCUP_PLAZ;12.988370222940494;A
A;ES613;2015;GRAD_OCUP_PLAZ;9.307301459379788;A
A;ES613;2014;GRAD_OCUP_PLAZ;10.80696221003243;A
A;ES613;2013;GRAD_OCUP_PLAZ;11.814995894654986;A
A;ES614;2020;GRAD_OCUP_PLAZ;13.391956929418702;A
A;ES614;2019;GRAD_OCUP_PLAZ;18.282233648638492;A
A;ES614;2018;GRAD_OCUP_PLAZ;18.061158028582195;A
A;ES614;2017;GRAD_OCUP_PLAZ;15.50217338172308;A
A;ES614;2016;GRAD_OCUP_PLAZ;14.054436569559817;A
A;ES614;2015;GRAD_OCUP_PLAZ;13.476147117083649;A
A;ES614;2014;GRAD_OCUP_PLAZ;13.360643351854964;A
A;ES614;2013;GRAD_OCUP_PLAZ;13.540317275014868;A
A;ES615;2020;GRAD_OCUP_PLAZ;19.3493450594235;A
A;ES615;2019;GRAD_OCUP_PLAZ;23.354330992284908;A
A;ES615;2018;GRAD_OCUP_PLAZ;21.609729309619834;A
A;ES615;2017;GRAD_OCUP_PLAZ;19.526161456153396;A
A;ES615;2016;GRAD_OCUP_PLAZ;19.19367592378656;A
A;ES615;2015;GRAD_OCUP_PLAZ;20.550455529396842;A
A;ES615;2014;GRAD_OCUP_PLAZ;14.028345598017307;A
A;ES615;2013;GRAD_OCUP_PLAZ;11.97528682636088;A
A;ES616;2020;GRAD_OCUP_PLAZ;11.587602624259207;A
A;ES616;2019;GRAD_OCUP_PLAZ;11.696959125970205;A
A;ES616;2018;GRAD_OCUP_PLAZ;11.912189254773132;A
A;ES616;2017;GRAD_OCUP_PLAZ;10.67539929491617;A
A;ES616;2016;GRAD_OCUP_PLAZ;9.85735189831867;A
A;ES616;2015;GRAD_OCUP_PLAZ;9.246586296107473;A
A;ES616;2014;GRAD_OCUP_PLAZ;8.502322805451392;A
A;ES616;2013;GRAD_OCUP_PLAZ;8.808968215566113;A
A;ES617;2020;GRAD_OCUP_PLAZ;12.43689495949036;A
A;ES617;2019;GRAD_OCUP_PLAZ;20.266377767667805;A
A;ES617;2018;GRAD_OCUP_PLAZ;23.44057010573704;A
A;ES617;2017;GRAD_OCUP_PLAZ;25.145642201587844;A
A;ES617;2016;GRAD_OCUP_PLAZ;24.179759786639252;A
A;ES617;2015;GRAD_OCUP_PLAZ;22.119981277060024;A
A;ES617;2014;GRAD_OCUP_PLAZ;19.242803100024584;A
A;ES617;2013;GRAD_OCUP_PLAZ;17.074725613531555;A
A;ES618;2020;GRAD_OCUP_PLAZ;11.699246695681424;A
A;ES618;2019;GRAD_OCUP_PLAZ;13.815899471143737;A
A;ES618;2018;GRAD_OCUP_PLAZ;12.208516177279602;A
A;ES618;2017;GRAD_OCUP_PLAZ;11.381235198208419;A
A;ES618;2016;GRAD_OCUP_PLAZ;12.629423370149345;A
A;ES618;2015;GRAD_OCUP_PLAZ;13.493787572093881;A
A;ES618;2014;GRAD_OCUP_PLAZ;14.449141213047794;A
A;ES618;2013;GRAD_OCUP_PLAZ;13.883184657865709;A
A;ES61;2020;GRAD_OCUP_PLAZ;12.666963219736097;A
A;ES61;2019;GRAD_OCUP_PLAZ;17.99370900241109;A
A;ES61;2018;GRAD_OCUP_PLAZ;19.107731404592812;A
A;ES61;2017;GRAD_OCUP_PLAZ;19.518583765581145;A
A;ES61;2016;GRAD_OCUP_PLAZ;17.987145568485403;A
A;ES61;2015;GRAD_OCUP_PLAZ;15.879533567810645;A
A;ES61;2014;GRAD_OCUP_PLAZ;14.824102839060004;A
A;ES61;2013;GRAD_OCUP_PLAZ;13.818205128950993;A
P;ES611;2021;GRAD_OCUP_PLAZ;14.359313988182373;A
P;ES612;2021;GRAD_OCUP_PLAZ;18.081190930748665;A
P;ES613;2021;GRAD_OCUP_PLAZ;12.59744521545185;A
P;ES614;2021;GRAD_OCUP_PLAZ;16.03959018016609;A
P;ES615;2021;GRAD_OCUP_PLAZ;19.29918316225882;A
P;ES616;2021;GRAD_OCUP_PLAZ;12.15560037534533;A
P;ES617;2021;GRAD_OCUP_PLAZ;14.834284231918806;A
P;ES618;2021;GRAD_OCUP_PLAZ;11.596562509573419;A
P;ES61;2021;GRAD_OCUP_PLAZ;14.538021896439487;A
A;ES611;2020;GRAD_OCUP_PLAZ_FIN_SEMA;19.8334623042656;A
A;ES611;2019;GRAD_OCUP_PLAZ_FIN_SEMA;24.373628676412334;A
A;ES611;2018;GRAD_OCUP_PLAZ_FIN_SEMA;25.43153544291899;A
A;ES611;2017;GRAD_OCUP_PLAZ_FIN_SEMA;32.130874509725984;A
A;ES611;2016;GRAD_OCUP_PLAZ_FIN_SEMA;29.76495746086015;A
A;ES611;2015;GRAD_OCUP_PLAZ_FIN_SEMA;25.186574572572592;A
A;ES611;2014;GRAD_OCUP_PLAZ_FIN_SEMA;24.78716578543958;A
A;ES611;2013;GRAD_OCUP_PLAZ_FIN_SEMA;19.882931519900033;A
A;ES612;2020;GRAD_OCUP_PLAZ_FIN_SEMA;27.346965114374317;A
A;ES612;2019;GRAD_OCUP_PLAZ_FIN_SEMA;30.049078729419268;A
A;ES612;2018;GRAD_OCUP_PLAZ_FIN_SEMA;31.761054819039224;A
A;ES612;2017;GRAD_OCUP_PLAZ_FIN_SEMA;38.679898903581;A
A;ES612;2016;GRAD_OCUP_PLAZ_FIN_SEMA;32.77426246658939;A
A;ES612;2015;GRAD_OCUP_PLAZ_FIN_SEMA;34.419017497964965;A
A;ES612;2014;GRAD_OCUP_PLAZ_FIN_SEMA;29.020668308946366;A
A;ES612;2013;GRAD_OCUP_PLAZ_FIN_SEMA;25.179291521957573;A
A;ES613;2020;GRAD_OCUP_PLAZ_FIN_SEMA;19.32296096495041;A
A;ES613;2019;GRAD_OCUP_PLAZ_FIN_SEMA;25.01163051138843;A
A;ES613;2018;GRAD_OCUP_PLAZ_FIN_SEMA;26.160754649227094;A
A;ES613;2017;GRAD_OCUP_PLAZ_FIN_SEMA;25.502629482039463;A
A;ES613;2016;GRAD_OCUP_PLAZ_FIN_SEMA;24.39788516155863;A
A;ES613;2015;GRAD_OCUP_PLAZ_FIN_SEMA;17.616670872308916;A
A;ES613;2014;GRAD_OCUP_PLAZ_FIN_SEMA;19.71332392491591;A
A;ES613;2013;GRAD_OCUP_PLAZ_FIN_SEMA;18.819998905763487;A
A;ES614;2020;GRAD_OCUP_PLAZ_FIN_SEMA;23.172448194913855;A
A;ES614;2019;GRAD_OCUP_PLAZ_FIN_SEMA;29.899977942114027;A
A;ES614;2018;GRAD_OCUP_PLAZ_FIN_SEMA;29.792708281223398;A
A;ES614;2017;GRAD_OCUP_PLAZ_FIN_SEMA;25.058601961965532;A
A;ES614;2016;GRAD_OCUP_PLAZ_FIN_SEMA;22.55018667901209;A
A;ES614;2015;GRAD_OCUP_PLAZ_FIN_SEMA;23.67699573944226;A
A;ES614;2014;GRAD_OCUP_PLAZ_FIN_SEMA;24.15822900795059;A
A;ES614;2013;GRAD_OCUP_PLAZ_FIN_SEMA;19.42844574563565;A
A;ES615;2020;GRAD_OCUP_PLAZ_FIN_SEMA;34.77404767077418;A
A;ES615;2019;GRAD_OCUP_PLAZ_FIN_SEMA;45.8136176926887;A
A;ES615;2018;GRAD_OCUP_PLAZ_FIN_SEMA;44.2523958043599;A
A;ES615;2017;GRAD_OCUP_PLAZ_FIN_SEMA;38.05841730809066;A
A;ES615;2016;GRAD_OCUP_PLAZ_FIN_SEMA;36.54961273599627;A
A;ES615;2015;GRAD_OCUP_PLAZ_FIN_SEMA;38.403813557542854;A
A;ES615;2014;GRAD_OCUP_PLAZ_FIN_SEMA;26.6073897317573;A
A;ES615;2013;GRAD_OCUP_PLAZ_FIN_SEMA;24.69144680531186;A
A;ES616;2020;GRAD_OCUP_PLAZ_FIN_SEMA;20.190938117574692;A
A;ES616;2019;GRAD_OCUP_PLAZ_FIN_SEMA;23.334689113821568;A
A;ES616;2018;GRAD_OCUP_PLAZ_FIN_SEMA;24.594405458693974;A
A;ES616;2017;GRAD_OCUP_PLAZ_FIN_SEMA;22.13507274322898;A
A;ES616;2016;GRAD_OCUP_PLAZ_FIN_SEMA;21.872059331194237;A
A;ES616;2015;GRAD_OCUP_PLAZ_FIN_SEMA;19.899790184576815;A
A;ES616;2014;GRAD_OCUP_PLAZ_FIN_SEMA;16.98917178112268;A
A;ES616;2013;GRAD_OCUP_PLAZ_FIN_SEMA;14.219589130160726;A
A;ES617;2020;GRAD_OCUP_PLAZ_FIN_SEMA;16.113086658963226;A
A;ES617;2019;GRAD_OCUP_PLAZ_FIN_SEMA;24.557180560050647;A
A;ES617;2018;GRAD_OCUP_PLAZ_FIN_SEMA;27.932039648518884;A
A;ES617;2017;GRAD_OCUP_PLAZ_FIN_SEMA;30.690629880704837;A
A;ES617;2016;GRAD_OCUP_PLAZ_FIN_SEMA;32.388725468323464;A
A;ES617;2015;GRAD_OCUP_PLAZ_FIN_SEMA;28.113636289991952;A
A;ES617;2014;GRAD_OCUP_PLAZ_FIN_SEMA;22.705928995628568;A
A;ES617;2013;GRAD_OCUP_PLAZ_FIN_SEMA;20.85360433005003;A
A;ES618;2020;GRAD_OCUP_PLAZ_FIN_SEMA;20.22566472699284;A
A;ES618;2019;GRAD_OCUP_PLAZ_FIN_SEMA;25.044818959075116;A
A;ES618;2018;GRAD_OCUP_PLAZ_FIN_SEMA;21.668869192837825;A
A;ES618;2017;GRAD_OCUP_PLAZ_FIN_SEMA;21.1861414972427;A
A;ES618;2016;GRAD_OCUP_PLAZ_FIN_SEMA;25.20304677715206;A
A;ES618;2015;GRAD_OCUP_PLAZ_FIN_SEMA;27.29740188874484;A
A;ES618;2014;GRAD_OCUP_PLAZ_FIN_SEMA;27.204830234900196;A
A;ES618;2013;GRAD_OCUP_PLAZ_FIN_SEMA;27.334061446271214;A
A;ES61;2020;GRAD_OCUP_PLAZ_FIN_SEMA;19.38848856012616;A
A;ES61;2019;GRAD_OCUP_PLAZ_FIN_SEMA;26.510064859260844;A
A;ES61;2018;GRAD_OCUP_PLAZ_FIN_SEMA;28.19643278062672;A
A;ES61;2017;GRAD_OCUP_PLAZ_FIN_SEMA;28.850663310585336;A
A;ES61;2016;GRAD_OCUP_PLAZ_FIN_SEMA;28.52583632710708;A
A;ES61;2015;GRAD_OCUP_PLAZ_FIN_SEMA;25.92551117661587;A
A;ES61;2014;GRAD_OCUP_PLAZ_FIN_SEMA;23.078185478028143;A
A;ES61;2013;GRAD_OCUP_PLAZ_FIN_SEMA;20.84109580650167;A
P;ES611;2021;GRAD_OCUP_PLAZ_FIN_SEMA;23.08112674319382;A
P;ES612;2021;GRAD_OCUP_PLAZ_FIN_SEMA;30.553313517516834;A
P;ES613;2021;GRAD_OCUP_PLAZ_FIN_SEMA;22.898203668554896;A
P;ES614;2021;GRAD_OCUP_PLAZ_FIN_SEMA;23.60428964792351;A
P;ES615;2021;GRAD_OCUP_PLAZ_FIN_SEMA;33.90915754868528;A
P;ES616;2021;GRAD_OCUP_PLAZ_FIN_SEMA;20.981670097743297;A
P;ES617;2021;GRAD_OCUP_PLAZ_FIN_SEMA;19.567933601639062;A
P;ES618;2021;GRAD_OCUP_PLAZ_FIN_SEMA;21.88579169007028;A
P;ES61;2021;GRAD_OCUP_PLAZ_FIN_SEMA;22.016888929099775;A
