TEMPORAL;CNAE09;ESTRATO_ASALARIADOS;TERRITORIO;TAMANOEMPRESA;INDICATOR;OBS_VALUE;FREQ
2018;7958;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;99.36972382419867;A
2018;7888;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;74.35010771140608;A
2018;8094;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;100.0;A
2018;8165;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;42.842610087939484;A
2018;8255;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;100.0;A
2020;6949;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;49.06696204469124;A
2020;7058;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;27.317152451547756;A
2020;7605;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;28.009570823844594;A
2020;838683;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;18.02455355904907;A
2020;838684;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;18.797303570959446;A
2020;838685;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;22.7088860673441;A
2020;7627;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;100.0;A
2020;7663;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;86.11008436207445;A
2020;7716;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;63.33020628076183;A
2020;7859;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;35.29636664166783;A
2020;7958;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;75.29386622271724;A
2020;7888;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;100.0;A
2020;8094;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;100.0;A
2020;8165;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;80.69132982573389;A
2020;8255;38282;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;99.04666483506149;A
2018;6949;24142;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;54.17717950180281;A
2018;7058;24142;ES61;38435;PCT_EMPR_QUE_UTIL_ROBO_SERV_A;34.04599515030336;A
