TEMPORAL;CNAE09;ESTRATO_ASALARIADOS;TERRITORIO;EPD_TAMANOEMPRESA;INDICATOR;OBS_VALUE;FREQ
2020;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;16.746050869763245;A
2008;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;2.9797330834951636;A
2009;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;5.00991253460569;A
2010;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;4.466545677931584;A
2011;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;4.534240048858418;A
2012;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;5.694791477424603;A
2013;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;1.1583398339347022;A
2014;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;7.743859555142087;A
2015;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;12.874476181404729;A
2016;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;10.714604058268078;A
2017;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;13.777346442002743;A
2018;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;8.933323536948242;A
2019;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;15.341495916270675;A
2020;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;14.448449653471357;A
2008;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;9.844394973524567;A
2009;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;10.163340396163651;A
2010;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;6.905835372441913;A
2011;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;9.206960322763996;A
2012;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;11.42435155821495;A
2013;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;10.44665446008926;A
2014;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;11.34256086404733;A
2015;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;10.580836669872367;A
2016;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;17.484564835449888;A
2017;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;12.823795208491697;A
2018;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;15.163818536968869;A
2019;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;19.312340060016524;A
2020;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_10PCT_VENT_TOTA;18.453948173342948;A
2008;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;2.629887331849175;A
2009;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;3.7371787199766513;A
2010;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;2.5030219125322968;A
2011;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;3.921086751939577;A
2012;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;3.7427934428286265;A
2013;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;3.6468257701962012;A
2014;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;4.74826089654816;A
2015;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;5.247458901804938;A
2016;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;6.126266571751559;A
2017;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;7.010162914927832;A
2018;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;7.101688257648756;A
2019;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;9.12250875233569;A
2020;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;8.21819171058357;A
2008;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;3.519539330581266;A
2009;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;4.006433238675912;A
2010;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;4.484703309600002;A
2011;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;4.933078510832505;A
2012;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;1.6388008497864845;A
2013;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;5.189541722808289;A
2014;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;4.339394484823372;A
2015;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;4.295965691838854;A
2016;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;2.452070602088758;A
2017;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;2.1062263325611164;A
2018;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;4.9166563078188075;A
2019;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;6.823428203550892;A
2020;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;6.942367349118182;A
2008;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;1.6307437382708967;A
2009;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;1.1605172322042046;A
2010;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;0.2599537457471729;A
2011;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;0.27183438628111445;A
2012;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;0.09399546119051896;A
2015;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;0.11528062180726421;A
2017;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;2.5158959371485103;A
2018;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;0.036121275963509565;A
2020;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;0.03122866228896082;A
2008;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;3.1292656318986403;A
2009;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;5.165338349935023;A
2010;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;2.8368544014512778;A
2011;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;5.014604365163451;A
2012;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;5.771182934167898;A
2013;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;3.879137697552885;A
2014;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;5.848944232833693;A
2015;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;6.832342313524682;A
2016;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;9.105527098244867;A
2017;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;9.906692996178016;A
2018;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;9.838523713654874;A
2019;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;12.842333449397803;A
2020;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;11.242401955122986;A
2008;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;1.630866224756131;A
2009;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;3.7842277562725277;A
2010;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;1.4583175427708328;A
2011;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;3.082107753578488;A
2012;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;3.631174860216608;A
2013;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;0.6554648954028229;A
2014;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;3.5352177900587;A
2015;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;6.015484182712093;A
2016;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;5.756809199736472;A
2017;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;10.157047434047387;A
2018;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;6.2647447668475245;A
2019;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;9.523483277075949;A
2020;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;7.818596288905033;A
2008;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;4.501535169299777;A
2009;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;6.42591276361235;A
2010;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;4.065315306316373;A
2011;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;6.766917910059081;A
2012;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;7.815883454896537;A
2013;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;6.723272539810822;A
2014;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;7.938656310800991;A
2015;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;7.564376406617768;A
2016;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;11.98009242923304;A
2017;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;9.693984145570056;A
2018;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;12.874435988044148;A
2019;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;15.4724673052681;A
2020;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_25PCT_VENT_TOTA;13.78745129782479;A
2008;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;1.3048708531091262;A
2009;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;2.3251743162636016;A
2010;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;1.52205736873142;A
2011;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;2.3763945966238724;A
2012;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;1.7117991818813985;A
2013;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;1.9394268125974687;A
2014;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;3.318993934131857;A
2015;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;2.375799325590839;A
2016;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;3.3665800688671523;A
2017;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;3.1019627734670743;A
2018;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;3.7802811500502105;A
2019;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;4.836109531273746;A
2020;6949;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;4.920875973797735;A
2008;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;1.5753518547573775;A
2009;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;1.3867159113252612;A
2010;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;2.4784509064547877;A
2011;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;3.439704402820535;A
2012;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;0.7850826669778799;A
2013;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;2.6769607991552125;A
2014;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;1.8085033430094921;A
2015;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;2.6943338008809596;A
2016;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;2.0210151250173163;A
2017;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;1.2854976867360317;A
2018;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;0.6223948448986024;A
2019;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;4.786874156202071;A
2020;7058;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;5.460037230163887;A
2008;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;0.8883400532663889;A
2009;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;0.3647839162868638;A
2012;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;0.09399546119051896;A
2015;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;0.11528062180726421;A
2020;7663;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;0.03122866228896082;A
2008;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;1.5607931619060469;A
2009;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;3.889334669636572;A
2010;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;1.9022818649026905;A
2011;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;2.9234824269307325;A
2012;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;2.608653717111905;A
2013;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;2.0946834768208102;A
2014;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;4.444206537148636;A
2015;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;2.8393807787001997;A
2016;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;4.763071394758215;A
2017;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;4.558577859733362;A
2018;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;5.913789754182698;A
2019;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;6.410338744675546;A
2020;7716;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;6.265307682632125;A
2008;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;1.240625713733652;A
2009;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;3.1077951293185935;A
2010;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;0.19786767405518516;A
2011;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;2.7185562460546273;A
2012;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;1.2108099730206223;A
2013;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;0.4967020912942306;A
2014;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;2.719596821483105;A
2015;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;2.3998543440876965;A
2016;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;2.6095044568180183;A
2017;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;3.7684008999179106;A
2018;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;1.6493928310906267;A
2019;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;3.1256938829408387;A
2020;7859;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;4.255472002216468;A
2008;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;1.8540100664911197;A
2009;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;4.602665486388481;A
2010;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;3.4211431024307584;A
2011;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;3.1093016000667806;A
2012;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;3.944242991858618;A
2013;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;3.504527097682242;A
2014;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;6.001840009273191;A
2015;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;3.2332659869332807;A
2016;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;6.611709902206895;A
2017;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;5.229936571524745;A
2018;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;9.536379498645973;A
2019;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;9.013365457784147;A
2020;7888;38282;ES61;38435;PCT_EMPR_CUYA_VENT_COME_ELEC_SON_GE_50PCT_VENT_TOTA;7.7592975512308415;A
2008;6949;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;6175660.714978459;A
2009;6949;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;7712048.934724667;A
2010;6949;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;5400998.549563544;A
2011;6949;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;5366553.806741462;A
2012;6949;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;5250800.181144982;A
2013;6949;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;5472631.835372667;A
2014;6949;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;5684463.932583204;A
2015;6949;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;6427774.407544802;A
2016;6949;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;9389726.630490756;A
2017;6949;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;8946791.56373012;A
2018;6949;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;9153898.661788711;A
2019;6949;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;10230652.32902078300000000000000;A
2020;6949;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;10343786.0835189500000000000000;A
2008;7058;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;3313685.715449508;A
2009;7058;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;3073976.854914439;A
2010;7058;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;3067821.288044171;A
2011;7058;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;2966327.271868367;A
2012;7058;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;2441383.718744111;A
2013;7058;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;3614722.324134934;A
2014;7058;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;2587644.880799257;A
2015;7058;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;3013875.922864038;A
2016;7058;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;4261697.242895473;A
2017;7058;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;4438986.73665978;A
2018;7058;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;4354350.949375603;A
2019;7058;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;4220125.02904828;A
2020;7058;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;4312399.947923064;A
2008;7663;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;244557.536751464;A
2009;7663;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;422892.640697816;A
2010;7663;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;29511.657597645;A
2011;7663;38282;ES61;38435;VENT_MEDI_COME_ELEC_MIL_EURO;27622.590162571;A
