D_TEMPORAL_0;D_SEXO_0;D_MCVL_DIASCOTIZANO_0;D_TERRITORIO_0;D_MCVL_COTIZANTE_0;INDICATOR;OBS_VALUE;FREQ
2018;3689;53689;2911;53591;Población;169325.0;A
2018;3689;53689;3023;53591;Población;408825.0;A
2018;3689;53689;3142;53591;Población;488550.0;A
2018;3689;53689;3143;53591;Población;2138550.0;A
2018;3690;53685;2352;53591;Población;4800.0;A
2018;3690;53685;2402;53591;Población;9700.0;A
2018;3690;53685;2482;53591;Población;6500.0;A
2018;3690;53685;2713;53591;Población;7350.0;A
2018;3690;53685;2797;53591;Población;7450.0;A
2018;3690;53685;2911;53591;Población;5850.0;A
2018;3690;53685;3023;53591;Población;12050.0;A
2018;3690;53685;3142;53591;Población;16200.0;A
2018;3690;53685;3143;53591;Población;69900.0;A
2018;3690;53686;2352;53591;Población;8725.0;A
2018;3690;53686;2402;53591;Población;13500.0;A
2018;3690;53686;2482;53591;Población;8125.0;A
2018;3690;53686;2713;53591;Población;10125.0;A
2018;3690;53686;2797;53591;Población;18750.0;A
2018;3690;53686;2911;53591;Población;7750.0;A
2018;3690;53686;3023;53591;Población;18475.0;A
2018;3690;53686;3142;53591;Población;20575.0;A
2018;3690;53686;3143;53591;Población;106025.0;A
2018;3690;53687;2352;53591;Población;51325.0;A
2018;3690;53687;2402;53591;Población;73625.0;A
2018;3690;53687;2482;53591;Población;40100.0;A
2018;3690;53687;2713;53591;Población;53025.0;A
2018;3690;53687;2797;53591;Población;42925.0;A
2018;3690;53687;2911;53591;Población;30950.0;A
2018;3690;53687;3023;53591;Población;105225.0;A
2018;3690;53687;3142;53591;Población;110350.0;A
2018;3690;53687;3143;53591;Población;507525.0;A
2018;3690;53688;2352;53591;Población;94550.0;A
2018;3690;53688;2402;53591;Población;142725.0;A
2018;3690;53688;2482;53591;Población;120700.0;A
2018;3690;53688;2713;53591;Población;132300.0;A
2018;3690;53688;2797;53591;Población;77825.0;A
2018;3690;53688;2911;53591;Población;93975.0;A
2018;3690;53688;3023;53591;Población;227425.0;A
2018;3690;53688;3142;53591;Población;280950.0;A
2018;3690;53688;3143;53591;Población;1170450.0;A
2018;3690;53689;2352;53591;Población;159400.0;A
2018;3690;53689;2402;53591;Población;239550.0;A
2018;3690;53689;2482;53591;Población;175425.0;A
2018;3690;53689;2713;53591;Población;202800.0;A
2018;3690;53689;2797;53591;Población;146950.0;A
2018;3690;53689;2911;53591;Población;138525.0;A
2018;3690;53689;3023;53591;Población;363175.0;A
2018;3690;53689;3142;53591;Población;428075.0;A
2018;3690;53689;3143;53591;Población;1853900.0;A
2018;3691;53685;2352;53591;Población;9725.0;A
2018;3691;53685;2402;53591;Población;20925.0;A
2018;3691;53685;2482;53591;Población;12700.0;A
2018;3691;53685;2713;53591;Población;15500.0;A
2018;3691;53685;2797;53591;Población;12200.0;A
2018;3691;53685;2911;53591;Población;11550.0;A
2018;3691;53685;3023;53591;Población;23975.0;A
2018;3691;53685;3142;53591;Población;32175.0;A
2018;3691;53685;3143;53591;Población;138750.0;A
2018;3691;53686;2352;53591;Población;17625.0;A
2018;3691;53686;2402;53591;Población;27100.0;A
2018;3691;53686;2482;53591;Población;17000.0;A
2018;3691;53686;2713;53591;Población;22425.0;A
2018;3691;53686;2797;53591;Población;27050.0;A
2018;3691;53686;2911;53591;Población;16275.0;A
2018;3691;53686;3023;53591;Población;38350.0;A
2018;3691;53686;3142;53591;Población;42350.0;A
2018;3691;53686;3143;53591;Población;208175.0;A
2018;3691;53687;2352;53591;Población;108450.0;A
2018;3691;53687;2402;53591;Población;158900.0;A
2018;3691;53687;2482;53591;Población;87400.0;A
2018;3691;53687;2713;53591;Población;112675.0;A
2018;3691;53687;2797;53591;Población;83700.0;A
2018;3691;53687;2911;53591;Población;70175.0;A
2018;3691;53687;3023;53591;Población;217400.0;A
2018;3691;53687;3142;53591;Población;231875.0;A
2018;3691;53687;3143;53591;Población;1070575.0;A
2018;3691;53688;2352;53591;Población;220700.0;A
2018;3691;53688;2402;53591;Población;326375.0;A
2018;3691;53688;2482;53591;Población;262225.0;A
2018;3691;53688;2713;53591;Población;284250.0;A
2018;3691;53688;2797;53591;Población;169050.0;A
2018;3691;53688;2911;53591;Población;209850.0;A
2018;3691;53688;3023;53591;Población;492275.0;A
2018;3691;53688;3142;53591;Población;610225.0;A
2018;3691;53688;3143;53591;Población;2574950.0;A
2018;3691;53689;2352;53591;Población;356500.0;A
2018;3691;53689;2402;53591;Población;533300.0;A
2018;3691;53689;2482;53591;Población;379325.0;A
2018;3691;53689;2713;53591;Población;434850.0;A
2018;3691;53689;2797;53591;Población;292000.0;A
2018;3691;53689;2911;53591;Población;307850.0;A
2018;3691;53689;3023;53591;Población;772000.0;A
2018;3691;53689;3142;53591;Población;916625.0;A
2018;3691;53689;3143;53591;Población;3992450.0;A
2019;3689;53685;2352;53591;Población;4975.0;A
2019;3689;53685;2402;53591;Población;9975.0;A
2019;3689;53685;2482;53591;Población;6400.0;A
2019;3689;53685;2713;53591;Población;6950.0;A
2019;3689;53685;2797;53591;Población;4400.0;A
2019;3689;53685;2911;53591;Población;5625.0;A
2019;3689;53685;3023;53591;Población;11600.0;A
2019;3689;53685;3142;53591;Población;14725.0;A
2019;3689;53685;3143;53591;Población;64650.0;A
2019;3689;53686;2352;53591;Población;9525.0;A
2019;3689;53686;2402;53591;Población;13750.0;A
2019;3689;53686;2482;53591;Población;7900.0;A
2019;3689;53686;2713;53591;Población;11425.0;A
2019;3689;53686;2797;53591;Población;8875.0;A
2019;3689;53686;2911;53591;Población;8100.0;A
2019;3689;53686;3023;53591;Población;18050.0;A
2019;3689;53686;3142;53591;Población;19800.0;A
2019;3689;53686;3143;53591;Población;97425.0;A
2019;3689;53687;2352;53591;Población;55050.0;A
2019;3689;53687;2402;53591;Población;84000.0;A
2019;3689;53687;2482;53591;Población;46500.0;A
2019;3689;53687;2713;53591;Población;57875.0;A
2019;3689;53687;2797;53591;Población;41800.0;A
2019;3689;53687;2911;53591;Población;38175.0;A
2019;3689;53687;3023;53591;Población;110725.0;A
2019;3689;53687;3142;53591;Población;121925.0;A
2019;3689;53687;3143;53591;Población;556050.0;A
2019;3689;53688;2352;53591;Población;132375.0;A
2019;3689;53688;2402;53591;Población;190050.0;A
2019;3689;53688;2482;53591;Población;143750.0;A
2019;3689;53688;2713;53591;Población;156700.0;A
2019;3689;53688;2797;53591;Población;94200.0;A
2019;3689;53688;2911;53591;Población;117525.0;A
2019;3689;53688;3023;53591;Población;277200.0;A
2019;3689;53688;3142;53591;Población;337850.0;A
2019;3689;53688;3143;53591;Población;1449650.0;A
2019;3689;53689;2352;53591;Población;201925.0;A
2019;3689;53689;2402;53591;Población;297775.0;A
2019;3689;53689;2482;53591;Población;204550.0;A
2019;3689;53689;2713;53591;Población;232950.0;A
2019;3689;53689;2797;53591;Población;149275.0;A
2019;3689;53689;2911;53591;Población;169425.0;A
2019;3689;53689;3023;53591;Población;417575.0;A
2019;3689;53689;3142;53591;Población;494300.0;A
2019;3689;53689;3143;53591;Población;2167775.0;A
2019;3690;53685;2352;53591;Población;4550.0;A
2019;3690;53685;2402;53591;Población;9775.0;A
2019;3690;53685;2482;53591;Población;5850.0;A
2019;3690;53685;2713;53591;Población;7275.0;A
2019;3690;53685;2797;53591;Población;6400.0;A
2019;3690;53685;2911;53591;Población;5625.0;A
2019;3690;53685;3023;53591;Población;12300.0;A
2019;3690;53685;3142;53591;Población;15050.0;A
2019;3690;53685;3143;53591;Población;66825.0;A
2019;3690;53686;2352;53591;Población;7675.0;A
2019;3690;53686;2402;53591;Población;13150.0;A
2019;3690;53686;2482;53591;Población;8025.0;A
2019;3690;53686;2713;53591;Población;9925.0;A
2019;3690;53686;2797;53591;Población;18975.0;A
2019;3690;53686;2911;53591;Población;6350.0;A
2019;3690;53686;3023;53591;Población;17200.0;A
2019;3690;53686;3142;53591;Población;20875.0;A
2019;3690;53686;3143;53591;Población;102175.0;A
2019;3690;53687;2352;53591;Población;53825.0;A
2019;3690;53687;2402;53591;Población;76200.0;A
2019;3690;53687;2482;53591;Población;42500.0;A
2019;3690;53687;2713;53591;Población;52875.0;A
2019;3690;53687;2797;53591;Población;42200.0;A
2019;3690;53687;2911;53591;Población;32225.0;A
2019;3690;53687;3023;53591;Población;107850.0;A
2019;3690;53687;3142;53591;Población;114025.0;A
2019;3690;53687;3143;53591;Población;521700.0;A
2019;3690;53688;2352;53591;Población;98425.0;A
2019;3690;53688;2402;53591;Población;147775.0;A
2019;3690;53688;2482;53591;Población;122500.0;A
2019;3690;53688;2713;53591;Población;136750.0;A
2019;3690;53688;2797;53591;Población;80275.0;A
2019;3690;53688;2911;53591;Población;96225.0;A
2019;3690;53688;3023;53591;Población;236075.0;A
2019;3690;53688;3142;53591;Población;289550.0;A
2019;3690;53688;3143;53591;Población;1207575.0;A
2019;3690;53689;2352;53591;Población;164475.0;A
2019;3690;53689;2402;53591;Población;246900.0;A
2019;3690;53689;2482;53591;Población;178875.0;A
2019;3690;53689;2713;53591;Población;206825.0;A
2019;3690;53689;2797;53591;Población;147850.0;A
2019;3690;53689;2911;53591;Población;140425.0;A
2019;3690;53689;3023;53591;Población;373425.0;A
2019;3690;53689;3142;53591;Población;439500.0;A
2019;3690;53689;3143;53591;Población;1898275.0;A
2019;3691;53685;2352;53591;Población;9525.0;A
2019;3691;53685;2402;53591;Población;19750.0;A
2019;3691;53685;2482;53591;Población;12250.0;A
2019;3691;53685;2713;53591;Población;14225.0;A
2019;3691;53685;2797;53591;Población;10800.0;A
2019;3691;53685;2911;53591;Población;11250.0;A
2019;3691;53685;3023;53591;Población;23900.0;A
2019;3691;53685;3142;53591;Población;29775.0;A
2019;3691;53685;3143;53591;Población;131475.0;A
2019;3691;53686;2352;53591;Población;17200.0;A
2019;3691;53686;2402;53591;Población;26900.0;A
2019;3691;53686;2482;53591;Población;15925.0;A
2019;3691;53686;2713;53591;Población;21350.0;A
2019;3691;53686;2797;53591;Población;27850.0;A
2019;3691;53686;2911;53591;Población;14450.0;A
2019;3691;53686;3023;53591;Población;35250.0;A
2019;3691;53686;3142;53591;Población;40675.0;A
2019;3691;53686;3143;53591;Población;199600.0;A
2019;3691;53687;2352;53591;Población;108875.0;A
2019;3691;53687;2402;53591;Población;160200.0;A
2019;3691;53687;2482;53591;Población;89000.0;A
2019;3691;53687;2713;53591;Población;110750.0;A
2019;3691;53687;2797;53591;Población;84000.0;A
2019;3691;53687;2911;53591;Población;70400.0;A
2019;3691;53687;3023;53591;Población;218575.0;A
2019;3691;53687;3142;53591;Población;235950.0;A
2019;3691;53687;3143;53591;Población;1077750.0;A
2019;3691;53688;2352;53591;Población;230800.0;A
2019;3691;53688;2402;53591;Población;337825.0;A
2019;3691;53688;2482;53591;Población;266250.0;A
2019;3691;53688;2713;53591;Población;293450.0;A
2019;3691;53688;2797;53591;Población;174475.0;A
2019;3691;53688;2911;53591;Población;213750.0;A
2019;3691;53688;3023;53591;Población;513275.0;A
2019;3691;53688;3142;53591;Población;627400.0;A
2019;3691;53688;3143;53591;Población;2657225.0;A
2019;3691;53689;2352;53591;Población;366400.0;A
2019;3691;53689;2402;53591;Población;544675.0;A
2019;3691;53689;2482;53591;Población;383425.0;A
2019;3691;53689;2713;53591;Población;439775.0;A
2019;3691;53689;2797;53591;Población;297125.0;A
2019;3691;53689;2911;53591;Población;309850.0;A
2019;3691;53689;3023;53591;Población;791000.0;A
2019;3691;53689;3142;53591;Población;933800.0;A
2019;3691;53689;3143;53591;Población;4066050.0;A
2020;3689;53685;2352;53591;Población;4300.0;A
2020;3689;53685;2402;53591;Población;8725.0;A
2020;3689;53685;2482;53591;Población;4875.0;A
2020;3689;53685;2713;53591;Población;6300.0;A
2020;3689;53685;2797;53591;Población;3700.0;A
2020;3689;53685;2911;53591;Población;5000.0;A
2020;3689;53685;3023;53591;Población;9150.0;A
2020;3689;53685;3142;53591;Población;14075.0;A
2020;3689;53685;3143;53591;Población;56125.0;A
2020;3689;53686;2352;53591;Población;8325.0;A
2020;3689;53686;2402;53591;Población;12100.0;A
2020;3689;53686;2482;53591;Población;8250.0;A
2020;3689;53686;2713;53591;Población;10325.0;A
2020;3689;53686;2797;53591;Población;6775.0;A
2020;3689;53686;2911;53591;Población;7675.0;A
2020;3689;53686;3023;53591;Población;17000.0;A
2020;3689;53686;3142;53591;Población;18075.0;A
2020;3689;53686;3143;53591;Población;88525.0;A
2020;3689;53687;2352;53591;Población;50350.0;A
2020;3689;53687;2402;53591;Población;68175.0;A
2020;3689;53687;2482;53591;Población;38425.0;A
2020;3689;53687;2713;53591;Población;46150.0;A
2020;3689;53687;2797;53591;Población;36575.0;A
2020;3689;53687;2911;53591;Población;31725.0;A
2020;3689;53687;3023;53591;Población;85400.0;A
2020;3689;53687;3142;53591;Población;100275.0;A
2020;3689;53687;3143;53591;Población;457075.0;A
2020;3689;53688;2352;53591;Población;139875.0;A
2020;3689;53688;2402;53591;Población;203025.0;A
2020;3689;53688;2482;53591;Población;149225.0;A
2020;3689;53688;2713;53591;Población;167100.0;A
2020;3689;53688;2797;53591;Población;100175.0;A
2020;3689;53688;2911;53591;Población;122400.0;A
2020;3689;53688;3023;53591;Población;299500.0;A
2020;3689;53688;3142;53591;Población;355325.0;A
2020;3689;53688;3143;53591;Población;1536625.0;A
2020;3689;53689;2352;53591;Población;202850.0;A
2020;3689;53689;2402;53591;Población;292025.0;A
2020;3689;53689;2482;53591;Población;200775.0;A
2020;3689;53689;2713;53591;Población;229875.0;A
2020;3689;53689;2797;53591;Población;147225.0;A
2020;3689;53689;2911;53591;Población;166800.0;A
2020;3689;53689;3023;53591;Población;411050.0;A
2020;3689;53689;3142;53591;Población;487750.0;A
2020;3689;53689;3143;53591;Población;2138350.0;A
2020;3690;53685;2352;53591;Población;3750.0;A
2020;3690;53685;2402;53591;Población;8225.0;A
2020;3690;53685;2482;53591;Población;4675.0;A
2020;3690;53685;2713;53591;Población;6100.0;A
2020;3690;53685;2797;53591;Población;4050.0;A
2020;3690;53685;2911;53591;Población;4950.0;A
2020;3690;53685;3023;53591;Población;9950.0;A
2020;3690;53685;3142;53591;Población;12975.0;A
2020;3690;53685;3143;53591;Población;54675.0;A
2020;3690;53686;2352;53591;Población;7800.0;A
2020;3690;53686;2402;53591;Población;11850.0;A
2020;3690;53686;2482;53591;Población;6875.0;A
2020;3690;53686;2713;53591;Población;8850.0;A
2020;3690;53686;2797;53591;Población;7925.0;A
2020;3690;53686;2911;53591;Población;5975.0;A
2020;3690;53686;3023;53591;Población;14650.0;A
2020;3690;53686;3142;53591;Población;18775.0;A
2020;3690;53686;3143;53591;Población;82700.0;A
2020;3690;53687;2352;53591;Población;45975.0;A
2020;3690;53687;2402;53591;Población;59925.0;A
2020;3690;53687;2482;53591;Población;34950.0;A
2020;3690;53687;2713;53591;Población;43875.0;A
2020;3690;53687;2797;53591;Población;40625.0;A
2020;3690;53687;2911;53591;Población;26050.0;A
2020;3690;53687;3023;53591;Población;78425.0;A
2020;3690;53687;3142;53591;Población;90675.0;A
2020;3690;53687;3143;53591;Población;420500.0;A
2020;3690;53688;2352;53591;Población;107400.0;A
2020;3690;53688;2402;53591;Población;161950.0;A
2020;3690;53688;2482;53591;Población;128700.0;A
2020;3690;53688;2713;53591;Población;144675.0;A
2020;3690;53688;2797;53591;Población;85075.0;A
2020;3690;53688;2911;53591;Población;101250.0;A
2020;3690;53688;3023;53591;Población;261225.0;A
2020;3690;53688;3142;53591;Población;309925.0;A
2020;3690;53688;3143;53591;Población;1300200.0;A
2020;3690;53689;2352;53591;Población;164925.0;A
2020;3690;53689;2402;53591;Población;241950.0;A
2020;3690;53689;2482;53591;Población;175200.0;A
2020;3690;53689;2713;53591;Población;203500.0;A
2020;3690;53689;2797;53591;Población;137675.0;A
2020;3690;53689;2911;53591;Población;138225.0;A
2020;3690;53689;3023;53591;Población;364250.0;A
2020;3690;53689;3142;53591;Población;432350.0;A
2020;3690;53689;3143;53591;Población;1858075.0;A
2020;3691;53685;2352;53591;Población;8050.0;A
2020;3691;53685;2402;53591;Población;16950.0;A
2020;3691;53685;2482;53591;Población;9550.0;A
2020;3691;53685;2713;53591;Población;12400.0;A
2020;3691;53685;2797;53591;Población;7750.0;A
2020;3691;53685;2911;53591;Población;9950.0;A
2020;3691;53685;3023;53591;Población;19100.0;A
2020;3691;53685;3142;53591;Población;27050.0;A
2020;3691;53685;3143;53591;Población;110800.0;A
2020;3691;53686;2352;53591;Población;16125.0;A
2020;3691;53686;2402;53591;Población;23950.0;A
2020;3691;53686;2482;53591;Población;15125.0;A
2020;3691;53686;2713;53591;Población;19175.0;A
2020;3691;53686;2797;53591;Población;14700.0;A
2020;3691;53686;2911;53591;Población;13650.0;A
2020;3691;53686;3023;53591;Población;31650.0;A
2020;3691;53686;3142;53591;Población;36850.0;A
2020;3691;53686;3143;53591;Población;171225.0;A
2020;3691;53687;2352;53591;Población;96325.0;A
2020;3691;53687;2402;53591;Población;128100.0;A
2020;3691;53687;2482;53591;Población;73375.0;A
2020;3691;53687;2713;53591;Población;90025.0;A
2020;3691;53687;2797;53591;Población;77200.0;A
2020;3691;53687;2911;53591;Población;57775.0;A
2020;3691;53687;3023;53591;Población;163825.0;A
2020;3691;53687;3142;53591;Población;190950.0;A
2020;3691;53687;3143;53591;Población;877575.0;A
2020;3691;53688;2352;53591;Población;247275.0;A
2020;3691;53688;2402;53591;Población;364975.0;A
2020;3691;53688;2482;53591;Población;277925.0;A
2020;3691;53688;2713;53591;Población;311775.0;A
2020;3691;53688;2797;53591;Población;185250.0;A
2020;3691;53688;2911;53591;Población;223650.0;A
2020;3691;53688;3023;53591;Población;560725.0;A
2020;3691;53688;3142;53591;Población;665250.0;A
2020;3691;53688;3143;53591;Población;2836825.0;A
2020;3691;53689;2352;53591;Población;367775.0;A
2020;3691;53689;2402;53591;Población;533975.0;A
2020;3691;53689;2482;53591;Población;375975.0;A
2020;3691;53689;2713;53591;Población;433375.0;A
2020;3691;53689;2797;53591;Población;284900.0;A
2020;3691;53689;2911;53591;Población;305025.0;A
2020;3691;53689;3023;53591;Población;775300.0;A
2020;3691;53689;3142;53591;Población;920100.0;A
2020;3691;53689;3143;53591;Población;3996425.0;A
