D_TEMPORAL_0;D_SEXO_0;D_MCVL_INTERVINGRESOS_0;D_TERRITORIO_0;D_MCVL_PENSIONISTA_0;INDICATOR;OBS_VALUE;FREQ
2019;3691;55206;2402;55179;Población;24600.0;A
2019;3691;55206;2482;55179;Población;14850.0;A
2019;3691;55206;2713;55179;Población;16775.0;A
2019;3691;55206;2797;55179;Población;9225.0;A
2019;3691;55206;2911;55179;Población;11075.0;A
2019;3691;55206;3023;55179;Población;25925.0;A
2019;3691;55206;3142;55179;Población;41025.0;A
2019;3691;55206;3143;55179;Población;151675.0;A
2019;3691;55208;2352;55179;Población;1450.0;A
2019;3691;55208;2402;55179;Población;1825.0;A
2019;3691;55208;2482;55179;Población;1350.0;A
2019;3691;55208;2713;55179;Población;1400.0;A
2019;3691;55208;2797;55179;Población;800.0;A
2019;3691;55208;2911;55179;Población;575.0;A
2019;3691;55208;3023;55179;Población;3925.0;A
2019;3691;55208;3142;55179;Población;2225.0;A
2019;3691;55208;3143;55179;Población;13550.0;A
2019;3691;55207;2352;55179;Población;101975.0;A
2019;3691;55207;2402;55179;Población;218200.0;A
2019;3691;55207;2482;55179;Población;155225.0;A
2019;3691;55207;2713;55179;Población;175125.0;A
2019;3691;55207;2797;55179;Población;93950.0;A
2019;3691;55207;2911;55179;Población;134550.0;A
2019;3691;55207;3023;55179;Población;258400.0;A
2019;3691;55207;3142;55179;Población;362475.0;A
2019;3691;55207;3143;55179;Población;1499900.0;A
2020;3689;55203;2352;55179;Población;17125.0;A
2020;3689;55203;2402;55179;Población;29025.0;A
2020;3689;55203;2482;55179;Población;20975.0;A
2020;3689;55203;2713;55179;Población;24300.0;A
2020;3689;55203;2797;55179;Población;12450.0;A
2020;3689;55203;2911;55179;Población;17300.0;A
2020;3689;55203;3023;55179;Población;35475.0;A
2020;3689;55203;3142;55179;Población;47025.0;A
2020;3689;55203;3143;55179;Población;203675.0;A
2020;3689;55204;2352;55179;Población;24325.0;A
2020;3689;55204;2402;55179;Población;51575.0;A
2020;3689;55204;2482;55179;Población;34150.0;A
2020;3689;55204;2713;55179;Población;38700.0;A
2020;3689;55204;2797;55179;Población;21150.0;A
2020;3689;55204;2911;55179;Población;35025.0;A
2020;3689;55204;3023;55179;Población;57200.0;A
2020;3689;55204;3142;55179;Población;77575.0;A
2020;3689;55204;3143;55179;Población;339700.0;A
2020;3689;55205;2352;55179;Población;5750.0;A
2020;3689;55205;2402;55179;Población;20275.0;A
2020;3689;55205;2482;55179;Población;10050.0;A
2020;3689;55205;2713;55179;Población;13475.0;A
2020;3689;55205;2797;55179;Población;8350.0;A
2020;3689;55205;2911;55179;Población;10800.0;A
2020;3689;55205;3023;55179;Población;19075.0;A
2020;3689;55205;3142;55179;Población;27725.0;A
2020;3689;55205;3143;55179;Población;115500.0;A
2020;3689;55206;2352;55179;Población;6150.0;A
2020;3689;55206;2402;55179;Población;19725.0;A
2020;3689;55206;2482;55179;Población;10525.0;A
2020;3689;55206;2713;55179;Población;11975.0;A
2020;3689;55206;2797;55179;Población;7525.0;A
2020;3689;55206;2911;55179;Población;7650.0;A
2020;3689;55206;3023;55179;Población;18975.0;A
2020;3689;55206;3142;55179;Población;29175.0;A
2020;3689;55206;3143;55179;Población;111700.0;A
2020;3689;55208;2352;55179;Población;750.0;A
2020;3689;55208;2402;55179;Población;1025.0;A
2020;3689;55208;2482;55179;Población;725.0;A
2020;3689;55208;2713;55179;Población;800.0;A
2020;3689;55208;2797;55179;Población;*;A
2020;3689;55208;2911;55179;Población;*;A
2020;3689;55208;3023;55179;Población;2050.0;A
2020;3689;55208;3142;55179;Población;1150.0;A
2020;3689;55208;3143;55179;Población;7125.0;A
2020;3689;55207;2352;55179;Población;54100.0;A
2020;3689;55207;2402;55179;Población;121625.0;A
2020;3689;55207;2482;55179;Población;76425.0;A
2020;3689;55207;2713;55179;Población;89250.0;A
2020;3689;55207;2797;55179;Población;49825.0;A
2020;3689;55207;2911;55179;Población;71050.0;A
2020;3689;55207;3023;55179;Población;132775.0;A
2020;3689;55207;3142;55179;Población;182650.0;A
2020;3689;55207;3143;55179;Población;777700.0;A
2020;3690;55203;2352;55179;Población;26650.0;A
2020;3690;55203;2402;55179;Población;47650.0;A
2020;3690;55203;2482;55179;Población;40425.0;A
2020;3690;55203;2713;55179;Población;45625.0;A
2020;3690;55203;2797;55179;Población;22550.0;A
2020;3690;55203;2911;55179;Población;31625.0;A
2020;3690;55203;3023;55179;Población;62450.0;A
2020;3690;55203;3142;55179;Población;88775.0;A
2020;3690;55203;3143;55179;Población;365750.0;A
2020;3690;55204;2352;55179;Población;15900.0;A
2020;3690;55204;2402;55179;Población;34850.0;A
2020;3690;55204;2482;55179;Población;27850.0;A
2020;3690;55204;2713;55179;Población;28725.0;A
2020;3690;55204;2797;55179;Población;15775.0;A
2020;3690;55204;2911;55179;Población;24200.0;A
2020;3690;55204;3023;55179;Población;42750.0;A
2020;3690;55204;3142;55179;Población;62475.0;A
2020;3690;55204;3143;55179;Población;252525.0;A
2020;3690;55205;2352;55179;Población;3925.0;A
2020;3690;55205;2402;55179;Población;9225.0;A
2020;3690;55205;2482;55179;Población;6300.0;A
2020;3690;55205;2713;55179;Población;7575.0;A
2020;3690;55205;2797;55179;Población;3850.0;A
2020;3690;55205;2911;55179;Población;5075.0;A
2020;3690;55205;3023;55179;Población;11450.0;A
2020;3690;55205;3142;55179;Población;17400.0;A
2020;3690;55205;3143;55179;Población;64800.0;A
2020;3690;55206;2352;55179;Población;2950.0;A
2020;3690;55206;2402;55179;Población;6125.0;A
2020;3690;55206;2482;55179;Población;4275.0;A
2020;3690;55206;2713;55179;Población;5650.0;A
2020;3690;55206;2797;55179;Población;2175.0;A
2020;3690;55206;2911;55179;Población;3350.0;A
2020;3690;55206;3023;55179;Población;8375.0;A
2020;3690;55206;3142;55179;Población;12825.0;A
2020;3690;55206;3143;55179;Población;45725.0;A
2020;3690;55208;2352;55179;Población;*;A
2020;3690;55208;2402;55179;Población;575.0;A
2020;3690;55208;2482;55179;Población;525.0;A
2020;3690;55208;2713;55179;Población;650.0;A
2020;3690;55208;2797;55179;Población;*;A
2020;3690;55208;2911;55179;Población;*;A
2020;3690;55208;3023;55179;Población;1925.0;A
2020;3690;55208;3142;55179;Población;1125.0;A
2020;3690;55208;3143;55179;Población;5950.0;A
2020;3690;55207;2352;55179;Población;49900.0;A
2020;3690;55207;2402;55179;Población;98425.0;A
2020;3690;55207;2482;55179;Población;79375.0;A
2020;3690;55207;2713;55179;Población;88225.0;A
2020;3690;55207;2797;55179;Población;44750.0;A
2020;3690;55207;2911;55179;Población;64525.0;A
2020;3690;55207;3023;55179;Población;126950.0;A
2020;3690;55207;3142;55179;Población;182600.0;A
2020;3690;55207;3143;55179;Población;734750.0;A
2020;3691;55203;2352;55179;Población;43775.0;A
2020;3691;55203;2402;55179;Población;76675.0;A
2020;3691;55203;2482;55179;Población;61400.0;A
2020;3691;55203;2713;55179;Población;69925.0;A
2020;3691;55203;2797;55179;Población;35000.0;A
2020;3691;55203;2911;55179;Población;48925.0;A
2020;3691;55203;3023;55179;Población;97925.0;A
2020;3691;55203;3142;55179;Población;135800.0;A
2020;3691;55203;3143;55179;Población;569425.0;A
2020;3691;55204;2352;55179;Población;40225.0;A
2020;3691;55204;2402;55179;Población;86425.0;A
2020;3691;55204;2482;55179;Población;62000.0;A
2020;3691;55204;2713;55179;Población;67425.0;A
2020;3691;55204;2797;55179;Población;36925.0;A
2020;3691;55204;2911;55179;Población;59225.0;A
2020;3691;55204;3023;55179;Población;99950.0;A
2020;3691;55204;3142;55179;Población;140050.0;A
2020;3691;55204;3143;55179;Población;592225.0;A
2020;3691;55205;2352;55179;Población;9675.0;A
2020;3691;55205;2402;55179;Población;29500.0;A
2020;3691;55205;2482;55179;Población;16350.0;A
2020;3691;55205;2713;55179;Población;21050.0;A
2020;3691;55205;2797;55179;Población;12200.0;A
2020;3691;55205;2911;55179;Población;15875.0;A
2020;3691;55205;3023;55179;Población;30525.0;A
2020;3691;55205;3142;55179;Población;45125.0;A
2020;3691;55205;3143;55179;Población;180300.0;A
2020;3691;55206;2352;55179;Población;9100.0;A
2020;3691;55206;2402;55179;Población;25850.0;A
2020;3691;55206;2482;55179;Población;14800.0;A
2020;3691;55206;2713;55179;Población;17625.0;A
2020;3691;55206;2797;55179;Población;9700.0;A
2020;3691;55206;2911;55179;Población;11000.0;A
2020;3691;55206;3023;55179;Población;27350.0;A
2020;3691;55206;3142;55179;Población;42000.0;A
2020;3691;55206;3143;55179;Población;157425.0;A
2020;3691;55208;2352;55179;Población;1225.0;A
2020;3691;55208;2402;55179;Población;1600.0;A
2020;3691;55208;2482;55179;Población;1250.0;A
2020;3691;55208;2713;55179;Población;1450.0;A
2020;3691;55208;2797;55179;Población;750.0;A
2020;3691;55208;2911;55179;Población;550.0;A
2020;3691;55208;3023;55179;Población;3975.0;A
2020;3691;55208;3142;55179;Población;2275.0;A
2020;3691;55208;3143;55179;Población;13075.0;A
2020;3691;55207;2352;55179;Población;104000.0;A
2020;3691;55207;2402;55179;Población;220050.0;A
2020;3691;55207;2482;55179;Población;155800.0;A
2020;3691;55207;2713;55179;Población;177475.0;A
2020;3691;55207;2797;55179;Población;94575.0;A
2020;3691;55207;2911;55179;Población;135575.0;A
2020;3691;55207;3023;55179;Población;259725.0;A
2020;3691;55207;3142;55179;Población;365250.0;A
2020;3691;55207;3143;55179;Población;1512450.0;A
