D_TEMPORAL_0;D_SEXO_0;D_MCVL_CNAESECTOR_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
2008;3691;273721;2352;Población;409925.0;A
2008;3691;273721;2402;Población;710200.0;A
2008;3691;273721;2482;Población;518025.0;A
2008;3691;273721;2713;Población;573300.0;A
2008;3691;273721;2797;Población;358225.0;A
2008;3691;273721;2911;Población;426425.0;A
2008;3691;273721;3023;Población;922375.0;A
2008;3691;273721;3142;Población;1202075.0;A
2008;3691;273721;3143;Población;5120550.0;A
2009;3689;273728;2352;Población;49725.0;A
2009;3689;273728;2402;Población;27300.0;A
2009;3689;273728;2482;Población;46225.0;A
2009;3689;273728;2713;Población;35350.0;A
2009;3689;273728;2797;Población;31775.0;A
2009;3689;273728;2911;Población;55725.0;A
2009;3689;273728;3023;Población;23500.0;A
2009;3689;273728;3142;Población;55175.0;A
2009;3689;273728;3143;Población;324775.0;A
2009;3689;273729;2352;Población;21200.0;A
2009;3689;273729;2402;Población;59700.0;A
2009;3689;273729;2482;Población;41875.0;A
2009;3689;273729;2713;Población;31650.0;A
2009;3689;273729;2797;Población;25650.0;A
2009;3689;273729;2911;Población;36650.0;A
2009;3689;273729;3023;Población;40125.0;A
2009;3689;273729;3142;Población;88000.0;A
2009;3689;273729;3143;Población;344850.0;A
2009;3689;273730;2352;Población;42025.0;A
2009;3689;273730;2402;Población;78675.0;A
2009;3689;273730;2482;Población;47950.0;A
2009;3689;273730;2713;Población;63000.0;A
2009;3689;273730;2797;Población;34500.0;A
2009;3689;273730;2911;Población;33200.0;A
2009;3689;273730;3023;Población;107850.0;A
2009;3689;273730;3142;Población;117925.0;A
2009;3689;273730;3143;Población;525125.0;A
2009;3689;273733;2352;Población;43625.0;A
2009;3689;273733;2402;Población;76450.0;A
2009;3689;273733;2482;Población;42500.0;A
2009;3689;273733;2713;Población;57425.0;A
2009;3689;273733;2797;Población;27250.0;A
2009;3689;273733;2911;Población;31275.0;A
2009;3689;273733;3023;Población;121925.0;A
2009;3689;273733;3142;Población;116600.0;A
2009;3689;273733;3143;Población;517050.0;A
2009;3689;273732;2352;Población;20700.0;A
2009;3689;273732;2402;Población;51975.0;A
2009;3689;273732;2482;Población;33150.0;A
2009;3689;273732;2713;Población;40100.0;A
2009;3689;273732;2797;Población;23400.0;A
2009;3689;273732;2911;Población;32225.0;A
2009;3689;273732;3023;Población;55575.0;A
2009;3689;273732;3142;Población;77400.0;A
2009;3689;273732;3143;Población;334525.0;A
2009;3689;273734;2352;Población;38375.0;A
2009;3689;273734;2402;Población;79675.0;A
2009;3689;273734;2482;Población;44275.0;A
2009;3689;273734;2713;Población;52325.0;A
2009;3689;273734;2797;Población;31025.0;A
2009;3689;273734;2911;Población;29475.0;A
2009;3689;273734;3023;Población;117725.0;A
2009;3689;273734;3142;Población;146950.0;A
2009;3689;273734;3143;Población;539825.0;A
2009;3689;;2352;Población;12225.0;A
2009;3689;;2402;Población;22725.0;A
2009;3689;;2482;Población;20525.0;A
2009;3689;;2713;Población;25675.0;A
2009;3689;;2797;Población;10600.0;A
2009;3689;;2911;Población;19275.0;A
2009;3689;;3023;Población;32775.0;A
2009;3689;;3142;Población;42325.0;A
2009;3689;;3143;Población;186125.0;A
2009;3689;273721;2352;Población;227875.0;A
2009;3689;273721;2402;Población;396500.0;A
2009;3689;273721;2482;Población;276500.0;A
2009;3689;273721;2713;Población;305525.0;A
2009;3689;273721;2797;Población;184200.0;A
2009;3689;273721;2911;Población;237825.0;A
2009;3689;273721;3023;Población;499475.0;A
2009;3689;273721;3142;Población;644375.0;A
2009;3689;273721;3143;Población;2772275.0;A
2009;3690;273728;2352;Población;30675.0;A
2009;3690;273728;2402;Población;18150.0;A
2009;3690;273728;2482;Población;44900.0;A
2009;3690;273728;2713;Población;38650.0;A
2009;3690;273728;2797;Población;56225.0;A
2009;3690;273728;2911;Población;41025.0;A
2009;3690;273728;3023;Población;21325.0;A
2009;3690;273728;3142;Población;66825.0;A
2009;3690;273728;3143;Población;317775.0;A
2009;3690;273729;2352;Población;6250.0;A
2009;3690;273729;2402;Población;13975.0;A
2009;3690;273729;2482;Población;13375.0;A
2009;3690;273729;2713;Población;8725.0;A
2009;3690;273729;2797;Población;5250.0;A
2009;3690;273729;2911;Población;8950.0;A
2009;3690;273729;3023;Población;14725.0;A
2009;3690;273729;3142;Población;25700.0;A
2009;3690;273729;3143;Población;96950.0;A
2009;3690;273730;2352;Población;4775.0;A
2009;3690;273730;2402;Población;8050.0;A
2009;3690;273730;2482;Población;10400.0;A
2009;3690;273730;2713;Población;13350.0;A
2009;3690;273730;2797;Población;3375.0;A
2009;3690;273730;2911;Población;4400.0;A
2009;3690;273730;3023;Población;18475.0;A
2009;3690;273730;3142;Población;22625.0;A
2009;3690;273730;3143;Población;85450.0;A
2009;3690;273733;2352;Población;54025.0;A
2009;3690;273733;2402;Población;76050.0;A
2009;3690;273733;2482;Población;37250.0;A
2009;3690;273733;2713;Población;53250.0;A
2009;3690;273733;2797;Población;28650.0;A
2009;3690;273733;2911;Población;30925.0;A
2009;3690;273733;3023;Población;121125.0;A
2009;3690;273733;3142;Población;103275.0;A
2009;3690;273733;3143;Población;504550.0;A
2009;3690;273732;2352;Población;32300.0;A
2009;3690;273732;2402;Población;69300.0;A
2009;3690;273732;2482;Población;45775.0;A
2009;3690;273732;2713;Población;55725.0;A
2009;3690;273732;2797;Población;29975.0;A
2009;3690;273732;2911;Población;37825.0;A
2009;3690;273732;3023;Población;77000.0;A
2009;3690;273732;3142;Población;116050.0;A
2009;3690;273732;3143;Población;463950.0;A
2009;3690;273734;2352;Población;32575.0;A
2009;3690;273734;2402;Población;67950.0;A
2009;3690;273734;2482;Población;39300.0;A
2009;3690;273734;2713;Población;51325.0;A
2009;3690;273734;2797;Población;24150.0;A
2009;3690;273734;2911;Población;30325.0;A
2009;3690;273734;3023;Población;109875.0;A
2009;3690;273734;3142;Población;133950.0;A
2009;3690;273734;3143;Población;489450.0;A
2009;3690;;2352;Población;22625.0;A
2009;3690;;2402;Población;57250.0;A
2009;3690;;2482;Población;45175.0;A
2009;3690;;2713;Población;42750.0;A
2009;3690;;2797;Población;26725.0;A
2009;3690;;2911;Población;36225.0;A
2009;3690;;3023;Población;57150.0;A
2009;3690;;3142;Población;85325.0;A
2009;3690;;3143;Población;373225.0;A
2009;3690;273721;2352;Población;183225.0;A
2009;3690;273721;2402;Población;310725.0;A
2009;3690;273721;2482;Población;236175.0;A
2009;3690;273721;2713;Población;263775.0;A
2009;3690;273721;2797;Población;174350.0;A
2009;3690;273721;2911;Población;189675.0;A
2009;3690;273721;3023;Población;419675.0;A
2009;3690;273721;3142;Población;553750.0;A
2009;3690;273721;3143;Población;2331350.0;A
2009;3691;273728;2352;Población;80400.0;A
2009;3691;273728;2402;Población;45450.0;A
2009;3691;273728;2482;Población;91125.0;A
2009;3691;273728;2713;Población;74000.0;A
2009;3691;273728;2797;Población;88000.0;A
2009;3691;273728;2911;Población;96750.0;A
2009;3691;273728;3023;Población;44825.0;A
2009;3691;273728;3142;Población;122000.0;A
2009;3691;273728;3143;Población;642550.0;A
2009;3691;273729;2352;Población;27450.0;A
2009;3691;273729;2402;Población;73675.0;A
2009;3691;273729;2482;Población;55250.0;A
2009;3691;273729;2713;Población;40375.0;A
2009;3691;273729;2797;Población;30900.0;A
2009;3691;273729;2911;Población;45600.0;A
2009;3691;273729;3023;Población;54850.0;A
2009;3691;273729;3142;Población;113700.0;A
2009;3691;273729;3143;Población;441800.0;A
2009;3691;273730;2352;Población;46800.0;A
2009;3691;273730;2402;Población;86725.0;A
2009;3691;273730;2482;Población;58350.0;A
2009;3691;273730;2713;Población;76350.0;A
2009;3691;273730;2797;Población;37875.0;A
2009;3691;273730;2911;Población;37600.0;A
2009;3691;273730;3023;Población;126325.0;A
2009;3691;273730;3142;Población;140550.0;A
2009;3691;273730;3143;Población;610575.0;A
2009;3691;273733;2352;Población;97650.0;A
2009;3691;273733;2402;Población;152500.0;A
2009;3691;273733;2482;Población;79750.0;A
2009;3691;273733;2713;Población;110675.0;A
2009;3691;273733;2797;Población;55900.0;A
2009;3691;273733;2911;Población;62200.0;A
2009;3691;273733;3023;Población;243050.0;A
2009;3691;273733;3142;Población;219875.0;A
2009;3691;273733;3143;Población;1021600.0;A
2009;3691;273732;2352;Población;53000.0;A
2009;3691;273732;2402;Población;121275.0;A
2009;3691;273732;2482;Población;78925.0;A
2009;3691;273732;2713;Población;95825.0;A
2009;3691;273732;2797;Población;53375.0;A
2009;3691;273732;2911;Población;70050.0;A
2009;3691;273732;3023;Población;132575.0;A
2009;3691;273732;3142;Población;193450.0;A
2009;3691;273732;3143;Población;798475.0;A
2009;3691;273734;2352;Población;70950.0;A
2009;3691;273734;2402;Población;147625.0;A
2009;3691;273734;2482;Población;83575.0;A
2009;3691;273734;2713;Población;103650.0;A
2009;3691;273734;2797;Población;55175.0;A
2009;3691;273734;2911;Población;59800.0;A
2009;3691;273734;3023;Población;227600.0;A
2009;3691;273734;3142;Población;280900.0;A
2009;3691;273734;3143;Población;1029275.0;A
2009;3691;;2352;Población;34850.0;A
2009;3691;;2402;Población;79975.0;A
2009;3691;;2482;Población;65700.0;A
2009;3691;;2713;Población;68425.0;A
2009;3691;;2797;Población;37325.0;A
2009;3691;;2911;Población;55500.0;A
2009;3691;;3023;Población;89925.0;A
2009;3691;;3142;Población;127650.0;A
2009;3691;;3143;Población;559350.0;A
2009;3691;273721;2352;Población;411100.0;A
2009;3691;273721;2402;Población;707225.0;A
2009;3691;273721;2482;Población;512675.0;A
2009;3691;273721;2713;Población;569300.0;A
2009;3691;273721;2797;Población;358550.0;A
2009;3691;273721;2911;Población;427500.0;A
2009;3691;273721;3023;Población;919150.0;A
2009;3691;273721;3142;Población;1198125.0;A
2009;3691;273721;3143;Población;5103625.0;A
2010;3689;273728;2352;Población;52025.0;A
2010;3689;273728;2402;Población;28125.0;A
2010;3689;273728;2482;Población;48900.0;A
2010;3689;273728;2713;Población;37600.0;A
2010;3689;273728;2797;Población;33450.0;A
2010;3689;273728;2911;Población;60675.0;A
2010;3689;273728;3023;Población;24900.0;A
2010;3689;273728;3142;Población;61400.0;A
2010;3689;273728;3143;Población;347075.0;A
2010;3689;273729;2352;Población;20450.0;A
2010;3689;273729;2402;Población;59075.0;A
2010;3689;273729;2482;Población;41275.0;A
2010;3689;273729;2713;Población;30725.0;A
2010;3689;273729;2797;Población;25925.0;A
2010;3689;273729;2911;Población;36025.0;A
2010;3689;273729;3023;Población;39200.0;A
2010;3689;273729;3142;Población;86450.0;A
2010;3689;273729;3143;Población;339125.0;A
2010;3689;273730;2352;Población;39200.0;A
2010;3689;273730;2402;Población;72975.0;A
2010;3689;273730;2482;Población;46350.0;A
2010;3689;273730;2713;Población;60325.0;A
2010;3689;273730;2797;Población;31925.0;A
2010;3689;273730;2911;Población;31875.0;A
2010;3689;273730;3023;Población;99900.0;A
2010;3689;273730;3142;Población;110275.0;A
2010;3689;273730;3143;Población;492825.0;A
2010;3689;273733;2352;Población;44050.0;A
2010;3689;273733;2402;Población;79825.0;A
2010;3689;273733;2482;Población;43550.0;A
2010;3689;273733;2713;Población;58175.0;A
2010;3689;273733;2797;Población;28150.0;A
2010;3689;273733;2911;Población;31325.0;A
2010;3689;273733;3023;Población;124675.0;A
2010;3689;273733;3142;Población;118100.0;A
2010;3689;273733;3143;Población;527850.0;A
2010;3689;273732;2352;Población;21800.0;A
2010;3689;273732;2402;Población;54100.0;A
2010;3689;273732;2482;Población;33300.0;A
2010;3689;273732;2713;Población;41525.0;A
2010;3689;273732;2797;Población;23700.0;A
2010;3689;273732;2911;Población;32225.0;A
2010;3689;273732;3023;Población;59150.0;A
2010;3689;273732;3142;Población;79400.0;A
2010;3689;273732;3143;Población;345200.0;A
2010;3689;273734;2352;Población;39250.0;A
2010;3689;273734;2402;Población;80975.0;A
2010;3689;273734;2482;Población;44250.0;A
2010;3689;273734;2713;Población;52700.0;A
2010;3689;273734;2797;Población;31025.0;A
2010;3689;273734;2911;Población;29100.0;A
2010;3689;273734;3023;Población;120125.0;A
2010;3689;273734;3142;Población;148600.0;A
2010;3689;273734;3143;Población;546025.0;A
2010;3689;;2352;Población;11150.0;A
2010;3689;;2402;Población;20600.0;A
2010;3689;;2482;Población;18625.0;A
2010;3689;;2713;Población;23725.0;A
2010;3689;;2797;Población;9550.0;A
2010;3689;;2911;Población;17825.0;A
2010;3689;;3023;Población;29150.0;A
2010;3689;;3142;Población;38425.0;A
2010;3689;;3143;Población;169050.0;A
2010;3689;273721;2352;Población;227925.0;A
2010;3689;273721;2402;Población;395675.0;A
2010;3689;273721;2482;Población;276250.0;A
2010;3689;273721;2713;Población;304775.0;A
2010;3689;273721;2797;Población;183725.0;A
2010;3689;273721;2911;Población;239050.0;A
2010;3689;273721;3023;Población;497100.0;A
2010;3689;273721;3142;Población;642650.0;A
2010;3689;273721;3143;Población;2767150.0;A
2010;3690;273728;2352;Población;30725.0;A
2010;3690;273728;2402;Población;18325.0;A
2010;3690;273728;2482;Población;45850.0;A
2010;3690;273728;2713;Población;39825.0;A
2010;3690;273728;2797;Población;51475.0;A
2010;3690;273728;2911;Población;42775.0;A
2010;3690;273728;3023;Población;22050.0;A
2010;3690;273728;3142;Población;66825.0;A
2010;3690;273728;3143;Población;317850.0;A
2010;3690;273729;2352;Población;5975.0;A
2010;3690;273729;2402;Población;13250.0;A
2010;3690;273729;2482;Población;13600.0;A
2010;3690;273729;2713;Población;8450.0;A
2010;3690;273729;2797;Población;5425.0;A
2010;3690;273729;2911;Población;9050.0;A
2010;3690;273729;3023;Población;15325.0;A
2010;3690;273729;3142;Población;25600.0;A
2010;3690;273729;3143;Población;96675.0;A
2010;3690;273730;2352;Población;4300.0;A
2010;3690;273730;2402;Población;7650.0;A
2010;3690;273730;2482;Población;9950.0;A
2010;3690;273730;2713;Población;12475.0;A
2010;3690;273730;2797;Población;3150.0;A
2010;3690;273730;2911;Población;3975.0;A
2010;3690;273730;3023;Población;17575.0;A
2010;3690;273730;3142;Población;21425.0;A
2010;3690;273730;3143;Población;80500.0;A
2010;3690;273733;2352;Población;55925.0;A
2010;3690;273733;2402;Población;78775.0;A
2010;3690;273733;2482;Población;38500.0;A
2010;3690;273733;2713;Población;52975.0;A
2010;3690;273733;2797;Población;30375.0;A
2010;3690;273733;2911;Población;31850.0;A
2010;3690;273733;3023;Población;124450.0;A
2010;3690;273733;3142;Población;106300.0;A
2010;3690;273733;3143;Población;519150.0;A
2010;3690;273732;2352;Población;33700.0;A
2010;3690;273732;2402;Población;70750.0;A
2010;3690;273732;2482;Población;47600.0;A
2010;3690;273732;2713;Población;57550.0;A
2010;3690;273732;2797;Población;31025.0;A
2010;3690;273732;2911;Población;38200.0;A
2010;3690;273732;3023;Población;81325.0;A
2010;3690;273732;3142;Población;121725.0;A
2010;3690;273732;3143;Población;481875.0;A
2010;3690;273734;2352;Población;31550.0;A
2010;3690;273734;2402;Población;69025.0;A
2010;3690;273734;2482;Población;39200.0;A
2010;3690;273734;2713;Población;51775.0;A
2010;3690;273734;2797;Población;24775.0;A
2010;3690;273734;2911;Población;30425.0;A
2010;3690;273734;3023;Población;112725.0;A
2010;3690;273734;3142;Población;133525.0;A
2010;3690;273734;3143;Población;493000.0;A
2010;3690;;2352;Población;22350.0;A
2010;3690;;2402;Población;57800.0;A
2010;3690;;2482;Población;43975.0;A
2010;3690;;2713;Población;42350.0;A
2010;3690;;2797;Población;27075.0;A
2010;3690;;2911;Población;35775.0;A
2010;3690;;3023;Población;58050.0;A
2010;3690;;3142;Población;83625.0;A
2010;3690;;3143;Población;371000.0;A
2010;3690;273721;2352;Población;184525.0;A
2010;3690;273721;2402;Población;315575.0;A
2010;3690;273721;2482;Población;238675.0;A
2010;3690;273721;2713;Población;265400.0;A
2010;3690;273721;2797;Población;173300.0;A
2010;3690;273721;2911;Población;192050.0;A
2010;3690;273721;3023;Población;431500.0;A
2010;3690;273721;3142;Población;559025.0;A
2010;3690;273721;3143;Población;2360050.0;A
2010;3691;273728;2352;Población;82750.0;A
2010;3691;273728;2402;Población;46450.0;A
2010;3691;273728;2482;Población;94750.0;A
2010;3691;273728;2713;Población;77425.0;A
2010;3691;273728;2797;Población;84925.0;A
2010;3691;273728;2911;Población;103450.0;A
2010;3691;273728;3023;Población;46950.0;A
2010;3691;273728;3142;Población;128225.0;A
2010;3691;273728;3143;Población;664925.0;A
2010;3691;273729;2352;Población;26425.0;A
2010;3691;273729;2402;Población;72325.0;A
2010;3691;273729;2482;Población;54875.0;A
2010;3691;273729;2713;Población;39175.0;A
2010;3691;273729;2797;Población;31350.0;A
2010;3691;273729;2911;Población;45075.0;A
2010;3691;273729;3023;Población;54525.0;A
2010;3691;273729;3142;Población;112050.0;A
2010;3691;273729;3143;Población;435800.0;A
2010;3691;273730;2352;Población;43500.0;A
2010;3691;273730;2402;Población;80625.0;A
2010;3691;273730;2482;Población;56300.0;A
2010;3691;273730;2713;Población;72800.0;A
2010;3691;273730;2797;Población;35075.0;A
2010;3691;273730;2911;Población;35850.0;A
2010;3691;273730;3023;Población;117475.0;A
2010;3691;273730;3142;Población;131700.0;A
2010;3691;273730;3143;Población;573325.0;A
2010;3691;273733;2352;Población;99975.0;A
2010;3691;273733;2402;Población;158600.0;A
2010;3691;273733;2482;Población;82050.0;A
2010;3691;273733;2713;Población;111150.0;A
2010;3691;273733;2797;Población;58525.0;A
2010;3691;273733;2911;Población;63175.0;A
2010;3691;273733;3023;Población;249125.0;A
2010;3691;273733;3142;Población;224400.0;A
2010;3691;273733;3143;Población;1047000.0;A
2010;3691;273732;2352;Población;55500.0;A
2010;3691;273732;2402;Población;124850.0;A
2010;3691;273732;2482;Población;80900.0;A
2010;3691;273732;2713;Población;99075.0;A
2010;3691;273732;2797;Población;54725.0;A
2010;3691;273732;2911;Población;70425.0;A
2010;3691;273732;3023;Población;140475.0;A
2010;3691;273732;3142;Población;201125.0;A
2010;3691;273732;3143;Población;827075.0;A
2010;3691;273734;2352;Población;70800.0;A
2010;3691;273734;2402;Población;150000.0;A
2010;3691;273734;2482;Población;83450.0;A
2010;3691;273734;2713;Población;104475.0;A
2010;3691;273734;2797;Población;55800.0;A
2010;3691;273734;2911;Población;59525.0;A
2010;3691;273734;3023;Población;232850.0;A
2010;3691;273734;3142;Población;282125.0;A
2010;3691;273734;3143;Población;1039025.0;A
2010;3691;;2352;Población;33500.0;A
2010;3691;;2402;Población;78400.0;A
2010;3691;;2482;Población;62600.0;A
2010;3691;;2713;Población;66075.0;A
2010;3691;;2797;Población;36625.0;A
2010;3691;;2911;Población;53600.0;A
2010;3691;;3023;Población;87200.0;A
2010;3691;;3142;Población;122050.0;A
2010;3691;;3143;Población;540050.0;A
2010;3691;273721;2352;Población;412450.0;A
2010;3691;273721;2402;Población;711250.0;A
2010;3691;273721;2482;Población;514925.0;A
2010;3691;273721;2713;Población;570175.0;A
2010;3691;273721;2797;Población;357025.0;A
2010;3691;273721;2911;Población;431100.0;A
2010;3691;273721;3023;Población;928600.0;A
2010;3691;273721;3142;Población;1201675.0;A
2010;3691;273721;3143;Población;5127200.0;A
2011;3689;273728;2352;Población;54750.0;A
2011;3689;273728;2402;Población;28775.0;A
2011;3689;273728;2482;Población;51300.0;A
2011;3689;273728;2713;Población;40050.0;A
2011;3689;273728;2797;Población;34925.0;A
2011;3689;273728;2911;Población;65050.0;A
2011;3689;273728;3023;Población;26725.0;A
2011;3689;273728;3142;Población;64825.0;A
2011;3689;273728;3143;Población;366400.0;A
2011;3689;273729;2352;Población;19500.0;A
2011;3689;273729;2402;Población;59675.0;A
2011;3689;273729;2482;Población;40200.0;A
2011;3689;273729;2713;Población;29550.0;A
2011;3689;273729;2797;Población;25450.0;A
2011;3689;273729;2911;Población;35125.0;A
2011;3689;273729;3023;Población;37975.0;A
2011;3689;273729;3142;Población;83725.0;A
2011;3689;273729;3143;Población;331200.0;A
2011;3689;273730;2352;Población;33725.0;A
2011;3689;273730;2402;Población;64775.0;A
2011;3689;273730;2482;Población;41675.0;A
2011;3689;273730;2713;Población;54200.0;A
2011;3689;273730;2797;Población;27450.0;A
2011;3689;273730;2911;Población;27700.0;A
2011;3689;273730;3023;Población;91075.0;A
2011;3689;273730;3142;Población;100550.0;A
2011;3689;273730;3143;Población;441150.0;A
2011;3689;273733;2352;Población;44475.0;A
2011;3689;273733;2402;Población;81575.0;A
2011;3689;273733;2482;Población;44500.0;A
2011;3689;273733;2713;Población;60250.0;A
2011;3689;273733;2797;Población;28875.0;A
2011;3689;273733;2911;Población;31625.0;A
2011;3689;273733;3023;Población;126125.0;A
2011;3689;273733;3142;Población;120125.0;A
2011;3689;273733;3143;Población;537550.0;A
2011;3689;273732;2352;Población;22750.0;A
2011;3689;273732;2402;Población;54125.0;A
2011;3689;273732;2482;Población;33900.0;A
2011;3689;273732;2713;Población;42925.0;A
2011;3689;273732;2797;Población;25400.0;A
2011;3689;273732;2911;Población;32725.0;A
2011;3689;273732;3023;Población;60725.0;A
2011;3689;273732;3142;Población;80475.0;A
2011;3689;273732;3143;Población;353025.0;A
2011;3689;273734;2352;Población;39275.0;A
2011;3689;273734;2402;Población;81425.0;A
2011;3689;273734;2482;Población;43975.0;A
2011;3689;273734;2713;Población;52675.0;A
2011;3689;273734;2797;Población;30650.0;A
2011;3689;273734;2911;Población;29300.0;A
2011;3689;273734;3023;Población;119650.0;A
2011;3689;273734;3142;Población;150950.0;A
2011;3689;273734;3143;Población;547900.0;A
2011;3689;;2352;Población;10450.0;A
2011;3689;;2402;Población;19675.0;A
2011;3689;;2482;Población;17425.0;A
2011;3689;;2713;Población;22575.0;A
2011;3689;;2797;Población;9400.0;A
2011;3689;;2911;Población;17100.0;A
2011;3689;;3023;Población;27950.0;A
2011;3689;;3142;Población;35800.0;A
2011;3689;;3143;Población;160375.0;A
2011;3689;273721;2352;Población;224925.0;A
2011;3689;273721;2402;Población;390025.0;A
2011;3689;273721;2482;Población;272975.0;A
2011;3689;273721;2713;Población;302225.0;A
2011;3689;273721;2797;Población;182150.0;A
2011;3689;273721;2911;Población;238625.0;A
2011;3689;273721;3023;Población;490225.0;A
2011;3689;273721;3142;Población;636450.0;A
2011;3689;273721;3143;Población;2737600.0;A
2011;3690;273728;2352;Población;31250.0;A
2011;3690;273728;2402;Población;17925.0;A
2011;3690;273728;2482;Población;47700.0;A
2011;3690;273728;2713;Población;41450.0;A
2011;3690;273728;2797;Población;53125.0;A
2011;3690;273728;2911;Población;43275.0;A
2011;3690;273728;3023;Población;22850.0;A
2011;3690;273728;3142;Población;67300.0;A
2011;3690;273728;3143;Población;324875.0;A
2011;3690;273729;2352;Población;5900.0;A
2011;3690;273729;2402;Población;13325.0;A
2011;3690;273729;2482;Población;13325.0;A
2011;3690;273729;2713;Población;7950.0;A
2011;3690;273729;2797;Población;5650.0;A
2011;3690;273729;2911;Población;8625.0;A
2011;3690;273729;3023;Población;15600.0;A
2011;3690;273729;3142;Población;24950.0;A
2011;3690;273729;3143;Población;95325.0;A
2011;3690;273730;2352;Población;3875.0;A
2011;3690;273730;2402;Población;6675.0;A
2011;3690;273730;2482;Población;8775.0;A
2011;3690;273730;2713;Población;11925.0;A
2011;3690;273730;2797;Población;3150.0;A
2011;3690;273730;2911;Población;3825.0;A
2011;3690;273730;3023;Población;16050.0;A
2011;3690;273730;3142;Población;20725.0;A
2011;3690;273730;3143;Población;75000.0;A
2011;3690;273733;2352;Población;56050.0;A
2011;3690;273733;2402;Población;79025.0;A
2011;3690;273733;2482;Población;39750.0;A
2011;3690;273733;2713;Población;53725.0;A
2011;3690;273733;2797;Población;29400.0;A
2011;3690;273733;2911;Población;31800.0;A
2011;3690;273733;3023;Población;126525.0;A
2011;3690;273733;3142;Población;106975.0;A
2011;3690;273733;3143;Población;523250.0;A
2011;3690;273732;2352;Población;33550.0;A
2011;3690;273732;2402;Población;72225.0;A
2011;3690;273732;2482;Población;49350.0;A
2011;3690;273732;2713;Población;58675.0;A
2011;3690;273732;2797;Población;32400.0;A
2011;3690;273732;2911;Población;39200.0;A
2011;3690;273732;3023;Población;83800.0;A
2011;3690;273732;3142;Población;124325.0;A
2011;3690;273732;3143;Población;493525.0;A
2011;3690;273734;2352;Población;31075.0;A
2011;3690;273734;2402;Población;68450.0;A
2011;3690;273734;2482;Población;38375.0;A
2011;3690;273734;2713;Población;51650.0;A
2011;3690;273734;2797;Población;24025.0;A
2011;3690;273734;2911;Población;30525.0;A
2011;3690;273734;3023;Población;111375.0;A
2011;3690;273734;3142;Población;133775.0;A
2011;3690;273734;3143;Población;489250.0;A
2011;3690;;2352;Población;21925.0;A
2011;3690;;2402;Población;57025.0;A
2011;3690;;2482;Población;42975.0;A
2011;3690;;2713;Población;41725.0;A
2011;3690;;2797;Población;26875.0;A
2011;3690;;2911;Población;34375.0;A
2011;3690;;3023;Población;57200.0;A
2011;3690;;3142;Población;83125.0;A
2011;3690;;3143;Población;365225.0;A
2011;3690;273721;2352;Población;183625.0;A
2011;3690;273721;2402;Población;314650.0;A
2011;3690;273721;2482;Población;240250.0;A
2011;3690;273721;2713;Población;267100.0;A
2011;3690;273721;2797;Población;174625.0;A
2011;3690;273721;2911;Población;191625.0;A
2011;3690;273721;3023;Población;433400.0;A
2011;3690;273721;3142;Población;561175.0;A
2011;3690;273721;3143;Población;2366450.0;A
2011;3691;273728;2352;Población;86000.0;A
2011;3691;273728;2402;Población;46700.0;A
2011;3691;273728;2482;Población;99000.0;A
2011;3691;273728;2713;Población;81500.0;A
2011;3691;273728;2797;Población;88050.0;A
2011;3691;273728;2911;Población;108325.0;A
2011;3691;273728;3023;Población;49575.0;A
2011;3691;273728;3142;Población;132125.0;A
2011;3691;273728;3143;Población;691275.0;A
2011;3691;273729;2352;Población;25400.0;A
2011;3691;273729;2402;Población;73000.0;A
2011;3691;273729;2482;Población;53525.0;A
2011;3691;273729;2713;Población;37500.0;A
2011;3691;273729;2797;Población;31100.0;A
2011;3691;273729;2911;Población;43750.0;A
2011;3691;273729;3023;Población;53575.0;A
2011;3691;273729;3142;Población;108675.0;A
2011;3691;273729;3143;Población;426525.0;A
2011;3691;273730;2352;Población;37600.0;A
2011;3691;273730;2402;Población;71450.0;A
2011;3691;273730;2482;Población;50450.0;A
2011;3691;273730;2713;Población;66125.0;A
2011;3691;273730;2797;Población;30600.0;A
2011;3691;273730;2911;Población;31525.0;A
2011;3691;273730;3023;Población;107125.0;A
2011;3691;273730;3142;Población;121275.0;A
2011;3691;273730;3143;Población;516150.0;A
2011;3691;273733;2352;Población;100525.0;A
2011;3691;273733;2402;Población;160600.0;A
2011;3691;273733;2482;Población;84250.0;A
2011;3691;273733;2713;Población;113975.0;A
2011;3691;273733;2797;Población;58275.0;A
2011;3691;273733;2911;Población;63425.0;A
2011;3691;273733;3023;Población;252650.0;A
2011;3691;273733;3142;Población;227100.0;A
2011;3691;273733;3143;Población;1060800.0;A
2011;3691;273732;2352;Población;56300.0;A
2011;3691;273732;2402;Población;126350.0;A
2011;3691;273732;2482;Población;83250.0;A
2011;3691;273732;2713;Población;101600.0;A
2011;3691;273732;2797;Población;57800.0;A
2011;3691;273732;2911;Población;71925.0;A
2011;3691;273732;3023;Población;144525.0;A
2011;3691;273732;3142;Población;204800.0;A
2011;3691;273732;3143;Población;846550.0;A
2011;3691;273734;2352;Población;70350.0;A
2011;3691;273734;2402;Población;149875.0;A
2011;3691;273734;2482;Población;82350.0;A
2011;3691;273734;2713;Población;104325.0;A
2011;3691;273734;2797;Población;54675.0;A
2011;3691;273734;2911;Población;59825.0;A
2011;3691;273734;3023;Población;231025.0;A
2011;3691;273734;3142;Población;284725.0;A
