D_TEMPORAL_0;D_SEXO_0;D_MCVL_TIPOCOTIZACION_0;D_TERRITORIO_0;D_MCVL_COTIZANTE_0;INDICATOR;OBS_VALUE;FREQ
2018;3689;53593;2911;53591;Población;169325.0;A
2018;3689;53593;3023;53591;Población;408825.0;A
2018;3689;53593;3142;53591;Población;488550.0;A
2018;3689;53593;3143;53591;Población;2138550.0;A
2018;3690;53594;2352;53591;Población;104000.0;A
2018;3690;53594;2402;53591;Población;155025.0;A
2018;3690;53594;2482;53591;Población;106075.0;A
2018;3690;53594;2713;53591;Población;127625.0;A
2018;3690;53594;2797;53591;Población;91025.0;A
2018;3690;53594;2911;53591;Población;82475.0;A
2018;3690;53594;3023;53591;Población;258500.0;A
2018;3690;53594;3142;53591;Población;283025.0;A
2018;3690;53594;3143;53591;Población;1207750.0;A
2018;3690;53595;2352;53591;Población;8700.0;A
2018;3690;53595;2402;53591;Población;20650.0;A
2018;3690;53595;2482;53591;Población;9975.0;A
2018;3690;53595;2713;53591;Población;12275.0;A
2018;3690;53595;2797;53591;Población;5350.0;A
2018;3690;53595;2911;53591;Población;6900.0;A
2018;3690;53595;3023;53591;Población;23100.0;A
2018;3690;53595;3142;53591;Población;29175.0;A
2018;3690;53595;3143;53591;Población;116125.0;A
2018;3690;53596;2352;53591;Población;1300.0;A
2018;3690;53596;2402;53591;Población;1275.0;A
2018;3690;53596;2482;53591;Población;3000.0;A
2018;3690;53596;2713;53591;Población;4400.0;A
2018;3690;53596;2797;53591;Población;1175.0;A
2018;3690;53596;2911;53591;Población;2700.0;A
2018;3690;53596;3023;53591;Población;2875.0;A
2018;3690;53596;3142;53591;Población;4175.0;A
2018;3690;53596;3143;53591;Población;20900.0;A
2018;3690;53597;2352;53591;Población;45400.0;A
2018;3690;53597;2402;53591;Población;62600.0;A
2018;3690;53597;2482;53591;Población;56375.0;A
2018;3690;53597;2713;53591;Población;58500.0;A
2018;3690;53597;2797;53591;Población;49400.0;A
2018;3690;53597;2911;53591;Población;46450.0;A
2018;3690;53597;3023;53591;Población;78700.0;A
2018;3690;53597;3142;53591;Población;111700.0;A
2018;3690;53597;3143;53591;Población;509125.0;A
2018;3690;53593;2352;53591;Población;159400.0;A
2018;3690;53593;2402;53591;Población;239550.0;A
2018;3690;53593;2482;53591;Población;175425.0;A
2018;3690;53593;2713;53591;Población;202800.0;A
2018;3690;53593;2797;53591;Población;146950.0;A
2018;3690;53593;2911;53591;Población;138525.0;A
2018;3690;53593;3023;53591;Población;363175.0;A
2018;3690;53593;3142;53591;Población;428075.0;A
2018;3690;53593;3143;53591;Población;1853900.0;A
2018;3691;53594;2352;53591;Población;241800.0;A
2018;3691;53594;2402;53591;Población;356675.0;A
2018;3691;53594;2482;53591;Población;245125.0;A
2018;3691;53594;2713;53591;Población;290900.0;A
2018;3691;53594;2797;53591;Población;185225.0;A
2018;3691;53594;2911;53591;Población;192350.0;A
2018;3691;53594;3023;53591;Población;570025.0;A
2018;3691;53594;3142;53591;Población;632775.0;A
2018;3691;53594;3143;53591;Población;2714875.0;A
2018;3691;53595;2352;53591;Población;16475.0;A
2018;3691;53595;2402;53591;Población;38275.0;A
2018;3691;53595;2482;53591;Población;17300.0;A
2018;3691;53595;2713;53591;Población;22775.0;A
2018;3691;53595;2797;53591;Población;10775.0;A
2018;3691;53595;2911;53591;Población;11450.0;A
2018;3691;53595;3023;53591;Población;40875.0;A
2018;3691;53595;3142;53591;Población;52925.0;A
2018;3691;53595;3143;53591;Población;210850.0;A
2018;3691;53596;2352;53591;Población;2100.0;A
2018;3691;53596;2402;53591;Población;2725.0;A
2018;3691;53596;2482;53591;Población;4875.0;A
2018;3691;53596;2713;53591;Población;5975.0;A
2018;3691;53596;2797;53591;Población;1975.0;A
2018;3691;53596;2911;53591;Población;4750.0;A
2018;3691;53596;3023;53591;Población;4675.0;A
2018;3691;53596;3142;53591;Población;7125.0;A
2018;3691;53596;3143;53591;Población;34200.0;A
2018;3691;53597;2352;53591;Población;96125.0;A
2018;3691;53597;2402;53591;Población;135625.0;A
2018;3691;53597;2482;53591;Población;112025.0;A
2018;3691;53597;2713;53591;Población;115200.0;A
2018;3691;53597;2797;53591;Población;94025.0;A
2018;3691;53597;2911;53591;Población;99300.0;A
2018;3691;53597;3023;53591;Población;156425.0;A
2018;3691;53597;3142;53591;Población;223800.0;A
2018;3691;53597;3143;53591;Población;1032525.0;A
2018;3691;53593;2352;53591;Población;356500.0;A
2018;3691;53593;2402;53591;Población;533300.0;A
2018;3691;53593;2482;53591;Población;379325.0;A
2018;3691;53593;2713;53591;Población;434850.0;A
2018;3691;53593;2797;53591;Población;292000.0;A
2018;3691;53593;2911;53591;Población;307850.0;A
2018;3691;53593;3023;53591;Población;772000.0;A
2018;3691;53593;3142;53591;Población;916625.0;A
2018;3691;53593;3143;53591;Población;3992450.0;A
2019;3689;53594;2352;53591;Población;141075.0;A
2019;3689;53594;2402;53591;Población;206825.0;A
2019;3689;53594;2482;53591;Población;140725.0;A
2019;3689;53594;2713;53591;Población;166600.0;A
2019;3689;53594;2797;53591;Población;97550.0;A
2019;3689;53594;2911;53591;Población;111875.0;A
2019;3689;53594;3023;53591;Población;321900.0;A
2019;3689;53594;3142;53591;Población;357675.0;A
2019;3689;53594;3143;53591;Población;1544225.0;A
2019;3689;53595;2352;53591;Población;7000.0;A
2019;3689;53595;2402;53591;Población;17525.0;A
2019;3689;53595;2482;53591;Población;6500.0;A
2019;3689;53595;2713;53591;Población;10325.0;A
2019;3689;53595;2797;53591;Población;4600.0;A
2019;3689;53595;2911;53591;Población;4075.0;A
2019;3689;53595;3023;53591;Población;16150.0;A
2019;3689;53595;3142;53591;Población;20725.0;A
2019;3689;53595;3143;53591;Población;86900.0;A
2019;3689;53596;2352;53591;Población;775.0;A
2019;3689;53596;2402;53591;Población;1675.0;A
2019;3689;53596;2482;53591;Población;1500.0;A
2019;3689;53596;2713;53591;Población;1575.0;A
2019;3689;53596;2797;53591;Población;625.0;A
2019;3689;53596;2911;53591;Población;1850.0;A
2019;3689;53596;3023;53591;Población;1675.0;A
2019;3689;53596;3142;53591;Población;3125.0;A
2019;3689;53596;3143;53591;Población;12800.0;A
2019;3689;53597;2352;53591;Población;53075.0;A
2019;3689;53597;2402;53591;Población;71750.0;A
2019;3689;53597;2482;53591;Población;55825.0;A
2019;3689;53597;2713;53591;Población;54450.0;A
2019;3689;53597;2797;53591;Población;46500.0;A
2019;3689;53597;2911;53591;Población;51625.0;A
2019;3689;53597;3023;53591;Población;77850.0;A
2019;3689;53597;3142;53591;Población;112775.0;A
2019;3689;53597;3143;53591;Población;523850.0;A
2019;3689;53593;2352;53591;Población;201925.0;A
2019;3689;53593;2402;53591;Población;297775.0;A
2019;3689;53593;2482;53591;Población;204550.0;A
2019;3689;53593;2713;53591;Población;232950.0;A
2019;3689;53593;2797;53591;Población;149275.0;A
2019;3689;53593;2911;53591;Población;169425.0;A
2019;3689;53593;3023;53591;Población;417575.0;A
2019;3689;53593;3142;53591;Población;494300.0;A
2019;3689;53593;3143;53591;Población;2167775.0;A
2019;3690;53594;2352;53591;Población;107300.0;A
2019;3690;53594;2402;53591;Población;158400.0;A
2019;3690;53594;2482;53591;Población;109050.0;A
2019;3690;53594;2713;53591;Población;133050.0;A
2019;3690;53594;2797;53591;Población;90975.0;A
2019;3690;53594;2911;53591;Población;83950.0;A
2019;3690;53594;3023;53591;Población;267025.0;A
2019;3690;53594;3142;53591;Población;292400.0;A
2019;3690;53594;3143;53591;Población;1242150.0;A
2019;3690;53595;2352;53591;Población;7375.0;A
2019;3690;53595;2402;53591;Población;20700.0;A
2019;3690;53595;2482;53591;Población;10575.0;A
2019;3690;53595;2713;53591;Población;11850.0;A
2019;3690;53595;2797;53591;Población;5600.0;A
2019;3690;53595;2911;53591;Población;6600.0;A
2019;3690;53595;3023;53591;Población;22975.0;A
2019;3690;53595;3142;53591;Población;27900.0;A
2019;3690;53595;3143;53591;Población;113575.0;A
2019;3690;53596;2352;53591;Población;1750.0;A
2019;3690;53596;2402;53591;Población;1950.0;A
2019;3690;53596;2482;53591;Población;3375.0;A
2019;3690;53596;2713;53591;Población;4525.0;A
2019;3690;53596;2797;53591;Población;1300.0;A
2019;3690;53596;2911;53591;Población;2925.0;A
2019;3690;53596;3023;53591;Población;3375.0;A
2019;3690;53596;3142;53591;Población;5125.0;A
2019;3690;53596;3143;53591;Población;24325.0;A
2019;3690;53597;2352;53591;Población;48050.0;A
2019;3690;53597;2402;53591;Población;65850.0;A
2019;3690;53597;2482;53591;Población;55875.0;A
2019;3690;53597;2713;53591;Población;57400.0;A
2019;3690;53597;2797;53591;Población;49975.0;A
2019;3690;53597;2911;53591;Población;46950.0;A
2019;3690;53597;3023;53591;Población;80050.0;A
2019;3690;53597;3142;53591;Población;114075.0;A
2019;3690;53597;3143;53591;Población;518225.0;A
2019;3690;53593;2352;53591;Población;164475.0;A
2019;3690;53593;2402;53591;Población;246900.0;A
2019;3690;53593;2482;53591;Población;178875.0;A
2019;3690;53593;2713;53591;Población;206825.0;A
2019;3690;53593;2797;53591;Población;147850.0;A
2019;3690;53593;2911;53591;Población;140425.0;A
2019;3690;53593;3023;53591;Población;373425.0;A
2019;3690;53593;3142;53591;Población;439500.0;A
2019;3690;53593;3143;53591;Población;1898275.0;A
2019;3691;53594;2352;53591;Población;248375.0;A
2019;3691;53594;2402;53591;Población;365225.0;A
2019;3691;53594;2482;53591;Población;249775.0;A
2019;3691;53594;2713;53591;Población;299650.0;A
2019;3691;53594;2797;53591;Población;188525.0;A
2019;3691;53594;2911;53591;Población;195825.0;A
2019;3691;53594;3023;53591;Población;588925.0;A
2019;3691;53594;3142;53591;Población;650075.0;A
2019;3691;53594;3143;53591;Población;2786375.0;A
2019;3691;53595;2352;53591;Población;14375.0;A
2019;3691;53595;2402;53591;Población;38225.0;A
2019;3691;53595;2482;53591;Población;17075.0;A
2019;3691;53595;2713;53591;Población;22175.0;A
2019;3691;53595;2797;53591;Población;10200.0;A
2019;3691;53595;2911;53591;Población;10675.0;A
2019;3691;53595;3023;53591;Población;39125.0;A
2019;3691;53595;3142;53591;Población;48625.0;A
2019;3691;53595;3143;53591;Población;200475.0;A
2019;3691;53596;2352;53591;Población;2525.0;A
2019;3691;53596;2402;53591;Población;3625.0;A
2019;3691;53596;2482;53591;Población;4875.0;A
2019;3691;53596;2713;53591;Población;6100.0;A
2019;3691;53596;2797;53591;Población;1925.0;A
2019;3691;53596;2911;53591;Población;4775.0;A
2019;3691;53596;3023;53591;Población;5050.0;A
2019;3691;53596;3142;53591;Población;8250.0;A
2019;3691;53596;3143;53591;Población;37125.0;A
2019;3691;53597;2352;53591;Población;101125.0;A
2019;3691;53597;2402;53591;Población;137600.0;A
2019;3691;53597;2482;53591;Población;111700.0;A
2019;3691;53597;2713;53591;Población;111850.0;A
2019;3691;53597;2797;53591;Población;96475.0;A
2019;3691;53597;2911;53591;Población;98575.0;A
2019;3691;53597;3023;53591;Población;157900.0;A
2019;3691;53597;3142;53591;Población;226850.0;A
2019;3691;53597;3143;53591;Población;1042075.0;A
2019;3691;53593;2352;53591;Población;366400.0;A
2019;3691;53593;2402;53591;Población;544675.0;A
2019;3691;53593;2482;53591;Población;383425.0;A
2019;3691;53593;2713;53591;Población;439775.0;A
2019;3691;53593;2797;53591;Población;297125.0;A
2019;3691;53593;2911;53591;Población;309850.0;A
2019;3691;53593;3023;53591;Población;791000.0;A
2019;3691;53593;3142;53591;Población;933800.0;A
2019;3691;53593;3143;53591;Población;4066050.0;A
2020;3689;53594;2352;53591;Población;111875.0;A
2020;3689;53594;2402;53591;Población;136300.0;A
2020;3689;53594;2482;53591;Población;100225.0;A
2020;3689;53594;2713;53591;Población;115450.0;A
2020;3689;53594;2797;53591;Población;75100.0;A
2020;3689;53594;2911;53591;Población;77925.0;A
2020;3689;53594;3023;53591;Población;205450.0;A
2020;3689;53594;3142;53591;Población;252425.0;A
2020;3689;53594;3143;53591;Población;1074750.0;A
2020;3689;53595;2352;53591;Población;8025.0;A
2020;3689;53595;2402;53591;Población;19575.0;A
2020;3689;53595;2482;53591;Población;8175.0;A
2020;3689;53595;2713;53591;Población;12100.0;A
2020;3689;53595;2797;53591;Población;5525.0;A
2020;3689;53595;2911;53591;Población;4400.0;A
2020;3689;53595;3023;53591;Población;21775.0;A
2020;3689;53595;3142;53591;Población;24600.0;A
2020;3689;53595;3143;53591;Población;104175.0;A
2020;3689;53596;2352;53591;Población;775.0;A
2020;3689;53596;2402;53591;Población;1900.0;A
2020;3689;53596;2482;53591;Población;1325.0;A
2020;3689;53596;2713;53591;Población;1475.0;A
2020;3689;53596;2797;53591;Población;850.0;A
2020;3689;53596;2911;53591;Población;1750.0;A
2020;3689;53596;3023;53591;Población;1700.0;A
2020;3689;53596;3142;53591;Población;2825.0;A
2020;3689;53596;3143;53591;Población;12600.0;A
2020;3689;53597;2352;53591;Población;82175.0;A
2020;3689;53597;2402;53591;Población;134250.0;A
2020;3689;53597;2482;53591;Población;91050.0;A
2020;3689;53597;2713;53591;Población;100850.0;A
2020;3689;53597;2797;53591;Población;65750.0;A
2020;3689;53597;2911;53591;Población;82725.0;A
2020;3689;53597;3023;53591;Población;182125.0;A
2020;3689;53597;3142;53591;Población;207900.0;A
2020;3689;53597;3143;53591;Población;946825.0;A
2020;3689;53593;2352;53591;Población;202850.0;A
2020;3689;53593;2402;53591;Población;292025.0;A
2020;3689;53593;2482;53591;Población;200775.0;A
2020;3689;53593;2713;53591;Población;229875.0;A
2020;3689;53593;2797;53591;Población;147225.0;A
2020;3689;53593;2911;53591;Población;166800.0;A
2020;3689;53593;3023;53591;Población;411050.0;A
2020;3689;53593;3142;53591;Población;487750.0;A
2020;3689;53593;3143;53591;Población;2138350.0;A
2020;3690;53594;2352;53591;Población;82875.0;A
2020;3690;53594;2402;53591;Población;110750.0;A
2020;3690;53594;2482;53591;Población;80000.0;A
2020;3690;53594;2713;53591;Población;94900.0;A
2020;3690;53594;2797;53591;Población;66300.0;A
2020;3690;53594;2911;53591;Población;62675.0;A
2020;3690;53594;3023;53591;Población;170175.0;A
2020;3690;53594;3142;53591;Población;215150.0;A
2020;3690;53594;3143;53591;Población;882825.0;A
2020;3690;53595;2352;53591;Población;9675.0;A
2020;3690;53595;2402;53591;Población;24725.0;A
2020;3690;53595;2482;53591;Población;12175.0;A
2020;3690;53595;2713;53591;Población;14125.0;A
2020;3690;53595;2797;53591;Población;6250.0;A
2020;3690;53595;2911;53591;Población;7350.0;A
2020;3690;53595;3023;53591;Población;28825.0;A
2020;3690;53595;3142;53591;Población;31175.0;A
2020;3690;53595;3143;53591;Población;134300.0;A
2020;3690;53596;2352;53591;Población;1750.0;A
2020;3690;53596;2402;53591;Población;1800.0;A
2020;3690;53596;2482;53591;Población;3325.0;A
2020;3690;53596;2713;53591;Población;4125.0;A
2020;3690;53596;2797;53591;Población;1200.0;A
2020;3690;53596;2911;53591;Población;2900.0;A
2020;3690;53596;3023;53591;Población;3625.0;A
2020;3690;53596;3142;53591;Población;5050.0;A
2020;3690;53596;3143;53591;Población;23775.0;A
2020;3690;53597;2352;53591;Población;70625.0;A
2020;3690;53597;2402;53591;Población;104675.0;A
2020;3690;53597;2482;53591;Población;79700.0;A
2020;3690;53597;2713;53591;Población;90350.0;A
2020;3690;53597;2797;53591;Población;63925.0;A
2020;3690;53597;2911;53591;Población;65300.0;A
2020;3690;53597;3023;53591;Población;161625.0;A
2020;3690;53597;3142;53591;Población;180975.0;A
2020;3690;53597;3143;53591;Población;817175.0;A
2020;3690;53593;2352;53591;Población;164925.0;A
2020;3690;53593;2402;53591;Población;241950.0;A
2020;3690;53593;2482;53591;Población;175200.0;A
2020;3690;53593;2713;53591;Población;203500.0;A
2020;3690;53593;2797;53591;Población;137675.0;A
2020;3690;53593;2911;53591;Población;138225.0;A
2020;3690;53593;3023;53591;Población;364250.0;A
2020;3690;53593;3142;53591;Población;432350.0;A
2020;3690;53593;3143;53591;Población;1858075.0;A
2020;3691;53594;2352;53591;Población;194750.0;A
2020;3691;53594;2402;53591;Población;247050.0;A
2020;3691;53594;2482;53591;Población;180225.0;A
2020;3691;53594;2713;53591;Población;210350.0;A
2020;3691;53594;2797;53591;Población;141400.0;A
2020;3691;53594;2911;53591;Población;140600.0;A
2020;3691;53594;3023;53591;Población;375625.0;A
2020;3691;53594;3142;53591;Población;467575.0;A
2020;3691;53594;3143;53591;Población;1957575.0;A
2020;3691;53595;2352;53591;Población;17700.0;A
2020;3691;53595;2402;53591;Población;44300.0;A
2020;3691;53595;2482;53591;Población;20350.0;A
2020;3691;53595;2713;53591;Población;26225.0;A
2020;3691;53595;2797;53591;Población;11775.0;A
2020;3691;53595;2911;53591;Población;11750.0;A
2020;3691;53595;3023;53591;Población;50600.0;A
2020;3691;53595;3142;53591;Población;55775.0;A
2020;3691;53595;3143;53591;Población;238475.0;A
2020;3691;53596;2352;53591;Población;2525.0;A
2020;3691;53596;2402;53591;Población;3700.0;A
2020;3691;53596;2482;53591;Población;4650.0;A
2020;3691;53596;2713;53591;Población;5600.0;A
2020;3691;53596;2797;53591;Población;2050.0;A
2020;3691;53596;2911;53591;Población;4650.0;A
2020;3691;53596;3023;53591;Población;5325.0;A
2020;3691;53596;3142;53591;Población;7875.0;A
2020;3691;53596;3143;53591;Población;36375.0;A
2020;3691;53597;2352;53591;Población;152800.0;A
2020;3691;53597;2402;53591;Población;238925.0;A
2020;3691;53597;2482;53591;Población;170750.0;A
2020;3691;53597;2713;53591;Población;191200.0;A
2020;3691;53597;2797;53591;Población;129675.0;A
2020;3691;53597;2911;53591;Población;148025.0;A
2020;3691;53597;3023;53591;Población;343750.0;A
2020;3691;53597;3142;53591;Población;388875.0;A
2020;3691;53597;3143;53591;Población;1764000.0;A
2020;3691;53593;2352;53591;Población;367775.0;A
2020;3691;53593;2402;53591;Población;533975.0;A
2020;3691;53593;2482;53591;Población;375975.0;A
2020;3691;53593;2713;53591;Población;433375.0;A
2020;3691;53593;2797;53591;Población;284900.0;A
2020;3691;53593;2911;53591;Población;305025.0;A
2020;3691;53593;3023;53591;Población;775300.0;A
2020;3691;53593;3142;53591;Población;920100.0;A
2020;3691;53593;3143;53591;Población;3996425.0;A
