D_TEMPORAL_0;D_NACIONALIDAD_0;D_TERRITORIO_0;D_SEXO_0;D_EDAD_0;INDICATOR;OBS_VALUE;FREQ
2011;4780;2713;3690;4203;Población municipal;3439.0;A
2011;4780;2713;3690;4209;Población municipal;2731.0;A
2011;4780;2713;3690;4216;Población municipal;2059.0;A
2011;4780;2713;3690;4222;Población municipal;1652.0;A
2011;4780;2713;3690;4228;Población municipal;1291.0;A
2011;4780;2713;3690;4234;Población municipal;1186.0;A
2011;4780;2713;3690;4241;Población municipal;830.0;A
2011;4780;2713;3690;4247;Población municipal;577.0;A
2011;4780;2713;3690;4253;Población municipal;312.0;A
2011;4780;2713;3690;4259;Población municipal;192.0;A
2011;4780;2713;3690;4265;Población municipal;113.0;A
2011;4780;2713;3690;4271;Población municipal;45.0;A
2011;4780;2713;3690;4277;Población municipal;12.0;A
2011;4780;2797;3691;4306;Población municipal;45863.0;A
2011;4780;2797;3691;4159;Población municipal;2190.0;A
2011;4780;2797;3691;4165;Población municipal;1644.0;A
2011;4780;2797;3691;4171;Población municipal;1884.0;A
2011;4780;2797;3691;4178;Población municipal;2032.0;A
2011;4780;2797;3691;4184;Población municipal;3729.0;A
2011;4780;2797;3691;4190;Población municipal;6435.0;A
2011;4780;2797;3691;4197;Población municipal;7655.0;A
2011;4780;2797;3691;4203;Población municipal;6102.0;A
2011;4780;2797;3691;4209;Población municipal;5124.0;A
2011;4780;2797;3691;4216;Población municipal;3239.0;A
2011;4780;2797;3691;4222;Población municipal;2184.0;A
2011;4780;2797;3691;4228;Población municipal;1292.0;A
2011;4780;2797;3691;4234;Población municipal;922.0;A
2011;4780;2797;3691;4241;Población municipal;590.0;A
2011;4780;2797;3691;4247;Población municipal;397.0;A
2011;4780;2797;3691;4253;Población municipal;218.0;A
2011;4780;2797;3691;4259;Población municipal;104.0;A
2011;4780;2797;3691;4265;Población municipal;67.0;A
2011;4780;2797;3691;4271;Población municipal;40.0;A
2011;4780;2797;3691;4277;Población municipal;15.0;A
2011;4780;2797;3689;4306;Población municipal;23226.0;A
2011;4780;2797;3689;4159;Población municipal;1169.0;A
2011;4780;2797;3689;4165;Población municipal;855.0;A
2011;4780;2797;3689;4171;Población municipal;1005.0;A
2011;4780;2797;3689;4178;Población municipal;1105.0;A
2011;4780;2797;3689;4184;Población municipal;1929.0;A
2011;4780;2797;3689;4190;Población municipal;3208.0;A
2011;4780;2797;3689;4197;Población municipal;3972.0;A
2011;4780;2797;3689;4203;Población municipal;3072.0;A
2011;4780;2797;3689;4209;Población municipal;2330.0;A
2011;4780;2797;3689;4216;Población municipal;1520.0;A
2011;4780;2797;3689;4222;Población municipal;1090.0;A
2011;4780;2797;3689;4228;Población municipal;690.0;A
2011;4780;2797;3689;4234;Población municipal;493.0;A
2011;4780;2797;3689;4241;Población municipal;324.0;A
2011;4780;2797;3689;4247;Población municipal;223.0;A
2011;4780;2797;3689;4253;Población municipal;133.0;A
2011;4780;2797;3689;4259;Población municipal;48.0;A
2011;4780;2797;3689;4265;Población municipal;36.0;A
2011;4780;2797;3689;4271;Población municipal;18.0;A
2011;4780;2797;3689;4277;Población municipal;6.0;A
2011;4780;2797;3690;4306;Población municipal;22637.0;A
2011;4780;2797;3690;4159;Población municipal;1021.0;A
2011;4780;2797;3690;4165;Población municipal;789.0;A
2011;4780;2797;3690;4171;Población municipal;879.0;A
2011;4780;2797;3690;4178;Población municipal;927.0;A
2011;4780;2797;3690;4184;Población municipal;1800.0;A
2011;4780;2797;3690;4190;Población municipal;3227.0;A
2011;4780;2797;3690;4197;Población municipal;3683.0;A
