D_TERRITORIO_0;D_TEMPORAL_0;D_CNAE_O9_CRA_NEW_0;D_ESTADO_DATO_0;INDICATOR;OBS_VALUE;FREQ
3143;2014;273190;40123;Empleo equivalente asalariados;4307.0;A
3143;2014;273191;40123;Empleo equivalente asalariados;15703.0;A
3143;2014;273138;40123;Empleo equivalente asalariados;1615.0;A
3143;2014;273192;40123;Empleo equivalente asalariados;1615.0;A
3143;2014;273139;40123;Empleo equivalente asalariados;3913.0;A
3143;2014;273193;40123;Empleo equivalente asalariados;3913.0;A
3143;2014;273140;40123;Empleo equivalente asalariados;4287.0;A
3143;2014;273194;40123;Empleo equivalente asalariados;4287.0;A
3143;2014;273141;40123;Empleo equivalente asalariados;10672.0;A
3143;2014;273195;40123;Empleo equivalente asalariados;2832.0;A
3143;2014;273196;40123;Empleo equivalente asalariados;1660.0;A
3143;2014;273197;40123;Empleo equivalente asalariados;6180.0;A
3143;2014;273142;40123;Empleo equivalente asalariados;16503.0;A
3143;2014;273198;40123;Empleo equivalente asalariados;5284.0;A
3143;2014;273199;40123;Empleo equivalente asalariados;2102.0;A
3143;2014;273200;40123;Empleo equivalente asalariados;9117.0;A
3143;2014;273143;40123;Empleo equivalente asalariados;4340.0;A
3143;2014;273201;40123;Empleo equivalente asalariados;3271.0;A
3143;2014;273202;40123;Empleo equivalente asalariados;1069.0;A
3143;2014;273144;40123;Empleo equivalente asalariados;24355.0;A
3143;2014;273203;40123;Empleo equivalente asalariados;7902.0;A
3143;2014;273204;40123;Empleo equivalente asalariados;16453.0;A
3143;2014;273249;40123;Empleo equivalente asalariados;108393.0;A
3143;2014;273145;40123;Empleo equivalente asalariados;108393.0;A
3143;2014;273205;40123;Empleo equivalente asalariados;108393.0;A
3143;2014;273251;40123;Empleo equivalente asalariados;1565997.0;A
3143;2014;273250;40123;Empleo equivalente asalariados;521386.0;A
3143;2014;273146;40123;Empleo equivalente asalariados;302321.0;A
3143;2014;273206;40123;Empleo equivalente asalariados;32455.0;A
3143;2014;273207;40123;Empleo equivalente asalariados;102575.0;A
3143;2014;273208;40123;Empleo equivalente asalariados;167291.0;A
3143;2014;273147;40123;Empleo equivalente asalariados;76075.0;A
3143;2014;273209;40123;Empleo equivalente asalariados;45030.0;A
3143;2014;273210;40123;Empleo equivalente asalariados;971.0;A
3143;2014;273211;40123;Empleo equivalente asalariados;20850.0;A
3143;2014;273212;40123;Empleo equivalente asalariados;9224.0;A
3143;2014;273148;40123;Empleo equivalente asalariados;142990.0;A
3143;2014;273213;40123;Empleo equivalente asalariados;44375.0;A
3143;2014;273214;40123;Empleo equivalente asalariados;98615.0;A
3143;2014;273253;40123;Empleo equivalente asalariados;28723.0;A
3143;2014;273149;40123;Empleo equivalente asalariados;7622.0;A
3143;2014;273215;40123;Empleo equivalente asalariados;2438.0;A
3143;2014;273216;40123;Empleo equivalente asalariados;5184.0;A
3143;2014;273150;40123;Empleo equivalente asalariados;6814.0;A
3143;2014;273217;40123;Empleo equivalente asalariados;6814.0;A
3143;2014;273151;40123;Empleo equivalente asalariados;14287.0;A
3143;2014;273218;40123;Empleo equivalente asalariados;14287.0;A
3143;2014;273254;40123;Empleo equivalente asalariados;38444.0;A
3143;2014;273152;40123;Empleo equivalente asalariados;38444.0;A
3143;2014;273219;40123;Empleo equivalente asalariados;28092.0;A
3143;2014;273220;40123;Empleo equivalente asalariados;4483.0;A
3143;2014;273221;40123;Empleo equivalente asalariados;5869.0;A
3143;2014;273255;40123;Empleo equivalente asalariados;12724.0;A
3143;2014;273153;40123;Empleo equivalente asalariados;12724.0;A
3143;2014;273222;40123;Empleo equivalente asalariados;12724.0;A
3143;2014;273256;40123;Empleo equivalente asalariados;204338.0;A
3143;2014;273154;40123;Empleo equivalente asalariados;44787.0;A
3143;2014;273223;40123;Empleo equivalente asalariados;26136.0;A
3143;2014;273224;40123;Empleo equivalente asalariados;18651.0;A
3143;2014;273155;40123;Empleo equivalente asalariados;14408.0;A
3143;2014;273225;40123;Empleo equivalente asalariados;14408.0;A
3143;2014;273156;40123;Empleo equivalente asalariados;13696.0;A
3143;2014;273226;40123;Empleo equivalente asalariados;7470.0;A
3143;2014;273227;40123;Empleo equivalente asalariados;4738.0;A
3143;2014;273228;40123;Empleo equivalente asalariados;1488.0;A
3143;2014;273157;40123;Empleo equivalente asalariados;131447.0;A
3143;2014;273229;40123;Empleo equivalente asalariados;6332.0;A
3143;2014;273230;40123;Empleo equivalente asalariados;9758.0;A
3143;2014;273231;40123;Empleo equivalente asalariados;5153.0;A
3143;2014;273232;40123;Empleo equivalente asalariados;15945.0;A
3143;2014;273233;40123;Empleo equivalente asalariados;65389.0;A
3143;2014;273234;40123;Empleo equivalente asalariados;28870.0;A
3143;2014;273257;40123;Empleo equivalente asalariados;604788.0;A
3143;2014;273158;40123;Empleo equivalente asalariados;270431.0;A
3143;2014;273235;40123;Empleo equivalente asalariados;270431.0;A
3143;2014;273159;40123;Empleo equivalente asalariados;164297.0;A
3143;2014;273236;40123;Empleo equivalente asalariados;44109.0;A
3143;2014;273237;40123;Empleo equivalente asalariados;120188.0;A
3143;2014;273160;40123;Empleo equivalente asalariados;109887.0;A
3143;2014;273238;40123;Empleo equivalente asalariados;30141.0;A
3143;2014;273239;40123;Empleo equivalente asalariados;79746.0;A
3143;2014;273161;40123;Empleo equivalente asalariados;60173.0;A
3143;2014;273240;40123;Empleo equivalente asalariados;41616.0;A
3143;2014;273241;40123;Empleo equivalente asalariados;18557.0;A
3143;2014;273259;40123;Empleo equivalente asalariados;155594.0;A
3143;2014;273162;40123;Empleo equivalente asalariados;34128.0;A
3143;2014;273242;40123;Empleo equivalente asalariados;14093.0;A
3143;2014;273243;40123;Empleo equivalente asalariados;20035.0;A
3143;2014;273163;40123;Empleo equivalente asalariados;46791.0;A
3143;2014;273244;40123;Empleo equivalente asalariados;24387.0;A
3143;2014;273245;40123;Empleo equivalente asalariados;3790.0;A
3143;2014;273246;40123;Empleo equivalente asalariados;18614.0;A
3143;2014;273164;40123;Empleo equivalente asalariados;74675.0;A
3143;2014;273247;40123;Empleo equivalente asalariados;74675.0;A
3143;2014;273260;40123;Empleo equivalente asalariados;2017129.0;A
3143;2014;273261;40123;Empleo equivalente asalariados;;A
3143;2014;273252;40123;Empleo equivalente asalariados;;A
3143;2014;273258;40123;Empleo equivalente asalariados;;A
3143;2013;273165;40123;Empleo equivalente asalariados;150807.0;A
3143;2013;273129;40123;Empleo equivalente asalariados;150807.0;A
3143;2013;273167;40123;Empleo equivalente asalariados;139028.0;A
3143;2013;273168;40123;Empleo equivalente asalariados;5193.0;A
3143;2013;273169;40123;Empleo equivalente asalariados;6586.0;A
3143;2013;273166;40123;Empleo equivalente asalariados;172079.0;A
3143;2013;273248;40123;Empleo equivalente asalariados;140993.0;A
3143;2013;273130;40123;Empleo equivalente asalariados;3188.0;A
3143;2013;273170;40123;Empleo equivalente asalariados;3188.0;A
3143;2013;273131;40123;Empleo equivalente asalariados;44898.0;A
3143;2013;273171;40123;Empleo equivalente asalariados;6172.0;A
3143;2013;273172;40123;Empleo equivalente asalariados;1752.0;A
3143;2013;273173;40123;Empleo equivalente asalariados;5182.0;A
3143;2013;273174;40123;Empleo equivalente asalariados;7566.0;A
3143;2013;273175;40123;Empleo equivalente asalariados;1860.0;A
3143;2013;273176;40123;Empleo equivalente asalariados;12386.0;A
3143;2013;273177;40123;Empleo equivalente asalariados;4723.0;A
3143;2013;273178;40123;Empleo equivalente asalariados;5257.0;A
3143;2013;273132;40123;Empleo equivalente asalariados;6957.0;A
3143;2013;273179;40123;Empleo equivalente asalariados;6957.0;A
3143;2013;273133;40123;Empleo equivalente asalariados;9116.0;A
3143;2013;273180;40123;Empleo equivalente asalariados;3292.0;A
3143;2013;273181;40123;Empleo equivalente asalariados;2615.0;A
3143;2013;273182;40123;Empleo equivalente asalariados;3209.0;A
3143;2013;273134;40123;Empleo equivalente asalariados;8363.0;A
3143;2013;273183;40123;Empleo equivalente asalariados;5357.0;A
3143;2013;273184;40123;Empleo equivalente asalariados;3006.0;A
3143;2013;273135;40123;Empleo equivalente asalariados;899.0;A
3143;2013;273185;40123;Empleo equivalente asalariados;899.0;A
3143;2013;273136;40123;Empleo equivalente asalariados;12868.0;A
3143;2013;273186;40123;Empleo equivalente asalariados;4059.0;A
3143;2013;273189;40123;Empleo equivalente asalariados;3644.0;A
3143;2013;273188;40123;Empleo equivalente asalariados;1131.0;A
3143;2013;273187;40123;Empleo equivalente asalariados;4034.0;A
3143;2013;273137;40123;Empleo equivalente asalariados;20105.0;A
3143;2013;273190;40123;Empleo equivalente asalariados;4505.0;A
3143;2013;273191;40123;Empleo equivalente asalariados;15600.0;A
3143;2013;273138;40123;Empleo equivalente asalariados;1292.0;A
3143;2013;273192;40123;Empleo equivalente asalariados;1292.0;A
3143;2013;273139;40123;Empleo equivalente asalariados;4416.0;A
3143;2013;273193;40123;Empleo equivalente asalariados;4416.0;A
3143;2013;273140;40123;Empleo equivalente asalariados;4496.0;A
3143;2013;273194;40123;Empleo equivalente asalariados;4496.0;A
3143;2013;273141;40123;Empleo equivalente asalariados;10360.0;A
3143;2013;273195;40123;Empleo equivalente asalariados;3107.0;A
3143;2013;273196;40123;Empleo equivalente asalariados;1554.0;A
3143;2013;273197;40123;Empleo equivalente asalariados;5699.0;A
3143;2013;273142;40123;Empleo equivalente asalariados;17223.0;A
3143;2013;273198;40123;Empleo equivalente asalariados;5563.0;A
3143;2013;273199;40123;Empleo equivalente asalariados;2262.0;A
3143;2013;273200;40123;Empleo equivalente asalariados;9398.0;A
3143;2013;273143;40123;Empleo equivalente asalariados;4563.0;A
3143;2013;273201;40123;Empleo equivalente asalariados;3590.0;A
3143;2013;273202;40123;Empleo equivalente asalariados;973.0;A
3143;2013;273144;40123;Empleo equivalente asalariados;23335.0;A
3143;2013;273203;40123;Empleo equivalente asalariados;8461.0;A
3143;2013;273204;40123;Empleo equivalente asalariados;14874.0;A
3143;2013;273249;40123;Empleo equivalente asalariados;106160.0;A
3143;2013;273145;40123;Empleo equivalente asalariados;106160.0;A
3143;2013;273205;40123;Empleo equivalente asalariados;106160.0;A
3143;2013;273251;40123;Empleo equivalente asalariados;1534114.0;A
3143;2013;273250;40123;Empleo equivalente asalariados;512339.0;A
3143;2013;273146;40123;Empleo equivalente asalariados;301916.0;A
3143;2013;273206;40123;Empleo equivalente asalariados;31993.0;A
3143;2013;273207;40123;Empleo equivalente asalariados;102973.0;A
3143;2013;273208;40123;Empleo equivalente asalariados;166950.0;A
3143;2013;273147;40123;Empleo equivalente asalariados;74007.0;A
3143;2013;273209;40123;Empleo equivalente asalariados;42168.0;A
3143;2013;273210;40123;Empleo equivalente asalariados;1248.0;A
3143;2013;273211;40123;Empleo equivalente asalariados;21634.0;A
3143;2013;273212;40123;Empleo equivalente asalariados;8957.0;A
3143;2013;273148;40123;Empleo equivalente asalariados;136416.0;A
3143;2013;273213;40123;Empleo equivalente asalariados;45493.0;A
3143;2013;273214;40123;Empleo equivalente asalariados;90923.0;A
3143;2013;273253;40123;Empleo equivalente asalariados;27610.0;A
3143;2013;273149;40123;Empleo equivalente asalariados;7738.0;A
3143;2013;273215;40123;Empleo equivalente asalariados;2534.0;A
3143;2013;273216;40123;Empleo equivalente asalariados;5204.0;A
3143;2013;273150;40123;Empleo equivalente asalariados;6680.0;A
3143;2013;273217;40123;Empleo equivalente asalariados;6680.0;A
3143;2013;273151;40123;Empleo equivalente asalariados;13192.0;A
3143;2013;273218;40123;Empleo equivalente asalariados;13192.0;A
3143;2013;273254;40123;Empleo equivalente asalariados;38836.0;A
3143;2013;273152;40123;Empleo equivalente asalariados;38836.0;A
3143;2013;273219;40123;Empleo equivalente asalariados;29094.0;A
3143;2013;273220;40123;Empleo equivalente asalariados;4487.0;A
3143;2013;273221;40123;Empleo equivalente asalariados;5255.0;A
3143;2013;273255;40123;Empleo equivalente asalariados;12346.0;A
3143;2013;273153;40123;Empleo equivalente asalariados;12346.0;A
3143;2013;273222;40123;Empleo equivalente asalariados;12346.0;A
3143;2013;273256;40123;Empleo equivalente asalariados;194775.0;A
3143;2013;273154;40123;Empleo equivalente asalariados;41618.0;A
3143;2013;273223;40123;Empleo equivalente asalariados;24189.0;A
3143;2013;273224;40123;Empleo equivalente asalariados;17429.0;A
3143;2013;273155;40123;Empleo equivalente asalariados;14185.0;A
3143;2013;273225;40123;Empleo equivalente asalariados;14185.0;A
3143;2013;273156;40123;Empleo equivalente asalariados;14114.0;A
3143;2013;273226;40123;Empleo equivalente asalariados;7659.0;A
3143;2013;273227;40123;Empleo equivalente asalariados;4928.0;A
3143;2013;273228;40123;Empleo equivalente asalariados;1527.0;A
3143;2013;273157;40123;Empleo equivalente asalariados;124858.0;A
3143;2013;273229;40123;Empleo equivalente asalariados;6545.0;A
3143;2013;273230;40123;Empleo equivalente asalariados;5913.0;A
3143;2013;273231;40123;Empleo equivalente asalariados;4673.0;A
3143;2013;273232;40123;Empleo equivalente asalariados;15501.0;A
3143;2013;273233;40123;Empleo equivalente asalariados;65734.0;A
3143;2013;273234;40123;Empleo equivalente asalariados;26492.0;A
3143;2013;273257;40123;Empleo equivalente asalariados;598692.0;A
3143;2013;273158;40123;Empleo equivalente asalariados;267641.0;A
3143;2013;273235;40123;Empleo equivalente asalariados;267641.0;A
3143;2013;273159;40123;Empleo equivalente asalariados;162387.0;A
3143;2013;273236;40123;Empleo equivalente asalariados;41185.0;A
3143;2013;273237;40123;Empleo equivalente asalariados;121202.0;A
3143;2013;273160;40123;Empleo equivalente asalariados;110070.0;A
3143;2013;273238;40123;Empleo equivalente asalariados;29843.0;A
3143;2013;273239;40123;Empleo equivalente asalariados;80227.0;A
3143;2013;273161;40123;Empleo equivalente asalariados;58594.0;A
3143;2013;273240;40123;Empleo equivalente asalariados;39522.0;A
3143;2013;273241;40123;Empleo equivalente asalariados;19072.0;A
3143;2013;273259;40123;Empleo equivalente asalariados;149516.0;A
3143;2013;273162;40123;Empleo equivalente asalariados;32829.0;A
3143;2013;273242;40123;Empleo equivalente asalariados;13922.0;A
3143;2013;273243;40123;Empleo equivalente asalariados;18907.0;A
3143;2013;273163;40123;Empleo equivalente asalariados;43944.0;A
3143;2013;273244;40123;Empleo equivalente asalariados;22438.0;A
3143;2013;273245;40123;Empleo equivalente asalariados;4269.0;A
3143;2013;273246;40123;Empleo equivalente asalariados;17237.0;A
3143;2013;273164;40123;Empleo equivalente asalariados;72743.0;A
3143;2013;273247;40123;Empleo equivalente asalariados;72743.0;A
3143;2013;273260;40123;Empleo equivalente asalariados;1963160.0;A
3143;2013;273261;40123;Empleo equivalente asalariados;;A
3143;2013;273252;40123;Empleo equivalente asalariados;;A
3143;2013;273258;40123;Empleo equivalente asalariados;;A
3143;2012;273165;40123;Empleo equivalente asalariados;156644.0;A
3143;2012;273129;40123;Empleo equivalente asalariados;156644.0;A
3143;2012;273167;40123;Empleo equivalente asalariados;144881.0;A
3143;2012;273168;40123;Empleo equivalente asalariados;4964.0;A
3143;2012;273169;40123;Empleo equivalente asalariados;6799.0;A
3143;2012;273166;40123;Empleo equivalente asalariados;184941.0;A
3143;2012;273248;40123;Empleo equivalente asalariados;149736.0;A
3143;2012;273130;40123;Empleo equivalente asalariados;3546.0;A
3143;2012;273170;40123;Empleo equivalente asalariados;3546.0;A
3143;2012;273131;40123;Empleo equivalente asalariados;46137.0;A
3143;2012;273171;40123;Empleo equivalente asalariados;7127.0;A
3143;2012;273172;40123;Empleo equivalente asalariados;1758.0;A
3143;2012;273173;40123;Empleo equivalente asalariados;4757.0;A
3143;2012;273174;40123;Empleo equivalente asalariados;7630.0;A
3143;2012;273175;40123;Empleo equivalente asalariados;1768.0;A
3143;2012;273176;40123;Empleo equivalente asalariados;13289.0;A
3143;2012;273177;40123;Empleo equivalente asalariados;4496.0;A
3143;2012;273178;40123;Empleo equivalente asalariados;5312.0;A
3143;2012;273132;40123;Empleo equivalente asalariados;7310.0;A
3143;2012;273179;40123;Empleo equivalente asalariados;7310.0;A
3143;2012;273133;40123;Empleo equivalente asalariados;10153.0;A
3143;2012;273180;40123;Empleo equivalente asalariados;3659.0;A
3143;2012;273181;40123;Empleo equivalente asalariados;2663.0;A
3143;2012;273182;40123;Empleo equivalente asalariados;3831.0;A
3143;2012;273134;40123;Empleo equivalente asalariados;8156.0;A
3143;2012;273183;40123;Empleo equivalente asalariados;5090.0;A
3143;2012;273184;40123;Empleo equivalente asalariados;3066.0;A
3143;2012;273135;40123;Empleo equivalente asalariados;871.0;A
3143;2012;273185;40123;Empleo equivalente asalariados;871.0;A
3143;2012;273136;40123;Empleo equivalente asalariados;14281.0;A
3143;2012;273186;40123;Empleo equivalente asalariados;4242.0;A
3143;2012;273189;40123;Empleo equivalente asalariados;3777.0;A
3143;2012;273188;40123;Empleo equivalente asalariados;1356.0;A
3143;2012;273187;40123;Empleo equivalente asalariados;4906.0;A
3143;2012;273137;40123;Empleo equivalente asalariados;20642.0;A
3143;2012;273190;40123;Empleo equivalente asalariados;4454.0;A
3143;2012;273191;40123;Empleo equivalente asalariados;16188.0;A
3143;2012;273138;40123;Empleo equivalente asalariados;1661.0;A
3143;2012;273192;40123;Empleo equivalente asalariados;1661.0;A
3143;2012;273139;40123;Empleo equivalente asalariados;4941.0;A
3143;2012;273193;40123;Empleo equivalente asalariados;4941.0;A
3143;2012;273140;40123;Empleo equivalente asalariados;5084.0;A
3143;2012;273194;40123;Empleo equivalente asalariados;5084.0;A
3143;2012;273141;40123;Empleo equivalente asalariados;10569.0;A
3143;2012;273195;40123;Empleo equivalente asalariados;3187.0;A
3143;2012;273196;40123;Empleo equivalente asalariados;2244.0;A
3143;2012;273197;40123;Empleo equivalente asalariados;5138.0;A
3143;2012;273142;40123;Empleo equivalente asalariados;19931.0;A
3143;2012;273198;40123;Empleo equivalente asalariados;5940.0;A
3143;2012;273199;40123;Empleo equivalente asalariados;2615.0;A
3143;2012;273200;40123;Empleo equivalente asalariados;11376.0;A
3143;2012;273143;40123;Empleo equivalente asalariados;5299.0;A
3143;2012;273201;40123;Empleo equivalente asalariados;4109.0;A
3143;2012;273202;40123;Empleo equivalente asalariados;1190.0;A
3143;2012;273144;40123;Empleo equivalente asalariados;26360.0;A
3143;2012;273203;40123;Empleo equivalente asalariados;9379.0;A
3143;2012;273204;40123;Empleo equivalente asalariados;16981.0;A
3143;2012;273249;40123;Empleo equivalente asalariados;125113.0;A
3143;2012;273145;40123;Empleo equivalente asalariados;125113.0;A
3143;2012;273205;40123;Empleo equivalente asalariados;125113.0;A
3143;2012;273251;40123;Empleo equivalente asalariados;1592775.0;A
3143;2012;273250;40123;Empleo equivalente asalariados;537374.0;A
3143;2012;273146;40123;Empleo equivalente asalariados;319838.0;A
3143;2012;273206;40123;Empleo equivalente asalariados;34773.0;A
3143;2012;273207;40123;Empleo equivalente asalariados;108754.0;A
3143;2012;273208;40123;Empleo equivalente asalariados;176311.0;A
3143;2012;273147;40123;Empleo equivalente asalariados;77858.0;A
3143;2012;273209;40123;Empleo equivalente asalariados;43143.0;A
3143;2012;273210;40123;Empleo equivalente asalariados;1451.0;A
3143;2012;273211;40123;Empleo equivalente asalariados;23475.0;A
3143;2012;273212;40123;Empleo equivalente asalariados;9789.0;A
3143;2012;273148;40123;Empleo equivalente asalariados;139678.0;A
3143;2012;273213;40123;Empleo equivalente asalariados;43410.0;A
3143;2012;273214;40123;Empleo equivalente asalariados;96268.0;A
3143;2012;273253;40123;Empleo equivalente asalariados;30058.0;A
3143;2012;273149;40123;Empleo equivalente asalariados;8904.0;A
3143;2012;273215;40123;Empleo equivalente asalariados;3254.0;A
3143;2012;273216;40123;Empleo equivalente asalariados;5650.0;A
3143;2012;273150;40123;Empleo equivalente asalariados;6575.0;A
3143;2012;273217;40123;Empleo equivalente asalariados;6575.0;A
3143;2012;273151;40123;Empleo equivalente asalariados;14579.0;A
3143;2012;273218;40123;Empleo equivalente asalariados;14579.0;A
3143;2012;273254;40123;Empleo equivalente asalariados;41994.0;A
3143;2012;273152;40123;Empleo equivalente asalariados;41994.0;A
3143;2012;273219;40123;Empleo equivalente asalariados;30614.0;A
3143;2012;273220;40123;Empleo equivalente asalariados;4681.0;A
3143;2012;273221;40123;Empleo equivalente asalariados;6699.0;A
3143;2012;273255;40123;Empleo equivalente asalariados;12923.0;A
3143;2012;273153;40123;Empleo equivalente asalariados;12923.0;A
3143;2012;273222;40123;Empleo equivalente asalariados;12923.0;A
3143;2012;273256;40123;Empleo equivalente asalariados;196855.0;A
3143;2012;273154;40123;Empleo equivalente asalariados;45440.0;A
3143;2012;273223;40123;Empleo equivalente asalariados;24587.0;A
3143;2012;273224;40123;Empleo equivalente asalariados;20853.0;A
3143;2012;273155;40123;Empleo equivalente asalariados;14888.0;A
3143;2012;273225;40123;Empleo equivalente asalariados;14888.0;A
3143;2012;273156;40123;Empleo equivalente asalariados;14949.0;A
3143;2012;273226;40123;Empleo equivalente asalariados;8874.0;A
3143;2012;273227;40123;Empleo equivalente asalariados;4679.0;A
3143;2012;273228;40123;Empleo equivalente asalariados;1396.0;A
3143;2012;273157;40123;Empleo equivalente asalariados;121578.0;A
3143;2012;273229;40123;Empleo equivalente asalariados;7720.0;A
3143;2012;273230;40123;Empleo equivalente asalariados;7516.0;A
3143;2012;273231;40123;Empleo equivalente asalariados;4964.0;A
3143;2012;273232;40123;Empleo equivalente asalariados;15817.0;A
3143;2012;273233;40123;Empleo equivalente asalariados;61184.0;A
3143;2012;273234;40123;Empleo equivalente asalariados;24377.0;A
3143;2012;273257;40123;Empleo equivalente asalariados;621068.0;A
3143;2012;273158;40123;Empleo equivalente asalariados;277643.0;A
3143;2012;273235;40123;Empleo equivalente asalariados;277643.0;A
3143;2012;273159;40123;Empleo equivalente asalariados;163242.0;A
3143;2012;273236;40123;Empleo equivalente asalariados;39538.0;A
3143;2012;273237;40123;Empleo equivalente asalariados;123704.0;A
3143;2012;273160;40123;Empleo equivalente asalariados;115576.0;A
3143;2012;273238;40123;Empleo equivalente asalariados;31392.0;A
3143;2012;273239;40123;Empleo equivalente asalariados;84184.0;A
3143;2012;273161;40123;Empleo equivalente asalariados;64607.0;A
3143;2012;273240;40123;Empleo equivalente asalariados;43973.0;A
3143;2012;273241;40123;Empleo equivalente asalariados;20634.0;A
3143;2012;273259;40123;Empleo equivalente asalariados;152503.0;A
3143;2012;273162;40123;Empleo equivalente asalariados;33384.0;A
3143;2012;273242;40123;Empleo equivalente asalariados;13677.0;A
3143;2012;273243;40123;Empleo equivalente asalariados;19707.0;A
3143;2012;273163;40123;Empleo equivalente asalariados;48134.0;A
3143;2012;273244;40123;Empleo equivalente asalariados;24655.0;A
3143;2012;273245;40123;Empleo equivalente asalariados;4449.0;A
3143;2012;273246;40123;Empleo equivalente asalariados;19030.0;A
3143;2012;273164;40123;Empleo equivalente asalariados;70985.0;A
3143;2012;273247;40123;Empleo equivalente asalariados;70985.0;A
3143;2012;273260;40123;Empleo equivalente asalariados;2059473.0;A
3143;2012;273261;40123;Empleo equivalente asalariados;;A
3143;2012;273252;40123;Empleo equivalente asalariados;;A
3143;2012;273258;40123;Empleo equivalente asalariados;;A
3143;2011;273165;40123;Empleo equivalente asalariados;161320.0;A
3143;2011;273129;40123;Empleo equivalente asalariados;161320.0;A
3143;2011;273167;40123;Empleo equivalente asalariados;150095.0;A
3143;2011;273168;40123;Empleo equivalente asalariados;5101.0;A
3143;2011;273169;40123;Empleo equivalente asalariados;6124.0;A
3143;2011;273166;40123;Empleo equivalente asalariados;200553.0;A
3143;2011;273248;40123;Empleo equivalente asalariados;165517.0;A
3143;2011;273130;40123;Empleo equivalente asalariados;3638.0;A
3143;2011;273170;40123;Empleo equivalente asalariados;3638.0;A
3143;2011;273131;40123;Empleo equivalente asalariados;48187.0;A
3143;2011;273171;40123;Empleo equivalente asalariados;7103.0;A
3143;2011;273172;40123;Empleo equivalente asalariados;1712.0;A
3143;2011;273173;40123;Empleo equivalente asalariados;5382.0;A
3143;2011;273174;40123;Empleo equivalente asalariados;7522.0;A
3143;2011;273175;40123;Empleo equivalente asalariados;2307.0;A
3143;2011;273176;40123;Empleo equivalente asalariados;13649.0;A
3143;2011;273177;40123;Empleo equivalente asalariados;5178.0;A
3143;2011;273178;40123;Empleo equivalente asalariados;5334.0;A
3143;2011;273132;40123;Empleo equivalente asalariados;7468.0;A
3143;2011;273179;40123;Empleo equivalente asalariados;7468.0;A
3143;2011;273133;40123;Empleo equivalente asalariados;11905.0;A
3143;2011;273180;40123;Empleo equivalente asalariados;4576.0;A
3143;2011;273181;40123;Empleo equivalente asalariados;2957.0;A
3143;2011;273182;40123;Empleo equivalente asalariados;4372.0;A
3143;2011;273134;40123;Empleo equivalente asalariados;8450.0;A
3143;2011;273183;40123;Empleo equivalente asalariados;5129.0;A
3143;2011;273184;40123;Empleo equivalente asalariados;3321.0;A
3143;2011;273135;40123;Empleo equivalente asalariados;922.0;A
3143;2011;273185;40123;Empleo equivalente asalariados;922.0;A
3143;2011;273136;40123;Empleo equivalente asalariados;16444.0;A
3143;2011;273186;40123;Empleo equivalente asalariados;4467.0;A
3143;2011;273189;40123;Empleo equivalente asalariados;4770.0;A
3143;2011;273188;40123;Empleo equivalente asalariados;1698.0;A
3143;2011;273187;40123;Empleo equivalente asalariados;5509.0;A
3143;2011;273137;40123;Empleo equivalente asalariados;23391.0;A
3143;2011;273190;40123;Empleo equivalente asalariados;4166.0;A
3143;2011;273191;40123;Empleo equivalente asalariados;19225.0;A
3143;2011;273138;40123;Empleo equivalente asalariados;2046.0;A
3143;2011;273192;40123;Empleo equivalente asalariados;2046.0;A
3143;2011;273139;40123;Empleo equivalente asalariados;5581.0;A
3143;2011;273193;40123;Empleo equivalente asalariados;5581.0;A
3143;2011;273140;40123;Empleo equivalente asalariados;5524.0;A
3143;2011;273194;40123;Empleo equivalente asalariados;5524.0;A
3143;2011;273141;40123;Empleo equivalente asalariados;12355.0;A
3143;2011;273195;40123;Empleo equivalente asalariados;4426.0;A
3143;2011;273196;40123;Empleo equivalente asalariados;2404.0;A
3143;2011;273197;40123;Empleo equivalente asalariados;5525.0;A
3143;2011;273142;40123;Empleo equivalente asalariados;23244.0;A
3143;2011;273198;40123;Empleo equivalente asalariados;8758.0;A
3143;2011;273199;40123;Empleo equivalente asalariados;2998.0;A
3143;2011;273200;40123;Empleo equivalente asalariados;11488.0;A
3143;2011;273143;40123;Empleo equivalente asalariados;5262.0;A
3143;2011;273201;40123;Empleo equivalente asalariados;4381.0;A
3143;2011;273202;40123;Empleo equivalente asalariados;881.0;A
3143;2011;273144;40123;Empleo equivalente asalariados;26136.0;A
3143;2011;273203;40123;Empleo equivalente asalariados;11072.0;A
3143;2011;273204;40123;Empleo equivalente asalariados;15064.0;A
3143;2011;273249;40123;Empleo equivalente asalariados;172125.0;A
3143;2011;273145;40123;Empleo equivalente asalariados;172125.0;A
3143;2011;273205;40123;Empleo equivalente asalariados;172125.0;A
3143;2011;273251;40123;Empleo equivalente asalariados;1672734.0;A
3143;2011;273250;40123;Empleo equivalente asalariados;579353.0;A
3143;2011;273146;40123;Empleo equivalente asalariados;342821.0;A
3143;2011;273206;40123;Empleo equivalente asalariados;41702.0;A
3143;2011;273207;40123;Empleo equivalente asalariados;115107.0;A
3143;2011;273208;40123;Empleo equivalente asalariados;186012.0;A
3143;2011;273147;40123;Empleo equivalente asalariados;86544.0;A
3143;2011;273209;40123;Empleo equivalente asalariados;50063.0;A
3143;2011;273210;40123;Empleo equivalente asalariados;1449.0;A
3143;2011;273211;40123;Empleo equivalente asalariados;23451.0;A
3143;2011;273212;40123;Empleo equivalente asalariados;11581.0;A
3143;2011;273148;40123;Empleo equivalente asalariados;149988.0;A
