OBS_STATUS;TERRITORIO;CAT_HOTELES;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
A;ES618;62148;2010;GRAD_OCUP_PLAZ_FIN_SEMA;46.18903063709509;A
A;ES618;62148;2009;GRAD_OCUP_PLAZ_FIN_SEMA;44.721938423485284;A
A;ES618;62145;2020;GRAD_OCUP_PLAZ_FIN_SEMA;33.62900470049644;A
A;ES618;62145;2019;GRAD_OCUP_PLAZ_FIN_SEMA;55.98273115807869;A
A;ES618;62145;2018;GRAD_OCUP_PLAZ_FIN_SEMA;52.79788077291101;A
A;ES618;62145;2017;GRAD_OCUP_PLAZ_FIN_SEMA;50.899584589771614;A
A;ES618;62145;2016;GRAD_OCUP_PLAZ_FIN_SEMA;49.02200210205439;A
A;ES618;62145;2015;GRAD_OCUP_PLAZ_FIN_SEMA;42.49172352350525;A
A;ES618;62145;2014;GRAD_OCUP_PLAZ_FIN_SEMA;36.57397334900093;A
A;ES618;62145;2013;GRAD_OCUP_PLAZ_FIN_SEMA;32.65989056682324;A
A;ES618;62145;2012;GRAD_OCUP_PLAZ_FIN_SEMA;32.45969595482392;A
A;ES618;62145;2011;GRAD_OCUP_PLAZ_FIN_SEMA;37.46106744209512;A
A;ES618;62145;2010;GRAD_OCUP_PLAZ_FIN_SEMA;37.335051843134906;A
A;ES618;62145;2009;GRAD_OCUP_PLAZ_FIN_SEMA;41.38430395655798;A
A;ES618;264450;2020;GRAD_OCUP_PLAZ_FIN_SEMA;35.29240908937856;A
A;ES618;264450;2019;GRAD_OCUP_PLAZ_FIN_SEMA;54.75526076789742;A
A;ES618;264450;2018;GRAD_OCUP_PLAZ_FIN_SEMA;55.47259639992062;A
A;ES618;264450;2017;GRAD_OCUP_PLAZ_FIN_SEMA;56.097008817118194;A
A;ES618;264450;2016;GRAD_OCUP_PLAZ_FIN_SEMA;50.2809301275696;A
A;ES618;264450;2015;GRAD_OCUP_PLAZ_FIN_SEMA;49.72140907890098;A
A;ES618;264450;2014;GRAD_OCUP_PLAZ_FIN_SEMA;42.74254528703838;A
A;ES618;264450;2013;GRAD_OCUP_PLAZ_FIN_SEMA;31.91079036916299;A
A;ES618;264450;2012;GRAD_OCUP_PLAZ_FIN_SEMA;30.779282348481363;A
A;ES618;264450;2011;GRAD_OCUP_PLAZ_FIN_SEMA;35.42489631614761;A
A;ES618;264450;2010;GRAD_OCUP_PLAZ_FIN_SEMA;38.72243474986489;A
A;ES618;264450;2009;GRAD_OCUP_PLAZ_FIN_SEMA;34.42040618681686;A
A;ES618;264449;2020;GRAD_OCUP_PLAZ_FIN_SEMA;39.63165057012835;A
A;ES618;264449;2019;GRAD_OCUP_PLAZ_FIN_SEMA;61.28550718496321;A
A;ES618;264449;2018;GRAD_OCUP_PLAZ_FIN_SEMA;58.24181331843193;A
A;ES618;264449;2017;GRAD_OCUP_PLAZ_FIN_SEMA;54.82609255370752;A
A;ES618;264449;2016;GRAD_OCUP_PLAZ_FIN_SEMA;45.96475414790951;A
A;ES618;264449;2015;GRAD_OCUP_PLAZ_FIN_SEMA;39.007476824904984;A
A;ES618;264449;2014;GRAD_OCUP_PLAZ_FIN_SEMA;26.796495202271302;A
A;ES618;264449;2013;GRAD_OCUP_PLAZ_FIN_SEMA;31.180873853583943;A
A;ES618;264449;2012;GRAD_OCUP_PLAZ_FIN_SEMA;40.48869978716237;A
A;ES618;264449;2011;GRAD_OCUP_PLAZ_FIN_SEMA;41.30108191922307;A
A;ES618;264449;2010;GRAD_OCUP_PLAZ_FIN_SEMA;35.80391688594838;A
A;ES618;264449;2009;GRAD_OCUP_PLAZ_FIN_SEMA;28.791562698798003;A
A;ES618;62149;2020;GRAD_OCUP_PLAZ_FIN_SEMA;40.057900640757964;A
A;ES618;62149;2019;GRAD_OCUP_PLAZ_FIN_SEMA;69.9056715652914;A
A;ES618;62149;2018;GRAD_OCUP_PLAZ_FIN_SEMA;69.7366298126869;A
A;ES618;62149;2017;GRAD_OCUP_PLAZ_FIN_SEMA;67.15604744230326;A
A;ES618;62149;2016;GRAD_OCUP_PLAZ_FIN_SEMA;64.8502563868523;A
A;ES618;62149;2015;GRAD_OCUP_PLAZ_FIN_SEMA;63.22832988031539;A
A;ES618;62149;2014;GRAD_OCUP_PLAZ_FIN_SEMA;56.02513099920589;A
A;ES618;62149;2013;GRAD_OCUP_PLAZ_FIN_SEMA;50.1452272258616;A
A;ES618;62149;2012;GRAD_OCUP_PLAZ_FIN_SEMA;51.45601155518453;A
A;ES618;62149;2011;GRAD_OCUP_PLAZ_FIN_SEMA;53.22732469615556;A
A;ES618;62149;2010;GRAD_OCUP_PLAZ_FIN_SEMA;50.99274706816343;A
A;ES618;62149;2009;GRAD_OCUP_PLAZ_FIN_SEMA;49.72645248755214;A
P;ES61;264447;2021;GRAD_OCUP_PLAZ_FIN_SEMA;57.004339192252694;A
P;ES61;264446;2021;GRAD_OCUP_PLAZ_FIN_SEMA;51.84755038628874;A
P;ES61;62148;2021;GRAD_OCUP_PLAZ_FIN_SEMA;41.834525233039535;A
P;ES61;62145;2021;GRAD_OCUP_PLAZ_FIN_SEMA;39.461262975002185;A
P;ES61;264450;2021;GRAD_OCUP_PLAZ_FIN_SEMA;35.8364066382267;A
P;ES61;264449;2021;GRAD_OCUP_PLAZ_FIN_SEMA;34.486658116779374;A
P;ES61;62149;2021;GRAD_OCUP_PLAZ_FIN_SEMA;51.79620335960622;A
P;ES611;264447;2021;GRAD_OCUP_PLAZ_FIN_SEMA;52.620919318710435;A
P;ES611;264446;2021;GRAD_OCUP_PLAZ_FIN_SEMA;51.83180790950909;A
P;ES611;62148;2021;GRAD_OCUP_PLAZ_FIN_SEMA;39.752541076973046;A
P;ES611;62145;2021;GRAD_OCUP_PLAZ_FIN_SEMA;28.733411281582132;A
P;ES611;264450;2021;GRAD_OCUP_PLAZ_FIN_SEMA;31.099789766422496;A
P;ES611;264449;2021;GRAD_OCUP_PLAZ_FIN_SEMA;26.253344612550677;A
P;ES611;62149;2021;GRAD_OCUP_PLAZ_FIN_SEMA;48.82855532358281;A
P;ES612;264447;2021;GRAD_OCUP_PLAZ_FIN_SEMA;59.19468213669293;A
P;ES612;264446;2021;GRAD_OCUP_PLAZ_FIN_SEMA;58.93777202509224;A
P;ES612;62148;2021;GRAD_OCUP_PLAZ_FIN_SEMA;48.88361368180968;A
P;ES612;62145;2021;GRAD_OCUP_PLAZ_FIN_SEMA;49.086639787382616;A
P;ES612;264450;2021;GRAD_OCUP_PLAZ_FIN_SEMA;41.080571643107525;A
P;ES612;264449;2021;GRAD_OCUP_PLAZ_FIN_SEMA;44.17893343873317;A
P;ES612;62149;2021;GRAD_OCUP_PLAZ_FIN_SEMA;55.34536505219781;A
P;ES613;264447;2021;GRAD_OCUP_PLAZ_FIN_SEMA;54.60075576154772;A
P;ES613;264446;2021;GRAD_OCUP_PLAZ_FIN_SEMA;41.26821751028842;A
P;ES613;62148;2021;GRAD_OCUP_PLAZ_FIN_SEMA;31.717597262394342;A
P;ES613;62145;2021;GRAD_OCUP_PLAZ_FIN_SEMA;39.607287573140844;A
P;ES613;264450;2021;GRAD_OCUP_PLAZ_FIN_SEMA;25.119502300828856;A
P;ES613;264449;2021;GRAD_OCUP_PLAZ_FIN_SEMA;23.802972203312805;A
P;ES613;62149;2021;GRAD_OCUP_PLAZ_FIN_SEMA;41.81565546478603;A
P;ES614;264447;2021;GRAD_OCUP_PLAZ_FIN_SEMA;55.869040271831444;A
P;ES614;264446;2021;GRAD_OCUP_PLAZ_FIN_SEMA;45.33880759480238;A
P;ES614;62148;2021;GRAD_OCUP_PLAZ_FIN_SEMA;37.37248062115638;A
P;ES614;62145;2021;GRAD_OCUP_PLAZ_FIN_SEMA;38.968711209495055;A
P;ES614;264450;2021;GRAD_OCUP_PLAZ_FIN_SEMA;44.65947641307891;A
P;ES614;264449;2021;GRAD_OCUP_PLAZ_FIN_SEMA;28.201801451843675;A
P;ES614;62149;2021;GRAD_OCUP_PLAZ_FIN_SEMA;47.023160823223414;A
P;ES615;264447;2021;GRAD_OCUP_PLAZ_FIN_SEMA;70.25218009879421;A
P;ES615;264446;2021;GRAD_OCUP_PLAZ_FIN_SEMA;55.78185374059906;A
P;ES615;62148;2021;GRAD_OCUP_PLAZ_FIN_SEMA;44.65185222028775;A
P;ES615;62145;2021;GRAD_OCUP_PLAZ_FIN_SEMA;32.300589189384844;A
P;ES615;264450;2021;GRAD_OCUP_PLAZ_FIN_SEMA;34.98420008629054;A
P;ES615;264449;2021;GRAD_OCUP_PLAZ_FIN_SEMA;33.76606395493452;A
P;ES615;62149;2021;GRAD_OCUP_PLAZ_FIN_SEMA;62.26150268341271;A
P;ES616;264447;2021;GRAD_OCUP_PLAZ_FIN_SEMA;44.942088584740276;A
P;ES616;264446;2021;GRAD_OCUP_PLAZ_FIN_SEMA;40.10321806288195;A
P;ES616;62148;2021;GRAD_OCUP_PLAZ_FIN_SEMA;20.83908290851699;A
P;ES616;62145;2021;GRAD_OCUP_PLAZ_FIN_SEMA;19.297384015160798;A
P;ES616;264450;2021;GRAD_OCUP_PLAZ_FIN_SEMA;29.87390366708202;A
P;ES616;264449;2021;GRAD_OCUP_PLAZ_FIN_SEMA;16.51770963305078;A
P;ES616;62149;2021;GRAD_OCUP_PLAZ_FIN_SEMA;35.059122457491675;A
P;ES617;264447;2021;GRAD_OCUP_PLAZ_FIN_SEMA;56.642001178993475;A
P;ES617;264446;2021;GRAD_OCUP_PLAZ_FIN_SEMA;55.88685340712599;A
P;ES617;62148;2021;GRAD_OCUP_PLAZ_FIN_SEMA;49.65964157658949;A
P;ES617;62145;2021;GRAD_OCUP_PLAZ_FIN_SEMA;40.75078957579391;A
P;ES617;264450;2021;GRAD_OCUP_PLAZ_FIN_SEMA;36.24355672009632;A
P;ES617;264449;2021;GRAD_OCUP_PLAZ_FIN_SEMA;34.839065989446624;A
P;ES617;62149;2021;GRAD_OCUP_PLAZ_FIN_SEMA;54.376343231303004;A
P;ES618;264447;2021;GRAD_OCUP_PLAZ_FIN_SEMA;54.65734865767208;A
P;ES618;264446;2021;GRAD_OCUP_PLAZ_FIN_SEMA;47.45284517534135;A
P;ES618;62148;2021;GRAD_OCUP_PLAZ_FIN_SEMA;44.12253243192929;A
P;ES618;62145;2021;GRAD_OCUP_PLAZ_FIN_SEMA;40.91810270379674;A
P;ES618;264450;2021;GRAD_OCUP_PLAZ_FIN_SEMA;34.55566322511219;A
P;ES618;264449;2021;GRAD_OCUP_PLAZ_FIN_SEMA;41.5989303280668;A
P;ES618;62149;2021;GRAD_OCUP_PLAZ_FIN_SEMA;50.445278443116294;A
A;ES61;264447;2020;GRAD_OCUP_HABI;41.82688601578759;A
A;ES61;264447;2019;GRAD_OCUP_HABI;72.52325930448035;A
A;ES61;264447;2018;GRAD_OCUP_HABI;71.95789372291854;A
A;ES61;264447;2017;GRAD_OCUP_HABI;72.35931790386405;A
A;ES61;264447;2016;GRAD_OCUP_HABI;71.48879941617297;A
A;ES61;264447;2015;GRAD_OCUP_HABI;67.67208184690652;A
A;ES61;264447;2014;GRAD_OCUP_HABI;63.19904290770354;A
A;ES61;264447;2013;GRAD_OCUP_HABI;60.1011445384107;A
A;ES61;264447;2012;GRAD_OCUP_HABI;58.77417741785734;A
A;ES61;264447;2011;GRAD_OCUP_HABI;59.33115699326635;A
A;ES61;264447;2010;GRAD_OCUP_HABI;57.50901945782596;A
A;ES61;264447;2009;GRAD_OCUP_HABI;56.05253210696625;A
A;ES61;264447;2008;GRAD_OCUP_HABI;59.1867058375263;A
A;ES61;264446;2020;GRAD_OCUP_HABI;40.894590365636226;A
A;ES61;264446;2019;GRAD_OCUP_HABI;67.34638915934627;A
A;ES61;264446;2018;GRAD_OCUP_HABI;63.69224212567639;A
A;ES61;264446;2017;GRAD_OCUP_HABI;63.90308382349707;A
A;ES61;264446;2016;GRAD_OCUP_HABI;63.04152779114839;A
A;ES61;264446;2015;GRAD_OCUP_HABI;60.16852926620497;A
A;ES61;264446;2014;GRAD_OCUP_HABI;59.07948392164762;A
A;ES61;264446;2013;GRAD_OCUP_HABI;57.226935263223545;A
A;ES61;264446;2012;GRAD_OCUP_HABI;52.93926738665131;A
A;ES61;264446;2011;GRAD_OCUP_HABI;52.93042914239974;A
A;ES61;264446;2010;GRAD_OCUP_HABI;51.68361566270339;A
A;ES61;264446;2009;GRAD_OCUP_HABI;52.90548813229037;A
A;ES61;264446;2008;GRAD_OCUP_HABI;59.05797689266661;A
A;ES61;62148;2020;GRAD_OCUP_HABI;31.07270863009382;A
A;ES61;62148;2019;GRAD_OCUP_HABI;49.136009845789445;A
A;ES61;62148;2018;GRAD_OCUP_HABI;49.19419297361229;A
A;ES61;62148;2017;GRAD_OCUP_HABI;47.23523810840665;A
A;ES61;62148;2016;GRAD_OCUP_HABI;43.75391438038334;A
A;ES61;62148;2015;GRAD_OCUP_HABI;40.375005918868865;A
A;ES61;62148;2014;GRAD_OCUP_HABI;37.11643817435232;A
A;ES61;62148;2013;GRAD_OCUP_HABI;38.11070176156345;A
A;ES61;62148;2012;GRAD_OCUP_HABI;37.682645951550136;A
A;ES61;62148;2011;GRAD_OCUP_HABI;39.58948940893159;A
A;ES61;62148;2010;GRAD_OCUP_HABI;37.987566585095294;A
A;ES61;62148;2009;GRAD_OCUP_HABI;35.21067015562924;A
A;ES61;62148;2008;GRAD_OCUP_HABI;44.16965253979452;A
A;ES61;62145;2020;GRAD_OCUP_HABI;31.19411183014482;A
A;ES61;62145;2019;GRAD_OCUP_HABI;46.470467661535565;A
A;ES61;62145;2018;GRAD_OCUP_HABI;44.41704612855499;A
A;ES61;62145;2017;GRAD_OCUP_HABI;43.78471828122581;A
A;ES61;62145;2016;GRAD_OCUP_HABI;39.46243094588504;A
A;ES61;62145;2015;GRAD_OCUP_HABI;38.623731265420176;A
A;ES61;62145;2014;GRAD_OCUP_HABI;33.41553251734426;A
A;ES61;62145;2013;GRAD_OCUP_HABI;30.679754849292703;A
A;ES61;62145;2012;GRAD_OCUP_HABI;30.729564573357482;A
A;ES61;62145;2011;GRAD_OCUP_HABI;33.08648301832895;A
A;ES61;62145;2010;GRAD_OCUP_HABI;32.58829672427743;A
A;ES61;62145;2009;GRAD_OCUP_HABI;34.01931632729154;A
A;ES61;62145;2008;GRAD_OCUP_HABI;40.91571193416137;A
A;ES61;264450;2020;GRAD_OCUP_HABI;29.01351808998589;A
A;ES61;264450;2019;GRAD_OCUP_HABI;45.68949322756609;A
A;ES61;264450;2018;GRAD_OCUP_HABI;42.34434038895743;A
A;ES61;264450;2017;GRAD_OCUP_HABI;41.43793434896221;A
A;ES61;264450;2016;GRAD_OCUP_HABI;38.37323144066581;A
A;ES61;264450;2015;GRAD_OCUP_HABI;35.86916642824105;A
A;ES61;264450;2014;GRAD_OCUP_HABI;35.11896929916211;A
A;ES61;264450;2013;GRAD_OCUP_HABI;31.549471504341017;A
A;ES61;264450;2012;GRAD_OCUP_HABI;29.198578827830232;A
A;ES61;264450;2011;GRAD_OCUP_HABI;29.82637699123565;A
A;ES61;264450;2010;GRAD_OCUP_HABI;30.179300663454043;A
A;ES61;264450;2009;GRAD_OCUP_HABI;32.568063149060116;A
A;ES61;264450;2008;GRAD_OCUP_HABI;39.713080965671764;A
A;ES61;264449;2020;GRAD_OCUP_HABI;28.650849756141607;A
A;ES61;264449;2019;GRAD_OCUP_HABI;42.68721814503339;A
A;ES61;264449;2018;GRAD_OCUP_HABI;42.497245057239176;A
A;ES61;264449;2017;GRAD_OCUP_HABI;41.11752228809085;A
A;ES61;264449;2016;GRAD_OCUP_HABI;37.13870005206035;A
A;ES61;264449;2015;GRAD_OCUP_HABI;33.06301798010354;A
A;ES61;264449;2014;GRAD_OCUP_HABI;28.185090761861915;A
A;ES61;264449;2013;GRAD_OCUP_HABI;27.878159334306044;A
A;ES61;264449;2012;GRAD_OCUP_HABI;26.020120539386298;A
A;ES61;264449;2011;GRAD_OCUP_HABI;28.554374971404112;A
A;ES61;264449;2010;GRAD_OCUP_HABI;27.93422795641765;A
A;ES61;264449;2009;GRAD_OCUP_HABI;27.92350624262257;A
A;ES61;264449;2008;GRAD_OCUP_HABI;33.607340320060985;A
A;ES61;62149;2020;GRAD_OCUP_HABI;38.352753141581815;A
A;ES61;62149;2019;GRAD_OCUP_HABI;65.28941637231733;A
A;ES61;62149;2018;GRAD_OCUP_HABI;64.01377520952934;A
A;ES61;62149;2017;GRAD_OCUP_HABI;63.823516682583474;A
A;ES61;62149;2016;GRAD_OCUP_HABI;62.29564851101418;A
A;ES61;62149;2015;GRAD_OCUP_HABI;58.60203482631584;A
A;ES61;62149;2014;GRAD_OCUP_HABI;54.75897510267755;A
A;ES61;62149;2013;GRAD_OCUP_HABI;52.45561052530638;A
A;ES61;62149;2012;GRAD_OCUP_HABI;50.33619789114511;A
A;ES61;62149;2011;GRAD_OCUP_HABI;51.24565468370113;A
A;ES61;62149;2010;GRAD_OCUP_HABI;49.84565029445801;A
A;ES61;62149;2009;GRAD_OCUP_HABI;49.094679267643606;A
A;ES61;62149;2008;GRAD_OCUP_HABI;54.067218200483026;A
A;ES611;264447;2020;GRAD_OCUP_HABI;41.67064732744598;A
A;ES611;264447;2019;GRAD_OCUP_HABI;67.73467906015718;A
A;ES611;264447;2018;GRAD_OCUP_HABI;70.6764250243793;A
A;ES611;264447;2017;GRAD_OCUP_HABI;70.76867979098974;A
A;ES611;264447;2016;GRAD_OCUP_HABI;70.977556019967;A
A;ES611;264447;2015;GRAD_OCUP_HABI;62.90468529607517;A
A;ES611;264447;2014;GRAD_OCUP_HABI;61.16357493288025;A
A;ES611;264447;2013;GRAD_OCUP_HABI;57.96120821642341;A
A;ES611;264447;2012;GRAD_OCUP_HABI;55.15380112079689;A
A;ES611;264447;2011;GRAD_OCUP_HABI;52.40873534442969;A
A;ES611;264447;2010;GRAD_OCUP_HABI;55.59579692999377;A
A;ES611;264447;2009;GRAD_OCUP_HABI;54.33934957047848;A
A;ES611;264447;2008;GRAD_OCUP_HABI;56.07470456520797;A
A;ES611;264446;2020;GRAD_OCUP_HABI;37.02618467508726;A
A;ES611;264446;2019;GRAD_OCUP_HABI;51.747619612711645;A
A;ES611;264446;2018;GRAD_OCUP_HABI;50.142695179203024;A
A;ES611;264446;2017;GRAD_OCUP_HABI;50.00677139161005;A
A;ES611;264446;2016;GRAD_OCUP_HABI;50.21172872150275;A
A;ES611;264446;2015;GRAD_OCUP_HABI;54.326855811849605;A
A;ES611;264446;2014;GRAD_OCUP_HABI;54.43950913309591;A
A;ES611;264446;2013;GRAD_OCUP_HABI;60.458035334716975;A
A;ES611;264446;2012;GRAD_OCUP_HABI;54.12520929613806;A
A;ES611;264446;2011;GRAD_OCUP_HABI;55.247403228261945;A
A;ES611;264446;2010;GRAD_OCUP_HABI;57.33405513481323;A
A;ES611;264446;2009;GRAD_OCUP_HABI;59.7909578419924;A
A;ES611;264446;2008;GRAD_OCUP_HABI;65.78723678074267;A
A;ES611;62148;2020;GRAD_OCUP_HABI;30.131979323302925;A
A;ES611;62148;2019;GRAD_OCUP_HABI;40.253090483505375;A
A;ES611;62148;2018;GRAD_OCUP_HABI;40.93612995878805;A
A;ES611;62148;2017;GRAD_OCUP_HABI;38.50955483786892;A
A;ES611;62148;2016;GRAD_OCUP_HABI;36.38203156616754;A
A;ES611;62148;2015;GRAD_OCUP_HABI;33.763898941769774;A
A;ES611;62148;2014;GRAD_OCUP_HABI;33.1077397394394;A
A;ES611;62148;2013;GRAD_OCUP_HABI;32.51294056199793;A
A;ES611;62148;2012;GRAD_OCUP_HABI;30.20060519402297;A
A;ES611;62148;2011;GRAD_OCUP_HABI;31.704892637203447;A
A;ES611;62148;2010;GRAD_OCUP_HABI;33.92791603808674;A
A;ES611;62148;2009;GRAD_OCUP_HABI;36.73836788000192;A
A;ES611;62148;2008;GRAD_OCUP_HABI;39.96111905743707;A
A;ES611;62145;2020;GRAD_OCUP_HABI;26.642541240186716;A
A;ES611;62145;2019;GRAD_OCUP_HABI;32.39495798324772;A
A;ES611;62145;2018;GRAD_OCUP_HABI;30.86646328693689;A
A;ES611;62145;2017;GRAD_OCUP_HABI;31.038439472289156;A
A;ES611;62145;2016;GRAD_OCUP_HABI;27.88475891912226;A
A;ES611;62145;2015;GRAD_OCUP_HABI;22.826988314874363;A
A;ES611;62145;2014;GRAD_OCUP_HABI;20.071047957371224;A
A;ES611;62145;2013;GRAD_OCUP_HABI;20.69334610157688;A
A;ES611;62145;2012;GRAD_OCUP_HABI;19.120263591980024;A
A;ES611;62145;2011;GRAD_OCUP_HABI;20.866319097109802;A
A;ES611;62145;2010;GRAD_OCUP_HABI;23.811497272158935;A
A;ES611;62145;2009;GRAD_OCUP_HABI;24.85261691918642;A
A;ES611;62145;2008;GRAD_OCUP_HABI;33.609248886667544;A
A;ES611;264450;2020;GRAD_OCUP_HABI;29.25991718323795;A
A;ES611;264450;2019;GRAD_OCUP_HABI;34.95380971460749;A
A;ES611;264450;2018;GRAD_OCUP_HABI;34.90711569743022;A
A;ES611;264450;2017;GRAD_OCUP_HABI;33.99020942658752;A
A;ES611;264450;2016;GRAD_OCUP_HABI;33.1124162992602;A
A;ES611;264450;2015;GRAD_OCUP_HABI;28.01750630365704;A
A;ES611;264450;2014;GRAD_OCUP_HABI;24.537309380902517;A
A;ES611;264450;2013;GRAD_OCUP_HABI;20.524387214395063;A
A;ES611;264450;2012;GRAD_OCUP_HABI;19.621413916858288;A
A;ES611;264450;2011;GRAD_OCUP_HABI;23.449079990378777;A
A;ES611;264450;2010;GRAD_OCUP_HABI;24.766701938264646;A
A;ES611;264450;2009;GRAD_OCUP_HABI;26.303054926400254;A
A;ES611;264450;2008;GRAD_OCUP_HABI;32.53239473831107;A
A;ES611;264449;2020;GRAD_OCUP_HABI;26.2761245942717;A
A;ES611;264449;2019;GRAD_OCUP_HABI;24.812245553083887;A
A;ES611;264449;2018;GRAD_OCUP_HABI;28.252204366286268;A
A;ES611;264449;2017;GRAD_OCUP_HABI;27.931621383629746;A
A;ES611;264449;2016;GRAD_OCUP_HABI;24.336383326103434;A
A;ES611;264449;2015;GRAD_OCUP_HABI;20.691813946487873;A
A;ES611;264449;2014;GRAD_OCUP_HABI;18.139817710939848;A
A;ES611;264449;2013;GRAD_OCUP_HABI;13.959459756636726;A
A;ES611;264449;2012;GRAD_OCUP_HABI;13.220802977993719;A
A;ES611;264449;2011;GRAD_OCUP_HABI;20.034355994003278;A
A;ES611;264449;2010;GRAD_OCUP_HABI;22.251445352195447;A
A;ES611;264449;2009;GRAD_OCUP_HABI;25.62033411778123;A
A;ES611;264449;2008;GRAD_OCUP_HABI;31.72495465244153;A
A;ES611;62149;2020;GRAD_OCUP_HABI;37.48187241246212;A
A;ES611;62149;2019;GRAD_OCUP_HABI;59.0268082853516;A
A;ES611;62149;2018;GRAD_OCUP_HABI;61.01817208068937;A
A;ES611;62149;2017;GRAD_OCUP_HABI;60.86452136515122;A
A;ES611;62149;2016;GRAD_OCUP_HABI;61.044054766196126;A
A;ES611;62149;2015;GRAD_OCUP_HABI;54.142570437519474;A
A;ES611;62149;2014;GRAD_OCUP_HABI;52.30444524914504;A
A;ES611;62149;2013;GRAD_OCUP_HABI;50.82637062075538;A
A;ES611;62149;2012;GRAD_OCUP_HABI;47.728247517815724;A
A;ES611;62149;2011;GRAD_OCUP_HABI;47.208341851519386;A
A;ES611;62149;2010;GRAD_OCUP_HABI;49.56582058339439;A
A;ES611;62149;2009;GRAD_OCUP_HABI;49.46303208355984;A
A;ES611;62149;2008;GRAD_OCUP_HABI;53.33886290924404;A
A;ES612;264447;2020;GRAD_OCUP_HABI;42.472560262620156;A
A;ES612;264447;2019;GRAD_OCUP_HABI;68.60586036759942;A
A;ES612;264447;2018;GRAD_OCUP_HABI;68.27177373013478;A
A;ES612;264447;2017;GRAD_OCUP_HABI;70.01730642227828;A
A;ES612;264447;2016;GRAD_OCUP_HABI;68.59480548386207;A
A;ES612;264447;2015;GRAD_OCUP_HABI;64.44848777412494;A
A;ES612;264447;2014;GRAD_OCUP_HABI;59.51322655557831;A
A;ES612;264447;2013;GRAD_OCUP_HABI;58.319135716811886;A
A;ES612;264447;2012;GRAD_OCUP_HABI;58.44847313235158;A
A;ES612;264447;2011;GRAD_OCUP_HABI;60.682146603300886;A
A;ES612;264447;2010;GRAD_OCUP_HABI;60.085772557198396;A
A;ES612;264447;2009;GRAD_OCUP_HABI;59.50254850430724;A
A;ES612;264447;2008;GRAD_OCUP_HABI;60.23337043097693;A
A;ES612;264446;2020;GRAD_OCUP_HABI;51.73629905300104;A
A;ES612;264446;2019;GRAD_OCUP_HABI;63.92662341364351;A
A;ES612;264446;2018;GRAD_OCUP_HABI;61.38636311562175;A
A;ES612;264446;2017;GRAD_OCUP_HABI;62.041266347053046;A
A;ES612;264446;2016;GRAD_OCUP_HABI;60.3992140082029;A
A;ES612;264446;2015;GRAD_OCUP_HABI;56.80187107273577;A
A;ES612;264446;2014;GRAD_OCUP_HABI;47.50985640395018;A
A;ES612;264446;2013;GRAD_OCUP_HABI;45.50545927688655;A
A;ES612;264446;2012;GRAD_OCUP_HABI;46.77883710682091;A
A;ES612;264446;2011;GRAD_OCUP_HABI;45.615813195377484;A
A;ES612;264446;2010;GRAD_OCUP_HABI;46.09470367920164;A
A;ES612;264446;2009;GRAD_OCUP_HABI;46.01365066084787;A
A;ES612;264446;2008;GRAD_OCUP_HABI;49.497893229577905;A
A;ES612;62148;2020;GRAD_OCUP_HABI;31.682461711584747;A
A;ES612;62148;2019;GRAD_OCUP_HABI;43.04331404822463;A
A;ES612;62148;2018;GRAD_OCUP_HABI;46.057947283114544;A
A;ES612;62148;2017;GRAD_OCUP_HABI;43.12203125869198;A
A;ES612;62148;2016;GRAD_OCUP_HABI;38.563244090392196;A
A;ES612;62148;2015;GRAD_OCUP_HABI;36.463407486444844;A
A;ES612;62148;2014;GRAD_OCUP_HABI;31.002870492989313;A
A;ES612;62148;2013;GRAD_OCUP_HABI;34.35694716791883;A
A;ES612;62148;2012;GRAD_OCUP_HABI;41.150499705547546;A
A;ES612;62148;2011;GRAD_OCUP_HABI;41.198027538760144;A
A;ES612;62148;2010;GRAD_OCUP_HABI;34.60340919044066;A
A;ES612;62148;2009;GRAD_OCUP_HABI;36.629378451723795;A
A;ES612;62148;2008;GRAD_OCUP_HABI;35.73163600499227;A
A;ES612;62145;2020;GRAD_OCUP_HABI;32.80753949033109;A
A;ES612;62145;2019;GRAD_OCUP_HABI;44.13049620221386;A
A;ES612;62145;2018;GRAD_OCUP_HABI;44.80469243753177;A
A;ES612;62145;2017;GRAD_OCUP_HABI;42.65319622073127;A
A;ES612;62145;2016;GRAD_OCUP_HABI;35.75809960877108;A
A;ES612;62145;2015;GRAD_OCUP_HABI;44.40180514539551;A
A;ES612;62145;2014;GRAD_OCUP_HABI;38.750179175864346;A
A;ES612;62145;2013;GRAD_OCUP_HABI;32.78038564994204;A
A;ES612;62145;2012;GRAD_OCUP_HABI;32.00885495242422;A
A;ES612;62145;2011;GRAD_OCUP_HABI;31.751491087684297;A
A;ES612;62145;2010;GRAD_OCUP_HABI;32.165658911487256;A
A;ES612;62145;2009;GRAD_OCUP_HABI;31.285294519423527;A
A;ES612;62145;2008;GRAD_OCUP_HABI;40.20017252032275;A
A;ES612;264450;2020;GRAD_OCUP_HABI;35.91150221295772;A
A;ES612;264450;2019;GRAD_OCUP_HABI;51.14632614432319;A
A;ES612;264450;2018;GRAD_OCUP_HABI;44.159827341788855;A
A;ES612;264450;2017;GRAD_OCUP_HABI;41.972172469618144;A
A;ES612;264450;2016;GRAD_OCUP_HABI;37.15777717400067;A
