OBS_STATUS;TERRITORIO;CAT_HOTELES;TEMPORAL;RESITUR;INDICATOR;OBS_VALUE;FREQ
P;ES618;264449;2021;55698;VIAJEROS;107183.412134722;A
P;ES618;264449;2021;55565;VIAJEROS;80993.476054828;A
P;ES618;264449;2021;55697;VIAJEROS;26189.936079894;A
P;ES618;62149;2021;55698;VIAJEROS;1793676.174883811;A
P;ES618;62149;2021;55565;VIAJEROS;1233846.327348165;A
P;ES618;62149;2021;55697;VIAJEROS;559829.847535646;A
A;ES61;264447;2020;55698;PERNOCTACIONES;10488152;A
A;ES61;264447;2020;55565;PERNOCTACIONES;6923388.609583223;A
A;ES61;264447;2020;55697;PERNOCTACIONES;3564763.651397688;A
A;ES61;264447;2019;55698;PERNOCTACIONES;36188365;A
A;ES61;264447;2019;55565;PERNOCTACIONES;15664910;A
A;ES61;264447;2019;55697;PERNOCTACIONES;20523454;A
A;ES61;264447;2018;55698;PERNOCTACIONES;35686345;A
A;ES61;264447;2018;55565;PERNOCTACIONES;15055956;A
A;ES61;264447;2018;55697;PERNOCTACIONES;20630389;A
A;ES61;264447;2017;55698;PERNOCTACIONES;35478400;A
A;ES61;264447;2017;55565;PERNOCTACIONES;14283558;A
A;ES61;264447;2017;55697;PERNOCTACIONES;21194842;A
A;ES61;264447;2016;55698;PERNOCTACIONES;34666130;A
A;ES61;264447;2016;55565;PERNOCTACIONES;14613508;A
A;ES61;264447;2016;55697;PERNOCTACIONES;20052623;A
A;ES61;264447;2015;55698;PERNOCTACIONES;31841918;A
A;ES61;264447;2015;55565;PERNOCTACIONES;14350644;A
A;ES61;264447;2015;55697;PERNOCTACIONES;17491274;A
A;ES61;264447;2014;55698;PERNOCTACIONES;28955739;A
A;ES61;264447;2014;55565;PERNOCTACIONES;13533237;A
A;ES61;264447;2014;55697;PERNOCTACIONES;15422501;A
A;ES61;264447;2013;55698;PERNOCTACIONES;27163709;A
A;ES61;264447;2013;55565;PERNOCTACIONES;12643556;A
A;ES61;264447;2013;55697;PERNOCTACIONES;14520153;A
A;ES61;264447;2012;55698;PERNOCTACIONES;26040953;A
A;ES61;264447;2012;55565;PERNOCTACIONES;12521323;A
A;ES61;264447;2012;55697;PERNOCTACIONES;13519629;A
A;ES61;264447;2011;55698;PERNOCTACIONES;26604728;A
A;ES61;264447;2011;55565;PERNOCTACIONES;13470629;A
A;ES61;264447;2011;55697;PERNOCTACIONES;13134098;A
A;ES61;264447;2010;55698;PERNOCTACIONES;25525901;A
A;ES61;264447;2010;55565;PERNOCTACIONES;13622185;A
A;ES61;264447;2010;55697;PERNOCTACIONES;11903716;A
A;ES61;264447;2009;55698;PERNOCTACIONES;24453787;A
A;ES61;264447;2009;55565;PERNOCTACIONES;13163199;A
A;ES61;264447;2009;55697;PERNOCTACIONES;11290587;A
A;ES61;264447;2008;55698;PERNOCTACIONES;25147640;A
A;ES61;264447;2008;55565;PERNOCTACIONES;12636821;A
A;ES61;264447;2008;55697;PERNOCTACIONES;12510819;A
A;ES61;264446;2020;55698;PERNOCTACIONES;3222096.78792572;A
A;ES61;264446;2020;55565;PERNOCTACIONES;2096498.492258228;A
A;ES61;264446;2020;55697;PERNOCTACIONES;1125598.295667492;A
A;ES61;264446;2019;55698;PERNOCTACIONES;10619485;A
A;ES61;264446;2019;55565;PERNOCTACIONES;5134635.449479952;A
A;ES61;264446;2019;55697;PERNOCTACIONES;5484849.945440601;A
A;ES61;264446;2018;55698;PERNOCTACIONES;9775327.985786088;A
A;ES61;264446;2018;55565;PERNOCTACIONES;4714684.07066438;A
A;ES61;264446;2018;55697;PERNOCTACIONES;5060643.915121708;A
A;ES61;264446;2017;55698;PERNOCTACIONES;9545813.8425424;A
A;ES61;264446;2017;55565;PERNOCTACIONES;4551900.936366633;A
A;ES61;264446;2017;55697;PERNOCTACIONES;4993912.906175767;A
A;ES61;264446;2016;55698;PERNOCTACIONES;9947784.185905991;A
A;ES61;264446;2016;55565;PERNOCTACIONES;5249654.5924496;A
A;ES61;264446;2016;55697;PERNOCTACIONES;4698129.593456391;A
A;ES61;264446;2015;55698;PERNOCTACIONES;9557735.19316944;A
A;ES61;264446;2015;55565;PERNOCTACIONES;5233822.912749043;A
A;ES61;264446;2015;55697;PERNOCTACIONES;4323912.280420396;A
A;ES61;264446;2014;55698;PERNOCTACIONES;10046731;A
A;ES61;264446;2014;55565;PERNOCTACIONES;5554046.87529562;A
A;ES61;264446;2014;55697;PERNOCTACIONES;4492684.556726551;A
A;ES61;264446;2013;55698;PERNOCTACIONES;9972156.26;A
A;ES61;264446;2013;55565;PERNOCTACIONES;5442382.8;A
A;ES61;264446;2013;55697;PERNOCTACIONES;4529773.46;A
A;ES61;264446;2012;55698;PERNOCTACIONES;9311739.69;A
A;ES61;264446;2012;55565;PERNOCTACIONES;4888925.76;A
A;ES61;264446;2012;55697;PERNOCTACIONES;4422813.93;A
A;ES61;264446;2011;55698;PERNOCTACIONES;9592913.3;A
A;ES61;264446;2011;55565;PERNOCTACIONES;5426371.98;A
A;ES61;264446;2011;55697;PERNOCTACIONES;4166541.32;A
A;ES61;264446;2010;55698;PERNOCTACIONES;9516740.82;A
A;ES61;264446;2010;55565;PERNOCTACIONES;6129148.81;A
A;ES61;264446;2010;55697;PERNOCTACIONES;3387592.01;A
A;ES61;264446;2009;55698;PERNOCTACIONES;10235638;A
A;ES61;264446;2009;55565;PERNOCTACIONES;5953638.92;A
A;ES61;264446;2009;55697;PERNOCTACIONES;4281998.95;A
A;ES61;264446;2008;55698;PERNOCTACIONES;11640630;A
A;ES61;264446;2008;55565;PERNOCTACIONES;6470787.57;A
A;ES61;264446;2008;55697;PERNOCTACIONES;5169842.64;A
A;ES61;62148;2020;55698;PERNOCTACIONES;992604.94982808;A
A;ES61;62148;2020;55565;PERNOCTACIONES;741714.233971754;A
A;ES61;62148;2020;55697;PERNOCTACIONES;250890.715856326;A
A;ES61;62148;2019;55698;PERNOCTACIONES;2712767.855462856;A
A;ES61;62148;2019;55565;PERNOCTACIONES;1670422.885629271;A
A;ES61;62148;2019;55697;PERNOCTACIONES;1042344.969833585;A
A;ES61;62148;2018;55698;PERNOCTACIONES;2749656.126377559;A
A;ES61;62148;2018;55565;PERNOCTACIONES;1679314.48346519;A
A;ES61;62148;2018;55697;PERNOCTACIONES;1070341.642912369;A
A;ES61;62148;2017;55698;PERNOCTACIONES;2579527.014636757;A
A;ES61;62148;2017;55565;PERNOCTACIONES;1596920.240607138;A
A;ES61;62148;2017;55697;PERNOCTACIONES;982606.774029619;A
A;ES61;62148;2016;55698;PERNOCTACIONES;2371681.786013514;A
A;ES61;62148;2016;55565;PERNOCTACIONES;1469626.673085575;A
A;ES61;62148;2016;55697;PERNOCTACIONES;902055.112927939;A
A;ES61;62148;2015;55698;PERNOCTACIONES;2244942.814501128;A
A;ES61;62148;2015;55565;PERNOCTACIONES;1423156.637557927;A
A;ES61;62148;2015;55697;PERNOCTACIONES;821786.176943201;A
A;ES61;62148;2014;55698;PERNOCTACIONES;2275463.108084048;A
A;ES61;62148;2014;55565;PERNOCTACIONES;1440431.607736687;A
A;ES61;62148;2014;55697;PERNOCTACIONES;835031.500347361;A
A;ES61;62148;2013;55698;PERNOCTACIONES;2430979.68;A
A;ES61;62148;2013;55565;PERNOCTACIONES;1549614.78;A
A;ES61;62148;2013;55697;PERNOCTACIONES;881364.9;A
A;ES61;62148;2012;55698;PERNOCTACIONES;2451675.6;A
A;ES61;62148;2012;55565;PERNOCTACIONES;1607002.29;A
A;ES61;62148;2012;55697;PERNOCTACIONES;844673.31;A
A;ES61;62148;2011;55698;PERNOCTACIONES;2654968.13;A
A;ES61;62148;2011;55565;PERNOCTACIONES;1768921.16;A
A;ES61;62148;2011;55697;PERNOCTACIONES;886046.97;A
A;ES61;62148;2010;55698;PERNOCTACIONES;2457635.31;A
A;ES61;62148;2010;55565;PERNOCTACIONES;1644037.4;A
A;ES61;62148;2010;55697;PERNOCTACIONES;813597.91;A
A;ES61;62148;2009;55698;PERNOCTACIONES;2252865.23;A
A;ES61;62148;2009;55565;PERNOCTACIONES;1543715.32;A
A;ES61;62148;2009;55697;PERNOCTACIONES;709149.91;A
A;ES61;62148;2008;55698;PERNOCTACIONES;2921731.33;A
A;ES61;62148;2008;55565;PERNOCTACIONES;1849501.37;A
A;ES61;62148;2008;55697;PERNOCTACIONES;1072229.96;A
A;ES61;62145;2020;55698;PERNOCTACIONES;422890.371512691;A
A;ES61;62145;2020;55565;PERNOCTACIONES;318975.226030939;A
A;ES61;62145;2020;55697;PERNOCTACIONES;103915.145481752;A
A;ES61;62145;2019;55698;PERNOCTACIONES;1006720.376651045;A
A;ES61;62145;2019;55565;PERNOCTACIONES;620563.523925278;A
A;ES61;62145;2019;55697;PERNOCTACIONES;386156.852725767;A
A;ES61;62145;2018;55698;PERNOCTACIONES;970641.400241692;A
A;ES61;62145;2018;55565;PERNOCTACIONES;599030.498565675;A
A;ES61;62145;2018;55697;PERNOCTACIONES;371610.901676017;A
A;ES61;62145;2017;55698;PERNOCTACIONES;938111.144916836;A
A;ES61;62145;2017;55565;PERNOCTACIONES;570427.926415464;A
A;ES61;62145;2017;55697;PERNOCTACIONES;367683.218501372;A
A;ES61;62145;2016;55698;PERNOCTACIONES;880307.475752081;A
A;ES61;62145;2016;55565;PERNOCTACIONES;505145.617995988;A
A;ES61;62145;2016;55697;PERNOCTACIONES;375161.857756093;A
A;ES61;62145;2015;55698;PERNOCTACIONES;815460.267437407;A
A;ES61;62145;2015;55565;PERNOCTACIONES;501520.499357897;A
A;ES61;62145;2015;55697;PERNOCTACIONES;313939.76807951;A
A;ES61;62145;2014;55698;PERNOCTACIONES;686152.756623375;A
A;ES61;62145;2014;55565;PERNOCTACIONES;409809.515204811;A
A;ES61;62145;2014;55697;PERNOCTACIONES;276343.241418564;A
A;ES61;62145;2013;55698;PERNOCTACIONES;635919.07;A
A;ES61;62145;2013;55565;PERNOCTACIONES;399249.16;A
A;ES61;62145;2013;55697;PERNOCTACIONES;236669.91;A
A;ES61;62145;2012;55698;PERNOCTACIONES;661561.58;A
A;ES61;62145;2012;55565;PERNOCTACIONES;421636.57;A
A;ES61;62145;2012;55697;PERNOCTACIONES;239925.01;A
A;ES61;62145;2011;55698;PERNOCTACIONES;738913.15;A
A;ES61;62145;2011;55565;PERNOCTACIONES;488271.74;A
A;ES61;62145;2011;55697;PERNOCTACIONES;250641.41;A
A;ES61;62145;2010;55698;PERNOCTACIONES;749169.92;A
A;ES61;62145;2010;55565;PERNOCTACIONES;503405.76;A
A;ES61;62145;2010;55697;PERNOCTACIONES;245764.16;A
A;ES61;62145;2009;55698;PERNOCTACIONES;793978.0;A
A;ES61;62145;2009;55565;PERNOCTACIONES;542058.24;A
A;ES61;62145;2009;55697;PERNOCTACIONES;251919.76;A
A;ES61;62145;2008;55698;PERNOCTACIONES;921773.5;A
A;ES61;62145;2008;55565;PERNOCTACIONES;616226.99;A
A;ES61;62145;2008;55697;PERNOCTACIONES;305546.51;A
A;ES61;264450;2020;55698;PERNOCTACIONES;707431.199478711;A
A;ES61;264450;2020;55565;PERNOCTACIONES;522912.596198307;A
A;ES61;264450;2020;55697;PERNOCTACIONES;184518.603280404;A
A;ES61;264450;2019;55698;PERNOCTACIONES;1822163.215863601;A
A;ES61;264450;2019;55565;PERNOCTACIONES;1037916.771243392;A
A;ES61;264450;2019;55697;PERNOCTACIONES;784246.444620209;A
A;ES61;264450;2018;55698;PERNOCTACIONES;1739053.905568297;A
A;ES61;264450;2018;55565;PERNOCTACIONES;1019038.313234335;A
A;ES61;264450;2018;55697;PERNOCTACIONES;720015.592333962;A
A;ES61;264450;2017;55698;PERNOCTACIONES;1669292.350423256;A
A;ES61;264450;2017;55565;PERNOCTACIONES;983289.378914249;A
A;ES61;264450;2017;55697;PERNOCTACIONES;686002.971509007;A
A;ES61;264450;2016;55698;PERNOCTACIONES;1536690.30556502;A
A;ES61;264450;2016;55565;PERNOCTACIONES;943705.227650585;A
A;ES61;264450;2016;55697;PERNOCTACIONES;592985.077914435;A
A;ES61;264450;2015;55698;PERNOCTACIONES;1414512.603718845;A
A;ES61;264450;2015;55565;PERNOCTACIONES;909611.351495866;A
A;ES61;264450;2015;55697;PERNOCTACIONES;504901.252222979;A
A;ES61;264450;2014;55698;PERNOCTACIONES;1418345.804385137;A
A;ES61;264450;2014;55565;PERNOCTACIONES;922274.999764692;A
A;ES61;264450;2014;55697;PERNOCTACIONES;496070.804620445;A
A;ES61;264450;2013;55698;PERNOCTACIONES;1302180.28;A
A;ES61;264450;2013;55565;PERNOCTACIONES;792727.81;A
A;ES61;264450;2013;55697;PERNOCTACIONES;509452.47;A
A;ES61;264450;2012;55698;PERNOCTACIONES;1215255.82;A
A;ES61;264450;2012;55565;PERNOCTACIONES;753404.07;A
A;ES61;264450;2012;55697;PERNOCTACIONES;461851.75;A
A;ES61;264450;2011;55698;PERNOCTACIONES;1238444.39;A
A;ES61;264450;2011;55565;PERNOCTACIONES;820046.28;A
A;ES61;264450;2011;55697;PERNOCTACIONES;418398.11;A
A;ES61;264450;2010;55698;PERNOCTACIONES;1211641.57;A
A;ES61;264450;2010;55565;PERNOCTACIONES;818803.64;A
A;ES61;264450;2010;55697;PERNOCTACIONES;392837.93;A
A;ES61;264450;2009;55698;PERNOCTACIONES;1308151.77;A
A;ES61;264450;2009;55565;PERNOCTACIONES;915606.97;A
A;ES61;264450;2009;55697;PERNOCTACIONES;392544.8;A
A;ES61;264450;2008;55698;PERNOCTACIONES;1709326.9;A
A;ES61;264450;2008;55565;PERNOCTACIONES;1132465.43;A
A;ES61;264450;2008;55697;PERNOCTACIONES;576861.47;A
A;ES61;264449;2020;55698;PERNOCTACIONES;950939.100294687;A
A;ES61;264449;2020;55565;PERNOCTACIONES;694938.718024079;A
A;ES61;264449;2020;55697;PERNOCTACIONES;256000.382270608;A
A;ES61;264449;2019;55698;PERNOCTACIONES;2498342.819117585;A
A;ES61;264449;2019;55565;PERNOCTACIONES;1431836.927788012;A
A;ES61;264449;2019;55697;PERNOCTACIONES;1066505.891329573;A
A;ES61;264449;2018;55698;PERNOCTACIONES;2359078.374355483;A
A;ES61;264449;2018;55565;PERNOCTACIONES;1300106.000149935;A
A;ES61;264449;2018;55697;PERNOCTACIONES;1058972.374205548;A
A;ES61;264449;2017;55698;PERNOCTACIONES;2350042.194754348;A
A;ES61;264449;2017;55565;PERNOCTACIONES;1352197.860630226;A
A;ES61;264449;2017;55697;PERNOCTACIONES;997844.334124122;A
A;ES61;264449;2016;55698;PERNOCTACIONES;2152381.108810337;A
A;ES61;264449;2016;55565;PERNOCTACIONES;1202336.490785385;A
A;ES61;264449;2016;55697;PERNOCTACIONES;950044.618024952;A
A;ES61;264449;2015;55698;PERNOCTACIONES;1908294.915547406;A
A;ES61;264449;2015;55565;PERNOCTACIONES;1064711.54595307;A
A;ES61;264449;2015;55697;PERNOCTACIONES;843583.369594336;A
A;ES61;264449;2014;55698;PERNOCTACIONES;1643793.792617927;A
A;ES61;264449;2014;55565;PERNOCTACIONES;961706.013258369;A
A;ES61;264449;2014;55697;PERNOCTACIONES;682087.779359558;A
A;ES61;264449;2013;55698;PERNOCTACIONES;1556987.7;A
A;ES61;264449;2013;55565;PERNOCTACIONES;939249.65;A
A;ES61;264449;2013;55697;PERNOCTACIONES;617738.05;A
A;ES61;264449;2012;55698;PERNOCTACIONES;1500578.82;A
A;ES61;264449;2012;55565;PERNOCTACIONES;901484.76;A
A;ES61;264449;2012;55697;PERNOCTACIONES;599094.06;A
A;ES61;264449;2011;55698;PERNOCTACIONES;1533367.3;A
A;ES61;264449;2011;55565;PERNOCTACIONES;978141.86;A
A;ES61;264449;2011;55697;PERNOCTACIONES;555225.44;A
A;ES61;264449;2010;55698;PERNOCTACIONES;1495881.49;A
A;ES61;264449;2010;55565;PERNOCTACIONES;1038454.75;A
A;ES61;264449;2010;55697;PERNOCTACIONES;457426.74;A
A;ES61;264449;2009;55698;PERNOCTACIONES;1636793.71;A
A;ES61;264449;2009;55565;PERNOCTACIONES;1091922.3;A
A;ES61;264449;2009;55697;PERNOCTACIONES;544871.41;A
A;ES61;264449;2008;55698;PERNOCTACIONES;1830448.96;A
A;ES61;264449;2008;55565;PERNOCTACIONES;1236416.6;A
A;ES61;264449;2008;55697;PERNOCTACIONES;594032.36;A
A;ES61;62150;2020;55698;PERNOCTACIONES;40898.0;A
A;ES61;62150;2020;55565;PERNOCTACIONES;33632.0;A
A;ES61;62150;2020;55697;PERNOCTACIONES;7266.0;A
A;ES61;62149;2020;55698;PERNOCTACIONES;16825013;A
A;ES61;62149;2020;55565;PERNOCTACIONES;11332060;A
A;ES61;62149;2020;55697;PERNOCTACIONES;5492952.79395427;A
A;ES61;62149;2019;55698;PERNOCTACIONES;54847844;A
A;ES61;62149;2019;55565;PERNOCTACIONES;25560286;A
A;ES61;62149;2019;55697;PERNOCTACIONES;29287559;A
A;ES61;62149;2018;55698;PERNOCTACIONES;53280103;A
A;ES61;62149;2018;55565;PERNOCTACIONES;24368129;A
A;ES61;62149;2018;55697;PERNOCTACIONES;28911973;A
A;ES61;62149;2017;55698;PERNOCTACIONES;52561186;A
A;ES61;62149;2017;55565;PERNOCTACIONES;23338294;A
A;ES61;62149;2017;55697;PERNOCTACIONES;29222892;A
A;ES61;62149;2016;55698;PERNOCTACIONES;51554975;A
A;ES61;62149;2016;55565;PERNOCTACIONES;23983976;A
A;ES61;62149;2016;55697;PERNOCTACIONES;27570999;A
A;ES61;62149;2015;55698;PERNOCTACIONES;47782864;A
A;ES61;62149;2015;55565;PERNOCTACIONES;23483467;A
A;ES61;62149;2015;55697;PERNOCTACIONES;24299397;A
A;ES61;62149;2014;55698;PERNOCTACIONES;45026226;A
A;ES61;62149;2014;55565;PERNOCTACIONES;22821506;A
A;ES61;62149;2014;55697;PERNOCTACIONES;22204719;A
A;ES61;62149;2013;55698;PERNOCTACIONES;43061932;A
A;ES61;62149;2013;55565;PERNOCTACIONES;21766780;A
A;ES61;62149;2013;55697;PERNOCTACIONES;21295152;A
A;ES61;62149;2012;55698;PERNOCTACIONES;41181764;A
A;ES61;62149;2012;55565;PERNOCTACIONES;21093777;A
A;ES61;62149;2012;55697;PERNOCTACIONES;20087988;A
A;ES61;62149;2011;55698;PERNOCTACIONES;42363334;A
A;ES61;62149;2011;55565;PERNOCTACIONES;22952382;A
A;ES61;62149;2011;55697;PERNOCTACIONES;19410952;A
A;ES61;62149;2010;55698;PERNOCTACIONES;40956970;A
A;ES61;62149;2010;55565;PERNOCTACIONES;23756036;A
A;ES61;62149;2010;55697;PERNOCTACIONES;17200935;A
A;ES61;62149;2009;55698;PERNOCTACIONES;40681213;A
A;ES61;62149;2009;55565;PERNOCTACIONES;23210141;A
A;ES61;62149;2009;55697;PERNOCTACIONES;17471072;A
A;ES61;62149;2008;55698;PERNOCTACIONES;44171551;A
A;ES61;62149;2008;55565;PERNOCTACIONES;23942219;A
A;ES61;62149;2008;55697;PERNOCTACIONES;20229332;A
A;ES611;264447;2020;55698;PERNOCTACIONES;1178539.370074739;A
A;ES611;264447;2020;55565;PERNOCTACIONES;993394.833552899;A
A;ES611;264447;2020;55697;PERNOCTACIONES;185144.53652184;A
A;ES611;264447;2019;55698;PERNOCTACIONES;4566175.311464638;A
A;ES611;264447;2019;55565;PERNOCTACIONES;3118175.365798933;A
A;ES611;264447;2019;55697;PERNOCTACIONES;1447999.945665705;A
A;ES611;264447;2018;55698;PERNOCTACIONES;4717242.99995844;A
A;ES611;264447;2018;55565;PERNOCTACIONES;3132706.7598448;A
A;ES611;264447;2018;55697;PERNOCTACIONES;1584536.24011364;A
A;ES611;264447;2017;55698;PERNOCTACIONES;4782328.359500411;A
A;ES611;264447;2017;55565;PERNOCTACIONES;3032246.008104703;A
A;ES611;264447;2017;55697;PERNOCTACIONES;1750082.351395708;A
A;ES611;264447;2016;55698;PERNOCTACIONES;4709313.115870452;A
A;ES611;264447;2016;55565;PERNOCTACIONES;3170033.08271247;A
A;ES611;264447;2016;55697;PERNOCTACIONES;1539280.033157982;A
A;ES611;264447;2015;55698;PERNOCTACIONES;3913775.783127096;A
A;ES611;264447;2015;55565;PERNOCTACIONES;2887941.05631061;A
A;ES611;264447;2015;55697;PERNOCTACIONES;1025834.726816486;A
A;ES611;264447;2014;55698;PERNOCTACIONES;3676485.568670656;A
A;ES611;264447;2014;55565;PERNOCTACIONES;2666609.77766423;A
A;ES611;264447;2014;55697;PERNOCTACIONES;1009875.791006426;A
A;ES611;264447;2013;55698;PERNOCTACIONES;3263588.5;A
A;ES611;264447;2013;55565;PERNOCTACIONES;2376082.95;A
A;ES611;264447;2013;55697;PERNOCTACIONES;887505.55;A
A;ES611;264447;2012;55698;PERNOCTACIONES;3113113.27;A
A;ES611;264447;2012;55565;PERNOCTACIONES;2423513.68;A
A;ES611;264447;2012;55697;PERNOCTACIONES;689599.59;A
A;ES611;264447;2011;55698;PERNOCTACIONES;3219429.88;A
A;ES611;264447;2011;55565;PERNOCTACIONES;2623723.03;A
A;ES611;264447;2011;55697;PERNOCTACIONES;595706.85;A
A;ES611;264447;2010;55698;PERNOCTACIONES;3289738.99;A
A;ES611;264447;2010;55565;PERNOCTACIONES;2774931.05;A
A;ES611;264447;2010;55697;PERNOCTACIONES;514807.94;A
A;ES611;264447;2009;55698;PERNOCTACIONES;3010047.55;A
A;ES611;264447;2009;55565;PERNOCTACIONES;2330464.84;A
A;ES611;264447;2009;55697;PERNOCTACIONES;679582.71;A
A;ES611;264447;2008;55698;PERNOCTACIONES;3229854.6;A
A;ES611;264447;2008;55565;PERNOCTACIONES;2325791.15;A
A;ES611;264447;2008;55697;PERNOCTACIONES;904063.45;A
A;ES611;264446;2020;55698;PERNOCTACIONES;150258.273100615;A
A;ES611;264446;2020;55565;PERNOCTACIONES;124298.309906336;A
A;ES611;264446;2020;55697;PERNOCTACIONES;25959.963194279;A
A;ES611;264446;2019;55698;PERNOCTACIONES;379645.146610258;A
A;ES611;264446;2019;55565;PERNOCTACIONES;284133.0205916;A
A;ES611;264446;2019;55697;PERNOCTACIONES;95512.126018658;A
A;ES611;264446;2018;55698;PERNOCTACIONES;345780.525234004;A
A;ES611;264446;2018;55565;PERNOCTACIONES;263011.16295083;A
A;ES611;264446;2018;55697;PERNOCTACIONES;82769.362283174;A
A;ES611;264446;2017;55698;PERNOCTACIONES;276444.558442257;A
A;ES611;264446;2017;55565;PERNOCTACIONES;209113.15183552;A
A;ES611;264446;2017;55697;PERNOCTACIONES;67331.406606737;A
A;ES611;264446;2016;55698;PERNOCTACIONES;391218.287572143;A
A;ES611;264446;2016;55565;PERNOCTACIONES;321232.48085689;A
A;ES611;264446;2016;55697;PERNOCTACIONES;69985.806715253;A
A;ES611;264446;2015;55698;PERNOCTACIONES;526726.632101972;A
A;ES611;264446;2015;55565;PERNOCTACIONES;404949.67766176;A
A;ES611;264446;2015;55697;PERNOCTACIONES;121776.954440212;A
A;ES611;264446;2014;55698;PERNOCTACIONES;566045.000002895;A
A;ES611;264446;2014;55565;PERNOCTACIONES;439322.29510683;A
A;ES611;264446;2014;55697;PERNOCTACIONES;126722.704896065;A
A;ES611;264446;2013;55698;PERNOCTACIONES;853014.9;A
A;ES611;264446;2013;55565;PERNOCTACIONES;620108.61;A
A;ES611;264446;2013;55697;PERNOCTACIONES;232906.29;A
A;ES611;264446;2012;55698;PERNOCTACIONES;719819.41;A
A;ES611;264446;2012;55565;PERNOCTACIONES;575348.92;A
A;ES611;264446;2012;55697;PERNOCTACIONES;144470.49;A
A;ES611;264446;2011;55698;PERNOCTACIONES;837346.1;A
A;ES611;264446;2011;55565;PERNOCTACIONES;687012.25;A
A;ES611;264446;2011;55697;PERNOCTACIONES;150333.85;A
A;ES611;264446;2010;55698;PERNOCTACIONES;897272.32;A
A;ES611;264446;2010;55565;PERNOCTACIONES;777016.02;A
A;ES611;264446;2010;55697;PERNOCTACIONES;120256.3;A
A;ES611;264446;2009;55698;PERNOCTACIONES;967729.47;A
A;ES611;264446;2009;55565;PERNOCTACIONES;822712.34;A
A;ES611;264446;2009;55697;PERNOCTACIONES;145017.13;A
A;ES611;264446;2008;55698;PERNOCTACIONES;1172749.83;A
A;ES611;264446;2008;55565;PERNOCTACIONES;982964.01;A
A;ES611;264446;2008;55697;PERNOCTACIONES;189785.82;A
A;ES611;62148;2020;55698;PERNOCTACIONES;80540.657791467;A
A;ES611;62148;2020;55565;PERNOCTACIONES;70198.276679232;A
A;ES611;62148;2020;55697;PERNOCTACIONES;10342.381112235;A
A;ES611;62148;2019;55698;PERNOCTACIONES;164932.142857147;A
A;ES611;62148;2019;55565;PERNOCTACIONES;123377.428571429;A
A;ES611;62148;2019;55697;PERNOCTACIONES;41554.714285718;A
A;ES611;62148;2018;55698;PERNOCTACIONES;168288.14285652;A
A;ES611;62148;2018;55565;PERNOCTACIONES;126601.71428499;A
A;ES611;62148;2018;55697;PERNOCTACIONES;41686.42857153;A
A;ES611;62148;2017;55698;PERNOCTACIONES;157305.571428967;A
A;ES611;62148;2017;55565;PERNOCTACIONES;119772.28571471;A
A;ES611;62148;2017;55697;PERNOCTACIONES;37533.285714257;A
A;ES611;62148;2016;55698;PERNOCTACIONES;139027.285714035;A
A;ES611;62148;2016;55565;PERNOCTACIONES;109148.99999964;A
A;ES611;62148;2016;55697;PERNOCTACIONES;29878.285714395;A
A;ES611;62148;2015;55698;PERNOCTACIONES;121486.514532254;A
A;ES611;62148;2015;55565;PERNOCTACIONES;95536.028192267;A
A;ES611;62148;2015;55697;PERNOCTACIONES;25950.486339987;A
A;ES611;62148;2014;55698;PERNOCTACIONES;128842.857143213;A
A;ES611;62148;2014;55565;PERNOCTACIONES;99883.28571452;A
A;ES611;62148;2014;55697;PERNOCTACIONES;28959.571428693;A
A;ES611;62148;2013;55698;PERNOCTACIONES;132689.53;A
A;ES611;62148;2013;55565;PERNOCTACIONES;97025.67;A
A;ES611;62148;2013;55697;PERNOCTACIONES;35663.86;A
A;ES611;62148;2012;55698;PERNOCTACIONES;121064.18;A
A;ES611;62148;2012;55565;PERNOCTACIONES;90368.86;A
A;ES611;62148;2012;55697;PERNOCTACIONES;30695.32;A
A;ES611;62148;2011;55698;PERNOCTACIONES;131457.45;A
A;ES611;62148;2011;55565;PERNOCTACIONES;101419.29;A
A;ES611;62148;2011;55697;PERNOCTACIONES;30038.16;A
A;ES611;62148;2010;55698;PERNOCTACIONES;129190.38;A
A;ES611;62148;2010;55565;PERNOCTACIONES;102197.29;A
A;ES611;62148;2010;55697;PERNOCTACIONES;26993.09;A
A;ES611;62148;2009;55698;PERNOCTACIONES;147249.57;A
A;ES611;62148;2009;55565;PERNOCTACIONES;109498.09;A
A;ES611;62148;2009;55697;PERNOCTACIONES;37751.48;A
A;ES611;62148;2008;55698;PERNOCTACIONES;153541.86;A
A;ES611;62148;2008;55565;PERNOCTACIONES;116494.93;A
A;ES611;62148;2008;55697;PERNOCTACIONES;37046.93;A
A;ES611;62145;2020;55698;PERNOCTACIONES;26060.871905046;A
A;ES611;62145;2020;55565;PERNOCTACIONES;21116.739045351;A
A;ES611;62145;2020;55697;PERNOCTACIONES;4944.132859695;A
A;ES611;62145;2019;55698;PERNOCTACIONES;36498.428571427;A
A;ES611;62145;2019;55565;PERNOCTACIONES;26832.142857141;A
A;ES611;62145;2019;55697;PERNOCTACIONES;9666.285714286;A
A;ES611;62145;2018;55698;PERNOCTACIONES;34959.004559323;A
A;ES611;62145;2018;55565;PERNOCTACIONES;25615.066869301;A
A;ES611;62145;2018;55697;PERNOCTACIONES;9343.937690022;A
A;ES611;62145;2017;55698;PERNOCTACIONES;29405.714285686;A
