OBS_STATUS;PUNTOS_TURISTICOS;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
A;55121;2020;GRAC_OCUP_PLAZ_FIN_SEMA;42.17999999999389;A
A;55121;2019;GRAC_OCUP_PLAZ_FIN_SEMA;61.3375071690664;A
A;55121;2018;GRAC_OCUP_PLAZ_FIN_SEMA;63.86940099938906;A
A;55121;2017;GRAC_OCUP_PLAZ_FIN_SEMA;68.55024825831677;A
A;55121;2016;GRAC_OCUP_PLAZ_FIN_SEMA;64.04789327942242;A
A;55121;2015;GRAC_OCUP_PLAZ_FIN_SEMA;65.33069667189274;A
A;55121;2014;GRAC_OCUP_PLAZ_FIN_SEMA;60.999344935678614;A
A;55121;2013;GRAC_OCUP_PLAZ_FIN_SEMA;56.907262447530364;A
A;55121;2012;GRAC_OCUP_PLAZ_FIN_SEMA;49.86486874272546;A
A;55121;2010;GRAC_OCUP_PLAZ_FIN_SEMA;47.548925313853054;A
A;55121;2009;GRAC_OCUP_PLAZ_FIN_SEMA;47.359813865794294;A
A;55121;2008;GRAC_OCUP_PLAZ_FIN_SEMA;31.951515627255958;A
A;70690;2020;GRAC_OCUP_PLAZ_FIN_SEMA;40.22483019988455;A
A;70690;2019;GRAC_OCUP_PLAZ_FIN_SEMA;76.36007961745493;A
A;70690;2018;GRAC_OCUP_PLAZ_FIN_SEMA;76.96779737180964;A
A;70690;2017;GRAC_OCUP_PLAZ_FIN_SEMA;78.97751335417249;A
A;70690;2016;GRAC_OCUP_PLAZ_FIN_SEMA;80.19695140603851;A
A;70690;2015;GRAC_OCUP_PLAZ_FIN_SEMA;77.5524099874138;A
A;70690;2014;GRAC_OCUP_PLAZ_FIN_SEMA;76.59205467391541;A
A;70690;2013;GRAC_OCUP_PLAZ_FIN_SEMA;76.84644487381682;A
A;70690;2012;GRAC_OCUP_PLAZ_FIN_SEMA;74.06910051797705;A
A;70690;2011;GRAC_OCUP_PLAZ_FIN_SEMA;68.74672611128308;A
A;70690;2010;GRAC_OCUP_PLAZ_FIN_SEMA;65.92173863466094;A
A;70690;2009;GRAC_OCUP_PLAZ_FIN_SEMA;68.80435515463078;A
A;70690;2008;GRAC_OCUP_PLAZ_FIN_SEMA;44.30131430387422;A
A;55122;2019;GRAC_OCUP_PLAZ_FIN_SEMA;61.25641086482341;A
A;70691;2020;GRAC_OCUP_PLAZ_FIN_SEMA;43.611548676285146;A
A;70691;2019;GRAC_OCUP_PLAZ_FIN_SEMA;76.93979910436148;A
A;70691;2018;GRAC_OCUP_PLAZ_FIN_SEMA;76.36906050058067;A
A;70691;2017;GRAC_OCUP_PLAZ_FIN_SEMA;73.5890506749496;A
A;70691;2016;GRAC_OCUP_PLAZ_FIN_SEMA;72.11762925548096;A
A;70691;2015;GRAC_OCUP_PLAZ_FIN_SEMA;70.65762089996231;A
A;70691;2014;GRAC_OCUP_PLAZ_FIN_SEMA;64.63898121739157;A
A;70691;2013;GRAC_OCUP_PLAZ_FIN_SEMA;59.59358465827705;A
A;70691;2012;GRAC_OCUP_PLAZ_FIN_SEMA;59.612472990711794;A
A;70691;2011;GRAC_OCUP_PLAZ_FIN_SEMA;61.92397729876574;A
A;70691;2010;GRAC_OCUP_PLAZ_FIN_SEMA;57.70321315998492;A
A;70691;2009;GRAC_OCUP_PLAZ_FIN_SEMA;57.27137398670051;A
A;70691;2008;GRAC_OCUP_PLAZ_FIN_SEMA;33.43951540380071;A
P;70665;2021;GRAC_OCUP_PLAZ_FIN_SEMA;53.01665650017167;A
P;55107;2021;GRAC_OCUP_PLAZ_FIN_SEMA;46.84753908909465;A
P;55108;2021;GRAC_OCUP_PLAZ_FIN_SEMA;56.93629857364016;A
P;70667;2021;GRAC_OCUP_PLAZ_FIN_SEMA;56.59557967940728;A
P;70669;2021;GRAC_OCUP_PLAZ_FIN_SEMA;36.7931117749555;A
P;55109;2021;GRAC_OCUP_PLAZ_FIN_SEMA;65.21570825607647;A
P;70671;2021;GRAC_OCUP_PLAZ_FIN_SEMA;55.09332370475255;A
P;70672;2021;GRAC_OCUP_PLAZ_FIN_SEMA;67.60545830603739;A
P;70673;2021;GRAC_OCUP_PLAZ_FIN_SEMA;65.06882324417866;A
P;55110;2021;GRAC_OCUP_PLAZ_FIN_SEMA;63.03779966326483;A
P;70674;2021;GRAC_OCUP_PLAZ_FIN_SEMA;58.21558617778435;A
P;70675;2021;GRAC_OCUP_PLAZ_FIN_SEMA;50.89460188180006;A
P;278910;2021;GRAC_OCUP_PLAZ_FIN_SEMA;55.501585081218565;A
P;55111;2021;GRAC_OCUP_PLAZ_FIN_SEMA;63.54667920188779;A
P;55113;2021;GRAC_OCUP_PLAZ_FIN_SEMA;50.32654617090832;A
P;55114;2021;GRAC_OCUP_PLAZ_FIN_SEMA;58.625678420714934;A
P;55115;2021;GRAC_OCUP_PLAZ_FIN_SEMA;60.05422267691335;A
P;70676;2021;GRAC_OCUP_PLAZ_FIN_SEMA;37.887665535564174;A
P;70679;2021;GRAC_OCUP_PLAZ_FIN_SEMA;57.05095002388763;A
P;278109;2021;GRAC_OCUP_PLAZ_FIN_SEMA;50.11880176001852;A
P;70681;2021;GRAC_OCUP_PLAZ_FIN_SEMA;55.472697069753686;A
P;269777;2021;GRAC_OCUP_PLAZ_FIN_SEMA;45.23421060638296;A
P;70682;2021;GRAC_OCUP_PLAZ_FIN_SEMA;50.3326863781696;A
P;70683;2021;GRAC_OCUP_PLAZ_FIN_SEMA;52.235126033834305;A
P;70684;2021;GRAC_OCUP_PLAZ_FIN_SEMA;38.3707444183177;A
P;70685;2021;GRAC_OCUP_PLAZ_FIN_SEMA;63.02936259183306;A
P;70686;2021;GRAC_OCUP_PLAZ_FIN_SEMA;57.24011614336252;A
P;70687;2021;GRAC_OCUP_PLAZ_FIN_SEMA;45.10691403845393;A
P;70688;2021;GRAC_OCUP_PLAZ_FIN_SEMA;52.48286593277685;A
P;55120;2021;GRAC_OCUP_PLAZ_FIN_SEMA;49.68680516135704;A
P;70689;2021;GRAC_OCUP_PLAZ_FIN_SEMA;59.84616680850563;A
P;55121;2021;GRAC_OCUP_PLAZ_FIN_SEMA;53.290759274097084;A
P;70690;2021;GRAC_OCUP_PLAZ_FIN_SEMA;59.63453927324174;A
P;55122;2021;GRAC_OCUP_PLAZ_FIN_SEMA;52.52707482190877;A
P;70691;2021;GRAC_OCUP_PLAZ_FIN_SEMA;54.31813535345248;A
A;70665;2020;GRAD_OCUP_HABI;51.437704449449505;A
A;70665;2019;GRAD_OCUP_HABI;69.30889905158568;A
A;70665;2018;GRAD_OCUP_HABI;71.78310627347356;A
A;70665;2017;GRAD_OCUP_HABI;68.88069203003761;A
A;70665;2016;GRAD_OCUP_HABI;63.55062665505374;A
A;70665;2015;GRAD_OCUP_HABI;62.2945202979253;A
A;70665;2014;GRAD_OCUP_HABI;55.35949928207222;A
A;70665;2013;GRAD_OCUP_HABI;52.60267135711905;A
A;70665;2012;GRAD_OCUP_HABI;46.538249878961565;A
A;70665;2011;GRAD_OCUP_HABI;51.244230838934016;A
A;70665;2010;GRAD_OCUP_HABI;51.0434711508717;A
A;70665;2009;GRAD_OCUP_HABI;50.65045583942271;A
A;70665;2008;GRAD_OCUP_HABI;52.882243575130595;A
A;70666;2020;GRAD_OCUP_HABI;27.48000000001775;A
A;70666;2018;GRAD_OCUP_HABI;35.965059245016555;A
A;70666;2017;GRAD_OCUP_HABI;38.463181082187425;A
A;70666;2015;GRAD_OCUP_HABI;32.68341536799815;A
A;70666;2014;GRAD_OCUP_HABI;31.116893930638685;A
A;70666;2013;GRAD_OCUP_HABI;27.186208163043048;A
A;70668;2020;GRAD_OCUP_HABI;29.006590381160255;A
A;70668;2019;GRAD_OCUP_HABI;51.60062509971904;A
A;70668;2014;GRAD_OCUP_HABI;42.566367288136576;A
A;55107;2020;GRAD_OCUP_HABI;38.12527731365132;A
A;55107;2019;GRAD_OCUP_HABI;60.8093268549928;A
A;55107;2018;GRAD_OCUP_HABI;61.5945753880531;A
A;55107;2017;GRAD_OCUP_HABI;62.825773182399004;A
A;55107;2016;GRAD_OCUP_HABI;63.804920111510185;A
A;55107;2015;GRAD_OCUP_HABI;60.79293617817912;A
A;55107;2014;GRAD_OCUP_HABI;56.10536925004352;A
A;55107;2013;GRAD_OCUP_HABI;54.733987459929885;A
A;55107;2012;GRAD_OCUP_HABI;56.64734376483426;A
A;55107;2011;GRAD_OCUP_HABI;57.93921478322629;A
A;55107;2010;GRAD_OCUP_HABI;56.01710522616483;A
A;55107;2008;GRAD_OCUP_HABI;59.52845969832428;A
A;55108;2020;GRAD_OCUP_HABI;42.25999999999343;A
A;55108;2019;GRAD_OCUP_HABI;45.78114324948746;A
A;55108;2018;GRAD_OCUP_HABI;43.36010189087802;A
A;55108;2017;GRAD_OCUP_HABI;45.713160742097465;A
A;55108;2016;GRAD_OCUP_HABI;46.10410012564353;A
A;55108;2015;GRAD_OCUP_HABI;41.886456797901246;A
A;55108;2014;GRAD_OCUP_HABI;40.12466420021348;A
A;55108;2013;GRAD_OCUP_HABI;37.82087830718239;A
A;55108;2011;GRAD_OCUP_HABI;32.11408889070871;A
A;55108;2010;GRAD_OCUP_HABI;32.75144603997238;A
A;55108;2009;GRAD_OCUP_HABI;34.73491696924178;A
A;55108;2008;GRAD_OCUP_HABI;38.70491245003067;A
A;70667;2020;GRAD_OCUP_HABI;38.91784467164887;A
A;70667;2019;GRAD_OCUP_HABI;68.68760360138813;A
A;70667;2018;GRAD_OCUP_HABI;73.18434631632798;A
A;70667;2017;GRAD_OCUP_HABI;73.40634712364104;A
A;70667;2016;GRAD_OCUP_HABI;74.64129694591242;A
A;70667;2015;GRAD_OCUP_HABI;63.1698270229941;A
A;70667;2014;GRAD_OCUP_HABI;63.89056217275898;A
A;70667;2013;GRAD_OCUP_HABI;61.06085377083231;A
A;70667;2012;GRAD_OCUP_HABI;57.4073763156217;A
A;70667;2011;GRAD_OCUP_HABI;53.24867743790986;A
A;70667;2010;GRAD_OCUP_HABI;58.56175865135271;A
A;70667;2009;GRAD_OCUP_HABI;56.28981784534355;A
A;70667;2008;GRAD_OCUP_HABI;59.37793218551172;A
A;269774;2020;GRAD_OCUP_HABI;31.3700000000009;A
A;269774;2019;GRAD_OCUP_HABI;63.46863283138381;A
A;70669;2020;GRAD_OCUP_HABI;54.36000000001652;A
A;70669;2019;GRAD_OCUP_HABI;65.57880129208668;A
A;70669;2018;GRAD_OCUP_HABI;63.6143008113091;A
A;70669;2017;GRAD_OCUP_HABI;61.1351986730573;A
A;70669;2013;GRAD_OCUP_HABI;41.13882122149805;A
A;70669;2012;GRAD_OCUP_HABI;35.62120069212509;A
A;70669;2011;GRAD_OCUP_HABI;34.631379027658106;A
A;70669;2010;GRAD_OCUP_HABI;36.84717647659231;A
A;70669;2009;GRAD_OCUP_HABI;40.86968129113785;A
A;70669;2008;GRAD_OCUP_HABI;52.62697904040946;A
A;70670;2020;GRAD_OCUP_HABI;18.391246552099144;A
A;70670;2019;GRAD_OCUP_HABI;30.825557095113922;A
A;70670;2018;GRAD_OCUP_HABI;31.102480666811722;A
A;70670;2017;GRAD_OCUP_HABI;35.698342658775125;A
A;70670;2016;GRAD_OCUP_HABI;27.9216233404247;A
A;70670;2015;GRAD_OCUP_HABI;29.27575912865499;A
A;70670;2014;GRAD_OCUP_HABI;26.71686531214107;A
A;70670;2013;GRAD_OCUP_HABI;24.500029130397564;A
A;70670;2012;GRAD_OCUP_HABI;20.241039112618342;A
A;70670;2011;GRAD_OCUP_HABI;27.209281894574083;A
A;70670;2009;GRAD_OCUP_HABI;21.523115031723705;A
A;70670;2008;GRAD_OCUP_HABI;28.939083734965944;A
A;55109;2020;GRAD_OCUP_HABI;52.57000000002048;A
A;55109;2019;GRAD_OCUP_HABI;55.5667786121143;A
A;55109;2018;GRAD_OCUP_HABI;55.690810819978374;A
A;55109;2017;GRAD_OCUP_HABI;53.66052747834821;A
A;55109;2016;GRAD_OCUP_HABI;50.12630773589794;A
A;55109;2015;GRAD_OCUP_HABI;42.36267007292025;A
A;55109;2014;GRAD_OCUP_HABI;41.325543060721074;A
A;55109;2013;GRAD_OCUP_HABI;37.70318350575461;A
A;70671;2020;GRAD_OCUP_HABI;49.390000000002594;A
A;70671;2019;GRAD_OCUP_HABI;74.80159005983238;A
A;70671;2018;GRAD_OCUP_HABI;72.01927593300846;A
A;70671;2017;GRAD_OCUP_HABI;70.59313383180199;A
A;70671;2016;GRAD_OCUP_HABI;69.28358867186797;A
A;70671;2015;GRAD_OCUP_HABI;67.64608953778401;A
A;70671;2014;GRAD_OCUP_HABI;57.141355091884954;A
A;70671;2013;GRAD_OCUP_HABI;57.298174014599205;A
A;70671;2012;GRAD_OCUP_HABI;59.842704756927404;A
A;70671;2011;GRAD_OCUP_HABI;59.978008883493864;A
A;70671;2010;GRAD_OCUP_HABI;61.12685720107527;A
A;70671;2008;GRAD_OCUP_HABI;61.5931046555922;A
A;70672;2020;GRAD_OCUP_HABI;42.659999999994916;A
A;70672;2019;GRAD_OCUP_HABI;75.40386207021618;A
A;70672;2018;GRAD_OCUP_HABI;75.34685929341443;A
A;70672;2017;GRAD_OCUP_HABI;78.00720086720592;A
A;70672;2016;GRAD_OCUP_HABI;75.23321484594247;A
A;70672;2015;GRAD_OCUP_HABI;72.05260160451347;A
A;70672;2014;GRAD_OCUP_HABI;66.84089400998634;A
A;70672;2013;GRAD_OCUP_HABI;64.584296781616;A
A;70672;2011;GRAD_OCUP_HABI;63.03105352278899;A
A;70672;2010;GRAD_OCUP_HABI;63.59713751840608;A
A;70672;2009;GRAD_OCUP_HABI;66.13144049694657;A
A;70672;2008;GRAD_OCUP_HABI;65.68093781586181;A
A;70673;2020;GRAD_OCUP_HABI;33.510000000003686;A
A;70673;2019;GRAD_OCUP_HABI;54.52628540161942;A
A;70673;2018;GRAD_OCUP_HABI;50.74009098954281;A
A;70673;2017;GRAD_OCUP_HABI;51.04465408443106;A
A;70673;2013;GRAD_OCUP_HABI;44.10219590238373;A
A;55110;2020;GRAD_OCUP_HABI;49.38999999998228;A
A;55110;2019;GRAD_OCUP_HABI;69.93048372141466;A
A;55110;2018;GRAD_OCUP_HABI;69.51408632788402;A
A;55110;2017;GRAD_OCUP_HABI;72.77939175505969;A
A;55110;2016;GRAD_OCUP_HABI;69.70106504432916;A
A;55110;2015;GRAD_OCUP_HABI;64.28161612143745;A
A;55110;2014;GRAD_OCUP_HABI;58.19781136189983;A
A;55110;2013;GRAD_OCUP_HABI;57.83629521893197;A
A;70674;2020;GRAD_OCUP_HABI;37.69999999998859;A
A;70674;2019;GRAD_OCUP_HABI;59.629877862648314;A
A;70674;2018;GRAD_OCUP_HABI;58.770076107586476;A
A;70674;2017;GRAD_OCUP_HABI;59.36725684903538;A
A;70674;2016;GRAD_OCUP_HABI;55.556026647519516;A
A;70674;2015;GRAD_OCUP_HABI;54.59888568610296;A
A;70674;2014;GRAD_OCUP_HABI;49.97013211292088;A
A;70674;2013;GRAD_OCUP_HABI;48.332605429444676;A
A;70674;2012;GRAD_OCUP_HABI;47.465073684138225;A
A;70674;2011;GRAD_OCUP_HABI;45.31033594354893;A
A;70674;2010;GRAD_OCUP_HABI;45.02023704303055;A
A;70674;2009;GRAD_OCUP_HABI;42.490391142372914;A
A;70674;2008;GRAD_OCUP_HABI;44.84566957950136;A
A;70675;2020;GRAD_OCUP_HABI;43.50449049510761;A
A;70675;2019;GRAD_OCUP_HABI;58.30880276448293;A
A;70675;2018;GRAD_OCUP_HABI;55.720317916594894;A
A;70675;2017;GRAD_OCUP_HABI;56.81442494808909;A
A;70675;2016;GRAD_OCUP_HABI;53.1032682240054;A
A;70675;2015;GRAD_OCUP_HABI;48.69286976783642;A
A;70675;2014;GRAD_OCUP_HABI;46.63879520727398;A
A;70675;2013;GRAD_OCUP_HABI;44.96266366272969;A
A;70675;2012;GRAD_OCUP_HABI;52.86592465717327;A
A;70675;2011;GRAD_OCUP_HABI;52.02331451179724;A
A;70675;2010;GRAD_OCUP_HABI;49.32902722960322;A
A;70675;2009;GRAD_OCUP_HABI;50.65441928779343;A
A;70675;2008;GRAD_OCUP_HABI;51.522164235999725;A
A;278910;2020;GRAD_OCUP_HABI;42.25893960129795;A
A;278910;2019;GRAD_OCUP_HABI;60.586417566690194;A
A;278911;2020;GRAD_OCUP_HABI;55.03632455805303;A
A;278911;2019;GRAD_OCUP_HABI;67.40159988935324;A
A;278911;2018;GRAD_OCUP_HABI;61.6977845932486;A
A;55111;2020;GRAD_OCUP_HABI;46.189999999973864;A
A;55111;2019;GRAD_OCUP_HABI;57.02237943656477;A
A;55111;2018;GRAD_OCUP_HABI;53.71539671406364;A
A;55111;2017;GRAD_OCUP_HABI;51.75001674633127;A
A;55111;2016;GRAD_OCUP_HABI;49.27606839047633;A
A;55111;2015;GRAD_OCUP_HABI;45.05350336738996;A
A;55111;2014;GRAD_OCUP_HABI;41.33363158389993;A
A;55111;2013;GRAD_OCUP_HABI;42.06404236079822;A
A;55111;2011;GRAD_OCUP_HABI;44.9812347653158;A
A;55111;2010;GRAD_OCUP_HABI;46.2815897783581;A
A;55111;2009;GRAD_OCUP_HABI;49.16655663275651;A
A;55112;2019;GRAD_OCUP_HABI;43.98531065810222;A
A;838202;2020;GRAD_OCUP_HABI;41.15000000005693;A
A;55113;2020;GRAD_OCUP_HABI;40.173548249970736;A
A;55113;2019;GRAD_OCUP_HABI;67.9045230458699;A
A;55113;2018;GRAD_OCUP_HABI;67.57011860186604;A
A;55113;2017;GRAD_OCUP_HABI;66.40112286580758;A
A;55113;2016;GRAD_OCUP_HABI;66.06424552938373;A
A;55113;2015;GRAD_OCUP_HABI;63.84104065283651;A
A;55113;2014;GRAD_OCUP_HABI;60.0726121763111;A
A;55113;2013;GRAD_OCUP_HABI;55.70380018914553;A
A;55113;2012;GRAD_OCUP_HABI;54.28633804408967;A
A;55113;2011;GRAD_OCUP_HABI;56.448535339538246;A
A;55113;2010;GRAD_OCUP_HABI;52.76625771809677;A
A;55113;2009;GRAD_OCUP_HABI;54.53394198123117;A
A;55113;2008;GRAD_OCUP_HABI;60.124818800932744;A
A;55114;2020;GRAD_OCUP_HABI;49.080264308366154;A
A;55114;2019;GRAD_OCUP_HABI;71.26549326134236;A
A;55114;2018;GRAD_OCUP_HABI;68.85572844397353;A
A;55114;2017;GRAD_OCUP_HABI;66.65121994130877;A
A;55114;2016;GRAD_OCUP_HABI;65.27499935866113;A
A;55114;2015;GRAD_OCUP_HABI;62.28751587819245;A
A;55114;2014;GRAD_OCUP_HABI;58.638761753505044;A
A;55114;2013;GRAD_OCUP_HABI;54.894861945848135;A
A;55114;2011;GRAD_OCUP_HABI;49.98293307112328;A
A;55114;2010;GRAD_OCUP_HABI;54.22990879422635;A
A;55114;2009;GRAD_OCUP_HABI;47.91673102485789;A
A;55114;2008;GRAD_OCUP_HABI;57.72557488845662;A
A;55115;2020;GRAD_OCUP_HABI;41.906880892195545;A
A;55115;2019;GRAD_OCUP_HABI;71.11388455842629;A
A;55115;2018;GRAD_OCUP_HABI;67.638211895074;A
A;55115;2017;GRAD_OCUP_HABI;69.67934795555296;A
A;55115;2016;GRAD_OCUP_HABI;68.6389589973112;A
A;55115;2015;GRAD_OCUP_HABI;65.43656452825668;A
A;55115;2014;GRAD_OCUP_HABI;62.145714886735895;A
A;55115;2013;GRAD_OCUP_HABI;58.58159044856615;A
A;55115;2012;GRAD_OCUP_HABI;55.961848668427514;A
A;55115;2011;GRAD_OCUP_HABI;56.9906506720843;A
A;55115;2010;GRAD_OCUP_HABI;54.21024379578333;A
A;55115;2009;GRAD_OCUP_HABI;53.2115729090862;A
A;55115;2008;GRAD_OCUP_HABI;58.2189656545869;A
A;70676;2020;GRAD_OCUP_HABI;54.75999999997007;A
A;70676;2019;GRAD_OCUP_HABI;66.55160698593595;A
A;70676;2018;GRAD_OCUP_HABI;69.14197148756189;A
A;70676;2017;GRAD_OCUP_HABI;64.60472864120955;A
A;70676;2014;GRAD_OCUP_HABI;53.18004079410496;A
A;70676;2013;GRAD_OCUP_HABI;53.05260158054899;A
A;70676;2012;GRAD_OCUP_HABI;48.32442380983705;A
A;70676;2011;GRAD_OCUP_HABI;52.05829014174881;A
A;70676;2010;GRAD_OCUP_HABI;52.501522057307106;A
A;70677;2020;GRAD_OCUP_HABI;42.07999999998365;A
A;70677;2019;GRAD_OCUP_HABI;57.245065615830946;A
A;70677;2018;GRAD_OCUP_HABI;58.42665529384106;A
A;70677;2017;GRAD_OCUP_HABI;52.08369843991366;A
A;70677;2016;GRAD_OCUP_HABI;53.53406218325907;A
A;70677;2015;GRAD_OCUP_HABI;51.04441298004639;A
A;70677;2013;GRAD_OCUP_HABI;49.86683003413794;A
A;70678;2019;GRAD_OCUP_HABI;72.6171040674144;A
A;282055;2020;GRAD_OCUP_HABI;49.171271653244915;A
A;282055;2019;GRAD_OCUP_HABI;70.42056985218392;A
A;70679;2020;GRAD_OCUP_HABI;50.58000000003215;A
A;70679;2019;GRAD_OCUP_HABI;66.2082281265385;A
A;70679;2012;GRAD_OCUP_HABI;45.257226663510984;A
A;70679;2009;GRAD_OCUP_HABI;44.19207367909454;A
A;70679;2008;GRAD_OCUP_HABI;47.28389691549941;A
A;55117;2019;GRAD_OCUP_HABI;70.39613687623117;A
A;70680;2020;GRAD_OCUP_HABI;32.79462195949891;A
A;302612;2019;GRAD_OCUP_HABI;68.3263424882979;A
A;269776;2019;GRAD_OCUP_HABI;60.768781533860995;A
A;278109;2020;GRAD_OCUP_HABI;36.38766451575159;A
A;278109;2019;GRAD_OCUP_HABI;48.31499453496286;A
A;70681;2020;GRAD_OCUP_HABI;35.36000000006689;A
A;70681;2019;GRAD_OCUP_HABI;37.87692041720318;A
A;70681;2018;GRAD_OCUP_HABI;38.44446116883539;A
A;70681;2017;GRAD_OCUP_HABI;35.258534513717684;A
A;70681;2016;GRAD_OCUP_HABI;33.590572064441545;A
A;70681;2015;GRAD_OCUP_HABI;27.38786324784636;A
A;70681;2014;GRAD_OCUP_HABI;29.023739582469865;A
A;70681;2013;GRAD_OCUP_HABI;27.361480489439515;A
A;70681;2012;GRAD_OCUP_HABI;29.8368401727288;A
A;70681;2011;GRAD_OCUP_HABI;28.171428503576013;A
A;70681;2010;GRAD_OCUP_HABI;29.287731220862664;A
A;269777;2020;GRAD_OCUP_HABI;36.39979986364329;A
A;269777;2019;GRAD_OCUP_HABI;31.726149660870753;A
A;70682;2020;GRAD_OCUP_HABI;40.3239370986805;A
A;70682;2019;GRAD_OCUP_HABI;60.57500236675347;A
A;70682;2012;GRAD_OCUP_HABI;47.05742248655594;A
A;70682;2010;GRAD_OCUP_HABI;47.55969739767442;A
A;70682;2009;GRAD_OCUP_HABI;48.43249110716077;A
A;70682;2008;GRAD_OCUP_HABI;54.804372884126984;A
A;70683;2020;GRAD_OCUP_HABI;30.910519653583485;A
A;70683;2019;GRAD_OCUP_HABI;44.04295311613477;A
A;70683;2018;GRAD_OCUP_HABI;44.549017365380124;A
A;70683;2017;GRAD_OCUP_HABI;43.4061577621297;A
A;70683;2016;GRAD_OCUP_HABI;40.38180031187587;A
A;70683;2015;GRAD_OCUP_HABI;37.90898561185559;A
A;70683;2014;GRAD_OCUP_HABI;38.65964103453942;A
A;70683;2013;GRAD_OCUP_HABI;34.20815830925476;A
A;70683;2012;GRAD_OCUP_HABI;31.091044095361372;A
A;70684;2020;GRAD_OCUP_HABI;35.32000000000432;A
A;70684;2019;GRAD_OCUP_HABI;59.826509991323135;A
A;70684;2018;GRAD_OCUP_HABI;54.161162641535775;A
A;70684;2014;GRAD_OCUP_HABI;46.09909579709204;A
A;70684;2013;GRAD_OCUP_HABI;43.08483461880847;A
A;70684;2012;GRAD_OCUP_HABI;43.267832441388855;A
A;70685;2020;GRAD_OCUP_HABI;44.85999999999676;A
A;70685;2019;GRAD_OCUP_HABI;84.74129738855301;A
A;70685;2018;GRAD_OCUP_HABI;82.60016041385086;A
A;70685;2017;GRAD_OCUP_HABI;85.00927946455307;A
A;70685;2016;GRAD_OCUP_HABI;83.72024923286583;A
A;70685;2015;GRAD_OCUP_HABI;77.37066261743743;A
A;70685;2014;GRAD_OCUP_HABI;75.94132698003378;A
A;70685;2013;GRAD_OCUP_HABI;75.00605646445811;A
A;70685;2011;GRAD_OCUP_HABI;76.5742155713254;A
A;70685;2010;GRAD_OCUP_HABI;65.41195377807753;A
A;70685;2009;GRAD_OCUP_HABI;64.92874508239997;A
A;70685;2008;GRAD_OCUP_HABI;71.9795653701604;A
A;70686;2020;GRAD_OCUP_HABI;30.110000000010274;A
A;70686;2019;GRAD_OCUP_HABI;64.32025938439794;A
A;70686;2018;GRAD_OCUP_HABI;68.02246784156698;A
A;70686;2017;GRAD_OCUP_HABI;72.57080369723127;A
A;70686;2016;GRAD_OCUP_HABI;69.20637055189268;A
A;70686;2015;GRAD_OCUP_HABI;66.87319442371667;A
A;70686;2014;GRAD_OCUP_HABI;55.522235027120445;A
A;70686;2013;GRAD_OCUP_HABI;45.20817075061195;A
A;70686;2009;GRAD_OCUP_HABI;44.26870412816457;A
A;70686;2008;GRAD_OCUP_HABI;48.38430498257306;A
A;70687;2020;GRAD_OCUP_HABI;35.370000000003834;A
A;70687;2019;GRAD_OCUP_HABI;72.64154821069106;A
A;70687;2018;GRAD_OCUP_HABI;72.82023020871551;A
A;70687;2017;GRAD_OCUP_HABI;77.67622593768256;A
A;70687;2016;GRAD_OCUP_HABI;77.48151598499952;A
A;70687;2015;GRAD_OCUP_HABI;69.34920048699367;A
A;70687;2014;GRAD_OCUP_HABI;61.86247265163523;A
A;70687;2013;GRAD_OCUP_HABI;58.1519447649808;A
A;70687;2012;GRAD_OCUP_HABI;56.67868869998666;A
A;70687;2011;GRAD_OCUP_HABI;58.289703842599714;A
A;70687;2010;GRAD_OCUP_HABI;60.281084556125485;A
A;70687;2009;GRAD_OCUP_HABI;58.02669759844421;A
A;70687;2008;GRAD_OCUP_HABI;62.81816840901523;A
A;70688;2020;GRAD_OCUP_HABI;38.53087588225103;A
A;70688;2019;GRAD_OCUP_HABI;78.4454373705703;A
A;70688;2018;GRAD_OCUP_HABI;77.73821351267372;A
A;70688;2017;GRAD_OCUP_HABI;77.79441754567415;A
A;70688;2016;GRAD_OCUP_HABI;77.13186924612317;A
A;70688;2015;GRAD_OCUP_HABI;73.74472055734505;A
A;70688;2014;GRAD_OCUP_HABI;69.67443165740876;A
A;70688;2013;GRAD_OCUP_HABI;65.0232341609768;A
A;70688;2012;GRAD_OCUP_HABI;61.72976891044448;A
A;70688;2011;GRAD_OCUP_HABI;60.05691651956449;A
A;70688;2010;GRAD_OCUP_HABI;56.92891683808274;A
A;70688;2009;GRAD_OCUP_HABI;54.13295808023328;A
A;70688;2008;GRAD_OCUP_HABI;61.287375423063146;A
A;55120;2020;GRAD_OCUP_HABI;40.691464056116466;A
A;55120;2019;GRAD_OCUP_HABI;68.53611490347686;A
A;55120;2018;GRAD_OCUP_HABI;65.93531919469767;A
A;55120;2017;GRAD_OCUP_HABI;67.7527297014719;A
A;55120;2016;GRAD_OCUP_HABI;67.5855854087363;A
A;55120;2015;GRAD_OCUP_HABI;65.1459307257578;A
A;55120;2014;GRAD_OCUP_HABI;60.92847817855667;A
A;55120;2013;GRAD_OCUP_HABI;59.155074240791365;A
A;55120;2012;GRAD_OCUP_HABI;56.41682950124244;A
A;55120;2011;GRAD_OCUP_HABI;57.16548587480259;A
A;55120;2010;GRAD_OCUP_HABI;52.638857887303196;A
A;55120;2009;GRAD_OCUP_HABI;48.92905090507817;A
A;55120;2008;GRAD_OCUP_HABI;54.564457419231296;A
A;70689;2020;GRAD_OCUP_HABI;46.58911241906217;A
