TIME_PERIOD;REF_AREA;D_CLASEDEPENSION_0;INDICATOR;OBS_VALUE;FREQ;D_SEXO_0;D_EDAD_0;D_PCSSA_JUBVIUDEDAD_0
2015;2803;5691;PEN_MED;768.4719439999999;A;_Z;_Z;_Z
2015;2803;5692;PEN_MED;883.8370108135942;A;_Z;_Z;_Z
2015;2803;5693;PEN_MED;615.4620211742059;A;_Z;_Z;_Z
2015;2803;275092;PEN_MED;359.0082107843137;A;_Z;_Z;_Z
2015;2804;5691;PEN_MED;630.6095283018868;A;_Z;_Z;_Z
2015;2804;5692;PEN_MED;686.1455600539812;A;_Z;_Z;_Z
2015;2804;5693;PEN_MED;528.6609649122806;A;_Z;_Z;_Z
2015;2804;275092;PEN_MED;323.966;A;_Z;_Z;_Z
2015;2805;5691;PEN_MED;623.3702112676057;A;_Z;_Z;_Z
2015;2805;5692;PEN_MED;718.347700421941;A;_Z;_Z;_Z
2015;2805;5693;PEN_MED;525.840918367347;A;_Z;_Z;_Z
2015;2805;275092;PEN_MED;304.75620689655176;A;_Z;_Z;_Z
2015;2806;5691;PEN_MED;656.56171875;A;_Z;_Z;_Z
2015;2806;5692;PEN_MED;720.7092307692308;A;_Z;_Z;_Z
2015;2806;5693;PEN_MED;551.0615217391304;A;_Z;_Z;_Z
2015;2806;275092;PEN_MED;197.33777777777777;A;_Z;_Z;_Z
2015;2907;5691;PEN_MED;632.0192592592592;A;_Z;_Z;_Z
2015;2907;5692;PEN_MED;710.9982236842105;A;_Z;_Z;_Z
2015;2907;5693;PEN_MED;541.8903289473684;A;_Z;_Z;_Z
2015;2907;275092;PEN_MED;338.44166666666666;A;_Z;_Z;_Z
2015;2807;5691;PEN_MED;733.9181413612565;A;_Z;_Z;_Z
2015;2807;5692;PEN_MED;826.4117148760331;A;_Z;_Z;_Z
2015;2807;5693;PEN_MED;578.8255325034578;A;_Z;_Z;_Z
2015;2807;275092;PEN_MED;328.857868852459;A;_Z;_Z;_Z
2015;2808;5691;PEN_MED;740.4865517241379;A;_Z;_Z;_Z
2015;2808;5692;PEN_MED;875.4740803814715;A;_Z;_Z;_Z
2015;2808;5693;PEN_MED;614.1842063492063;A;_Z;_Z;_Z
2015;2808;275092;PEN_MED;331.29598984771576;A;_Z;_Z;_Z
2015;2809;5691;PEN_MED;741.7920792079208;A;_Z;_Z;_Z
2015;2809;5692;PEN_MED;820.3187279151944;A;_Z;_Z;_Z
2015;2809;5693;PEN_MED;623.0424550898204;A;_Z;_Z;_Z
2015;2809;275092;PEN_MED;362.28181818181815;A;_Z;_Z;_Z
2015;2810;5691;PEN_MED;580.3233529411765;A;_Z;_Z;_Z
2015;2810;5692;PEN_MED;709.5118705035972;A;_Z;_Z;_Z
2015;2810;5693;PEN_MED;546.4101488095238;A;_Z;_Z;_Z
2015;2810;275092;PEN_MED;334.06199999999995;A;_Z;_Z;_Z
2015;2904;5691;PEN_MED;671.0239175257732;A;_Z;_Z;_Z
2015;2904;5692;PEN_MED;641.4479405034325;A;_Z;_Z;_Z
2015;2904;5693;PEN_MED;512.7828512396694;A;_Z;_Z;_Z
2015;2904;275092;PEN_MED;330.59303030303033;A;_Z;_Z;_Z
2015;2812;5691;PEN_MED;654.0731538461539;A;_Z;_Z;_Z
2015;2812;5692;PEN_MED;713.2980882352941;A;_Z;_Z;_Z
2015;2812;5693;PEN_MED;564.1106043956044;A;_Z;_Z;_Z
2015;2812;275092;PEN_MED;376.06300000000005;A;_Z;_Z;_Z
2015;2813;5691;PEN_MED;616.4956666666667;A;_Z;_Z;_Z
2015;2813;5692;PEN_MED;634.8121789883269;A;_Z;_Z;_Z
2015;2813;5693;PEN_MED;496.1991056910569;A;_Z;_Z;_Z
2015;2813;275092;PEN_MED;332.90357142857147;A;_Z;_Z;_Z
2015;2814;5691;PEN_MED;752.3594736842106;A;_Z;_Z;_Z
2015;2814;5692;PEN_MED;749.4402222222222;A;_Z;_Z;_Z
2015;2814;5693;PEN_MED;513.3385;A;_Z;_Z;_Z
2015;2814;275092;PEN_MED;266.18333333333334;A;_Z;_Z;_Z
2015;2815;5691;PEN_MED;610.2662025316455;A;_Z;_Z;_Z
2015;2815;5692;PEN_MED;717.48390625;A;_Z;_Z;_Z
2015;2815;5693;PEN_MED;537.498432835821;A;_Z;_Z;_Z
2015;2815;275092;PEN_MED;448.41875;A;_Z;_Z;_Z
2015;2816;5691;PEN_MED;643.6958870967742;A;_Z;_Z;_Z
2015;2816;5692;PEN_MED;683.1799049881234;A;_Z;_Z;_Z
2015;2816;5693;PEN_MED;530.734347826087;A;_Z;_Z;_Z
2015;2816;275092;PEN_MED;345.9347222222222;A;_Z;_Z;_Z
2015;2817;5691;PEN_MED;598.872905982906;A;_Z;_Z;_Z
2015;2817;5692;PEN_MED;664.1436394557822;A;_Z;_Z;_Z
2015;2817;5693;PEN_MED;469.39852459016396;A;_Z;_Z;_Z
2015;2817;275092;PEN_MED;280.41677419354835;A;_Z;_Z;_Z
2015;2818;5691;PEN_MED;715.7607317073171;A;_Z;_Z;_Z
2015;2818;5692;PEN_MED;767.6603211009175;A;_Z;_Z;_Z
2015;2818;5693;PEN_MED;594.6685454545454;A;_Z;_Z;_Z
2015;2818;275092;PEN_MED;438.98047619047617;A;_Z;_Z;_Z
2015;2819;5691;PEN_MED;679.5305882352941;A;_Z;_Z;_Z
2015;2819;5692;PEN_MED;710.6784285714285;A;_Z;_Z;_Z
2015;2819;5693;PEN_MED;567.9853488372094;A;_Z;_Z;_Z
2015;2819;275092;PEN_MED;201.7025;A;_Z;_Z;_Z
2015;2903;5691;PEN_MED;713.390303030303;A;_Z;_Z;_Z
2015;2903;5692;PEN_MED;723.2227083333332;A;_Z;_Z;_Z
2015;2903;5693;PEN_MED;524.2617021276596;A;_Z;_Z;_Z
2015;2903;275092;PEN_MED;540.895625;A;_Z;_Z;_Z
2015;2822;5691;PEN_MED;926.3114131897713;A;_Z;_Z;_Z
2015;2822;5692;PEN_MED;1108.5276923076924;A;_Z;_Z;_Z
2015;2822;5693;PEN_MED;646.1739928486294;A;_Z;_Z;_Z
2015;2822;275092;PEN_MED;350.1095569620253;A;_Z;_Z;_Z
2015;2823;5691;PEN_MED;676.2332191780822;A;_Z;_Z;_Z
2015;2823;5692;PEN_MED;690.7095549738219;A;_Z;_Z;_Z
2015;2823;5693;PEN_MED;520.3487557603687;A;_Z;_Z;_Z
2015;2823;275092;PEN_MED;289.66972972972974;A;_Z;_Z;_Z
2015;2825;5691;PEN_MED;610.9721596244132;A;_Z;_Z;_Z
2015;2825;5692;PEN_MED;609.8594018887723;A;_Z;_Z;_Z
2015;2825;5693;PEN_MED;448.12262390670554;A;_Z;_Z;_Z
2015;2825;275092;PEN_MED;371.0960317460317;A;_Z;_Z;_Z
2015;2826;5691;PEN_MED;732.1283783783784;A;_Z;_Z;_Z
2015;2826;5692;PEN_MED;727.443949579832;A;_Z;_Z;_Z
2015;2826;5693;PEN_MED;600.6737647058824;A;_Z;_Z;_Z
2015;2826;275092;PEN_MED;373.9378571428572;A;_Z;_Z;_Z
2015;2827;5691;PEN_MED;765.181210762332;A;_Z;_Z;_Z
2015;2827;5692;PEN_MED;824.1298618490968;A;_Z;_Z;_Z
2015;2827;5693;PEN_MED;609.4352661596959;A;_Z;_Z;_Z
2015;2827;275092;PEN_MED;330.03060975609753;A;_Z;_Z;_Z
2015;2828;5691;PEN_MED;617.6627586206896;A;_Z;_Z;_Z
2015;2828;5692;PEN_MED;665.5721951219513;A;_Z;_Z;_Z
2015;2828;5693;PEN_MED;547.0414285714286;A;_Z;_Z;_Z
2015;2828;275092;PEN_MED;431.805;A;_Z;_Z;_Z
2015;2829;5691;PEN_MED;580.7570731707317;A;_Z;_Z;_Z
2015;2829;5692;PEN_MED;648.4004780876494;A;_Z;_Z;_Z
2015;2829;5693;PEN_MED;512.429842519685;A;_Z;_Z;_Z
2015;2829;275092;PEN_MED;299.460625;A;_Z;_Z;_Z
2015;2830;5691;PEN_MED;619.9253125;A;_Z;_Z;_Z
2015;2830;5692;PEN_MED;715.002923076923;A;_Z;_Z;_Z
2015;2830;5693;PEN_MED;499.563125;A;_Z;_Z;_Z
2015;2830;275092;PEN_MED;430.35714285714283;A;_Z;_Z;_Z
2015;2831;5691;PEN_MED;673.3467741935483;A;_Z;_Z;_Z
2015;2831;5692;PEN_MED;758.6777380952382;A;_Z;_Z;_Z
2015;2831;5693;PEN_MED;581.5138461538462;A;_Z;_Z;_Z
2015;2831;275092;PEN_MED;419.16666666666663;A;_Z;_Z;_Z
2015;2832;5691;PEN_MED;677.8384848484848;A;_Z;_Z;_Z
2015;2832;5692;PEN_MED;654.0984384384385;A;_Z;_Z;_Z
2015;2832;5693;PEN_MED;510.48255319148933;A;_Z;_Z;_Z
2015;2832;275092;PEN_MED;290.6635714285714;A;_Z;_Z;_Z
2015;2833;5691;PEN_MED;677.1268316831682;A;_Z;_Z;_Z
2015;2833;5692;PEN_MED;672.5823387096774;A;_Z;_Z;_Z
2015;2833;5693;PEN_MED;526.4508212560386;A;_Z;_Z;_Z
2015;2833;275092;PEN_MED;300.93105263157895;A;_Z;_Z;_Z
2015;2834;5691;PEN_MED;715.7388372093023;A;_Z;_Z;_Z
2015;2834;5692;PEN_MED;743.6083233532934;A;_Z;_Z;_Z
2015;2834;5693;PEN_MED;578.8887640449439;A;_Z;_Z;_Z
2015;2834;275092;PEN_MED;313.1933333333333;A;_Z;_Z;_Z
2015;2836;5691;PEN_MED;616.5911538461538;A;_Z;_Z;_Z
2015;2836;5692;PEN_MED;743.7823636363636;A;_Z;_Z;_Z
2015;2836;5693;PEN_MED;597.5286486486486;A;_Z;_Z;_Z
2015;2837;5691;PEN_MED;876.9255434782608;A;_Z;_Z;_Z
2015;2837;5692;PEN_MED;893.0347040498443;A;_Z;_Z;_Z
2015;2837;5693;PEN_MED;607.1036764705882;A;_Z;_Z;_Z
2015;2837;275092;PEN_MED;358.1034285714286;A;_Z;_Z;_Z
2015;2838;5691;PEN_MED;817.7420652173913;A;_Z;_Z;_Z
2015;2838;5692;PEN_MED;870.4511344537816;A;_Z;_Z;_Z
2015;2838;5693;PEN_MED;607.111963190184;A;_Z;_Z;_Z
2015;2838;275092;PEN_MED;355.25541666666663;A;_Z;_Z;_Z
2015;2841;5691;PEN_MED;559.7657142857142;A;_Z;_Z;_Z
2015;2841;5692;PEN_MED;647.4932407407407;A;_Z;_Z;_Z
2015;2841;5693;PEN_MED;395.40434782608696;A;_Z;_Z;_Z
2015;2842;5691;PEN_MED;556.2088888888889;A;_Z;_Z;_Z
2015;2842;5692;PEN_MED;655.5989830508474;A;_Z;_Z;_Z
2015;2842;5693;PEN_MED;586.0825714285714;A;_Z;_Z;_Z
2015;2843;5691;PEN_MED;692.1038461538461;A;_Z;_Z;_Z
2015;2843;5692;PEN_MED;699.8255102040816;A;_Z;_Z;_Z
2015;2843;5693;PEN_MED;520.6059523809523;A;_Z;_Z;_Z
2015;2843;275092;PEN_MED;273.85;A;_Z;_Z;_Z
2015;2844;5691;PEN_MED;613.1363730569949;A;_Z;_Z;_Z
2015;2844;5692;PEN_MED;725.5372070844687;A;_Z;_Z;_Z
2015;2844;5693;PEN_MED;570.5544011976049;A;_Z;_Z;_Z
2015;2844;275092;PEN_MED;358.2482692307692;A;_Z;_Z;_Z
2015;2845;5691;PEN_MED;576.0073529411765;A;_Z;_Z;_Z
2015;2845;5692;PEN_MED;646.2003525641026;A;_Z;_Z;_Z
2015;2845;5693;PEN_MED;524.0505185185185;A;_Z;_Z;_Z
2015;2845;275092;PEN_MED;282.05066666666664;A;_Z;_Z;_Z
2015;2846;5691;PEN_MED;719.2379120879122;A;_Z;_Z;_Z
2015;2846;5692;PEN_MED;803.2143124999999;A;_Z;_Z;_Z
2015;2846;5693;PEN_MED;598.752513368984;A;_Z;_Z;_Z
2015;2846;275092;PEN_MED;350.2746153846154;A;_Z;_Z;_Z
2015;2847;5691;PEN_MED;686.1793243243243;A;_Z;_Z;_Z
2015;2847;5692;PEN_MED;704.3071495327104;A;_Z;_Z;_Z
2015;2847;5693;PEN_MED;566.1592537313433;A;_Z;_Z;_Z
2015;2847;275092;PEN_MED;246.8792307692308;A;_Z;_Z;_Z
2015;2848;5691;PEN_MED;598.8605882352941;A;_Z;_Z;_Z
2015;2848;5692;PEN_MED;673.6242657342658;A;_Z;_Z;_Z
2015;2848;5693;PEN_MED;559.0544285714286;A;_Z;_Z;_Z
2015;2848;275092;PEN_MED;399.9842857142857;A;_Z;_Z;_Z
2015;2849;5691;PEN_MED;673.1710752688173;A;_Z;_Z;_Z
2015;2849;5692;PEN_MED;654.4012052117264;A;_Z;_Z;_Z
2015;2849;5693;PEN_MED;514.6189308176101;A;_Z;_Z;_Z
2015;2849;275092;PEN_MED;313.4321052631579;A;_Z;_Z;_Z
2015;2850;5691;PEN_MED;978.2374543378995;A;_Z;_Z;_Z
2015;2850;5692;PEN_MED;1115.4526108330354;A;_Z;_Z;_Z
2015;2850;5693;PEN_MED;647.0609642021947;A;_Z;_Z;_Z
2015;2850;275092;PEN_MED;377.72724074074074;A;_Z;_Z;_Z
2015;2851;5691;PEN_MED;685.1069784172662;A;_Z;_Z;_Z
2015;2851;5692;PEN_MED;712.0974489795918;A;_Z;_Z;_Z
2015;2851;5693;PEN_MED;501.8140217391304;A;_Z;_Z;_Z
2015;2851;275092;PEN_MED;324.43157894736845;A;_Z;_Z;_Z
2015;2852;5691;PEN_MED;717.9590243902438;A;_Z;_Z;_Z
2015;2852;5692;PEN_MED;697.217415730337;A;_Z;_Z;_Z
2015;2852;5693;PEN_MED;574.7944036697248;A;_Z;_Z;_Z
2015;2852;275092;PEN_MED;356.7286363636364;A;_Z;_Z;_Z
2015;2853;5691;PEN_MED;612.2759611650486;A;_Z;_Z;_Z
2015;2853;5692;PEN_MED;675.8996132596685;A;_Z;_Z;_Z
2015;2853;5693;PEN_MED;544.9168169761273;A;_Z;_Z;_Z
2015;2853;275092;PEN_MED;305.89435714285713;A;_Z;_Z;_Z
2015;2839;5691;PEN_MED;638.1258333333334;A;_Z;_Z;_Z
2015;2839;5692;PEN_MED;655.5817406143344;A;_Z;_Z;_Z
2015;2839;5693;PEN_MED;522.4371653543308;A;_Z;_Z;_Z
2015;2839;275092;PEN_MED;336.39875;A;_Z;_Z;_Z
2015;2854;5691;PEN_MED;594.8018181818181;A;_Z;_Z;_Z
2015;2854;5692;PEN_MED;727.6588;A;_Z;_Z;_Z
2015;2854;5693;PEN_MED;550.8769565217391;A;_Z;_Z;_Z
2015;2854;275092;PEN_MED;313.938;A;_Z;_Z;_Z
2015;2855;5691;PEN_MED;961.6280640854472;A;_Z;_Z;_Z
2015;2855;5692;PEN_MED;1053.5950763559767;A;_Z;_Z;_Z
2015;2855;5693;PEN_MED;671.3190578158459;A;_Z;_Z;_Z
2015;2855;275092;PEN_MED;380.84307931570766;A;_Z;_Z;_Z
2015;2856;5691;PEN_MED;654.362298136646;A;_Z;_Z;_Z
2015;2856;5692;PEN_MED;627.3598699186991;A;_Z;_Z;_Z
2015;2856;5693;PEN_MED;412.98042735042736;A;_Z;_Z;_Z
2015;2856;275092;PEN_MED;294.77127659574467;A;_Z;_Z;_Z
2015;2857;5691;PEN_MED;823.7757894736843;A;_Z;_Z;_Z
2015;2857;5692;PEN_MED;713.6374285714286;A;_Z;_Z;_Z
2015;2857;5693;PEN_MED;562.463606557377;A;_Z;_Z;_Z
2015;2857;275092;PEN_MED;301.6390909090909;A;_Z;_Z;_Z
2015;2858;5691;PEN_MED;808.8661428571428;A;_Z;_Z;_Z
2015;2858;5692;PEN_MED;799.9833181818182;A;_Z;_Z;_Z
2015;2858;5693;PEN_MED;549.7205380333952;A;_Z;_Z;_Z
2015;2858;275092;PEN_MED;317.66829545454544;A;_Z;_Z;_Z
2015;2859;5691;PEN_MED;641.6371962616822;A;_Z;_Z;_Z
2015;2859;5692;PEN_MED;722.9391842610364;A;_Z;_Z;_Z
2015;2859;5693;PEN_MED;543.2749545454545;A;_Z;_Z;_Z
2015;2859;275092;PEN_MED;315.49826666666667;A;_Z;_Z;_Z
2015;2860;5691;PEN_MED;846.447199504337;A;_Z;_Z;_Z
2015;2860;5692;PEN_MED;894.6448968470222;A;_Z;_Z;_Z
2015;2860;5693;PEN_MED;594.4958359621452;A;_Z;_Z;_Z
2015;2860;275092;PEN_MED;340.2746122448979;A;_Z;_Z;_Z
2015;2861;5691;PEN_MED;774.9589575289575;A;_Z;_Z;_Z
2015;2861;5692;PEN_MED;923.7501886792453;A;_Z;_Z;_Z
2015;2861;5693;PEN_MED;630.2211267605634;A;_Z;_Z;_Z
2015;2861;275092;PEN_MED;342.66336842105267;A;_Z;_Z;_Z
2015;2862;5691;PEN_MED;561.9021052631579;A;_Z;_Z;_Z
2015;2862;5692;PEN_MED;700.8790384615385;A;_Z;_Z;_Z
2015;2862;5693;PEN_MED;511.0900819672131;A;_Z;_Z;_Z
2015;2862;275092;PEN_MED;266.77222222222224;A;_Z;_Z;_Z
2015;2863;5691;PEN_MED;644.7495209580838;A;_Z;_Z;_Z
2015;2863;5692;PEN_MED;684.9147153024911;A;_Z;_Z;_Z
2015;2863;5693;PEN_MED;536.880786163522;A;_Z;_Z;_Z
2015;2863;275092;PEN_MED;329.07689655172413;A;_Z;_Z;_Z
2015;2864;5691;PEN_MED;595.2033870967741;A;_Z;_Z;_Z
2015;2864;5692;PEN_MED;614.818947368421;A;_Z;_Z;_Z
2015;2864;5693;PEN_MED;473.2344375;A;_Z;_Z;_Z
2015;2864;275092;PEN_MED;270.8735;A;_Z;_Z;_Z
2015;2865;5691;PEN_MED;764.2240259740261;A;_Z;_Z;_Z
2015;2865;5692;PEN_MED;710.7925441696113;A;_Z;_Z;_Z
2015;2865;5693;PEN_MED;538.1942142857142;A;_Z;_Z;_Z
2015;2865;275092;PEN_MED;404.97875;A;_Z;_Z;_Z
2015;2866;5691;PEN_MED;635.1165094339623;A;_Z;_Z;_Z
2015;2866;5692;PEN_MED;705.3185792349727;A;_Z;_Z;_Z
2015;2866;5693;PEN_MED;537.5360115606936;A;_Z;_Z;_Z
2015;2866;275092;PEN_MED;390.6558;A;_Z;_Z;_Z
2015;2867;5691;PEN_MED;759.1817721518987;A;_Z;_Z;_Z
2015;2867;5692;PEN_MED;761.7208152173913;A;_Z;_Z;_Z
2015;2867;5693;PEN_MED;549.7015508021391;A;_Z;_Z;_Z
2015;2867;275092;PEN_MED;317.0411111111111;A;_Z;_Z;_Z
2015;2869;5691;PEN_MED;619.4545142857144;A;_Z;_Z;_Z
2015;2869;5692;PEN_MED;664.8430515063169;A;_Z;_Z;_Z
2015;2869;5693;PEN_MED;518.3832783018868;A;_Z;_Z;_Z
2015;2869;275092;PEN_MED;321.23041666666666;A;_Z;_Z;_Z
2015;2870;5691;PEN_MED;680.1886206896552;A;_Z;_Z;_Z
2015;2870;5692;PEN_MED;713.9454628224582;A;_Z;_Z;_Z
2015;2870;5693;PEN_MED;557.6131641791045;A;_Z;_Z;_Z
2015;2870;275092;PEN_MED;367.17519999999996;A;_Z;_Z;_Z
2015;2871;5691;PEN_MED;702.1744642857143;A;_Z;_Z;_Z
2015;2871;5692;PEN_MED;695.4730223880598;A;_Z;_Z;_Z
2015;2871;5693;PEN_MED;535.7415447154472;A;_Z;_Z;_Z
2015;2871;275092;PEN_MED;331.39476190476194;A;_Z;_Z;_Z
2015;2872;5691;PEN_MED;698.4922535211267;A;_Z;_Z;_Z
2015;2872;5692;PEN_MED;687.6627507163324;A;_Z;_Z;_Z
2015;2872;5693;PEN_MED;528.1330687830688;A;_Z;_Z;_Z
2015;2872;275092;PEN_MED;369.3436;A;_Z;_Z;_Z
2015;2873;5691;PEN_MED;675.7782412060302;A;_Z;_Z;_Z
2015;2873;5692;PEN_MED;690.7527852760736;A;_Z;_Z;_Z
2015;2873;5693;PEN_MED;520.645503875969;A;_Z;_Z;_Z
2015;2873;275092;PEN_MED;308.9041818181818;A;_Z;_Z;_Z
2015;2874;5691;PEN_MED;825.3262913907284;A;_Z;_Z;_Z
2015;2874;5692;PEN_MED;785.2825065274151;A;_Z;_Z;_Z
2015;2874;5693;PEN_MED;585.956;A;_Z;_Z;_Z
2015;2874;275092;PEN_MED;348.23846153846154;A;_Z;_Z;_Z
2015;2875;5691;PEN_MED;688.893652173913;A;_Z;_Z;_Z
2015;2875;5692;PEN_MED;758.5104103671707;A;_Z;_Z;_Z
2015;2875;5693;PEN_MED;601.6007203389831;A;_Z;_Z;_Z
2015;2875;275092;PEN_MED;333.934;A;_Z;_Z;_Z
2015;2876;5691;PEN_MED;856.4262264150943;A;_Z;_Z;_Z
2015;2876;5692;PEN_MED;836.1245348837209;A;_Z;_Z;_Z
2015;2876;5693;PEN_MED;603.7475384615385;A;_Z;_Z;_Z
2015;2876;275092;PEN_MED;323.38214285714287;A;_Z;_Z;_Z
2015;2877;5691;PEN_MED;542.2927272727272;A;_Z;_Z;_Z
2015;2877;5692;PEN_MED;649.5991017964072;A;_Z;_Z;_Z
2015;2877;5693;PEN_MED;472.86415384615384;A;_Z;_Z;_Z
2015;2877;275092;PEN_MED;288.4054545454546;A;_Z;_Z;_Z
2015;2906;5691;PEN_MED;589.734674556213;A;_Z;_Z;_Z
2015;2906;5692;PEN_MED;653.1151886792453;A;_Z;_Z;_Z
2015;2906;5693;PEN_MED;519.1383544303798;A;_Z;_Z;_Z
2015;2906;275092;PEN_MED;407.6674;A;_Z;_Z;_Z
2015;2879;5691;PEN_MED;613.9289552238806;A;_Z;_Z;_Z
2015;2879;5692;PEN_MED;695.4742576419214;A;_Z;_Z;_Z
2015;2879;5693;PEN_MED;553.6319434628975;A;_Z;_Z;_Z
2015;2879;275092;PEN_MED;290.55261904761903;A;_Z;_Z;_Z
2015;2880;5691;PEN_MED;634.7059836065573;A;_Z;_Z;_Z
2015;2880;5692;PEN_MED;691.0902461538461;A;_Z;_Z;_Z
2015;2880;5693;PEN_MED;539.9682941176471;A;_Z;_Z;_Z
2015;2880;275092;PEN_MED;315.8378787878788;A;_Z;_Z;_Z
2015;2881;5691;PEN_MED;644.7385483870968;A;_Z;_Z;_Z
2015;2881;5692;PEN_MED;656.3426415094341;A;_Z;_Z;_Z
2015;2881;5693;PEN_MED;499.5793939393939;A;_Z;_Z;_Z
2015;2881;275092;PEN_MED;312.0648387096774;A;_Z;_Z;_Z
2015;2882;5691;PEN_MED;691.5207954545455;A;_Z;_Z;_Z
2015;2882;5692;PEN_MED;711.8517597765364;A;_Z;_Z;_Z
2015;2882;5693;PEN_MED;557.9715957446808;A;_Z;_Z;_Z
2015;2882;275092;PEN_MED;404.26146341463414;A;_Z;_Z;_Z
2015;2884;5691;PEN_MED;615.6645238095239;A;_Z;_Z;_Z
2015;2884;5692;PEN_MED;630.6590710382513;A;_Z;_Z;_Z
2015;2884;5693;PEN_MED;498.6035593220339;A;_Z;_Z;_Z
2015;2884;275092;PEN_MED;452.1053846153846;A;_Z;_Z;_Z
2015;2885;5691;PEN_MED;614.8844736842105;A;_Z;_Z;_Z
2015;2885;5692;PEN_MED;680.7043147208122;A;_Z;_Z;_Z
2015;2885;5693;PEN_MED;530.5821264367817;A;_Z;_Z;_Z
2015;2885;275092;PEN_MED;310.6193333333333;A;_Z;_Z;_Z
2015;2887;5691;PEN_MED;695.4546997389034;A;_Z;_Z;_Z
2015;2887;5692;PEN_MED;750.152702182285;A;_Z;_Z;_Z
2015;2887;5693;PEN_MED;566.3389391796322;A;_Z;_Z;_Z
2015;2887;275092;PEN_MED;310.67625899280574;A;_Z;_Z;_Z
2015;2888;5691;PEN_MED;793.7288961038961;A;_Z;_Z;_Z
2015;2888;5692;PEN_MED;836.0981245813798;A;_Z;_Z;_Z
2015;2888;5693;PEN_MED;595.7436628643853;A;_Z;_Z;_Z
2015;2888;275092;PEN_MED;359.380071942446;A;_Z;_Z;_Z
2015;2889;5691;PEN_MED;752.7921097046413;A;_Z;_Z;_Z
2015;2889;5692;PEN_MED;758.4851808634772;A;_Z;_Z;_Z
2015;2889;5693;PEN_MED;591.6690373280943;A;_Z;_Z;_Z
2015;2889;275092;PEN_MED;331.7212643678161;A;_Z;_Z;_Z
2015;2891;5691;PEN_MED;673.0421739130435;A;_Z;_Z;_Z
2015;2891;5692;PEN_MED;698.4510480349345;A;_Z;_Z;_Z
2015;2891;5693;PEN_MED;572.2262937062937;A;_Z;_Z;_Z
2015;2891;275092;PEN_MED;298.66375;A;_Z;_Z;_Z
2015;2892;5691;PEN_MED;637.7951612903225;A;_Z;_Z;_Z
2015;2892;5692;PEN_MED;623.2692907801418;A;_Z;_Z;_Z
2015;2892;5693;PEN_MED;478.21506493506496;A;_Z;_Z;_Z
2015;2892;275092;PEN_MED;322.7608333333333;A;_Z;_Z;_Z
2015;2893;5691;PEN_MED;910.5625755584756;A;_Z;_Z;_Z
2015;2893;5692;PEN_MED;961.5508052028491;A;_Z;_Z;_Z
2015;2893;5693;PEN_MED;612.0457968574635;A;_Z;_Z;_Z
2015;2893;275092;PEN_MED;349.37776173285204;A;_Z;_Z;_Z
2015;2894;5691;PEN_MED;600.139797979798;A;_Z;_Z;_Z
2015;2894;5692;PEN_MED;656.2248983050848;A;_Z;_Z;_Z
2015;2894;5693;PEN_MED;532.3943037974684;A;_Z;_Z;_Z
2015;2894;275092;PEN_MED;345.44;A;_Z;_Z;_Z
2015;2895;5691;PEN_MED;825.0578172588833;A;_Z;_Z;_Z
2015;2895;5692;PEN_MED;904.9326526717558;A;_Z;_Z;_Z
2015;2895;5693;PEN_MED;650.5655775577558;A;_Z;_Z;_Z
2015;2895;275092;PEN_MED;332.97925925925927;A;_Z;_Z;_Z
2015;2896;5691;PEN_MED;640.2937352941176;A;_Z;_Z;_Z
2015;2896;5692;PEN_MED;715.3747448591014;A;_Z;_Z;_Z
2015;2896;5693;PEN_MED;551.9781844802343;A;_Z;_Z;_Z
2015;2896;275092;PEN_MED;354.0781746031746;A;_Z;_Z;_Z
2015;2897;5691;PEN_MED;706.5118032786885;A;_Z;_Z;_Z
2015;2897;5692;PEN_MED;765.1436512261581;A;_Z;_Z;_Z
2015;2897;5693;PEN_MED;557.3060869565218;A;_Z;_Z;_Z
2015;2897;275092;PEN_MED;296.34090909090907;A;_Z;_Z;_Z
2015;2898;5691;PEN_MED;615.6788064516129;A;_Z;_Z;_Z
2015;2898;5692;PEN_MED;727.3809478168264;A;_Z;_Z;_Z
2015;2898;5693;PEN_MED;550.0336452241716;A;_Z;_Z;_Z
2015;2898;275092;PEN_MED;397.48420454545453;A;_Z;_Z;_Z
2015;2899;5691;PEN_MED;669.1687096774194;A;_Z;_Z;_Z
2015;2899;5692;PEN_MED;651.8720858895705;A;_Z;_Z;_Z
2015;2899;5693;PEN_MED;546.7553846153846;A;_Z;_Z;_Z
2015;2899;275092;PEN_MED;286.09636363636366;A;_Z;_Z;_Z
2015;2900;5691;PEN_MED;644.4897093023255;A;_Z;_Z;_Z
2015;2900;5692;PEN_MED;726.5778539493293;A;_Z;_Z;_Z
2015;2900;5693;PEN_MED;538.4541758241759;A;_Z;_Z;_Z
2015;2900;275092;PEN_MED;330.8662962962963;A;_Z;_Z;_Z
2015;2902;5691;PEN_MED;698.4714285714285;A;_Z;_Z;_Z
2015;2902;5692;PEN_MED;679.0702040816327;A;_Z;_Z;_Z
2015;2902;5693;PEN_MED;607.4571739130434;A;_Z;_Z;_Z
2015;2902;275092;PEN_MED;425.77166666666665;A;_Z;_Z;_Z
2015;2905;5691;PEN_MED;677.4232748538011;A;_Z;_Z;_Z
2015;2905;5692;PEN_MED;675.0892280071814;A;_Z;_Z;_Z
2015;2905;5693;PEN_MED;524.2397637795276;A;_Z;_Z;_Z
