TIME_PERIOD;REF_AREA;D_SEXO_0;D_PCSSA_JUBVIUDEDAD_0;INDICATOR;OBS_VALUE;FREQ;D_CLASEDEPENSION_0;D_EDAD_0
2017;2416;F;212544;PEN_MED;629.6572432432432;A;_Z;_Z
2017;2417;_T;212544;PEN_MED;758.6585310734464;A;_Z;_Z
2017;2417;M;212544;PEN_MED;824.8641818181818;A;_Z;_Z
2017;2417;F;212544;PEN_MED;649.9626865671642;A;_Z;_Z
2017;2418;_T;212544;PEN_MED;779.1345045045044;A;_Z;_Z
2017;2418;M;212544;PEN_MED;846.0968627450981;A;_Z;_Z
2017;2418;F;212544;PEN_MED;630.6527536231883;A;_Z;_Z
2017;2419;_T;212544;PEN_MED;793.8876954452753;A;_Z;_Z
2017;2419;M;212544;PEN_MED;883.7275027746947;A;_Z;_Z
2017;2419;F;212544;PEN_MED;651.877754385965;A;_Z;_Z
2017;2420;_T;212544;PEN_MED;886.1368022181146;A;_Z;_Z
2017;2420;M;212544;PEN_MED;997.6811730205279;A;_Z;_Z
2017;2420;F;212544;PEN_MED;695.95365;A;_Z;_Z
2017;2421;_T;212544;PEN_MED;751.4025400213447;A;_Z;_Z
2017;2421;M;212544;PEN_MED;822.7058219178082;A;_Z;_Z
2017;2421;F;212544;PEN_MED;633.4390368271954;A;_Z;_Z
2017;2422;_T;212544;PEN_MED;834.4641666666668;A;_Z;_Z
2017;2422;M;212544;PEN_MED;894.8220754716981;A;_Z;_Z
2017;2422;F;212544;PEN_MED;666.0973684210527;A;_Z;_Z
2017;2423;_T;212544;PEN_MED;1180.016431429966;A;_Z;_Z
2017;2423;M;212544;PEN_MED;1266.0982027437622;A;_Z;_Z
2017;2423;F;212544;PEN_MED;972.5529634971707;A;_Z;_Z
2017;2424;_T;212544;PEN_MED;733.5453160453809;A;_Z;_Z
2017;2424;M;212544;PEN_MED;811.0106887052342;A;_Z;_Z
2017;2424;F;212544;PEN_MED;622.8369291338582;A;_Z;_Z
2017;2425;_T;212544;PEN_MED;797.8783935742972;A;_Z;_Z
2017;2425;M;212544;PEN_MED;819.7891707317073;A;_Z;_Z
2017;2425;F;212544;PEN_MED;695.7940909090909;A;_Z;_Z
2017;2426;_T;212544;PEN_MED;767.2715593220339;A;_Z;_Z
2017;2426;M;212544;PEN_MED;869.6989221556886;A;_Z;_Z
2017;2426;F;212544;PEN_MED;633.635859375;A;_Z;_Z
2017;2427;_T;212544;PEN_MED;692.7813856427379;A;_Z;_Z
2017;2427;M;212544;PEN_MED;743.8812573099416;A;_Z;_Z
2017;2427;F;212544;PEN_MED;624.7807782101168;A;_Z;_Z
2017;2428;_T;212544;PEN_MED;1256.3502317880793;A;_Z;_Z
2017;2428;M;212544;PEN_MED;1391.1165447154472;A;_Z;_Z
2017;2428;F;212544;PEN_MED;664.3410714285715;A;_Z;_Z
2017;2429;_T;212544;PEN_MED;787.1168215767634;A;_Z;_Z
2017;2429;M;212544;PEN_MED;888.7303042876903;A;_Z;_Z
2017;2429;F;212544;PEN_MED;634.6965975103735;A;_Z;_Z
2017;2430;_T;212544;PEN_MED;779.0233846153845;A;_Z;_Z
2017;2430;M;212544;PEN_MED;853.3680487804877;A;_Z;_Z
2017;2430;F;212544;PEN_MED;652.0179166666667;A;_Z;_Z
2017;2431;_T;212544;PEN_MED;898.0919018404908;A;_Z;_Z
2017;2431;M;212544;PEN_MED;945.8013503649635;A;_Z;_Z
2017;2431;F;212544;PEN_MED;646.6998076923077;A;_Z;_Z
2017;2432;_T;212544;PEN_MED;711.0030808510638;A;_Z;_Z
2017;2432;M;212544;PEN_MED;762.9030513176144;A;_Z;_Z
2017;2432;F;212544;PEN_MED;628.5804405286343;A;_Z;_Z
2017;2433;_T;212544;PEN_MED;667.9044444444444;A;_Z;_Z
2017;2433;M;212544;PEN_MED;712.2103448275863;A;_Z;_Z
2017;2433;F;212544;PEN_MED;616.5096;A;_Z;_Z
2017;2434;_T;212544;PEN_MED;1086.5746875;A;_Z;_Z
2017;2434;M;212544;PEN_MED;1147.0842592592592;A;_Z;_Z
2017;2434;F;212544;PEN_MED;759.823;A;_Z;_Z
2017;2435;_T;212544;PEN_MED;835.8620895522388;A;_Z;_Z
2017;2435;M;212544;PEN_MED;913.9007058823529;A;_Z;_Z
2017;2435;F;212544;PEN_MED;700.4889795918367;A;_Z;_Z
2017;2436;_T;212544;PEN_MED;734.4596923076923;A;_Z;_Z
2017;2436;M;212544;PEN_MED;774.5668;A;_Z;_Z
2017;2436;F;212544;PEN_MED;600.7693333333333;A;_Z;_Z
2017;2437;_T;212544;PEN_MED;819.7234807916182;A;_Z;_Z
2017;2437;M;212544;PEN_MED;853.4060115606936;A;_Z;_Z
2017;2437;F;212544;PEN_MED;680.152754491018;A;_Z;_Z
2017;2438;_T;212544;PEN_MED;768.9462947368421;A;_Z;_Z
2017;2438;M;212544;PEN_MED;859.6182867132867;A;_Z;_Z
2017;2438;F;212544;PEN_MED;631.7389417989418;A;_Z;_Z
2017;2439;_T;212544;PEN_MED;688.497874015748;A;_Z;_Z
2017;2439;M;212544;PEN_MED;724.2966113744075;A;_Z;_Z
2017;2439;F;212544;PEN_MED;617.572676056338;A;_Z;_Z
2017;2440;_T;212544;PEN_MED;853.6305419908774;A;_Z;_Z
2017;2440;M;212544;PEN_MED;954.5867644661777;A;_Z;_Z
2017;2440;F;212544;PEN_MED;659.0142262372349;A;_Z;_Z
2017;2441;_T;212544;PEN_MED;719.846659090909;A;_Z;_Z
2017;2441;M;212544;PEN_MED;808.8347844827586;A;_Z;_Z
2017;2441;F;212544;PEN_MED;620.590673076923;A;_Z;_Z
2017;2442;_T;212544;PEN_MED;707.8072606774668;A;_Z;_Z
2017;2442;M;212544;PEN_MED;764.278075949367;A;_Z;_Z
2017;2442;F;212544;PEN_MED;629.2651056338028;A;_Z;_Z
2017;2443;_T;212544;PEN_MED;755.228142361111;A;_Z;_Z
2017;2443;M;212544;PEN_MED;859.8126086956522;A;_Z;_Z
2017;2443;F;212544;PEN_MED;622.6446850393701;A;_Z;_Z
2017;2444;_T;212544;PEN_MED;905.439126803341;A;_Z;_Z
2017;2444;M;212544;PEN_MED;981.7527768773637;A;_Z;_Z
2017;2444;F;212544;PEN_MED;725.0348275862069;A;_Z;_Z
2017;2445;_T;212544;PEN_MED;834.1750721649485;A;_Z;_Z
2017;2445;M;212544;PEN_MED;910.9473363774734;A;_Z;_Z
2017;2445;F;212544;PEN_MED;673.0269009584664;A;_Z;_Z
2017;2446;_T;212544;PEN_MED;727.7030263157894;A;_Z;_Z
2017;2446;M;212544;PEN_MED;804.0515384615385;A;_Z;_Z
2017;2446;F;212544;PEN_MED;626.4243877551021;A;_Z;_Z
2017;2447;_T;212544;PEN_MED;738.9538258575199;A;_Z;_Z
2017;2447;M;212544;PEN_MED;809.3134599156117;A;_Z;_Z
2017;2447;F;212544;PEN_MED;621.5226056338029;A;_Z;_Z
2017;2448;_T;212544;PEN_MED;710.2203612479475;A;_Z;_Z
2017;2448;M;212544;PEN_MED;773.425308988764;A;_Z;_Z
2017;2448;F;212544;PEN_MED;621.2837549407114;A;_Z;_Z
2017;2449;_T;212544;PEN_MED;899.3844827586207;A;_Z;_Z
2017;2449;M;212544;PEN_MED;958.2634146341463;A;_Z;_Z
2017;2449;F;212544;PEN_MED;757.3823529411765;A;_Z;_Z
2017;2450;_T;212544;PEN_MED;708.0588669950739;A;_Z;_Z
2017;2450;M;212544;PEN_MED;780.4506194690266;A;_Z;_Z
2017;2450;F;212544;PEN_MED;617.1669999999999;A;_Z;_Z
2017;2451;_T;212544;PEN_MED;801.4818057996486;A;_Z;_Z
2017;2451;M;212544;PEN_MED;881.6290075809786;A;_Z;_Z
2017;2451;F;212544;PEN_MED;660.5198787878788;A;_Z;_Z
2017;2452;_T;212544;PEN_MED;804.6928908554572;A;_Z;_Z
2017;2452;M;212544;PEN_MED;902.1497142857143;A;_Z;_Z
2017;2452;F;212544;PEN_MED;646.0422480620155;A;_Z;_Z
2017;2453;_T;212544;PEN_MED;754.6617808219178;A;_Z;_Z
2017;2453;M;212544;PEN_MED;791.719754601227;A;_Z;_Z
2017;2453;F;212544;PEN_MED;646.7966071428572;A;_Z;_Z
2017;2454;_T;212544;PEN_MED;1386.224277864992;A;_Z;_Z
2017;2454;M;212544;PEN_MED;1514.157858508604;A;_Z;_Z
2017;2454;F;212544;PEN_MED;799.3009210526316;A;_Z;_Z
2017;2455;_T;212544;PEN_MED;802.7373051519155;A;_Z;_Z
2017;2455;M;212544;PEN_MED;890.7507045009785;A;_Z;_Z
2017;2455;F;212544;PEN_MED;619.9127235772357;A;_Z;_Z
2017;2456;_T;212544;PEN_MED;933.4184595798854;A;_Z;_Z
2017;2456;M;212544;PEN_MED;988.1522536418166;A;_Z;_Z
2017;2456;F;212544;PEN_MED;775.3136633663366;A;_Z;_Z
2017;2457;_T;212544;PEN_MED;752.6117340619307;A;_Z;_Z
2017;2457;M;212544;PEN_MED;816.2836109458655;A;_Z;_Z
2017;2457;F;212544;PEN_MED;652.0173496240601;A;_Z;_Z
2017;2458;_T;212544;PEN_MED;896.9234751037344;A;_Z;_Z
2017;2458;M;212544;PEN_MED;991.4551324337831;A;_Z;_Z
2017;2458;F;212544;PEN_MED;684.6251066217733;A;_Z;_Z
2017;2459;_T;212544;PEN_MED;791.3807766990291;A;_Z;_Z
2017;2459;M;212544;PEN_MED;884.152598425197;A;_Z;_Z
2017;2459;F;212544;PEN_MED;642.2412658227848;A;_Z;_Z
2017;2460;_T;212544;PEN_MED;750.9537378640777;A;_Z;_Z
2017;2460;M;212544;PEN_MED;825.4566235446313;A;_Z;_Z
2017;2460;F;212544;PEN_MED;626.5677105831533;A;_Z;_Z
2017;2461;_T;212544;PEN_MED;771.1949019607844;A;_Z;_Z
2017;2461;M;212544;PEN_MED;851.3952380952381;A;_Z;_Z
2017;2461;F;212544;PEN_MED;673.5597101449275;A;_Z;_Z
2017;2463;_T;212544;PEN_MED;764.1884567901235;A;_Z;_Z
2017;2463;M;212544;PEN_MED;781.8972868217055;A;_Z;_Z
2017;2463;F;212544;PEN_MED;694.9630303030302;A;_Z;_Z
2017;2462;_T;212544;PEN_MED;732.5030581867388;A;_Z;_Z
2017;2462;M;212544;PEN_MED;793.5475388026607;A;_Z;_Z
2017;2462;F;212544;PEN_MED;636.9090972222222;A;_Z;_Z
2017;2464;_T;212544;PEN_MED;851.6893548387097;A;_Z;_Z
2017;2464;M;212544;PEN_MED;898.8831386861315;A;_Z;_Z
2017;2464;F;212544;PEN_MED;719.739387755102;A;_Z;_Z
2017;2465;_T;212544;PEN_MED;680.1938559322034;A;_Z;_Z
2017;2465;M;212544;PEN_MED;734.8854838709677;A;_Z;_Z
2017;2465;F;212544;PEN_MED;619.6424107142857;A;_Z;_Z
2017;2466;_T;212544;PEN_MED;915.6135714285715;A;_Z;_Z
2017;2466;M;212544;PEN_MED;897.1561224489795;A;_Z;_Z
2017;2466;F;212544;PEN_MED;1044.8157142857144;A;_Z;_Z
2017;2467;_T;212544;PEN_MED;764.964020979021;A;_Z;_Z
2017;2467;M;212544;PEN_MED;856.6354320987655;A;_Z;_Z
2017;2467;F;212544;PEN_MED;645.1997580645161;A;_Z;_Z
2017;2468;_T;212544;PEN_MED;804.3578169934641;A;_Z;_Z
2017;2468;M;212544;PEN_MED;886.4046516393443;A;_Z;_Z
2017;2468;F;212544;PEN_MED;659.8132129963899;A;_Z;_Z
2017;2469;_T;212544;PEN_MED;836.8216222222222;A;_Z;_Z
2017;2469;M;212544;PEN_MED;923.7637455830388;A;_Z;_Z
2017;2469;F;212544;PEN_MED;689.4885628742516;A;_Z;_Z
2017;2470;_T;212544;PEN_MED;895.2227083333332;A;_Z;_Z
2017;2470;M;212544;PEN_MED;967.9267142857143;A;_Z;_Z
2017;2470;F;212544;PEN_MED;699.4811538461539;A;_Z;_Z
2017;2471;_T;212544;PEN_MED;758.1703500897665;A;_Z;_Z
2017;2471;M;212544;PEN_MED;821.9550503597122;A;_Z;_Z
2017;2471;F;212544;PEN_MED;652.3699522673031;A;_Z;_Z
2017;2472;_T;212544;PEN_MED;821.235368852459;A;_Z;_Z
2017;2472;M;212544;PEN_MED;863.7416582914573;A;_Z;_Z
2017;2472;F;212544;PEN_MED;633.2631111111111;A;_Z;_Z
2017;2473;_T;212544;PEN_MED;913.6198709677419;A;_Z;_Z
2017;2473;M;212544;PEN_MED;970.5186923076923;A;_Z;_Z
2017;2473;F;212544;PEN_MED;617.746;A;_Z;_Z
2017;2474;_T;212544;PEN_MED;710.837875;A;_Z;_Z
2017;2474;M;212544;PEN_MED;795.2765925925927;A;_Z;_Z
2017;2474;F;212544;PEN_MED;602.2738095238095;A;_Z;_Z
2017;2475;_T;212544;PEN_MED;885.6324778761061;A;_Z;_Z
2017;2475;M;212544;PEN_MED;935.9460422163589;A;_Z;_Z
2017;2475;F;212544;PEN_MED;624.4154794520548;A;_Z;_Z
2017;2476;_T;212544;PEN_MED;721.6473396674585;A;_Z;_Z
2017;2476;M;212544;PEN_MED;786.976370967742;A;_Z;_Z
2017;2476;F;212544;PEN_MED;627.9964739884393;A;_Z;_Z
2017;2477;_T;212544;PEN_MED;702.6631304347826;A;_Z;_Z
2017;2477;M;212544;PEN_MED;785.5908196721311;A;_Z;_Z
2017;2477;F;212544;PEN_MED;608.9855555555555;A;_Z;_Z
2017;ES614;_T;212544;PEN_MED;974.402253573355;A;_Z;_Z
2017;ES614;M;212544;PEN_MED;1055.0316024403694;A;_Z;_Z
2017;ES614;F;212544;PEN_MED;823.3289734564711;A;_Z;_Z
2017;2483;_T;212544;PEN_MED;651.5834615384615;A;_Z;_Z
2017;2483;M;212544;PEN_MED;686.461724137931;A;_Z;_Z
2017;2483;F;212544;PEN_MED;607.6065217391304;A;_Z;_Z
2017;2484;_T;212544;PEN_MED;680.9751818181819;A;_Z;_Z
2017;2484;M;212544;PEN_MED;727.1124615384615;A;_Z;_Z
2017;2484;F;212544;PEN_MED;614.3324444444444;A;_Z;_Z
2017;2485;_T;212544;PEN_MED;1061.6839466089466;A;_Z;_Z
2017;2485;M;212544;PEN_MED;1159.5414047866805;A;_Z;_Z
2017;2485;F;212544;PEN_MED;840.4109647058824;A;_Z;_Z
2017;2486;_T;212544;PEN_MED;769.6111;A;_Z;_Z
2017;2486;M;212544;PEN_MED;843.8671428571429;A;_Z;_Z
2017;2486;F;212544;PEN_MED;596.347;A;_Z;_Z
2017;2487;_T;212544;PEN_MED;817.7742857142856;A;_Z;_Z
2017;2487;M;212544;PEN_MED;912.2206818181818;A;_Z;_Z
2017;2487;F;212544;PEN_MED;599.0563157894736;A;_Z;_Z
2017;2488;_T;212544;PEN_MED;756.4810805500982;A;_Z;_Z
2017;2488;M;212544;PEN_MED;804.6737237237237;A;_Z;_Z
2017;2488;F;212544;PEN_MED;665.2984090909091;A;_Z;_Z
2017;2489;_T;212544;PEN_MED;704.7126315789474;A;_Z;_Z
2017;2489;M;212544;PEN_MED;738.9338938053098;A;_Z;_Z
2017;2489;F;212544;PEN_MED;638.0401724137931;A;_Z;_Z
2017;2493;_T;212544;PEN_MED;905.2263414634145;A;_Z;_Z
2017;2493;M;212544;PEN_MED;964.1369117647059;A;_Z;_Z
2017;2493;F;212544;PEN_MED;619.0892857142858;A;_Z;_Z
2017;2494;_T;212544;PEN_MED;999.2103991130821;A;_Z;_Z
2017;2494;M;212544;PEN_MED;1082.9756104651162;A;_Z;_Z
2017;2494;F;212544;PEN_MED;729.9091588785046;A;_Z;_Z
2017;2495;_T;212544;PEN_MED;683.4824137931034;A;_Z;_Z
2017;2495;M;212544;PEN_MED;724.3980756013746;A;_Z;_Z
2017;2495;F;212544;PEN_MED;624.5395544554456;A;_Z;_Z
2017;2496;_T;212544;PEN_MED;711.3085671191553;A;_Z;_Z
2017;2496;M;212544;PEN_MED;759.2084412470024;A;_Z;_Z
2017;2496;F;212544;PEN_MED;630.1124390243903;A;_Z;_Z
2017;2497;_T;212544;PEN_MED;970.9226138613863;A;_Z;_Z
2017;2497;M;212544;PEN_MED;1029.4732989690722;A;_Z;_Z
2017;2497;F;212544;PEN_MED;776.7545299145298;A;_Z;_Z
2017;2498;_T;212544;PEN_MED;634.3605479452054;A;_Z;_Z
2017;2498;M;212544;PEN_MED;663.937;A;_Z;_Z
2017;2498;F;212544;PEN_MED;598.510303030303;A;_Z;_Z
2017;2499;_T;212544;PEN_MED;778.8257746478873;A;_Z;_Z
2017;2499;M;212544;PEN_MED;823.8694230769231;A;_Z;_Z
2017;2499;F;212544;PEN_MED;655.5484210526316;A;_Z;_Z
2017;2500;_T;212544;PEN_MED;897.3040197841727;A;_Z;_Z
2017;2500;M;212544;PEN_MED;957.1023448687351;A;_Z;_Z
2017;2500;F;212544;PEN_MED;714.4171715328467;A;_Z;_Z
2017;2699;_T;212544;PEN_MED;624.7198850574713;A;_Z;_Z
2017;2699;M;212544;PEN_MED;647.3137391304348;A;_Z;_Z
2017;2699;F;212544;PEN_MED;580.6810169491525;A;_Z;_Z
2017;2501;_T;212544;PEN_MED;1258.8813636363636;A;_Z;_Z
2017;2501;M;212544;PEN_MED;1359.6683783783783;A;_Z;_Z
2017;2501;F;212544;PEN_MED;726.15;A;_Z;_Z
2017;2503;_T;212544;PEN_MED;738.4613125000001;A;_Z;_Z
2017;2503;M;212544;PEN_MED;791.3405769230769;A;_Z;_Z
2017;2503;F;212544;PEN_MED;640.2569642857143;A;_Z;_Z
2017;2504;_T;212544;PEN_MED;1050.0725716189208;A;_Z;_Z
2017;2504;M;212544;PEN_MED;1126.1583271375464;A;_Z;_Z
2017;2504;F;212544;PEN_MED;857.4413411764706;A;_Z;_Z
2017;2505;_T;212544;PEN_MED;969.9472697899838;A;_Z;_Z
2017;2505;M;212544;PEN_MED;1079.4638186157517;A;_Z;_Z
2017;2505;F;212544;PEN_MED;740.5101;A;_Z;_Z
2017;2506;_T;212544;PEN_MED;906.4327964785085;A;_Z;_Z
2017;2506;M;212544;PEN_MED;951.4491791577445;A;_Z;_Z
2017;2506;F;212544;PEN_MED;787.4366603773585;A;_Z;_Z
2017;2507;_T;212544;PEN_MED;965.1274522292994;A;_Z;_Z
2017;2507;M;212544;PEN_MED;1090.4580373831775;A;_Z;_Z
2017;2507;F;212544;PEN_MED;696.92;A;_Z;_Z
2017;2508;_T;212544;PEN_MED;699.9453333333335;A;_Z;_Z
2017;2508;M;212544;PEN_MED;749.8184210526316;A;_Z;_Z
2017;2508;F;212544;PEN_MED;613.8009090909092;A;_Z;_Z
2017;2511;_T;212544;PEN_MED;791.224827586207;A;_Z;_Z
2017;2511;M;212544;PEN_MED;863.1904564315353;A;_Z;_Z
2017;2511;F;212544;PEN_MED;629.1340186915888;A;_Z;_Z
2017;2512;_T;212544;PEN_MED;716.0263905325443;A;_Z;_Z
2017;2512;M;212544;PEN_MED;779.8888659793814;A;_Z;_Z
2017;2512;F;212544;PEN_MED;629.9894444444444;A;_Z;_Z
2017;2513;_T;212544;PEN_MED;700.8740947075208;A;_Z;_Z
2017;2513;M;212544;PEN_MED;738.4349789029536;A;_Z;_Z
2017;2513;F;212544;PEN_MED;627.9074590163934;A;_Z;_Z
2017;2514;_T;212544;PEN_MED;729.1990588235293;A;_Z;_Z
2017;2514;M;212544;PEN_MED;742.9054098360655;A;_Z;_Z
2017;2514;F;212544;PEN_MED;694.3620833333333;A;_Z;_Z
2017;2516;_T;212544;PEN_MED;1008.7439393939394;A;_Z;_Z
2017;2516;M;212544;PEN_MED;1055.6351851851853;A;_Z;_Z
2017;2516;F;212544;PEN_MED;797.7333333333332;A;_Z;_Z
2017;2517;_T;212544;PEN_MED;663.6326666666666;A;_Z;_Z
2017;2517;M;212544;PEN_MED;689.2477272727272;A;_Z;_Z
2017;2517;F;212544;PEN_MED;593.19125;A;_Z;_Z
2017;2518;_T;212544;PEN_MED;731.9955769230769;A;_Z;_Z
2017;2518;M;212544;PEN_MED;794.7701470588235;A;_Z;_Z
2017;2518;F;212544;PEN_MED;613.4213888888889;A;_Z;_Z
2017;2519;_T;212544;PEN_MED;768.4131162790698;A;_Z;_Z
2017;2519;M;212544;PEN_MED;824.9777631578949;A;_Z;_Z
2017;2519;F;212544;PEN_MED;631.9396825396825;A;_Z;_Z
2017;2520;_T;212544;PEN_MED;1220.1400938967136;A;_Z;_Z
2017;2520;M;212544;PEN_MED;1374.21306122449;A;_Z;_Z
2017;2520;F;212544;PEN_MED;1011.5882872928177;A;_Z;_Z
2017;2602;_T;212544;PEN_MED;839.9043956043955;A;_Z;_Z
2017;2602;M;212544;PEN_MED;900.8932876712329;A;_Z;_Z
2017;2602;F;212544;PEN_MED;592.5605555555555;A;_Z;_Z
2017;2521;_T;212544;PEN_MED;773.0939999999999;A;_Z;_Z
2017;2521;M;212544;PEN_MED;883.4088888888889;A;_Z;_Z
2017;2521;F;212544;PEN_MED;636.1513793103449;A;_Z;_Z
2017;2522;_T;212544;PEN_MED;694.2117613636364;A;_Z;_Z
2017;2522;M;212544;PEN_MED;743.2115238095238;A;_Z;_Z
2017;2522;F;212544;PEN_MED;621.747323943662;A;_Z;_Z
2017;2523;_T;212544;PEN_MED;733.5063949275361;A;_Z;_Z
2017;2523;M;212544;PEN_MED;778.41039408867;A;_Z;_Z
2017;2523;F;212544;PEN_MED;608.6363698630137;A;_Z;_Z
2017;2524;_T;212544;PEN_MED;893.4658974358975;A;_Z;_Z
2017;2524;M;212544;PEN_MED;934.1165517241379;A;_Z;_Z
2017;2524;F;212544;PEN_MED;775.579;A;_Z;_Z
2017;2526;_T;212544;PEN_MED;1098.21225;A;_Z;_Z
2017;2526;M;212544;PEN_MED;1080.364117647059;A;_Z;_Z
2017;2526;F;212544;PEN_MED;1199.3516666666667;A;_Z;_Z
2017;2527;_T;212544;PEN_MED;939.503125;A;_Z;_Z
2017;2527;M;212544;PEN_MED;980.0507692307692;A;_Z;_Z
2017;2528;_T;212544;PEN_MED;726.0842857142857;A;_Z;_Z
2017;2528;M;212544;PEN_MED;744.8723529411765;A;_Z;_Z
2017;2528;F;212544;PEN_MED;683.498;A;_Z;_Z
2017;2529;_T;212544;PEN_MED;700.785617977528;A;_Z;_Z
2017;2529;M;212544;PEN_MED;744.1959659090909;A;_Z;_Z
2017;2529;F;212544;PEN_MED;616.8271428571428;A;_Z;_Z
2017;2530;_T;212544;PEN_MED;683.2192890995261;A;_Z;_Z
2017;2530;M;212544;PEN_MED;723.381976284585;A;_Z;_Z
2017;2530;F;212544;PEN_MED;623.0940828402366;A;_Z;_Z
2017;2531;_T;212544;PEN_MED;1070.2737655860349;A;_Z;_Z
2017;2531;M;212544;PEN_MED;1136.594208754209;A;_Z;_Z
2017;2531;F;212544;PEN_MED;880.8778846153847;A;_Z;_Z
2017;2544;_T;212544;PEN_MED;777.394923076923;A;_Z;_Z
2017;2544;M;212544;PEN_MED;871.1858566978193;A;_Z;_Z
2017;2544;F;212544;PEN_MED;626.1040201005026;A;_Z;_Z
2017;2546;_T;212544;PEN_MED;665.1487081339712;A;_Z;_Z
2017;2546;M;212544;PEN_MED;692.0551666666667;A;_Z;_Z
2017;2546;F;212544;PEN_MED;628.8703370786517;A;_Z;_Z
2017;2548;_T;212544;PEN_MED;973.7252358490566;A;_Z;_Z
2017;2548;M;212544;PEN_MED;1071.5906576728498;A;_Z;_Z
2017;2548;F;212544;PEN_MED;746.140156862745;A;_Z;_Z
2017;2532;_T;212544;PEN_MED;845.7215639810427;A;_Z;_Z
2017;2532;M;212544;PEN_MED;956.0765151515152;A;_Z;_Z
2017;2532;F;212544;PEN_MED;661.3310126582278;A;_Z;_Z
2017;2533;_T;212544;PEN_MED;885.2405607476635;A;_Z;_Z
2017;2533;M;212544;PEN_MED;965.5842857142857;A;_Z;_Z
2017;2533;F;212544;PEN_MED;679.025;A;_Z;_Z
2017;2534;_T;212544;PEN_MED;778.6480656934307;A;_Z;_Z
2017;2534;M;212544;PEN_MED;851.7351234567901;A;_Z;_Z
2017;2534;F;212544;PEN_MED;672.9328571428571;A;_Z;_Z
2017;2535;_T;212544;PEN_MED;706.0947849462366;A;_Z;_Z
2017;2535;M;212544;PEN_MED;763.3317592592592;A;_Z;_Z
2017;2535;F;212544;PEN_MED;626.8435897435897;A;_Z;_Z
2017;2537;_T;212544;PEN_MED;678.5854278728606;A;_Z;_Z
2017;2537;M;212544;PEN_MED;710.2228;A;_Z;_Z
2017;2537;F;212544;PEN_MED;628.8411320754717;A;_Z;_Z
2017;2538;_T;212544;PEN_MED;694.4822360248447;A;_Z;_Z
2017;2538;M;212544;PEN_MED;720.5346601941748;A;_Z;_Z
2017;2538;F;212544;PEN_MED;648.216724137931;A;_Z;_Z
2017;2707;_T;212544;PEN_MED;704.200294117647;A;_Z;_Z
2017;2707;M;212544;PEN_MED;738.0149751243781;A;_Z;_Z
2017;2707;F;212544;PEN_MED;608.4714084507043;A;_Z;_Z
2017;2541;_T;212544;PEN_MED;736.7453271028037;A;_Z;_Z
2017;2541;M;212544;PEN_MED;769.9647835497836;A;_Z;_Z
2017;2541;F;212544;PEN_MED;651.4820555555556;A;_Z;_Z
2017;2542;_T;212544;PEN_MED;1042.0828604118992;A;_Z;_Z
2017;2542;M;212544;PEN_MED;1161.9853496503497;A;_Z;_Z
2017;2542;F;212544;PEN_MED;814.9827814569537;A;_Z;_Z
2017;2549;_T;212544;PEN_MED;698.4408125;A;_Z;_Z
2017;2549;M;212544;PEN_MED;748.2972043010752;A;_Z;_Z
2017;2549;F;212544;PEN_MED;629.2371641791045;A;_Z;_Z
2017;2550;_T;212544;PEN_MED;739.8497297297297;A;_Z;_Z
2017;2550;M;212544;PEN_MED;815.8775;A;_Z;_Z
2017;2550;F;212544;PEN_MED;628.3423333333333;A;_Z;_Z
2017;2551;_T;212544;PEN_MED;700.5261;A;_Z;_Z
2017;2551;M;212544;PEN_MED;763.9206557377049;A;_Z;_Z
2017;2551;F;212544;PEN_MED;601.3705128205128;A;_Z;_Z
2017;2553;_T;212544;PEN_MED;735.7765373134328;A;_Z;_Z
2017;2553;M;212544;PEN_MED;790.1067136150235;A;_Z;_Z
2017;2553;F;212544;PEN_MED;640.921393442623;A;_Z;_Z
2017;2554;_T;212544;PEN_MED;764.4308849557523;A;_Z;_Z
2017;2554;M;212544;PEN_MED;849.834923076923;A;_Z;_Z
2017;2554;F;212544;PEN_MED;648.7795833333333;A;_Z;_Z
2017;2555;_T;212544;PEN_MED;982.3892666666667;A;_Z;_Z
2017;2555;M;212544;PEN_MED;1021.625294117647;A;_Z;_Z
2017;2555;F;212544;PEN_MED;831.7735483870969;A;_Z;_Z
2017;2556;_T;212544;PEN_MED;859.5661818181818;A;_Z;_Z
2017;2556;M;212544;PEN_MED;916.6587209302326;A;_Z;_Z
2017;2556;F;212544;PEN_MED;654.9845833333334;A;_Z;_Z
2017;9565;_T;212544;PEN_MED;610.9333112582781;A;_Z;_Z
2017;9565;M;212544;PEN_MED;611.4478350515465;A;_Z;_Z
2017;9565;F;212544;PEN_MED;610.0090740740741;A;_Z;_Z
2017;2557;_T;212544;PEN_MED;929.1023255813955;A;_Z;_Z
2017;2557;M;212544;PEN_MED;956.63;A;_Z;_Z
2017;2557;F;212544;PEN_MED;877.7173333333334;A;_Z;_Z
2017;2558;_T;212544;PEN_MED;816.3138;A;_Z;_Z
2017;2558;M;212544;PEN_MED;905.9502455357143;A;_Z;_Z
2017;2558;F;212544;PEN_MED;656.9601190476191;A;_Z;_Z
2017;2559;_T;212544;PEN_MED;721.0450515463917;A;_Z;_Z
2017;2559;M;212544;PEN_MED;826.2691525423729;A;_Z;_Z
2017;2559;F;212544;PEN_MED;557.6707894736842;A;_Z;_Z
2017;2561;_T;212544;PEN_MED;818.7029411764706;A;_Z;_Z
