TEMPORAL;TERRITORIO;VARIABLE;SEXO;MONSALARIO;EDAD;INDICATOR;OBS_VALUE;FREQ
2019;ES614;281593;M;281485;TOTAL;TERC_CUAR_EUR;54087.0;A
2019;ES614;281593;M;281486;TOTAL;TERC_CUAR_EUR;59524.0;A
2019;ES614;281593;F;281485;TOTAL;TERC_CUAR_EUR;49667.0;A
2019;ES614;281593;F;281486;TOTAL;TERC_CUAR_EUR;57087.0;A
2019;ES614;281594;_T;281485;TOTAL;TERC_CUAR_EUR;81047.0;A
2019;ES614;281594;_T;281486;TOTAL;TERC_CUAR_EUR;117870.0;A
2019;ES614;281594;M;281485;TOTAL;TERC_CUAR_EUR;28358.0;A
2019;ES614;281594;M;281486;TOTAL;TERC_CUAR_EUR;39485.0;A
2019;ES614;281594;F;281485;TOTAL;TERC_CUAR_EUR;25207.0;A
2019;ES614;281594;F;281486;TOTAL;TERC_CUAR_EUR;39062.0;A
2019;ES614;281592;_T;281485;TOTAL;TERC_CUAR_EUR;149080.0;A
2019;ES614;281592;_T;281486;TOTAL;TERC_CUAR_EUR;170258.0;A
2019;ES614;281592;M;281485;TOTAL;TERC_CUAR_EUR;51303.0;A
2019;ES614;281592;M;281486;TOTAL;TERC_CUAR_EUR;57614.0;A
2019;ES614;281592;F;281485;TOTAL;TERC_CUAR_EUR;47845.0;A
2019;ES614;281592;F;281486;TOTAL;TERC_CUAR_EUR;55893.0;A
2019;ES615;281593;_T;281485;TOTAL;TERC_CUAR_EUR;135453.0;A
2019;ES615;281593;_T;281486;TOTAL;TERC_CUAR_EUR;157293.0;A
2019;ES615;281593;M;281485;TOTAL;TERC_CUAR_EUR;51315.0;A
2019;ES615;281593;M;281486;TOTAL;TERC_CUAR_EUR;57153.0;A
2019;ES615;281593;F;281485;TOTAL;TERC_CUAR_EUR;38022.0;A
2019;ES615;281593;F;281486;TOTAL;TERC_CUAR_EUR;47365.0;A
2019;ES615;281594;_T;281485;TOTAL;TERC_CUAR_EUR;63670.0;A
2019;ES615;281594;_T;281486;TOTAL;TERC_CUAR_EUR;109034.0;A
2019;ES615;281594;M;281485;TOTAL;TERC_CUAR_EUR;26782.0;A
2019;ES615;281594;M;281486;TOTAL;TERC_CUAR_EUR;38793.0;A
2019;ES615;281594;F;281485;TOTAL;TERC_CUAR_EUR;16563.0;A
2019;ES615;281594;F;281486;TOTAL;TERC_CUAR_EUR;34379.0;A
2019;ES615;281592;_T;281485;TOTAL;TERC_CUAR_EUR;123169.0;A
2019;ES615;281592;_T;281486;TOTAL;TERC_CUAR_EUR;148497.0;A
2019;ES615;281592;M;281485;TOTAL;TERC_CUAR_EUR;48321.0;A
2019;ES615;281592;M;281486;TOTAL;TERC_CUAR_EUR;54144.0;A
2019;ES615;281592;F;281485;TOTAL;TERC_CUAR_EUR;33120.0;A
2019;ES615;281592;F;281486;TOTAL;TERC_CUAR_EUR;44722.0;A
2019;ES616;281593;_T;281485;TOTAL;TERC_CUAR_EUR;135312.0;A
2019;ES616;281593;_T;281486;TOTAL;TERC_CUAR_EUR;152628.0;A
2019;ES616;281593;M;281485;TOTAL;TERC_CUAR_EUR;46798.0;A
2019;ES616;281593;M;281486;TOTAL;TERC_CUAR_EUR;51353.0;A
2019;ES616;281593;F;281485;TOTAL;TERC_CUAR_EUR;43035.0;A
2019;ES616;281593;F;281486;TOTAL;TERC_CUAR_EUR;50451.0;A
2019;ES616;281594;_T;281485;TOTAL;TERC_CUAR_EUR;69581.0;A
2019;ES616;281594;_T;281486;TOTAL;TERC_CUAR_EUR;108520.0;A
2019;ES616;281594;M;281485;TOTAL;TERC_CUAR_EUR;23353.0;A
2019;ES616;281594;M;281486;TOTAL;TERC_CUAR_EUR;34398.0;A
2019;ES616;281594;F;281485;TOTAL;TERC_CUAR_EUR;22374.0;A
2019;ES616;281594;F;281486;TOTAL;TERC_CUAR_EUR;38660.0;A
2019;ES616;281592;_T;281485;TOTAL;TERC_CUAR_EUR;132079.0;A
2019;ES616;281592;_T;281486;TOTAL;TERC_CUAR_EUR;150965.0;A
2019;ES616;281592;M;281485;TOTAL;TERC_CUAR_EUR;45268.0;A
2019;ES616;281592;M;281486;TOTAL;TERC_CUAR_EUR;50229.0;A
2019;ES616;281592;F;281485;TOTAL;TERC_CUAR_EUR;42378.0;A
2019;ES616;281592;F;281486;TOTAL;TERC_CUAR_EUR;50312.0;A
2019;ES617;281593;_T;281485;TOTAL;TERC_CUAR_EUR;202396.0;A
2019;ES617;281593;_T;281486;TOTAL;TERC_CUAR_EUR;236123.0;A
2019;ES617;281593;M;281485;TOTAL;TERC_CUAR_EUR;72397.0;A
2019;ES617;281593;M;281486;TOTAL;TERC_CUAR_EUR;81407.0;A
2019;ES617;281593;F;281485;TOTAL;TERC_CUAR_EUR;62251.0;A
2019;ES617;281593;F;281486;TOTAL;TERC_CUAR_EUR;76122.0;A
2019;ES617;281594;_T;281485;TOTAL;TERC_CUAR_EUR;139280.0;A
2019;ES617;281594;_T;281486;TOTAL;TERC_CUAR_EUR;191058.0;A
2019;ES617;281594;M;281485;TOTAL;TERC_CUAR_EUR;47718.0;A
2019;ES617;281594;M;281486;TOTAL;TERC_CUAR_EUR;63075.0;A
2019;ES617;281594;F;281485;TOTAL;TERC_CUAR_EUR;45142.0;A
2019;ES617;281594;F;281486;TOTAL;TERC_CUAR_EUR;64474.0;A
2019;ES617;281592;_T;281485;TOTAL;TERC_CUAR_EUR;193644.0;A
2019;ES617;281592;_T;281486;TOTAL;TERC_CUAR_EUR;229839.0;A
2019;ES617;281592;M;281485;TOTAL;TERC_CUAR_EUR;68830.0;A
2019;ES617;281592;M;281486;TOTAL;TERC_CUAR_EUR;79072.0;A
2019;ES617;281592;F;281485;TOTAL;TERC_CUAR_EUR;59872.0;A
2019;ES617;281592;F;281486;TOTAL;TERC_CUAR_EUR;74091.0;A
2019;ES618;281593;_T;281485;TOTAL;TERC_CUAR_EUR;224847.0;A
2019;ES618;281593;_T;281486;TOTAL;TERC_CUAR_EUR;249489.0;A
2019;ES618;281593;M;281485;TOTAL;TERC_CUAR_EUR;83467.0;A
2019;ES618;281593;M;281486;TOTAL;TERC_CUAR_EUR;88824.0;A
2019;ES618;281593;F;281485;TOTAL;TERC_CUAR_EUR;65798.0;A
2019;ES618;281593;F;281486;TOTAL;TERC_CUAR_EUR;77276.0;A
2019;ES618;281594;_T;281485;TOTAL;TERC_CUAR_EUR;114623.0;A
2019;ES618;281594;_T;281486;TOTAL;TERC_CUAR_EUR;170252.0;A
2019;ES618;281594;M;281485;TOTAL;TERC_CUAR_EUR;42735.0;A
2019;ES618;281594;M;281486;TOTAL;TERC_CUAR_EUR;58961.0;A
2019;ES618;281594;F;281485;TOTAL;TERC_CUAR_EUR;32904.0;A
2019;ES618;281594;F;281486;TOTAL;TERC_CUAR_EUR;54136.0;A
2019;ES618;281592;_T;281485;TOTAL;TERC_CUAR_EUR;219654.0;A
2019;ES618;281592;_T;281486;TOTAL;TERC_CUAR_EUR;245994.0;A
2019;ES618;281592;M;281485;TOTAL;TERC_CUAR_EUR;81412.0;A
2019;ES618;281592;M;281486;TOTAL;TERC_CUAR_EUR;87395.0;A
2019;ES618;281592;F;281485;TOTAL;TERC_CUAR_EUR;64344.0;A
2019;ES618;281592;F;281486;TOTAL;TERC_CUAR_EUR;76430.0;A
2019;ES61;281593;_T;281485;TOTAL;TERC_CUAR_EUR;63260.0;A
2019;ES61;281593;_T;281486;TOTAL;TERC_CUAR_EUR;74043.0;A
2019;ES61;281593;M;281485;TOTAL;TERC_CUAR_EUR;23062.0;A
2019;ES61;281593;M;281486;TOTAL;TERC_CUAR_EUR;25720.0;A
2019;ES61;281593;F;281485;TOTAL;TERC_CUAR_EUR;18883.0;A
2019;ES61;281593;F;281486;TOTAL;TERC_CUAR_EUR;23587.0;A
2019;ES61;281594;_T;281485;TOTAL;TERC_CUAR_EUR;35828.0;A
2019;ES61;281594;_T;281486;TOTAL;TERC_CUAR_EUR;55889.0;A
2019;ES61;281594;M;281485;TOTAL;TERC_CUAR_EUR;13089.0;A
2019;ES61;281594;M;281486;TOTAL;TERC_CUAR_EUR;18765.0;A
2019;ES61;281594;F;281485;TOTAL;TERC_CUAR_EUR;10651.0;A
2019;ES61;281594;F;281486;TOTAL;TERC_CUAR_EUR;18485.0;A
2019;ES61;281592;_T;281485;TOTAL;TERC_CUAR_EUR;60448.0;A
2019;ES61;281592;_T;281486;TOTAL;TERC_CUAR_EUR;71985.0;A
2019;ES61;281592;M;281485;TOTAL;TERC_CUAR_EUR;21996.0;A
2019;ES61;281592;M;281486;TOTAL;TERC_CUAR_EUR;24949.0;A
2019;ES61;281592;F;281485;TOTAL;TERC_CUAR_EUR;18024.0;A
2019;ES61;281592;F;281486;TOTAL;TERC_CUAR_EUR;23080.0;A
2020;ES611;281593;_T;281485;TOTAL;TERC_CUAR_EUR;146414.0;A
2020;ES611;281593;_T;281486;TOTAL;TERC_CUAR_EUR;162559.0;A
2020;ES611;281593;M;281485;TOTAL;TERC_CUAR_EUR;50284.0;A
2020;ES611;281593;M;281486;TOTAL;TERC_CUAR_EUR;54416.0;A
2020;ES611;281593;F;281485;TOTAL;TERC_CUAR_EUR;47116.0;A
2020;ES611;281593;F;281486;TOTAL;TERC_CUAR_EUR;53964.0;A
2020;ES611;281594;_T;281485;TOTAL;TERC_CUAR_EUR;74330.0;A
2020;ES611;281594;_T;281486;TOTAL;TERC_CUAR_EUR;107170.0;A
2020;ES611;281594;M;281485;TOTAL;TERC_CUAR_EUR;25783.0;A
2020;ES611;281594;M;281486;TOTAL;TERC_CUAR_EUR;36248.0;A
2020;ES611;281594;F;281485;TOTAL;TERC_CUAR_EUR;23432.0;A
2020;ES611;281594;F;281486;TOTAL;TERC_CUAR_EUR;35106.0;A
2020;ES611;281592;_T;281485;TOTAL;TERC_CUAR_EUR;129753.0;A
2020;ES611;281592;_T;281486;TOTAL;TERC_CUAR_EUR;148787.0;A
2020;ES611;281592;M;281485;TOTAL;TERC_CUAR_EUR;43942.0;A
2020;ES611;281592;M;281486;TOTAL;TERC_CUAR_EUR;48664.0;A
2020;ES611;281592;F;281485;TOTAL;TERC_CUAR_EUR;42368.0;A
2020;ES611;281592;F;281486;TOTAL;TERC_CUAR_EUR;50675.0;A
2020;ES612;281593;_T;281485;TOTAL;TERC_CUAR_EUR;310758.0;A
2020;ES612;281593;_T;281486;TOTAL;TERC_CUAR_EUR;353322.0;A
2020;ES612;281593;M;281485;TOTAL;TERC_CUAR_EUR;114885.0;A
2020;ES612;281593;M;281486;TOTAL;TERC_CUAR_EUR;128075.0;A
2020;ES612;281593;F;281485;TOTAL;TERC_CUAR_EUR;91321.0;A
2020;ES612;281593;F;281486;TOTAL;TERC_CUAR_EUR;108425.0;A
2020;ES612;281594;_T;281485;TOTAL;TERC_CUAR_EUR;171184.0;A
2020;ES612;281594;_T;281486;TOTAL;TERC_CUAR_EUR;274199.0;A
2020;ES612;281594;M;281485;TOTAL;TERC_CUAR_EUR;70556.0;A
2020;ES612;281594;M;281486;TOTAL;TERC_CUAR_EUR;98406.0;A
2020;ES612;281594;F;281485;TOTAL;TERC_CUAR_EUR;44156.0;A
2020;ES612;281594;F;281486;TOTAL;TERC_CUAR_EUR;83402.0;A
2020;ES612;281592;_T;281485;TOTAL;TERC_CUAR_EUR;305541.0;A
2020;ES612;281592;_T;281486;TOTAL;TERC_CUAR_EUR;350115.0;A
2020;ES612;281592;M;281485;TOTAL;TERC_CUAR_EUR;112808.0;A
2020;ES612;281592;M;281486;TOTAL;TERC_CUAR_EUR;126397.0;A
2020;ES612;281592;F;281485;TOTAL;TERC_CUAR_EUR;89701.0;A
2020;ES612;281592;F;281486;TOTAL;TERC_CUAR_EUR;107690.0;A
2020;ES613;281593;_T;281485;TOTAL;TERC_CUAR_EUR;141971.0;A
2020;ES613;281593;_T;281486;TOTAL;TERC_CUAR_EUR;161986.0;A
2020;ES613;281593;M;281485;TOTAL;TERC_CUAR_EUR;50646.0;A
2020;ES613;281593;M;281486;TOTAL;TERC_CUAR_EUR;55643.0;A
2020;ES613;281593;F;281485;TOTAL;TERC_CUAR_EUR;43786.0;A
2020;ES613;281593;F;281486;TOTAL;TERC_CUAR_EUR;52449.0;A
2020;ES613;281594;_T;281485;TOTAL;TERC_CUAR_EUR;75192.0;A
2020;ES613;281594;_T;281486;TOTAL;TERC_CUAR_EUR;124632.0;A
2020;ES613;281594;M;281485;TOTAL;TERC_CUAR_EUR;27611.0;A
2020;ES613;281594;M;281486;TOTAL;TERC_CUAR_EUR;41899.0;A
2020;ES613;281594;F;281485;TOTAL;TERC_CUAR_EUR;21737.0;A
2020;ES613;281594;F;281486;TOTAL;TERC_CUAR_EUR;41170.0;A
2020;ES613;281592;_T;281485;TOTAL;TERC_CUAR_EUR;139317.0;A
2020;ES613;281592;_T;281486;TOTAL;TERC_CUAR_EUR;160334.0;A
2020;ES613;281592;M;281485;TOTAL;TERC_CUAR_EUR;49508.0;A
2020;ES613;281592;M;281486;TOTAL;TERC_CUAR_EUR;54809.0;A
2020;ES613;281592;F;281485;TOTAL;TERC_CUAR_EUR;43132.0;A
2020;ES613;281592;F;281486;TOTAL;TERC_CUAR_EUR;52193.0;A
2020;ES614;281593;_T;281485;TOTAL;TERC_CUAR_EUR;165400.0;A
2020;ES614;281593;_T;281486;TOTAL;TERC_CUAR_EUR;181392.0;A
2020;ES614;281593;M;281485;TOTAL;TERC_CUAR_EUR;57129.0;A
2020;ES614;281593;M;281486;TOTAL;TERC_CUAR_EUR;61419.0;A
2020;ES614;281593;F;281485;TOTAL;TERC_CUAR_EUR;53032.0;A
2020;ES614;281593;F;281486;TOTAL;TERC_CUAR_EUR;59497.0;A
2020;ES614;281594;_T;281485;TOTAL;TERC_CUAR_EUR;86764.0;A
2020;ES614;281594;_T;281486;TOTAL;TERC_CUAR_EUR;123669.0;A
2020;ES614;281594;M;281485;TOTAL;TERC_CUAR_EUR;28467.0;A
2020;ES614;281594;M;281486;TOTAL;TERC_CUAR_EUR;40368.0;A
2020;ES614;281594;F;281485;TOTAL;TERC_CUAR_EUR;29678.0;A
2020;ES614;281594;F;281486;TOTAL;TERC_CUAR_EUR;42437.0;A
2020;ES614;281592;_T;281485;TOTAL;TERC_CUAR_EUR;160117.0;A
2020;ES614;281592;_T;281486;TOTAL;TERC_CUAR_EUR;177435.0;A
2020;ES614;281592;M;281485;TOTAL;TERC_CUAR_EUR;54764.0;A
2020;ES614;281592;M;281486;TOTAL;TERC_CUAR_EUR;59538.0;A
2020;ES614;281592;F;281485;TOTAL;TERC_CUAR_EUR;51867.0;A
2020;ES614;281592;F;281486;TOTAL;TERC_CUAR_EUR;58731.0;A
2020;ES615;281593;_T;281485;TOTAL;TERC_CUAR_EUR;141740.0;A
2020;ES615;281593;_T;281486;TOTAL;TERC_CUAR_EUR;160897.0;A
2020;ES615;281593;M;281485;TOTAL;TERC_CUAR_EUR;52594.0;A
2020;ES615;281593;M;281486;TOTAL;TERC_CUAR_EUR;57799.0;A
2020;ES615;281593;F;281485;TOTAL;TERC_CUAR_EUR;41268.0;A
2020;ES615;281593;F;281486;TOTAL;TERC_CUAR_EUR;49339.0;A
2020;ES615;281594;_T;281485;TOTAL;TERC_CUAR_EUR;62610.0;A
2020;ES615;281594;_T;281486;TOTAL;TERC_CUAR_EUR;106401.0;A
2020;ES615;281594;M;281485;TOTAL;TERC_CUAR_EUR;24853.0;A
2020;ES615;281594;M;281486;TOTAL;TERC_CUAR_EUR;37557.0;A
2020;ES615;281594;F;281485;TOTAL;TERC_CUAR_EUR;17421.0;A
2020;ES615;281594;F;281486;TOTAL;TERC_CUAR_EUR;33570.0;A
2020;ES615;281592;_T;281485;TOTAL;TERC_CUAR_EUR;130227.0;A
2020;ES615;281592;_T;281486;TOTAL;TERC_CUAR_EUR;152791.0;A
2020;ES615;281592;M;281485;TOTAL;TERC_CUAR_EUR;49264.0;A
2020;ES615;281592;M;281486;TOTAL;TERC_CUAR_EUR;54990.0;A
2020;ES615;281592;F;281485;TOTAL;TERC_CUAR_EUR;36744.0;A
2020;ES615;281592;F;281486;TOTAL;TERC_CUAR_EUR;46697.0;A
2020;ES616;281593;_T;281485;TOTAL;TERC_CUAR_EUR;139601.0;A
2020;ES616;281593;_T;281486;TOTAL;TERC_CUAR_EUR;157154.0;A
2020;ES616;281593;M;281485;TOTAL;TERC_CUAR_EUR;47597.0;A
2020;ES616;281593;M;281486;TOTAL;TERC_CUAR_EUR;52419.0;A
2020;ES616;281593;F;281485;TOTAL;TERC_CUAR_EUR;45151.0;A
2020;ES616;281593;F;281486;TOTAL;TERC_CUAR_EUR;52335.0;A
2020;ES616;281594;_T;281485;TOTAL;TERC_CUAR_EUR;68703.0;A
2020;ES616;281594;_T;281486;TOTAL;TERC_CUAR_EUR;111442.0;A
2020;ES616;281594;M;281485;TOTAL;TERC_CUAR_EUR;24495.0;A
2020;ES616;281594;M;281486;TOTAL;TERC_CUAR_EUR;36288.0;A
2020;ES616;281594;F;281485;TOTAL;TERC_CUAR_EUR;20776.0;A
2020;ES616;281594;F;281486;TOTAL;TERC_CUAR_EUR;38447.0;A
2020;ES616;281592;_T;281485;TOTAL;TERC_CUAR_EUR;136201.0;A
2020;ES616;281592;_T;281486;TOTAL;TERC_CUAR_EUR;155385.0;A
2020;ES616;281592;M;281485;TOTAL;TERC_CUAR_EUR;45979.0;A
2020;ES616;281592;M;281486;TOTAL;TERC_CUAR_EUR;51371.0;A
2020;ES616;281592;F;281485;TOTAL;TERC_CUAR_EUR;44553.0;A
2020;ES616;281592;F;281486;TOTAL;TERC_CUAR_EUR;52205.0;A
2020;ES617;281593;_T;281485;TOTAL;TERC_CUAR_EUR;215006.0;A
2020;ES617;281593;_T;281486;TOTAL;TERC_CUAR_EUR;246104.0;A
2020;ES617;281593;M;281485;TOTAL;TERC_CUAR_EUR;77269.0;A
2020;ES617;281593;M;281486;TOTAL;TERC_CUAR_EUR;85516.0;A
2020;ES617;281593;F;281485;TOTAL;TERC_CUAR_EUR;65845.0;A
2020;ES617;281593;F;281486;TOTAL;TERC_CUAR_EUR;78766.0;A
2020;ES617;281594;_T;281485;TOTAL;TERC_CUAR_EUR;140599.0;A
2020;ES617;281594;_T;281486;TOTAL;TERC_CUAR_EUR;191791.0;A
2020;ES617;281594;M;281485;TOTAL;TERC_CUAR_EUR;49142.0;A
2020;ES617;281594;M;281486;TOTAL;TERC_CUAR_EUR;63533.0;A
2020;ES617;281594;F;281485;TOTAL;TERC_CUAR_EUR;44410.0;A
2020;ES617;281594;F;281486;TOTAL;TERC_CUAR_EUR;64444.0;A
2020;ES617;281592;_T;281485;TOTAL;TERC_CUAR_EUR;204202.0;A
2020;ES617;281592;_T;281486;TOTAL;TERC_CUAR_EUR;238367.0;A
2020;ES617;281592;M;281485;TOTAL;TERC_CUAR_EUR;72717.0;A
2020;ES617;281592;M;281486;TOTAL;TERC_CUAR_EUR;82179.0;A
2020;ES617;281592;F;281485;TOTAL;TERC_CUAR_EUR;63180.0;A
2020;ES617;281592;F;281486;TOTAL;TERC_CUAR_EUR;76741.0;A
2020;ES618;281593;_T;281485;TOTAL;TERC_CUAR_EUR;236727.0;A
2020;ES618;281593;_T;281486;TOTAL;TERC_CUAR_EUR;260750.0;A
2020;ES618;281593;M;281485;TOTAL;TERC_CUAR_EUR;86533.0;A
2020;ES618;281593;M;281486;TOTAL;TERC_CUAR_EUR;92511.0;A
2020;ES618;281593;F;281485;TOTAL;TERC_CUAR_EUR;70739.0;A
2020;ES618;281593;F;281486;TOTAL;TERC_CUAR_EUR;81203.0;A
2020;ES618;281594;_T;281485;TOTAL;TERC_CUAR_EUR;123705.0;A
2020;ES618;281594;_T;281486;TOTAL;TERC_CUAR_EUR;181246.0;A
2020;ES618;281594;M;281485;TOTAL;TERC_CUAR_EUR;43933.0;A
2020;ES618;281594;M;281486;TOTAL;TERC_CUAR_EUR;62637.0;A
2020;ES618;281594;F;281485;TOTAL;TERC_CUAR_EUR;37541.0;A
2020;ES618;281594;F;281486;TOTAL;TERC_CUAR_EUR;57539.0;A
2020;ES618;281592;_T;281485;TOTAL;TERC_CUAR_EUR;231664.0;A
2020;ES618;281592;_T;281486;TOTAL;TERC_CUAR_EUR;256970.0;A
2020;ES618;281592;M;281485;TOTAL;TERC_CUAR_EUR;84591.0;A
2020;ES618;281592;M;281486;TOTAL;TERC_CUAR_EUR;90695.0;A
2020;ES618;281592;F;281485;TOTAL;TERC_CUAR_EUR;69389.0;A
2020;ES618;281592;F;281486;TOTAL;TERC_CUAR_EUR;80406.0;A
2020;ES61;281593;_T;281485;TOTAL;TERC_CUAR_EUR;66775.0;A
2020;ES61;281593;_T;281486;TOTAL;TERC_CUAR_EUR;76559.0;A
2020;ES61;281593;M;281485;TOTAL;TERC_CUAR_EUR;23967.0;A
2020;ES61;281593;M;281486;TOTAL;TERC_CUAR_EUR;26405.0;A
2020;ES61;281593;F;281485;TOTAL;TERC_CUAR_EUR;20342.0;A
2020;ES61;281593;F;281486;TOTAL;TERC_CUAR_EUR;24567.0;A
2020;ES61;281594;_T;281485;TOTAL;TERC_CUAR_EUR;37758.0;A
2020;ES61;281594;_T;281486;TOTAL;TERC_CUAR_EUR;57426.0;A
2020;ES61;281594;M;281485;TOTAL;TERC_CUAR_EUR;13617.0;A
2020;ES61;281594;M;281486;TOTAL;TERC_CUAR_EUR;19317.0;A
2020;ES61;281594;F;281485;TOTAL;TERC_CUAR_EUR;11331.0;A
2020;ES61;281594;F;281486;TOTAL;TERC_CUAR_EUR;18946.0;A
2020;ES61;281592;_T;281485;TOTAL;TERC_CUAR_EUR;63663.0;A
2020;ES61;281592;_T;281486;TOTAL;TERC_CUAR_EUR;74337.0;A
2020;ES61;281592;M;281485;TOTAL;TERC_CUAR_EUR;22814.0;A
2020;ES61;281592;M;281486;TOTAL;TERC_CUAR_EUR;25548.0;A
2020;ES61;281592;F;281485;TOTAL;TERC_CUAR_EUR;19370.0;A
2020;ES61;281592;F;281486;TOTAL;TERC_CUAR_EUR;23992.0;A
2017;ES611;281593;_T;281485;TOTAL;DESV_TIPI_EUR;89623.0;A
2017;ES611;281593;_T;281486;TOTAL;DESV_TIPI_EUR;73267.0;A
2017;ES611;281593;M;281485;TOTAL;DESV_TIPI_EUR;32282.0;A
2017;ES611;281593;M;281486;TOTAL;DESV_TIPI_EUR;26891.0;A
2017;ES611;281593;F;281485;TOTAL;DESV_TIPI_EUR;27321.0;A
2017;ES611;281593;F;281486;TOTAL;DESV_TIPI_EUR;21814.0;A
2017;ES611;281594;_T;281485;TOTAL;DESV_TIPI_EUR;44815.0;A
2017;ES611;281594;_T;281486;TOTAL;DESV_TIPI_EUR;41477.0;A
2017;ES611;281594;M;281485;TOTAL;DESV_TIPI_EUR;16693.0;A
2017;ES611;281594;M;281486;TOTAL;DESV_TIPI_EUR;15676.0;A
2017;ES611;281594;F;281485;TOTAL;DESV_TIPI_EUR;12732.0;A
2017;ES611;281594;F;281486;TOTAL;DESV_TIPI_EUR;11509.0;A
2017;ES611;281592;_T;281485;TOTAL;DESV_TIPI_EUR;85434.0;A
2017;ES611;281592;_T;281486;TOTAL;DESV_TIPI_EUR;70174.0;A
2017;ES611;281592;M;281485;TOTAL;DESV_TIPI_EUR;30443.0;A
2017;ES611;281592;M;281486;TOTAL;DESV_TIPI_EUR;25542.0;A
2017;ES611;281592;F;281485;TOTAL;DESV_TIPI_EUR;26367.0;A
2017;ES611;281592;F;281486;TOTAL;DESV_TIPI_EUR;21078.0;A
2017;ES612;281593;_T;281485;TOTAL;DESV_TIPI_EUR;194771.0;A
2017;ES612;281593;_T;281486;TOTAL;DESV_TIPI_EUR;167643.0;A
2017;ES612;281593;M;281485;TOTAL;DESV_TIPI_EUR;74355.0;A
2017;ES612;281593;M;281486;TOTAL;DESV_TIPI_EUR;67488.0;A
2017;ES612;281593;F;281485;TOTAL;DESV_TIPI_EUR;53164.0;A
2017;ES612;281593;F;281486;TOTAL;DESV_TIPI_EUR;41600.0;A
2017;ES612;281594;_T;281485;TOTAL;DESV_TIPI_EUR;119318.0;A
2017;ES612;281594;_T;281486;TOTAL;DESV_TIPI_EUR;101897.0;A
2017;ES612;281594;M;281485;TOTAL;DESV_TIPI_EUR;42147.0;A
2017;ES612;281594;M;281486;TOTAL;DESV_TIPI_EUR;32938.0;A
2017;ES612;281594;F;281485;TOTAL;DESV_TIPI_EUR;36501.0;A
2017;ES612;281594;F;281486;TOTAL;DESV_TIPI_EUR;34978.0;A
2017;ES612;281592;_T;281485;TOTAL;DESV_TIPI_EUR;193886.0;A
2017;ES612;281592;_T;281486;TOTAL;DESV_TIPI_EUR;166521.0;A
2017;ES612;281592;M;281485;TOTAL;DESV_TIPI_EUR;73927.0;A
2017;ES612;281592;M;281486;TOTAL;DESV_TIPI_EUR;66900.0;A
2017;ES612;281592;F;281485;TOTAL;DESV_TIPI_EUR;53050.0;A
2017;ES612;281592;F;281486;TOTAL;DESV_TIPI_EUR;41491.0;A
2017;ES613;281593;_T;281485;TOTAL;DESV_TIPI_EUR;89012.0;A
2017;ES613;281593;_T;281486;TOTAL;DESV_TIPI_EUR;74639.0;A
2017;ES613;281593;M;281485;TOTAL;DESV_TIPI_EUR;32166.0;A
2017;ES613;281593;M;281486;TOTAL;DESV_TIPI_EUR;27275.0;A
2017;ES613;281593;F;281485;TOTAL;DESV_TIPI_EUR;26885.0;A
2017;ES613;281593;F;281486;TOTAL;DESV_TIPI_EUR;22258.0;A
2017;ES613;281594;_T;281485;TOTAL;DESV_TIPI_EUR;41912.0;A
2017;ES613;281594;_T;281486;TOTAL;DESV_TIPI_EUR;39588.0;A
2017;ES613;281594;M;281485;TOTAL;DESV_TIPI_EUR;16168.0;A
2017;ES613;281594;M;281486;TOTAL;DESV_TIPI_EUR;13587.0;A
2017;ES613;281594;F;281485;TOTAL;DESV_TIPI_EUR;11333.0;A
2017;ES613;281594;F;281486;TOTAL;DESV_TIPI_EUR;12734.0;A
2017;ES613;281592;_T;281485;TOTAL;DESV_TIPI_EUR;88257.0;A
2017;ES613;281592;_T;281486;TOTAL;DESV_TIPI_EUR;73916.0;A
2017;ES613;281592;M;281485;TOTAL;DESV_TIPI_EUR;31900.0;A
2017;ES613;281592;M;281486;TOTAL;DESV_TIPI_EUR;26977.0;A
2017;ES613;281592;F;281485;TOTAL;DESV_TIPI_EUR;26653.0;A
2017;ES613;281592;F;281486;TOTAL;DESV_TIPI_EUR;22077.0;A
2017;ES614;281593;_T;281485;TOTAL;DESV_TIPI_EUR;101100.0;A
2017;ES614;281593;_T;281486;TOTAL;DESV_TIPI_EUR;83603.0;A
2017;ES614;281593;M;281485;TOTAL;DESV_TIPI_EUR;37464.0;A
2017;ES614;281593;M;281486;TOTAL;DESV_TIPI_EUR;31722.0;A
2017;ES614;281593;F;281485;TOTAL;DESV_TIPI_EUR;29686.0;A
2017;ES614;281593;F;281486;TOTAL;DESV_TIPI_EUR;23748.0;A
2017;ES614;281594;_T;281485;TOTAL;DESV_TIPI_EUR;55123.0;A
2017;ES614;281594;_T;281486;TOTAL;DESV_TIPI_EUR;45968.0;A
2017;ES614;281594;M;281485;TOTAL;DESV_TIPI_EUR;18302.0;A
2017;ES614;281594;M;281486;TOTAL;DESV_TIPI_EUR;16554.0;A
2017;ES614;281594;F;281485;TOTAL;DESV_TIPI_EUR;18462.0;A
2017;ES614;281594;F;281486;TOTAL;DESV_TIPI_EUR;13840.0;A
2017;ES614;281592;_T;281485;TOTAL;DESV_TIPI_EUR;99503.0;A
2017;ES614;281592;_T;281486;TOTAL;DESV_TIPI_EUR;82041.0;A
2017;ES614;281592;M;281485;TOTAL;DESV_TIPI_EUR;36667.0;A
