TEMPORAL;TERRITORIO;DURACMATRIM;INDICATOR;OBS_VALUE;FREQ
2005;ES611;5135;SEP;5.54109588;A
2005;ES611;5136;SEP;18.4703196;A
2005;ES611;5138;SEP;5.54109588;A
2005;ES611;5139;SEP;9.2351598;A
2005;ES611;5140;SEP;9.2351598;A
2005;ES611;5141;SEP;3.69406392;A
2005;ES611;5142;SEP;1.84703196;A
2005;ES611;5144;SEP;5.54109588;A
2005;ES611;5145;SEP;1.84703196;A
2005;ES611;5146;SEP;5.54109588;A
2005;ES611;5147;SEP;1.84703196;A
2005;ES611;5151;SEP;5.54109588;A
2005;ES611;5152;SEP;3.69406392;A
2005;ES611;5156;SEP;1.84703196;A
2005;ES611;5160;SEP;1.84703196;A
2005;ES611;5216;SEP;29.55251137;A
2005;ES612;5215;SEP;1853.00000467;A
2005;ES612;5114;SEP;10.04336046;A
2005;ES612;5126;SEP;85.36856391;A
2005;ES612;5137;SEP;85.36856391;A
2005;ES612;5148;SEP;78.67299026;A
2005;ES612;5159;SEP;61.93405617;A
2005;ES612;5170;SEP;93.73803095;A
2005;ES612;5181;SEP;70.30352322;A
2005;ES612;5192;SEP;82.02077706;A
2005;ES612;5203;SEP;56.91237594;A
2005;ES612;5214;SEP;53.56458912;A
2005;ES612;5116;SEP;78.67299027;A
2005;ES612;5117;SEP;63.60794958;A
2005;ES612;5118;SEP;66.95573639;A
2005;ES612;5119;SEP;80.34688367;A
2005;ES612;5120;SEP;51.89069571;A
2005;ES612;5121;SEP;50.2168023;A
2005;ES612;5122;SEP;61.93405617;A
2005;ES612;5123;SEP;53.56458911;A
2005;ES612;5124;SEP;45.19512206;A
2005;ES612;5125;SEP;46.86901548;A
2005;ES612;5127;SEP;35.15176161;A
2005;ES612;5128;SEP;36.82565502;A
2005;ES612;5129;SEP;31.80397479;A
2005;ES612;5130;SEP;46.86901548;A
2005;ES612;5131;SEP;28.45618797;A
2005;ES612;5132;SEP;45.19512207;A
2005;ES612;5133;SEP;26.78229456;A
2005;ES612;5134;SEP;25.10840115;A
2005;ES612;5135;SEP;16.7389341;A
2005;ES612;5136;SEP;21.76061433;A
2005;ES612;5138;SEP;23.43450774;A
2005;ES612;5139;SEP;13.39114728;A
2005;ES612;5140;SEP;10.04336046;A
2005;ES612;5141;SEP;13.39114728;A
2005;ES612;5142;SEP;13.39114728;A
2005;ES612;5143;SEP;11.71725387;A
2005;ES612;5144;SEP;5.02168023;A
2005;ES612;5145;SEP;6.69557364;A
2005;ES612;5146;SEP;5.02168023;A
2005;ES612;5147;SEP;3.34778682;A
2005;ES612;5150;SEP;6.69557364;A
2005;ES612;5151;SEP;6.69557364;A
2005;ES612;5152;SEP;3.34778682;A
2005;ES612;5154;SEP;1.67389341;A
2005;ES612;5157;SEP;1.67389341;A
2005;ES612;5158;SEP;1.67389341;A
2005;ES612;5161;SEP;1.67389341;A
2005;ES612;5171;SEP;1.67389341;A
2005;ES612;5216;SEP;130.56368587;A
2005;ES613;5215;SEP;1087.99999705;A
2005;ES613;5114;SEP;9.61616159;A
2005;ES613;5126;SEP;52.20202006;A
2005;ES613;5137;SEP;46.70707058;A
2005;ES613;5148;SEP;46.70707058;A
2005;ES613;5159;SEP;43.95959584;A
2005;ES613;5170;SEP;64.56565639;A
2005;ES613;5181;SEP;49.45454532;A
2005;ES613;5192;SEP;41.2121211;A
2005;ES613;5203;SEP;24.72727266;A
2005;ES613;5214;SEP;27.4747474;A
2005;ES613;5116;SEP;27.4747474;A
2005;ES613;5117;SEP;38.46464636;A
2005;ES613;5118;SEP;38.46464636;A
2005;ES613;5119;SEP;26.10101003;A
2005;ES613;5120;SEP;38.46464636;A
2005;ES613;5121;SEP;32.96969688;A
2005;ES613;5122;SEP;41.2121211;A
2005;ES613;5123;SEP;38.46464636;A
2005;ES613;5124;SEP;38.46464637;A
2005;ES613;5125;SEP;23.35353529;A
2005;ES613;5127;SEP;32.96969688;A
2005;ES613;5128;SEP;26.10101003;A
2005;ES613;5129;SEP;24.72727266;A
2005;ES613;5130;SEP;27.4747474;A
2005;ES613;5131;SEP;21.97979792;A
2005;ES613;5132;SEP;19.23232318;A
2005;ES613;5133;SEP;26.10101003;A
2005;ES613;5134;SEP;19.23232318;A
2005;ES613;5135;SEP;16.48484844;A
2005;ES613;5136;SEP;9.61616159;A
2005;ES613;5138;SEP;2.74747474;A
2005;ES613;5139;SEP;8.24242422;A
2005;ES613;5140;SEP;9.61616159;A
2005;ES613;5141;SEP;6.86868685;A
2005;ES613;5142;SEP;10.98989896;A
2005;ES613;5143;SEP;9.61616159;A
2005;ES613;5144;SEP;6.86868685;A
2005;ES613;5145;SEP;2.74747474;A
2005;ES613;5146;SEP;4.12121211;A
2005;ES613;5147;SEP;2.74747474;A
2005;ES613;5149;SEP;2.74747474;A
2005;ES613;5150;SEP;2.74747474;A
2005;ES613;5151;SEP;4.12121211;A
2005;ES613;5152;SEP;2.74747474;A
2005;ES613;5153;SEP;1.37373737;A
2005;ES613;5156;SEP;1.37373737;A
2005;ES613;5157;SEP;1.37373737;A
2005;ES613;5216;SEP;32.96969688;A
2005;ES614;5215;SEP;1255.99999686;A
2005;ES614;5114;SEP;10.61408448;A
2005;ES614;5126;SEP;56.60845056;A
2005;ES614;5137;SEP;42.45633792;A
2005;ES614;5148;SEP;68.99154912;A
2005;ES614;5159;SEP;42.45633792;A
2005;ES614;5170;SEP;54.83943648;A
2005;ES614;5181;SEP;61.9154928;A
2005;ES614;5192;SEP;53.0704224;A
2005;ES614;5203;SEP;38.91830976;A
2005;ES614;5214;SEP;53.0704224;A
2005;ES614;5116;SEP;33.61126752;A
2005;ES614;5117;SEP;35.3802816;A
2005;ES614;5118;SEP;40.68732384;A
2005;ES614;5119;SEP;35.3802816;A
2005;ES614;5120;SEP;35.3802816;A
2005;ES614;5121;SEP;49.53239424;A
2005;ES614;5122;SEP;33.61126752;A
2005;ES614;5123;SEP;42.45633792;A
2005;ES614;5124;SEP;40.68732384;A
2005;ES614;5125;SEP;31.84225344;A
2005;ES614;5127;SEP;26.5352112;A
2005;ES614;5128;SEP;38.91830977;A
2005;ES614;5129;SEP;37.14929569;A
2005;ES614;5130;SEP;21.22816897;A
2005;ES614;5131;SEP;19.45915488;A
2005;ES614;5132;SEP;26.5352112;A
2005;ES614;5133;SEP;22.99718304;A
2005;ES614;5134;SEP;8.8450704;A
2005;ES614;5135;SEP;14.15211264;A
2005;ES614;5136;SEP;12.38309856;A
2005;ES614;5138;SEP;19.45915488;A
2005;ES614;5139;SEP;17.69014081;A
2005;ES614;5140;SEP;12.38309856;A
2005;ES614;5141;SEP;10.61408448;A
2005;ES614;5142;SEP;8.8450704;A
2005;ES614;5143;SEP;3.53802816;A
2005;ES614;5144;SEP;7.07605632;A
2005;ES614;5145;SEP;10.61408448;A
2005;ES614;5146;SEP;10.61408448;A
2005;ES614;5147;SEP;5.30704224;A
2005;ES614;5149;SEP;7.07605632;A
2005;ES614;5150;SEP;1.76901408;A
2005;ES614;5151;SEP;3.53802816;A
2005;ES614;5152;SEP;1.76901408;A
2005;ES614;5153;SEP;3.53802816;A
2005;ES614;5154;SEP;1.76901408;A
2005;ES614;5156;SEP;1.76901408;A
2005;ES614;5160;SEP;1.76901408;A
2005;ES614;5216;SEP;37.1492957;A
2005;ES615;5215;SEP;779.00000184;A
2005;ES615;5114;SEP;7.17972352;A
2005;ES615;5126;SEP;52.05299551;A
2005;ES615;5137;SEP;28.71889407;A
2005;ES615;5148;SEP;44.873272;A
2005;ES615;5159;SEP;34.10368672;A
2005;ES615;5170;SEP;17.9493088;A
2005;ES615;5181;SEP;32.30875584;A
2005;ES615;5192;SEP;28.71889407;A
2005;ES615;5203;SEP;25.12903232;A
2005;ES615;5214;SEP;30.51382496;A
2005;ES615;5116;SEP;35.8986176;A
2005;ES615;5117;SEP;10.76958528;A
2005;ES615;5118;SEP;39.48847935;A
2005;ES615;5119;SEP;16.15437792;A
2005;ES615;5120;SEP;25.12903232;A
2005;ES615;5121;SEP;17.9493088;A
2005;ES615;5122;SEP;30.51382496;A
2005;ES615;5123;SEP;26.9239632;A
2005;ES615;5124;SEP;21.53917056;A
2005;ES615;5125;SEP;14.35944704;A
2005;ES615;5127;SEP;23.33410144;A
2005;ES615;5128;SEP;10.76958528;A
2005;ES615;5129;SEP;7.17972352;A
2005;ES615;5130;SEP;16.15437791;A
2005;ES615;5131;SEP;16.15437792;A
2005;ES615;5132;SEP;16.15437792;A
2005;ES615;5133;SEP;10.76958528;A
2005;ES615;5134;SEP;10.76958528;A
2005;ES615;5135;SEP;12.56451616;A
2005;ES615;5136;SEP;12.56451615;A
2005;ES615;5138;SEP;8.9746544;A
2005;ES615;5139;SEP;5.38479264;A
2005;ES615;5140;SEP;3.58986176;A
2005;ES615;5141;SEP;7.17972352;A
2005;ES615;5142;SEP;3.58986176;A
2005;ES615;5143;SEP;3.58986176;A
2005;ES615;5145;SEP;5.38479264;A
2005;ES615;5146;SEP;1.79493088;A
2005;ES615;5147;SEP;1.79493088;A
2005;ES615;5149;SEP;1.79493088;A
2005;ES615;5152;SEP;1.79493088;A
2005;ES615;5216;SEP;57.43778814;A
2005;ES616;5215;SEP;816.99999969;A
2005;ES616;5114;SEP;5.36323851;A
2005;ES616;5126;SEP;35.7549234;A
2005;ES616;5137;SEP;17.8774617;A
2005;ES616;5148;SEP;23.24070021;A
2005;ES616;5159;SEP;30.39168489;A
2005;ES616;5170;SEP;41.11816191;A
2005;ES616;5181;SEP;32.17943106;A
2005;ES616;5192;SEP;30.39168489;A
2005;ES616;5203;SEP;39.33041574;A
2005;ES616;5214;SEP;23.24070021;A
2005;ES616;5116;SEP;32.17943106;A
2005;ES616;5117;SEP;23.24070021;A
2005;ES616;5118;SEP;33.96717723;A
2005;ES616;5119;SEP;21.45295404;A
2005;ES616;5120;SEP;35.7549234;A
2005;ES616;5121;SEP;28.60393872;A
2005;ES616;5122;SEP;25.02844638;A
2005;ES616;5123;SEP;16.08971553;A
2005;ES616;5124;SEP;23.24070021;A
2005;ES616;5125;SEP;23.24070021;A
2005;ES616;5127;SEP;16.08971553;A
2005;ES616;5128;SEP;25.02844638;A
2005;ES616;5129;SEP;8.93873085;A
2005;ES616;5130;SEP;12.51422319;A
2005;ES616;5131;SEP;30.39168489;A
2005;ES616;5132;SEP;10.72647702;A
2005;ES616;5133;SEP;17.8774617;A
2005;ES616;5134;SEP;12.51422319;A
2005;ES616;5135;SEP;14.30196936;A
2005;ES616;5136;SEP;7.15098468;A
2005;ES616;5138;SEP;7.15098468;A
2005;ES616;5139;SEP;7.15098468;A
2005;ES616;5140;SEP;3.57549234;A
2005;ES616;5141;SEP;1.78774617;A
2005;ES616;5142;SEP;3.57549234;A
2005;ES616;5143;SEP;3.57549234;A
2005;ES616;5144;SEP;3.57549234;A
2005;ES616;5145;SEP;3.57549234;A
2005;ES616;5147;SEP;1.78774617;A
2005;ES616;5149;SEP;3.57549234;A
2005;ES616;5150;SEP;1.78774617;A
2005;ES616;5151;SEP;1.78774617;A
2005;ES616;5152;SEP;3.57549234;A
2005;ES616;5158;SEP;1.78774617;A
2005;ES616;5162;SEP;1.78774617;A
2005;ES616;5163;SEP;1.78774617;A
2005;ES616;5216;SEP;67.93435446;A
2005;ES617;5215;SEP;2263.00000248;A
2005;ES617;5114;SEP;12.16666668;A
2005;ES617;5126;SEP;107.76190488;A
2005;ES617;5137;SEP;132.09523824;A
2005;ES617;5148;SEP;142.52380968;A
2005;ES617;5159;SEP;107.76190488;A
2005;ES617;5170;SEP;125.14285728;A
2005;ES617;5181;SEP;99.07142868;A
2005;ES617;5192;SEP;90.38095248;A
2005;ES617;5203;SEP;76.47619056;A
2005;ES617;5214;SEP;71.26190484;A
2005;ES617;5116;SEP;62.57142864;A
2005;ES617;5117;SEP;73.00000008;A
2005;ES617;5118;SEP;62.57142864;A
2005;ES617;5119;SEP;99.07142868;A
2005;ES617;5120;SEP;78.2142858;A
2005;ES617;5121;SEP;73.00000008;A
2005;ES617;5122;SEP;66.04761912;A
2005;ES617;5123;SEP;69.5238096;A
2005;ES617;5124;SEP;59.09523816;A
2005;ES617;5125;SEP;66.04761912;A
2005;ES617;5127;SEP;50.40476196;A
2005;ES617;5128;SEP;53.88095244;A
2005;ES617;5129;SEP;50.40476196;A
2005;ES617;5130;SEP;22.59523812;A
2005;ES617;5131;SEP;36.50000004;A
2005;ES617;5132;SEP;48.66666672;A
2005;ES617;5133;SEP;39.97619052;A
2005;ES617;5134;SEP;29.54761908;A
2005;ES617;5135;SEP;26.0714286;A
2005;ES617;5136;SEP;17.3809524;A
2005;ES617;5138;SEP;27.80952384;A
2005;ES617;5139;SEP;8.6904762;A
2005;ES617;5140;SEP;19.11904764;A
2005;ES617;5141;SEP;20.85714288;A
2005;ES617;5142;SEP;6.95238096;A
2005;ES617;5143;SEP;6.95238096;A
2005;ES617;5144;SEP;5.21428572;A
2005;ES617;5146;SEP;5.21428572;A
2005;ES617;5149;SEP;8.6904762;A
2005;ES617;5151;SEP;3.47619048;A
2005;ES617;5153;SEP;3.47619048;A
2005;ES617;5154;SEP;3.47619048;A
2005;ES617;5157;SEP;1.73809524;A
2005;ES617;5158;SEP;1.73809524;A
2005;ES617;5161;SEP;1.73809524;A
2005;ES617;5216;SEP;88.64285724;A
2005;ES618;5215;SEP;2748.00000536;A
2005;ES618;5114;SEP;20.19350892;A
2005;ES618;5126;SEP;107.69871424;A
2005;ES618;5137;SEP;117.7954687;A
2005;ES618;5148;SEP;137.98897761;A
2005;ES618;5159;SEP;137.98897761;A
2005;ES618;5170;SEP;116.11267628;A
2005;ES618;5181;SEP;139.67177002;A
2005;ES618;5192;SEP;92.55358255;A
2005;ES618;5203;SEP;112.74709147;A
2005;ES618;5214;SEP;89.18799773;A
2005;ES618;5116;SEP;80.77403568;A
2005;ES618;5117;SEP;80.77403567;A
2005;ES618;5118;SEP;74.04286604;A
2005;ES618;5119;SEP;94.23637496;A
2005;ES618;5120;SEP;102.65033701;A
2005;ES618;5121;SEP;104.33312942;A
2005;ES618;5122;SEP;87.50520532;A
2005;ES618;5123;SEP;75.72565845;A
2005;ES618;5124;SEP;74.04286604;A
2005;ES618;5125;SEP;48.80097989;A
2005;ES618;5127;SEP;63.94611158;A
2005;ES618;5128;SEP;62.26331917;A
2005;ES618;5129;SEP;31.97305579;A
2005;ES618;5130;SEP;43.75260266;A
2005;ES618;5131;SEP;62.26331917;A
2005;ES618;5132;SEP;52.16656471;A
2005;ES618;5133;SEP;45.43539507;A
2005;ES618;5134;SEP;48.80097989;A
2005;ES618;5135;SEP;38.70422543;A
2005;ES618;5136;SEP;31.97305579;A
2005;ES618;5138;SEP;33.6558482;A
2005;ES618;5139;SEP;23.55909374;A
2005;ES618;5140;SEP;18.51071651;A
2005;ES618;5141;SEP;21.87630133;A
2005;ES618;5142;SEP;26.92467856;A
2005;ES618;5143;SEP;8.41396205;A
2005;ES618;5144;SEP;13.46233928;A
2005;ES618;5145;SEP;15.14513169;A
2005;ES618;5146;SEP;10.09675446;A
2005;ES618;5147;SEP;3.36558482;A
2005;ES618;5149;SEP;1.68279241;A
2005;ES618;5150;SEP;10.09675446;A
2005;ES618;5151;SEP;5.04837723;A
2005;ES618;5152;SEP;5.04837723;A
2005;ES618;5153;SEP;3.36558482;A
2005;ES618;5154;SEP;5.04837723;A
2005;ES618;5155;SEP;3.36558482;A
2005;ES618;5156;SEP;1.68279241;A
2005;ES618;5216;SEP;161.54807124;A
2004;ES61;5215;SEP;14276.001079;A
2004;ES61;5114;SEP;32.525316;A
2004;ES61;5126;SEP;625.096056;A
2004;ES61;5137;SEP;950.843852;A
2004;ES61;5148;SEP;737.495914;A
2004;ES61;5159;SEP;663.895844;A
2004;ES61;5170;SEP;634.771743;A
2004;ES61;5181;SEP;605.670603;A
2004;ES61;5192;SEP;509.590959;A
2004;ES61;5203;SEP;561.279576;A
2004;ES61;5214;SEP;512.464793;A
2004;ES61;5116;SEP;499.825182;A
2004;ES61;5117;SEP;534.125749;A
2004;ES61;5118;SEP;471.320677;A
2004;ES61;5119;SEP;466.772465;A
2004;ES61;5120;SEP;496.66648;A
2004;ES61;5121;SEP;421.933353;A
2004;ES61;5122;SEP;426.80845;A
2004;ES61;5123;SEP;390.899578;A
2004;ES61;5124;SEP;352.554371;A
2004;ES61;5125;SEP;355.580043;A
2004;ES61;5127;SEP;285.990624;A
2004;ES61;5128;SEP;309.303249;A
2004;ES61;5129;SEP;276.768475;A
2004;ES61;5130;SEP;316.521432;A
2004;ES61;5131;SEP;300.542913;A
2004;ES61;5132;SEP;250.765989;A
2004;ES61;5133;SEP;232.324843;A
2004;ES61;5134;SEP;163.812493;A
2004;ES61;5135;SEP;204.109934;A
2004;ES61;5136;SEP;156.740625;A
2004;ES61;5138;SEP;130.999003;A
2004;ES61;5139;SEP;126.153805;A
2004;ES61;5140;SEP;103.555407;A
2004;ES61;5141;SEP;103.295091;A
2004;ES61;5142;SEP;79.075204;A
2004;ES61;5143;SEP;68.869991;A
2004;ES61;5144;SEP;63.180231;A
2004;ES61;5145;SEP;48.672835;A
2004;ES61;5146;SEP;42.679097;A
2004;ES61;5147;SEP;32.874218;A
2004;ES61;5149;SEP;21.868548;A
2004;ES61;5150;SEP;32.718365;A
2004;ES61;5151;SEP;24.595585;A
2004;ES61;5152;SEP;14.759624;A
2004;ES61;5153;SEP;16.295193;A
2004;ES61;5154;SEP;10.072558;A
2004;ES61;5155;SEP;14.243121;A
2004;ES61;5156;SEP;11.608953;A
2004;ES61;5157;SEP;5.959571;A
2004;ES61;5158;SEP;1.512116;A
2004;ES61;5160;SEP;5.442655;A
2004;ES61;5161;SEP;5.62863;A
2004;ES61;5162;SEP;1.485451;A
2004;ES61;5163;SEP;3.001272;A
2004;ES61;5166;SEP;1.436772;A
2004;ES61;5169;SEP;1.436772;A
2004;ES61;5216;SEP;557.57943;A
2004;ES611;5215;SEP;1112.00024;A
2004;ES611;5114;SEP;2.945696;A
2004;ES611;5126;SEP;60.386768;A
2004;ES611;5137;SEP;67.751008;A
2004;ES611;5148;SEP;66.27816;A
2004;ES611;5159;SEP;54.495376;A
2004;ES611;5170;SEP;45.658288;A
2004;ES611;5181;SEP;39.766896;A
2004;ES611;5192;SEP;45.658288;A
2004;ES611;5203;SEP;42.712592;A
2004;ES611;5214;SEP;35.348352;A
2004;ES611;5116;SEP;48.603984;A
2004;ES611;5117;SEP;44.18544;A
2004;ES611;5118;SEP;33.875504;A
2004;ES611;5119;SEP;29.45696;A
2004;ES611;5120;SEP;47.131136;A
2004;ES611;5121;SEP;32.402656;A
2004;ES611;5122;SEP;35.348352;A
2004;ES611;5123;SEP;23.565568;A
2004;ES611;5124;SEP;25.038416;A
2004;ES611;5125;SEP;32.402656;A
2004;ES611;5127;SEP;22.09272;A
2004;ES611;5128;SEP;27.984112;A
2004;ES611;5129;SEP;30.929808;A
2004;ES611;5130;SEP;27.984112;A
2004;ES611;5131;SEP;19.147024;A
2004;ES611;5132;SEP;19.147024;A
2004;ES611;5133;SEP;29.45696;A
2004;ES611;5134;SEP;11.782784;A
2004;ES611;5135;SEP;20.619872;A
2004;ES611;5136;SEP;17.674176;A
2004;ES611;5138;SEP;5.891392;A
2004;ES611;5139;SEP;8.837088;A
2004;ES611;5140;SEP;11.782784;A
2004;ES611;5141;SEP;8.837088;A
2004;ES611;5142;SEP;1.472848;A
2004;ES611;5143;SEP;2.945696;A
2004;ES611;5144;SEP;1.472848;A
2004;ES611;5145;SEP;1.472848;A
2004;ES611;5146;SEP;1.472848;A
2004;ES611;5149;SEP;1.472848;A
2004;ES611;5150;SEP;1.472848;A
2004;ES611;5153;SEP;1.472848;A
2004;ES611;5155;SEP;1.472848;A
2004;ES611;5156;SEP;2.945696;A
2004;ES611;5157;SEP;1.472848;A
2004;ES611;5216;SEP;17.674176;A
2004;ES612;5215;SEP;2093.000459;A
2004;ES612;5114;SEP;2.970902;A
2004;ES612;5126;SEP;83.185256;A
2004;ES612;5137;SEP;147.059649;A
2004;ES612;5148;SEP;99.525217;A
2004;ES612;5159;SEP;90.612511;A
2004;ES612;5170;SEP;74.27255;A
2004;ES612;5181;SEP;80.214354;A
2004;ES612;5192;SEP;57.932589;A
2004;ES612;5203;SEP;86.156158;A
2004;ES612;5214;SEP;90.612511;A
2004;ES612;5116;SEP;59.41804;A
2004;ES612;5117;SEP;81.699805;A
2004;ES612;5118;SEP;62.388942;A
2004;ES612;5119;SEP;86.156158;A
2004;ES612;5120;SEP;63.874393;A
2004;ES612;5121;SEP;54.961687;A
2004;ES612;5122;SEP;65.359844;A
2004;ES612;5123;SEP;57.932589;A
2004;ES612;5124;SEP;50.505334;A
2004;ES612;5125;SEP;62.388942;A
2004;ES612;5127;SEP;38.621726;A
2004;ES612;5128;SEP;50.505334;A
2004;ES612;5129;SEP;38.621726;A
2004;ES612;5130;SEP;49.019883;A
2004;ES612;5131;SEP;50.505334;A
2004;ES612;5132;SEP;37.136275;A
2004;ES612;5133;SEP;28.223569;A
2004;ES612;5134;SEP;26.738118;A
2004;ES612;5135;SEP;26.738118;A
2004;ES612;5136;SEP;22.281765;A
2004;ES612;5138;SEP;13.369059;A
2004;ES612;5139;SEP;13.369059;A
2004;ES612;5140;SEP;10.398157;A
2004;ES612;5141;SEP;14.85451;A
2004;ES612;5142;SEP;7.427255;A
2004;ES612;5143;SEP;10.398157;A
2004;ES612;5144;SEP;11.883608;A
2004;ES612;5145;SEP;13.369059;A
2004;ES612;5146;SEP;5.941804;A
2004;ES612;5147;SEP;4.456353;A
2004;ES612;5150;SEP;2.970902;A
2004;ES612;5151;SEP;7.427255;A
2004;ES612;5152;SEP;2.970902;A
2004;ES612;5153;SEP;1.485451;A
2004;ES612;5154;SEP;2.970902;A
2004;ES612;5155;SEP;1.485451;A
2004;ES612;5156;SEP;1.485451;A
2004;ES612;5157;SEP;1.485451;A
2004;ES612;5162;SEP;1.485451;A
2004;ES612;5216;SEP;138.146943;A
2004;ES613;5215;SEP;1267.00032;A
2004;ES613;5114;SEP;2.47461;A
2004;ES613;5126;SEP;59.39064;A
2004;ES613;5137;SEP;87.848655;A
2004;ES613;5148;SEP;65.577165;A
2004;ES613;5159;SEP;53.204115;A
2004;ES613;5170;SEP;48.254895;A
2004;ES613;5181;SEP;58.153335;A
2004;ES613;5192;SEP;49.4922;A
2004;ES613;5203;SEP;54.44142;A
2004;ES613;5214;SEP;42.06837;A
2004;ES613;5116;SEP;61.86525;A
2004;ES613;5117;SEP;56.91603;A
2004;ES613;5118;SEP;60.627945;A
2004;ES613;5119;SEP;33.407235;A
2004;ES613;5120;SEP;35.881845;A
2004;ES613;5121;SEP;32.16993;A
2004;ES613;5122;SEP;42.06837;A
2004;ES613;5123;SEP;38.356455;A
2004;ES613;5124;SEP;38.356455;A
2004;ES613;5125;SEP;38.356455;A
2004;ES613;5127;SEP;24.7461;A
2004;ES613;5128;SEP;30.932625;A
2004;ES613;5129;SEP;18.559575;A
2004;ES613;5130;SEP;25.983405;A
2004;ES613;5131;SEP;23.508795;A
2004;ES613;5132;SEP;22.27149;A
2004;ES613;5133;SEP;22.27149;A
2004;ES613;5134;SEP;11.135745;A
2004;ES613;5135;SEP;17.32227;A
2004;ES613;5136;SEP;9.89844;A
2004;ES613;5138;SEP;9.89844;A
2004;ES613;5139;SEP;9.89844;A
2004;ES613;5140;SEP;7.42383;A
2004;ES613;5141;SEP;11.135745;A
2004;ES613;5142;SEP;8.661135;A
2004;ES613;5143;SEP;4.94922;A
2004;ES613;5144;SEP;3.711915;A
2004;ES613;5145;SEP;4.94922;A
2004;ES613;5146;SEP;6.186525;A
2004;ES613;5147;SEP;3.711915;A
2004;ES613;5149;SEP;4.94922;A
2004;ES613;5150;SEP;6.186525;A
2004;ES613;5155;SEP;2.47461;A
2004;ES613;5156;SEP;2.47461;A
2004;ES613;5160;SEP;1.237305;A
2004;ES613;5216;SEP;13.610355;A
2004;ES614;5215;SEP;1612.9995;A
2004;ES614;5114;SEP;9.387;A
2004;ES614;5126;SEP;68.838;A
2004;ES614;5137;SEP;106.386;A
2004;ES614;5148;SEP;90.741;A
2004;ES614;5159;SEP;59.451;A
2004;ES614;5170;SEP;78.225;A
2004;ES614;5181;SEP;78.225;A
2004;ES614;5192;SEP;62.58;A
2004;ES614;5203;SEP;67.2735;A
2004;ES614;5214;SEP;62.58;A
2004;ES614;5116;SEP;51.6285;A
2004;ES614;5117;SEP;50.064;A
2004;ES614;5118;SEP;56.322;A
2004;ES614;5119;SEP;61.0155;A
2004;ES614;5120;SEP;51.6285;A
2004;ES614;5121;SEP;46.935;A
2004;ES614;5122;SEP;51.6285;A
2004;ES614;5123;SEP;56.322;A
2004;ES614;5124;SEP;46.935;A
2004;ES614;5125;SEP;26.5965;A
2004;ES614;5127;SEP;45.3705;A
2004;ES614;5128;SEP;28.161;A
2004;ES614;5129;SEP;32.8545;A
2004;ES614;5130;SEP;32.8545;A
2004;ES614;5131;SEP;37.548;A
2004;ES614;5132;SEP;31.29;A
2004;ES614;5133;SEP;23.4675;A
2004;ES614;5134;SEP;20.3385;A
2004;ES614;5135;SEP;18.774;A
2004;ES614;5136;SEP;14.0805;A
2004;ES614;5138;SEP;12.516;A
2004;ES614;5139;SEP;14.0805;A
2004;ES614;5140;SEP;20.3385;A
2004;ES614;5141;SEP;7.8225;A
2004;ES614;5142;SEP;12.516;A
2004;ES614;5143;SEP;9.387;A
2004;ES614;5144;SEP;7.8225;A
2004;ES614;5145;SEP;4.6935;A
2004;ES614;5146;SEP;7.8225;A
2004;ES614;5147;SEP;4.6935;A
2004;ES614;5150;SEP;4.6935;A
2004;ES614;5151;SEP;3.129;A
2004;ES614;5152;SEP;1.5645;A
2004;ES614;5153;SEP;6.258;A
2004;ES614;5154;SEP;1.5645;A
2004;ES614;5155;SEP;1.5645;A
2004;ES614;5157;SEP;1.5645;A
2004;ES614;5163;SEP;1.5645;A
2004;ES614;5216;SEP;21.903;A
2004;ES615;5215;SEP;935.999804;A
2004;ES615;5126;SEP;49.899828;A
2004;ES615;5137;SEP;57.460408;A
2004;ES615;5148;SEP;45.36348;A
2004;ES615;5159;SEP;46.875596;A
2004;ES615;5170;SEP;40.827132;A
2004;ES615;5181;SEP;46.875596;A
2004;ES615;5192;SEP;21.169624;A
2004;ES615;5203;SEP;37.8029;A
2004;ES615;5214;SEP;25.705972;A
2004;ES615;5116;SEP;34.778668;A
2004;ES615;5117;SEP;24.193856;A
2004;ES615;5118;SEP;30.24232;A
2004;ES615;5119;SEP;34.778668;A
2004;ES615;5120;SEP;40.827132;A
2004;ES615;5121;SEP;25.705972;A
2004;ES615;5122;SEP;18.145392;A
2004;ES615;5123;SEP;24.193856;A
2004;ES615;5124;SEP;24.193856;A
2004;ES615;5125;SEP;27.218088;A
2004;ES615;5127;SEP;18.145392;A
2004;ES615;5128;SEP;25.705972;A
2004;ES615;5129;SEP;18.145392;A
2004;ES615;5130;SEP;30.24232;A
2004;ES615;5131;SEP;25.705972;A
2004;ES615;5132;SEP;13.609044;A
2004;ES615;5133;SEP;15.12116;A
2004;ES615;5134;SEP;16.633276;A
2004;ES615;5135;SEP;16.633276;A
2004;ES615;5136;SEP;7.56058;A
2004;ES615;5138;SEP;10.584812;A
2004;ES615;5139;SEP;10.584812;A
2004;ES615;5140;SEP;6.048464;A
2004;ES615;5141;SEP;15.12116;A
2004;ES615;5142;SEP;3.024232;A
2004;ES615;5143;SEP;1.512116;A
2004;ES615;5144;SEP;7.56058;A
2004;ES615;5146;SEP;3.024232;A
2004;ES615;5147;SEP;4.536348;A
2004;ES615;5149;SEP;1.512116;A
2004;ES615;5150;SEP;1.512116;A
2004;ES615;5152;SEP;1.512116;A
