TEMPORAL;TERRITORIO;EDAD;EDADC2;INDICATOR;OBS_VALUE;FREQ
2001;ES611;Y45-49;4858;SEP;22.784916;A
2001;ES611;Y45-49;4864;SEP;3.254988;A
2001;ES611;Y50-54;4948;SEP;58.589784;A
2001;ES611;Y50-54;4832;SEP;3.254988;A
2001;ES611;Y50-54;4851;SEP;16.27494;A
2001;ES611;Y50-54;4858;SEP;26.039904;A
2001;ES611;Y50-54;4864;SEP;9.764964;A
2001;ES611;Y50-54;4870;SEP;1.627494;A
2001;ES611;Y50-54;4876;SEP;1.627494;A
2001;ES611;Y55-59;4948;SEP;29.294892;A
2001;ES611;Y55-59;4851;SEP;1.627494;A
2001;ES611;Y55-59;4858;SEP;6.509976;A
2001;ES611;Y55-59;4864;SEP;9.764964;A
2001;ES611;Y55-59;4870;SEP;11.392458;A
2001;ES611;Y60-64;4948;SEP;14.647446;A
2001;ES611;Y60-64;4851;SEP;1.627494;A
2001;ES611;Y60-64;4864;SEP;6.509976;A
2001;ES611;Y60-64;4870;SEP;3.254988;A
2001;ES611;Y60-64;4876;SEP;3.254988;A
2001;ES611;Y65-69;4948;SEP;11.392458;A
2001;ES611;Y65-69;4870;SEP;3.254988;A
2001;ES611;Y65-69;4876;SEP;3.254988;A
2001;ES611;Y65-69;4882;SEP;4.882482;A
2001;ES611;Y65-100;4948;SEP;3.254988;A
2001;ES611;Y65-100;4864;SEP;1.627494;A
2001;ES611;Y65-100;4870;SEP;1.627494;A
2001;ES611;_Z;4948;SEP;39.059856;A
2001;ES611;_Z;4851;SEP;1.627494;A
2001;ES611;_Z;4876;SEP;1.627494;A
2001;ES612;TOTAL;4948;SEP;1631.99998;A
2001;ES612;TOTAL;4826;SEP;40.22106;A
2001;ES612;TOTAL;4832;SEP;166.97834;A
2001;ES612;TOTAL;4839;SEP;253.51456;A
2001;ES612;TOTAL;4845;SEP;329.0814;A
2001;ES612;TOTAL;4851;SEP;218.16878;A
2001;ES612;TOTAL;4858;SEP;124.31964;A
2001;ES612;TOTAL;4864;SEP;92.63032;A
2001;ES612;TOTAL;4870;SEP;45.09634;A
2001;ES612;TOTAL;4876;SEP;17.06348;A
2001;ES612;TOTAL;4882;SEP;9.75056;A
2001;ES612;TOTAL;4888;SEP;1.21882;A
2001;ES612;TOTAL;4947;SEP;2.43764;A
2001;ES612;Y15-19;4948;SEP;9.75056;A
2001;ES612;Y15-19;4826;SEP;7.31292;A
2001;ES612;Y15-19;4832;SEP;1.21882;A
2001;ES612;Y15-19;4845;SEP;1.21882;A
2001;ES612;Y25-29;4948;SEP;108.47498;A
2001;ES612;Y25-29;4826;SEP;19.50112;A
2001;ES612;Y25-29;4832;SEP;71.91038;A
2001;ES612;Y25-29;4839;SEP;10.96938;A
2001;ES612;Y25-29;4845;SEP;3.65646;A
2001;ES612;Y25-29;4851;SEP;1.21882;A
2001;ES612;Y30-34;4948;SEP;205.98058;A
2001;ES612;Y30-34;4826;SEP;10.96938;A
2001;ES612;Y30-34;4832;SEP;71.91038;A
2001;ES612;Y30-34;4839;SEP;96.28678;A
2001;ES612;Y30-34;4845;SEP;20.71994;A
2001;ES612;Y30-34;4851;SEP;4.87528;A
2001;ES612;Y30-34;4858;SEP;1.21882;A
2001;ES612;Y35-39;4948;SEP;318.11202;A
2001;ES612;Y35-39;4826;SEP;2.43764;A
2001;ES612;Y35-39;4832;SEP;17.06348;A
2001;ES612;Y35-39;4839;SEP;112.13144;A
2001;ES612;Y35-39;4845;SEP;166.97834;A
2001;ES612;Y35-39;4851;SEP;15.84466;A
2001;ES612;Y35-39;4858;SEP;3.65646;A
2001;ES612;Y40-44;4948;SEP;260.82748;A
2001;ES612;Y40-44;4832;SEP;4.87528;A
2001;ES612;Y40-44;4839;SEP;21.93876;A
2001;ES612;Y40-44;4845;SEP;101.16206;A
2001;ES612;Y40-44;4851;SEP;119.44436;A
2001;ES612;Y40-44;4858;SEP;12.1882;A
2001;ES612;Y40-44;4864;SEP;1.21882;A
2001;ES612;Y45-49;4948;SEP;137.72666;A
2001;ES612;Y45-49;4839;SEP;4.87528;A
2001;ES612;Y45-49;4845;SEP;24.3764;A
2001;ES612;Y45-49;4851;SEP;62.15982;A
2001;ES612;Y45-49;4858;SEP;36.5646;A
2001;ES612;Y45-49;4864;SEP;7.31292;A
2001;ES612;Y45-49;4870;SEP;2.43764;A
2001;ES612;Y50-54;4948;SEP;112.13144;A
2001;ES612;Y50-54;4839;SEP;1.21882;A
2001;ES612;Y50-54;4845;SEP;3.65646;A
2001;ES612;Y50-54;4851;SEP;10.96938;A
2001;ES612;Y50-54;4858;SEP;48.7528;A
2001;ES612;Y50-54;4864;SEP;40.22106;A
2001;ES612;Y50-54;4870;SEP;3.65646;A
2001;ES612;Y50-54;4876;SEP;2.43764;A
2001;ES612;Y50-54;4882;SEP;1.21882;A
2001;ES612;Y55-59;4948;SEP;85.3174;A
2001;ES612;Y55-59;4839;SEP;1.21882;A
2001;ES612;Y55-59;4845;SEP;4.87528;A
2001;ES612;Y55-59;4851;SEP;2.43764;A
2001;ES612;Y55-59;4858;SEP;17.06348;A
2001;ES612;Y55-59;4864;SEP;37.78342;A
2001;ES612;Y55-59;4870;SEP;20.71994;A
2001;ES612;Y60-64;4948;SEP;37.78342;A
2001;ES612;Y60-64;4839;SEP;1.21882;A
2001;ES612;Y60-64;4845;SEP;1.21882;A
2001;ES612;Y60-64;4858;SEP;3.65646;A
2001;ES612;Y60-64;4864;SEP;4.87528;A
2001;ES612;Y60-64;4870;SEP;15.84466;A
2001;ES612;Y60-64;4876;SEP;8.53174;A
2001;ES612;Y60-64;4882;SEP;1.21882;A
2001;ES612;Y60-64;4947;SEP;1.21882;A
2001;ES612;Y65-69;4948;SEP;13.40702;A
2001;ES612;Y65-69;4864;SEP;1.21882;A
2001;ES612;Y65-69;4870;SEP;2.43764;A
2001;ES612;Y65-69;4876;SEP;3.65646;A
2001;ES612;Y65-69;4882;SEP;6.0941;A
2001;ES612;Y70-74;4948;SEP;3.65646;A
2001;ES612;Y70-74;4839;SEP;1.21882;A
2001;ES612;Y70-74;4845;SEP;1.21882;A
2001;ES612;Y70-74;4882;SEP;1.21882;A
2001;ES612;Y65-100;4948;SEP;4.87528;A
2001;ES612;Y65-100;4876;SEP;2.43764;A
2001;ES612;Y65-100;4888;SEP;1.21882;A
2001;ES612;Y65-100;4947;SEP;1.21882;A
2001;ES612;_Z;4948;SEP;333.95668;A
2001;ES612;_Z;4839;SEP;2.43764;A
2001;ES612;_Z;4851;SEP;1.21882;A
2001;ES612;_Z;4858;SEP;1.21882;A
2001;ES613;TOTAL;4948;SEP;1051.99975;A
2001;ES613;TOTAL;4826;SEP;33.2345;A
2001;ES613;TOTAL;4832;SEP;123.99025;A
2001;ES613;TOTAL;4839;SEP;205.79825;A
2001;ES613;TOTAL;4845;SEP;212.1895;A
2001;ES613;TOTAL;4851;SEP;162.33775;A
2001;ES613;TOTAL;4858;SEP;106.09475;A
2001;ES613;TOTAL;4864;SEP;90.75575;A
2001;ES613;TOTAL;4870;SEP;24.28675;A
2001;ES613;TOTAL;4876;SEP;11.50425;A
2001;ES613;TOTAL;4882;SEP;17.8955;A
2001;ES613;TOTAL;4888;SEP;3.83475;A
2001;ES613;TOTAL;4947;SEP;3.83475;A
2001;ES613;Y15-19;4948;SEP;7.6695;A
2001;ES613;Y15-19;4826;SEP;6.39125;A
2001;ES613;Y15-19;4832;SEP;1.27825;A
2001;ES613;Y25-29;4948;SEP;74.1385;A
2001;ES613;Y25-29;4826;SEP;23.0085;A
2001;ES613;Y25-29;4832;SEP;33.2345;A
2001;ES613;Y25-29;4839;SEP;16.61725;A
2001;ES613;Y25-29;4845;SEP;1.27825;A
2001;ES613;Y30-34;4948;SEP;180.23325;A
2001;ES613;Y30-34;4826;SEP;3.83475;A
2001;ES613;Y30-34;4832;SEP;70.30375;A
2001;ES613;Y30-34;4839;SEP;83.08625;A
2001;ES613;Y30-34;4845;SEP;16.61725;A
2001;ES613;Y30-34;4851;SEP;3.83475;A
2001;ES613;Y30-34;4870;SEP;1.27825;A
2001;ES613;Y35-39;4948;SEP;247.9805;A
2001;ES613;Y35-39;4832;SEP;15.339;A
2001;ES613;Y35-39;4839;SEP;89.4775;A
2001;ES613;Y35-39;4845;SEP;117.599;A
2001;ES613;Y35-39;4851;SEP;21.73025;A
2001;ES613;Y35-39;4858;SEP;2.5565;A
2001;ES613;Y35-39;4864;SEP;1.27825;A
2001;ES613;Y40-44;4948;SEP;159.78125;A
2001;ES613;Y40-44;4832;SEP;3.83475;A
2001;ES613;Y40-44;4839;SEP;12.7825;A
2001;ES613;Y40-44;4845;SEP;62.63425;A
2001;ES613;Y40-44;4851;SEP;71.582;A
2001;ES613;Y40-44;4858;SEP;8.94775;A
2001;ES613;Y45-49;4948;SEP;135.4945;A
2001;ES613;Y45-49;4839;SEP;3.83475;A
2001;ES613;Y45-49;4845;SEP;10.226;A
2001;ES613;Y45-49;4851;SEP;51.13;A
2001;ES613;Y45-49;4858;SEP;60.07775;A
2001;ES613;Y45-49;4864;SEP;8.94775;A
2001;ES613;Y45-49;4870;SEP;1.27825;A
2001;ES613;Y50-54;4948;SEP;88.19925;A
2001;ES613;Y50-54;4845;SEP;2.5565;A
2001;ES613;Y50-54;4851;SEP;14.06075;A
2001;ES613;Y50-54;4858;SEP;26.84325;A
2001;ES613;Y50-54;4864;SEP;43.4605;A
2001;ES613;Y50-54;4870;SEP;1.27825;A
2001;ES613;Y55-59;4948;SEP;49.85175;A
2001;ES613;Y55-59;4845;SEP;1.27825;A
2001;ES613;Y55-59;4858;SEP;3.83475;A
2001;ES613;Y55-59;4864;SEP;30.678;A
2001;ES613;Y55-59;4870;SEP;12.7825;A
2001;ES613;Y55-59;4882;SEP;1.27825;A
2001;ES613;Y60-64;4948;SEP;19.17375;A
2001;ES613;Y60-64;4858;SEP;2.5565;A
2001;ES613;Y60-64;4864;SEP;3.83475;A
2001;ES613;Y60-64;4870;SEP;3.83475;A
2001;ES613;Y60-64;4876;SEP;6.39125;A
2001;ES613;Y60-64;4882;SEP;2.5565;A
2001;ES613;Y65-69;4948;SEP;20.452;A
2001;ES613;Y65-69;4858;SEP;1.27825;A
2001;ES613;Y65-69;4864;SEP;1.27825;A
2001;ES613;Y65-69;4870;SEP;2.5565;A
2001;ES613;Y65-69;4876;SEP;5.113;A
2001;ES613;Y65-69;4882;SEP;8.94775;A
2001;ES613;Y65-69;4888;SEP;1.27825;A
2001;ES613;Y70-74;4948;SEP;10.226;A
2001;ES613;Y70-74;4864;SEP;1.27825;A
2001;ES613;Y70-74;4882;SEP;5.113;A
2001;ES613;Y70-74;4888;SEP;2.5565;A
2001;ES613;Y70-74;4947;SEP;1.27825;A
2001;ES613;Y65-100;4948;SEP;2.5565;A
2001;ES613;Y65-100;4947;SEP;2.5565;A
2001;ES613;_Z;4948;SEP;56.243;A
2001;ES613;_Z;4870;SEP;1.27825;A
2001;ES614;TOTAL;4948;SEP;1143.999663;A
2001;ES614;TOTAL;4826;SEP;40.204461;A
2001;ES614;TOTAL;4832;SEP;137.669821;A
2001;ES614;TOTAL;4839;SEP;207.11389;A
2001;ES614;TOTAL;4845;SEP;266.811423;A
2001;ES614;TOTAL;4851;SEP;165.691112;A
2001;ES614;TOTAL;4858;SEP;103.556945;A
2001;ES614;TOTAL;4864;SEP;65.789118;A
2001;ES614;TOTAL;4870;SEP;43.859412;A
2001;ES614;TOTAL;4876;SEP;17.056438;A
2001;ES614;TOTAL;4882;SEP;10.964853;A
2001;ES614;TOTAL;4888;SEP;3.654951;A
2001;ES614;TOTAL;4947;SEP;2.436634;A
2001;ES614;Y15-19;4948;SEP;14.619804;A
2001;ES614;Y15-19;4826;SEP;9.746536;A
2001;ES614;Y15-19;4832;SEP;4.873268;A
2001;ES614;Y25-29;4948;SEP;81.627239;A
2001;ES614;Y25-29;4826;SEP;19.493072;A
2001;ES614;Y25-29;4832;SEP;54.824265;A
2001;ES614;Y25-29;4839;SEP;6.091585;A
2001;ES614;Y25-29;4845;SEP;1.218317;A
2001;ES614;Y30-34;4948;SEP;185.184184;A
2001;ES614;Y30-34;4826;SEP;7.309902;A
2001;ES614;Y30-34;4832;SEP;60.91585;A
2001;ES614;Y30-34;4839;SEP;101.120311;A
2001;ES614;Y30-34;4845;SEP;9.746536;A
2001;ES614;Y30-34;4851;SEP;3.654951;A
2001;ES614;Y30-34;4858;SEP;1.218317;A
2001;ES614;Y30-34;4870;SEP;1.218317;A
2001;ES614;Y35-39;4948;SEP;242.445083;A
2001;ES614;Y35-39;4826;SEP;2.436634;A
2001;ES614;Y35-39;4832;SEP;15.838121;A
2001;ES614;Y35-39;4839;SEP;79.190605;A
2001;ES614;Y35-39;4845;SEP;132.796553;A
2001;ES614;Y35-39;4851;SEP;10.964853;A
2001;ES614;Y35-39;4858;SEP;1.218317;A
2001;ES614;Y40-44;4948;SEP;208.332207;A
2001;ES614;Y40-44;4826;SEP;1.218317;A
2001;ES614;Y40-44;4832;SEP;1.218317;A
2001;ES614;Y40-44;4839;SEP;18.274755;A
2001;ES614;Y40-44;4845;SEP;87.718824;A
2001;ES614;Y40-44;4851;SEP;84.063873;A
2001;ES614;Y40-44;4858;SEP;15.838121;A
2001;ES614;Y45-49;4948;SEP;129.141602;A
2001;ES614;Y45-49;4839;SEP;1.218317;A
2001;ES614;Y45-49;4845;SEP;26.802974;A
2001;ES614;Y45-49;4851;SEP;51.169314;A
2001;ES614;Y45-49;4858;SEP;41.422778;A
2001;ES614;Y45-49;4864;SEP;8.528219;A
2001;ES614;Y50-54;4948;SEP;87.718824;A
2001;ES614;Y50-54;4839;SEP;1.218317;A
2001;ES614;Y50-54;4845;SEP;4.873268;A
2001;ES614;Y50-54;4851;SEP;12.18317;A
2001;ES614;Y50-54;4858;SEP;32.894559;A
2001;ES614;Y50-54;4864;SEP;35.331193;A
2001;ES614;Y50-54;4870;SEP;1.218317;A
2001;ES614;Y55-59;4948;SEP;48.73268;A
2001;ES614;Y55-59;4851;SEP;3.654951;A
2001;ES614;Y55-59;4858;SEP;6.091585;A
2001;ES614;Y55-59;4864;SEP;12.18317;A
2001;ES614;Y55-59;4870;SEP;25.584657;A
2001;ES614;Y55-59;4947;SEP;1.218317;A
2001;ES614;Y60-64;4948;SEP;29.239608;A
2001;ES614;Y60-64;4845;SEP;1.218317;A
2001;ES614;Y60-64;4864;SEP;8.528219;A
2001;ES614;Y60-64;4870;SEP;10.964853;A
2001;ES614;Y60-64;4876;SEP;7.309902;A
2001;ES614;Y60-64;4882;SEP;1.218317;A
2001;ES614;Y65-69;4948;SEP;25.584657;A
2001;ES614;Y65-69;4845;SEP;1.218317;A
2001;ES614;Y65-69;4858;SEP;2.436634;A
2001;ES614;Y65-69;4870;SEP;4.873268;A
2001;ES614;Y65-69;4876;SEP;7.309902;A
2001;ES614;Y65-69;4882;SEP;8.528219;A
2001;ES614;Y65-69;4888;SEP;1.218317;A
2001;ES614;Y70-74;4948;SEP;4.873268;A
2001;ES614;Y70-74;4876;SEP;1.218317;A
2001;ES614;Y70-74;4882;SEP;1.218317;A
2001;ES614;Y70-74;4888;SEP;2.436634;A
2001;ES614;Y65-100;4948;SEP;4.873268;A
2001;ES614;Y65-100;4845;SEP;1.218317;A
2001;ES614;Y65-100;4864;SEP;1.218317;A
2001;ES614;Y65-100;4876;SEP;1.218317;A
2001;ES614;Y65-100;4947;SEP;1.218317;A
2001;ES614;_Z;4948;SEP;81.627239;A
2001;ES614;_Z;4858;SEP;2.436634;A
2001;ES615;TOTAL;4948;SEP;718.99982;A
2001;ES615;TOTAL;4826;SEP;31.748044;A
2001;ES615;TOTAL;4832;SEP;93.3766;A
2001;ES615;TOTAL;4839;SEP;119.522048;A
2001;ES615;TOTAL;4845;SEP;95.244132;A
2001;ES615;TOTAL;4851;SEP;72.833748;A
2001;ES615;TOTAL;4858;SEP;35.483108;A
2001;ES615;TOTAL;4864;SEP;31.748044;A
2001;ES615;TOTAL;4870;SEP;16.807788;A
2001;ES615;TOTAL;4876;SEP;5.602596;A
2001;ES615;TOTAL;4888;SEP;1.867532;A
2001;ES615;Y15-19;4948;SEP;1.867532;A
2001;ES615;Y15-19;4826;SEP;1.867532;A
2001;ES615;Y25-29;4948;SEP;65.36362;A
2001;ES615;Y25-29;4826;SEP;16.807788;A
2001;ES615;Y25-29;4832;SEP;42.953236;A
2001;ES615;Y25-29;4839;SEP;5.602596;A
2001;ES615;Y30-34;4948;SEP;125.124644;A
2001;ES615;Y30-34;4826;SEP;9.33766;A
2001;ES615;Y30-34;4832;SEP;44.820768;A
2001;ES615;Y30-34;4839;SEP;48.555832;A
2001;ES615;Y30-34;4845;SEP;14.940256;A
2001;ES615;Y30-34;4851;SEP;7.470128;A
2001;ES615;Y35-39;4948;SEP;106.449324;A
2001;ES615;Y35-39;4826;SEP;3.735064;A
2001;ES615;Y35-39;4832;SEP;5.602596;A
2001;ES615;Y35-39;4839;SEP;48.555832;A
2001;ES615;Y35-39;4845;SEP;37.35064;A
2001;ES615;Y35-39;4851;SEP;9.33766;A
2001;ES615;Y35-39;4858;SEP;1.867532;A
2001;ES615;Y40-44;4948;SEP;74.70128;A
2001;ES615;Y40-44;4839;SEP;11.205192;A
2001;ES615;Y40-44;4845;SEP;35.483108;A
2001;ES615;Y40-44;4851;SEP;28.01298;A
2001;ES615;Y45-49;4948;SEP;35.483108;A
2001;ES615;Y45-49;4839;SEP;3.735064;A
2001;ES615;Y45-49;4845;SEP;7.470128;A
2001;ES615;Y45-49;4851;SEP;9.33766;A
2001;ES615;Y45-49;4858;SEP;11.205192;A
2001;ES615;Y45-49;4864;SEP;3.735064;A
2001;ES615;Y50-54;4948;SEP;57.893492;A
2001;ES615;Y50-54;4839;SEP;1.867532;A
2001;ES615;Y50-54;4851;SEP;13.072724;A
2001;ES615;Y50-54;4858;SEP;22.410384;A
2001;ES615;Y50-54;4864;SEP;18.67532;A
2001;ES615;Y50-54;4870;SEP;1.867532;A
2001;ES615;Y55-59;4948;SEP;26.145448;A
2001;ES615;Y55-59;4851;SEP;5.602596;A
2001;ES615;Y55-59;4864;SEP;7.470128;A
2001;ES615;Y55-59;4870;SEP;13.072724;A
2001;ES615;Y60-64;4948;SEP;5.602596;A
2001;ES615;Y60-64;4864;SEP;1.867532;A
2001;ES615;Y60-64;4876;SEP;3.735064;A
2001;ES615;Y65-69;4948;SEP;3.735064;A
2001;ES615;Y65-69;4876;SEP;1.867532;A
2001;ES615;Y65-69;4888;SEP;1.867532;A
2001;ES615;Y65-100;4948;SEP;1.867532;A
2001;ES615;Y65-100;4870;SEP;1.867532;A
2001;ES615;_Z;4948;SEP;214.76618;A
2001;ES616;TOTAL;4948;SEP;708.0;A
2001;ES616;TOTAL;4826;SEP;39.825;A
2001;ES616;TOTAL;4832;SEP;110.625;A
2001;ES616;TOTAL;4839;SEP;113.575;A
2001;ES616;TOTAL;4845;SEP;134.225;A
2001;ES616;TOTAL;4851;SEP;104.725;A
2001;ES616;TOTAL;4858;SEP;42.775;A
2001;ES616;TOTAL;4864;SEP;28.025;A
2001;ES616;TOTAL;4870;SEP;11.8;A
2001;ES616;TOTAL;4876;SEP;20.65;A
2001;ES616;TOTAL;4882;SEP;17.7;A
2001;ES616;TOTAL;4888;SEP;1.475;A
2001;ES616;Y15-19;4948;SEP;14.75;A
2001;ES616;Y15-19;4826;SEP;14.75;A
2001;ES616;Y25-29;4948;SEP;79.65;A
2001;ES616;Y25-29;4826;SEP;22.125;A
2001;ES616;Y25-29;4832;SEP;44.25;A
2001;ES616;Y25-29;4839;SEP;11.8;A
2001;ES616;Y25-29;4851;SEP;1.475;A
2001;ES616;Y30-34;4948;SEP;106.2;A
2001;ES616;Y30-34;4826;SEP;1.475;A
2001;ES616;Y30-34;4832;SEP;41.3;A
2001;ES616;Y30-34;4839;SEP;44.25;A
2001;ES616;Y30-34;4845;SEP;17.7;A
2001;ES616;Y30-34;4851;SEP;1.475;A
2001;ES616;Y35-39;4948;SEP;141.6;A
2001;ES616;Y35-39;4826;SEP;1.475;A
2001;ES616;Y35-39;4832;SEP;16.225;A
2001;ES616;Y35-39;4839;SEP;51.625;A
2001;ES616;Y35-39;4845;SEP;59.0;A
2001;ES616;Y35-39;4851;SEP;13.275;A
2001;ES616;Y40-44;4948;SEP;126.85;A
2001;ES616;Y40-44;4832;SEP;7.375;A
2001;ES616;Y40-44;4839;SEP;4.425;A
2001;ES616;Y40-44;4845;SEP;48.675;A
2001;ES616;Y40-44;4851;SEP;54.575;A
2001;ES616;Y40-44;4858;SEP;10.325;A
2001;ES616;Y40-44;4864;SEP;1.475;A
2001;ES616;Y45-49;4948;SEP;57.525;A
2001;ES616;Y45-49;4832;SEP;1.475;A
2001;ES616;Y45-49;4839;SEP;1.475;A
2001;ES616;Y45-49;4845;SEP;8.85;A
2001;ES616;Y45-49;4851;SEP;29.5;A
2001;ES616;Y45-49;4858;SEP;16.225;A
2001;ES616;Y50-54;4948;SEP;26.55;A
2001;ES616;Y50-54;4851;SEP;2.95;A
2001;ES616;Y50-54;4858;SEP;10.325;A
2001;ES616;Y50-54;4864;SEP;13.275;A
2001;ES616;Y55-59;4948;SEP;19.175;A
2001;ES616;Y55-59;4851;SEP;1.475;A
2001;ES616;Y55-59;4858;SEP;2.95;A
2001;ES616;Y55-59;4864;SEP;8.85;A
2001;ES616;Y55-59;4870;SEP;5.9;A
2001;ES616;Y60-64;4948;SEP;20.65;A
2001;ES616;Y60-64;4858;SEP;2.95;A
2001;ES616;Y60-64;4864;SEP;2.95;A
2001;ES616;Y60-64;4870;SEP;4.425;A
2001;ES616;Y60-64;4876;SEP;7.375;A
2001;ES616;Y60-64;4882;SEP;2.95;A
2001;ES616;Y65-69;4948;SEP;20.65;A
2001;ES616;Y65-69;4864;SEP;1.475;A
2001;ES616;Y65-69;4876;SEP;10.325;A
2001;ES616;Y65-69;4882;SEP;8.85;A
2001;ES616;Y70-74;4948;SEP;5.9;A
2001;ES616;Y70-74;4870;SEP;1.475;A
2001;ES616;Y70-74;4876;SEP;2.95;A
2001;ES616;Y70-74;4882;SEP;1.475;A
2001;ES616;Y65-100;4948;SEP;7.375;A
2001;ES616;Y65-100;4882;SEP;4.425;A
2001;ES616;Y65-100;4888;SEP;1.475;A
2001;ES616;_Z;4948;SEP;81.125;A
2001;ES617;TOTAL;4948;SEP;2181.999582;A
2001;ES617;TOTAL;4826;SEP;83.630646;A
2001;ES617;TOTAL;4832;SEP;274.967427;A
2001;ES617;TOTAL;4839;SEP;418.15323;A
2001;ES617;TOTAL;4845;SEP;457.434291;A
2001;ES617;TOTAL;4851;SEP;333.255453;A
2001;ES617;TOTAL;4858;SEP;195.138174;A
2001;ES617;TOTAL;4864;SEP;111.507528;A
2001;ES617;TOTAL;4870;SEP;59.555157;A
2001;ES617;TOTAL;4876;SEP;31.678275;A
2001;ES617;TOTAL;4882;SEP;11.404179;A
2001;ES617;TOTAL;4888;SEP;6.335655;A
2001;ES617;Y15-19;4948;SEP;39.281061;A
2001;ES617;Y15-19;4826;SEP;27.876882;A
2001;ES617;Y15-19;4832;SEP;8.869917;A
2001;ES617;Y15-19;4839;SEP;1.267131;A
2001;ES617;Y15-19;4845;SEP;1.267131;A
2001;ES617;Y25-29;4948;SEP;167.261292;A
2001;ES617;Y25-29;4826;SEP;34.212537;A
2001;ES617;Y25-29;4832;SEP;102.637611;A
2001;ES617;Y25-29;4839;SEP;25.34262;A
2001;ES617;Y25-29;4845;SEP;2.534262;A
2001;ES617;Y25-29;4851;SEP;1.267131;A
2001;ES617;Y30-34;4948;SEP;373.803645;A
2001;ES617;Y30-34;4826;SEP;12.67131;A
2001;ES617;Y30-34;4832;SEP;110.240397;A
2001;ES617;Y30-34;4839;SEP;193.871043;A
2001;ES617;Y30-34;4845;SEP;48.150978;A
2001;ES617;Y30-34;4851;SEP;5.068524;A
2001;ES617;Y30-34;4858;SEP;1.267131;A
2001;ES617;Y30-34;4864;SEP;1.267131;A
2001;ES617;Y35-39;4948;SEP;425.756016;A
2001;ES617;Y35-39;4826;SEP;3.801393;A
2001;ES617;Y35-39;4832;SEP;39.281061;A
2001;ES617;Y35-39;4839;SEP;149.521458;A
2001;ES617;Y35-39;4845;SEP;191.336781;A
2001;ES617;Y35-39;4851;SEP;32.945406;A
2001;ES617;Y35-39;4858;SEP;6.335655;A
2001;ES617;Y35-39;4864;SEP;1.267131;A
2001;ES617;Y40-44;4948;SEP;367.46799;A
2001;ES617;Y40-44;4826;SEP;2.534262;A
2001;ES617;Y40-44;4832;SEP;6.335655;A
2001;ES617;Y40-44;4839;SEP;32.945406;A
2001;ES617;Y40-44;4845;SEP;159.658506;A
2001;ES617;Y40-44;4851;SEP;144.452934;A
2001;ES617;Y40-44;4858;SEP;17.739834;A
2001;ES617;Y40-44;4864;SEP;2.534262;A
2001;ES617;Y45-49;4948;SEP;252.159069;A
2001;ES617;Y45-49;4826;SEP;2.534262;A
2001;ES617;Y45-49;4832;SEP;3.801393;A
2001;ES617;Y45-49;4839;SEP;6.335655;A
2001;ES617;Y45-49;4845;SEP;31.678275;A
2001;ES617;Y45-49;4851;SEP;105.171873;A
2001;ES617;Y45-49;4858;SEP;87.432039;A
2001;ES617;Y45-49;4864;SEP;11.404179;A
2001;ES617;Y45-49;4870;SEP;3.801393;A
2001;ES617;Y50-54;4948;SEP;177.39834;A
2001;ES617;Y50-54;4832;SEP;1.267131;A
2001;ES617;Y50-54;4839;SEP;2.534262;A
2001;ES617;Y50-54;4845;SEP;8.869917;A
2001;ES617;Y50-54;4851;SEP;38.01393;A
2001;ES617;Y50-54;4858;SEP;63.35655;A
2001;ES617;Y50-54;4864;SEP;46.883847;A
2001;ES617;Y50-54;4870;SEP;12.67131;A
2001;ES617;Y50-54;4876;SEP;2.534262;A
2001;ES617;Y50-54;4882;SEP;1.267131;A
2001;ES617;Y55-59;4948;SEP;84.897777;A
2001;ES617;Y55-59;4832;SEP;1.267131;A
2001;ES617;Y55-59;4839;SEP;2.534262;A
2001;ES617;Y55-59;4845;SEP;10.137048;A
2001;ES617;Y55-59;4851;SEP;2.534262;A
2001;ES617;Y55-59;4858;SEP;15.205572;A
2001;ES617;Y55-59;4864;SEP;36.746799;A
2001;ES617;Y55-59;4870;SEP;15.205572;A
2001;ES617;Y55-59;4876;SEP;1.267131;A
2001;ES617;Y60-64;4948;SEP;62.089419;A
2001;ES617;Y60-64;4832;SEP;1.267131;A
2001;ES617;Y60-64;4839;SEP;1.267131;A
2001;ES617;Y60-64;4845;SEP;1.267131;A
2001;ES617;Y60-64;4851;SEP;2.534262;A
2001;ES617;Y60-64;4858;SEP;3.801393;A
2001;ES617;Y60-64;4864;SEP;11.404179;A
2001;ES617;Y60-64;4870;SEP;17.739834;A
2001;ES617;Y60-64;4876;SEP;17.739834;A
2001;ES617;Y60-64;4882;SEP;5.068524;A
2001;ES617;Y65-69;4948;SEP;22.808358;A
2001;ES617;Y65-69;4851;SEP;1.267131;A
2001;ES617;Y65-69;4870;SEP;6.335655;A
2001;ES617;Y65-69;4876;SEP;8.869917;A
2001;ES617;Y65-69;4882;SEP;2.534262;A
2001;ES617;Y65-69;4888;SEP;2.534262;A
2001;ES617;Y70-74;4948;SEP;10.137048;A
2001;ES617;Y70-74;4870;SEP;2.534262;A
2001;ES617;Y70-74;4876;SEP;1.267131;A
2001;ES617;Y70-74;4882;SEP;2.534262;A
2001;ES617;Y70-74;4888;SEP;3.801393;A
2001;ES617;Y65-100;4948;SEP;1.267131;A
2001;ES617;Y65-100;4870;SEP;1.267131;A
2001;ES617;_Z;4948;SEP;197.672436;A
2001;ES617;_Z;4839;SEP;2.534262;A
