OBS_STATUS;TERRITORIO;TEMPORAL;CNAE09;INDICATOR;OBS_VALUE;FREQ
A;ES611;2016;7109;SOC_CONST;6.0;A
A;ES611;2016;7605;SOC_CONST;61.0;A
A;ES611;2016;7627;SOC_CONST;2.0;A
A;ES611;2016;7661;SOC_CONST;3.0;A
A;ES611;2016;7663;SOC_CONST;202.0;A
A;ES611;2016;7714;SOC_CONST;202.0;A
A;ES611;2016;7716;SOC_CONST;343.0;A
A;ES611;2016;7859;SOC_CONST;343.0;A
A;ES611;2016;6963;SOC_CONST;155.0;A
A;ES611;2016;7888;SOC_CONST;155.0;A
A;ES611;2016;7889;SOC_CONST;122.0;A
A;ES611;2016;7958;SOC_CONST;122.0;A
A;ES611;2016;303235;SOC_CONST;32.0;A
A;ES611;2016;8031;SOC_CONST;32.0;A
A;ES611;2016;8032;SOC_CONST;25.0;A
A;ES611;2016;8080;SOC_CONST;25.0;A
A;ES611;2016;8256;SOC_CONST;101.0;A
A;ES611;2016;8094;SOC_CONST;101.0;A
A;ES611;2016;303236;SOC_CONST;87.0;A
A;ES611;2016;8165;SOC_CONST;87.0;A
A;ES611;2016;8346;SOC_CONST;49.0;A
A;ES611;2016;8255;SOC_CONST;49.0;A
A;ES611;2016;8451;SOC_CONST;83.0;A
A;ES611;2016;8303;SOC_CONST;11.0;A
A;ES611;2016;8345;SOC_CONST;18.0;A
A;ES611;2016;8385;SOC_CONST;37.0;A
A;ES611;2016;8426;SOC_CONST;17.0;A
A;ES611;2015;6949;SOC_CONST;1515.0;A
A;ES611;2015;6981;SOC_CONST;274.0;A
A;ES611;2015;7056;SOC_CONST;274.0;A
A;ES611;2015;7058;SOC_CONST;75.0;A
A;ES611;2015;7109;SOC_CONST;1.0;A
A;ES611;2015;7605;SOC_CONST;58.0;A
A;ES611;2015;7627;SOC_CONST;6.0;A
A;ES611;2015;7661;SOC_CONST;10.0;A
A;ES611;2015;7663;SOC_CONST;149.0;A
A;ES611;2015;7714;SOC_CONST;149.0;A
A;ES611;2015;7716;SOC_CONST;365.0;A
A;ES611;2015;7859;SOC_CONST;365.0;A
A;ES611;2015;6963;SOC_CONST;143.0;A
A;ES611;2015;7888;SOC_CONST;143.0;A
A;ES611;2015;7889;SOC_CONST;85.0;A
A;ES611;2015;7958;SOC_CONST;85.0;A
A;ES611;2015;303235;SOC_CONST;33.0;A
A;ES611;2015;8031;SOC_CONST;33.0;A
A;ES611;2015;8032;SOC_CONST;28.0;A
A;ES611;2015;8080;SOC_CONST;28.0;A
A;ES611;2015;8256;SOC_CONST;148.0;A
A;ES611;2015;8094;SOC_CONST;148.0;A
A;ES611;2015;303236;SOC_CONST;88.0;A
A;ES611;2015;8165;SOC_CONST;88.0;A
A;ES611;2015;8346;SOC_CONST;44.0;A
A;ES611;2015;8255;SOC_CONST;44.0;A
A;ES611;2015;8451;SOC_CONST;83.0;A
A;ES611;2015;8303;SOC_CONST;22.0;A
A;ES611;2015;8345;SOC_CONST;17.0;A
A;ES611;2015;8385;SOC_CONST;27.0;A
A;ES611;2015;8426;SOC_CONST;17.0;A
A;ES611;2014;6949;SOC_CONST;1485.0;A
A;ES611;2014;6981;SOC_CONST;198.0;A
A;ES611;2014;7056;SOC_CONST;198.0;A
A;ES611;2014;7058;SOC_CONST;99.0;A
A;ES611;2014;7109;SOC_CONST;10.0;A
A;ES611;2014;7605;SOC_CONST;67.0;A
A;ES611;2014;7627;SOC_CONST;5.0;A
A;ES611;2014;7661;SOC_CONST;17.0;A
A;ES611;2014;7663;SOC_CONST;161.0;A
A;ES611;2014;7714;SOC_CONST;161.0;A
A;ES611;2014;7716;SOC_CONST;348.0;A
A;ES611;2014;7859;SOC_CONST;348.0;A
A;ES611;2014;6963;SOC_CONST;141.0;A
A;ES611;2014;7888;SOC_CONST;141.0;A
A;ES611;2014;7889;SOC_CONST;107.0;A
A;ES611;2014;7958;SOC_CONST;107.0;A
A;ES611;2014;303235;SOC_CONST;39.0;A
A;ES611;2014;8031;SOC_CONST;39.0;A
A;ES611;2014;8032;SOC_CONST;31.0;A
A;ES611;2014;8080;SOC_CONST;31.0;A
A;ES611;2014;8256;SOC_CONST;140.0;A
A;ES611;2014;8094;SOC_CONST;140.0;A
A;ES611;2014;303236;SOC_CONST;105.0;A
A;ES611;2014;8165;SOC_CONST;105.0;A
A;ES611;2014;8346;SOC_CONST;36.0;A
A;ES611;2014;8255;SOC_CONST;36.0;A
A;ES611;2014;8451;SOC_CONST;80.0;A
A;ES611;2014;8303;SOC_CONST;17.0;A
A;ES611;2014;8345;SOC_CONST;15.0;A
A;ES611;2014;8385;SOC_CONST;29.0;A
A;ES611;2014;8426;SOC_CONST;19.0;A
A;ES611;2013;6949;SOC_CONST;1470.0;A
A;ES611;2013;6981;SOC_CONST;132.0;A
A;ES611;2013;7056;SOC_CONST;132.0;A
A;ES611;2013;7058;SOC_CONST;82.0;A
A;ES611;2013;7109;SOC_CONST;4.0;A
A;ES611;2013;7605;SOC_CONST;63.0;A
A;ES611;2013;7627;SOC_CONST;3.0;A
A;ES611;2013;7661;SOC_CONST;12.0;A
A;ES611;2013;7663;SOC_CONST;148.0;A
A;ES611;2013;7714;SOC_CONST;148.0;A
A;ES611;2013;7716;SOC_CONST;429.0;A
A;ES611;2013;7859;SOC_CONST;429.0;A
A;ES611;2013;6963;SOC_CONST;122.0;A
A;ES611;2013;7888;SOC_CONST;122.0;A
A;ES611;2013;7889;SOC_CONST;84.0;A
A;ES611;2013;7958;SOC_CONST;84.0;A
A;ES611;2013;303235;SOC_CONST;29.0;A
A;ES611;2013;8031;SOC_CONST;29.0;A
A;ES611;2013;8032;SOC_CONST;39.0;A
A;ES611;2013;8080;SOC_CONST;39.0;A
A;ES611;2013;8256;SOC_CONST;174.0;A
A;ES611;2013;8094;SOC_CONST;174.0;A
A;ES611;2013;303236;SOC_CONST;110.0;A
A;ES611;2013;8165;SOC_CONST;110.0;A
A;ES611;2013;8346;SOC_CONST;25.0;A
A;ES611;2013;8255;SOC_CONST;25.0;A
A;ES611;2013;8451;SOC_CONST;96.0;A
A;ES611;2013;8303;SOC_CONST;21.0;A
A;ES611;2013;8345;SOC_CONST;24.0;A
A;ES611;2013;8385;SOC_CONST;33.0;A
A;ES611;2013;8426;SOC_CONST;16.0;A
A;ES611;2013;8442;SOC_CONST;1.0;A
A;ES611;2013;8452;SOC_CONST;1.0;A
A;ES611;2012;6949;SOC_CONST;1349.0;A
A;ES611;2012;6981;SOC_CONST;79.0;A
A;ES611;2012;7056;SOC_CONST;79.0;A
A;ES611;2012;7058;SOC_CONST;79.0;A
A;ES611;2012;7109;SOC_CONST;8.0;A
A;ES611;2012;7605;SOC_CONST;58.0;A
A;ES611;2012;7627;SOC_CONST;7.0;A
A;ES611;2012;7661;SOC_CONST;6.0;A
A;ES611;2012;7663;SOC_CONST;185.0;A
A;ES611;2012;7714;SOC_CONST;185.0;A
A;ES611;2012;7716;SOC_CONST;319.0;A
A;ES611;2012;7859;SOC_CONST;319.0;A
A;ES611;2012;6963;SOC_CONST;123.0;A
A;ES611;2012;7888;SOC_CONST;123.0;A
A;ES611;2012;7889;SOC_CONST;98.0;A
A;ES611;2012;7958;SOC_CONST;98.0;A
A;ES611;2012;303235;SOC_CONST;25.0;A
A;ES611;2012;8031;SOC_CONST;25.0;A
A;ES611;2012;8032;SOC_CONST;18.0;A
A;ES611;2012;8080;SOC_CONST;18.0;A
A;ES611;2012;8256;SOC_CONST;174.0;A
A;ES611;2012;8094;SOC_CONST;174.0;A
A;ES611;2012;303236;SOC_CONST;127.0;A
A;ES611;2012;8165;SOC_CONST;127.0;A
A;ES611;2012;8346;SOC_CONST;30.0;A
A;ES611;2012;8255;SOC_CONST;30.0;A
A;ES611;2012;8451;SOC_CONST;92.0;A
A;ES611;2012;8303;SOC_CONST;24.0;A
A;ES611;2012;8345;SOC_CONST;19.0;A
A;ES611;2012;8385;SOC_CONST;36.0;A
A;ES611;2012;8426;SOC_CONST;13.0;A
A;ES611;2011;6949;SOC_CONST;1267.0;A
A;ES611;2011;6981;SOC_CONST;79.0;A
A;ES611;2011;7056;SOC_CONST;79.0;A
A;ES611;2011;7058;SOC_CONST;71.0;A
A;ES611;2011;7109;SOC_CONST;7.0;A
A;ES611;2011;7605;SOC_CONST;49.0;A
A;ES611;2011;7627;SOC_CONST;7.0;A
A;ES611;2011;7661;SOC_CONST;8.0;A
A;ES611;2011;7663;SOC_CONST;195.0;A
A;ES611;2011;7714;SOC_CONST;195.0;A
A;ES611;2011;7716;SOC_CONST;274.0;A
A;ES611;2011;7859;SOC_CONST;274.0;A
A;ES611;2011;6963;SOC_CONST;108.0;A
A;ES611;2011;7888;SOC_CONST;108.0;A
A;ES611;2011;7889;SOC_CONST;81.0;A
A;ES611;2011;7958;SOC_CONST;81.0;A
A;ES611;2011;303235;SOC_CONST;32.0;A
A;ES611;2011;8031;SOC_CONST;32.0;A
A;ES611;2011;8032;SOC_CONST;16.0;A
A;ES611;2011;8080;SOC_CONST;16.0;A
A;ES611;2011;8256;SOC_CONST;159.0;A
A;ES611;2011;8094;SOC_CONST;159.0;A
A;ES611;2011;303236;SOC_CONST;120.0;A
A;ES611;2011;8165;SOC_CONST;120.0;A
A;ES611;2011;8346;SOC_CONST;29.0;A
A;ES611;2011;8255;SOC_CONST;29.0;A
A;ES611;2011;8451;SOC_CONST;103.0;A
A;ES611;2011;8303;SOC_CONST;31.0;A
A;ES611;2011;8345;SOC_CONST;31.0;A
A;ES611;2011;8385;SOC_CONST;26.0;A
A;ES611;2011;8426;SOC_CONST;12.0;A
A;ES611;2011;8442;SOC_CONST;1.0;A
A;ES611;2011;8452;SOC_CONST;2.0;A
A;ES611;2010;6949;SOC_CONST;1127.0;A
A;ES611;2010;6981;SOC_CONST;64.0;A
A;ES611;2010;7056;SOC_CONST;64.0;A
A;ES611;2010;7058;SOC_CONST;93.0;A
A;ES611;2010;7109;SOC_CONST;11.0;A
A;ES611;2010;7605;SOC_CONST;54.0;A
A;ES611;2010;7627;SOC_CONST;22.0;A
A;ES611;2010;7661;SOC_CONST;6.0;A
A;ES611;2010;7663;SOC_CONST;178.0;A
A;ES611;2010;7714;SOC_CONST;178.0;A
A;ES611;2010;7716;SOC_CONST;251.0;A
A;ES611;2010;7859;SOC_CONST;251.0;A
A;ES611;2010;6963;SOC_CONST;94.0;A
A;ES611;2010;7888;SOC_CONST;94.0;A
A;ES611;2010;7889;SOC_CONST;77.0;A
A;ES611;2010;7958;SOC_CONST;77.0;A
A;ES611;2010;303235;SOC_CONST;36.0;A
A;ES611;2010;8031;SOC_CONST;36.0;A
A;ES611;2010;8032;SOC_CONST;16.0;A
A;ES611;2010;8080;SOC_CONST;16.0;A
A;ES611;2010;8256;SOC_CONST;103.0;A
A;ES611;2010;8094;SOC_CONST;103.0;A
A;ES611;2010;303236;SOC_CONST;92.0;A
A;ES611;2010;8165;SOC_CONST;92.0;A
A;ES611;2010;8346;SOC_CONST;36.0;A
A;ES611;2010;8255;SOC_CONST;36.0;A
A;ES611;2010;8451;SOC_CONST;87.0;A
A;ES611;2010;8303;SOC_CONST;26.0;A
A;ES611;2010;8345;SOC_CONST;23.0;A
A;ES611;2010;8385;SOC_CONST;23.0;A
A;ES611;2010;8426;SOC_CONST;14.0;A
A;ES611;2010;8452;SOC_CONST;1.0;A
A;ES611;2009;6949;SOC_CONST;1220.0;A
A;ES611;2009;6981;SOC_CONST;94.0;A
A;ES611;2009;7056;SOC_CONST;94.0;A
A;ES611;2009;7058;SOC_CONST;73.0;A
A;ES611;2009;7109;SOC_CONST;5.0;A
A;ES611;2009;7605;SOC_CONST;48.0;A
A;ES611;2009;7627;SOC_CONST;19.0;A
A;ES611;2009;7661;SOC_CONST;1.0;A
A;ES611;2009;7663;SOC_CONST;247.0;A
A;ES611;2009;7714;SOC_CONST;247.0;A
A;ES611;2009;7716;SOC_CONST;247.0;A
A;ES611;2009;7859;SOC_CONST;247.0;A
A;ES611;2009;6963;SOC_CONST;88.0;A
A;ES611;2009;7888;SOC_CONST;88.0;A
A;ES611;2009;7889;SOC_CONST;54.0;A
A;ES611;2009;7958;SOC_CONST;54.0;A
A;ES611;2009;303235;SOC_CONST;22.0;A
A;ES611;2009;8031;SOC_CONST;22.0;A
A;ES611;2009;8032;SOC_CONST;16.0;A
A;ES611;2009;8080;SOC_CONST;16.0;A
A;ES611;2009;8256;SOC_CONST;155.0;A
A;ES611;2009;8094;SOC_CONST;155.0;A
A;ES611;2009;303236;SOC_CONST;108.0;A
A;ES611;2009;8165;SOC_CONST;108.0;A
A;ES611;2009;8346;SOC_CONST;32.0;A
A;ES611;2009;8255;SOC_CONST;32.0;A
A;ES611;2009;8451;SOC_CONST;84.0;A
A;ES611;2009;8303;SOC_CONST;26.0;A
A;ES611;2009;8345;SOC_CONST;30.0;A
A;ES611;2009;8385;SOC_CONST;15.0;A
A;ES611;2009;8426;SOC_CONST;11.0;A
A;ES611;2009;8452;SOC_CONST;2.0;A
A;2241;2020;6949;SOC_CONST;1.0;A
A;2241;2020;7716;SOC_CONST;1.0;A
A;2241;2020;7859;SOC_CONST;1.0;A
A;2241;2018;6949;SOC_CONST;1.0;A
A;2241;2018;8451;SOC_CONST;1.0;A
A;2241;2018;8426;SOC_CONST;1.0;A
A;2241;2017;6949;SOC_CONST;1.0;A
A;2241;2017;7058;SOC_CONST;1.0;A
A;2241;2017;7605;SOC_CONST;1.0;A
A;2241;2016;6949;SOC_CONST;3.0;A
A;2241;2016;6981;SOC_CONST;1.0;A
A;2241;2016;7056;SOC_CONST;1.0;A
A;2241;2016;7058;SOC_CONST;1.0;A
A;2241;2016;7605;SOC_CONST;1.0;A
A;2241;2016;7889;SOC_CONST;1.0;A
A;2241;2016;7958;SOC_CONST;1.0;A
A;2241;2015;6949;SOC_CONST;2.0;A
A;2241;2015;6981;SOC_CONST;1.0;A
A;2241;2015;7056;SOC_CONST;1.0;A
A;2241;2015;7716;SOC_CONST;1.0;A
A;2241;2015;7859;SOC_CONST;1.0;A
A;2241;2013;6949;SOC_CONST;2.0;A
A;2241;2013;7058;SOC_CONST;2.0;A
A;2241;2013;7605;SOC_CONST;2.0;A
A;2241;2012;6949;SOC_CONST;3.0;A
A;2241;2012;7716;SOC_CONST;2.0;A
A;2241;2012;7859;SOC_CONST;2.0;A
A;2241;2012;8256;SOC_CONST;1.0;A
A;2241;2012;8094;SOC_CONST;1.0;A
A;2241;2011;6949;SOC_CONST;2.0;A
A;2241;2011;7716;SOC_CONST;2.0;A
A;2241;2011;7859;SOC_CONST;2.0;A
A;2241;2010;6949;SOC_CONST;1.0;A
A;2241;2010;7889;SOC_CONST;1.0;A
A;2241;2010;7958;SOC_CONST;1.0;A
A;2241;2009;6949;SOC_CONST;2.0;A
A;2241;2009;7716;SOC_CONST;1.0;A
A;2241;2009;7859;SOC_CONST;1.0;A
A;2241;2009;8346;SOC_CONST;1.0;A
A;2241;2009;8255;SOC_CONST;1.0;A
A;2242;2020;6949;SOC_CONST;1.0;A
A;2242;2020;7058;SOC_CONST;1.0;A
A;2242;2020;7605;SOC_CONST;1.0;A
A;2242;2019;6949;SOC_CONST;2.0;A
A;2242;2019;7058;SOC_CONST;1.0;A
A;2242;2019;7605;SOC_CONST;1.0;A
A;2242;2019;7663;SOC_CONST;1.0;A
A;2242;2019;7714;SOC_CONST;1.0;A
A;2242;2018;6949;SOC_CONST;1.0;A
A;2242;2018;7058;SOC_CONST;1.0;A
A;2242;2018;7605;SOC_CONST;1.0;A
A;2242;2015;6949;SOC_CONST;1.0;A
A;2242;2015;7663;SOC_CONST;1.0;A
A;2242;2015;7714;SOC_CONST;1.0;A
A;2242;2014;6949;SOC_CONST;2.0;A
A;2242;2014;7663;SOC_CONST;1.0;A
A;2242;2014;7714;SOC_CONST;1.0;A
A;2242;2014;7889;SOC_CONST;1.0;A
A;2242;2014;7958;SOC_CONST;1.0;A
A;2242;2013;6949;SOC_CONST;1.0;A
A;2242;2013;6981;SOC_CONST;1.0;A
A;2242;2013;7056;SOC_CONST;1.0;A
A;2242;2011;6949;SOC_CONST;1.0;A
A;2242;2011;6981;SOC_CONST;1.0;A
A;2242;2011;7056;SOC_CONST;1.0;A
A;2242;2010;6949;SOC_CONST;2.0;A
A;2242;2010;7663;SOC_CONST;1.0;A
A;2242;2010;7714;SOC_CONST;1.0;A
A;2242;2010;7716;SOC_CONST;1.0;A
A;2242;2010;7859;SOC_CONST;1.0;A
A;2242;2009;6949;SOC_CONST;2.0;A
A;2242;2009;303236;SOC_CONST;2.0;A
A;2242;2009;8165;SOC_CONST;2.0;A
A;2243;2020;6949;SOC_CONST;34.0;A
A;2243;2020;6981;SOC_CONST;8.0;A
A;2243;2020;7056;SOC_CONST;8.0;A
A;2243;2020;7058;SOC_CONST;4.0;A
A;2243;2020;7605;SOC_CONST;4.0;A
A;2243;2020;7663;SOC_CONST;2.0;A
A;2243;2020;7714;SOC_CONST;2.0;A
A;2243;2020;7716;SOC_CONST;8.0;A
A;2243;2020;7859;SOC_CONST;8.0;A
A;2243;2020;6963;SOC_CONST;2.0;A
A;2243;2020;7888;SOC_CONST;2.0;A
A;2243;2020;7889;SOC_CONST;3.0;A
A;2243;2020;7958;SOC_CONST;3.0;A
A;2243;2020;8032;SOC_CONST;2.0;A
A;2243;2020;8080;SOC_CONST;2.0;A
A;2243;2020;8256;SOC_CONST;3.0;A
A;2243;2020;8094;SOC_CONST;3.0;A
A;2243;2020;8451;SOC_CONST;2.0;A
A;2243;2020;8303;SOC_CONST;1.0;A
A;2243;2020;8345;SOC_CONST;1.0;A
A;2243;2019;6949;SOC_CONST;35.0;A
A;2243;2019;6981;SOC_CONST;5.0;A
A;2243;2019;7056;SOC_CONST;5.0;A
A;2243;2019;7058;SOC_CONST;1.0;A
A;2243;2019;7605;SOC_CONST;1.0;A
A;2243;2019;7663;SOC_CONST;9.0;A
A;2243;2019;7714;SOC_CONST;9.0;A
A;2243;2019;7716;SOC_CONST;11.0;A
A;2243;2019;7859;SOC_CONST;11.0;A
A;2243;2019;6963;SOC_CONST;2.0;A
A;2243;2019;7888;SOC_CONST;2.0;A
A;2243;2019;7889;SOC_CONST;1.0;A
A;2243;2019;7958;SOC_CONST;1.0;A
A;2243;2019;303235;SOC_CONST;1.0;A
A;2243;2019;8031;SOC_CONST;1.0;A
A;2243;2019;8032;SOC_CONST;1.0;A
A;2243;2019;8080;SOC_CONST;1.0;A
A;2243;2019;8256;SOC_CONST;1.0;A
A;2243;2019;8094;SOC_CONST;1.0;A
A;2243;2019;8346;SOC_CONST;1.0;A
A;2243;2019;8255;SOC_CONST;1.0;A
A;2243;2019;8451;SOC_CONST;2.0;A
A;2243;2019;8345;SOC_CONST;2.0;A
A;2243;2018;6949;SOC_CONST;40.0;A
A;2243;2018;6981;SOC_CONST;13.0;A
A;2243;2018;7056;SOC_CONST;13.0;A
A;2243;2018;7663;SOC_CONST;3.0;A
A;2243;2018;7714;SOC_CONST;3.0;A
A;2243;2018;7716;SOC_CONST;11.0;A
A;2243;2018;7859;SOC_CONST;11.0;A
A;2243;2018;6963;SOC_CONST;3.0;A
A;2243;2018;7888;SOC_CONST;3.0;A
A;2243;2018;7889;SOC_CONST;4.0;A
A;2243;2018;7958;SOC_CONST;4.0;A
A;2243;2018;8256;SOC_CONST;2.0;A
A;2243;2018;8094;SOC_CONST;2.0;A
A;2243;2018;8346;SOC_CONST;1.0;A
A;2243;2018;8255;SOC_CONST;1.0;A
A;2243;2018;8451;SOC_CONST;3.0;A
A;2243;2018;8303;SOC_CONST;1.0;A
A;2243;2018;8385;SOC_CONST;1.0;A
A;2243;2018;8426;SOC_CONST;1.0;A
A;2243;2017;6949;SOC_CONST;43.0;A
A;2243;2017;6981;SOC_CONST;5.0;A
A;2243;2017;7056;SOC_CONST;5.0;A
A;2243;2017;7663;SOC_CONST;7.0;A
A;2243;2017;7714;SOC_CONST;7.0;A
A;2243;2017;7716;SOC_CONST;15.0;A
A;2243;2017;7859;SOC_CONST;15.0;A
A;2243;2017;6963;SOC_CONST;2.0;A
A;2243;2017;7888;SOC_CONST;2.0;A
A;2243;2017;7889;SOC_CONST;6.0;A
A;2243;2017;7958;SOC_CONST;6.0;A
A;2243;2017;8032;SOC_CONST;1.0;A
A;2243;2017;8080;SOC_CONST;1.0;A
A;2243;2017;8256;SOC_CONST;2.0;A
A;2243;2017;8094;SOC_CONST;2.0;A
A;2243;2017;8346;SOC_CONST;3.0;A
A;2243;2017;8255;SOC_CONST;3.0;A
A;2243;2017;8451;SOC_CONST;2.0;A
A;2243;2017;8345;SOC_CONST;1.0;A
A;2243;2017;8426;SOC_CONST;1.0;A
A;2243;2016;6949;SOC_CONST;40.0;A
A;2243;2016;6981;SOC_CONST;12.0;A
A;2243;2016;7056;SOC_CONST;12.0;A
A;2243;2016;7058;SOC_CONST;1.0;A
A;2243;2016;7605;SOC_CONST;1.0;A
A;2243;2016;7663;SOC_CONST;9.0;A
A;2243;2016;7714;SOC_CONST;9.0;A
A;2243;2016;7716;SOC_CONST;6.0;A
A;2243;2016;7859;SOC_CONST;6.0;A
A;2243;2016;6963;SOC_CONST;1.0;A
A;2243;2016;7888;SOC_CONST;1.0;A
A;2243;2016;7889;SOC_CONST;3.0;A
A;2243;2016;7958;SOC_CONST;3.0;A
A;2243;2016;8256;SOC_CONST;5.0;A
A;2243;2016;8094;SOC_CONST;5.0;A
A;2243;2016;303236;SOC_CONST;2.0;A
A;2243;2016;8165;SOC_CONST;2.0;A
A;2243;2016;8451;SOC_CONST;1.0;A
A;2243;2016;8345;SOC_CONST;1.0;A
A;2243;2015;6949;SOC_CONST;44.0;A
A;2243;2015;6981;SOC_CONST;18.0;A
A;2243;2015;7056;SOC_CONST;18.0;A
A;2243;2015;7663;SOC_CONST;2.0;A
A;2243;2015;7714;SOC_CONST;2.0;A
A;2243;2015;7716;SOC_CONST;17.0;A
A;2243;2015;7859;SOC_CONST;17.0;A
A;2243;2015;6963;SOC_CONST;2.0;A
A;2243;2015;7888;SOC_CONST;2.0;A
A;2243;2015;7889;SOC_CONST;3.0;A
A;2243;2015;7958;SOC_CONST;3.0;A
A;2243;2015;8256;SOC_CONST;1.0;A
A;2243;2015;8094;SOC_CONST;1.0;A
A;2243;2015;303236;SOC_CONST;1.0;A
A;2243;2015;8165;SOC_CONST;1.0;A
A;2243;2014;6949;SOC_CONST;37.0;A
A;2243;2014;6981;SOC_CONST;9.0;A
A;2243;2014;7056;SOC_CONST;9.0;A
A;2243;2014;7058;SOC_CONST;2.0;A
A;2243;2014;7605;SOC_CONST;2.0;A
A;2243;2014;7663;SOC_CONST;7.0;A
A;2243;2014;7714;SOC_CONST;7.0;A
A;2243;2014;7716;SOC_CONST;7.0;A
A;2243;2014;7859;SOC_CONST;7.0;A
A;2243;2014;6963;SOC_CONST;5.0;A
A;2243;2014;7888;SOC_CONST;5.0;A
A;2243;2014;7889;SOC_CONST;4.0;A
A;2243;2014;7958;SOC_CONST;4.0;A
A;2243;2014;8032;SOC_CONST;1.0;A
A;2243;2014;8080;SOC_CONST;1.0;A
A;2243;2014;8256;SOC_CONST;1.0;A
A;2243;2014;8094;SOC_CONST;1.0;A
A;2243;2014;8346;SOC_CONST;1.0;A
A;2243;2014;8255;SOC_CONST;1.0;A
A;2243;2013;6949;SOC_CONST;31.0;A
A;2243;2013;6981;SOC_CONST;7.0;A
A;2243;2013;7056;SOC_CONST;7.0;A
A;2243;2013;7058;SOC_CONST;3.0;A
A;2243;2013;7605;SOC_CONST;3.0;A
A;2243;2013;7663;SOC_CONST;1.0;A
A;2243;2013;7714;SOC_CONST;1.0;A
A;2243;2013;7716;SOC_CONST;5.0;A
A;2243;2013;7859;SOC_CONST;5.0;A
A;2243;2013;6963;SOC_CONST;1.0;A
A;2243;2013;7888;SOC_CONST;1.0;A
A;2243;2013;7889;SOC_CONST;5.0;A
A;2243;2013;7958;SOC_CONST;5.0;A
A;2243;2013;8032;SOC_CONST;1.0;A
A;2243;2013;8080;SOC_CONST;1.0;A
A;2243;2013;8256;SOC_CONST;2.0;A
A;2243;2013;8094;SOC_CONST;2.0;A
A;2243;2013;303236;SOC_CONST;2.0;A
A;2243;2013;8165;SOC_CONST;2.0;A
A;2243;2013;8346;SOC_CONST;1.0;A
A;2243;2013;8255;SOC_CONST;1.0;A
A;2243;2013;8451;SOC_CONST;3.0;A
A;2243;2013;8385;SOC_CONST;3.0;A
A;2243;2012;6949;SOC_CONST;44.0;A
A;2243;2012;6981;SOC_CONST;2.0;A
A;2243;2012;7056;SOC_CONST;2.0;A
A;2243;2012;7058;SOC_CONST;1.0;A
A;2243;2012;7605;SOC_CONST;1.0;A
A;2243;2012;7663;SOC_CONST;6.0;A
A;2243;2012;7714;SOC_CONST;6.0;A
A;2243;2012;7716;SOC_CONST;16.0;A
A;2243;2012;7859;SOC_CONST;16.0;A
A;2243;2012;6963;SOC_CONST;1.0;A
A;2243;2012;7888;SOC_CONST;1.0;A
A;2243;2012;7889;SOC_CONST;5.0;A
A;2243;2012;7958;SOC_CONST;5.0;A
A;2243;2012;303235;SOC_CONST;1.0;A
A;2243;2012;8031;SOC_CONST;1.0;A
A;2243;2012;8256;SOC_CONST;6.0;A
A;2243;2012;8094;SOC_CONST;6.0;A
A;2243;2012;303236;SOC_CONST;4.0;A
A;2243;2012;8165;SOC_CONST;4.0;A
A;2243;2012;8451;SOC_CONST;2.0;A
A;2243;2012;8303;SOC_CONST;1.0;A
A;2243;2012;8345;SOC_CONST;1.0;A
A;2243;2011;6949;SOC_CONST;50.0;A
A;2243;2011;7058;SOC_CONST;4.0;A
A;2243;2011;7605;SOC_CONST;4.0;A
A;2243;2011;7663;SOC_CONST;10.0;A
A;2243;2011;7714;SOC_CONST;10.0;A
A;2243;2011;7716;SOC_CONST;11.0;A
A;2243;2011;7859;SOC_CONST;11.0;A
A;2243;2011;6963;SOC_CONST;4.0;A
A;2243;2011;7888;SOC_CONST;4.0;A
A;2243;2011;7889;SOC_CONST;3.0;A
A;2243;2011;7958;SOC_CONST;3.0;A
A;2243;2011;8256;SOC_CONST;7.0;A
A;2243;2011;8094;SOC_CONST;7.0;A
A;2243;2011;303236;SOC_CONST;7.0;A
A;2243;2011;8165;SOC_CONST;7.0;A
A;2243;2011;8451;SOC_CONST;4.0;A
A;2243;2011;8345;SOC_CONST;3.0;A
A;2243;2011;8452;SOC_CONST;1.0;A
A;2243;2010;6949;SOC_CONST;32.0;A
A;2243;2010;6981;SOC_CONST;1.0;A
A;2243;2010;7056;SOC_CONST;1.0;A
A;2243;2010;7058;SOC_CONST;3.0;A
A;2243;2010;7605;SOC_CONST;3.0;A
A;2243;2010;7663;SOC_CONST;8.0;A
A;2243;2010;7714;SOC_CONST;8.0;A
A;2243;2010;7716;SOC_CONST;11.0;A
A;2243;2010;7859;SOC_CONST;11.0;A
A;2243;2010;6963;SOC_CONST;1.0;A
A;2243;2010;7888;SOC_CONST;1.0;A
A;2243;2010;7889;SOC_CONST;5.0;A
A;2243;2010;7958;SOC_CONST;5.0;A
A;2243;2010;8032;SOC_CONST;1.0;A
A;2243;2010;8080;SOC_CONST;1.0;A
A;2243;2010;8256;SOC_CONST;2.0;A
A;2243;2010;8094;SOC_CONST;2.0;A
A;2243;2009;6949;SOC_CONST;36.0;A
A;2243;2009;6981;SOC_CONST;4.0;A
A;2243;2009;7056;SOC_CONST;4.0;A
A;2243;2009;7058;SOC_CONST;3.0;A
A;2243;2009;7605;SOC_CONST;3.0;A
A;2243;2009;7663;SOC_CONST;9.0;A
A;2243;2009;7714;SOC_CONST;9.0;A
A;2243;2009;7716;SOC_CONST;3.0;A
A;2243;2009;7859;SOC_CONST;3.0;A
