TEMPORAL;TERRITORIO;FORMA_JUR_SOCMER;OBS_STATUS;INDICATOR;OBS_VALUE;FREQ
2008;ES618;46364;A;SOC_ESC;9.0;A
2008;ES618;46363;A;SOC_ESC;9.0;A
2007;ES61;46367;A;SOC_ESC;30.0;A
2007;ES61;46360;A;SOC_ESC;5.0;A
2007;ES61;46364;A;SOC_ESC;25.0;A
2007;ES61;46363;A;SOC_ESC;25.0;A
2007;ES611;46367;A;SOC_ESC;1.0;A
2007;ES611;46364;A;SOC_ESC;1.0;A
2007;ES611;46363;A;SOC_ESC;1.0;A
2007;ES612;46367;A;SOC_ESC;5.0;A
2007;ES612;46360;A;SOC_ESC;1.0;A
2007;ES612;46364;A;SOC_ESC;4.0;A
2007;ES612;46363;A;SOC_ESC;4.0;A
2007;ES613;46367;A;SOC_ESC;2.0;A
2007;ES613;46360;A;SOC_ESC;1.0;A
2007;ES613;46364;A;SOC_ESC;1.0;A
2007;ES613;46363;A;SOC_ESC;1.0;A
2007;ES614;46367;A;SOC_ESC;2.0;A
2007;ES614;46364;A;SOC_ESC;2.0;A
2007;ES614;46363;A;SOC_ESC;2.0;A
2007;ES616;46367;A;SOC_ESC;3.0;A
2007;ES616;46364;A;SOC_ESC;3.0;A
2007;ES616;46363;A;SOC_ESC;3.0;A
2007;ES617;46367;A;SOC_ESC;9.0;A
2007;ES617;46360;A;SOC_ESC;2.0;A
2007;ES617;46364;A;SOC_ESC;7.0;A
2007;ES617;46363;A;SOC_ESC;7.0;A
2007;ES618;46367;A;SOC_ESC;8.0;A
2007;ES618;46360;A;SOC_ESC;1.0;A
2007;ES618;46364;A;SOC_ESC;7.0;A
2007;ES618;46363;A;SOC_ESC;7.0;A
2006;ES61;46367;A;SOC_ESC;26.0;A
2006;ES61;46360;A;SOC_ESC;2.0;A
2006;ES61;46364;A;SOC_ESC;24.0;A
2006;ES61;46363;A;SOC_ESC;24.0;A
2006;ES611;46367;A;SOC_ESC;3.0;A
2006;ES611;46364;A;SOC_ESC;3.0;A
2006;ES611;46363;A;SOC_ESC;3.0;A
2006;ES612;46367;A;SOC_ESC;3.0;A
2006;ES612;46364;A;SOC_ESC;3.0;A
2006;ES612;46363;A;SOC_ESC;3.0;A
2006;ES613;46367;A;SOC_ESC;1.0;A
2006;ES613;46364;A;SOC_ESC;1.0;A
2006;ES613;46363;A;SOC_ESC;1.0;A
2006;ES614;46367;A;SOC_ESC;2.0;A
2006;ES614;46360;A;SOC_ESC;1.0;A
2006;ES614;46364;A;SOC_ESC;1.0;A
2006;ES614;46363;A;SOC_ESC;1.0;A
2006;ES615;46367;A;SOC_ESC;1.0;A
2006;ES615;46364;A;SOC_ESC;1.0;A
2006;ES615;46363;A;SOC_ESC;1.0;A
2006;ES616;46367;A;SOC_ESC;1.0;A
2006;ES616;46364;A;SOC_ESC;1.0;A
2006;ES616;46363;A;SOC_ESC;1.0;A
2006;ES617;46367;A;SOC_ESC;7.0;A
2006;ES617;46360;A;SOC_ESC;1.0;A
2006;ES617;46364;A;SOC_ESC;6.0;A
2006;ES617;46363;A;SOC_ESC;6.0;A
2006;ES618;46367;A;SOC_ESC;8.0;A
2006;ES618;46364;A;SOC_ESC;8.0;A
2006;ES618;46363;A;SOC_ESC;8.0;A
2005;ES61;46367;A;SOC_ESC;24.0;A
2005;ES61;46360;A;SOC_ESC;6.0;A
2005;ES61;46364;A;SOC_ESC;18.0;A
2005;ES61;46363;A;SOC_ESC;18.0;A
2005;ES612;46367;A;SOC_ESC;5.0;A
2005;ES612;46360;A;SOC_ESC;1.0;A
2005;ES612;46364;A;SOC_ESC;4.0;A
2005;ES612;46363;A;SOC_ESC;4.0;A
2005;ES613;46367;A;SOC_ESC;1.0;A
2005;ES613;46360;A;SOC_ESC;1.0;A
2005;ES614;46367;A;SOC_ESC;1.0;A
2005;ES614;46364;A;SOC_ESC;1.0;A
2005;ES614;46363;A;SOC_ESC;1.0;A
2005;ES615;46367;A;SOC_ESC;2.0;A
2005;ES615;46360;A;SOC_ESC;1.0;A
2005;ES615;46364;A;SOC_ESC;1.0;A
2005;ES615;46363;A;SOC_ESC;1.0;A
2005;ES616;46367;A;SOC_ESC;2.0;A
2005;ES616;46364;A;SOC_ESC;2.0;A
2005;ES616;46363;A;SOC_ESC;2.0;A
2005;ES617;46367;A;SOC_ESC;7.0;A
2005;ES617;46360;A;SOC_ESC;3.0;A
2005;ES617;46364;A;SOC_ESC;4.0;A
2005;ES617;46363;A;SOC_ESC;4.0;A
2005;ES618;46367;A;SOC_ESC;6.0;A
2005;ES618;46364;A;SOC_ESC;6.0;A
2005;ES618;46363;A;SOC_ESC;6.0;A
2004;ES61;46367;A;SOC_ESC;23.0;A
2004;ES61;46360;A;SOC_ESC;5.0;A
2004;ES61;46364;A;SOC_ESC;18.0;A
2004;ES61;46363;A;SOC_ESC;18.0;A
2004;ES611;46367;A;SOC_ESC;1.0;A
2004;ES611;46364;A;SOC_ESC;1.0;A
2004;ES611;46363;A;SOC_ESC;1.0;A
2004;ES612;46367;A;SOC_ESC;3.0;A
2004;ES612;46364;A;SOC_ESC;3.0;A
2004;ES612;46363;A;SOC_ESC;3.0;A
2004;ES613;46367;A;SOC_ESC;1.0;A
2004;ES613;46360;A;SOC_ESC;1.0;A
2004;ES616;46367;A;SOC_ESC;2.0;A
2004;ES616;46364;A;SOC_ESC;2.0;A
2004;ES616;46363;A;SOC_ESC;2.0;A
2004;ES617;46367;A;SOC_ESC;11.0;A
2004;ES617;46360;A;SOC_ESC;3.0;A
2004;ES617;46364;A;SOC_ESC;8.0;A
2004;ES617;46363;A;SOC_ESC;8.0;A
2004;ES618;46367;A;SOC_ESC;5.0;A
2004;ES618;46360;A;SOC_ESC;1.0;A
2004;ES618;46364;A;SOC_ESC;4.0;A
2004;ES618;46363;A;SOC_ESC;4.0;A
2003;ES61;46367;A;SOC_ESC;29.0;A
2003;ES61;46360;A;SOC_ESC;10.0;A
2003;ES61;46364;A;SOC_ESC;19.0;A
2003;ES61;46363;A;SOC_ESC;19.0;A
2003;ES611;46367;A;SOC_ESC;2.0;A
2003;ES611;46364;A;SOC_ESC;2.0;A
2003;ES611;46363;A;SOC_ESC;2.0;A
2003;ES612;46367;A;SOC_ESC;4.0;A
2003;ES612;46364;A;SOC_ESC;4.0;A
2003;ES612;46363;A;SOC_ESC;4.0;A
2003;ES613;46367;A;SOC_ESC;3.0;A
2003;ES613;46360;A;SOC_ESC;3.0;A
2003;ES614;46367;A;SOC_ESC;2.0;A
2003;ES614;46364;A;SOC_ESC;2.0;A
2003;ES614;46363;A;SOC_ESC;2.0;A
2003;ES617;46367;A;SOC_ESC;8.0;A
2003;ES617;46360;A;SOC_ESC;3.0;A
2003;ES617;46364;A;SOC_ESC;5.0;A
2003;ES617;46363;A;SOC_ESC;5.0;A
2003;ES618;46367;A;SOC_ESC;10.0;A
2003;ES618;46360;A;SOC_ESC;4.0;A
2003;ES618;46364;A;SOC_ESC;6.0;A
2003;ES618;46363;A;SOC_ESC;6.0;A
2002;ES61;46367;A;SOC_ESC;27.0;A
2002;ES61;46360;A;SOC_ESC;9.0;A
2002;ES61;46364;A;SOC_ESC;18.0;A
2002;ES61;46363;A;SOC_ESC;18.0;A
2002;ES611;46367;A;SOC_ESC;1.0;A
2002;ES611;46364;A;SOC_ESC;1.0;A
2002;ES611;46363;A;SOC_ESC;1.0;A
2002;ES612;46367;A;SOC_ESC;5.0;A
2002;ES612;46360;A;SOC_ESC;2.0;A
2002;ES612;46364;A;SOC_ESC;3.0;A
2002;ES612;46363;A;SOC_ESC;3.0;A
2002;ES614;46367;A;SOC_ESC;2.0;A
2002;ES614;46360;A;SOC_ESC;1.0;A
2002;ES614;46364;A;SOC_ESC;1.0;A
2002;ES614;46363;A;SOC_ESC;1.0;A
2002;ES615;46367;A;SOC_ESC;1.0;A
2002;ES615;46360;A;SOC_ESC;1.0;A
2002;ES616;46367;A;SOC_ESC;3.0;A
2002;ES616;46360;A;SOC_ESC;1.0;A
2002;ES616;46364;A;SOC_ESC;2.0;A
2002;ES616;46363;A;SOC_ESC;2.0;A
2002;ES617;46367;A;SOC_ESC;10.0;A
2002;ES617;46360;A;SOC_ESC;2.0;A
2002;ES617;46364;A;SOC_ESC;8.0;A
2002;ES617;46363;A;SOC_ESC;8.0;A
2002;ES618;46367;A;SOC_ESC;5.0;A
2002;ES618;46360;A;SOC_ESC;2.0;A
2002;ES618;46364;A;SOC_ESC;3.0;A
2002;ES618;46363;A;SOC_ESC;3.0;A
2001;ES61;46367;A;SOC_ESC;19.0;A
2001;ES61;46360;A;SOC_ESC;5.0;A
2001;ES61;46364;A;SOC_ESC;14.0;A
2001;ES61;46363;A;SOC_ESC;14.0;A
2001;ES611;46367;A;SOC_ESC;2.0;A
2001;ES611;46364;A;SOC_ESC;2.0;A
2001;ES611;46363;A;SOC_ESC;2.0;A
2001;ES612;46367;A;SOC_ESC;4.0;A
2001;ES612;46360;A;SOC_ESC;1.0;A
2001;ES612;46364;A;SOC_ESC;3.0;A
2001;ES612;46363;A;SOC_ESC;3.0;A
2001;ES613;46367;A;SOC_ESC;3.0;A
2001;ES613;46364;A;SOC_ESC;3.0;A
2001;ES613;46363;A;SOC_ESC;3.0;A
2001;ES614;46367;A;SOC_ESC;1.0;A
2001;ES614;46360;A;SOC_ESC;1.0;A
2001;ES615;46367;A;SOC_ESC;1.0;A
2001;ES615;46360;A;SOC_ESC;1.0;A
2001;ES617;46367;A;SOC_ESC;2.0;A
2001;ES617;46360;A;SOC_ESC;1.0;A
2001;ES617;46364;A;SOC_ESC;1.0;A
2001;ES617;46363;A;SOC_ESC;1.0;A
2001;ES618;46367;A;SOC_ESC;6.0;A
2001;ES618;46360;A;SOC_ESC;1.0;A
2001;ES618;46364;A;SOC_ESC;5.0;A
2001;ES618;46363;A;SOC_ESC;5.0;A
2021;ES61;46367;P;SOC_TRANS;90.0;A
2021;ES61;46360;P;SOC_TRANS;41.0;A
2021;ES61;46364;P;SOC_TRANS;37.0;A
2021;ES61;46362;P;SOC_TRANS;2.0;A
2021;ES61;46363;P;SOC_TRANS;35.0;A
2021;ES61;46365;P;SOC_TRANS;12.0;A
2021;ES611;46367;P;SOC_TRANS;5.0;A
2021;ES611;46360;P;SOC_TRANS;2.0;A
2021;ES611;46364;P;SOC_TRANS;1.0;A
2021;ES611;46363;P;SOC_TRANS;1.0;A
2021;ES611;46365;P;SOC_TRANS;2.0;A
2021;ES612;46367;P;SOC_TRANS;13.0;A
2021;ES612;46360;P;SOC_TRANS;8.0;A
2021;ES612;46364;P;SOC_TRANS;4.0;A
2021;ES612;46363;P;SOC_TRANS;4.0;A
2021;ES612;46365;P;SOC_TRANS;1.0;A
2021;ES613;46367;P;SOC_TRANS;11.0;A
2021;ES613;46360;P;SOC_TRANS;5.0;A
2021;ES613;46364;P;SOC_TRANS;6.0;A
2021;ES613;46363;P;SOC_TRANS;6.0;A
2021;ES614;46367;P;SOC_TRANS;7.0;A
2021;ES614;46360;P;SOC_TRANS;2.0;A
2021;ES614;46364;P;SOC_TRANS;4.0;A
2021;ES614;46363;P;SOC_TRANS;4.0;A
2021;ES614;46365;P;SOC_TRANS;1.0;A
2021;ES615;46367;P;SOC_TRANS;2.0;A
2021;ES615;46360;P;SOC_TRANS;1.0;A
2021;ES615;46364;P;SOC_TRANS;1.0;A
2021;ES615;46363;P;SOC_TRANS;1.0;A
2021;ES616;46367;P;SOC_TRANS;13.0;A
2021;ES616;46360;P;SOC_TRANS;5.0;A
2021;ES616;46364;P;SOC_TRANS;4.0;A
2021;ES616;46362;P;SOC_TRANS;1.0;A
2021;ES616;46363;P;SOC_TRANS;3.0;A
2021;ES616;46365;P;SOC_TRANS;4.0;A
2021;ES617;46367;P;SOC_TRANS;20.0;A
2021;ES617;46360;P;SOC_TRANS;7.0;A
2021;ES617;46364;P;SOC_TRANS;10.0;A
2021;ES617;46363;P;SOC_TRANS;10.0;A
2021;ES617;46365;P;SOC_TRANS;3.0;A
2021;ES618;46367;P;SOC_TRANS;19.0;A
2021;ES618;46360;P;SOC_TRANS;11.0;A
2021;ES618;46364;P;SOC_TRANS;7.0;A
2021;ES618;46362;P;SOC_TRANS;1.0;A
2021;ES618;46363;P;SOC_TRANS;6.0;A
2021;ES618;46365;P;SOC_TRANS;1.0;A
2020;ES61;46367;A;SOC_TRANS;74.0;A
2020;ES61;46360;A;SOC_TRANS;43.0;A
2020;ES61;46364;A;SOC_TRANS;25.0;A
2020;ES61;46362;A;SOC_TRANS;2.0;A
2020;ES61;46363;A;SOC_TRANS;23.0;A
2020;ES61;46365;A;SOC_TRANS;6.0;A
2020;ES611;46367;A;SOC_TRANS;6.0;A
2020;ES611;46360;A;SOC_TRANS;6.0;A
2020;ES612;46367;A;SOC_TRANS;8.0;A
2020;ES612;46360;A;SOC_TRANS;3.0;A
2020;ES612;46364;A;SOC_TRANS;3.0;A
2020;ES612;46363;A;SOC_TRANS;3.0;A
2020;ES612;46365;A;SOC_TRANS;2.0;A
2020;ES613;46367;A;SOC_TRANS;3.0;A
2020;ES613;46360;A;SOC_TRANS;2.0;A
2020;ES613;46364;A;SOC_TRANS;1.0;A
2020;ES613;46363;A;SOC_TRANS;1.0;A
2020;ES614;46367;A;SOC_TRANS;8.0;A
2020;ES614;46360;A;SOC_TRANS;5.0;A
2020;ES614;46364;A;SOC_TRANS;2.0;A
2020;ES614;46363;A;SOC_TRANS;2.0;A
2020;ES614;46365;A;SOC_TRANS;1.0;A
2020;ES615;46367;A;SOC_TRANS;2.0;A
2020;ES615;46364;A;SOC_TRANS;1.0;A
2020;ES615;46363;A;SOC_TRANS;1.0;A
2020;ES615;46365;A;SOC_TRANS;1.0;A
2020;ES616;46367;A;SOC_TRANS;7.0;A
2020;ES616;46360;A;SOC_TRANS;2.0;A
2020;ES616;46364;A;SOC_TRANS;4.0;A
2020;ES616;46362;A;SOC_TRANS;1.0;A
2020;ES616;46363;A;SOC_TRANS;3.0;A
2020;ES616;46365;A;SOC_TRANS;1.0;A
2020;ES617;46367;A;SOC_TRANS;20.0;A
2020;ES617;46360;A;SOC_TRANS;13.0;A
2020;ES617;46364;A;SOC_TRANS;7.0;A
2020;ES617;46363;A;SOC_TRANS;7.0;A
2020;ES618;46367;A;SOC_TRANS;20.0;A
2020;ES618;46360;A;SOC_TRANS;12.0;A
2020;ES618;46364;A;SOC_TRANS;7.0;A
2020;ES618;46362;A;SOC_TRANS;1.0;A
2020;ES618;46363;A;SOC_TRANS;6.0;A
2020;ES618;46365;A;SOC_TRANS;1.0;A
2019;ES61;46367;A;SOC_TRANS;122.0;A
2019;ES61;46360;A;SOC_TRANS;53.0;A
2019;ES61;46364;A;SOC_TRANS;63.0;A
2019;ES61;46363;A;SOC_TRANS;63.0;A
2019;ES61;46365;A;SOC_TRANS;6.0;A
2019;ES611;46367;A;SOC_TRANS;8.0;A
2019;ES611;46360;A;SOC_TRANS;5.0;A
2019;ES611;46364;A;SOC_TRANS;1.0;A
2019;ES611;46363;A;SOC_TRANS;1.0;A
2019;ES611;46365;A;SOC_TRANS;2.0;A
2019;ES612;46367;A;SOC_TRANS;13.0;A
2019;ES612;46360;A;SOC_TRANS;7.0;A
2019;ES612;46364;A;SOC_TRANS;6.0;A
2019;ES612;46363;A;SOC_TRANS;6.0;A
2019;ES613;46367;A;SOC_TRANS;9.0;A
2019;ES613;46360;A;SOC_TRANS;3.0;A
2019;ES613;46364;A;SOC_TRANS;6.0;A
2019;ES613;46363;A;SOC_TRANS;6.0;A
2019;ES614;46367;A;SOC_TRANS;9.0;A
2019;ES614;46360;A;SOC_TRANS;7.0;A
2019;ES614;46364;A;SOC_TRANS;1.0;A
2019;ES614;46363;A;SOC_TRANS;1.0;A
2019;ES614;46365;A;SOC_TRANS;1.0;A
2019;ES615;46367;A;SOC_TRANS;6.0;A
2019;ES615;46360;A;SOC_TRANS;1.0;A
2019;ES615;46364;A;SOC_TRANS;5.0;A
2019;ES615;46363;A;SOC_TRANS;5.0;A
2019;ES616;46367;A;SOC_TRANS;2.0;A
2019;ES616;46364;A;SOC_TRANS;1.0;A
2019;ES616;46363;A;SOC_TRANS;1.0;A
2019;ES616;46365;A;SOC_TRANS;1.0;A
2019;ES617;46367;A;SOC_TRANS;48.0;A
2019;ES617;46360;A;SOC_TRANS;20.0;A
2019;ES617;46364;A;SOC_TRANS;28.0;A
2019;ES617;46363;A;SOC_TRANS;28.0;A
2019;ES618;46367;A;SOC_TRANS;27.0;A
2019;ES618;46360;A;SOC_TRANS;10.0;A
2019;ES618;46364;A;SOC_TRANS;15.0;A
2019;ES618;46363;A;SOC_TRANS;15.0;A
2019;ES618;46365;A;SOC_TRANS;2.0;A
2018;ES61;46367;A;SOC_TRANS;114.0;A
2018;ES61;46360;A;SOC_TRANS;54.0;A
2018;ES61;46364;A;SOC_TRANS;50.0;A
2018;ES61;46363;A;SOC_TRANS;50.0;A
2018;ES61;46365;A;SOC_TRANS;10.0;A
2018;ES611;46367;A;SOC_TRANS;7.0;A
2018;ES611;46360;A;SOC_TRANS;2.0;A
2018;ES611;46364;A;SOC_TRANS;4.0;A
2018;ES611;46363;A;SOC_TRANS;4.0;A
2018;ES611;46365;A;SOC_TRANS;1.0;A
2018;ES612;46367;A;SOC_TRANS;12.0;A
2018;ES612;46360;A;SOC_TRANS;4.0;A
2018;ES612;46364;A;SOC_TRANS;8.0;A
2018;ES612;46363;A;SOC_TRANS;8.0;A
2018;ES613;46367;A;SOC_TRANS;12.0;A
2018;ES613;46360;A;SOC_TRANS;10.0;A
2018;ES613;46364;A;SOC_TRANS;1.0;A
2018;ES613;46363;A;SOC_TRANS;1.0;A
2018;ES613;46365;A;SOC_TRANS;1.0;A
2018;ES614;46367;A;SOC_TRANS;15.0;A
2018;ES614;46360;A;SOC_TRANS;7.0;A
2018;ES614;46364;A;SOC_TRANS;4.0;A
2018;ES614;46363;A;SOC_TRANS;4.0;A
2018;ES614;46365;A;SOC_TRANS;4.0;A
2018;ES615;46367;A;SOC_TRANS;5.0;A
2018;ES615;46360;A;SOC_TRANS;1.0;A
2018;ES615;46364;A;SOC_TRANS;4.0;A
2018;ES615;46363;A;SOC_TRANS;4.0;A
2018;ES616;46367;A;SOC_TRANS;9.0;A
2018;ES616;46360;A;SOC_TRANS;4.0;A
2018;ES616;46364;A;SOC_TRANS;2.0;A
2018;ES616;46363;A;SOC_TRANS;2.0;A
2018;ES616;46365;A;SOC_TRANS;3.0;A
2018;ES617;46367;A;SOC_TRANS;32.0;A
2018;ES617;46360;A;SOC_TRANS;12.0;A
2018;ES617;46364;A;SOC_TRANS;20.0;A
2018;ES617;46363;A;SOC_TRANS;20.0;A
2018;ES618;46367;A;SOC_TRANS;22.0;A
2018;ES618;46360;A;SOC_TRANS;14.0;A
2018;ES618;46364;A;SOC_TRANS;7.0;A
2018;ES618;46363;A;SOC_TRANS;7.0;A
2018;ES618;46365;A;SOC_TRANS;1.0;A
2017;ES61;46367;A;SOC_TRANS;131.0;A
2017;ES61;46360;A;SOC_TRANS;71.0;A
2017;ES61;46364;A;SOC_TRANS;52.0;A
2017;ES61;46363;A;SOC_TRANS;52.0;A
2017;ES61;46365;A;SOC_TRANS;8.0;A
2017;ES611;46367;A;SOC_TRANS;10.0;A
2017;ES611;46360;A;SOC_TRANS;6.0;A
2017;ES611;46364;A;SOC_TRANS;2.0;A
2017;ES611;46363;A;SOC_TRANS;2.0;A
2017;ES611;46365;A;SOC_TRANS;2.0;A
2017;ES612;46367;A;SOC_TRANS;15.0;A
2017;ES612;46360;A;SOC_TRANS;6.0;A
2017;ES612;46364;A;SOC_TRANS;9.0;A
2017;ES612;46363;A;SOC_TRANS;9.0;A
2017;ES613;46367;A;SOC_TRANS;10.0;A
2017;ES613;46360;A;SOC_TRANS;8.0;A
2017;ES613;46364;A;SOC_TRANS;2.0;A
2017;ES613;46363;A;SOC_TRANS;2.0;A
2017;ES614;46367;A;SOC_TRANS;16.0;A
2017;ES614;46360;A;SOC_TRANS;13.0;A
2017;ES614;46364;A;SOC_TRANS;1.0;A
2017;ES614;46363;A;SOC_TRANS;1.0;A
2017;ES614;46365;A;SOC_TRANS;2.0;A
2017;ES615;46367;A;SOC_TRANS;8.0;A
2017;ES615;46360;A;SOC_TRANS;7.0;A
2017;ES615;46364;A;SOC_TRANS;1.0;A
2017;ES615;46363;A;SOC_TRANS;1.0;A
2017;ES616;46367;A;SOC_TRANS;3.0;A
2017;ES616;46365;A;SOC_TRANS;3.0;A
2017;ES617;46367;A;SOC_TRANS;41.0;A
2017;ES617;46360;A;SOC_TRANS;15.0;A
2017;ES617;46364;A;SOC_TRANS;26.0;A
2017;ES617;46363;A;SOC_TRANS;26.0;A
2017;ES618;46367;A;SOC_TRANS;28.0;A
2017;ES618;46360;A;SOC_TRANS;16.0;A
2017;ES618;46364;A;SOC_TRANS;11.0;A
2017;ES618;46363;A;SOC_TRANS;11.0;A
2017;ES618;46365;A;SOC_TRANS;1.0;A
2016;ES61;46367;A;SOC_TRANS;124.0;A
2016;ES61;46360;A;SOC_TRANS;53.0;A
2016;ES61;46364;A;SOC_TRANS;64.0;A
2016;ES61;46363;A;SOC_TRANS;64.0;A
2016;ES61;46365;A;SOC_TRANS;7.0;A
2016;ES611;46367;A;SOC_TRANS;6.0;A
2016;ES611;46360;A;SOC_TRANS;2.0;A
2016;ES611;46364;A;SOC_TRANS;4.0;A
2016;ES611;46363;A;SOC_TRANS;4.0;A
2016;ES612;46367;A;SOC_TRANS;23.0;A
2016;ES612;46360;A;SOC_TRANS;9.0;A
2016;ES612;46364;A;SOC_TRANS;14.0;A
2016;ES612;46363;A;SOC_TRANS;14.0;A
2016;ES613;46367;A;SOC_TRANS;7.0;A
2016;ES613;46360;A;SOC_TRANS;5.0;A
2016;ES613;46364;A;SOC_TRANS;2.0;A
2016;ES613;46363;A;SOC_TRANS;2.0;A
2016;ES614;46367;A;SOC_TRANS;5.0;A
2016;ES614;46360;A;SOC_TRANS;2.0;A
2016;ES614;46365;A;SOC_TRANS;3.0;A
2016;ES615;46367;A;SOC_TRANS;5.0;A
2016;ES615;46360;A;SOC_TRANS;3.0;A
2016;ES615;46364;A;SOC_TRANS;2.0;A
2016;ES615;46363;A;SOC_TRANS;2.0;A
2016;ES616;46367;A;SOC_TRANS;8.0;A
2016;ES616;46360;A;SOC_TRANS;2.0;A
2016;ES616;46364;A;SOC_TRANS;5.0;A
2016;ES616;46363;A;SOC_TRANS;5.0;A
2016;ES616;46365;A;SOC_TRANS;1.0;A
2016;ES617;46367;A;SOC_TRANS;42.0;A
2016;ES617;46360;A;SOC_TRANS;18.0;A
2016;ES617;46364;A;SOC_TRANS;23.0;A
2016;ES617;46363;A;SOC_TRANS;23.0;A
2016;ES617;46365;A;SOC_TRANS;1.0;A
2016;ES618;46367;A;SOC_TRANS;28.0;A
2016;ES618;46360;A;SOC_TRANS;12.0;A
2016;ES618;46364;A;SOC_TRANS;14.0;A
2016;ES618;46363;A;SOC_TRANS;14.0;A
2016;ES618;46365;A;SOC_TRANS;2.0;A
2015;ES61;46367;A;SOC_TRANS;123.0;A
2015;ES61;46360;A;SOC_TRANS;76.0;A
2015;ES61;46364;A;SOC_TRANS;43.0;A
2015;ES61;46363;A;SOC_TRANS;43.0;A
2015;ES61;46365;A;SOC_TRANS;4.0;A
2015;ES611;46367;A;SOC_TRANS;8.0;A
2015;ES611;46360;A;SOC_TRANS;5.0;A
2015;ES611;46364;A;SOC_TRANS;3.0;A
2015;ES611;46363;A;SOC_TRANS;3.0;A
2015;ES612;46367;A;SOC_TRANS;18.0;A
2015;ES612;46360;A;SOC_TRANS;12.0;A
2015;ES612;46364;A;SOC_TRANS;6.0;A
2015;ES612;46363;A;SOC_TRANS;6.0;A
2015;ES613;46367;A;SOC_TRANS;17.0;A
2015;ES613;46360;A;SOC_TRANS;9.0;A
2015;ES613;46364;A;SOC_TRANS;8.0;A
2015;ES613;46363;A;SOC_TRANS;8.0;A
2015;ES614;46367;A;SOC_TRANS;10.0;A
2015;ES614;46360;A;SOC_TRANS;5.0;A
2015;ES614;46364;A;SOC_TRANS;2.0;A
2015;ES614;46363;A;SOC_TRANS;2.0;A
2015;ES614;46365;A;SOC_TRANS;3.0;A
2015;ES615;46367;A;SOC_TRANS;9.0;A
2015;ES615;46360;A;SOC_TRANS;7.0;A
2015;ES615;46364;A;SOC_TRANS;2.0;A
2015;ES615;46363;A;SOC_TRANS;2.0;A
2015;ES616;46367;A;SOC_TRANS;5.0;A
2015;ES616;46364;A;SOC_TRANS;4.0;A
2015;ES616;46363;A;SOC_TRANS;4.0;A
2015;ES616;46365;A;SOC_TRANS;1.0;A
2015;ES617;46367;A;SOC_TRANS;26.0;A
2015;ES617;46360;A;SOC_TRANS;17.0;A
2015;ES617;46364;A;SOC_TRANS;9.0;A
2015;ES617;46363;A;SOC_TRANS;9.0;A
2015;ES618;46367;A;SOC_TRANS;30.0;A
2015;ES618;46360;A;SOC_TRANS;21.0;A
2015;ES618;46364;A;SOC_TRANS;9.0;A
2015;ES618;46363;A;SOC_TRANS;9.0;A
2014;ES61;46367;A;SOC_TRANS;141.0;A
2014;ES61;46360;A;SOC_TRANS;90.0;A
2014;ES61;46364;A;SOC_TRANS;44.0;A
2014;ES61;46363;A;SOC_TRANS;44.0;A
2014;ES61;46365;A;SOC_TRANS;7.0;A
2014;ES611;46367;A;SOC_TRANS;17.0;A
2014;ES611;46360;A;SOC_TRANS;14.0;A
2014;ES611;46364;A;SOC_TRANS;2.0;A
2014;ES611;46363;A;SOC_TRANS;2.0;A
2014;ES611;46365;A;SOC_TRANS;1.0;A
2014;ES612;46367;A;SOC_TRANS;15.0;A
2014;ES612;46360;A;SOC_TRANS;8.0;A
2014;ES612;46364;A;SOC_TRANS;7.0;A
2014;ES612;46363;A;SOC_TRANS;7.0;A
2014;ES613;46367;A;SOC_TRANS;15.0;A
2014;ES613;46360;A;SOC_TRANS;11.0;A
2014;ES613;46364;A;SOC_TRANS;3.0;A
2014;ES613;46363;A;SOC_TRANS;3.0;A
2014;ES613;46365;A;SOC_TRANS;1.0;A
2014;ES614;46367;A;SOC_TRANS;10.0;A
2014;ES614;46360;A;SOC_TRANS;3.0;A
2014;ES614;46364;A;SOC_TRANS;5.0;A
2014;ES614;46363;A;SOC_TRANS;5.0;A
2014;ES614;46365;A;SOC_TRANS;2.0;A
2014;ES615;46367;A;SOC_TRANS;19.0;A
2014;ES615;46360;A;SOC_TRANS;14.0;A
2014;ES615;46364;A;SOC_TRANS;4.0;A
2014;ES615;46363;A;SOC_TRANS;4.0;A
2014;ES615;46365;A;SOC_TRANS;1.0;A
2014;ES616;46367;A;SOC_TRANS;5.0;A
2014;ES616;46360;A;SOC_TRANS;2.0;A
2014;ES616;46364;A;SOC_TRANS;3.0;A
2014;ES616;46363;A;SOC_TRANS;3.0;A
2014;ES617;46367;A;SOC_TRANS;38.0;A
2014;ES617;46360;A;SOC_TRANS;23.0;A
2014;ES617;46364;A;SOC_TRANS;14.0;A
2014;ES617;46363;A;SOC_TRANS;14.0;A
2014;ES617;46365;A;SOC_TRANS;1.0;A
2014;ES618;46367;A;SOC_TRANS;22.0;A
2014;ES618;46360;A;SOC_TRANS;15.0;A
2014;ES618;46364;A;SOC_TRANS;6.0;A
2014;ES618;46363;A;SOC_TRANS;6.0;A
2014;ES618;46365;A;SOC_TRANS;1.0;A
2013;ES61;46367;A;SOC_TRANS;145.0;A
2013;ES61;46360;A;SOC_TRANS;95.0;A
2013;ES61;46364;A;SOC_TRANS;40.0;A
2013;ES61;46363;A;SOC_TRANS;40.0;A
2013;ES61;46365;A;SOC_TRANS;10.0;A
2013;ES611;46367;A;SOC_TRANS;18.0;A
