TEMPORAL;TERRITORIO;MULTIPLICIDAD_SEXO;INDICATOR;OBS_VALUE;FREQ;SEXO;EDAD;DISTRIBUCION_MNP;REL_RESIDENANT
2003;3126;69534;PART;43.0;A;_Z;_Z;_Z;_Z
2003;3126;69548;PART;3.0;A;_Z;_Z;_Z;_Z
2003;3126;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2003;3126;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2003;3126;69545;PART;2.0;A;_Z;_Z;_Z;_Z
2003;3126;69543;PART;2.0;A;_Z;_Z;_Z;_Z
2003;3126;69549;PART;88.0;A;_Z;_Z;_Z;_Z
2003;3127;69536;PART;37.0;A;_Z;_Z;_Z;_Z
2003;3127;69533;PART;20.0;A;_Z;_Z;_Z;_Z
2003;3127;69534;PART;17.0;A;_Z;_Z;_Z;_Z
2003;3127;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2003;3127;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2003;3127;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2003;3127;69549;PART;38.0;A;_Z;_Z;_Z;_Z
2003;3130;69536;PART;13.0;A;_Z;_Z;_Z;_Z
2003;3130;69533;PART;3.0;A;_Z;_Z;_Z;_Z
2003;3130;69534;PART;10.0;A;_Z;_Z;_Z;_Z
2003;3130;69549;PART;13.0;A;_Z;_Z;_Z;_Z
2003;3128;69536;PART;76.0;A;_Z;_Z;_Z;_Z
2003;3128;69533;PART;40.0;A;_Z;_Z;_Z;_Z
2003;3128;69534;PART;36.0;A;_Z;_Z;_Z;_Z
2003;3128;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2003;3128;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2003;3128;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2003;3128;69549;PART;77.0;A;_Z;_Z;_Z;_Z
2003;3129;69536;PART;40.0;A;_Z;_Z;_Z;_Z
2003;3129;69533;PART;25.0;A;_Z;_Z;_Z;_Z
2003;3129;69534;PART;15.0;A;_Z;_Z;_Z;_Z
2003;3129;69549;PART;40.0;A;_Z;_Z;_Z;_Z
2003;3131;69536;PART;69.0;A;_Z;_Z;_Z;_Z
2003;3131;69533;PART;34.0;A;_Z;_Z;_Z;_Z
2003;3131;69534;PART;35.0;A;_Z;_Z;_Z;_Z
2003;3131;69549;PART;69.0;A;_Z;_Z;_Z;_Z
2003;3132;69536;PART;181.0;A;_Z;_Z;_Z;_Z
2003;3132;69533;PART;99.0;A;_Z;_Z;_Z;_Z
2003;3132;69534;PART;82.0;A;_Z;_Z;_Z;_Z
2003;3132;69548;PART;3.0;A;_Z;_Z;_Z;_Z
2003;3132;69540;PART;3.0;A;_Z;_Z;_Z;_Z
2003;3132;69538;PART;2.0;A;_Z;_Z;_Z;_Z
2003;3132;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2003;3132;69549;PART;184.0;A;_Z;_Z;_Z;_Z
2002;ES61;69536;PART;79466.0;A;_Z;_Z;_Z;_Z
2002;ES61;69533;PART;40890.0;A;_Z;_Z;_Z;_Z
2002;ES61;69534;PART;38576.0;A;_Z;_Z;_Z;_Z
2002;ES61;69548;PART;1333.0;A;_Z;_Z;_Z;_Z
2002;ES61;69540;PART;1259.0;A;_Z;_Z;_Z;_Z
2002;ES61;69537;PART;418.0;A;_Z;_Z;_Z;_Z
2002;ES61;69538;PART;427.0;A;_Z;_Z;_Z;_Z
2002;ES61;69539;PART;414.0;A;_Z;_Z;_Z;_Z
2002;ES61;69545;PART;70.0;A;_Z;_Z;_Z;_Z
2002;ES61;69541;PART;8.0;A;_Z;_Z;_Z;_Z
2002;ES61;69542;PART;23.0;A;_Z;_Z;_Z;_Z
2002;ES61;69543;PART;31.0;A;_Z;_Z;_Z;_Z
2002;ES61;69544;PART;8.0;A;_Z;_Z;_Z;_Z
2002;ES61;69547;PART;4.0;A;_Z;_Z;_Z;_Z
2002;ES61;69546;PART;4.0;A;_Z;_Z;_Z;_Z
2002;ES61;69549;PART;80799.0;A;_Z;_Z;_Z;_Z
2002;ES611;69536;PART;6263.0;A;_Z;_Z;_Z;_Z
2002;ES611;69533;PART;3135.0;A;_Z;_Z;_Z;_Z
2002;ES611;69534;PART;3128.0;A;_Z;_Z;_Z;_Z
2002;ES611;69548;PART;117.0;A;_Z;_Z;_Z;_Z
2002;ES611;69540;PART;111.0;A;_Z;_Z;_Z;_Z
2002;ES611;69537;PART;46.0;A;_Z;_Z;_Z;_Z
2002;ES611;69538;PART;37.0;A;_Z;_Z;_Z;_Z
2002;ES611;69539;PART;28.0;A;_Z;_Z;_Z;_Z
2002;ES611;69545;PART;5.0;A;_Z;_Z;_Z;_Z
2002;ES611;69541;PART;2.0;A;_Z;_Z;_Z;_Z
2002;ES611;69542;PART;1.0;A;_Z;_Z;_Z;_Z
2002;ES611;69543;PART;2.0;A;_Z;_Z;_Z;_Z
2002;ES611;69547;PART;1.0;A;_Z;_Z;_Z;_Z
2002;ES611;69546;PART;1.0;A;_Z;_Z;_Z;_Z
2002;ES611;69549;PART;6380.0;A;_Z;_Z;_Z;_Z
2002;2241;69536;PART;7.0;A;_Z;_Z;_Z;_Z
2002;2241;69533;PART;5.0;A;_Z;_Z;_Z;_Z
2002;2241;69534;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2241;69549;PART;7.0;A;_Z;_Z;_Z;_Z
2002;2242;69536;PART;10.0;A;_Z;_Z;_Z;_Z
2002;2242;69533;PART;6.0;A;_Z;_Z;_Z;_Z
2002;2242;69534;PART;4.0;A;_Z;_Z;_Z;_Z
2002;2242;69549;PART;10.0;A;_Z;_Z;_Z;_Z
2002;2243;69536;PART;239.0;A;_Z;_Z;_Z;_Z
2002;2243;69533;PART;127.0;A;_Z;_Z;_Z;_Z
2002;2243;69534;PART;112.0;A;_Z;_Z;_Z;_Z
2002;2243;69548;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2243;69540;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2243;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2243;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2243;69549;PART;241.0;A;_Z;_Z;_Z;_Z
2002;2244;69536;PART;6.0;A;_Z;_Z;_Z;_Z
2002;2244;69533;PART;5.0;A;_Z;_Z;_Z;_Z
2002;2244;69534;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2244;69549;PART;6.0;A;_Z;_Z;_Z;_Z
2002;2245;69536;PART;5.0;A;_Z;_Z;_Z;_Z
2002;2245;69533;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2245;69534;PART;4.0;A;_Z;_Z;_Z;_Z
2002;2245;69549;PART;5.0;A;_Z;_Z;_Z;_Z
2002;2246;69536;PART;94.0;A;_Z;_Z;_Z;_Z
2002;2246;69533;PART;39.0;A;_Z;_Z;_Z;_Z
2002;2246;69534;PART;55.0;A;_Z;_Z;_Z;_Z
2002;2246;69548;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2246;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2246;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2246;69545;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2246;69543;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2246;69549;PART;96.0;A;_Z;_Z;_Z;_Z
2002;2247;69536;PART;10.0;A;_Z;_Z;_Z;_Z
2002;2247;69533;PART;5.0;A;_Z;_Z;_Z;_Z
2002;2247;69534;PART;5.0;A;_Z;_Z;_Z;_Z
2002;2247;69549;PART;10.0;A;_Z;_Z;_Z;_Z
2002;2248;69536;PART;3.0;A;_Z;_Z;_Z;_Z
2002;2248;69533;PART;3.0;A;_Z;_Z;_Z;_Z
2002;2248;69549;PART;3.0;A;_Z;_Z;_Z;_Z
2002;2250;69536;PART;6.0;A;_Z;_Z;_Z;_Z
2002;2250;69533;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2250;69534;PART;5.0;A;_Z;_Z;_Z;_Z
2002;2250;69549;PART;6.0;A;_Z;_Z;_Z;_Z
2002;2251;69536;PART;35.0;A;_Z;_Z;_Z;_Z
2002;2251;69533;PART;18.0;A;_Z;_Z;_Z;_Z
2002;2251;69534;PART;17.0;A;_Z;_Z;_Z;_Z
2002;2251;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2251;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2251;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2251;69549;PART;36.0;A;_Z;_Z;_Z;_Z
2002;2252;69536;PART;4.0;A;_Z;_Z;_Z;_Z
2002;2252;69533;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2252;69534;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2252;69549;PART;4.0;A;_Z;_Z;_Z;_Z
2002;2253;69536;PART;1884.0;A;_Z;_Z;_Z;_Z
2002;2253;69533;PART;932.0;A;_Z;_Z;_Z;_Z
2002;2253;69534;PART;952.0;A;_Z;_Z;_Z;_Z
2002;2253;69548;PART;44.0;A;_Z;_Z;_Z;_Z
2002;2253;69540;PART;44.0;A;_Z;_Z;_Z;_Z
2002;2253;69537;PART;22.0;A;_Z;_Z;_Z;_Z
2002;2253;69538;PART;9.0;A;_Z;_Z;_Z;_Z
2002;2253;69539;PART;13.0;A;_Z;_Z;_Z;_Z
2002;2253;69549;PART;1928.0;A;_Z;_Z;_Z;_Z
2002;2254;69536;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2254;69533;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2254;69549;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2256;69536;PART;23.0;A;_Z;_Z;_Z;_Z
2002;2256;69533;PART;13.0;A;_Z;_Z;_Z;_Z
2002;2256;69534;PART;10.0;A;_Z;_Z;_Z;_Z
2002;2256;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2256;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2256;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2256;69549;PART;24.0;A;_Z;_Z;_Z;_Z
2002;2257;69536;PART;13.0;A;_Z;_Z;_Z;_Z
2002;2257;69533;PART;7.0;A;_Z;_Z;_Z;_Z
2002;2257;69534;PART;6.0;A;_Z;_Z;_Z;_Z
2002;2257;69549;PART;13.0;A;_Z;_Z;_Z;_Z
2002;2258;69536;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2258;69534;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2258;69549;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2259;69536;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2259;69533;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2259;69549;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2261;69536;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2261;69534;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2261;69549;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2264;69536;PART;29.0;A;_Z;_Z;_Z;_Z
2002;2264;69533;PART;12.0;A;_Z;_Z;_Z;_Z
2002;2264;69534;PART;17.0;A;_Z;_Z;_Z;_Z
2002;2264;69549;PART;29.0;A;_Z;_Z;_Z;_Z
2002;2267;69536;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2267;69533;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2267;69534;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2267;69549;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2268;69536;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2268;69533;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2268;69534;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2268;69549;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2269;69536;PART;151.0;A;_Z;_Z;_Z;_Z
2002;2269;69533;PART;81.0;A;_Z;_Z;_Z;_Z
2002;2269;69534;PART;70.0;A;_Z;_Z;_Z;_Z
2002;2269;69548;PART;3.0;A;_Z;_Z;_Z;_Z
2002;2269;69540;PART;3.0;A;_Z;_Z;_Z;_Z
2002;2269;69537;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2269;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2269;69549;PART;154.0;A;_Z;_Z;_Z;_Z
2002;2270;69536;PART;10.0;A;_Z;_Z;_Z;_Z
2002;2270;69533;PART;6.0;A;_Z;_Z;_Z;_Z
2002;2270;69534;PART;4.0;A;_Z;_Z;_Z;_Z
2002;2270;69549;PART;10.0;A;_Z;_Z;_Z;_Z
2002;2271;69536;PART;26.0;A;_Z;_Z;_Z;_Z
2002;2271;69533;PART;15.0;A;_Z;_Z;_Z;_Z
2002;2271;69534;PART;11.0;A;_Z;_Z;_Z;_Z
2002;2271;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2271;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2271;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2271;69549;PART;27.0;A;_Z;_Z;_Z;_Z
2002;2272;69536;PART;92.0;A;_Z;_Z;_Z;_Z
2002;2272;69533;PART;42.0;A;_Z;_Z;_Z;_Z
2002;2272;69534;PART;50.0;A;_Z;_Z;_Z;_Z
2002;2272;69548;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2272;69540;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2272;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2272;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2272;69549;PART;94.0;A;_Z;_Z;_Z;_Z
2002;2277;69536;PART;4.0;A;_Z;_Z;_Z;_Z
2002;2277;69533;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2277;69534;PART;3.0;A;_Z;_Z;_Z;_Z
2002;2277;69549;PART;4.0;A;_Z;_Z;_Z;_Z
2002;2278;69536;PART;10.0;A;_Z;_Z;_Z;_Z
2002;2278;69533;PART;7.0;A;_Z;_Z;_Z;_Z
2002;2278;69534;PART;3.0;A;_Z;_Z;_Z;_Z
2002;2278;69549;PART;10.0;A;_Z;_Z;_Z;_Z
2002;2276;69536;PART;117.0;A;_Z;_Z;_Z;_Z
2002;2276;69533;PART;52.0;A;_Z;_Z;_Z;_Z
2002;2276;69534;PART;65.0;A;_Z;_Z;_Z;_Z
2002;2276;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2276;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2276;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2276;69549;PART;118.0;A;_Z;_Z;_Z;_Z
2002;2279;69536;PART;30.0;A;_Z;_Z;_Z;_Z
2002;2279;69533;PART;19.0;A;_Z;_Z;_Z;_Z
2002;2279;69534;PART;11.0;A;_Z;_Z;_Z;_Z
2002;2279;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2279;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2279;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2279;69549;PART;31.0;A;_Z;_Z;_Z;_Z
2002;2347;69536;PART;809.0;A;_Z;_Z;_Z;_Z
2002;2347;69533;PART;395.0;A;_Z;_Z;_Z;_Z
2002;2347;69534;PART;414.0;A;_Z;_Z;_Z;_Z
2002;2347;69548;PART;16.0;A;_Z;_Z;_Z;_Z
2002;2347;69540;PART;16.0;A;_Z;_Z;_Z;_Z
2002;2347;69537;PART;4.0;A;_Z;_Z;_Z;_Z
2002;2347;69538;PART;8.0;A;_Z;_Z;_Z;_Z
2002;2347;69539;PART;4.0;A;_Z;_Z;_Z;_Z
2002;2347;69549;PART;825.0;A;_Z;_Z;_Z;_Z
2002;2282;69536;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2282;69533;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2282;69534;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2282;69549;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2284;69536;PART;6.0;A;_Z;_Z;_Z;_Z
2002;2284;69533;PART;3.0;A;_Z;_Z;_Z;_Z
2002;2284;69534;PART;3.0;A;_Z;_Z;_Z;_Z
2002;2284;69549;PART;6.0;A;_Z;_Z;_Z;_Z
2002;2285;69536;PART;12.0;A;_Z;_Z;_Z;_Z
2002;2285;69533;PART;11.0;A;_Z;_Z;_Z;_Z
2002;2285;69534;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2285;69549;PART;12.0;A;_Z;_Z;_Z;_Z
2002;2286;69536;PART;24.0;A;_Z;_Z;_Z;_Z
2002;2286;69533;PART;9.0;A;_Z;_Z;_Z;_Z
2002;2286;69534;PART;15.0;A;_Z;_Z;_Z;_Z
2002;2286;69549;PART;24.0;A;_Z;_Z;_Z;_Z
2002;2287;69536;PART;6.0;A;_Z;_Z;_Z;_Z
2002;2287;69533;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2287;69534;PART;4.0;A;_Z;_Z;_Z;_Z
2002;2287;69549;PART;6.0;A;_Z;_Z;_Z;_Z
2002;2288;69536;PART;27.0;A;_Z;_Z;_Z;_Z
2002;2288;69533;PART;12.0;A;_Z;_Z;_Z;_Z
2002;2288;69534;PART;15.0;A;_Z;_Z;_Z;_Z
2002;2288;69549;PART;27.0;A;_Z;_Z;_Z;_Z
2002;2289;69536;PART;28.0;A;_Z;_Z;_Z;_Z
2002;2289;69533;PART;14.0;A;_Z;_Z;_Z;_Z
2002;2289;69534;PART;14.0;A;_Z;_Z;_Z;_Z
2002;2289;69549;PART;28.0;A;_Z;_Z;_Z;_Z
2002;2290;69536;PART;72.0;A;_Z;_Z;_Z;_Z
2002;2290;69533;PART;36.0;A;_Z;_Z;_Z;_Z
2002;2290;69534;PART;36.0;A;_Z;_Z;_Z;_Z
2002;2290;69548;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2290;69540;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2290;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2290;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2290;69549;PART;74.0;A;_Z;_Z;_Z;_Z
2002;2291;69536;PART;7.0;A;_Z;_Z;_Z;_Z
2002;2291;69533;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2291;69534;PART;6.0;A;_Z;_Z;_Z;_Z
2002;2291;69549;PART;7.0;A;_Z;_Z;_Z;_Z
2002;2292;69536;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2292;69533;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2292;69534;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2292;69549;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2293;69536;PART;156.0;A;_Z;_Z;_Z;_Z
2002;2293;69533;PART;79.0;A;_Z;_Z;_Z;_Z
2002;2293;69534;PART;77.0;A;_Z;_Z;_Z;_Z
2002;2293;69548;PART;3.0;A;_Z;_Z;_Z;_Z
2002;2293;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2293;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2293;69545;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2293;69542;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2293;69547;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2293;69546;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2293;69549;PART;159.0;A;_Z;_Z;_Z;_Z
2002;2294;69536;PART;144.0;A;_Z;_Z;_Z;_Z
2002;2294;69533;PART;74.0;A;_Z;_Z;_Z;_Z
2002;2294;69534;PART;70.0;A;_Z;_Z;_Z;_Z
2002;2294;69548;PART;3.0;A;_Z;_Z;_Z;_Z
2002;2294;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2294;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2294;69545;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2294;69541;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2294;69543;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2294;69549;PART;147.0;A;_Z;_Z;_Z;_Z
2002;2295;69536;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2295;69533;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2295;69549;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2296;69536;PART;3.0;A;_Z;_Z;_Z;_Z
2002;2296;69533;PART;3.0;A;_Z;_Z;_Z;_Z
2002;2296;69549;PART;3.0;A;_Z;_Z;_Z;_Z
2002;2298;69536;PART;26.0;A;_Z;_Z;_Z;_Z
2002;2298;69533;PART;10.0;A;_Z;_Z;_Z;_Z
2002;2298;69534;PART;16.0;A;_Z;_Z;_Z;_Z
2002;2298;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2298;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2298;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2298;69549;PART;27.0;A;_Z;_Z;_Z;_Z
2002;2299;69536;PART;3.0;A;_Z;_Z;_Z;_Z
2002;2299;69533;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2299;69534;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2299;69549;PART;3.0;A;_Z;_Z;_Z;_Z
2002;2300;69536;PART;11.0;A;_Z;_Z;_Z;_Z
2002;2300;69533;PART;3.0;A;_Z;_Z;_Z;_Z
2002;2300;69534;PART;8.0;A;_Z;_Z;_Z;_Z
2002;2300;69549;PART;11.0;A;_Z;_Z;_Z;_Z
2002;2301;69536;PART;5.0;A;_Z;_Z;_Z;_Z
2002;2301;69533;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2301;69534;PART;3.0;A;_Z;_Z;_Z;_Z
2002;2301;69549;PART;5.0;A;_Z;_Z;_Z;_Z
2002;2302;69536;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2302;69533;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2302;69549;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2303;69536;PART;52.0;A;_Z;_Z;_Z;_Z
2002;2303;69533;PART;30.0;A;_Z;_Z;_Z;_Z
2002;2303;69534;PART;22.0;A;_Z;_Z;_Z;_Z
2002;2303;69549;PART;52.0;A;_Z;_Z;_Z;_Z
2002;2304;69536;PART;8.0;A;_Z;_Z;_Z;_Z
2002;2304;69533;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2304;69534;PART;6.0;A;_Z;_Z;_Z;_Z
2002;2304;69549;PART;8.0;A;_Z;_Z;_Z;_Z
2002;2305;69536;PART;42.0;A;_Z;_Z;_Z;_Z
2002;2305;69533;PART;23.0;A;_Z;_Z;_Z;_Z
2002;2305;69534;PART;19.0;A;_Z;_Z;_Z;_Z
2002;2305;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2305;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2305;69538;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2305;69549;PART;43.0;A;_Z;_Z;_Z;_Z
2002;2348;69536;PART;98.0;A;_Z;_Z;_Z;_Z
2002;2348;69533;PART;50.0;A;_Z;_Z;_Z;_Z
2002;2348;69534;PART;48.0;A;_Z;_Z;_Z;_Z
2002;2348;69548;PART;4.0;A;_Z;_Z;_Z;_Z
2002;2348;69540;PART;4.0;A;_Z;_Z;_Z;_Z
2002;2348;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2348;69538;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2348;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2348;69549;PART;102.0;A;_Z;_Z;_Z;_Z
2002;2306;69536;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2306;69534;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2306;69549;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2307;69536;PART;232.0;A;_Z;_Z;_Z;_Z
2002;2307;69533;PART;99.0;A;_Z;_Z;_Z;_Z
2002;2307;69534;PART;133.0;A;_Z;_Z;_Z;_Z
2002;2307;69548;PART;5.0;A;_Z;_Z;_Z;_Z
2002;2307;69540;PART;4.0;A;_Z;_Z;_Z;_Z
2002;2307;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2307;69538;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2307;69539;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2307;69545;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2307;69541;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2307;69549;PART;237.0;A;_Z;_Z;_Z;_Z
2002;2308;69536;PART;10.0;A;_Z;_Z;_Z;_Z
2002;2308;69533;PART;6.0;A;_Z;_Z;_Z;_Z
2002;2308;69534;PART;4.0;A;_Z;_Z;_Z;_Z
2002;2308;69549;PART;10.0;A;_Z;_Z;_Z;_Z
2002;2310;69536;PART;67.0;A;_Z;_Z;_Z;_Z
2002;2310;69533;PART;37.0;A;_Z;_Z;_Z;_Z
2002;2310;69534;PART;30.0;A;_Z;_Z;_Z;_Z
2002;2310;69549;PART;67.0;A;_Z;_Z;_Z;_Z
2002;2311;69536;PART;10.0;A;_Z;_Z;_Z;_Z
2002;2311;69533;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2311;69534;PART;8.0;A;_Z;_Z;_Z;_Z
2002;2311;69548;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2311;69540;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2311;69537;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2311;69549;PART;11.0;A;_Z;_Z;_Z;_Z
2002;2312;69536;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2312;69534;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2312;69549;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2313;69536;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2313;69534;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2313;69549;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2314;69536;PART;3.0;A;_Z;_Z;_Z;_Z
2002;2314;69533;PART;2.0;A;_Z;_Z;_Z;_Z
2002;2314;69534;PART;1.0;A;_Z;_Z;_Z;_Z
2002;2314;69549;PART;3.0;A;_Z;_Z;_Z;_Z
2002;2315;69536;PART;34.0;A;_Z;_Z;_Z;_Z
2002;2315;69533;PART;13.0;A;_Z;_Z;_Z;_Z
2002;2315;69534;PART;21.0;A;_Z;_Z;_Z;_Z
2002;2315;69549;PART;34.0;A;_Z;_Z;_Z;_Z
2002;2316;69536;PART;97.0;A;_Z;_Z;_Z;_Z
2002;2316;69533;PART;56.0;A;_Z;_Z;_Z;_Z
2002;2316;69534;PART;41.0;A;_Z;_Z;_Z;_Z
2002;2316;69549;PART;97.0;A;_Z;_Z;_Z;_Z
2002;2317;69536;PART;11.0;A;_Z;_Z;_Z;_Z
2002;2317;69533;PART;8.0;A;_Z;_Z;_Z;_Z
2002;2317;69534;PART;3.0;A;_Z;_Z;_Z;_Z
2002;2317;69549;PART;11.0;A;_Z;_Z;_Z;_Z
2002;2319;69536;PART;11.0;A;_Z;_Z;_Z;_Z
2002;2319;69533;PART;4.0;A;_Z;_Z;_Z;_Z
2002;2319;69534;PART;7.0;A;_Z;_Z;_Z;_Z
2002;2319;69549;PART;11.0;A;_Z;_Z;_Z;_Z
2002;2320;69536;PART;782.0;A;_Z;_Z;_Z;_Z
2002;2320;69533;PART;418.0;A;_Z;_Z;_Z;_Z
2002;2320;69534;PART;364.0;A;_Z;_Z;_Z;_Z
2002;2320;69548;PART;10.0;A;_Z;_Z;_Z;_Z
2002;2320;69540;PART;10.0;A;_Z;_Z;_Z;_Z
2002;2320;69537;PART;6.0;A;_Z;_Z;_Z;_Z
