TEMPORAL;TIPO_PERSONAL;TIPO_EMPRESA;DISCIPLINA;SEXO;TERRITORIO;TIPO_ESTAB;ESTUDIOS;INDICATOR;OBS_VALUE;FREQ
2015;215157;215124;215132;_T;ES61;213227;_Z;PERSONAS;1198.721207355;A
2015;215157;215124;215132;M;ES61;213227;_Z;PERSONAS;803.769729004;A
2015;215157;215124;215132;F;ES61;213227;_Z;PERSONAS;394.951478351;A
2016;215154;215117;215132;_T;ES61;213227;_Z;PERSONAS;6203.000000002;A
2016;215154;215117;215132;M;ES61;213227;_Z;PERSONAS;2877.999999998;A
2016;215154;215117;215132;F;ES61;213227;_Z;PERSONAS;3325.000000004;A
2016;215154;215117;215126;_T;ES61;213227;_Z;PERSONAS;416.0;A
2016;215154;215117;215126;M;ES61;213227;_Z;PERSONAS;190.934465845;A
2016;215154;215117;215126;F;ES61;213227;_Z;PERSONAS;225.065534155;A
2016;215154;215117;215127;_T;ES61;213227;_Z;PERSONAS;173.999999999;A
2016;215154;215117;215127;M;ES61;213227;_Z;PERSONAS;110.200950422;A
2016;215154;215117;215127;F;ES61;213227;_Z;PERSONAS;63.799049577;A
2016;215154;215117;215128;_T;ES61;213227;_Z;PERSONAS;4242.0;A
2016;215154;215117;215128;M;ES61;213227;_Z;PERSONAS;1829.536821311;A
2016;215154;215117;215128;F;ES61;213227;_Z;PERSONAS;2412.463178689;A
2016;215154;215117;215129;_T;ES61;213227;_Z;PERSONAS;820.0;A
2016;215154;215117;215129;M;ES61;213227;_Z;PERSONAS;491.1351156;A
2016;215154;215117;215129;F;ES61;213227;_Z;PERSONAS;328.8648844;A
2016;215154;215117;215130;_T;ES61;213227;_Z;PERSONAS;463.000000001;A
2016;215154;215117;215130;M;ES61;213227;_Z;PERSONAS;217.407604973;A
2016;215154;215117;215130;F;ES61;213227;_Z;PERSONAS;245.592395028;A
2016;215154;215117;215131;_T;ES61;213227;_Z;PERSONAS;88.000000002;A
2016;215154;215117;215131;M;ES61;213227;_Z;PERSONAS;38.785041847;A
2016;215154;215117;215131;F;ES61;213227;_Z;PERSONAS;49.214958155;A
2016;215154;215120;215132;_T;ES61;213227;_Z;PERSONAS;23756.000000001;A
2016;215154;215120;215132;M;ES61;213227;_Z;PERSONAS;13638.0;A
2016;215154;215120;215132;F;ES61;213227;_Z;PERSONAS;10118.000000001;A
2016;215154;215120;215126;_T;ES61;213227;_Z;PERSONAS;4456.000000001;A
2016;215154;215120;215126;M;ES61;213227;_Z;PERSONAS;2552.685851949;A
2016;215154;215120;215126;F;ES61;213227;_Z;PERSONAS;1903.314148052;A
2016;215154;215120;215127;_T;ES61;213227;_Z;PERSONAS;4833.0;A
2016;215154;215120;215127;M;ES61;213227;_Z;PERSONAS;2809.211647848;A
2016;215154;215120;215127;F;ES61;213227;_Z;PERSONAS;2023.788352152;A
2016;215154;215120;215128;_T;ES61;213227;_Z;PERSONAS;3313.0;A
2016;215154;215120;215128;M;ES61;213227;_Z;PERSONAS;1914.856278926;A
2016;215154;215120;215128;F;ES61;213227;_Z;PERSONAS;1398.143721074;A
2016;215154;215120;215129;_T;ES61;213227;_Z;PERSONAS;492.0;A
2016;215154;215120;215129;M;ES61;213227;_Z;PERSONAS;281.257185276;A
2016;215154;215120;215129;F;ES61;213227;_Z;PERSONAS;210.742814724;A
2016;215154;215120;215130;_T;ES61;213227;_Z;PERSONAS;7111.0;A
2016;215154;215120;215130;M;ES61;213227;_Z;PERSONAS;4055.550385629;A
2016;215154;215120;215130;F;ES61;213227;_Z;PERSONAS;3055.449614371;A
2016;215154;215120;215131;_T;ES61;213227;_Z;PERSONAS;3551.0;A
2016;215154;215120;215131;M;ES61;213227;_Z;PERSONAS;2024.438650372;A
2016;215154;215120;215131;F;ES61;213227;_Z;PERSONAS;1526.561349628;A
2016;215154;215122;215132;_T;ES61;213227;_Z;PERSONAS;80.0;A
2016;215154;215122;215132;M;ES61;213227;_Z;PERSONAS;65.0;A
2016;215154;215122;215132;F;ES61;213227;_Z;PERSONAS;15.0;A
2016;215154;215124;215132;_T;ES61;213227;_Z;PERSONAS;7526.091099926;A
2016;215154;215124;215132;M;ES61;213227;_Z;PERSONAS;5248.90108851;A
2016;215154;215124;215132;F;ES61;213227;_Z;PERSONAS;2277.190011416;A
2016;215155;215117;215132;_T;ES61;213227;_Z;PERSONAS;4285.999999999;A
2016;215155;215117;215132;M;ES61;213227;_Z;PERSONAS;2076.999999999;A
2016;215155;215117;215132;F;ES61;213227;_Z;PERSONAS;2209.0;A
2016;215155;215117;215126;_T;ES61;213227;_Z;PERSONAS;283.554995528;A
2016;215155;215117;215126;M;ES61;213227;_Z;PERSONAS;140.705082873;A
2016;215155;215117;215126;F;ES61;213227;_Z;PERSONAS;142.849912655;A
2016;215155;215117;215127;_T;ES61;213227;_Z;PERSONAS;109.913278095;A
2016;215155;215117;215127;M;ES61;213227;_Z;PERSONAS;73.699553996;A
2016;215155;215117;215127;F;ES61;213227;_Z;PERSONAS;36.213724099;A
2016;215155;215117;215128;_T;ES61;213227;_Z;PERSONAS;3270.978449352;A
2016;215155;215117;215128;M;ES61;213227;_Z;PERSONAS;1558.829238051;A
2016;215155;215117;215128;F;ES61;213227;_Z;PERSONAS;1712.149211301;A
2016;215155;215117;215129;_T;ES61;213227;_Z;PERSONAS;182.564711854;A
2016;215155;215117;215129;M;ES61;213227;_Z;PERSONAS;90.595620785;A
2016;215155;215117;215129;F;ES61;213227;_Z;PERSONAS;91.969091069;A
2016;215155;215117;215130;_T;ES61;213227;_Z;PERSONAS;384.763135563;A
2016;215155;215117;215130;M;ES61;213227;_Z;PERSONAS;185.61147587;A
2016;215155;215117;215130;F;ES61;213227;_Z;PERSONAS;199.151659693;A
2016;215155;215117;215131;_T;ES61;213227;_Z;PERSONAS;54.225429607;A
2016;215155;215117;215131;M;ES61;213227;_Z;PERSONAS;27.559028424;A
2016;215155;215117;215131;F;ES61;213227;_Z;PERSONAS;26.666401183;A
2016;215155;215120;215132;_T;ES61;213227;_Z;PERSONAS;18099.0;A
2016;215155;215120;215132;M;ES61;213227;_Z;PERSONAS;10891.0;A
2016;215155;215120;215132;F;ES61;213227;_Z;PERSONAS;7208.0;A
2016;215155;215120;215126;_T;ES61;213227;_Z;PERSONAS;3449.43837018;A
2016;215155;215120;215126;M;ES61;213227;_Z;PERSONAS;2066.567421723;A
2016;215155;215120;215126;F;ES61;213227;_Z;PERSONAS;1382.870948457;A
2016;215155;215120;215127;_T;ES61;213227;_Z;PERSONAS;3550.89311063;A
2016;215155;215120;215127;M;ES61;213227;_Z;PERSONAS;2165.215392035;A
2016;215155;215120;215127;F;ES61;213227;_Z;PERSONAS;1385.677718595;A
2016;215155;215120;215128;_T;ES61;213227;_Z;PERSONAS;2527.069340427;A
2016;215155;215120;215128;M;ES61;213227;_Z;PERSONAS;1531.265640772;A
2016;215155;215120;215128;F;ES61;213227;_Z;PERSONAS;995.803699655;A
2016;215155;215120;215129;_T;ES61;213227;_Z;PERSONAS;362.096557416;A
2016;215155;215120;215129;M;ES61;213227;_Z;PERSONAS;221.20350249;A
2016;215155;215120;215129;F;ES61;213227;_Z;PERSONAS;140.893054926;A
2016;215155;215120;215130;_T;ES61;213227;_Z;PERSONAS;5537.710460892;A
2016;215155;215120;215130;M;ES61;213227;_Z;PERSONAS;3305.947503178;A
2016;215155;215120;215130;F;ES61;213227;_Z;PERSONAS;2231.762957714;A
2016;215155;215120;215131;_T;ES61;213227;_Z;PERSONAS;2671.792160455;A
2016;215155;215120;215131;M;ES61;213227;_Z;PERSONAS;1600.800539802;A
2016;215155;215120;215131;F;ES61;213227;_Z;PERSONAS;1070.991620653;A
2016;215155;215122;215132;_T;ES61;213227;_Z;PERSONAS;46.0;A
2016;215155;215122;215132;M;ES61;213227;_Z;PERSONAS;37.0;A
2016;215155;215122;215132;F;ES61;213227;_Z;PERSONAS;9.0;A
2016;215155;215124;215132;_T;ES61;213227;_Z;PERSONAS;3724.102293728;A
2016;215155;215124;215132;M;ES61;213227;_Z;PERSONAS;2608.139099963;A
2016;215155;215124;215132;F;ES61;213227;_Z;PERSONAS;1115.963193765;A
2016;215156;215117;215132;_T;ES61;213227;_Z;PERSONAS;1060.000000002;A
2016;215156;215117;215132;M;ES61;213227;_Z;PERSONAS;379.0;A
2016;215156;215117;215132;F;ES61;213227;_Z;PERSONAS;681.000000002;A
2016;215156;215117;215126;_T;ES61;213227;_Z;PERSONAS;93.687842559;A
2016;215156;215117;215126;M;ES61;213227;_Z;PERSONAS;35.12190719;A
2016;215156;215117;215126;F;ES61;213227;_Z;PERSONAS;58.565935369;A
2016;215156;215117;215127;_T;ES61;213227;_Z;PERSONAS;41.066893749;A
2016;215156;215117;215127;M;ES61;213227;_Z;PERSONAS;28.823764468;A
2016;215156;215117;215127;F;ES61;213227;_Z;PERSONAS;12.243129281;A
2016;215156;215117;215128;_T;ES61;213227;_Z;PERSONAS;739.632807821;A
2016;215156;215117;215128;M;ES61;213227;_Z;PERSONAS;204.745912468;A
2016;215156;215117;215128;F;ES61;213227;_Z;PERSONAS;534.886895353;A
2016;215156;215117;215129;_T;ES61;213227;_Z;PERSONAS;108.642894744;A
2016;215156;215117;215129;M;ES61;213227;_Z;PERSONAS;77.752581907;A
2016;215156;215117;215129;F;ES61;213227;_Z;PERSONAS;30.890312837;A
2016;215156;215117;215130;_T;ES61;213227;_Z;PERSONAS;54.102299567;A
2016;215156;215117;215130;M;ES61;213227;_Z;PERSONAS;24.524652233;A
2016;215156;215117;215130;F;ES61;213227;_Z;PERSONAS;29.577647334;A
2016;215156;215117;215131;_T;ES61;213227;_Z;PERSONAS;22.867261562;A
2016;215156;215117;215131;M;ES61;213227;_Z;PERSONAS;8.031181734;A
2016;215156;215117;215131;F;ES61;213227;_Z;PERSONAS;14.836079828;A
2016;215156;215120;215132;_T;ES61;213227;_Z;PERSONAS;2024.000000001;A
2016;215156;215120;215132;M;ES61;213227;_Z;PERSONAS;1050.0;A
2016;215156;215120;215132;F;ES61;213227;_Z;PERSONAS;974.000000001;A
2016;215156;215120;215126;_T;ES61;213227;_Z;PERSONAS;347.719156189;A
2016;215156;215120;215126;M;ES61;213227;_Z;PERSONAS;179.334156456;A
2016;215156;215120;215126;F;ES61;213227;_Z;PERSONAS;168.384999733;A
2016;215156;215120;215127;_T;ES61;213227;_Z;PERSONAS;475.660473513;A
2016;215156;215120;215127;M;ES61;213227;_Z;PERSONAS;259.934180629;A
2016;215156;215120;215127;F;ES61;213227;_Z;PERSONAS;215.726292884;A
2016;215156;215120;215128;_T;ES61;213227;_Z;PERSONAS;269.606791053;A
2016;215156;215120;215128;M;ES61;213227;_Z;PERSONAS;140.361245625;A
2016;215156;215120;215128;F;ES61;213227;_Z;PERSONAS;129.245545428;A
2016;215156;215120;215129;_T;ES61;213227;_Z;PERSONAS;66.433844087;A
2016;215156;215120;215129;M;ES61;213227;_Z;PERSONAS;33.012348146;A
2016;215156;215120;215129;F;ES61;213227;_Z;PERSONAS;33.421495941;A
2016;215156;215120;215130;_T;ES61;213227;_Z;PERSONAS;564.958579519;A
2016;215156;215120;215130;M;ES61;213227;_Z;PERSONAS;287.233611546;A
2016;215156;215120;215130;F;ES61;213227;_Z;PERSONAS;277.724967973;A
2016;215156;215120;215131;_T;ES61;213227;_Z;PERSONAS;299.62115564;A
2016;215156;215120;215131;M;ES61;213227;_Z;PERSONAS;150.124457598;A
2016;215156;215120;215131;F;ES61;213227;_Z;PERSONAS;149.496698042;A
2016;215156;215122;215132;_T;ES61;213227;_Z;PERSONAS;33.0;A
2016;215156;215122;215132;M;ES61;213227;_Z;PERSONAS;27.0;A
2016;215156;215122;215132;F;ES61;213227;_Z;PERSONAS;6.0;A
2016;215156;215124;215132;_T;ES61;213227;_Z;PERSONAS;2548.224771281;A
2016;215156;215124;215132;M;ES61;213227;_Z;PERSONAS;1823.831021967;A
2016;215156;215124;215132;F;ES61;213227;_Z;PERSONAS;724.393749314;A
2016;215157;215117;215132;_T;ES61;213227;_Z;PERSONAS;857.000000001;A
2016;215157;215117;215132;M;ES61;213227;_Z;PERSONAS;421.999999999;A
2016;215157;215117;215132;F;ES61;213227;_Z;PERSONAS;435.000000002;A
2016;215157;215117;215126;_T;ES61;213227;_Z;PERSONAS;38.757161913;A
2016;215157;215117;215126;M;ES61;213227;_Z;PERSONAS;15.107475782;A
2016;215157;215117;215126;F;ES61;213227;_Z;PERSONAS;23.649686131;A
2016;215157;215117;215127;_T;ES61;213227;_Z;PERSONAS;23.019828155;A
2016;215157;215117;215127;M;ES61;213227;_Z;PERSONAS;7.677631958;A
2016;215157;215117;215127;F;ES61;213227;_Z;PERSONAS;15.342196197;A
2016;215157;215117;215128;_T;ES61;213227;_Z;PERSONAS;231.388742827;A
2016;215157;215117;215128;M;ES61;213227;_Z;PERSONAS;65.961670792;A
2016;215157;215117;215128;F;ES61;213227;_Z;PERSONAS;165.427072035;A
2016;215157;215117;215129;_T;ES61;213227;_Z;PERSONAS;528.792393402;A
2016;215157;215117;215129;M;ES61;213227;_Z;PERSONAS;322.786912908;A
2016;215157;215117;215129;F;ES61;213227;_Z;PERSONAS;206.005480494;A
2016;215157;215117;215130;_T;ES61;213227;_Z;PERSONAS;24.134564871;A
2016;215157;215117;215130;M;ES61;213227;_Z;PERSONAS;7.27147687;A
2016;215157;215117;215130;F;ES61;213227;_Z;PERSONAS;16.863088001;A
2016;215157;215117;215131;_T;ES61;213227;_Z;PERSONAS;10.907308833;A
2016;215157;215117;215131;M;ES61;213227;_Z;PERSONAS;3.194831689;A
2016;215157;215117;215131;F;ES61;213227;_Z;PERSONAS;7.712477144;A
2016;215157;215120;215132;_T;ES61;213227;_Z;PERSONAS;3633.0;A
2016;215157;215120;215132;M;ES61;213227;_Z;PERSONAS;1697.0;A
2016;215157;215120;215132;F;ES61;213227;_Z;PERSONAS;1936.0;A
2016;215157;215120;215126;_T;ES61;213227;_Z;PERSONAS;658.842473632;A
2016;215157;215120;215126;M;ES61;213227;_Z;PERSONAS;306.78427377;A
2016;215157;215120;215126;F;ES61;213227;_Z;PERSONAS;352.058199862;A
2016;215157;215120;215127;_T;ES61;213227;_Z;PERSONAS;806.446415857;A
2016;215157;215120;215127;M;ES61;213227;_Z;PERSONAS;384.062075184;A
2016;215157;215120;215127;F;ES61;213227;_Z;PERSONAS;422.384340673;A
2016;215157;215120;215128;_T;ES61;213227;_Z;PERSONAS;516.32386852;A
2016;215157;215120;215128;M;ES61;213227;_Z;PERSONAS;243.229392529;A
2016;215157;215120;215128;F;ES61;213227;_Z;PERSONAS;273.094475991;A
2016;215157;215120;215129;_T;ES61;213227;_Z;PERSONAS;63.469598497;A
2016;215157;215120;215129;M;ES61;213227;_Z;PERSONAS;27.04133464;A
2016;215157;215120;215129;F;ES61;213227;_Z;PERSONAS;36.428263857;A
2016;215157;215120;215130;_T;ES61;213227;_Z;PERSONAS;1008.330959589;A
2016;215157;215120;215130;M;ES61;213227;_Z;PERSONAS;462.369270905;A
2016;215157;215120;215130;F;ES61;213227;_Z;PERSONAS;545.961688684;A
2016;215157;215120;215131;_T;ES61;213227;_Z;PERSONAS;579.586683905;A
2016;215157;215120;215131;M;ES61;213227;_Z;PERSONAS;273.513652972;A
2016;215157;215120;215131;F;ES61;213227;_Z;PERSONAS;306.073030933;A
2016;215157;215122;215132;_T;ES61;213227;_Z;PERSONAS;1.0;A
2016;215157;215122;215132;M;ES61;213227;_Z;PERSONAS;1.0;A
2016;215157;215122;215132;F;ES61;213227;_Z;PERSONAS;0.0;A
2016;215157;215124;215132;_T;ES61;213227;_Z;PERSONAS;1253.764034917;A
2016;215157;215124;215132;M;ES61;213227;_Z;PERSONAS;816.93096658;A
2016;215157;215124;215132;F;ES61;213227;_Z;PERSONAS;436.833068337;A
2017;215154;215117;215132;_T;ES61;213227;_Z;PERSONAS;6065.999999997;A
2017;215154;215117;215132;M;ES61;213227;_Z;PERSONAS;2773.999999999;A
2017;215154;215117;215132;F;ES61;213227;_Z;PERSONAS;3291.999999998;A
2017;215154;215117;215126;_T;ES61;213227;_Z;PERSONAS;469.999999998;A
2017;215154;215117;215126;M;ES61;213227;_Z;PERSONAS;221.116051747;A
2017;215154;215117;215126;F;ES61;213227;_Z;PERSONAS;248.883948251;A
2017;215154;215117;215127;_T;ES61;213227;_Z;PERSONAS;119.0;A
2017;215154;215117;215127;M;ES61;213227;_Z;PERSONAS;77.718844173;A
2017;215154;215117;215127;F;ES61;213227;_Z;PERSONAS;41.281155827;A
2017;215154;215117;215128;_T;ES61;213227;_Z;PERSONAS;4158.999999999;A
2017;215154;215117;215128;M;ES61;213227;_Z;PERSONAS;1766.038880235;A
2017;215154;215117;215128;F;ES61;213227;_Z;PERSONAS;2392.961119764;A
2017;215154;215117;215129;_T;ES61;213227;_Z;PERSONAS;809.0;A
2017;215154;215117;215129;M;ES61;213227;_Z;PERSONAS;483.86343884;A
2017;215154;215117;215129;F;ES61;213227;_Z;PERSONAS;325.13656116;A
2017;215154;215117;215130;_T;ES61;213227;_Z;PERSONAS;440.0;A
2017;215154;215117;215130;M;ES61;213227;_Z;PERSONAS;197.728688455;A
2017;215154;215117;215130;F;ES61;213227;_Z;PERSONAS;242.271311545;A
2017;215154;215117;215131;_T;ES61;213227;_Z;PERSONAS;69.0;A
2017;215154;215117;215131;M;ES61;213227;_Z;PERSONAS;27.534096549;A
2017;215154;215117;215131;F;ES61;213227;_Z;PERSONAS;41.465903451;A
2017;215154;215120;215132;_T;ES61;213227;_Z;PERSONAS;25109.0;A
2017;215154;215120;215132;M;ES61;213227;_Z;PERSONAS;14376.999999999;A
2017;215154;215120;215132;F;ES61;213227;_Z;PERSONAS;10732.000000001;A
2017;215154;215120;215126;_T;ES61;213227;_Z;PERSONAS;5101.999999999;A
2017;215154;215120;215126;M;ES61;213227;_Z;PERSONAS;2911.28004341;A
2017;215154;215120;215126;F;ES61;213227;_Z;PERSONAS;2190.719956589;A
2017;215154;215120;215127;_T;ES61;213227;_Z;PERSONAS;4960.999999999;A
2017;215154;215120;215127;M;ES61;213227;_Z;PERSONAS;2880.307348294;A
2017;215154;215120;215127;F;ES61;213227;_Z;PERSONAS;2080.692651705;A
2017;215154;215120;215128;_T;ES61;213227;_Z;PERSONAS;3477.0;A
2017;215154;215120;215128;M;ES61;213227;_Z;PERSONAS;2001.720921426;A
2017;215154;215120;215128;F;ES61;213227;_Z;PERSONAS;1475.279078574;A
2017;215154;215120;215129;_T;ES61;213227;_Z;PERSONAS;682.0;A
2017;215154;215120;215129;M;ES61;213227;_Z;PERSONAS;396.90589638;A
2017;215154;215120;215129;F;ES61;213227;_Z;PERSONAS;285.09410362;A
2017;215154;215120;215130;_T;ES61;213227;_Z;PERSONAS;7128.000000001;A
2017;215154;215120;215130;M;ES61;213227;_Z;PERSONAS;4043.843160424;A
2017;215154;215120;215130;F;ES61;213227;_Z;PERSONAS;3084.156839577;A
2017;215154;215120;215131;_T;ES61;213227;_Z;PERSONAS;3759.000000001;A
2017;215154;215120;215131;M;ES61;213227;_Z;PERSONAS;2142.942630065;A
2017;215154;215120;215131;F;ES61;213227;_Z;PERSONAS;1616.057369936;A
2017;215154;215122;215132;_T;ES61;213227;_Z;PERSONAS;60.0;A
2017;215154;215122;215132;M;ES61;213227;_Z;PERSONAS;48.0;A
2017;215154;215122;215132;F;ES61;213227;_Z;PERSONAS;12.0;A
2017;215154;215124;215132;_T;ES61;213227;_Z;PERSONAS;8176.64593197;A
2017;215154;215124;215132;M;ES61;213227;_Z;PERSONAS;5705.15767977;A
2017;215154;215124;215132;F;ES61;213227;_Z;PERSONAS;2471.4882522;A
2017;215155;215117;215132;_T;ES61;213227;_Z;PERSONAS;4172.0;A
2017;215155;215117;215132;M;ES61;213227;_Z;PERSONAS;1950.0;A
2017;215155;215117;215132;F;ES61;213227;_Z;PERSONAS;2222.0;A
2017;215155;215117;215126;_T;ES61;213227;_Z;PERSONAS;298.502115839;A
2017;215155;215117;215126;M;ES61;213227;_Z;PERSONAS;148.052840492;A
2017;215155;215117;215126;F;ES61;213227;_Z;PERSONAS;150.449275347;A
2017;215155;215117;215127;_T;ES61;213227;_Z;PERSONAS;69.025081727;A
2017;215155;215117;215127;M;ES61;213227;_Z;PERSONAS;44.27836922;A
2017;215155;215117;215127;F;ES61;213227;_Z;PERSONAS;24.746712507;A
2017;215155;215117;215128;_T;ES61;213227;_Z;PERSONAS;3237.82648339;A
2017;215155;215117;215128;M;ES61;213227;_Z;PERSONAS;1498.666652503;A
2017;215155;215117;215128;F;ES61;213227;_Z;PERSONAS;1739.159830887;A
2017;215155;215117;215129;_T;ES61;213227;_Z;PERSONAS;173.651092162;A
2017;215155;215117;215129;M;ES61;213227;_Z;PERSONAS;84.27943505;A
2017;215155;215117;215129;F;ES61;213227;_Z;PERSONAS;89.371657112;A
2017;215155;215117;215130;_T;ES61;213227;_Z;PERSONAS;355.055365615;A
2017;215155;215117;215130;M;ES61;213227;_Z;PERSONAS;158.092162802;A
2017;215155;215117;215130;F;ES61;213227;_Z;PERSONAS;196.963202813;A
2017;215155;215117;215131;_T;ES61;213227;_Z;PERSONAS;37.939861267;A
2017;215155;215117;215131;M;ES61;213227;_Z;PERSONAS;16.630539933;A
2017;215155;215117;215131;F;ES61;213227;_Z;PERSONAS;21.309321334;A
2017;215155;215120;215132;_T;ES61;213227;_Z;PERSONAS;18699.0;A
2017;215155;215120;215132;M;ES61;213227;_Z;PERSONAS;11110.999999999;A
2017;215155;215120;215132;F;ES61;213227;_Z;PERSONAS;7588.000000001;A
2017;215155;215120;215126;_T;ES61;213227;_Z;PERSONAS;3880.885680078;A
2017;215155;215120;215126;M;ES61;213227;_Z;PERSONAS;2298.001195152;A
2017;215155;215120;215126;F;ES61;213227;_Z;PERSONAS;1582.884484926;A
2017;215155;215120;215127;_T;ES61;213227;_Z;PERSONAS;3547.894327059;A
2017;215155;215120;215127;M;ES61;213227;_Z;PERSONAS;2137.580825212;A
2017;215155;215120;215127;F;ES61;213227;_Z;PERSONAS;1410.313501847;A
2017;215155;215120;215128;_T;ES61;213227;_Z;PERSONAS;2591.671702707;A
2017;215155;215120;215128;M;ES61;213227;_Z;PERSONAS;1549.629100159;A
2017;215155;215120;215128;F;ES61;213227;_Z;PERSONAS;1042.042602548;A
2017;215155;215120;215129;_T;ES61;213227;_Z;PERSONAS;476.374452154;A
2017;215155;215120;215129;M;ES61;213227;_Z;PERSONAS;284.240030675;A
2017;215155;215120;215129;F;ES61;213227;_Z;PERSONAS;192.134421479;A
2017;215155;215120;215130;_T;ES61;213227;_Z;PERSONAS;5422.903592503;A
2017;215155;215120;215130;M;ES61;213227;_Z;PERSONAS;3195.956734258;A
2017;215155;215120;215130;F;ES61;213227;_Z;PERSONAS;2226.946858245;A
2017;215155;215120;215131;_T;ES61;213227;_Z;PERSONAS;2779.270245499;A
2017;215155;215120;215131;M;ES61;213227;_Z;PERSONAS;1645.592114543;A
2017;215155;215120;215131;F;ES61;213227;_Z;PERSONAS;1133.678130956;A
2017;215155;215122;215132;_T;ES61;213227;_Z;PERSONAS;9.0;A
2017;215155;215122;215132;M;ES61;213227;_Z;PERSONAS;3.0;A
2017;215155;215122;215132;F;ES61;213227;_Z;PERSONAS;6.0;A
2017;215155;215124;215132;_T;ES61;213227;_Z;PERSONAS;3385.175370186;A
2017;215155;215124;215132;M;ES61;213227;_Z;PERSONAS;2336.369295861;A
2017;215155;215124;215132;F;ES61;213227;_Z;PERSONAS;1048.806074325;A
2017;215156;215117;215132;_T;ES61;213227;_Z;PERSONAS;1100.0;A
2017;215156;215117;215132;M;ES61;213227;_Z;PERSONAS;414.000000001;A
2017;215156;215117;215132;F;ES61;213227;_Z;PERSONAS;685.999999999;A
2017;215156;215117;215126;_T;ES61;213227;_Z;PERSONAS;144.002061378;A
2017;215156;215117;215126;M;ES61;213227;_Z;PERSONAS;58.428566958;A
2017;215156;215117;215126;F;ES61;213227;_Z;PERSONAS;85.57349442;A
2017;215156;215117;215127;_T;ES61;213227;_Z;PERSONAS;39.444522155;A
2017;215156;215117;215127;M;ES61;213227;_Z;PERSONAS;28.346377112;A
2017;215156;215117;215127;F;ES61;213227;_Z;PERSONAS;11.098145043;A
2017;215156;215117;215128;_T;ES61;213227;_Z;PERSONAS;722.245331557;A
2017;215156;215117;215128;M;ES61;213227;_Z;PERSONAS;212.271708191;A
2017;215156;215117;215128;F;ES61;213227;_Z;PERSONAS;509.973623366;A
2017;215156;215117;215129;_T;ES61;213227;_Z;PERSONAS;109.058604808;A
2017;215156;215117;215129;M;ES61;213227;_Z;PERSONAS;77.490670457;A
2017;215156;215117;215129;F;ES61;213227;_Z;PERSONAS;31.567934351;A
2017;215156;215117;215130;_T;ES61;213227;_Z;PERSONAS;58.380183615;A
2017;215156;215117;215130;M;ES61;213227;_Z;PERSONAS;28.212436175;A
2017;215156;215117;215130;F;ES61;213227;_Z;PERSONAS;30.16774744;A
2017;215156;215117;215131;_T;ES61;213227;_Z;PERSONAS;26.869296487;A
2017;215156;215117;215131;M;ES61;213227;_Z;PERSONAS;9.250241108;A
2017;215156;215117;215131;F;ES61;213227;_Z;PERSONAS;17.619055379;A
2017;215156;215120;215132;_T;ES61;213227;_Z;PERSONAS;2687.0;A
2017;215156;215120;215132;M;ES61;213227;_Z;PERSONAS;1412.0;A
2017;215156;215120;215132;F;ES61;213227;_Z;PERSONAS;1275.0;A
2017;215156;215120;215126;_T;ES61;213227;_Z;PERSONAS;525.671285354;A
2017;215156;215120;215126;M;ES61;213227;_Z;PERSONAS;271.336339325;A
2017;215156;215120;215126;F;ES61;213227;_Z;PERSONAS;254.334946029;A
2017;215156;215120;215127;_T;ES61;213227;_Z;PERSONAS;594.690675135;A
2017;215156;215120;215127;M;ES61;213227;_Z;PERSONAS;326.360861352;A
2017;215156;215120;215127;F;ES61;213227;_Z;PERSONAS;268.329813783;A
2017;215156;215120;215128;_T;ES61;213227;_Z;PERSONAS;380.535465851;A
2017;215156;215120;215128;M;ES61;213227;_Z;PERSONAS;198.80018996;A
2017;215156;215120;215128;F;ES61;213227;_Z;PERSONAS;181.735275891;A
2017;215156;215120;215129;_T;ES61;213227;_Z;PERSONAS;92.420557021;A
2017;215156;215120;215129;M;ES61;213227;_Z;PERSONAS;48.266166098;A
2017;215156;215120;215129;F;ES61;213227;_Z;PERSONAS;44.154390923;A
2017;215156;215120;215130;_T;ES61;213227;_Z;PERSONAS;713.017548972;A
2017;215156;215120;215130;M;ES61;213227;_Z;PERSONAS;368.545538657;A
2017;215156;215120;215130;F;ES61;213227;_Z;PERSONAS;344.472010315;A
2017;215156;215120;215131;_T;ES61;213227;_Z;PERSONAS;380.664467667;A
2017;215156;215120;215131;M;ES61;213227;_Z;PERSONAS;198.690904608;A
2017;215156;215120;215131;F;ES61;213227;_Z;PERSONAS;181.973563059;A
2017;215156;215122;215132;_T;ES61;213227;_Z;PERSONAS;50.0;A
2017;215156;215122;215132;M;ES61;213227;_Z;PERSONAS;44.0;A
2017;215156;215122;215132;F;ES61;213227;_Z;PERSONAS;6.0;A
2017;215156;215124;215132;_T;ES61;213227;_Z;PERSONAS;3055.505998965;A
2017;215156;215124;215132;M;ES61;213227;_Z;PERSONAS;2170.205637792;A
2017;215156;215124;215132;F;ES61;213227;_Z;PERSONAS;885.300361173;A
2017;215157;215117;215132;_T;ES61;213227;_Z;PERSONAS;793.999999997;A
2017;215157;215117;215132;M;ES61;213227;_Z;PERSONAS;409.999999998;A
2017;215157;215117;215132;F;ES61;213227;_Z;PERSONAS;383.999999999;A
2017;215157;215117;215126;_T;ES61;213227;_Z;PERSONAS;27.495822781;A
2017;215157;215117;215126;M;ES61;213227;_Z;PERSONAS;14.634644297;A
