D_ESTADO_DATO_0;D_PUNTOS_TURISTICOS_0;D_RESITUR_0;D_TEMPORAL_0;INDICATOR;OBS_VALUE;FREQ
40123;55120;516705;2020;Estancia media;13.045276113827336;A
40123;55120;516705;2019;Estancia media;9.935431154483656;A
40123;55120;516705;2018;Estancia media;8.634411378482408;A
40123;55120;516705;2017;Estancia media;8.605590285418112;A
40123;55120;516705;2016;Estancia media;8.316089924189061;A
40123;55120;516705;2015;Estancia media;10.145896737884572;A
40123;55120;516705;2014;Estancia media;8.22147145785488;A
40123;55120;516706;2020;Estancia media;6.816092302298569;A
40123;55120;516706;2019;Estancia media;6.615630511290972;A
40123;55120;516706;2018;Estancia media;6.922487275325312;A
40123;55120;516706;2017;Estancia media;6.104610565537886;A
40123;55120;516706;2016;Estancia media;6.452102928722059;A
40123;55120;516706;2015;Estancia media;7.071540158233073;A
40123;55120;516706;2014;Estancia media;5.6521556511103626;A
40123;55120;516707;2020;Estancia media;7.31656223910122;A
40123;55120;516707;2019;Estancia media;3.6321994496470573;A
40123;55120;516707;2018;Estancia media;7.457181963209337;A
40123;55120;516707;2017;Estancia media;7.940107862908443;A
40123;55120;516707;2016;Estancia media;6.579830963555009;A
40123;55120;516707;2015;Estancia media;6.864901725617053;A
40123;55120;516707;2014;Estancia media;5.906802983834744;A
40123;55120;516708;2020;Estancia media;9.640822284090072;A
40123;55120;516708;2019;Estancia media;5.778349238786141;A
40123;55120;516708;2018;Estancia media;4.995324791508793;A
40123;55120;516708;2017;Estancia media;4.555350041939205;A
40123;55120;516708;2016;Estancia media;6.7076663955721125;A
40123;55120;516708;2015;Estancia media;5.457624345014167;A
40123;55120;516708;2014;Estancia media;5.137305482549962;A
40123;55120;55568;2020;Estancia media;6.064486560061377;A
40123;55120;55568;2019;Estancia media;4.780942012975732;A
40123;55120;55568;2018;Estancia media;5.145008519975423;A
40123;55120;55568;2017;Estancia media;4.889925131964261;A
40123;55120;55568;2016;Estancia media;6.023444529346879;A
40123;55120;55568;2015;Estancia media;5.3578762499913095;A
40123;55120;55568;2014;Estancia media;5.699148641409631;A
40123;55120;516709;2020;Estancia media;-;A
40123;55120;516709;2019;Estancia media;4.551289975870935;A
40123;55120;516709;2018;Estancia media;4.641599651525173;A
40123;55120;516709;2017;Estancia media;4.84690388779162;A
40123;55120;516709;2016;Estancia media;1.6625992809423142;A
40123;55120;516709;2015;Estancia media;3.573186075779657;A
40123;55120;516709;2014;Estancia media;3.8344594594231363;A
40123;55120;516710;2020;Estancia media;5.735224053184716;A
40123;55120;516710;2019;Estancia media;4.474469617847912;A
40123;55120;516710;2018;Estancia media;6.362540747593513;A
40123;55120;516710;2017;Estancia media;8.057814768789854;A
40123;55120;516710;2016;Estancia media;9.531885242651413;A
40123;55120;516710;2015;Estancia media;10.107441787431583;A
40123;55120;516710;2014;Estancia media;8.063347265140939;A
40123;55120;516711;2020;Estancia media;8.63907875060713;A
40123;55120;516711;2019;Estancia media;4.727930431178791;A
40123;55120;516711;2018;Estancia media;6.569605489816457;A
40123;55120;516711;2017;Estancia media;5.447898221883563;A
40123;55120;516711;2016;Estancia media;6.832610542279449;A
40123;55120;516711;2015;Estancia media;6.569290279464045;A
40123;55120;516711;2014;Estancia media;7.487559689969916;A
40123;55120;516712;2020;Estancia media;8.726165651844722;A
40123;55120;516712;2019;Estancia media;10.475606291122762;A
40123;55120;516712;2018;Estancia media;10.779954286668337;A
40123;55120;516712;2017;Estancia media;7.344841147968454;A
40123;55120;516712;2016;Estancia media;8.305479898943267;A
40123;55120;516712;2015;Estancia media;8.115742003033303;A
40123;55120;516712;2014;Estancia media;8.339138745429;A
40123;55120;55571;2020;Estancia media;8.274497700278442;A
40123;55120;55571;2019;Estancia media;5.468636958470728;A
40123;55120;55571;2018;Estancia media;7.901713263495482;A
40123;55120;55571;2017;Estancia media;6.929676844964371;A
40123;55120;55571;2016;Estancia media;7.900500367643145;A
40123;55120;55571;2015;Estancia media;7.93446978078277;A
40123;55120;55571;2014;Estancia media;7.499267611984408;A
40123;55120;516713;2020;Estancia media;7.320073307460112;A
40123;55120;516713;2019;Estancia media;3.905179643882191;A
40123;55120;516713;2018;Estancia media;4.648810002658843;A
40123;55120;516713;2017;Estancia media;4.686445154073014;A
40123;55120;516713;2016;Estancia media;4.707485638996825;A
40123;55120;516713;2015;Estancia media;5.215644691705157;A
40123;55120;516713;2014;Estancia media;6.280376781566308;A
40123;55120;516715;2020;Estancia media;4.384892117220344;A
40123;55120;516715;2019;Estancia media;4.649929707734823;A
40123;55120;516715;2018;Estancia media;4.961700958565981;A
40123;55120;516715;2017;Estancia media;3.6544627701667167;A
40123;55120;516715;2016;Estancia media;4.000620196406621;A
40123;55120;516715;2015;Estancia media;3.822023784959739;A
40123;55120;516715;2014;Estancia media;5.093459594882603;A
40123;55120;55574;2020;Estancia media;6.524254031022186;A
40123;55120;55574;2019;Estancia media;5.089385128084318;A
40123;55120;55574;2018;Estancia media;5.980786004097696;A
40123;55120;55574;2017;Estancia media;5.688634650755887;A
40123;55120;55574;2016;Estancia media;6.520024239131595;A
40123;55120;55574;2015;Estancia media;7.030836617418548;A
40123;55120;55574;2014;Estancia media;6.2814875040968445;A
40123;55120;516716;2020;Estancia media;7.033104599384149;A
40123;55120;516716;2019;Estancia media;6.958872988127404;A
40123;55120;516716;2018;Estancia media;8.445474915465828;A
40123;55120;516716;2017;Estancia media;7.054699611990046;A
40123;55120;516716;2016;Estancia media;4.340714853019575;A
40123;55120;516716;2015;Estancia media;5.710484708822334;A
40123;55120;516716;2014;Estancia media;5.453604353914452;A
40123;55120;516717;2020;Estancia media;9.469638228511663;A
40123;55120;516717;2019;Estancia media;7.257777725646333;A
40123;55120;516717;2018;Estancia media;7.569205833651399;A
40123;55120;516717;2017;Estancia media;6.395058348423007;A
40123;55120;516717;2016;Estancia media;8.472860461164629;A
40123;55120;516717;2015;Estancia media;9.25172819200445;A
40123;55120;516717;2014;Estancia media;10.492389123490112;A
40123;55120;516718;2020;Estancia media;5.576917113992746;A
40123;55120;516718;2019;Estancia media;4.491661022093987;A
40123;55120;516718;2018;Estancia media;4.868950047378998;A
40123;55120;516718;2017;Estancia media;5.568228393125488;A
40123;55120;516718;2016;Estancia media;4.629866203719268;A
40123;55120;516718;2015;Estancia media;4.685593179663117;A
40123;55120;516718;2014;Estancia media;6.317607983211415;A
40123;55120;516719;2020;Estancia media;15.19667166332417;A
40123;55120;516719;2019;Estancia media;4.7809289781314925;A
40123;55120;516719;2018;Estancia media;5.55943231975294;A
40123;55120;516719;2017;Estancia media;5.627598924342106;A
40123;55120;516719;2016;Estancia media;6.504779974287875;A
40123;55120;516719;2015;Estancia media;6.252241492387677;A
40123;55120;516719;2014;Estancia media;5.247345416697723;A
40123;55120;516720;2020;Estancia media;11.029588552006476;A
40123;55120;516720;2019;Estancia media;5.024788193335614;A
40123;55120;516720;2018;Estancia media;7.3702230623276535;A
40123;55120;516720;2017;Estancia media;6.87109129808393;A
40123;55120;516720;2016;Estancia media;6.860016270416115;A
40123;55120;516720;2015;Estancia media;6.24066658730926;A
40123;55120;516720;2014;Estancia media;7.5569947631064;A
40123;55120;516721;2020;Estancia media;10.610158730157575;A
40123;55120;516721;2019;Estancia media;4.7655648185623125;A
40123;55120;516721;2018;Estancia media;7.496706375323945;A
40123;55120;516721;2017;Estancia media;8.357594671720689;A
40123;55120;516721;2016;Estancia media;8.005823786983193;A
40123;55120;516721;2015;Estancia media;8.518903443306668;A
40123;55120;516721;2014;Estancia media;8.929066038166193;A
40123;55120;516722;2020;Estancia media;8.695233140293382;A
40123;55120;516722;2019;Estancia media;6.518917447560006;A
40123;55120;516722;2018;Estancia media;4.298847415572172;A
40123;55120;516722;2017;Estancia media;5.012719712983431;A
40123;55120;516722;2016;Estancia media;2.737434470038074;A
40123;55120;516722;2015;Estancia media;4.183356671130623;A
40123;55120;516722;2014;Estancia media;4.4485354433916005;A
40123;55120;516724;2020;Estancia media;5.7553206083088355;A
40123;55120;516724;2019;Estancia media;5.980845169015613;A
40123;55120;516724;2018;Estancia media;5.971151847831309;A
40123;55120;516724;2017;Estancia media;5.993356212418414;A
40123;55120;516724;2016;Estancia media;6.079307231908551;A
40123;55120;516724;2015;Estancia media;6.1959649223285505;A
40123;55120;516724;2014;Estancia media;6.554753372305607;A
40123;55120;516725;2020;Estancia media;8.07537050971075;A
40123;55120;516725;2019;Estancia media;5.013530858143443;A
40123;55120;516725;2018;Estancia media;4.929004490734359;A
40123;55120;516725;2017;Estancia media;5.6198997414639535;A
40123;55120;516725;2016;Estancia media;6.461508329003624;A
40123;55120;516725;2015;Estancia media;6.909072483097046;A
40123;55120;516725;2014;Estancia media;6.1399481391796;A
40123;55120;516726;2020;Estancia media;6.551434204552524;A
40123;55120;516726;2019;Estancia media;4.744856210748016;A
40123;55120;516726;2018;Estancia media;4.663744756444088;A
40123;55120;516726;2017;Estancia media;4.89477904797533;A
40123;55120;516726;2016;Estancia media;5.580758573515139;A
40123;55120;516726;2015;Estancia media;5.804095748080381;A
40123;55120;516726;2014;Estancia media;5.037149490368876;A
40123;55120;516727;2020;Estancia media;5.415111920982273;A
40123;55120;516727;2019;Estancia media;6.496635345479141;A
40123;55120;516727;2018;Estancia media;6.852787543063098;A
40123;55120;516727;2017;Estancia media;3.3304570776041227;A
40123;55120;516727;2016;Estancia media;4.585350592220553;A
40123;55120;516727;2015;Estancia media;5.443174351862048;A
40123;55120;516727;2014;Estancia media;4.742881985589694;A
40123;269778;55698;2020;Estancia media;6.105565481679806;A
40123;269778;55698;2019;Estancia media;6.249047333564942;A
40123;269778;55698;2018;Estancia media;6.857368943230099;A
40123;269778;55698;2017;Estancia media;6.705900928903765;A
40123;269778;55698;2016;Estancia media;6.899903634231815;A
40123;269778;55698;2015;Estancia media;6.9150724231027265;A
40123;269778;55698;2014;Estancia media;6.517687018132179;A
40123;269778;55565;2020;Estancia media;4.8593557692863545;A
40123;269778;55565;2019;Estancia media;4.2624074153526035;A
40123;269778;55565;2018;Estancia media;4.475382123017925;A
40123;269778;55565;2017;Estancia media;5.210961097693906;A
40123;269778;55565;2016;Estancia media;5.325975375158319;A
40123;269778;55565;2015;Estancia media;5.549496689800576;A
40123;269778;55565;2014;Estancia media;5.304422329110713;A
40123;269778;55697;2020;Estancia media;6.697422559803487;A
40123;269778;55697;2019;Estancia media;6.591097748286994;A
40123;269778;55697;2018;Estancia media;7.1634525758421805;A
40123;269778;55697;2017;Estancia media;6.8814996799831984;A
40123;269778;55697;2016;Estancia media;7.075674448632793;A
40123;269778;55697;2015;Estancia media;7.0945215569067095;A
40123;269778;55697;2014;Estancia media;6.738854398946272;A
40123;269778;55577;2020;Estancia media;6.455603743735502;A
40123;269778;55577;2019;Estancia media;8.647164917727574;A
40123;269778;55577;2018;Estancia media;8.280505251559433;A
40123;269778;55577;2017;Estancia media;7.112836454847185;A
40123;269778;55577;2016;Estancia media;6.784210251452723;A
40123;269778;55577;2015;Estancia media;7.5078549832532255;A
40123;269778;55577;2014;Estancia media;6.672096428301045;A
40123;269778;516705;2020;Estancia media;5.537822121951362;A
40123;269778;516705;2019;Estancia media;5.332152488756343;A
40123;269778;516705;2018;Estancia media;4.797158187743857;A
40123;269778;516705;2017;Estancia media;5.675888229800814;A
40123;269778;516705;2016;Estancia media;7.122532478405811;A
40123;269778;516705;2015;Estancia media;8.759174692176327;A
40123;269778;516705;2014;Estancia media;6.365915919965513;A
40123;269778;516706;2020;Estancia media;5.73535744547074;A
40123;269778;516706;2019;Estancia media;7.839723798780381;A
40123;269778;516706;2018;Estancia media;5.676386423723605;A
40123;269778;516706;2017;Estancia media;7.1945683384638075;A
40123;269778;516706;2016;Estancia media;7.217837827319439;A
40123;269778;516706;2015;Estancia media;7.242885113013612;A
40123;269778;516706;2014;Estancia media;6.6451507844017215;A
40123;269778;516707;2020;Estancia media;7.448327002449783;A
40123;269778;516707;2019;Estancia media;6.16058218363477;A
40123;269778;516707;2018;Estancia media;6.721813159111404;A
40123;269778;516707;2017;Estancia media;7.447646529318362;A
40123;269778;516707;2016;Estancia media;7.556560100593071;A
40123;269778;516707;2015;Estancia media;6.932220291359406;A
40123;269778;516707;2014;Estancia media;6.603805954998116;A
40123;269778;516708;2020;Estancia media;7.550550800773863;A
40123;269778;516708;2019;Estancia media;8.178529596789627;A
40123;269778;516708;2018;Estancia media;7.159738838810967;A
40123;269778;516708;2017;Estancia media;7.086009926470968;A
40123;269778;516708;2016;Estancia media;7.5489243548110485;A
40123;269778;516708;2015;Estancia media;7.096128300678733;A
40123;269778;516708;2014;Estancia media;7.055225907267481;A
40123;269778;55568;2020;Estancia media;6.995278857565479;A
40123;269778;55568;2019;Estancia media;5.434889442124893;A
40123;269778;55568;2018;Estancia media;7.053812998743549;A
40123;269778;55568;2017;Estancia media;6.682907641464147;A
40123;269778;55568;2016;Estancia media;6.945764978691271;A
40123;269778;55568;2015;Estancia media;7.341452760731568;A
40123;269778;55568;2014;Estancia media;6.436615585532633;A
40123;269778;516709;2020;Estancia media;-;A
40123;269778;516709;2019;Estancia media;5.120820275513242;A
40123;269778;516709;2018;Estancia media;5.894720391976597;A
40123;269778;516709;2017;Estancia media;6.812590088906455;A
40123;269778;516709;2016;Estancia media;5.2640476935775515;A
40123;269778;516709;2015;Estancia media;5.359353254434805;A
40123;269778;516709;2014;Estancia media;6.732611165726785;A
40123;269778;516710;2020;Estancia media;6.760056568759878;A
40123;269778;516710;2019;Estancia media;6.416772298786904;A
40123;269778;516710;2018;Estancia media;6.608578864905897;A
40123;269778;516710;2017;Estancia media;7.1772016743086375;A
40123;269778;516710;2016;Estancia media;7.413131718400629;A
40123;269778;516710;2015;Estancia media;6.279342571842342;A
40123;269778;516710;2014;Estancia media;6.790483700988584;A
40123;269778;516711;2020;Estancia media;6.431377004873555;A
40123;269778;516711;2019;Estancia media;5.935582440504386;A
40123;269778;516711;2018;Estancia media;6.6005494760058205;A
40123;269778;516711;2017;Estancia media;6.674449982625907;A
40123;269778;516711;2016;Estancia media;6.192814089125681;A
40123;269778;516711;2015;Estancia media;7.3892098107422015;A
40123;269778;516711;2014;Estancia media;6.633159747148422;A
40123;269778;516712;2020;Estancia media;4.815746973480582;A
40123;269778;516712;2019;Estancia media;6.6648616207746745;A
40123;269778;516712;2018;Estancia media;5.296408437704918;A
40123;269778;516712;2017;Estancia media;9.795517525948132;A
40123;269778;516712;2016;Estancia media;6.1721633506535944;A
40123;269778;516712;2015;Estancia media;6.038035948584247;A
40123;269778;516712;2014;Estancia media;4.831279579295589;A
40123;269778;55571;2020;Estancia media;5.979720763215935;A
40123;269778;55571;2019;Estancia media;6.862275375358829;A
40123;269778;55571;2018;Estancia media;6.871328862954803;A
40123;269778;55571;2017;Estancia media;6.904047406057667;A
40123;269778;55571;2016;Estancia media;6.903498527517694;A
40123;269778;55571;2015;Estancia media;7.578255508269729;A
40123;269778;55571;2014;Estancia media;6.829618355110428;A
40123;269778;516713;2020;Estancia media;4.326261156978362;A
40123;269778;516713;2019;Estancia media;4.998194966142595;A
40123;269778;516713;2018;Estancia media;9.480724138859598;A
40123;269778;516713;2017;Estancia media;5.688880951851911;A
40123;269778;516713;2016;Estancia media;6.355699660160792;A
40123;269778;516713;2015;Estancia media;6.507298093825003;A
40123;269778;516713;2014;Estancia media;6.18608896208352;A
40123;269778;516715;2020;Estancia media;6.19985898428149;A
40123;269778;516715;2019;Estancia media;6.176287883108311;A
40123;269778;516715;2018;Estancia media;6.380490750156514;A
40123;269778;516715;2017;Estancia media;6.9403249155265305;A
40123;269778;516715;2016;Estancia media;6.829325488114489;A
40123;269778;516715;2015;Estancia media;6.498185626864145;A
40123;269778;516715;2014;Estancia media;6.424684007474943;A
40123;269778;55574;2020;Estancia media;6.879113846946748;A
40123;269778;55574;2019;Estancia media;6.54093777386015;A
40123;269778;55574;2018;Estancia media;7.219728026179917;A
40123;269778;55574;2017;Estancia media;7.000180228266676;A
40123;269778;55574;2016;Estancia media;7.049883710055895;A
40123;269778;55574;2015;Estancia media;7.0305713951112905;A
40123;269778;55574;2014;Estancia media;6.723761234061484;A
40123;269778;516716;2020;Estancia media;6.475885782962061;A
40123;269778;516716;2019;Estancia media;4.186533257701858;A
40123;269778;516716;2018;Estancia media;5.1366380457148635;A
40123;269778;516716;2017;Estancia media;4.008637473398517;A
40123;269778;516716;2016;Estancia media;5.273784087034029;A
40123;269778;516716;2015;Estancia media;7.788770344748298;A
40123;269778;516716;2014;Estancia media;4.697671809101022;A
40123;269778;516717;2020;Estancia media;8.511620382660164;A
40123;269778;516717;2019;Estancia media;8.656353710102445;A
40123;269778;516717;2018;Estancia media;8.897112874060793;A
40123;269778;516717;2017;Estancia media;8.578879139362448;A
40123;269778;516717;2016;Estancia media;10.030966901861978;A
40123;269778;516717;2015;Estancia media;9.019551977359546;A
40123;269778;516717;2014;Estancia media;9.487868955456547;A
40123;269778;516718;2020;Estancia media;6.297520699804151;A
40123;269778;516718;2019;Estancia media;6.4626488345409046;A
40123;269778;516718;2018;Estancia media;5.717103358468193;A
40123;269778;516718;2017;Estancia media;6.054184527879663;A
40123;269778;516718;2016;Estancia media;6.7051591835603155;A
40123;269778;516718;2015;Estancia media;7.384452697796698;A
40123;269778;516718;2014;Estancia media;6.017334152164773;A
40123;269778;516719;2020;Estancia media;6.601540280331474;A
40123;269778;516719;2019;Estancia media;6.882834259011347;A
40123;269778;516719;2018;Estancia media;7.124083346981915;A
40123;269778;516719;2017;Estancia media;6.581304599163398;A
40123;269778;516719;2016;Estancia media;7.143016867287536;A
40123;269778;516719;2015;Estancia media;7.306840924022673;A
40123;269778;516719;2014;Estancia media;7.163734112591111;A
40123;269778;516720;2020;Estancia media;5.887881511928805;A
40123;269778;516720;2019;Estancia media;6.5817909133854275;A
40123;269778;516720;2018;Estancia media;11.077697708531938;A
40123;269778;516720;2017;Estancia media;6.538284460159099;A
40123;269778;516720;2016;Estancia media;6.759994303877518;A
40123;269778;516720;2015;Estancia media;7.643290344764275;A
40123;269778;516720;2014;Estancia media;6.653340085194352;A
40123;269778;516721;2020;Estancia media;8.434970333607213;A
40123;269778;516721;2019;Estancia media;8.008759552574631;A
40123;269778;516721;2018;Estancia media;6.678567303202623;A
40123;269778;516721;2017;Estancia media;6.869692995787573;A
40123;269778;516721;2016;Estancia media;5.985467619819203;A
40123;269778;516721;2015;Estancia media;5.862247292393101;A
40123;269778;516721;2014;Estancia media;6.532403731269482;A
40123;269778;516722;2020;Estancia media;8.741343685128287;A
40123;269778;516722;2019;Estancia media;5.336387241420293;A
40123;269778;516722;2018;Estancia media;4.033674087012693;A
40123;269778;516722;2017;Estancia media;5.750029210995263;A
40123;269778;516722;2016;Estancia media;5.600998074050893;A
40123;269778;516722;2015;Estancia media;6.748802860148505;A
40123;269778;516722;2014;Estancia media;5.324788199779991;A
40123;269778;516724;2020;Estancia media;6.992693630300678;A
40123;269778;516724;2019;Estancia media;6.130356331039023;A
40123;269778;516724;2018;Estancia media;5.9551787816395;A
40123;269778;516724;2017;Estancia media;6.1578608570319595;A
40123;269778;516724;2016;Estancia media;6.7971473907859075;A
40123;269778;516724;2015;Estancia media;6.824405739657076;A
40123;269778;516724;2014;Estancia media;6.431950243349095;A
40123;269778;516725;2020;Estancia media;6.664777688855402;A
40123;269778;516725;2019;Estancia media;6.479913292697788;A
40123;269778;516725;2018;Estancia media;6.416895315471636;A
40123;269778;516725;2017;Estancia media;6.53885470518629;A
40123;269778;516725;2016;Estancia media;6.463188142192884;A
40123;269778;516725;2015;Estancia media;6.477742003446197;A
40123;269778;516725;2014;Estancia media;6.260483977050891;A
40123;269778;516726;2020;Estancia media;3.3472305014130295;A
40123;269778;516726;2019;Estancia media;4.835517207037051;A
40123;269778;516726;2018;Estancia media;5.266639929909978;A
40123;269778;516726;2017;Estancia media;5.116953678048123;A
40123;269778;516726;2016;Estancia media;6.297357752009523;A
40123;269778;516726;2015;Estancia media;6.664610056757619;A
40123;269778;516726;2014;Estancia media;5.744881916129017;A
40123;269778;516727;2020;Estancia media;5.964474913105788;A
40123;269778;516727;2019;Estancia media;5.713111639902584;A
40123;269778;516727;2018;Estancia media;8.649555857874708;A
40123;269778;516727;2017;Estancia media;5.960516576445187;A
40123;269778;516727;2016;Estancia media;6.532389969442205;A
40123;269778;516727;2015;Estancia media;6.285006522093997;A
40123;269778;516727;2014;Estancia media;6.9795835853497605;A
40123;70689;55698;2020;Estancia media;4.95618531168211;A
40123;70689;55698;2019;Estancia media;5.7481107420751565;A
40123;70689;55698;2018;Estancia media;5.9990549400887065;A
40123;70689;55698;2017;Estancia media;5.953223679016509;A
40123;70689;55698;2016;Estancia media;4.92641476040341;A
40123;70689;55698;2015;Estancia media;5.188944823967747;A
40123;70689;55698;2014;Estancia media;6.375607095399149;A
40123;70689;55565;2020;Estancia media;3.610947958792675;A
40123;70689;55565;2019;Estancia media;3.8389834888420387;A
40123;70689;55565;2018;Estancia media;4.28484231192849;A
40123;70689;55565;2017;Estancia media;4.218459020826923;A
40123;70689;55565;2016;Estancia media;3.8051325173499717;A
40123;70689;55565;2015;Estancia media;4.648581840631777;A
40123;70689;55565;2014;Estancia media;5.038699261404167;A
40123;70689;55697;2020;Estancia media;7.962901133718384;A
40123;70689;55697;2019;Estancia media;6.502772392001093;A
40123;70689;55697;2018;Estancia media;6.716355062955838;A
40123;70689;55697;2017;Estancia media;6.848282717599159;A
40123;70689;55697;2016;Estancia media;5.513203581089006;A
40123;70689;55697;2015;Estancia media;5.531606373250016;A
40123;70689;55697;2014;Estancia media;6.928817149650939;A
40123;70689;55577;2020;Estancia media;5.552224912930594;A
40123;70689;55577;2019;Estancia media;5.427491676790636;A
40123;70689;55577;2018;Estancia media;8.021948462868762;A
40123;70689;55577;2017;Estancia media;8.213923726114535;A
40123;70689;55577;2016;Estancia media;6.411804153053656;A
40123;70689;55577;2015;Estancia media;6.798455604380026;A
40123;70689;55577;2014;Estancia media;7.042230921150254;A
40123;70689;516705;2020;Estancia media;-;A
40123;70689;516705;2019;Estancia media;3.0748264955484146;A
40123;70689;516705;2018;Estancia media;5.8480798578291555;A
40123;70689;516705;2017;Estancia media;15.224252380247068;A
40123;70689;516705;2016;Estancia media;7.825134682639559;A
40123;70689;516705;2015;Estancia media;11.25501642419381;A
40123;70689;516705;2014;Estancia media;9.39247579600986;A
40123;70689;516706;2020;Estancia media;6.8291015971511735;A
40123;70689;516706;2019;Estancia media;7.560492212413703;A
40123;70689;516706;2018;Estancia media;7.88744489500398;A
40123;70689;516706;2017;Estancia media;7.450810046174307;A
40123;70689;516706;2016;Estancia media;5.572132094503481;A
40123;70689;516706;2015;Estancia media;5.100780879692989;A
40123;70689;516706;2014;Estancia media;4.950361250966559;A
40123;70689;516707;2020;Estancia media;7.955090662779729;A
40123;70689;516707;2019;Estancia media;7.07437948846955;A
40123;70689;516707;2018;Estancia media;6.46548516338941;A
40123;70689;516707;2017;Estancia media;5.667598603761506;A
40123;70689;516707;2016;Estancia media;5.781896798481874;A
40123;70689;516707;2015;Estancia media;7.131666588499244;A
40123;70689;516707;2014;Estancia media;9.645304529474327;A
40123;70689;516708;2020;Estancia media;8.728935416442368;A
40123;70689;516708;2019;Estancia media;11.46979832195867;A
40123;70689;516708;2018;Estancia media;4.539074496184365;A
40123;70689;516708;2017;Estancia media;5.009924760815405;A
40123;70689;516708;2016;Estancia media;5.679815448429023;A
40123;70689;516708;2015;Estancia media;6.409011624109584;A
40123;70689;516708;2014;Estancia media;12.280340809476124;A
40123;70689;55568;2020;Estancia media;9.365067551492864;A
40123;70689;55568;2019;Estancia media;4.944518265547192;A
40123;70689;55568;2018;Estancia media;7.346610918393687;A
40123;70689;55568;2017;Estancia media;8.418943650405089;A
40123;70689;55568;2016;Estancia media;4.325679874478953;A
40123;70689;55568;2015;Estancia media;4.819702870847309;A
40123;70689;55568;2014;Estancia media;7.40661470677261;A
40123;70689;516709;2017;Estancia media;2.3402050898395297;A
40123;70689;516709;2016;Estancia media;1.301742393428931;A
40123;70689;516709;2014;Estancia media;3.5134686538810236;A
40123;70689;516710;2020;Estancia media;7.055381630015017;A
40123;70689;516710;2019;Estancia media;5.497064861607088;A
40123;70689;516710;2018;Estancia media;6.552104904735026;A
40123;70689;516710;2017;Estancia media;6.053780339322128;A
40123;70689;516710;2016;Estancia media;5.899521661270863;A
40123;70689;516710;2015;Estancia media;6.254697204740017;A
40123;70689;516710;2014;Estancia media;7.371038638232672;A
40123;70689;516711;2020;Estancia media;3.9367001674530906;A
40123;70689;516711;2019;Estancia media;3.884582576150417;A
40123;70689;516711;2018;Estancia media;7.425057801427073;A
40123;70689;516711;2017;Estancia media;5.803854119672685;A
40123;70689;516711;2016;Estancia media;4.1809938561695015;A
40123;70689;516711;2015;Estancia media;6.363472503288049;A
40123;70689;516711;2014;Estancia media;4.18290105184786;A
40123;70689;516712;2019;Estancia media;-;A
40123;70689;516712;2018;Estancia media;-;A
40123;70689;516712;2017;Estancia media;2.000000000071222;A
40123;70689;516712;2016;Estancia media;6.0;A
40123;70689;55571;2020;Estancia media;7.137946236067128;A
40123;70689;55571;2019;Estancia media;5.588469849031355;A
40123;70689;55571;2018;Estancia media;6.551471238053568;A
40123;70689;55571;2017;Estancia media;5.4802750565636345;A
40123;70689;55571;2016;Estancia media;5.53110634950812;A
40123;70689;55571;2015;Estancia media;8.278865560435928;A
40123;70689;55571;2014;Estancia media;7.46870636696668;A
40123;70689;516713;2020;Estancia media;5.387013575689846;A
40123;70689;516713;2019;Estancia media;5.223186076498346;A
40123;70689;516713;2018;Estancia media;4.879824366395215;A
40123;70689;516713;2017;Estancia media;5.16437656320884;A
40123;70689;516713;2016;Estancia media;2.864631910248239;A
40123;70689;516713;2015;Estancia media;5.3572575557477595;A
40123;70689;516713;2014;Estancia media;5.339760781267521;A
40123;70689;516715;2020;Estancia media;-;A
40123;70689;516715;2019;Estancia media;5.193328045640435;A
40123;70689;516715;2018;Estancia media;3.1023161909183563;A
40123;70689;516715;2017;Estancia media;5.3789614099146075;A
40123;70689;516715;2016;Estancia media;10.031643301771338;A
40123;70689;516715;2015;Estancia media;-;A
40123;70689;516715;2014;Estancia media;6.193880221226537;A
40123;70689;55574;2020;Estancia media;7.639639049286172;A
40123;70689;55574;2019;Estancia media;6.677803513613839;A
40123;70689;55574;2018;Estancia media;6.810118249081965;A
40123;70689;55574;2017;Estancia media;7.382434847208648;A
40123;70689;55574;2016;Estancia media;5.990190985724824;A
40123;70689;55574;2015;Estancia media;5.202874360566643;A
40123;70689;55574;2014;Estancia media;6.878064341754474;A
40123;70689;516716;2019;Estancia media;11.035675297410792;A
40123;70689;516716;2018;Estancia media;7.048628070719221;A
40123;70689;516716;2017;Estancia media;7.774622041932437;A
40123;70689;516716;2016;Estancia media;4.843075348239691;A
40123;70689;516716;2015;Estancia media;9.05404554735777;A
40123;70689;516716;2014;Estancia media;3.3997931231086307;A
40123;70689;516717;2020;Estancia media;10.607970656578415;A
40123;70689;516717;2019;Estancia media;8.882577163086706;A
40123;70689;516717;2018;Estancia media;7.154478353864159;A
40123;70689;516717;2017;Estancia media;7.481314716093459;A
40123;70689;516717;2016;Estancia media;6.9045995335677475;A
40123;70689;516717;2015;Estancia media;7.836350447134878;A
40123;70689;516717;2014;Estancia media;8.142748228686466;A
40123;70689;516718;2020;Estancia media;3.9209856334983764;A
40123;70689;516718;2019;Estancia media;26.801470892008304;A
40123;70689;516718;2018;Estancia media;3.3753028738798108;A
40123;70689;516718;2017;Estancia media;4.183122468783376;A
40123;70689;516718;2016;Estancia media;7.448357149670265;A
40123;70689;516718;2015;Estancia media;5.378002344655506;A
40123;70689;516718;2014;Estancia media;3.53234561664911;A
