D_ESTADO_DATO_0;D_RESITUR_0;D_TEMPORAL_0;D_TERRITORIO_0;INDICATOR;OBS_VALUE;FREQ
40123;516711;2018;3142;Estancia media;2.741924860212797;A
40123;516711;2017;3143;Estancia media;3.3141763462964597;A
40123;516711;2017;2352;Estancia media;5.103283864116132;A
40123;516711;2017;2402;Estancia media;3.092142388138706;A
40123;516711;2017;2482;Estancia media;1.4736772915882352;A
40123;516711;2017;2713;Estancia media;2.234513383651591;A
40123;516711;2017;2797;Estancia media;3.53686270297592;A
40123;516711;2017;2911;Estancia media;1.8881682439787808;A
40123;516711;2017;3023;Estancia media;3.939098546574059;A
40123;516711;2017;3142;Estancia media;2.6192189656577387;A
40123;516711;2016;3143;Estancia media;3.392798278247594;A
40123;516711;2016;2352;Estancia media;4.255766465220503;A
40123;516711;2016;2402;Estancia media;2.7000591270996948;A
40123;516711;2016;2482;Estancia media;1.433244724160348;A
40123;516711;2016;2713;Estancia media;2.3743769214612795;A
40123;516711;2016;2797;Estancia media;2.988522269401939;A
40123;516711;2016;2911;Estancia media;1.8712513947513432;A
40123;516711;2016;3023;Estancia media;4.4203146043846155;A
40123;516711;2016;3142;Estancia media;2.723051729668922;A
40123;516711;2015;3143;Estancia media;3.859237607252361;A
40123;516711;2015;2352;Estancia media;4.126026041158741;A
40123;516711;2015;2402;Estancia media;2.611296154232344;A
40123;516711;2015;2482;Estancia media;1.8131728150728552;A
40123;516711;2015;2713;Estancia media;2.676208660333623;A
40123;516711;2015;2797;Estancia media;4.70911766775086;A
40123;516711;2015;2911;Estancia media;2.837704573795601;A
40123;516711;2015;3023;Estancia media;5.504387016766467;A
40123;516711;2015;3142;Estancia media;2.8042188689140595;A
40123;516711;2014;3143;Estancia media;4.055625286213417;A
40123;516711;2014;2352;Estancia media;3.363689549982757;A
40123;516711;2014;2402;Estancia media;3.1754936599904986;A
40123;516711;2014;2482;Estancia media;1.5685090418283207;A
40123;516711;2014;2713;Estancia media;2.534645042755179;A
40123;516711;2014;2797;Estancia media;3.326762493804645;A
40123;516711;2014;2911;Estancia media;8.804567425826836;A
40123;516711;2014;3023;Estancia media;5.587653182921877;A
40123;516711;2014;3142;Estancia media;2.712489185360431;A
40123;516712;2020;3143;Estancia media;5.202290343272649;A
40123;516712;2020;2352;Estancia media;-;A
40123;516712;2020;2402;Estancia media;3.420205912870951;A
40123;516712;2020;2482;Estancia media;2.4325158907007505;A
40123;516712;2020;2713;Estancia media;4.098300970832903;A
40123;516712;2020;2797;Estancia media;;A
40123;516712;2020;2911;Estancia media;;A
40123;516712;2020;3023;Estancia media;6.391782348264324;A
40123;516712;2020;3142;Estancia media;3.7573122221914437;A
40123;516712;2019;3143;Estancia media;5.926234984532842;A
40123;516712;2019;2352;Estancia media;4.045173558017432;A
40123;516712;2019;2402;Estancia media;1.7929005172362389;A
40123;516712;2019;2482;Estancia media;1.7462021077036012;A
40123;516712;2019;2713;Estancia media;2.7933609921433105;A
40123;516712;2019;2797;Estancia media;7.999999999884303;A
40123;516712;2019;2911;Estancia media;;A
40123;516712;2019;3023;Estancia media;8.061501927260808;A
40123;516712;2019;3142;Estancia media;1.831996817787394;A
40123;516712;2018;3143;Estancia media;4.160673530157791;A
40123;516712;2018;2352;Estancia media;-;A
40123;516712;2018;2402;Estancia media;1.5082297797221995;A
40123;516712;2018;2482;Estancia media;1.821300724118187;A
40123;516712;2018;2713;Estancia media;3.6143147059249596;A
40123;516712;2018;2797;Estancia media;-;A
40123;516712;2018;2911;Estancia media;1.3108688308419252;A
40123;516712;2018;3023;Estancia media;6.321543813794208;A
40123;516712;2018;3142;Estancia media;2.7829254986713265;A
40123;516712;2017;3143;Estancia media;4.075603789795224;A
40123;516712;2017;2352;Estancia media;2.999999999950813;A
40123;516712;2017;2402;Estancia media;4.620043133020921;A
40123;516712;2017;2482;Estancia media;1.3363624334185522;A
40123;516712;2017;2713;Estancia media;2.518945406655865;A
40123;516712;2017;2797;Estancia media;5.348721317422492;A
40123;516712;2017;2911;Estancia media;;A
40123;516712;2017;3023;Estancia media;5.478694906728348;A
40123;516712;2017;3142;Estancia media;2.422597935087343;A
40123;516712;2016;3143;Estancia media;5.989313909014299;A
40123;516712;2016;2352;Estancia media;-;A
40123;516712;2016;2402;Estancia media;5.353709585700121;A
40123;516712;2016;2482;Estancia media;1.7682168188433343;A
40123;516712;2016;2713;Estancia media;8.170739269547472;A
40123;516712;2016;2797;Estancia media;-;A
40123;516712;2016;2911;Estancia media;;A
40123;516712;2016;3023;Estancia media;7.192851744083982;A
40123;516712;2016;3142;Estancia media;2.8995106882737383;A
40123;516712;2015;3143;Estancia media;4.322950038443203;A
40123;516712;2015;2352;Estancia media;-;A
40123;516712;2015;2402;Estancia media;2.2034940148974895;A
40123;516712;2015;2482;Estancia media;2.614538377533342;A
40123;516712;2015;2713;Estancia media;2.2703874240214406;A
40123;516712;2015;2797;Estancia media;3.9999999998134825;A
40123;516712;2015;2911;Estancia media;-;A
40123;516712;2015;3023;Estancia media;6.019458793131774;A
40123;516712;2015;3142;Estancia media;2.604897392612889;A
40123;516712;2014;3143;Estancia media;5.592043040900136;A
40123;516712;2014;2352;Estancia media;-;A
40123;516712;2014;2402;Estancia media;-;A
40123;516712;2014;2482;Estancia media;2.117805906260438;A
40123;516712;2014;2713;Estancia media;1.0;A
40123;516712;2014;2797;Estancia media;;A
40123;516712;2014;2911;Estancia media;-;A
40123;516712;2014;3023;Estancia media;7.3290984195352555;A
40123;516712;2014;3142;Estancia media;3.437005110576842;A
40123;55571;2020;3143;Estancia media;6.6038135331313645;A
40123;55571;2020;2352;Estancia media;13.727345273541603;A
40123;55571;2020;2402;Estancia media;2.584001784066484;A
40123;55571;2020;2482;Estancia media;1.7902103571824024;A
40123;55571;2020;2713;Estancia media;2.4238806856664765;A
40123;55571;2020;2797;Estancia media;3.2954581400837597;A
40123;55571;2020;2911;Estancia media;2.6187740445382715;A
40123;55571;2020;3023;Estancia media;7.524259211775766;A
40123;55571;2020;3142;Estancia media;3.2825916959778585;A
40123;55571;2019;3143;Estancia media;5.823130958034044;A
40123;55571;2019;2352;Estancia media;6.572658128372412;A
40123;55571;2019;2402;Estancia media;2.7093204374568804;A
40123;55571;2019;2482;Estancia media;2.2215347090311486;A
40123;55571;2019;2713;Estancia media;2.7325047030641407;A
40123;55571;2019;2797;Estancia media;4.948230116559048;A
40123;55571;2019;2911;Estancia media;1.9073609937515148;A
40123;55571;2019;3023;Estancia media;6.6323150919641325;A
40123;55571;2019;3142;Estancia media;2.9357662260959527;A
40123;55571;2018;3143;Estancia media;5.908262419296347;A
40123;55571;2018;2352;Estancia media;7.277973507754049;A
40123;55571;2018;2402;Estancia media;3.6203445250548736;A
40123;55571;2018;2482;Estancia media;1.9138184976244836;A
40123;55571;2018;2713;Estancia media;2.5806491730133976;A
40123;55571;2018;2797;Estancia media;4.382568248226618;A
40123;55571;2018;2911;Estancia media;3.0439500140698574;A
40123;55571;2018;3023;Estancia media;6.593381489705779;A
40123;55571;2018;3142;Estancia media;2.8184031833045795;A
40123;55571;2017;3143;Estancia media;6.252040534829814;A
40123;55571;2017;2352;Estancia media;7.433742771188092;A
40123;55571;2017;2402;Estancia media;3.533526766697642;A
40123;55571;2017;2482;Estancia media;1.9906090109214725;A
40123;55571;2017;2713;Estancia media;3.66550641205718;A
40123;55571;2017;2797;Estancia media;4.008616923710961;A
40123;55571;2017;2911;Estancia media;2.647749823134894;A
40123;55571;2017;3023;Estancia media;6.758470918603545;A
40123;55571;2017;3142;Estancia media;3.1392592767880396;A
40123;55571;2016;3143;Estancia media;6.752946935547063;A
40123;55571;2016;2352;Estancia media;7.221571492322238;A
40123;55571;2016;2402;Estancia media;4.294470256710517;A
40123;55571;2016;2482;Estancia media;2.1802383142183133;A
40123;55571;2016;2713;Estancia media;2.8171484569980265;A
40123;55571;2016;2797;Estancia media;4.299628564453111;A
40123;55571;2016;2911;Estancia media;1.9526684743979705;A
40123;55571;2016;3023;Estancia media;7.666477674401237;A
40123;55571;2016;3142;Estancia media;2.8409305355377334;A
40123;55571;2015;3143;Estancia media;7.880581900787856;A
40123;55571;2015;2352;Estancia media;10.712619328715613;A
40123;55571;2015;2402;Estancia media;3.4213571056063015;A
40123;55571;2015;2482;Estancia media;2.510104728455764;A
40123;55571;2015;2713;Estancia media;3.0912133104370225;A
40123;55571;2015;2797;Estancia media;4.532749435160494;A
40123;55571;2015;2911;Estancia media;2.135835260036964;A
40123;55571;2015;3023;Estancia media;9.004031964289434;A
40123;55571;2015;3142;Estancia media;2.9512860775261376;A
40123;55571;2014;3143;Estancia media;7.41860920023645;A
40123;55571;2014;2352;Estancia media;11.85762335293466;A
40123;55571;2014;2402;Estancia media;3.7888337877112606;A
40123;55571;2014;2482;Estancia media;1.9522745161998987;A
40123;55571;2014;2713;Estancia media;3.462321456033945;A
40123;55571;2014;2797;Estancia media;6.289398404562578;A
40123;55571;2014;2911;Estancia media;3.394120557552999;A
40123;55571;2014;3023;Estancia media;8.652373395037333;A
40123;55571;2014;3142;Estancia media;2.7098171103018327;A
40123;516713;2020;3143;Estancia media;4.666489042479259;A
40123;516713;2020;2352;Estancia media;3.2775900149065116;A
40123;516713;2020;2402;Estancia media;1.58258471864048;A
40123;516713;2020;2482;Estancia media;1.3991479158949534;A
40123;516713;2020;2713;Estancia media;1.9951923551877924;A
40123;516713;2020;2797;Estancia media;2.6243896819412385;A
40123;516713;2020;2911;Estancia media;2.0;A
40123;516713;2020;3023;Estancia media;6.2175410250697185;A
40123;516713;2020;3142;Estancia media;2.4205017897646015;A
40123;516713;2019;3143;Estancia media;3.705897984113373;A
40123;516713;2019;2352;Estancia media;5.5175947178267375;A
40123;516713;2019;2402;Estancia media;3.3823085116832377;A
40123;516713;2019;2482;Estancia media;1.829160222564148;A
40123;516713;2019;2713;Estancia media;4.197838247560668;A
40123;516713;2019;2797;Estancia media;5.058053809104632;A
40123;516713;2019;2911;Estancia media;-;A
40123;516713;2019;3023;Estancia media;4.030173475561443;A
40123;516713;2019;3142;Estancia media;2.19712005208182;A
40123;516713;2018;3143;Estancia media;3.923583707848882;A
40123;516713;2018;2352;Estancia media;6.79811017684881;A
40123;516713;2018;2402;Estancia media;2.4245803002442603;A
40123;516713;2018;2482;Estancia media;8.21031140586547;A
40123;516713;2018;2713;Estancia media;2.711673163412436;A
40123;516713;2018;2797;Estancia media;6.011702812154364;A
40123;516713;2018;2911;Estancia media;2.493591217195355;A
40123;516713;2018;3023;Estancia media;4.2382827442920785;A
40123;516713;2018;3142;Estancia media;2.434660501899479;A
40123;516713;2017;3143;Estancia media;4.125295192481783;A
40123;516713;2017;2352;Estancia media;7.504660926700891;A
40123;516713;2017;2402;Estancia media;3.4939141740470174;A
40123;516713;2017;2482;Estancia media;2.424904429732981;A
40123;516713;2017;2713;Estancia media;2.4239488195547834;A
40123;516713;2017;2797;Estancia media;5.043942853181257;A
40123;516713;2017;2911;Estancia media;24.060143411943688;A
40123;516713;2017;3023;Estancia media;4.301387457212509;A
40123;516713;2017;3142;Estancia media;2.2456414494867354;A
40123;516713;2016;3143;Estancia media;3.7417354328284236;A
40123;516713;2016;2352;Estancia media;5.701204395234104;A
40123;516713;2016;2402;Estancia media;3.679472096511753;A
40123;516713;2016;2482;Estancia media;2.161224012246136;A
40123;516713;2016;2713;Estancia media;2.7459090504848116;A
40123;516713;2016;2797;Estancia media;5.130263391696123;A
40123;516713;2016;2911;Estancia media;1.4999999999742784;A
40123;516713;2016;3023;Estancia media;4.509803027272767;A
40123;516713;2016;3142;Estancia media;2.0639444990803053;A
40123;516713;2015;3143;Estancia media;4.055432167750896;A
40123;516713;2015;2352;Estancia media;4.6299626178915645;A
40123;516713;2015;2402;Estancia media;3.563968420590753;A
40123;516713;2015;2482;Estancia media;1.4381331445880252;A
40123;516713;2015;2713;Estancia media;2.878897362769517;A
40123;516713;2015;2797;Estancia media;2.974086531150494;A
40123;516713;2015;2911;Estancia media;1.2383599475887053;A
40123;516713;2015;3023;Estancia media;4.922416078702248;A
40123;516713;2015;3142;Estancia media;2.2757159599417056;A
40123;516713;2014;3143;Estancia media;4.419081689356388;A
40123;516713;2014;2352;Estancia media;3.8844828994827387;A
40123;516713;2014;2402;Estancia media;3.5179856111702934;A
40123;516713;2014;2482;Estancia media;1.427130003898714;A
40123;516713;2014;2713;Estancia media;2.5980203322399915;A
40123;516713;2014;2797;Estancia media;6.349056829873312;A
40123;516713;2014;2911;Estancia media;1.0;A
40123;516713;2014;3023;Estancia media;5.145796490259281;A
40123;516713;2014;3142;Estancia media;2.7836736634086914;A
40123;516715;2020;3143;Estancia media;3.9609548698895947;A
40123;516715;2020;2352;Estancia media;4.030712779374994;A
40123;516715;2020;2402;Estancia media;2.972048396198162;A
40123;516715;2020;2482;Estancia media;1.4430114535224947;A
40123;516715;2020;2713;Estancia media;3.145950471253406;A
40123;516715;2020;2797;Estancia media;4.1733316096075805;A
40123;516715;2020;2911;Estancia media;4.384159576526415;A
40123;516715;2020;3023;Estancia media;5.565011011335393;A
40123;516715;2020;3142;Estancia media;3.1384132356327528;A
40123;516715;2019;3143;Estancia media;3.425743057973791;A
40123;516715;2019;2352;Estancia media;5.54721102023496;A
40123;516715;2019;2402;Estancia media;2.5601203432222523;A
40123;516715;2019;2482;Estancia media;1.6795351316505396;A
40123;516715;2019;2713;Estancia media;2.307876623808194;A
40123;516715;2019;2797;Estancia media;4.867238934641544;A
40123;516715;2019;2911;Estancia media;3.692764285652274;A
40123;516715;2019;3023;Estancia media;4.543336659022929;A
40123;516715;2019;3142;Estancia media;2.257412490542596;A
40123;516715;2018;3143;Estancia media;3.4677865708775593;A
40123;516715;2018;2352;Estancia media;5.128152767134972;A
40123;516715;2018;2402;Estancia media;2.6529740744507238;A
40123;516715;2018;2482;Estancia media;2.6548848847043134;A
40123;516715;2018;2713;Estancia media;2.579609876209357;A
40123;516715;2018;2797;Estancia media;4.917384103307156;A
40123;516715;2018;2911;Estancia media;2.15664471710648;A
40123;516715;2018;3023;Estancia media;4.651333691098208;A
40123;516715;2018;3142;Estancia media;2.1617728247149244;A
40123;516715;2017;3143;Estancia media;3.5871553324677534;A
40123;516715;2017;2352;Estancia media;6.451925852300103;A
40123;516715;2017;2402;Estancia media;2.5372758315612387;A
40123;516715;2017;2482;Estancia media;1.6548171735287927;A
40123;516715;2017;2713;Estancia media;2.8268756894025886;A
40123;516715;2017;2797;Estancia media;4.990221037693794;A
40123;516715;2017;2911;Estancia media;3.2563532986862236;A
40123;516715;2017;3023;Estancia media;4.837831765716718;A
40123;516715;2017;3142;Estancia media;2.108330113166346;A
40123;516715;2016;3143;Estancia media;3.674481280530654;A
40123;516715;2016;2352;Estancia media;5.928022627848412;A
40123;516715;2016;2402;Estancia media;2.777615909958015;A
40123;516715;2016;2482;Estancia media;1.8600651221891868;A
40123;516715;2016;2713;Estancia media;2.8572161300276377;A
40123;516715;2016;2797;Estancia media;4.826911245681439;A
40123;516715;2016;2911;Estancia media;2.827365839777954;A
40123;516715;2016;3023;Estancia media;4.825327706742743;A
40123;516715;2016;3142;Estancia media;2.124626433806499;A
40123;516715;2015;3143;Estancia media;3.8776087473753416;A
40123;516715;2015;2352;Estancia media;6.019011662165338;A
40123;516715;2015;2402;Estancia media;3.0174628478762244;A
40123;516715;2015;2482;Estancia media;2.096434973811088;A
40123;516715;2015;2713;Estancia media;3.7033734502286073;A
40123;516715;2015;2797;Estancia media;4.68471982041504;A
40123;516715;2015;2911;Estancia media;1.9999999999762565;A
40123;516715;2015;3023;Estancia media;5.328737894116383;A
40123;516715;2015;3142;Estancia media;2.1364712152765186;A
40123;516715;2014;3143;Estancia media;3.8360588405016003;A
40123;516715;2014;2352;Estancia media;4.7586940480156334;A
40123;516715;2014;2402;Estancia media;3.1791780920171235;A
40123;516715;2014;2482;Estancia media;1.9909051954825212;A
40123;516715;2014;2713;Estancia media;3.0864561497620646;A
40123;516715;2014;2797;Estancia media;4.0626863828277;A
40123;516715;2014;2911;Estancia media;-;A
40123;516715;2014;3023;Estancia media;5.443558842554635;A
40123;516715;2014;3142;Estancia media;2.559763492054134;A
40123;55574;2020;3143;Estancia media;6.134736485979931;A
40123;55574;2020;2352;Estancia media;3.857452917506332;A
40123;55574;2020;2402;Estancia media;3.0965800735308364;A
40123;55574;2020;2482;Estancia media;2.2203824480249663;A
40123;55574;2020;2713;Estancia media;3.418905139151713;A
40123;55574;2020;2797;Estancia media;4.0827808417002585;A
40123;55574;2020;2911;Estancia media;2.0065611998940938;A
40123;55574;2020;3023;Estancia media;6.741487837863908;A
40123;55574;2020;3142;Estancia media;3.0969045685779744;A
40123;55574;2019;3143;Estancia media;5.816351840712266;A
40123;55574;2019;2352;Estancia media;7.461853135197441;A
40123;55574;2019;2402;Estancia media;2.9873175099839275;A
40123;55574;2019;2482;Estancia media;2.2269687675222265;A
40123;55574;2019;2713;Estancia media;3.045158375717684;A
40123;55574;2019;2797;Estancia media;4.291627785321151;A
40123;55574;2019;2911;Estancia media;2.6863538485305827;A
40123;55574;2019;3023;Estancia media;6.115450100917642;A
40123;55574;2019;3142;Estancia media;3.0829221730543956;A
40123;55574;2018;3143;Estancia media;5.993500040938646;A
40123;55574;2018;2352;Estancia media;7.100200279596909;A
40123;55574;2018;2402;Estancia media;2.964259857647817;A
40123;55574;2018;2482;Estancia media;2.873814326480817;A
40123;55574;2018;2713;Estancia media;2.531329055353224;A
40123;55574;2018;2797;Estancia media;3.907506899820354;A
40123;55574;2018;2911;Estancia media;2.5475057823325096;A
40123;55574;2018;3023;Estancia media;6.345501724084359;A
40123;55574;2018;3142;Estancia media;3.3105638849512737;A
40123;55574;2017;3143;Estancia media;5.8902071688879705;A
40123;55574;2017;2352;Estancia media;7.262831816584394;A
40123;55574;2017;2402;Estancia media;3.6523542301046565;A
40123;55574;2017;2482;Estancia media;2.1896721503948444;A
40123;55574;2017;2713;Estancia media;2.905971232836276;A
40123;55574;2017;2797;Estancia media;3.6463514281855236;A
40123;55574;2017;2911;Estancia media;2.6354427816603665;A
40123;55574;2017;3023;Estancia media;6.1274353964489165;A
40123;55574;2017;3142;Estancia media;3.1951249606714494;A
40123;55574;2016;3143;Estancia media;6.237949669766455;A
40123;55574;2016;2352;Estancia media;6.635087532180444;A
40123;55574;2016;2402;Estancia media;3.4713686081818103;A
40123;55574;2016;2482;Estancia media;2.7271234505292656;A
40123;55574;2016;2713;Estancia media;2.9238503631607835;A
40123;55574;2016;2797;Estancia media;5.211465396609714;A
40123;55574;2016;2911;Estancia media;2.682579442794068;A
40123;55574;2016;3023;Estancia media;6.516247703844294;A
40123;55574;2016;3142;Estancia media;3.0625778670416466;A
40123;55574;2015;3143;Estancia media;6.447775982867771;A
40123;55574;2015;2352;Estancia media;6.83904602226146;A
40123;55574;2015;2402;Estancia media;2.8438289678485513;A
40123;55574;2015;2482;Estancia media;2.189809521970437;A
40123;55574;2015;2713;Estancia media;3.697414199330981;A
40123;55574;2015;2797;Estancia media;4.5365741565529;A
40123;55574;2015;2911;Estancia media;2.0242134582155633;A
40123;55574;2015;3023;Estancia media;6.709322855671583;A
40123;55574;2015;3142;Estancia media;3.2075965833733995;A
40123;55574;2014;3143;Estancia media;6.253027495387628;A
40123;55574;2014;2352;Estancia media;6.338685702593621;A
40123;55574;2014;2402;Estancia media;2.673659143505775;A
40123;55574;2014;2482;Estancia media;2.4295008385015677;A
40123;55574;2014;2713;Estancia media;3.2650824638581954;A
40123;55574;2014;2797;Estancia media;3.382233610901435;A
40123;55574;2014;2911;Estancia media;2.7791038047393655;A
40123;55574;2014;3023;Estancia media;6.5080407928951525;A
40123;55574;2014;3142;Estancia media;3.124903391592657;A
40123;516716;2020;3143;Estancia media;4.509884984085169;A
40123;516716;2020;2352;Estancia media;6.572019393570938;A
40123;516716;2020;2402;Estancia media;1.3027423370043445;A
40123;516716;2020;2482;Estancia media;3.5209688013222427;A
40123;516716;2020;2713;Estancia media;1.7159784938357878;A
40123;516716;2020;2797;Estancia media;;A
40123;516716;2020;2911;Estancia media;6.999999999929041;A
40123;516716;2020;3023;Estancia media;5.640612870261897;A
40123;516716;2020;3142;Estancia media;1.7770131869866;A
40123;516716;2019;3143;Estancia media;3.5881288286900666;A
40123;516716;2019;2352;Estancia media;6.831070135955696;A
40123;516716;2019;2402;Estancia media;2.1936631578154944;A
40123;516716;2019;2482;Estancia media;1.847810897428841;A
40123;516716;2019;2713;Estancia media;2.66210661651772;A
40123;516716;2019;2797;Estancia media;2.9106550325667255;A
40123;516716;2019;2911;Estancia media;5.824160822269312;A
40123;516716;2019;3023;Estancia media;3.979082388872623;A
40123;516716;2019;3142;Estancia media;1.9318998664543745;A
40123;516716;2018;3143;Estancia media;4.23666941907976;A
40123;516716;2018;2352;Estancia media;7.352692431076746;A
40123;516716;2018;2402;Estancia media;4.033616867410491;A
40123;516716;2018;2482;Estancia media;1.9102981523254638;A
40123;516716;2018;2713;Estancia media;2.1556435889439562;A
40123;516716;2018;2797;Estancia media;5.6;A
40123;516716;2018;2911;Estancia media;3.0000000000392677;A
40123;516716;2018;3023;Estancia media;4.792325199058578;A
40123;516716;2018;3142;Estancia media;2.096392570565316;A
40123;516716;2017;3143;Estancia media;5.5373753175625975;A
40123;516716;2017;2352;Estancia media;7.886777511682856;A
40123;516716;2017;2402;Estancia media;2.7163478894096142;A
40123;516716;2017;2482;Estancia media;1.837917645744224;A
40123;516716;2017;2713;Estancia media;2.819406799471553;A
40123;516716;2017;2797;Estancia media;4.409136585126002;A
40123;516716;2017;2911;Estancia media;;A
40123;516716;2017;3023;Estancia media;6.050329285980788;A
40123;516716;2017;3142;Estancia media;2.193189305045975;A
40123;516716;2016;3143;Estancia media;4.127107971323074;A
40123;516716;2016;2352;Estancia media;6.052241199326827;A
40123;516716;2016;2402;Estancia media;4.723540262310009;A
40123;516716;2016;2482;Estancia media;1.4192001324297958;A
40123;516716;2016;2713;Estancia media;2.4914476090017983;A
40123;516716;2016;2797;Estancia media;7.049799032576942;A
40123;516716;2016;2911;Estancia media;;A
40123;516716;2016;3023;Estancia media;4.560734164702747;A
40123;516716;2016;3142;Estancia media;2.29087629996435;A
40123;516716;2015;3143;Estancia media;4.309202244993562;A
40123;516716;2015;2352;Estancia media;5.3496712205198085;A
40123;516716;2015;2402;Estancia media;3.9122142059794016;A
40123;516716;2015;2482;Estancia media;2.643713952428355;A
40123;516716;2015;2713;Estancia media;1.7526236323924111;A
40123;516716;2015;2797;Estancia media;3.4284710141826884;A
40123;516716;2015;2911;Estancia media;;A
40123;516716;2015;3023;Estancia media;5.401809775491665;A
40123;516716;2015;3142;Estancia media;2.516634840723139;A
40123;516716;2014;3143;Estancia media;4.292755096264655;A
40123;516716;2014;2352;Estancia media;7.285126367253778;A
40123;516716;2014;2402;Estancia media;2.3928742845226916;A
40123;516716;2014;2482;Estancia media;2.1727996038515167;A
40123;516716;2014;2713;Estancia media;2.394487497573124;A
40123;516716;2014;2797;Estancia media;1.9166666666666667;A
40123;516716;2014;2911;Estancia media;1.3642515491991594;A
40123;516716;2014;3023;Estancia media;4.917975812927099;A
40123;516716;2014;3142;Estancia media;2.768378559414356;A
40123;516717;2020;3143;Estancia media;10.614552492891464;A
40123;516717;2020;2352;Estancia media;218.01790847128137;A
40123;516717;2020;2402;Estancia media;7.164883436369855;A
40123;516717;2020;2482;Estancia media;2.1388286334215776;A
40123;516717;2020;2713;Estancia media;7.619036582828405;A
40123;516717;2020;2797;Estancia media;16.393808875684435;A
40123;516717;2020;2911;Estancia media;;A
40123;516717;2020;3023;Estancia media;8.150866734487165;A
40123;516717;2020;3142;Estancia media;2.369156740276378;A
40123;516717;2019;3143;Estancia media;7.489466434618579;A
40123;516717;2019;2352;Estancia media;72.12819479954968;A
40123;516717;2019;2402;Estancia media;5.028244309445728;A
40123;516717;2019;2482;Estancia media;2.0250844791445046;A
40123;516717;2019;2713;Estancia media;8.149962736609604;A
40123;516717;2019;2797;Estancia media;4.806477301234646;A
40123;516717;2019;2911;Estancia media;2.0;A
40123;516717;2019;3023;Estancia media;6.83236172761599;A
40123;516717;2019;3142;Estancia media;2.2487001624979874;A
40123;516717;2018;3143;Estancia media;7.086623992355818;A
40123;516717;2018;2352;Estancia media;24.787363595638958;A
40123;516717;2018;2402;Estancia media;5.476673438656069;A
40123;516717;2018;2482;Estancia media;1.8191729289215963;A
40123;516717;2018;2713;Estancia media;7.0119507108840535;A
40123;516717;2018;2797;Estancia media;15.316857657821966;A
40123;516717;2018;2911;Estancia media;;A
40123;516717;2018;3023;Estancia media;6.36335567792429;A
40123;516717;2018;3142;Estancia media;2.5006201113286903;A
40123;516717;2017;3143;Estancia media;7.033830100944361;A
40123;516717;2017;2352;Estancia media;12.373063988314428;A
40123;516717;2017;2402;Estancia media;4.899606338211036;A
40123;516717;2017;2482;Estancia media;1.6425756389799826;A
40123;516717;2017;2713;Estancia media;9.930174145373108;A
40123;516717;2017;2797;Estancia media;28.726208275071635;A
40123;516717;2017;2911;Estancia media;;A
40123;516717;2017;3023;Estancia media;6.376417277561056;A
40123;516717;2017;3142;Estancia media;2.25979760510238;A
40123;516717;2016;3143;Estancia media;7.782777641684583;A
40123;516717;2016;2352;Estancia media;12.369746148149655;A
40123;516717;2016;2402;Estancia media;5.763184115962464;A
40123;516717;2016;2482;Estancia media;1.4907624944213411;A
40123;516717;2016;2713;Estancia media;6.83597975338934;A
40123;516717;2016;2797;Estancia media;17.282534280754057;A
40123;516717;2016;2911;Estancia media;-;A
40123;516717;2016;3023;Estancia media;7.367776322671602;A
40123;516717;2016;3142;Estancia media;2.7286931667693795;A
40123;516717;2015;3143;Estancia media;8.434709313574464;A
40123;516717;2015;2352;Estancia media;13.077729977294442;A
40123;516717;2015;2402;Estancia media;5.766212388685585;A
40123;516717;2015;2482;Estancia media;4.2878866979153045;A
40123;516717;2015;2713;Estancia media;9.814634918361211;A
40123;516717;2015;2797;Estancia media;10.115293104793802;A
40123;516717;2015;2911;Estancia media;-;A
40123;516717;2015;3023;Estancia media;8.059017058797428;A
40123;516717;2015;3142;Estancia media;2.961713188914976;A
40123;516717;2014;3143;Estancia media;8.525084691623249;A
40123;516717;2014;2352;Estancia media;13.091115964951415;A
40123;516717;2014;2402;Estancia media;7.015616292284123;A
40123;516717;2014;2482;Estancia media;1.4920641069237142;A
40123;516717;2014;2713;Estancia media;8.854665367271002;A
40123;516717;2014;2797;Estancia media;6.974770462741392;A
40123;516717;2014;2911;Estancia media;1.669651423094416;A
40123;516717;2014;3023;Estancia media;8.208377204001623;A
40123;516717;2014;3142;Estancia media;2.180516151852933;A
40123;516718;2020;3143;Estancia media;4.506942721805915;A
40123;516718;2020;2352;Estancia media;3.7232960495918146;A
40123;516718;2020;2402;Estancia media;2.5528791219759306;A
40123;516718;2020;2482;Estancia media;1.496049220086754;A
40123;516718;2020;2713;Estancia media;1.9553519903313448;A
40123;516718;2020;2797;Estancia media;2.254711929968561;A
40123;516718;2020;2911;Estancia media;2.0;A
40123;516718;2020;3023;Estancia media;5.508637008357248;A
40123;516718;2020;3142;Estancia media;3.8633746311622708;A
40123;516718;2019;3143;Estancia media;3.730200394827356;A
40123;516718;2019;2352;Estancia media;4.341682056901214;A
40123;516718;2019;2402;Estancia media;2.075306505151759;A
40123;516718;2019;2482;Estancia media;1.6320847586232026;A
40123;516718;2019;2713;Estancia media;2.29285434212238;A
40123;516718;2019;2797;Estancia media;2.867874831724263;A
40123;516718;2019;2911;Estancia media;2.9568522720368873;A
40123;516718;2019;3023;Estancia media;4.25921739204335;A
40123;516718;2019;3142;Estancia media;2.586608717848866;A
40123;516718;2018;3143;Estancia media;3.633027392536459;A
40123;516718;2018;2352;Estancia media;5.4074781457540615;A
