D_ESTADO_DATO_0;D_RESITUR_0;D_TEMPORAL_0;D_PARQUES_TURISMO_0;INDICATOR;OBS_VALUE;FREQ
40123;516725;2018;55539;Pernoctaciones;110.4;A
40123;516725;2018;55540;Pernoctaciones;779.02572473;A
40123;516725;2018;55541;Pernoctaciones;198400.47762;A
40123;516725;2019;55537;Pernoctaciones;2689.998509703;A
40123;516725;2019;55538;Pernoctaciones;4791.263416276;A
40123;516725;2019;55539;Pernoctaciones;368.637037037;A
40123;516725;2019;55540;Pernoctaciones;701.73388114;A
40123;516725;2019;55541;Pernoctaciones;227394.611074651;A
40123;516725;2020;55537;Pernoctaciones;1059.217341172;A
40123;516725;2020;55538;Pernoctaciones;1048.041857454;A
40123;516725;2020;55539;Pernoctaciones;33.066666667;A
40123;516725;2020;55540;Pernoctaciones;317.424683744;A
40123;516725;2020;55541;Pernoctaciones;69075.341177173;A
40123;516726;2014;55537;Pernoctaciones;217.42014501;A
40123;516726;2014;55538;Pernoctaciones;653.47964793;A
40123;516726;2014;55539;Pernoctaciones;155.40193798;A
40123;516726;2014;55540;Pernoctaciones;208.07699153;A
40123;516726;2014;55541;Pernoctaciones;109659.21403;A
40123;516726;2015;55537;Pernoctaciones;792.77038429;A
40123;516726;2015;55538;Pernoctaciones;815.03551531;A
40123;516726;2015;55539;Pernoctaciones;252.0;A
40123;516726;2015;55540;Pernoctaciones;85.583773742;A
40123;516726;2015;55541;Pernoctaciones;126347.73602;A
40123;516726;2016;55537;Pernoctaciones;1117.8531223;A
40123;516726;2016;55538;Pernoctaciones;962.27816316;A
40123;516726;2016;55539;Pernoctaciones;930.95132576;A
40123;516726;2016;55540;Pernoctaciones;131.70508887;A
40123;516726;2016;55541;Pernoctaciones;113473.38749;A
40123;516726;2017;55537;Pernoctaciones;1707.2797842;A
40123;516726;2017;55538;Pernoctaciones;823.38743663;A
40123;516726;2017;55539;Pernoctaciones;855.01292517;A
40123;516726;2017;55540;Pernoctaciones;75.576125835;A
40123;516726;2017;55541;Pernoctaciones;118058.08189;A
40123;516726;2018;55537;Pernoctaciones;1752.2430146;A
40123;516726;2018;55538;Pernoctaciones;1667.8489098;A
40123;516726;2018;55539;Pernoctaciones;764.86666667;A
40123;516726;2018;55540;Pernoctaciones;170.01286153;A
40123;516726;2018;55541;Pernoctaciones;141127.21275;A
40123;516726;2019;55537;Pernoctaciones;4268.193672017;A
40123;516726;2019;55538;Pernoctaciones;2470.197462523;A
40123;516726;2019;55539;Pernoctaciones;188.6;A
40123;516726;2019;55540;Pernoctaciones;261.336122795;A
40123;516726;2019;55541;Pernoctaciones;155863.132960203;A
40123;516726;2020;55537;Pernoctaciones;909.631811687;A
40123;516726;2020;55538;Pernoctaciones;157.835991843;A
40123;516726;2020;55539;Pernoctaciones;28.933333333;A
40123;516726;2020;55540;Pernoctaciones;175.91358522;A
40123;516726;2020;55541;Pernoctaciones;30249.419381257;A
40123;516727;2014;55537;Pernoctaciones;648.83979501;A
40123;516727;2014;55538;Pernoctaciones;3816.1257521;A
40123;516727;2014;55539;Pernoctaciones;-;A
40123;516727;2014;55540;Pernoctaciones;1516.6028125;A
40123;516727;2014;55541;Pernoctaciones;115055.78011;A
40123;516727;2015;55537;Pernoctaciones;641.42930935;A
40123;516727;2015;55538;Pernoctaciones;3488.898997;A
40123;516727;2015;55539;Pernoctaciones;409.73333333;A
40123;516727;2015;55540;Pernoctaciones;964.6713669;A
40123;516727;2015;55541;Pernoctaciones;116224.95245;A
40123;516727;2016;55537;Pernoctaciones;1817.723476;A
40123;516727;2016;55538;Pernoctaciones;5300.7155772;A
40123;516727;2016;55539;Pernoctaciones;119.73333333;A
40123;516727;2016;55540;Pernoctaciones;294.64811643;A
40123;516727;2016;55541;Pernoctaciones;132029.1597;A
40123;516727;2017;55537;Pernoctaciones;2770.1769782;A
40123;516727;2017;55538;Pernoctaciones;6119.4954901;A
40123;516727;2017;55539;Pernoctaciones;611.93333333;A
40123;516727;2017;55540;Pernoctaciones;24.403228934;A
40123;516727;2017;55541;Pernoctaciones;145771.87858;A
40123;516727;2018;55537;Pernoctaciones;1661.4196182;A
40123;516727;2018;55538;Pernoctaciones;9035.1192646;A
40123;516727;2018;55539;Pernoctaciones;105.2;A
40123;516727;2018;55540;Pernoctaciones;109.10231392;A
40123;516727;2018;55541;Pernoctaciones;134990.78122;A
40123;516727;2019;55537;Pernoctaciones;1672.183516127;A
40123;516727;2019;55538;Pernoctaciones;3759.632159281;A
40123;516727;2019;55539;Pernoctaciones;-;A
40123;516727;2019;55540;Pernoctaciones;167.559090909;A
40123;516727;2019;55541;Pernoctaciones;117747.888406485;A
40123;516727;2020;55537;Pernoctaciones;1852.040648589;A
40123;516727;2020;55538;Pernoctaciones;381.807065961;A
40123;516727;2020;55539;Pernoctaciones;20.133333333;A
40123;516727;2020;55540;Pernoctaciones;;A
40123;516727;2020;55541;Pernoctaciones;17937.27890164;A
40124;55698;2021;55537;Pernoctaciones;804697.265179663;A
40124;55698;2021;55538;Pernoctaciones;467211.441571387;A
40124;55698;2021;55539;Pernoctaciones;136444.313485602;A
40124;55698;2021;55540;Pernoctaciones;294839.219491875;A
40124;55698;2021;55541;Pernoctaciones;3114713.126305035;A
40124;55565;2021;55537;Pernoctaciones;732527.634461229;A
40124;55565;2021;55538;Pernoctaciones;373679.166072095;A
40124;55565;2021;55539;Pernoctaciones;111533.934361607;A
40124;55565;2021;55540;Pernoctaciones;280552.168959648;A
40124;55565;2021;55541;Pernoctaciones;1393633.13590452;A
40124;55697;2021;55537;Pernoctaciones;72169.630718434;A
40124;55697;2021;55538;Pernoctaciones;93532.275499292;A
40124;55697;2021;55539;Pernoctaciones;24910.379123995;A
40124;55697;2021;55540;Pernoctaciones;14287.050532227;A
40124;55697;2021;55541;Pernoctaciones;1721079.990400515;A
40124;55577;2021;55537;Pernoctaciones;7743.4144954;A
40124;55577;2021;55538;Pernoctaciones;17443.969986534;A
40124;55577;2021;55539;Pernoctaciones;879.693177801;A
40124;55577;2021;55540;Pernoctaciones;1091.241440781;A
40124;55577;2021;55541;Pernoctaciones;124836.819243825;A
40124;516705;2021;55537;Pernoctaciones;287.566634092;A
40124;516705;2021;55538;Pernoctaciones;957.880984478;A
40124;516705;2021;55539;Pernoctaciones;;A
40124;516705;2021;55540;Pernoctaciones;-;A
40124;516705;2021;55541;Pernoctaciones;8618.36508202;A
40124;516706;2021;55537;Pernoctaciones;3373.123764738;A
40124;516706;2021;55538;Pernoctaciones;6116.851585985;A
40124;516706;2021;55539;Pernoctaciones;2333.916201249;A
40124;516706;2021;55540;Pernoctaciones;162.118041561;A
40124;516706;2021;55541;Pernoctaciones;70040.905007438;A
40124;516707;2021;55537;Pernoctaciones;984.8162959;A
40124;516707;2021;55538;Pernoctaciones;514.551091931;A
40124;516707;2021;55539;Pernoctaciones;9523.31875;A
40124;516707;2021;55540;Pernoctaciones;613.122335847;A
40124;516707;2021;55541;Pernoctaciones;53881.913532348;A
40124;516708;2021;55537;Pernoctaciones;268.114242583;A
40124;516708;2021;55538;Pernoctaciones;137.636625899;A
40124;516708;2021;55539;Pernoctaciones;49.2;A
40124;516708;2021;55540;Pernoctaciones;450.870505789;A
40124;516708;2021;55541;Pernoctaciones;55448.027066369;A
40124;55568;2021;55537;Pernoctaciones;18308.291380998;A
40124;55568;2021;55538;Pernoctaciones;10394.024609453;A
40124;55568;2021;55539;Pernoctaciones;2459.685059763;A
40124;55568;2021;55540;Pernoctaciones;697.284760689;A
40124;55568;2021;55541;Pernoctaciones;158196.91534861;A
40124;516709;2021;55537;Pernoctaciones;906.169906625;A
40124;516709;2021;55538;Pernoctaciones;101.052317053;A
40124;516709;2021;55539;Pernoctaciones;-;A
40124;516709;2021;55540;Pernoctaciones;-;A
40124;516709;2021;55541;Pernoctaciones;2517.357960619;A
40124;516710;2021;55537;Pernoctaciones;1708.130590457;A
40124;516710;2021;55538;Pernoctaciones;1015.260058553;A
40124;516710;2021;55539;Pernoctaciones;248.628985507;A
40124;516710;2021;55540;Pernoctaciones;-;A
40124;516710;2021;55541;Pernoctaciones;102890.456845543;A
40124;516711;2021;55537;Pernoctaciones;2769.955772432;A
40124;516711;2021;55538;Pernoctaciones;7554.922286357;A
40124;516711;2021;55539;Pernoctaciones;341.826086957;A
40124;516711;2021;55540;Pernoctaciones;220.220852721;A
40124;516711;2021;55541;Pernoctaciones;56052.025193788;A
40124;516712;2021;55537;Pernoctaciones;342.628266571;A
40124;516712;2021;55538;Pernoctaciones;170.257846261;A
40124;516712;2021;55539;Pernoctaciones;-;A
40124;516712;2021;55540;Pernoctaciones;172.909240228;A
40124;516712;2021;55541;Pernoctaciones;2990.571680914;A
40124;55571;2021;55537;Pernoctaciones;5047.442056764;A
40124;55571;2021;55538;Pernoctaciones;7211.038607873;A
40124;55571;2021;55539;Pernoctaciones;1159.349960353;A
40124;55571;2021;55540;Pernoctaciones;1208.022270434;A
40124;55571;2021;55541;Pernoctaciones;178694.505285932;A
40124;516713;2021;55537;Pernoctaciones;2593.112510394;A
40124;516713;2021;55538;Pernoctaciones;1301.33707857;A
40124;516713;2021;55539;Pernoctaciones;-;A
40124;516713;2021;55540;Pernoctaciones;630.994448396;A
40124;516713;2021;55541;Pernoctaciones;20208.637819322;A
40124;516715;2021;55537;Pernoctaciones;2479.410497338;A
40124;516715;2021;55538;Pernoctaciones;5069.870632487;A
40124;516715;2021;55539;Pernoctaciones;204.8;A
40124;516715;2021;55540;Pernoctaciones;5018.999887988;A
40124;516715;2021;55541;Pernoctaciones;26671.43314406;A
40124;55574;2021;55537;Pernoctaciones;11599.409983085;A
40124;55574;2021;55538;Pernoctaciones;8863.741621014;A
40124;55574;2021;55539;Pernoctaciones;1161.211382114;A
40124;55574;2021;55540;Pernoctaciones;512.055345968;A
40124;55574;2021;55541;Pernoctaciones;394834.623826068;A
40124;516716;2021;55537;Pernoctaciones;1596.036704077;A
40124;516716;2021;55538;Pernoctaciones;217.029536693;A
40124;516716;2021;55539;Pernoctaciones;37.689855072;A
40124;516716;2021;55540;Pernoctaciones;46.370673077;A
40124;516716;2021;55541;Pernoctaciones;11890.139347233;A
40124;516717;2021;55537;Pernoctaciones;2694.82513495;A
40124;516717;2021;55538;Pernoctaciones;2764.764867219;A
40124;516717;2021;55539;Pernoctaciones;4680.832567456;A
40124;516717;2021;55540;Pernoctaciones;1987.412097698;A
40124;516717;2021;55541;Pernoctaciones;81397.70470122;A
40124;516718;2021;55537;Pernoctaciones;2099.316668927;A
40124;516718;2021;55538;Pernoctaciones;694.606807912;A
40124;516718;2021;55539;Pernoctaciones;644.43027906;A
40124;516718;2021;55540;Pernoctaciones;285.73440246;A
40124;516718;2021;55541;Pernoctaciones;86444.074290591;A
40124;516719;2021;55537;Pernoctaciones;333.263280624;A
40124;516719;2021;55538;Pernoctaciones;450.18816589;A
40124;516719;2021;55539;Pernoctaciones;366.64057971;A
40124;516719;2021;55540;Pernoctaciones;36.938029865;A
40124;516719;2021;55541;Pernoctaciones;38318.173364972;A
40124;516720;2021;55537;Pernoctaciones;209.122232453;A
40124;516720;2021;55538;Pernoctaciones;208.513010076;A
40124;516720;2021;55539;Pernoctaciones;103.333333333;A
40124;516720;2021;55540;Pernoctaciones;-;A
40124;516720;2021;55541;Pernoctaciones;10476.003697127;A
40124;516721;2021;55537;Pernoctaciones;936.234061279;A
40124;516721;2021;55538;Pernoctaciones;3970.473023648;A
40124;516721;2021;55539;Pernoctaciones;48.915942029;A
40124;516721;2021;55540;Pernoctaciones;146.419819272;A
40124;516721;2021;55541;Pernoctaciones;31364.255751886;A
40124;516722;2021;55537;Pernoctaciones;1487.516902912;A
40124;516722;2021;55538;Pernoctaciones;2659.514231269;A
40124;516722;2021;55539;Pernoctaciones;-;A
40124;516722;2021;55540;Pernoctaciones;73.139201696;A
40124;516722;2021;55541;Pernoctaciones;54967.75178396;A
40124;516724;2021;55537;Pernoctaciones;919.121358944;A
40124;516724;2021;55538;Pernoctaciones;2607.910277831;A
40124;516724;2021;55539;Pernoctaciones;-;A
40124;516724;2021;55540;Pernoctaciones;395.800698929;A
40124;516724;2021;55541;Pernoctaciones;36076.391280425;A
40124;516725;2021;55537;Pernoctaciones;2304.516853567;A
40124;516725;2021;55538;Pernoctaciones;2399.346540056;A
40124;516725;2021;55539;Pernoctaciones;49.2;A
40124;516725;2021;55540;Pernoctaciones;261.849844955;A
40124;516725;2021;55541;Pernoctaciones;41302.959608849;A
40124;516726;2021;55537;Pernoctaciones;627.107174554;A
40124;516726;2021;55538;Pernoctaciones;97.482767545;A
40124;516726;2021;55539;Pernoctaciones;-;A
40124;516726;2021;55540;Pernoctaciones;-;A
40124;516726;2021;55541;Pernoctaciones;29578.359903153;A
40124;516727;2021;55537;Pernoctaciones;550.98394877;A
40124;516727;2021;55538;Pernoctaciones;10610.050938705;A
40124;516727;2021;55539;Pernoctaciones;108.978861789;A
40124;516727;2021;55540;Pernoctaciones;23.826589595;A
40124;516727;2021;55541;Pernoctaciones;43381.619634243;A
40123;55698;2014;55537;Estancia media;5.242431884090444;A
40123;55698;2014;55538;Estancia media;4.351414663171717;A
40123;55698;2014;55539;Estancia media;4.603794485323477;A
40123;55698;2014;55540;Estancia media;3.947582997708009;A
40123;55698;2014;55541;Estancia media;6.060531807366816;A
40123;55698;2015;55537;Estancia media;5.082645743305721;A
40123;55698;2015;55538;Estancia media;3.653671875279451;A
40123;55698;2015;55539;Estancia media;5.166705814926641;A
40123;55698;2015;55540;Estancia media;3.964871546748484;A
40123;55698;2015;55541;Estancia media;6.21138889796335;A
40123;55698;2016;55537;Estancia media;5.1009270934246205;A
40123;55698;2016;55538;Estancia media;3.978595315511625;A
40123;55698;2016;55539;Estancia media;4.748140406101596;A
40123;55698;2016;55540;Estancia media;4.460294727350944;A
40123;55698;2016;55541;Estancia media;5.810256352838482;A
40123;55698;2017;55537;Estancia media;5.037517414221585;A
40123;55698;2017;55538;Estancia media;3.9766968125386577;A
40123;55698;2017;55539;Estancia media;4.903567554083297;A
40123;55698;2017;55540;Estancia media;4.530128985766611;A
40123;55698;2017;55541;Estancia media;5.375939468903214;A
40123;55698;2018;55537;Estancia media;5.202182550810678;A
40123;55698;2018;55538;Estancia media;3.8480546593463347;A
40123;55698;2018;55539;Estancia media;4.519684941609;A
40123;55698;2018;55540;Estancia media;4.140274764291385;A
40123;55698;2018;55541;Estancia media;5.514673992331927;A
40123;55698;2019;55537;Estancia media;4.974563053360614;A
40123;55698;2019;55538;Estancia media;3.7643032761690436;A
40123;55698;2019;55539;Estancia media;4.694345821231522;A
40123;55698;2019;55540;Estancia media;4.118106941921242;A
40123;55698;2019;55541;Estancia media;5.139870676085391;A
40123;55698;2020;55537;Estancia media;4.749837525601727;A
40123;55698;2020;55538;Estancia media;3.8742128185537896;A
40123;55698;2020;55539;Estancia media;4.162370253122988;A
40123;55698;2020;55540;Estancia media;4.1169776776399525;A
40123;55698;2020;55541;Estancia media;5.198927915822837;A
40123;55565;2014;55537;Estancia media;4.691965728072629;A
40123;55565;2014;55538;Estancia media;4.216768669982627;A
40123;55565;2014;55539;Estancia media;3.9278872945871215;A
40123;55565;2014;55540;Estancia media;3.8929974598093575;A
40123;55565;2014;55541;Estancia media;4.062557039522039;A
40123;55565;2015;55537;Estancia media;4.593204633761842;A
40123;55565;2015;55538;Estancia media;3.67040884082868;A
40123;55565;2015;55539;Estancia media;4.0337274626271045;A
40123;55565;2015;55540;Estancia media;3.901464852657673;A
40123;55565;2015;55541;Estancia media;4.002607747545945;A
40123;55565;2016;55537;Estancia media;4.625309986370598;A
40123;55565;2016;55538;Estancia media;3.96450947879582;A
40123;55565;2016;55539;Estancia media;3.8535825294323134;A
40123;55565;2016;55540;Estancia media;4.362583929506388;A
40123;55565;2016;55541;Estancia media;3.740515437479571;A
40123;55565;2017;55537;Estancia media;4.4850812242734275;A
40123;55565;2017;55538;Estancia media;4.060084336057145;A
40123;55565;2017;55539;Estancia media;3.936581167044114;A
40123;55565;2017;55540;Estancia media;4.444141342771099;A
40123;55565;2017;55541;Estancia media;3.5999756427157323;A
40123;55565;2018;55537;Estancia media;4.642758264220288;A
40123;55565;2018;55538;Estancia media;3.922623357621271;A
40123;55565;2018;55539;Estancia media;3.7449639633852243;A
40123;55565;2018;55540;Estancia media;4.008108355249382;A
40123;55565;2018;55541;Estancia media;3.6420740193964805;A
40123;55565;2019;55537;Estancia media;4.489128088409307;A
40123;55565;2019;55538;Estancia media;3.9181027379741358;A
40123;55565;2019;55539;Estancia media;3.842098833904352;A
40123;55565;2019;55540;Estancia media;4.044926048581217;A
40123;55565;2019;55541;Estancia media;3.4405516019261584;A
40123;55565;2020;55537;Estancia media;4.462858446372698;A
40123;55565;2020;55538;Estancia media;3.882913354966555;A
40123;55565;2020;55539;Estancia media;3.2888655932846564;A
40123;55565;2020;55540;Estancia media;4.115605581155074;A
40123;55565;2020;55541;Estancia media;3.9596790147819902;A
40123;55697;2014;55537;Estancia media;8.088119098327693;A
40123;55697;2014;55538;Estancia media;4.7244112913307985;A
40123;55697;2014;55539;Estancia media;8.368550740148821;A
40123;55697;2014;55540;Estancia media;4.629069890186392;A
40123;55697;2014;55541;Estancia media;6.735950701164089;A
40123;55697;2015;55537;Estancia media;7.717138152929773;A
40123;55697;2015;55538;Estancia media;3.6121030484348067;A
40123;55697;2015;55539;Estancia media;10.028871166830964;A
40123;55697;2015;55540;Estancia media;4.791905137013411;A
40123;55697;2015;55541;Estancia media;7.004145409883052;A
40123;55697;2016;55537;Estancia media;7.544585379945451;A
40123;55697;2016;55538;Estancia media;4.016645441697598;A
40123;55697;2016;55539;Estancia media;8.599882999206736;A
40123;55697;2016;55540;Estancia media;5.320858456187618;A
40123;55697;2016;55541;Estancia media;6.529277433581524;A
40123;55697;2017;55537;Estancia media;7.681492063254043;A
40123;55697;2017;55538;Estancia media;3.803658062375979;A
40123;55697;2017;55539;Estancia media;8.49618111849809;A
40123;55697;2017;55540;Estancia media;5.521956745128697;A
40123;55697;2017;55541;Estancia media;6.0320200234322305;A
40123;55697;2018;55537;Estancia media;7.899721854311617;A
40123;55697;2018;55538;Estancia media;3.699049416551611;A
40123;55697;2018;55539;Estancia media;8.101565557001894;A
40123;55697;2018;55540;Estancia media;5.084275745737863;A
40123;55697;2018;55541;Estancia media;6.14768565147069;A
40123;55697;2019;55537;Estancia media;7.55139862534226;A
40123;55697;2019;55538;Estancia media;3.391278473783267;A
40123;55697;2019;55539;Estancia media;9.455297396392657;A
40123;55697;2019;55540;Estancia media;4.691336271254059;A
40123;55697;2019;55541;Estancia media;5.866233869476996;A
40123;55697;2020;55537;Estancia media;7.515540147389731;A
40123;55697;2020;55538;Estancia media;3.8027639305525023;A
40123;55697;2020;55539;Estancia media;13.913895825725819;A
40123;55697;2020;55540;Estancia media;4.1396394144247095;A
40123;55697;2020;55541;Estancia media;6.637679963402938;A
40123;55577;2014;55537;Estancia media;14.174444240842991;A
40123;55577;2014;55538;Estancia media;7.460347278412669;A
40123;55577;2014;55539;Estancia media;7.627219331455645;A
40123;55577;2014;55540;Estancia media;4.101780172639503;A
40123;55577;2014;55541;Estancia media;7.683871596101612;A
40123;55577;2015;55537;Estancia media;14.677644642528312;A
40123;55577;2015;55538;Estancia media;5.435124780668867;A
40123;55577;2015;55539;Estancia media;11.982808135583351;A
40123;55577;2015;55540;Estancia media;3.488561445883259;A
40123;55577;2015;55541;Estancia media;8.203883047085576;A
40123;55577;2016;55537;Estancia media;9.959615855057555;A
40123;55577;2016;55538;Estancia media;6.04460671415813;A
40123;55577;2016;55539;Estancia media;7.945712273033808;A
40123;55577;2016;55540;Estancia media;4.341258554359818;A
40123;55577;2016;55541;Estancia media;7.2350124630487285;A
40123;55577;2017;55537;Estancia media;10.07822537689891;A
40123;55577;2017;55538;Estancia media;5.360116164994007;A
40123;55577;2017;55539;Estancia media;10.338223760919957;A
40123;55577;2017;55540;Estancia media;4.626289973448021;A
40123;55577;2017;55541;Estancia media;7.203185773829042;A
40123;55577;2018;55537;Estancia media;12.272306752847303;A
40123;55577;2018;55538;Estancia media;4.971320696870448;A
40123;55577;2018;55539;Estancia media;9.256336575278693;A
40123;55577;2018;55540;Estancia media;5.00733996895692;A
40123;55577;2018;55541;Estancia media;7.435697633270841;A
40123;55577;2019;55537;Estancia media;9.627044921558722;A
40123;55577;2019;55538;Estancia media;5.003869734579431;A
40123;55577;2019;55539;Estancia media;6.032659516736655;A
40123;55577;2019;55540;Estancia media;4.515160037553479;A
40123;55577;2019;55541;Estancia media;6.386097938400981;A
40123;55577;2020;55537;Estancia media;9.699588123674468;A
40123;55577;2020;55538;Estancia media;6.2434780107587695;A
40123;55577;2020;55539;Estancia media;13.883514539051985;A
40123;55577;2020;55540;Estancia media;4.688556743299717;A
40123;55577;2020;55541;Estancia media;7.538546246513593;A
40123;516705;2014;55537;Estancia media;6.905116278910873;A
40123;516705;2014;55538;Estancia media;5.338892299020315;A
40123;516705;2014;55539;Estancia media;22.14286707359777;A
40123;516705;2014;55540;Estancia media;5.146996329743246;A
40123;516705;2014;55541;Estancia media;6.360916938925809;A
40123;516705;2015;55537;Estancia media;5.413453616688765;A
40123;516705;2015;55538;Estancia media;4.779771711921759;A
40123;516705;2015;55539;Estancia media;29.918228425929343;A
40123;516705;2015;55540;Estancia media;6.6086584621108955;A
40123;516705;2015;55541;Estancia media;7.56307385142088;A
40123;516705;2016;55537;Estancia media;4.84621558538577;A
40123;516705;2016;55538;Estancia media;4.441565992519481;A
40123;516705;2016;55539;Estancia media;6.333333333333333;A
40123;516705;2016;55540;Estancia media;6.824776293327606;A
40123;516705;2016;55541;Estancia media;6.270206256796091;A
40123;516705;2017;55537;Estancia media;6.4475819903578335;A
40123;516705;2017;55538;Estancia media;3.069188278751206;A
40123;516705;2017;55539;Estancia media;22.922120158033227;A
40123;516705;2017;55540;Estancia media;2.9902939674075224;A
40123;516705;2017;55541;Estancia media;5.880816565939002;A
40123;516705;2018;55537;Estancia media;8.776539462405617;A
40123;516705;2018;55538;Estancia media;5.225781555035941;A
40123;516705;2018;55539;Estancia media;6.6906976743408055;A
40123;516705;2018;55540;Estancia media;6.117647058823529;A
40123;516705;2018;55541;Estancia media;5.007698754023149;A
40123;516705;2019;55537;Estancia media;4.0602965117594545;A
40123;516705;2019;55538;Estancia media;4.221318647971334;A
40123;516705;2019;55539;Estancia media;3.0327868851632624;A
40123;516705;2019;55540;Estancia media;5.47996850181312;A
40123;516705;2019;55541;Estancia media;4.372014146821643;A
40123;516705;2020;55537;Estancia media;5.5679829630882285;A
40123;516705;2020;55538;Estancia media;1.9240746819912977;A
40123;516705;2020;55539;Estancia media;;A
40123;516705;2020;55540;Estancia media;-;A
40123;516705;2020;55541;Estancia media;8.575891414480626;A
40123;516706;2014;55537;Estancia media;10.49212865527425;A
40123;516706;2014;55538;Estancia media;3.6920786810481037;A
40123;516706;2014;55539;Estancia media;6.2865993142883685;A
40123;516706;2014;55540;Estancia media;3.845889687263654;A
40123;516706;2014;55541;Estancia media;6.486610197787618;A
40123;516706;2015;55537;Estancia media;7.664540746498777;A
40123;516706;2015;55538;Estancia media;3.315176143526521;A
40123;516706;2015;55539;Estancia media;9.839731292776198;A
40123;516706;2015;55540;Estancia media;3.20180378954684;A
40123;516706;2015;55541;Estancia media;6.825447730381613;A
40123;516706;2016;55537;Estancia media;6.3446104219376;A
40123;516706;2016;55538;Estancia media;3.385684268308751;A
40123;516706;2016;55539;Estancia media;10.40171219024971;A
40123;516706;2016;55540;Estancia media;4.996448319151568;A
40123;516706;2016;55541;Estancia media;6.375758212713545;A
40123;516706;2017;55537;Estancia media;7.699242209236602;A
40123;516706;2017;55538;Estancia media;3.0856264560770033;A
40123;516706;2017;55539;Estancia media;11.655483727946642;A
40123;516706;2017;55540;Estancia media;7.412034428608941;A
40123;516706;2017;55541;Estancia media;5.810010016646142;A
40123;516706;2018;55537;Estancia media;7.824152375932598;A
40123;516706;2018;55538;Estancia media;4.474940975779351;A
40123;516706;2018;55539;Estancia media;9.949748536784536;A
40123;516706;2018;55540;Estancia media;5.427505238632671;A
40123;516706;2018;55541;Estancia media;5.824892258868027;A
40123;516706;2019;55537;Estancia media;7.532205922798299;A
40123;516706;2019;55538;Estancia media;3.2014871369094595;A
40123;516706;2019;55539;Estancia media;17.976308521778197;A
40123;516706;2019;55540;Estancia media;4.1271661718663015;A
40123;516706;2019;55541;Estancia media;5.694284796636359;A
40123;516706;2020;55537;Estancia media;7.796499446931379;A
40123;516706;2020;55538;Estancia media;5.139871948195245;A
40123;516706;2020;55539;Estancia media;91.28491000547018;A
40123;516706;2020;55540;Estancia media;4.636817607723934;A
40123;516706;2020;55541;Estancia media;5.6347146685874;A
40123;516707;2014;55537;Estancia media;6.386536582304033;A
40123;516707;2014;55538;Estancia media;2.6068919681039135;A
40123;516707;2014;55539;Estancia media;11.070325084447996;A
40123;516707;2014;55540;Estancia media;8.91853917316718;A
40123;516707;2014;55541;Estancia media;8.002191519783196;A
40123;516707;2015;55537;Estancia media;6.645089438651597;A
40123;516707;2015;55538;Estancia media;3.4449603544975527;A
40123;516707;2015;55539;Estancia media;15.474248996790356;A
40123;516707;2015;55540;Estancia media;6.8654815307091;A
40123;516707;2015;55541;Estancia media;6.9988030484139045;A
40123;516707;2016;55537;Estancia media;6.308745499382245;A
40123;516707;2016;55538;Estancia media;4.364307734433505;A
40123;516707;2016;55539;Estancia media;6.664505460480856;A
40123;516707;2016;55540;Estancia media;7.576918717968188;A
40123;516707;2016;55541;Estancia media;7.506448372006267;A
40123;516707;2017;55537;Estancia media;7.550764161438458;A
40123;516707;2017;55538;Estancia media;4.792567248260131;A
40123;516707;2017;55539;Estancia media;6.352063988326648;A
40123;516707;2017;55540;Estancia media;8.470588235294118;A
40123;516707;2017;55541;Estancia media;6.738672857677703;A
40123;516707;2018;55537;Estancia media;6.808911284052074;A
40123;516707;2018;55538;Estancia media;5.702497891857562;A
40123;516707;2018;55539;Estancia media;8.918641037526122;A
40123;516707;2018;55540;Estancia media;6.486084394236821;A
40123;516707;2018;55541;Estancia media;6.812907825421869;A
40123;516707;2019;55537;Estancia media;4.380334911176519;A
40123;516707;2019;55538;Estancia media;3.1300722076788112;A
40123;516707;2019;55539;Estancia media;20.29658543762065;A
40123;516707;2019;55540;Estancia media;6.89584092459347;A
40123;516707;2019;55541;Estancia media;6.773563318975074;A
40123;516707;2020;55537;Estancia media;8.397213096036431;A
40123;516707;2020;55538;Estancia media;3.160551688623798;A
40123;516707;2020;55539;Estancia media;12.071233884083002;A
40123;516707;2020;55540;Estancia media;3.2882125089800542;A
40123;516707;2020;55541;Estancia media;7.286379980933091;A
40123;516708;2014;55537;Estancia media;6.048329241225653;A
40123;516708;2014;55538;Estancia media;3.128428592048595;A
40123;516708;2014;55539;Estancia media;7.176628489777096;A
40123;516708;2014;55540;Estancia media;4.289787800365997;A
40123;516708;2014;55541;Estancia media;7.057363677134606;A
40123;516708;2015;55537;Estancia media;5.093482232819332;A
40123;516708;2015;55538;Estancia media;2.997822100302447;A
40123;516708;2015;55539;Estancia media;4.064360815633353;A
40123;516708;2015;55540;Estancia media;6.632782723185157;A
40123;516708;2015;55541;Estancia media;7.099775187034315;A
40123;516708;2016;55537;Estancia media;3.347053426705529;A
40123;516708;2016;55538;Estancia media;4.171151557379873;A
40123;516708;2016;55539;Estancia media;19.132894804672272;A
40123;516708;2016;55540;Estancia media;3.525215793326638;A
40123;516708;2016;55541;Estancia media;7.033760007114152;A
40123;516708;2017;55537;Estancia media;4.844487543001854;A
40123;516708;2017;55538;Estancia media;3.5602928494463013;A
40123;516708;2017;55539;Estancia media;1.4720812182681209;A
40123;516708;2017;55540;Estancia media;4.103106727763013;A
