D_TEMPORAL_0;D_TERRITORIO_0;D_MCVLS_VARIABLE_0;D_SEXO_0;D_MCVL_MONSALARIO_0;D_MCVL_MONEDAD_0;INDICATOR;OBS_VALUE;FREQ
2019;3143;281592;3690;281486;281487;Tercer cuartil (€);23080.0;A
2020;2352;281593;;281485;281487;Tercer cuartil (€);146414.0;A
2020;2352;281593;;281486;281487;Tercer cuartil (€);162559.0;A
2020;2352;281593;3689;281485;281487;Tercer cuartil (€);50284.0;A
2020;2352;281593;3689;281486;281487;Tercer cuartil (€);54416.0;A
2020;2352;281593;3690;281485;281487;Tercer cuartil (€);47116.0;A
2020;2352;281593;3690;281486;281487;Tercer cuartil (€);53964.0;A
2020;2352;281594;;281485;281487;Tercer cuartil (€);74330.0;A
2020;2352;281594;;281486;281487;Tercer cuartil (€);107170.0;A
2020;2352;281594;3689;281485;281487;Tercer cuartil (€);25783.0;A
2020;2352;281594;3689;281486;281487;Tercer cuartil (€);36248.0;A
2020;2352;281594;3690;281485;281487;Tercer cuartil (€);23432.0;A
2020;2352;281594;3690;281486;281487;Tercer cuartil (€);35106.0;A
2020;2352;281592;;281485;281487;Tercer cuartil (€);129753.0;A
2020;2352;281592;;281486;281487;Tercer cuartil (€);148787.0;A
2020;2352;281592;3689;281485;281487;Tercer cuartil (€);43942.0;A
2020;2352;281592;3689;281486;281487;Tercer cuartil (€);48664.0;A
2020;2352;281592;3690;281485;281487;Tercer cuartil (€);42368.0;A
2020;2352;281592;3690;281486;281487;Tercer cuartil (€);50675.0;A
2020;2402;281593;;281485;281487;Tercer cuartil (€);310758.0;A
2020;2402;281593;;281486;281487;Tercer cuartil (€);353322.0;A
2020;2402;281593;3689;281485;281487;Tercer cuartil (€);114885.0;A
2020;2402;281593;3689;281486;281487;Tercer cuartil (€);128075.0;A
2020;2402;281593;3690;281485;281487;Tercer cuartil (€);91321.0;A
2020;2402;281593;3690;281486;281487;Tercer cuartil (€);108425.0;A
2020;2402;281594;;281485;281487;Tercer cuartil (€);171184.0;A
2020;2402;281594;;281486;281487;Tercer cuartil (€);274199.0;A
2020;2402;281594;3689;281485;281487;Tercer cuartil (€);70556.0;A
2020;2402;281594;3689;281486;281487;Tercer cuartil (€);98406.0;A
2020;2402;281594;3690;281485;281487;Tercer cuartil (€);44156.0;A
2020;2402;281594;3690;281486;281487;Tercer cuartil (€);83402.0;A
2020;2402;281592;;281485;281487;Tercer cuartil (€);305541.0;A
2020;2402;281592;;281486;281487;Tercer cuartil (€);350115.0;A
2020;2402;281592;3689;281485;281487;Tercer cuartil (€);112808.0;A
2020;2402;281592;3689;281486;281487;Tercer cuartil (€);126397.0;A
2020;2402;281592;3690;281485;281487;Tercer cuartil (€);89701.0;A
2020;2402;281592;3690;281486;281487;Tercer cuartil (€);107690.0;A
2020;2482;281593;;281485;281487;Tercer cuartil (€);141971.0;A
2020;2482;281593;;281486;281487;Tercer cuartil (€);161986.0;A
2020;2482;281593;3689;281485;281487;Tercer cuartil (€);50646.0;A
2020;2482;281593;3689;281486;281487;Tercer cuartil (€);55643.0;A
2020;2482;281593;3690;281485;281487;Tercer cuartil (€);43786.0;A
2020;2482;281593;3690;281486;281487;Tercer cuartil (€);52449.0;A
2020;2482;281594;;281485;281487;Tercer cuartil (€);75192.0;A
2020;2482;281594;;281486;281487;Tercer cuartil (€);124632.0;A
2020;2482;281594;3689;281485;281487;Tercer cuartil (€);27611.0;A
2020;2482;281594;3689;281486;281487;Tercer cuartil (€);41899.0;A
2020;2482;281594;3690;281485;281487;Tercer cuartil (€);21737.0;A
2020;2482;281594;3690;281486;281487;Tercer cuartil (€);41170.0;A
2020;2482;281592;;281485;281487;Tercer cuartil (€);139317.0;A
2020;2482;281592;;281486;281487;Tercer cuartil (€);160334.0;A
2020;2482;281592;3689;281485;281487;Tercer cuartil (€);49508.0;A
2020;2482;281592;3689;281486;281487;Tercer cuartil (€);54809.0;A
2020;2482;281592;3690;281485;281487;Tercer cuartil (€);43132.0;A
2020;2482;281592;3690;281486;281487;Tercer cuartil (€);52193.0;A
2020;2713;281593;;281485;281487;Tercer cuartil (€);165400.0;A
2020;2713;281593;;281486;281487;Tercer cuartil (€);181392.0;A
2020;2713;281593;3689;281485;281487;Tercer cuartil (€);57129.0;A
2020;2713;281593;3689;281486;281487;Tercer cuartil (€);61419.0;A
2020;2713;281593;3690;281485;281487;Tercer cuartil (€);53032.0;A
2020;2713;281593;3690;281486;281487;Tercer cuartil (€);59497.0;A
2020;2713;281594;;281485;281487;Tercer cuartil (€);86764.0;A
2020;2713;281594;;281486;281487;Tercer cuartil (€);123669.0;A
2020;2713;281594;3689;281485;281487;Tercer cuartil (€);28467.0;A
2020;2713;281594;3689;281486;281487;Tercer cuartil (€);40368.0;A
2020;2713;281594;3690;281485;281487;Tercer cuartil (€);29678.0;A
2020;2713;281594;3690;281486;281487;Tercer cuartil (€);42437.0;A
2020;2713;281592;;281485;281487;Tercer cuartil (€);160117.0;A
2020;2713;281592;;281486;281487;Tercer cuartil (€);177435.0;A
2020;2713;281592;3689;281485;281487;Tercer cuartil (€);54764.0;A
2020;2713;281592;3689;281486;281487;Tercer cuartil (€);59538.0;A
2020;2713;281592;3690;281485;281487;Tercer cuartil (€);51867.0;A
2020;2713;281592;3690;281486;281487;Tercer cuartil (€);58731.0;A
2020;2797;281593;;281485;281487;Tercer cuartil (€);141740.0;A
2020;2797;281593;;281486;281487;Tercer cuartil (€);160897.0;A
2020;2797;281593;3689;281485;281487;Tercer cuartil (€);52594.0;A
2020;2797;281593;3689;281486;281487;Tercer cuartil (€);57799.0;A
2020;2797;281593;3690;281485;281487;Tercer cuartil (€);41268.0;A
2020;2797;281593;3690;281486;281487;Tercer cuartil (€);49339.0;A
2020;2797;281594;;281485;281487;Tercer cuartil (€);62610.0;A
2020;2797;281594;;281486;281487;Tercer cuartil (€);106401.0;A
2020;2797;281594;3689;281485;281487;Tercer cuartil (€);24853.0;A
2020;2797;281594;3689;281486;281487;Tercer cuartil (€);37557.0;A
2020;2797;281594;3690;281485;281487;Tercer cuartil (€);17421.0;A
2020;2797;281594;3690;281486;281487;Tercer cuartil (€);33570.0;A
2020;2797;281592;;281485;281487;Tercer cuartil (€);130227.0;A
2020;2797;281592;;281486;281487;Tercer cuartil (€);152791.0;A
2020;2797;281592;3689;281485;281487;Tercer cuartil (€);49264.0;A
2020;2797;281592;3689;281486;281487;Tercer cuartil (€);54990.0;A
2020;2797;281592;3690;281485;281487;Tercer cuartil (€);36744.0;A
2020;2797;281592;3690;281486;281487;Tercer cuartil (€);46697.0;A
2020;2911;281593;;281485;281487;Tercer cuartil (€);139601.0;A
2020;2911;281593;;281486;281487;Tercer cuartil (€);157154.0;A
2020;2911;281593;3689;281485;281487;Tercer cuartil (€);47597.0;A
2020;2911;281593;3689;281486;281487;Tercer cuartil (€);52419.0;A
2020;2911;281593;3690;281485;281487;Tercer cuartil (€);45151.0;A
2020;2911;281593;3690;281486;281487;Tercer cuartil (€);52335.0;A
2020;2911;281594;;281485;281487;Tercer cuartil (€);68703.0;A
2020;2911;281594;;281486;281487;Tercer cuartil (€);111442.0;A
2020;2911;281594;3689;281485;281487;Tercer cuartil (€);24495.0;A
2020;2911;281594;3689;281486;281487;Tercer cuartil (€);36288.0;A
2020;2911;281594;3690;281485;281487;Tercer cuartil (€);20776.0;A
2020;2911;281594;3690;281486;281487;Tercer cuartil (€);38447.0;A
2020;2911;281592;;281485;281487;Tercer cuartil (€);136201.0;A
2020;2911;281592;;281486;281487;Tercer cuartil (€);155385.0;A
2020;2911;281592;3689;281485;281487;Tercer cuartil (€);45979.0;A
2020;2911;281592;3689;281486;281487;Tercer cuartil (€);51371.0;A
2020;2911;281592;3690;281485;281487;Tercer cuartil (€);44553.0;A
2020;2911;281592;3690;281486;281487;Tercer cuartil (€);52205.0;A
2020;3023;281593;;281485;281487;Tercer cuartil (€);215006.0;A
2020;3023;281593;;281486;281487;Tercer cuartil (€);246104.0;A
2020;3023;281593;3689;281485;281487;Tercer cuartil (€);77269.0;A
2020;3023;281593;3689;281486;281487;Tercer cuartil (€);85516.0;A
2020;3023;281593;3690;281485;281487;Tercer cuartil (€);65845.0;A
2020;3023;281593;3690;281486;281487;Tercer cuartil (€);78766.0;A
2020;3023;281594;;281485;281487;Tercer cuartil (€);140599.0;A
2020;3023;281594;;281486;281487;Tercer cuartil (€);191791.0;A
2020;3023;281594;3689;281485;281487;Tercer cuartil (€);49142.0;A
2020;3023;281594;3689;281486;281487;Tercer cuartil (€);63533.0;A
2020;3023;281594;3690;281485;281487;Tercer cuartil (€);44410.0;A
2020;3023;281594;3690;281486;281487;Tercer cuartil (€);64444.0;A
2020;3023;281592;;281485;281487;Tercer cuartil (€);204202.0;A
2020;3023;281592;;281486;281487;Tercer cuartil (€);238367.0;A
2020;3023;281592;3689;281485;281487;Tercer cuartil (€);72717.0;A
2020;3023;281592;3689;281486;281487;Tercer cuartil (€);82179.0;A
2020;3023;281592;3690;281485;281487;Tercer cuartil (€);63180.0;A
2020;3023;281592;3690;281486;281487;Tercer cuartil (€);76741.0;A
2020;3142;281593;;281485;281487;Tercer cuartil (€);236727.0;A
2020;3142;281593;;281486;281487;Tercer cuartil (€);260750.0;A
2020;3142;281593;3689;281485;281487;Tercer cuartil (€);86533.0;A
2020;3142;281593;3689;281486;281487;Tercer cuartil (€);92511.0;A
2020;3142;281593;3690;281485;281487;Tercer cuartil (€);70739.0;A
2020;3142;281593;3690;281486;281487;Tercer cuartil (€);81203.0;A
2020;3142;281594;;281485;281487;Tercer cuartil (€);123705.0;A
2020;3142;281594;;281486;281487;Tercer cuartil (€);181246.0;A
2020;3142;281594;3689;281485;281487;Tercer cuartil (€);43933.0;A
2020;3142;281594;3689;281486;281487;Tercer cuartil (€);62637.0;A
2020;3142;281594;3690;281485;281487;Tercer cuartil (€);37541.0;A
2020;3142;281594;3690;281486;281487;Tercer cuartil (€);57539.0;A
2020;3142;281592;;281485;281487;Tercer cuartil (€);231664.0;A
2020;3142;281592;;281486;281487;Tercer cuartil (€);256970.0;A
2020;3142;281592;3689;281485;281487;Tercer cuartil (€);84591.0;A
2020;3142;281592;3689;281486;281487;Tercer cuartil (€);90695.0;A
2020;3142;281592;3690;281485;281487;Tercer cuartil (€);69389.0;A
2020;3142;281592;3690;281486;281487;Tercer cuartil (€);80406.0;A
2020;3143;281593;;281485;281487;Tercer cuartil (€);66775.0;A
2020;3143;281593;;281486;281487;Tercer cuartil (€);76559.0;A
2020;3143;281593;3689;281485;281487;Tercer cuartil (€);23967.0;A
2020;3143;281593;3689;281486;281487;Tercer cuartil (€);26405.0;A
2020;3143;281593;3690;281485;281487;Tercer cuartil (€);20342.0;A
2020;3143;281593;3690;281486;281487;Tercer cuartil (€);24567.0;A
2020;3143;281594;;281485;281487;Tercer cuartil (€);37758.0;A
2020;3143;281594;;281486;281487;Tercer cuartil (€);57426.0;A
2020;3143;281594;3689;281485;281487;Tercer cuartil (€);13617.0;A
2020;3143;281594;3689;281486;281487;Tercer cuartil (€);19317.0;A
2020;3143;281594;3690;281485;281487;Tercer cuartil (€);11331.0;A
2020;3143;281594;3690;281486;281487;Tercer cuartil (€);18946.0;A
2020;3143;281592;;281485;281487;Tercer cuartil (€);63663.0;A
2020;3143;281592;;281486;281487;Tercer cuartil (€);74337.0;A
2020;3143;281592;3689;281485;281487;Tercer cuartil (€);22814.0;A
2020;3143;281592;3689;281486;281487;Tercer cuartil (€);25548.0;A
2020;3143;281592;3690;281485;281487;Tercer cuartil (€);19370.0;A
2020;3143;281592;3690;281486;281487;Tercer cuartil (€);23992.0;A
2017;2352;281593;;281485;281487;Desviación típica (€);89623.0;A
2017;2352;281593;;281486;281487;Desviación típica (€);73267.0;A
2017;2352;281593;3689;281485;281487;Desviación típica (€);32282.0;A
2017;2352;281593;3689;281486;281487;Desviación típica (€);26891.0;A
2017;2352;281593;3690;281485;281487;Desviación típica (€);27321.0;A
2017;2352;281593;3690;281486;281487;Desviación típica (€);21814.0;A
2017;2352;281594;;281485;281487;Desviación típica (€);44815.0;A
2017;2352;281594;;281486;281487;Desviación típica (€);41477.0;A
2017;2352;281594;3689;281485;281487;Desviación típica (€);16693.0;A
2017;2352;281594;3689;281486;281487;Desviación típica (€);15676.0;A
2017;2352;281594;3690;281485;281487;Desviación típica (€);12732.0;A
2017;2352;281594;3690;281486;281487;Desviación típica (€);11509.0;A
2017;2352;281592;;281485;281487;Desviación típica (€);85434.0;A
2017;2352;281592;;281486;281487;Desviación típica (€);70174.0;A
2017;2352;281592;3689;281485;281487;Desviación típica (€);30443.0;A
2017;2352;281592;3689;281486;281487;Desviación típica (€);25542.0;A
2017;2352;281592;3690;281485;281487;Desviación típica (€);26367.0;A
2017;2352;281592;3690;281486;281487;Desviación típica (€);21078.0;A
2017;2402;281593;;281485;281487;Desviación típica (€);194771.0;A
2017;2402;281593;;281486;281487;Desviación típica (€);167643.0;A
2017;2402;281593;3689;281485;281487;Desviación típica (€);74355.0;A
2017;2402;281593;3689;281486;281487;Desviación típica (€);67488.0;A
2017;2402;281593;3690;281485;281487;Desviación típica (€);53164.0;A
2017;2402;281593;3690;281486;281487;Desviación típica (€);41600.0;A
2017;2402;281594;;281485;281487;Desviación típica (€);119318.0;A
2017;2402;281594;;281486;281487;Desviación típica (€);101897.0;A
2017;2402;281594;3689;281485;281487;Desviación típica (€);42147.0;A
2017;2402;281594;3689;281486;281487;Desviación típica (€);32938.0;A
2017;2402;281594;3690;281485;281487;Desviación típica (€);36501.0;A
2017;2402;281594;3690;281486;281487;Desviación típica (€);34978.0;A
2017;2402;281592;;281485;281487;Desviación típica (€);193886.0;A
2017;2402;281592;;281486;281487;Desviación típica (€);166521.0;A
2017;2402;281592;3689;281485;281487;Desviación típica (€);73927.0;A
2017;2402;281592;3689;281486;281487;Desviación típica (€);66900.0;A
2017;2402;281592;3690;281485;281487;Desviación típica (€);53050.0;A
2017;2402;281592;3690;281486;281487;Desviación típica (€);41491.0;A
2017;2482;281593;;281485;281487;Desviación típica (€);89012.0;A
2017;2482;281593;;281486;281487;Desviación típica (€);74639.0;A
2017;2482;281593;3689;281485;281487;Desviación típica (€);32166.0;A
2017;2482;281593;3689;281486;281487;Desviación típica (€);27275.0;A
2017;2482;281593;3690;281485;281487;Desviación típica (€);26885.0;A
2017;2482;281593;3690;281486;281487;Desviación típica (€);22258.0;A
2017;2482;281594;;281485;281487;Desviación típica (€);41912.0;A
2017;2482;281594;;281486;281487;Desviación típica (€);39588.0;A
2017;2482;281594;3689;281485;281487;Desviación típica (€);16168.0;A
2017;2482;281594;3689;281486;281487;Desviación típica (€);13587.0;A
2017;2482;281594;3690;281485;281487;Desviación típica (€);11333.0;A
2017;2482;281594;3690;281486;281487;Desviación típica (€);12734.0;A
2017;2482;281592;;281485;281487;Desviación típica (€);88257.0;A
2017;2482;281592;;281486;281487;Desviación típica (€);73916.0;A
2017;2482;281592;3689;281485;281487;Desviación típica (€);31900.0;A
2017;2482;281592;3689;281486;281487;Desviación típica (€);26977.0;A
2017;2482;281592;3690;281485;281487;Desviación típica (€);26653.0;A
2017;2482;281592;3690;281486;281487;Desviación típica (€);22077.0;A
2017;2713;281593;;281485;281487;Desviación típica (€);101100.0;A
2017;2713;281593;;281486;281487;Desviación típica (€);83603.0;A
2017;2713;281593;3689;281485;281487;Desviación típica (€);37464.0;A
2017;2713;281593;3689;281486;281487;Desviación típica (€);31722.0;A
2017;2713;281593;3690;281485;281487;Desviación típica (€);29686.0;A
2017;2713;281593;3690;281486;281487;Desviación típica (€);23748.0;A
2017;2713;281594;;281485;281487;Desviación típica (€);55123.0;A
2017;2713;281594;;281486;281487;Desviación típica (€);45968.0;A
2017;2713;281594;3689;281485;281487;Desviación típica (€);18302.0;A
2017;2713;281594;3689;281486;281487;Desviación típica (€);16554.0;A
2017;2713;281594;3690;281485;281487;Desviación típica (€);18462.0;A
2017;2713;281594;3690;281486;281487;Desviación típica (€);13840.0;A
2017;2713;281592;;281485;281487;Desviación típica (€);99503.0;A
2017;2713;281592;;281486;281487;Desviación típica (€);82041.0;A
2017;2713;281592;3689;281485;281487;Desviación típica (€);36667.0;A
2017;2713;281592;3689;281486;281487;Desviación típica (€);30976.0;A
2017;2713;281592;3690;281485;281487;Desviación típica (€);29416.0;A
2017;2713;281592;3690;281486;281487;Desviación típica (€);23442.0;A
2017;2797;281593;;281485;281487;Desviación típica (€);88245.0;A
2017;2797;281593;;281486;281487;Desviación típica (€);74492.0;A
2017;2797;281593;3689;281485;281487;Desviación típica (€);33265.0;A
2017;2797;281593;3689;281486;281487;Desviación típica (€);29527.0;A
2017;2797;281593;3690;281485;281487;Desviación típica (€);24788.0;A
2017;2797;281593;3690;281486;281487;Desviación típica (€);19258.0;A
2017;2797;281594;;281485;281487;Desviación típica (€);34357.0;A
2017;2797;281594;;281486;281487;Desviación típica (€);41386.0;A
2017;2797;281594;3689;281485;281487;Desviación típica (€);13072.0;A
2017;2797;281594;3689;281486;281487;Desviación típica (€);11880.0;A
2017;2797;281594;3690;281485;281487;Desviación típica (€);9779.0;A
2017;2797;281594;3690;281486;281487;Desviación típica (€);15680.0;A
2017;2797;281592;;281485;281487;Desviación típica (€);84616.0;A
2017;2797;281592;;281486;281487;Desviación típica (€);71802.0;A
2017;2797;281592;3689;281485;281487;Desviación típica (€);32314.0;A
2017;2797;281592;3689;281486;281487;Desviación típica (€);28625.0;A
2017;2797;281592;3690;281485;281487;Desviación típica (€);23356.0;A
2017;2797;281592;3690;281486;281487;Desviación típica (€);18491.0;A
2017;2911;281593;;281485;281487;Desviación típica (€);84469.0;A
2017;2911;281593;;281486;281487;Desviación típica (€);69439.0;A
2017;2911;281593;3689;281485;281487;Desviación típica (€);29319.0;A
2017;2911;281593;3689;281486;281487;Desviación típica (€);25724.0;A
2017;2911;281593;3690;281485;281487;Desviación típica (€);26888.0;A
2017;2911;281593;3690;281486;281487;Desviación típica (€);20343.0;A
2017;2911;281594;;281485;281487;Desviación típica (€);54735.0;A
2017;2911;281594;;281486;281487;Desviación típica (€);43555.0;A
2017;2911;281594;3689;281485;281487;Desviación típica (€);14678.0;A
2017;2911;281594;3689;281486;281487;Desviación típica (€);7887.0;A
2017;2911;281594;3690;281485;281487;Desviación típica (€);22731.0;A
2017;2911;281594;3690;281486;281487;Desviación típica (€);21850.0;A
2017;2911;281592;;281485;281487;Desviación típica (€);84087.0;A
2017;2911;281592;;281486;281487;Desviación típica (€);68970.0;A
2017;2911;281592;3689;281485;281487;Desviación típica (€);29097.0;A
2017;2911;281592;3689;281486;281487;Desviación típica (€);25394.0;A
2017;2911;281592;3690;281485;281487;Desviación típica (€);26864.0;A
2017;2911;281592;3690;281486;281487;Desviación típica (€);20370.0;A
2017;3023;281593;;281485;281487;Desviación típica (€);128754.0;A
2017;3023;281593;;281486;281487;Desviación típica (€);110545.0;A
2017;3023;281593;3689;281485;281487;Desviación típica (€);47234.0;A
2017;3023;281593;3689;281486;281487;Desviación típica (€);42383.0;A
2017;3023;281593;3690;281485;281487;Desviación típica (€);38126.0;A
2017;3023;281593;3690;281486;281487;Desviación típica (€);30787.0;A
2017;3023;281594;;281485;281487;Desviación típica (€);96596.0;A
2017;3023;281594;;281486;281487;Desviación típica (€);96498.0;A
2017;3023;281594;3689;281485;281487;Desviación típica (€);35570.0;A
2017;3023;281594;3689;281486;281487;Desviación típica (€);35752.0;A
2017;3023;281594;3690;281485;281487;Desviación típica (€);28484.0;A
2017;3023;281594;3690;281486;281487;Desviación típica (€);28237.0;A
2017;3023;281592;;281485;281487;Desviación típica (€);126861.0;A
2017;3023;281592;;281486;281487;Desviación típica (€);109281.0;A
2017;3023;281592;3689;281485;281487;Desviación típica (€);46615.0;A
2017;3023;281592;3689;281486;281487;Desviación típica (€);41782.0;A
2017;3023;281592;3690;281485;281487;Desviación típica (€);37515.0;A
2017;3023;281592;3690;281486;281487;Desviación típica (€);30556.0;A
2017;3142;281593;;281485;281487;Desviación típica (€);148757.0;A
2017;3142;281593;;281486;281487;Desviación típica (€);129194.0;A
2017;3142;281593;3689;281485;281487;Desviación típica (€);56885.0;A
2017;3142;281593;3689;281486;281487;Desviación típica (€);50959.0;A
2017;3142;281593;3690;281485;281487;Desviación típica (€);41180.0;A
2017;3142;281593;3690;281486;281487;Desviación típica (€);34013.0;A
2017;3142;281594;;281485;281487;Desviación típica (€);107685.0;A
2017;3142;281594;;281486;281487;Desviación típica (€);109204.0;A
2017;3142;281594;3689;281485;281487;Desviación típica (€);37619.0;A
2017;3142;281594;3689;281486;281487;Desviación típica (€);32359.0;A
2017;3142;281594;3690;281485;281487;Desviación típica (€);33689.0;A
2017;3142;281594;3690;281486;281487;Desviación típica (€);40891.0;A
2017;3142;281592;;281485;281487;Desviación típica (€);147913.0;A
2017;3142;281592;;281486;281487;Desviación típica (€);128644.0;A
2017;3142;281592;3689;281485;281487;Desviación típica (€);56466.0;A
2017;3142;281592;3689;281486;281487;Desviación típica (€);50455.0;A
2017;3142;281592;3690;281485;281487;Desviación típica (€);41053.0;A
2017;3142;281592;3690;281486;281487;Desviación típica (€);34197.0;A
2017;3143;281593;;281485;281487;Desviación típica (€);43208.0;A
2017;3143;281593;;281486;281487;Desviación típica (€);36019.0;A
2017;3143;281593;3689;281485;281487;Desviación típica (€);15838.0;A
2017;3143;281593;3689;281486;281487;Desviación típica (€);13652.0;A
2017;3143;281593;3690;281485;281487;Desviación típica (€);12758.0;A
2017;3143;281593;3690;281486;281487;Desviación típica (€);10147.0;A
2017;3143;281594;;281485;281487;Desviación típica (€);24839.0;A
2017;3143;281594;;281486;281487;Desviación típica (€);24132.0;A
2017;3143;281594;3689;281485;281487;Desviación típica (€);9135.0;A
2017;3143;281594;3689;281486;281487;Desviación típica (€);8722.0;A
2017;3143;281594;3690;281485;281487;Desviación típica (€);7296.0;A
2017;3143;281594;3690;281486;281487;Desviación típica (€);7283.0;A
2017;3143;281592;;281485;281487;Desviación típica (€);42337.0;A
2017;3143;281592;;281486;281487;Desviación típica (€);35375.0;A
2017;3143;281592;3689;281485;281487;Desviación típica (€);15525.0;A
2017;3143;281592;3689;281486;281487;Desviación típica (€);13386.0;A
2017;3143;281592;3690;281485;281487;Desviación típica (€);12497.0;A
2017;3143;281592;3690;281486;281487;Desviación típica (€);9992.0;A
2018;2352;281593;;281485;281487;Desviación típica (€);90972.0;A
2018;2352;281593;;281486;281487;Desviación típica (€);74766.0;A
2018;2352;281593;3689;281485;281487;Desviación típica (€);32534.0;A
2018;2352;281593;3689;281486;281487;Desviación típica (€);27290.0;A
2018;2352;281593;3690;281485;281487;Desviación típica (€);27974.0;A
2018;2352;281593;3690;281486;281487;Desviación típica (€);22435.0;A
2018;2352;281594;;281485;281487;Desviación típica (€);42853.0;A
2018;2352;281594;;281486;281487;Desviación típica (€);39269.0;A
2018;2352;281594;3689;281485;281487;Desviación típica (€);15522.0;A
2018;2352;281594;3689;281486;281487;Desviación típica (€);14280.0;A
2018;2352;281594;3690;281485;281487;Desviación típica (€);12714.0;A
2018;2352;281594;3690;281486;281487;Desviación típica (€);11616.0;A
2018;2352;281592;;281485;281487;Desviación típica (€);86357.0;A
2018;2352;281592;;281486;281487;Desviación típica (€);71185.0;A
2018;2352;281592;3689;281485;281487;Desviación típica (€);30477.0;A
2018;2352;281592;3689;281486;281487;Desviación típica (€);25694.0;A
2018;2352;281592;3690;281485;281487;Desviación típica (€);26965.0;A
2018;2352;281592;3690;281486;281487;Desviación típica (€);21624.0;A
2018;2402;281593;;281485;281487;Desviación típica (€);195118.0;A
2018;2402;281593;;281486;281487;Desviación típica (€);169257.0;A
2018;2402;281593;3689;281485;281487;Desviación típica (€);73423.0;A
2018;2402;281593;3689;281486;281487;Desviación típica (€);66811.0;A
2018;2402;281593;3690;281485;281487;Desviación típica (€);54576.0;A
2018;2402;281593;3690;281486;281487;Desviación típica (€);43719.0;A
2018;2402;281594;;281485;281487;Desviación típica (€);106681.0;A
2018;2402;281594;;281486;281487;Desviación típica (€);141784.0;A
2018;2402;281594;3689;281485;281487;Desviación típica (€);36217.0;A
2018;2402;281594;3689;281486;281487;Desviación típica (€);57888.0;A
2018;2402;281594;3690;281485;281487;Desviación típica (€);34755.0;A
2018;2402;281594;3690;281486;281487;Desviación típica (€);33563.0;A
2018;2402;281592;;281485;281487;Desviación típica (€);193943.0;A
2018;2402;281592;;281486;281487;Desviación típica (€);168839.0;A
2018;2402;281592;3689;281485;281487;Desviación típica (€);72893.0;A
2018;2402;281592;3689;281486;281487;Desviación típica (€);66686.0;A
2018;2402;281592;3690;281485;281487;Desviación típica (€);54378.0;A
2018;2402;281592;3690;281486;281487;Desviación típica (€);43596.0;A
2018;2482;281593;;281485;281487;Desviación típica (€);91931.0;A
2018;2482;281593;;281486;281487;Desviación típica (€);77884.0;A
2018;2482;281593;3689;281485;281487;Desviación típica (€);33486.0;A
2018;2482;281593;3689;281486;281487;Desviación típica (€);29378.0;A
2018;2482;281593;3690;281485;281487;Desviación típica (€);27440.0;A
2018;2482;281593;3690;281486;281487;Desviación típica (€);22189.0;A
2018;2482;281594;;281485;281487;Desviación típica (€);41458.0;A
2018;2482;281594;;281486;281487;Desviación típica (€);35279.0;A
2018;2482;281594;3689;281485;281487;Desviación típica (€);16274.0;A
2018;2482;281594;3689;281486;281487;Desviación típica (€);13698.0;A
2018;2482;281594;3690;281485;281487;Desviación típica (€);10861.0;A
2018;2482;281594;3690;281486;281487;Desviación típica (€);9448.0;A
2018;2482;281592;;281485;281487;Desviación típica (€);91131.0;A
2018;2482;281592;;281486;281487;Desviación típica (€);77024.0;A
2018;2482;281592;3689;281485;281487;Desviación típica (€);33202.0;A
2018;2482;281592;3689;281486;281487;Desviación típica (€);29028.0;A
2018;2482;281592;3690;281485;281487;Desviación típica (€);27197.0;A
2018;2482;281592;3690;281486;281487;Desviación típica (€);21967.0;A
2018;2713;281593;;281485;281487;Desviación típica (€);102571.0;A
2018;2713;281593;;281486;281487;Desviación típica (€);83245.0;A
2018;2713;281593;3689;281485;281487;Desviación típica (€);37235.0;A
2018;2713;281593;3689;281486;281487;Desviación típica (€);30645.0;A
2018;2713;281593;3690;281485;281487;Desviación típica (€);30953.0;A
2018;2713;281593;3690;281486;281487;Desviación típica (€);24687.0;A
2018;2713;281594;;281485;281487;Desviación típica (€);50744.0;A
2018;2713;281594;;281486;281487;Desviación típica (€);52739.0;A
2018;2713;281594;3689;281485;281487;Desviación típica (€);15927.0;A
2018;2713;281594;3689;281486;281487;Desviación típica (€);16048.0;A
2018;2713;281594;3690;281485;281487;Desviación típica (€);17996.0;A
2018;2713;281594;3690;281486;281487;Desviación típica (€);19284.0;A
2018;2713;281592;;281485;281487;Desviación típica (€);100627.0;A
2018;2713;281592;;281486;281487;Desviación típica (€);81838.0;A
2018;2713;281592;3689;281485;281487;Desviación típica (€);36306.0;A
2018;2713;281592;3689;281486;281487;Desviación típica (€);29893.0;A
2018;2713;281592;3690;281485;281487;Desviación típica (€);30590.0;A
2018;2713;281592;3690;281486;281487;Desviación típica (€);24505.0;A
2018;2797;281593;;281485;281487;Desviación típica (€);90167.0;A
2018;2797;281593;;281486;281487;Desviación típica (€);75133.0;A
2018;2797;281593;3689;281485;281487;Desviación típica (€);33671.0;A
2018;2797;281593;3689;281486;281487;Desviación típica (€);28802.0;A
2018;2797;281593;3690;281485;281487;Desviación típica (€);25719.0;A
2018;2797;281593;3690;281486;281487;Desviación típica (€);20622.0;A
2018;2797;281594;;281485;281487;Desviación típica (€);36968.0;A
2018;2797;281594;;281486;281487;Desviación típica (€);36738.0;A
2018;2797;281594;3689;281485;281487;Desviación típica (€);14871.0;A
2018;2797;281594;3689;281486;281487;Desviación típica (€);11452.0;A
