D_ESTADO_DATO_0;D_TERRITORIO_0;D_CAT_HOTELES_0;D_TEMPORAL_0;INDICATOR;OBS_VALUE;FREQ
40123;3143;264449;2013;Grado de ocupación por plazas;25.079763138810712;A
40123;3143;264449;2012;Grado de ocupación por plazas;23.969408100586463;A
40123;3143;264449;2011;Grado de ocupación por plazas;25.7411647381263;A
40123;3143;264449;2010;Grado de ocupación por plazas;25.3399936806605;A
40123;3143;264449;2009;Grado de ocupación por plazas;25.892743511003193;A
40123;3143;264449;2008;Grado de ocupación por plazas;30.793402839975606;A
40123;3143;62149;2020;Grado de ocupación por plazas;33.03374069503495;A
40123;3143;62149;2019;Grado de ocupación por plazas;56.54211361994116;A
40123;3143;62149;2018;Grado de ocupación por plazas;55.45946387106311;A
40123;3143;62149;2017;Grado de ocupación por plazas;55.71368167396032;A
40123;3143;62149;2016;Grado de ocupación por plazas;54.38627104573921;A
40123;3143;62149;2015;Grado de ocupación por plazas;51.88160855501111;A
40123;3143;62149;2014;Grado de ocupación por plazas;48.96944917572029;A
40123;3143;62149;2013;Grado de ocupación por plazas;47.17731911307046;A
40123;3143;62149;2012;Grado de ocupación por plazas;45.61662936306466;A
40123;3143;62149;2011;Grado de ocupación por plazas;46.429848287222114;A
40123;3143;62149;2010;Grado de ocupación por plazas;45.12706391305166;A
40123;3143;62149;2009;Grado de ocupación por plazas;44.82397209893112;A
40123;3143;62149;2008;Grado de ocupación por plazas;49.249066773337724;A
40123;2352;264447;2020;Grado de ocupación por plazas;30.751688318242437;A
40123;2352;264447;2019;Grado de ocupación por plazas;51.859292592984914;A
40123;2352;264447;2018;Grado de ocupación por plazas;53.55288410893167;A
40123;2352;264447;2017;Grado de ocupación por plazas;54.78033415749394;A
40123;2352;264447;2016;Grado de ocupación por plazas;53.924857306404746;A
40123;2352;264447;2015;Grado de ocupación por plazas;48.74646119862175;A
40123;2352;264447;2014;Grado de ocupación por plazas;47.357556029994;A
40123;2352;264447;2013;Grado de ocupación por plazas;45.5346853453116;A
40123;2352;264447;2012;Grado de ocupación por plazas;43.54329254451378;A
40123;2352;264447;2011;Grado de ocupación por plazas;43.433118982799435;A
40123;2352;264447;2010;Grado de ocupación por plazas;44.306268592835806;A
40123;2352;264447;2009;Grado de ocupación por plazas;44.04558634986537;A
40123;2352;264447;2008;Grado de ocupación por plazas;47.989331676103234;A
40123;2352;264446;2020;Grado de ocupación por plazas;33.41242510342456;A
40123;2352;264446;2019;Grado de ocupación por plazas;49.43692836844735;A
40123;2352;264446;2018;Grado de ocupación por plazas;44.9138328465736;A
40123;2352;264446;2017;Grado de ocupación por plazas;44.28285541954029;A
40123;2352;264446;2016;Grado de ocupación por plazas;42.47368086895968;A
40123;2352;264446;2015;Grado de ocupación por plazas;44.81066177647601;A
40123;2352;264446;2014;Grado de ocupación por plazas;43.26757387348379;A
40123;2352;264446;2013;Grado de ocupación por plazas;47.068261277438815;A
40123;2352;264446;2012;Grado de ocupación por plazas;43.27969372491908;A
40123;2352;264446;2011;Grado de ocupación por plazas;45.97401341169365;A
40123;2352;264446;2010;Grado de ocupación por plazas;45.36935508537616;A
40123;2352;264446;2009;Grado de ocupación por plazas;48.42092949829975;A
40123;2352;264446;2008;Grado de ocupación por plazas;54.950650218985665;A
40123;2352;62148;2020;Grado de ocupación por plazas;25.314355346519218;A
40123;2352;62148;2019;Grado de ocupación por plazas;35.32324813933057;A
40123;2352;62148;2018;Grado de ocupación por plazas;35.75514237103718;A
40123;2352;62148;2017;Grado de ocupación por plazas;33.65967554893282;A
40123;2352;62148;2016;Grado de ocupación por plazas;31.154207026478737;A
40123;2352;62148;2015;Grado de ocupación por plazas;28.71946980036503;A
40123;2352;62148;2014;Grado de ocupación por plazas;27.886828696035245;A
40123;2352;62148;2013;Grado de ocupación por plazas;27.008413771558047;A
40123;2352;62148;2012;Grado de ocupación por plazas;24.499368784710352;A
40123;2352;62148;2011;Grado de ocupación por plazas;25.778165324484515;A
40123;2352;62148;2010;Grado de ocupación por plazas;26.494436467755282;A
40123;2352;62148;2009;Grado de ocupación por plazas;30.537288355579662;A
40123;2352;62148;2008;Grado de ocupación por plazas;33.07174141188449;A
40123;2352;62145;2020;Grado de ocupación por plazas;21.240348375177597;A
40123;2352;62145;2019;Grado de ocupación por plazas;27.259049335436;A
40123;2352;62145;2018;Grado de ocupación por plazas;27.08532950820195;A
40123;2352;62145;2017;Grado de ocupación por plazas;26.75548154304746;A
40123;2352;62145;2016;Grado de ocupación por plazas;25.091575091608394;A
40123;2352;62145;2015;Grado de ocupación por plazas;20.802705660123785;A
40123;2352;62145;2014;Grado de ocupación por plazas;18.141499568580063;A
40123;2352;62145;2013;Grado de ocupación por plazas;18.86634922330464;A
40123;2352;62145;2012;Grado de ocupación por plazas;15.57882619047619;A
40123;2352;62145;2011;Grado de ocupación por plazas;16.878508552190237;A
40123;2352;62145;2010;Grado de ocupación por plazas;19.564571330877218;A
40123;2352;62145;2009;Grado de ocupación por plazas;20.66080112657005;A
40123;2352;62145;2008;Grado de ocupación por plazas;25.682592301894797;A
40123;2352;264450;2020;Grado de ocupación por plazas;23.555004310376837;A
40123;2352;264450;2019;Grado de ocupación por plazas;29.04167271369489;A
40123;2352;264450;2018;Grado de ocupación por plazas;29.480213532375707;A
40123;2352;264450;2017;Grado de ocupación por plazas;30.148948360076524;A
40123;2352;264450;2016;Grado de ocupación por plazas;29.173016814070355;A
40123;2352;264450;2015;Grado de ocupación por plazas;24.13150788489608;A
40123;2352;264450;2014;Grado de ocupación por plazas;21.744232217211305;A
40123;2352;264450;2013;Grado de ocupación por plazas;17.834112213053043;A
40123;2352;264450;2012;Grado de ocupación por plazas;16.88883074984408;A
40123;2352;264450;2011;Grado de ocupación por plazas;20.2012268718648;A
40123;2352;264450;2010;Grado de ocupación por plazas;20.984722170975814;A
40123;2352;264450;2009;Grado de ocupación por plazas;22.11494953551373;A
40123;2352;264450;2008;Grado de ocupación por plazas;28.020413474450116;A
40123;2352;264449;2020;Grado de ocupación por plazas;20.598278729353662;A
40123;2352;264449;2019;Grado de ocupación por plazas;21.573724976251526;A
40123;2352;264449;2018;Grado de ocupación por plazas;25.191228546728745;A
40123;2352;264449;2017;Grado de ocupación por plazas;24.672484823002502;A
40123;2352;264449;2016;Grado de ocupación por plazas;21.967479397615822;A
40123;2352;264449;2015;Grado de ocupación por plazas;18.991755058585372;A
40123;2352;264449;2014;Grado de ocupación por plazas;16.28680034240923;A
40123;2352;264449;2013;Grado de ocupación por plazas;12.441469332549808;A
40123;2352;264449;2012;Grado de ocupación por plazas;11.22519538442377;A
40123;2352;264449;2011;Grado de ocupación por plazas;16.7511900494649;A
40123;2352;264449;2010;Grado de ocupación por plazas;18.281709145721596;A
40123;2352;264449;2009;Grado de ocupación por plazas;20.42377321417202;A
40123;2352;264449;2008;Grado de ocupación por plazas;26.491910431159305;A
40123;2352;62149;2020;Grado de ocupación por plazas;29.209592125099444;A
40123;2352;62149;2019;Grado de ocupación por plazas;48.02455627521943;A
40123;2352;62149;2018;Grado de ocupación por plazas;49.153794294487646;A
40123;2352;62149;2017;Grado de ocupación por plazas;49.94560652486934;A
40123;2352;62149;2016;Grado de ocupación por plazas;49.06236851554503;A
40123;2352;62149;2015;Grado de ocupación por plazas;44.363628145527706;A
40123;2352;62149;2014;Grado de ocupación por plazas;42.761571112933794;A
40123;2352;62149;2013;Grado de ocupación por plazas;41.72615410595223;A
40123;2352;62149;2012;Grado de ocupación por plazas;39.40125266070144;A
40123;2352;62149;2011;Grado de ocupación por plazas;40.34209806507032;A
40123;2352;62149;2010;Grado de ocupación por plazas;40.75159419319728;A
40123;2352;62149;2009;Grado de ocupación por plazas;41.227722900175806;A
40123;2352;62149;2008;Grado de ocupación por plazas;46.06750365584202;A
40123;2402;264447;2020;Grado de ocupación por plazas;37.84019853679853;A
40123;2402;264447;2019;Grado de ocupación por plazas;59.13321883612731;A
40123;2402;264447;2018;Grado de ocupación por plazas;58.91386120710564;A
40123;2402;264447;2017;Grado de ocupación por plazas;60.61694788131218;A
40123;2402;264447;2016;Grado de ocupación por plazas;59.072684782399726;A
40123;2402;264447;2015;Grado de ocupación por plazas;56.15484208788338;A
40123;2402;264447;2014;Grado de ocupación por plazas;51.06478215011565;A
40123;2402;264447;2013;Grado de ocupación por plazas;48.97382112689654;A
40123;2402;264447;2012;Grado de ocupación por plazas;49.33686245797801;A
40123;2402;264447;2011;Grado de ocupación por plazas;49.72330075819481;A
40123;2402;264447;2010;Grado de ocupación por plazas;48.873293166863256;A
40123;2402;264447;2009;Grado de ocupación por plazas;51.73199486883091;A
40123;2402;264447;2008;Grado de ocupación por plazas;51.13843315337838;A
40123;2402;264446;2020;Grado de ocupación por plazas;43.078350087115346;A
40123;2402;264446;2019;Grado de ocupación por plazas;55.568589959566516;A
40123;2402;264446;2018;Grado de ocupación por plazas;54.22414696903003;A
40123;2402;264446;2017;Grado de ocupación por plazas;54.15582039622412;A
40123;2402;264446;2016;Grado de ocupación por plazas;54.03159660804308;A
40123;2402;264446;2015;Grado de ocupación por plazas;50.76944668722585;A
40123;2402;264446;2014;Grado de ocupación por plazas;44.333762304309595;A
40123;2402;264446;2013;Grado de ocupación por plazas;40.844676326871486;A
40123;2402;264446;2012;Grado de ocupación por plazas;41.44443343208519;A
40123;2402;264446;2011;Grado de ocupación por plazas;42.75345817137876;A
40123;2402;264446;2010;Grado de ocupación por plazas;42.29735718932423;A
40123;2402;264446;2009;Grado de ocupación por plazas;41.57022610333195;A
40123;2402;264446;2008;Grado de ocupación por plazas;44.49646305771205;A
40123;2402;62148;2020;Grado de ocupación por plazas;27.158175063434694;A
40123;2402;62148;2019;Grado de ocupación por plazas;38.580155090626626;A
40123;2402;62148;2018;Grado de ocupación por plazas;42.460742095650616;A
40123;2402;62148;2017;Grado de ocupación por plazas;39.95837037191248;A
40123;2402;62148;2016;Grado de ocupación por plazas;36.85309987258845;A
40123;2402;62148;2015;Grado de ocupación por plazas;34.36206269941719;A
40123;2402;62148;2014;Grado de ocupación por plazas;28.492553586889102;A
40123;2402;62148;2013;Grado de ocupación por plazas;31.542046201991745;A
40123;2402;62148;2012;Grado de ocupación por plazas;38.03280136056026;A
40123;2402;62148;2011;Grado de ocupación por plazas;39.22203458366576;A
40123;2402;62148;2010;Grado de ocupación por plazas;33.61558180396301;A
40123;2402;62148;2009;Grado de ocupación por plazas;33.92808980203858;A
40123;2402;62148;2008;Grado de ocupación por plazas;34.649598153633626;A
40123;2402;62145;2020;Grado de ocupación por plazas;27.986805418391082;A
40123;2402;62145;2019;Grado de ocupación por plazas;38.544438205074414;A
40123;2402;62145;2018;Grado de ocupación por plazas;39.397409575457594;A
40123;2402;62145;2017;Grado de ocupación por plazas;37.878697023486396;A
40123;2402;62145;2016;Grado de ocupación por plazas;33.00044785463691;A
40123;2402;62145;2015;Grado de ocupación por plazas;39.082651555669536;A
40123;2402;62145;2014;Grado de ocupación por plazas;35.72171130916893;A
40123;2402;62145;2013;Grado de ocupación por plazas;29.69454588832579;A
40123;2402;62145;2012;Grado de ocupación por plazas;28.25197529133958;A
40123;2402;62145;2011;Grado de ocupación por plazas;28.603191240837788;A
40123;2402;62145;2010;Grado de ocupación por plazas;28.75491658440442;A
40123;2402;62145;2009;Grado de ocupación por plazas;27.9850981611168;A
40123;2402;62145;2008;Grado de ocupación por plazas;32.531170801559156;A
40123;2402;264450;2020;Grado de ocupación por plazas;27.86763019933645;A
40123;2402;264450;2019;Grado de ocupación por plazas;42.92515393693545;A
40123;2402;264450;2018;Grado de ocupación por plazas;37.082073134327274;A
40123;2402;264450;2017;Grado de ocupación por plazas;35.2765904445508;A
40123;2402;264450;2016;Grado de ocupación por plazas;33.44491213383205;A
40123;2402;264450;2015;Grado de ocupación por plazas;28.306971335847358;A
40123;2402;264450;2014;Grado de ocupación por plazas;28.64885060193862;A
40123;2402;264450;2013;Grado de ocupación por plazas;27.00711980282814;A
40123;2402;264450;2012;Grado de ocupación por plazas;28.281893286361367;A
40123;2402;264450;2011;Grado de ocupación por plazas;28.656147367386545;A
40123;2402;264450;2010;Grado de ocupación por plazas;26.120364113930936;A
40123;2402;264450;2009;Grado de ocupación por plazas;26.663617729936334;A
40123;2402;264450;2008;Grado de ocupación por plazas;32.96512024185458;A
40123;2402;264449;2020;Grado de ocupación por plazas;28.83865090569083;A
40123;2402;264449;2019;Grado de ocupación por plazas;39.25129658915702;A
40123;2402;264449;2018;Grado de ocupación por plazas;38.55297608037108;A
40123;2402;264449;2017;Grado de ocupación por plazas;41.52303017495162;A
40123;2402;264449;2016;Grado de ocupación por plazas;34.92500477533509;A
40123;2402;264449;2015;Grado de ocupación por plazas;32.647585347572935;A
40123;2402;264449;2014;Grado de ocupación por plazas;29.921093740558355;A
40123;2402;264449;2013;Grado de ocupación por plazas;31.02200644674538;A
40123;2402;264449;2012;Grado de ocupación por plazas;23.78198251666907;A
40123;2402;264449;2011;Grado de ocupación por plazas;25.956428120073383;A
40123;2402;264449;2010;Grado de ocupación por plazas;30.832279433132513;A
40123;2402;264449;2009;Grado de ocupación por plazas;32.27534207339116;A
40123;2402;264449;2008;Grado de ocupación por plazas;36.89507312843089;A
40123;2402;62149;2020;Grado de ocupación por plazas;35.71490382734655;A
40123;2402;62149;2019;Grado de ocupación por plazas;53.72168402492769;A
40123;2402;62149;2018;Grado de ocupación por plazas;53.28142584882481;A
40123;2402;62149;2017;Grado de ocupación por plazas;54.29490144261921;A
40123;2402;62149;2016;Grado de ocupación por plazas;52.42142493421963;A
40123;2402;62149;2015;Grado de ocupación por plazas;49.774846513388276;A
40123;2402;62149;2014;Grado de ocupación por plazas;45.01190596583713;A
40123;2402;62149;2013;Grado de ocupación por plazas;43.21678641208995;A
40123;2402;62149;2012;Grado de ocupación por plazas;42.87196998028527;A
40123;2402;62149;2011;Grado de ocupación por plazas;43.67033210589136;A
40123;2402;62149;2010;Grado de ocupación por plazas;42.89073634753271;A
40123;2402;62149;2009;Grado de ocupación por plazas;44.53119318602779;A
40123;2402;62149;2008;Grado de ocupación por plazas;45.75951451475718;A
40123;2482;264447;2020;Grado de ocupación por plazas;37.924509549793676;A
40123;2482;264447;2019;Grado de ocupación por plazas;66.0471332992307;A
40123;2482;264447;2018;Grado de ocupación por plazas;65.94653486240101;A
40123;2482;264447;2017;Grado de ocupación por plazas;66.20484824239036;A
40123;2482;264447;2016;Grado de ocupación por plazas;64.33564173100662;A
40123;2482;264447;2015;Grado de ocupación por plazas;62.070561793515274;A
40123;2482;264447;2014;Grado de ocupación por plazas;59.204154197740074;A
40123;2482;264447;2013;Grado de ocupación por plazas;57.69618169873128;A
40123;2482;264447;2012;Grado de ocupación por plazas;55.87761999305988;A
40123;2482;264447;2011;Grado de ocupación por plazas;54.59682085987863;A
40123;2482;264447;2010;Grado de ocupación por plazas;52.943555671415204;A
40123;2482;264447;2009;Grado de ocupación por plazas;54.704405948396605;A
40123;2482;264447;2008;Grado de ocupación por plazas;58.26605524987436;A
40123;2482;264446;2020;Grado de ocupación por plazas;29.11479448416699;A
40123;2482;264446;2019;Grado de ocupación por plazas;50.09788843295546;A
40123;2482;264446;2018;Grado de ocupación por plazas;49.152897357290165;A
40123;2482;264446;2017;Grado de ocupación por plazas;48.68747728251626;A
40123;2482;264446;2016;Grado de ocupación por plazas;47.80818670202699;A
40123;2482;264446;2015;Grado de ocupación por plazas;44.35254821792009;A
40123;2482;264446;2014;Grado de ocupación por plazas;41.252457830743296;A
40123;2482;264446;2013;Grado de ocupación por plazas;39.51728454584953;A
40123;2482;264446;2012;Grado de ocupación por plazas;37.73887838561808;A
40123;2482;264446;2011;Grado de ocupación por plazas;39.350056941462455;A
40123;2482;264446;2010;Grado de ocupación por plazas;41.1071944518251;A
40123;2482;264446;2009;Grado de ocupación por plazas;41.31951779289504;A
40123;2482;264446;2008;Grado de ocupación por plazas;44.228866963417;A
40123;2482;62148;2020;Grado de ocupación por plazas;23.525153714653978;A
40123;2482;62148;2019;Grado de ocupación por plazas;42.14125513909708;A
40123;2482;62148;2018;Grado de ocupación por plazas;41.975090788781316;A
40123;2482;62148;2017;Grado de ocupación por plazas;41.449172885490626;A
40123;2482;62148;2016;Grado de ocupación por plazas;37.535171419880655;A
40123;2482;62148;2015;Grado de ocupación por plazas;35.33957735793768;A
40123;2482;62148;2014;Grado de ocupación por plazas;32.65428023741916;A
40123;2482;62148;2013;Grado de ocupación por plazas;32.075408733903544;A
40123;2482;62148;2012;Grado de ocupación por plazas;30.39637530206235;A
40123;2482;62148;2011;Grado de ocupación por plazas;32.69895875064285;A
40123;2482;62148;2010;Grado de ocupación por plazas;31.178738625691423;A
40123;2482;62148;2009;Grado de ocupación por plazas;30.3745173041606;A
40123;2482;62148;2008;Grado de ocupación por plazas;36.870755199567036;A
40123;2482;62145;2020;Grado de ocupación por plazas;26.296140679424436;A
40123;2482;62145;2019;Grado de ocupación por plazas;43.78931936912745;A
40123;2482;62145;2018;Grado de ocupación por plazas;38.31595909404871;A
40123;2482;62145;2017;Grado de ocupación por plazas;37.56092589927717;A
40123;2482;62145;2016;Grado de ocupación por plazas;38.65624383292878;A
40123;2482;62145;2015;Grado de ocupación por plazas;38.01735264004564;A
40123;2482;62145;2014;Grado de ocupación por plazas;33.47037782098252;A
40123;2482;62145;2013;Grado de ocupación por plazas;30.15790814279853;A
40123;2482;62145;2012;Grado de ocupación por plazas;32.79491712523436;A
40123;2482;62145;2011;Grado de ocupación por plazas;34.60889035408917;A
40123;2482;62145;2010;Grado de ocupación por plazas;30.87631472205952;A
40123;2482;62145;2009;Grado de ocupación por plazas;31.643027567849305;A
40123;2482;62145;2008;Grado de ocupación por plazas;38.90910746345454;A
40123;2482;264450;2020;Grado de ocupación por plazas;17.031576850617192;A
40123;2482;264450;2019;Grado de ocupación por plazas;30.305644693503655;A
40123;2482;264450;2018;Grado de ocupación por plazas;28.795309627186267;A
40123;2482;264450;2017;Grado de ocupación por plazas;29.14462646859308;A
40123;2482;264450;2016;Grado de ocupación por plazas;30.456683240862787;A
40123;2482;264450;2015;Grado de ocupación por plazas;30.339445829455983;A
40123;2482;264450;2014;Grado de ocupación por plazas;28.58191824180222;A
40123;2482;264450;2013;Grado de ocupación por plazas;26.604841618894174;A
40123;2482;264450;2012;Grado de ocupación por plazas;26.070159187327896;A
40123;2482;264450;2011;Grado de ocupación por plazas;31.13235179748434;A
40123;2482;264450;2010;Grado de ocupación por plazas;28.67992935356272;A
40123;2482;264450;2009;Grado de ocupación por plazas;29.169091547145538;A
40123;2482;264450;2008;Grado de ocupación por plazas;35.25568820472645;A
40123;2482;264449;2020;Grado de ocupación por plazas;17.850292885519988;A
40123;2482;264449;2019;Grado de ocupación por plazas;20.836719111558878;A
40123;2482;264449;2018;Grado de ocupación por plazas;19.19677027561304;A
40123;2482;264449;2017;Grado de ocupación por plazas;25.916214655055953;A
40123;2482;264449;2016;Grado de ocupación por plazas;25.974142740638424;A
40123;2482;264449;2015;Grado de ocupación por plazas;30.26588849254344;A
40123;2482;264449;2014;Grado de ocupación por plazas;32.03510620630433;A
40123;2482;264449;2013;Grado de ocupación por plazas;20.10853603171179;A
40123;2482;264449;2012;Grado de ocupación por plazas;24.885454605327688;A
40123;2482;264449;2011;Grado de ocupación por plazas;31.16834161248257;A
40123;2482;264449;2010;Grado de ocupación por plazas;22.20711936188023;A
40123;2482;264449;2009;Grado de ocupación por plazas;22.061425589640542;A
40123;2482;264449;2008;Grado de ocupación por plazas;35.82435669895141;A
40123;2482;62149;2020;Grado de ocupación por plazas;28.15940614496113;A
40123;2482;62149;2019;Grado de ocupación por plazas;48.88298183434584;A
40123;2482;62149;2018;Grado de ocupación por plazas;47.898942896971256;A
40123;2482;62149;2017;Grado de ocupación por plazas;48.10912636344593;A
40123;2482;62149;2016;Grado de ocupación por plazas;47.04902966279868;A
40123;2482;62149;2015;Grado de ocupación por plazas;45.69963966402418;A
40123;2482;62149;2014;Grado de ocupación por plazas;43.021394974106705;A
40123;2482;62149;2013;Grado de ocupación por plazas;39.93046836658782;A
40123;2482;62149;2012;Grado de ocupación por plazas;39.44438967393096;A
40123;2482;62149;2011;Grado de ocupación por plazas;40.88773378805855;A
40123;2482;62149;2010;Grado de ocupación por plazas;38.61269505351112;A
40123;2482;62149;2009;Grado de ocupación por plazas;38.51994085856493;A
40123;2482;62149;2008;Grado de ocupación por plazas;44.34898490265044;A
40123;2713;264447;2020;Grado de ocupación por plazas;36.975516554787525;A
40123;2713;264447;2019;Grado de ocupación por plazas;63.21321278297912;A
40123;2713;264447;2018;Grado de ocupación por plazas;60.52980435820465;A
40123;2713;264447;2017;Grado de ocupación por plazas;60.79825993655929;A
40123;2713;264447;2016;Grado de ocupación por plazas;58.29085404125046;A
40123;2713;264447;2015;Grado de ocupación por plazas;57.471100121264335;A
40123;2713;264447;2014;Grado de ocupación por plazas;54.497720972713104;A
40123;2713;264447;2013;Grado de ocupación por plazas;51.254703660312764;A
40123;2713;264447;2012;Grado de ocupación por plazas;51.24408515467403;A
40123;2713;264447;2011;Grado de ocupación por plazas;53.09260379371096;A
40123;2713;264447;2010;Grado de ocupación por plazas;48.53321303250808;A
40123;2713;264447;2009;Grado de ocupación por plazas;48.00093112025689;A
40123;2713;264447;2008;Grado de ocupación por plazas;53.79578517060159;A
40123;2713;264446;2020;Grado de ocupación por plazas;36.84357514198615;A
40123;2713;264446;2019;Grado de ocupación por plazas;61.28815276164305;A
40123;2713;264446;2018;Grado de ocupación por plazas;57.077305360880594;A
40123;2713;264446;2017;Grado de ocupación por plazas;56.56210931703917;A
40123;2713;264446;2016;Grado de ocupación por plazas;52.03453070785917;A
40123;2713;264446;2015;Grado de ocupación por plazas;52.07387618913222;A
40123;2713;264446;2014;Grado de ocupación por plazas;53.76721454155465;A
40123;2713;264446;2013;Grado de ocupación por plazas;53.800025178846674;A
40123;2713;264446;2012;Grado de ocupación por plazas;48.418763183137635;A
40123;2713;264446;2011;Grado de ocupación por plazas;48.69114261603943;A
40123;2713;264446;2010;Grado de ocupación por plazas;49.326866087272315;A
40123;2713;264446;2009;Grado de ocupación por plazas;50.03811978143162;A
40123;2713;264446;2008;Grado de ocupación por plazas;54.56960957762836;A
40123;2713;62148;2020;Grado de ocupación por plazas;26.233457213421072;A
40123;2713;62148;2019;Grado de ocupación por plazas;35.28821477088831;A
40123;2713;62148;2018;Grado de ocupación por plazas;38.49757506164962;A
40123;2713;62148;2017;Grado de ocupación por plazas;38.532918140352805;A
40123;2713;62148;2016;Grado de ocupación por plazas;36.20574048972929;A
40123;2713;62148;2015;Grado de ocupación por plazas;33.146783354801315;A
40123;2713;62148;2014;Grado de ocupación por plazas;31.95150637766632;A
40123;2713;62148;2013;Grado de ocupación por plazas;31.82480651941731;A
40123;2713;62148;2012;Grado de ocupación por plazas;35.58526673631331;A
40123;2713;62148;2011;Grado de ocupación por plazas;39.27373096270492;A
40123;2713;62148;2010;Grado de ocupación por plazas;37.35336448760682;A
40123;2713;62148;2009;Grado de ocupación por plazas;34.07704267509457;A
40123;2713;62148;2008;Grado de ocupación por plazas;36.153979330141404;A
40123;2713;62145;2020;Grado de ocupación por plazas;21.049060923681324;A
40123;2713;62145;2019;Grado de ocupación por plazas;40.84240642063673;A
40123;2713;62145;2018;Grado de ocupación por plazas;44.37683270476761;A
40123;2713;62145;2017;Grado de ocupación por plazas;41.56913986817684;A
40123;2713;62145;2016;Grado de ocupación por plazas;39.73498684990845;A
40123;2713;62145;2015;Grado de ocupación por plazas;36.96896348638525;A
40123;2713;62145;2014;Grado de ocupación por plazas;26.152532674322863;A
40123;2713;62145;2013;Grado de ocupación por plazas;26.735281024649293;A
40123;2713;62145;2012;Grado de ocupación por plazas;26.664886956611962;A
40123;2713;62145;2011;Grado de ocupación por plazas;30.063950962672408;A
40123;2713;62145;2010;Grado de ocupación por plazas;31.95802780846994;A
40123;2713;62145;2009;Grado de ocupación por plazas;34.78233005208372;A
40123;2713;62145;2008;Grado de ocupación por plazas;39.133099610428864;A
40123;2713;264450;2020;Grado de ocupación por plazas;27.10515164869632;A
40123;2713;264450;2019;Grado de ocupación por plazas;38.15207133674357;A
40123;2713;264450;2018;Grado de ocupación por plazas;35.215253553219775;A
40123;2713;264450;2017;Grado de ocupación por plazas;34.23819869238745;A
40123;2713;264450;2016;Grado de ocupación por plazas;35.55482548556623;A
40123;2713;264450;2015;Grado de ocupación por plazas;39.08009332571207;A
40123;2713;264450;2014;Grado de ocupación por plazas;39.24819335599387;A
40123;2713;264450;2013;Grado de ocupación por plazas;39.95121254689835;A
40123;2713;264450;2012;Grado de ocupación por plazas;26.54865540705154;A
40123;2713;264450;2011;Grado de ocupación por plazas;23.069216556685745;A
40123;2713;264450;2010;Grado de ocupación por plazas;25.53522998392107;A
40123;2713;264450;2009;Grado de ocupación por plazas;30.587175561208237;A
40123;2713;264450;2008;Grado de ocupación por plazas;45.027525601955425;A
40123;2713;264449;2020;Grado de ocupación por plazas;19.614989797837392;A
40123;2713;264449;2019;Grado de ocupación por plazas;40.411147369216046;A
40123;2713;264449;2018;Grado de ocupación por plazas;37.82004395490151;A
40123;2713;264449;2017;Grado de ocupación por plazas;33.48266556408841;A
40123;2713;264449;2016;Grado de ocupación por plazas;36.596148197221055;A
40123;2713;264449;2015;Grado de ocupación por plazas;30.065597789176497;A
40123;2713;264449;2014;Grado de ocupación por plazas;29.21841392837395;A
40123;2713;264449;2013;Grado de ocupación por plazas;26.450706890638468;A
40123;2713;264449;2012;Grado de ocupación por plazas;20.990041414255078;A
40123;2713;264449;2011;Grado de ocupación por plazas;23.24379619226527;A
40123;2713;264449;2010;Grado de ocupación por plazas;21.340406279051027;A
40123;2713;264449;2009;Grado de ocupación por plazas;22.004936459532374;A
40123;2713;264449;2008;Grado de ocupación por plazas;29.503893813362197;A
40123;2713;62149;2020;Grado de ocupación por plazas;32.46488148296418;A
40123;2713;62149;2019;Grado de ocupación por plazas;55.307386992736035;A
40123;2713;62149;2018;Grado de ocupación por plazas;53.03866568792844;A
40123;2713;62149;2017;Grado de ocupación por plazas;52.20684637325265;A
40123;2713;62149;2016;Grado de ocupación por plazas;49.945386301191014;A
40123;2713;62149;2015;Grado de ocupación por plazas;48.688975817707224;A
40123;2713;62149;2014;Grado de ocupación por plazas;46.68831841099086;A
40123;2713;62149;2013;Grado de ocupación por plazas;45.44360803429314;A
40123;2713;62149;2012;Grado de ocupación por plazas;43.05071280872648;A
40123;2713;62149;2011;Grado de ocupación por plazas;44.10165006089319;A
40123;2713;62149;2010;Grado de ocupación por plazas;42.55001190074259;A
40123;2713;62149;2009;Grado de ocupación por plazas;42.28840899295972;A
40123;2713;62149;2008;Grado de ocupación por plazas;48.13534843926136;A
40123;2797;264447;2020;Grado de ocupación por plazas;45.16811885677221;A
40123;2797;264447;2019;Grado de ocupación por plazas;59.457308448115356;A
40123;2797;264447;2018;Grado de ocupación por plazas;56.922862551354314;A
40123;2797;264447;2017;Grado de ocupación por plazas;56.41148023904654;A
40123;2797;264447;2016;Grado de ocupación por plazas;54.01303513666401;A
40123;2797;264447;2015;Grado de ocupación por plazas;52.90357705031696;A
40123;2797;264447;2014;Grado de ocupación por plazas;49.80395418262402;A
40123;2797;264447;2013;Grado de ocupación por plazas;49.50290060826222;A
40123;2797;264447;2012;Grado de ocupación por plazas;47.49906699672099;A
40123;2797;264447;2011;Grado de ocupación por plazas;53.405610970890066;A
40123;2797;264447;2010;Grado de ocupación por plazas;57.18399183471571;A
40123;2797;264447;2009;Grado de ocupación por plazas;55.347063501381875;A
40123;2797;264447;2008;Grado de ocupación por plazas;55.479747792872715;A
40123;2797;264446;2020;Grado de ocupación por plazas;35.4562354504465;A
40123;2797;264446;2019;Grado de ocupación por plazas;48.45789258999045;A
